GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDKAI,G18USSRSTE,G18USSLWAT,G18USSOWRI
51710000414,51,710,000414,1042.73,25.57,10.04,1.83
51710000415,51,710,000415,863.58,340.17,24.88,1.14
51710000501,51,710,000501,952.85,677.85,45.15,1.02
51710000503,51,710,000503,1147.32,700.38,47.12,1.02
51710000504,51,710,000504,889.57,449.19,26.08,1.93
51710000505,51,710,000505,546.54,443.79,25.69,1.1
51710000506,51,710,000506,1294,541,40,2
51710000507,51,710,000507,960,529,40,6
51710000509,51,710,000509,722.95,741.57,36.25,5.88
51710000510,51,710,000510,867.47,781.52,50.97,1
51710000511,51,710,000511,892,611,48,3
51710000512,51,710,000512,540.58,387.68,12.82,0.99
51720000001,51,720,000001,409.45,679.8,16.04,3
51730000101,51,730,000101,928.13,93.54,5.88,3.84
51730000201,51,730,000201,1790.4,121.82,13.98,2
51730000301,51,730,000301,1643.27,330.85,20.93,1
51730000401,51,730,000401,1217.89,202.66,14.24,0.16
51730000501,51,730,000501,1095,81,10,2
51730000601,51,730,000601,1086.77,38.81,5.02,0
51730000701,51,730,000701,1410.04,125.51,5.01,0.01
51735000001,51,735,000001,534.56,1335.82,35.16,6.05
51735000002,51,735,000002,553.28,1356.71,58.86,2.94
51735000003,51,735,000003,610.26,1325.67,43.19,3.76
51740000001,51,740,000001,954.97,293.22,28.02,1
51740000005,51,740,000005,674.58,17.8,2.97,1.98
51740000007,51,740,000007,622.03,141.78,15.98,2
51740000009,51,740,000009,920.61,137.3,14.82,0.99
51740000010,51,740,000010,445.07,195.09,9.32,4.01
51740000011,51,740,000011,742.33,17.6,5.87,0
51740000013,51,740,000013,496,8,8,0
51740000014,51,740,000014,859.79,21.17,7.01,1.02
51740000016,51,740,000016,611.53,193.99,14.01,0.94
51740000017,51,740,000017,775.36,286.42,20.97,1.07
51740000019,51,740,000019,383,208,9,1
51740000020,51,740,000020,686,183,10,1
51740000021,51,740,000021,618,17,3,0
51740000022,51,740,000022,551,311,17,7
51740000023,51,740,000023,417,488,21,1
51740000024,51,740,000024,555,236,19,4
51740000025,51,740,000025,648,398,23,1
51740000026,51,740,000026,1110,20,3,2
51740000027,51,740,000027,1051,24,9,2
51740000028,51,740,000028,1536,36,10,0
51740000029,51,740,000029,278,441,21,1
51740000030,51,740,000030,336,507,16,0
51740000031,51,740,000031,942,471,19,0
51740000032,51,740,000032,426,461,13,1
51740000033,51,740,000033,251,461,22,0
51740000034,51,740,000034,555.76,502.72,29.61,8.8
51740000035,51,740,000035,653.24,623.28,34.39,0.2
51740000036,51,740,000036,1421.02,846.46,34.73,3.97
51740000037,51,740,000037,1258,458,24,6
51740000038,51,740,000038,1582,162,34,1
51740000039,51,740,000039,1622.98,433.54,29.27,2.03
51750000001,51,750,000001,1059.62,424.53,42.52,0
51750000002,51,750,000002,758.26,591.25,40.85,5.97
51750000003,51,750,000003,674.4,747.71,27.09,5.01
51750000004,51,750,000004,480.7,192.59,19.29,0
51760000101,51,760,000101,611.85,187.5,19.04,1.9
51760000102,51,760,000102,608.78,358.47,27.5,7.27
51760000104,51,760,000104,863,547,25,7
51760000105,51,760,000105,953.94,391.41,36.04,6
51760000106,51,760,000106,668,754,50,6
51760000111,51,760,000111,851.06,370.59,35.96,1
51760000112,51,760,000112,836,257,28,7
51760000113,51,760,000113,1411,206,33,3
51760000114,51,760,000114,1758,303,60,1
51760000115,51,760,000115,622.31,385.97,31.45,5.72
51760000203,51,760,000203,641.52,120.28,24.65,3.31
51760000204,51,760,000204,1470,236,44,3
51760000206,51,760,000206,922,92,23,1
51760000207,51,760,000207,1520,295,55,6
51760000208,51,760,000208,1371,222,37,6
51760000213,51,760,000213,2169,77,37,2
51760000214,51,760,000214,1837,99,34,5
51760000215,51,760,000215,1089.11,204.21,41.84,5.62
51760000301,51,760,000301,666.33,23.72,2.08,3
51760000302,51,760,000302,797,80,15,7
51760000303,51,760,000303,760,25,13,2
51760000304,51,760,000304,1091,31,11,1
51760000305,51,760,000305,1097,60,20,1
51760000306,51,760,000306,889.89,30.1,8.23,0.03
51760000307,51,760,000307,1035,178,31,3
51760000308,51,760,000308,1040.49,211.89,33.29,2.93
51760000309,51,760,000309,651.25,269.86,16.5,1.02
51760000310,51,760,000310,327,4,4,0
51760000402,51,760,000402,1752,447,64,1
51760000404,51,760,000404,1548.28,330.02,43.84,4
51760000409,51,760,000409,1156.02,576.74,35.61,2.54
51760000410,51,760,000410,1018.21,376.26,33.62,2.03
51760000412,51,760,000412,1128.08,242.01,33.87,1.05
51760000413,51,760,000413,1039.72,343.98,32.16,0
51760000414,51,760,000414,1043,503,32,3
51760000415,51,760,000415,661.98,330.26,20.39,1.46
51760000501,51,760,000501,1658.5,158.11,37.03,3
51760000503,51,760,000503,1590.5,122.89,33.97,1
51760000504,51,760,000504,2060,180,45,2
51760000505,51,760,000505,1289.59,105.04,20.63,0
51760000508,51,760,000508,907.97,109.69,18.56,0.04
51760000509,51,760,000509,998.03,50.95,12.99,0
51760000510,51,760,000510,1260.15,89.1,25.03,4
51760000602,51,760,000602,583.9,11.94,1.99,1.99
51760000603,51,760,000603,1045.4,29.9,9.97,0
51760000604,51,760,000604,728.38,25.93,12.94,2.99
51760000606,51,760,000606,1201.14,31.95,9.98,1
51760000607,51,760,000607,1269.2,163.66,23.97,1.99
51760000609,51,760,000609,1613.7,137.61,35.85,6.96
51760000610,51,760,000610,673,20,7,1
51760000701,51,760,000701,757.33,20.95,5.99,1
51760000702,51,760,000702,837.36,36.93,13.97,2.99
51760000703,51,760,000703,1060,38,18,1
51760000705,51,760,000705,977,71,20,0
51760000706,51,760,000706,1539.31,96.6,19.09,1
51760000707,51,760,000707,2067.64,215.07,45.03,8.01
51760000708,51,760,000708,1719,209,58,8
51760000802,51,760,000802,827,19,8,2
51760000806,51,760,000806,1029.74,87.45,6.23,1
51760000810,51,760,000810,874.97,63.05,2.01,3
51760000811,51,760,000811,939.43,73.33,3.96,0
51760000812,51,760,000812,1219.61,142.6,16.83,0.89
51760000814,51,760,000814,805,41,6,0
51760000902,51,760,000902,424,25,4,1
51760000903,51,760,000903,1081,102,14,2
51760000908,51,760,000908,1083.09,68.88,3.99,0
51760000909,51,760,000909,1199,105,17,2
51760000910,51,760,000910,1001.35,89.41,6.95,0
51760000911,51,760,000911,1071,45,3,0
51770000001,51,770,000001,1319.68,311.87,21.21,1.15
51770000002,51,770,000002,883.37,349.06,24.87,0.86
51770000003,51,770,000003,718.46,756.63,19.92,1.02
51770000004,51,770,000004,801,497,24,1
51770000005,51,770,000005,613.48,776.93,30.3,0.02
51770000006,51,770,000006,732.9,520.7,17.49,0.97
51770000007,51,770,000007,550.33,562.49,29.17,3.05
51770000008,51,770,000008,915.55,65.54,5.96,0
51770000009,51,770,000009,1074.84,275.98,27.46,3.02
51770000010,51,770,000010,1378.59,499.71,56.51,2.98
51770000011,51,770,000011,1540.44,720.33,51.88,3.99
51770000012,51,770,000012,978.72,773.45,29.19,2.03
51770000013,51,770,000013,522.76,754.91,27.99,0.94
51770000014,51,770,000014,1046.23,734.89,30.02,0.97
51770000015,51,770,000015,1023.01,654.01,53.31,0.02
51770000016,51,770,000016,981,880,28,9
51770000017,51,770,000017,1205.75,602.05,61.61,1.91
51770000018,51,770,000018,1021,534.98,32.32,0.05
51770000019,51,770,000019,1176.7,171.37,12.56,2.11
51770000020,51,770,000020,1678.17,91.52,3.98,1.99
51775000001,51,775,000001,647.15,662.42,17.95,2.99
51775000002,51,775,000002,243.13,309.02,10.21,0
51775000003,51,775,000003,240.47,430.47,10.89,0.99
51775000004,51,775,000004,404,622,22,1
51775000005,51,775,000005,636,706.91,34.69,1
51775000006,51,775,000006,316.24,374.14,12.7,2.02
51775000007,51,775,000007,370.76,564.86,21.3,0.98
51775000008,51,775,000008,139.1,194.94,8.52,0.95
51775000009,51,775,000009,406.9,735.32,19.77,0.01
51775000010,51,775,000010,631.29,831.35,24.01,0
51790000101,51,790,000101,1000.11,817.94,38.36,6
51790000201,51,790,000201,1088.25,1045.11,53.58,3.97
51790000301,51,790,000301,1060.31,828.31,49.36,0.99
51790000401,51,790,000401,932.66,688.32,37.74,1.99
51790000501,51,790,000501,1296.14,542.42,47.44,3.95
51800000101,51,800,000101,904,272,18,5
51800000102,51,800,000102,1066.55,1467.63,49.89,1
51800000104,51,800,000104,1010.56,744.38,33.55,1.06
51800000201,51,800,000201,488,835,17,4
51800000202,51,800,000202,657.22,773.13,19.84,0.36
51800000203,51,800,000203,1266,527,28,6
51800000204,51,800,000204,884.92,352.21,14.29,2.64
51800000301,51,800,000301,350,138,5,0
51800000302,51,800,000302,1496,175,5,1
51800000304,51,800,000304,1121.86,510.66,28.87,1
51800000305,51,800,000305,473.17,252.1,7.76,0.97
51800000401,51,800,000401,418,424,15,0
51800000402,51,800,000402,304,720,9,1
51800000403,51,800,000403,708.47,31.28,8.13,0
51800000404,51,800,000404,1068.53,53.72,1.87,1
51800000405,51,800,000405,181.2,226.13,3.07,0
51800000501,51,800,000501,825.95,1019.78,22.25,3.01
51800000502,51,800,000502,680.31,853.64,27.02,0
51800000504,51,800,000504,688.24,1125.85,20.98,2
51800000601,51,800,000601,975.8,521.37,26.78,0.99
51800000602,51,800,000602,285.2,124.65,4.99,0
51800000603,51,800,000603,312.82,240.92,6.44,0.02
51800000604,51,800,000604,576.98,497.43,21.57,0.98
51800000605,51,800,000605,639,26,5,0
51800000702,51,800,000702,1154.73,791.9,16.81,1.98
51800000704,51,800,000704,1295.38,494.61,22.18,1.02
51800000706,51,800,000706,1571.62,204.39,22.82,1.98
51810000001,51,810,000001,1117.47,1336.56,53.03,1
51810000002,51,810,000002,964.23,803.05,53.09,1.9
51810000003,51,810,000003,643,677,29,0
51810000004,51,810,000004,862.87,997.7,58.25,3.81
51810000005,51,810,000005,1116.93,634.62,42.72,1.04
51810000006,51,810,000006,996,1089,52,2
51810000007,51,810,000007,612.81,683.82,20.43,3.89
51810000008,51,810,000008,1235.36,996.36,57.43,2.12
51810000009,51,810,000009,809.05,1029.16,42.63,4.96
51810000010,51,810,000010,805.92,1287.51,46.19,7.86
51810000011,51,810,000011,1251.37,999.14,61.83,4.91
51810000012,51,810,000012,1077.66,656.65,47.33,1.97
51810000013,51,810,000013,1187,1015,54,5
51810000014,51,810,000014,988.31,896.03,39.69,0.99
51810000015,51,810,000015,683.59,554.31,34.63,0.98
51810000016,51,810,000016,1200.62,965.07,59.57,2.06
51810000017,51,810,000017,612.94,601.98,43,0.84
51810000018,51,810,000018,1157,1089,54,4
51810000019,51,810,000019,505.32,553.25,22.01,0
51810000020,51,810,000020,806.49,709.85,22.81,1.93
51810000021,51,810,000021,891.46,218.57,23.18,0
51810000022,51,810,000022,681.16,788.96,32.44,3.82
51810000023,51,810,000023,834.37,822.05,34.6,0.95
51810000024,51,810,000024,706,588,16,2
51810000025,51,810,000025,1349.59,1072.14,60.1,2.07
51810000026,51,810,000026,945.26,909.24,34.21,4.04
51810000027,51,810,000027,989.15,977.38,51.75,5.01
51810000028,51,810,000028,716,718,37,5
51810000029,51,810,000029,1070.37,506.03,39.5,0.94
51810000030,51,810,000030,764.77,962.38,37.55,1.98
51810000031,51,810,000031,879,1316,67,1
51810000032,51,810,000032,277,676,14,0
51810000033,51,810,000033,325.62,774.8,11.67,0
51810000034,51,810,000034,162,449,11,0
51810000035,51,810,000035,786.21,1142.35,28.22,0
51810000036,51,810,000036,1332.57,741.59,40.24,0.99
51810000037,51,810,000037,874.27,712.02,41.94,5.13
51810000038,51,810,000038,1082.51,1274.39,53.92,1.02
51810000039,51,810,000039,1216.36,922.37,64.05,3.99
51810000040,51,810,000040,794.59,604.78,37.47,1.05
51810000041,51,810,000041,1825.16,488.24,43.41,1.01
51810000042,51,810,000042,1099.48,755.48,51.9,0
51810000043,51,810,000043,1090,467,47,2
51810000044,51,810,000044,1114.61,953.81,58.93,2
51810000045,51,810,000045,1296.73,443.65,33.24,3.11
51810000046,51,810,000046,1204.01,519.06,26.33,1.61
51810000047,51,810,000047,1042.63,1278.96,61.56,1.99
51810000048,51,810,000048,1064,1037,48,2
51810000049,51,810,000049,936.08,1072.49,40.81,2.14
51810000050,51,810,000050,848.24,387.16,36.25,3.27
51810000051,51,810,000051,821,771,44,2
51810000052,51,810,000052,1206,1039,50,7
51810000053,51,810,000053,871.81,759.88,50.26,1.17
51810000054,51,810,000054,765,566,33,0
51810000055,51,810,000055,1125.99,422.63,32.95,4.51
51810000056,51,810,000056,467,475,19,2
51810000057,51,810,000057,533.96,577.51,26.27,4.84
51810000058,51,810,000058,1037,751,34,1
51810000059,51,810,000059,709.81,550.86,30.99,1
51810000060,51,810,000060,878,1254,36,0
51810000061,51,810,000061,1868.68,262.35,37.87,6
51810000062,51,810,000062,1051.76,980.64,44.53,1.08
51810000063,51,810,000063,1064.3,1149.24,50.97,3
51810000064,51,810,000064,935.55,680.72,32.53,0
51810000065,51,810,000065,968.39,728.19,36.07,2
51810000066,51,810,000066,742,915,49,0
51810000067,51,810,000067,512.71,292.99,33.84,0
51810000068,51,810,000068,881.02,864.17,38.32,2.03
51810000069,51,810,000069,1107.11,393.3,24.17,1.1
51810000070,51,810,000070,931.99,810.56,56.04,0
51810000071,51,810,000071,592,366,13,2
51810000072,51,810,000072,883,984,37,6
51810000073,51,810,000073,1425.32,536.59,39.71,2.05
51810000074,51,810,000074,1039,426,33,0
51810000075,51,810,000075,910,1157,56,8
51810000076,51,810,000076,1132.69,362.97,26.31,0.01
51810000077,51,810,000077,822.03,612.58,38,1.85
51810000078,51,810,000078,947.91,608.19,44.23,5
51810000079,51,810,000079,1113.85,395.23,26.16,1.02
51810000080,51,810,000080,658.62,283.23,22.38,1.89
51810000081,51,810,000081,1213.88,640.92,38.42,2
51810000082,51,810,000082,673.66,728.91,32.96,4.85
51810000083,51,810,000083,859.8,981.69,54.05,1
51810000084,51,810,000084,1020.52,557.52,40.1,0
51810000085,51,810,000085,1053,1154,65,3
51810000086,51,810,000086,1005.18,827.8,26.79,0.92
51810000087,51,810,000087,922.88,846.37,42.5,0.17
51810000088,51,810,000088,745.12,706.63,27.5,1.83
51810000089,51,810,000089,933,833,31,2
51810000090,51,810,000090,548.28,641.75,42.22,3.12
51810000091,51,810,000091,1117.34,510.89,38.79,0.95
51810000092,51,810,000092,664.55,748.22,44.01,0.12
51810000093,51,810,000093,1426,204,19,2
51810000094,51,810,000094,479.86,420.71,12.12,0.03
51810000095,51,810,000095,574.7,493.76,32.03,1
51810000096,51,810,000096,784.99,368.29,30.19,0
51810000097,51,810,000097,1098,510,44,2
51810000098,51,810,000098,782.01,338.22,21.66,2.04
51810000099,51,810,000099,712.16,382.72,14.95,0.01
51810000100,51,810,000100,337.16,532.86,20.11,1
51820000001,51,820,000001,605.87,510.94,22.97,3
51820000002,51,820,000002,1101.87,1055.7,37.24,2.02
51820000003,51,820,000003,838.3,728.85,30.23,0.98
51820000004,51,820,000004,1278.83,1404.46,57.72,1
51830000001,51,830,000001,2374.14,876.54,57.13,4.02
51830000002,51,830,000002,2183.38,700.14,58.01,5
51840000101,51,840,000101,1148.8,802.65,38.04,6
51840000102,51,840,000102,828.79,617,46.24,4.92
51840000201,51,840,000201,1038.42,495.2,40.21,4.03
51840000301,51,840,000301,967.47,640.98,38.94,0
51840000401,51,840,000401,487,358,12,0
51840000402,51,840,000402,768.21,752.84,34.32,0.03
