GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREIBLA,G20PREONON
320310012012042,1.5,1,0,0,0
320310024091045,18.5,14.5,0.7,0.1,0.3
320310024102004,67.9,54,2.1,0.4,2.1
320310012012004,0,0,0,0,0
320310024072009,12.1,9,0.3,0,0.2
320310004003015,9.8,5.4,0.1,0,0.3
320310011042021,19.3,13.4,0.3,0,0.1
320310010141021,6.9,6.2,0.2,0,0.2
320310011032016,13.2,12.1,0.2,0.1,0.5
320310011011003,36,16.2,1,0,0.8
320310011011006,29.6,18.4,0.7,0.1,0.9
320310011011029,11.2,7,0.3,0,0.3
320310011011023,8.8,5.5,0.2,0,0.3
320310004001032,26,10.5,0.4,0,0.7
320310003004014,23.9,8.3,0.8,0.2,0.5
320310004002020,20.8,8.4,0.3,0,0.6
320310003004020,17.6,6.1,0.4,0.2,0.3
320310004002024,53.1,29.4,0.8,0.1,1.6
320310003004012,28.4,9.9,1,0.2,0.6
320310003004018,24.8,8.6,0.5,0.2,0.4
320310003004016,24.9,8.6,0.8,0.2,0.5
320310003004023,25.9,9,0.5,0.2,0.4
320310003003001,30.3,10.5,0.6,0.3,0.4
320310003001000,9.6,4.6,0.5,0,0.5
320310003001014,10,3.5,0.3,0.1,0.2
320310003001018,34.4,11.9,1.2,0.2,0.7
320310003003010,12.7,4.4,0.3,0.1,0.2
320310011012002,6.2,3.9,0.1,0,0.2
320310011012016,6.7,4.2,0.2,0,0.2
320310011053018,14.5,10.3,0.2,0,0.4
320310023014016,0,0,0,0,0
320310023022201,0.8,2.7,0,0,0.1
320310023022169,0,0,0,0,0
320310023021075,0,0,0,0,0
320310023022023,0,0,0,0,0
320310023011001,0,0,0,0,0
320310023022013,0,0,0,0,0
320310023021131,0,0,0,0,0
320310023021126,0,0,0,0,0
320310023021072,0,0.2,0,0,0
320310023021037,0,0,0,0,0
320310023021002,0,0,0,0,0
320310023021070,0,0,0,0,0
320310023013039,0,0,0,0,0
320310023013045,1.8,2.2,0,0,0.1
320310023021026,0,0,0,0,0
320310035011191,0,0,0,0,0
320310035011233,0,0,0,0,0
320310035011203,0,0,0,0,0
320310035011321,0,0,0,0,0
320310035011311,0,0,0,0,0
320310035011337,0,0,0,0,0
320310035011497,3,3,0.1,0,0.1
320310035011089,0,0,0,0,0
320310035011053,0,0,0,0,0
320310035011126,0,0,0,0,0
320310035011808,0,0,0,0,0
320310035011519,2.2,2.3,0.1,0,0.1
320319801001060,0,0,0,0,0
320310026111002,23.6,16.6,1,0.1,0.7
320310026111001,0,0,0,0,0
320310026152005,7.9,7,0.4,0.1,0.2
320310026163005,20.4,14.1,0.5,0.2,0.6
320310026113008,3.1,2.2,0.1,0,0.1
320310026152031,0.2,0.3,0,0,0
320310026184017,0,0,0,0,0
320310026182059,9.3,19.5,0.4,0.1,0.3
320310026182017,8.4,17.6,0.4,0.1,0.3
320310026183014,5.1,10.7,0.2,0,0.2
320310026192015,3.6,3.4,0.3,0.1,0
320310026183013,7.7,16.1,0.3,0,0.3
320310026183030,6.8,14.2,0.3,0,0.2
320310026183003,0,0,0,0,0
320310026112010,11.2,16,0.4,0.2,0.2
320310026112014,0,0,0,0,0
320310026181052,13.3,19,0.5,0.3,0.3
320310026181028,4.9,10.3,0.2,0,0.2
320310026181033,4,8.3,0.2,0,0.1
320310026181031,5.8,12.2,0.3,0,0.2
320310026181024,4.4,9.3,0.2,0,0.2
320310026193023,1.1,1,0.1,0,0
320310026141033,23.4,21.5,1.2,0.2,0.6
320310026193062,6.2,9.1,0.3,0,0.1
320310026192056,0,0,0,0,0
320310001012009,0,0,0,0,0
320310024062008,16.2,10.1,0.4,0,0.4
320310024063010,43.8,25.4,1,0,0.6
320310025001019,5,1.7,0.1,0.3,0.1
320310025001006,12.2,5.9,0.4,0,0.3
320310024103021,0,0,0,0,0
320310024102005,46.1,36.7,1.4,0.3,1.4
320310024091005,16.8,14.5,0.2,0.3,0.5
320310024122006,44.3,33.2,1.2,0.2,0.8
320310013001033,0,0,0,0,0
320310024091003,6.1,5.5,0,0.1,0.2
320310024091046,14.5,11.4,0.6,0.1,0.2
320310012012005,0,0,0,0,0
320310012012044,0,0,0,0,0
320310024091052,5.8,5.9,0.2,0,0.3
320310024112009,0,0,0,0,0
320310025003000,12.2,6,0.5,0.1,0.2
320310024091010,24.5,21.1,0.2,0.4,0.7
320310024091013,25.3,21.7,0.2,0.4,0.7
320310024091035,0,0,0,0,0
320310011032002,38.5,23.3,0,0,0.3
320310011051018,12.8,8.5,0.2,0,0.3
320310011011026,16.2,10.1,0.4,0,0.5
320310011042010,0,0,0,0,0
320310010154016,54.8,45.9,0.7,0.2,1.4
320310004001018,2.6,1.1,0,0,0.1
320310004001017,0,0,0,0,0
320310003004013,28.9,10,1,0.2,0.6
320310003001001,0,0,0,0,0
320310003001009,11,3.8,0.4,0.1,0.2
320310003001020,17.9,6.2,0.6,0.1,0.4
320310003001013,18.4,6.4,0.6,0.1,0.4
320310003001012,20.4,7.1,0.7,0.1,0.4
320310003002003,7.1,2.6,0.2,0,0.2
320310003003011,11,3.8,0.2,0.1,0.2
320310011053024,0,0,0,0,0
320310004004018,21.7,13.7,0.3,0.1,0.6
320310004004021,18.2,11.5,0.2,0.1,0.5
320310004004013,15.8,10,0.2,0,0.4
320310011044008,2.2,1.6,0,0,0
320310011041001,28.5,21.2,0.5,0,0.5
320310010153011,178.4,149.5,2.2,0.7,4.4
320310010153015,0.5,0.4,0,0,0
320310004003009,14.7,11.4,0.3,0,0.3
320310035152004,1.5,1.9,0.1,0,0
320310035013160,0,0,0,0,0
320310035033000,22,43.2,1,0.2,0.6
320310035093001,0,0,0,0,0
320310035012191,1.6,3.4,0.1,0,0.1
320310035012173,0,0,0,0,0
320310035043002,56.2,166.2,0.6,0.3,2.2
320310035043008,13.5,39.8,0.1,0.1,0.5
320310035042021,16.4,32.9,0.8,0.1,0.5
320310035092008,0.5,1.5,0,0,0
320310035113013,12.6,19.2,0.4,0.1,0.4
320310035111010,4.1,5.5,0,0,0.1
320310035132016,0,0,0,0,0
320310035032002,0,0,0,0,0
320310035011018,0,0,0,0,0
320310035011037,0,0,0,0,0
320310035011030,0,0,0,0,0
320310035011593,0,0.1,0,0,0
320310035011013,0,0,0,0,0
320310035011000,0,0,0,0,0
320310035011044,0,0,0,0,0
320310035011011,0,0,0,0,0
320310035011033,0,0,0,0,0
320310035011049,0,0,0,0,0
320310035011879,0,0,0,0,0
320310035011042,0,0,0,0,0
320310035012257,0,0,0,0,0
320310026193004,0,0,0,0,0
320310026193013,0.9,1.6,0,0,0
320310026141019,31.6,29,1.7,0.3,0.8
320310026192018,0,0,0,0,0
320310026141037,0,0,0,0,0
320310026141039,0,0,0,0,0
320310026152036,0,0,0,0,0
320310026185040,3.6,4.6,0,0,0.1
320310026101012,15.4,12.6,0.5,0.1,0.4
320310026151003,42.5,37.6,2.2,0.3,0.9
320310026141009,0,0,0,0,0
320310026031031,0,0,0,0,0
320310026173032,18.5,9,1,0,0
320310026113005,2.3,1.6,0.1,0,0.1
320310026113007,20,14.1,0.9,0.1,0.6
320310026133024,0,0,0,0,0
320310026121010,0,0,0,0,0
320310021063010,13.5,9.8,0.2,0.1,0.2
320310021063003,18.5,13.5,0.3,0.1,0.3
320310021063011,30.8,22.4,0.5,0.2,0.6
320310007004011,0.5,0.3,0,0,0
320310007004010,0,0,0,0,0
320310022051009,0,0,0,0,0
320310022081040,0,0,0,0,0
320310022052014,24.8,19,0.8,0,0.8
320310021061012,21.6,14.7,0.8,0,0.3
320310021032029,4.4,8.2,0,0,0.1
320310021062007,47.2,34.3,0.8,0.3,0.9
320310021041013,30.6,26,2,0,0.8
320310021053008,0,0,0,0,0
320310021041004,0,0,0,0,0
320310021041003,0,0,0,0,0
320310021032032,0.8,1.1,0,0,0
320310021032010,0,0,0,0,0
320310022042022,0,0,0,0,0
320310021042000,21.5,29,0.4,0.1,0.5
320310021031007,49.3,66.5,0.8,0.2,1.1
320310002021021,0,0,0,0,0
320310022043005,171.9,90.4,6.1,0.5,4.7
320310010131026,0,0,0,0,0
320310010131024,0,0,0,0,0
320310010132014,0,0,0,0,0
320310010133062,0,0,0,0,0
320310010111024,62.8,61.7,1.8,0.4,1.7
320310010133020,0,0,0,0,0
320310010154009,12.2,16.4,0.2,0,0.3
320310011033017,0,0,0,0,0
320310011011013,0,0,0,0,0
320310010131059,3.4,3.5,0.3,0,0.3
320310010131061,0,0,0,0,0
320310010131062,0,0,0,0,0
320310010101022,1,1.1,0,0,0
320319803001001,0,0,0,0,0
320310010131065,22.6,29.2,0.1,0.1,0.8
320310010131055,0,0,0,0,0
320310011034041,0,0,0,0,0
320310010121024,0,0,0,0,0
320310011051021,0,0,0,0,0
320310010101039,0,0,0,0,0
320310035031003,3.7,3.7,0,0,0
320310035012157,0,0,0,0,0
320310035013296,0,0,0,0,0
320310031092011,12.4,12.4,0.3,0,0.3
320310035103003,15.9,16.4,0.3,0.1,0.4
320310035072017,9.8,13.1,0.3,0,0.4
320310035032016,22.6,44.4,1.1,0.2,0.6
320310035032010,37.1,72.8,1.8,0.4,1
320310035012206,0,0,0,0,0
320310035032019,1.6,2.8,0,0,0.1
320310035032017,13,25.6,0.6,0.1,0.3
320310035113002,11.8,18,0.4,0.1,0.4
320310035142003,40.2,94.8,1,0,1.1
320310035031007,0.2,0.2,0,0,0
320310035142011,9.7,21,0.3,0.1,0.4
320310035031044,3.9,6.8,0.1,0,0.1
320310035102004,20.2,23.5,0.8,0.2,0.4
320310035011837,0,0,0,0,0
320310035011844,0,0,0,0,0
320310035011727,0,0,0,0,0
320310035011706,0,0,0,0,0
320310035011689,0,0,0,0,0
320310035011626,0,0,0,0,0
320310035011651,0,0,0,0,0
320310035011644,0,0,0,0,0
320310035011752,0,0,0,0,0
320310035011748,0,0,0,0,0
320310035011749,0,0,0,0,0
320310035011736,0,0,0,0,0
320310035011739,0.6,1.7,0,0,0
320310035011759,0,0,0,0,0
320310035011349,0,0,0,0,0
320310035011359,0,0,0,0,0
320310035011394,0,0,0,0,0
320319402001228,0,0,0,0,0
320319402001400,0,0,0,0,0
320319402001312,1.8,1.1,0,0,0
320319402001292,1.1,0.7,0,0,0
320319402001387,0,0,0,0,0
320319402001203,0,0,0,0,0
320310035011959,0,0,0,0,0
320319402001211,0,0,0,0,0
320319402001240,0,0,0,0,0
320319402001371,5.2,3.1,0.1,0.1,0.1
320319402001370,15.9,9.5,0.2,0.2,0.2
320319402001313,0,0,0,0,0
320319402001323,0,0,0,0,0
320319402001340,0,0,0,0,0
320319402001348,0,0,0,0,0
320319402001419,0,0,0,0,0
320319402001346,7,4.2,0.1,0.1,0.1
320319402001407,0,0,0,0,0
320319402001398,0,0,0,0,0
320319402001384,0,0,0,0,0
320319402001090,0,0,0,0,0
320310022062006,0,0,0,0,0
320310022062011,19,19.3,0.6,0.2,0.5
320310022062022,0,0,0,0,0
320310022062029,125.7,168.5,5.7,0.4,3.8
320310002022006,7.4,2.3,0.2,0,0.1
320310002022009,14.5,4.5,0.3,0.1,0.2
320310007003016,4.6,1.9,0.1,0,0.1
320310021042007,25.2,21.1,1.2,0.1,0.9
320310021041011,8.1,5.1,0.4,0,0.3
320310022073010,0,0,0,0,0
320310021032024,0,0,0,0,0
320310022092031,0,0,0,0,0
320310022073045,0,0,0,0,0
320310021031000,1.2,1.6,0,0,0
320310021032004,0,0,0,0,0
320310022101013,0,0,0,0,0
320310010132031,6.8,10.1,0.1,0.1,0.2
320310027052025,5.2,5.2,0.5,0,0.3
320310027052030,12.4,9.1,0.3,0.2,0.4
320310027031033,22.9,18.8,0.7,0.4,0.5
320310027031034,4.6,3.8,0.1,0.1,0.1
320310027052018,10.3,9.9,0.5,0.1,0.3
320310027072000,19.2,13.5,0.4,0.2,0.4
320310027073015,12.6,10.2,0.2,0,0.3
320310027043032,17.2,12.8,0.6,0,0.7
320310027041020,17.5,13.3,0.6,0,0.3
320310027043023,6.6,4.9,0.2,0,0.3
320310027042002,5,3.7,0.2,0,0.2
320310027053016,9.1,8.3,0.3,0.1,0.1
320310027032011,0,0,0,0,0
320310027051021,10.9,10.4,0.5,0.2,0.3
320310027052002,0,0,0,0,0
320310027042010,130,22,4,1,1
320310027042019,0,0,0,0,0
320310027043014,5.6,4.3,0.1,0,0.2
320310027053018,0,0,0,0,0
320310027053032,0,0,0,0,0
320310035153033,2.1,2.7,0.1,0,0.1
320310032031027,0,0,0,0,0
320310032031050,14.6,26.4,0.5,0.1,0.6
320310032031043,6.7,12.1,0.2,0.1,0.3
320310032023012,5.9,11,0.2,0.1,0.3
320310032023039,7.5,14,0.2,0.1,0.4
320310032023005,0.7,1.2,0,0,0
320310032031008,0,0,0,0,0
320310032025014,4.5,6.5,0.3,0,0.1
320310032022051,0,0,0,0,0
320310032025042,0.8,1.1,0,0,0
320310032022023,6.5,9.8,0.2,0.1,0.3
320310032022022,4.9,7.3,0.2,0,0.2
320310032022045,15.1,21.3,0.7,0.2,0.5
320310032025011,1.3,1.8,0.1,0,0
320310032042043,0,0,0,0,0
320310026193055,0,0,0,0,0
320310026122041,2.4,4.5,0.1,0,0
320310026191010,12.9,10.1,0.5,0.1,0.2
320310026191006,0,0,0,0,0
320310026172021,5.4,4.5,0.1,0,0.2
320310026171000,0,0,0,0,0
320310026172043,10.5,7.7,0.4,0,0.2
320310026173013,30.1,41.1,1.4,0.3,0.8
320310026184000,37.3,53.4,1.5,0.8,0.8
320310026181001,0,0,0,0,0
320310026181045,0,0,0,0,0
320310035012085,0,0,0,0,0
320310035012071,0.5,1.4,0,0,0
320310035012236,0,0,0,0,0
320310035012243,0,0,0,0,0
320310035012238,0,0,0,0,0
320310035012100,0,0,0,0,0
320310035012105,0,0,0,0,0
320310001012011,22.4,15.8,0.8,0.3,0.8
320310015023011,13,4.4,0.2,0.1,0.3
320310015023014,20.2,6.8,0.3,0.1,0.4
320310015023015,13,4.4,0.2,0.1,0.3
320310015024023,0,0,0,0,0
320310001012018,0,0,0,0,0
320310015024021,0,0,0,0,0
320310001013000,0.6,0.3,0,0,0
320310001013011,0,0,0,0,0
320310001011004,104,49.3,1.3,0.4,1.9
320310001013020,0,0,0,0,0
320310001023018,0,0,0,0,0
320310001023012,0,0,0,0,0
320310015011006,14,10.6,0.4,0.2,0.4
320310012024004,10.2,6.1,0.4,0,0.2
320310025001007,47.1,22.6,1.4,0.1,1.1
320310012013009,4.5,2.7,0.2,0,0.1
320310001011019,1.1,0.5,0,0,0
320310001011020,0,0,0,0,0
320310001023037,5.1,2.8,0.3,0,0.1
320310024113001,30.1,19.7,1.3,0,0.6
320310024113005,29.6,19.3,1.3,0,0.6
320310012022006,30.3,18.6,0.5,0.1,0.8
320310001014007,11.1,6.8,0.2,0.1,0.2
320310001014011,0.5,0.3,0,0,0
320310025003018,0,0,0,0,0
320310011011022,10,6.2,0.2,0,0.3
320310011011024,10.4,6.5,0.2,0,0.3
320310010121021,15.3,12.8,0.5,0,0.3
320310003004005,15,5.2,0.5,0.1,0.3
320310004001019,12.4,5.3,0.2,0,0.2
320310004001022,18.5,7.5,0.3,0,0.5
320310004002023,51.9,28.8,0.8,0.1,1.5
320310003001004,20.4,7.1,0.7,0.1,0.4
320310003001016,13,4.5,0.4,0.1,0.3
320310003001017,38.4,13.3,1.3,0.3,0.8
320310003003005,14.9,5.2,0.3,0.1,0.2
320310003003007,13.8,4.8,0.3,0.1,0.2
320310004004010,6.2,2.8,0.2,0,0.1
320310011051003,11.1,7.1,0.1,0,0.3
320310011053021,10.6,7.5,0.1,0,0.3
320310011053022,3.9,2.8,0,0,0.1
320310011053016,14.5,10.3,0.2,0,0.4
320310004004020,0,0,0,0,0
320310011041004,21.9,16.3,0.4,0,0.4
320310011052007,12.2,9.5,0.2,0.1,0.3
320310011041006,15.4,11.4,0.3,0,0.3
320310010154017,18.3,15.3,0.2,0.1,0.5
320310011041007,8.8,6.5,0.2,0,0.2
320310011042015,13.8,10.8,0.3,0.1,0.3
320310011043010,18.1,13.5,0.3,0,0.3
320310004004005,23.7,10.6,0.7,0,0.5
320310035154011,25.2,63.5,1.1,0.1,1.3
320310035013003,0,0,0,0,0
320310035013061,0,0,0,0,0
320310035013225,0,0,0,0,0
320310035012010,0,0,0,0,0
320310035152010,0,0,0,0,0
320310027071002,0,0,0,0,0
320310027071016,0,0,0,0,0
320310035033002,59.8,102.8,1.3,0.5,2.2
320310035071015,10.8,14.2,0.3,0.1,0.3
320310035071023,24.8,25.4,0.4,0.3,0.6
320310035103006,63.8,74.2,2.6,0.6,1.1
320310035011110,0,0,0,0,0
320310035011095,0,0,0,0,0
320310035011617,0,0,0,0,0
320310035011630,0,0,0,0,0
320310035011621,0,0,0,0,0
320310035011619,0,0,0,0,0
320310035011872,0,0,0,0,0
320310035011725,0,0,0,0,0
320310035011692,0,0,0,0,0
320310035011654,0,0,0,0,0
320310035011650,0,0,0,0,0
320310035011646,0,0,0,0,0
320310035011884,0,0,0,0,0
320310035011784,0,0,0,0,0
320310035011735,0,0,0,0,0
320310035011734,0,0,0,0,0
320310035011799,0,0,0,0,0
320310035011779,0,0,0,0,0
320310035011791,0.3,0.9,0,0,0
320310035011346,0,0,0,0,0
320310035011956,0,0,0,0,0
320319402001404,0,0,0,0,0
320319402001300,1.1,0.7,0,0,0
320319402001048,0,0,0,0,0
320310035011953,0,0,0,0,0
320319402001107,3.7,2.5,0,0,0.1
320319402001149,0,0,0,0,0
320319402001155,0,0,0,0,0
320319402001152,0,0,0,0,0
320310035011958,0,0,0,0,0
320319402001250,0,0,0,0,0
320319402001210,0,0,0,0,0
320319402001243,1.5,0.9,0,0,0
320319402001347,0,0,0,0,0
320319402001275,0,0,0,0,0
320319402001294,0,0,0,0,0
320310002012012,50.8,22.1,0.9,0.2,0.3
320310002012023,0,0,0,0,0
320310022072021,9.6,11,0.3,0.1,0.3
320310002011013,9.1,4,0.2,0,0.1
320310007001001,18.2,8.4,0.5,0.1,0.4
320310021071017,0,0,0,0,0
320310002011001,29.6,12.9,0.5,0.1,0.2
320310002011019,0,0,0,0,0
320319800001027,0,0,0,0,0
320310022111004,2.8,1,0,0,0.2
320310022112015,11.5,4.9,0.2,0.1,0.1
320310022041002,25.3,12.5,0.4,0.1,0.3
320319800001020,0,0,0,0,0
320319800001018,0,0,0,0,0
320310022112012,0,0,0,0,0
320310021072016,0,0,0,0,0
320310002023011,7,2.2,0.2,0,0.1
320310011034050,2.9,2.4,0,0,0.1
320310011034051,0,0,0,0,0
320310011033024,13.9,10.6,0.2,0,0.5
320310011031021,18.2,15.4,0.1,0,0.4
320310011052018,32.6,23.9,0.4,0,0.7
320310011051004,15,9.9,0.2,0,0.4
320310010083003,15.9,9.7,0.7,0,0.3
320310010154026,16.5,16.3,0,0.2,0.5
320310010052014,1,0.6,0,0,0
320310010141027,0,0,0,0,0
320310010142009,0,0,0,0,0
320310029012008,27.4,21.8,0.4,0.3,0.5
320310023013038,49.4,63,0.7,0.2,1.7
320310023014028,22.4,26.3,0.3,0.1,0.5
320310023014013,0,0,0,0,0
320310023013048,15.9,20.2,0.2,0.1,0.5
320310023013049,25.6,32.6,0.4,0.1,0.9
320310023014054,35.3,45,0.5,0.1,1.2
320310023014000,4.9,5,0.1,0,0.2
320310023013020,0,0,0,0,0
320310035013158,0,0,0,0,0
320310035102008,15.2,17.7,0.6,0.2,0.3
320310035013292,0,0,0,0,0
320310035013065,1.7,5.4,0.1,0,0.1
320310033093042,0,0,0,0,0
320310033083001,8.6,7.5,0.2,0,0.3
320310033082030,9.6,8.5,0.2,0,0.3
320310033081016,7.5,6.6,0.1,0,0.3
320310033061004,16.3,14.9,0.4,0,0.4
320310033091004,77.6,68.7,2.3,0,2.5
320310033091008,19.9,17.9,0.4,0,0.6
320310033082011,5.1,4.5,0.1,0,0.1
320310033051015,6.6,4.9,0.1,0,0.2
320310033071001,0,0,0,0,0
320310015025006,1.1,0.5,0,0,0
320310018012000,12.6,3.6,0.1,0,0.3
320310018012008,10.2,2.9,0.1,0,0.2
320310001021024,0,0,0,0,0
320310015025014,0,0,0,0,0
320310001021036,9.1,7.3,0.2,0,0.3
320310001021041,17.4,13.9,0.5,0,0.5
320310001021042,20.1,15.1,0.1,0.1,0.6
320310025001024,98.3,46.8,2.1,0.2,1.9
320310024122016,67.3,40.6,1.5,0.1,1.7
320310001023023,4.9,2.7,0.3,0,0.1
320310017012022,14.5,5.1,0.2,0.1,0.1
320310017023002,0,0,0,0,0
320310001022017,4.1,3.3,0.1,0,0.1
320310014001020,55.2,18.6,0.4,0.1,0.9
320310024081004,11.5,8.5,0.2,0,0.2
320310012023003,24.8,15.2,0.4,0.1,0.6
320310024081014,46.1,33.8,0.7,0,0.8
320310010122026,0,0,0,0,0
320310010091000,89.7,46.7,0.7,0.4,1.8
320310010091002,12.7,6.6,0.1,0.1,0.3
320310011033022,22.2,16.8,0.3,0,0.8
320310011034045,12.9,11.4,0.2,0,0.6
320310011041016,0,0,0,0,0
320310010133051,0,0,0,0,0
320310010132006,0,0,0,0,0
320310010132027,15.4,22.8,0.3,0.2,0.4
320310010131001,0,0,0,0,0
320310010112011,76.3,90.7,2.1,0.4,2.3
320310011053019,24,17,0.3,0.1,0.6
320310010154007,23,31,0.3,0,0.6
320310010133067,3.8,5.8,0.1,0,0.2
320310010102039,0,0,0,0,0
320310027051002,0,0,0,0,0
320310027052003,0,0,0,0,0
320310027031009,0,0,0,0,0
320310027051019,0,0,0,0,0
320310027052012,15.8,15.1,0.8,0.2,0.5
320310027051012,0,0,0,0,0
320310027031001,0,0,0,0,0
320310023013035,0,0,0,0,0
320310023014044,5.4,5.5,0.1,0,0.3
320310023013017,0,0,0,0,0
320310023022187,0,0,0,0,0
320310023021127,0,0,0,0,0
320310023021009,0,0,0,0,0
320310023021060,0,0.2,0,0,0
320310023021023,110.5,83,1.4,0,1.8
320310032022035,1,1.5,0,0,0
320310032022000,9.3,13.1,0.4,0.1,0.3
320310032042016,97.6,117,2.3,0.2,4
320310032032047,96.5,115.7,2.3,0.2,3.9
320310032025017,2,2.9,0.1,0,0
320310032022012,0.7,1,0,0,0
320310032042038,4.4,11.7,0.1,0,0.1
320310032042048,2.9,7.5,0.2,0,0.1
320310032042065,0,0,0,0,0
320310032042051,0,0,0,0,0
320310032042073,0,0,0,0,0
320310032021049,0,0,0,0,0
320310032042082,0,0,0,0,0
320310032024016,14.3,20.2,0.7,0.1,0.2
320310032024014,15.7,22.1,0.8,0.1,0.3
320310032041033,14,19.7,0.7,0.1,0.2
320310032041034,8.2,11.5,0.4,0,0.1
320310032021042,12.4,23.2,0.6,0.2,0.3
320310032024008,9.1,14.2,0.3,0,0.3
320310032021035,7.3,13.7,0.3,0.1,0.2
320310032021004,0,0,0,0,0
320310032021008,0,0,0,0,0
320310032021000,0,0,0,0,0
320310033093017,0,0,0,0,0
320310033092024,15.8,14.2,0.3,0,0.5
320310033062000,1.6,1.2,0,0,0
320310033081025,4.7,4.3,0.1,0,0.1
320310033051017,45.1,33.7,0.9,0.1,1
320310033071006,0,0,0,0,0
320310033081020,6.4,5.9,0.1,0,0.2
320310033072028,0,0,0,0,0
320310033081006,40.7,35.8,0.8,0.1,1.4
320310033092008,5.4,6.1,0.1,0,0.1
320310033093043,0,0,0,0,0
320319900000004,0,0,0,0,0
320310033083017,3.8,3.2,0.1,0,0
320310033083024,10.1,8.6,0.2,0.1,0.1
320310033083025,2.5,2.1,0,0,0
320310033083023,1.9,1.6,0,0,0
320310024091067,0,0,0,0,0
320310017021020,36.8,25.2,1.8,0,0.2
320310012022001,34.4,21.1,0.6,0.1,0.9
320310024073021,11.4,7.5,0.3,0.1,0.2
320310024101000,0,0,0,0,0
320310024103016,12.9,9.1,0.6,0.1,0.4
320310024101002,27.8,19.7,1.2,0.3,0.8
320310024071009,80.1,60,2.1,0.3,1.5
320310024111008,7.7,5.1,0.3,0,0.1
320310024111005,29.6,19.6,1,0.2,0.6
320310024122009,7.6,5.7,0.2,0,0.1
320310025002003,0,0.2,0,0,0
320310018022006,2.7,1.1,0,0,0
320310018022007,61.4,24,0.6,0,0.7
320310018022000,50.4,19.7,0.5,0,0.6
320310024012001,143.6,87.3,5.6,0.6,2.8
320310010131000,4.9,8.9,0.2,0,0.3
320310010112004,22.3,26.5,0.6,0.1,0.7
320310010102015,49,48.2,1.4,0.3,1.3
320310010121036,0,0,0,0,0
320310011034029,0,0,0,0,0
320310010142027,0,0,0,0,0
320310011052022,9.9,7.3,0.2,0,0.2
320310011041010,85,62.5,1.1,0,1.7
320310011034040,0,0,0,0,0
320319803001017,0,0,0,0,0
320310010131058,3.4,3.5,0.3,0,0.3
320310011034058,9,2,0,0,1
320310010151014,5.8,5.1,0.1,0,0.2
320310027062001,0,0,0,0,0
320310027051029,0,0,0,0,0
320310027051022,0,0,0,0,0
320310027031020,6,4.9,0.2,0.1,0.1
320310027051017,0,0,0,0,0
320310027051041,10,7.7,0.6,0,0
320310023013006,0,0,0,0,0
320310023022216,0,0,0,0,0
320310023022208,0,0,0,0,0
320310023021005,0,0,0,0,0
320310023021035,3.5,9.2,0.1,0,0.2
320310023022095,0.8,0.9,0,0,0
320310023022009,1.9,2.3,0,0,0
320310023022102,0,0,0,0,0
320310023021118,8.7,22.9,0.2,0,0.5
320310023022067,0,0,0,0,0
320310023022000,0,0,0,0,0
320310032041029,2.7,3.8,0.1,0,0
320310032021038,11.8,22,0.5,0.2,0.3
320310032021036,9.5,17.8,0.4,0.1,0.2
320310032024025,0,0,0,0,0
320310032021059,0,0,0,0,0
320310032021058,0,0,0,0,0
320310032021052,0,0,0,0,0
320310032021070,0,0,0,0,0
320310032021003,0,0,0,0,0
320310032021066,0,0,0,0,0
320310032023035,0,0,0,0,0
320310032023038,0,0,0,0,0
320310032041027,4.8,6.7,0.2,0,0.1
320310032024023,4.9,7.7,0.1,0,0.2
320310032031058,0,0,0,0,0
320310032032036,10.8,12.9,0.3,0,0.4
320310032022042,12.4,17.5,0.5,0.2,0.4
320310026141012,106.2,97.6,5.6,0.9,2.6
320319801001001,0,0,0,0,0
320310026182044,0,0,0,0,0
320319801001009,0,0,0,0,0
320319801001005,0,0,0,0,0
320319801001053,0,0,0,0,0
320319801001065,0,0,0,0,0
320319801001068,0,0,0,0,0
320319801001031,0,0,0,0,0
320310026111022,11.2,10.6,0.4,0,0.5
320310026111023,15.3,14.4,0.5,0.1,0.7
320310026161005,8.9,8.3,0.3,0,0.4
320319801001043,0,0,0,0,0
320310026152004,0,0,0,0,0
320310026163001,12.9,8.9,0.3,0.1,0.4
320310026163013,22.9,15.8,0.6,0.2,0.7
320310026161008,0,0,0,0,0
320310026152037,0,0,0,0,0
320310026152038,0,0,0,0,0
320310026192065,0,0,0,0,0
320310026182058,8.4,17.6,0.4,0.1,0.3
320310026182063,7,14.7,0.3,0,0.2
320310026183029,10.3,21.5,0.5,0.1,0.4
320310026183032,6.5,13.7,0.3,0,0.2
320310024103020,0,0,0,0,0
320310024071005,70.5,46.6,1.7,0.6,1.4
320310001023001,45.9,36.8,1.2,0.1,1.3
320310015012007,49.9,36.9,0.9,0,0.6
320310024091019,48.2,41.5,0.5,0.8,1.4
320310024082010,50.5,35.3,2.2,0.1,1.1
320310024091009,0,0,0,0,0
320310017021039,18.1,10,0.6,0.1,0.3
320310012012053,3.2,2.8,0.1,0,0.1
320310012012019,2.3,1.6,0.1,0,0
320310024102019,0,0,0,0,0
320310012023009,0,0,0,0,0
320310024122008,1.5,1.4,0,0,0
320310017021022,2.5,1.6,0.1,0,0.1
320310017021010,0,0,0,0,0
320310017021016,3.6,2.3,0.1,0,0.1
320310011044003,55.9,43.8,1.1,0.3,1.3
320310011044002,0.6,0.4,0,0,0
