GEOID,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREIPIE,G20PREOWRI,G20USSRLUM,G20USSDDAV,G20USSOWRI,G20HALRCHE,G20HALDBUL,G20HALLBRU,G20HALCHAG,G20HALOWRI
560210005013013,6.4,3.7,0.4,0.1,0.1,6.8,4,0,6.1,3.5,0.5,0.5,0
560210013004004,15.9,7.2,0.5,0.2,0.1,16.8,6.9,0.2,16.2,6.4,0.6,0.6,0.1
560210012002005,9.9,6.4,0.5,0.2,0.1,11,6,0,10.4,5.6,0.4,0.5,0
560210012001063,15.6,12,0.6,0.2,0.4,17.9,10.5,0.2,17.3,9.7,0.8,0.5,0.1
560210012002013,14.4,9.3,0.7,0.3,0.2,16,8.8,0,15.2,8.1,0.6,0.8,0.1
560210012001062,11.1,8.5,0.4,0.1,0.3,12.7,7.5,0.2,12.3,6.9,0.6,0.3,0.1
560210012002008,22.9,14.8,1.1,0.5,0.3,25.4,14,0.1,24.2,12.9,1,1.3,0.1
560210019013016,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019011044,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019011054,7.3,2.5,0.1,0.1,0.1,7.5,2.4,0,7.4,2.1,0.3,0.2,0
560210020001150,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019013068,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019013010,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019013005,2.4,0.2,0,0,0,2.3,0.2,0,2.2,0.2,0,0.1,0
560210019013173,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020001074,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020001064,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020001072,2.5,1.3,0.1,0,0,2.6,1.4,0,2.5,1.2,0.1,0.1,0
560210020004101,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020001136,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020001140,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020001087,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023101,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023280,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023070,0,0,0,0,0,0,0,0,0,0,0,0,0
560210011002046,0,0,0,0,0,0,0,0,0,0,0,0,0
560210011002002,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021095,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022193,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023172,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021400,2.7,0.7,0,0,0,2.7,0.7,0,2.5,0.6,0.1,0.1,0
560210019022004,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023259,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021007,0.5,0.2,0,0,0,0.5,0.2,0,0.5,0.2,0,0,0
560210019021191,0,0,0,0,0,0,0,0,0,0,0,0,0
560210007003036,0.9,0.9,0.1,0,0,1,0.9,0,0.9,0.9,0.1,0.1,0
560210007003062,3.4,3.5,0.3,0.1,0.1,3.7,3.5,0,3.3,3.3,0.4,0.2,0
560210002002031,4.9,4.3,0.4,0.1,0.1,5.1,4.7,0,4.8,4.1,0.6,0.3,0.1
560210002002065,2.5,2.1,0.2,0,0,2.5,2.3,0,2.4,2.1,0.3,0.1,0
560210002002037,5.7,4.7,0.5,0.2,0.1,5.8,5.1,0.1,5.3,4.6,0.8,0.3,0
560210002002039,2.9,2.3,0.2,0.1,0,2.9,2.6,0,2.6,2.3,0.4,0.2,0
560210002003049,3.1,2.7,0.3,0,0.1,3.2,2.9,0,3,2.6,0.4,0.2,0
560210002003041,0.4,0.4,0,0,0,0.4,0.4,0,0.4,0.3,0,0,0
560210002003046,0,0,0,0,0,0,0,0,0,0,0,0,0
560210003001008,22.5,15,1.4,0.4,0.4,23.4,15.8,0.2,21.4,14.6,1.8,1.4,0.1
560210003001009,5.6,3.7,0.3,0.1,0.1,5.8,3.9,0,5.3,3.6,0.5,0.3,0
560210003001007,20.3,13.5,1.2,0.4,0.3,21,14.2,0.2,19.2,13.1,1.7,1.3,0
560210002002033,2.7,2.3,0.2,0,0,2.7,2.5,0,2.6,2.2,0.3,0.2,0
560210002001053,0,0,0,0,0,0,0,0,0,0,0,0,0
560210003001000,8.5,5.7,0.5,0.2,0.1,8.8,6,0.1,8.1,5.5,0.7,0.5,0
560210004023057,0.7,0.4,0,0,0,0.7,0.4,0,0.7,0.4,0,0,0
560210003002013,0.7,0.4,0,0,0,0.7,0.4,0,0.7,0.4,0,0,0
560210004011010,40.1,21.9,1.6,0.8,0.6,40.8,23.7,0.3,38.1,21.5,2.4,2.6,0
560210020002083,3.7,0.6,0.1,0.1,0,3.7,0.7,0,3.5,0.6,0.1,0.2,0
560210020002094,1.8,0.3,0.1,0,0,1.8,0.4,0,1.8,0.3,0.1,0.1,0
560210020002195,4.2,0.9,0,0,0,4.4,0.8,0,4.1,0.8,0.1,0.1,0
560210020002383,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020002076,1.7,0.2,0,0,0,1.7,0.1,0,1.6,0.2,0,0,0
560210020002117,2.2,0.2,0,0,0,2.3,0.2,0,2.1,0.2,0.1,0.1,0
560210020002164,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020002148,4.4,0.4,0.1,0,0.1,4.6,0.4,0,4.2,0.5,0.1,0.1,0
560210020002108,2.2,0.2,0,0,0,2.3,0.2,0,2.1,0.2,0.1,0.1,0
560210020002129,2.8,0.3,0,0,0,2.9,0.2,0,2.6,0.3,0.1,0.1,0
560210020002134,3.3,0.3,0,0,0,3.4,0.3,0,3.2,0.3,0.1,0.1,0
560210004013014,13,4.1,0.3,0.3,0.1,13.1,4.7,0.1,12.2,4.1,0.9,0.6,0
560210012001022,6.8,5.5,0.1,0.3,0,7.6,5,0,7.6,4.8,0.1,0.1,0
560210009001009,0,0,0,0,0,0,0,0,0,0,0,0,0
560210015022001,5.8,3.9,0.1,0.2,0.1,6.2,3.7,0,5.7,3.4,0.5,0.2,0
560210015022024,8.4,5.7,0.2,0.2,0.1,9.1,5.4,0.1,8.4,5,0.7,0.3,0
560210006003007,10,8.2,0.3,0.2,0.1,10.8,7.8,0,10.4,7.1,0.7,0.3,0.1
560210006003028,5.8,4.8,0.2,0.1,0,6.3,4.5,0,6.1,4.1,0.4,0.2,0
560210006003035,5.9,4.2,0.3,0.2,0,6.2,4.2,0.1,5.6,4.1,0.6,0.3,0.1
560210006003029,4.5,3.7,0.1,0.1,0,4.9,3.5,0,4.7,3.2,0.3,0.2,0
560210006001025,9.7,7.9,0.3,0.2,0.1,10.5,7.5,0,10.1,6.9,0.7,0.3,0.1
560210015022045,10.2,5.8,0.3,0.2,0.1,10.4,6,0.1,10,5.4,0.6,0.3,0.1
560210015022053,4.1,2.3,0.1,0.1,0,4.1,2.4,0,4,2.1,0.2,0.1,0
560210006001001,10.9,9,0.3,0.2,0.1,11.9,8.5,0,11.4,7.8,0.7,0.4,0.1
560210015012019,0,0,0,0,0,0,0,0,0,0,0,0,0
560210015011016,23,15.4,0.6,0.6,0.3,24.8,14.7,0.2,23,13.8,1.8,0.9,0.1
560210015022011,25.7,17.2,0.7,0.7,0.3,27.7,16.4,0.2,25.6,15.4,2,1,0.1
560210015011019,8.1,5.4,0.2,0.2,0.1,8.7,5.1,0.1,8,4.8,0.6,0.3,0
560210015011022,18.2,11.2,1.1,0.2,0.2,19.2,11.4,0,17.4,10.2,1.6,1,0
560210004023025,41.8,22.8,1.7,0.8,0.6,42.6,24.7,0.3,39.8,22.4,2.5,2.7,0
560210019013031,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019013050,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019013155,3.6,1.2,0.1,0,0,3.8,1.2,0,3.7,1,0.1,0.1,0
560210019013156,1.2,0.4,0,0,0,1.3,0.4,0,1.2,0.3,0,0,0
560210019013158,7.2,0.5,0,0.1,0,6.9,0.6,0.1,6.6,0.6,0.1,0.4,0.1
560210019013099,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019013161,4.8,0.3,0,0,0,4.6,0.4,0.1,4.4,0.4,0,0.2,0
560210019013160,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020001004,2.5,0.4,0.1,0,0,2.5,0.5,0,2.3,0.4,0.1,0.1,0
560210020001008,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020001014,1.8,0.6,0,0,0,1.9,0.6,0,1.8,0.5,0.1,0.1,0
560210019023403,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022081,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022034,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022073,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022082,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023351,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021248,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021304,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021279,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023283,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023328,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022051,5.4,1.3,0.1,0.1,0,5.2,1.4,0.1,5.1,1.1,0.3,0.2,0
560210019022059,15.4,3.6,0.2,0.2,0,14.8,4,0.2,14.5,3.3,0.8,0.5,0
560210007003066,0,0,0,0,0,0,0,0,0,0,0,0,0
560210005013020,0,0,0,0,0,0,0,0,0,0,0,0,0
560210015023017,0,0,0,0,0,0,0,0,0,0,0,0,0
560210015023094,0,0,0,0,0,0,0,0,0,0,0,0,0
560210015023081,11.9,6.8,0.3,0.2,0.1,12.1,7,0.1,11.6,6.2,0.7,0.4,0.1
560210004023040,24.9,13.6,1,0.5,0.4,25.3,14.7,0.2,23.7,13.3,1.5,1.6,0
560210004023055,1.7,0.7,0,0,0,1.7,0.7,0,1.5,0.7,0.1,0.1,0
560210005012010,0,0,0,0,0,0,0,0,0,0,0,0,0
560210006004042,1.2,0.9,0.1,0,0,1.3,0.9,0,1.2,0.8,0.1,0.1,0
560210008001003,19.4,14.4,0.7,0.6,0.3,20.7,14.6,0.1,19.1,13.2,1.6,1.2,0
560210006004000,0,0,0,0,0,0,0,0,0,0,0,0,0
560210006003016,13.7,9.7,0.8,0.4,0,14.6,9.9,0.2,13,9.5,1.3,0.7,0.2
560210006004038,5.5,4.1,0.3,0.1,0.1,5.8,4.3,0,5.4,3.7,0.6,0.3,0
560210006004046,0,0,0,0,0,0,0,0,0,0,0,0,0
560210006003015,18.5,13,1,0.6,0.1,19.6,13.3,0.3,17.5,12.8,1.8,0.9,0.3
560210006002003,0,0,0,0,0,0,0,0,0,0,0,0,0
560210006003010,9.5,6.7,0.5,0.3,0,10.1,6.9,0.1,9,6.6,0.9,0.5,0.1
560210006003026,14.5,11.9,0.4,0.3,0.1,15.7,11.3,0,15.1,10.3,1,0.5,0.1
560210006003033,5,3.6,0.3,0.2,0,5.4,3.6,0.1,4.8,3.5,0.5,0.2,0.1
560210002001025,3.7,3,0.3,0.1,0.1,3.8,3.3,0.1,3.5,3,0.5,0.2,0
560210002002049,4.4,3.6,0.4,0.1,0.1,4.5,3.9,0.1,4.1,3.5,0.6,0.2,0
560210002002045,4.2,3.4,0.3,0.1,0.1,4.3,3.7,0.1,3.9,3.4,0.6,0.2,0
560210002002051,5.7,4.7,0.5,0.2,0.1,5.8,5.1,0.1,5.3,4.6,0.8,0.3,0
560210002001014,4.8,3.9,0.4,0.1,0.1,4.9,4.3,0.1,4.5,3.9,0.6,0.3,0
560210019021206,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021464,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021170,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021015,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021012,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022217,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023427,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023165,1.2,0.2,0.1,0,0,1.2,0.2,0,1.3,0.1,0,0,0
560210019023159,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023378,4.5,1.5,0.1,0.1,0,4.7,1.4,0,4.3,1.4,0.2,0.2,0
560210019023142,0,0,0,0,0,0,0,0,0,0,0,0,0
560210012002003,9,5.8,0.4,0.2,0.1,10,5.5,0,9.5,5.1,0.4,0.5,0
560210010001002,5.6,5.3,0.3,0.1,0.1,5.8,5.5,0.1,5.5,5,0.5,0.4,0
560210010003009,7,6.7,0.3,0.1,0.2,7.3,6.8,0.1,6.9,6.3,0.6,0.5,0
560210010001033,6.1,5.8,0.3,0.1,0.1,6.3,5.9,0.1,6,5.4,0.5,0.4,0
560210010001034,5.8,5.6,0.3,0.1,0.1,6.1,5.7,0.1,5.7,5.2,0.5,0.4,0
560210007001054,0,0,0,0,0,0,0,0,0,0,0,0,0
560210007001050,0,0,0,0,0,0,0,0,0,0,0,0,0
560210002003058,0,0,0,0,0,0,0,0,0,0,0,0,0
560210002003039,0,0,0,0,0,0,0,0,0,0,0,0,0
560210015012014,0,0,0,0,0,0,0,0,0,0,0,0,0
560210004014024,15.4,6.3,0.4,0.3,0.1,15.4,6.8,0.2,14.1,6.2,1,0.8,0.1
560210004022005,3.1,2.5,0.2,0.1,0,3.1,2.7,0,2.8,2.5,0.4,0.2,0
560210013002032,17.9,13,0.8,0.4,0.2,19.4,12.5,0.1,17.5,12.2,1.2,1,0.1
560210009002024,6.5,7.4,0.4,0.2,0.1,7.4,6.9,0.1,6.9,6.7,0.5,0.3,0
560210009002015,0,0,0,0,0,0,0,0,0,0,0,0,0
560210009004030,0.7,0.7,0,0,0,0.7,0.7,0,0.7,0.7,0,0,0
560210010002023,3.2,4,0.2,0,0.1,3.4,3.9,0.1,3.3,3.5,0.4,0.2,0
560210010002021,2.6,3.3,0.1,0,0.1,2.9,3.2,0.1,2.8,2.9,0.3,0.1,0
560210010003021,4.4,4.2,0.2,0.1,0.1,4.6,4.3,0.1,4.4,4,0.4,0.3,0
560210010004030,6.8,6.4,0.3,0.1,0.2,7,6.6,0.1,6.7,6.1,0.5,0.4,0
560210010004027,5.6,5.3,0.3,0.1,0.1,5.8,5.5,0.1,5.5,5,0.5,0.4,0
560210010004026,5.3,6.7,0.3,0.1,0.2,5.7,6.4,0.2,5.5,5.9,0.7,0.3,0
560210010004034,1.2,1.6,0.1,0,0,1.3,1.5,0,1.3,1.4,0.2,0.1,0
560210019013154,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019012023,14,4.7,0.2,0.1,0.1,14.4,4.6,0.1,14.1,3.9,0.6,0.4,0
560210020001010,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020001007,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020004136,0.6,0.2,0,0,0,0.6,0.2,0,0.5,0.2,0,0,0
560210020004127,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020004129,0.8,0.3,0,0,0,0.9,0.3,0,0.8,0.3,0.1,0,0
560210019012057,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020004125,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020004138,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020004044,1.3,0.2,0,0,0,1.3,0.2,0,1.3,0.2,0.1,0.1,0
560210020001036,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020004060,15.7,2.3,0.5,0.1,0.2,15.8,2.8,0.1,15,2.3,0.7,0.6,0
560210020004141,3.3,0.5,0.1,0,0,3.3,0.6,0,3.1,0.5,0.1,0.1,0
560210019022148,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022146,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022128,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021067,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021063,1.2,0.4,0,0,0,1.3,0.4,0,1.2,0.4,0.1,0.1,0
560210019021056,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022145,4.4,1.5,0.1,0.1,0,4.5,1.4,0,4.2,1.3,0.2,0.2,0
560210019022107,0,0,0,0,0,0,0,0,0,0,0,0,0
560210014021007,30.7,13.1,1,0.4,0.5,33.1,11.7,0.2,33.6,10.5,0.7,0.5,0.2
560210004023036,2.4,1.3,0.1,0,0,2.5,1.4,0,2.3,1.3,0.1,0.2,0
560210014022027,0,0,0,0,0,0,0,0,0,0,0,0,0
560210008002004,8.5,7.2,0.8,0.2,0,9,7.5,0,8.3,7.1,0.9,0.3,0
560210008002003,7.3,6.2,0.7,0.2,0,7.8,6.4,0,7.1,6,0.8,0.2,0
560210008003002,20.5,15.2,0.8,0.7,0.3,21.8,15.3,0.2,20.1,13.8,1.7,1.2,0.1
560210007002002,0,0,0,0,0,0,0,0,0,0,0,0,0
560210007003033,6.5,6.7,0.5,0.2,0.1,7.2,6.7,0,6.4,6.4,0.7,0.4,0
560210007002035,5.8,4,0.4,0.2,0.1,6.3,4,0,5.5,3.9,0.4,0.6,0
560210007002051,9.4,6.6,0.7,0.3,0.2,10.4,6.5,0.1,9,6.4,0.7,0.9,0
560210007002050,6,4.2,0.4,0.2,0.1,6.6,4.2,0,5.7,4.1,0.4,0.6,0
560210006004010,6.8,5.1,0.3,0.2,0.1,7.3,5.1,0.1,6.7,4.6,0.6,0.4,0
560210007002039,4.7,3.3,0.3,0.1,0.1,5.2,3.3,0,4.5,3.2,0.3,0.5,0
560210007003005,3.7,2.6,0.3,0.1,0.1,4,2.5,0,3.5,2.5,0.3,0.4,0
560210006004013,0,0,0,0,0,0,0,0,0,0,0,0,0
560210006004019,3.3,2.4,0.2,0.1,0,3.4,2.5,0,3.2,2.2,0.4,0.2,0
560210005011008,10.7,6.7,0.5,0.1,0.1,11.4,6.5,0.1,10.5,5.9,0.9,0.6,0
560210004022023,0,0,0,0,0,0,0,0,0,0,0,0,0
560210007001043,2.3,1.4,0.3,0.1,0.1,2.4,1.7,0,2.2,1.5,0.2,0.2,0
560210005011013,3.7,2.3,0.2,0,0,3.9,2.2,0,3.6,2,0.3,0.2,0
560210007003067,0,0,0,0,0,0,0,0,0,0,0,0,0
560210015022061,4.4,2.5,0.1,0.1,0,4.5,2.6,0,4.3,2.3,0.3,0.1,0
560210005014021,4.3,2.7,0.2,0.1,0,4.5,2.6,0.1,4.2,2.4,0.3,0.3,0
560210019021324,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021373,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021363,2.7,0.7,0,0,0,2.7,0.7,0,2.5,0.6,0.1,0.1,0
560210019021376,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021158,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023361,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021440,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023072,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023110,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021393,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021395,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021408,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021414,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021327,0,0,0,0,0,0,0,0,0,0,0,0,0
560210015023082,5.4,3.1,0.1,0.1,0,5.5,3.2,0.1,5.3,2.9,0.3,0.2,0
560210015013018,0,0,0,0,0,0,0,0,0,0,0,0,0
560210004014015,12.7,5.2,0.3,0.2,0.1,12.7,5.6,0.1,11.7,5.1,0.9,0.7,0.1
560210015013036,0,0,0,0,0,0,0,0,0,0,0,0,0
560210005014006,9.2,5.7,0.4,0.1,0.1,9.7,5.6,0.1,9,5.1,0.7,0.5,0
560210002003064,0,0,0,0,0,0,0,0,0,0,0,0,0
560210006001022,5.5,4.5,0.2,0.1,0,5.9,4.3,0,5.7,3.9,0.4,0.2,0
560210015023043,0.7,0.4,0,0,0,0.7,0.4,0,0.7,0.4,0,0,0
560210004021032,0,0,0,0,0,0,0,0,0,0,0,0,0
560210010001023,0,0,0,0,0,0,0,0,0,0,0,0,0
560210009002002,0,0,0,0,0,0,0,0,0,0,0,0,0
560210012001029,7.6,5.8,0.3,0.1,0.2,8.7,5.1,0.1,8.4,4.7,0.4,0.2,0
560210004014010,3,1.2,0.1,0.1,0,3,1.3,0,2.8,1.2,0.2,0.2,0
560210003002062,23.5,15.7,1.4,0.5,0.4,24.4,16.5,0.2,22.3,15.3,1.9,1.5,0.1
560210004015017,0,0,0,0,0,0,0,0,0,0,0,0,0
560210015012013,0,0,0,0,0,0,0,0,0,0,0,0,0
560210005011026,5.2,3.3,0.2,0.1,0.1,5.5,3.1,0.1,5.1,2.9,0.4,0.3,0
560210005011014,7.4,4.6,0.3,0.1,0.1,7.8,4.4,0.1,7.2,4.1,0.6,0.4,0
560210005011042,4.6,2.9,0.2,0.1,0.1,4.9,2.8,0.1,4.5,2.5,0.4,0.3,0
560210015013025,0,0,0,0,0,0,0,0,0,0,0,0,0
560210008001007,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021315,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021434,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021140,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021156,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022200,5.4,2.2,0.2,0.1,0,5.7,2.1,0,5.4,1.9,0.3,0.2,0
560210019022194,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023360,9.9,3.2,0.3,0.1,0,10.4,3,0,9.5,3,0.4,0.4,0.1
560210019022207,36.1,11.7,0.9,0.4,0.2,37.8,11.1,0.1,34.7,11,1.4,1.3,0.2
560210019021164,4.6,1.2,0,0,0,4.6,1.2,0,4.3,1.1,0.3,0.2,0
560210019021207,0,0,0,0,0,0,0,0,0,0,0,0,0
560210011002011,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023169,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023155,4.8,0.7,0.3,0.1,0.2,5,0.9,0,5.3,0.5,0.2,0,0
560210019023157,0,0,0,0,0,0,0,0,0,0,0,0,0
560210012002015,10.3,6.7,0.5,0.2,0.1,11.5,6.3,0,10.9,5.8,0.4,0.6,0
560210012004047,0,0,0,0,0,0,0,0,0,0,0,0,0
560210012004011,0,0,0,0,0,0,0,0,0,0,0,0,0
560210013004002,27.9,12.8,0.9,0.4,0.2,29.6,12.1,0.3,28.4,11.3,1.1,1,0.1
560210004021002,0,0,0,0,0,0,0,0,0,0,0,0,0
560210004021006,0,0,0,0,0,0,0,0,0,0,0,0,0
560210004023047,49.1,20.3,1.3,0.9,0.4,49.2,21.7,0.6,45.2,19.9,3.3,2.7,0.3
560210015012075,25.4,15.3,1.3,0.6,0.3,27.1,15.5,0.2,24.8,14,2.1,1.3,0.1
560210015011020,5.1,3.1,0.3,0.1,0,5.4,3.2,0,4.9,2.9,0.4,0.3,0
560210015023057,1.5,0.6,0,0,0,1.5,0.7,0,1.5,0.6,0,0,0
560210015021022,0,0,0,0,0,0,0,0,0,0,0,0,0
560210015023108,0,0,0,0,0,0,0,0,0,0,0,0,0
560210015023077,0,0,0,0,0,0,0,0,0,0,0,0,0
560210005014027,20.5,12.8,0.9,0.3,0.2,21.8,12.4,0.3,20,11.3,1.7,1.2,0
560210005013000,38.6,22.5,2.6,0.9,0.6,41.1,24,0.1,37,21.2,2.9,2.9,0.2
560210012001021,18.7,15.3,0.3,0.9,0,21,13.9,0,21,13.3,0.3,0.3,0
560210013001008,9.5,7.2,0.4,0.2,0.2,10.5,7,0.1,10.2,6.3,0.5,0.3,0
560210013004086,4.4,2,0.1,0.1,0,4.6,1.9,0,4.5,1.8,0.2,0.2,0
560210020004077,0,0,0,0,0,0,0,0,0,0,0,0,0
560210020004027,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019013167,2.4,0.2,0,0,0,2.3,0.2,0,2.2,0.2,0,0.1,0
560210019011009,17,5.8,0.3,0.1,0.1,17.6,5.5,0.1,17.2,4.8,0.7,0.5,0
560210019013025,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019013117,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019013052,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023407,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019011042,6.1,2.1,0.1,0.1,0,6.3,2,0,6.1,1.7,0.2,0.2,0
560210019011001,1.2,0.4,0,0,0,1.3,0.4,0,1.2,0.3,0,0,0
560210019012033,11.2,3,0.2,0.2,0.1,11.5,3.1,0.1,11.2,2.7,0.5,0.3,0
560210020001055,27.7,7.5,0.6,0.5,0.3,28.4,7.8,0.1,27.5,6.7,1.3,0.7,0.1
560210019013049,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019013081,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019021197,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023120,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023182,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022032,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022083,0,0,0,0,0,0,0,0,0,0,0,0,0
560210011002072,20.2,8,0.8,0.3,0.1,21.4,7.8,0.1,20.3,6.9,1.3,0.7,0.1
560210011002069,30.6,12.1,1.2,0.5,0.2,32.3,11.7,0.2,30.7,10.4,1.9,1,0.1
560210019022036,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022043,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022105,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022037,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019022069,0,0,0,0,0,0,0,0,0,0,0,0,0
560210019023294,37.9,12.3,1,0.4,0.2,39.6,11.6,0.1,36.4,11.5,1.5,1.4,0.2
560210004011002,5.9,3.2,0.2,0.1,0.1,6,3.5,0,5.6,3.2,0.4,0.4,0
560210004011013,8.3,4.5,0.3,0.2,0.1,8.4,4.9,0.1,7.9,4.4,0.5,0.5,0
560210004011001,0,0,0,0,0,0,0,0,0,0,0,0,0
560210014012003,0,0,0,0,0,0,0,0,0,0,0,0,0
560210002001067,1.1,0.9,0.1,0,0,1.1,1,0,1,0.9,0.1,0.1,0
560210014022029,0,0,0,0,0,0,0,0,0,0,0,0,0
560210008002002,14.9,12.6,1.4,0.4,0.1,15.8,13.1,0,14.6,12.3,1.7,0.5,0
560210008003004,0,0,0,0,0,0,0,0,0,0,0,0,0
560210007002030,6.6,4.6,0.5,0.2,0.2,7.2,4.5,0,6.2,4.4,0.5,0.6,0
560210006004006,10.2,7.6,0.4,0.3,0.2,10.9,7.7,0.1,10.1,6.9,0.8,0.6,0
560210007002036,6,4.2,0.4,0.2,0.1,6.6,4.2,0,5.7,4.1,0.4,0.6,0
560210007003052,0,0,0,0,0,0,0,0,0,0,0,0,0
560210006004033,1,0.8,0.1,0,0,1.1,0.8,0,1,0.7,0.1,0.1,0
560210006004026,9.8,7.3,0.5,0.2,0.1,10.3,7.6,0,9.7,6.5,1.1,0.6,0
560210007003054,1.3,0.9,0.1,0,0,1.4,0.9,0,1.2,0.9,0.1,0.1,0
560210015011039,0,0,0,0,0,0,0,0,0,0,0,0,0
560210005011007,14.9,8.5,0.6,0.2,0.1,15.7,8.5,0.1,14.2,8,1.4,0.5,0
560210015023083,15.3,8.7,0.4,0.3,0.1,15.5,9,0.2,15,8,0.9,0.5,0.1
560210003002037,0.7,0.4,0,0,0,0.7,0.4,0,0.7,0.4,0,0,0
560210005012028,1.7,1.1,0.1,0,0,1.7,1.1,0,1.6,1.1,0.1,0.1,0
