GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
13051004205,9233,262,7466,262,1296,21,184,6962,164,5621,164,867,19,127,1223.37,953.85,NA,69000,92712,NA,01020,3,2
13051004206,941,7,701,7,216,3,14,664,5,481,5,163,2,8,116.68,90.97,NA,69000,92712,NA,01020,3,2
13051010101,2097,18,194,18,1830,7,45,1025,10,131,10,842,4,28,180.11,140.43,NA,69000,92712,NA,01020,3,2
13051010102,3584,11,1582,11,1948,13,28,2968,8,1303,8,1621,10,18,521.54,406.64,NA,76364,92712,NA,01020,3,1
13051010501,3855,46,3233,46,534,12,23,2862,31,2375,31,400,9,16,502.91,392.12,NA,69000,92712,NA,01020,3,2
13051010502,2947,22,1333,22,1562,2,22,1892,12,992,12,857,2,17,332.47,259.22,NA,69000,92712,NA,01020,3,2
13051010601,5865,41,3418,41,2355,17,25,4262,28,2688,28,1487,11,20,748.92,583.93,NA,32048,92712,NA,01020,3,2
13051010603,1429,14,1227,14,187,0,1,1158,8,1007,8,134,0,1,203.49,158.66,NA,32048,92712,NA,01020,3,2
13051010604,1272,2,91,2,1173,5,1,864,1,73,1,785,3,1,151.82,118.38,NA,69000,92712,NA,01020,3,1
13051010605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,69000,92712,NA,01020,3,1
13051010699,5,0,4,0,1,0,0,5,0,4,0,1,0,0,0.88,0.69,NA,NA,92712,NA,01020,3,2
13051010798,5079,54,3634,54,1368,9,14,4047,43,2798,43,1146,4,13,711.14,554.47,NA,62328,92406,NA,01020,3,2
13051010804,5286,26,5093,26,117,17,32,3802,17,3650,17,89,12,17,668.09,520.9,NA,62104,92394,NA,01020,3,2
13051010806,5198,67,4420,67,632,24,52,3725,38,3188,38,408,16,37,654.56,510.36,NA,32482,92394,NA,01020,3,2
13051010807,4264,104,3477,104,611,11,59,3298,72,2697,72,404,8,45,579.53,451.85,NA,32482,92394,NA,01020,3,2
13051010897,2312,10,2193,10,101,2,6,1685,9,1593,9,70,2,2,296.09,230.86,NA,8844,92394,NA,01020,3,2
13051010898,1831,14,1738,14,70,4,4,1250,6,1187,6,45,3,3,219.65,171.26,NA,8844,92394,NA,01020,3,2
13051010901,3666,124,2766,124,686,8,78,2791,79,2125,79,451,7,50,490.44,382.39,NA,69000,92712,NA,01020,3,2
13051010902,1062,10,939,10,107,0,6,844,10,745,10,75,0,4,148.31,115.63,NA,69000,92712,NA,01020,3,2
13051011002,4707,36,4636,36,11,3,21,4079,29,3993,29,9,3,16,716.77,558.86,NA,71184,92058,NA,01020,3,2
13051011003,5966,84,5276,84,532,14,59,4381,52,3861,52,369,8,39,769.84,600.23,NA,52332,92058,NA,01020,3,2
13051011004,3374,36,3209,36,85,2,36,2455,26,2315,26,56,2,30,431.4,336.35,NA,41487,92058,NA,01020,3,2
13051011101,4578,52,4211,52,232,3,80,3524,40,3224,40,162,3,55,619.24,482.82,NA,82636,93126,NA,01020,3,2
13051011102,11230,131,10720,131,184,21,174,8318,86,7869,86,141,18,118,1461.65,1139.63,NA,83168,93126,NA,01020,3,2
13051011103,3106,46,2974,46,44,19,23,2572,37,2432,37,32,16,18,451.96,352.38,NA,78036,93126,NA,01020,3,2
13051011199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93126,NA,01020,3,2
13051011298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,92406,NA,01020,3,2
13053000201,2280,20,1389,20,849,7,15,1643,13,1024,13,573,6,14,58.35,40.5,NA,21016,90834,NA,01050,5,3
13053000202,14654,1773,8033,1773,4291,90,420,11704,1153,6108,1153,2930,77,283,415.65,288.5,NA,30785,91212,NA,00002,5,3
13055009801,1749,2,1567,2,171,4,5,1252,2,1122,2,119,4,3,214.23,168.61,NA,NA,91788,NA,01080,10,7
13055009802,5963,33,5827,33,87,11,5,4455,24,4336,24,59,9,3,762.31,599.97,NA,77540,93090,NA,01080,10,7
13055009803,2461,7,2389,7,61,4,0,1844,3,1787,3,49,2,0,315.53,248.34,NA,50848,91980,NA,01080,10,7
13055009804,4565,9,4235,9,317,3,1,3435,9,3193,9,221,2,1,587.78,462.61,NA,74376,92892,NA,01080,10,7
13055009805,5042,21,3932,21,1078,3,8,3808,15,3063,15,707,2,6,651.6,512.84,NA,74376,92892,NA,01080,10,7
13055009806,2462,3,2230,3,215,14,0,1809,2,1626,2,173,6,0,309.54,243.63,NA,48092,91860,NA,01080,10,7
13057000901,4340,7,4280,7,32,17,4,3202,4,3148,4,30,12,4,361.51,423.14,NA,5036,90204,NA,01110,7,9
13057000902,4267,12,4211,12,17,5,21,3237,8,3180,8,17,4,20,365.46,427.76,NA,79948,93234,NA,01110,7,9
13057000903,2177,15,2149,15,0,10,3,1588,8,1565,8,0,4,3,179.29,209.85,NA,12988,90540,NA,01110,7,9
13057000904,3979,52,3205,52,703,12,0,3002,41,2414,41,497,9,0,338.93,396.71,NA,12988,90540,NA,01110,7,9
13057000905,6986,35,6930,35,2,7,12,5188,27,5118,27,2,7,7,357.37,640.57,NA,NA,91692,NA,01110,7,9
13057000906,7002,84,6651,84,239,19,8,5286,57,4995,57,161,10,6,596.8,698.54,NA,12988,90540,NA,01110,7,9
13057000907,8106,91,7939,91,41,21,13,5765,69,5576,69,29,14,8,397.12,711.82,NA,39524,91512,NA,01110,7,9
13057000908,10010,89,9866,89,27,15,13,7255,56,7102,56,21,12,8,499.76,895.79,NA,NA,91512,NA,01110,7,6
13057090901,4864,60,4754,60,25,5,16,3412,33,3312,33,15,5,14,235.03,421.29,NA,NA,93426,NA,01110,7,6
13057090902,4733,94,4548,94,52,12,25,3353,64,3163,64,38,8,16,230.97,414,NA,53172,93426,NA,01110,7,6
13057090903,6613,78,6250,78,220,16,49,4718,47,4424,47,160,12,28,325,582.54,NA,84176,93426,NA,01110,7,6
13057091001,1995,36,1866,36,69,13,10,1477,25,1355,25,52,12,8,101.74,182.37,NA,84176,93426,NA,01110,7,6
13057091002,4705,72,4542,72,50,17,24,3460,51,3289,51,37,14,18,238.34,427.21,NA,84176,93426,NA,01110,7,6
13057091003,5315,81,5084,81,74,26,48,3742,45,3547,45,54,17,34,257.76,462.03,NA,84176,93426,NA,01110,7,6
13057091101,4412,62,4292,62,27,18,13,3198,43,3071,43,16,14,11,220.29,394.86,NA,NA,93426,NA,01110,7,6
13057091103,5440,66,5290,66,45,9,30,3896,47,3746,47,31,6,19,268.37,481.05,NA,NA,93426,NA,01110,7,6
13057091198,5252,125,5025,125,65,24,13,3770,80,3549,80,41,12,8,259.69,465.49,NA,NA,93426,NA,01110,7,6
13057091298,8,0,8,0,0,0,0,8,0,8,0,0,0,0,0.55,0.99,NA,NA,93426,NA,01110,7,6
13059000001,921,16,407,16,490,0,5,685,11,399,11,259,0,5,93.37,74.48,NA,3432,90138,NA,01170,6,10
13059000002,1864,30,952,30,838,5,38,1532,30,875,30,560,2,35,208.83,166.58,NA,3432,90138,NA,01170,6,10
13059000003,6119,54,2019,54,3965,5,69,4612,40,1864,40,2602,4,62,628.68,501.48,NA,3432,90138,NA,01170,6,10
13059000004,3225,59,2521,59,248,4,392,3096,52,2450,52,221,4,317,422.03,336.64,NA,3432,90138,NA,01170,6,10
13059000005,4326,66,3374,66,699,7,180,4372,66,3359,66,697,6,178,595.96,475.38,NA,3432,90138,NA,01170,6,10
13059000006,3563,41,2242,41,1169,4,105,3020,36,2096,36,752,3,97,411.67,328.38,NA,3432,90138,NA,01170,6,10
13059000007,3513,75,2657,75,738,9,33,3006,60,2315,60,540,7,24,409.76,326.85,NA,3432,90138,NA,01170,6,10
13059000008,3349,65,2752,65,482,4,42,2673,51,2244,51,293,4,30,364.37,290.64,NA,3432,90138,NA,01170,6,10
13059000009,3646,50,777,50,2738,3,77,2648,39,722,39,1787,3,58,360.96,287.93,NA,3432,90138,NA,01170,6,10
13059000010,3707,50,3526,50,37,4,90,3511,49,3287,49,36,4,86,478.6,381.76,NA,3432,90138,NA,01170,6,10
13059000011,4941,100,4220,100,218,4,395,4447,81,3800,81,165,3,317,606.19,483.54,NA,3432,90138,NA,01170,6,10
13059000012,2550,30,2342,30,134,1,40,2260,24,2075,24,104,1,32,308.07,245.74,NA,3432,90138,NA,01170,6,10
13059001302,7104,151,4436,151,2449,8,59,5271,102,3487,102,1525,7,48,718.51,573.13,NA,3432,90138,NA,01170,6,10
13059001398,6956,165,5268,165,1372,24,122,5109,111,3901,111,887,14,85,696.43,555.52,NA,9068,90318,NA,01170,6,10
13059001401,5554,83,3149,83,2275,11,34,4099,51,2460,51,1501,10,26,558.75,445.7,NA,NA,93402,NA,01170,6,10
13059001402,6756,54,3933,54,2736,9,22,4974,39,2980,39,1895,7,14,678.02,540.84,NA,83728,93402,NA,01170,6,10
13059001501,11685,259,9646,259,1473,13,284,9579,198,8074,198,893,11,205,1305.75,1041.56,NA,31889,90138,NA,01170,6,10
13059001502,7788,143,6732,143,789,3,120,6261,113,5423,113,525,2,85,853.46,680.78,NA,3432,90138,NA,01170,6,10
13059001698,27,0,27,0,0,0,0,19,0,19,0,0,0,0,2.59,2.07,NA,9068,90138,NA,01170,6,10
13061009601,2565,19,909,19,1629,5,3,1858,16,738,16,1081,4,3,456.55,194.56,NA,30816,91218,NA,01200,9,3
13061009602,799,0,397,0,402,0,0,539,0,300,0,239,0,0,132.45,56.44,NA,8956,90312,NA,01200,9,3
13063000401,3333,71,1070,71,1998,3,191,2364,48,911,48,1239,3,115,305.74,368.53,NA,17776,90726,NA,01230,8,4
13063000402,10477,137,2394,137,7438,10,491,7838,103,1969,103,5365,9,289,1013.71,1221.9,NA,17776,90726,NA,01230,8,11
13063040301,423,4,368,4,45,1,5,318,4,265,4,40,1,4,41.13,49.57,NA,30536,91200,NA,01230,8,4
13063040302,5049,130,3684,130,1111,16,104,3747,99,2796,99,669,8,76,484.61,584.14,NA,30536,91200,NA,01230,8,4
13063040303,6227,96,3987,96,2004,18,122,4437,55,3105,55,1134,13,75,573.85,691.7,NA,30536,91200,NA,01230,8,4
13063040304,4029,112,2989,112,858,15,55,3157,85,2320,85,618,11,38,408.3,492.16,NA,30536,91200,NA,01230,8,4
13063040305,7339,183,4730,183,1767,16,627,5440,129,3688,129,1091,12,391,703.57,848.07,NA,30536,91200,NA,01230,8,4
13063040401,13649,314,10763,314,2168,28,373,10103,203,8063,203,1370,20,244,1306.64,1575,NA,44508,91200,NA,01230,8,4
13063040402,9728,232,7658,232,1708,25,100,7115,157,5578,157,1133,19,71,920.2,1109.19,NA,19280,91200,NA,01230,8,4
13063040403,9110,148,7811,148,959,14,176,6872,94,5991,94,560,9,124,888.77,1071.31,NA,53004,91200,NA,01230,8,4
13063040405,6996,146,5340,146,1305,35,168,5489,106,4250,106,889,23,115,709.9,855.71,NA,30536,91200,NA,01230,8,4
13063040406,7850,272,5894,272,1429,7,244,5880,182,4482,182,871,6,157,760.47,916.66,NA,53004,91200,NA,01230,8,4
13063040503,7949,186,5868,186,1596,29,261,5904,126,4472,126,999,15,166,763.58,920.4,NA,65464,92538,NA,01230,8,4
13063040504,11370,150,4157,150,6842,36,176,8909,107,3474,107,5056,26,139,1152.22,1388.86,NA,65464,92538,NA,01230,8,11
13063040505,8427,162,5420,162,2557,16,249,6266,111,4159,111,1688,12,185,810.4,976.84,NA,65464,92538,NA,01230,8,11
13063040506,7937,217,5739,217,1614,15,343,5657,145,4152,145,986,11,218,731.63,881.9,NA,65464,92538,NA,01230,8,4
13063040507,12373,276,10138,276,1627,24,302,8845,179,7241,179,1030,22,194,1143.94,1378.89,NA,65464,92538,NA,01230,8,4
13063040508,10630,292,8319,292,1718,21,267,7204,178,5610,178,1038,17,183,931.71,1123.06,NA,NA,92538,NA,01230,8,4
13063040603,9695,105,8305,105,1114,32,139,6902,68,5912,68,745,21,88,892.65,1075.98,NA,42604,91620,NA,01230,8,4
13063040604,9270,178,7616,178,1253,29,193,6766,121,5641,121,736,22,125,875.06,1054.78,NA,42604,91620,NA,01230,8,4
13063040605,9816,165,8506,165,928,19,198,7053,110,6117,110,568,15,133,912.18,1099.52,NA,42604,91620,NA,01230,8,4
13063040606,1328,13,936,13,374,3,2,1107,13,729,13,347,3,2,143.17,172.58,NA,47616,91620,NA,01230,8,4
13063040607,7644,144,6761,144,610,18,111,5230,84,4600,84,381,10,71,676.41,815.33,NA,9272,91620,NA,01230,8,4
13063040608,1403,13,1345,13,30,7,8,1045,8,998,8,19,7,5,135.15,162.91,NA,47616,91620,NA,01230,8,4
13065009701,5600,57,3963,57,1567,7,6,3948,45,2889,45,962,3,4,578.09,408.01,NA,39748,91530,NA,01260,1,8
13065009702,560,3,447,3,109,1,0,416,3,336,3,73,1,0,60.91,42.99,NA,NA,91158,NA,01260,1,8
13067000306,7103,96,6420,96,514,16,51,6029,75,5427,75,397,13,42,690.08,1215.66,NA,49756,91926,NA,03510,10,7
13067000307,4356,169,2136,169,1987,11,52,3400,120,1779,120,1340,9,32,389.16,685.56,NA,49756,91926,NA,03510,10,7
13067000308,4367,228,2988,228,1048,15,85,3641,163,2544,163,688,13,70,416.75,734.15,NA,49756,91926,NA,03510,10,7
13067030198,10599,130,9963,130,405,27,69,7920,83,7389,83,302,17,46,906.52,1596.95,NA,408,90018,NA,01290,10,6
13067030203,12859,164,12054,164,530,24,86,9085,108,8435,108,356,20,58,1039.87,1831.86,NA,NA,90018,NA,01290,10,6
13067030204,13584,247,12462,247,655,26,190,9681,163,8764,163,446,19,126,1108.09,1952.03,NA,43192,90018,NA,01290,10,6
13067030205,5809,112,5325,112,262,10,100,4485,72,4072,72,182,9,78,513.35,904.33,NA,43192,90018,NA,01290,10,6
13067030206,11261,167,10683,167,258,26,124,7928,102,7477,102,152,18,77,907.44,1598.56,NA,43192,90018,NA,01290,10,6
13067030207,12646,97,12137,97,322,23,66,8942,71,8568,71,173,13,46,1023.5,1803.02,NA,49756,90018,NA,01290,10,6
13067030302,10521,160,9920,160,300,15,123,7035,104,6534,104,202,11,80,805.23,1418.5,NA,NA,92202,NA,01290,10,6
13067030307,13950,238,13190,238,336,25,159,9073,143,8465,143,209,18,95,1038.5,1829.44,NA,NA,92202,NA,01290,10,6
13067030309,9834,169,9204,169,296,13,151,6751,106,6244,106,188,10,97,772.72,1361.24,NA,NA,92202,NA,01290,10,6
13067030310,7585,136,6998,136,322,16,104,5289,88,4810,88,224,14,65,605.38,1066.45,NA,NA,92202,NA,01290,10,6
13067030311,5433,115,5123,115,121,4,70,3720,71,3446,71,81,4,47,425.79,750.08,NA,NA,92202,NA,01290,10,6
13067030312,6046,89,5624,89,199,6,127,4379,45,4087,45,120,3,79,501.22,882.96,NA,NA,92202,NA,01290,10,6
13067030313,6123,63,5644,63,281,13,122,4609,42,4238,42,195,9,83,527.55,929.34,NA,NA,92202,NA,01290,10,6
13067030314,5191,118,4788,118,202,7,76,3707,76,3378,76,118,4,55,424.3,747.46,NA,NA,92202,NA,01290,10,6
13067030315,8757,150,8047,150,313,12,235,6227,95,5654,95,219,9,155,712.74,1255.58,NA,NA,92202,NA,01290,10,6
13067030316,17724,310,16517,310,436,18,441,12673,220,11634,220,311,11,277,1450.55,2555.32,NA,NA,92202,NA,01290,10,6
13067030317,14996,203,14172,203,306,8,307,10016,131,9356,131,208,7,183,1146.43,2019.58,NA,NA,92202,NA,01290,10,6
13067030318,5991,94,5691,94,103,1,101,4445,70,4167,70,66,1,71,508.78,896.27,NA,NA,92202,NA,01290,10,6
13067030319,3232,38,3110,38,40,6,38,2449,24,2346,24,28,3,24,280.31,493.8,NA,NA,92202,NA,01290,10,6
13067030320,5113,60,4842,60,113,8,90,4243,45,3978,45,102,8,65,485.65,855.54,NA,NA,92202,NA,01290,10,6
13067030321,9492,337,6592,337,2176,27,355,8706,275,6147,275,1697,25,287,996.49,1755.44,NA,71492,92202,NA,01290,10,6
13067030401,7254,157,6607,157,318,8,164,5699,115,5141,115,213,6,109,652.31,1149.12,NA,49756,91926,NA,01290,10,6
13067030402,7541,140,6858,140,318,17,208,6252,100,5645,100,250,12,145,715.6,1260.62,NA,49756,91926,NA,01290,10,6
13067030404,7474,345,5039,345,1762,26,293,6573,272,4435,272,1353,18,223,752.35,1325.35,NA,49756,91926,NA,03510,10,6
13067030405,5402,125,4675,125,496,5,100,4679,96,4005,96,403,5,74,535.56,943.45,NA,49756,91926,NA,01290,10,6
13067030406,6130,390,4112,390,1308,14,298,5260,265,3572,265,922,9,227,602.06,1060.6,NA,49756,91926,NA,01290,10,6
13067030501,7463,150,6641,150,483,16,170,5802,104,5126,104,343,11,114,664.1,1169.89,NA,49756,91926,NA,01290,10,6
13067030502,4094,102,3550,102,327,8,105,3162,62,2731,62,229,6,72,361.92,637.57,NA,49756,91926,NA,01290,10,6
13067030503,8587,167,6957,167,949,14,500,6973,121,5756,121,634,12,329,798.13,1406,NA,49756,91926,NA,03510,10,6
13067030901,6372,115,5733,115,429,11,83,4866,76,4360,76,287,7,60,556.96,981.16,NA,49756,91926,NA,03510,10,7
13067030902,5424,208,3813,208,1331,9,57,4388,137,3176,137,884,7,47,502.25,884.78,NA,49756,91926,NA,03510,10,7
13067030903,9194,240,7492,240,1297,22,143,7096,160,5801,160,858,19,98,812.21,1430.8,NA,49756,91926,NA,01290,10,7
13067031001,4839,119,3990,119,619,29,79,3791,96,3087,96,443,23,46,433.92,764.4,NA,28520,91140,NA,01290,10,7
13067031002,5557,311,4289,311,762,22,160,4398,218,3356,218,480,16,110,503.4,886.79,NA,28520,91140,NA,01290,10,7
13067031003,9846,189,8396,189,1005,41,210,7399,126,6425,126,564,27,131,846.89,1491.9,NA,71492,91140,NA,01290,10,7
13067031101,4313,285,3251,285,600,13,164,3549,201,2622,201,394,11,120,406.22,715.6,NA,71492,92784,NA,01290,10,6
13067031103,9339,144,7480,144,1519,37,155,7550,99,6192,99,1028,31,101,864.17,1522.35,NA,71492,92784,NA,01290,10,6
13067031105,7433,274,5807,274,1186,23,135,5937,201,4668,201,755,19,93,679.55,1197.11,NA,71492,92784,NA,01290,10,6
13067031106,4822,67,4373,67,283,9,89,3688,45,3347,45,189,7,55,422.13,743.63,NA,48288,92784,NA,01290,10,7
13067031107,7643,124,6969,124,388,16,145,6016,92,5518,92,209,14,91,688.59,1213.04,NA,71492,92784,NA,01290,10,6
13067031108,4982,115,3346,115,1436,14,67,4193,88,2844,88,1112,12,49,479.93,845.46,NA,71492,92784,NA,01290,10,6
13067031109,7449,433,5003,433,1771,24,207,6819,340,4573,340,1386,17,163,780.5,1374.95,NA,71492,92784,NA,01290,10,6
13067031202,6004,107,4704,107,1128,8,55,5276,89,4094,89,949,8,47,603.89,1063.83,NA,71492,93222,NA,01290,10,6
13067031203,5748,89,4903,89,648,5,103,5365,81,4577,81,539,5,82,614.08,1081.77,NA,79612,93222,NA,01290,10,6
13067031204,7097,125,6387,125,486,6,91,6130,106,5429,106,417,5,67,701.64,1236.02,NA,79612,93222,NA,01290,10,6
13067031301,9219,125,8576,125,349,18,148,6872,83,6376,83,219,14,97,786.57,1385.64,NA,48288,91866,NA,01290,10,7
13067031302,6243,104,5608,104,481,12,30,4863,74,4370,74,312,11,22,556.62,980.55,NA,48288,91866,NA,01290,10,7
13067031304,9122,122,7494,122,1430,10,64,6986,83,5840,83,929,7,44,799.62,1408.62,NA,48288,91866,NA,01290,10,7
13067031305,9207,261,3792,261,5041,15,91,6945,178,3030,178,3484,13,62,794.93,1400.36,NA,48288,91866,NA,01290,10,11
13067031403,8856,113,7717,113,887,16,110,6503,75,5686,75,582,12,73,744.33,1311.23,NA,NA,90174,NA,01290,10,7
13067031404,4173,33,4064,33,54,8,14,3244,21,3153,21,33,6,10,371.31,654.1,NA,4252,90174,NA,01290,10,7
13067031498,6600,70,5914,70,546,26,42,4956,46,4425,46,392,20,27,567.26,999.3,NA,4252,90174,NA,01290,10,7
13067031501,6598,71,6300,71,186,10,31,4784,48,4535,48,124,7,22,547.58,964.62,NA,62524,92418,NA,01290,10,7
13067031502,15148,293,12361,293,2307,40,142,10545,174,8579,174,1501,29,88,1206.98,2126.24,NA,62524,92418,NA,01290,10,7
13067031697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,91866,NA,01290,10,7
13067031698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90018,NA,01290,10,6
13069009901,2915,59,2052,59,792,2,10,2101,39,1523,39,493,1,6,286.26,250.44,NA,11504,90438,NA,01350,1,8
13069009902,1936,27,1751,27,157,0,1,1380,21,1236,21,101,0,1,188.02,164.49,NA,NA,93324,NA,01350,1,8
13069009903,2281,36,1748,36,496,1,0,1656,25,1285,25,321,0,0,225.63,197.39,NA,55440,92166,NA,01350,1,8
13069009904,5030,83,4430,83,487,11,19,3539,47,3170,47,257,9,9,482.18,421.84,NA,23872,90972,NA,01350,1,8
13069009905,3172,97,2762,97,268,10,33,2414,67,2066,67,190,5,19,328.9,287.75,NA,23872,90972,NA,01350,1,8
13069009906,2853,63,2079,63,708,0,3,2070,42,1513,42,471,0,2,282.03,246.74,NA,2060,90084,NA,01350,1,8
13069009907,4416,162,2865,162,1369,3,14,3306,120,2146,120,903,3,14,450.43,394.07,NA,23872,90972,NA,01350,1,8
13069009908,6989,30,3719,30,3207,4,29,4650,22,2653,22,1929,3,21,633.55,554.27,NA,23872,90972,NA,01350,1,8
13071009701,3736,293,2970,293,450,22,1,2915,236,2150,236,279,13,1,362.98,389.18,NA,55860,92184,NA,01380,9,8
13071009702,2852,252,1893,252,703,2,1,2299,231,1392,231,442,2,1,286.28,306.94,NA,23284,90960,NA,01380,9,8
13071009703,5974,217,1827,217,3920,2,7,4199,176,1405,176,2438,2,2,522.87,560.61,NA,53060,92100,NA,01380,9,8
13071009704,2465,54,2074,54,330,3,3,1861,39,1574,39,203,3,3,231.74,248.46,NA,53060,92100,NA,01380,9,8
13071009705,2744,401,2111,401,229,1,1,2290,292,1562,292,142,1,1,285.16,305.74,NA,7304,90258,NA,01380,9,8
13071009706,3631,110,3339,110,165,13,1,2690,61,2434,61,124,9,1,334.97,359.14,NA,53060,92100,NA,01380,9,8
13071009707,7267,130,5680,130,1439,12,6,5457,98,4419,98,828,10,4,679.52,728.57,NA,53060,92100,NA,01380,9,8
13071009708,3455,57,2149,57,1232,2,15,2487,47,1687,47,697,2,7,309.69,332.04,NA,53060,92100,NA,01380,9,8
13071009709,4521,74,4112,74,323,7,4,3283,40,3008,40,188,4,3,408.81,438.31,NA,31684,91254,NA,01380,9,8
13073000304,5074,39,3606,39,1412,5,12,3713,24,2641,24,1013,3,8,468.44,690.96,NA,NA,90102,NA,01410,6,10
13073030101,7307,64,6572,64,385,13,265,5019,36,4494,36,272,11,170,633.2,933.99,NA,50036,91110,NA,01410,6,10
13073030102,5252,63,4637,63,304,3,245,3557,42,3112,42,218,3,140,448.76,661.93,NA,50036,91110,NA,01410,6,10
13073030103,331,6,195,6,113,0,17,243,4,135,4,89,0,11,30.66,45.22,NA,50036,91110,NA,01410,6,10
13073030201,4745,80,4265,80,274,3,123,3310,55,2946,55,165,3,86,417.59,615.96,NA,28044,91110,NA,01410,6,10
13073030202,3253,44,2877,44,241,10,78,2409,36,2117,36,165,5,50,303.92,448.29,NA,50036,91110,NA,01410,6,10
13073030203,6606,118,5827,118,358,9,292,4479,72,3911,72,237,7,180,565.08,833.5,NA,50036,91110,NA,01410,6,10
13073030301,9208,88,8273,88,664,21,162,6386,58,5674,58,473,17,106,805.67,1188.38,NA,28044,91110,NA,01410,6,10
13073030302,6258,138,5574,138,448,12,85,4410,88,3842,88,319,9,64,556.37,820.66,NA,28044,91110,NA,01410,6,10
13073030501,7203,79,5030,79,2056,19,19,5424,59,3711,59,1568,15,12,684.3,1009.36,NA,36696,91410,NA,01410,6,10
13073030502,7183,193,6045,193,796,46,96,4962,121,4140,121,477,32,71,626.01,923.39,NA,35716,91410,NA,01410,6,10
13073030603,3611,50,3240,50,188,9,124,2592,29,2326,29,124,9,75,327.01,482.35,NA,50036,91110,NA,01410,6,10
13075009801,1993,0,1607,0,380,5,1,1418,0,1164,0,251,2,1,220.95,154.52,NA,45936,91722,NA,01470,9,8
13075009802,3996,2,2028,2,1950,2,14,2718,1,1514,1,1192,2,8,423.51,296.18,NA,576,90030,NA,01470,9,8
13075009803,4225,86,3563,86,550,21,4,3185,54,2725,54,336,14,2,496.28,347.07,NA,576,90030,NA,01470,9,8
13075009804,3242,129,1957,129,1147,6,3,2434,105,1478,105,739,4,3,379.26,265.23,NA,576,90030,NA,01470,9,8
13077001701,4439,18,4128,18,278,5,10,3154,12,2948,12,172,3,7,391.98,492.13,NA,NA,92154,NA,01500,8,4
13077001702,5739,48,5146,48,522,13,8,4243,28,3799,28,369,12,7,527.32,662.06,NA,55020,92154,NA,01500,8,4
13077001703,9840,78,7251,78,2443,12,53,6991,55,5330,55,1509,8,34,868.85,1090.84,NA,55020,92154,NA,01500,8,4
13077001704,8240,63,7526,63,594,20,37,5972,49,5427,49,406,18,23,742.21,931.84,NA,58884,92154,NA,01500,8,4
13077001705,6591,48,5190,48,1340,4,8,4806,32,3830,32,902,3,7,597.29,749.9,NA,69672,92724,NA,01500,8,4
13077001706,7110,46,3930,46,3101,21,12,5011,32,2973,32,1951,13,10,622.77,781.89,NA,55020,92154,NA,01500,8,4
13077001707,6458,40,3111,40,3281,9,14,4639,29,2356,29,2209,7,9,576.54,723.85,NA,55020,92154,NA,01500,8,4
13077001708,5436,44,4762,44,603,17,7,3951,32,3444,32,424,14,5,491.03,616.49,NA,34428,91344,NA,01500,8,4
13079000701,3638,17,1595,17,2021,4,1,2660,8,1243,8,1396,4,1,513.28,308.29,NA,65856,92544,NA,01530,5,3
13079000702,5353,132,4450,132,730,29,12,3906,108,3154,108,506,20,10,753.72,452.71,NA,NA,93480,NA,01530,5,4
13081009801,3610,15,2705,15,881,4,5,2687,12,2124,12,531,4,4,377.49,350.15,NA,19616,90792,NA,01560,9,8
13081009802,7225,26,2834,26,4350,3,5,4685,10,2135,10,2522,3,5,658.19,610.51,NA,19616,90792,NA,01560,9,8
13081009803,2752,10,2050,10,668,18,6,2002,5,1565,5,410,13,4,281.26,260.88,NA,19616,90792,NA,01560,9,8
13081009804,5075,11,3025,11,2020,10,9,3692,10,2345,10,1314,8,5,518.68,481.11,NA,19616,90792,NA,01560,9,8
13081009805,1349,0,1128,0,218,1,2,985,0,849,0,133,1,2,138.38,128.36,NA,2564,90108,NA,01560,9,8
13083000401,9565,42,9385,42,101,16,21,7228,33,7052,33,78,15,17,938.09,937.35,NA,77372,93084,NA,01590,10,9
13083000402,3582,22,3530,22,0,26,4,2542,12,2499,12,0,15,4,329.91,329.65,NA,NA,92682,NA,01590,10,9
13083040398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93084,NA,01590,10,9
13085009701,3019,10,2968,10,2,38,1,2245,9,2204,9,1,22,0,301.5,339.56,NA,21940,90906,NA,01650,7,9
13085009702,6410,29,6333,29,2,40,6,4598,20,4527,20,1,28,2,617.5,695.44,NA,NA,91632,NA,01650,7,9
13087009701,1355,4,1057,4,287,5,2,977,4,783,4,181,3,2,140.89,129.98,NA,NA,92310,NA,01710,9,3
13087009702,2877,88,2135,88,648,5,1,2096,74,1562,74,382,4,0,302.25,278.85,NA,10608,90390,NA,01710,9,3
13087009703,5335,41,2865,41,2411,6,10,3703,29,2108,29,1527,2,8,533.98,492.64,NA,4896,90192,NA,01710,9,3
