GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,school,cd_1980,cd_1990
47065000106,47,065,000106,3044,19,2920,19,73,7,25,2493,15,2402,15,40,5,16,414.9,499.65,61960,90616,NA,01590,5,3
47065000107,47,065,000107,2658,36,2471,36,116,8,27,2198,23,2043,23,82,7,20,365.81,440.53,61960,90616,NA,01590,5,3
47065000108,47,065,000108,4464,50,4066,50,318,2,28,3561,35,3216,35,249,2,24,592.64,713.71,61960,90616,NA,01590,5,3
47065000109,47,065,000109,6384,51,5664,51,551,23,89,5323,40,4758,40,407,17,61,885.89,1066.85,14000,90616,NA,00540,5,3
47065000111,47,065,000111,6437,31,6359,31,15,1,31,4682,18,4616,18,9,1,20,779.21,938.38,68540,93024,NA,01590,5,3
47065000114,47,065,000114,1310,3,1249,3,9,1,48,1059,3,1010,3,9,1,33,176.25,212.25,22720,90616,NA,01590,5,3
47065000115,47,065,000115,1585,5,817,5,762,0,1,1237,4,654,4,574,0,1,205.87,247.92,14000,90616,NA,00540,5,3
47065000116,47,065,000116,6109,22,6001,22,7,14,65,4804,19,4706,19,4,11,45,799.51,962.83,22720,91088,NA,01590,5,3
47065000117,47,065,000117,4441,35,4351,35,27,5,23,3741,22,3662,22,17,5,13,622.6,749.78,22720,91088,NA,01590,5,3
47065000118,47,065,000118,6466,29,6326,29,6,17,88,5222,21,5095,21,4,15,66,869.08,1046.61,22720,91088,NA,01590,5,3
47065000119,47,065,000119,1938,4,1851,4,62,6,15,1569,4,1503,4,43,6,9,261.12,314.46,22720,91088,NA,01590,5,3
47065000120,47,065,000120,1901,5,1827,5,51,4,14,1459,5,1392,5,44,4,9,242.82,292.42,43640,91984,NA,01590,5,3
47065000121,47,065,000121,5346,19,5274,19,2,26,24,4071,12,4015,12,2,16,14,677.52,815.92,14000,91984,NA,00540,5,3
47065010301,47,065,010301,7757,32,7658,32,36,17,14,5511,26,5410,26,24,13,12,917.18,1104.53,40540,93080,NA,01590,5,3
47065010302,47,065,010302,7317,17,7204,17,73,8,12,5628,12,5542,12,48,5,9,936.65,1127.98,69560,93080,NA,01590,5,3
47065010402,47,065,010402,6917,75,6659,75,110,9,64,5421,51,5197,51,79,5,38,902.2,1086.49,14000,90616,NA,01590,5,3
47065010411,47,065,010411,5581,24,5395,24,56,10,96,3895,15,3768,15,30,7,60,648.23,780.65,48360,92224,NA,01590,5,3
47065010412,47,065,010412,4545,24,4476,24,21,5,19,3287,14,3227,14,13,4,15,547.04,658.79,48360,92224,NA,01590,5,3
47065010413,47,065,010413,3503,11,3411,11,34,2,45,2453,6,2382,6,24,2,33,408.24,491.64,48360,92224,NA,01590,5,3
47065010431,47,065,010431,5927,51,5663,51,84,7,122,4413,31,4219,31,53,5,74,734.44,884.47,14000,90616,NA,00540,5,3
47065010432,47,065,010432,5255,23,4992,23,45,8,185,3923,17,3754,17,22,5,108,652.89,786.26,14000,90616,NA,00540,5,3
47065010433,47,065,010433,5187,56,4892,56,117,5,117,3940,40,3722,40,62,5,71,655.72,789.67,14000,90616,NA,00540,5,3
47065010501,47,065,010501,6359,39,6163,39,81,8,68,5044,30,4884,30,48,7,45,839.46,1010.93,14000,90616,NA,00540,5,3
47065010502,47,065,010502,2778,41,2474,41,233,6,24,2263,29,2034,29,156,3,12,376.62,453.56,14000,90616,NA,00540,5,3
47065011097,47,065,011097,12,0,12,0,0,0,0,10,0,10,0,0,0,0,1.66,2,NA,91984,NA,01590,5,3
47065011098,47,065,011098,6499,34,6438,34,3,6,18,4763,21,4698,21,3,6,14,792.69,954.62,25090,93024,NA,01590,5,3
47065011201,47,065,011201,3921,35,3792,35,64,14,16,3012,22,2902,22,44,11,11,501.28,603.67,55900,92568,NA,01590,5,3
47065011298,47,065,011298,7789,271,7229,271,136,14,136,6279,210,5629,210,109,13,108,1044.99,1258.46,16300,92568,NA,01590,5,3
47065011302,47,065,011302,8220,61,7755,61,292,8,103,6253,48,5884,48,197,6,70,1040.67,1253.25,14000,90616,NA,00540,5,3
47065011311,47,065,011311,4956,28,4063,28,818,19,28,3908,24,3131,24,702,12,15,650.39,783.25,55900,90616,NA,01590,5,3
47065011312,47,065,011312,10537,78,9682,78,686,23,65,7509,50,6900,50,453,17,39,1249.7,1504.98,22440,90616,NA,01590,5,3
47065011402,47,065,011402,5901,29,3587,29,2236,14,35,4594,19,2935,19,1586,10,25,764.56,920.74,14000,90616,NA,00540,5,3
47065011403,47,065,011403,7205,61,4306,61,2761,11,66,5466,41,3582,41,1746,7,49,909.69,1095.51,14000,90616,NA,00540,5,3
47065011404,47,065,011404,7138,38,6233,38,780,12,74,5766,28,5081,28,558,10,61,959.62,1155.64,14000,90616,NA,00540,5,3
47065011411,47,065,011411,3369,26,2606,26,699,2,32,2675,19,2170,19,441,2,24,445.19,536.13,14000,90616,NA,00540,5,3
47065011412,47,065,011412,10053,65,9472,65,421,35,57,7342,46,6905,46,282,27,36,1221.9,1471.51,32600,90616,NA,01590,5,3
47065011499,47,065,011499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,90616,NA,00540,5,3
47067009601,47,067,009601,944,1,941,1,0,2,0,709,1,705,1,0,2,0,102.65,128.97,NA,91808,NA,01620,4,1
47067009602,47,067,009602,3166,13,3039,13,101,10,1,2369,11,2242,11,99,6,0,342.97,430.94,69460,93064,NA,01620,4,1
47067009603,47,067,009603,947,7,922,7,18,0,0,713,7,683,7,16,0,0,103.23,129.7,NA,92736,NA,01620,4,1
47067009604,47,067,009604,1682,14,1662,14,0,6,0,1272,8,1251,8,0,5,0,184.15,231.39,69460,90280,NA,01620,4,1
47069009501,47,069,009501,2333,15,1773,15,541,0,4,1728,9,1359,9,347,0,4,364.06,275.15,74640,93376,NA,01650,9,7
47069009502,47,069,009502,3044,9,1151,9,1876,8,0,2110,6,873,6,1223,2,0,579,240,80540,93632,NA,01650,9,7
47069009503,47,069,009503,4315,86,2656,86,1547,4,22,3354,82,2097,82,1072,3,18,706.63,534.06,7180,90328,NA,01650,9,7
47069009504,47,069,009504,5937,41,3029,41,2853,1,13,4149,20,2334,20,1764,1,10,874.12,660.65,7180,90328,NA,01650,9,7
47069009505,47,069,009505,3740,6,3385,6,326,1,20,2722,2,2496,2,212,1,9,573.48,433.43,48340,92216,NA,01650,9,7
47069009506,47,069,009506,2743,14,1198,14,1527,3,0,1882,6,927,6,940,3,0,396.51,299.67,30280,91416,NA,01650,9,7
47069009507,47,069,009507,1265,4,1207,4,54,0,0,936,1,899,1,35,0,0,197.2,149.04,36080,91616,NA,01650,9,7
47071009801,47,071,009801,3065,8,3014,8,37,3,3,2284,6,2243,6,25,1,3,381.99,415.2,NA,92544,NA,01680,9,4
47071009802,47,071,009802,2779,10,2644,10,112,6,7,2099,8,1986,8,90,3,4,370.75,357.68,18620,92320,NA,01680,9,4
47071009803,47,071,009803,3558,26,3134,26,379,11,8,2645,15,2331,15,271,8,5,442.36,480.83,66720,92928,NA,01680,9,4
47071009804,47,071,009804,4958,14,4697,14,237,5,3,3795,11,3616,11,152,3,2,634.7,689.89,66720,92928,NA,01680,9,4
47071009805,47,071,009805,4635,10,4592,10,22,5,4,3378,9,3340,9,13,4,3,564.95,614.08,NA,92440,NA,01680,9,4
47071009806,47,071,009806,2453,16,2362,16,72,2,1,1915,13,1838,13,48,2,1,338.25,326.32,NA,92664,NA,01680,9,4
47071009807,47,071,009807,1185,3,1044,3,128,2,8,927,2,826,2,90,2,5,177,234,66340,92904,NA,01680,9,4
47073000501,47,073,000501,2628,4,2612,4,2,9,1,2010,4,1995,4,2,4,1,281.44,322.33,NA,92312,NA,01740,6,1
47073000502,47,073,000502,4128,15,4072,15,10,24,4,3053,12,3007,12,6,14,2,427.49,489.59,NA,92848,NA,01740,6,1
47073000503,47,073,000503,7147,19,6773,19,347,6,2,5680,14,5369,14,275,6,2,795.33,910.87,64820,92848,03660,01740,6,1
47073000504,47,073,000504,4358,19,4312,19,24,2,1,3297,17,3241,17,19,2,1,461.65,528.72,72380,93280,NA,01740,6,1
47073000505,47,073,000505,9113,28,8878,28,176,9,21,6972,18,6775,18,142,6,13,976.24,1118.07,14980,90664,NA,01740,6,1
47073000506,47,073,000506,8334,30,8117,30,149,10,26,6367,21,6205,21,94,9,17,891.52,1021.05,50580,92368,NA,01740,6,1
47073000507,47,073,000507,2975,2,2961,2,3,9,0,2289,1,2283,1,0,4,0,320.51,367.08,39560,90168,NA,01740,6,1
47073000508,47,073,000508,3712,12,3670,12,23,7,0,2741,9,2702,9,18,3,0,383.8,439.56,NA,90440,NA,01740,6,1
47073000509,47,073,000509,2170,5,2157,5,6,1,1,1657,2,1648,2,3,1,1,232.02,265.73,9560,90440,NA,01740,6,1
47075009801,47,075,009801,1287,6,1115,6,165,0,1,989,6,858,6,118,0,1,165.64,104.89,NA,91592,NA,01770,3,8
47075009802,47,075,009802,1191,26,743,26,419,3,0,876,18,551,18,288,1,0,146.72,92.91,NA,92496,NA,01770,3,8
47075009803,47,075,009803,7468,57,3625,57,3769,4,11,5294,37,2832,37,2379,4,5,886.68,561.47,8920,90408,NA,01770,3,8
47075009804,47,075,009804,4402,20,2110,20,2262,9,1,3061,14,1580,14,1445,8,0,512.68,324.64,8920,90408,NA,01770,3,8
47075009805,47,075,009805,915,12,626,12,268,8,0,664,8,442,8,199,7,0,138.65,56.91,NA,91568,NA,01770,3,8
47075009806,47,075,009806,1360,10,636,10,714,0,0,976,5,470,5,496,0,0,163.47,103.51,NA,93680,NA,01770,3,8
47075009807,47,075,009807,789,20,177,20,592,0,0,590,11,136,11,432,0,0,98.82,62.57,NA,91896,NA,01770,3,8
47075009808,47,075,009808,2025,5,589,5,1431,0,0,1448,3,460,3,982,0,0,302.35,124.09,70820,93208,NA,01770,3,8
47077009750,47,077,009750,2194,0,2050,0,142,1,1,1638,0,1528,0,109,1,0,215.34,342.8,NA,90920,NA,01800,9,7
47077009751,47,077,009751,2643,18,2228,18,395,2,0,1957,14,1642,14,285,2,0,257.27,409.57,56870,93648,NA,01800,9,7
47077009752,47,077,009752,3377,8,3266,8,97,1,5,2468,5,2384,5,70,1,3,324.45,516.51,NA,92016,NA,01800,9,7
47077009753,47,077,009753,5367,23,5032,23,306,0,6,4085,13,3847,13,208,0,4,537.02,854.92,41980,91936,02460,01800,9,7
47077009754,47,077,009754,4460,34,3560,34,859,5,1,3414,25,2744,25,616,3,1,448.81,714.49,41980,91936,02460,01800,9,7
47077009755,47,077,009755,3803,17,3772,17,0,11,3,2899,12,2866,12,0,8,1,381.11,606.71,66660,92920,NA,01800,9,7
47079009690,47,079,009690,3134,4,3094,4,24,9,3,2606,4,2567,4,21,7,3,504.96,281.78,NA,90424,NA,01830,3,8
47079009691,47,079,009691,2544,5,2448,5,84,4,3,1929,5,1847,5,68,1,3,447.07,224.76,61160,92760,NA,01830,3,8
47079009692,47,079,009692,1713,8,1628,8,76,0,0,1238,3,1173,3,59,0,0,286.93,144.24,17340,90816,NA,01830,3,8
47079009693,47,079,009693,3427,17,2030,17,1366,9,4,2607,12,1630,12,942,7,4,505.15,281.89,56720,92608,03360,01830,3,8
47079009694,47,079,009694,2274,11,1730,11,521,9,3,1832,6,1439,6,370,8,3,354.98,198.09,56720,92608,03360,01830,3,8
47079009695,47,079,009695,4756,18,4556,18,158,1,23,3821,11,3674,11,106,1,18,740.38,413.15,56720,92608,03360,01830,3,8
47079009696,47,079,009696,6029,32,5746,32,230,9,11,4545,23,4319,23,167,7,6,880.67,491.44,56720,92608,03360,01830,3,8
47079009697,47,079,009697,1990,5,1791,5,184,6,4,1532,3,1397,3,122,4,3,296.85,165.65,NA,93200,NA,01830,3,8
47079009698,47,079,009698,2021,10,1839,10,169,3,0,1479,6,1335,6,129,3,0,267,210,33400,91536,NA,01830,3,8
47079969099,47,079,969099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,90424,NA,01830,3,8
47081009501,47,081,009501,3166,6,3077,6,73,9,1,2321,3,2253,3,54,7,1,396.58,238.35,NA,91952,NA,01860,9,7
47081009502,47,081,009502,3874,22,3732,22,106,12,2,2837,15,2713,15,85,8,1,484.75,291.34,NA,92040,NA,01860,9,7
47081009503,47,081,009503,6408,15,6108,15,270,8,5,5000,10,4756,10,215,5,4,854.34,513.46,12420,90584,NA,01860,9,7
47081009504,47,081,009504,1748,14,1729,14,0,5,0,1269,5,1255,5,0,4,0,216.83,130.32,NA,90752,NA,01860,9,7
47081009505,47,081,009505,1558,10,1135,10,409,4,0,1349,8,927,8,402,4,0,230.5,138.53,NA,92560,NA,01860,9,7
47083001201,47,083,001201,2315,16,2225,16,70,3,1,1754,11,1672,11,56,3,1,454.3,193.91,24320,91160,NA,01920,9,8
47083001202,47,083,001202,2168,14,1962,14,190,1,1,1652,8,1508,8,126,1,1,427.88,182.63,24320,91160,NA,01920,9,8
47083001203,47,083,001203,2535,11,2514,11,4,4,2,1949,9,1924,9,3,3,1,504.81,215.46,73460,93344,NA,01920,9,8
47085001301,47,085,001301,3963,10,3931,10,15,4,3,2946,9,2908,9,13,4,3,642.05,292.09,44840,92072,NA,01980,9,8
47085001302,47,085,001302,1512,5,1484,5,21,0,2,1169,2,1149,2,14,0,2,254.77,115.9,NA,93544,NA,01980,9,8
47085001303,47,085,001303,5345,32,4812,32,476,7,18,4040,17,3665,17,322,6,13,880.48,400.56,78560,93544,NA,01980,9,8
47085001304,47,085,001304,2200,1,2167,1,18,11,3,1629,1,1600,1,14,10,3,355.03,161.51,NA,90120,NA,01980,9,8
47085001305,47,085,001305,2775,15,2729,15,20,4,6,2077,9,2036,9,15,4,4,452.66,205.93,52820,93544,NA,01980,9,8
47085002304,47,085,002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,90120,NA,01980,9,8
47087009601,47,087,009601,1569,1,1564,1,1,2,1,1255,1,1249,1,1,2,1,313.1,151.94,NA,92488,NA,02070,2,6
47087009604,47,087,009604,1577,8,1563,8,4,2,0,1252,5,1236,5,4,2,0,312.35,151.57,28420,90456,NA,02070,2,6
47087960298,47,087,960298,1819,18,1789,18,0,7,3,1399,14,1362,14,0,6,3,349.02,169.37,NA,91424,NA,02070,2,6
47087960398,47,087,960398,4332,11,4296,11,2,8,15,3305,10,3274,10,2,3,6,824.53,400.12,28420,91352,NA,02070,2,6
47089000701,47,089,000701,4678,20,4605,20,40,5,7,3628,16,3559,16,27,5,5,402.28,613.11,80360,93608,NA,02100,6,1
47089000702,47,089,000702,3019,6,2991,6,11,9,0,2303,2,2285,2,7,7,0,255.36,389.19,80360,91720,NA,02100,6,1
47089000703,47,089,000703,5838,21,5457,21,335,11,12,4820,21,4503,21,258,9,8,534.46,814.55,37960,91720,NA,02100,6,1
47089000704,47,089,000704,3010,9,2892,9,103,4,2,2264,8,2157,8,86,4,1,251.04,382.6,52940,91720,NA,02100,6,1
47089000705,47,089,000705,3692,5,3546,5,117,15,3,2765,3,2653,3,93,11,2,306.59,467.27,NA,93240,NA,02100,6,1
47089000706,47,089,000706,3009,9,2889,9,102,4,3,2372,8,2279,8,70,4,3,263.02,400.85,37960,91720,NA,02100,6,1
47089000707,47,089,000707,3931,14,3771,14,129,11,6,3123,6,3011,6,84,11,5,346.29,527.77,19380,90912,NA,02100,6,1
47089000708,47,089,000708,3053,7,3037,7,0,7,2,2364,5,2346,5,0,6,2,262.13,399.5,NA,90912,NA,02100,6,1
47089000709,47,089,000709,2786,9,2674,9,89,9,5,2208,6,2122,6,67,6,1,244.83,373.14,19380,90632,NA,02100,6,1
47091009560,47,091,009560,1053,1,1049,1,0,0,3,846,1,841,1,0,0,3,103.16,160.74,NA,92976,NA,02160,6,1
47091009561,47,091,009561,1951,2,1941,2,3,4,1,1489,1,1479,1,3,4,1,181.58,282.9,NA,90464,NA,02160,6,1
47091009562,47,091,009562,1736,0,1728,0,5,1,2,1324,0,1319,0,3,1,1,161.45,251.55,NA,92408,NA,02160,6,1
47091009563,47,091,009563,4886,18,4808,18,48,6,6,3791,11,3717,11,42,6,4,462.29,720.27,50400,92360,NA,02160,6,1
47091009564,47,091,009564,4140,11,4118,11,5,3,2,3145,7,3122,7,5,3,1,383.51,597.54,NA,92360,NA,02160,6,1
47093000001,47,093,000001,1470,17,1212,17,219,11,10,1448,17,1182,17,212,11,9,210.01,279.42,40000,91800,NA,02220,8,2
47093000002,47,093,000002,1284,14,1185,14,82,3,0,1119,12,1030,12,62,3,0,162.3,215.93,40000,91800,NA,02220,8,2
47093000003,47,093,000003,1979,8,1854,8,105,3,9,1700,7,1595,7,80,3,8,246.56,328.04,40000,91800,NA,02220,8,2
47093000004,47,093,000004,725,5,585,5,129,6,0,578,3,486,3,80,6,0,83.83,111.53,40000,91800,NA,02220,8,2
47093000005,47,093,000005,2602,18,955,18,1613,11,3,1981,9,765,9,1188,9,1,287.32,382.27,40000,91800,NA,02220,8,2
47093000006,47,093,000006,3339,14,256,14,3053,12,1,2327,5,228,5,2081,8,0,337.5,449.03,40000,91800,NA,02220,8,2
47093000007,47,093,000007,2041,19,634,19,1371,9,8,1538,19,584,19,899,9,8,223.07,296.78,40000,91800,NA,02220,8,2
47093000008,47,093,000008,2172,9,1927,9,224,6,6,1720,6,1539,6,161,4,4,249.46,331.9,40000,91800,NA,02220,8,2
47093000009,47,093,000009,6613,58,6027,58,447,1,77,6651,58,6011,58,446,1,77,964.64,1283.42,40000,91800,NA,02220,8,2
47093000010,47,093,000010,1923,26,1676,26,190,6,22,1849,21,1624,21,157,5,21,268.17,356.79,40000,91800,NA,02220,8,2
47093000011,47,093,000011,3461,53,2716,53,165,6,521,3379,49,2674,49,159,6,442,490.08,652.03,40000,91800,NA,02220,8,2
47093000012,47,093,000012,2489,11,440,11,2030,5,1,1857,9,322,9,1511,5,1,269.33,358.34,40000,91800,NA,02220,8,2
47093000013,47,093,000013,1479,7,697,7,773,1,1,1103,4,536,4,557,1,1,159.98,212.84,40000,91800,NA,02220,8,2
47093000014,47,093,000014,3838,46,2918,46,860,9,3,2425,20,1989,20,389,6,1,351.71,467.94,40000,91800,NA,02220,8,2
47093000015,47,093,000015,3767,23,3632,23,102,7,3,3097,13,2995,13,68,6,2,449.18,597.62,40000,91800,NA,02220,8,2
47093000016,47,093,000016,3118,21,3049,21,36,4,8,2685,19,2612,19,27,3,5,389.42,518.11,40000,91800,NA,02220,8,2
47093000017,47,093,000017,2960,29,2779,29,138,9,5,2372,15,2226,15,105,7,4,344.03,457.72,40000,91800,NA,02220,8,2
47093000018,47,093,000018,2453,15,2298,15,130,2,6,1929,7,1820,7,89,2,4,279.78,372.23,40000,91800,NA,02220,8,2
47093000019,47,093,000019,2045,9,804,9,1222,1,7,1513,7,640,7,852,1,6,219.44,291.96,40000,91800,NA,02220,8,2
47093000020,47,093,000020,3560,8,139,8,3402,3,6,2628,7,113,7,2492,3,6,381.16,507.12,40000,91800,NA,02220,8,2
47093000021,47,093,000021,2550,8,942,8,1595,1,3,1947,2,763,2,1176,1,3,282.39,375.71,40000,91800,NA,02220,8,2
47093000022,47,093,000022,4172,7,4065,7,90,6,3,3212,7,3146,7,43,6,3,465.86,619.81,40000,91800,NA,02220,8,2
47093000023,47,093,000023,3297,30,3129,30,72,12,53,2800,20,2649,20,59,11,41,406.1,540.31,40000,91800,NA,02220,8,2
47093000024,47,093,000024,3793,26,3499,26,234,22,11,2707,17,2540,17,109,14,10,392.61,522.36,40000,91800,NA,02220,8,2
47093000025,47,093,000025,3640,19,3563,19,25,5,27,3064,14,2991,14,23,3,19,444.39,591.25,40000,91800,NA,02220,8,2
47093000026,47,093,000026,2260,34,2049,34,91,7,79,1890,31,1694,31,66,6,62,274.12,364.71,40000,91800,NA,02220,8,2
47093000027,47,093,000027,2919,15,2647,15,244,6,6,2178,10,2009,10,138,5,6,315.89,420.28,40000,91800,NA,02220,8,2
47093000028,47,093,000028,4362,12,2865,12,1468,11,3,3212,6,2314,6,875,9,2,465.86,619.81,40000,91800,NA,02220,8,2
47093000029,47,093,000029,3370,33,3042,33,256,25,14,2361,9,2193,9,123,16,11,342.43,455.59,40000,91800,NA,02220,8,2
47093000030,47,093,000030,3924,20,3665,20,215,10,14,3208,14,3023,14,138,10,9,465.28,619.04,40000,91800,NA,02220,8,2
47093000031,47,093,000031,2669,7,2338,7,320,1,3,2094,4,1880,4,203,0,3,303.71,404.07,40000,91800,NA,02220,8,2
47093000032,47,093,000032,3410,18,1693,18,1667,15,14,2691,13,1471,13,1172,10,12,390.29,519.27,40000,91800,NA,02220,8,2
47093000033,47,093,000033,2149,14,1520,14,596,3,14,1774,5,1289,5,463,3,9,257.3,342.32,40000,91800,NA,02220,8,2
47093000034,47,093,000034,4245,21,4147,21,52,7,16,3519,11,3439,11,43,3,12,510.38,679.05,40000,91800,NA,02220,8,2
47093000035,47,093,000035,3674,7,3546,7,106,5,10,2938,5,2861,5,55,3,9,426.12,566.94,40000,91800,NA,02220,8,2
47093000036,47,093,000036,463,0,413,0,50,0,0,395,0,351,0,44,0,0,57.29,76.22,40000,91800,NA,02220,8,2
47093000037,47,093,000037,4025,80,3462,80,243,21,211,3415,59,2944,59,178,17,158,495.3,658.98,40000,91800,NA,02220,8,2
47093000038,47,093,000038,5979,53,5447,53,392,20,57,4865,40,4442,40,291,11,41,705.6,938.78,40000,91800,NA,02220,8,2
47093000039,47,093,000039,6385,27,6026,27,302,5,24,4897,16,4665,16,175,5,20,710.25,944.96,40000,91800,NA,02220,8,2
47093000040,47,093,000040,3335,16,3236,16,76,1,2,2812,13,2724,13,59,1,2,407.84,542.62,40000,91800,NA,02220,8,2
47093000041,47,093,000041,4259,7,4165,7,69,7,11,3388,5,3320,5,46,6,6,491.38,653.77,40000,91800,NA,02220,8,2
47093000042,47,093,000042,3443,11,3378,11,43,1,10,2825,8,2773,8,26,1,9,409.73,545.13,40000,91800,NA,02220,8,2
47093000043,47,093,000043,1873,4,1652,4,212,2,2,1452,0,1294,0,154,2,2,210.59,280.19,40000,91800,NA,02220,8,2
47093000045,47,093,000045,5266,41,4920,41,199,9,97,4543,35,4240,35,143,9,81,658.9,876.65,40000,91800,NA,02220,8,2
47093000047,47,093,000047,3472,16,3317,16,121,5,13,2743,10,2636,10,74,5,8,397.84,529.31,40000,91800,NA,02220,8,2
47093000048,47,093,000048,4105,12,3966,12,79,21,27,3251,9,3149,9,51,16,17,471.51,627.33,40000,91800,NA,02220,8,2
47093000049,47,093,000049,3536,24,3430,24,55,9,18,2925,14,2835,14,40,6,16,424.23,564.43,40000,91800,NA,02220,8,2
47093000050,47,093,000050,3856,11,3766,11,48,5,26,3072,10,2995,10,39,4,14,445.55,592.79,40000,91800,NA,02220,8,2
47093000051,47,093,000051,3042,7,2967,7,54,5,9,2454,6,2392,6,42,3,5,355.92,473.54,40000,91800,NA,02220,8,2
47093000053,47,093,000053,6224,12,6080,12,104,10,18,4795,10,4681,10,74,10,10,695.45,925.27,NA,91800,NA,02220,8,2
47093000054,47,093,000054,6133,17,5931,17,168,11,4,4771,13,4611,13,121,11,2,691.97,920.64,40000,91800,NA,02220,8,2
47093000055,47,093,000055,5823,8,5780,8,11,10,13,4498,7,4459,7,9,8,8,652.38,867.96,40000,91800,NA,02220,8,2
47093000056,47,093,000056,40,0,40,0,0,0,0,31,0,31,0,0,0,0,4.5,5.98,40000,91800,NA,02220,8,2
47093000060,47,093,000060,7753,35,7652,35,39,9,17,5957,22,5862,22,29,8,14,863.98,1149.5,38800,91744,NA,02220,8,2
47093000063,47,093,000063,5080,21,5040,21,4,6,9,3761,8,3734,8,2,6,3,545.48,725.75,NA,91464,NA,02220,8,2
47093000064,47,093,000064,6418,17,6369,17,13,13,4,4819,8,4782,8,6,11,4,698.93,929.91,NA,91392,NA,02220,8,4
47093000065,47,093,000065,5776,12,5656,12,70,27,4,4341,7,4255,7,48,21,3,629.6,837.67,46400,93040,NA,02220,8,1
47093004401,47,093,004401,4509,21,4365,21,52,3,63,3388,16,3272,16,41,2,41,491.38,653.77,40000,91800,NA,02220,8,2
47093004402,47,093,004402,7171,93,6514,93,446,11,102,5989,66,5450,66,325,10,72,868.63,1155.68,40000,91800,NA,02220,8,2
47093004601,47,093,004601,5646,15,5228,15,353,16,34,4061,9,3803,9,207,10,23,588.99,783.64,40000,91800,NA,02220,8,2
47093004602,47,093,004602,11366,117,10599,117,523,28,91,8581,79,7982,79,348,26,67,1244.56,1655.85,40000,91800,NA,02220,8,2
47093004603,47,093,004603,8963,108,7951,108,486,17,398,7122,79,6334,79,345,15,270,1032.95,1374.31,40000,91800,NA,02220,8,2
47093004604,47,093,004604,4592,44,4337,44,94,8,109,3463,30,3272,30,57,7,67,502.26,668.24,40000,91800,NA,02220,8,2
47093005201,47,093,005201,4002,28,3580,28,375,15,4,3252,22,2891,22,302,13,2,471.66,627.53,NA,91800,NA,02220,8,4
47093005202,47,093,005202,2797,15,2593,15,181,5,3,2214,7,2056,7,137,5,2,321.11,427.23,40000,91800,NA,02220,8,2
47093005601,47,093,005601,5140,21,5047,21,37,31,2,4085,17,3999,17,29,23,0,592.48,788.27,40000,91800,NA,02220,8,2
47093005601,47,093,005601,14,0,14,0,0,0,0,11,0,11,0,0,0,0,1.6,2.12,40000,91800,NA,02220,8,2
47093005602,47,093,005602,3108,23,2976,23,12,88,9,2364,17,2259,17,9,57,5,342.87,456.17,NA,91800,NA,02220,8,2
47093005701,47,093,005701,3578,14,3507,14,28,3,25,2740,10,2678,10,21,2,19,397.4,528.73,40000,91800,NA,02220,8,2
47093005702,47,093,005702,13950,95,13304,95,309,6,236,10119,66,9605,66,213,4,165,1467.63,1952.63,40000,91800,NA,02220,8,2
47093005702,47,093,005702,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0.87,1.16,40000,91800,NA,02220,8,2
47093005703,47,093,005703,4011,45,3834,45,88,4,36,3121,36,2966,36,59,4,20,452.66,602.25,40000,91800,NA,02220,8,2
47093005801,47,093,005801,8457,61,7978,61,208,10,194,6069,34,5742,34,139,7,113,880.23,1171.11,25760,90784,NA,02220,8,2
47093005802,47,093,005802,9988,111,9492,111,130,16,235,7223,75,6840,75,81,10,142,1047.6,1393.8,25760,90784,NA,02220,8,2
47093005901,47,093,005901,6184,25,5879,25,174,5,101,4484,13,4279,13,115,4,60,650.35,865.26,25760,91480,NA,02220,8,2
47093005902,47,093,005902,4918,29,4761,29,104,12,9,3696,17,3562,17,86,7,7,536.06,713.2,38800,91480,NA,02220,8,2
47093006101,47,093,006101,7264,26,7096,26,94,14,31,5550,17,5430,17,60,10,16,804.95,1070.96,60480,92720,NA,02220,8,2
47093006102,47,093,006102,2487,5,2466,5,8,7,1,1873,5,1852,5,5,6,0,271.65,361.43,60480,92720,NA,02220,8,2
47093006201,47,093,006201,5039,20,4980,20,21,12,5,3723,14,3672,14,12,7,4,539.97,718.41,31810,91464,NA,02220,8,2
47093006202,47,093,006202,2604,6,2583,6,6,2,7,1975,4,1957,4,4,2,4,286.45,381.11,31810,91464,NA,02220,8,2
47093006203,47,093,006203,4133,10,4083,10,21,8,11,3115,5,3075,5,15,6,9,451.79,601.09,31810,91464,NA,02220,8,2
47093006204,47,093,006204,5784,23,5681,23,59,6,14,4302,14,4222,14,40,6,6,623.95,830.14,31810,91464,NA,02220,8,2
47095009601,47,095,009601,4492,18,3128,18,1341,3,2,3591,14,2489,14,1069,3,2,567.1,309.27,74540,93368,NA,02280,3,8
47095009602,47,095,009602,2637,9,2280,9,347,1,0,1994,7,1749,7,231,0,0,314.9,171.73,63060,92792,NA,02280,3,8
