GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
49035112605,49,035,112605,4588,194,4218,194,5,33,138,2906,113,2575,113,3,19,83,638,833.36,NA,67550,93010,00420,3,2
49035112606,49,035,112606,6989,135,6720,135,20,10,103,4352,87,4098,87,10,9,61,955.46,1248.03,NA,67550,93010,00420,3,2
49035112607,49,035,112607,6821,85,6637,85,3,10,86,3981,45,3837,45,1,7,46,874.01,1141.63,NA,67550,93010,00420,3,2
49035112608,49,035,112608,6390,154,6118,154,7,10,101,3594,76,3380,76,4,7,51,789.04,1030.65,NA,67550,93010,00420,3,2
49035112609,49,035,112609,5324,82,5162,82,8,9,58,2915,43,2785,43,2,7,35,639.97,835.94,NA,67550,93010,00420,3,2
49035112610,49,035,112610,3475,166,3201,166,9,12,85,2467,110,2175,110,6,9,57,541.62,707.46,NA,67550,93010,00420,3,2
49035112611,49,035,112611,4871,123,4657,123,16,14,59,3136,80,2919,80,11,10,36,688.49,899.31,NA,67550,93010,00420,3,2
49035112612,49,035,112612,3415,91,3248,91,10,6,57,2140,53,1988,53,8,3,35,469.83,613.69,NA,67550,93010,00420,3,2
49035112801,49,035,112801,10080,604,9064,604,197,80,128,7472,538,6052,538,194,66,84,1640.44,2142.75,NA,20120,93010,00420,2,2
49035112802,49,035,112802,7654,229,7216,229,15,20,169,4408,133,4022,133,11,6,103,967.75,1264.08,NA,67550,93010,00420,3,2
49035112804,49,035,112804,5729,140,5512,140,18,9,50,3030,76,2840,76,7,5,26,665.22,868.91,NA,67550,93010,00420,3,2
49035112805,49,035,112805,3580,108,3423,108,9,9,31,1872,58,1722,58,4,7,23,410.99,536.83,NA,67550,93010,00420,3,2
49035112806,49,035,112806,10442,152,10157,152,16,13,104,5700,84,5458,84,10,10,54,1251.41,1634.59,NA,67550,93010,00420,3,2
49035112904,49,035,112904,5474,387,4932,387,26,13,115,2880,200,2409,200,11,7,53,632.29,825.9,NA,82950,93010,00360,2,2
49035112905,49,035,112905,4630,153,4359,153,20,41,57,2537,74,2324,74,10,23,32,556.99,727.54,NA,82950,93010,00420,2,2
