GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
37041009901,7504,59,4099,59,3317,8,21,5548,34,3242,34,2217,5,16,234,297,NA,20120,93276,00840,3,1
37041009902,6002,36,4215,36,1724,15,8,4482,26,3216,26,1194,13,7,364,390,42274,20120,93348,00840,3,1
37043009501,3310,6,3273,6,11,20,0,2619,5,2585,5,8,16,0,610.21,940.7,NA,NA,92944,00870,5,11
37043009502,3845,34,3755,34,30,19,7,2952,26,2854,26,24,18,4,687.79,1060.3,NA,30280,91436,00870,5,11
37045009502,4340,15,3328,15,981,0,16,3399,11,2638,11,731,0,8,1117.67,1126.67,NA,37260,93640,00900,7,11
37045009504,6160,44,4991,44,973,6,145,4673,30,3873,30,648,4,88,658.33,977.3,NA,35880,93440,02460,7,9
37045009505,3989,13,3285,13,640,11,37,3062,8,2602,8,416,8,20,431.37,640.38,NA,35880,93440,02460,7,9
37045009506,6906,44,5910,44,879,18,49,5135,31,4416,31,612,11,34,723.41,1073.92,NA,28400,93440,02460,7,9
37045009507,7053,27,5037,27,1975,8,2,5283,20,3919,20,1315,8,1,759.62,931.65,NA,61200,93540,00900,7,11
37045009508,3812,8,3146,8,644,4,10,2904,6,2437,6,445,4,6,417.55,512.12,NA,61200,93540,00900,7,11
37045009509,3998,17,1214,17,2753,5,8,2920,9,1069,9,1821,5,7,419.86,514.94,NA,61200,93540,04230,7,11
37045009510,4217,20,2443,20,1740,3,9,3241,17,2002,17,1198,1,6,466.01,571.55,NA,61200,93540,04230,7,11
37045009511,2998,9,2251,9,722,11,5,2375,8,1903,8,442,9,5,341.49,418.83,NA,61200,93540,04230,7,11
37045009512,5566,35,4638,35,863,4,26,4295,27,3714,27,504,3,20,617.56,757.42,NA,61200,93540,04230,7,11
37045009513,2295,7,2184,7,103,1,0,1748,6,1660,6,75,1,0,251.34,308.26,NA,61200,93540,00900,7,11
37045009514,5246,20,3926,20,1296,3,1,3956,17,3036,17,882,3,1,568.82,697.64,NA,44160,93584,00900,7,11
37045009515,6581,20,5933,20,612,8,7,5185,18,4667,18,468,8,6,745.53,914.37,NA,6800,93324,00900,7,9
37045009516,7905,42,6210,42,1629,18,6,5774,25,4602,25,1104,12,6,830.22,1018.24,NA,19140,93384,00900,7,9
37045950198,6523,25,6164,25,329,3,2,5000,15,4728,15,238,3,1,133,423,NA,53160,93612,00900,7,9
37045950398,7124,30,5491,30,1562,10,31,5252,17,4068,17,1120,10,20,739.89,1098.39,NA,70320,93504,00900,7,9
37045951798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93504,00900,7,9
37045951898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93504,00900,7,9
37045951998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,93664,00900,8,9
37045952098,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.33,0.33,NA,NA,93664,00900,8,9
37047009901,3271,6,1697,6,1524,43,1,2367,5,1258,5,1069,29,1,632.57,459.74,NA,NA,92624,00960,11,1
37047009902,2014,16,868,16,719,409,0,1462,6,658,6,496,296,0,390.71,283.96,70307,6860,90320,00960,11,1
37047009903,2463,7,1536,7,501,414,5,1887,6,1227,6,380,265,3,504.29,366.51,70307,36640,93872,00960,11,7
37047009904,3475,26,1781,26,1417,249,2,2519,14,1355,14,968,166,2,673.19,489.26,70307,NA,90316,00960,11,7
37047009905,3967,15,2362,15,1557,33,0,2851,11,1785,11,1026,18,0,761.91,553.75,NA,NA,93216,00960,11,7
37047009906,3762,17,2650,17,1084,8,3,2752,8,2038,8,688,7,3,735.46,534.52,NA,22240,91044,00960,11,7
37047009907,4845,32,2952,32,1783,73,5,3433,19,2214,19,1118,58,5,917.45,666.79,NA,11640,90612,00960,11,1
37047009908,3434,3,2621,3,791,9,10,2516,3,1979,3,517,7,7,672.39,488.68,NA,73660,94000,04920,11,7
37047009909,4604,38,2470,38,2034,45,16,3403,25,1973,25,1337,32,11,909.43,660.96,70307,73660,94000,04920,11,7
37047009910,4415,27,3234,27,1122,27,4,3252,20,2469,20,715,24,4,869.08,631.63,70307,8420,94000,04920,11,7
37047009911,3342,13,3041,13,277,5,4,2416,9,2239,9,152,3,4,645.66,469.26,NA,NA,94020,00960,11,7
37047009912,5526,31,3797,31,1677,21,0,4019,24,2921,24,1038,12,0,1074.05,780.6,NA,66520,93072,00960,11,7
37047009913,4469,11,3807,11,636,14,1,3266,9,2856,9,382,10,0,872.82,634.35,NA,NA,90436,00960,11,7
37049009601,6371,93,5872,93,374,22,10,4998,55,4609,55,253,18,8,602.27,1045.99,NA,7860,93308,03310,3,3
37049009602,5938,30,4122,30,1762,23,1,4396,23,3148,23,1184,17,1,529.73,920.01,NA,69680,93256,03310,3,3
37049009603,5886,27,3580,27,2262,11,3,4359,16,2715,16,1601,8,3,576,610,NA,17660,93360,03310,3,1
37049009604,11038,63,9180,63,1723,19,47,8612,45,7244,45,1231,13,34,1540.96,1997.92,NA,68340,93592,03310,3,1
37049009605,5269,49,3668,49,1518,16,17,3918,31,2840,31,992,10,14,701.05,908.95,NA,46340,93592,03310,3,1
37049009606,4139,38,2516,38,1559,14,8,3195,24,2083,24,1051,7,6,571.69,741.22,NA,46340,93592,03310,3,1
37049009607,1808,8,1644,8,142,4,10,1479,7,1355,7,98,4,8,264.64,343.12,NA,46340,93592,03310,3,1
37049009608,4322,14,1090,14,3199,5,10,2974,9,836,9,2108,4,8,532.14,689.95,NA,46340,93592,03310,3,1
37049009609,2217,19,961,19,1226,7,4,1646,14,828,14,781,5,4,294.52,381.86,NA,46340,93592,03310,3,1
37049009610,6856,56,5496,56,1264,11,25,5186,30,4192,30,905,11,18,472.71,893.65,NA,34260,93552,03310,3,3
37049009611,5268,138,4521,138,497,15,97,3904,93,3295,93,339,11,73,355.86,672.74,NA,30120,93508,03310,3,1
37049009612,11978,852,8488,852,2291,85,245,8540,545,5688,545,1521,62,179,778.43,1471.61,NA,30120,93508,03310,3,3
37049009613,10523,434,6658,434,3123,67,233,7519,280,4755,280,1981,39,184,569,137,NA,30120,93508,03310,3,1
37051000001,926,32,247,32,598,42,7,805,28,234,28,480,30,5,94.39,99.1,NA,22920,90832,00011,11,1
37051000002,2505,48,295,48,2133,22,3,1470,17,243,17,1173,17,3,172.37,180.96,NA,22920,90832,00011,11,1
37051000003,572,9,203,9,331,27,2,463,6,162,6,268,19,2,54.29,57,NA,22920,90832,00011,11,1
37051000004,1590,52,207,52,1300,5,26,1188,26,134,26,985,5,12,139.31,146.25,NA,22920,90832,00011,11,1
37051000005,2672,51,1998,51,426,173,22,2099,37,1606,37,282,123,14,246.13,258.39,NA,22920,90832,00011,11,7
37051000006,5206,164,3414,164,1494,33,95,4006,114,2721,114,961,24,72,469.75,493.15,NA,22920,90832,00011,11,7
37051000007,6937,126,6163,126,546,23,79,5486,91,4857,91,368,22,57,643.29,675.35,NA,22920,90832,00011,11,7
37051000008,2951,59,1962,59,901,19,10,2435,45,1666,45,657,14,8,285.53,299.76,NA,22920,90832,00011,11,7
37051000009,5308,201,4190,201,792,41,84,4310,141,3381,141,550,30,67,505.39,530.58,NA,22920,90832,00011,11,7
37051000010,3157,39,269,39,2821,10,16,2266,22,243,22,1963,4,12,265.71,278.95,NA,22920,90832,00011,11,1
37051000011,4737,49,151,49,4514,7,15,3879,31,119,31,3679,6,13,454.85,477.52,NA,22920,90832,00011,11,1
37051000012,5226,99,2160,99,2894,37,35,3895,60,1802,60,1921,27,25,456.73,479.49,NA,22920,90832,00011,11,1
37051000013,1714,25,55,25,1617,17,0,1228,14,46,14,1146,8,0,144,151.17,NA,22920,90832,00011,11,1
37051000014,5897,66,3877,66,1462,475,17,4381,36,2967,36,1012,320,10,513.72,539.32,NA,22920,90968,00011,11,7
37051000015,2594,35,1841,35,613,80,25,1965,26,1414,26,432,49,18,230.42,241.9,NA,22920,92724,00011,11,1
37051000017,5763,222,4336,222,809,285,107,4332,139,3277,139,495,206,76,507.97,533.29,NA,22920,92460,00011,11,7
37051000018,2794,109,2110,109,508,41,25,2134,84,1642,84,285,23,16,250.23,262.7,NA,22920,90832,00011,11,7
37051000020,8050,388,5442,388,1925,73,217,6326,261,4290,261,1300,54,160,741.79,778.75,NA,22920,92892,00011,11,7
37051000021,4258,361,3039,361,612,24,217,3401,238,2293,238,444,19,169,398.8,418.68,NA,22920,90832,00011,11,7
37051000022,2143,165,829,165,1066,27,53,1668,113,668,113,714,19,41,195.59,205.34,NA,7000,92892,00011,11,7
37051000023,5796,320,3087,320,2191,69,123,4371,191,2419,191,1427,51,92,512.55,538.09,NA,22920,92892,00011,11,7
37051000024,6944,312,2424,312,4071,61,70,5112,219,1974,219,2594,48,58,599.44,629.31,NA,22920,90532,00011,11,1
37051000026,4645,27,3216,27,1312,71,18,3591,19,2521,19,968,51,13,421.08,442.07,NA,70340,90968,00011,11,7
37051000027,4524,50,3026,50,1384,55,9,3341,30,2301,30,933,41,6,391.77,411.29,NA,22620,90968,00011,11,7
37051000028,4206,38,3535,38,580,48,4,3188,25,2656,25,447,32,3,373.83,392.45,NA,64840,90572,00011,11,7
37051000029,3841,44,2504,44,1235,47,11,2803,29,1865,29,844,35,1,180,181,NA,NA,90192,00011,11,1
37051000030,5845,87,3981,87,1551,207,15,4185,45,2875,45,1070,137,13,490.74,515.19,NA,NA,91296,00011,11,7
37051000031,8016,196,6537,196,926,316,40,5628,126,4496,126,618,224,38,659.94,692.83,NA,32640,92724,00011,11,7
37051000035,5370,411,1911,411,2790,48,208,3770,242,1365,242,1723,35,163,442.07,464.1,NA,64180,91964,00011,11,8
37051000037,4177,52,3203,52,857,37,28,2969,30,2288,30,579,26,16,348.15,365.49,NA,38360,90532,00011,11,7
37051001601,4356,115,3817,115,302,75,45,3180,72,2775,72,189,43,29,372.89,391.47,NA,32640,92724,00011,11,7
37051001602,5204,112,3654,112,1052,351,33,3695,75,2675,75,609,238,23,433.28,454.87,NA,32640,92460,00011,11,7
37051001901,1951,66,1623,66,151,102,9,1412,34,1175,34,90,71,8,165.57,173.82,NA,32640,92724,00011,11,7
37051001902,5337,244,3705,244,1154,79,150,3809,154,2628,154,701,56,116,446.65,468.9,NA,22920,92724,00011,11,7
37051001903,4786,243,3620,243,751,87,80,3500,149,2657,149,425,61,59,410.41,430.86,NA,32640,92724,00011,11,7
37051002501,7214,365,3781,365,2862,56,143,5026,204,2735,204,1741,38,104,589.35,618.72,NA,22920,90532,00011,11,7
37051002502,5002,196,3585,196,1092,49,75,4028,130,2885,130,784,36,63,472.33,495.86,NA,22920,90532,00011,11,7
37051002503,4484,183,3433,183,738,26,97,3378,117,2568,117,477,21,78,396.11,415.84,NA,22920,90832,00011,11,7
37051002504,4574,221,3102,221,1070,54,126,3348,149,2228,149,694,35,93,392.59,412.15,NA,22920,90532,00011,11,7
37051003201,3567,92,3016,92,365,60,33,2625,55,2206,55,239,46,24,307.81,323.15,NA,32640,92892,00011,11,7
37051003202,10566,533,6255,533,3390,103,263,7400,327,4301,327,2186,64,195,867.73,910.97,NA,NA,92892,00011,11,8
37051003203,4298,197,2830,197,1102,51,111,3033,113,1998,113,695,32,82,355.65,373.37,NA,NA,92892,00011,11,8
37051003301,12173,870,6652,870,4103,114,415,8261,508,4393,508,2495,73,284,968.69,1016.96,NA,NA,92892,00011,11,8
37051003302,3937,79,590,79,3198,35,34,2699,42,426,42,2141,21,27,316.49,332.26,NA,NA,92892,00011,11,8
37051003303,10652,794,6894,794,2414,81,460,7954,500,5000,500,1544,63,347,932.69,979.17,NA,NA,92892,00011,11,8
37051003304,6622,380,3036,380,2899,36,266,5009,260,2277,260,1983,24,205,587.36,616.63,NA,NA,92892,00011,11,8
37051003305,7562,602,3790,602,2652,74,426,5547,379,2690,379,1732,53,314,650.44,682.86,NA,NA,92892,00011,11,8
37051003485,37677,3733,22103,3733,10534,285,912,31056,2587,17383,2587,7629,226,644,3641.64,3823.11,NA,24260,91964,00014,11,7
37051003685,6240,436,3359,436,2128,70,229,4635,280,2481,280,1378,46,170,543.5,570.59,NA,64180,91964,00011,11,8
37053000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,01080,3,3
37053001102,3091,33,2648,33,386,13,11,2226,17,1906,17,269,9,8,409.38,501.71,NA,NA,92176,01080,3,3
37053001103,4936,43,4175,43,671,26,18,3716,29,3126,29,499,19,14,683.4,837.54,NA,NA,90816,01080,3,3
37053001104,4297,21,3761,21,481,16,18,3299,9,2910,9,344,14,13,606.71,743.55,NA,NA,92552,01080,3,3
37053110101,360,7,343,7,0,8,2,300,4,288,4,0,2,2,42.78,72.21,NA,NA,92552,01080,3,3
37053110102,1052,6,1038,6,4,2,2,764,4,749,4,3,2,2,140.51,172.2,NA,NA,91188,01080,3,3
37055000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,01110,3,3
37055009701,4023,38,3958,38,8,5,14,3211,24,3144,24,7,3,9,457.93,772.85,NA,36060,90096,01110,3,3
37055009702,2844,44,2757,44,11,6,26,2249,32,2158,32,6,5,16,320.74,541.31,NA,35720,90096,01110,3,3
37055009703,3404,28,3350,28,16,4,6,2692,22,2623,22,16,4,5,383.91,647.94,NA,35720,90096,01110,3,3
37055009704,1945,10,1866,10,49,1,19,1625,10,1551,10,43,1,10,231.75,391.12,NA,45880,92196,01110,3,3
37055009705,3814,24,3771,24,5,11,2,3015,18,2963,18,5,9,2,429.98,725.68,NA,NA,91702,01110,3,3
37055009706,6716,55,5924,55,718,10,9,5006,36,4423,36,493,10,8,713.92,1204.89,NA,41060,92196,01110,3,3
37057000601,6285,17,6107,17,145,9,7,4816,14,4675,14,99,8,6,381,1818,NA,31400,90008,01140,9,12
37057000602,10097,53,9279,53,737,18,10,7697,36,7042,36,559,15,9,790,2395,NA,71760,92064,01140,9,6
37057000604,4580,10,4428,10,125,11,6,3480,7,3375,7,78,9,4,529.92,899.06,NA,71760,91796,01140,9,6
37057000605,5134,8,5089,8,22,10,3,3984,4,3948,4,17,8,3,606.67,1029.27,NA,NA,93232,01140,9,6
37057000606,3715,54,3627,54,10,18,5,2960,35,2868,35,6,13,3,450.74,764.72,NA,67420,93232,01140,9,6
37057000607,4471,37,2898,37,1499,25,8,3408,29,2293,29,1038,15,4,518.96,880.46,NA,67420,93232,04500,9,12
37057000608,4095,15,1654,15,2402,7,10,3032,10,1325,10,1676,4,7,461.7,783.32,NA,67420,93232,04500,9,12
37057000609,4510,14,4231,14,211,32,21,3447,8,3259,8,140,21,11,524.89,890.53,NA,67420,93232,04500,9,6
37057000610,3736,20,3375,20,316,14,11,2970,14,2711,14,211,12,8,452.26,767.3,NA,67420,93232,04500,9,6
37057000611,5276,9,5144,9,104,14,5,4115,6,4000,6,88,10,5,626.61,1063.11,NA,67420,93232,01140,9,6
37057000612,8784,61,8083,61,437,32,171,6828,41,6347,41,275,23,101,1039.74,1764.02,NA,38060,91796,02640,9,6
37057000613,2337,22,2069,22,212,16,18,1928,18,1713,18,157,13,9,293.59,498.1,NA,38060,91796,02640,9,12
37057000614,3268,13,1444,13,1774,21,14,2365,10,1152,10,1168,14,11,360.13,611,NA,38060,91796,02640,9,12
37057000615,6326,47,3575,47,2646,15,41,4912,37,2899,37,1909,9,21,747.98,1269.02,NA,38060,91796,02640,9,12
37057000616,2487,14,2158,14,269,4,41,1915,9,1718,9,154,4,21,291.61,494.74,NA,38060,91796,02640,9,6
37057000617,11388,58,10929,58,365,29,7,8660,46,8258,46,284,21,5,679,1534,NA,NA,93796,01140,9,6
37057000619,10071,21,9985,21,29,31,5,7547,16,7467,16,20,23,5,1149.23,1949.77,NA,NA,90756,01140,9,6
37057000620,6665,12,6635,12,5,4,9,5141,6,5114,6,5,4,6,782.85,1328.18,NA,16980,91028,01140,9,6
37057060398,9972,48,9644,48,212,27,41,7470,27,7223,27,148,21,24,204,760,NA,71760,92644,01140,9,6
37057061801,8339,57,7529,57,703,31,19,6187,27,5587,27,516,20,10,942.13,1598.41,NA,38060,90780,01140,9,6
37057061802,5141,12,5054,12,52,15,5,3900,9,3831,9,35,11,5,462,925,NA,38060,92956,01140,9,6
37059000801,5177,32,4737,32,394,8,6,4001,18,3653,18,301,6,5,604.24,1378.13,NA,NA,90668,01170,1,10
37059000802,4048,15,3871,15,147,5,8,3009,10,2870,10,109,4,6,454.43,1036.44,NA,NA,91080,01170,1,10
37059000803,4989,34,4714,34,212,14,15,3932,21,3709,21,165,10,6,593.82,1354.37,NA,NA,91080,01170,1,10
37059000804,3102,13,2926,13,155,7,0,2357,7,2217,7,122,4,0,355.96,811.86,NA,NA,91192,01170,1,6
37059000805,2761,10,2099,10,629,19,3,2083,8,1627,8,433,6,1,314.58,717.48,NA,43720,92100,01170,1,6
37059000806,2899,9,2520,9,339,12,19,2314,8,2023,8,256,8,11,349.47,797.05,NA,43720,92100,01170,1,6
37059000807,4883,16,4248,16,597,20,1,3718,10,3256,10,431,10,1,561.5,1280.66,NA,14460,91660,01170,1,6
37061009901,4590,406,3622,406,550,8,4,3739,334,2666,334,396,6,3,466.37,632.57,NA,45100,94092,01200,6,1
37061009902,3027,118,1965,118,917,20,6,2290,66,1481,66,661,13,3,285.63,387.43,13490,22560,91060,01200,6,3
37061009903,5046,95,2397,95,2515,27,12,3684,47,1890,47,1674,16,10,906.11,718.26,13490,71160,93900,01200,6,1
37061009904,3966,74,1960,74,1925,2,4,3004,51,1511,51,1385,2,4,738.86,585.68,13490,35460,91688,01200,6,1
37061009905,7192,122,5954,122,1102,4,10,5426,78,4551,78,709,4,6,1334.57,1057.89,13490,5660,91820,01200,6,3
37061009906,2759,10,2175,10,573,1,0,2118,6,1690,6,415,1,0,520.94,412.94,13490,NA,90864,01200,6,3
37061009907,7480,57,4397,57,3006,14,4,5487,32,3420,32,1990,9,4,1349.57,1069.79,13490,70720,91600,01200,6,1
37061009908,5935,133,3165,133,2612,21,4,4403,99,2419,99,1773,11,2,1082.95,858.44,13490,57860,92752,01200,6,1
37063000002,2802,20,1536,20,1218,5,23,2230,12,1308,12,878,3,17,466.27,411.58,NA,19000,90932,01230,10,12
37063000005,3999,77,1439,77,2367,4,108,3386,69,1381,69,1762,2,103,707.97,624.93,NA,19000,90932,01230,10,12
37063000006,4470,50,2995,50,1335,6,83,3701,41,2557,41,982,6,74,773.83,683.07,NA,19000,90932,01230,10,12
37063000007,2660,24,1734,24,873,10,14,2130,16,1456,16,624,7,11,445.36,393.12,NA,19000,90932,01230,10,12
37063000009,1967,1,50,1,1916,0,0,1439,1,36,1,1401,0,0,300.88,265.59,NA,19000,90932,01230,10,12
37063000011,2731,48,377,48,2288,18,0,2075,37,332,37,1655,14,0,433.86,382.97,NA,19000,90932,01230,10,12
37063000014,3080,12,15,12,3047,1,1,2051,5,10,5,2029,1,1,428.84,378.54,NA,19000,90932,01230,10,12
37063000019,1758,22,1658,22,78,0,0,1393,14,1307,14,58,0,0,169,528,NA,NA,90516,01260,10,2
37063000020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,19000,90932,01260,10,2
37063000021,4112,31,3525,31,537,5,14,3048,18,2583,18,415,4,10,637.3,562.55,NA,NA,91972,01260,10,12
37063000101,2881,25,1485,25,1349,8,14,2172,17,1281,17,844,6,7,454.14,400.87,NA,19000,90932,01260,10,12
37063000102,3637,52,2845,52,692,11,32,3088,45,2472,45,502,5,19,645.66,569.93,NA,19000,90932,01230,10,2
37063000301,2337,31,910,31,1364,7,22,1864,22,800,22,996,5,19,389.74,344.03,NA,19000,90932,01230,10,2
37063000302,3352,68,2420,68,827,2,32,2798,49,2087,49,582,2,29,585.03,516.41,NA,19000,90932,01230,10,12
37063000401,2471,21,2288,21,149,5,8,2079,20,1907,20,122,4,6,434.69,383.71,NA,19000,90932,01230,10,2
37063000402,1446,30,1190,30,204,6,16,1286,25,1079,25,141,4,12,268.89,237.35,NA,19000,90932,01230,10,2
37063000801,354,6,48,6,290,10,0,341,6,46,6,273,10,0,71.3,62.94,NA,19000,90932,01230,10,12
37063000802,893,32,304,32,549,4,4,745,24,289,24,400,4,4,155.77,137.5,NA,19000,90932,01230,10,12
37063001001,4415,20,1037,20,3329,19,7,3062,11,891,11,2131,14,4,640.23,565.14,NA,19000,90932,01230,10,12
37063001002,4897,35,1402,35,3443,10,5,3518,21,1211,21,2256,7,2,735.57,649.3,NA,19000,90932,01230,10,12
37063001201,1048,5,15,5,1026,2,0,743,2,14,2,723,2,0,155.35,137.13,NA,19000,90932,01230,10,12
37063001202,962,0,18,0,939,1,4,514,0,9,0,502,1,2,107.47,94.87,NA,19000,90932,01230,10,12
37063001301,1528,2,8,2,1514,0,1,1231,2,6,2,1220,0,1,257.39,227.2,NA,19000,90932,01230,10,12
37063001303,3649,26,19,26,3591,9,3,3341,24,17,24,3264,9,3,698.56,616.63,NA,19000,90932,01230,10,12
37063001304,2843,23,30,23,2783,7,0,2018,15,19,15,1965,4,0,421.94,372.45,NA,19000,90932,01230,10,12
37063001501,4600,155,3950,155,202,5,284,4724,155,3932,155,199,5,278,987.73,871.88,NA,19000,90932,01230,10,2
37063001502,5190,91,2445,91,2112,24,514,4523,79,2271,79,1648,18,428,945.71,834.78,NA,19000,90932,01260,10,2
37063001503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,19000,90932,01230,10,12
37063001601,4412,17,3614,17,734,11,36,3261,12,2716,12,494,8,19,681.84,601.86,NA,19000,91760,01260,10,12
37063001603,4821,45,4455,45,274,4,43,3493,34,3199,34,196,4,26,730.34,644.68,NA,19000,91760,01260,10,12
37063001698,5304,44,4685,44,502,5,64,3830,28,3372,28,364,2,36,800.81,706.88,NA,NA,91760,01260,10,12
37063001701,7,0,7,0,0,0,0,4,0,4,0,0,0,0,0.84,0.74,NA,NA,91760,01260,10,2
37063001705,4229,4,3792,4,361,2,68,3331,4,3046,4,230,1,46,696.47,614.78,NA,19000,90932,01260,10,2
37063001706,3212,67,2694,67,324,8,114,2788,51,2315,51,266,6,99,582.94,514.57,NA,19000,90932,01260,10,2
37063001707,4295,17,4097,17,99,9,73,3296,12,3146,12,71,6,49,689.15,608.32,NA,19000,90932,01260,10,2
37063001708,3007,20,651,20,2327,4,5,2130,14,499,14,1597,2,4,445.36,393.12,NA,19000,90932,01260,10,12
37063001709,3104,7,518,7,2556,12,11,2082,7,442,7,1612,7,7,435.32,384.26,NA,19000,90932,01260,10,12
37063001710,2992,36,2146,36,704,12,91,2274,22,1681,22,480,8,61,475.47,419.7,NA,19000,90932,01260,10,12
37063001711,4094,65,2666,65,1307,11,43,3321,53,2153,53,1017,10,35,694.38,612.94,NA,19000,90932,01260,10,2
37063001801,4766,31,3661,31,1049,9,15,3676,21,2851,21,766,7,10,768.61,678.46,NA,19000,92344,01260,10,12
37063001802,5334,100,2022,100,3158,15,39,3828,85,1612,85,2012,11,23,800.39,706.51,NA,19000,90932,01260,10,12
37063001804,5997,38,5187,38,719,5,45,4618,21,4031,21,507,4,34,965.57,852.32,NA,19000,92344,01260,10,12
37063001898,3977,23,3798,23,137,12,7,3147,14,3001,14,105,7,6,658,580.82,NA,19000,92344,01260,10,2
37063002007,4391,26,2833,26,1421,9,100,3348,19,2248,19,989,5,68,700.03,617.92,NA,19000,90932,01260,10,2
37063002008,2317,5,2222,5,47,2,41,1749,4,1677,4,31,2,31,365.7,322.8,NA,19000,90932,01260,10,2
37063002009,4640,8,20,8,4599,8,5,3567,4,18,4,3530,8,3,745.82,658.34,NA,19000,90932,01230,10,12
37063002010,4921,52,1824,52,2940,10,91,3842,39,1434,39,2246,8,76,803.32,709.1,NA,19000,90932,01260,10,12
37063002011,5709,72,4692,72,672,6,267,4234,57,3470,57,464,4,182,885.28,781.45,NA,19000,90932,01260,10,2
37063002012,4287,50,3058,50,1075,7,95,3489,32,2523,32,826,6,70,729.51,643.95,NA,19000,93764,01260,10,2
37063002013,4123,83,3292,83,607,20,119,2924,48,2327,48,396,17,88,611.37,539.67,NA,50480,93764,01260,10,2
37063002015,4041,96,2426,96,1326,13,179,3282,59,2014,59,1010,9,131,686.23,605.74,NA,19000,90932,01260,10,2
37063002016,2986,53,1530,53,1304,10,89,2552,46,1365,46,1021,8,66,533.59,471.01,NA,19000,93764,01260,10,2
37063002018,3814,77,3288,77,306,4,139,2935,64,2490,64,219,4,94,613.67,541.7,NA,19000,93764,01260,10,2
37063002097,3383,63,2511,63,677,7,119,2699,42,2019,42,492,6,98,564.33,498.14,NA,19000,93764,01260,10,2
37063002098,3590,48,3290,48,138,12,102,2751,36,2492,36,108,7,72,575.2,507.74,NA,19000,90932,01260,10,2
37063002298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,44520,93764,01260,10,2
37065000201,368,3,21,3,342,0,1,267,2,16,2,246,0,1,88.3,39.07,NA,57500,93724,01320,10,1
37065000202,6991,23,1860,23,5095,2,5,4834,15,1522,15,3278,2,2,1598.73,707.35,NA,57500,93724,01320,10,2
37065000203,5666,12,1842,12,3802,9,1,3837,7,1504,7,2311,7,1,1269,561.46,NA,57500,93724,01320,10,2
37065000204,6070,24,356,24,5674,12,3,4379,18,292,18,4039,10,2,1448.25,640.77,NA,57500,93724,01320,10,1
37065000206,3253,9,1087,9,2135,20,2,2285,8,847,8,1404,16,2,755.71,334.36,NA,3900,93588,01320,10,1
37065000207,2508,14,816,14,1677,0,1,1807,7,651,7,1142,0,0,337,143,NA,73160,93544,01320,10,1
37065000208,3241,20,1697,20,1523,1,0,2409,12,1312,12,1072,1,0,432.47,469.52,NA,14200,93344,01320,10,1
37065000209,4111,12,347,12,3751,1,0,2687,9,269,9,2400,0,0,482.38,523.71,NA,53840,93300,01320,10,1
37065000210,3987,31,1860,31,2077,8,5,2953,24,1476,24,1419,6,4,530.13,575.55,NA,66700,93300,04470,10,1
37065000211,3814,35,2656,35,1111,3,8,2745,26,2011,26,674,2,6,492.79,535.01,NA,66700,93300,04470,10,1
37065000212,4616,12,3943,12,626,3,32,3615,11,3108,11,463,3,19,648.98,704.58,NA,66700,93300,04470,10,2
37065000213,3543,16,2403,16,1115,5,4,2625,11,1805,11,791,5,2,471.25,511.62,NA,66700,93708,01320,10,2
37065000214,2755,15,2339,15,389,7,1,2005,11,1726,11,254,2,1,141,210,NA,61060,93744,01320,10,2
37065000215,3293,6,1640,6,1646,0,1,2418,3,1265,3,1147,0,0,617.57,528.94,NA,52140,93680,01320,10,2
37065000216,2342,23,1714,23,602,1,0,1838,17,1377,17,426,1,0,469.43,402.06,NA,39960,93652,01320,10,2
37067000001,1103,37,528,37,529,5,3,1052,34,503,34,474,4,3,204.46,272.69,NA,75000,94068,01500,4,12
37067000002,1029,22,564,22,437,0,4,940,15,519,15,387,0,4,182.69,243.66,NA,75000,94068,01500,4,12
37067000004,3915,7,51,7,3853,1,3,2805,4,48,4,2746,1,2,545.16,727.09,NA,75000,94068,01500,4,12
37067000006,2396,2,14,2,2379,1,0,1796,2,11,2,1780,1,0,349.06,465.55,NA,75000,94068,01500,4,12
37067000007,1901,8,53,8,1840,0,0,1376,6,43,6,1321,0,0,267.43,356.68,NA,75000,94068,01500,4,12
37067000009,3250,26,2433,26,730,24,36,2761,20,2135,20,542,17,27,536.61,715.69,NA,75000,94068,01500,4,5
37067000010,4102,50,3074,50,857,12,108,3295,40,2530,40,595,8,82,640.4,854.11,NA,75000,94068,01500,4,5
37067000011,2502,16,1996,16,430,6,54,2177,15,1751,15,348,6,42,423.11,564.31,NA,75000,94068,01500,4,5
