GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
25009002033,8654,100,8443,100,37,6,65,7286,68,7072,68,30,6,42,2271.78,2501.45,NA,38435,38400,NA,NA,07260,3,7
25009002041,8546,240,8025,240,164,12,86,7338,159,6812,159,139,11,58,2033.47,1325,NA,59105,59105,NA,NA,10380,3,7
25009002042,4702,282,4308,282,63,7,39,4127,184,3672,184,50,6,31,1143.65,745.2,NA,59105,59105,NA,NA,10380,3,7
25009002043,3159,1248,1802,1248,54,8,36,3063,741,1528,741,30,2,21,848.8,553.08,NA,59105,59105,NA,NA,10380,3,7
25009002044,3435,106,3243,106,43,2,37,2956,74,2748,74,31,2,27,819.15,533.76,NA,59105,59105,NA,NA,10380,3,7
25009002045,3033,185,2738,185,74,7,27,2581,129,2248,129,54,4,17,715.23,466.04,NA,59105,59105,NA,NA,10380,3,7
25009002046,5339,105,5165,105,24,5,38,4272,69,4080,69,19,5,30,1183.83,771.38,NA,59105,59105,NA,NA,10380,3,7
25009002051,5398,66,5220,66,58,2,45,4299,41,4152,41,39,2,24,994.31,668.68,NA,37490,37490,NA,NA,07110,3,7
25009002052,5068,106,4787,106,112,6,48,4042,67,3798,67,74,5,31,934.87,628.7,NA,37490,37490,NA,NA,07110,3,7
25009002053,4325,38,4216,38,59,0,12,3412,28,3310,28,37,0,9,789.16,530.71,NA,37490,37490,NA,NA,07110,3,7
25009002054,4135,28,4061,28,14,4,25,3230,18,3162,18,12,3,17,747.06,502.4,NA,37490,37490,NA,NA,07110,3,7
25009002055,4071,233,3418,233,185,4,217,3195,157,2650,157,119,4,108,738.97,496.96,NA,37490,37490,NA,NA,07110,3,7
25009002056,4040,411,3196,411,344,17,55,3227,227,2503,227,222,10,38,746.37,501.94,NA,37490,37490,NA,NA,07110,3,7
25009002057,4570,102,4262,102,98,1,106,3601,75,3332,75,64,1,54,832.87,560.11,NA,37490,37490,NA,NA,07110,3,7
25009002058,2477,190,2034,190,116,7,124,1896,109,1543,109,53,3,79,438.52,294.91,NA,37490,37490,NA,NA,07110,3,7
25009002059,3815,198,3380,198,136,4,90,2897,114,2550,114,70,1,48,670.04,450.61,NA,37490,37490,NA,NA,07110,3,7
25009002060,2631,379,1877,379,155,11,208,2129,208,1509,208,93,7,104,492.41,331.15,NA,37490,37490,NA,NA,07110,3,7
25009002061,3104,552,1903,552,400,6,241,2573,333,1544,333,242,1,120,595.11,400.21,NA,37490,37490,NA,NA,07110,3,7
25009002062,4240,738,2618,738,459,9,392,3161,397,1882,397,272,8,205,731.1,491.67,NA,37490,37490,NA,NA,07110,3,7
25009002063,3517,486,2460,486,424,5,128,2774,286,1832,286,290,3,77,641.59,431.48,NA,37490,37490,NA,NA,07110,3,7
25009002064,4988,265,4443,265,207,4,57,3846,150,3393,150,119,4,30,889.54,598.22,NA,37490,37490,NA,NA,07110,3,7
25009002065,3038,537,1976,537,289,11,199,2385,295,1511,295,170,8,106,551.62,370.97,NA,37490,37490,NA,NA,07110,3,7
25009002066,4222,224,3699,224,157,13,113,3526,147,3045,147,106,7,74,815.52,548.44,NA,37490,37490,NA,NA,07110,3,7
25009002067,3786,356,3082,356,270,9,65,3366,239,2645,239,187,7,49,584,484.61,NA,37490,37490,NA,NA,07110,3,7
25009002068,2917,753,1521,753,494,13,120,2668,490,1274,490,344,9,61,617.08,414.99,NA,37490,37490,NA,NA,07110,3,7
25009002069,3649,465,2733,465,393,7,47,3489,323,2487,323,311,7,38,806.97,542.69,NA,37490,37490,NA,NA,07110,3,7
25009002070,1831,363,1097,363,342,3,24,1596,210,943,210,211,3,19,369.14,248.25,NA,37490,37490,NA,NA,07110,3,7
25009002071,3019,596,1772,596,346,9,290,2380,348,1325,348,195,7,157,550.47,370.19,NA,37490,37490,NA,NA,07110,3,7
25009002072,2404,346,1411,346,365,2,273,1882,189,1155,189,204,2,143,435.29,292.73,NA,37490,37490,NA,NA,07110,3,7
25009002082,5645,37,5550,37,25,3,30,4515,27,4416,27,20,3,22,1209.6,1081.21,NA,60050,60015,NA,NA,10500,3,7
25009002083,6655,45,6510,45,42,4,49,5329,34,5195,34,30,2,34,1427.68,1276.14,NA,60050,60015,NA,NA,10500,3,7
25009002084,4533,47,4391,47,21,6,65,3757,36,3621,36,15,4,45,1006.53,899.69,NA,60050,60015,NA,NA,10500,3,7
25009002091,5848,51,5701,51,8,1,84,4594,25,4487,25,5,1,51,1257.92,1585.81,NA,37595,37560,NA,NA,07140,3,7
25009002092,5426,22,5300,22,3,0,101,4233,16,4133,16,3,0,65,1159.08,1461.19,NA,37595,37560,NA,NA,07140,3,7
25009002101,7259,61,6948,61,100,3,139,5509,42,5269,42,74,3,79,1632.03,1255.7,NA,52490,52490,NA,NA,09360,3,7
25009002102,6132,54,5864,54,120,3,91,4829,30,4634,30,73,3,59,1430.58,1100.7,NA,52490,52490,NA,NA,09360,3,7
25009002103,5970,65,5763,65,38,7,95,4980,45,4798,45,26,6,60,1475.32,1135.12,NA,52490,52490,NA,NA,09360,3,7
25009002104,6602,132,6374,132,39,1,55,5374,86,5129,86,34,1,38,1592.04,1224.93,NA,52490,52490,NA,NA,09360,3,7
25009002105,5248,51,5155,51,22,0,19,4105,31,4019,31,15,0,9,1216.1,935.68,NA,52490,52490,NA,NA,09360,3,7
25009002106,4022,70,3918,70,6,2,26,3188,38,3089,38,4,2,17,944.44,726.66,NA,52490,52490,NA,NA,09360,3,7
25009002107,3819,408,3336,408,37,2,34,3174,283,2565,283,21,2,20,940.29,723.47,NA,52490,52490,NA,NA,09360,3,7
25009002108,4109,386,3670,386,17,1,33,3566,261,3008,261,11,1,24,1056.42,812.82,NA,52490,52490,NA,NA,09360,3,7
25009002109,3878,119,3714,119,30,1,9,3233,94,3020,94,17,1,7,957.77,736.92,NA,52490,52490,NA,NA,09360,3,7
25009002111,3978,35,3868,35,34,0,41,3099,22,3001,22,25,0,29,815.08,946.74,NA,16285,16250,NA,NA,03990,3,7
25009002112,6110,48,6017,48,7,1,36,4853,31,4765,31,5,1,20,1276.41,1482.58,NA,16285,16250,NA,NA,03990,3,7
25009002113,6422,53,6259,53,18,1,88,4998,37,4858,37,15,1,50,1314.55,1526.88,NA,16285,16250,NA,NA,03990,3,7
25009002114,7664,123,7414,123,53,2,70,6258,88,6002,88,32,2,46,1645.95,1911.8,NA,16285,16250,NA,NA,03990,3,7
25009002115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16285,16250,NA,NA,03990,3,7
25009002121,4921,20,4817,20,38,16,29,3824,13,3751,13,16,12,19,900,1187,NA,NA,41095,07830,07410,NA,3,7
25009002131,6270,34,6119,34,42,5,69,4548,15,4451,15,31,2,34,1538,1239,NA,7385,7420,02880,07410,05220,3,7
25009002141,5754,46,5635,46,25,2,46,4387,26,4285,26,20,1,29,1111,1754,NA,70115,70150,11670,07410,05670,3,7
25009002151,7280,87,7050,87,35,10,98,5505,49,5318,49,23,5,61,1360,1997,NA,NA,27900,NA,NA,05670,3,7
25009002161,4212,36,4105,36,21,4,46,3537,27,3424,27,18,1,40,659,1050,NA,NA,74595,NA,NA,05670,3,7
25009002171,6657,61,6456,61,59,8,65,5330,42,5155,42,37,8,46,1384.86,1212.58,NA,5595,5595,NA,NA,02640,3,7
25009002172,8219,60,8029,60,66,6,49,6332,41,6171,41,45,4,30,1645.2,1440.54,NA,5595,5595,NA,NA,02640,3,7
25009002173,4916,93,4669,93,65,10,77,3607,34,3463,34,34,7,35,937.18,820.6,NA,5595,5595,NA,NA,02640,3,7
25009002174,5269,118,4984,118,67,8,81,4402,78,4133,78,51,6,56,1143.74,1001.46,NA,5595,5595,NA,NA,02640,3,7
25009002175,6303,49,6173,49,19,10,48,5103,34,4985,34,14,7,29,1325.88,1160.94,NA,5595,5595,NA,NA,02640,3,7
25009002176,6831,58,6673,58,28,7,65,5470,49,5293,49,26,5,48,1421.23,1244.43,NA,5595,5595,NA,NA,02640,3,7
25009002181,5286,19,5236,19,2,5,23,4191,16,4137,16,1,5,16,1088.92,953.46,NA,NA,37945,NA,NA,07200,3,7
25009002201,7482,35,7392,35,17,8,27,6055,19,5978,19,10,8,21,1841,1718,NA,57845,57880,NA,NA,10200,3,7
25009002211,4332,14,4304,14,5,2,7,3356,9,3331,9,3,2,2,862.87,652.93,NA,26150,26150,NA,NA,05280,3,7
25009002212,1408,14,1390,14,0,2,2,1166,8,1146,8,0,2,2,299.79,226.85,NA,26150,26150,NA,NA,05280,3,7
25009002213,3611,30,3550,30,6,4,16,2915,23,2851,23,5,3,10,749.48,567.13,NA,26150,26150,NA,NA,05280,3,7
25009002214,2881,45,2824,45,4,3,5,2221,38,2136,38,2,3,4,571.04,432.11,NA,26150,26150,NA,NA,05280,3,7
25009002215,3099,45,3020,45,10,3,18,2590,40,2488,40,6,3,13,665.92,503.9,NA,26150,26150,NA,NA,05280,3,7
25009002216,1704,22,1674,22,8,0,0,1319,17,1278,17,7,0,0,339.13,256.62,NA,26150,26150,NA,NA,05280,3,7
25009002217,3141,35,3094,35,6,1,5,2488,26,2426,26,4,1,5,639.69,484.06,NA,26150,26150,NA,NA,05280,3,7
25009002218,2334,26,2287,26,14,1,6,1765,13,1729,13,4,1,5,453.8,343.39,NA,26150,26150,NA,NA,05280,3,7
25009002219,6206,41,6130,41,12,9,14,4960,32,4873,32,7,4,12,1275.27,965,NA,26150,26150,NA,NA,05280,3,7
25009002221,3260,15,3228,15,1,2,14,2532,10,2502,10,1,2,7,639,827,NA,21815,21850,NA,NA,04740,3,7
25009002231,3937,30,3873,30,13,1,16,3135,16,3083,16,9,1,10,844.09,912.81,NA,32275,32310,NA,NA,06480,3,7
25009002232,3591,18,3533,18,14,6,16,2910,12,2865,12,8,4,9,783.51,847.3,NA,32275,32310,NA,NA,06480,3,7
25009002233,4345,29,4284,29,12,1,18,3307,20,3245,20,9,1,12,890.4,962.89,NA,NA,32310,NA,NA,06480,3,7
25009002501,1373,750,581,750,31,2,6,1590,500,555,500,27,2,6,384.16,239.86,NA,34550,34550,NA,NA,06660,9,6
25009002502,4984,1468,3377,1468,101,2,22,4263,804,2576,804,60,2,17,1029.98,643.11,NA,34550,34550,NA,NA,06660,9,6
25009002503,2195,1466,619,1466,55,5,50,2182,823,467,823,35,3,31,527.19,329.17,NA,34550,34550,NA,NA,06660,9,6
25009002504,3598,2500,973,2500,46,9,44,3617,1401,758,1401,23,5,29,873.9,545.65,NA,34550,34550,NA,NA,06660,9,6
25009002505,4013,2935,1016,2935,29,5,18,4015,1590,805,1590,19,2,9,970.06,605.7,NA,34550,34550,NA,NA,06660,9,6
25009002506,4630,1772,2745,1772,66,13,21,4147,986,2113,986,38,7,17,1001.95,625.61,NA,34550,34550,NA,NA,06660,9,6
25009002507,4438,2330,1846,2330,167,10,79,4089,1274,1393,1274,96,5,47,987.94,616.86,NA,34550,34550,NA,NA,06660,9,6
25009002508,6147,901,5096,901,95,8,33,5193,570,3966,570,62,7,18,1254.68,783.41,NA,34550,34550,NA,NA,06660,9,6
25009002509,2449,1984,436,1984,18,1,0,2641,1136,358,1136,10,1,0,638.09,398.42,NA,34550,34550,NA,NA,06660,9,6
25009002510,1205,867,307,867,23,0,2,1290,526,226,526,10,0,2,311.68,194.61,NA,34550,34550,NA,NA,06660,9,6
25009002511,3045,1755,1216,1755,38,1,29,3429,1111,1155,1111,29,0,23,828.48,517.29,NA,34550,34550,NA,NA,06660,9,6
25009002512,1376,785,549,785,36,0,2,1561,508,512,508,32,0,1,377.15,235.49,NA,34550,34550,NA,NA,06660,9,6
25009002513,3817,2804,904,2804,55,10,22,3644,1466,657,1466,35,5,15,880.42,549.73,NA,34550,34550,NA,NA,06660,9,6
25009002514,4648,2086,2382,2086,123,9,39,4035,1081,1769,1081,72,5,27,974.89,608.71,NA,34550,34550,NA,NA,06660,9,6
25009002515,5248,1237,3797,1237,74,11,111,4392,693,2891,693,49,5,61,1061.15,662.57,NA,34550,34550,NA,NA,06660,9,6
25009002516,5856,2036,3437,2036,102,6,266,4863,1029,2565,1029,62,4,174,1174.94,733.62,NA,34550,34550,NA,NA,06660,9,6
25009002517,4119,1088,2752,1088,83,2,177,3428,560,2146,560,51,2,109,828.24,517.14,NA,34550,34550,NA,NA,06660,9,6
25009002518,7062,473,6364,473,53,6,166,6006,323,5194,323,39,6,121,1451.1,906.05,NA,34550,34550,NA,NA,06660,9,6
25009002522,5650,74,5510,74,14,10,38,4234,43,4108,43,10,5,25,1068.3,805.14,NA,NA,40675,NA,NA,07740,9,6
25009002523,5617,152,5373,152,24,9,59,4536,97,4272,97,20,6,44,1144.5,862.57,NA,NA,40675,NA,NA,07740,9,6
25009002524,4221,1359,2719,1359,87,6,45,3445,672,2025,672,49,3,24,869.23,655.11,NA,NA,40675,NA,NA,07740,9,6
25009002531,5644,80,5464,80,29,7,63,4455,61,4266,61,20,4,43,963.14,1007.02,NA,34550,46365,NA,NA,08700,3,7
25009002541,5085,83,4880,83,13,2,106,4021,48,3841,48,11,1,72,1077.23,1318.87,NA,1430,1465,NA,NA,01950,9,6
25009002542,4412,65,4204,65,48,3,91,3555,47,3363,47,36,3,59,952.39,1166.03,NA,1430,1465,NA,NA,01950,9,6
25009002601,3724,794,2749,794,127,4,44,3166,473,2104,473,81,4,31,757.54,606.09,NA,29405,29405,NA,NA,05970,3,7
25009002602,3340,192,2999,192,106,15,17,2738,101,2434,101,77,13,12,655.13,524.16,NA,29405,29405,NA,NA,05970,3,7
25009002603,6759,64,6632,64,42,6,15,5217,36,5098,36,29,6,12,1248.29,998.73,NA,29405,29405,NA,NA,05970,3,7
25009002604,6820,185,6488,185,62,10,74,5513,112,5188,112,43,6,52,1319.11,1055.4,NA,29405,29405,NA,NA,05970,3,7
25009002605,3707,15,3652,15,28,1,11,2937,12,2886,12,16,0,11,702.74,562.25,NA,29405,29405,NA,NA,05970,3,7
25009002606,2841,181,2596,181,46,4,12,2155,101,1906,101,33,3,11,515.63,412.55,NA,29405,29405,NA,NA,05970,3,7
25009002607,4000,301,3568,301,74,5,47,3171,165,2756,165,47,4,34,758.73,607.05,NA,29405,29405,NA,NA,05970,3,7
25009002608,3836,525,3208,525,46,15,35,2920,279,2306,279,28,8,20,698.68,559,NA,29405,29405,NA,NA,05970,3,7
25009002609,4313,269,3889,269,78,11,58,3473,154,3070,154,51,7,37,830.99,664.86,NA,29405,29405,NA,NA,05970,3,7
25009002610,4031,83,3860,83,64,1,16,3098,48,2943,48,47,1,11,741.27,593.07,NA,29405,29405,NA,NA,05970,3,7
25009002611,8047,105,7764,105,84,6,85,6210,68,5942,68,63,5,64,1485.88,1188.83,NA,29405,29405,NA,NA,05970,3,7
25009002621,5190,28,5121,28,16,3,22,3834,14,3781,14,9,2,14,974,987,NA,NA,40430,07710,09450,01860,3,7
25009002631,3421,17,3370,17,19,0,15,2446,5,2416,5,12,0,8,734,851,NA,45245,77150,12480,09450,08580,3,7
25009002641,5214,27,5156,27,6,8,16,3867,19,3808,19,5,6,10,1679,1554,NA,NA,27620,05550,09450,NA,3,7
25009002651,6380,13,6329,13,6,9,22,4690,7,4651,7,4,6,15,1229,1491,NA,NA,25625,NA,NA,05220,3,7
25009002661,3120,21,3062,21,21,11,5,2275,12,2231,12,12,6,2,644.04,457.38,NA,1220,1185,NA,NA,01860,3,7
25009002662,4962,34,4847,34,45,8,17,3643,20,3556,20,29,7,11,1031.31,732.42,NA,1220,1185,NA,NA,01860,3,7
25009002663,3586,23,3509,23,16,10,26,2722,13,2664,13,7,7,18,770.58,547.25,NA,1220,1185,NA,NA,01860,3,7
25009002664,3305,18,3258,18,6,4,16,2427,8,2396,8,4,3,8,687.07,487.94,NA,1220,1185,NA,NA,01860,3,7
25009002671,6882,50,6789,50,8,20,12,5228,31,5137,31,6,14,9,1397,1452,NA,59210,59245,10410,11740,NA,3,7
25009002681,1939,16,1918,16,1,1,2,1347,11,1321,11,1,1,2,401.95,313.33,NA,45245,45245,12480,09450,08580,3,7
25009002682,5681,22,5611,22,17,5,23,4552,20,4484,20,11,3,14,1358.33,1058.85,NA,45245,45245,12480,09450,08580,3,7
25009002683,4117,29,4044,29,24,7,10,3465,19,3394,19,19,7,7,1033.97,806,NA,45245,45245,NA,NA,08580,3,7
25009002684,4580,24,4510,24,33,3,9,3662,12,3604,12,28,3,3,1092.75,851.82,NA,45245,45245,NA,NA,08580,3,7
25009002691,5623,43,5549,43,10,5,14,4202,22,4142,22,4,5,7,1288,1130,NA,NA,45175,08550,11740,NA,3,7
25009002701,4452,12,4395,12,11,10,20,3237,8,3193,8,8,7,13,786,1041,NA,58370,58405,10260,11740,NA,3,7
25009204701,4118,131,3841,131,67,7,67,3411,78,3164,78,44,3,44,945.24,615.92,NA,59105,59105,NA,NA,10380,3,7
25009204702,5809,251,5276,251,75,15,178,4744,174,4189,174,54,7,146,1314.63,856.61,NA,59105,59105,NA,NA,10380,3,7
25009208101,5427,60,5312,60,18,1,34,4257,36,4144,36,11,1,29,1140.48,1019.43,NA,60050,60015,NA,NA,10500,3,7
25009208102,3289,43,3222,43,18,0,6,2608,30,2531,30,12,0,5,698.7,624.54,NA,60050,60015,NA,NA,10500,3,7
25009221599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,26150,26150,NA,NA,05280,3,7
25009252101,3349,54,3241,54,30,0,23,2730,37,2621,37,18,0,17,688.82,519.14,NA,NA,40675,NA,NA,07740,9,6
25009252102,3148,32,3086,32,13,1,16,2357,14,2308,14,10,1,10,594.71,448.21,NA,NA,40675,NA,NA,07740,9,6
25009252501,3451,125,3231,125,37,0,58,2850,81,2631,81,22,0,35,719.1,541.96,NA,34550,40675,NA,NA,07740,9,6
25009252502,4393,79,4226,79,26,3,58,3608,58,3426,58,21,1,44,910.36,686.1,NA,NA,40675,NA,NA,07740,9,6
25009252601,5153,102,4900,102,28,5,117,4120,70,3870,70,20,5,85,1039.54,783.47,NA,34550,40675,NA,NA,07740,9,6
25009252602,4998,93,4774,93,17,9,105,3751,66,3534,66,11,6,68,946.44,713.3,NA,NA,40675,NA,NA,07740,9,6
25009253201,2221,34,2139,34,2,1,45,1825,19,1756,19,2,1,28,394.55,412.53,NA,NA,46365,NA,NA,08700,3,7
25009253202,6032,133,5655,133,82,14,148,5125,84,4783,84,56,9,109,1107.99,1158.47,NA,NA,46365,NA,NA,08700,3,7
25009253203,2930,12,2843,12,18,0,57,2135,7,2075,7,9,0,37,461.57,482.6,NA,NA,46365,NA,NA,08700,3,7
25009253204,5965,48,5749,48,26,0,142,4023,29,3861,29,20,0,84,869.74,909.37,NA,NA,46365,NA,NA,08700,3,7
25009254301,3986,48,3669,48,61,0,206,2782,29,2562,29,42,0,120,745.3,912.49,NA,1430,1465,NA,NA,01950,9,6
25009254302,4333,52,4134,52,24,3,117,3279,30,3117,30,22,3,77,878.45,1075.5,NA,NA,1465,NA,NA,01950,9,6
25009254401,6191,55,5868,55,37,4,220,4580,37,4343,37,27,2,134,1226.99,1502.22,NA,1430,1465,NA,NA,01950,9,6
25009254402,5144,130,4593,130,58,16,347,3582,65,3181,65,36,10,225,959.63,1174.88,NA,34550,1465,NA,NA,01950,9,6
25009270297,14,0,14,0,0,0,0,12,0,12,0,0,0,0,1.99,2.35,NA,NA,40675,NA,NA,07740,9,6
25009270298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,40675,NA,NA,07740,9,6
25011000401,4530,22,4457,22,12,19,20,3252,15,3189,15,9,10,14,134,123,NA,NA,14885,03210,07990,08010,8,2
25011000402,4295,16,4230,16,28,5,16,3171,9,3122,9,17,3,11,394,441,NA,NA,5560,02610,09600,05270,8,2
25011000403,2838,24,2787,24,2,13,9,2102,12,2059,12,2,9,8,626,566,NA,47800,47835,08970,09600,05270,8,2
25011000404,3011,52,2896,52,39,17,7,2271,40,2146,40,30,12,3,266,321,NA,41410,74525,08530,09600,NA,8,2
25011000405,7312,88,7147,88,34,9,28,5314,43,5187,43,17,8,16,992,971,NA,51230,51265,09180,09900,NA,8,2
25011000406,4148,44,4005,44,29,17,43,3117,26,3001,26,22,12,30,412,201,NA,NA,35180,06810,01920,NA,8,2
25011000407,8316,111,8068,111,43,44,43,6402,65,6196,65,26,24,26,2097,1220,NA,70815,42285,NA,NA,05270,8,2
25011000408,4774,181,4395,181,80,19,94,3910,103,3544,103,63,11,86,384,298,NA,NA,79110,12870,05100,NA,8,2
25011000409,5018,38,4931,38,12,2,34,3963,27,3867,27,10,2,30,874,1081,NA,63620,16670,04080,05100,NA,8,2
25011000410,3478,38,3374,38,28,8,28,2587,19,2509,19,18,4,18,782.9,562.22,NA,NA,27025,NA,NA,05490,8,2
25011000411,3931,25,3836,25,31,2,33,3075,20,2994,20,23,2,16,930.58,668.27,NA,27060,27025,NA,NA,05490,8,2
25011000412,3548,37,3476,37,10,3,22,2778,19,2722,19,2,2,14,840.7,603.73,NA,27060,27025,NA,NA,05490,8,2
25011000413,4978,57,4804,57,51,18,45,3945,34,3796,34,34,16,31,1193.87,857.35,NA,27060,27025,NA,NA,05490,8,2
25011000414,2731,64,2588,64,34,9,36,1999,38,1874,38,23,7,19,604.95,434.43,NA,27060,27025,NA,NA,05490,8,2
25011000415,7184,45,7080,45,24,10,18,5382,23,5310,23,12,7,7,405,335,NA,61205,2095,03210,07990,NA,8,2
25013008001,7821,816,6348,816,593,4,45,6101,402,4920,402,342,3,32,785.49,578.86,NA,67000,67000,NA,NA,11130,4,3
25013008003,4256,145,4005,145,83,7,16,3583,108,3283,108,66,7,11,461.3,339.95,NA,67000,67000,NA,NA,11130,4,3
25013008004,6302,427,5601,427,213,12,44,5092,233,4457,233,133,6,30,655.58,483.12,NA,67000,67000,NA,NA,11130,4,3
25013008005,3362,983,2195,983,135,3,35,2989,565,1762,565,77,1,19,384.83,283.59,NA,67000,67000,NA,NA,11130,4,3
25013008006,3094,2732,191,2732,90,1,79,3311,1529,147,1529,45,1,60,426.28,314.14,NA,67000,67000,NA,NA,11130,4,3
25013008007,4105,3209,449,3209,422,4,9,4549,1916,387,1916,321,2,7,585.67,431.61,NA,67000,67000,NA,NA,11130,4,3
25013008008,2446,1825,465,1825,151,0,0,2554,1003,450,1003,98,0,0,328.82,242.32,NA,67000,67000,NA,NA,11130,4,3
25013008009,4479,2336,1656,2336,462,1,11,4052,1160,1461,1160,263,1,7,521.69,384.45,NA,67000,67000,NA,NA,11130,4,3
25013008010,11,10,1,10,0,0,0,7,3,1,3,0,0,0,0.9,0.66,NA,67000,67000,NA,NA,11130,4,3
25013008012,3106,1165,1181,1165,718,4,28,3154,745,1103,745,538,3,20,406.07,299.25,NA,67000,67000,NA,NA,11130,4,3
25013008013,5250,963,1189,963,3032,22,30,3992,465,939,465,2088,17,18,513.96,378.76,NA,67000,67000,NA,NA,11130,4,3
25013008017,7683,703,2353,703,4549,11,59,6095,372,2222,372,3072,10,47,784.72,578.29,NA,67000,67000,NA,NA,11130,4,3
25013008018,5103,1281,532,1281,3196,9,59,3865,649,431,649,2088,9,39,497.61,366.71,NA,67000,67000,NA,NA,11130,4,3
25013008019,8333,2689,3197,2689,2297,21,104,7137,1440,2734,1440,1457,16,50,918.87,677.15,NA,67000,67000,NA,NA,11130,4,3
25013008020,3857,1374,1703,1374,746,9,19,3721,852,1483,852,513,9,12,479.07,353.05,NA,67000,67000,NA,NA,11130,4,3
25013008021,5868,437,5091,437,255,11,70,4787,251,4058,251,173,5,49,616.32,454.19,NA,67000,67000,NA,NA,11130,4,3
25013008022,3430,570,2491,570,244,15,101,2616,280,1852,280,141,9,54,336.8,248.2,NA,67000,67000,NA,NA,11130,4,3
25013008023,6337,555,5128,555,454,6,182,4831,281,3891,281,255,3,120,621.98,458.36,NA,67000,67000,NA,NA,11130,4,3
25013008024,3727,34,3580,34,89,2,21,3099,26,2958,26,72,1,16,398.99,294.03,NA,67000,67000,NA,NA,11130,4,3
25013008025,6998,122,6657,122,165,6,43,5479,80,5172,80,111,5,31,705.41,519.84,NA,67000,67000,NA,NA,11130,4,3
25013008101,5496,44,5343,44,63,16,30,4321,27,4196,27,35,14,22,1088.02,985.02,NA,52070,52105,NA,NA,09300,4,3
25013008102,3019,18,2974,18,7,10,8,2261,7,2227,7,4,9,7,569.32,515.42,NA,6400,52105,NA,NA,09300,4,3
25013008103,3539,10,3502,10,18,4,5,2731,6,2701,6,11,3,4,687.66,622.56,NA,69730,52105,NA,NA,09300,4,3
25013008105,5,0,5,0,0,0,0,5,0,5,0,0,0,0,1.41,0.89,NA,13660,13660,NA,NA,03660,4,3
25013008107,6300,153,6049,153,62,8,21,5013,88,4783,88,38,4,12,1409.4,888.39,NA,13660,13660,NA,NA,03660,4,3
25013008108,3959,146,3738,146,53,4,18,3254,88,3028,88,33,4,13,914.86,576.67,NA,13660,13660,NA,NA,03660,4,3
25013008110,5629,115,5471,115,15,5,20,4546,76,4367,76,11,4,12,1278.11,805.63,NA,13660,13660,NA,NA,03660,4,3
25013008112,6061,126,5844,126,64,5,20,4863,85,4624,85,53,4,12,1367.23,861.81,NA,13660,13660,NA,NA,03660,4,3
25013008114,2653,1873,649,1873,89,12,14,2397,906,521,906,48,9,7,537.17,311.17,NA,30840,30840,NA,NA,06270,8,2
25013008115,2753,2416,296,2416,40,0,0,2511,1121,240,1121,29,0,0,562.72,325.97,NA,30840,30840,NA,NA,06270,8,2
25013008116,5903,4678,1040,4678,167,7,3,5553,2305,846,2305,90,4,3,1244.43,720.86,NA,30840,30840,NA,NA,06270,8,2
25013008117,2224,1084,1038,1084,84,0,8,2198,607,928,607,52,0,4,492.57,285.33,NA,30840,30840,NA,NA,06270,8,2
25013008118,4417,1103,3042,1103,156,13,90,3615,536,2401,536,75,9,58,810.12,469.28,NA,30840,30840,NA,NA,06270,8,2
25013008119,3893,75,3716,75,40,5,55,3181,58,2997,58,26,4,38,712.86,412.94,NA,30840,30840,NA,NA,06270,8,2
25013008120,8274,1334,6611,1334,257,15,51,7049,695,5443,695,168,9,39,1579.68,915.06,NA,30840,30840,NA,NA,06270,8,2
25013008122,8389,255,7789,255,172,8,162,7118,168,6540,168,122,7,113,1669.79,1474.01,NA,77885,77850,NA,NA,12510,8,2
25013008123,5360,394,4755,394,139,14,51,4217,218,3646,218,91,10,34,989.26,873.26,NA,77885,77850,NA,NA,12510,8,2
25013008125,6706,316,6190,316,133,10,50,5111,194,4604,194,76,9,34,999.55,910.77,NA,76030,76030,NA,NA,12630,8,2
25013008126,6610,61,6432,61,21,5,87,4989,40,4829,40,16,4,60,975.69,889.03,NA,76030,76030,NA,NA,12630,8,2
25013008128,6200,203,5941,203,17,3,36,4627,102,4390,102,9,3,21,904.89,824.52,NA,76030,76030,NA,NA,12630,8,2
25013008130,6512,33,6437,33,12,16,10,4757,22,4684,22,9,13,7,171,293,NA,NA,13485,05430,NA,05160,8,2
25013008131,7667,74,7517,74,38,13,19,5626,47,5481,47,24,11,16,1025,1229,NA,NA,65825,NA,NA,00013,8,2
25013008135,4709,24,4649,24,17,4,15,3606,11,3561,11,11,3,9,893,1021,NA,NA,28075,05700,NA,NA,4,3
25013008137,7776,51,7651,51,40,10,16,5876,29,5775,29,29,7,7,1391,1280,NA,42180,42145,NA,NA,08040,4,3
25013008138,6752,45,6621,45,44,27,11,4801,28,4696,28,25,14,10,477,543,NA,30630,8470,03060,11490,NA,4,3
25013800201,6096,304,5517,304,212,9,49,4875,160,4391,160,123,6,35,627.65,462.54,NA,67000,67000,NA,NA,11130,4,3
