GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
17031003114,3078,2486,552,2486,13,13,8,3398,1448,482,1448,8,8,4,579.14,446.11,14000,14000,NA,NA,09930,2,12
17031003115,4,0,4,0,0,0,0,2,0,2,0,0,0,0,0.34,0.26,14000,14000,NA,NA,09930,2,12
17031003201,4279,101,3653,101,358,3,163,4154,94,3485,94,333,3,145,707.99,545.37,14000,14000,NA,NA,09930,22,6
17031003202,372,21,285,21,47,0,19,389,21,283,21,46,0,18,66.3,51.07,14000,14000,NA,NA,09930,22,6
17031003203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,14000,NA,NA,09930,22,6
17031003204,223,9,191,9,17,1,5,231,9,190,9,17,1,5,39.37,30.33,14000,14000,NA,NA,09930,22,6
17031003205,5245,443,3527,443,1028,14,229,5359,434,3331,434,952,14,194,913.36,703.57,14000,14000,NA,NA,09930,22,6
17031003206,1835,105,894,105,805,5,23,1844,102,873,102,739,5,23,314.28,242.09,14000,14000,NA,NA,09930,22,6
17031003301,2507,26,275,26,2181,2,21,2136,26,256,26,1807,2,19,364.05,280.43,14000,14000,NA,NA,09930,22,6
17031003302,1596,56,50,56,1479,6,5,972,50,46,50,823,2,1,165.66,127.61,14000,14000,NA,NA,09930,22,6
17031003303,2646,17,2,17,2619,0,8,1163,3,2,3,1153,0,2,198.22,152.69,14000,14000,NA,NA,09930,19,6
17031003304,18,0,1,0,17,0,0,14,0,1,0,13,0,0,2.39,1.84,14000,14000,NA,NA,09930,19,6
17031003305,61,9,26,9,9,0,17,59,8,23,8,7,0,13,10.06,7.75,14000,14000,NA,NA,09930,19,6
17031003401,48,0,0,0,0,0,48,34,0,0,0,0,0,34,5.79,4.46,14000,14000,NA,NA,09930,2,6
17031003402,4655,148,436,148,446,3,3617,3896,116,395,116,324,2,2943,664.01,511.5,14000,14000,NA,NA,09930,2,6
17031003403,1429,56,484,56,88,1,794,1214,44,423,44,87,1,615,206.91,159.38,14000,14000,NA,NA,09930,2,6
17031003404,1713,150,457,150,11,1,1094,1446,115,386,115,8,0,822,246.45,189.84,14000,14000,NA,NA,09930,2,6
17031003405,1489,112,948,112,381,4,43,1393,82,811,82,373,4,41,237.42,182.88,14000,14000,NA,NA,09930,2,6
17031003406,1467,5,1,5,1458,3,0,870,1,1,1,864,3,0,148.28,114.22,14000,14000,NA,NA,09930,19,13
17031003501,2088,35,314,35,1532,4,199,1928,30,299,30,1389,3,177,328.6,253.12,14000,14000,NA,NA,09930,19,13
17031003502,2587,20,33,20,2524,3,6,1775,19,28,19,1704,3,2,302.52,233.04,14000,14000,NA,NA,09930,19,13
17031003503,1176,8,48,8,1109,3,6,1014,8,41,8,948,3,6,172.82,133.13,14000,14000,NA,NA,09930,19,13
17031003504,2903,9,2,9,2888,3,0,1348,3,2,3,1337,3,0,229.75,176.98,14000,14000,NA,NA,09930,19,13
17031003505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,14000,NA,NA,09930,19,13
17031003506,2642,103,1027,103,944,8,557,2599,103,970,103,901,8,514,442.96,341.22,14000,14000,NA,NA,09930,19,13
17031003507,1204,7,14,7,1175,0,4,1040,7,14,7,1010,0,2,177.25,136.54,14000,14000,NA,NA,09930,19,13
17031003508,286,1,2,1,283,0,0,207,1,2,1,203,0,0,35.28,27.18,14000,14000,NA,NA,09930,19,13
17031003509,133,0,2,0,130,0,1,113,0,2,0,110,0,1,19.26,14.84,14000,14000,NA,NA,09930,19,13
17031003510,3662,32,116,32,3496,7,10,3167,25,113,25,2990,5,9,539.77,415.79,14000,14000,NA,NA,09930,19,13
17031003511,5304,15,12,15,5272,4,1,3129,8,7,8,3102,3,1,533.29,410.8,14000,14000,NA,NA,09930,19,13
17031003512,1148,6,4,6,1138,0,0,895,4,4,4,883,0,0,152.54,117.5,14000,14000,NA,NA,09930,19,13
17031003513,1147,9,6,9,1127,4,0,906,7,6,7,882,4,0,154.41,118.95,14000,14000,NA,NA,09930,19,13
17031003514,1206,0,9,0,1190,3,4,854,0,8,0,842,3,1,145.55,112.12,14000,14000,NA,NA,09930,19,13
17031003515,5166,8,8,8,5149,1,0,2139,5,6,5,2123,0,0,364.56,280.82,14000,14000,NA,NA,09930,19,13
17031003601,1019,9,19,9,989,1,1,584,1,6,1,575,1,0,99.53,76.67,14000,14000,NA,NA,09930,19,13
17031003602,2909,7,8,7,2888,0,6,1607,4,7,4,1590,0,2,273.89,210.98,14000,14000,NA,NA,09930,19,13
17031003603,1834,11,0,11,1823,0,0,827,4,0,4,819,0,0,140.95,108.57,14000,14000,NA,NA,09930,19,13
17031003604,1402,5,8,5,1389,0,0,986,3,7,3,973,0,0,168.05,129.45,14000,14000,NA,NA,09930,19,13
17031003605,1033,2,2,2,1028,1,0,649,1,2,1,644,1,0,110.61,85.21,14000,14000,NA,NA,09930,19,13
17031003701,1206,5,4,5,1193,1,2,931,5,2,5,917,1,1,158.67,122.23,14000,14000,NA,NA,09930,19,6
17031003702,1370,26,12,26,1325,5,0,987,25,11,25,924,2,0,168.22,129.58,14000,14000,NA,NA,09930,19,6
17031003703,823,4,3,4,816,0,0,572,4,3,4,561,0,0,97.49,75.1,14000,14000,NA,NA,09930,19,6
17031003704,965,6,1,6,958,0,0,683,4,1,4,674,0,0,116.41,89.67,14000,14000,NA,NA,09930,19,6
17031003801,2035,12,7,12,2012,3,1,1475,4,7,4,1457,3,0,251.39,193.65,14000,14000,NA,NA,09930,19,13
17031003802,1757,10,1,10,1740,0,6,1456,8,1,8,1437,0,2,248.15,191.15,14000,14000,NA,NA,09930,19,13
17031003803,2133,5,4,5,2116,5,2,1452,3,4,3,1435,5,2,247.47,190.63,14000,14000,NA,NA,09930,19,13
17031003804,1109,0,12,0,1095,0,2,776,0,9,0,766,0,1,132.26,101.88,14000,14000,NA,NA,09930,19,13
17031003805,2140,0,1,0,2133,0,0,892,0,1,0,891,0,0,152.03,117.11,14000,14000,NA,NA,09930,19,13
17031003806,1856,12,1,12,1836,7,0,757,5,1,5,745,1,0,129.02,99.38,14000,14000,NA,NA,09930,19,6
17031003807,2720,27,10,27,2676,2,5,1684,16,10,16,1635,2,5,287.01,221.09,14000,14000,NA,NA,09930,19,6
17031003808,1596,2,3,2,1590,1,0,1144,1,2,1,1139,1,0,194.98,150.19,14000,14000,NA,NA,09930,19,6
17031003809,1645,14,21,14,1610,0,0,1185,11,21,11,1142,0,0,201.97,155.58,14000,14000,NA,NA,09930,19,6
17031003810,1880,6,2,6,1868,4,0,996,6,2,6,979,3,0,169.75,130.76,14000,14000,NA,NA,09930,19,13
17031003811,445,1,0,1,443,0,0,301,1,0,1,299,0,0,51.3,39.52,14000,14000,NA,NA,09930,19,13
17031003812,2222,8,3,8,2210,0,0,1644,7,1,7,1629,0,0,280.19,215.84,14000,14000,NA,NA,09930,19,6
17031003813,291,1,1,1,283,0,6,214,1,1,1,205,0,6,36.47,28.1,14000,14000,NA,NA,09930,19,6
17031003814,1846,8,4,8,1829,1,4,1401,8,4,8,1376,1,4,238.78,183.93,14000,14000,NA,NA,09930,19,6
17031003815,1346,4,6,4,1332,2,0,897,4,4,4,884,1,0,152.88,117.76,14000,14000,NA,NA,09930,19,6
17031003816,676,0,0,0,675,1,0,265,0,0,0,264,1,0,45.17,34.79,14000,14000,NA,NA,09930,19,6
17031003817,4115,10,4,10,4098,0,0,1701,6,1,6,1688,0,0,289.91,223.32,14000,14000,NA,NA,09930,19,6
17031003818,1971,12,7,12,1950,2,0,1533,10,7,10,1504,2,0,261.28,201.26,14000,14000,NA,NA,09930,19,6
17031003819,1403,11,2,11,1386,3,0,995,8,2,8,974,3,0,169.58,130.63,14000,14000,NA,NA,09930,19,6
17031003820,2711,3,7,3,2692,3,3,1966,1,7,1,1952,3,2,335.07,258.11,14000,14000,NA,NA,09930,19,13
17031003901,1120,6,4,6,1105,1,0,778,3,4,3,768,0,0,132.6,102.14,14000,14000,NA,NA,09930,19,13
17031003902,1625,7,11,7,1596,1,8,1134,7,9,7,1102,1,8,193.27,148.88,14000,14000,NA,NA,09930,19,13
17031003903,2905,18,57,18,2823,6,1,2099,11,53,11,2018,5,1,357.74,275.57,14000,14000,NA,NA,09930,19,13
17031003904,2487,20,65,20,2394,3,3,1874,16,60,16,1776,3,3,319.39,246.03,14000,14000,NA,NA,09930,19,13
17031003905,1903,38,274,38,1555,2,26,1470,27,212,27,1181,1,22,250.54,192.99,14000,14000,NA,NA,09930,19,13
17031003906,2291,47,944,47,1204,4,86,1856,39,726,39,980,4,68,316.33,243.67,14000,14000,NA,NA,09930,19,13
17031003907,5847,105,2209,105,3178,8,329,5262,87,2091,87,2698,8,291,896.83,690.83,14000,14000,NA,NA,09930,19,13
17031004001,2196,9,6,9,2176,2,2,1530,7,6,7,1507,2,1,260.77,200.87,14000,14000,NA,NA,09930,19,6
17031004002,4009,2,8,2,3986,5,8,1674,1,2,1,1667,1,2,285.31,219.78,14000,14000,NA,NA,09930,19,6
17031004003,1868,10,3,10,1852,3,0,1346,6,3,6,1329,2,0,229.41,176.71,14000,14000,NA,NA,09930,19,13
17031004004,2347,2,15,2,2325,2,3,1673,2,12,2,1653,2,2,285.14,219.64,14000,14000,NA,NA,09930,19,13
17031004005,2495,14,8,14,2470,3,0,1818,9,7,9,1790,3,0,309.85,238.68,14000,14000,NA,NA,09930,19,6
17031004006,835,4,3,4,828,0,0,634,4,3,4,623,0,0,108.06,83.24,14000,14000,NA,NA,09930,19,13
17031004007,1375,2,17,2,1351,5,0,890,1,13,1,871,4,0,151.69,116.85,14000,14000,NA,NA,09930,19,13
17031004008,4300,5,9,5,4280,6,0,2680,4,7,4,2663,2,0,456.76,351.85,14000,14000,NA,NA,09930,19,13
17031004101,1784,59,738,59,875,3,107,1608,48,670,48,751,3,88,274.06,211.11,14000,14000,NA,NA,09930,19,13
17031004102,1445,52,572,52,695,4,117,1238,39,494,39,568,4,94,211,162.53,14000,14000,NA,NA,09930,19,13
17031004103,875,15,194,15,645,3,17,745,13,163,13,537,2,17,126.97,97.81,14000,14000,NA,NA,09930,19,13
17031004104,696,7,22,7,660,4,2,566,5,19,5,533,2,2,96.47,74.31,14000,14000,NA,NA,09930,19,13
17031004105,2589,37,313,37,2186,2,50,2054,34,306,34,1630,2,48,350.07,269.66,14000,14000,NA,NA,09930,19,13
17031004106,2103,93,1086,93,763,5,153,1800,74,928,74,599,5,120,306.78,236.32,14000,14000,NA,NA,09930,19,13
17031004107,2346,112,1280,112,699,7,229,2101,97,1166,97,532,6,203,358.08,275.84,14000,14000,NA,NA,09930,19,13
17031004108,2960,76,1259,76,1361,17,235,2638,63,1137,63,1149,13,213,449.61,346.34,14000,14000,NA,NA,09930,19,13
17031004109,3946,119,2131,119,1401,7,277,3590,101,1927,101,1203,7,251,611.86,471.32,14000,14000,NA,NA,09930,19,13
17031004110,3361,99,2169,99,818,6,262,3195,91,2028,91,735,6,244,544.54,419.46,14000,14000,NA,NA,09930,19,13
17031004111,2495,86,1939,86,155,1,303,2216,66,1678,66,131,1,274,377.68,290.93,14000,14000,NA,NA,09930,19,13
17031004112,2196,68,1703,68,168,4,246,1933,58,1472,58,129,4,212,329.45,253.78,14000,14000,NA,NA,09930,19,13
17031004113,691,25,500,25,21,1,143,676,23,473,23,18,1,138,115.21,88.75,14000,14000,NA,NA,09930,19,13
17031004114,1143,47,534,47,267,2,292,1014,41,456,41,217,2,257,172.82,133.13,14000,14000,NA,NA,09930,19,13
17031004201,1494,19,19,19,1450,3,3,1091,11,15,11,1049,2,3,185.94,143.23,14000,14000,NA,NA,09930,19,13
17031004202,1649,11,212,11,1397,0,24,1260,11,193,11,1023,0,22,214.75,165.42,14000,14000,NA,NA,09930,19,13
17031004203,1814,19,282,19,1460,3,47,1375,14,275,14,1028,3,41,234.35,180.52,14000,14000,NA,NA,09930,19,13
17031004204,1596,21,244,21,1257,4,70,1018,11,197,11,739,2,58,173.5,133.65,14000,14000,NA,NA,09930,19,13
17031004205,2966,13,7,13,2943,0,3,2172,10,7,10,2144,0,1,370.18,285.16,14000,14000,NA,NA,09930,19,13
17031004206,2785,34,14,34,2726,5,1,2080,18,11,18,2027,5,1,354.5,273.08,14000,14000,NA,NA,09930,19,13
17031004207,4655,15,7,15,4625,3,2,3330,8,5,8,3305,2,2,567.55,437.19,14000,14000,NA,NA,09930,19,13
17031004208,2766,14,4,14,2747,0,0,1932,10,3,10,1909,0,0,329.28,253.65,14000,14000,NA,NA,09930,19,13
17031004209,2834,15,16,15,2789,6,6,2035,11,16,11,1988,5,4,346.83,267.17,14000,14000,NA,NA,09930,19,13
17031004210,1523,9,26,9,1483,3,2,1155,8,26,8,1109,2,2,196.85,151.64,14000,14000,NA,NA,09930,19,13
17031004211,1662,2,9,2,1649,2,0,1147,1,9,1,1134,2,0,195.49,150.59,14000,14000,NA,NA,09930,19,13
17031004212,1729,6,7,6,1708,2,6,1245,3,6,3,1228,2,3,212.19,163.45,14000,14000,NA,NA,09930,19,13
17031004301,10332,81,152,81,10052,10,18,7945,65,146,65,7648,10,11,1354.1,1043.08,14000,14000,NA,NA,09930,19,13
17031004302,5563,40,166,40,5334,17,6,4136,28,135,28,3931,10,4,704.92,543.01,14000,14000,NA,NA,09930,19,13
17031004303,2685,11,10,11,2658,2,3,1776,3,8,3,1757,2,3,302.69,233.17,14000,14000,NA,NA,09930,19,13
17031004304,3278,14,18,14,3234,2,10,2297,10,12,10,2253,2,10,391.49,301.57,14000,14000,NA,NA,09930,19,13
17031004305,4491,39,27,39,4411,7,1,3210,29,17,29,3127,7,1,547.1,421.43,14000,14000,NA,NA,09930,19,13
17031004306,2105,30,52,30,2011,4,5,1531,24,50,24,1427,3,3,260.94,201,14000,14000,NA,NA,09930,19,13
17031004307,2449,36,156,36,2242,7,6,1955,30,150,30,1733,7,5,333.2,256.67,14000,14000,NA,NA,09930,19,14
17031004308,2053,20,52,20,1973,3,3,1542,11,49,11,1467,2,2,262.81,202.45,14000,14000,NA,NA,09930,19,13
17031004309,1892,15,16,15,1859,0,2,1418,13,16,13,1374,0,2,241.68,186.17,14000,14000,NA,NA,09930,19,13
17031004310,1152,0,5,0,1146,1,0,782,0,5,0,776,1,0,133.28,102.67,14000,14000,NA,NA,09930,19,13
17031004311,4704,27,32,27,4628,3,14,3761,23,29,23,3670,2,14,641,493.77,14000,14000,NA,NA,09930,19,13
17031004312,3830,26,46,26,3738,10,9,2936,18,42,18,2843,6,9,500.4,385.46,14000,14000,NA,NA,09930,19,13
17031004313,9904,67,81,67,9732,15,5,6686,51,78,51,6491,10,5,1139.53,877.79,14000,14000,NA,NA,09930,21,14
17031004314,7079,91,328,91,6644,4,12,5528,69,304,69,5073,4,9,942.16,725.76,14000,14000,NA,NA,09930,21,14
17031004401,8820,35,27,35,8741,7,9,6741,28,24,28,6646,6,9,1148.9,885.01,14000,14000,NA,NA,09930,19,13
17031004402,9525,86,54,86,9368,3,9,7969,65,39,65,7790,3,7,1358.19,1046.23,14000,14000,NA,NA,09930,19,13
17031004403,4979,20,37,20,4905,3,7,4239,19,37,19,4155,3,6,722.47,556.53,14000,14000,NA,NA,09930,19,13
17031004404,4175,12,27,12,4120,4,11,3272,9,23,9,3219,4,8,557.66,429.57,14000,14000,NA,NA,09930,19,13
17031004405,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0.34,0.26,14000,14000,NA,NA,09930,19,13
17031004406,1937,11,18,11,1907,1,0,1548,9,17,9,1512,1,0,263.83,203.23,14000,14000,NA,NA,09930,19,13
17031004407,1717,8,9,8,1699,0,1,1401,5,9,5,1381,0,1,238.78,183.93,14000,14000,NA,NA,09930,19,13
17031004408,2005,14,11,14,1977,1,2,1486,13,10,13,1447,1,2,253.27,195.09,14000,14000,NA,NA,09930,19,13
17031004409,3619,12,25,12,3576,4,2,2678,5,25,5,2637,4,2,456.42,351.59,14000,14000,NA,NA,09930,19,13
17031004501,495,1,1,1,490,1,2,380,1,1,1,374,1,2,64.77,49.89,14000,14000,NA,NA,09930,19,13
17031004502,6986,50,92,50,6813,7,15,5395,42,90,42,5206,5,10,919.49,708.3,14000,14000,NA,NA,09930,19,13
17031004503,4230,30,55,30,4126,6,13,3319,24,54,24,3201,5,11,565.67,435.74,14000,14000,NA,NA,09930,19,13
17031004601,4551,1418,612,1418,2494,8,7,4021,891,547,891,1678,7,7,685.32,527.91,14000,14000,NA,NA,09930,21,14
17031004602,3647,2664,352,2664,612,7,0,3877,1616,308,1616,331,6,0,660.78,509,14000,14000,NA,NA,09930,21,14
17031004603,9488,2682,558,2682,6230,7,5,7845,1659,540,1659,3979,3,5,1337.06,1029.95,14000,14000,NA,NA,09930,21,14
17031004604,4488,135,152,135,4183,4,5,3407,99,145,99,3060,2,2,580.67,447.3,14000,14000,NA,NA,09930,21,14
17031004605,7334,53,132,53,7120,10,13,5680,44,120,44,5455,9,8,968.07,745.71,14000,14000,NA,NA,09930,19,13
17031004606,1504,630,117,630,750,0,4,1385,395,113,395,479,0,3,236.05,181.83,14000,14000,NA,NA,09930,21,14
17031004607,4561,3046,182,3046,1312,0,3,4507,1836,155,1836,677,0,3,768.15,591.71,14000,14000,NA,NA,09930,21,14
17031004608,984,362,9,362,609,1,3,840,210,9,210,408,1,2,143.17,110.28,14000,14000,NA,NA,09930,21,14
17031004609,2468,1798,111,1798,543,0,1,2736,1176,98,1176,285,0,1,466.31,359.2,14000,14000,NA,NA,09930,21,14
17031004610,1751,856,65,856,819,1,1,1836,570,64,570,630,1,1,312.92,241.04,14000,14000,NA,NA,09930,21,14
17031004701,3314,16,105,16,3191,0,2,2327,12,100,12,2202,0,1,396.6,305.51,14000,14000,NA,NA,09930,19,13
17031004801,2597,28,39,28,2525,0,4,2088,23,36,23,2003,0,3,355.87,274.13,14000,14000,NA,NA,09930,19,13
17031004802,1502,21,11,21,1468,0,2,1266,15,11,15,1223,0,2,215.77,166.21,14000,14000,NA,NA,09930,19,13
17031004803,1848,22,26,22,1799,1,0,1410,14,26,14,1356,0,0,240.31,185.12,14000,14000,NA,NA,09930,19,13
17031004804,7507,149,166,149,7122,4,51,6076,108,157,108,5664,1,38,1035.56,797.7,14000,14000,NA,NA,09930,19,13
17031004805,3999,700,188,700,3069,2,32,3379,491,175,491,2192,1,29,575.9,443.62,14000,14000,NA,NA,09930,21,14
17031004901,639,2,2,2,633,0,2,464,2,1,2,457,0,2,79.08,60.92,14000,14000,NA,NA,09930,19,13
17031004902,3577,7,3,7,3562,5,0,2677,7,3,7,2655,5,0,456.25,351.46,14000,14000,NA,NA,09930,19,13
17031004903,2349,5,10,5,2331,2,1,1958,5,8,5,1937,2,1,333.71,257.06,14000,14000,NA,NA,09930,19,13
17031004904,1231,3,3,3,1222,3,0,941,2,3,2,934,0,0,160.38,123.54,14000,14000,NA,NA,09930,19,13
17031004905,2141,11,19,11,2105,1,5,1770,10,18,10,1727,1,4,301.67,232.38,14000,14000,NA,NA,09930,19,13
17031004906,1850,13,4,13,1830,0,3,1475,10,3,10,1449,0,3,251.39,193.65,14000,14000,NA,NA,09930,19,13
17031004907,3795,16,15,16,3761,0,3,2807,10,11,10,2773,0,3,478.41,368.52,14000,14000,NA,NA,09930,19,13
17031004908,4640,7,68,7,4547,6,8,3563,5,64,5,3478,4,7,607.26,467.78,14000,14000,NA,NA,09930,19,13
17031004909,11244,55,86,55,11074,14,13,8287,38,74,38,8116,11,10,1412.39,1087.98,14000,14000,NA,NA,09930,21,14
17031004910,7608,26,55,26,7518,2,7,5143,19,52,19,5046,1,6,876.55,675.21,14000,14000,NA,NA,09930,21,14
17031004911,5886,26,42,26,5803,6,5,4447,18,42,18,4362,4,3,757.92,583.84,14000,14000,NA,NA,09930,21,14
17031004912,2925,16,22,16,2881,3,2,2096,12,20,12,2048,3,1,357.23,275.18,14000,14000,NA,NA,09930,21,14
17031004913,4317,18,26,18,4266,5,0,2883,15,25,15,2824,4,0,491.36,378.5,14000,14000,NA,NA,09930,21,14
17031004914,4291,78,75,78,4128,2,7,2869,49,72,49,2693,2,4,488.98,376.66,14000,14000,NA,NA,09930,21,14
17031005001,4835,39,60,39,4722,1,7,3745,30,58,30,3619,1,7,638.28,491.67,14000,14000,NA,NA,09930,19,13
17031005002,2628,81,32,81,2507,3,5,1735,52,29,52,1595,3,4,295.7,227.78,14000,14000,NA,NA,09930,21,14
17031005003,1881,660,1114,660,87,0,5,1830,396,977,396,58,0,3,311.9,240.26,14000,14000,NA,NA,09930,21,14
17031005101,3478,2152,1273,2152,51,0,0,3933,1404,1087,1404,38,0,0,670.32,516.35,14000,14000,NA,NA,09930,21,1
17031005102,3715,445,403,445,2836,9,16,2889,276,333,276,1985,7,12,492.39,379.29,14000,14000,NA,NA,09930,21,14
17031005103,6370,58,79,58,6222,5,3,4630,42,75,42,4463,5,3,789.11,607.86,14000,14000,NA,NA,09930,19,13
17031005104,50,20,30,20,0,0,0,55,14,27,14,0,0,0,9.37,7.22,14000,14000,NA,NA,09930,21,14
17031005105,4142,2363,445,2363,1308,4,1,4106,1475,369,1475,782,4,1,699.8,539.07,14000,14000,NA,NA,09930,21,14
17031005201,1924,1240,677,1240,0,4,2,1974,696,578,696,0,2,2,336.44,259.16,14000,14000,NA,NA,09930,21,1
17031005202,3646,2306,1310,2306,4,6,8,3766,1341,1074,1341,4,2,4,641.86,494.43,14000,14000,NA,NA,09930,21,1
17031005203,5187,2195,2973,2195,1,6,8,5144,1325,2480,1325,1,5,8,876.72,675.34,14000,14000,NA,NA,09930,21,1
17031005204,3586,1232,2345,1232,0,4,4,3521,772,1969,772,0,4,4,600.1,462.26,14000,14000,NA,NA,09930,21,1
17031005205,3884,612,3260,612,0,3,7,3434,378,2670,378,0,3,5,585.27,450.84,14000,14000,NA,NA,09930,21,1
17031005206,2223,592,1614,592,5,6,6,2167,379,1397,379,3,5,4,369.33,284.5,14000,14000,NA,NA,09930,21,1
17031005301,3496,1398,174,1398,1912,3,0,2855,770,154,770,1159,2,0,486.59,374.83,14000,14000,NA,NA,09930,21,14
17031005302,7879,83,107,83,7672,5,9,5199,60,91,60,4977,5,6,886.09,682.56,14000,14000,NA,NA,09930,21,14
17031005303,5391,6,31,6,5340,1,6,4063,3,27,3,4025,1,4,692.48,533.42,14000,14000,NA,NA,09930,21,14
17031005304,2529,111,98,111,2316,0,4,1751,84,93,84,1487,0,3,298.43,229.88,14000,14000,NA,NA,09930,21,14
17031005305,16279,86,229,86,15930,8,17,11081,54,216,54,10741,6,10,1888.59,1454.8,14000,14000,NA,NA,09930,21,14
17031005306,4272,87,64,87,4115,1,2,2845,51,56,51,2687,0,0,484.89,373.51,14000,14000,NA,NA,09930,21,14
17031005401,10821,150,120,150,10527,16,2,5956,85,103,85,5672,9,2,1015.11,781.95,14000,14000,NA,NA,09930,21,14
17031005501,7084,845,6163,845,28,9,37,6059,522,4963,522,15,8,29,1032.66,795.47,14000,14000,NA,NA,09930,21,1
17031005502,3052,445,2556,445,38,1,12,2751,306,2104,306,24,1,10,468.87,361.17,14000,14000,12420,38970,09930,21,1
17031005601,1059,439,429,439,38,0,151,1072,292,343,292,20,0,125,182.71,140.74,14000,14000,NA,NA,09930,2,15
17031005602,4273,31,17,31,4225,0,0,2740,25,12,25,2678,0,0,466.99,359.73,14000,14000,NA,NA,09930,2,15
17031005603,2819,448,2243,448,56,5,67,2475,296,1793,296,33,5,52,421.83,324.94,14000,14000,NA,NA,09930,2,15
17031005604,1231,250,904,250,0,0,74,1132,169,746,169,0,0,48,192.93,148.62,14000,14000,NA,NA,09930,2,15
17031005605,583,74,501,74,1,1,6,479,46,381,46,0,1,5,81.64,62.89,14000,14000,NA,NA,09930,2,15
17031005606,1053,105,928,105,2,1,15,925,69,773,69,1,1,12,157.65,121.44,14000,14000,NA,NA,09930,2,15
17031005607,2819,209,2590,209,0,4,16,2456,153,2135,153,0,4,11,418.59,322.44,14000,14000,NA,NA,09930,2,15
17031005608,4964,278,4671,278,2,3,9,4270,193,3873,193,2,3,6,727.76,560.6,14000,14000,NA,NA,09930,2,15
17031005609,5126,197,4901,197,12,7,9,4348,131,4069,131,6,4,7,741.05,570.84,14000,14000,NA,NA,09930,2,15
17031005610,4900,212,4676,212,0,1,11,4207,144,3912,144,0,1,6,717.02,552.33,14000,14000,NA,NA,09930,2,15
17031005611,5116,262,4820,262,1,7,24,4356,167,4000,167,1,4,17,742.41,571.89,14000,14000,NA,NA,09930,2,15
17031005612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,14000,NA,NA,09930,2,15
17031005613,5,4,1,4,0,0,0,3,1,1,1,0,0,0,0.51,0.39,14000,14000,NA,NA,09930,12,15
17031005701,936,62,869,62,0,0,5,810,42,721,42,0,0,5,138.05,106.34,14000,14000,NA,NA,09930,2,15
17031005702,1485,101,1372,101,1,0,9,1273,66,1135,66,1,0,5,216.96,167.13,14000,14000,NA,NA,09930,2,15
17031005703,4013,383,3610,383,0,3,17,3537,266,2989,266,0,3,13,602.83,464.36,14000,14000,NA,NA,09930,2,15
17031005704,1194,98,1086,98,0,2,8,1049,66,911,66,0,2,4,178.79,137.72,14000,14000,NA,NA,09930,2,15
17031005705,1599,135,1451,135,1,0,10,1390,101,1178,101,1,0,9,236.9,182.49,14000,14000,NA,NA,09930,2,15
17031005801,2356,1156,1111,1156,0,4,83,2341,718,838,718,0,2,65,398.99,307.34,14000,14000,NA,NA,09930,2,12
17031005802,2912,1485,1241,1485,0,1,179,2862,890,949,890,0,1,132,487.78,375.74,14000,14000,NA,NA,09930,2,12
17031005803,2141,1682,396,1682,1,3,53,2361,993,328,993,1,3,43,402.4,309.97,14000,14000,NA,NA,09930,2,12
17031005804,3159,609,2525,609,0,2,22,2983,401,2159,401,0,2,20,508.41,391.63,14000,14000,NA,NA,09930,2,15
17031005805,7417,2244,5077,2244,1,17,67,7034,1362,4244,1362,1,11,54,1198.84,923.48,14000,14000,NA,NA,09930,2,13
17031005806,3912,1537,2259,1537,3,3,107,3786,927,1849,927,3,2,78,645.27,497.05,14000,14000,NA,NA,09930,2,12
17031005807,4121,1596,2434,1596,1,4,68,3958,953,1995,953,1,4,52,674.58,519.64,14000,14000,NA,NA,09930,2,12
17031005808,1341,485,837,485,2,10,3,1276,297,675,297,0,4,3,217.47,167.52,14000,14000,NA,NA,09930,2,13
17031005809,4164,1024,3094,1024,9,4,29,3697,578,2519,578,3,2,17,630.1,485.37,14000,14000,NA,NA,09930,2,13
17031005810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,14000,NA,NA,09930,2,15
17031005811,684,226,457,226,0,1,0,625,126,372,126,0,1,0,106.52,82.05,14000,14000,NA,NA,09930,2,13
17031005901,154,101,42,101,0,0,11,173,66,35,66,0,0,6,29.49,22.71,14000,14000,NA,NA,09930,2,12
17031005902,2576,979,1446,979,2,6,134,2416,590,1138,590,0,3,95,411.77,317.19,14000,14000,NA,NA,09930,2,12
17031005903,2462,922,1439,922,1,3,88,2351,586,1114,586,1,2,62,400.69,308.66,14000,14000,NA,NA,09930,2,12
17031005904,967,426,535,426,1,1,3,898,256,381,256,1,1,3,153.05,117.9,14000,14000,NA,NA,09930,2,12
17031005905,1393,589,787,589,1,1,15,1426,385,645,385,1,1,9,243.04,187.22,14000,14000,NA,NA,09930,2,12
17031005906,3279,1270,1952,1270,4,3,49,3108,777,1515,777,2,3,34,529.71,408.04,14000,14000,NA,NA,09930,2,12
17031005907,2466,968,1464,968,1,7,19,2355,575,1181,575,1,6,17,401.37,309.18,14000,14000,NA,NA,09930,2,12
