GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school,cd_1980,cd_1990
54049000209,3479,10,3445,10,7,11,5,2750,7,2722,7,6,6,2,232.55,264.31,NA,92418,00720,2,1
54049000210,5261,22,5224,22,5,9,1,3879,10,3848,10,3,7,1,328.03,372.82,68908,92418,00720,2,1
54049000211,3180,13,3119,13,26,5,16,2514,9,2463,9,23,3,7,212.6,241.63,26452,92418,00720,2,1
54049000212,4125,22,4057,22,43,1,2,3098,16,3033,16,30,1,2,261.98,297.76,55276,92418,00720,2,1
54049000213,4287,25,4099,25,155,5,1,3269,20,3100,20,124,5,0,276.44,314.19,55276,93594,00720,2,1
54049000214,1685,10,1605,10,61,2,7,1249,4,1193,4,43,2,3,105.62,120.05,4612,92154,00720,2,1
54049000215,3941,28,3810,28,90,6,6,2991,22,2871,22,66,5,5,252.93,287.47,68908,93594,00720,2,1
54049000216,4118,14,4041,14,52,6,3,3130,7,3063,7,47,4,2,264.69,300.83,26932,93594,00720,2,1
54049000217,2802,18,2763,18,3,15,3,2232,16,2184,16,3,10,3,188.75,214.52,51100,93594,00720,2,1
54049000218,3160,6,3141,6,7,6,0,2262,3,2245,3,7,4,0,191.29,217.41,NA,93594,00720,2,1
54051000202,3217,55,3067,55,88,4,2,2720,48,2534,48,84,4,2,2944,3852,56020,90816,00750,2,1
54051000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56020,90816,00750,2,1
54051000205,1669,14,1642,14,5,2,6,1291,3,1275,3,2,2,6,275.97,341.24,6340,90780,00750,2,1
54051000206,2130,5,2119,5,4,1,1,1686,4,1674,4,2,1,1,360.41,445.65,50260,90780,00750,2,1
54051000208,5235,12,5207,12,5,4,6,3865,9,3836,9,3,2,6,826.2,1021.61,12484,90852,00750,2,1
54051000209,5445,34,5381,34,17,8,2,3931,25,3868,25,8,4,1,840.31,1039.06,56020,90852,00750,2,1
54051000210,6904,56,6805,56,21,12,10,5364,33,5264,33,15,9,10,1146.64,1417.84,56020,90816,00750,2,1
54051000211,6266,30,6158,30,48,0,29,4757,26,4656,26,33,0,16,1016.88,1257.39,56020,90816,00750,2,1
54051000212,4878,13,4839,13,14,1,7,3492,10,3454,10,10,1,7,746.47,923.02,86452,90780,00750,2,1
54051020702,1612,10,1582,10,1,0,19,1287,9,1257,9,1,0,11,275.12,340.19,31492,90852,00750,2,1
54053009548,6784,14,6728,14,21,5,16,5031,8,4979,8,18,4,14,357.84,522.08,58564,91260,00780,3,2
54053009549,6108,11,6054,11,16,13,11,4415,5,4380,5,9,8,8,314.02,458.16,46300,92652,00780,3,2
54053009550,5499,9,5361,9,71,3,52,4264,5,4167,5,50,3,34,303.28,442.49,64708,91860,00780,3,2
54053009551,6787,19,6758,19,4,5,1,4975,9,4947,9,4,5,1,353.85,516.27,36436,90612,00780,3,2
54055009509,3525,14,3489,14,11,8,3,2548,8,2517,8,9,3,3,1109.61,1083.14,52420,90924,00840,1,3
54055009510,4206,14,4182,14,2,6,2,3097,8,3075,8,0,5,1,1348.69,1316.51,52420,90924,00840,1,3
54055009511,5612,26,5455,26,87,12,32,4416,19,4262,19,77,10,29,1923.09,1877.21,3292,90924,00840,1,3
54055009512,3138,10,3101,10,7,2,16,2360,9,2323,9,7,2,10,1027.74,1003.22,65692,90912,00840,1,3
54055009513,4473,36,4387,36,30,9,11,3541,28,3448,28,25,5,7,1542.04,1505.26,65692,90912,00840,1,3
54055009514,2489,19,2224,19,226,8,11,2082,14,1858,14,180,8,8,906.67,885.04,65692,90912,00840,1,3
54055009515,5392,24,4850,24,407,7,102,3986,20,3611,20,275,3,57,1735.83,1694.42,65692,90912,00840,1,3
54055009516,2936,12,2675,12,245,4,0,2142,7,1941,7,186,1,0,932.8,910.55,9796,90924,00840,1,3
54055009517,5363,15,5317,15,16,2,13,4124,12,4075,12,13,1,11,1795.93,1753.08,NA,90900,00840,1,3
54055009518,5416,20,5355,20,23,5,13,4137,19,4070,19,16,2,11,1801.59,1758.61,55372,90912,00840,1,3
54055009519,2708,1,1683,1,1015,5,3,1998,1,1272,1,717,4,3,870.09,849.34,8524,90900,00840,1,3
54055009520,3635,8,2400,8,1220,3,4,2706,3,1893,3,800,3,4,1178.41,1150.3,8524,90900,00840,1,3
54055009521,3121,15,2998,15,97,0,6,2533,9,2441,9,68,0,6,1103.07,1076.76,8524,90900,00840,1,3
54055009522,4876,21,4258,21,560,3,34,3795,20,3366,20,363,3,23,1652.65,1613.23,8524,90900,00840,1,3
54055009523,4908,24,4777,24,72,2,31,3766,19,3653,19,54,2,19,1640.02,1600.9,65692,90912,00840,1,3
54055009524,3182,10,3047,10,103,5,17,2344,10,2233,10,74,3,14,1020.77,996.42,60196,90924,00840,1,3
54057000101,3007,2,3000,2,1,1,3,2299,2,2293,2,0,0,2,1160.61,1096.84,68260,90856,00870,4,1
54057000102,2801,9,2786,9,3,0,3,2047,7,2029,7,3,0,1,1033.39,976.61,NA,90856,00870,4,1
54057000103,4180,12,4148,12,12,4,4,3082,10,3050,10,8,3,1,1555.89,1470.4,28444,90856,00870,4,1
54057000104,3994,13,3958,13,16,0,6,2841,8,2809,8,13,0,3,1434.23,1355.42,NA,90784,00870,4,1
54057000105,5030,21,4833,21,150,5,20,3729,10,3589,10,102,4,14,1882.52,1779.08,43492,90820,00870,4,1
54057000106,5112,33,4764,33,292,1,22,4141,21,3873,21,212,1,13,4251,3165,43492,90820,00870,4,1
54057000107,2573,11,2306,11,247,1,3,1936,10,1733,10,181,1,1,977.36,923.65,63604,90784,00870,4,1
54059009571,5099,34,5060,34,1,3,1,3439,20,3395,20,0,3,1,1871.53,1179.44,43300,91764,00900,1,3
54059009572,4226,8,4213,8,3,1,1,2886,6,2871,6,2,1,0,1570.58,989.78,NA,91524,00900,1,3
54059009573,4988,19,4937,19,25,7,0,3432,12,3378,12,24,6,0,1867.72,1177.04,20980,91848,00900,1,3
54059009574,5028,19,4350,19,614,0,42,3785,12,3309,12,427,0,25,2059.83,1298.1,87508,93696,00900,1,3
54059009575,4636,7,4518,7,103,2,6,3162,4,3070,4,77,2,5,1720.78,1084.44,52324,92064,00900,1,3
54059009576,4670,8,4569,8,76,7,9,3246,4,3183,4,47,7,1,1766.5,1113.25,67396,92064,00900,1,3
54059009577,5092,29,5059,29,0,1,3,3598,18,3558,18,0,1,3,1958.06,1233.97,30772,93012,00900,1,3
54061000101,4894,85,4194,85,168,6,435,4738,77,4060,77,148,5,371,446.34,433.05,55756,90456,00930,4,1
54061000102,4739,51,4445,51,96,5,140,4452,50,4128,50,86,5,133,419.39,406.91,55756,90456,00930,4,1
54061000103,3522,33,3160,33,157,1,170,3433,33,3063,33,150,1,153,323.4,313.77,55756,90456,00930,4,1
54061000104,3692,35,3508,35,47,3,97,3109,27,2937,27,36,2,80,292.88,284.16,76516,90456,00930,4,1
54061000105,2304,20,2184,20,27,2,71,1926,14,1829,14,20,2,47,181.44,176.04,55756,90456,00930,4,1
54061000106,4553,60,4143,60,100,7,243,3870,43,3514,43,76,4,190,364.57,353.72,55756,90972,00930,4,1
54061000107,2877,38,2586,38,173,6,72,2447,34,2182,34,133,6,58,230.52,223.65,55756,90456,00930,4,1
54061000108,1131,6,1095,6,26,3,0,849,6,818,6,16,3,0,79.98,77.6,55756,90972,00930,4,1
54061000109,4858,41,4445,41,235,13,114,3946,34,3605,34,159,11,103,371.73,360.66,55756,90456,00930,4,1
54061000110,4059,77,3598,77,313,5,58,3356,69,2910,69,259,5,44,316.15,306.74,55756,90456,00930,4,1
54061000111,2774,15,2682,15,55,4,16,2270,14,2191,14,35,4,12,213.84,207.48,85996,93600,00930,4,1
54061000112,3066,6,2923,6,114,11,11,2439,6,2333,6,76,8,10,229.76,222.92,85996,93600,00930,4,1
54061000113,3720,23,3628,23,52,9,8,2740,18,2657,18,37,6,4,258.12,250.43,13756,93600,00930,4,1
54061000114,3909,9,3891,9,2,3,2,2836,5,2820,5,2,3,1,267.16,259.21,8092,93600,00930,4,1
54061000115,4412,22,4282,22,91,9,5,3229,20,3105,20,70,9,5,304.18,295.13,13756,93600,00930,4,1
54061000116,5667,38,5438,38,96,15,78,4135,22,3968,22,62,11,50,389.53,377.94,NA,90972,00930,4,1
54061000117,1977,9,1950,9,7,0,11,1494,6,1470,6,3,0,9,140.74,136.55,14775,90972,00930,4,1
54061000118,9179,51,9042,51,40,11,32,6650,36,6518,36,28,8,24,626.45,607.81,10420,90972,00930,4,1
54061000119,4176,18,4131,18,12,5,10,3066,13,3022,13,5,5,8,288.83,280.23,NA,90972,00930,4,1
54063009501,2910,6,2864,6,31,8,1,2166,4,2129,4,23,5,1,1363,2039,NA,93084,00960,4,3
54063009502,4405,12,4291,12,91,8,3,3377,9,3276,9,75,5,3,730.79,858.99,81940,93000,00960,4,3
54063009503,5091,23,5018,23,37,9,4,3841,12,3779,12,28,6,4,831.21,977.01,63052,92556,00960,4,3
54065009707,3849,19,3804,19,20,3,3,2906,11,2861,11,17,3,3,930,1677,NA,90860,00990,4,2
54065009708,3168,9,3150,9,4,4,0,2564,9,2539,9,4,3,0,1008.01,1275.67,4876,90822,00990,4,2
54065009709,1965,12,1884,12,56,5,5,1488,8,1422,8,45,2,3,584.99,740.33,62332,90786,00990,4,2
54065009710,3146,10,3106,10,11,9,10,2436,8,2396,8,10,8,6,1301,2244,NA,90822,00990,4,2
54067009801,3252,8,3235,8,0,7,2,2332,5,2316,5,0,6,0,2281.42,1503.12,77980,91500,01020,3,2
54067009802,6284,25,6230,25,2,4,23,4566,13,4525,13,1,3,11,4466.96,2943.08,77980,93072,01020,3,2
54067009803,2057,0,2049,0,0,6,2,1457,0,1450,0,0,5,2,1425.4,939.13,NA,91716,01020,3,2
54067009804,4394,4,4383,4,0,3,4,3201,3,3189,3,0,3,3,3131.57,2063.25,18604,90132,01020,3,2
54067009805,2131,11,2107,11,1,7,3,1605,4,1592,4,1,3,1,1570.19,1034.53,68116,90132,01020,3,2
54067009806,5869,7,5842,7,1,3,16,4279,5,4255,5,0,3,11,4186.18,2758.09,68116,91752,01020,3,2
54067009807,2788,2,2783,2,0,2,1,2015,2,2008,2,0,2,1,1971.29,1298.8,NA,93660,01020,3,2
54069000001,404,1,356,1,43,0,4,389,1,345,1,38,0,4,111.24,118.12,86452,90824,01050,2,1
54069000002,4102,10,4030,10,53,1,8,3257,9,3188,9,45,1,5,931.38,988.96,86452,90788,01050,2,1
54069000003,1866,4,1712,4,110,2,37,1398,2,1293,2,73,2,26,399.77,424.49,86452,90824,01050,2,1
54069000004,1314,4,1233,4,70,0,6,1080,1,1024,1,49,0,5,308.84,327.93,86452,90824,01050,2,1
54069000005,1878,0,1839,0,36,0,3,1443,0,1414,0,26,0,3,412.64,438.15,86452,90824,01050,2,1
54069000006,1810,4,1728,4,62,2,11,1376,3,1317,3,45,2,6,393.48,417.81,86452,90824,01050,2,1
54069000007,1982,3,1242,3,718,5,8,1427,2,974,2,440,3,6,408.07,433.3,86452,90824,01050,2,1
54069000008,942,4,754,4,176,3,5,723,2,602,2,111,3,3,206.75,219.53,86452,90824,01050,2,1
54069000013,1738,1,1718,1,15,2,1,1347,1,1334,1,8,2,1,385.19,409,86452,90862,01050,2,1
54069000014,3669,21,3589,21,28,1,30,3144,18,3059,18,23,1,25,899.06,954.65,86452,90862,01050,2,1
54069000015,3135,16,3074,16,22,2,21,2429,13,2369,13,16,2,16,694.6,737.54,86452,90824,01050,2,1
54069000016,2561,17,2448,17,14,6,74,2054,8,1980,8,10,3,45,587.37,623.68,86452,90824,01050,2,1
54069000017,1857,3,1824,3,10,1,19,1467,3,1443,3,5,1,12,419.51,445.44,86452,90862,01050,2,1
54069000018,5999,5,5843,5,138,0,11,4671,3,4577,3,79,0,9,1335.73,1418.31,86452,90862,01050,2,1
54069000020,4901,18,4851,18,14,0,18,3613,14,3566,14,7,0,12,1033.18,1097.06,86452,90788,01050,2,1
54069000021,4120,15,4042,15,44,3,16,3357,14,3274,14,38,3,14,959.97,1019.32,85876,90788,01050,2,1
54069000022,2581,5,2527,5,47,0,2,1833,4,1783,4,40,0,2,524.17,556.57,80932,90788,01050,2,1
54069000024,1310,10,1239,10,55,2,4,1113,8,1053,8,38,2,4,318.28,337.95,86452,90824,01050,2,1
54069000025,2008,0,1991,0,13,0,4,1596,0,1587,0,6,0,3,456.4,484.61,86452,90862,01050,2,1
54069001901,2694,5,2625,5,15,1,47,2103,5,2053,5,10,1,29,601.38,638.56,6940,90862,01050,2,1
54071009704,2079,5,2072,5,1,0,1,1586,2,1581,2,0,0,1,203,332,NA,90528,01080,4,2
54071009705,3916,12,3796,12,100,0,8,2996,9,2905,9,70,0,3,739.45,713.11,29044,91164,01080,4,2
54071009706,2059,10,1981,10,64,1,3,1554,8,1487,8,48,1,2,383.55,369.89,NA,90144,01080,4,2
54073009621,3113,0,3095,0,12,5,1,2282,0,2266,0,12,3,1,285,332,71356,90898,01110,2,1
54073009622,4433,9,4410,9,5,2,1,3337,7,3318,7,3,2,0,524,533,71356,90892,01110,2,1
54075009601,2676,12,2653,12,7,3,1,2043,9,2015,9,6,3,1,1125.87,1232.45,22852,91416,01140,4,3
54075009602,3924,8,3858,8,47,9,2,3043,4,2987,4,39,7,2,1676.96,1835.71,51676,90996,01140,4,3
54075009603,2408,11,2381,11,15,1,0,1853,9,1823,9,11,1,0,1021.17,1117.84,37372,91944,01140,4,3
54075960498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,91416,01140,4,3
54075966598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,91416,01140,4,3
54077009638,3758,9,3743,9,2,0,4,2717,5,2704,5,1,0,2,315.9,470.81,10852,91368,01170,4,1
54077009639,3024,10,3006,10,1,4,1,2194,7,2176,7,1,2,1,255.1,380.19,52228,93408,01170,4,1
54077009640,4560,16,4476,16,52,2,13,3416,10,3355,10,34,2,5,542,643,44044,91776,01170,4,1
54077009641,3631,1,3616,1,12,1,1,2724,0,2712,0,11,1,0,443.61,613.12,79708,92520,01170,4,1
54077009642,4085,23,4053,23,3,3,3,2985,12,2954,12,1,3,3,1680,1951,79708,93312,01170,4,1
54077009643,3654,10,3637,10,2,2,3,2563,9,2542,9,1,2,0,417.39,576.88,67636,92496,01170,4,1
54077009644,3184,3,3170,3,0,8,3,2303,1,2294,1,0,6,1,213.32,283.93,58300,91992,01170,4,1
54077009645,3141,5,3128,5,1,6,1,2296,4,2282,4,1,4,1,212.68,283.07,70588,92592,01170,4,1
54079000201,4941,11,4915,11,5,8,2,3719,7,3695,7,4,5,1,791.64,813.63,4204,90292,01200,3,2
54079000202,4285,9,4263,9,1,9,3,3151,8,3127,8,0,6,2,670.74,689.36,11284,90292,01200,3,2
54079000203,3147,5,3122,5,6,9,5,2311,2,2292,2,5,6,4,491.93,505.59,39532,92736,01200,3,2
54079000204,4444,19,4409,19,11,2,3,3274,12,3239,12,8,1,2,696.92,716.27,87988,92736,01200,3,2
54079000205,6231,19,6143,19,40,14,15,4555,12,4489,12,24,8,10,969.6,996.52,59068,92508,01200,3,2
54079000207,3936,14,3896,14,7,1,18,2794,8,2769,8,3,1,5,594.74,611.26,19516,90720,01200,3,2
54079020601,4220,13,4185,13,8,1,12,3084,8,3056,8,5,1,6,656.47,674.7,79545,92736,01200,3,2
54079020602,5231,35,5110,35,34,1,51,3848,19,3754,19,23,1,32,819.1,841.85,79545,93090,01200,3,2
54079020603,6400,20,6330,20,14,5,31,4730,17,4665,17,9,3,19,1006.85,1034.81,39532,90720,01200,3,2
54081000101,1156,9,852,9,271,7,15,948,7,725,7,193,6,10,205.83,191.69,5332,90864,01230,1,3
54081000102,3101,14,1494,14,1578,2,11,2315,13,1185,13,1094,2,8,502.64,468.1,5332,90864,01230,1,3
54081000103,3455,25,2311,25,1103,5,9,2742,14,1933,14,772,2,7,595.35,554.44,5332,90864,01230,1,3
54081000104,3909,21,3105,21,770,5,6,3058,17,2489,17,528,3,4,663.96,618.34,5332,90828,01230,1,3
54081000105,4194,19,3833,19,234,3,103,3312,16,3034,16,178,3,65,719.11,669.7,5332,90828,01230,1,3
54081000106,4367,18,3938,18,368,10,33,3386,12,3107,12,227,8,20,735.18,684.66,5332,90828,01230,1,3
54081000107,3362,30,3201,30,125,2,3,2530,21,2401,21,83,2,2,549.32,511.58,49492,90792,01230,1,3
54081000108,11625,31,11515,31,52,12,10,8639,25,8542,25,28,11,8,1875.72,1746.84,5260,90864,01230,1,3
54081000109,6755,29,6544,29,170,3,4,4868,21,4695,21,126,3,2,1056.95,984.33,16516,90792,01230,1,3
54081000110,8481,33,8404,33,28,10,6,6178,21,6109,21,13,8,6,1341.38,1249.22,18508,90792,01230,1,3
54081000111,5659,8,5388,8,252,4,7,4007,4,3796,4,195,4,4,870.01,810.23,46468,90792,01230,1,3
54081000112,6139,16,6108,16,0,10,5,4389,9,4363,9,0,6,2,952.95,887.48,NA,90828,01230,1,3
54081000113,4953,18,4444,18,420,8,62,3603,10,3243,10,286,7,47,782.29,728.54,65836,90792,01230,1,3
54081000114,5134,20,4975,20,110,6,22,3646,12,3551,12,49,5,17,791.63,737.24,9676,90828,01230,1,3
54081000115,4529,29,4005,29,381,6,107,3356,21,2995,21,242,6,71,728.66,678.6,76444,90828,01230,1,3
54083009659,3435,16,3398,16,19,2,0,2539,9,2507,9,12,2,0,868.7,528.84,88324,92148,01260,4,2
54083009660,3932,12,3883,12,15,4,18,3125,7,3085,7,10,4,12,1069.2,650.9,24580,91824,01260,4,2
54083009661,4396,36,4255,36,64,11,29,3580,27,3444,27,52,8,22,1224.87,745.67,24580,91824,01260,4,2
54083009662,3743,15,3693,15,22,8,3,2769,9,2731,9,14,5,1,947.4,576.75,24580,91824,01260,4,2
54083009663,3025,17,3002,17,2,1,3,2246,13,2215,13,2,1,2,768.45,467.82,35092,90936,01260,4,2
54083009664,4895,29,4840,29,7,2,17,3596,17,3546,17,2,1,13,1230.35,749,6988,90156,01260,4,2
54083966598,4377,19,4257,19,93,5,3,3332,18,3195,18,93,5,3,1140.02,694.02,54100,91668,01260,4,2
54085009623,4007,1,4003,1,0,0,3,2980,1,2978,1,0,0,0,2283,2931,62764,90552,01290,2,1
54085009624,3245,4,3236,4,2,2,1,2465,3,2455,3,2,2,0,875,882,12124,91380,01290,2,1
54085009625,2981,2,2966,2,5,2,5,2292,2,2279,2,3,2,4,1849,2716,35428,93336,01290,2,1
54087009628,2763,8,2746,8,0,9,0,2038,3,2023,3,0,9,0,727.78,618.69,67660,92355,01320,3,2
54087009629,4429,4,4415,4,1,6,2,3200,2,3191,2,0,4,1,1142.73,971.44,NA,93606,01320,3,2
54087009630,3969,14,3930,14,3,5,17,2972,6,2936,6,2,5,17,1061.31,902.22,75820,92355,01320,3,2
54087009631,3959,11,3936,11,0,3,9,2868,5,2849,5,0,2,7,1024.17,870.65,NA,90978,01320,3,2
54089009505,3408,13,3295,13,89,10,1,2545,9,2459,9,62,5,1,1423.53,1338.41,37636,92316,01350,4,3
54089009506,5666,170,4930,170,524,14,27,4621,154,3799,154,481,12,21,2584.72,2430.17,37636,91440,01350,4,3
54089009507,1709,8,1611,8,81,6,3,1387,7,1307,7,58,6,2,775.81,729.42,37636,91440,01350,4,3
54089009508,3421,20,3392,20,4,3,0,2510,12,2479,12,4,3,0,1403.95,1320,37636,90216,01350,4,3
54091009646,5251,18,5186,18,23,5,19,3987,10,3937,10,16,4,10,317.21,393.38,32716,90984,01380,2,1
54091009647,3126,9,3106,9,3,1,6,2266,6,2248,6,2,1,3,296.29,305.05,NA,93612,01380,2,1
54091009648,4920,31,4823,31,60,4,2,3684,23,3584,23,49,4,1,481.71,495.95,32716,93612,01380,2,1
54091009649,1847,6,1824,6,9,8,0,1405,3,1383,3,9,7,0,111.79,138.62,32716,90984,01380,2,1
54093009652,2178,3,2173,3,0,2,0,1666,2,1662,2,0,0,0,839.24,795.3,80020,91056,01410,4,1
54093009653,2509,5,2499,5,1,2,2,1868,2,1861,2,0,1,2,940.99,891.73,20428,90744,01410,4,1
54093009654,3041,8,3016,8,3,2,11,2344,6,2323,6,2,2,5,1180.77,1118.96,62284,90192,01410,4,1
54095009618,3710,16,3684,16,0,8,2,2812,9,2786,9,0,6,2,309.15,514.45,74380,93606,01440,2,1
54095009619,4067,6,4053,6,2,5,1,2982,4,2967,4,2,4,1,327.85,545.55,53572,90486,01440,2,1
54095009620,2019,0,2003,0,2,3,11,1517,0,1504,0,2,3,8,672,1115,NA,92898,01440,2,1
54097009666,3648,23,3603,23,8,6,8,2649,15,2604,15,6,4,5,878.41,1244.28,11188,93468,01470,4,2
54097009667,3874,30,3715,30,78,19,32,3309,26,3144,26,74,10,29,1097.27,1554.29,11188,90252,01470,4,2
54097009668,3965,16,3920,16,22,7,0,2887,14,2839,14,15,5,0,957.34,1356.07,11188,93360,01470,4,2
54097009669,2751,7,2730,7,1,2,11,2130,2,2113,2,1,1,11,706.31,1000.5,11188,90252,01470,4,2
54097009670,4724,15,4697,15,3,4,5,3345,7,3321,7,1,4,5,1109.21,1571.2,NA,90084,01470,4,2
54097009671,3905,21,3875,21,6,3,0,2818,12,2789,12,2,3,0,934.46,1323.66,NA,93540,01470,4,2
54099000051,2207,16,2187,16,1,0,3,1771,13,1742,13,1,0,2,487.63,620.57,39460,93624,01500,1,3
54099000052,2384,10,2368,10,3,3,0,1885,5,1870,5,3,2,0,519.02,660.51,39460,93624,01500,1,3
54099000201,2349,27,2304,27,5,4,9,1820,22,1761,22,4,2,9,501.12,637.74,14308,93624,01500,1,3
54099000202,1403,3,1391,3,0,1,8,1154,3,1142,3,0,1,5,317.74,404.37,14308,90492,01500,1,3
54099000203,4303,4,4289,4,4,6,0,3398,3,3384,3,3,5,0,935.61,1190.67,43180,90492,01500,1,3
54099000204,6262,8,6228,8,5,11,10,4594,6,4566,6,3,7,6,1264.92,1609.76,14308,90324,01500,1,3
54099000206,4396,11,4369,11,0,13,2,3326,9,3300,9,0,6,2,915.78,1165.45,84940,93372,01500,1,3
54099000207,3315,4,3303,4,0,6,2,2359,2,2352,2,0,1,2,649.53,826.6,NA,90324,01500,1,3
54099000208,3925,0,3915,0,0,10,0,2758,0,2751,0,0,7,0,759.39,966.42,28516,90324,01500,1,3
54099000209,2880,13,2860,13,1,6,0,2054,6,2036,6,0,6,0,565.55,719.73,84940,93036,01500,1,3
54099000210,3553,14,3520,14,0,9,10,2440,8,2414,8,0,3,7,671.83,854.99,NA,93036,01500,1,3
54099020598,4659,4,4648,4,0,4,3,3468,3,3456,3,0,3,3,954.88,1215.2,84940,93372,01500,1,3
54101009701,5485,11,5469,11,1,2,2,3912,10,3891,10,0,1,0,456.76,395.66,364,91224,01530,4,3
54101009702,2740,14,2712,14,0,4,6,2070,6,2050,6,0,2,6,241.69,209.36,364,91116,01530,4,3
54101009703,2504,4,2495,4,2,2,0,1829,2,1822,2,1,2,0,213.55,184.98,18412,91224,01530,4,3
54103000304,3460,10,3443,10,2,1,4,2581,6,2563,6,1,1,4,466.65,451.34,39340,90794,01560,2,1
54103000305,4915,8,4902,8,3,2,0,3601,4,3589,4,2,2,0,651.07,629.7,63892,90794,01560,2,1
54103000306,5604,10,5553,10,5,5,31,4138,6,4099,6,3,3,21,748.16,723.61,58684,90867,01560,2,1
54103000307,5279,9,5256,9,6,4,4,4005,8,3978,8,5,4,2,724.12,700.35,58684,90867,01560,2,1
54105000301,5192,3,5181,3,4,0,4,3810,2,3800,2,3,0,3,1439,1806,24364,92936,01590,3,2
54107000001,3501,14,3425,14,32,7,23,2788,11,2720,11,21,6,19,519.86,706.79,62140,92424,01620,2,1
54107000002,2830,6,2772,6,20,5,27,2295,1,2257,1,15,5,16,427.94,581.81,62140,92424,01620,2,1
54107000003,2842,2,2775,2,57,3,5,2291,2,2242,2,41,3,1,427.19,580.8,62140,92424,01620,2,1
54107000004,2385,3,2360,3,18,0,4,1995,3,1975,3,11,0,3,372,505.76,62140,92424,01620,2,1
54107000005,5013,17,4783,17,186,4,15,3774,9,3625,9,122,3,6,703.72,956.76,62140,92424,01620,2,1
54107000006,625,5,598,5,15,4,3,546,5,516,5,13,4,3,101.81,138.42,62140,92424,01620,2,1
54107000102,2857,1,2848,1,3,0,4,2177,1,2168,1,3,0,4,704.94,927.34,87556,93672,01620,2,1
54107000103,4263,14,4182,14,22,0,43,3266,9,3207,9,15,0,26,1057.57,1391.23,83500,93672,01620,2,1
54107000104,1923,4,1895,4,13,2,9,1498,3,1478,3,10,0,4,485.07,638.11,83500,93672,01620,2,1
54107000108,2985,7,2976,7,0,1,1,2146,3,2138,3,0,1,1,45,71,NA,91560,01620,2,1
54107000701,3119,6,2939,6,145,17,5,2392,5,2267,5,98,14,3,446.02,606.4,62140,92424,01620,2,1
54107000702,1750,14,1699,14,30,1,6,1354,4,1326,4,15,1,4,252.47,343.26,62140,92424,01620,2,1
54107000801,1801,10,1782,10,7,2,0,1368,7,1348,7,5,1,0,242.47,319.68,62140,93180,01620,2,1
54107000802,3524,3,3502,3,7,9,2,2704,3,2687,3,3,7,1,479.27,631.88,62140,93180,01620,2,1
54107000901,1705,3,1690,3,4,5,3,1345,1,1335,1,1,4,3,238.39,314.3,62140,93180,01620,2,1
54107000902,1816,4,1795,4,8,3,5,1385,1,1372,1,5,3,3,245.48,323.65,62140,91980,01620,2,1
54107000903,4613,12,4536,12,46,6,13,3519,6,3468,6,28,5,6,623.72,822.33,62140,93180,01620,2,1
54107010101,1738,1,1736,1,0,1,0,1295,1,1292,1,0,1,0,419.34,551.64,8836,93672,01620,2,1
54107010102,1906,19,1795,19,17,4,70,1339,8,1273,8,10,1,39,433.58,570.38,59458,92424,01620,2,1
54107010501,1744,1,1733,1,7,0,3,1384,1,1374,1,5,0,3,258.07,350.86,83500,92424,01620,2,1
54107010502,4308,12,4242,12,27,4,20,3389,11,3322,11,24,4,17,631.93,859.15,83500,92424,01620,2,1
54107010601,4578,31,4486,31,26,13,17,3238,15,3169,15,14,10,15,1048.5,1379.3,NA,93384,01620,2,1
54107010602,4203,11,4153,11,20,5,12,3111,7,3077,7,14,1,5,418.38,648.86,62140,93384,01620,2,1
54107010701,5679,15,5628,15,20,7,6,4124,8,4086,8,10,7,5,554.62,860.14,NA,90588,01620,2,1
54107010702,6504,12,6457,12,11,12,9,4668,8,4634,8,5,7,6,467,493,54580,92856,01620,2,1
54107010901,4618,15,4574,15,8,9,12,3346,10,3312,10,3,5,6,593.06,781.9,84724,91980,01620,2,1
54107010902,4085,12,4017,12,37,3,15,2971,8,2920,8,21,3,11,526.59,694.27,8308,91980,01620,2,1
54109009528,2809,8,2775,8,25,1,0,1942,7,1910,7,17,1,0,591.07,725.71,NA,92844,01650,1,3
54109009529,8755,20,8721,20,0,9,5,6150,14,6112,14,0,7,3,1871.82,2298.21,60364,92376,01650,1,3
54109009530,3826,19,3806,19,0,0,0,2769,13,2743,13,0,0,0,842.77,1034.76,NA,90600,01650,1,3
54109009531,7080,18,7017,18,16,17,10,5108,13,5056,13,10,11,5,1554.67,1908.82,63940,90432,01650,1,3
54109009532,6520,23,6282,23,193,12,10,4786,14,4601,14,141,12,4,1456.67,1788.5,57148,90108,01650,1,3
