GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
33015000570,33,015,000570,3125,22,3056,22,8,11,28,2271,11,2223,11,4,7,15,395,770,NA,56820,05430,NA,NA,1,1
33015000580,33,015,000580,2939,14,2894,14,9,1,20,2136,10,2100,10,4,1,11,389,658,NA,57460,05460,NA,NA,1,1
33015000590,33,015,000590,5162,44,5076,44,11,8,17,3749,23,3674,23,9,7,13,589,1072,24580,24660,NA,NA,02880,1,1
33015000600,33,015,000600,2590,18,2535,18,16,8,11,2024,17,1960,17,16,6,8,284,619,NA,7220,02010,NA,NA,1,1
33015000610,33,015,000610,12469,61,12240,61,54,12,100,9567,41,9375,41,32,12,66,1922,3028,25300,25380,06480,NA,02970,1,1
33015000620,33,015,000620,1352,5,1338,5,0,4,5,989,4,978,4,0,2,1,175,375,NA,21380,02790,NA,NA,1,1
33015000625,33,015,000625,2371,1,2354,1,4,4,8,1791,1,1780,1,3,3,3,300,414,NA,39780,04080,NA,NA,1,1
33015000630,33,015,000630,6503,51,6386,51,14,19,33,5382,30,5276,30,13,11,22,982,1729,NA,68260,06150,07230,NA,1,1
33015000640,33,015,000640,1503,14,1485,14,1,3,0,1167,8,1147,8,1,3,0,271,559,NA,33460,03540,07230,NA,1,1
33015000650,33,015,000650,12278,86,12086,86,38,11,54,9781,54,9607,54,21,9,36,2462,3295,32980,33060,03510,07230,99998,1,1
33015000660,33,015,000660,3637,6,3606,6,13,0,12,2851,6,2819,6,11,0,9,782,1224,NA,54580,05370,07230,NA,1,1
33015000670,33,015,000670,4967,33,4868,33,15,12,36,3620,18,3539,18,12,10,23,325.72,693.47,25300,74340,06480,NA,02970,1,1
33015000675,33,015,000675,8045,67,7683,67,49,15,230,6195,46,5910,46,31,14,148,1087,1184,52260,52340,05190,NA,05280,1,1
33015000685,33,015,000685,3678,55,3548,55,45,1,29,2926,33,2800,33,35,1,24,263.28,560.53,NA,31700,03420,NA,NA,1,1
33015000691,33,015,000691,3885,56,3734,56,66,11,16,3402,42,3244,42,51,10,13,842.09,761.14,62900,62900,NA,NA,05820,1,1
33015000692,33,015,000692,2652,29,2530,29,68,7,10,2308,23,2202,23,45,7,8,571.29,516.38,62900,62900,NA,NA,05820,1,1
33015000693,33,015,000693,2196,14,2104,14,49,8,19,1798,7,1727,7,36,6,15,445.05,402.27,62900,62900,NA,NA,05820,1,1
33015000694,33,015,000694,2353,31,2063,31,210,3,32,1756,19,1564,19,125,3,26,434.66,392.88,62900,62900,NA,NA,05820,1,1
33015000695,33,015,000695,6336,273,5341,273,519,14,183,4238,158,3476,158,326,11,109,1049.02,948.19,62900,62900,NA,NA,05820,1,1
33015000696,33,015,000696,5988,77,5582,77,179,20,126,4833,51,4497,51,127,12,95,1196.3,1081.31,62900,62900,NA,NA,05820,1,1
33015000697,33,015,000697,2445,33,2313,33,58,4,37,2016,22,1895,22,46,4,27,499.02,451.05,62900,62900,NA,NA,05820,1,1
33015000700,33,015,000700,733,3,727,3,0,1,1,632,3,624,3,0,1,1,175.88,276.87,NA,50980,05070,NA,NA,1,1
33015000710,33,015,000710,4612,8,4570,8,10,5,19,3798,7,3752,7,9,5,18,1075,1583,NA,66180,06030,NA,NA,1,1
33015001001,33,015,001001,4904,36,4782,36,24,4,58,3618,20,3529,20,12,2,35,607.33,1265.35,NA,66660,NA,NA,06060,2,2
33015001002,33,015,001002,5638,58,5487,58,13,2,78,4286,35,4161,35,7,2,46,719.46,1498.97,NA,66660,NA,NA,06060,2,2
33015001003,33,015,001003,8578,203,7970,203,150,20,231,6668,144,6090,144,102,15,173,1119.31,2332.05,NA,66660,NA,NA,06060,2,2
33015001004,33,015,001004,6626,67,6440,67,18,11,86,5200,48,5031,48,12,6,55,872.89,1818.63,NA,66660,NA,NA,06060,2,2
33015001011,33,015,001011,7316,73,7176,73,20,2,41,5490,49,5349,49,17,2,24,780,1656,NA,62500,NA,NA,06720,1,1
33015001021,33,015,001021,3473,36,3410,36,16,8,3,2535,19,2475,19,12,8,2,467,798,NA,52900,NA,NA,06080,1,1
33015001031,33,015,001031,5119,12,5044,12,15,1,43,3820,10,3759,10,13,1,27,599,1628,NA,2340,NA,NA,06720,2,2
33015001041,33,015,001041,6801,60,6667,60,16,4,53,4917,36,4790,36,12,3,40,646,1712,NA,32900,03480,NA,06720,1,1
33015001051,33,015,001051,5591,37,5505,37,24,10,10,4070,20,3999,20,14,9,8,648,1383,NA,40100,NA,NA,06080,1,1
33015001061,33,015,001061,9000,54,8819,54,42,5,80,6392,30,6253,30,27,4,48,892,2470,NA,85780,07170,NA,NA,2,2
33015068599,33,015,068599,80,3,70,3,6,0,1,83,3,70,3,6,0,1,137,228,NA,51620,05250,NA,NA,1,1
33015069199,33,015,069199,70,5,41,5,16,2,6,75,5,41,5,16,2,6,18.56,16.78,62900,62900,NA,NA,05820,1,1
33015070099,33,015,070099,107,13,91,13,2,0,0,119,13,91,13,2,0,0,33.12,52.13,NA,50980,05070,NA,NA,1,1
33017000801,33,017,000801,2146,18,2103,18,12,3,10,1627,11,1590,11,8,2,5,275.21,258.89,NA,19700,NA,NA,05520,1,1
33017000802,33,017,000802,9672,81,9303,81,60,4,223,9038,70,8642,70,53,3,200,1528.79,1438.11,19620,19700,NA,NA,05520,1,1
33017000805,33,017,000805,5133,39,4992,39,19,12,70,3711,17,3612,17,14,7,44,601,668,NA,41460,NA,NA,05520,1,1
33017000811,33,017,000811,4941,51,4767,51,58,12,49,4046,33,3888,33,44,11,37,876.88,1068.95,18820,18820,NA,NA,02640,1,1
33017000812,33,017,000812,3613,36,3515,36,12,5,45,2910,30,2812,30,10,2,26,630.68,768.82,18820,18820,NA,NA,02640,1,1
33017000813,33,017,000813,4694,41,4538,41,42,4,68,3807,22,3682,22,29,4,48,825.08,1005.81,18820,18820,NA,NA,02640,1,1
33017000814,33,017,000814,1728,38,1633,38,31,5,20,1433,28,1334,28,23,5,15,310.57,378.6,18820,18820,NA,NA,02640,1,1
33017000815,33,017,000815,5279,58,5095,58,65,11,49,4359,44,4178,44,47,10,36,944.71,1151.65,18820,18820,NA,NA,02640,1,1
33017000816,33,017,000816,4787,30,4639,30,54,12,51,3604,16,3497,16,31,11,33,781.08,952.18,18820,18820,NA,NA,02640,1,1
33017000820,33,017,000820,2645,21,2595,21,14,2,13,2019,15,1969,15,11,2,7,480,504,NA,65540,05970,NA,NA,1,1
33017000841,33,017,000841,3976,33,3919,33,4,2,18,3098,18,3045,18,3,2,12,525,796.43,65140,65140,NA,NA,05940,1,1
33017000842,33,017,000842,6884,54,6766,54,17,9,36,5026,33,4916,33,13,7,24,851.73,1292.07,65140,65140,NA,NA,05940,1,1
33017000843,33,017,000843,6465,35,6341,35,19,12,46,4852,23,4757,23,15,7,27,822.24,1247.34,65140,65140,NA,NA,05940,1,1
33017000844,33,017,000844,4198,25,4137,25,14,9,10,3096,14,3045,14,7,8,8,524.66,795.91,65140,65140,NA,NA,05940,1,1
33017000845,33,017,000845,3192,34,3105,34,12,19,21,2266,15,2204,15,9,11,12,384.01,582.54,65140,65140,NA,NA,05940,1,1
33017000846,33,017,000846,1915,11,1877,11,15,3,9,1442,11,1407,11,5,2,6,244.37,370.71,65140,65140,NA,NA,05940,1,1
33017000850,33,017,000850,6164,53,6061,53,18,16,14,4501,31,4409,31,9,9,12,868,1221,NA,3460,01650,NA,NA,1,1
33017000860,33,017,000860,2965,13,2940,13,2,1,8,2078,8,2053,8,2,1,6,389,620,NA,73860,06420,NA,NA,1,1
33017000870,33,017,000870,5739,40,5649,40,8,19,16,4050,22,3981,22,4,11,10,571,1040,25940,26020,NA,NA,03000,1,1
33017000880,33,017,000880,3691,7,3660,7,3,3,17,2703,4,2682,4,1,3,9,393,688,NA,48660,NA,NA,04860,1,1
33017000885,33,017,000885,3157,17,3124,17,2,7,7,2197,16,2158,16,0,2,5,185,437,NA,51220,NA,NA,03330,1,1
33017083002,33,017,083002,4558,36,4390,36,50,13,65,3493,19,3367,19,31,9,48,771.63,803.47,69940,69940,NA,NA,06240,1,1
33017083098,33,017,083098,6691,66,6519,66,28,11,57,4954,38,4812,38,21,8,37,1094.37,1139.53,69940,69940,NA,NA,06240,1,1
33019009751,33,019,009751,3715,11,3671,11,6,14,13,2694,4,2668,4,1,9,8,419,423,NA,62340,05760,NA,NA,2,2
33019009752,33,019,009752,2662,9,2637,9,4,3,8,2059,5,2038,5,1,3,7,161,441,NA,31220,03360,NA,04040,2,2
33019009753,33,019,009753,2559,11,2542,11,0,2,4,1892,6,1876,6,0,2,2,405,1083,NA,75060,NA,NA,06540,2,2
33019009754,33,019,009754,6110,15,6056,15,5,10,23,4475,12,4427,12,3,8,13,721,1336,52500,52580,NA,NA,05310,2,2
33019009755,33,019,009755,2317,20,2296,20,0,1,0,1688,15,1657,15,0,1,0,102,246,NA,78980,06900,NA,03300,2,2
33019009756,33,019,009756,2697,5,2682,5,3,3,4,2039,4,2022,4,3,3,3,143,197,NA,260,06750,NA,02990,2,2
33019009757,33,019,009757,4630,23,4577,23,9,11,7,3472,16,3424,16,3,9,4,676,967,11300,11380,NA,NA,02990,2,2
33019009758,33,019,009758,5103,28,4990,28,7,51,27,3807,16,3732,16,4,24,15,791.34,958.46,12900,12900,NA,NA,02340,2,2
33019009759,33,019,009759,8799,43,8641,43,27,32,52,6695,29,6569,29,15,24,29,1391.66,1685.54,12900,12900,NA,NA,02340,2,2
