GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
45019004699,8,5,3,5,0,0,0,13,5,3,5,0,0,0,1.75,4.06,NA,NA,92301,NA,01440,2,1
45019005197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90572,NA,01440,2,1
45019005198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90572,NA,01440,2,1
45021009701,4263,35,3946,35,273,6,3,3260,19,3021,19,194,6,1,457.5,655.97,NA,14050,92132,NA,01500,3,5
45021009702,6605,54,4760,54,1755,9,27,4904,34,3623,34,1187,9,17,688.22,986.78,NA,28060,91235,NA,01500,3,5
45021009703,7549,44,4660,44,2779,5,60,5617,30,3693,30,1822,2,40,788.28,1130.25,NA,28060,91235,NA,01500,3,5
45021009704,7482,20,6653,20,789,14,4,5574,8,4986,8,557,11,4,682,1055,NA,6400,90273,NA,01500,3,5
45021009705,8821,41,5969,41,2787,14,8,6149,26,4525,26,1556,11,5,862.94,1237.3,NA,28060,91235,NA,01500,3,5
45021009706,7373,56,6678,56,550,6,83,5626,38,5116,38,401,6,27,789.55,1132.06,NA,28060,91235,NA,01500,3,5
45021009707,2413,9,2207,9,187,9,1,1842,5,1695,5,131,5,1,258.5,370.65,NA,NA,93042,NA,01500,3,5
45023000201,2463,0,1505,0,949,9,0,1826,0,1180,0,642,4,0,263.55,287.06,NA,14095,90611,NA,01530,3,5
45023000202,4044,12,1991,12,2012,16,13,2916,5,1599,5,1286,10,11,420.88,458.42,NA,14095,90611,NA,01530,3,5
45023000203,4475,7,1332,7,3130,2,4,2907,5,1011,5,1882,2,2,419.58,457,NA,14095,90611,NA,01530,3,5
45023000204,1972,17,1214,17,737,2,2,1404,11,874,11,504,2,2,202.64,220.72,NA,42865,90611,NA,01530,3,5
45023000205,3338,0,2281,0,1052,3,2,2467,0,1708,0,755,3,1,356.07,387.83,NA,NA,90637,NA,01530,3,5
45023000206,5536,14,3860,14,1646,12,4,4152,6,3043,6,1088,6,3,599.27,652.73,NA,24020,90611,NA,01530,3,5
45023000207,1636,1,964,1,668,0,3,1212,1,752,1,456,0,2,174.93,190.54,NA,59920,92821,NA,01530,3,5
45023000208,3773,24,2514,24,1219,15,1,2721,12,1880,12,811,5,1,392.73,427.76,NA,26845,91885,NA,01530,3,5
45023000209,2286,5,1610,5,665,6,0,1679,2,1247,2,424,4,0,242.34,263.95,NA,NA,91326,NA,01530,3,5
45023000210,2647,0,1883,0,752,6,6,1940,0,1466,0,464,5,5,280.01,304.98,NA,30490,91326,NA,01530,3,5
45025009501,7778,37,5099,37,2616,13,13,5512,18,3836,18,1626,4,10,764.92,874.75,NA,54025,92535,NA,01560,3,5
45025009502,3257,10,2329,10,918,0,0,2340,7,1717,7,609,0,0,324.73,371.36,NA,36610,91677,NA,01560,3,5
45025009503,2062,3,1585,3,472,2,0,1566,3,1245,3,313,2,0,217.32,248.52,NA,62080,92275,NA,01560,3,5
45025009504,6286,25,4287,25,1970,3,1,4734,15,3372,15,1328,3,1,656.95,751.28,NA,14140,90624,NA,01560,3,5
45025009505,7117,18,4672,18,2401,19,6,5226,12,3534,12,1649,15,4,725.23,829.36,NA,13600,90585,NA,01560,3,5
45025009506,5946,45,2728,45,3139,22,7,4160,21,2023,21,2076,15,4,577.3,660.19,NA,13600,90585,NA,01560,3,5
45025009507,3800,17,3301,17,478,3,1,2854,10,2490,10,342,1,1,396.06,452.93,NA,54925,92574,NA,01560,3,5
45025950898,2331,5,1504,5,820,1,0,1661,5,1131,5,519,1,0,230.5,263.6,NA,43495,92067,NA,01560,3,5
45027009601,3138,12,2260,12,865,0,1,2209,10,1685,10,503,0,1,384.69,555.24,NA,72745,93484,NA,01800,5,6
45027009602,1862,18,896,18,947,1,0,1322,9,662,9,641,1,0,230.22,332.29,NA,NA,93055,NA,01800,5,6
45027009603,2319,12,999,12,1303,3,2,1637,8,744,8,872,3,2,285.08,411.47,NA,NA,90039,NA,01770,5,6
45027009604,2152,9,854,9,1279,10,0,1564,5,651,5,896,7,0,382.47,273.12,NA,55060,92600,NA,01770,5,6
45027009605,4895,20,1549,20,3309,8,6,3271,13,1174,13,2061,6,4,799.91,571.21,NA,44350,92145,NA,01770,5,6
45027009606,2323,14,831,14,1477,1,0,1543,3,591,3,945,1,0,377.34,269.45,NA,NA,92158,NA,01770,5,6
45027009607,5396,32,3195,32,2155,5,9,4003,29,2475,29,1460,4,6,978.92,699.04,NA,44350,92145,NA,01770,5,6
45027009608,6365,27,1639,27,4686,3,9,4565,17,1391,17,3130,2,8,1116.36,797.18,NA,70225,93263,NA,01740,5,6
45029009701,2074,33,843,33,1195,0,2,1506,24,673,24,783,0,2,250,278.48,NA,67165,93172,NA,01830,2,6
45029009702,1820,6,1130,6,682,2,0,1339,6,827,6,498,2,0,263,282,NA,42280,92002,NA,01830,2,2
45029009703,5595,36,2526,36,3023,6,2,3865,21,1898,21,1919,4,2,641.6,714.69,NA,74275,91508,NA,01830,2,6
45029009704,6631,33,4706,33,1857,18,17,4751,20,3488,20,1198,13,12,788.67,878.52,NA,74275,93601,NA,01830,2,2
45029009705,5384,19,2830,19,2531,1,3,3884,18,2209,18,1635,1,3,644.75,718.2,NA,74275,93601,NA,01830,2,2
45029009706,6686,31,3228,31,3418,8,1,4654,19,2382,19,2228,6,0,772.57,860.59,NA,74275,93601,NA,01830,2,6
45029009707,4144,17,2512,17,1476,129,10,2959,13,1822,13,1020,85,6,491.2,547.16,NA,16990,90767,NA,01830,2,6
45029009708,2032,1,817,1,1213,1,0,1427,1,662,1,763,0,0,236.88,263.87,NA,23020,91352,NA,01830,2,6
45029970998,11,0,11,0,0,0,0,8,0,8,0,0,0,0,1.33,1.48,NA,NA,91352,NA,01830,2,6
45031000101,3278,10,998,10,2268,2,0,2271,5,785,5,1474,2,0,302.29,410.24,NA,67435,93185,NA,01860,5,5
45031000102,4565,20,3905,20,636,3,1,3317,11,2898,11,394,2,1,441.53,599.2,NA,NA,92431,NA,01860,5,5
45031000103,4760,15,3716,15,1014,8,7,3544,10,2842,10,673,6,3,471.74,640.2,NA,51145,92431,NA,01860,5,5
45031000104,4873,31,4448,31,383,0,11,3607,19,3309,19,252,0,8,480.13,651.58,NA,32560,91469,NA,01860,5,5
45031000105,3191,7,2473,7,702,3,6,2392,5,1967,5,406,3,6,318.4,432.1,NA,32560,91469,NA,01860,5,5
45031000106,4199,8,3088,8,1084,4,15,3023,4,2317,4,691,2,5,402.39,546.09,NA,32560,91469,NA,01860,5,5
45031000107,4012,9,99,9,3901,0,3,2680,6,75,6,2591,0,2,356.74,484.13,NA,32560,91469,NA,01860,5,5
45031000108,2343,4,1312,4,1017,8,2,1711,4,1055,4,641,5,2,227.75,309.08,NA,NA,91469,NA,01860,5,5
45031000109,4861,19,3187,19,1649,6,0,3592,14,2470,14,1090,4,0,478.13,648.88,NA,NA,90858,NA,01860,5,5
45031000110,3096,11,2239,11,837,9,0,2247,7,1683,7,545,5,0,299.1,405.91,NA,18565,90858,NA,01860,5,5
45031000111,2246,10,1770,10,451,8,6,1745,8,1411,8,309,5,4,232.28,315.22,NA,18565,90858,NA,01860,5,5
45031000112,4269,17,2685,17,1556,6,5,3124,8,2082,8,1016,6,4,415.84,564.33,NA,18565,90858,NA,01860,5,5
45031000113,4254,13,2598,13,1636,3,3,3037,7,1956,7,1064,2,1,404.26,548.62,NA,18565,90858,NA,01860,5,5
45031000114,4935,8,868,8,4045,8,6,3388,7,637,7,2730,4,3,450.98,612.02,NA,18565,90858,NA,01860,5,6
45031000115,3583,17,1765,17,1797,3,0,2460,11,1315,11,1121,2,0,327.45,444.39,NA,NA,91820,NA,01860,5,5
45031000116,3386,12,1643,12,1731,0,0,2377,9,1280,9,1079,0,0,369,458,NA,39805,91846,NA,01860,5,6
45031011798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,91469,NA,01860,5,5
45033009701,2458,9,981,9,1286,181,1,1650,5,748,5,787,104,1,248.5,288.39,NA,NA,91976,NA,01920,5,5
45033009702,4332,10,2163,10,2093,57,9,2851,9,1589,9,1200,39,5,429.38,498.31,NA,NA,91417,NA,01920,5,5
45033009703,5714,27,3892,27,1706,56,33,4072,15,2936,15,1045,39,22,613.28,711.72,NA,19420,90884,NA,01920,5,5
45033009704,5746,16,2436,16,3206,68,20,3756,11,1814,11,1868,43,9,565.68,656.49,NA,19420,90884,NA,01920,5,5
45033009705,4429,5,2629,5,1771,24,0,3198,3,2017,3,1156,19,0,481.64,558.96,NA,39715,91833,NA,01890,5,5
45033009706,6435,9,3743,9,2643,37,2,4452,8,2772,8,1640,22,2,670.51,778.14,NA,40480,91911,NA,01950,5,5
45035000101,2453,0,1195,0,1254,4,0,1728,0,909,0,816,3,0,470.51,396.4,NA,59380,92782,NA,00002,2,6
45035000102,4930,47,2131,47,2734,12,6,3612,30,1661,30,1880,7,4,983.49,828.6,NA,62530,92912,NA,00002,2,6
45035000103,5116,10,2598,10,2492,9,7,3706,6,1940,6,1745,6,3,909,849,NA,32335,91456,NA,00002,2,6
45035000104,4878,30,1964,30,2640,241,2,3821,25,1563,25,2053,153,2,295.24,743.28,NA,60370,92860,NA,00002,2,1
45035000105,11443,114,9740,114,1476,57,49,7950,78,6749,78,966,37,42,614.27,1546.47,NA,70270,93276,NA,02010,2,1
45035000106,11760,168,9636,168,1827,59,65,8130,102,6666,102,1165,45,50,628.18,1581.48,NA,70270,93276,NA,02010,2,1
45035000107,5547,28,3244,28,2229,19,27,4019,20,2500,20,1447,12,20,310.54,781.79,NA,70270,93276,NA,02010,2,1
45035010801,1680,7,1108,7,557,5,3,1136,1,778,1,350,4,2,87.78,220.98,NA,NA,93276,NA,02010,2,1
45035010803,10117,144,9251,144,547,28,141,7192,87,6532,87,370,24,92,555.7,1399.02,NA,70270,93276,NA,02010,2,1
45035010805,8372,171,6560,171,1423,38,175,5837,114,4623,114,837,27,122,451.01,1135.44,NA,50875,93276,NA,02010,2,1
45035010806,5058,94,4400,94,420,5,139,3790,76,3237,76,298,5,98,292.84,737.25,NA,50875,93276,NA,02010,2,1
45035010898,11288,207,9618,207,1282,58,123,7938,124,6747,124,820,43,80,613.34,1544.13,NA,70270,93276,NA,02010,2,1
45035010997,365,18,204,18,132,5,4,262,10,147,10,88,3,4,20.24,50.97,NA,70270,93276,NA,02010,2,1
45035010998,53,2,35,2,13,0,0,37,2,23,2,10,0,0,2.86,7.2,NA,NA,93276,NA,02010,2,1
45035011098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50875,93276,NA,02010,2,1
45035011197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,91456,NA,00002,2,6
45035011198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,91456,NA,00002,5,6
45037009701,959,7,230,7,718,0,0,674,4,178,4,488,0,0,128.94,150.07,NA,NA,92691,NA,02070,4,3
45037009702,5925,23,3262,23,2633,1,6,4396,16,2567,16,1794,1,2,841,978.82,NA,22795,90975,NA,02070,4,3
45037009703,4616,8,1914,8,2683,6,5,3237,7,1512,7,1702,5,4,619.27,720.76,NA,37150,91729,NA,02070,4,3
45037009704,2296,29,1002,29,1264,1,0,1647,27,746,27,846,1,0,315.09,366.72,NA,72520,93445,NA,02070,4,3
45037009705,4579,12,3348,12,1198,3,18,3187,8,2374,8,781,3,13,609.7,709.62,NA,50695,93237,NA,02070,4,3
45039009601,2267,19,351,19,1894,2,1,1628,13,278,13,1322,2,0,359.71,255.89,NA,NA,92236,NA,02100,3,5
45039009602,4119,10,1881,10,2226,2,0,2951,8,1444,8,1489,2,0,652.03,463.84,NA,NA,93757,NA,02100,3,5
45039009603,4403,7,1779,7,2611,2,4,3270,6,1441,6,1811,2,4,722.52,513.99,NA,60415,92873,NA,02100,3,5
45039009604,6765,35,3587,35,3122,4,17,4869,25,2794,25,2012,2,11,1075.82,765.32,NA,78460,93770,NA,02100,3,5
45039009605,4741,34,1602,34,3095,4,6,3308,22,1243,22,2013,3,5,730.91,519.96,NA,78460,93770,NA,02100,3,5
45041000001,4341,23,4066,23,220,6,26,3148,16,2947,16,151,4,14,433.75,649.53,NA,NA,91131,NA,02130,5,6
45041000003,3738,13,1320,13,2396,1,8,2651,7,1048,7,1581,1,7,365.27,546.99,NA,58795,91131,NA,02130,5,6
45041000004,4068,16,2720,16,1312,6,14,2949,8,2100,8,819,5,9,406.33,608.47,NA,NA,91131,NA,02130,5,6
45041000005,4237,19,3122,19,1072,11,13,3224,17,2456,17,716,9,9,444.22,665.21,NA,25810,91131,NA,02130,5,6
45041000006,3350,10,3164,10,172,0,3,2516,6,2402,6,100,0,2,346.67,519.13,NA,25810,91131,NA,02130,5,6
45041000007,4775,15,630,15,4116,13,1,3358,6,557,6,2782,6,1,462.68,692.86,NA,25810,91131,NA,02130,5,6
45041000008,5678,39,26,39,5607,3,0,3770,24,23,24,3698,1,0,519.45,777.87,NA,25810,91131,NA,02130,5,6
45041000009,4032,3,148,3,3879,0,2,2774,2,123,2,2647,0,0,382.22,572.36,NA,25810,91131,NA,02130,5,6
45041000010,2226,8,1457,8,741,13,7,1832,8,1289,8,511,9,7,252.42,378,NA,25810,91131,NA,02130,5,6
45041000011,4555,39,3626,39,872,1,17,3668,28,3056,28,542,1,13,505.4,756.82,NA,25810,91131,NA,02130,5,6
45041000012,3305,7,3191,7,67,16,24,2598,5,2521,5,44,8,15,357.97,536.05,NA,25810,91131,NA,02130,5,6
45041000013,3558,14,3256,14,231,7,44,2815,11,2585,11,169,3,36,387.87,580.82,NA,25810,91131,NA,02130,5,6
45041000014,4482,46,4238,46,134,4,60,3332,27,3144,27,96,3,35,459.1,687.5,NA,25810,91131,NA,02130,5,6
45041000017,1942,8,868,8,1059,3,4,1375,5,634,5,726,2,3,189.46,283.71,NA,NA,92548,NA,02130,5,6
45041000018,3554,17,2356,17,1164,4,13,2599,15,1810,15,745,4,10,358.1,536.26,NA,54340,92548,NA,02160,5,6
45041000019,6111,27,4261,27,1818,2,3,4217,14,3055,14,1132,2,0,581.04,870.1,NA,37105,91716,NA,02250,5,6
45041000020,4145,17,2661,17,1463,4,0,2912,11,2004,11,882,4,0,401.23,600.84,NA,64600,91807,NA,02190,5,6
45041000023,3081,9,2499,9,570,2,0,2239,6,1836,6,389,2,0,308.5,461.98,NA,17215,90780,NA,02190,5,6
45041000025,2927,11,1782,11,1133,1,0,2048,4,1309,4,730,1,0,282.18,422.57,NA,71980,93068,NA,02220,5,6
45041000026,3712,2,1431,2,2273,6,0,2508,2,1071,2,1430,3,0,345.57,517.48,NA,71980,93406,NA,02220,5,6
45041000201,2155,10,1688,10,441,5,4,1552,5,1254,5,282,4,2,213.84,320.23,NA,25810,91131,NA,02130,5,6
45041000202,3361,27,3118,27,190,11,15,2614,18,2415,18,140,10,13,360.17,539.35,NA,25810,91131,NA,02130,5,6
45041001501,5502,14,3366,14,2108,4,8,3715,9,2374,9,1314,3,6,511.87,766.52,NA,25810,90845,NA,02130,5,6
45041001502,4425,2,2999,2,1420,4,0,3118,1,2191,1,922,3,0,429.62,643.34,NA,NA,90845,NA,02130,5,6
45041001601,4131,21,2841,21,1262,1,4,2877,16,2117,16,723,1,4,396.41,593.62,NA,25810,92548,NA,02130,5,6
45041001602,3901,12,2639,12,1243,7,0,2878,8,2007,8,851,4,0,396.55,593.82,NA,54340,92548,NA,02130,5,6
45041002201,5817,14,1405,14,4392,3,3,3820,10,1124,10,2671,2,3,526.34,788.19,NA,39310,91807,NA,02190,5,6
45041002202,3372,24,1791,24,1549,2,6,2383,16,1405,16,942,2,2,328.34,491.69,NA,39310,91807,NA,02190,5,6
45041002498,3863,41,2583,41,1232,1,1,2732,35,1919,35,741,1,1,376.43,563.7,NA,52540,92470,NA,02190,5,6
45043009801,3553,5,1825,5,1721,2,0,2386,3,1356,3,1022,2,0,351.52,390.24,NA,NA,92678,NA,02280,5,1
45043009802,7401,38,4132,38,3216,8,4,4934,21,2982,21,1900,6,4,726.91,806.98,NA,1450,90078,NA,02280,5,1
45043009803,7351,13,4374,13,2946,3,10,5287,12,3368,12,1884,3,8,778.91,864.72,NA,28870,91248,NA,02280,5,1
45043009804,2650,15,388,15,2239,3,5,1710,7,292,7,1402,1,1,251.93,279.68,NA,NA,92665,NA,02280,5,1
45043009805,9680,50,7913,50,1695,7,14,7765,29,6578,29,1112,5,12,1143.99,1270.01,NA,48985,93536,NA,02280,5,1
45043009806,7176,25,2696,25,4431,12,7,4707,13,1981,13,2689,7,4,693.46,769.85,NA,28870,91248,NA,02280,5,1
45043009807,5051,23,3667,23,1339,10,12,3612,17,2764,17,800,8,6,532.14,590.76,NA,28870,91248,NA,02280,5,1
45043009808,3440,18,1075,18,2338,4,2,2190,9,736,9,1432,2,2,322.64,358.19,NA,NA,93016,NA,02280,5,1
45045000001,1483,13,1069,13,386,6,9,1295,12,919,12,341,4,7,123.89,306.55,NA,30850,91365,NA,02310,1,4
45045000002,418,2,257,2,153,0,6,385,2,251,2,127,0,3,36.83,91.14,NA,30850,91365,NA,02310,1,4
45045000003,3504,16,1720,16,1760,2,6,2700,13,1444,13,1224,2,4,258.31,639.13,NA,30850,91365,NA,02310,1,4
45045000004,1785,1,968,1,808,4,4,1436,1,833,1,595,2,4,137.38,339.92,NA,30850,91365,NA,02310,1,4
45045000005,2021,8,294,8,1706,7,3,1558,6,254,6,1285,4,3,149.06,368.8,NA,30850,91365,NA,02310,1,4
45045000006,869,16,123,16,725,4,1,672,11,112,11,535,2,1,64.29,159.07,NA,30850,91365,NA,02310,1,4
45045000007,1900,5,61,5,1833,0,1,1325,5,48,5,1267,0,0,126.76,313.65,NA,30850,91365,NA,02310,1,4
45045000008,1510,2,347,2,1152,9,0,995,1,269,1,715,9,0,95.19,235.53,NA,30850,91365,NA,02310,1,4
45045000009,1595,15,437,15,1124,2,14,1178,10,350,10,795,2,11,112.7,278.85,NA,30850,91365,NA,02310,1,4
45045000010,2191,27,1544,27,599,0,20,1816,16,1327,16,443,0,14,173.74,429.88,NA,30850,91365,NA,02310,1,4
45045000014,4411,52,3495,52,818,3,43,3411,36,2732,36,576,3,28,326.34,807.44,NA,30850,91365,NA,02310,1,4
45045000016,3175,18,2938,18,203,4,10,2443,13,2236,13,170,4,7,233.73,578.3,NA,NA,91365,NA,02310,1,4
45045000017,4149,74,3746,74,283,6,38,3329,55,2969,55,216,5,29,318.49,788.03,NA,73825,91365,NA,02310,1,4
45045000019,3990,28,3807,28,128,0,26,3052,23,2879,23,106,0,21,291.99,722.46,NA,30850,91365,NA,02310,1,4
45045000027,7909,49,7644,49,156,23,37,6061,32,5857,32,104,13,23,579.86,1434.73,NA,71395,91365,NA,02310,1,4
45045000031,6898,52,5537,52,1296,2,9,5044,36,4097,36,866,2,7,482.57,1193.99,NA,27070,91209,NA,02310,1,4
45045000032,6507,39,5510,39,919,18,20,5041,27,4190,27,768,15,14,482.28,1193.28,NA,NA,93796,NA,02310,1,4
45045000034,1091,14,730,14,334,3,10,780,8,547,8,207,2,8,74.62,184.64,NA,NA,91365,NA,02310,1,4
45045000035,1376,5,970,5,401,0,0,969,3,712,3,251,0,0,92.71,229.38,NA,28375,91365,NA,02310,1,4
45045000040,4733,16,4259,16,431,23,4,3570,13,3177,13,348,17,2,341.55,845.07,NA,NA,93393,NA,02310,1,4
45045000041,4814,19,4550,19,235,7,3,3625,13,3419,13,171,7,2,346.81,858.09,NA,66917,93159,NA,02310,1,4
45045001101,4097,45,3781,45,153,1,113,3311,33,3066,33,106,1,72,316.77,783.77,NA,30850,91365,NA,02310,1,4
45045001102,1676,13,1318,13,340,3,2,1359,12,1102,12,229,2,2,130.02,321.7,NA,30850,91365,NA,02310,1,4
45045001201,4571,91,4364,91,39,15,60,4266,87,3988,87,39,10,55,408.13,1009.83,NA,30850,91365,NA,02310,1,4
45045001202,4784,58,2196,58,2479,11,36,3359,47,1749,47,1479,10,27,321.36,795.13,NA,30850,91365,NA,02310,1,4
45045001301,3763,13,445,13,3298,3,3,2565,9,401,9,2143,2,1,245.4,607.18,NA,30850,91365,NA,02310,1,4
45045001302,1837,15,1719,15,94,0,9,1528,13,1422,13,72,0,8,146.19,361.7,NA,30850,91365,NA,02310,1,4
45045001501,3547,37,3317,37,176,1,16,2863,28,2678,28,119,1,9,273.91,677.72,NA,30850,91365,NA,02310,1,4
45045001502,3249,32,288,32,2916,3,9,2224,25,245,25,1920,2,7,212.77,526.46,NA,28375,91365,NA,02310,1,4
45045001802,6383,80,5757,80,447,5,93,5325,65,4792,65,325,5,73,509.45,1260.51,NA,73825,91365,NA,02310,1,4
45045001803,3825,47,3397,47,316,1,64,2850,35,2561,35,174,1,44,272.66,674.64,NA,73825,91365,NA,02310,1,4
45045001804,2614,18,2514,18,39,1,42,2031,14,1954,14,22,1,26,194.31,480.77,NA,73825,91365,NA,02310,1,4
45045001805,4813,35,4711,35,45,3,19,4067,27,3961,27,36,2,14,389.1,962.72,NA,73825,91365,NA,02310,1,4
45045001806,4190,86,3586,86,409,7,101,3751,69,3183,69,349,7,74,358.86,887.92,NA,30850,91365,NA,02310,1,4
45045002001,3228,9,612,9,2594,2,10,2208,7,530,7,1656,1,7,211.24,522.67,NA,28375,91365,NA,02310,1,4
45045002002,4101,28,1957,28,2086,3,27,3007,25,1572,25,1359,3,23,287.68,711.8,NA,28375,91365,NA,02310,1,4
45045002003,3561,20,1939,20,1592,7,3,2600,15,1433,15,1130,4,3,248.75,615.46,NA,28375,91365,NA,02310,1,4
45045002103,3156,13,2255,13,883,2,3,2470,8,1761,8,689,1,3,236.31,584.69,NA,28375,91365,NA,02310,1,4
45045002104,2308,36,1793,36,476,3,0,1771,25,1390,25,330,1,0,169.43,419.22,NA,54535,91365,NA,02310,1,4
45045002105,2780,11,1559,11,1206,4,0,2091,9,1253,9,816,4,0,200.05,494.97,NA,37465,91365,NA,02310,1,4
45045002106,3944,32,3409,32,487,1,15,3016,18,2676,18,291,1,12,288.55,713.93,NA,75535,91365,NA,02310,1,4
45045002107,2922,16,2526,16,375,2,3,2316,13,2025,13,260,2,3,221.58,548.23,NA,21310,91365,NA,02310,1,4
45045002108,2227,26,1325,26,864,7,5,1686,19,1078,19,565,3,2,161.3,399.1,NA,21310,91365,NA,02310,1,4
45045002201,5498,108,5095,108,275,8,12,4118,68,3799,68,167,7,9,393.97,974.79,NA,54535,91365,NA,02310,1,4
45045002202,2405,4,2160,4,240,1,0,1865,4,1691,4,165,1,0,178.43,441.47,NA,54535,91365,NA,02310,1,4
45045002301,3902,29,3709,29,146,7,11,3130,25,2968,25,103,5,4,299.45,740.92,NA,63700,91365,NA,02310,1,4
45045002302,3077,52,2876,52,137,10,2,2391,32,2229,32,91,6,1,228.75,565.99,NA,63700,91365,NA,02310,1,4
45045002303,2129,28,1430,28,654,14,2,1477,19,1045,19,382,10,2,141.31,349.63,NA,14455,91365,NA,02310,1,4
45045002304,2528,16,744,16,1755,2,11,1818,14,642,14,1139,2,7,173.93,430.35,NA,NA,91365,NA,02310,1,4
45045002401,5100,23,5045,23,27,4,1,3917,11,3869,11,22,3,1,374.74,927.22,NA,NA,91534,NA,02310,1,4
45045002402,3278,13,3232,13,26,1,5,2423,11,2373,11,22,1,5,231.81,573.56,NA,NA,91534,NA,02310,1,4
45045002501,3986,20,3824,20,120,2,20,3253,16,3119,16,87,2,13,311.22,770.04,NA,30985,91391,NA,02310,1,4
45045002503,3041,11,2873,11,153,1,3,2385,9,2261,9,103,1,2,228.18,564.57,NA,30985,91391,NA,02310,1,4
45045002504,1973,2,1331,2,631,4,5,1449,2,1023,2,415,3,4,138.63,343,NA,30985,91391,NA,02310,1,4
45045002505,3040,47,2586,47,400,5,2,2374,28,2061,28,252,3,2,227.12,561.96,NA,30985,91391,NA,02310,1,4
45045002601,7138,51,6077,51,967,5,38,5381,30,4611,30,684,5,21,514.81,1273.77,NA,71395,93380,NA,02310,1,4
45045002602,6233,61,5750,61,354,10,58,4556,44,4204,44,223,7,34,435.88,1078.48,NA,71395,93380,NA,02310,1,4
45045002604,4526,40,3244,40,1219,4,16,3115,25,2317,25,737,3,8,298.02,737.37,NA,71395,93380,NA,02310,1,4
45045002605,6657,42,6301,42,107,5,202,4384,23,4148,23,68,4,118,419.42,1037.76,NA,NA,93380,NA,02310,1,4
45045002803,5226,78,4736,78,227,9,176,3805,52,3433,52,156,6,106,364.03,900.7,NA,NA,91365,NA,02310,1,4
45045002804,2364,15,2311,15,28,0,10,1776,9,1728,9,20,0,10,169.91,420.41,NA,73825,91365,NA,02310,1,4
45045002805,4155,41,3831,41,217,9,56,3173,27,2904,27,165,8,42,303.57,751.1,NA,NA,91365,NA,02310,1,4
45045002806,6021,47,5568,47,366,1,39,4746,31,4361,31,291,1,31,454.06,1123.45,NA,NA,91365,NA,02310,1,4
45045002807,5789,51,5493,51,159,5,80,4200,28,3979,28,107,4,54,401.82,994.21,NA,45115,91365,NA,02310,1,4
45045002901,2904,32,1992,32,871,3,6,2327,20,1622,20,659,3,3,222.63,550.84,NA,30850,91365,NA,02310,1,4
45045002902,4615,43,3668,43,854,11,37,3461,30,2791,30,583,5,22,331.12,819.27,NA,45115,91365,NA,02310,1,4
45045002903,6195,67,5188,67,874,4,60,4610,42,3939,42,545,1,41,441.05,1091.26,NA,45115,91365,NA,02310,1,4
45045003003,4344,30,4073,30,175,5,58,3122,16,2934,16,113,4,39,298.69,739.03,NA,NA,93133,NA,02310,1,4
45045003004,5891,50,5237,50,577,8,18,4300,28,3833,28,390,7,14,411.39,1017.88,NA,66580,93133,NA,02310,1,4
45045003005,2206,31,1695,31,475,2,0,1696,18,1336,18,322,2,0,162.26,401.47,NA,66580,93133,NA,02310,1,4
45045003006,6602,110,5933,110,471,17,68,4504,60,4018,60,312,9,45,430.9,1066.17,NA,66580,93133,NA,02310,1,4
45045003007,2315,19,2043,19,238,2,13,1773,15,1543,15,192,2,6,169.63,419.7,NA,66580,93133,NA,02310,1,4
45045003301,4932,41,4472,41,410,1,8,3762,25,3422,25,281,1,8,359.92,890.52,NA,56365,92652,NA,02310,1,4
45045003302,5752,39,3655,39,2034,5,19,4205,25,2800,25,1340,5,10,402.3,995.39,NA,NA,92652,NA,02310,1,4
45045003601,4234,30,3696,30,496,6,5,3183,18,2817,18,320,5,5,304.52,753.47,NA,75535,91365,NA,02310,1,4
45045003602,3110,13,1159,13,1918,8,11,1988,11,834,11,1117,7,8,190.19,470.59,NA,NA,91365,NA,02310,1,4
45045003701,3738,33,3524,33,162,6,13,2913,21,2733,21,123,5,10,278.69,689.55,NA,5770,91365,NA,02310,1,4
45045003702,5353,127,4823,127,387,8,8,4296,82,3856,82,264,5,7,411,1016.93,NA,5770,91365,NA,02310,1,4
45045003704,4037,215,2980,215,797,6,34,3173,136,2336,136,542,3,20,303.57,751.1,NA,5770,91365,NA,02310,1,4
45045003705,1880,16,1724,16,135,3,2,1484,9,1360,9,102,2,2,141.98,351.29,NA,54535,91365,NA,02310,1,4
45045003801,5028,21,4693,21,290,2,21,4320,18,4052,18,209,2,21,413.3,1022.61,NA,5770,91365,NA,02310,1,4
45045003802,3788,17,3276,17,458,12,25,2876,13,2569,13,254,9,18,275.15,680.79,NA,NA,91365,NA,02310,1,4
45045003902,3915,12,3703,12,183,4,11,2966,11,2815,11,121,1,7,283.76,702.1,NA,72430,93432,NA,02310,1,4
45045003903,3170,11,2978,11,168,8,4,2350,6,2206,6,123,6,3,224.83,556.28,NA,NA,93432,NA,02310,1,4
