GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
09005002532,5921,86,5637,86,77,15,95,4221,54,3980,54,61,11,61,520.43,1020.23,NA,52560,52630,NA,NA,02850,5,6
09005002533,3139,92,2920,92,65,1,60,2443,63,2231,63,46,1,39,301.21,590.48,NA,NA,52630,NA,NA,02850,5,6
09005002534,5154,102,4942,102,53,4,52,3923,80,3691,80,36,1,35,483.69,948.21,NA,NA,52630,NA,NA,02850,5,6
09005002535,5298,63,5141,63,48,3,42,3829,37,3696,37,32,2,25,472.1,925.49,NA,52560,52630,NA,NA,02850,5,6
09005002602,3284,16,3216,16,37,3,11,2575,9,2525,9,25,3,4,451,725,NA,10870,54030,03000,03600,NA,5,6
09005002611,4090,27,3919,27,98,8,34,3296,21,3143,21,78,5,28,688,1022,NA,NA,66420,03930,03600,NA,5,6
09005002621,2928,20,2882,20,12,5,9,2358,16,2308,16,9,3,6,387,676,NA,NA,67960,04020,03600,NA,5,6
09005002622,1057,5,1023,5,22,0,7,804,3,777,3,18,0,3,152,230,NA,NA,10940,00630,03600,NA,5,6
09005002632,1414,21,1385,21,0,0,8,1132,11,1104,11,0,0,6,275,326,NA,NA,17240,00930,03600,NA,5,6
09005002651,1226,3,1215,3,0,1,7,926,3,917,3,0,0,3,140,305,NA,NA,79510,NA,NA,03515,5,6
09005002661,2918,52,2768,52,20,14,64,2253,30,2139,30,10,13,31,376,668,67230,NA,40290,02040,03600,NA,5,6
09005002671,3905,39,3807,39,22,11,26,3047,33,2935,33,15,10,21,506,920,NA,52770,79720,NA,NA,03530,5,6
09005002681,1623,14,1589,14,3,0,17,1278,13,1238,13,2,0,12,233.81,509.25,NA,NA,65930,NA,NA,03530,5,6
09005002901,3352,14,3317,14,11,3,7,2518,10,2483,10,7,3,5,469,654,NA,NA,2760,00150,03720,NA,5,6
09005002931,1365,8,1354,8,1,0,2,1057,2,1050,2,1,0,2,245,306,NA,NA,16050,00870,03720,NA,5,6
09005002961,2329,15,2282,15,11,5,14,1768,10,1731,10,8,3,6,284,592,NA,NA,32290,NA,NA,03515,5,6
09005002983,2877,23,2842,23,5,0,7,2231,18,2189,18,4,0,2,414.81,680.58,NA,55725,37280,NA,NA,03520,5,6
09005002984,2351,5,2332,5,4,1,9,1706,4,1691,4,1,0,6,317.19,520.42,NA,55725,37280,NA,NA,03520,5,6
09005003001,2709,14,2663,14,9,7,16,2060,6,2025,6,7,6,10,373.59,662.14,NA,2690,43370,NA,NA,02220,5,6
09005003004,2265,42,2150,42,51,5,13,1809,19,1729,19,30,4,8,328.07,581.46,NA,43300,43370,NA,NA,02220,5,6
09005003005,3391,15,3333,15,18,8,17,2599,13,2544,13,13,7,9,471.34,835.39,NA,43300,43370,NA,NA,02220,5,6
09005003031,2039,16,1996,16,10,6,11,1581,10,1541,10,10,3,7,299,502,NA,NA,49460,NA,NA,03515,5,6
09005003061,5769,48,5656,48,19,4,42,4354,32,4250,32,13,4,23,840,1225,NA,51420,51350,02760,03720,NA,5,6
09005003081,2060,10,2021,10,18,4,7,1510,8,1475,8,12,3,4,304,416,NA,NA,53470,02940,03720,NA,5,6
09005003101,4338,59,4170,59,68,2,37,3460,41,3306,41,49,2,21,688.63,768.26,NA,76500,76570,NA,NA,04590,5,6
09005003102,2863,43,2690,43,77,5,47,2271,29,2128,29,53,5,27,451.99,504.25,NA,76500,76570,NA,NA,04590,5,6
09005003103,1824,34,1698,34,56,6,29,1516,28,1394,28,46,5,15,301.72,336.61,NA,76500,76570,NA,NA,04590,5,6
09005003104,2618,13,2561,13,27,1,16,2157,11,2098,11,25,1,11,429.3,478.94,NA,76500,76570,NA,NA,04590,5,6
09005003105,2018,21,1943,21,25,0,28,1707,15,1639,15,18,0,20,339.74,379.02,NA,76500,76570,NA,NA,04590,5,6
09005003107,4095,22,3994,22,56,4,17,3300,16,3217,16,37,2,12,656.79,732.73,NA,76500,76570,NA,NA,04590,5,6
09005003201,6663,104,6482,104,34,20,21,5146,72,4957,72,20,15,10,1048.13,1162.41,NA,87350,86440,00150,03720,05160,5,6
09005003202,4028,16,3981,16,11,4,10,3120,13,3077,13,9,2,6,635.48,704.76,NA,87350,86440,NA,NA,05160,5,6
09005003203,850,23,821,23,3,2,1,650,15,615,15,3,1,1,132.39,146.83,NA,87350,86440,NA,NA,05160,5,6
09005003421,3071,23,3024,23,14,1,9,2324,13,2280,13,11,1,6,488,882,NA,4945,4930,NA,NA,03536,5,6
09005003491,4142,32,4086,32,11,6,7,3116,21,3059,21,10,4,1,623.43,961.47,NA,NA,75730,NA,NA,04500,5,6
09005003492,2805,34,2753,34,6,1,10,2212,21,2161,21,4,1,4,442.57,682.53,NA,NA,75730,NA,NA,04500,5,6
09005003601,4954,37,4830,37,27,11,49,3811,25,3705,25,20,9,27,688.21,1118.95,NA,NA,80490,NA,NA,04890,5,6
09005003602,6298,54,6142,54,34,14,54,4741,39,4591,39,28,9,35,856.16,1392.01,NA,NA,80490,NA,NA,04890,5,6
09005003603,3141,65,3027,65,22,1,24,2451,46,2331,46,13,1,14,442.62,719.64,NA,56690,80490,NA,NA,04890,5,6
09005003604,6063,89,5862,89,66,12,33,4790,63,4588,63,52,7,17,865.01,1406.4,NA,56690,80490,NA,NA,04890,5,6
09005003621,8131,87,7902,87,43,29,70,6461,59,6242,59,29,23,49,1057,2229,NA,87980,87910,NA,NA,03536,5,6
09005003681,202,2,196,2,0,0,4,165,2,158,2,0,0,3,30.19,65.75,NA,NA,65930,NA,NA,03530,5,6
09005004253,3863,28,3791,28,11,0,32,2944,16,2882,16,7,0,23,573.53,622.36,NA,75240,60750,NA,NA,03330,5,6
09005004254,4587,68,4474,68,22,14,7,3389,49,3263,49,15,9,4,660.22,716.43,NA,75240,60750,NA,NA,03330,5,6
09005004255,3372,15,3337,15,10,2,7,2650,13,2610,13,7,2,5,516.25,560.21,NA,75240,60750,NA,NA,03330,5,6
09005310601,1796,10,1741,10,11,1,33,1355,7,1312,7,8,0,21,269.68,300.86,NA,76500,76570,NA,NA,04590,5,6
09005310602,4671,40,4539,40,46,2,44,3554,24,3444,24,29,2,31,707.34,789.13,NA,76500,76570,02760,03720,04590,5,6
09005310801,2426,45,2277,45,69,4,30,1975,33,1836,33,50,3,20,393.08,438.53,NA,76500,76570,NA,NA,04590,5,6
09005310802,7038,70,6705,70,101,26,130,5601,47,5323,47,75,19,90,1114.74,1243.65,NA,76500,76570,NA,NA,04590,5,6
09007000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,99998,4,3
09007005411,2704,112,2354,112,192,4,42,2302,81,1969,81,136,2,33,500.06,342.41,NA,47290,47360,NA,NA,02490,6,2
09007005412,4185,124,3697,124,305,9,50,3525,87,3064,87,239,9,39,765.73,524.33,NA,47290,47360,NA,NA,02490,6,2
09007005413,5580,155,4703,155,605,7,109,4943,122,4152,122,447,7,93,1073.76,735.25,NA,47290,47360,NA,NA,02490,6,2
09007005414,6659,154,5930,154,437,6,121,5349,93,4748,93,317,6,92,1161.95,795.64,NA,47290,47360,NA,NA,02490,6,2
09007005415,2887,86,2373,86,265,2,155,2779,79,2227,79,246,2,146,603.68,413.36,NA,47290,47360,NA,NA,02490,6,2
09007005416,2689,237,1927,237,428,11,81,2345,116,1734,116,301,9,69,509.4,348.81,NA,47290,47360,NA,NA,02490,6,2
09007005417,2215,123,1412,123,611,4,65,1712,65,1157,65,385,4,36,371.89,254.65,NA,47290,47360,NA,NA,02490,6,2
09007005418,693,35,514,35,141,2,1,717,33,511,33,137,2,1,155.75,106.65,NA,47290,47360,NA,NA,02490,6,2
09007005419,5725,134,4810,134,696,8,71,4341,69,3762,69,384,8,49,942.99,645.7,NA,47290,47360,NA,NA,02490,6,2
09007005420,4437,69,4021,69,294,5,42,3648,53,3310,53,201,4,27,792.45,542.62,NA,47290,47360,NA,NA,02490,6,2
09007005421,3343,160,2570,160,551,12,42,2477,59,2057,59,266,8,28,538.07,368.44,NA,47290,47360,NA,NA,02490,6,2
09007005422,1661,24,1490,24,106,0,41,1258,18,1115,18,76,0,31,273.27,187.12,NA,47290,47360,NA,NA,02490,6,2
09007005501,5017,77,4876,77,26,4,31,3830,55,3673,55,22,3,22,847.73,808.6,NA,41410,22490,NA,NA,01230,2,1
09007005502,5411,62,5287,62,42,9,11,4099,47,3962,47,28,8,7,907.27,865.4,NA,22420,22490,NA,NA,01230,2,1
09007005601,4365,43,4258,43,33,6,25,3392,27,3294,27,22,5,17,909.1,808.77,NA,61870,61800,NA,NA,03390,2,1
09007005602,4053,67,3803,67,152,11,17,3201,32,3029,32,88,8,12,857.9,763.23,NA,61870,61800,NA,NA,03390,2,1
09007005701,3789,88,3501,88,147,3,45,3236,58,2968,58,111,3,38,663.02,709.09,NA,NA,18080,NA,NA,00990,2,1
09007005702,2899,42,2798,42,27,5,27,2232,29,2136,29,20,1,17,457.31,489.09,NA,NA,18080,NA,NA,00990,2,1
09007005703,5598,93,5309,93,128,4,63,4435,50,4205,50,82,3,45,908.68,971.82,NA,NA,18080,NA,NA,00990,2,1
09007005801,3909,53,3795,53,37,4,18,3082,32,2981,32,24,4,9,825,858,NA,47290,47080,NA,NA,03535,6,3
09007005851,5732,51,5568,51,66,8,38,4195,30,4075,30,28,6,26,893,1214,NA,20740,20810,NA,NA,03535,6,3
09007005901,6769,70,6611,70,33,12,42,5232,44,5080,44,31,10,23,1240,1421,NA,38050,35230,NA,NA,03539,6,2
09007005951,6676,73,6523,73,43,12,25,4994,40,4871,40,20,9,14,1058,1250,NA,49110,22280,NA,NA,01200,6,2
09007006001,3417,39,3330,39,14,15,19,2661,20,2582,20,13,10,16,558,666,NA,14370,14300,00780,03630,NA,6,2
09007006101,2252,108,2104,108,19,6,13,1866,69,1701,69,13,5,9,348.28,497.74,NA,15595,15350,NA,NA,00810,4,3
09007006102,3601,106,3386,106,53,8,48,2852,71,2642,71,33,6,29,532.32,760.75,NA,15595,15350,NA,NA,00810,4,3
09007006103,3802,88,3636,88,31,5,39,2818,51,2664,51,17,5,30,525.97,751.68,NA,NA,15350,NA,NA,00810,4,3
09007006104,3112,72,2971,72,26,12,30,2140,44,2009,44,16,9,18,399.43,570.83,NA,NA,15350,NA,NA,00810,4,3
09007006201,4332,43,4180,43,85,3,20,3343,26,3231,26,44,3,13,747,924,NA,19200,19130,01080,03630,NA,6,2
09007006301,5904,60,5760,60,57,5,21,4803,43,4659,43,40,5,13,852,1435,NA,26370,26270,01500,03630,NA,6,2
09007006401,4814,41,4713,41,21,13,26,3616,30,3515,30,15,9,17,750,1084,NA,NA,40710,NA,NA,03539,4,3
09007006701,4053,38,3879,38,81,1,54,3178,23,3036,23,56,1,39,586.2,952.99,NA,67050,57320,NA,NA,03180,6,2
09007006702,5499,70,5321,70,61,4,39,4542,42,4375,42,51,4,28,837.8,1362.01,NA,57390,57320,NA,NA,03180,6,2
09007006801,5414,84,5257,84,33,1,39,4434,65,4260,65,22,1,21,769,1300,NA,81750,81680,NA,NA,04980,6,2
09009000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,99998,4,3
09009001201,6162,101,5911,101,91,6,50,5126,66,4896,66,61,4,33,887.43,1166.57,NA,19480,19550,03210,03660,01110,3,5
09009001202,6037,438,5337,438,192,16,44,5121,313,4317,313,135,10,33,886.57,1165.43,NA,19480,19550,NA,NA,01110,3,5
09009001251,4782,89,4604,89,62,6,21,3803,67,3608,67,45,2,14,770.4,887.43,NA,1150,1220,NA,NA,00060,3,5
09009001252,5287,147,4801,147,262,10,58,4093,99,3655,99,193,10,37,829.15,955.1,NA,1150,1220,NA,NA,00060,3,5
09009001253,5084,154,4137,154,748,16,26,3980,110,3277,110,451,13,19,806.26,928.73,NA,1150,1220,NA,NA,00060,3,5
09009001254,3250,84,2721,84,419,6,13,2553,54,2165,54,264,6,10,517.18,595.74,NA,1150,1220,NA,NA,00060,3,5
09009001301,7346,102,7113,102,61,6,64,5907,67,5693,67,37,5,38,951.46,1681.23,NA,NA,67610,03538,NA,03990,3,5
09009001302,6942,85,6753,85,51,4,48,5417,53,5238,53,38,4,31,872.54,1541.77,NA,NA,67610,NA,NA,03990,3,5
09009001401,908,96,512,96,239,7,53,908,79,503,79,191,7,49,199.61,76.55,NA,52000,52070,NA,NA,02790,4,3
09009001402,1676,256,394,256,1010,4,1,1328,158,384,158,625,2,1,291.94,111.95,NA,52000,52070,NA,NA,02790,4,3
09009001403,3173,1437,454,1437,1240,11,16,2886,857,375,857,782,4,11,634.43,243.3,NA,52000,52070,NA,NA,02790,4,3
09009001404,3370,939,1180,939,1208,10,29,2806,540,981,540,718,7,20,616.85,236.55,NA,52000,52070,NA,NA,02790,4,3
09009001405,4684,1959,450,1959,2253,2,11,3926,1098,355,1098,1364,2,9,863.06,330.97,NA,52000,52070,NA,NA,02790,4,3
09009001406,6261,2383,471,2383,3338,18,35,5122,1299,429,1299,2056,16,23,1125.97,431.8,NA,52000,52070,NA,NA,02790,4,3
09009001407,6799,736,2411,736,3300,29,303,6020,530,2313,530,2367,19,261,1323.38,507.5,NA,52000,52070,NA,NA,02790,4,3
09009001408,4525,493,1522,493,2440,22,37,3702,297,1394,297,1663,19,32,813.81,312.09,NA,52000,52070,NA,NA,02790,4,3
09009001409,4371,266,2430,266,1534,18,108,3633,181,2095,181,1072,15,89,798.65,306.27,NA,52000,52070,NA,NA,02790,4,3
09009001410,3827,92,3482,92,163,4,76,3128,67,2812,67,125,3,54,687.63,263.7,NA,52000,52070,NA,NA,02790,4,3
09009001411,3077,58,2454,58,520,1,43,2523,43,2023,43,384,1,29,554.63,212.69,NA,52000,52070,NA,NA,02790,4,3
09009001412,4548,183,2137,183,2160,14,46,3500,117,1818,117,1402,11,35,769.41,295.06,NA,52000,52070,NA,NA,02790,4,3
09009001413,6772,418,3654,418,2643,21,29,5586,257,3474,257,1560,13,25,1227.97,470.91,NA,52000,52070,NA,NA,02790,4,3
09009001414,4953,257,2594,257,2026,8,45,3864,147,2125,147,1398,6,41,849.43,325.74,NA,52000,52070,NA,NA,02790,4,3
09009001415,7806,229,227,229,7255,37,41,5590,143,201,143,5041,35,27,1228.85,471.25,NA,52000,52070,NA,NA,02790,4,3
09009001416,6298,416,554,416,5251,23,48,4553,270,513,270,3434,21,45,1000.89,383.83,NA,52000,52070,NA,NA,02790,4,3
09009001417,5383,348,3626,348,735,13,648,5563,336,3593,336,648,13,637,1222.92,468.97,NA,52000,52070,NA,NA,02790,4,3
09009001418,4402,277,1934,277,1646,12,527,3443,179,1581,179,1106,10,388,756.88,290.25,NA,52000,52070,NA,NA,02790,4,3
09009001419,4969,202,4124,202,348,12,273,4497,152,3681,152,264,9,239,988.58,379.11,NA,52000,52070,NA,NA,02790,4,3
09009001420,4321,201,3465,201,248,6,398,4294,186,3294,186,234,6,388,943.95,361.99,NA,52000,52070,NA,NA,02790,4,3
09009001421,1535,234,530,234,746,13,8,1296,161,464,161,492,10,8,284.9,109.26,NA,52000,52070,NA,NA,02790,4,3
09009001422,1526,64,1305,64,123,7,26,1452,56,1201,56,108,5,26,319.19,122.41,NA,52000,52070,NA,NA,02790,4,3
09009001423,4909,1687,2187,1687,961,14,50,4440,987,1828,987,592,9,37,976.05,374.3,NA,52000,52070,NA,NA,02790,4,3
09009001424,4866,1895,1854,1895,1075,12,25,4524,1129,1539,1129,699,7,21,994.51,381.38,NA,52000,52070,NA,NA,02790,4,3
09009001425,4770,847,2758,847,1104,12,33,3916,477,2288,477,639,11,24,860.86,330.13,NA,52000,52070,NA,NA,02790,4,3
09009001427,5362,474,4429,474,413,4,34,4367,273,3540,273,249,4,28,960,368.15,NA,52000,52070,NA,NA,02790,4,3
09009001428,5113,95,4976,95,14,2,22,4314,64,4159,64,10,2,15,948.35,363.68,NA,52000,52070,NA,NA,02790,4,3
09009001501,3709,63,3549,63,30,5,60,2996,40,2843,40,25,5,43,550.67,832.58,NA,47500,47535,NA,NA,02520,4,3
09009001502,3574,122,3286,122,106,5,48,2989,94,2681,94,79,5,36,549.39,830.63,NA,47500,47535,NA,NA,02520,4,3
09009001503,4155,113,3977,113,42,5,18,3278,74,3082,74,30,5,13,602.5,910.94,NA,47500,47535,NA,NA,02520,4,3
09009001504,4525,134,4262,134,62,7,60,3664,85,3399,85,44,7,44,673.45,1018.21,NA,47500,47535,NA,NA,02520,4,3
09009001505,4392,98,4224,98,32,5,33,3471,61,3301,61,24,5,19,637.98,964.58,NA,47500,47535,NA,NA,02520,4,3
09009001506,4483,102,4252,102,75,4,46,3536,68,3300,68,61,4,35,649.93,982.64,NA,47500,47535,NA,NA,02520,4,3
09009001507,3508,50,3369,50,60,7,18,2607,32,2500,32,31,5,7,479.17,724.48,NA,47500,47535,NA,NA,02520,4,3
09009001508,3311,34,3169,34,49,0,56,2729,25,2597,25,42,0,40,501.6,758.38,NA,47500,47535,NA,NA,02520,4,3
09009001509,3923,63,3794,63,37,5,24,3170,40,3039,40,27,4,20,582.65,880.93,NA,47500,47535,NA,NA,02520,4,3
09009001510,4592,122,4356,122,68,8,37,3825,89,3559,89,57,4,27,703.04,1062.95,NA,47500,47535,NA,NA,02520,4,3
09009001511,6627,169,6274,169,103,22,53,5182,120,4815,120,70,14,43,952.46,1440.06,NA,47500,47535,NA,NA,02520,4,3
09009001512,3139,84,2929,84,67,0,57,2460,62,2247,62,49,0,40,452.15,683.62,NA,47500,47535,03210,03660,02520,4,3
09009001541,7422,446,4509,446,2107,17,324,5934,288,3563,288,1542,11,242,1328.5,1188.07,NA,82800,82870,NA,NA,04950,4,3
09009001542,7641,514,4662,514,2197,12,226,6233,382,3825,382,1458,6,180,1395.44,1247.94,NA,82800,82870,NA,NA,04950,4,3
09009001543,108,0,91,0,17,0,0,104,0,87,0,17,0,0,23.28,20.82,NA,82800,82870,NA,NA,04950,4,3
09009001544,5840,251,3906,251,1479,28,160,4776,175,3233,175,1021,18,154,1069.25,956.22,NA,82800,82870,NA,NA,04950,4,3
09009001545,4395,156,4083,156,94,5,54,3664,112,3323,112,71,4,42,820.29,733.59,NA,82800,82870,NA,NA,04950,4,3
09009001546,4014,165,3467,165,277,13,89,3323,104,2845,104,196,8,66,743.95,665.31,NA,82800,82870,NA,NA,04950,4,3
09009001547,6370,106,6097,106,97,4,66,5036,79,4754,79,76,3,45,1127.45,1008.28,NA,82800,82870,NA,NA,04950,4,3
09009001548,5627,50,5513,50,30,4,29,4454,35,4341,35,21,2,20,997.16,891.75,NA,82800,82870,NA,NA,04950,4,3
09009001549,3815,73,3589,73,95,9,49,3222,55,2988,55,85,5,34,721.34,645.09,NA,82800,82870,NA,NA,04950,4,3
09009001550,5276,93,5016,93,101,8,57,4233,68,3976,68,69,7,45,947.68,847.51,NA,82800,82870,NA,NA,04950,4,3
09009001551,3513,74,3328,74,93,8,7,2884,61,2676,61,74,6,6,645.67,577.42,NA,82800,82870,NA,NA,04950,4,3
09009001571,1932,23,1841,23,48,1,19,1564,22,1481,22,28,1,10,314.04,625.91,NA,57670,57600,03210,03660,NA,4,3
09009001572,3828,26,3659,26,27,0,109,2997,16,2865,16,24,0,76,601.78,1199.39,NA,57670,57600,03210,03660,NA,4,3
09009001573,3116,49,2959,49,23,2,83,2367,34,2225,34,15,1,58,475.28,947.27,NA,57670,57600,03210,03660,01110,4,3
09009001574,3954,50,3804,50,6,1,93,3167,36,3030,36,6,1,58,635.91,1267.43,NA,57670,57600,03210,03660,NA,4,3
09009001601,3011,19,2881,19,34,0,74,2330,14,2224,14,26,0,52,529.2,850.55,NA,NA,87700,05310,03660,NA,4,3
09009001602,4913,72,4583,72,56,12,183,3746,44,3479,44,47,9,123,850.8,1367.45,NA,NA,87700,05310,03660,NA,4,3
09009001611,4608,46,4378,46,114,6,60,3431,32,3250,32,78,3,36,745,1281,NA,NA,4580,00240,03660,NA,3,5
09009001651,3757,91,3372,91,231,6,54,3057,53,2747,53,161,4,39,728.42,717.75,NA,NA,35650,NA,NA,01860,4,3
09009001652,2487,31,2385,31,38,0,32,2035,25,1930,25,30,0,25,484.9,477.8,NA,NA,35650,NA,NA,01860,4,3
09009001653,2452,16,2353,16,27,1,55,1932,13,1840,13,21,1,44,460.36,453.62,NA,NA,35650,NA,NA,01860,4,3
09009001654,5020,89,4177,89,674,10,66,4126,47,3462,47,513,5,52,983.14,968.75,NA,NA,35650,NA,NA,01860,4,3
09009001655,4532,188,2847,188,1417,12,58,3732,134,2374,134,1033,9,48,889.26,876.24,NA,NA,35650,NA,NA,01860,4,3
09009001656,5112,137,4645,137,239,4,82,4237,102,3791,102,180,4,58,1009.59,994.81,NA,NA,35650,NA,NA,01860,4,3
09009001657,3865,87,3191,87,526,2,56,3128,60,2585,60,380,2,41,745.34,734.42,NA,52000,35650,NA,NA,01860,4,3
09009001659,6560,51,6202,51,187,0,115,4869,32,4590,32,145,0,70,1160.19,1143.19,NA,NA,35650,NA,NA,01860,4,3
09009001671,7259,75,6855,75,150,3,172,5886,51,5536,51,121,3,124,1246.23,1673.18,NA,54940,54870,NA,NA,03030,4,3
09009001672,8355,106,7885,106,214,2,142,6705,73,6313,73,154,2,90,1419.63,1906,NA,54940,54870,NA,NA,03030,4,3
09009001673,6635,76,6371,76,98,3,79,5248,51,5004,51,81,3,58,1111.14,1491.82,NA,54940,54870,NA,NA,03030,4,3
09009001703,2522,919,1332,919,253,5,11,2141,463,1060,463,146,3,6,385.52,379.23,NA,46450,46520,NA,NA,02400,3,5
09009001704,1611,123,1434,123,36,4,5,1318,74,1137,74,26,3,4,237.32,233.45,NA,46450,46520,NA,NA,02400,3,5
09009001705,5663,213,5311,213,112,6,21,4436,137,4068,137,78,4,12,798.76,785.73,NA,46450,46520,NA,NA,02400,3,5
09009001706,2581,160,2347,160,53,1,19,2149,111,1880,111,32,1,14,386.96,380.64,NA,46450,46520,NA,NA,02400,3,5
09009001707,2662,301,2291,301,52,9,7,2166,192,1738,192,36,3,5,390.02,383.65,NA,46450,46520,NA,NA,02400,3,5
09009001708,5682,550,4910,550,176,12,32,4972,385,4042,385,127,8,25,895.28,880.67,NA,46450,46520,NA,NA,02400,3,5
09009001709,2121,535,1453,535,103,2,28,1882,340,1121,340,59,1,21,338.88,333.35,NA,46450,46520,NA,NA,02400,3,5
09009001710,1540,420,999,420,91,2,25,1507,280,857,280,69,2,19,271.36,266.93,NA,46450,46520,NA,NA,02400,3,5
09009001711,5574,285,5064,285,153,12,53,4622,216,4035,216,110,9,36,832.26,818.68,NA,46450,46520,NA,NA,02400,3,5
09009001712,7515,219,7125,219,109,5,55,6048,160,5601,160,87,5,35,1089.03,1071.26,NA,46450,46520,NA,NA,02400,3,5
09009001713,3592,421,2951,421,197,4,17,2967,250,2337,250,115,4,11,534.25,525.53,NA,46450,46520,NA,NA,02400,3,5
09009001714,2116,636,1322,636,140,5,10,1903,381,1045,381,86,3,7,342.66,337.07,NA,46450,46520,NA,NA,02400,3,5
09009001715,3406,788,2290,788,277,11,26,2856,474,1715,474,174,5,14,514.26,505.87,NA,46450,46520,NA,NA,02400,3,5
09009001716,4189,404,3612,404,151,5,14,3552,268,2894,268,107,4,11,639.59,629.15,NA,46450,46520,NA,NA,02400,3,5
09009001717,3828,133,3630,133,15,5,44,3162,80,2956,80,14,4,28,569.36,560.07,NA,46450,46520,NA,NA,02400,3,5
09009001751,3028,190,2784,190,22,4,27,2542,145,2211,145,17,3,21,520.61,567.6,NA,78880,78740,NA,NA,04740,4,3
09009001752,2251,71,2159,71,11,0,10,1828,58,1696,58,11,0,5,374.38,408.17,NA,78880,78740,NA,NA,04740,4,3
09009001753,4258,178,3970,178,38,3,68,3434,121,3121,121,30,3,38,703.29,766.77,NA,78880,78740,NA,NA,04740,4,3
09009001754,4041,381,3576,381,40,4,36,3417,268,2832,268,23,4,22,699.81,762.97,NA,78880,78740,NA,NA,04740,4,3
09009001755,7407,144,7062,144,111,7,81,5911,93,5582,93,79,5,59,1210.59,1319.85,NA,NA,78740,NA,NA,04740,4,3
09009001756,4901,71,4741,71,64,4,21,3772,49,3613,49,45,3,13,772.52,842.24,NA,NA,78740,NA,NA,04740,4,3
09009001757,2270,31,2200,31,17,5,17,1680,28,1605,28,9,3,7,344.07,375.12,NA,NA,78740,NA,NA,04740,4,3
09009001758,3065,44,2988,44,13,0,20,2299,30,2214,30,11,0,14,470.84,513.34,NA,46450,78740,NA,NA,04740,4,3
09009001759,5178,152,4912,152,60,14,40,4223,111,3928,111,40,10,23,864.88,942.94,NA,78880,78740,NA,NA,04740,4,3
09009001760,4421,54,4310,54,18,1,38,3247,41,3131,41,15,1,18,665,725.01,NA,NA,78740,NA,NA,04740,4,3
09009001801,5919,81,5751,81,40,8,36,4782,54,4604,54,35,5,30,971.58,1016.41,NA,22980,22910,NA,NA,01290,4,3
09009001802,5197,98,5025,98,43,4,20,4375,84,4150,84,36,4,17,888.89,929.9,NA,22980,22910,NA,NA,01290,4,3
09009001803,2415,43,2355,43,3,3,11,1961,34,1880,34,3,3,7,398.43,416.81,NA,22980,22910,NA,NA,01290,4,3
09009001804,1883,42,1820,42,18,2,1,1518,21,1459,21,14,2,1,308.42,322.65,NA,22980,22910,NA,NA,01290,4,3
09009001805,3637,107,3445,107,70,1,14,2955,84,2719,84,56,1,11,600.38,628.08,NA,22980,22910,NA,NA,01290,4,3
09009001841,4840,115,4605,115,76,5,35,4069,88,3806,88,57,4,26,834.08,1025.34,NA,7345,7310,NA,NA,00420,4,3
09009001842,3656,82,3405,82,59,4,99,3089,64,2839,64,47,4,71,633.19,778.39,NA,22980,7310,NA,NA,00420,4,3
09009001843,4377,90,4189,90,31,3,57,3668,61,3478,61,27,3,38,751.88,924.29,NA,7345,7310,NA,NA,00420,4,3
09009001844,3413,31,3349,31,12,5,15,2924,26,2842,26,11,5,14,599.37,736.81,NA,NA,7310,NA,NA,00420,4,3
09009001845,2457,24,2401,24,16,2,13,1982,21,1914,21,13,1,12,406.28,499.44,NA,NA,7310,NA,NA,00420,4,3
09009001846,3037,30,2936,30,52,3,16,2301,20,2223,20,25,3,10,471.67,579.82,NA,NA,7310,NA,NA,00420,4,3
09009001847,5823,64,5568,64,71,2,115,4603,43,4378,43,53,2,84,943.54,1159.9,NA,NA,7310,NA,NA,00420,4,3
09009001861,6332,47,6163,47,70,15,37,4941,30,4797,30,51,9,24,877.72,1303.3,NA,NA,53890,NA,NA,02970,4,3
09009001862,6664,69,6468,69,91,4,29,4916,47,4731,47,70,2,19,873.28,1296.7,NA,NA,53890,NA,NA,02970,4,3
09009001901,3347,91,3225,91,19,1,9,2789,72,2621,72,16,1,7,425.59,610.03,NA,35020,34950,NA,NA,01800,4,3
09009001902,3233,50,3134,50,17,3,21,2544,36,2440,36,15,1,16,388.21,556.45,NA,NA,34950,NA,NA,01800,4,3
09009001941,4816,71,4716,71,9,5,15,3990,51,3869,51,6,4,9,608.86,872.73,NA,44630,44560,NA,NA,02280,4,3
09009003411,5090,62,4976,62,45,2,4,3892,47,3764,47,33,0,1,637,965,NA,49880,3250,03538,NA,02640,3,5
09009003431,8392,504,6907,504,789,16,166,7019,454,5282,454,704,15,110,1188.8,2138.42,NA,14200,14160,NA,NA,00750,3,5
09009003432,5270,64,5048,64,77,3,73,3990,37,3817,37,53,3,43,675.78,1215.6,NA,NA,14160,03538,NA,00750,3,5
09009003433,5732,52,5569,52,26,1,84,4237,37,4096,37,17,1,49,717.61,1290.85,NA,14200,14160,NA,NA,00750,3,5
