GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
26117009802,3513,84,3392,84,7,22,8,2600,48,2480,48,6,14,4,322,403,NA,25000,38840,NA,12960,16,5
26117009803,3010,27,2946,27,9,20,5,2191,12,2145,12,6,14,2,255,314,NA,NA,7200,NA,12960,16,5
26117009804,3141,83,3023,83,5,14,13,2355,45,2244,45,3,14,4,329,409,NA,45240,14000,NA,20910,16,5
26117009805,4521,42,4350,42,23,100,6,3095,16,2990,16,16,55,2,161,214,NA,39500,68120,NA,33930,16,5
26117009806,4011,40,3926,40,2,33,10,2754,17,2694,17,2,21,3,203,290,NA,64020,51340,NA,33930,16,5
26117009807,4212,66,4114,66,1,18,11,3005,38,2912,38,0,12,5,178,213,NA,NA,55140,NA,17160,16,5
26117009808,4467,59,4369,59,7,23,9,3207,29,3122,29,7,16,4,304,350,NA,76220,76220,NA,08640,16,5
26117009809,2902,45,2832,45,0,20,5,2077,21,2021,21,0,11,3,304,372,NA,NA,19080,NA,08130,16,5
26117009810,5860,140,4817,140,854,32,16,4704,97,3626,97,845,30,9,119,215,NA,13600,13600,27390,08130,16,5
26117009811,4393,56,4295,56,11,19,9,2991,36,2894,36,9,11,5,157,243,NA,35100,27180,NA,17160,16,5
26117009812,4788,93,4638,93,6,18,33,3474,53,3334,53,3,14,17,163.21,207.12,NA,35100,35100,NA,17160,16,5
26117009813,4486,98,4349,98,12,16,11,3252,57,3114,57,9,8,7,152.79,193.88,NA,35100,35100,NA,17160,16,5
26119009901,2452,18,2425,18,0,8,1,1845,11,1817,11,0,6,0,192,286,NA,38380,38400,NA,18360,9,1
26119009902,1644,20,1615,20,0,5,4,1300,9,1276,9,0,3,3,84,78,NA,NA,55240,NA,03570,9,1
26119009903,1645,8,1619,8,0,15,3,1243,2,1231,2,0,7,1,60,119,NA,38380,70380,NA,18360,9,1
26119009904,1851,10,1820,10,1,15,2,1404,7,1378,7,1,10,1,259.5,309.92,NA,NA,940,NA,19890,9,1
26119009905,1344,4,1336,4,0,4,0,1074,2,1066,2,0,4,0,198.5,237.08,NA,NA,940,NA,19890,9,1
26121000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,29540,16,2
26121000001,4131,158,2839,158,1089,32,10,3270,94,2321,94,729,24,8,622.79,450.96,NA,56320,56320,NA,24840,16,2
26121000002,939,16,133,16,784,5,1,657,16,99,16,522,3,1,125.13,90.61,NA,56320,56320,NA,24840,16,2
26121000003,3695,137,1263,137,2268,20,1,2420,71,951,71,1316,11,0,460.9,333.74,NA,56320,56320,NA,24840,16,2
26121000004,8890,338,5628,338,2779,83,45,7307,252,4437,252,2265,64,37,1391.65,1007.69,NA,56320,56320,NA,24840,16,2
26121000005,5976,302,3685,302,1901,67,8,4076,164,2670,164,1032,39,7,776.29,562.11,NA,56320,56320,NA,24840,16,2
26121000007,62,0,59,0,2,0,1,59,0,56,0,2,0,1,11.24,8.14,NA,56320,56320,NA,24840,16,2
26121000008,3507,140,3204,140,106,42,9,2585,79,2338,79,61,23,5,492.32,356.49,NA,56320,56320,NA,24840,16,2
26121000009,3852,73,3706,73,38,24,11,3026,38,2898,38,27,18,7,576.31,417.31,NA,56320,56320,NA,24840,16,2
26121000010,1275,3,1253,3,8,5,6,1033,3,1014,3,4,4,5,196.74,142.46,NA,56320,56320,NA,24840,16,2
26121000011,576,11,143,11,417,2,0,404,5,120,5,273,1,0,113.24,26.22,NA,56360,56360,NA,24870,16,2
26121000012,3367,82,240,82,3032,12,1,2207,44,192,44,1919,7,1,618.63,143.25,NA,56360,56360,NA,24870,16,2
26121000013,3018,28,61,28,2924,4,0,1994,16,52,16,1907,3,0,558.93,129.43,NA,56360,56360,NA,24870,16,2
26121000015,3917,32,3831,32,19,14,21,3053,24,2971,24,16,6,12,611,992,NA,58640,58640,NA,25800,16,2
26121000016,2263,23,2218,23,8,3,9,1654,14,1616,14,5,3,2,357.03,406.68,NA,NA,45160,NA,29540,16,2
26121000017,4269,41,4165,41,14,21,27,3076,26,2983,26,10,18,13,663.97,756.32,NA,58640,45160,NA,29540,16,2
26121000018,3862,46,3441,46,333,25,17,2643,21,2372,21,203,16,10,503.37,364.49,NA,56320,56340,NA,29540,16,2
26121000020,3438,74,3297,74,20,41,5,2506,42,2380,42,11,30,1,477.28,345.6,NA,NA,56340,NA,26760,16,2
26121000021,3468,104,3201,104,121,28,12,2784,56,2560,56,86,17,9,530.23,383.94,NA,56320,56320,NA,24840,16,2
26121000022,3885,29,3772,29,67,6,10,3116,21,3019,21,47,5,3,756,892,NA,69520,69520,NA,24120,16,2
26121000023,5938,74,5761,74,41,7,53,4419,45,4272,45,25,4,28,912.83,1170.94,NA,59140,59140,NA,24120,16,2
26121000024,2798,43,2639,43,80,7,27,2262,30,2120,30,59,6,17,467.26,599.38,NA,59140,59140,NA,24120,16,2
26121000025,6668,60,6465,60,56,16,64,4937,33,4779,33,44,9,39,1019.84,1308.2,NA,59140,59140,NA,24120,16,2
26121000027,7007,112,6785,112,28,62,19,4945,57,4767,57,21,35,8,968.06,1071.55,NA,NA,31020,NA,15390,16,2
26121000028,4478,93,4343,93,15,10,15,3274,52,3144,52,10,9,7,640.94,709.45,NA,31000,31020,NA,15390,16,2
26121000029,4584,50,4485,50,21,20,8,3308,31,3211,31,15,16,4,304,482,NA,67280,67300,NA,29370,16,2
26121000030,3904,78,3779,78,9,32,6,2617,46,2500,46,4,18,3,181,200,NA,13820,13840,NA,29370,16,2
26121000031,2890,80,2726,80,31,51,2,2064,43,1925,43,22,30,1,379.03,292.34,NA,88220,25080,NA,26220,16,2
26121000032,4752,145,4482,145,58,56,11,3436,74,3202,74,41,40,5,630.97,486.66,NA,88220,25080,NA,26220,16,2
26121000033,4720,67,4581,67,16,47,9,3266,31,3162,31,10,27,5,296,293,NA,NA,38820,NA,18510,16,2
26121000034,3390,50,3231,50,80,22,7,2352,26,2229,26,53,13,5,404.38,371.74,NA,NA,19660,NA,29540,16,2
26121000035,3209,48,3082,48,17,54,8,2164,24,2080,24,6,27,3,203.43,215.6,NA,NA,30980,NA,29540,16,2
26121000036,3817,91,3428,91,250,40,7,2621,43,2371,43,138,23,3,450.62,414.26,NA,45340,19660,NA,36300,16,2
26121000037,5401,105,5208,105,27,43,16,4059,58,3894,58,13,25,11,381.57,404.4,NA,86780,86780,NA,36300,16,2
26121000038,3283,51,3197,51,2,18,14,2422,28,2347,28,2,12,5,138.78,192.16,NA,55100,55100,NA,24180,16,2
26121000039,1672,30,1624,30,4,9,4,1208,19,1161,19,4,5,0,69.22,95.84,NA,NA,86980,NA,24180,16,2
26121000040,1018,2,993,2,2,20,1,712,2,689,2,2,16,1,366,368,NA,NA,9340,NA,36300,16,2
26121000601,1924,44,1377,44,463,21,11,1341,27,1029,27,240,12,6,255.4,184.93,NA,56320,56320,NA,24840,16,2
26121000602,2811,108,1392,108,1257,38,10,2055,67,1128,67,756,31,6,391.38,283.4,NA,56320,56320,NA,24840,16,2
26121000799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,56320,56320,NA,24840,16,2
26121001401,1733,44,799,44,859,21,2,1203,32,614,32,511,12,2,337.21,78.09,NA,56360,56360,NA,24870,16,2
26121001402,4482,177,2338,177,1921,31,14,3143,107,1865,107,1030,26,8,881,204.01,NA,56360,56360,NA,24870,16,2
26121001901,2760,78,2609,78,35,28,9,1904,46,1768,46,22,17,5,362.63,262.58,NA,NA,56340,NA,26760,16,2
26121001902,5003,158,4666,158,123,41,15,3840,85,3550,85,87,27,6,731.34,529.57,NA,NA,56340,NA,26760,16,2
26121002601,3687,152,3410,152,36,83,6,2960,94,2710,94,17,43,2,611.45,784.34,NA,59140,59140,NA,24840,16,2
26121002602,2664,46,2506,46,83,25,4,2012,23,1867,23,81,14,4,415.62,533.14,NA,59140,59140,NA,24120,16,2
26123009701,2383,37,2282,37,43,17,4,1730,13,1662,13,29,9,4,38,43,NA,NA,55060,05700,36060,16,2
26123009702,1228,21,1028,21,162,12,1,907,11,741,11,131,12,1,83,66,NA,NA,53160,NA,03810,16,2
26123009703,3010,47,2864,47,61,29,7,2096,21,1980,21,50,20,4,149,127,NA,37860,21700,NA,36060,16,2
26123009704,4595,72,4477,72,6,28,12,3103,27,3026,27,5,14,4,442.18,986.44,NA,30700,73120,NA,15150,16,2
26123009705,4439,37,4358,37,11,8,25,3311,19,3250,19,6,6,11,471.82,1052.56,NA,30700,30700,NA,15150,16,2
26123009706,3334,46,3216,46,48,18,6,2512,27,2414,27,28,12,4,229,337,NA,NA,73260,NA,15150,16,2
26123009707,3215,34,3012,34,117,40,9,2239,16,2100,16,77,22,8,198,150,NA,86680,26700,NA,36060,16,2
26123009708,2255,16,2209,16,6,20,3,1739,7,1705,7,3,15,2,237,189,NA,NA,8280,NA,25320,16,2
26123009709,3136,70,3054,70,3,6,3,2214,35,2139,35,1,3,1,371,420,NA,57080,57080,NA,25320,16,2
26123009710,3724,136,3557,136,2,17,11,2521,72,2367,72,0,8,2,182,345,NA,NA,26160,NA,16500,8,2
26123009711,3384,235,3132,235,1,7,5,2527,133,2253,133,0,5,3,222,397,NA,34360,34380,NA,16500,8,2
26123009712,3499,217,3244,217,5,27,5,2510,126,2237,126,3,16,2,168,326,NA,34360,3700,NA,16500,16,2
26125001200,5142,61,5041,61,13,16,11,3728,34,3634,34,9,10,7,441,883,NA,46940,400,NA,27240,15,10
26125001210,1982,21,1918,21,16,18,7,1376,13,1335,13,1,12,2,168.43,288.67,NA,NA,62040,NA,27240,1,10
26125001211,7022,98,6846,98,13,25,40,5163,60,4995,60,8,18,22,631.98,1083.13,NA,NA,62040,NA,27240,1,10
26125001215,2929,41,2849,41,8,9,22,2227,26,2150,26,3,5,17,272.6,467.2,NA,62020,62040,NA,27240,1,10
26125001220,6904,71,6780,71,8,17,28,4808,40,4694,40,8,13,13,631.53,1017.71,NA,NA,10040,NA,06570,1,10
26125001221,5147,57,5025,57,1,40,23,3658,39,3540,39,1,24,15,480.47,774.29,NA,61220,10040,NA,06570,1,10
26125001230,4705,99,4524,99,43,21,17,3398,53,3236,53,30,18,8,473,760,NA,NA,35640,NA,18450,1,10
26125001240,2746,26,2547,26,160,2,10,2007,13,1847,13,125,2,7,277.32,298.18,NA,38700,38720,NA,18450,1,9
26125001245,6769,163,6499,163,54,37,15,4919,89,4669,89,35,29,8,679.68,730.82,NA,38700,38720,NA,18450,1,9
26125001250,4263,78,4058,78,93,10,17,3028,47,2860,47,58,9,7,542,715,NA,NA,69580,NA,18450,17,9
26125001260,4845,93,4699,93,12,28,13,3540,62,3381,62,7,19,9,475.46,808.87,NA,NA,75760,NA,18450,17,10
26125001261,5082,95,4873,95,70,24,15,3563,59,3373,59,47,20,5,478.54,814.13,NA,NA,75760,NA,09900,17,10
26125001270,5452,92,5276,92,24,32,28,3916,52,3754,52,17,25,16,578.56,1014.92,NA,NA,40400,NA,09900,17,10
26125001271,3787,41,3719,41,2,9,15,2747,30,2669,30,1,7,10,405.85,711.95,NA,NA,40400,NA,09900,17,10
26125001272,6021,80,5894,80,8,12,26,4491,44,4373,44,7,8,15,663.51,1163.95,NA,16100,40400,NA,09900,17,10
26125001273,3553,48,3447,48,10,12,35,2901,33,2796,33,7,9,23,428.6,751.86,NA,NA,40400,NA,09900,17,10
26125001274,5909,137,5688,137,4,30,48,4369,85,4143,85,1,26,29,645.49,1132.33,NA,NA,40400,NA,09900,17,10
26125001280,4644,102,4464,102,48,21,9,3317,60,3141,60,33,16,7,463.64,745.18,NA,44940,61100,NA,20730,15,10
26125001281,4404,72,4297,72,6,16,13,3320,45,3210,45,2,10,8,464.06,745.85,NA,44940,61100,NA,20730,15,10
26125001282,3608,54,3511,54,18,10,15,2523,33,2432,33,8,6,11,352.66,566.8,NA,NA,61100,NA,20730,15,10
26125001283,4654,111,4454,111,37,25,24,3582,77,3357,77,34,19,18,500.69,804.71,NA,NA,61100,NA,20730,15,10
26125001284,3727,67,3616,67,21,11,12,2921,41,2802,41,15,11,11,408.29,656.21,NA,NA,61100,NA,20730,15,10
26125001290,3039,32,2974,32,11,12,10,2387,18,2328,18,7,11,5,333.65,536.25,NA,44940,61100,NA,20730,15,10
26125001300,2579,40,2507,40,1,10,19,2105,26,2033,26,1,8,11,274.9,423.73,NA,NA,86860,NA,35310,17,12
26125001301,4970,57,4737,57,131,36,7,3507,32,3287,32,128,21,7,457.98,705.95,NA,NA,86860,NA,18990,17,12
26125001302,5029,79,4907,79,8,21,12,3642,46,3527,46,4,13,6,475.61,733.13,NA,NA,86860,NA,18990,17,12
26125001303,7189,82,7031,82,6,46,24,5191,54,5038,54,5,24,16,677.9,1044.94,NA,NA,86860,NA,35160,17,12
26125001304,2841,36,2757,36,9,4,32,2187,25,2109,25,8,3,17,285.6,440.24,NA,NA,86860,NA,35310,17,12
26125001310,5908,53,5819,53,5,22,8,4151,28,4078,28,1,12,4,555.67,922.26,NA,NA,38080,NA,18990,17,12
26125001311,2000,17,1971,17,0,1,11,1350,7,1330,7,0,1,5,180.72,299.94,NA,NA,38080,NA,18990,17,12
26125001312,6919,79,6760,79,24,37,19,4889,48,4745,48,13,23,12,654.46,1086.23,NA,NA,38080,NA,18990,17,12
26125001313,3114,17,3066,17,17,10,4,2190,10,2149,10,10,7,4,293.16,486.57,NA,NA,38080,NA,18990,17,12
26125001320,6789,58,6677,58,12,22,20,5010,36,4904,36,9,17,8,701.28,1165.76,NA,53960,53980,NA,18990,15,12
26125001325,5332,70,5190,70,7,20,45,3813,39,3692,39,6,14,23,533.72,887.24,NA,53960,53980,NA,18990,15,12
26125001330,7651,83,7477,83,17,32,42,5520,47,5366,47,13,22,25,498.98,846.73,NA,88140,88140,NA,35160,15,12
26125001331,3264,54,3136,54,20,11,42,3131,49,2963,49,19,11,40,283.02,480.27,NA,88140,88140,NA,35160,15,12
26125001340,3983,36,3903,36,2,27,15,2922,22,2853,22,2,15,8,426.97,735.73,NA,NA,17640,NA,35160,15,12
26125001341,3365,31,3311,31,0,7,16,2457,18,2406,18,0,6,9,359.02,618.65,NA,NA,17640,NA,18990,15,12
26125001342,1527,11,1493,11,1,13,9,1102,10,1072,10,1,7,2,161.03,277.47,NA,88140,17640,NA,35160,15,12
26125001343,4060,41,3967,41,3,31,18,2927,18,2857,18,1,17,16,427.7,736.99,NA,88260,17640,NA,35160,15,12
26125001344,4402,42,4326,42,7,3,24,3195,33,3106,33,6,2,15,466.86,804.47,NA,NA,17640,NA,35160,15,12
26125001345,3286,28,3227,28,1,18,12,2449,19,2393,19,1,10,7,357.85,616.64,NA,83060,17640,NA,35160,15,12
26125001346,6306,36,6229,36,6,15,20,4774,22,4703,22,4,9,14,697.58,1202.05,NA,88260,17640,NA,35160,15,12
26125001347,3939,20,3843,20,5,22,49,3043,12,2964,12,4,17,34,559,748,NA,83060,83060,NA,35160,15,12
26125001360,3618,29,3538,29,8,8,33,2860,18,2787,18,8,6,23,368.91,623.4,NA,59440,59440,NA,35160,15,12
26125001361,2393,28,2320,28,10,20,13,1988,24,1905,24,10,13,12,256.43,433.33,NA,59440,59440,NA,35160,15,12
26125001362,5506,65,5250,65,22,30,138,3711,34,3523,34,15,19,86,478.68,808.9,NA,59440,59440,NA,26130,15,12
26125001363,4329,41,4014,41,73,5,196,3034,26,2809,26,44,4,125,391.35,661.33,NA,59440,59440,NA,26130,15,12
26125001364,6713,83,6379,83,42,14,194,5162,53,4891,53,33,11,121,665.84,1125.18,NA,59440,59440,NA,26130,15,12
26125001365,5452,69,5097,69,75,14,197,4262,51,3955,51,61,11,133,549.75,929,NA,59440,59440,NA,26130,15,12
26125001366,5137,59,4937,59,21,14,104,3931,34,3770,34,17,10,66,507.05,856.85,NA,59440,59440,NA,26130,15,12
26125001378,3367,29,3275,29,5,5,53,2549,20,2473,20,3,4,29,411,787,NA,58980,58980,NA,25980,15,12
26125001380,6613,67,6510,67,3,21,12,4715,50,4597,50,2,11,5,592.17,836.15,NA,NA,49820,NA,32250,15,12
26125001381,1561,15,1523,15,0,18,4,1177,7,1150,7,0,10,3,147.82,208.73,NA,NA,49820,NA,32250,15,12
26125001390,7133,41,7040,41,3,23,26,5510,31,5408,31,3,17,20,692.01,977.13,NA,75100,75100,NA,32250,15,12
26125001400,6375,253,5386,253,516,38,181,5195,151,4360,151,357,23,153,733,840.2,NA,4105,4105,NA,28740,15,10
26125001401,1423,73,1233,73,85,18,12,1159,51,986,51,51,11,9,163.53,187.45,NA,4105,4105,NA,28740,15,10
26125001402,7734,157,6718,157,686,46,125,5907,102,5129,102,452,28,94,833.46,955.35,NA,4105,4105,NA,03690,15,10
26125001410,4199,172,3225,172,719,28,49,3408,103,2611,103,527,23,41,648.99,266.26,NA,65440,65440,NA,28740,17,10
26125001411,1419,114,1269,114,22,10,4,1135,76,961,76,11,8,3,216.14,88.68,NA,65440,65440,NA,28740,17,10
26125001412,3404,342,2125,342,771,35,130,2504,186,1622,186,398,28,84,476.84,195.63,NA,65440,65440,NA,28740,17,10
26125001413,4552,436,3771,436,250,37,58,3453,258,2739,258,130,31,37,657.56,269.78,NA,65440,65440,NA,28740,17,10
26125001414,4534,381,3239,381,805,43,62,3440,223,2421,223,511,21,41,655.08,268.76,NA,65440,65440,NA,28740,17,10
26125001415,6894,459,2679,459,3663,43,33,4863,285,1915,285,2327,28,23,926.07,379.94,NA,65440,65440,NA,28740,17,10
26125001416,6835,1056,2909,1056,2506,37,309,5022,589,2121,589,1581,27,115,956.35,392.36,NA,65440,65440,NA,28740,17,10
26125001417,4172,674,2753,674,654,35,43,2983,352,1928,352,307,21,23,568.06,233.06,NA,65440,65440,NA,28740,17,10
26125001418,2786,447,2124,447,161,33,18,2132,252,1491,252,99,27,11,406,166.57,NA,65440,65440,NA,28740,17,10
26125001419,1798,44,1153,44,574,17,9,1708,40,1054,40,548,17,9,325.26,133.44,NA,65440,65440,NA,28740,17,10
26125001420,3228,265,1946,265,953,21,35,2426,159,1512,159,557,17,22,461.99,189.54,NA,65440,65440,NA,28740,17,10
26125001421,2994,282,1405,282,1231,10,49,2212,169,1080,169,750,9,35,421.23,172.82,NA,65440,65440,NA,28740,17,10
26125001422,4255,277,565,277,3375,21,14,2907,162,454,162,2108,10,11,553.58,227.12,NA,65440,65440,NA,28740,17,10
26125001423,2635,183,955,183,1434,51,8,1973,115,740,115,971,29,3,375.72,154.15,NA,65440,65440,NA,28740,17,10
26125001424,4675,156,240,156,4252,20,5,3217,102,182,102,2817,11,3,612.62,251.34,NA,65440,65440,NA,28740,17,10
26125001425,1910,106,135,106,1656,0,8,1198,47,114,47,982,0,8,228.14,93.6,NA,65440,65440,NA,28740,17,10
26125001426,5752,255,3500,255,1906,41,45,4454,146,2830,146,1268,27,37,848.18,347.98,NA,65440,65440,NA,28740,17,10
26125001427,5094,52,213,52,4774,15,34,3665,37,181,37,3371,13,26,697.93,286.34,NA,65440,65440,NA,28740,17,10
26125001430,328,4,317,4,4,0,3,264,3,254,3,2,0,2,50.27,20.63,NA,44440,44440,NA,28740,15,10
26125001440,5330,98,5087,98,25,53,63,4163,64,3944,64,17,34,40,776.21,1012.85,NA,84220,84240,NA,35310,17,10
26125001441,4523,117,4339,117,11,23,32,3489,77,3288,77,8,18,21,650.54,848.87,NA,84220,84240,NA,35310,17,10
26125001442,4562,94,4410,94,8,26,23,3330,55,3182,55,5,16,17,620.9,810.18,NA,84220,84240,NA,35310,17,10
26125001443,4509,79,4373,79,6,25,26,3389,51,3247,51,3,19,18,631.9,824.54,NA,84220,84240,NA,35310,17,10
26125001444,4204,89,4056,89,4,32,23,3235,66,3064,66,4,19,16,603.18,787.07,NA,84220,84240,NA,35310,17,10
26125001445,3036,55,2876,55,63,8,34,2424,45,2263,45,41,7,23,451.97,589.75,NA,84220,84240,NA,35310,17,10
26125001446,7065,162,6716,162,114,42,27,5465,103,5173,103,47,24,15,1018.98,1329.62,NA,84220,84240,NA,35310,17,10
26125001447,5188,196,4725,196,168,41,56,4263,129,3812,129,126,27,40,794.86,1037.18,NA,84220,84240,NA,35310,17,10
26125001448,2606,60,2506,60,21,6,13,2016,42,1896,42,19,6,11,375.89,490.49,NA,84220,84240,NA,35310,17,10
26125001449,4047,98,3858,98,42,15,34,3242,73,3020,73,41,11,24,604.49,788.77,NA,84220,84240,NA,35310,17,10
26125001450,7322,134,7004,134,104,30,46,5532,93,5203,93,86,26,31,1031.47,1345.93,NA,84220,84240,NA,35310,17,10
26125001451,1926,43,1848,43,0,16,18,1421,23,1352,23,0,11,12,264.95,345.73,NA,84220,84240,NA,35310,17,10
26125001452,3309,77,3173,77,22,8,28,2751,62,2582,62,15,7,23,512.94,669.31,NA,84220,84240,NA,35310,17,10
26125001453,4609,86,4460,86,22,25,16,3568,55,3420,55,14,18,6,665.27,868.09,NA,84220,84240,NA,35310,17,10
26125001454,4456,150,4156,150,81,24,45,3451,81,3191,81,51,16,31,643.46,839.62,NA,84220,84240,NA,35310,17,10
26125001500,4746,50,4154,50,233,6,299,3918,34,3484,34,162,6,198,0,0,NA,9100,9100,NA,06090,15,12
26125001501,3111,50,2692,50,279,3,83,2635,36,2289,36,216,3,55,0,0,NA,9100,9100,NA,28740,15,12
26125001502,2378,41,2122,41,26,0,186,1879,37,1655,37,24,0,126,0,0,NA,9100,9100,NA,06090,15,12
26125001503,5183,68,4661,68,139,4,310,4082,51,3676,51,103,3,198,0,0,NA,9100,9100,NA,06090,15,12
26125001504,2705,29,2392,29,50,2,229,2000,20,1774,20,36,2,148,0,0,NA,9100,9100,NA,06090,15,12
26125001505,3151,53,2996,53,13,4,85,2529,30,2403,30,11,2,53,0,0,NA,9100,9100,NA,05850,15,12
26125001506,3083,27,2641,27,34,5,376,2407,22,2095,22,27,2,239,0,0,NA,9100,9100,NA,06090,15,12
26125001507,4718,96,4200,96,104,3,314,3527,59,3148,59,66,3,192,0,0,NA,9100,9100,NA,05850,15,12
26125001508,4191,41,3888,41,73,2,187,3292,28,3067,28,52,2,115,0,0,NA,9100,9100,NA,06090,15,12
26125001509,3513,29,3306,29,35,1,142,2947,25,2777,25,26,1,93,0,0,NA,9100,9100,NA,06090,15,12
26125001510,5354,43,5156,43,20,6,129,4023,27,3867,27,15,6,81,0,0,NA,9100,9100,NA,05850,15,12
26125001520,4288,71,3872,71,54,1,290,3503,53,3159,53,40,1,197,448,1057,NA,9180,9180,NA,06090,15,12
26125001525,4326,24,4230,24,15,7,50,3524,21,3437,21,11,4,30,703.54,1051.51,NA,8640,8640,NA,05850,15,12
26125001526,3828,21,3772,21,9,0,26,2994,14,2946,14,6,0,14,597.73,893.36,NA,8640,8640,NA,05850,15,12
26125001527,3073,19,2988,19,18,5,43,2328,15,2258,15,11,2,27,464.77,694.64,NA,8640,8640,NA,05850,15,12
26125001528,4943,40,4801,40,21,9,70,4183,30,4053,30,17,7,46,835.1,1248.14,NA,8640,8640,NA,05850,15,12
26125001529,3783,51,3629,51,24,15,64,3185,41,3031,41,16,12,44,635.86,950.35,NA,8640,8640,NA,05850,15,12
26125001540,1923,16,1869,16,17,5,15,1579,13,1526,13,13,3,11,326,439,NA,77860,77860,NA,28740,15,12
26125001542,2932,82,2788,82,9,28,24,2315,55,2167,55,5,15,18,315,362,NA,42460,42460,NA,35820,15,12
26125001545,2313,23,2211,23,56,2,20,1758,17,1665,17,42,2,15,217,551,NA,61020,61020,NA,35820,15,12
26125001560,2912,56,2700,56,32,4,120,2423,44,2222,44,27,4,82,514.07,647.59,NA,85490,85480,NA,28740,15,12
26125001561,7333,88,7018,88,83,15,128,5403,62,5137,62,52,12,78,1146.32,1444.04,NA,85490,85480,NA,35820,15,12
26125001562,5393,29,5286,29,8,18,50,3889,19,3799,19,5,12,35,825.11,1039.4,NA,85490,85480,NA,35160,15,12
26125001563,4622,39,3950,39,65,0,564,3327,31,2881,31,44,0,340,705.87,889.19,NA,85490,85480,NA,06090,15,12
26125001564,4228,82,3843,82,103,3,192,3078,56,2763,56,68,1,134,653.04,822.64,NA,85490,85480,NA,05850,15,12
26125001565,4061,54,3619,54,120,0,263,3063,34,2742,34,84,0,169,649.86,818.64,NA,85490,85480,NA,35820,15,12
26125001566,7190,118,6280,118,224,4,558,6022,79,5342,79,173,4,345,1277.65,1609.47,NA,85490,85480,NA,35160,15,12
26125001567,6025,74,5382,74,137,2,417,4343,52,3874,52,103,2,260,921.43,1160.74,NA,85490,85480,NA,35820,15,12
26125001568,5042,52,4592,52,155,2,239,4017,41,3662,41,106,2,165,852.26,1073.61,NA,85490,85480,NA,35820,15,12
26125001569,3420,33,3284,33,25,7,71,2575,21,2459,21,16,6,52,546.32,688.21,NA,85490,85480,NA,35820,15,12
26125001570,2389,20,2235,20,41,1,92,1818,13,1707,13,33,1,51,385.71,485.89,NA,85490,85480,NA,05850,15,12
26125001571,2201,23,1987,23,75,3,113,1656,15,1504,15,48,1,73,351.34,442.59,NA,85490,85480,NA,35820,15,12
26125001580,3983,52,3728,52,97,7,96,3095,37,2881,37,72,5,63,869.41,611.81,NA,8160,74920,NA,05850,15,12
26125001581,3197,37,3060,37,22,0,78,2546,22,2446,22,16,0,40,715.19,503.29,NA,8160,74920,NA,05850,15,12
26125001582,3492,37,3386,37,9,1,59,2813,28,2715,28,7,1,34,790.2,556.07,NA,8160,74920,NA,05850,15,12
26125001590,3645,30,3473,30,59,8,74,2943,26,2793,26,43,4,51,826.72,581.77,NA,30340,74920,NA,05850,15,12
26125001600,4329,51,3228,51,986,6,51,3347,40,2581,40,651,4,31,743,818,NA,46320,46320,NA,32310,12,12
26125001605,5204,136,4501,136,331,30,198,4039,91,3474,91,233,23,127,1134.59,798.42,NA,74900,74900,NA,32310,12,12
26125001606,5222,87,4481,87,436,9,209,3928,64,3359,64,303,6,132,1103.41,776.48,NA,74900,74900,NA,32310,12,12
26125001607,1771,23,1243,23,464,0,38,1384,16,1009,16,318,0,25,388.78,273.59,NA,74900,74900,NA,32310,12,12
26125001608,4153,65,3098,65,941,1,45,3535,43,2734,43,675,1,39,993.01,698.79,NA,74900,74900,NA,32310,12,12
26125001609,3829,61,3084,61,480,5,195,3366,44,2743,44,382,4,149,945.54,665.38,NA,74900,74900,NA,32310,12,12
26125001610,5892,68,4661,68,947,11,200,5244,49,4237,49,734,10,165,1473.09,1036.62,NA,74900,74900,NA,32310,12,12
26125001611,3560,52,2657,52,752,7,90,3198,46,2427,46,593,7,79,898.35,632.17,NA,74900,74900,NA,32310,12,12
26125001612,5664,62,4333,62,1114,8,138,4189,41,3271,41,717,8,111,1176.73,828.07,NA,74900,74900,NA,32310,12,12
26125001613,4368,248,3495,248,561,9,42,3528,164,2790,164,372,7,31,991.05,697.41,NA,74900,74900,NA,32310,12,12
26125001614,3819,53,2139,53,1531,5,87,3031,41,1760,41,1117,5,67,851.44,599.16,NA,74900,74900,NA,32310,12,12
26125001615,2325,25,1105,25,1099,2,88,1705,17,870,17,738,2,61,478.95,337.04,NA,74900,74900,NA,32310,12,12
26125001616,1618,19,1326,19,228,0,45,1516,15,1261,15,189,0,36,425.86,299.68,NA,74900,74900,NA,32310,12,12
26125001617,3115,61,1651,61,1358,4,37,2388,40,1358,40,920,4,26,670.81,472.05,NA,74900,74900,NA,32310,12,12
26125001618,3872,64,2272,64,1494,6,35,3221,42,1917,42,1188,6,26,904.81,636.72,NA,74900,74900,NA,32310,12,12
26125001619,2569,39,1270,39,1209,12,33,2077,29,1120,29,862,9,28,583.45,410.58,NA,74900,74900,NA,32310,12,12
