GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
41029000019,2740,81,2483,81,23,26,122,2431,64,2148,64,15,20,120,498.05,672.91,15360,3050,90119,NA,NA,01560,5,3
41029000020,2059,81,1928,81,15,14,21,1704,48,1569,48,9,9,21,349.11,471.67,15360,3050,90119,NA,NA,01560,5,3
41029000021,2924,56,2781,56,4,39,43,2250,36,2116,36,3,27,32,460.97,622.81,15360,3050,90119,NA,NA,01560,5,3
41029000022,4375,75,4190,75,17,18,72,3505,51,3323,51,13,13,54,718.09,970.19,15360,3050,90119,NA,NA,01560,5,3
41029000023,1484,35,1423,35,1,19,6,1119,16,1065,16,0,16,6,229.25,309.74,NA,NA,93094,NA,NA,09630,5,3
41029000024,1599,113,1459,113,6,13,8,1288,87,1103,87,2,6,3,263.88,356.52,NA,3050,90119,NA,NA,01560,5,3
41029000025,1946,45,1880,45,3,7,11,1478,28,1409,28,0,7,6,302.8,409.11,NA,3050,93026,NA,NA,01560,5,3
41029000026,2345,74,2212,74,1,56,2,1742,39,1615,39,1,46,2,356.89,482.19,NA,10050,90408,NA,NA,02580,5,3
41029000027,4851,95,4651,95,5,78,21,3638,56,3458,56,3,52,13,745.33,1007.01,15360,66550,92873,NA,NA,04500,5,3
41029000028,3884,106,3692,106,9,51,26,2949,65,2764,65,3,41,11,604.18,816.29,15360,29950,92771,NA,NA,02940,3,3
41029000029,6109,218,5787,218,12,64,28,4865,125,4546,125,5,45,19,996.72,1346.65,15360,63450,92278,NA,NA,10680,3,3
41029000030,8562,189,8216,189,7,97,50,6573,112,6242,112,3,73,31,1346.64,1819.43,15360,63450,93094,NA,NA,08040,5,3
41029003198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,92278,NA,NA,05640,3,3
41031009601,1237,96,1075,96,4,60,2,944,58,791,58,3,32,2,182.82,239.71,NA,NA,91751,NA,NA,06740,5,3
41031009602,6218,953,4964,953,10,245,43,4863,511,3659,511,6,142,34,941.81,1234.87,NA,45250,91751,NA,NA,06740,5,3
41031009603,3821,278,3466,278,4,60,12,2998,164,2625,164,3,33,9,580.62,761.29,NA,47750,90782,NA,NA,03840,5,3
41031009604,2400,121,85,121,2,2186,5,1367,47,77,47,1,1190,5,264.75,347.13,78650,78600,93383,NA,NA,06740,5,3
41033003601,1422,55,1322,55,8,33,4,1037,34,938,34,5,23,3,200.72,316.6,NA,NA,92295,NA,NA,06900,3,5
41033003603,4430,108,4127,108,7,160,26,3325,56,3093,56,1,103,16,643.57,1015.13,NA,NA,92295,NA,NA,06900,3,5
41033003604,3243,86,3115,86,3,19,20,2546,63,2388,63,2,16,14,492.79,777.3,NA,30550,91241,NA,NA,06900,3,5
41033003605,4597,101,4390,101,7,25,73,3650,63,3441,63,7,20,56,706.47,1114.35,NA,30550,91241,NA,NA,05910,5,3
41033003606,5098,151,4815,151,11,42,78,3960,90,3691,90,5,32,52,766.47,1209,NA,30550,91241,NA,NA,05910,5,3
41033003607,8100,224,7698,224,21,104,52,6259,130,5873,130,11,74,41,1211.45,1910.88,NA,30550,91241,NA,NA,05910,5,3
41033003608,4104,129,3904,129,13,39,18,3253,83,3036,83,7,31,13,629.63,993.15,NA,NA,91241,NA,NA,06900,5,3
41033003609,2744,73,2630,73,1,31,9,2127,46,2003,46,1,24,7,411.69,649.38,NA,NA,93485,NA,NA,06900,5,3
41033003610,4300,125,4111,125,6,33,25,3362,73,3174,73,1,27,14,650.73,1026.42,NA,61250,91241,NA,NA,06900,5,3
41033003611,3714,96,3557,96,14,30,15,2922,54,2779,54,6,19,10,565.56,892.09,NA,61250,91241,NA,NA,05910,5,3
41033003612,4902,188,4606,188,3,63,39,3810,109,3521,109,3,41,27,737.44,1163.2,NA,32075,91241,NA,NA,05910,5,3
41033003613,5694,142,5450,142,5,68,28,4458,88,4210,88,4,48,20,862.86,1361.04,NA,NA,91241,NA,NA,06900,5,3
41033003614,2713,55,2606,55,4,35,9,2035,33,1936,33,4,23,6,393.88,621.29,NA,NA,93519,NA,NA,06900,5,3
41033003616,6217,173,5906,173,6,97,31,4731,103,4423,103,5,73,24,915.7,1444.38,NA,11850,90493,NA,NA,06900,5,3
41033361598,1371,43,1284,43,14,23,7,1018,27,932,27,8,19,5,197.04,310.8,NA,NA,93485,NA,NA,06900,5,3
41035009701,2384,41,2273,41,3,58,9,1754,23,1663,23,3,37,5,310.61,532.58,NA,NA,90731,07020,NA,NA,5,3
41035009702,3784,151,2970,151,1,641,19,2796,92,2219,92,0,381,12,495.14,848.97,39810,13050,90527,07020,07080,NA,5,3
41035009703,2550,49,2413,49,1,63,24,1905,23,1803,23,1,39,16,337.35,578.43,39810,NA,91564,07020,07080,NA,5,3
41035009704,1170,75,1064,75,1,19,11,817,43,716,43,1,10,4,144.68,248.07,NA,7300,92499,07020,07080,NA,5,3
41035009705,1504,48,1393,48,21,31,11,1104,31,1000,31,13,18,11,195.5,335.22,NA,7300,91649,07020,NA,NA,5,3
41035009706,1456,321,1111,321,0,16,8,1217,197,810,197,0,9,4,215.52,369.53,NA,45400,91785,07020,NA,NA,5,3
41035009707,2016,256,1729,256,2,19,9,1593,151,1269,151,2,14,6,282.1,483.69,NA,47700,91870,07020,NA,NA,5,3
41035009708,1661,45,1558,45,1,48,9,1285,26,1199,26,1,29,4,227.56,390.17,39810,39700,91581,07020,07080,NA,5,3
41035009709,3386,150,3086,150,22,104,23,2561,87,2294,87,14,63,16,453.52,777.61,39810,39700,91581,07020,07080,NA,5,3
41035009710,2088,47,2002,47,3,26,10,1548,27,1468,27,3,17,6,274.13,470.03,39810,39700,91581,07020,07080,NA,5,3
41035009711,4308,171,3966,171,18,109,44,3296,98,2990,98,11,71,28,583.68,1000.79,39810,1850,91581,07020,07080,NA,5,3
41035009712,2640,132,2342,132,15,130,21,2042,80,1789,80,8,71,14,361.61,620.03,39810,1850,91581,07020,07080,NA,5,3
41035009713,4582,148,4269,148,20,113,25,3497,85,3225,85,18,69,15,619.28,1061.82,39810,1850,91581,07020,07080,NA,5,3
41035009714,4538,174,4224,174,35,75,28,3300,86,3045,86,21,45,17,584.39,1002,39810,1850,91581,07020,07080,NA,5,3
41035009715,4082,209,3669,209,35,155,14,3074,118,2704,118,24,99,11,544.37,933.38,39810,1850,91581,07020,07080,NA,5,3
41035009716,2912,276,2435,276,46,119,35,2379,162,1916,162,31,80,28,421.29,722.35,39810,39700,91581,07050,07080,NA,5,3
41035009717,2886,248,2464,248,32,127,14,2362,146,1966,146,20,75,9,418.28,717.19,39810,39700,91581,07050,07080,NA,5,3
41035009718,2511,158,2178,158,39,115,20,1966,80,1693,80,24,73,16,348.15,596.95,39810,39700,91581,07050,07080,NA,5,3
41035009719,3483,178,3051,178,35,171,47,2625,100,2274,100,18,94,39,464.85,797.05,39810,39700,91581,07050,07080,NA,5,3
41035009720,3761,107,3507,107,22,63,61,2925,68,2683,68,17,36,53,517.98,888.14,39810,39700,91581,07050,07080,NA,5,3
41037009601,2098,74,1971,74,2,42,7,1556,48,1423,48,2,29,6,340.88,598.01,NA,56250,92924,NA,NA,11400,5,3
41037009602,5088,196,4718,196,3,136,34,3739,83,3476,83,2,72,23,819.12,1436.99,NA,40700,91632,NA,NA,07280,5,3
41039000001,4929,82,4732,82,16,37,58,3807,48,3634,48,9,29,39,1052.66,865.55,NA,NA,91717,NA,NA,07980,3,5
41039000002,4583,87,4429,87,2,37,28,3448,49,3303,49,0,29,18,953.39,783.93,NA,NA,91802,NA,NA,07740,3,5
41039000003,2051,33,1982,33,0,16,20,1566,21,1503,21,0,10,11,433.01,356.04,NA,14400,90578,13560,06210,04740,3,5
41039000011,6209,164,5915,164,21,71,36,4528,83,4283,83,8,49,22,1252.02,1029.47,15360,16950,90748,NA,NA,03690,3,5
41039000012,7136,161,6836,161,15,75,46,5327,97,5044,97,10,54,25,1472.95,1211.13,15360,15950,90697,NA,NA,11580,3,5
41039000013,6880,115,6607,115,15,75,62,5084,77,4839,77,7,51,33,1405.75,1155.88,15360,15950,90697,NA,NA,11580,3,5
41039000015,4578,176,4275,176,20,84,21,3391,93,3133,93,9,52,11,937.63,770.97,NA,54100,92346,NA,NA,09150,3,5
41039000016,4570,78,4403,78,7,51,29,3231,50,3079,50,3,34,15,893.39,734.59,NA,44050,91700,NA,NA,07590,3,5
41039000017,5350,77,5179,77,8,51,34,4020,46,3866,46,2,37,23,1111.55,913.98,15360,NA,92482,NA,NA,09870,3,5
41039000022,4941,69,4753,69,12,21,85,3768,45,3588,45,9,18,63,1041.87,856.68,NA,23850,91105,NA,NA,04740,3,5
41039000023,5676,78,5453,78,20,63,53,4157,44,3995,44,10,35,29,1149.43,945.12,NA,65400,91105,NA,NA,04740,3,5
41039000026,3952,85,3730,85,30,51,49,2926,51,2749,51,17,28,30,809.06,665.25,15360,23850,91105,NA,NA,02040,3,5
41039000027,3069,88,2892,88,24,36,25,2272,49,2123,49,9,22,20,628.22,516.56,15360,62300,91105,NA,NA,04740,3,5
41039000028,3806,123,3554,123,38,49,40,2895,76,2661,76,17,33,32,800.48,658.2,15360,62300,91105,NA,NA,04740,3,5
41039000030,3981,57,3792,57,46,20,64,3198,39,3035,39,22,14,49,884.26,727.09,15360,23850,91105,NA,NA,04740,3,5
41039000032,6676,234,6147,234,51,78,164,5082,145,4596,145,29,64,103,1405.2,1155.43,15360,69600,91105,NA,NA,11670,3,5
41039000033,6542,197,6080,197,49,116,100,5048,127,4620,127,26,77,71,1395.8,1147.7,15360,69600,91105,NA,NA,11670,3,5
41039000034,4821,173,4471,173,32,87,54,3588,104,3276,104,19,56,29,992.1,815.76,15360,69600,91105,NA,NA,11670,3,5
41039000035,2337,36,2247,36,10,31,11,1807,22,1724,22,8,23,8,499.65,410.83,15360,69600,91105,NA,NA,11670,3,5
41039000036,3222,49,3053,49,22,39,59,2619,40,2459,40,13,28,39,724.17,595.45,15360,23850,91105,NA,NA,04740,3,5
41039000037,3489,127,2799,127,49,39,470,3357,113,2595,113,48,30,458,928.23,763.24,15360,23850,91105,NA,NA,04740,3,5
41039000038,5686,152,4761,152,89,29,646,5723,147,4681,147,86,25,637,1582.44,1301.16,15360,23850,91105,NA,NA,04740,3,5
41039000039,2364,78,2143,78,56,43,40,2283,73,2011,73,50,36,40,631.26,519.06,15360,23850,91105,NA,NA,04740,3,5
41039000040,2421,110,2193,110,54,24,38,2076,70,1860,70,30,14,32,574.03,471.99,15360,23850,91105,NA,NA,04740,3,5
41039000041,3714,113,3478,113,32,36,55,2734,54,2552,54,15,27,32,755.97,621.59,15360,62300,91105,NA,NA,04740,3,5
41039000042,3782,358,3164,358,117,61,76,3255,271,2549,271,65,46,53,900.03,740.05,15360,23850,91105,NA,NA,04740,3,5
41039000043,5080,102,4799,102,51,85,38,3913,67,3672,67,33,48,26,1081.97,889.65,15360,23850,91105,NA,NA,02040,3,5
41039000045,5267,153,4816,153,78,67,141,4617,117,4155,117,59,47,122,1276.63,1049.71,15360,23850,91105,NA,NA,04740,3,5
41039000046,2836,92,2601,92,55,23,63,2196,51,2002,51,32,18,42,607.21,499.28,15360,23850,91105,NA,NA,04740,3,5
41039000047,3525,98,3284,98,45,14,83,2930,62,2705,62,26,12,63,810.16,666.16,15360,23850,91105,NA,NA,04740,3,5
41039000048,4168,122,3705,122,50,19,267,3633,96,3143,96,41,13,244,1004.54,825.99,15360,23850,91105,NA,NA,04740,3,5
41039000049,4199,76,3933,76,36,13,138,3532,51,3279,51,26,12,113,976.62,803.02,15360,23850,91105,NA,NA,04740,3,5
41039000050,4907,108,4590,108,43,29,129,3699,74,3416,74,28,16,91,1022.79,840.99,15360,23850,91105,NA,NA,04740,3,5
41039000051,3244,85,3024,85,39,21,74,2677,51,2482,51,18,19,56,740.21,608.63,15360,23850,91105,NA,NA,04740,3,5
41039000052,2039,36,1927,36,25,8,37,1601,21,1516,21,12,6,25,442.69,364,15360,23850,91105,NA,NA,04740,3,5
41039000053,2534,50,2395,50,23,14,52,1978,27,1857,27,16,5,46,546.93,449.71,15360,23850,91105,NA,NA,04740,3,5
41039000054,4866,89,4612,89,38,19,108,3767,61,3531,61,27,12,75,1041.6,856.45,15360,23850,91105,NA,NA,04740,3,5
41039000401,7168,127,6934,127,21,56,29,5328,70,5119,70,9,39,21,1473.22,1211.36,NA,38000,91513,06180,06210,06930,3,5
41039000402,3172,64,3056,64,5,33,14,2342,43,2217,43,3,28,8,647.58,532.47,NA,NA,91513,08400,08430,06930,3,5
41039000598,2461,70,2322,70,3,46,20,1763,35,1650,35,0,32,11,487.48,400.83,15360,NA,91887,NA,NA,07710,3,5
41039000703,4184,58,4038,58,4,66,18,3281,36,3157,36,1,38,13,907.21,745.96,15360,26050,92227,NA,NA,05100,3,5
41039000704,4047,114,3783,114,3,104,41,3351,79,3112,79,1,57,23,926.57,761.87,15360,26050,92227,NA,NA,05100,3,5
41039000798,2400,35,2305,35,5,39,12,1897,19,1827,19,1,22,9,524.53,431.3,15360,21150,93043,NA,NA,05100,3,5
41039000898,1449,11,1399,11,6,30,3,1070,9,1022,9,5,23,2,295.86,243.27,15360,NA,93298,NA,NA,03780,3,5
41039000901,5754,103,5498,103,23,90,35,4082,60,3881,60,12,53,16,1128.7,928.07,15360,77050,90187,NA,NA,04950,3,5
41039000902,4719,70,4546,70,13,58,29,3459,45,3309,45,8,39,13,956.43,786.43,15360,77050,90187,NA,NA,04950,3,5
41039001001,2201,35,2123,35,7,21,15,1738,22,1662,22,5,16,11,480.57,395.15,NA,23850,91105,NA,NA,02040,3,5
41039001002,3748,73,3588,73,13,20,49,2858,49,2700,49,12,16,32,790.25,649.79,15360,23850,91105,NA,NA,04740,3,5
41039001498,2263,23,2190,23,1,39,10,1646,15,1586,15,0,24,6,455.13,374.23,15360,NA,90697,NA,NA,11580,3,5
41039001801,2170,59,2080,59,3,17,9,1598,39,1498,39,2,14,6,441.86,363.32,15360,69600,91105,NA,NA,11670,3,5
41039001803,3625,59,3461,59,9,40,55,2475,45,2330,45,4,26,25,684.35,562.71,15360,69600,91105,NA,NA,11670,3,5
41039001804,2925,73,2792,73,8,13,36,1972,39,1857,39,2,10,25,545.27,448.35,15360,69600,91105,NA,NA,11670,3,5
41039001901,6966,150,6604,150,30,116,66,5062,88,4757,88,16,72,41,1399.67,1150.88,15360,69600,91105,NA,NA,11670,3,5
41039001902,4447,159,4144,159,24,83,29,3103,85,2849,85,8,60,16,858,705.49,15360,69600,91105,NA,NA,11670,3,5
41039002001,2351,34,2268,34,1,25,23,1834,20,1758,20,1,20,15,507.11,416.97,NA,53525,91105,NA,NA,11670,3,5
41039002002,3792,88,3595,88,21,29,59,2938,56,2750,56,6,24,46,812.37,667.97,15360,69600,91105,NA,NA,11670,3,5
41039002101,2824,39,2727,39,6,32,20,2154,31,2052,31,3,20,17,595.59,489.73,NA,53525,91105,NA,NA,11670,3,5
41039002102,4720,165,4334,165,61,58,99,3749,101,3382,101,38,47,80,1036.62,852.36,15360,69600,91105,NA,NA,11670,3,5
41039002401,1893,44,1812,44,10,2,23,1383,26,1311,26,7,2,11,382.41,314.43,NA,65400,91105,NA,NA,04740,3,5
41039002402,5909,100,5688,100,29,46,45,4368,49,4205,49,12,30,23,1207.78,993.1,NA,65400,91105,NA,NA,04740,3,5
41039002501,3598,90,3403,90,29,38,36,2482,45,2327,45,18,24,23,686.29,564.3,NA,23850,91105,NA,NA,02040,3,5
41039002502,4194,108,3954,108,50,35,45,3264,65,3063,65,22,19,30,902.51,742.09,NA,23850,91105,NA,NA,02040,3,5
41039002901,3059,48,2951,48,13,6,40,2434,31,2332,31,7,6,27,673.01,553.39,15360,23850,91105,NA,NA,04740,3,5
41039002902,3589,98,3350,98,19,24,91,2668,50,2480,50,11,17,60,737.72,606.59,15360,23850,91105,NA,NA,04740,3,5
41039003101,4141,86,3912,86,41,36,64,3146,49,2962,49,24,23,39,869.89,715.27,15360,23850,91105,NA,NA,04740,3,5
41039003102,3207,60,3010,60,29,27,81,2362,34,2215,34,17,15,47,653.11,537.02,15360,23850,91105,NA,NA,04740,3,5
41039004401,5245,189,4693,189,95,64,201,3824,104,3388,104,55,33,140,1057.36,869.41,15360,23850,91105,NA,NA,04740,3,5
41039004402,6020,110,5659,110,52,19,177,4526,69,4230,69,33,11,114,1251.46,1029.02,15360,23850,91105,NA,NA,04740,3,5
41039004403,5241,199,4418,199,88,73,452,4102,139,3386,139,53,52,333,1134.23,932.62,15360,23850,91105,NA,NA,04740,3,5
41039005596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,93298,NA,NA,03780,3,5
41039005597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,93298,NA,NA,04950,3,5
41039005598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,93298,NA,NA,04950,3,5
41039005689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,91887,NA,NA,07710,3,5
41039005690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,91887,NA,NA,07710,3,5
41039005691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,91887,NA,NA,07710,3,5
41039005692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,91887,NA,NA,07710,3,5
41039005693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,91887,NA,NA,07710,3,5
41039005694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,91887,NA,NA,07710,3,5
41039005695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,91887,NA,NA,05100,3,5
41039005696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,91887,NA,NA,05100,3,5
41039005697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,91887,NA,NA,05100,3,5
41039005698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360,NA,91887,NA,NA,05100,3,5
41041009501,2458,35,2379,35,1,34,9,1938,23,1861,23,1,25,5,570.13,453.3,NA,63800,90867,NA,NA,07500,1,1
41041009502,1083,15,1044,15,2,10,12,908,12,869,12,2,5,8,267.12,212.38,NA,42600,90867,NA,NA,07500,1,1
41041009503,2762,53,2625,53,1,36,47,2209,27,2097,27,1,26,31,649.85,516.69,NA,42600,90867,NA,NA,07500,1,1
41041009504,1911,38,1828,38,6,16,20,1524,24,1443,24,3,12,18,448.34,356.47,NA,42600,90867,NA,NA,07500,1,1
41041009505,1391,24,1333,24,2,19,10,1091,12,1047,12,1,11,8,320.95,255.19,NA,42600,90867,NA,NA,07500,1,1
41041009506,1610,22,1558,22,9,13,8,1382,16,1336,16,2,8,4,406.56,323.25,NA,42550,90884,NA,NA,07500,1,1
41041009507,1446,11,1406,11,0,11,17,1206,7,1172,7,0,11,9,354.79,282.09,NA,18850,90884,NA,NA,07500,1,1
41041009508,1969,44,1880,44,0,26,19,1539,26,1463,26,0,16,8,452.75,359.98,NA,52450,90034,NA,NA,07500,1,1
41041009509,3161,35,3032,35,5,52,36,2279,26,2170,26,3,32,22,670.45,533.06,NA,52450,90034,NA,NA,07500,1,1
41041009510,2110,62,1963,62,13,41,31,1678,47,1525,47,7,27,25,493.64,392.49,NA,52450,90034,NA,NA,07500,1,1
41041009511,1807,34,1715,34,1,32,25,1501,30,1406,30,1,20,14,441.57,351.09,NA,52450,90034,NA,NA,07500,1,1
41041009512,1877,24,1796,24,1,46,10,1460,15,1390,15,0,32,8,429.51,341.5,NA,52450,90034,NA,NA,07500,1,1
41041009513,2491,36,2363,36,1,79,11,1834,20,1737,20,1,51,5,539.53,428.98,NA,74000,93230,NA,NA,07500,1,1
41041009514,2770,50,2647,50,3,53,17,1938,31,1835,31,0,30,11,570.13,453.3,NA,74000,93230,NA,NA,07500,1,1
41041009515,1981,23,1924,23,1,21,12,1618,17,1563,17,0,14,7,475.99,378.46,NA,78000,93349,NA,NA,07500,1,1
41041009516,3069,31,2937,31,1,70,30,2393,18,2290,18,1,44,22,703.98,559.73,NA,78000,93349,NA,NA,07500,1,1
41041009517,1606,16,1567,16,2,17,3,1344,13,1302,13,1,13,2,395.38,314.37,NA,84200,93349,NA,NA,07500,1,1
41041009518,3387,45,2965,45,14,350,12,2350,27,2090,27,3,199,4,691.33,549.67,67525,67500,92907,NA,NA,07500,1,1
41043000202,1549,32,1480,32,3,11,21,1189,20,1122,20,3,9,15,278.99,300.4,NA,1000,90068,NA,NA,01120,4,5
41043000203,5094,96,4897,96,10,36,54,3876,60,3692,60,5,29,30,909.48,979.28,NA,1000,90068,NA,NA,01120,4,5
41043000204,3975,192,3679,192,21,55,26,3038,105,2761,105,10,38,19,712.85,767.56,NA,1000,90068,NA,NA,01120,4,5
41043000205,2576,77,2445,77,2,25,27,2173,58,2014,58,2,22,19,509.88,549.01,NA,1000,90068,NA,NA,01120,4,5
41043000206,4840,88,4614,88,8,36,94,3663,53,3478,53,7,23,49,859.5,925.47,NA,1000,90068,NA,NA,01120,4,5
41043000207,4569,110,4342,110,17,32,63,3249,69,3042,69,8,27,34,762.36,820.87,NA,1000,90068,NA,NA,01120,4,5
41043000208,6820,246,6364,246,34,99,76,5065,153,4625,153,17,65,52,1188.48,1279.69,NA,1000,90068,NA,NA,01120,4,5
41043000301,5596,99,5365,99,5,89,33,4133,62,3933,62,3,58,15,969.79,1044.21,NA,65650,92822,07170,07380,11040,4,5
41043000303,2606,38,2536,38,0,24,8,1947,28,1873,28,0,13,5,456.85,491.91,NA,71950,90986,00002,07380,11970,3,5
41043000305,3768,72,3627,72,9,43,17,2724,41,2600,41,6,28,8,639.17,688.23,NA,9050,90374,06180,06210,02910,3,5
41043000306,4971,153,4727,153,8,56,21,3579,87,3349,87,4,39,13,839.79,904.24,NA,31750,91292,06180,06210,02910,4,5
41043000307,3463,47,3360,47,5,19,32,2760,30,2658,30,4,16,22,647.62,697.32,NA,72600,90068,12060,07380,01120,4,5
41043000308,7087,132,6829,132,9,68,48,5280,74,5058,74,3,45,26,1238.93,1334.01,NA,41650,91666,07350,07380,01120,3,5
41043020198,4882,182,4607,182,2,35,56,3810,105,3525,105,2,33,40,894,962.61,NA,48300,90068,NA,NA,01120,4,5
41043030298,5991,150,5709,150,12,82,35,4353,81,4102,81,8,59,22,1021.41,1099.8,NA,48150,91904,07770,11850,08100,3,5
41043030401,5705,120,5499,120,5,53,28,4293,64,4106,64,3,37,19,1007.33,1084.64,NA,71950,93162,07350,07380,11970,3,5
41043030402,4732,85,4520,85,7,79,39,3343,44,3179,44,2,53,21,784.42,844.62,NA,71950,93162,NA,NA,11970,3,5
41043030901,7788,174,7444,174,12,95,59,5820,96,5526,96,9,65,28,1365.63,1470.44,NA,41650,91666,07350,07380,NA,3,5
41043030902,5205,84,5028,84,2,63,28,3835,52,3662,52,2,50,17,899.86,968.92,NA,41650,91666,07350,07380,11970,3,5
41043031096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,92822,07810,02780,NA,4,5
41043031097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,92822,NA,NA,06710,4,5
41043031098,10,0,9,0,0,1,0,7,0,6,0,0,1,0,1.64,1.77,NA,NA,92822,NA,NA,06710,4,5
41045009702,3820,365,3281,365,7,21,146,2890,204,2359,204,5,11,107,359.59,829.12,NA,54900,92397,12780,12810,09270,5,3
41045009703,3902,440,3211,440,13,29,209,3109,249,2404,249,9,17,181,386.84,891.95,NA,54900,92397,NA,NA,09270,5,3
41045009704,4473,1654,2660,1654,31,41,86,3908,897,2000,897,20,25,69,486.26,1121.18,NA,54900,92397,NA,NA,09270,5,3
41045009705,4843,1851,2823,1851,9,20,125,4208,1027,2043,1027,6,12,93,523.59,1207.25,NA,53750,92329,12780,12810,09000,5,3
41045009706,3904,398,3418,398,2,30,54,2972,223,2460,223,1,23,42,369.8,852.65,NA,76600,93315,12780,12810,09000,5,3
41045009707,1785,141,1578,141,0,5,60,1337,89,1107,89,0,4,48,166.36,383.58,NA,500,90017,NA,NA,01020,5,3
41045009708,1447,107,1312,107,1,21,6,1107,84,922,84,1,11,5,137.74,317.59,26475,37850,91479,06820,06840,01500,5,3
41045970198,1864,199,1556,199,0,10,97,1421,111,1116,111,0,5,78,176.81,407.68,NA,NA,90340,06120,12810,09270,5,3
41047000001,764,36,689,36,8,12,19,774,35,665,35,8,12,19,167.83,181.93,NA,64900,92737,NA,NA,10820,4,1
41047000002,2869,163,2546,163,38,23,97,2628,103,2287,103,25,18,92,569.84,617.71,NA,64900,92737,NA,NA,10820,4,1
41047000003,4582,573,3730,573,55,125,94,3704,366,2810,366,31,76,55,803.15,870.62,NA,64900,92737,NA,NA,10820,4,1
41047000004,4206,729,3236,729,29,141,67,3603,466,2526,466,15,81,49,781.25,846.88,NA,64900,92737,NA,NA,10820,4,1
41047000005,6650,808,5286,808,93,135,311,5019,448,3816,448,42,83,182,1088.28,1179.71,NA,64900,92737,NA,NA,10820,4,1
41047000006,4844,169,4507,169,44,43,80,3763,110,3435,110,28,30,50,815.94,884.49,NA,64900,92737,NA,NA,10820,4,1
41047000007,4043,291,3475,291,41,70,163,3330,176,2795,176,28,45,110,722.05,782.71,NA,64900,92737,NA,NA,10820,4,1
41047000008,3365,255,2538,255,424,120,22,3537,254,2472,254,420,116,21,766.94,831.37,NA,64900,92737,NA,NA,10820,4,1
41047000009,6459,788,5168,788,133,146,220,5310,470,4009,470,80,95,186,1151.38,1248.11,NA,64900,92737,NA,NA,10820,4,1
41047000010,2632,215,2303,215,23,65,25,2184,123,1858,123,16,43,21,473.56,513.35,NA,64900,92737,NA,NA,10820,4,1
41047000011,4653,176,4334,176,46,45,51,3632,114,3318,114,26,25,35,787.54,853.7,NA,64900,92737,NA,NA,10820,4,1
41047000012,3798,133,3530,133,26,28,74,3001,85,2748,85,16,20,47,650.71,705.38,NA,64900,92737,NA,NA,10820,4,1
41047000013,3582,83,3397,83,17,22,61,2900,54,2723,54,15,17,37,628.81,681.64,NA,64900,92737,NA,NA,10820,4,1
41047000014,7334,305,6745,305,38,130,116,5655,172,5114,172,25,95,77,1226.19,1329.2,NA,38500,92737,NA,NA,10820,4,1
41047000015,11553,633,10479,633,63,241,133,8598,355,7612,355,33,155,88,1864.33,2020.95,NA,38500,92737,NA,NA,10820,4,1
41047000016,17546,1004,15556,1004,135,202,641,13436,605,11550,605,77,141,458,2913.36,3158.12,NA,32850,92737,NA,NA,10820,4,1
41047000017,10299,550,9049,550,90,159,445,7781,290,6770,290,52,100,279,1687.17,1828.92,NA,64900,92737,NA,NA,10820,4,1
41047000018,13872,849,12141,849,411,213,241,11249,574,9467,574,327,157,150,2439.15,2644.07,NA,26750,92737,12480,02780,10820,4,1
41047000019,906,27,818,27,37,16,7,734,9,685,9,23,4,4,159.16,172.53,NA,64900,92737,NA,NA,10820,4,1
41047000020,3649,93,3424,93,14,43,74,2706,58,2510,58,11,23,46,586.75,636.04,NA,64900,92737,NA,NA,10820,4,1
41047000021,7678,221,7244,221,34,71,101,5877,147,5442,147,19,39,83,1274.33,1381.38,NA,64900,92737,NA,NA,10820,4,1
41047000022,7795,206,7326,206,61,54,146,5797,126,5384,126,33,37,91,1256.98,1362.58,NA,64900,92737,NA,NA,10820,4,1
41047000023,9279,238,8767,238,31,78,164,6701,133,6258,133,19,52,106,1453,1575.06,NA,64900,92737,NA,NA,10820,4,1
41047000024,2113,22,2065,22,1,4,20,1572,13,1529,13,1,3,13,340.86,369.5,NA,64900,92737,NA,NA,10820,4,1
