GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRROM,G18USSDWIL,G18USSIMCC,G18USSLBOW,G18USSCAAL,G18USSOWRI
49001BEA4UN,49,001,BEA4UN,14.27,1.19,0.17,0.68,3.91,0
49001BEV1I-,49,001,BEV1I-,399.06,45.71,7.83,8.85,18.87,1.03
49001BEV2I-,49,001,BEV2I-,319.11,47.05,2.97,10.01,17.43,0.1
49001BEV3I-,49,001,BEV3I-,4.42,0.54,0,0.04,0.22,0.04
49001BEV3UE,49,001,BEV3UE,54.12,6.65,0,0.44,2.66,0.44
49001BEV3UN,49,001,BEV3UN,70.9,8.69,0.01,0.61,3.63,0.58
49001BEV3US,49,001,BEV3US,27.96,3.51,0.03,0.29,1.39,0.21
49001BEV3UW,49,001,BEV3UW,75.89,9.3,0.07,0.67,3.73,0.6
49001BEV4UE,49,001,BEV4UE,7.42,0.62,0.09,0.35,2.03,0
49001BEV4US,49,001,BEV4US,66.86,5.73,0.84,3.05,17.13,0.01
49001GRN1UN,49,001,GRN1UN,19.51,3.13,2.09,0.35,0.35,0.35
49001GRN1US,49,001,GRN1US,36.49,5.87,3.91,0.65,0.65,0.65
49001MIL1I-,49,001,MIL1I-,35.24,21.33,0,5.56,0,0
49001MIL2I-,49,001,MIL2I-,40.38,22.63,0.67,1.55,3.99,0.67
49001MIL2UN,49,001,MIL2UN,19.81,11.1,0.33,0.76,1.96,0.33
49001MIL2UW,49,001,MIL2UW,83.87,47.01,1.38,3.23,8.3,1.38
49001MIL2WW,49,001,MIL2WW,29.3,16.42,0.48,1.13,2.9,0.48
49001MIL3UE,49,001,MIL3UE,48.98,13.42,0.78,2.59,6.21,0.78
49001MIL3UN,49,001,MIL3UN,16.62,6.94,0.27,0.73,1.9,0.27
49001MIL3US,49,001,MIL3US,6.78,2.16,0.09,0.45,0.75,0.09
49001MNV1I-,49,001,MNV1I-,147.17,11.51,4.85,1.82,24.23,0.61
49001MNV1UE,49,001,MNV1UE,39.7,3.1,1.31,0.49,6.54,0.16
49001MNV1UW,49,001,MNV1UW,56.12,4.39,1.85,0.69,9.24,0.23
49003BC0001,49,003,BC0001,432,113,16,20,20,2
49003BC0002,49,003,BC0002,160.56,25.77,1.69,3.38,5.92,0.42
49003BC0003,49,003,BC0003,306,104,7,23,26,5
49003BC0004,49,003,BC0004,515.54,120.25,10.31,25.62,26.09,3.58
49003BC0005,49,003,BC0005,215,92,8,14,14,3
49003BC0006,49,003,BC0006,445.47,64.98,11.24,16.52,25.12,5.05
49003BC0007,49,003,BC0007,346.78,83.66,11,17.07,12.14,2.02
49003BC0008,49,003,BC0008,175,58,6,9,7,1
49003BC0009,49,003,BC0009,228,38,5,6,4,0
49003BC0010,49,003,BC0010,345.03,64.04,4.78,7.65,6.69,0
49003BC0011,49,003,BC0011,278,59,2,6,7,0
49003BC0012,49,003,BC0012,444,105,7,30,26,2
49003BC0013,49,003,BC0013,255,76,2,17,17,3
49003BC0014,49,003,BC0014,350.69,94.38,7.95,11.92,29.8,1.99
49003BC0015,49,003,BC0015,379,91,9,19,24,0
49003BC00UN,49,003,BC00UN,160.49,36.84,0.27,4.06,7.68,0.93
49003BDC000,49,003,BDC000,181.8,12.97,0.43,6.38,6.27,1.15
49003BEAR0E,49,003,BEAR0E,144.62,28.17,5.45,5.45,11.81,0
49003BEAR0I,49,003,BEAR0I,96.68,12.68,2.85,4.75,5.07,0.32
49003BEARUN,49,003,BEARUN,180.54,23.61,5.01,8.48,9.44,0.63
49003BEARUS,49,003,BEARUS,9.21,1.21,0.27,0.45,0.48,0.03
49003CC0000,49,003,CC0000,6,0,0,1,0,0
49003COR002,49,003,COR002,85,14,2,5,4,0
49003COR01I,49,003,COR01I,128.08,33.19,3.4,6.38,6.81,1.28
49003COR1UN,49,003,COR1UN,33.67,8.72,0.89,1.68,1.79,0.34
49003COR1US,49,003,COR1US,139.25,36.09,3.7,6.94,7.4,1.39
49003DEWY0I,49,003,DEWY0I,74.84,6.8,0.76,3.02,4.54,0
49003DEWY0U,49,003,DEWY0U,91.08,8.28,0.92,3.68,5.52,0
49003ELWD0I,49,003,ELWD0I,410.53,47.18,4.59,12.3,23.09,1.71
49003ELWD0U,49,003,ELWD0U,34.18,4.25,0.4,1.05,1.89,0.14
49003FLD01I,49,003,FLD01I,138.03,14,0,2,9,2
49003FLD2UE,49,003,FLD2UE,97.58,15.11,1.89,1.89,6.92,0
49003FLD2UW,49,003,FLD2UW,57.39,8.89,1.11,1.11,4.07,0
49003GAR01I,49,003,GAR01I,159.84,17.11,2.7,6.3,13.51,0.9
49003GAR02I,49,003,GAR02I,226.19,29.27,4.66,5.99,11.97,2.66
49003GAR02U,49,003,GAR02U,112.68,14.58,2.32,2.98,5.97,1.33
49003GAR0UE,49,003,GAR0UE,180.11,9.48,2.59,1.72,0.86,0.86
49003GAR1UE,49,003,GAR1UE,118.44,12.68,2,4.67,10.01,0.67
49003GAR1UN,49,003,GAR1UN,75.14,8.04,1.27,2.96,6.35,0.42
49003GC0000,49,003,GC0000,21.64,1.73,0,0.01,0,0
49003HONEYI,49,003,HONEYI,487.51,65.18,5.68,11.66,23.61,2.77
49003HONEYU,49,003,HONEYU,38.86,5.17,0.39,0.85,1.85,0.23
49003HOWL0I,49,003,HOWL0I,14.84,1.22,0.2,0.61,1.23,0
49003HOWLUE,49,003,HOWLUE,3.02,0.25,0.04,0.12,0.25,0
49003HOWLUN,49,003,HOWLUN,31.57,2.6,0.43,1.3,2.6,0
49003HOWLUW,49,003,HOWLUW,22.08,1.81,0.3,0.91,1.81,0
49003LAKE00,49,003,LAKE00,8.85,0.71,0,0.1,0.29,0.19
49003MANT0I,49,003,MANT0I,153.77,23.73,4.11,2.74,4.11,0.91
49003MANTUN,49,003,MANTUN,57.68,8.9,1.54,1.03,1.54,0.34
49003MANTUS,49,003,MANTUS,133.01,22.91,3.43,2.66,3.76,0.81
49003PARK00,49,003,PARK00,70.06,1,0,0.01,5,0
49003PER002,49,003,PER002,330.76,35.26,7.23,7.1,15.45,2
49003PER003,49,003,PER003,379.33,58.1,5.81,2.49,11.62,0
49003PER01I,49,003,PER01I,509.82,55.62,2.8,10.53,13.88,0.92
49003PER01U,49,003,PER01U,41.39,4.64,0.21,0.96,1.24,0.09
49003PER04I,49,003,PER04I,482.68,79.78,6.28,17.62,12.56,0.22
49003PER04U,49,003,PER04U,23.05,3.75,0.29,0.87,0.58,0
49003PLYM0I,49,003,PLYM0I,14.09,2.2,0.33,0.33,0.44,0.11
49003PLYMUC,49,003,PLYMUC,11.45,1.79,0.27,0.27,0.36,0.09
49003PLYMUE,49,003,PLYMUE,78.16,12.19,1.76,1.79,2.53,0.62
49003PLYMUW,49,003,PLYMUW,28.18,4.4,0.66,0.66,0.88,0.22
49003PORT0I,49,003,PORT0I,28.38,4.78,0.64,1.28,2.55,0
49003PORTUE,49,003,PORTUE,34.34,5.79,0.77,1.54,3.09,0
49003PORTUW,49,003,PORTUW,26.28,4.43,0.59,1.18,2.36,0
49003PROM00,49,003,PROM00,11.33,1.03,0,1,3.99,0
49003RIVER0,49,003,RIVER0,197,23,3,8,16,1
49003SNOW0I,49,003,SNOW0I,5.28,0.43,0,0.09,0.26,0.17
49003SNOWUN,49,003,SNOWUN,15.32,1.24,0.02,0.28,0.79,0.45
49003SNOWUS,49,003,SNOWUS,37.01,2.99,0,0.6,1.79,1.19
49003SWIL00,49,003,SWIL00,471.89,83.32,6.32,19.79,25.21,2.13
49003TRE003,49,003,TRE003,268.29,38.6,6.88,17.23,19.25,0.9
49003TRE004,49,003,TRE004,379.95,66.12,10.02,12.03,19.05,3.01
49003TRE005,49,003,TRE005,326.5,48.96,5.68,11.42,12.84,2.27
49003TRE02A,49,003,TRE02A,342.74,62.9,5.43,14.75,17.09,0.78
49003TRE02B,49,003,TRE02B,69.88,12.83,1.11,3.01,3.49,0.16
49003TRE0US,49,003,TRE0US,285.75,36.26,2.6,8.97,14.21,1.17
49003TRE0UW,49,003,TRE0UW,451.9,64.02,10.36,19.77,23.54,3.77
49003TRE1AI,49,003,TRE1AI,400.79,36.09,2.48,6.59,5.03,0.83
49003TRE1AU,49,003,TRE1AU,2.56,0.3,0.03,0.07,0.14,0.01
49003TRE1BI,49,003,TRE1BI,40.81,4.08,0.33,0.86,1.17,0.12
49003TRE1BU,49,003,TRE1BU,75.41,7.08,0.52,1.38,1.41,0.18
49003WLRD0I,49,003,WLRD0I,427.77,88.03,9.01,8.1,18.43,3.45
49003WLRD0U,49,003,WLRD0U,155.74,31.85,3.24,3.01,6.64,1.26
49003YOST00,49,003,YOST00,12.91,0,0,1.98,0,0
49005AMA0I0,49,005,AMA0I0,123.41,15.73,2.38,0.86,8.69,0
49005AMA0UE,49,005,AMA0UE,4.11,0.52,0.08,0.03,0.3,0
49005AMA0US,49,005,AMA0US,18.98,2.39,0.38,0.13,1.38,0
49005BEN000,49,005,BEN000,187.87,34.67,1.77,3.5,5.24,0
49005CLK00I,49,005,CLK00I,61.44,7.61,0.28,0.28,3.1,1.69
49005CLK0UE,49,005,CLK0UE,96.68,11.97,0.44,0.44,4.88,2.66
49005CLK0UW,49,005,CLK0UW,58.58,7.26,0.27,0.27,2.96,1.61
49005COR00I,49,005,COR00I,43.96,4.61,0.04,1.05,2.53,1.93
49005COR0UW,49,005,COR0UW,45.08,4.66,0,1.04,2.59,2.07
49005COV000,49,005,COV000,179.32,23.91,4.98,7.97,10.96,1.99
49005CY0000,49,005,CY0000,307.49,40.87,0,14.59,12.65,1.94
49005HYD001,49,005,HYD001,883.19,143.92,2.01,15.27,24.48,2.93
49005HYD02I,49,005,HYD02I,650.04,147.94,5.55,13.87,31.44,7.4
49005HYD2UE,49,005,HYD2UE,75.59,14.44,0.45,1.6,2.81,0.51
49005HYD2UW,49,005,HYD2UW,27.02,6.08,0.23,0.57,1.28,0.3
49005HYR01I,49,005,HYR01I,275,65.89,3.35,11.46,18.83,2.04
49005HYR01U,49,005,HYR01U,115.67,28.21,1.42,4.84,7.98,0.85
49005HYR02A,49,005,HYR02A,255.78,48.06,3.97,11.86,11.04,1.04
49005HYR02B,49,005,HYR02B,11.17,2.09,0.19,0.56,0.47,0.05
49005HYR03I,49,005,HYR03I,271.29,54.26,2.8,10.63,11.75,0.56
49005HYR03U,49,005,HYR03U,217.26,43.75,2.25,8.53,9.58,0.48
49005HYR04I,49,005,HYR04I,497.69,60.61,4.27,17.93,27.32,4.27
49005HYR04U,49,005,HYR04U,71.37,8.69,0.61,2.57,3.92,0.61
49005HYR05I,49,005,HYR05I,97.71,19.33,2.11,4.83,6.86,0.05
49005HYR5UE,49,005,HYR5UE,225.13,45.32,5.17,11.6,16.2,0.01
49005HYR5US,49,005,HYR5US,33.85,6.68,0.75,1.65,2.41,0.01
49005LEW001,49,005,LEW001,316.68,43.09,0.02,17.03,16.04,0.01
49005LEW002,49,005,LEW002,174.7,22.99,3.68,7.36,10.11,0
49005LOG001,49,005,LOG001,143.87,134.23,8.69,12.04,4.73,0.02
49005LOG002,49,005,LOG002,212,143,10,17,17,0
49005LOG003,49,005,LOG003,269,126,8,22,10,2
49005LOG004,49,005,LOG004,239,143,1,29,11,1
49005LOG005,49,005,LOG005,300,275,10,26,22,0
49005LOG006,49,005,LOG006,197,150,4,13,11,1
49005LOG007,49,005,LOG007,107,106,3,12,2,1
49005LOG008,49,005,LOG008,97,102,0,9,3,0
49005LOG009,49,005,LOG009,213.3,184.48,10.19,10.19,11.53,0.15
49005LOG010,49,005,LOG010,138,115,6,9,3,0
49005LOG011,49,005,LOG011,157,103,3,7,12,0
49005LOG012,49,005,LOG012,64.26,50.37,1.16,9.26,2.32,0.58
49005LOG013,49,005,LOG013,362.33,256.33,2.89,10.6,13.49,2.89
49005LOG014,49,005,LOG014,200.46,155.14,0,8.72,3.49,0.87
49005LOG015,49,005,LOG015,143,143,2,14,12,1
49005LOG016,49,005,LOG016,233,143,3,14,15,0
49005LOG017,49,005,LOG017,233,121,2,23,14,1
49005LOG018,49,005,LOG018,127,76,8,5,4,0
49005LOG019,49,005,LOG019,174,69,2,9,9,0
49005LOG020,49,005,LOG020,401,185,3,17,8,1
49005LOG021,49,005,LOG021,225,166,3,12,9,2
49005LOG022,49,005,LOG022,414.69,201.66,6.97,7.38,14.89,0.85
49005LOG023,49,005,LOG023,187.74,152.63,1.84,12.74,5.68,1.42
49005LOG024,49,005,LOG024,110,99,3,9,8,2
49005LOG025,49,005,LOG025,267,134,6,21,16,4
49005LOG026,49,005,LOG026,250,133,5,13,7,0
49005LOG027,49,005,LOG027,358.73,118.01,11.08,12.2,15.15,4.01
49005LOG028,49,005,LOG028,88,38,0,2,7,0
49005LOG029,49,005,LOG029,437.65,184.56,2.86,10.52,7.66,0
49005LOG030,49,005,LOG030,322.77,179.1,5.9,11.81,16.73,4.92
49005LOG031,49,005,LOG031,188.54,152.39,3.93,25.1,9.86,0.08
49005LOG032,49,005,LOG032,122.85,69.7,1.74,9.58,7.84,0.87
49005LOG33N,49,005,LOG33N,132.9,58.82,2.26,10.18,9.61,0.57
49005LOG33S,49,005,LOG33S,209.1,89.18,3.74,9.82,10.39,0.43
49005MEN001,49,005,MEN001,77.89,13.1,0.32,4.21,8.42,0
49005MEN00I,49,005,MEN00I,443.06,71.13,2.41,16.28,18.69,1.21
49005MEN2UE,49,005,MEN2UE,207.27,33.03,1.08,7.71,8.73,0.6
49005MEN2UW,49,005,MEN2UW,90.93,14.6,0.49,3.34,3.84,0.25
49005MIL025,49,005,MIL025,620.79,91.51,3.03,12.8,17.65,1.19
49005MIL17I,49,005,MIL17I,54.06,11.31,2.51,0,0.63,0
49005MIL17U,49,005,MIL17U,31.94,6.69,1.49,0,0.37,0
49005NEW00I,49,005,NEW00I,165.51,27.25,1.01,3.03,9.08,0.5
49005NEW0UN,49,005,NEW0UN,42.1,6.93,0.26,0.77,2.31,0.13
49005NEW0US,49,005,NEW0US,132.09,21.95,0.72,3.43,9.02,0.36
49005NIB017,49,005,NIB017,396.36,79.07,0.95,17.15,15.24,3.81
49005NIB01I,49,005,NIB01I,239.22,58.75,4.3,11.82,8.96,0.72
49005NIB01U,49,005,NIB01U,419.29,104.19,7.62,20.96,15.88,1.27
49005NIB025,49,005,NIB025,11.33,0,0,0,0,0
49005NIB03I,49,005,NIB03I,539.38,103.02,3.51,9.68,29.63,1.74
49005NIB03U,49,005,NIB03U,49.1,9.37,0.32,0.89,2.69,0.16
49005NLG001,49,005,NLG001,400,244,6,27,12,2
49005NLG002,49,005,NLG002,385.69,116.3,1.99,11.93,2.98,0.99
49005NLG003,49,005,NLG003,428.75,75.96,5,14.99,13.99,2
49005NLG004,49,005,NLG004,566.05,95.92,0.95,11.4,20.89,0
49005NLG005,49,005,NLG005,472,152,2,15,21,2
49005NLG006,49,005,NLG006,429,138,2,9,17,0
49005PAR00I,49,005,PAR00I,56.15,9.42,0.91,1.27,3.62,0.18
49005PAR0EM,49,005,PAR0EM,438.82,76.34,7.12,10.22,28.26,1.5
49005PAR0UE,49,005,PAR0UE,44.6,7.48,0.72,1.01,2.88,0.14
49005PAR0UW,49,005,PAR0UW,106.68,17.51,1.54,2.54,6.23,0.28
49005PRO001,49,005,PRO001,486.43,91.89,0,8.99,15.98,1
49005PRO002,49,005,PRO002,612.03,137.65,8.91,15.84,13.87,1.98
49005PRO003,49,005,PRO003,545.58,123.56,3.14,11.63,16,0.12
49005PRO004,49,005,PRO004,292.03,104.16,0.99,11.75,13.73,0.87
49005PRO005,49,005,PRO005,409.07,93.36,4.09,18.16,9.14,0.02
49005RCH02I,49,005,RCH02I,176.53,30.79,4.23,6.07,8.99,2.11
49005RCH1I0,49,005,RCH1I0,278.42,50.34,3.15,7.08,15.73,1.57
49005RCH1UE,49,005,RCH1UE,17.22,3.11,0.19,0.44,0.97,0.1
49005RCH1UW,49,005,RCH1UW,42.68,7.72,0.48,1.09,2.41,0.24
49005RCH2US,49,005,RCH2US,219.87,38.21,5.54,7.75,11.08,2.77
49005RVH001,49,005,RVH001,272.31,131.7,3.42,8,9.74,2.11
49005RVH002,49,005,RVH002,410.04,104.46,3.01,14.97,12.01,0.02
49005SMI003,49,005,SMI003,440.78,91.53,7.11,16.88,23.11,1.78
49005SMI01I,49,005,SMI01I,261.9,39.35,4.3,9.84,15.98,0
49005SMI01U,49,005,SMI01U,164.1,24.65,2.7,6.16,10.02,0
49005SMI02I,49,005,SMI02I,466.36,94.98,3.27,18.52,15.39,0.14
49005SMI02U,49,005,SMI02U,62.02,12.69,0.56,2.44,2.31,0.07
49005SMI04I,49,005,SMI04I,360.9,66.59,2.62,9.09,12.98,1.93
49005SMI04U,49,005,SMI04U,177.64,32.82,1.27,4.44,6.38,0.96
49005SMI05I,49,005,SMI05I,299.58,49.73,3.07,8.59,9.82,0.61
49005SMI05U,49,005,SMI05U,188.42,31.27,1.93,5.41,6.18,0.39
49005SMI06I,49,005,SMI06I,298.95,55.2,4.3,7.17,19.36,0
49005SMI06U,49,005,SMI06U,118.05,21.8,1.7,2.83,7.64,0
49005SMI07I,49,005,SMI07I,159.57,34.5,3.08,8.93,8.93,0.62
49005SMI07U,49,005,SMI07U,385.81,81.72,7.55,20.71,21.7,1.59
49005TRE000,49,005,TRE000,163.26,24.74,2.28,6.56,11.77,0
49005UNINH0,49,005,UNINH0,44.29,32.62,0.12,1.73,1.04,0.24
49005WEL01I,49,005,WEL01I,53.81,4.84,0.52,1.21,2.77,0.35
49005WEL01U,49,005,WEL01U,258.35,23.28,2.49,5.81,13.28,1.66
49005WEL02I,49,005,WEL02I,313.06,42.04,0.75,5.26,24.77,0.75
49005WEL02U,49,005,WEL02U,103.94,13.96,0.25,1.74,8.23,0.25
49005WEL03I,49,005,WEL03I,286.16,30.5,1.79,5.38,11.66,1.79
49005WEL03U,49,005,WEL03U,31.69,3.38,0.2,0.6,1.29,0.2
49005WEL04I,49,005,WEL04I,292.31,43.35,1.97,8.54,9.2,0
49005WEL04U,49,005,WEL04U,151.11,24.13,1.12,4.64,5.43,0.13
49007CB0020,49,007,CB0020,13.8,6.91,3.93,0.98,0,0
49007CB003E,49,007,CB003E,31.85,12.78,1.16,1.1,1.63,0.08
49007CB003W,49,007,CB003W,3.44,2.46,0,0,0,0
49007CB0070,49,007,CB0070,115.84,133.21,12.55,15.44,20.27,0
49007CB0160,49,007,CB0160,253.02,138.01,11,11,16,1
49007CB0170,49,007,CB0170,216.88,102.92,16.15,16.13,8.12,1.02
49007CB0190,49,007,CB0190,328.14,95.54,20.05,13.09,15.15,2.01
49007CB0200,49,007,CB0200,242.26,185.26,21.85,8.55,20.9,1.9
49007CB0210,49,007,CB0210,226.3,172.55,15.26,7.47,13.57,0.99
49007CB022E,49,007,CB022E,200.7,48.07,6.54,6.37,15.74,0.1
49007CB022S,49,007,CB022S,15.69,3.2,0.45,0.5,1.22,0
49007CB022W,49,007,CB022W,80.89,16.59,2.36,2.56,6.24,0.01
49007CB0270,49,007,CB0270,140.58,46.53,3.96,3.96,7.92,0
49007CB0300,49,007,CB0300,298.46,91.2,7.37,8.29,11.98,0
49007CB0310,49,007,CB0310,143,66,11,4,6,1
49007CB0320,49,007,CB0320,225,95,8,8,3,1
49007CB0330,49,007,CB0330,222,87,10,8,11,0
49007CB0340,49,007,CB0340,289.54,87.8,8.63,4.71,13.02,1
49007CB0360,49,007,CB0360,185.53,56.54,9.55,8.24,7.77,1.4
49007CB037E,49,007,CB037E,221.52,108.04,13.48,12.73,17.5,0.68
49007CB037W,49,007,CB037W,99.32,49.52,6.03,5.63,7.76,0.31
49007CB0380,49,007,CB0380,301.88,113.82,11.88,3.96,12.87,0.99
49007CB0390,49,007,CB0390,337.66,91.85,5.74,6.7,12.44,0.96
49007CB0400,49,007,CB0400,149.18,58.22,9.35,9.07,2.79,0.56
49007CB22SW,49,007,CB22SW,60.63,12.41,1.76,1.92,4.69,0
49009BROWN3,49,009,BROWN3,1.39,0,0,0,1.39,0
49009DJ1SD1,49,009,DJ1SD1,35.8,17.12,0,0.78,0,0
49009DJ1SD2,49,009,DJ1SD2,28,6,0,0,0,0
49009DJTOWN,49,009,DJTOWN,10.2,4.88,0,0.22,0,0
49009MAN2S2,49,009,MAN2S2,55,15.2,3.02,1.01,0.04,0
49009MAN2S3,49,009,MAN2S3,0,0,0,0,0,0
49009MAN2S4,49,009,MAN2S4,3.93,0.8,0.09,0.06,0.14,0
49009MAN2S5,49,009,MAN2S5,75.02,15.22,1.63,1.09,2.72,0
49009MANILA,49,009,MANILA,99.43,17.34,1.26,2.69,4.57,0
490110CE00U,49,011,0CE00U,20.06,4.03,0.05,0.39,0.69,0
49011BO0010,49,011,BO0010,443.14,198.92,11.23,14.22,14.25,0
49011BO0020,49,011,BO0020,400,166,5,15,12,0
49011BO0030,49,011,BO0030,358.02,143.79,4.83,11.58,8.69,0
49011BO0040,49,011,BO0040,783.25,203.28,7.45,21.1,23.56,0
49011BO004I,49,011,BO004I,160.42,59.58,1.15,5.35,6.88,0
49011BO0050,49,011,BO0050,342,104,5,15,14,0
49011BO0060,49,011,BO0060,399,216,9,22,13,0
49011BO0070,49,011,BO0070,360,228,12,24,14,0
49011BO0080,49,011,BO0080,429,168,14,16,10,0
49011BO0090,49,011,BO0090,530,134,7,13,14,0
49011BO0100,49,011,BO0100,308.56,62.55,6.55,7.74,5.96,0
49011BO0110,49,011,BO0110,533,121,3,5,9,0
49011BO0120,49,011,BO0120,509,162,6,10,14,0
49011BO0130,49,011,BO0130,320,135,8,18,8,0
49011BO0140,49,011,BO0140,228.8,107.04,5.89,7.86,3.93,0
49011BO0150,49,011,BO0150,263,113,5,10,9,0
49011BO0160,49,011,BO0160,482,181,3,15,13,0
49011BO0170,49,011,BO0170,530.56,126.34,8.25,9.29,14.22,0
49011BO0180,49,011,BO0180,449.21,197.33,8.92,13.88,6.94,0
49011BO0190,49,011,BO0190,591.6,217.66,5.73,19.96,28.18,0
49011BO0200,49,011,BO0200,398,130,4,14,2,0
49011BO0210,49,011,BO0210,444,200,6,15,7,0
49011BO0220,49,011,BO0220,429,194,2,19,19,0
49011BO0230,49,011,BO0230,610.53,293.36,19.2,24.5,22.33,0
49011BO0240,49,011,BO0240,117.63,70.53,5.53,4.6,7.25,0
49011BO0250,49,011,BO0250,511.44,234.74,17.98,13.98,16.98,0
49011BO0260,49,011,BO0260,407.85,176.12,9.27,13.9,7.42,0
49011BO0270,49,011,BO0270,336,110,2,10,6,0
49011BO0280,49,011,BO0280,301.4,127.34,5.27,9.04,15.82,0
49011BO0290,49,011,BO0290,402,138,4,9,6,0
49011BO030I,49,011,BO030I,31.11,6.9,0.47,1.17,0.47,0
49011BO030U,49,011,BO030U,79.88,17.72,1.2,3,1.2,0
49011BO0310,49,011,BO0310,383.2,141.44,7.25,8.67,6.67,0
49011BO0320,49,011,BO0320,510.66,191.79,5.56,25.11,7.49,0
49011BO0330,49,011,BO0330,537.35,117.7,5.54,4.85,8.54,0
49011CE0010,49,011,CE0010,434.45,170.08,7.39,14.79,6.47,0
49011CE0020,49,011,CE0020,291.86,56.36,0.09,5.07,7.77,0
49011CE0030,49,011,CE0030,467,141,6,9,17,0
49011CE004I,49,011,CE004I,442.82,103.42,2.82,8.46,12.22,0
49011CE004U,49,011,CE004U,28.18,6.58,0.18,0.54,0.78,0
49011CE005I,49,011,CE005I,82.23,21.15,1.28,2.35,3.84,0
49011CE005U,49,011,CE005U,295.95,75.08,4.38,8.28,13.53,0
49011CE0060,49,011,CE0060,571.74,213.55,10,17.36,17.86,0
49011CE0070,49,011,CE0070,570.59,129.46,4.78,14.89,17.71,0
49011CE008I,49,011,CE008I,387.94,77.97,0.95,7.61,13.31,0
49011CE0090,49,011,CE0090,441,141,5,7,9,0
49011CE0100,49,011,CE0100,558.41,144.59,3.59,14.95,18.18,0
49011CE0110,49,011,CE0110,246.19,114.81,6.24,10.54,12.49,0
49011CE0120,49,011,CE0120,499,128,5,12,18,0
49011CF0010,49,011,CF0010,329.43,143.77,11.68,13.5,22.92,0
49011CF0020,49,011,CF0020,332,121,11,11,9,0
49011CF0030,49,011,CF0030,253.31,107.28,12.1,11.48,14.42,0
49011CF0040,49,011,CF0040,389.95,242.98,17.84,30.78,25.88,0
49011CF0050,49,011,CF0050,323.46,164.65,18.46,16.02,19.63,0
49011CF0060,49,011,CF0060,338.2,189.93,20.24,28.24,27.24,0
49011CF0070,49,011,CF0070,203.29,124.29,15.42,14.45,15.42,0
49011CF0080,49,011,CF0080,278,134,21,15,16,0
49011CF0090,49,011,CF0090,226,122,15,18,19,0
49011CF0100,49,011,CF0100,334.14,178.33,24.4,29.1,22.53,0
49011CF0110,49,011,CF0110,333,137,8,13,22,0
49011CF0120,49,011,CF0120,272.86,204.72,13.92,30.13,19.39,0
49011CF013A,49,011,CF013A,0.02,0.01,0,0,0,0
49011CF013B,49,011,CF013B,6.73,8.92,0.74,0.75,0.74,0
49011CF0140,49,011,CF0140,20.11,10.89,2.51,2.51,3.35,0
49011CF0150,49,011,CF0150,13.47,12.88,1.43,1.43,0.58,0
49011CF0160,49,011,CF0160,253,118,7,15,19,0
49011CF0170,49,011,CF0170,122,109,10,7,13,0
49011CL0010,49,011,CL0010,405.68,186.85,30.98,22.98,24.98,0
49011CL0020,49,011,CL0020,511.94,156.96,19.36,28.83,30.53,0
49011CL0030,49,011,CL0030,207.36,59.97,8.16,10.2,12.12,0.05
49011CL0040,49,011,CL0040,330.41,132.86,13.14,21.24,12.23,0
49011CL0050,49,011,CL0050,154,36,0,4,2,0
49011CL0060,49,011,CL0060,488.78,161.33,21.02,23.04,15.04,0
49011CL0070,49,011,CL0070,400.23,172.54,11.05,22.07,21.07,0
49011CL0080,49,011,CL0080,374,145,20,16,22,0
49011CL0090,49,011,CL0090,378.36,165.35,16.53,22.37,20.43,0
49011CL0100,49,011,CL0100,147.49,88.18,7.99,20.9,5.62,0
49011CL0110,49,011,CL0110,437.51,162.82,10.01,9.1,26.38,0
49011CL0120,49,011,CL0120,426.86,139.67,21.6,17.9,20.47,0
49011CL0130,49,011,CL0130,342.81,144.81,10.84,18.72,17.73,0
49011DC0010,49,011,DC0010,0.45,0.11,0.02,0.02,0.03,0
49011DC0020,49,011,DC0020,53.84,12.24,2.09,2.37,2.5,0
49011FA0010,49,011,FA0010,156.94,36.29,1.02,4.93,2.04,0
49011FA001I,49,011,FA001I,159.79,38.36,1.22,4.51,2.03,0
49011FA0020,49,011,FA0020,579.62,196.42,13.8,22.49,13.1,0
49011FA0030,49,011,FA0030,241.6,150.88,6.73,10.97,5.07,0
49011FA0040,49,011,FA0040,488.75,145.19,2.05,2.22,17.2,0
49011FA0050,49,011,FA0050,479.18,105.44,5.41,9.28,2.67,0
49011FA006I,49,011,FA006I,419.51,101.63,6.49,12.97,7.93,0
49011FA006U,49,011,FA006U,165.24,40.22,2.57,5.09,3.13,0
49011FA0070,49,011,FA0070,413.53,106.89,8.99,4,7.99,0
49011FA008I,49,011,FA008I,395.74,126.32,7.43,11.14,8.36,0
49011FA008U,49,011,FA008U,27.99,8.94,0.53,0.79,0.59,0
49011FA0090,49,011,FA0090,625.14,171.28,7.01,22.02,12.01,0
49011FA010I,49,011,FA010I,171.24,37.92,1.04,6.2,3.79,0
49011FA010U,49,011,FA010U,324.93,70.28,2.01,11.41,7.41,0
49011FA0110,49,011,FA0110,511.16,123.86,3.7,10.17,3.7,0
49011FA012I,49,011,FA012I,166.44,35.24,2.97,6.37,6.79,0
49011FA012U,49,011,FA012U,327.23,94.48,6.87,13.12,14.08,0
49011FA0130,49,011,FA0130,311.54,78.68,1.54,5.94,5.69,0
49011FA0140,49,011,FA0140,306.61,101.35,6.16,8.54,9.05,0
