GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDWAR,G18USSRDIE,G18USSUAYY,G18USSOWRI,G18GOVRBAK,G18GOVDGON,G18GOVOWRI,G18ATGDHEA,G18ATGRMCM,G18ATGOWRI,G18SOCDGAL,G18SOCRAMO,G18SOCGSAN,G18SOCOWRI,G18TREDGOL,G18TRERORR,G18TREGGUE,G18TREOWRI,G18AUDDBUM,G18AUDRBRA,G18AUDLFIS,G18AUDGSTA,G18AUDOWRI
25025000108,25,025,000108,626.98,123.55,18.34,3,363,414.62,5,640.64,97.38,5,588.87,82.7,62.87,5,611.15,85.62,29.26,5,557.36,111.47,31.6,21.34,4
25025000109,25,025,000109,502.64,120.25,14.02,3.78,297.24,334.19,5.67,526.47,95.63,1.89,510.07,70.97,44.17,0.94,508.55,81.57,20.64,1.89,474.77,93,21.58,15.91,2.83
25025000110,25,025,000110,336.27,76.27,12.81,0.29,204.39,212.82,0.53,359.94,62.03,0.21,333.27,55.07,28.59,1.07,337.08,56.98,14.48,0.16,323.68,58.96,18.08,9.1,0.21
25025000111,25,025,000111,530.58,266.03,29.45,1.96,496.18,311.34,0.98,615.49,183.13,0.01,579.75,162.52,46.6,1.96,564.22,168.5,34.5,0.01,494.51,190.07,49.07,24.74,0
25025000112,25,025,000112,484.52,288.11,23.14,2.2,516.3,277.61,3.98,581.66,196.69,1,572.53,160.11,41.96,1.87,523.01,185.52,36.33,1.1,469.48,211.67,33.43,24.99,2.73
25025000113,25,025,000113,642.06,274.8,21.7,5.59,542.38,393.68,4.1,721.38,201.62,1.86,706,163.99,51.71,1.94,663.9,175.19,44.16,2.8,587,218.44,36.39,29.92,1.86
25025000114,25,025,000114,360.42,179.1,17.11,0.15,324.23,225.1,4.95,405.95,141.87,0.11,400.17,121.35,21.23,1.07,379.91,125.3,20.26,0.08,347.27,144.95,15.81,13.54,0.25
25025000115,25,025,000115,285.19,180.11,15.42,0.21,330.51,140.25,1.86,342.13,137,0.3,341.46,116.61,13.44,0.01,318.29,128.54,15.34,0.44,283.14,143,22.47,10.9,0.01
25025000201,25,025,000201,1065.69,471.09,64.62,10.41,1143.59,459.93,8.43,1293.13,301.53,2.16,1207.81,282.12,58.54,2.5,1142.37,316.82,44.75,2.42,1005.73,371.67,86.69,25.88,4.38
25025000202,25,025,000202,1199.17,393.13,61.39,2.83,1006.87,640.78,4.7,1352.85,286.18,1.88,1311.26,250.14,59.73,2.81,1238.1,303.78,38.91,4.68,1119.6,342.33,80.34,26.29,2.82
25025000203,25,025,000203,716.19,251.99,43.14,7.02,731.42,298.91,0.02,855.69,177.62,2,807.51,156.57,32.13,5,780.37,186.65,19.1,2,654.08,226.77,79.18,15.05,4.01
25025000204,25,025,000204,702.47,226,36.39,2.17,624.76,334.04,3.28,809.16,154.13,1.11,780.9,127.32,38.05,0.17,736.73,157.31,27.92,0.28,671.29,171.29,53.46,16.35,1.17
25025000205,25,025,000205,586.49,261.29,27.5,2.43,620.47,261.29,2.43,724.01,147.23,1.62,704.6,145.61,12.94,2.43,633.41,176.35,21.84,1.62,571.12,194.96,49.35,10.52,2.43
25025000206,25,025,000206,832,344,56,4,871,374,3,1017,227,0,978,206,36,0,910,230,33,0,796,288,48,27,2
25025000207,25,025,000207,840.46,338.86,40.35,2.56,798.62,428.31,3.5,1004.37,221.94,0.4,972.47,175.6,41.64,0.59,909.37,206.01,38.88,0.4,797.33,258.53,68.55,16.98,0.6
25025000301,25,025,000301,1150.21,534.79,59.32,11.12,1241.96,516.25,4.63,1332.79,405.03,2.78,1289.23,359.61,50.05,5.56,1237.33,392.05,36.15,3.71,1096.45,433.76,88.98,28.73,0.93
25025000302,25,025,000302,719.91,272.92,39.21,1.65,665.94,373.12,2.98,813.09,202.85,1.04,769.39,209.82,27.76,2.39,742.71,226.36,18.06,1.5,660.1,232.79,55.8,15.96,1.5
25025000303,25,025,000303,579.84,221.95,30,2.32,544.82,295.35,3.08,651.22,169.08,0,624.31,158.3,29.97,1.53,600.52,165.32,26.84,0.76,535.3,178.32,43.07,19.16,0.77
25025000304,25,025,000304,802.99,311.6,34.56,4.3,709.67,445.57,2.44,881.76,251.19,0.7,839.93,242.59,35.15,3.27,820.19,251.59,26.26,3.02,742.86,264.79,61.96,18.12,3.03
25025000305,25,025,000305,2246.97,609.21,100.81,13.02,1697.16,1254.95,7.8,2422.97,520.74,7.95,2336.81,466.55,95.8,5.86,2265.51,535.21,63.27,2.58,2071.09,554.85,162.17,48.3,3.7
25025000306,25,025,000306,1962.3,642.79,102.98,12.67,1697.27,1011.89,10.2,2155.61,538.18,0.22,2066.66,493.32,91.43,1.42,2005.55,556.82,60.85,0.29,1839.13,573.87,147.58,39.62,1.06
25025000307,25,025,000307,1988,284,71,6,1321,1032,3,2097,222,2,1942,234,99,7,1928,264,62,4,1778,276,120,44,5
25025000308,25,025,000308,2208.68,358.37,58.55,5.41,1381.02,1270.71,5.41,2152.81,303.52,0.91,2000.55,297.18,81.19,5.42,1986.21,325.1,42.36,2.71,1860.95,318.84,93.71,39.66,2.71
25025000401,25,025,000401,1007,195,42,5,694,546,1,1098,149,1,1016,150,48,0,1001,167,30,1,917,168,72,24,1
25025000402,25,025,000402,1360,375,58,3,1062,726,2,1479,290,0,1374,282,76,2,1378,299,44,1,1251,317,98,34,2
25025000403,25,025,000403,697.32,111.32,33.4,7.05,479.54,368.52,0.01,750.91,89.02,0.03,685.01,89.1,45.56,2.03,686.04,103.3,25.28,0.03,622.28,106.29,52.6,22.26,0.05
25025000404,25,025,000404,1039.41,133.17,39.42,5.04,652.46,562.13,0.99,1096.64,104.22,2.97,1007.9,111.18,55.7,2.97,1008.47,131.42,29.11,2.97,933.49,130.81,59.76,26.65,5.04
25025000405,25,025,000405,632.89,87.39,16.77,0.88,340.72,392.8,0,649.66,75.91,0,616.12,67.08,30.01,0,594.05,80.33,22.07,0,559.63,83.86,30.89,17.65,0.88
25025000406,25,025,000406,599.38,105.12,17.41,1.02,316.28,400.55,2,619.79,95.84,1,581.97,88.63,33.73,1,576.44,94.95,23.54,0,545.6,101.04,30.75,16.43,1.02
25025000407,25,025,000407,689.03,79.3,13.56,1.65,317.34,462.05,1.12,694.43,70.41,2.11,643.52,68.5,42.55,0.99,649.38,75.94,30.23,0,599.12,70.15,46.96,28.32,1.98
25025000408,25,025,000408,606,95,21,1,265,453,3,609,90,3,562,93,42,0,564,91,36,0,534,88,30,29,0
25025000409,25,025,000409,385.03,16.39,10.59,0.09,136.84,275,0.03,378.18,17.18,1.05,346.41,15.21,31.57,0.01,351.5,19.35,18.07,0.01,335.06,19.38,18.38,11.92,0.02
25025000410,25,025,000410,438.35,47.9,16.53,1.08,180.36,317.88,1.33,459.55,41.06,1.02,431.67,39.76,23.67,1.15,432.1,40.37,13.07,1.04,416.33,36.56,15.77,12.25,1.13
25025000501,25,025,000501,1884.64,355.23,59.53,5.76,1322.99,1012.89,1.92,1900,286.1,0.96,1743.51,292.83,77.77,3.84,1729.11,307.23,48.96,0,1618.7,310.11,102.73,37.44,0.96
25025000502,25,025,000502,588.92,69.2,21.06,3.76,277.54,398.63,0.75,608.48,57.91,0.75,560.34,63.93,39.86,0,554.32,66.94,31.59,0,521.23,67.69,36.85,26.32,0
25025000503,25,025,000503,884.36,284.77,46.47,6.24,770.01,450.11,5.08,990,223.9,1.04,923.49,213.17,47.23,2.16,919.89,233.77,24.04,0,808.3,257.89,72.27,22.56,1.04
25025000504,25,025,000504,687.92,137.21,32.14,1.85,454.28,404.84,1.85,736.13,111.87,0.62,682.97,113.11,34.61,2.47,668.76,129.8,24.72,1.24,623.02,129.18,51.3,13.6,0.62
25025000505,25,025,000505,301.33,109.41,18.83,1.79,312.1,119.28,0.9,351.56,77.13,0.9,324.65,74.44,17.94,1.79,315.68,86.99,8.97,0.9,280.71,92.37,19.73,10.76,0.9
25025000506,25,025,000506,754.2,336.21,40.11,7.9,769.5,390.09,2.26,884.52,261.62,0.14,822.18,254.18,42.79,1.94,817.56,267.03,24.12,1.02,711.68,270.12,78.29,27.78,0.97
25025000507,25,025,000507,1013.21,339.56,38.13,4.23,902.72,508.03,1.06,1122.92,272.44,0,1055.16,271.21,50.22,4.06,1040.05,283.58,33.68,0.03,913.05,308.66,79.21,28.79,0.03
25025000508,25,025,000508,918,278,52,3,751,494,0,1013,231,1,959,218,44,2,947,233,28,2,843,256,70,24,0
25025000509,25,025,000509,1084.67,265.01,39.92,5.95,812.87,580.14,1.7,1169.61,217.44,1.7,1095.72,210.65,49.26,4.25,1078.73,232.73,32.28,3.4,989.54,250.57,67.95,28.03,1.7
25025000510,25,025,000510,942.46,195.84,23.73,3.01,565.22,586.63,1.28,978.08,169.78,0.3,930.7,153.89,47.91,1.73,917.9,174.45,32.16,0.6,862.91,159.98,68.85,24.56,0.3
25025000511,25,025,000511,286.62,90.95,14.55,1.54,267.17,124.74,3.19,322.94,69.96,1.42,299.07,72.73,12.24,0.21,290.99,76.39,8.99,0.54,258.21,78.78,27.03,7,0.1
25025000576,25,025,000576,225.27,47.62,8.32,0,121.71,154.21,0,223,41.58,0,213.17,32.51,22.68,0,226.02,30.24,8.32,0,203.35,39.31,8.32,8.32,0
25025000577,25,025,000577,172.08,28.76,4.03,0,91.12,110.82,0,167.92,27.12,0,158.82,19.86,20.94,0,172.98,18.7,3.18,0,153.51,28.03,6.53,4.22,0
25025000578,25,025,000578,257,30,8,0,117,176,0,253,32,0,225,32,26,0,234,27,10,0,222,35,7,7,0
25025000579,25,025,000579,256.62,16.39,5.9,0,75.45,199.64,0,254.77,14.45,0,243.12,13.27,12.83,0,248.65,11.52,4.1,0,236.09,13.63,6,7.65,0
25025000580,25,025,000580,550.61,188.94,21.89,0,415.18,324.36,0,589.53,149.21,0,572.5,123.26,38.92,0,556.28,140.29,30,0,506.82,164.61,26.76,16.22,0
25025000581,25,025,000581,433,66,11,0,219,287,0,432,60,0,398,52,43,0,406,50,17,0,385,56,19,12,0
25025000582,25,025,000582,165.94,19.69,5.62,0,76.88,111.56,0,158.44,22.5,0,145.31,23.44,12.19,0,151.88,19.69,6.56,0,148.12,22.5,1.88,8.44,0
25025000583,25,025,000583,282,36,7,0,117,202,0,276,33,0,263,30,15,0,259,28,12,0,240,35,10,9,0
25025000584,25,025,000584,267,41,8,0,133,184,0,267,43,0,248,35,23,0,252,33,12,0,237,38,10,5,0
25025000585,25,025,000585,332.72,48.47,9.86,0,180.73,207.85,0,333.54,46.01,0,318.75,37.79,23,0,316.29,41.9,12.32,0,302.32,50.11,13.14,5.75,0
25025000586,25,025,000586,302,57,15,0,172,196,0,308,55,0,295,45,25,0,300,48,8,0,276,53,15,9,0
25025000587,25,025,000587,325,75,14,0,190,223,0,343,61,0,323,48,31,0,330,48,14,0,296,63,18,13,0
25025000588,25,025,000588,347,75,12,0,218,218,0,350,72,0,327,65,26,0,335,64,15,0,300,76,21,10,0
25025000589,25,025,000589,345,154,18,0,324,190,0,392,121,0,372,102,31,0,344,121,27,0,296,156,20,11,0
25025000590,25,025,000590,373,141,10,0,276,229,0,390,117,0,361,103,40,0,357,112,21,0,339,119,26,10,0
25025000591,25,025,000591,260,97,11,0,208,162,0,283,75,0,280,53,22,0,271,62,11,0,256,68,16,5,0
25025000601,25,025,000601,2625.67,904.33,125.65,20.94,2265.97,1398.33,13.12,2924.48,708.2,4.94,2817.06,656.65,115.95,9.13,2711.23,718.62,90.19,8.3,2453.03,778.27,201.43,67.94,3.83
25025000602,25,025,000602,539.69,226.44,35.31,3.01,509.11,291.38,2.02,600.66,180.74,2,618.46,131.54,17.21,3,585.12,148.63,11.22,3.01,521.63,171.72,36.45,13.09,2.01
25025000603,25,025,000603,736,337,33,2,736,375,6,836,259,2,852,211,31,1,784,250,21,2,730,257,46,24,1
25025000604,25,025,000604,720.69,377.16,45.06,4.16,785.12,355.08,6.13,872.8,264.68,3.09,873.08,215,26.53,5.1,800.14,246.34,39.35,4.07,750.96,269.36,46.51,21.94,3.13
25025000605,25,025,000605,630.1,337.45,37.18,4.77,661.56,327.92,4.77,766.42,227.83,2.86,772.14,176.35,20.02,3.81,707.31,214.48,20.97,2.86,646.31,243.08,46.71,6.67,3.81
25025000606,25,025,000606,503,389,29,5,673,224,6,656,242,1,695,163,22,3,603,205,29,2,574,228,37,11,3
25025000607,25,025,000607,391.56,246.23,22.21,3.81,504.52,162.46,1.9,490.56,168.81,0,512.14,119.94,15.87,1.9,446.14,160.56,15.87,0.63,409.96,179.6,36.17,8.25,1.27
25025000608,25,025,000608,537,374,23,2,677,257,5,682,235,4,711,179,18,4,646,196,27,3,570,247,42,12,3
25025000609,25,025,000609,414.7,432.4,29.04,4.01,651.85,197.3,9,558.86,291.27,4,617.89,213.2,14.03,5,523.79,260.26,27.03,5,472.73,300.29,46.06,9.01,4
25025000701,25,025,000701,552.85,429.77,29.22,2.68,755.37,238.11,1.49,714.67,275.41,1.68,752.37,190.25,18.11,2.54,688.72,224.95,27,0.54,628.31,266.95,45.11,13.89,1.62
25025000702,25,025,000702,530.15,363.23,39.78,4.32,680.63,243.89,9.51,663.33,258.59,4.32,712.63,180.75,19.89,3.46,625.28,230.05,32,3.46,558.69,262.05,51.89,12.11,10.38
25025000703,25,025,000703,717.49,473.67,41.19,2,880.37,353.01,3.02,911.3,301.57,3,946.16,239.12,31.67,2.02,828.99,296.29,35.43,2,795.54,304.48,47.5,19.19,1
25025000704,25,025,000704,589,325,28,2,600,321,2,694,232,1,708,184,25,0,635,218,28,2,596,223,48,19,2
25025000705,25,025,000705,695.06,251.1,31.88,1.53,629.28,353.83,2.32,793.09,180.52,0.14,770.99,161.07,22.78,0.23,737.41,171.05,23.06,1.22,684.19,180.37,47.65,10.68,1.07
25025000706,25,025,000706,559.41,179.81,24.97,3,430.54,336.64,0,625.34,125.87,0,615.35,95.9,28.97,2,593.37,113.88,18.98,1,558.41,124.87,27.97,15.98,0
25025000707,25,025,000707,431.84,74.39,9.02,0,239.12,276.71,0.98,424.02,70.43,0,413.87,50.82,31.57,1.06,407.73,58.38,19.81,0.08,387.24,66.28,22.27,9.57,0.08
25025000708,25,025,000708,515.07,187.38,17.35,4,412.64,307.23,2.43,578.53,141.48,1,567.26,96.63,42.51,2.06,540.47,120.31,33.38,2,498.96,142.78,25.46,22.65,1.06
25025000709,25,025,000709,493,154,18,1,342,315,4,537,124,2,511,104,37,1,495,131,23,1,473,120,37,19,1
25025000710,25,025,000710,493,42,13,1,208,340,2,484,40,2,454,23,37,0,446,31,21,1,424,46,14,15,2
25025000801,25,025,000801,766.86,61.83,15.91,2.32,385.76,464.65,3.27,748.3,69,2.92,701.42,60.91,48.06,5.17,714.56,65.91,15.62,2.11,668.8,75.88,30.97,15.41,2.11
25025000802,25,025,000802,1226.28,146.64,21.7,4.11,609.74,776.16,7.11,1245.19,123.93,1.14,1153.03,127.46,55.81,1.24,1146.56,135.63,23.62,3.09,1036.15,141.24,71.02,27.53,5.05
25025000803,25,025,000803,506,23,12,0,185,341,6,502,27,0,448,19,51,0,454,27,27,1,431,43,13,17,3
25025000804,25,025,000804,301,5,5,2,106,204,2,288,15,1,276,8,20,0,275,8,10,1,266,14,7,9,1
25025000805,25,025,000805,567,41,9,1,231,389,0,531,46,3,484,31,49,1,499,38,21,3,478,38,9,25,2
25025000806,25,025,000806,207,17,3,0,95,126,0,200,16,1,172,12,23,1,179,15,11,1,165,18,10,10,1
25025000807,25,025,000807,395,15,5,0,148,268,0,379,19,0,346,13,38,0,358,14,18,1,347,17,12,10,0
25025000901,25,025,000901,913,93,24,0,503,527,1,904,91,0,779,81,122,1,818,80,25,0,742,108,40,18,2
25025000902,25,025,000902,1143.75,111.05,32.27,5.7,617.91,668.22,2.85,1167.48,99.66,0,1103.88,97.76,47.46,3.8,1097.24,109.15,27.53,0,1012.76,116.75,60.75,25.63,0
25025000903,25,025,000903,1407.61,75.37,27.15,4.22,518.05,985.18,5.04,1391.28,81.6,2.93,1285.21,76.61,91.52,5.09,1298.54,88.95,47.43,3.91,1240.24,95.23,54.1,30.7,0.98
25025000904,25,025,000904,779.93,34.57,9.06,0.09,309.81,499.45,1.05,744.65,46.03,1.95,698.96,39.32,51.98,0.11,715.3,39.59,22.72,1.03,678.26,51.03,24.72,16.69,0.02
25025000905,25,025,000905,1008.14,17.77,13.45,3,361.01,659.6,4.05,962.27,31.37,4.1,870.95,21.02,85.68,5,886.81,29.02,45.16,5.05,844.89,36.63,31.26,39.86,4
25025001001,25,025,001001,441,35,7,0,206,270,1,430,30,0,389,26,46,0,401,30,16,1,377,32,18,16,1
25025001002,25,025,001002,385,44,4,0,160,268,2,387,34,2,353,33,37,2,345,33,20,3,329,40,17,12,2
25025001003,25,025,001003,420,37,15,2,154,306,0,429,28,0,404,18,35,1,403,22,19,0,370,26,26,16,1
25025001004,25,025,001004,782.14,110.63,16,1.23,396.48,510.83,0.22,728.38,99.91,1.16,647.16,95.74,67.43,1.23,664.94,101.46,25.93,2.03,626.88,102.34,29.26,21.52,1.01
25025001005,25,025,001005,541,57,19,1,190,417,3,544,58,0,492,46,61,1,494,56,36,1,468,50,38,32,0
25025001006,25,025,001006,664.71,32.98,14.59,1.07,199.12,515.57,0.16,669.02,34.66,0.16,554.92,31.45,97.24,0.16,588.41,38.66,54.88,0.01,555.83,43.1,28.77,47.64,0.01
25025001007,25,025,001007,808.06,16.25,9.48,0.94,234.85,592.52,1.85,776.8,24.58,1.85,694.59,21.75,80.06,1.85,731.13,25.57,32.31,0,694.61,43.16,14.34,28.5,0
25025001008,25,025,001008,953.58,80.69,22.92,2.75,333.75,720.68,2.75,969.17,80.69,2.75,862.8,68.77,103.61,3.67,873.81,78.85,65.1,3.67,839.88,88.02,36.68,46.76,3.67
25025001009,25,025,001009,1210.65,77.95,24.67,2.96,424.27,883.07,3.95,1225.45,74,0.99,1072.51,47.36,147.01,4.93,1121.85,72.03,69.07,0,1032.06,72.03,76.96,62.16,0.99
25025001101,25,025,001101,495,16,10,0,174,340,4,489,18,0,437,18,50,0,443,18,33,1,424,16,24,24,1
25025001102,25,025,001102,742.77,19.47,16.22,1,249.16,516.15,0,730.58,26.4,2,662.87,23.62,61.35,1,666.38,27.51,25.66,1.04,652.54,23.91,25.4,15.44,3.04
25025001103,25,025,001103,603,27.53,10.33,0,192.89,437.64,0.07,584.47,28.63,0.07,536.9,26.4,46.36,0,551.27,29.46,18.53,0,533.24,38.86,7.8,11.2,0.03
25025001104,25,025,001104,1031,50,19,1,330,759,5,1024,52,4,898,41,133,5,937,46,79,1,900,48,51,58,0
25025001105,25,025,001105,784,44.47,9.67,0,258.11,570.36,1.93,768.53,47.37,1.93,665.1,40.6,97.64,0,704.73,42.54,44.47,0,674.76,54.14,23.2,34.8,0.97
25025001106,25,025,001106,765,35,12,2,219,583,1,772,32,0,641,24,124,1,672,37,76,0,642,34,32,72,0
25025001107,25,025,001107,965,49,13,2,288,734,2,957,53,1,824,44,119,4,865,47,71,3,800,57,48,63,1
25025001108,25,025,001108,1204.62,60.05,25.37,2.02,346.39,935.49,1.04,1217.1,70.77,1.01,1074.4,49.6,141.6,4.02,1117.69,62.7,67.98,1.04,1050,57.83,65.61,67.76,0.01
25025001109,25,025,001109,713,38,9,2,212,549,0,715,39,2,620,26,91,3,638,30,62,0,608,37,29,53,0
25025001110,25,025,001110,815.07,26.35,10.9,1.82,198.09,638.79,4.54,817.8,26.35,0.91,701.49,30.89,101.77,0,731.47,29.99,64.51,0,694.22,25.44,36.35,58.15,0
25025001201,25,025,001201,780,27,19,0,280,534,4,751,37,1,677,28,68,1,689,28,45,1,647,47,21,38,1
25025001202,25,025,001202,924,13,12,4,331,607,0,901,25,2,822,24,64,4,837,29,25,3,798,45,17,23,3
25025001203,25,025,001203,443.23,12.53,5.78,0,162.84,294.85,0,438.42,10.6,0,393.13,16.38,35.65,0,406.62,13.49,17.34,0.96,384.46,24.09,10.6,11.56,0.96
25025001204,25,025,001204,494,11,8,1,184,327,0,488,16,0,452,13,34,2,455,19,14,1,428,28,12,14,2
25025001205,25,025,001205,337.53,7.03,3.92,0,127.29,216.26,0.96,319.09,11.83,0.98,285.13,8.83,24.42,1.01,286.94,9.8,9.98,0.98,282.72,16.66,7.8,6.08,0.98
25025001206,25,025,001206,436.47,17.97,5.08,0,150.71,300.74,0.04,423.91,18.17,1.02,399.87,11.17,25.58,2.99,394.06,12.2,22.02,1.02,373.28,20.34,7.2,17.92,1.02
25025001207,25,025,001207,882.04,27.93,12.64,0.59,318.42,595.08,1.18,854.11,36.46,0.29,783.54,32.05,55.57,0.88,805.3,33.22,24.7,1.76,762.96,49.98,20.29,18.52,2.94
25025001208,25,025,001208,365.36,8.07,6.04,1,126.86,237.58,4,345.29,11.09,0,319.09,6.08,25.15,2,325.15,7.09,11.07,1,308.03,16.14,9.06,8.05,0.01
25025001209,25,025,001209,497.07,15.14,11.57,0,180.45,334.89,2.04,485.94,19.44,2,439.79,12.31,43.31,1.04,455.71,12.35,18.09,1.04,428.83,31.14,12.92,10.83,0.09
25025001301,25,025,001301,579,19,14,3,218,387,3,567,19,2,530,14,37,3,533,14,15,3,504,26,15,9,6
25025001302,25,025,001302,233.86,12.23,5.14,0.02,86.31,156.9,2,225.68,17.3,1.02,221.2,10.23,16.53,0,228.27,8.18,8.3,0,215.91,13.36,6.2,8.21,1
25025001303,25,025,001303,429.97,62.12,12.09,0.05,196.21,304.03,0.03,430.75,60.79,0,388.77,49.63,42,0.82,394.52,57.34,22.78,0.77,374.79,58.31,18.18,17.83,0.81
25025001304,25,025,001304,433.14,12.77,7.86,0.98,182.69,270.1,0,423.32,16.7,0.98,396.8,12.77,29.47,0,400.73,9.82,16.7,0,381.09,19.64,10.8,11.79,0
25025001305,25,025,001305,479,31,15,1,211,309,1,463,41,1,433,23,41,1,425,39,20,1,395,34,24,22,3
25025001306,25,025,001306,647,75,13,1,335,400,4,637,81,4,604,64,48,1,610,62,37,1,565,72,34,28,1
25025001307,25,025,001307,715.46,196.14,24.85,0.4,472.04,464.12,7.36,755.69,165.72,0.53,713,132.35,65.34,1.16,681.93,146.23,59.72,0.22,622.13,170.55,44.2,45.69,1.16
25025001308,25,025,001308,478.99,105.86,19.09,2.6,295.03,303.71,5.21,497.21,97.19,3.47,475.52,70.29,47.73,0.87,445.15,88.51,37.31,0.87,417.38,99.79,31.24,22.56,0.87
25025001309,25,025,001309,615,109,33,3,371,376,3,653,101,1,632,81,35,0,598,100,34,1,562,109,32,24,0
25025001310,25,025,001310,882.22,327.37,32.4,3.15,708.63,528.59,2.67,980.4,243.14,0.28,964,170.78,68.07,3.29,886.66,219.34,73.11,0.27,808.91,234.22,74.96,52.14,2.45
25025001401,25,025,001401,893.72,25.7,11.42,0,325.51,586.3,3.81,863.27,41.88,2.86,817.58,27.6,56.16,0,827.1,32.36,23.79,2.86,806.16,39.02,16.18,21.89,2.86
25025001402,25,025,001402,975.63,22.91,19.08,2.86,350.03,656.12,0,947.03,34.35,0.96,898.34,30.53,44.87,1.9,917.43,30.52,18.14,0.95,870.7,53.4,13.36,19.08,0.96
25025001403,25,025,001403,492.44,5.33,3.54,0,187.07,309.17,0.07,467.12,12.78,2.61,437.65,10.83,22.9,1.81,450.45,10.03,8.74,0.94,423.92,18.27,9.32,7.44,1.01
25025001404,25,025,001404,557,16,9,1,226,351,1,548,22,1,512,12,45,0,536,15,10,2,511,21,6,14,0
25025001405,25,025,001405,433.27,6.92,5.44,0.19,172.53,261.2,0.09,416.36,7.29,1.07,394.67,8.4,19.24,0.97,398.98,8.36,11.47,0.97,383.38,14.4,6.22,9.05,1.07
25025001406,25,025,001406,507.23,19.52,9.39,0,202.94,329.56,0,494.69,24.57,0.39,460.01,15.31,34.89,1.26,454.72,19.18,16.05,1.13,438.17,29.23,9.18,11.92,1.13
25025001407,25,025,001407,447,16,12,2,180,290,0,442,15,1,413,11,33,1,421,16,14,3,409,25,4,7,3
25025001408,25,025,001408,614.27,19.38,12.01,0.09,245.21,386.13,0.01,605.6,20.72,1.24,568.32,10.15,31.68,1.08,566.95,16.55,17.13,2.16,546.17,22.89,19.88,10.1,2.16
25025001409,25,025,001409,319.86,12,2.82,1.41,112.27,221.72,0.71,307.86,17.65,0.71,290.91,13.42,21.18,0,298.68,14.12,6.35,2.12,288.09,16.24,4.24,4.24,2.82
25025001410,25,025,001410,579.37,22.09,11.92,0.14,218.97,379.88,2,566.97,25.65,3.04,516.66,24.47,45.13,0.1,533.57,20.48,17.86,1.05,507.3,30.6,9.64,14.92,3.04
25025001411,25,025,001411,379.67,11.44,9.15,0.76,141.8,255.4,0,372.05,15.25,2.29,352.99,9.91,22.87,0.76,358.32,13.72,9.15,1.52,342.31,16.77,7.62,9.15,1.52
25025001412,25,025,001412,383.76,9.04,5.63,0.14,144.31,246.58,0,364.39,12.72,0.41,348.99,2.77,17.08,0.14,352.95,7.45,10.63,0.27,334.09,10.99,9.36,7.63,1.27
25025001413,25,025,001413,479,7,7,1,181,306,2,469,11,2,442,7,31,2,453,9,14,2,425,26,13,6,1
25025001414,25,025,001414,564.33,8.19,10.64,1.82,199.85,369.14,0.91,535.18,11.84,1.95,501.67,5.68,34.96,1.03,501.38,13.75,18.62,1.04,484.84,21.75,9.87,12.02,1.94
25025001501,25,025,001501,641.28,36.3,13.58,0,271.49,407.7,0.19,617.73,42.12,2.14,576.42,28.4,45.84,2,588.9,33.64,20.21,2.14,571.84,39.98,15.82,12.11,1.14
25025001502,25,025,001502,392,11,11,3,153,254,4,384,12,4,351,12,28,3,357,11,12,5,341,15,11,13,5
25025001503,25,025,001503,262,16,6,0,102,174,2,257,16,0,230,15,26,1,243,17,11,0,229,21,5,12,1
25025001504,25,025,001504,776,88,18,0,302,554,4,748,93,1,695,73,60,4,711,82,34,0,663,91,26,28,3
25025001505,25,025,001505,514,19,5,0,177,350,0,497,27,0,470,15,28,1,487,13,7,0,459,28,3,7,1
25025001506,25,025,001506,173.63,85.36,6.57,0,168.53,97.76,2.19,180.2,80.98,0.73,175.82,69.31,11.67,0.73,165.61,73.69,12.4,0.73,144.45,88.28,7.3,5.11,1.46
25025001507,25,025,001507,445,26,9,0,170,295,2,432,22,1,395,24,32,2,404,20,17,1,380,35,17,9,1
25025001508,25,025,001508,340,83,11,1,214,217,1,338,85,0,321,75,26,0,320,73,25,0,303,86,17,10,0
25025001509,25,025,001509,387,67,5,2,190,271,2,386,68,1,353,59,35,3,341,66,30,3,322,75,13,17,2
25025001588,25,025,001588,560.75,265.72,22.75,1.96,519.06,330.22,5.84,646.69,182.57,0.02,638.25,155.08,31.13,0.03,597.7,165.97,32.25,0.98,559.65,204.35,16.13,11.32,0.05
25025001589,25,025,001589,466.61,226.25,19.98,0,421.34,288.59,0.95,525.52,182.55,0,515.93,162.59,25.77,1.89,504.48,157.91,25.71,0,453.13,183.6,22.82,18.09,0
25025001590,25,025,001590,490.82,212.02,25.65,0,450.81,268.07,2.96,545.13,156.41,1.97,533.93,130.05,26.79,0,511.24,141.56,19.29,0,464.75,175.29,25.58,8.96,0.99
25025001591,25,025,001591,346.22,113.15,12.68,0,240.62,222.27,0,372.5,95.23,0,355.74,85.96,26.86,0,343.05,94.32,19.37,0,316.12,109.7,11.74,13.41,0
25025001592,25,025,001592,525.35,150.05,15.53,1,355.42,333.24,1.08,544.72,132.86,2,523.85,130.42,25.04,1.11,518.09,124.24,28.79,1.03,475.25,144.23,30.66,17.32,2
25025001593,25,025,001593,286.85,63.5,13.01,0,153.02,206.19,0,299.89,53.59,0,282.73,49.52,24.22,0,279.67,49.65,20.09,0,266.47,64.54,11.1,6.15,1
