GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREIFUE,G16PREOLAR,G16PREOSAN,G16PREOWRI,G16USSDLEA,G16USSRMIL,G16USSOERI,G16USSITRU,G16USSODIA,G16USSOWRI,G16HALOWEL,G16HALOCLA,G16HALOWRI,G16GOVDMIN,G16GOVRSCO,G16GOVOLEE,G16GOVOWRI,G16LTGDZUC,G16LTGRBRO,G16LTGOWAR,G16LTGOWRI,G16TREOPEA,G16TREPSCH,G16TREONGO,G16TREOWRI,G16SOSOCON,G16SOSOHER,G16SOSOWRI,G16AUDDHOF,G16AUDRFEL,G16AUDOBRO,G16AUDOWRI,G16ATGDDON,G16ATGRBUC,G16ATGOJAC,G16ATGOWRI
500279665004096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279665004086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279665004098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279654003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279654003035,0.4,0.2,0,0,0,0,0,0,0.4,0.3,0,0,0,0,0.6,0.1,0,0.3,0.4,0,0,0.4,0.3,0,0,0.5,0.1,0.1,0,0.6,0.1,0,0.4,0.3,0,0,0.4,0.2,0,0
500279654003064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279657003019,9.4,4.5,0.4,0.3,0,0,0.7,0.2,9.7,5,0.6,0.2,0.1,0,13.4,1.4,0.1,7.8,7.4,0.4,0,8.7,6,0.4,0,11.1,1.6,1.3,0,12.4,1.6,0,8.3,4.9,0.8,0,9.8,4.3,0.6,0
500279657001012,0.4,0.2,0,0,0,0,0,0,0.4,0.2,0,0,0,0,0.6,0.1,0,0.4,0.3,0,0,0.4,0.3,0,0,0.5,0.1,0.1,0,0.6,0.1,0,0.4,0.2,0,0,0.4,0.2,0,0
500279657001041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279657001042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279657001052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279657003005,3.4,1.7,0.2,0.1,0,0,0.3,0.1,3.5,1.8,0.2,0.1,0,0,4.9,0.5,0,2.8,2.7,0.2,0,3.2,2.2,0.1,0,4,0.6,0.5,0,4.5,0.6,0,3,1.8,0.3,0,3.6,1.6,0.2,0
500279657003006,7.3,3.5,0.3,0.2,0,0,0.6,0.1,7.5,3.9,0.4,0.2,0.1,0,10.3,1.1,0.1,6,5.7,0.3,0,6.7,4.6,0.3,0,8.6,1.3,1,0,9.6,1.2,0,6.4,3.8,0.6,0,7.6,3.3,0.4,0
500279657002035,0.4,0.2,0,0,0,0,0,0,0.4,0.2,0,0,0,0,0.6,0.1,0,0.4,0.3,0,0,0.4,0.3,0,0,0.5,0.1,0.1,0,0.6,0.1,0,0.4,0.2,0,0,0.4,0.2,0,0
500279657003080,0.9,0.4,0,0,0,0,0.1,0,0.9,0.5,0.1,0,0,0,1.2,0.1,0,0.7,0.7,0,0,0.8,0.5,0,0,1,0.1,0.1,0,1.1,0.1,0,0.8,0.4,0.1,0,0.9,0.4,0.1,0
500279663002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279663002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279663002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279663001072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279663003021,0.7,0.5,0,0,0,0,0.1,0,0.7,0.5,0.1,0,0,0,1.1,0.2,0,0.6,0.7,0.1,0,0.7,0.6,0,0,1,0.1,0.1,0,1,0.2,0,0.6,0.5,0.1,0,0.7,0.5,0.1,0
500279663001033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279667004035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279666005026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279666005016,0.5,0.4,0,0,0,0,0.1,0,0.6,0.4,0.1,0,0,0,0.9,0.1,0,0.4,0.6,0,0,0.5,0.5,0,0,0.8,0.1,0.1,0,0.8,0.2,0,0.5,0.4,0.1,0,0.5,0.4,0.1,0
500279666005044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279667004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279667004031,8.3,6.7,0.6,0.4,0.1,0,1.2,0.2,9.2,6.4,1.1,0.4,0.2,0,14.1,2.2,0.1,7,9.6,0.8,0,8.6,7.8,0.5,0,13,2,1,0,13.1,2.7,0.1,7.9,7,1.3,0,9,6.6,0.9,0
500279666002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279666005008,2.8,2.2,0.2,0.1,0,0,0.4,0.1,3.1,2.1,0.4,0.1,0.1,0,4.7,0.7,0,2.3,3.2,0.3,0,2.9,2.6,0.2,0,4.3,0.7,0.3,0,4.4,0.9,0,2.6,2.3,0.4,0,3,2.2,0.3,0
500279666005049,1.8,1.4,0.1,0.1,0,0,0.3,0,2,1.3,0.2,0.1,0,0,3,0.5,0,1.5,2,0.2,0,1.8,1.7,0.1,0,2.8,0.4,0.2,0,2.8,0.6,0,1.7,1.5,0.3,0,1.9,1.4,0.2,0
500279666004030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279667004068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279666001015,3.2,2.9,0.1,0.1,0,0,0.2,0,3,3.4,0.3,0.2,0.1,0,5.2,1.1,0,2.6,3.8,0.4,0,2.8,3.7,0.2,0,4.7,1.1,0.5,0,4.9,1.4,0,3,3,0.5,0,3.9,2.4,0.4,0
500279666005027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279666005023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279667004009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279659001058,10.4,5.9,0.4,0.5,0.6,0.1,1.2,0.3,10.2,7.4,1,0.3,0.3,0,15.5,2.6,0,8.4,9.7,0.8,0,8.7,7.7,1.9,0,11.9,2,3.8,0,14.6,3,0,8.8,7.7,1.2,0,11.3,6,0.7,0
500279659001045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279659001051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279659001091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279659001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279659001081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279662002046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279662001029,1.4,1.2,0.1,0.1,0,0,0.3,0.1,1.6,1.2,0.2,0.1,0,0,2.4,0.5,0,1.2,1.8,0.1,0,1.4,1.5,0.1,0,2.2,0.3,0.2,0,2.2,0.5,0,1.3,1.3,0.2,0,1.6,1.2,0.2,0
500279662001033,13.4,11.4,0.9,0.8,0.2,0,2.7,0.5,15.1,11.8,1.9,0.5,0.3,0,22.8,4.5,0.2,11.7,16.9,1,0,13.5,14.3,0.8,0,21.1,3.1,2.2,0.1,21.4,4.8,0.1,12.3,12.4,2.4,0,15.3,11.4,1.4,0
500279662001032,1.4,1.2,0.1,0.1,0,0,0.3,0.1,1.6,1.2,0.2,0.1,0,0,2.4,0.5,0,1.2,1.8,0.1,0,1.4,1.5,0.1,0,2.2,0.3,0.2,0,2.2,0.5,0,1.3,1.3,0.2,0,1.6,1.2,0.2,0
500279662001034,3.3,2.9,0.2,0.2,0.1,0,0.7,0.1,3.8,3,0.5,0.1,0.1,0,5.7,1.1,0,2.9,4.2,0.3,0,3.4,3.6,0.2,0,5.3,0.8,0.6,0,5.3,1.2,0,3.1,3.1,0.6,0,3.8,2.9,0.4,0
500279662001001,7.2,6.2,0.5,0.4,0.1,0,1.5,0.3,8.2,6.4,1,0.3,0.2,0,12.4,2.4,0.1,6.4,9.2,0.6,0,7.3,7.7,0.4,0,11.4,1.7,1.2,0,11.6,2.6,0,6.6,6.7,1.3,0,8.3,6.2,0.8,0
500279659002106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279659002071,1.3,1,0.1,0.1,0,0,0.1,0.1,1.3,1.1,0.1,0,0,0,2.1,0.3,0,1.1,1.4,0.1,0,1.2,1.3,0,0,1.8,0.2,0.2,0,2,0.3,0,1.3,1.1,0.1,0,1.4,1,0.1,0
500279659002090,1.7,1.2,0.1,0.1,0,0,0.2,0.1,1.7,1.4,0.1,0.1,0,0,2.6,0.4,0,1.4,1.8,0.2,0,1.5,1.6,0,0,2.2,0.3,0.2,0,2.5,0.3,0,1.6,1.3,0.1,0,1.7,1.2,0.1,0
500279659002088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279659002087,1,0.7,0.1,0.1,0,0,0.1,0.1,1,0.8,0.1,0,0,0,1.6,0.2,0,0.8,1.1,0.1,0,0.9,0.9,0,0,1.3,0.2,0.2,0,1.5,0.2,0,1,0.8,0.1,0,1,0.7,0.1,0
500279659002050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279659002052,0.7,0.5,0,0,0,0,0.1,0,0.7,0.6,0,0,0,0,1,0.2,0,0.5,0.7,0.1,0,0.6,0.6,0,0,0.9,0.1,0.1,0,1,0.1,0,0.6,0.5,0,0,0.7,0.5,0.1,0
500279659002002,5,3.6,0.4,0.3,0,0,0.5,0.3,5,4.2,0.4,0.2,0.1,0,7.8,1.2,0.1,4.1,5.3,0.5,0,4.4,4.7,0.1,0,6.6,0.9,0.8,0.1,7.6,1,0.1,4.8,4,0.4,0,5.1,3.7,0.4,0
500279659002077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279659002073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279665004063,9.3,3.7,0.3,0.2,0,0,0.6,0.3,9.6,4.1,0.3,0.1,0.1,0,12.9,0.9,0,7.3,6.4,0.7,0,7.5,6.2,0.3,0,10.7,1.7,0.7,0,11.7,1.4,0,7.4,5.1,0.6,0,8.7,4.3,0.6,0
500279665004064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279665004058,7.7,3,0.2,0.1,0,0,0.5,0.3,7.9,3.4,0.2,0.1,0.1,0,10.6,0.8,0,6,5.2,0.6,0,6.1,5.1,0.2,0,8.8,1.4,0.6,0,9.6,1.1,0,6.1,4.2,0.5,0,7.2,3.5,0.5,0
500279665004059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279665004054,0.5,0.2,0,0,0,0,0,0,0.6,0.2,0,0,0,0,0.8,0.1,0,0.4,0.4,0,0,0.4,0.4,0,0,0.6,0.1,0,0,0.7,0.1,0,0.4,0.3,0,0,0.5,0.3,0,0
500279665004055,1.6,0.7,0,0,0,0,0.1,0.1,1.7,0.7,0,0,0,0,2.3,0.2,0,1.3,1.1,0.1,0,1.3,1.1,0,0,1.9,0.3,0.1,0,2.1,0.2,0,1.3,0.9,0.1,0,1.5,0.8,0.1,0
500279665004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279665004024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279665004031,4.9,2,0.1,0.1,0,0,0.3,0.2,5.1,2.2,0.1,0.1,0.1,0,6.8,0.5,0,3.9,3.4,0.4,0,3.9,3.3,0.1,0,5.7,0.9,0.4,0,6.2,0.7,0,3.9,2.7,0.3,0,4.6,2.3,0.3,0
500279665004061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279655013041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279655013060,43.4,16.8,2.2,1.3,0.4,0.1,4.2,0.7,44.1,20.3,2.3,1.2,0.5,0.1,59,6.5,0.4,38.3,27.7,2.6,0.1,40.2,23.9,2.1,0.1,49.9,8.2,4.5,0.1,53.9,7.9,0.2,37.9,20.7,4.1,0.1,44,18,2.8,0.1
500279655012063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279656003076,8.3,3.2,0.4,0.2,0.1,0,0.8,0.1,8.4,3.9,0.4,0.2,0.1,0,11.3,1.2,0.1,7.3,5.3,0.5,0,7.7,4.6,0.4,0,9.5,1.6,0.9,0,10.3,1.5,0,7.2,4,0.8,0,8.4,3.4,0.5,0
500279656003062,0.8,0.3,0,0,0,0,0.1,0,0.8,0.4,0,0,0,0,1.1,0.1,0,0.7,0.5,0,0,0.7,0.4,0,0,0.9,0.1,0.1,0,1,0.1,0,0.7,0.4,0.1,0,0.8,0.3,0.1,0
500279656003059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279655012066,19.6,9.5,1.4,0.5,0.1,0,1.1,0.7,19.3,12.2,0.7,0.4,0.3,0.1,27.3,3.1,0.2,16.2,15.6,0.8,0,17.1,13.5,0.8,0,23.3,3.1,2.4,0.1,25.6,3.1,0.1,15.8,12.1,1.5,0.1,18.4,11,0.9,0
500279655011019,1.2,0.5,0.1,0,0,0,0.1,0,1.2,0.6,0.1,0,0,0,1.6,0.2,0,1,0.8,0.1,0,1.1,0.7,0.1,0,1.4,0.2,0.1,0,1.5,0.2,0,1,0.6,0.1,0,1.2,0.5,0.1,0
500279655013042,25.8,12.5,1.8,0.7,0.1,0,1.5,1,25.5,16.1,1,0.5,0.4,0.1,36,4.1,0.3,21.3,20.6,1,0,22.6,17.8,1.1,0,30.8,4.1,3.2,0.1,33.7,4,0.1,20.8,16,1.9,0.1,24.2,14.5,1.2,0
500279655021013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279651002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279651003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279651003067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279651001001,20.7,12.1,1.4,0.9,0.1,0.1,3.3,0.5,21,15.6,1.5,0.7,0.4,0.1,32.8,4,0.3,17.2,21.1,1,0.1,20.3,16.3,1.3,0.1,27.9,4.1,3.2,0.1,30.2,4.3,0.1,18.7,13.6,2.8,0.1,23.1,11.7,2.1,0
500279651001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279651003041,5.5,3.2,0.4,0.2,0,0,0.9,0.1,5.6,4.1,0.4,0.2,0.1,0,8.7,1.1,0.1,4.6,5.6,0.3,0,5.4,4.3,0.3,0,7.4,1.1,0.9,0,8,1.1,0,5,3.6,0.7,0,6.1,3.1,0.6,0
500279651002069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279651002079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279651002039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279651003020,1.8,1.1,0.1,0.1,0,0,0.3,0,1.9,1.4,0.1,0.1,0,0,2.9,0.4,0,1.5,1.9,0.1,0,1.8,1.4,0.1,0,2.5,0.4,0.3,0,2.7,0.4,0,1.7,1.2,0.2,0,2,1,0.2,0
500279651002061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279651002064,4,2.3,0.3,0.2,0,0,0.6,0.1,4,3,0.3,0.1,0.1,0,6.3,0.8,0.1,3.3,4,0.2,0,3.9,3.1,0.2,0,5.3,0.8,0.6,0,5.8,0.8,0,3.6,2.6,0.5,0,4.4,2.2,0.4,0
500279660003022,9.2,4.4,0.9,0.4,0,0,0.9,0.3,10.1,4.6,0.8,0.4,0.1,0,13.6,1.7,0.1,8.2,7,0.9,0,9.4,5.4,0.7,0.1,11.6,1.8,1.2,0,12.4,2.3,0,8.5,4.8,1.4,0,10,4.4,0.7,0
500279660002017,2.7,1.3,0.3,0.1,0,0,0.3,0.1,3,1.4,0.3,0.1,0,0,4,0.5,0,2.4,2.1,0.3,0,2.8,1.6,0.2,0,3.4,0.5,0.4,0,3.7,0.7,0,2.5,1.4,0.4,0,3,1.3,0.2,0
500279660002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279660004059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279660003028,1.4,0.7,0.1,0.1,0,0,0.1,0.1,1.5,0.7,0.1,0.1,0,0,2,0.3,0,1.2,1,0.1,0,1.4,0.8,0.1,0,1.7,0.3,0.2,0,1.8,0.3,0,1.3,0.7,0.2,0,1.5,0.7,0.1,0
500279660001004,2,1,0.2,0.1,0,0,0.2,0.1,2.2,1,0.2,0.1,0,0,3,0.4,0,1.8,1.6,0.2,0,2.1,1.2,0.2,0,2.6,0.4,0.3,0,2.8,0.5,0,1.9,1.1,0.3,0,2.2,1,0.2,0
500279660001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279660003031,3.1,1.5,0.3,0.1,0,0,0.3,0.1,3.4,1.5,0.3,0.1,0,0,4.5,0.6,0,2.7,2.3,0.3,0,3.1,1.8,0.2,0,3.9,0.6,0.4,0,4.1,0.8,0,2.8,1.6,0.5,0,3.3,1.5,0.2,0
500279660004070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279660004009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279660003003,3.7,1.8,0.4,0.2,0,0,0.4,0.1,4.1,1.9,0.3,0.2,0.1,0,5.5,0.7,0,3.3,2.8,0.4,0,3.8,2.2,0.3,0,4.7,0.7,0.5,0,5,0.9,0,3.5,2,0.6,0,4.1,1.8,0.3,0
500279660001003,3.7,1.8,0.4,0.2,0,0,0.4,0.1,4.1,1.9,0.3,0.2,0.1,0,5.5,0.7,0,3.3,2.8,0.4,0,3.8,2.2,0.3,0,4.7,0.7,0.5,0,5,0.9,0,3.5,2,0.6,0,4.1,1.8,0.3,0
500279660004035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279658002025,25.4,7.2,0.9,0.6,0.1,0,1.4,0.6,24.3,10.9,0.6,0.5,0.3,0,31.4,2.9,0.1,20.2,15.3,1,0,21.3,12.7,0.8,0,23.9,3,5.9,0,29.1,3.1,0,20.3,10.8,1.3,0,23.6,9.3,0.9,0.1
500279655012077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279655011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279656003058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279656003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279655011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279655011023,1.6,0.6,0.1,0,0,0,0.2,0,1.6,0.7,0.1,0,0,0,2.1,0.2,0,1.4,1,0.1,0,1.5,0.9,0.1,0,1.8,0.3,0.2,0,2,0.3,0,1.4,0.8,0.1,0,1.6,0.7,0.1,0
500279655013013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279655013059,3.2,1.2,0.2,0.1,0,0,0.3,0.1,3.2,1.5,0.2,0.1,0,0,4.3,0.5,0,2.8,2,0.2,0,2.9,1.7,0.1,0,3.6,0.6,0.3,0,3.9,0.6,0,2.8,1.5,0.3,0,3.2,1.3,0.2,0
500279655012069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279655011055,2.4,0.9,0.1,0.1,0,0,0.2,0,2.4,1.1,0.1,0.1,0,0,3.2,0.4,0,2.1,1.5,0.1,0,2.2,1.3,0.1,0,2.7,0.4,0.2,0,2.9,0.4,0,2.1,1.1,0.2,0,2.4,1,0.2,0
500279655013062,1.2,0.5,0.1,0,0,0,0.1,0,1.2,0.6,0.1,0,0,0,1.6,0.2,0,1,0.8,0.1,0,1.1,0.7,0.1,0,1.4,0.2,0.1,0,1.5,0.2,0,1,0.6,0.1,0,1.2,0.5,0.1,0
500279655012030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279655021036,4,1.9,0.3,0.1,0,0,0.2,0.2,4,2.5,0.2,0.1,0.1,0,5.6,0.6,0,3.3,3.2,0.2,0,3.5,2.8,0.2,0,4.8,0.6,0.5,0,5.2,0.6,0,3.2,2.5,0.3,0,3.8,2.3,0.2,0
500279655013034,15.2,7.3,1,0.4,0,0,0.9,0.6,14.9,9.5,0.6,0.3,0.2,0,21.1,2.4,0.2,12.5,12.1,0.6,0,13.2,10.4,0.6,0,18,2.4,1.9,0,19.8,2.4,0.1,12.2,9.4,1.1,0,14.2,8.5,0.7,0
500279655021028,1.3,0.6,0.1,0,0,0,0.1,0.1,1.3,0.8,0.1,0,0,0,1.9,0.2,0,1.1,1.1,0.1,0,1.2,0.9,0.1,0,1.6,0.2,0.2,0,1.7,0.2,0,1.1,0.8,0.1,0,1.3,0.8,0.1,0
500279655021054,0.9,0.4,0.1,0,0,0,0.1,0,0.9,0.6,0,0,0,0,1.2,0.1,0,0.7,0.7,0,0,0.8,0.6,0,0,1.1,0.1,0.1,0,1.2,0.1,0,0.7,0.6,0.1,0,0.8,0.5,0,0
500279655012034,0.9,0.4,0.1,0,0,0,0.1,0,0.9,0.6,0,0,0,0,1.2,0.1,0,0.7,0.7,0,0,0.8,0.6,0,0,1.1,0.1,0.1,0,1.2,0.1,0,0.7,0.6,0.1,0,0.8,0.5,0,0
500279654001108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500279654001054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
