GEOID,G18USSDHIR,G18USSRCUR,G18GOVDIGE,G18GOVRTUP,G18GOVGBRE,G18GOVITER
150090318012126,0,0,0,0,0,0
150090318012127,0,0,0,0,0,0
150090318012132,0,0,0,0,0,0
150090318012141,0,0,0,0,0,0
150090318011202,1.1,0.2,0.8,0.5,0,0
150090318011206,0,0,0,0,0,0
150090318012164,1.5,0.3,1.1,0.7,0,0
150090318012081,0,0,0,0,0,0
150090318011035,0,0,0,0,0,0
150090318011002,0,0,0,0,0,0
150090318011024,0,0,0,0,0,0
150090318011010,0,0,0,0,0,0
150090318011179,0,0,0,0,0,0
150090318012044,0.4,0.1,0.3,0.2,0,0
150090318011113,0,0,0,0,0,0
150090311033012,83.9,19.8,72.6,26.8,3.5,1.4
150090311033009,9.5,2.2,8.2,3,0.4,0.2
150090320001055,0,0,0,0,0,0
150090320001056,0,0,0,0,0,0
150090320001002,0,0,0,0,0,0
150090320001044,0,0,0,0,0,0
150090320001018,0,0,0,0,0,0
150090320001022,0,0,0,0,0,0
150090307062007,0,0,0,0,0,0
150090307051116,0,0,0,0,0,0
150090320001006,0,0,0,0,0,0
150090320001008,0,0,0,0,0,0
150090320001010,0,0,0,0,0,0
150090320001051,0,0,0,0,0,0
150090307051004,0,0,0,0,0,0
150090307073010,36.4,15.5,31.9,16.7,2.5,0.9
150090307051051,0,0,0,0,0,0
150090315031000,0,0,0,0,0,0
150090314021048,0,0,0,0,0,0
150090315023008,0,0,0,0,0,0
150090315023011,0,0,0,0,0,0
150090315022000,55.8,28.3,48.7,30.7,4.1,0.9
150090315032057,0,0,0,0,0,0
150090315032080,0,0,0,0,0,0
150090315032087,0,0,0,0,0,0
150090315032102,0,0,0,0,0,0
150090315032019,0,0,0,0,0,0
150090315032011,0,0,0,0,0,0
150090315032112,0,0,0,0,0,0
150090314021127,0,0,0,0,0,0
150090314021120,0,0,0,0,0,0
150090314051000,32.1,7.6,24.7,13.2,1.7,0.6
150090320002093,0,0,0,0,0,0
150090316011118,14.8,4,11.8,6.3,0.8,0.2
150090316011148,0,0,0,0,0,0
150090317002090,0,0,0,0,0,0
150090317005019,0,0,0,0,0,0
150090317002001,0,0,0,0,0,0
150090317002131,0,0,0,0,0,0
150090317001015,0,0,0,0,0,0
150090317002097,0,0,0,0,0,0
150090317002127,0,0,0,0,0,0
150090317002130,0,0,0,0,0,0
150090317001045,0,0,0,0,0,0
150090317002057,0,0,0,0,0,0
150090317002018,0,0,0,0,0,0
150090317002077,0.7,0.2,0.5,0.3,0,0
150090317003000,11.1,2.9,8.3,5.5,0.3,0.2
150090317005014,0,0,0,0,0,0
150090320002098,0,0,0,0,0,0
150090314051096,0,0,0,0,0,0
150090314042002,7.5,2.8,6.5,3.4,0.4,0.2
150090320002083,3.3,1.2,2.8,1.5,0.2,0.1
150090320002069,0,0,0,0,0,0
150090320002085,0.5,0.2,0.4,0.2,0,0
150090314051081,0,0,0,0,0,0
150090315023117,0,0,0,0,0,0
150090315032034,0,0,0,0,0,0
150090314054001,20.4,4.8,15.7,8.4,1.1,0.4
150090314051016,0,0,0,0,0,0
150090314051033,0,0,0,0,0,0
150090314051094,0,0,0,0,0,0
150090314041009,5,1.9,4.3,2.3,0.3,0.1
150090315032020,0,0,0,0,0,0
150090315022040,0,0,0,0,0,0
150090320002065,3.8,1.4,3.2,1.7,0.2,0.1
150090320002092,0,0,0,0,0,0
150090315023033,0,0,0,0,0,0
150090318012008,0,0,0,0,0,0
150090318012161,0,0,0,0,0,0
150090318012014,0,0,0,0,0,0
150090318012038,7.9,1.7,5.8,3.7,0.2,0.1
150090318012039,0.8,0.2,0.6,0.4,0,0
150090318012056,0.4,0.1,0.3,0.2,0,0
150090318012069,0,0,0,0,0,0
150090318011222,0,0,0,0,0,0
150090318011205,0,0,0,0,0,0
150090318011187,0,0,0,0,0,0
150090318011128,0,0,0,0,0,0
150090318011126,0,0,0,0,0,0
150090318011132,0,0,0,0,0,0
150090318011163,0,0,0,0,0,0
150090318011165,1.5,0.3,1.1,0.7,0,0
150090318011224,0,0,0,0,0,0
150090318012125,0,0,0,0,0,0
150090318012116,7.2,1.5,5.3,3.4,0.2,0.1
150090318011241,0,0,0,0,0,0
150090318011059,0,0,0,0,0,0
150090303012003,219.8,78.1,191.8,95.8,10,2.5
150090303013011,21.3,6.7,18.4,8.7,0.9,0.2
150090303013002,0,0,0,0,0,0
150090303011070,31.6,10,27.3,12.9,1.3,0.3
150090303032015,24.1,10.7,22.5,10.3,1.7,0.3
150090303011040,6.7,2.1,5.8,2.7,0.3,0.1
150090303014009,3.1,1,2.7,1.3,0.1,0
150090303033005,14.2,6.3,13.2,6.1,1,0.2
150090303031009,42.1,18.7,39.4,18,2.9,0.6
150090303014027,1.8,0.6,1.5,0.7,0.1,0
150090303013010,9.3,2.9,8.1,3.8,0.4,0.1
150099800001011,0,0,0,0,0,0
150099800001003,0,0,0,0,0,0
150090319001125,0,0,0,0,0,0
150090319001129,0,0,0,0,0,0
150090319001090,0,0,0,0,0,0
150090319001022,0,0,0,0,0,0
150090319001089,0,0,0,0,0,0
150090319001083,0,0,0,0,0,0
150090319001015,0,0,0,0,0,0
150090319001086,0,0,0,0,0,0
150090319001074,0,0,0,0,0,0
150090319001054,0,0,0,0,0,0
150090308002063,0,0,0,0,0,0
150090308001030,0,0,0,0,0,0
150090308002067,0,0,0,0,0,0
150090308002070,16.7,4.1,13.9,5.9,0.7,0.3
150090308002029,0,0,0,0,0,0
150090308002072,12.2,3.3,10,4.9,0.3,0.2
150090311021000,0,0,0,0,0,0
150090319002015,47.1,9.7,40.1,14.1,1.8,1.2
150090319002014,1.3,0.3,1.1,0.4,0.1,0
150090319003002,13,2.7,11,3.9,0.5,0.3
150090311012009,39.5,10.4,33.9,13.7,1.8,0.5
150090311012003,13,3.4,11.1,4.5,0.6,0.2
150090311033005,14.9,3.5,12.9,4.8,0.6,0.3
150090319002009,0,0,0,0,0,0
150090311031003,20.7,4.9,17.9,6.6,0.9,0.3
150090311033008,23.6,5.5,20.4,7.5,1,0.4
150090311033000,0,0,0,0,0,0
150090320001077,0,0,0,0,0,0
150090320001019,0,0,0,0,0,0
150090320001014,0,0,0,0,0,0
150090320001071,0,0,0,0,0,0
150090316011152,0,0,0,0,0,0
150090316011155,0,0,0,0,0,0
150090316011004,0,0,0,0,0,0
150090316011047,0,0,0,0,0,0
150090316011060,0,0,0,0,0,0
150090316011241,0,0,0,0,0,0
150090316011239,0,0,0,0,0,0
150090316011211,0,0,0,0,0,0
150090316011176,0,0,0,0,0,0
150090316011234,0,0,0,0,0,0
150090316011223,0,0,0,0,0,0
150090316011191,0,0,0,0,0,0
150090317004005,10.7,2.8,8,5.3,0.3,0.2
150090317001044,0.6,0.2,0.5,0.3,0,0
150090317002070,0,0,0,0,0,0
150090317002002,0,0,0,0,0,0
150090317001013,0,0,0,0,0,0
150090317002091,0,0,0,0,0,0
150090317001036,0,0,0,0,0,0
150090317001055,0,0,0,0,0,0
150090317001037,0,0,0,0,0,0
150090315023031,0,0,0,0,0,0
150090315023084,0.5,0.2,0.4,0.3,0,0
150090315022058,0,0,0,0,0,0
150090315022033,0,0,0,0,0,0
150090315022035,0,0,0,0,0,0
150090315023051,0,0,0,0,0,0
150090315022081,0,0,0,0,0,0
150090315032029,0,0,0,0,0,0
150090315032105,0,0,0,0,0,0
150090315032048,0,0,0,0,0,0
150090315032109,0,0,0,0,0,0
150090315032127,0,0,0,0,0,0
150090315032138,0,0,0,0,0,0
150090315032123,0,0,0,0,0,0
150090320002131,0.8,0.3,0.6,0.3,0,0
150090320002107,0,0,0,0,0,0
150090320002091,0.3,0.1,0.2,0.1,0,0
150090315031024,0,0,0,0,0,0
150090318011300,1.8,0.7,1.5,1,0.1,0
150090318011209,0,0,0,0,0,0
150090318011335,0,0,0,0,0,0
150090318011092,0,0,0,0,0,0
150090318011279,0,0,0,0,0,0
150090318012170,0,0,0,0,0,0
150090318012169,4.1,0.9,3.1,2,0.1,0
150090318012000,0,0,0,0,0,0
150090318011162,1.1,0.2,0.8,0.5,0,0
150090318012084,21.8,4.6,16.1,10.3,0.6,0.2
150090318012059,0,0,0,0,0,0
150090318011204,0,0,0,0,0,0
150090318011129,0,0,0,0,0,0
150090318011145,0,0,0,0,0,0
150090318011238,0,0,0,0,0,0
150090318011167,0,0,0,0,0,0
150090318012118,0,0,0,0,0,0
150090318012109,0,0,0,0,0,0
150090318012136,8.7,1.8,6.4,4.1,0.2,0.1
150090303011041,0,0,0,0,0,0
150090303011047,0,0,0,0,0,0
150090303012005,16.1,5.7,14.1,7,0.7,0.2
150090303013004,12.4,3.9,10.8,5.1,0.5,0.1
150090303012030,0,0,0,0,0,0
150090303012033,33.8,12,29.5,14.7,1.5,0.4
150090303031016,62.7,27.8,58.6,26.9,4.3,0.9
150090303031006,0,0,0,0,0,0
150090303031011,25.1,11.1,23.4,10.7,1.7,0.3
150090303012027,0,0,0,0,0,0
150090303011086,80.5,25.4,69.5,32.8,3.4,0.7
150090303012031,0,0,0,0,0,0
150090304022000,156.6,55.6,136.6,68.3,7.1,1.8
150090304041001,0,0,0,0,0,0
150090305012023,1.9,0.4,1.6,0.5,0.1,0
150090305012000,1,0.2,0.8,0.3,0.1,0
150090319001105,0,0,0,0,0,0
150090319001151,0,0,0,0,0,0
150090319001099,0,0,0,0,0,0
150090319001141,0,0,0,0,0,0
150090319001138,0,0,0,0,0,0
150090319001139,0,0,0,0,0,0
150090319001091,2,0.5,1.7,0.6,0.1,0
150090319001012,0,0,0,0,0,0
150090319002008,0,0,0,0,0,0
150090319002023,8.3,1.7,7,2.5,0.3,0.2
150090319002031,0,0,0,0,0,0
150090319002034,0,0,0,0,0,0
150090311012011,20.9,5.5,17.9,7.2,1,0.3
150090311031002,4.3,1,3.7,1.4,0.2,0.1
150090311033007,30.4,7.2,26.3,9.7,1.3,0.5
150090311014005,0,0,0,0,0,0
150090319002001,0,0,0,0,0,0
150090319002013,7.1,1.5,6.1,2.1,0.3,0.2
150090311033002,13.5,3.2,11.7,4.3,0.6,0.2
150090311014009,0,0,0,0,0,0
150090320001062,0,0,0,0,0,0
150090320001040,0,0,0,0,0,0
150090320001064,0,0,0,0,0,0
150090320001067,0,0,0,0,0,0
150090320001046,0,0,0,0,0,0
150090307072004,0,0,0,0,0,0
150090315032012,0,0,0,0,0,0
150090315032092,0,0,0,0,0,0
150090314021123,4.1,1.1,3.1,1.9,0.2,0
150090314021119,0,0,0,0,0,0
150099912000005,0,0,0,0,0,0
150090316011024,0,0,0,0,0,0
150090316012031,0,0,0,0,0,0
150090316011243,0,0,0,0,0,0
150090316011100,0,0,0,0,0,0
150090316011007,0,0,0,0,0,0
150090316011090,0,0,0,0,0,0
150090316011085,0,0,0,0,0,0
150090316011143,0,0,0,0,0,0
150090302025012,5,1.1,4.3,1.4,0.3,0.1
150090302024025,0,0,0,0,0,0
150090302024009,0,0,0,0,0,0
150090302024016,0,0,0,0,0,0
150090302024011,0,0,0,0,0,0
150090302024012,0,0,0,0,0,0
150090302025019,0,0,0,0,0,0
150090302011018,0,0,0,0,0,0
150090302011058,0,0,0,0,0,0
150090302011001,10.7,2.4,9.3,3,0.7,0.2
150099902000016,0,0,0,0,0,0
150090302022016,10.7,2.4,9.3,3,0.7,0.2
150090302022017,0,0,0,0,0,0
150090315012005,0,0,0,0,0,0
150090315023026,0,0,0,0,0,0
150090315023020,0,0,0,0,0,0
150090315023013,0,0,0,0,0,0
150090320002116,12.8,4.8,11,5.8,0.7,0.3
150090315032047,0,0,0,0,0,0
150090315032078,0,0,0,0,0,0
150090315032151,0,0,0,0,0,0
150090315032187,0,0,0,0,0,0
150090315032186,0,0,0,0,0,0
150090314021057,0,0,0,0,0,0
150090307051006,0,0,0,0,0,0
150090307051110,0,0,0,0,0,0
150090307051028,0,0,0,0,0,0
150090307051027,0,0,0,0,0,0
150090307051055,0,0,0,0,0,0
150090307051073,0,0,0,0,0,0
150090307071012,14.6,4.2,12.7,5.2,0.8,0.2
150090307051103,0,0,0,0,0,0
150090307051093,0,0,0,0,0,0
150090307051112,0.5,0.2,0.5,0.2,0,0
150090307061004,11.4,4.7,10.8,4.5,0.7,0.2
150090307061008,12.1,3.5,10.5,4.3,0.6,0.2
150090307071004,6.2,2.6,5.4,2.8,0.4,0.2
150090316011167,0,0,0,0,0,0
150090316011193,0,0,0,0,0,0
150090316011174,0,0,0,0,0,0
150090316011201,0,0,0,0,0,0
150090316011008,0,0,0,0,0,0
150090316011076,0,0,0,0,0,0
150090316011096,0,0,0,0,0,0
150090316011097,0,0,0,0,0,0
150090316011107,0,0,0,0,0,0
150090316011197,0,0,0,0,0,0
150090316011088,0,0,0,0,0,0
150090317001050,0,0,0,0,0,0
150090317002125,0,0,0,0,0,0
150090317002083,0,0,0,0,0,0
150090317001003,0.6,0.2,0.5,0.3,0,0
150090317001000,0,0,0,0,0,0
150090302023024,5.3,1.2,4.6,1.5,0.4,0.1
150090302023004,38.2,8.6,33.2,10.6,2.6,0.6
150090302011030,3.8,0.9,3.3,1.1,0.3,0.1
150090302011002,76.4,17.3,66.4,21.2,5.2,1.2
150090302021001,189.1,42.8,164.2,52.6,13,3.1
150090302011032,1.9,0.4,1.7,0.5,0.1,0
150090302021004,8,1.8,7,2.2,0.5,0.1
150090302011014,1.9,0.4,1.7,0.5,0.1,0
150090302011047,16,3.6,13.9,4.5,1.1,0.3
150090302011035,0,0,0,0,0,0
150090302022011,0,0,0,0,0,0
150090302025016,0,0,0,0,0,0
150090302023023,4.6,1,4,1.3,0.3,0.1
150090315012008,0,0,0,0,0,0
150090315023036,0,0,0,0,0,0
150090315032058,0,0,0,0,0,0
150090315032086,0,0,0,0,0,0
150090315032164,0,0,0,0,0,0
150090315032142,0,0,0,0,0,0
150090315032083,0,0,0,0,0,0
150090315032161,0,0,0,0,0,0
150090315032167,0,0,0,0,0,0
150090315031021,0,0,0,0,0,0
150090315032150,0,0,0,0,0,0
150090315031063,0,0,0,0,0,0
150090315032188,0,0,0,0,0,0
150090315031049,0,0,0,0,0,0
150090314021083,0,0,0,0,0,0
150090318011061,0,0,0,0,0,0
150090318011066,0,0,0,0,0,0
150090318011133,6.8,1.4,5,3.2,0.2,0.1
150090318012100,1.9,0.4,1.4,0.9,0.1,0
150090318012048,0,0,0,0,0,0
150090318012020,0,0,0,0,0,0
150090318012087,0,0,0,0,0,0
150090318012083,0,0,0,0,0,0
150090318011225,0,0,0,0,0,0
150090318011172,0,0,0,0,0,0
150090318012176,1.1,0.2,0.8,0.5,0,0
150090318011231,0,0,0,0,0,0
150090318011166,0.8,0.2,0.6,0.4,0,0
150090318011191,0,0,0,0,0,0
150090318011175,2.6,0.6,1.9,1.2,0.1,0
150090303014033,0,0,0,0,0,0
150090303014035,0,0,0,0,0,0
150090303012020,51.1,18.2,44.6,22.3,2.3,0.6
150090303032009,0,0,0,0,0,0
150090303011082,0,0,0,0,0,0
150090303011077,0.4,0.1,0.4,0.2,0,0
150090303032004,0,0,0,0,0,0
150090303031004,0,0,0,0,0,0
150090303011001,4.9,1.5,4.2,2,0.2,0
150090303032003,0,0,0,0,0,0
150090303014041,0,0,0,0,0,0
150090303032000,0,0,0,0,0,0
150090314021001,0,0,0,0,0,0
150090308002074,15.2,4.1,12.5,6.1,0.4,0.2
150090308002059,0,0,0,0,0,0
150090308002012,0,0,0,0,0,0
150090308002040,16.4,5.3,14.4,6.4,0.6,0.2
150090308002051,0,0,0,0,0,0
150090308002006,10,2.7,8.2,4,0.3,0.1
150090308002076,11.7,3.2,9.6,4.7,0.3,0.2
150090308001036,3,0.9,2.2,1.5,0.1,0.1
150090308002036,3,0.8,2.5,1.2,0.1,0
150090310001035,7.2,2.3,6.3,2.8,0.3,0.1
150090309034011,3.6,0.9,3,1.3,0.1,0.1
150090309021007,0,0,0,0,0,0
150090310001033,4.1,1.3,3.6,1.6,0.1,0.1
150090310004001,53.1,13.9,45.4,18.4,2.4,0.7
150090309013016,8.3,2,6.9,2.9,0.3,0.2
150090310002008,7.7,2.5,6.7,3,0.3,0.1
150090309013010,10.4,2.5,8.7,3.7,0.4,0.2
150090310002007,25.2,8.2,22,9.8,0.9,0.3
150090310002005,0,0,0,0,0,0
150090310002010,0,0,0,0,0,0
150090310002012,13.9,4.5,12.1,5.4,0.5,0.2
150090310001006,30.3,9.8,26.5,11.9,1.1,0.4
150090307062004,0,0,0,0,0,0
150090307051029,0,0,0,0,0,0
150090307051080,0,0,0,0,0,0
150090307062002,4.5,1.8,4.3,1.8,0.3,0.1
150090320001060,0,0,0,0,0,0
150090320001076,0,0,0,0,0,0
150090320001015,0,0,0,0,0,0
150090320001013,0,0,0,0,0,0
150090320001007,0,0,0,0,0,0
150090320001017,0,0,0,0,0,0
150090320001033,0,0,0,0,0,0
150090320001049,0,0,0,0,0,0
150090320001054,0,0,0,0,0,0
150090307051015,0,0,0,0,0,0
150090316011194,0,0,0,0,0,0
150090316011064,0,0,0,0,0,0
150090316011049,0,0,0,0,0,0
150090316011051,0,0,0,0,0,0
150090316012001,0,0,0,0,0,0
150090316012038,0,0,0,0,0,0
150090316012033,0,0,0,0,0,0
150090316012040,3.2,0.9,2.6,1.4,0.2,0
150090316012052,2.7,0.7,2.1,1.1,0.1,0
150090316011268,4.3,1.2,3.4,1.8,0.2,0.1
150090316011267,5.1,1.4,4.1,2.2,0.3,0.1
150090316011264,3.8,1,3,1.6,0.2,0.1
150090316012025,2.2,0.6,1.7,0.9,0.1,0
150090316011249,0,0,0,0,0,0
150090316011251,2.4,0.6,1.9,1,0.1,0
150090316012028,0,0,0,0,0,0
150090316012020,4.3,1.2,3.4,1.8,0.2,0.1
150090316011180,0,0,0,0,0,0
150099912000006,0,0,0,0,0,0
150090316011031,0,0,0,0,0,0
150090317001024,1.2,0.4,0.9,0.6,0,0
150090317002063,2.8,0.7,2.1,1.4,0.1,0
150090317002053,1,0.3,0.8,0.5,0,0
150090317002064,0,0,0,0,0,0
150090317005018,0,0,0,0,0,0
150090317002123,10,2.6,7.5,4.9,0.3,0.2
150090317002099,0,0,0,0,0,0
150090317005004,13.5,3.5,10.1,6.7,0.4,0.2
150090317005010,24.9,6.5,18.6,12.3,0.7,0.4
150090317002060,0,0,0,0,0,0
150090317001059,0,0,0,0,0,0
150090317001051,0,0,0,0,0,0
150090317002000,0,0,0,0,0,0
150090317001004,6.6,2.1,5.1,3.3,0.3,0.1
150090315031027,0,0,0,0,0,0
150090315031054,0,0,0,0,0,0
150090314021056,0,0,0,0,0,0
150090314021032,0,0,0,0,0,0
150090314021065,0,0,0,0,0,0
150090314021068,0,0,0,0,0,0
150090314021099,0,0,0,0,0,0
150090314021146,0,0,0,0,0,0
150090314021029,0,0,0,0,0,0
150090314021004,0,0,0,0,0,0
150090314052003,36.7,8.7,28.3,15.1,2,0.7
150090320002064,0,0,0,0,0,0
150090320002106,0,0,0,0,0,0
150090320002108,0,0,0,0,0,0
150090314051097,0,0,0,0,0,0
150090320002071,0,0,0,0,0,0
150090314051069,0,0,0,0,0,0
150090320002073,0,0,0,0,0,0
150090315012003,0,0,0,0,0,0
150090318012113,17.7,3.8,13,8.4,0.5,0.1
150090318011235,0,0,0,0,0,0
150090318012107,0,0,0,0,0,0
150090318012062,0,0,0,0,0,0
150090318011330,0,0,0,0,0,0
150090318011336,0,0,0,0,0,0
150090318011246,0,0,0,0,0,0
150090318011242,0,0,0,0,0,0
150090318011064,0,0,0,0,0,0
150090318011063,0,0,0,0,0,0
150090318011337,0,0,0,0,0,0
150090318011005,0,0,0,0,0,0
150090318011275,5,1.8,4.2,2.7,0.2,0
150099900000002,0,0,0,0,0,0
150090318012052,0,0,0,0,0,0
150099800001009,0,0,0,0,0,0
150090303033002,3.9,1.7,3.6,1.7,0.3,0.1
150090303014006,0,0,0,0,0,0
150099902000027,0,0,0,0,0,0
150099800001001,0,0,0,0,0,0
150090303012000,45.5,16.2,39.7,19.8,2.1,0.5
150090303011079,0,0,0,0,0,0
150090303011095,0,0,0,0,0,0
150090303014042,0,0,0,0,0,0
150090303014044,0,0,0,0,0,0
150090319001144,0,0,0,0,0,0
150090319001055,0,0,0,0,0,0
150090319001018,0,0,0,0,0,0
150090319001122,0,0,0,0,0,0
150090319001145,0,0,0,0,0,0
150090319001023,0,0,0,0,0,0
150090319001095,0.3,0.1,0.2,0.1,0,0
150090319001007,0,0,0,0,0,0
150090319001006,0,0,0,0,0,0
150090319001031,0,0,0,0,0,0
150090319001050,0,0,0,0,0,0
150090319001069,0,0,0,0,0,0
150090319001067,0,0,0,0,0,0
150090319001072,0,0,0,0,0,0
150090308001001,69.4,21.9,51.5,35.4,3.1,1.4
150090307072001,92.9,39.7,81.4,42.7,6.3,2.4
150090307062006,0,0,0,0,0,0
150090320001053,0,0,0,0,0,0
150090307051072,0,0,0,0,0,0
150090307061002,4.2,1.7,4,1.7,0.3,0.1
150090320001009,0,0,0,0,0,0
150090320001084,0,0,0,0,0,0
150090320001035,0,0,0,0,0,0
150090320001048,0,0,0,0,0,0
150090307051005,0,0,0,0,0,0
150090316011129,0,0,0,0,0,0
150090316011115,0,0,0,0,0,0
150090316011165,0,0,0,0,0,0
150090316011056,0,0,0,0,0,0
150090316011168,0,0,0,0,0,0
150090316011065,0,0,0,0,0,0
150090316011009,0,0,0,0,0,0
150090316011000,0,0,0,0,0,0
150090316011233,0,0,0,0,0,0
150090316011228,0,0,0,0,0,0
150090316011229,0.8,0.2,0.6,0.3,0,0
150090316012037,7.5,2,6,3.2,0.4,0.1
150090302023032,13.7,3.1,11.9,3.8,0.9,0.2
150099902000015,0,0,0,0,0,0
150090302011059,0,0,0,0,0,0
150090301002013,0,0,0,0,0,0
150090301002004,73,12.5,56,24.8,4.1,1.2
150090301001032,12.8,2.2,9.8,4.3,0.7,0.2
150090301001054,0,0,0,0,0,0
150090301001146,0,0,0,0,0,0
150090301001092,0,0,0,0,0,0
150090301001091,7,1.2,5.3,2.4,0.4,0.1
150090301001013,0,0,0,0,0,0
150090301001130,0,0,0,0,0,0
150090314021023,0,0,0,0,0,0
150090314021142,0,0,0,0,0,0
150090315032119,0,0,0,0,0,0
150090315031061,0,0,0,0,0,0
150090315012025,0,0,0,0,0,0
150090315012018,0,0,0,0,0,0
150090315012014,35.7,18.1,31.1,19.7,2.6,0.6
150090320002130,0,0,0,0,0,0
150090314051042,0,0,0,0,0,0
150090314041000,6,2.3,5.2,2.7,0.3,0.1
150090320002111,0,0,0,0,0,0
150090320002061,0,0,0,0,0,0
150090320002070,0.5,0.2,0.4,0.2,0,0
150090315032032,0,0,0,0,0,0
150090315032046,0,0,0,0,0,0
150090315032111,0,0,0,0,0,0
150090307073002,137.1,58.5,120.1,62.9,9.4,3.5
150090307051106,0,0,0,0,0,0
150090307073020,25.9,11,22.7,11.9,1.8,0.7
150090320001087,0,0,0,0,0,0
150090307091006,0,0,0,0,0,0
150090307101002,0,0,0,0,0,0
150090307082002,0,0,0,0,0,0
150090307061003,1.1,0.4,1,0.4,0.1,0
150090320001072,0,0,0,0,0,0
150090307051031,0,0,0,0,0,0
150090307081010,49.9,22.4,44.7,22.3,3.4,1
150090316011075,0,0,0,0,0,0
150090316011073,0,0,0,0,0,0
150090316011150,0,0,0,0,0,0
150090316011128,0,0,0,0,0,0
150090316011207,0,0,0,0,0,0
150090316011238,0,0,0,0,0,0
150090316011025,0,0,0,0,0,0
150090316011185,0,0,0,0,0,0
150099912000004,0,0,0,0,0,0
150090316011245,0,0,0,0,0,0
150090316011069,0,0,0,0,0,0
150090316011066,0,0,0,0,0,0
150090316011132,0,0,0,0,0,0
150090316012002,1.9,0.5,1.5,0.8,0.1,0
150090316012036,3,0.8,2.4,1.3,0.2,0
150090316012041,3.5,0.9,2.8,1.5,0.2,0.1
150090316012042,3,0.8,2.4,1.3,0.2,0
150090316011258,0.8,0.2,0.6,0.3,0,0
150090316011135,2.4,0.6,1.9,1,0.1,0
150090302023025,0.4,0.1,0.3,0.1,0,0
150090302011050,0,0,0,0,0,0
150090302024013,18,4.1,15.6,5,1.2,0.3
150090302024029,0,0,0,0,0,0
150090302024005,0,0,0,0,0,0
150090302025030,0,0,0,0,0,0
150090302023001,2.3,0.5,2,0.6,0.2,0
150090302011008,0,0,0,0,0,0
150090302011031,1.1,0.3,1,0.3,0.1,0
150090302011063,0,0,0,0,0,0
150090314021140,0,0,0,0,0,0
150090314021026,0,0,0,0,0,0
150090315031011,0,0,0,0,0,0
150090314021111,0,0,0,0,0,0
150090314021063,0,0,0,0,0,0
150090314041005,25.6,9.6,22.1,11.5,1.3,0.5
150090315022001,19.4,9.9,17,10.7,1.4,0.3
150090314021082,0,0,0,0,0,0
150090314021145,0,0,0,0,0,0
150090315023009,0,0,0,0,0,0
150090315032051,0,0,0,0,0,0
150090315032022,0,0,0,0,0,0
150090315032065,0,0,0,0,0,0
150090315032002,0,0,0,0,0,0
150090315032166,0,0,0,0,0,0
150090314021075,0,0,0,0,0,0
150090318011170,0,0,0,0,0,0
150090318012076,0,0,0,0,0,0
150090318011043,0,0,0,0,0,0
150090318011051,0,0,0,0,0,0
150090318011006,0,0,0,0,0,0
150090318011037,0,0,0,0,0,0
150090318011269,0,0,0,0,0,0
150090318011026,1.6,0.6,1.3,0.9,0.1,0
150090318011038,0,0,0,0,0,0
150090318012063,0,0,0,0,0,0
150090318012047,0.4,0.1,0.3,0.2,0,0
150090318012045,0,0,0,0,0,0
150090318011201,0,0,0,0,0,0
150090318011192,1.1,0.2,0.8,0.5,0,0
150090314052001,144.8,34.2,111.6,59.5,7.7,2.6
150090315023029,5.7,2.9,5,3.1,0.4,0.1
150090315022023,0,0,0,0,0,0
150090315022086,0,0,0,0,0,0
150090315022059,0,0,0,0,0,0
150090315031041,0,0,0,0,0,0
150090314021116,0,0,0,0,0,0
150090320002139,0,0,0,0,0,0
150090320002140,0,0,0,0,0,0
150090320002142,0,0,0,0,0,0
150090320002027,0,0,0,0,0,0
150090320002141,0,0,0,0,0,0
150090320002040,0,0,0,0,0,0
150090314051007,20,4.7,15.4,8.2,1.1,0.4
150090310001018,5.1,1.2,4.2,1.8,0.2,0.1
150090310001009,0,0,0,0,0,0
150090309021013,0.6,0.2,0.5,0.2,0,0
150090310003010,31.3,8.8,27,10.9,1.7,0.5
150090310004002,0.5,0.1,0.5,0.2,0,0
150090309033013,17.3,3.9,13.5,6.9,0.7,0.4
150090309034009,11.3,2.5,8.8,4.5,0.4,0.3
150090309022000,0,0,0,0,0,0
150090309033007,14.1,3.2,11,5.7,0.6,0.3
150090310001010,0,0,0,0,0,0
150090309011000,7.7,1.9,6.4,2.7,0.3,0.1
150090318011287,0,0,0,0,0,0
150090318011077,0,0,0,0,0,0
150090318011089,0,0,0,0,0,0
150090318011100,0,0,0,0,0,0
150090307051079,0,0,0,0,0,0
150090307051107,0,0,0,0,0,0
150090307051021,0,0,0,0,0,0
150090307051095,0,0,0,0,0,0
150090307051026,0,0,0,0,0,0
150090307051010,0,0,0,0,0,0
150090307051069,0,0,0,0,0,0
150090307051066,0,0,0,0,0,0
150090307051061,0,0,0,0,0,0
150090307052005,47.2,13.5,41.1,16.8,2.5,0.7
150090307071016,0,0,0,0,0,0
150090307071015,7.3,3.1,6.4,3.3,0.5,0.2
150090307072002,29.4,12.5,25.7,13.5,2,0.8
150090307073019,46,19.7,40.4,21.1,3.1,1.2
150090307073017,6.2,2.6,5.4,2.8,0.4,0.2
150090307091010,13.1,5.9,11.7,5.8,0.9,0.3
150090307082003,0,0,0,0,0,0
150090316011043,0,0,0,0,0,0
150090316011044,0,0,0,0,0,0
150090316011038,0,0,0,0,0,0
150090304031003,161.6,39,140,50.1,8.1,2.5
150090305011003,0,0,0,0,0,0
