GEOID,G16PREDCli,G16PRERTru,G16PREGSte,G16PRELJoh,G16PRECCas,G16USSDSch,G16USSRCar,G16USSAGiu,G16USSLKok,G16USSCAll
150090316011043,0,0,0,0,0,0,0,0,0,0
150090316011044,0,0,0,0,0,0,0,0,0,0
150090316011038,0,0,0,0,0,0,0,0,0,0
150090304031003,135,45.6,13.8,10,1.4,156.6,32.7,0.5,4.4,4.7
150090305011003,0,0,0,0,0,0,0,0,0,0
150090305011030,0.6,0.2,0.1,0,0,0.6,0.2,0,0,0
150090305011024,0,0,0,0,0,0,0,0,0,0
150090304021025,0,0,0,0,0,0,0,0,0,0
150090305011041,0,0,0,0,0,0,0,0,0,0
150090305011027,0,0,0,0,0,0,0,0,0,0
150090305012021,0,0,0,0,0,0,0,0,0,0
150090304041034,0,0,0,0,0,0,0,0,0,0
150090317005000,0,0,0,0,0,0,0,0,0,0
150090302024020,119.2,34.5,16.7,6.5,1.4,130,27.6,0.7,4.6,4.4
150090302022012,0,0,0,0,0,0,0,0,0,0
150090302021002,0,0,0,0,0,0,0,0,0,0
150090302021013,1.7,0.5,0.2,0.1,0,1.8,0.4,0,0.1,0.1
150090302012001,67.7,19.6,9.5,3.7,0.8,73.8,15.7,0.4,2.6,2.5
150090302023022,12.7,3.7,1.8,0.7,0.2,13.9,2.9,0.1,0.5,0.5
150090302025010,2.3,0.7,0.3,0.1,0,2.6,0.5,0,0.1,0.1
150090302025037,0,0,0,0,0,0,0,0,0,0
150090302021003,2.3,0.7,0.3,0.1,0,2.6,0.5,0,0.1,0.1
150090302024024,11.4,3.3,1.6,0.6,0.1,12.4,2.6,0.1,0.4,0.4
150090302023019,0,0,0,0,0,0,0,0,0,0
150090302023017,5.7,1.6,0.8,0.3,0.1,6.2,1.3,0,0.2,0.2
150090302025021,0,0,0,0,0,0,0,0,0,0
150090302024002,0,0,0,0,0,0,0,0,0,0
150090302011048,0,0,0,0,0,0,0,0,0,0
150090315012021,0,0,0,0,0,0,0,0,0,0
150090315032036,0,0,0,0,0,0,0,0,0,0
150090314051041,0,0,0,0,0,0,0,0,0,0
150090314053013,2.9,1.1,0.1,0.2,0.1,3.1,0.8,0,0.1,0.1
150090314053006,6.5,2.5,0.3,0.4,0.1,7,1.8,0.1,0.3,0.3
150090314053002,29.2,11.2,1.4,1.6,0.6,31.5,8.3,0.2,1.3,1.4
150090314041008,45.4,25.8,3.9,3.1,0.3,48.4,20.2,0.3,1.6,2
150090315022066,0,0,0,0,0,0,0,0,0,0
150090315022056,0,0,0,0,0,0,0,0,0,0
150090315032070,0,0,0,0,0,0,0,0,0,0
150090320002024,0,0,0,0,0,0,0,0,0,0
150090315023034,0,0,0,0,0,0,0,0,0,0
150090315023014,0,0,0,0,0,0,0,0,0,0
150090315023016,0,0,0,0,0,0,0,0,0,0
150090318012140,1,0.3,0.1,0.1,0.1,1.1,0.2,0,0,0
150090318011171,0,0,0,0,0,0,0,0,0,0
150090318012178,6.7,2.3,0.7,0.4,0.4,8,1.7,0.1,0.2,0.3
150090318012024,0,0,0,0,0,0,0,0,0,0
150090318012080,0,0,0,0,0,0,0,0,0,0
150090318011068,0,0,0,0,0,0,0,0,0,0
150090318011245,0,0,0,0,0,0,0,0,0,0
150090318012072,0,0,0,0,0,0,0,0,0,0
150090318012043,1.6,0.5,0.2,0.1,0.1,1.9,0.4,0,0,0.1
150090318011181,0,0,0,0,0,0,0,0,0,0
150090318011227,0,0,0,0,0,0,0,0,0,0
150090318011074,0,0,0,0,0,0,0,0,0,0
150090318011116,0,0,0,0,0,0,0,0,0,0
150090318012077,0,0,0,0,0,0,0,0,0,0
150090317004010,30.8,12.5,2.2,2.1,1.5,35.8,9.5,0.3,0.8,1.5
150090303014031,0,0,0,0,0,0,0,0,0,0
150090303011088,0,0,0,0,0,0,0,0,0,0
150090320002066,14,7.9,1.2,1,0.1,14.9,6.2,0.1,0.5,0.6
150090314051035,0,0,0,0,0,0,0,0,0,0
150090314051020,0,0,0,0,0,0,0,0,0,0
150090314051037,0,0,0,0,0,0,0,0,0,0
150090314051022,0,0,0,0,0,0,0,0,0,0
150090314051044,0,0,0,0,0,0,0,0,0,0
150090314051089,16.5,6.3,0.8,0.9,0.3,17.8,4.7,0.1,0.7,0.8
150090314051005,6.5,2.5,0.3,0.4,0.1,7,1.8,0.1,0.3,0.3
150090314051087,9.9,3.8,0.5,0.5,0.2,10.6,2.8,0.1,0.4,0.5
150090315022085,0,0,0,0,0,0,0,0,0,0
150090315032147,0,0,0,0,0,0,0,0,0,0
150090315031064,0,0,0,0,0,0,0,0,0,0
150090314021091,0,0,0,0,0,0,0,0,0,0
150090308002048,0,0,0,0,0,0,0,0,0,0
150090308001011,0,0,0,0,0,0,0,0,0,0
150090308001003,0.3,0.1,0,0,0,0.4,0.1,0,0,0
150090308001023,0,0,0,0,0,0,0,0,0,0
150090308002066,0,0,0,0,0,0,0,0,0,0
150090308002057,0,0,0,0,0,0,0,0,0,0
150090308001017,0.6,0.3,0.1,0,0,0.8,0.2,0,0,0
150090308002020,1,0.3,0.1,0.1,0,1.1,0.2,0,0,0
150090308002027,4.1,1.8,0.4,0.2,0.2,4.9,1.3,0,0.1,0.2
150090308002021,0,0,0,0,0,0,0,0,0,0
150090308002045,34.6,13.3,1.9,3,0.6,38.8,11.3,0.2,0.7,1.1
150090308001035,26.9,12.1,2.6,1.5,1,32.6,8.3,0.2,0.6,1.4
150090308001033,12.8,5.8,1.3,0.7,0.5,15.5,4,0.1,0.3,0.7
150090308002042,68.6,26.7,1.9,3.2,0.9,75.2,19.2,0.2,1.4,1.6
150090308001010,0,0,0,0,0,0,0,0,0,0
150090308002062,0,0,0,0,0,0,0,0,0,0
150090307051086,24.9,9.7,1.4,1.7,0.4,26.4,7.2,0.4,0.9,1.3
150090307051090,0,0,0,0,0,0,0,0,0,0
150090307051097,0,0,0,0,0,0,0,0,0,0
150090307051094,0,0,0,0,0,0,0,0,0,0
150090307051065,0,0,0,0,0,0,0,0,0,0
150090307051008,0,0,0,0,0,0,0,0,0,0
150090307051044,0,0,0,0,0,0,0,0,0,0
150090307051062,0,0,0,0,0,0,0,0,0,0
150090307051108,0,0,0,0,0,0,0,0,0,0
150090307051109,0,0,0,0,0,0,0,0,0,0
150090307051068,0,0,0,0,0,0,0,0,0,0
150090316012048,4.5,1.5,0.2,0.2,0.1,5,1.2,0,0.1,0.2
150090316011138,6.9,2.4,0.3,0.3,0.2,7.7,1.8,0,0.2,0.3
150090316011139,4.5,1.5,0.2,0.2,0.1,5,1.2,0,0.1,0.2
150090316012026,9.3,3.2,0.4,0.4,0.3,10.3,2.4,0,0.2,0.4
150090316011250,1.9,0.6,0.1,0.1,0.1,2.1,0.5,0,0,0.1
150090316011253,1.3,0.5,0.1,0.1,0,1.5,0.3,0,0,0.1
150090316011063,0,0,0,0,0,0,0,0,0,0
150090316011127,0,0,0,0,0,0,0,0,0,0
150090316011216,0,0,0,0,0,0,0,0,0,0
150090316011217,0,0,0,0,0,0,0,0,0,0
150090316011039,0,0,0,0,0,0,0,0,0,0
150090316011178,0,0,0,0,0,0,0,0,0,0
150090316011213,0,0,0,0,0,0,0,0,0,0
150090316011177,0,0,0,0,0,0,0,0,0,0
150090316011214,0,0,0,0,0,0,0,0,0,0
150090316011252,1.9,0.6,0.1,0.1,0.1,2.1,0.5,0,0,0.1
150090316011199,0,0,0,0,0,0,0,0,0,0
150090305011022,0,0,0,0,0,0,0,0,0,0
150090301001134,0,0,0,0,0,0,0,0,0,0
150090301001093,0.9,0.2,0.1,0.1,0,1.1,0.1,0,0,0
150090301001121,0,0,0,0,0,0,0,0,0,0
150090301002015,0,0,0,0,0,0,0,0,0,0
150090301002025,1.5,0.4,0.2,0.1,0,1.8,0.2,0,0,0.1
150090301001067,0,0,0,0,0,0,0,0,0,0
150090301001064,0.6,0.2,0.1,0,0,0.7,0.1,0,0,0
150090301001065,0,0,0,0,0,0,0,0,0,0
150090311013002,34.2,10.6,1.3,1.6,0.6,37.4,7.3,0.2,0.8,1.3
150090311013005,53,16.4,2.1,2.4,0.9,58,11.3,0.3,1.3,2.1
150090311022003,54.3,13.9,1.7,1.8,0.7,60.5,8.6,0.1,0.9,1
150090311021001,0,0,0,0,0,0,0,0,0,0
150090311022011,7.5,1.9,0.2,0.3,0.1,8.3,1.2,0,0.1,0.1
150090311022012,19,4.9,0.6,0.6,0.3,21.1,3,0,0.3,0.3
150090316011113,61.9,21.2,2.8,2.7,1.9,68.9,15.9,0.2,1.5,2.7
150090316011170,0,0,0,0,0,0,0,0,0,0
150090316011016,21.4,7.3,1,0.9,0.7,23.9,5.5,0.1,0.5,0.9
150090316011208,0,0,0,0,0,0,0,0,0,0
150090316011020,0,0,0,0,0,0,0,0,0,0
150090316011110,0,0,0,0,0,0,0,0,0,0
150090316011095,0,0,0,0,0,0,0,0,0,0
150090316011091,0,0,0,0,0,0,0,0,0,0
150090316011101,0,0,0,0,0,0,0,0,0,0
150090316011108,0,0,0,0,0,0,0,0,0,0
150090316011146,0,0,0,0,0,0,0,0,0,0
150090316011145,0,0,0,0,0,0,0,0,0,0
150090307082004,0,0,0,0,0,0,0,0,0,0
150090307091001,10.7,5.8,0.9,0.8,0.2,11.6,4.8,0.1,0.4,0.6
150090307081018,42.2,23.1,3.6,3.2,0.6,45.7,19.1,0.3,1.6,2.2
150090307081003,0,0,0,0,0,0,0,0,0,0
150090307091005,22.7,12.4,1.9,1.7,0.3,24.6,10.2,0.1,0.8,1.2
150090307093005,0,0,0,0,0,0,0,0,0,0
150090307101011,10,5.5,0.6,0.7,0.1,10.7,4.6,0,0.3,0.4
150090307061009,15.1,8.5,0.9,1.4,0.1,16.3,6.6,0.1,0.5,0.6
150099902000003,0,0,0,0,0,0,0,0,0,0
150090320001068,0,0,0,0,0,0,0,0,0,0
150090320001070,0,0,0,0,0,0,0,0,0,0
150090320001038,0.7,0.4,0,0.1,0,0.8,0.3,0,0,0
150090307071002,12.6,7.3,1,0.9,0.2,13.6,5.8,0.1,0.6,0.5
150090307101014,3.2,1.8,0.2,0.2,0,3.5,1.5,0,0.1,0.1
150090307092002,4.4,2.4,0.4,0.3,0.1,4.8,2,0,0.2,0.2
150090307074005,0.5,0.3,0,0,0,0.5,0.2,0,0,0
150090320001082,0,0,0,0,0,0,0,0,0,0
150090316011136,2.6,0.9,0.1,0.1,0.1,2.9,0.7,0,0.1,0.1
150090316011254,5.8,2,0.3,0.3,0.2,6.5,1.5,0,0.1,0.3
150090316012011,2.9,1,0.1,0.1,0.1,3.2,0.7,0,0.1,0.1
150090316012022,2.9,1,0.1,0.1,0.1,3.2,0.7,0,0.1,0.1
150090316012005,5.3,1.8,0.2,0.2,0.2,5.9,1.4,0,0.1,0.2
150090316012006,5,1.7,0.2,0.2,0.2,5.6,1.3,0,0.1,0.2
150090316011028,0,0,0,0,0,0,0,0,0,0
150099912000002,0,0,0,0,0,0,0,0,0,0
150090316011041,0,0,0,0,0,0,0,0,0,0
150090316011040,0,0,0,0,0,0,0,0,0,0
150090316011183,0,0,0,0,0,0,0,0,0,0
150090316011172,0,0,0,0,0,0,0,0,0,0
150090316012000,16.9,5.8,0.8,0.7,0.5,18.9,4.4,0.1,0.4,0.7
150090304021053,0,0,0,0,0,0,0,0,0,0
150090305011023,0,0,0,0,0,0,0,0,0,0
150090304021023,0,0,0,0,0,0,0,0,0,0
150090302011042,1.3,0.4,0.2,0.1,0,1.5,0.3,0,0.1,0
150090302011054,0,0,0,0,0,0,0,0,0,0
150090302025007,0,0,0,0,0,0,0,0,0,0
150099902000017,0,0,0,0,0,0,0,0,0,0
150090302022020,0,0,0,0,0,0,0,0,0,0
150090302022025,0.3,0.1,0,0,0,0.4,0.1,0,0,0
150090302023007,15.7,4.6,2.2,0.9,0.2,17.2,3.6,0.1,0.6,0.6
150090302023034,1.7,0.5,0.2,0.1,0,1.8,0.4,0,0.1,0.1
150090301001034,0,0,0,0,0,0,0,0,0,0
150090316011082,0,0,0,0,0,0,0,0,0,0
150090316011117,20.9,7.1,1,0.9,0.6,23.3,5.4,0.1,0.5,0.9
150090316011015,0,0,0,0,0,0,0,0,0,0
150090316011247,0,0,0,0,0,0,0,0,0,0
150090316011271,0,0,0,0,0,0,0,0,0,0
150090316011083,0,0,0,0,0,0,0,0,0,0
150090316011022,0,0,0,0,0,0,0,0,0,0
150090316011149,0,0,0,0,0,0,0,0,0,0
150090316011003,0,0,0,0,0,0,0,0,0,0
150090316011030,0,0,0,0,0,0,0,0,0,0
150090316011173,7.4,2.5,0.3,0.3,0.2,8.2,1.9,0,0.2,0.3
150090316011098,0,0,0,0,0,0,0,0,0,0
150090316011102,0,0,0,0,0,0,0,0,0,0
150090318011107,0,0,0,0,0,0,0,0,0,0
150090318012025,0,0,0,0,0,0,0,0,0,0
150090318011105,0,0,0,0,0,0,0,0,0,0
150090318011075,0,0,0,0,0,0,0,0,0,0
150090317002016,0,0,0,0,0,0,0,0,0,0
150090317002037,0,0,0,0,0,0,0,0,0,0
150090317002006,0,0,0,0,0,0,0,0,0,0
150090317002035,0,0,0,0,0,0,0,0,0,0
150090317003007,0,0,0,0,0,0,0,0,0,0
150090317004011,0,0,0,0,0,0,0,0,0,0
150090317003005,0,0,0,0,0,0,0,0,0,0
150090317001030,3.2,1.6,0.4,0.1,0.1,3.8,1.1,0,0.1,0.1
150090317004001,0,0,0,0,0,0,0,0,0,0
150090314051066,0,0,0,0,0,0,0,0,0,0
150090315032015,0,0,0,0,0,0,0,0,0,0
150090315023070,2,1.3,0.1,0.1,0,2,1,0,0.1,0.1
150090314042009,5,2.9,0.4,0.3,0,5.3,2.2,0,0.2,0.2
150090314021126,48.2,17.7,2.6,2.7,0.5,52.9,13.4,0.3,1.6,2
150090314042005,0,0,0,0,0,0,0,0,0,0
150090320002128,0,0,0,0,0,0,0,0,0,0
150090314021047,0,0,0,0,0,0,0,0,0,0
150090315023004,15.2,9.6,0.9,0.9,0.2,15.7,8,0.1,0.5,0.8
150090320002057,9.6,5.5,0.8,0.7,0.1,10.2,4.3,0.1,0.3,0.4
150090315022046,0,0,0,0,0,0,0,0,0,0
150090318011088,0,0,0,0,0,0,0,0,0,0
150090318011334,0,0,0,0,0,0,0,0,0,0
150090318011047,0,0,0,0,0,0,0,0,0,0
150090318011019,0,0,0,0,0,0,0,0,0,0
150090318011320,0,0,0,0,0,0,0,0,0,0
150090318011250,0,0,0,0,0,0,0,0,0,0
150090318011253,0,0,0,0,0,0,0,0,0,0
150090318011119,16.5,10.5,1.5,1.2,0.8,20.1,8.6,0,0.2,1.3
150090318011304,1.6,1,0.1,0.1,0.1,2,0.8,0,0,0.1
150090318011319,0,0,0,0,0,0,0,0,0,0
150090318011277,3.2,2.1,0.3,0.2,0.2,3.9,1.7,0,0,0.3
150090318011004,23.7,15.2,2.1,1.7,1.2,28.9,12.3,0,0.2,1.9
150090307082001,42.7,25,3.3,3,0.6,46.2,19.7,0.5,2.1,1.8
150090307073013,4.8,2.8,0.4,0.3,0.1,5.2,2.2,0.1,0.2,0.2
150090307082007,42.2,24.7,3.2,3,0.6,45.6,19.4,0.5,2.1,1.8
150090307081014,9.6,5.3,0.8,0.7,0.1,10.4,4.4,0.1,0.4,0.5
150090307092008,118.8,65,10,9,1.8,128.7,53.7,0.8,4.4,6.2
150090307101016,0,0,0,0,0,0,0,0,0,0
150090307092011,8.9,4.8,0.7,0.7,0.1,9.6,4,0.1,0.3,0.5
150090307052008,14.7,5.7,0.8,1,0.2,15.5,4.2,0.2,0.6,0.7
150090307052000,20,7.8,1.1,1.4,0.3,21.2,5.8,0.3,0.8,1
150090320001043,0,0,0,0,0,0,0,0,0,0
150090307081013,0,0,0,0,0,0,0,0,0,0
150090307092014,12.8,7,1.1,1,0.2,13.8,5.8,0.1,0.5,0.7
150090307073000,3.5,2.1,0.3,0.2,0.1,3.8,1.6,0,0.2,0.1
150090307091007,2.3,1.3,0.2,0.2,0,2.5,1.1,0,0.1,0.1
150090307101007,9.4,5.2,0.5,0.6,0.1,10.1,4.4,0,0.3,0.4
150090307093004,25.8,14.1,2.2,2,0.4,28,11.7,0.2,1,1.3
150090307072000,0,0,0,0,0,0,0,0,0,0
150090304021047,0,0,0,0,0,0,0,0,0,0
150090304021075,1.1,0.5,0.1,0.1,0,1.3,0.4,0,0,0
150090304031018,0.3,0.1,0,0,0,0.4,0.1,0,0,0
150090304021066,137.4,52.3,11.2,9.6,1.5,153.7,40.6,0.6,4,4.3
150090304041015,15.6,6.4,1.3,1,0.3,18,4.5,0.1,0.6,0.6
150090304031022,0.7,0.2,0.1,0.1,0,0.8,0.2,0,0,0
150090304031007,1.7,0.5,0.2,0.1,0,1.8,0.4,0,0.1,0.1
150090304021057,109.9,44.4,9,7.2,2.3,123.7,37.1,0.6,3.6,3.6
150090304042004,30.4,12.4,2.6,2,0.6,35,8.8,0.2,1.2,1.1
150090304031008,0,0,0,0,0,0,0,0,0,0
150090304041030,0,0,0,0,0,0,0,0,0,0
150090305012003,0,0,0,0,0,0,0,0,0,0
150090304041032,0,0,0,0,0,0,0,0,0,0
150090305011047,0,0,0,0,0,0,0,0,0,0
150090302025014,0,0,0,0,0,0,0,0,0,0
150090302025003,0,0,0,0,0,0,0,0,0,0
150090302022005,35.2,10.2,4.9,1.9,0.4,38.3,8.1,0.2,1.3,1.3
150090302011060,0,0,0,0,0,0,0,0,0,0
150090302023021,5.7,1.6,0.8,0.3,0.1,6.2,1.3,0,0.2,0.2
150090302023028,0,0,0,0,0,0,0,0,0,0
150090302023033,14.7,4.3,2.1,0.8,0.2,16.1,3.4,0.1,0.6,0.5
150090301001066,0.9,0.2,0.1,0.1,0,1.1,0.1,0,0,0
150090301001069,1.5,0.4,0.2,0.1,0,1.8,0.2,0,0,0.1
150090301001086,1.5,0.4,0.2,0.1,0,1.8,0.2,0,0,0.1
150090301001070,0.3,0.1,0,0,0,0.4,0,0,0,0
150090301001005,9.3,2.5,1.3,0.7,0.2,11.5,1.5,0.1,0.2,0.4
150090301001125,0,0,0,0,0,0,0,0,0,0
150090301001042,0,0,0,0,0,0,0,0,0,0
150090301001147,0.6,0.2,0.1,0,0,0.7,0.1,0,0,0
150090301001025,0,0,0,0,0,0,0,0,0,0
150090301001089,14.6,3.9,2.1,1,0.3,17.9,2.4,0.1,0.3,0.6
150090315023050,0,0,0,0,0,0,0,0,0,0
150090315032181,0,0,0,0,0,0,0,0,0,0
150090315032096,0,0,0,0,0,0,0,0,0,0
150090315032082,0,0,0,0,0,0,0,0,0,0
150090315022054,0.7,0.4,0,0,0,0.7,0.3,0,0,0
150090315032182,0,0,0,0,0,0,0,0,0,0
150090315031022,0,0,0,0,0,0,0,0,0,0
150090315032169,0,0,0,0,0,0,0,0,0,0
150090314021090,0,0,0,0,0,0,0,0,0,0
150090314021104,0,0,0,0,0,0,0,0,0,0
150090315031038,0,0,0,0,0,0,0,0,0,0
150090314021034,0,0,0,0,0,0,0,0,0,0
150090314054000,26.2,10,1.2,1.4,0.5,28.2,7.4,0.2,1.1,1.2
150090314043000,0.9,0.5,0.1,0.1,0,0.9,0.4,0,0,0
150090314051092,3.9,2.2,0.3,0.3,0,4.2,1.7,0,0.1,0.2
150090314051002,0,0,0,0,0,0,0,0,0,0
150090314022000,0,0,0,0,0,0,0,0,0,0
150090320002074,0,0,0,0,0,0,0,0,0,0
150090314021074,0,0,0,0,0,0,0,0,0,0
150090314021078,0,0,0,0,0,0,0,0,0,0
150090314021071,0,0,0,0,0,0,0,0,0,0
150090315023074,0,0,0,0,0,0,0,0,0,0
150090317002025,0,0,0,0,0,0,0,0,0,0
150090317003013,20.3,8.3,1.4,1.4,1,23.7,6.3,0.2,0.5,1
150090317003017,0,0,0,0,0,0,0,0,0,0
150090317004009,0,0,0,0,0,0,0,0,0,0
150090317003015,13.1,5.3,0.9,0.9,0.7,15.2,4.1,0.1,0.3,0.6
150090317004012,17.7,7.2,1.3,1.2,0.9,20.6,5.5,0.2,0.5,0.9
150090317002105,0,0,0,0,0,0,0,0,0,0
150090317004004,0,0,0,0,0,0,0,0,0,0
150090317005017,0,0,0,0,0,0,0,0,0,0
150090317002068,0,0,0,0,0,0,0,0,0,0
150090317002030,0,0,0,0,0,0,0,0,0,0
150099900000010,0,0,0,0,0,0,0,0,0,0
150090317001052,0.5,0.3,0.1,0,0,0.6,0.2,0,0,0
150090317002136,0,0,0,0,0,0,0,0,0,0
150090317002137,0,0,0,0,0,0,0,0,0,0
150090317002138,0,0,0,0,0,0,0,0,0,0
150090314021007,0,0,0,0,0,0,0,0,0,0
150090314041004,0.2,0.1,0,0,0,0.2,0.1,0,0,0
150090320002121,0,0,0,0,0,0,0,0,0,0
150090320002043,0,0,0,0,0,0,0,0,0,0
150090320002026,0,0,0,0,0,0,0,0,0,0
150090315032004,0,0,0,0,0,0,0,0,0,0
150090314021045,0,0,0,0,0,0,0,0,0,0
150090315023062,0,0,0,0,0,0,0,0,0,0
150090315022005,18.7,11.9,1.1,1.1,0.3,19.4,9.9,0.1,0.6,1
150090315022088,9.2,5.9,0.6,0.5,0.1,9.6,4.9,0.1,0.3,0.5
150090314051059,0,0,0,0,0,0,0,0,0,0
150099902000039,0,0,0,0,0,0,0,0,0,0
150090314041018,0,0,0,0,0,0,0,0,0,0
150090308002064,0,0,0,0,0,0,0,0,0,0
150090308001012,0,0,0,0,0,0,0,0,0,0
150090308002003,73.1,28.1,4,6.3,1.3,82.1,23.8,0.4,1.4,2.4
150090308001044,5.6,2.5,0.6,0.3,0.2,6.8,1.7,0,0.1,0.3
150090308001043,8.1,3.7,0.8,0.5,0.3,9.9,2.5,0.1,0.2,0.4
150090310001002,70.4,27.4,1.9,3.3,0.9,77.2,19.7,0.3,1.4,1.6
150090309031004,22.4,7.5,1.2,1.5,0.6,26.1,5.2,0.1,0.5,0.9
150090309012002,14.5,5.1,1.2,0.8,0.4,17,3.3,0.1,0.5,0.6
150090309013001,5.7,2,0.5,0.3,0.2,6.7,1.3,0,0.2,0.2
150090310001001,445.3,173.4,12.1,21.1,6,488.4,124.4,1.6,9.2,10.1
150090310002017,0,0,0,0,0,0,0,0,0,0
150090310002019,4.5,1.7,0.1,0.2,0.1,4.9,1.3,0,0.1,0.1
150090310002020,5.8,2.3,0.2,0.3,0.1,6.4,1.6,0,0.1,0.1
150090310002021,8.1,3.1,0.2,0.4,0.1,8.9,2.3,0,0.2,0.2
150090310001008,26,10.1,0.7,1.2,0.3,28.5,7.3,0.1,0.5,0.6
150090307051050,0,0,0,0,0,0,0,0,0,0
150090307051089,0,0,0,0,0,0,0,0,0,0
150090307051100,0,0,0,0,0,0,0,0,0,0
150090307051091,0,0,0,0,0,0,0,0,0,0
150090307061005,144.9,81.4,8.6,13.3,1.2,156.3,63.8,1.2,4.9,6.2
150090307071013,9.3,5.4,0.7,0.7,0.1,10,4.3,0.1,0.5,0.4
150090307081008,9.8,5.7,0.8,0.7,0.1,10.6,4.5,0.1,0.5,0.4
150090307051111,0,0,0,0,0,0,0,0,0,0
150090307062001,0,0,0,0,0,0,0,0,0,0
150090307062003,0,0,0,0,0,0,0,0,0,0
150090307073003,8.3,4.8,0.6,0.6,0.1,9,3.8,0.1,0.4,0.3
150090307073021,3,1.8,0.2,0.2,0,3.3,1.4,0,0.1,0.1
150090307082012,0,0,0,0,0,0,0,0,0,0
150090307101004,72.9,40.4,4.2,4.9,0.5,78,33.8,0.1,2.4,2.9
150090305011049,0,0,0,0,0,0,0,0,0,0
150090304021028,0,0,0,0,0,0,0,0,0,0
150090304041003,0,0,0,0,0,0,0,0,0,0
150090305011025,0,0,0,0,0,0,0,0,0,0
150090305011021,0,0,0,0,0,0,0,0,0,0
150090305011026,0,0,0,0,0,0,0,0,0,0
150090304021018,0,0,0,0,0,0,0,0,0,0
150090304031017,0,0,0,0,0,0,0,0,0,0
150090304031012,9.9,3.3,1,0.7,0.1,11.5,2.4,0,0.3,0.3
150090304031011,61.7,20.8,6.3,4.6,0.6,71.6,15,0.2,2,2.1
150090311023008,25.5,6.5,0.8,0.9,0.3,28.4,4,0.1,0.4,0.5
150090311023009,24.3,6.2,0.8,0.8,0.3,27.1,3.8,0.1,0.4,0.4
150090311023001,22.5,5.8,0.7,0.8,0.3,25,3.5,0,0.4,0.4
150090311022010,23.2,5.9,0.7,0.8,0.3,25.8,3.7,0,0.4,0.4
150090319004012,14.7,4.5,0.6,0.9,0.2,16.2,2.9,0.1,0.4,0.7
150090311032001,30.2,10.2,1.2,1.1,0.5,34.1,6.9,0.1,0.5,1
150090311032000,41.5,13.9,1.7,1.5,0.7,46.8,9.4,0.1,0.6,1.4
150090319002040,13.3,4.1,0.6,0.8,0.2,14.6,2.6,0.1,0.3,0.6
150090311033016,42.9,13.2,1.9,2.5,0.6,47.1,8.4,0.2,1,2
150090311033013,54.5,18.3,2.2,2,0.9,61.5,12.3,0.1,0.8,1.9
150090319002017,34.2,10.5,1.5,2,0.5,37.6,6.7,0.2,0.8,1.6
150090319002010,0,0,0,0,0,0,0,0,0,0
150090311012008,14.6,4.5,0.6,0.7,0.3,16,3.1,0.1,0.4,0.6
150090319002022,63.2,19.4,2.8,3.7,0.9,69.5,12.4,0.3,1.5,2.9
150090311011000,11.3,4,0.5,0.6,0.3,12.4,2.9,0,0.3,0.5
150090311033019,12.3,4.1,0.5,0.4,0.2,13.8,2.8,0,0.2,0.4
150090316011123,0,0,0,0,0,0,0,0,0,0
150090316011158,0,0,0,0,0,0,0,0,0,0
150090316011159,0,0,0,0,0,0,0,0,0,0
150090316011188,0,0,0,0,0,0,0,0,0,0
150090316011019,0,0,0,0,0,0,0,0,0,0
150090316011237,0,0,0,0,0,0,0,0,0,0
150090316011221,0,0,0,0,0,0,0,0,0,0
150090316011052,0,0,0,0,0,0,0,0,0,0
150090316011053,0,0,0,0,0,0,0,0,0,0
150090316011062,0,0,0,0,0,0,0,0,0,0
150090316012003,0,0,0,0,0,0,0,0,0,0
150090316011259,2.1,0.7,0.1,0.1,0.1,2.4,0.5,0,0.1,0.1
150090316011261,4.5,1.5,0.2,0.2,0.1,5,1.2,0,0.1,0.2
150090316012051,3.2,1.1,0.1,0.1,0.1,3.5,0.8,0,0.1,0.1
150090316012047,4.8,1.6,0.2,0.2,0.1,5.3,1.2,0,0.1,0.2
150090316012049,1.3,0.5,0.1,0.1,0,1.5,0.3,0,0,0.1
150090316012050,2.4,0.8,0.1,0.1,0.1,2.7,0.6,0,0.1,0.1
150090316011257,1.1,0.4,0,0,0,1.2,0.3,0,0,0
150090316012017,2.6,0.9,0.1,0.1,0.1,2.9,0.7,0,0.1,0.1
150090316012009,4,1.4,0.2,0.2,0.1,4.4,1,0,0.1,0.2
150090316012045,4.5,1.5,0.2,0.2,0.1,5,1.2,0,0.1,0.2
150090303031003,0,0,0,0,0,0,0,0,0,0
150090303011007,0,0,0,0,0,0,0,0,0,0
150090303011073,0,0,0,0,0,0,0,0,0,0
150090303011058,0,0,0,0,0,0,0,0,0,0
150090303011031,0,0,0,0,0,0,0,0,0,0
150090303011054,0,0,0,0,0,0,0,0,0,0
150090303011062,0,0,0,0,0,0,0,0,0,0
150090303011013,0,0,0,0,0,0,0,0,0,0
150090304021027,0,0,0,0,0,0,0,0,0,0
150090305011038,12.4,3.6,1.3,0.7,0.3,13,3.1,0.1,0.6,0.5
150090304032006,155.8,52.6,15.9,11.6,1.6,180.7,37.8,0.5,5.1,5.4
150090304021016,0,0,0,0,0,0,0,0,0,0
150090304041007,12.3,5,1,0.8,0.3,14.2,3.6,0.1,0.5,0.4
150090305011052,0,0,0,0,0,0,0,0,0,0
150090305011037,9.3,2.7,1,0.5,0.2,9.7,2.3,0.1,0.4,0.3
150090305011032,0,0,0,0,0,0,0,0,0,0
