GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PREABLA,G20PREOCAR,G20PREIWES,G20PREICOL,G20PREIPIE,G20USSRHYD,G20USSDESP,G20USSLEDW
28077000003,28,077,000003,373.14,32.57,0.93,0,0.93,0,0.93,0,0,367.56,33.5,5.58
28077000004,28,077,000004,1101.98,248.38,4.13,0,2.13,0.27,2.4,0,0,1103.13,242.51,8.54
28077000005,28,077,000005,113.76,29.38,0,0,0.65,0,0.65,0,0,114.36,30.62,0.03
28077000006,28,077,000006,33.49,84.96,0.02,0,0,0,0,0,0,31.52,87.61,0
28077000007,28,077,000007,438.53,35.6,2,1,0,0,0.05,0,0,423.98,40.92,10.09
28077000008,28,077,000008,5,91,1,1,0,0,0,0,0,6,92,0
28077000009,28,077,000009,76.4,27.43,0.98,0,0,0,0,0,0,77.38,27.43,0
28077000010,28,077,000010,272.17,80.65,0,0,0,0.01,0,0.01,0.01,270.28,78.79,0.95
28077000011,28,077,000011,50,2,0,0,0,0,0,0,0,50,2,0
28077000013,28,077,000013,108.78,14.7,0,0,1.96,0,0,0.98,0,104.86,18.62,1.96
28077000014,28,077,000014,58,239,1,3,1,2,4,1,0,54,251,3
28077000015,28,077,000015,19,135,1,2,0,0,0,0,0,23,135,1
28077000016,28,077,000016,252,102,1,0,0,0,1,0,0,244,105,5
28077000017,28,077,000017,147.58,244.82,3,0,0,0,0,0,0,144.42,244.03,7
28077000018,28,077,000018,189.07,205.97,0,0,0.35,0.99,0.35,0.99,0.99,190.37,209.59,0.02
28077000019,28,077,000019,149.19,41.26,0.03,0,0.07,0,0.03,0.02,0,145.95,41.37,2.2
28077000021,28,077,000021,58,13,1,0,1,0,0,0,0,57,13,3
28077000022,28,077,000022,182.18,223.28,0.89,0,0.89,1.73,2.62,0,0,175.09,233.69,3.64
28077000023,28,077,000023,312.53,304.8,2,1,0,0,5,2,0,309.68,315.93,3
28077000024,28,077,000024,223.54,12.84,0.01,0,0.01,0,0.97,0,0,212.01,19.54,1.98
28077000025,28,077,000025,2,45,0,0,2,0,1,0,0,2,47,0
28077000026,28,077,000026,9,44,0,0,0,0,0,0,0,8,45,0
28077000027,28,077,000027,0.54,0.13,0,0,0,0,0,0,0,0.55,0.12,0
28079000101,28,079,000101,404,20,0,0,0,0,1,0,0,397,26,2
28079000102,28,079,000102,474,180,1,1,4,0,0,1,0,463,192,6
28079000103,28,079,000103,349,20,0,1,1,0,1,0,0,336,31,4
28079000104,28,079,000104,296,66,0,0,0,0,0,1,0,273,83,6
28079000201,28,079,000201,386.55,341.4,0,0.01,1.01,0,5.01,0.02,0,360.37,356.62,15.08
28079000202,28,079,000202,121,287,1,0,0,0,3,0,0,116,290,4
28079000203,28,079,000203,447.11,173.09,0,0,1,0,0,2,0,424.1,186.1,12
28079000301,28,079,000301,127.11,575.58,0,0.9,0.9,0,0.9,1.79,0,112.79,592.59,6.27
28079000302,28,079,000302,113,264,2,1,0,0,2,0,0,106,272,4
28079000303,28,079,000303,170.53,221.79,0.99,0,1.97,0,0,0,0.99,155.75,237.56,2.96
28079000304,28,079,000304,62.99,265.45,1.97,0.01,0.04,0.01,1.95,0,0.01,53.87,275.59,2.06
28079000401,28,079,000401,242.23,169.93,1,1.09,1.09,0,0.09,0.19,0,237.74,175.7,3.65
28079000402,28,079,000402,402.19,117.75,1,0.91,0.91,0.94,1.06,0.03,0,388.09,134.85,5.59
28079000403,28,079,000403,214.02,208.11,1.06,0.07,0.08,1.07,3,0.97,0,207.85,222.29,2.42
28079000404,28,079,000404,437.61,99.01,4.95,0,0.99,0,0.99,0.99,0,424.74,112.87,4.95
28079000501,28,079,000501,125,198,1,0,0,0,1,0,0,118,208,1
28079000502,28,079,000502,188.26,552.9,0.99,0,0.99,1.98,0.99,0,0,168.45,574.7,2.97
28079000503,28,079,000503,295.52,54.12,2,0,0,0,0,0,0,290.5,60.13,2.01
28079000504,28,079,000504,371.87,82.88,0.05,0,0.01,0,1.01,0.01,0,357.76,92,5.04
28081000101,28,081,000101,345,335,3,0,0,2,3,0,0,327,357,4
28081000102,28,081,000102,276.87,26.83,0.96,0,0,1.92,0,0.96,0,269.21,34.49,2.87
28081000103,28,081,000103,176,11,0,0,0,0,0,0,0,171,15,0
28081000104,28,081,000104,590,215,11,3,0,0,0,0,1,536,246,32
28081000105,28,081,000105,452,35,2,1,0,0,0,0,0,424,47,18
28081000106,28,081,000106,323,32,2,1,0,0,0,0,1,311,38,9
28081000107,28,081,000107,467.79,82.8,6.22,1,0.03,0.01,1.04,0,0,436.59,98.71,15.46
28081000108,28,081,000108,1321,428,19,0,1,2,2,1,1,1230,496,43
28081000109,28,081,000109,430,113,3,1,1,1,2,0,0,426,115,12
28081000110,28,081,000110,427,28,1,1,0,0,1,1,0,408,39,7
28081000112,28,081,000112,1320,129,12,0,0,2,3,1,0,1225,188,39
28081000113,28,081,000113,979,124,4,5,0,0,1,2,0,918,152,36
28081000115,28,081,000115,1639,963,38,9,4,2,12,2,0,1535,1077,70
28081000201,28,081,000201,1715,1150,23,6,2,1,13,3,1,1627,1226,54
28081000202,28,081,000202,1218.61,276.52,11.25,1,1.04,2.01,4.05,0,0,1152.23,318.56,34.53
28081000203,28,081,000203,264,23,2,0,1,0,0,0,0,250,31,7
28081000204,28,081,000204,1147,214,18,3,2,1,5,2,1,1104,248,35
28081000205,28,081,000205,1751.59,447.67,20.53,0,2.93,0.98,3.91,0,0,1639.19,531.73,43.01
28081000208,28,081,000208,334,206,2,0,1,0,2,1,0,314,219,8
28081000301,28,081,000301,1236.57,627.62,15.58,1.08,1.06,1.06,7.12,1.02,0,1186.01,667.68,32.22
28081000302,28,081,000302,3017.43,1012.38,37.42,4.92,3.94,3.94,7.88,0.98,0,2851.99,1145.32,78.78
28081000303,28,081,000303,156.9,1149.45,4.04,0.04,0.05,1.01,10.01,0.99,3.01,126.81,1196.59,10.14
28081000304,28,081,000304,378,1369,19,2,1,7,11,4,1,318,1450,26
28081000401,28,081,000401,292,498,2,0,3,0,1,1,0,267,522,9
28081000402,28,081,000402,228,179,1,0,1,0,1,2,0,214,184,10
28081000404,28,081,000404,455.06,323.42,1,0,0,1,7,2,0,411.04,364.44,14
28081000501,28,081,000501,595,120,2,0,0,0,1,0,0,554,140,17
28081000502,28,081,000502,254,24,0,0,0,0,0,0,0,238,34,4
28081000503,28,081,000503,237,319,5,0,0,0,0,2,0,221,340,4
28081000504,28,081,000504,333,53,2,0,0,0,0,1,0,317,66,4
28081000505,28,081,000505,372,400,3,2,1,0,6,2,0,349,428,9
28081000506,28,081,000506,336,62,2,0,0,0,2,1,0,312,74,13
28081000507,28,081,000507,339,136,4,0,0,0,1,0,0,327,144,10
28081000508,28,081,000508,327,431,8,0,0,1,2,0,0,294,460,16
28081000509,28,081,000509,125,21,3,0,0,0,1,0,1,119,26,6
28081000511,28,081,000511,336.04,623.13,3.96,1.96,2.95,0.99,4.98,0.01,1.99,318.14,650.97,11.86
28083000001,28,083,000001,32.42,941.81,1.94,0.81,0.81,0.88,2.69,1.63,0.81,15.48,965.14,5.13
28083000003,28,083,000003,31.7,250.98,0.69,0.55,0.55,0.14,0.82,0.27,0.55,23.35,259.89,3.69
28083000004,28,083,000004,108,80,0,0,1,1,1,0,0,102,85,0
28083000005,28,083,000005,96.4,32.46,0,0,0,0,0,0,0,90.49,35.41,2.95
28083000006,28,083,000006,83.51,116.58,0.98,0,0,0.98,0.98,0,1,79.56,126.44,0
28083000007,28,083,000007,19,249,1,0,0,0,5,2,0,19,256,1
28083000008,28,083,000008,1768.15,768.47,10.2,3.62,2.8,1.89,3.78,1.81,1.81,1713.6,823.59,22.71
28083000009,28,083,000009,84,888,1,1,1,0,5,0,0,72,909,1
28083000010,28,083,000010,150.1,678.43,5.15,0.39,0.38,0.96,4.14,0.02,0.37,122.08,716.41,6.47
28083000011,28,083,000011,5.62,149.52,0,0,0,0,0.7,0,0,4.56,150.23,0.7
28083000012,28,083,000012,106,119,0,0,1,0,0,0,0,90,133,1
28083000013,28,083,000013,58,167,0,0,1,0,0,0,0,52,170,3
28083000014,28,083,000014,9.59,358,1.1,0.05,0.05,2.05,3.15,0.1,1.05,4.62,368.34,0.31
28083000015,28,083,000015,59,249,1,1,1,0,1,0,0,48,270,1
28083000016,28,083,000016,179,1054,3,1,2,0,5,3,0,165,1083,1
28083000017,28,083,000017,24.67,658.46,1.15,0,0.05,0.05,3.4,0,0,19.04,670.78,2.35
28083000018,28,083,000018,310.76,884.32,3.78,0.58,1.36,1.04,2.31,0.17,0.41,290.28,910.63,4.65
28085000101,28,085,000101,22,454,1,1,0,0,0,0,0,11,469,0
28085000102,28,085,000102,285,7,1,0,0,1,0,0,0,275,14,2
28085000103,28,085,000103,338,208,2,1,0,0,2,0,0,329,211,9
28085000104,28,085,000104,210,14,1,0,2,0,0,0,0,214,12,1
28085000105,28,085,000105,21,440,4,2,0,0,2,1,0,20,445,4
28085000106,28,085,000106,31.74,376.88,0.99,1.98,0,0,3.97,0,0,23.8,389.78,2.98
28085000201,28,085,000201,141,73,1,1,0,1,0,0,1,139,78,2
28085000202,28,085,000202,498,109,3,2,1,2,1,0,0,482,124,7
28085000203,28,085,000203,154,42,1,0,2,0,0,1,0,152,41,8
28085000204,28,085,000204,68.64,363.11,0.99,0,0.99,0.99,0.99,0,0,61.68,376.04,2.98
28085000205,28,085,000205,202,142,1,0,0,0,1,0,2,200,143,5
28085000206,28,085,000206,663,301,5,0,1,0,4,1,0,656,307,9
28085000207,28,085,000207,199.36,485.89,4.01,3,0.01,2.01,1.01,2,0,190.32,508.96,6.02
28085000301,28,085,000301,161.26,112.12,1.01,1.02,0,1,1.03,0,0,169.2,108.22,6.02
28085000302,28,085,000302,987,75,6,0,1,1,2,0,0,951,95,22
28085000303,28,085,000303,191,152,1,0,0,0,0,0,0,180,160,4
28085000304,28,085,000304,541,25,0,0,0,0,1,0,0,535,25,5
28085000305,28,085,000305,178,53,0,0,0,1,0,0,0,176,50,2
28085000306,28,085,000306,682,163,6,0,3,0,1,1,0,678,162,13
28085000401,28,085,000401,752,53,1,0,0,1,0,1,0,732,63,10
28085000402,28,085,000402,494,93,2,0,0,0,0,0,0,484,105,2
28085000403,28,085,000403,504,132,2,0,0,3,0,0,0,500,135,7
28085000404,28,085,000404,440,81,3,0,0,0,0,2,1,432,91,3
28085000405,28,085,000405,1022,291,10,2,2,1,5,1,0,1020,300,10
28085000501,28,085,000501,436,75,0,1,0,0,1,0,0,431,77,4
28085000502,28,085,000502,813,182,2,1,2,0,2,1,2,812,193,6
28085000503,28,085,000503,518,75,0,0,1,0,0,0,0,504,84,2
28085000504,28,085,000504,298,90,0,2,1,0,2,0,0,293,101,1
28085000505,28,085,000505,404,91,2,0,0,0,0,0,0,391,96,8
28085000506,28,085,000506,341,281,2,0,1,0,0,0,1,336,292,4
28087000101,28,087,000101,2471,444,35,5,3,0,5,1,2,2339,536,79
28087000102,28,087,000102,457.01,62.01,5,4,0,0,0,1,0,436.01,83.01,7
28087000104,28,087,000104,576.46,1376.67,4.06,1.99,2.98,1,6.96,1,1.01,518.55,1435.45,20.07
28087000106,28,087,000106,349.36,220.73,5.56,0,0,0,0,0,0.79,331.1,230.26,12.7
28087000201,28,087,000201,1891.28,1003.55,28.38,2.01,3.02,1.01,4.05,2.01,2.2,1814.41,1078.29,42.24
28087000202,28,087,000202,836.47,833.49,14.9,0.99,0,0,5.96,0.99,1.99,787.79,881.17,26.82
28087000204,28,087,000204,534.26,480.64,6.95,1.99,0,0,4.97,0.99,0,490.57,523.34,14.9
28087000301,28,087,000301,204.79,624.71,2.05,2.03,0.02,0.02,4.08,2.02,1,186.53,645.08,9.11
28087000302,28,087,000302,1386,569,20,0,0,2,3,2,0,1306,636,31
28087000303,28,087,000303,3094.83,817.2,23.02,1.01,0.01,3,4.03,0,0,2942.73,926.37,60.04
28087000401,28,087,000401,13.41,259,1.08,0.02,0.02,0.02,1.09,0.01,0,8.1,265.56,0.1
28087000402,28,087,000402,82.57,767.97,4.97,0,0.99,0.99,3.98,0,0,69.63,798.81,0.99
28087000403,28,087,000403,35.28,279.32,0,0.98,0,0,0,0,0,29.4,286.19,0.98
28087000404,28,087,000404,179,648,2,3,1,0,3,3,0,165,667,5
28087000409,28,087,000409,391.91,1981.5,10.92,3,2.98,1.99,12.91,1.99,0,344.13,2060.08,17.89
28087000502,28,087,000502,48.09,1254.33,2.94,1.96,0.98,0.98,4.91,0.98,0,32.39,1276.91,6.87
28087000504,28,087,000504,98,566,0,1,1,4,3,1,0,93,578,3
28087000505,28,087,000505,322.43,338.41,10.08,2.01,1,0,1.03,1.01,0.01,309.17,353.66,16.14
28087000507,28,087,000507,769.67,280.8,5.01,1,2.99,0,2.01,1,0.02,752.59,294.9,15.01
28087000508,28,087,000508,56.09,278.12,0.02,0,0.01,4,1.01,1,0,52.02,285.18,0.06
28089000101,28,089,000101,350.95,437.69,5.04,0,1.04,0.04,1.13,0.13,0,330.06,458.59,8.27
28089000103,28,089,000103,1614.72,486.43,15.59,1.22,3,2.07,1.22,2.3,1,1569.5,523.31,33.14
28089000104,28,089,000104,514,886,0,3,1,0,5,1,1,498,913,7
28089000105,28,089,000105,104.48,162.49,0.09,0,0,0.02,1.11,0,0,96.12,165.95,5.15
28089000106,28,089,000106,4,157,0,0,1,0,0,0,0,2,160,2
28089000107,28,089,000107,1700.28,1195.57,32.41,2.78,0,0.93,2.78,3.7,0,1647.5,1231.69,51.86
28089000108,28,089,000108,1494.85,808.51,24.21,1.04,1.04,0.02,5.07,1.01,0.02,1440.26,850.78,49.72
28089000109,28,089,000109,856,291,8,1,0,0,3,0,1,830,305,22
28089000201,28,089,000201,1376,493,10,1,0,3,8,1,0,1326,538,35
28089000202,28,089,000202,1421.15,438.49,16.79,2.96,2.96,1.98,5.93,0.99,1.98,1373.74,460.22,57.28
28089000203,28,089,000203,1769,796,19,2,2,0,5,3,2,1699,852,48
28089000204,28,089,000204,490,1565,10,3,1,2,9,2,1,430,1623,33
28089000210,28,089,000210,1776,709,26,0,3,3,5,4,0,1714,754,46
28089000211,28,089,000211,2606.88,1017.35,33.83,3.01,2.99,4.94,8.92,1.06,0,2573.3,1055.89,54.67
28089000301,28,089,000301,850.54,740.15,10.84,1.97,0,4.93,4.93,0.99,0,799.29,788.45,26.61
28089000302,28,089,000302,2054.16,1018.31,28,0,1,2,4,1,0,1989.15,1065.32,50
28089000303,28,089,000303,717.71,530.95,9.79,1.95,0.96,0.06,1.04,2.91,0,717.97,531.58,13.89
28089000304,28,089,000304,405,687.34,7,0,0,1,6,1,1,374,713.31,21
28089000305,28,089,000305,0,92.66,0,0,0,0,0,0,0,0,90.69,0
28089000306,28,089,000306,1011,843,13,3,4,1,3,4,1,961,890,35
28089000307,28,089,000307,2283.16,1261.88,19.03,3,5,4.01,10.01,4,1,2274.03,1294,39.07
28089000308,28,089,000308,1184.72,433.67,4.52,0.06,0.05,0.06,4.11,2.04,0,1156.42,448.08,22.76
28089000401,28,089,000401,278.01,24.9,0.01,0,0,0,0.02,0,0,275.87,25.99,0.07
28089000402,28,089,000402,331.14,702.46,3.47,0.07,0.06,1.02,2.22,1.97,0.04,312.22,719.11,10.81
28089000403,28,089,000403,882.69,465.87,2.44,0.24,1.2,1.21,4.35,0.5,0.96,850.23,487.95,16.25
28089000404,28,089,000404,338.48,123.61,5.87,0.91,0.38,0,1.68,0,0,336.34,126.43,6.1
28089000405,28,089,000405,21.62,1020.95,0,0,1,0,3.2,0,0.07,13.3,1032.26,6.04
28089000406,28,089,000406,14.75,456.37,0.98,0,0,1.97,2.95,0,0,7.87,473.09,2.95
28089000407,28,089,000407,105.4,271.97,1,0.98,0,0.03,0.05,0,0,92.51,282.08,3.98
28089000408,28,089,000408,13.93,507.57,0.77,0,1.55,0.77,3.09,0.77,0,6.96,522.27,2.32
28089000410,28,089,000410,2423.85,486.65,12.02,2.02,0,0,1,4,0,2363.63,514.82,44.07
28089000501,28,089,000501,51.43,45.54,0.01,0,0,0.01,0,0.01,0,49.5,47.48,1.29
28089000502,28,089,000502,16,34,0,0,0,0,0,0,0,16,34,0
28089000503,28,089,000503,152.42,743.71,1.39,2.17,0.1,0.38,1.28,3.1,0,139.98,756.53,4.53
28089000504,28,089,000504,77,531,2,0,1,0,0,0,0,73,542,3
28089000505,28,089,000505,235.34,801.2,3.67,1.85,0.91,3.66,2.77,0.94,0,211.45,827.87,7.36
28089000506,28,089,000506,149.75,1369.32,1.22,0,0.45,1.22,8.83,2.21,0,136.81,1403.35,8.61
28089000507,28,089,000507,106.05,614.31,0.96,0,0.96,0.96,2.87,2.87,0,86.94,633.41,5.73
28089000508,28,089,000508,9.38,347.09,0,0,0,0,2.8,0,0.93,4.7,351.78,0.96
28089000996,28,089,000996,137,13,1,0,0,1,0,0,0,133,16,3
28089000997,28,089,000997,297.36,573.2,3.91,0,0,0.98,4.89,0,0,280.73,594.72,6.85
28089000998,28,089,000998,402,175,5,0,0,1,1,0,0,387,182,11
28089000999,28,089,000999,597,223,13,2,0,0,4,1,1,586,236,20
28091000001,28,091,000001,839,431,3,1,0,1,1,2,1,799,461,13
28091000002,28,091,000002,1135,157,3,1,1,0,2,1,0,1093,197,13
28091000003,28,091,000003,260,12,1,0,0,0,0,0,0,250,17,8
28091000004,28,091,000004,408.95,487.76,2.04,1,2,1,7,0,1,390.15,510.27,8.38
28091000005,28,091,000005,688,56,4,0,3,0,2,0,1,656,85,13
28091000006,28,091,000006,287.33,122.35,1.02,0,0,0,1,2,0,273.96,131.59,6.18
28091000007,28,091,000007,359.59,55.09,2.9,0.95,0,0,1.89,0,0,339.44,68.16,14.77
28091000008,28,091,000008,600,283,3,0,0,0,2,1,0,566,308,15
28091000009,28,091,000009,388.44,19.04,1.03,0.05,0,0,0.11,0,0,370.86,30.14,8.64
28091000010,28,091,000010,248,199,4,0,0,1,0,1,0,228,221,5
28091000011,28,091,000011,146,118,2,2,0,0,1,0,0,129,132,7
28091000013,28,091,000013,217.69,44.76,0.01,0,0,0,0,0,0,210.59,47.84,5.03
28091000014,28,091,000014,338,153,6,2,1,0,2,2,1,314,177,16
28091000015,28,091,000015,409.02,124.9,1.94,0.01,0,0.01,0.97,0,0,403.07,131.76,4.9
28091000016,28,091,000016,426,117,2,1,2,0,1,0,0,386,147,12
28091000017,28,091,000017,462,30,0,0,0,0,1,2,0,441,39,8
28091000018,28,091,000018,231.27,115.63,0,0,0.97,0,1.94,0,0,219.61,125.35,5.83
28091000019,28,091,000019,35,103,0,0,0,0,0,0,0,10,128,2
28091000020,28,091,000020,9,152,1,0,1,0,0,0,0,5,160,0
28091000021,28,091,000021,177,215,2,0,0,0,1,0,0,158,231,5
28091000022,28,091,000022,278.26,672.2,2.99,1,1,1,2.99,0,1,261.3,703.12,8.98
28091000023,28,091,000023,329.46,119.27,1.07,0.99,0.03,0.99,0.1,0,0,317.02,125.77,7.29
28093000101,28,093,000101,152.62,776.34,1.43,2.41,1.58,2.26,7.09,2.11,1.13,130.78,811.66,8.31
28093000102,28,093,000102,168,866,4,2,1,1,5,2,2,136,898,10
28093000103,28,093,000103,421.43,404.94,5.5,0,0.92,0,1.83,1.83,0,371.04,432.43,20.16
28093000201,28,093,000201,179,537,4,3,1,1,5,3,0,157,565,9
28093000202,28,093,000202,124,125,2,1,0,0,1,0,0,121,129,2
28093000203,28,093,000203,227.6,241.85,1.27,0.14,1.14,0.14,0.14,1,0,209.5,248.94,9.55
28093000204,28,093,000204,307.4,195.15,1.73,0.86,0.86,0.86,0.86,0,0,300.5,202.06,3.45
28093000205,28,093,000205,677,278,4,1,2,0,2,3,2,629,308,14
28093000206,28,093,000206,298,236,1,1,0,1,0,0,0,252,265,14
28093000301,28,093,000301,842,532,4,1,3,0,0,0,1,759,578,29
28093000302,28,093,000302,321.57,301.06,1.5,2,0.08,0,0.17,1.17,0,287.96,320.57,12.84
28093000303,28,093,000303,711,154,5,0,2,0,1,2,1,665,188,13
28093000401,28,093,000401,147,236,2,1,0,0,3,0,1,131,250,6
28093000402,28,093,000402,294,297,1,2,1,1,5,0,1,269,325,4
28093000403,28,093,000403,260,180,1,1,1,0,0,0,0,243,194,5
28093000404,28,093,000404,178,391,1,0,0,0,4,0,0,158,412,4
28093000405,28,093,000405,255,287,1,3,0,0,2,1,0,224,313,7
28093000406,28,093,000406,104,426,1,1,1,1,3,2,0,98,437,1
28093000407,28,093,000407,105,89,0,1,0,0,3,2,0,99,99,1
28093000501,28,093,000501,563.85,921.92,2.57,2.59,3.42,1.74,6.91,0.89,0.87,512.66,977.63,13.7
28093000502,28,093,000502,533.52,299.73,2,0,0,0,0,0,0,493.56,325.71,11.99
28093000503,28,093,000503,119,6,0,0,0,0,0,0,0,110,10,4
28093000504,28,093,000504,276,42,1,0,0,0,0,0,0,266,48,3
28093000505,28,093,000505,301,234,0,1,3,1,0,1,1,281,252,6
28095000102,28,095,000102,823,93,6,1,1,0,1,1,0,760,128,27
28095000103,28,095,000103,90,9,0,0,0,0,0,0,0,83,13,2
28095000104,28,095,000104,148,21,0,0,0,0,0,1,0,143,23,3
28095000105,28,095,000105,1440.74,122.47,5.97,2.99,1,0,1,0,0,1369.05,171.26,28.87
28095000107,28,095,000107,584.26,101.53,7.03,0.01,0,0,0,2,0,556.95,124.74,14.13
28095000108,28,095,000108,200.48,16.15,1.18,0,0.09,0,0.99,0.28,0,185.37,20.07,8.79
28095000109,28,095,000109,307.52,21.85,1.82,0,0.91,0,0.01,2.72,0,295.63,30.93,8.21
28095000201,28,095,000201,229,12,2,0,2,0,0,0,0,213,21,10
28095000202,28,095,000202,123,3,0,0,0,0,0,0,0,109,9,3
28095000204,28,095,000204,964.11,112.03,9.7,1.09,0.09,0.13,1.09,0.04,1,908.91,163.18,22.06
28095000205,28,095,000205,1248.89,437.97,15.3,1.91,1.91,2.87,1.91,0.96,0,1157.09,506.82,44.94
28095000302,28,095,000302,245,17,0,0,0,0,0,0,0,230,26,7
28095000304,28,095,000304,1100.86,263.15,10.69,0,0.04,0.01,3.92,1.96,0,1044.43,304.17,26.29
28095000305,28,095,000305,642.99,106.84,2.91,0,3.89,0.97,4.86,2.91,0,625.51,136.95,11.66
28095000306,28,095,000306,314,306,4,0,0,0,0,0,0,291,321,11
28095000307,28,095,000307,391.92,78.31,1.06,0,0.08,0.02,0.11,0.06,0,361.54,95.96,14.25
28095000401,28,095,000401,163.51,807.19,4,2,4,4.03,6,1.03,1.03,155.43,842.38,9.08
28095000402,28,095,000402,142.32,37.51,0.27,0,0.99,0,0.1,0.05,0,136.9,43.52,2.66
28095000405,28,095,000405,54.49,440.81,0,0,0,0.97,0,0.97,0.97,51.57,447.62,2.92
28095000406,28,095,000406,93,317,3,2,1,0,0,2,0,87,328,4
28095000407,28,095,000407,401,725,5,2,2,1,5,1,0,383,755,17
28095000501,28,095,000501,172,524,0,1,1,0,5,0,0,160,541,4
28095000502,28,095,000502,101.44,190.73,0,0,0,0.87,2.6,0,0,91.9,201.14,4.33
28095000503,28,095,000503,456,347,6,1,0,0,2,1,0,426,374,12
28095000505,28,095,000505,715.56,227.27,6,1,0,0.13,1.4,2,0,670.1,264.86,13.67
28095000506,28,095,000506,18,535,1,1,0,2,2,1,1,15,547,2
28097000101,28,097,000101,187.77,61.3,0,0.47,0,0,1,0,0,176.93,67.66,4.47
28097000102,28,097,000102,597.93,151.98,1,0,1,0,2,0,0,562.94,172.98,20
28097000103,28,097,000103,86,50,0,0,0,0,0,0,0,82,53,2
28097000201,28,097,000201,288,192,1,0,1,0,2,0,0,257,219,5
28097000202,28,097,000202,467.45,131.13,1,0,1,1.01,0.02,0.02,0,434.38,156.23,14.09
28097000203,28,097,000203,53.23,52.7,0,0.53,0,0,0,0,0,50.07,55.34,0.53
28097000302,28,097,000302,181.29,319.37,3.96,0.05,0.99,0,1.98,0.99,0,179.71,327.79,7.09
28097000303,28,097,000303,49.89,138.68,0,0,0,0,0,0,0,46.89,140.68,2
28097000304,28,097,000304,15,66,0,0,0,1,0,0,0,15,68,0
28097000401,28,097,000401,251.1,209.3,1,1,1,0,1,0,1,235.09,221.31,5
28097000402,28,097,000402,75.87,6,0,0,0,0,0,0,0,72.87,8,1
28097000403,28,097,000403,251,26,1,0,0,0,0,0,0,241,32,5
28097000501,28,097,000501,97,6,0,0,0,0,0,0,0,91,8,4
28097000502,28,097,000502,220.55,626.87,0,0,0,1.99,2.98,2.98,0,209.62,640.77,12.91
28097000503,28,097,000503,94.78,83.65,0.04,0.95,0.01,0,0.02,0.01,0,83.36,93.23,2.92
28099000101,28,099,000101,216.9,82.73,0.04,0.04,0.04,0.08,0.12,0,0,198.82,92.9,6.07
28099000102,28,099,000102,12.88,64.1,1.01,0,0,0,2.01,0,0,12.82,64.15,2.02
28099000103,28,099,000103,353,14,3,0,0,0,1,0,0,338,22,10
28099000104,28,099,000104,248,13,2,0,1,0,0,1,0,231,25,7
28099000106,28,099,000106,177,53,0,0,0,1,0,1,0,169,56,6
28099000107,28,099,000107,170,62,1,0,0,0,2,1,0,152,71,9
28099000108,28,099,000108,85.1,291.27,0.96,0.96,0.96,1.92,2.88,0,0,64.18,306.1,7.93
28099000201,28,099,000201,417.91,23.02,3,0,1,1,0,0,0,398.91,30.02,12
28099000202,28,099,000202,271.09,34.98,0,0,0,0,2,0,0,259.09,39.98,8
28099000204,28,099,000204,259,56,1,0,1,0,1,0,0,247,67,2
28099000205,28,099,000205,27,53,1,0,0,1,0,0,0,27,53,1
28099000206,28,099,000206,1203.58,236.99,4.9,0.98,0.98,0.98,0.98,0,0,1137.96,269.31,29.38
28099000301,28,099,000301,784,251,6,2,1,0,1,0,0,750,276,13
28099000303,28,099,000303,340,24,2,0,1,0,1,1,0,325,32,11
28099000304,28,099,000304,463.76,49.97,2,0,0,0,1,0,0,434.78,62.97,15.99
28099000305,28,099,000305,451,36,0,0,0,0,0,1,0,432,40,10
28099000306,28,099,000306,302,22,0,0,1,0,0,0,0,281,34,9
28099000401,28,099,000401,104.82,27.32,2.03,0,0,0.01,1.03,2,0,95.63,39.52,2.06
28099000402,28,099,000402,541,32,5,0,1,0,1,0,0,513,49,16
28099000403,28,099,000403,311,174,1,1,1,0,0,0,0,283,192,11
28099000404,28,099,000404,192.54,21.61,1.96,0,0,0.98,1.96,0,0,179.77,35.36,3.93
28099000406,28,099,000406,248,49,1,0,0,0,0,1,0,241,52,4
28099000407,28,099,000407,316,65,1,0,0,0,0,1,0,294,73,11
28099000501,28,099,000501,183,1067,3,1,3,1,14,2,1,136,1143,6
28099000502,28,099,000502,180.42,244.01,0.1,0.02,0.02,0.02,1.02,0,1,174.04,240.69,5.62
28099000503,28,099,000503,101,206,2,0,2,0,0,1,0,90,216,5
28099000504,28,099,000504,360,7,1,0,0,0,0,0,0,332,20,10
28101000101,28,101,000101,135,192,0,0,0,0,2,0,0,126,200,3
28101000102,28,101,000102,400.51,207.62,2.99,1,0,0,0,0,0,392.52,213.62,6.99
28101000104,28,101,000104,74,696,1,0,0,0,6,3,1,57,715,4
28101000201,28,101,000201,472,64,2,0,0,0,0,0,0,448,72,10
28101000202,28,101,000202,514,54,2,0,0,0,0,0,0,494,58,14
28101000203,28,101,000203,419.98,90.51,1.01,1,0,0,0,0,0,397.96,101.52,12.02
28101000204,28,101,000204,713,39,3,0,1,0,0,0,0,681,50,17
28101000301,28,101,000301,314,63,2,0,1,0,1,1,0,297,75,7
28101000302,28,101,000302,487.51,127.87,1,0,2,0,1,1,0,474.52,141.86,6.99
28101000303,28,101,000303,309,147,6,0,1,2,0,0,2,288,161,13
28101000304,28,101,000304,385,22,3,0,0,0,0,0,0,370,28,9
