GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREACAR,G20PREOMYE,G20PRESLAR,G20PREIWES,G20PREICOL,G20PREIPIE,G20PREIGAM,G20PREIFUE,G20USSRCOT,G20USSDHAR
05139000STR,05,139,000STR,169,259,4,3,3,0,1,7,3,0,2,1,0,207,192
05139000THR,05,139,000THR,309,52,6,0,3,0,0,0,0,2,0,0,0,317,46
05139000UNI,05,139,000UNI,564,141,14,0,1,0,0,3,2,2,3,2,0,584,135
05139000WES,05,139,000WES,174,45,3,0,1,0,0,0,0,0,0,2,0,184,30
05139000WOS,05,139,000WOS,142,13,0,0,0,1,1,0,0,0,0,0,0,139,14
05141000002,05,141,000002,272,37,5,0,1,0,0,0,0,0,0,0,0,276,35
05141000003,05,141,000003,465.43,103.57,4.04,0.04,0.04,2.03,1,0,1.07,1,0.04,0,2,471.24,102.57
05141000004,05,141,000004,133.38,23.12,0.96,0.92,0,1.78,0.02,0,0.02,0.03,0.08,0.02,0.01,128.33,29.32
05141000005,05,141,000005,221.99,53.94,1.1,0,0,0.09,0.92,0.04,0,0.04,0,0,1.05,215.93,56.48
05141000006,05,141,000006,274.36,81.27,1.4,1.05,1,1.17,0,0.09,1.98,0.13,1.16,0.04,0.11,270.53,80.58
05141000007,05,141,000007,418.2,108.31,2.85,1.9,0,1.9,0.95,0,0.95,0.95,2.85,0.95,0,420.09,117.81
05141000008,05,141,000008,308.98,46.16,2.13,0.1,0,1.12,0,0,1,1.02,0.02,0,0.03,310.72,42.59
05141000009,05,141,000009,163,18,0,0,0,0,0,0,0,1,0,0,0,163,17
05141000010,05,141,000010,391.55,89.8,5.95,0,1.05,1.05,0,0.96,0.01,0.09,2.09,1.13,1.14,398.45,86.05
05141000011,05,141,000011,224.34,38.01,2.94,1.99,0,0.14,0,0,0,0.96,0.96,0,0.96,228.71,37.54
05141000012,05,141,000012,360.98,97.67,3.93,0.03,0,2.01,0.01,0.99,0.03,1.02,0.07,0,2.91,369.92,92.59
05141000015,05,141,000015,106.3,18.67,0.15,0.04,0,0.02,0,0,0.84,0.82,0.02,0,0.03,103.81,20.44
05141000017,05,141,000017,221.51,73.15,0.11,0.01,1,0.01,0.07,0,1.01,0,0.01,1,1.08,224.01,67.39
05141000019,05,141,000019,259.15,90.68,1.79,0,0.9,0.89,0,0,0.01,0.9,1.79,1.78,1.79,270.79,81.67
05141000020,05,141,000020,477.04,115.04,2,5.92,0.02,1,0,0,2.96,0.02,1.02,0.03,2,488.1,110.93
05141000021,05,141,000021,346.44,70.82,7.89,2.01,0,1.03,0.03,0,1.01,0.04,1.06,0.03,0.98,344.53,76.99
05141000022,05,141,000022,133.09,63.26,3.98,0.99,0,0,0,0.99,0.17,0.17,0.99,0,1.98,133.58,68.54
05141000023,05,141,000023,349.64,153.58,2.03,3.02,0.01,2.01,0,0,0.03,0.01,1.02,0.01,3.03,377.8,119.41
05141000024,05,141,000024,472.09,151.71,2.73,0.91,0,2.74,0,0.91,0.91,1.81,1.81,0,0.91,482.94,142.69
05141000025,05,141,000025,256.72,82.38,2.01,0.09,0.04,3,0.06,0,1.01,1.12,1,0,2.01,273.49,67.8
05141000026,05,141,000026,185.1,79.75,0.98,0,0.98,0,0,0,1.97,0.98,0.98,0,0.98,191.01,67.94
05143000020,05,143,000020,100.49,33.78,0.84,0.84,0,0,0,0,0,0,0,0,0,99.64,32.93
05143000040,05,143,000040,860.58,365.52,14.96,0.04,1.23,0.12,0.02,0.95,4.01,4.78,0.98,0.04,0.95,867.84,371.64
05143000060,05,143,000060,566.55,175.02,3.71,1.08,1.08,1.97,0.12,0,5.24,1.2,3.05,0.12,0.99,564,192.26
05143000080,05,143,000080,439.2,202.12,12.79,0.91,1.84,0.91,0.02,0,0.93,0.91,1.82,0.91,0.91,458.89,198.81
05143000082,05,143,000082,63.6,29.87,0,0,0,0,0,0,0.96,0,0,0,0,59.74,32.76
05143000085,05,143,000085,40.75,29.38,2.84,0,0,0,0,0,0.95,1.9,0,0,0,37.91,36.96
05143000100,05,143,000100,198.26,93.08,2.48,0,0.03,0,0,0,0.83,0.03,0.77,0.77,0.77,200.82,92.22
05143000110,05,143,000110,12,10,0,0,0,0,0,0,1,0,0,0,0,13,9
05143000120,05,143,000120,338.41,139.26,9.01,2,1,1,0,0,3.01,1,0,0,0,341.41,143.26
05143000140,05,143,000140,190.52,94.89,1.51,1.51,0,0,0,0,0,0,1.51,0.75,0,186.76,99.4
05143000160,05,143,000160,120,26,0,1,0,0,0,0,0,0,0,0,0,122,24
05143000180,05,143,000180,934.35,490.12,28.43,7.24,0.53,5.95,0,0.99,7.98,0.26,3.24,0.99,0,942.46,510.75
05143000181,05,143,000181,85.29,44.21,1.73,0.72,0,0.04,0,0.01,1.15,0,0.02,0.01,0,83.97,43.66
05143000200,05,143,000200,191,39.02,0.09,0.05,1,1.02,0.02,1,1.08,0,0.05,0,0.02,192.29,40.96
05143000210,05,143,000210,774.16,259.9,6.32,3.02,0.14,1.24,0.96,0,4.8,0,3.02,0.28,0.96,792.28,255.92
05143000220,05,143,000220,699.03,507.03,26.61,4.14,1.14,2.27,1,0,7.44,5.27,2,0.27,1.14,705.76,542.16
05143000221,05,143,000221,102.51,41.42,4.2,0,0.99,0.03,0,0,0,0,0,0.07,1.03,104.56,36.66
05143000222,05,143,000222,1099.3,571.94,23.19,6.64,1.64,0.32,0,1.32,2.32,0.97,2.32,1.32,1,1120.72,586.33
05143000223,05,143,000223,334.68,191.05,8.81,1.35,1.35,0.68,0,0.68,0.68,2.03,0.68,0.68,0,350.27,187.67
05143000240,05,143,000240,200.11,355.54,11.66,1.94,0,0,0.97,0.97,1.94,0,0.97,0,0,204.97,360.39
05143000250,05,143,000250,135.49,329.13,8.05,0.01,0,2,0,3.01,3.01,0,0,0,0,148.52,310.13
05143000260,05,143,000260,351.22,945.13,26.64,9.87,0,6.91,0,3.95,3.95,1.97,0,0.99,1.97,381.8,941.18
05143000270,05,143,000270,184.15,567,15.54,8.37,0,3,0,1.37,2.25,0.04,0.04,0.12,2,178.86,588.51
05143000280,05,143,000280,211.85,787,12.46,8.63,0,0,0,8.63,5.75,0.96,0.96,2.88,0,228.14,775.49
05143000290,05,143,000290,544,1008,27,2,0,5,0,3,5,1,0,4,2,591,973
05143000300,05,143,000300,172,627,12,2,1,3,0,4,3,0,0,0,0,192,605
05143000310,05,143,000310,229,858,12,5,2,1,0,6,7,0,1,2,0,258,832
05143000320,05,143,000320,106,405,12,5,0,0,0,1,4,0,0,0,0,106,414
05143000321,05,143,000321,199,584,11,3,0,0,0,0,1,1,2,1,0,212,564
05143000330,05,143,000330,179.99,348.97,5,5,1,0,0,0,6,2,1,0,0,191.99,346.97
05143000331,05,143,000331,606.01,674.86,16.42,6.01,0.04,2.05,1.99,0.1,2.04,1.05,2.03,2.07,0.01,635.93,666.38
05143000332,05,143,000332,819.04,1055.64,35.6,6.06,0.11,8.98,0,1.97,1.13,1.97,0.18,0.07,1.97,869.76,1016.65
05143000333,05,143,000333,154.39,512.41,13.26,7.58,1.89,1.89,0,10.42,6.63,0,1.89,1.89,0,162.91,539.88
05143000334,05,143,000334,66.26,197.85,4.02,1.01,0,0,0,2.02,3.01,0,0,0,0,69.27,198.9
05143000335,05,143,000335,147.51,341.87,14.95,1.99,1,1,0,1.99,1.99,1,0,1,1,158.48,342.87
05143000336,05,143,000336,28.54,18.97,1.17,0.02,0.01,0.01,0.01,0.01,1.15,1.15,0,0,0.01,28.54,21.32
05143000337,05,143,000337,388,730,12,2,1,1,0,0,0,0,0,0,0,404,708
05143000338,05,143,000338,231,587,12,2,0,5,0,5,3,0,0,0,0,252,574
05143000339,05,143,000339,464.5,932.47,20.16,1.05,1,3,1,4.03,6.03,1,0,3,0.05,515.18,887.13
05143000340,05,143,000340,697.23,1056.16,40.21,4.05,0.03,7.22,0,1,11.37,3.2,2,2.07,0.03,729.51,1055.31
05143000341,05,143,000341,373.42,448.3,9.98,4.99,0,3.99,0,2,6.99,0,1,1,0,401.37,438.32
05143000342,05,143,000342,423.36,849.74,31.72,7.41,1.1,2.1,0,1.56,6.36,1,0.1,3.1,0,458.82,841.23
05143000343,05,143,000343,329.78,701.87,21.36,7.13,1,0.09,0,3.05,5.05,1.03,1,1.01,1.03,341.2,703.82
05143000344,05,143,000344,27,273,2,3,0,0,0,1,1,0,0,1,0,30,271
05143000345,05,143,000345,81,635,7,4,0,2,0,0,3,1,0,0,0,103,603
05143000346,05,143,000346,316.59,568.12,26.23,5.04,0,4.98,0.03,0.03,1.05,1,0.03,1.99,1,338.64,570.26
05143000347,05,143,000347,561.25,816.62,20.16,5,2,7,0,2,4.05,0.1,2,4,2,604.09,789.04
05143000348,05,143,000348,499.44,581.08,8.06,0.03,0.01,2.98,0,0.99,7.85,0.01,0.02,0.01,0.01,570.37,505.39
05143000349,05,143,000349,294,437,8,3,0,1,0,1,1,0,1,1,0,338,402
05143000350,05,143,000350,513.4,666.04,20.93,4.05,3.04,2.91,0.95,1.96,5.88,1.08,2.91,1.96,0.95,545.64,652.5
05143000351,05,143,000351,714.63,976.13,30.94,3.99,0,10.98,1,1,7.98,0,0,1,0,767.53,931.22
05143000352,05,143,000352,413.62,365.26,15.84,0.83,0.83,1.67,0,0,2.5,1.67,0,1.67,0.83,436.97,359.42
05143000353,05,143,000353,22.32,27.22,2,0.18,0,0.18,0,0,0.73,0.18,0,0,0,23.77,27.76
05143000354,05,143,000354,126,450,13,7,0,2,0,5,1,0,1,0,0,133,459
05143000355,05,143,000355,271.5,343.51,5.84,1.95,0,0,0,0.97,0.97,0,0,0,1.95,295.83,294.86
05143000356,05,143,000356,87,376,6,4,0,0,0,1,1,0,0,0,0,95,368
05143000357,05,143,000357,45.61,88.33,4.04,0.01,0,0.02,0,1.01,0.01,0.01,0,0,0,44.68,90.28
05143000358,05,143,000358,120,224,4,0,0,1,0,0,2,0,0,0,0,143,197
05143000359,05,143,000359,135,130,6,0,0,2,0,0,3,0,0,1,0,138,136
05143000360,05,143,000360,662.65,912.52,43.98,7,2,10.99,1,1,6,2,1,4,0,692.64,927.52
05143000361,05,143,000361,85.4,68.9,1.06,0.01,0,1.02,0,0,1.02,0,0,0,0,86.51,66.81
05143000362,05,143,000362,79.29,238.74,3.45,0,0,0.86,0,0,1.72,0.86,0,0,0,87.91,228.4
05143000363,05,143,000363,44.45,24.96,3.9,0,0,0,0,0.78,0,0,0,0,0,46.01,27.3
05143000364,05,143,000364,111,199,6,1,1,0,0,0,2,0,0,0,0,127,186
05143000365,05,143,000365,113.52,102.39,1.66,0.41,0.31,0.1,0,0.1,0.31,0.21,0.1,0.1,0,121.64,97.41
05143000366,05,143,000366,299.55,125.04,4.1,1,0,0,0,0.22,0,1,2,0,0,301.99,129.7
05143000367,05,143,000367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05143000368,05,143,000368,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
05143000369,05,143,000369,386.81,272.93,6.64,3.38,2.08,2.25,0.96,0.96,1.97,0.84,0,0,1.13,384.78,287.4
05143000370,05,143,000370,394.63,228.61,6.27,2.73,0.89,1.67,0.04,0.04,0.84,0.01,0.03,0.18,0.82,386.78,243.34
05143000373,05,143,000373,744.09,377.27,12.42,1.04,1.84,2.75,0,0,5.63,2.87,0.98,0,0.06,783.62,350.15
05143000375,05,143,000375,329.29,140.45,6.87,1.66,0.33,0.44,0,0.02,1.91,1.68,0.86,0.02,0.63,333.79,143.13
05143000380,05,143,000380,662.63,198.75,7.39,1.08,1.06,3.09,0.04,0.02,2.12,1,0.04,1,0,655.92,220.02
05143000381,05,143,000381,16.63,20.23,0.13,0.03,0.01,0,0.01,0,0.03,0,0.01,0,0,16.79,20.21
05143000400,05,143,000400,297.51,36.83,3.78,0,0,0,0.94,0,0,0,0,0,0,297.51,43.45
05143000419,05,143,000419,6,2.59,0.09,0.02,0.01,0,0.01,0,0.02,0,0.01,0,0,6.11,2.57
05143000420,05,143,000420,207.22,135.85,4.49,2.69,0.23,0,0.69,0,1.92,0,1.23,0,0,212.4,136.7
05143000421,05,143,000421,899.37,736.87,21.48,4.14,0.13,8.73,0,3.88,4.01,4.85,1.23,1.1,0.97,940.57,709.51
05143000422,05,143,000422,6,4,0,0,0,0,0,0,0,0,0,0,0,6,4
05143000440,05,143,000440,193.66,140.66,6.2,0.03,0.97,0,0,0,2.05,0.97,0.18,0.16,0.16,202.54,137.8
05143000460,05,143,000460,505.35,208.04,10.73,1.95,0.98,0.01,0,0.98,4.89,0.98,0.98,0.97,0.98,515.09,211.98
05143000480,05,143,000480,570.3,350.38,12.76,1.98,2.92,3.89,0.03,0.97,3.93,0,1.95,0,0,580.11,361.12
05143000500,05,143,000500,449.39,144.93,2.92,0,0.97,0,0.97,0,0.97,0,0,0,0,433.82,160.5
05143000520,05,143,000520,151.88,43.42,2.88,1.06,0.91,0,0,0,1.81,0.91,0.91,0,0,158.07,44.17
05143000541,05,143,000541,1132.37,789.21,30.57,4.01,3.1,2.98,0,0.03,4.3,0.08,4.87,2.06,0.01,1198.98,747.53
05143000542,05,143,000542,220.69,173.5,6.75,2.52,0.83,0.85,0.01,0,0.06,0.01,0.84,0.01,0,222.65,175.88
05143000543,05,143,000543,5,9,2,0,0,0,0,0,0,0,0,0,0,6,10
05143000544,05,143,000544,68.17,49.79,0.77,0.77,0,0,1.53,0,1.53,0,0,0,0,69.7,47.49
05143000545,05,143,000545,212.62,177.18,5.75,0,0.96,0,0,1.92,0.96,0.96,0.96,1.92,0,228.9,171.44
05143000550,05,143,000550,1046.27,440.16,32.16,3.22,1.04,5.15,0.03,0,3.22,4.03,2,2.07,0,1054.47,467.62
05143000560,05,143,000560,834.59,383.95,26.93,5.77,0.96,3.85,0,0,4.81,0,0,0.96,0,841.32,393.56
05143000561,05,143,000561,93,33,3,1,0,1,0,0,1,1,0,0,0,91,40
05143000562,05,143,000562,284.37,128.44,8.07,0.09,0.19,1.06,0,0,0.09,0.09,0.18,2.02,1.07,288.32,133.84
05143000580,05,143,000580,348.29,95.45,3.42,0,0,0,0.85,0,0.85,0.85,0,0.85,0,346.6,98.01
05143000581,05,143,000581,132.45,71.18,1.02,0.01,0,1,0,1,0,0,0,0,0,135.45,65.21
05143000620,05,143,000620,100,22,3,1,0,0,0,0,0,0,0,1,0,97,27
05143000640,05,143,000640,232,50,2,0,0,0,0,0,0,0,0,1,1,232,52
05143000660,05,143,000660,118.87,64.86,2.77,0.77,0.24,0.14,0,0,1.78,0.05,0.19,0,0,121.76,64.15
05143000661,05,143,000661,359.49,103.74,6.35,1.27,1.28,0.01,0,0,0.63,1.25,0.95,0,0.31,350.84,120.03
05143000680,05,143,000680,299.87,277.88,6,3,0,2,1,0,3,1,2,3,0,326.86,252.89
05143000690,05,143,000690,268,380,19,1,2,1,0,3,5,1,3,3,2,293,366
05143000700,05,143,000700,660,755,21,5,1,1,4,1,7,3,3,4,0,684,748
05143000710,05,143,000710,560,428,8,11,0,3,2,2,4,1,0,1,0,598,396
05143000720,05,143,000720,683,546,18,4,2,1,1,0,3,3,4,2,1,705,520
05143000730,05,143,000730,327,372,9,4,2,2,0,3,3,1,2,1,0,356,337
05143000740,05,143,000740,400.07,190.79,6.99,0.99,0.99,2.96,0,0,6.91,0.99,1.01,2,1.01,413.07,197.54
05143000741,05,143,000741,330.8,207.8,7.54,0.11,2.99,4.24,0,0.11,2.11,1.14,1.03,1.03,1.03,340.93,216.02
05143000742,05,143,000742,253.33,334.12,1.99,5.98,0,0,1,1,1.99,0,2.99,1,0,290.23,303.2
05143000743,05,143,000743,210,157,3,0,0,2,0,0,1,1,0,0,0,231,133
05143000744,05,143,000744,840.54,566.43,25.03,2.01,0.05,6,0,0.03,6.03,0.03,1.02,1.99,1,896.38,544.67
05143000745,05,143,000745,731.28,425.15,17.1,5.01,0,4.02,0,2,3.02,3,4,1.01,2,768.5,410.06
05143000746,05,143,000746,129,212,4,1,1,0,0,2,2,0,0,0,1,149,188
05143000747,05,143,000747,651,494,17,2,3,3,1,1,6,3,1,3,0,678,487
05143000748,05,143,000748,485.22,509.72,13.92,3.7,1.86,0,1.84,2.77,12.93,0.93,1.85,1.85,0.92,520.36,490.37
05143000749,05,143,000749,332,280,5,2,0,0,0,2,4,2,0,1,1,346,273
05143000752,05,143,000752,742.29,677.48,14.37,3.53,2.65,0.98,0.05,0.93,2.8,1.71,0.98,0.93,0.05,792.88,636.99
05143000753,05,143,000753,481,376,13,6,2,1,1,2,3,0,1,0,2,487,383
05143000754,05,143,000754,345.6,244.62,13.93,1.74,0.87,0,0,0,0.87,0,1.74,0.87,0,355.17,236.78
05143000755,05,143,000755,57.88,47.61,4.67,0,0,0.93,0,0,0.93,0,0,0.93,0,56.01,56.01
05143000756,05,143,000756,233.45,132.71,4.17,1.07,0.01,2.03,0.02,0,2.18,0.01,2.05,0.03,0.04,238.98,130.73
05143000757,05,143,000757,83,46,2,0,0,0,0,0,0,0,0,0,0,87,41
05143000758,05,143,000758,397.59,386.92,17.08,1.32,0.23,0.96,1.12,1.2,6.97,0.1,0.18,1.17,1.04,412.65,387.33
05143000759,05,143,000759,43,127,3,1,0,0,0,1,0,0,0,0,1,52,115
05143000760,05,143,000760,36.6,38.57,1.98,0,0,0,0,0,0,0,0,0,0,37.59,39.56
05143000761,05,143,000761,241.57,88.85,3.5,0.88,0.86,1.75,0,0,0.03,0,0.89,1.72,0,246.81,87.95
05143000762,05,143,000762,189.76,81.74,2.92,0,0,0,0,0,0,0,0.97,0.97,0.97,195.6,75.9
05143000779,05,143,000779,790.52,337.84,18.89,1.81,2.7,0.04,0.04,0.07,3.92,1.07,0.92,1.81,0.07,810.77,342.57
05143000780,05,143,000780,552.17,170.02,8.53,0.06,0.03,0.02,1.06,2.02,1.17,2.03,1.05,0.03,0.03,558.4,179.66
05143000800,05,143,000800,1292.98,520.9,15.19,1.98,4.95,3.04,0,2.97,6.01,2.97,2.97,0.07,0,1300.78,537.35
05143000801,05,143,000801,323.98,128.54,7.52,1.5,0.75,0,0.75,0,1.5,0,0.75,0,0,333.01,127.04
05143000802,05,143,000802,41,13,2,0,0,0,0,0,0,0,0,0,0,42,14
05143000803,05,143,000803,0.3,3.9,0.01,0,0,0,0,0,0,0,0,0,0,0.31,3.89
05143000804,05,143,000804,0.59,0.36,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0.61,0.38
05143000807,05,143,000807,8,6,0,1,0,0,0,0,0,0,0,0,0,10,5
05143000810,05,143,000810,327.18,115.33,7.21,0,2,0,0,1,1.08,1,2.07,0.07,1.07,329.39,126.28
05143000811,05,143,000811,13,3,0,0,0,0,0,0,0,0,0,0,0,13,2
05143000812,05,143,000812,179.72,73.64,0.28,1.14,0.05,0.09,0,0,0.05,0,0,0,0.05,175.15,74.54
05143000820,05,143,000820,101,21,1,0,0,0,1,0,0,0,0,0,0,98,21
05143000830,05,143,000830,60.61,21.82,1.79,0,1.76,0.88,0,0,0.89,0.01,0,0,0,62.39,26.23
05143000840,05,143,000840,133.01,52.36,2.82,0.93,0.01,0,0.94,0,0.94,0,0,0,0,134.74,53.42
05143000860,05,143,000860,583.58,333.69,17.04,4.99,2.99,1,1.01,0,0.04,1.99,1.99,2.01,0,589.59,356.67
05143000861,05,143,000861,99.41,32.92,1.51,0.05,0,0,0,0,0.64,0,0.64,0.05,0.64,99.15,35.92
05143000862,05,143,000862,3.22,3.22,0.81,0,0,0,0,0,0,0,0,0,0,4.03,3.22
05143000880,05,143,000880,277.53,140.96,7.93,0.01,0.01,0,0.99,0,2.97,0,0.02,0.99,0.01,279.5,145
05143000881,05,143,000881,166.27,96.48,4.6,0.78,0,0,0,0,0.35,0,0.35,0.78,0.35,172.13,95.15
05143000900,05,143,000900,373.72,189.7,11.06,0.01,0.01,0.02,1,1,4.02,1,0.01,1,0,392.76,187.75
05143000901,05,143,000901,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1
05143000902,05,143,000902,185.03,184.26,12.03,0.82,1,1.82,0,0,3.28,0.82,1,0,1,202.59,190.72
05143000920,05,143,000920,160.47,61.05,2.44,0,0.22,0,0,0.22,0,0,0,0,0,158.68,63.05
05143000930,05,143,000930,127.48,59.11,0.49,0.49,0,0,0,0,0,0,0.49,0.25,0,128.24,58.6
05143000931,05,143,000931,96.35,32.37,2.51,0,0.78,0,0,0.78,0.03,0,0,0,0,99.32,33.27
05143000940,05,143,000940,263.55,117.91,1.9,0.95,0.95,0,0,0,0,0.95,1,0,0,260.75,121.71
05143000950,05,143,000950,105.95,65.23,2.04,2.02,0.02,0,0,0,0,0.02,0.02,1,0,106.9,67.3
05143000960,05,143,000960,209.2,129.59,3.7,1.85,0.93,1.85,0,0,0.93,0.93,0.93,0,0,218.46,128.67
05145000001,05,145,000001,105.05,20.01,0,0,0,0,0,0,1,1,0,0,0,111.05,15.01
05145000002,05,145,000002,318.32,59.76,0.02,0,0,0,0,0,0.01,1.96,0,0,0,318.34,60.75
05145000003,05,145,000003,238.45,81.55,5.5,0.91,0.92,0,0,0,2.75,0.92,0,0.91,0.91,249.44,83.35
05145000004,05,145,000004,166.32,46.89,3.19,0.03,1.03,0,0,0,1.1,1.03,0,0.03,0.03,173.7,41.99
05145000005,05,145,000005,279.53,55.69,4.04,0,0.01,1,0,0,0,2,0,0,0,280.56,58.75
05145000006,05,145,000006,259.86,66.29,3.48,0.06,1.12,0,0.01,0,0.33,0.21,0,0.05,0.05,262.79,70.3
05145000007,05,145,000007,406.19,202.87,10.07,0.98,0.98,2.93,0.98,0,1.08,0.98,1.02,0,0.98,443.72,182.21
05145000008,05,145,000008,368.33,124.68,6.66,0,0,0,0,0,1.9,0,0.95,0,0,377.85,120.87
05145000009,05,145,000009,516.38,175.81,10.04,0,2,0,1,0,0.01,2,0.01,0,0,535.44,170.78
05145000010,05,145,000010,324.28,58.45,4.87,0,0,0,0,0,0,0,0,0,0,339.85,45.8
05145000011,05,145,000011,44.99,7,0,0,1,0,0,0,1,0,0,0,0,43.99,10
05145000012,05,145,000012,78,11,0,0,0,0,0,0,1,0,0,0,0,77,12
05145000013,05,145,000013,84,23,2,0,0,0,0,0,0,1,0,1,0,88,25
05145000014,05,145,000014,171.99,19,1,0,0,0,0,0,1,1,1,0,1,173.99,21
05145000015,05,145,000015,479.93,90.05,1.98,0,0,0.99,0,0,0,0,0,0.99,0,486.85,87.08
05145000016,05,145,000016,486.91,102.85,6.86,0.98,0.94,0,0,0,2.07,0.98,0.04,0,0,504.45,95.19
05145000017,05,145,000017,305,39,3,1,1,0,0,1,1,0,1,1,0,307,45
05145000018,05,145,000018,46,5,1,0,0,0,0,0,0,0,0,0,0,47,6
05145000019,05,145,000019,499.52,101.55,12.55,1.93,0,0.97,0,0,3.86,1.01,0,0,0.31,511.1,106.4
05145000020,05,145,000020,182,10,2,0,0,0,1,0,0,1,0,0,0,181,14
05145000021,05,145,000021,251.67,47.41,3,1,0,0,0,1,0,0,0,0,0,253.57,51.51
05145000022,05,145,000022,98.74,10.04,0.97,0,0,0,0.33,0,0,0,0,0,0.06,98.95,11.14
05145000023,05,145,000023,163.6,27.43,0.98,0,0,0,0,0,0.98,0.98,0,0,0.98,169.48,27.43
05145000024,05,145,000024,392.14,56.58,3.73,0,0.01,0,0,0,0.92,0.01,0.01,0,0.01,394.06,58.42
05145000025,05,145,000025,80.02,12.16,1.01,0,0.02,0,0,0,0,0,0,0.02,0,80.04,11.17
05145000026,05,145,000026,255.07,67.69,2.94,0,0.98,1.96,0,0,0,0,0.98,0,0,261.93,71.6
05145000027,05,145,000027,15.94,5.9,0.03,0,0,0,0,0,0,0.01,0,0,0.94,18.73,4.08
05145000028,05,145,000028,110.75,20.35,4.03,0,0,0,0,0,0,0.99,0,0,0,109.97,23.24
05145000029,05,145,000029,54.22,4.23,1.05,0,0,0,0,0,1,0.01,0,0,0,55.21,4.26
05145000030,05,145,000030,119.14,15.56,0.44,0.07,0,0.03,0,0,0.13,0.03,0,0,0.68,119.54,15.73
05145000031,05,145,000031,503.91,103.61,12.06,0,0.02,0,0,2,3.04,0.03,0,0,0,520.99,100.62
05145000032,05,145,000032,1507.69,273.03,17.1,0.93,0,0.01,0,0,3.8,0.93,0.93,0.01,0.93,1543.32,257.31
05145000033,05,145,000033,49,11,0,0,0,0,0,0,0,0,0,0,0,46,12
05145000034,05,145,000034,633.02,110.96,11.1,0.02,0.05,0.02,0.02,1,0,0.05,3.02,2,0,656.35,106.92
05145000035,05,145,000035,355.06,30.01,4,0,1,1,0,1,1,1,2,1,1,360.06,37.01
05145000036,05,145,000036,1097.93,162.12,6.54,0.18,2.2,0.43,0,0.17,4.22,3.04,0.09,0.09,0.18,1109.97,161.48
05145000037,05,145,000037,228,24,1,1,0,0,0,0,0,0,0,0,0,232,21
05145000038,05,145,000038,198.29,44.54,3.17,0.08,0,0,0,0,1.06,0.08,0,0,0.98,203.89,44.24
05145000039,05,145,000039,52.5,17.37,1.05,0.03,0,0,0,0,0.01,0,0,0,0.01,54.49,16.47
05145000040,05,145,000040,166.97,14.62,4.13,0,0,0,0,0,0,0,0,0,0,168.4,15.27
05145000041,05,145,000041,235.25,30.96,1.33,1,0.06,0.04,0.04,0,0,0,0.02,1,0,233.73,35.12
05145000042,05,145,000042,197.74,33.9,5.96,0,0.99,0,0,0,0,1.99,0.99,0,1,209.66,31.91
05145000043,05,145,000043,274.3,51.55,4.86,0.97,0,0,0,0,1.95,0.97,0.97,0,0.97,284.02,49.61
05145000044,05,145,000044,162.51,22.42,1.14,0.03,0,0,0,0,1.05,0.03,0.03,0,0.03,162.78,23.37
05145000045,05,145,000045,118.35,25.07,0,0.89,0,0,0,0,0.9,0,0,0.89,0.89,120.13,26.86
05145000046,05,145,000046,46.12,60.24,0.94,0,0,0,0,0,0.94,0,0,0,0,57.41,47.06
05145000047,05,145,000047,173.01,91.93,1.29,2.99,1.04,0.05,0.99,0.02,0.12,1.02,0.01,0.99,0.02,182.32,84.95
05145000048,05,145,000048,70.61,25.44,0.01,0.02,0.01,0,0.01,0,0.99,0.01,0,0.01,0.99,71.67,25.39
05145000049,05,145,000049,175.94,35.14,2.5,0.04,1.07,0.13,0,0.05,1.12,1.05,0.98,0.02,0.04,180.48,36.59
05145000050,05,145,000050,265.09,54.21,4.92,1.97,0,0.98,0,0,0.99,0,0.01,0,0,270.02,57.17
05145000051,05,145,000051,87.95,12.99,2,0,1,0,0,0,0,1,0,0,0,89.95,14.99
05145000052,05,145,000052,228.04,38.65,0,0,0,0,0,0,0.97,0.97,0,0,0,234.81,32.85
05145000053,05,145,000053,95,14,2,0,0,0,0,0,0,0,0,0,0,97,14
05145000054,05,145,000054,349.88,64.4,6.73,0,0.96,0,0.96,0,0,0,0,0,0,358.53,66.32
05145000055,05,145,000055,107,19,0,0,0,0,0,0,0,2,0,0,0,111,17
05145000056,05,145,000056,93.4,23.11,0.96,0,0,0,0,0,0,0,0,0,0,93.4,23.11
05145000057,05,145,000057,221.6,37.89,4.04,1,2,0,0,0,0,1,0,0,0,223.6,41.89
05145000058,05,145,000058,55.33,8.59,0,0,0,0,0,0,0,0,0,0,0,53.43,10.49
05145000059,05,145,000059,60.8,12.55,0,0,0,0,0,0,0,0,0,0,0,59.83,12.55
05145000060,05,145,000060,56.67,13.82,0,0,0,0,0,0,0.03,1,0.03,0,0,60.63,10.87
05145000061,05,145,000061,62.66,27.78,0.08,0,0.04,0,0,0,0.04,0.04,0.04,0,0,62.79,27.03
05145000062,05,145,000062,191.33,43.06,2.01,0.01,0,0,0,0,1,0,2.99,0,0,196.33,44.06
05145000063,05,145,000063,217,57,5,0,0,0,0,0,0,0,0,0,0,219,58
