GEOID,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGJAN,G20PRECBLA,G20PREIPIE,G20PREOFUE,G20USSRSUL,G20USSDGRO,G20USSOHOW,G20HALRYOU,G20HALDGAL
021000001001240,0,0,0,0,0,0,0,0,0,0,0,0
021000001001248,0,0,0,0,0,0,0,0,0,0,0,0
021000001001314,0,0,0,0,0,0,0,0,0,0,0,0
021000001001367,0,0,0,0,0,0,0,0,0,0,0,0
021000001001233,0,0,0,0,0,0,0,0,0,0,0,0
021000001001015,0,0,0,0,0,0,0,0,0,0,0,0
021000001001408,0,0,0,0,0,0,0,0,0,0,0,0
021000001001514,0,0,0,0,0,0,0,0,0,0,0,0
021000001002039,0.5,0.8,0,0,0,0,0,0.5,0.8,0,0.5,0.8
021000001002040,8.3,13.1,0.3,0.2,0.1,0,0,8.6,12.5,0.6,8.6,12.8
021000001001439,0,0,0,0,0,0,0,0,0,0,0,0
021000001001377,0,0,0,0,0,0,0,0,0,0,0,0
021000001001252,0,0,0,0,0,0,0,0,0,0,0,0
021000001001229,0,0,0,0,0,0,0,0,0,0,0,0
021000001001166,0,0,0,0,0,0,0,0,0,0,0,0
021000001001531,0,0,0,0,0,0,0,0,0,0,0,0
021000001001529,0,0,0,0,0,0,0,0,0,0,0,0
021000001001176,0,0,0,0,0,0,0,0,0,0,0,0
021000001001418,0,0,0,0,0,0,0,0,0,0,0,0
021000001001608,0,0,0,0,0,0,0,0,0,0,0,0
021000001001417,0,0,0,0,0,0,0,0,0,0,0,0
021000001001392,0,0,0,0,0,0,0,0,0,0,0,0
021000001001107,0,0,0,0,0,0,0,0,0,0,0,0
021000001001374,0,0,0,0,0,0,0,0,0,0,0,0
021000001001312,0,0,0,0,0,0,0,0,0,0,0,0
021000001001634,0,0,0,0,0,0,0,0,0,0,0,0
021000001001325,2.1,3.3,0.1,0,0,0,0,2.1,3.1,0.1,2.1,3.2
021000001001181,11.9,20.8,0.2,0,0,0,0,11.3,20.6,0.7,10.8,22.3
021000001002011,3.6,5.7,0.1,0.1,0.1,0,0,3.8,5.5,0.2,3.7,5.6
021000001003018,2.1,3.3,0.1,0,0,0,0,2.1,3.1,0.1,2.1,3.2
021000001003020,0,0,0,0,0,0,0,0,0,0,0,0
021000001003035,3.6,5.7,0.1,0.1,0.1,0,0,3.8,5.5,0.2,3.7,5.6
021000001001618,0,0,0,0,0,0,0,0,0,0,0,0
021000001001237,0,0,0,0,0,0,0,0,0,0,0,0
021000001003003,0,0,0,0,0,0,0,0,0,0,0,0
021000001001394,0,0,0,0,0,0,0,0,0,0,0,0
021000001001387,0,0,0,0,0,0,0,0,0,0,0,0
021000001001383,0,0,0,0,0,0,0,0,0,0,0,0
021000001001389,0,0,0,0,0,0,0,0,0,0,0,0
021000001001395,0,0,0,0,0,0,0,0,0,0,0,0
021000001001399,0,0,0,0,0,0,0,0,0,0,0,0
021000001001211,0,0,0,0,0,0,0,0,0,0,0,0
021000001001208,0,0,0,0,0,0,0,0,0,0,0,0
021000001001209,0,0,0,0,0,0,0,0,0,0,0,0
021000001001085,0,0,0,0,0,0,0,0,0,0,0,0
021000001001546,0,0,0,0,0,0,0,0,0,0,0,0
021000001001594,0,0,0,0,0,0,0,0,0,0,0,0
021000001001097,0,0,0,0,0,0,0,0,0,0,0,0
021000001001449,0,0,0,0,0,0,0,0,0,0,0,0
021000001001110,0,0,0,0,0,0,0,0,0,0,0,0
021000001001481,0,0,0,0,0,0,0,0,0,0,0,0
021000001001473,0,0,0,0,0,0,0,0,0,0,0,0
021000001001611,0,0,0,0,0,0,0,0,0,0,0,0
021000001001506,0,0,0,0,0,0,0,0,0,0,0,0
021000001001343,0,0,0,0,0,0,0,0,0,0,0,0
021000001001648,0,0,0,0,0,0,0,0,0,0,0,0
021000001001371,0,0,0,0,0,0,0,0,0,0,0,0
021000001001324,24.4,38.4,0.7,0.5,0.3,0.1,0,25.2,36.8,1.7,25.2,37.6
021000001001391,0,0,0,0,0,0,0,0,0,0,0,0
021000001001515,0,0,0,0,0,0,0,0,0,0,0,0
021000001003024,21.8,34.3,0.7,0.5,0.3,0.1,0,22.5,32.9,1.5,22.5,33.6
021000001001247,0,0,0,0,0,0,0,0,0,0,0,0
021000001001266,0,0,0,0,0,0,0,0,0,0,0,0
021000001001297,0,0,0,0,0,0,0,0,0,0,0,0
021000001001630,0,0,0,0,0,0,0,0,0,0,0,0
021000001001574,0,0,0,0,0,0,0,0,0,0,0,0
021000001001306,0,0,0,0,0,0,0,0,0,0,0,0
021000001001276,0,0,0,0,0,0,0,0,0,0,0,0
021000001001216,0,0,0,0,0,0,0,0,0,0,0,0
021000001001040,0,0,0,0,0,0,0,0,0,0,0,0
021000001001031,0,0,0,0,0,0,0,0,0,0,0,0
021000001001170,0,0,0,0,0,0,0,0,0,0,0,0
021000001001125,0,0,0,0,0,0,0,0,0,0,0,0
021000001001020,0,0,0,0,0,0,0,0,0,0,0,0
021000001001294,0,0,0,0,0,0,0,0,0,0,0,0
021000001001041,0,0,0,0,0,0,0,0,0,0,0,0
021000001001103,0,0,0,0,0,0,0,0,0,0,0,0
021000001001047,0,0,0,0,0,0,0,0,0,0,0,0
021000001001054,0,0,0,0,0,0,0,0,0,0,0,0
021000001001309,0,0,0,0,0,0,0,0,0,0,0,0
021000001001029,0,0,0,0,0,0,0,0,0,0,0,0
021000001001139,0,0,0,0,0,0,0,0,0,0,0,0
021000001001069,0,0,0,0,0,0,0,0,0,0,0,0
021000001001032,0,0,0,0,0,0,0,0,0,0,0,0
021000001001005,0,0,0,0,0,0,0,0,0,0,0,0
021000001001627,0,0,0,0,0,0,0,0,0,0,0,0
021000001001201,0,0,0,0,0,0,0,0,0,0,0,0
021000001001220,15,23.7,0.5,0.3,0.2,0.1,0,15.5,22.7,1,15.5,23.2
021000001003043,24.9,39.2,0.8,0.5,0.4,0.1,0,25.7,37.6,1.7,25.7,38.4
021000001001227,0,0,0,0,0,0,0,0,0,0,0,0
021000001001537,2.2,3.9,0,0,0,0,0,2.1,3.9,0.1,2,4.2
021000001001379,0,0,0,0,0,0,0,0,0,0,0,0
021000001001400,0,0,0,0,0,0,0,0,0,0,0,0
021000001001516,0.7,1.3,0,0,0,0,0,0.7,1.3,0,0.7,1.4
021000001001525,0,0,0,0,0,0,0,0,0,0,0,0
021000001001111,0,0,0,0,0,0,0,0,0,0,0,0
021000001001108,0,0,0,0,0,0,0,0,0,0,0,0
021000001001651,0,0,0,0,0,0,0,0,0,0,0,0
021000001001217,0,0,0,0,0,0,0,0,0,0,0,0
021000001001585,0,0,0,0,0,0,0,0,0,0,0,0
021000001001572,0,0,0,0,0,0,0,0,0,0,0,0
021000001001027,0,0,0,0,0,0,0,0,0,0,0,0
021000001001073,0,0,0,0,0,0,0,0,0,0,0,0
021000001001204,0,0,0,0,0,0,0,0,0,0,0,0
021000001001592,0,0,0,0,0,0,0,0,0,0,0,0
021000001001428,0,0,0,0,0,0,0,0,0,0,0,0
021000001001457,0,0,0,0,0,0,0,0,0,0,0,0
021000001001178,0,0,0,0,0,0,0,0,0,0,0,0
021000001001044,0,0,0,0,0,0,0,0,0,0,0,0
021000001001513,0,0,0,0,0,0,0,0,0,0,0,0
021000001001265,0,0,0,0,0,0,0,0,0,0,0,0
021000001001541,0,0,0,0,0,0,0,0,0,0,0,0
021000001001631,0,0,0,0,0,0,0,0,0,0,0,0
021000001001010,0,0,0,0,0,0,0,0,0,0,0,0
021000001001575,0,0,0,0,0,0,0,0,0,0,0,0
021000001001161,0,0,0,0,0,0,0,0,0,0,0,0
021000001001478,0,0,0,0,0,0,0,0,0,0,0,0
021000001001633,0,0,0,0,0,0,0,0,0,0,0,0
021000001001096,0,0,0,0,0,0,0,0,0,0,0,0
021000001001587,0,0,0,0,0,0,0,0,0,0,0,0
021000001001342,3.6,5.7,0.1,0.1,0.1,0,0,3.8,5.5,0.2,3.7,5.6
021000001001364,0,0,0,0,0,0,0,0,0,0,0,0
021000001001104,3.7,6.5,0.1,0,0,0,0,3.5,6.4,0.2,3.4,7
021000001001328,0,0,0,0,0,0,0,0,0,0,0,0
021000001001051,50.9,89,0.7,0,0,0,0,48.3,88.3,2.9,46.2,95.6
021000001001225,1.6,2.5,0,0,0,0,0,1.6,2.3,0.1,1.6,2.4
021000001002010,3.1,4.9,0.1,0.1,0,0,0,3.2,4.7,0.2,3.2,4.8
021000001001554,0,0,0,0,0,0,0,0,0,0,0,0
021000001001356,0,0,0,0,0,0,0,0,0,0,0,0
021000001001100,0.7,1.3,0,0,0,0,0,0.7,1.3,0,0.7,1.4
021000001001234,0,0,0,0,0,0,0,0,0,0,0,0
021000001003045,0,0,0,0,0,0,0,0,0,0,0,0
021000001001460,0,0,0,0,0,0,0,0,0,0,0,0
021000001001386,0,0,0,0,0,0,0,0,0,0,0,0
021000001003037,0.5,0.8,0,0,0,0,0,0.5,0.8,0,0.5,0.8
021000001001509,0,0,0,0,0,0,0,0,0,0,0,0
021000001001313,0,0,0,0,0,0,0,0,0,0,0,0
021000001001403,0,0,0,0,0,0,0,0,0,0,0,0
021000001001197,0,0,0,0,0,0,0,0,0,0,0,0
021000001001213,0,0,0,0,0,0,0,0,0,0,0,0
021000001001501,0,0,0,0,0,0,0,0,0,0,0,0
021000001001496,0,0,0,0,0,0,0,0,0,0,0,0
021000001001463,0,0,0,0,0,0,0,0,0,0,0,0
021000001001070,0,0,0,0,0,0,0,0,0,0,0,0
021000001001503,0,0,0,0,0,0,0,0,0,0,0,0
021000001001487,0,0,0,0,0,0,0,0,0,0,0,0
021000001001502,0,0,0,0,0,0,0,0,0,0,0,0
021000001001519,0,0,0,0,0,0,0,0,0,0,0,0
021000001001464,0,0,0,0,0,0,0,0,0,0,0,0
021000001001180,0,0,0,0,0,0,0,0,0,0,0,0
021000001001365,0,0,0,0,0,0,0,0,0,0,0,0
021000001001239,0,0,0,0,0,0,0,0,0,0,0,0
021000001001372,0,0,0,0,0,0,0,0,0,0,0,0
021000001001353,0,0,0,0,0,0,0,0,0,0,0,0
021000001001536,1.1,1.9,0,0,0,0,0,1.1,1.9,0.1,1,2.1
021000001001380,0,0,0,0,0,0,0,0,0,0,0,0
021000001001414,0,0,0,0,0,0,0,0,0,0,0,0
021000001001112,0,0,0,0,0,0,0,0,0,0,0,0
021000001001117,0,0,0,0,0,0,0,0,0,0,0,0
021000001002037,0.5,0.8,0,0,0,0,0,0.5,0.8,0,0.5,0.8
021000001001336,0,0,0,0,0,0,0,0,0,0,0,0
021000001001358,0,0,0,0,0,0,0,0,0,0,0,0
021000001002030,2.6,4.1,0.1,0.1,0,0,0,2.7,3.9,0.2,2.7,4
021000001003032,2.6,4.1,0.1,0.1,0,0,0,2.7,3.9,0.2,2.7,4
021000001001257,0,0,0,0,0,0,0,0,0,0,0,0
021000001001281,0,0,0,0,0,0,0,0,0,0,0,0
021000001001337,1.6,2.5,0,0,0,0,0,1.6,2.3,0.1,1.6,2.4
021000001003015,25.9,40.9,0.8,0.6,0.4,0.1,0,26.8,39.2,1.8,26.8,40
021000001001368,0,0,0,0,0,0,0,0,0,0,0,0
021000001002032,4.7,7.4,0.1,0.1,0.1,0,0,4.8,7,0.3,4.8,7.2
021000001002038,4.1,6.5,0.1,0.1,0.1,0,0,4.3,6.3,0.3,4.3,6.4
021050003001175,0,0,0,0,0,0,0,0,0,0,0,0
021050003001142,0,0,0,0,0,0,0,0,0,0,0,0
021050003001136,0,0,0,0,0,0,0,0,0,0,0,0
021050003001229,0,0,0,0,0,0,0,0,0,0,0,0
021050003001244,0,0,0,0,0,0,0,0,0,0,0,0
021050003001235,0,0,0,0,0,0,0,0,0,0,0,0
021050003001299,0,0,0,0,0,0,0,0,0,0,0,0
021050003003341,0,0,0,0,0,0,0,0,0,0,0,0
021050003003289,0,0,0,0,0,0,0,0,0,0,0,0
021050003001298,0,0,0,0,0,0,0,0,0,0,0,0
021050003001101,0,0,0,0,0,0,0,0,0,0,0,0
021050003001286,1.5,4.5,0.1,0,0,0,0,1.4,4.8,0.1,1.5,4.6
021050003003336,0,0,0,0,0,0,0,0,0,0,0,0
021050003003297,0,0,0,0,0,0,0,0,0,0,0,0
021050003003090,0,0,0,0,0,0,0,0,0,0,0,0
021050003003291,0,0,0,0,0,0,0,0,0,0,0,0
021050003003133,0,0,0,0,0,0,0,0,0,0,0,0
021050003003161,0,0,0,0,0,0,0,0,0,0,0,0
021050003003181,0,0,0,0,0,0,0,0,0,0,0,0
021050003003140,0,0,0,0,0,0,0,0,0,0,0,0
021050003003172,0,0,0,0,0,0,0,0,0,0,0,0
021050003003135,0,0,0,0,0,0,0,0,0,0,0,0
021050003003190,0,0,0,0,0,0,0,0,0,0,0,0
021050003003153,0,0,0,0,0,0,0,0,0,0,0,0
021050003003150,0,0,0,0,0,0,0,0,0,0,0,0
021050003003142,0,0,0,0,0,0,0,0,0,0,0,0
021050003003137,0,0,0,0,0,0,0,0,0,0,0,0
021050003001309,33.9,104.7,2.7,1,0.4,0,0,33.5,110.9,2.7,35.1,106.5
021050003001333,0,0,0,0,0,0,0,0,0,0,0,0
021050003002043,4.6,7.2,0.1,0.1,0,0,0.1,4.4,6.1,0.9,4.6,7.3
021050003003041,0,0,0,0,0,0,0,0,0,0,0,0
021050003003136,0,0,0,0,0,0,0,0,0,0,0,0
021050003003042,0,0,0,0,0,0,0,0,0,0,0,0
021050003003232,0,0,0,0,0,0,0,0,0,0,0,0
021050003003271,0,0,0,0,0,0,0,0,0,0,0,0
021050003001072,0,0,0,0,0,0,0,0,0,0,0,0
021050003001132,0,0,0,0,0,0,0,0,0,0,0,0
021050003001141,0,0,0,0,0,0,0,0,0,0,0,0
021050003003102,0,0,0,0,0,0,0,0,0,0,0,0
021050003003084,0,0,0,0,0,0,0,0,0,0,0,0
021050003001164,0,0,0,0,0,0,0,0,0,0,0,0
021050003001161,0,0,0,0,0,0,0,0,0,0,0,0
021050003003085,0,0,0,0,0,0,0,0,0,0,0,0
021050003003097,0,0,0,0,0,0,0,0,0,0,0,0
021050002001002,1.2,15.9,0.2,0.2,0,0.2,0,0.4,15.2,1.6,2.4,15.1
021050002001005,0.7,8.8,0.1,0.1,0,0.1,0,0.2,8.5,0.9,1.4,8.4
021050003003284,0,0,0,0,0,0,0,0,0,0,0,0
021050003003027,0,0,0,0,0,0,0,0,0,0,0,0
021050003003367,0,0,0,0,0,0,0,0,0,0,0,0
021050003003355,0.5,2.8,0.1,0,0,0,0,0.4,3.2,0.1,0.5,2.9
021050003003350,0.3,1.4,0,0,0,0,0,0.2,1.6,0,0.3,1.4
021050003003059,0,0,0,0,0,0,0,0,0,0,0,0
021050003003318,0.2,1.2,0,0,0,0,0,0.2,0.9,0.1,0.4,0.9
021050003003121,0,0,0,0,0,0,0,0,0,0,0,0
021050003001198,0,0,0,0,0,0,0,0,0,0,0,0
021050003001134,0,0,0,0,0,0,0,0,0,0,0,0
021050003003193,0,0,0,0,0,0,0,0,0,0,0,0
021050003001100,0,0,0,0,0,0,0,0,0,0,0,0
021050003001262,0,0,0,0,0,0,0,0,0,0,0,0
021050003001355,0,0,0,0,0,0,0,0,0,0,0,0
021050003001305,1.5,4.5,0.1,0,0,0,0,1.4,4.8,0.1,1.5,4.6
021050003002000,0,0,0,0,0,0,0,0,0,0,0,0
021050003002080,0,0,0,0,0,0,0,0,0,0,0,0
021050003002067,6.3,9.9,0.2,0.1,0,0,0.1,6,8.3,1.3,6.3,9.9
021050003001078,0,0,0,0,0,0,0,0,0,0,0,0
021050003001148,0,0,0,0,0,0,0,0,0,0,0,0
021050003001159,0,0,0,0,0,0,0,0,0,0,0,0
021050003001110,0,0,0,0,0,0,0,0,0,0,0,0
021050003003361,1,5.5,0.1,0,0,0,0,0.7,6.3,0.1,1,5.7
021050003003105,0,0,0,0,0,0,0,0,0,0,0,0
021050003003156,0,0,0,0,0,0,0,0,0,0,0,0
021050003003129,0,0,0,0,0,0,0,0,0,0,0,0
021050003003196,0,0,0,0,0,0,0,0,0,0,0,0
021050003003234,0,0,0,0,0,0,0,0,0,0,0,0
021050003003220,0,0,0,0,0,0,0,0,0,0,0,0
021050003003002,0,0,0,0,0,0,0,0,0,0,0,0
021050003003391,0,0,0,0,0,0,0,0,0,0,0,0
021050003001037,0,0,0,0,0,0,0,0,0,0,0,0
021050003003210,0,0,0,0,0,0,0,0,0,0,0,0
021050003001017,0,0,0,0,0,0,0,0,0,0,0,0
021050003003023,0,0,0,0,0,0,0,0,0,0,0,0
021050003003208,0,0,0,0,0,0,0,0,0,0,0,0
021050003003045,0,0,0,0,0,0,0,0,0,0,0,0
021050003003195,0,0,0,0,0,0,0,0,0,0,0,0
021050003001169,0,0,0,0,0,0,0,0,0,0,0,0
021050003001278,0,0,0,0,0,0,0,0,0,0,0,0
021050003001151,0.4,0.7,0,0,0,0,0,0.4,0.6,0.1,0.4,0.7
021050003003385,0,0,0,0,0,0,0,0,0,0,0,0
021050003001183,0,0,0,0,0,0,0,0,0,0,0,0
021050003003040,0,0,0,0,0,0,0,0,0,0,0,0
021050003001001,0,0,0,0,0,0,0,0,0,0,0,0
021050003003216,0,0,0,0,0,0,0,0,0,0,0,0
021050003003278,0,0,0,0,0,0,0,0,0,0,0,0
021050003002034,0,0,0,0,0,0,0,0,0,0,0,0
021050003001135,0,0,0,0,0,0,0,0,0,0,0,0
021050003001287,0,0,0,0,0,0,0,0,0,0,0,0
021050003003285,0,0,0,0,0,0,0,0,0,0,0,0
021050003003228,0,0,0,0,0,0,0,0,0,0,0,0
021050003003401,0,0,0,0,0,0,0,0,0,0,0,0
021050003003374,0,0,0,0,0,0,0,0,0,0,0,0
021050003003253,0,0,0,0,0,0,0,0,0,0,0,0
021050003003281,0,0,0,0,0,0,0,0,0,0,0,0
021050003003330,0.3,1.4,0,0,0,0,0,0.2,1.6,0,0.3,1.4
021050003003247,0,0,0,0,0,0,0,0,0,0,0,0
021050003001186,0,0,0,0,0,0,0,0,0,0,0,0
021050003003126,0,0,0,0,0,0,0,0,0,0,0,0
021050003001059,0,0,0,0,0,0,0,0,0,0,0,0
021050003001200,0,0,0,0,0,0,0,0,0,0,0,0
021050003001063,0,0,0,0,0,0,0,0,0,0,0,0
021050003001121,0,0,0,0,0,0,0,0,0,0,0,0
021050003003339,0,0,0,0,0,0,0,0,0,0,0,0
021050003002017,2.9,4.6,0.1,0.1,0,0,0,2.8,3.9,0.6,2.9,4.6
021050003003342,0,0,0,0,0,0,0,0,0,0,0,0
021050003003009,0,0,0,0,0,0,0,0,0,0,0,0
021050003003067,0,0,0,0,0,0,0,0,0,0,0,0
021050003003050,0,0,0,0,0,0,0,0,0,0,0,0
021050003003154,0,0,0,0,0,0,0,0,0,0,0,0
021050003003402,0,0,0,0,0,0,0,0,0,0,0,0
021050003003286,0,0,0,0,0,0,0,0,0,0,0,0
021050003003348,0.3,1.4,0,0,0,0,0,0.2,1.6,0,0.3,1.4
021050003003352,0.5,2.8,0.1,0,0,0,0,0.4,3.2,0.1,0.5,2.9
021050003001275,0,0,0,0,0,0,0,0,0,0,0,0
021050003002027,0,0,0,0,0,0,0,0,0,0,0,0
021050003003288,0,0,0,0,0,0,0,0,0,0,0,0
021050003002018,0,0,0,0,0,0,0,0,0,0,0,0
021050003001117,0,0,0,0,0,0,0,0,0,0,0,0
021050003002036,0,0,0,0,0,0,0,0,0,0,0,0
021050003003080,0,0,0,0,0,0,0,0,0,0,0,0
021050003003091,0,0,0,0,0,0,0,0,0,0,0,0
021050003003308,0,0,0,0,0,0,0,0,0,0,0,0
021050003002074,0,0,0,0,0,0,0,0,0,0,0,0
021050003003369,0,0,0,0,0,0,0,0,0,0,0,0
021050003001216,0,0,0,0,0,0,0,0,0,0,0,0
021050003002024,0,0,0,0,0,0,0,0,0,0,0,0
021050003002068,5.4,8.5,0.1,0.1,0,0,0.1,5.2,7.2,1.1,5.4,8.6
021050003003315,0,0,0,0,0,0,0,0,0,0,0,0
021050003001114,0,0,0,0,0,0,0,0,0,0,0,0
021050003001099,0,0,0,0,0,0,0,0,0,0,0,0
021050003003377,0,0,0,0,0,0,0,0,0,0,0,0
021050003002039,0,0,0,0,0,0,0,0,0,0,0,0
021050003003144,0,0,0,0,0,0,0,0,0,0,0,0
021050003002085,0,0,0,0,0,0,0,0,0,0,0,0
021050003001289,0.5,1.5,0,0,0,0,0,0.5,1.6,0,0.5,1.5
021050003001106,0,0,0,0,0,0,0,0,0,0,0,0
021050003001295,0,0,0,0,0,0,0,0,0,0,0,0
021050003001139,0,0,0,0,0,0,0,0,0,0,0,0
021050003001086,0,0,0,0,0,0,0,0,0,0,0,0
021050003001127,0,0,0,0,0,0,0,0,0,0,0,0
021050003003145,0,0,0,0,0,0,0,0,0,0,0,0
021050003003089,0,0,0,0,0,0,0,0,0,0,0,0
021050003003250,0,0,0,0,0,0,0,0,0,0,0,0
021050003003246,0,0,0,0,0,0,0,0,0,0,0,0
021050003001128,0,0,0,0,0,0,0,0,0,0,0,0
021050003001250,0,0,0,0,0,0,0,0,0,0,0,0
021050003001249,0,0,0,0,0,0,0,0,0,0,0,0
021050003002029,0,0,0,0,0,0,0,0,0,0,0,0
021050003001195,0,0,0,0,0,0,0,0,0,0,0,0
021050003001358,0,0,0,0,0,0,0,0,0,0,0,0
021050003001197,0,0,0,0,0,0,0,0,0,0,0,0
021050003001239,0,0,0,0,0,0,0,0,0,0,0,0
021050003001281,0,0,0,0,0,0,0,0,0,0,0,0
021050003001240,0,0,0,0,0,0,0,0,0,0,0,0
021050003002052,1.7,2.6,0,0,0,0,0,1.6,2.2,0.3,1.7,2.6
021050003002071,29.2,46,0.8,0.7,0.2,0.2,0.3,28.2,38.9,5.9,29.3,46.3
021050003003383,0,0,0,0,0,0,0,0,0,0,0,0
021050003003293,0,0,0,0,0,0,0,0,0,0,0,0
021050003003345,0,0,0,0,0,0,0,0,0,0,0,0
021050003003058,0,0,0,0,0,0,0,0,0,0,0,0
021050003003032,0,0,0,0,0,0,0,0,0,0,0,0
021050003003082,0,0,0,0,0,0,0,0,0,0,0,0
021050003003108,0,0,0,0,0,0,0,0,0,0,0,0
021050003003109,0,0,0,0,0,0,0,0,0,0,0,0
021050003003022,0,0,0,0,0,0,0,0,0,0,0,0
021050003003229,0,0,0,0,0,0,0,0,0,0,0,0
021050003003046,0,0,0,0,0,0,0,0,0,0,0,0
021050003001225,0,0,0,0,0,0,0,0,0,0,0,0
021050003001221,0,0,0,0,0,0,0,0,0,0,0,0
021050003002060,0,0,0,0,0,0,0,0,0,0,0,0
021050003001212,3.1,4.1,0,0.1,0,0,0,2.6,3.5,0.5,3.2,3.3
021050003001066,0,0,0,0,0,0,0,0,0,0,0,0
021050003002028,0,0,0,0,0,0,0,0,0,0,0,0
021050003003033,0,0,0,0,0,0,0,0,0,0,0,0
021050003003035,0,0,0,0,0,0,0,0,0,0,0,0
021050003003038,0,0,0,0,0,0,0,0,0,0,0,0
021050003003066,0,0,0,0,0,0,0,0,0,0,0,0
021050003003039,0,0,0,0,0,0,0,0,0,0,0,0
021050003003376,0,0,0,0,0,0,0,0,0,0,0,0
021050003003204,0,0,0,0,0,0,0,0,0,0,0,0
021050003001082,0,0,0,0,0,0,0,0,0,0,0,0
021050003001123,0,0,0,0,0,0,0,0,0,0,0,0
021050003001067,0,0,0,0,0,0,0,0,0,0,0,0
021050003001238,0,0,0,0,0,0,0,0,0,0,0,0
021050003001061,0,0,0,0,0,0,0,0,0,0,0,0
021050003001057,0,0,0,0,0,0,0,0,0,0,0,0
021050003003224,0,0,0,0,0,0,0,0,0,0,0,0
021050003003227,0,0,0,0,0,0,0,0,0,0,0,0
021050003003282,0,0,0,0,0,0,0,0,0,0,0,0
021050003003257,0,0,0,0,0,0,0,0,0,0,0,0
021050003001113,0,0,0,0,0,0,0,0,0,0,0,0
021050003001125,0,0,0,0,0,0,0,0,0,0,0,0
021050003001330,0,0,0,0,0,0,0,0,0,0,0,0
021050003001348,0,0,0,0,0,0,0,0,0,0,0,0
021050003001011,0,0,0,0,0,0,0,0,0,0,0,0
021050003001118,0,0,0,0,0,0,0,0,0,0,0,0
021050003001071,0,0,0,0,0,0,0,0,0,0,0,0
021050003001163,0,0,0,0,0,0,0,0,0,0,0,0
021050003003049,0,0,0,0,0,0,0,0,0,0,0,0
021050003003101,0,0,0,0,0,0,0,0,0,0,0,0
021050002001008,0,0,0,0,0,0,0,0,0,0,0,0
021050003002078,14.2,22.3,0.4,0.3,0.1,0.1,0.2,13.7,18.9,2.9,14.2,22.5
021050003001274,0,0,0,0,0,0,0,0,0,0,0,0
021050003001254,0,0,0,0,0,0,0,0,0,0,0,0
021050003001248,0,0,0,0,0,0,0,0,0,0,0,0
021050003001311,1.5,4.5,0.1,0,0,0,0,1.4,4.8,0.1,1.5,4.6
021050003003088,0,0,0,0,0,0,0,0,0,0,0,0
021050003002005,0,0,0,0,0,0,0,0,0,0,0,0
021050003003166,0,0,0,0,0,0,0,0,0,0,0,0
021050003002083,0,0,0,0,0,0,0,0,0,0,0,0
021050003001322,0,0,0,0,0,0,0,0,0,0,0,0
021050003001320,0,0,0,0,0,0,0,0,0,0,0,0
021050003003365,0,0,0,0,0,0,0,0,0,0,0,0
021050003003329,0,0,0,0,0,0,0,0,0,0,0,0
021050003002064,0,0,0,0,0,0,0,0,0,0,0,0
021050003003262,0,0,0,0,0,0,0,0,0,0,0,0
021050003003275,0,0,0,0,0,0,0,0,0,0,0,0
021050003003107,0,0,0,0,0,0,0,0,0,0,0,0
021050003003198,0,0,0,0,0,0,0,0,0,0,0,0
021050003002001,0,0,0,0,0,0,0,0,0,0,0,0
021050003003326,0,0,0,0,0,0,0,0,0,0,0,0
021050003003335,0,0,0,0,0,0,0,0,0,0,0,0
021050003003157,0,0,0,0,0,0,0,0,0,0,0,0
021050003003231,0,0,0,0,0,0,0,0,0,0,0,0
021050003003283,0,0,0,0,0,0,0,0,0,0,0,0
021050003003235,0,0,0,0,0,0,0,0,0,0,0,0
021050003003255,0,0,0,0,0,0,0,0,0,0,0,0
021050003003024,0,0,0,0,0,0,0,0,0,0,0,0
021050003003117,0,0,0,0,0,0,0,0,0,0,0,0
021050003003203,0,0,0,0,0,0,0,0,0,0,0,0
021050003003197,0,0,0,0,0,0,0,0,0,0,0,0
021050003003019,0,0,0,0,0,0,0,0,0,0,0,0
021050003001288,0,0,0,0,0,0,0,0,0,0,0,0
021050003002082,1.7,2.6,0,0,0,0,0,1.6,2.2,0.3,1.7,2.6
021050003002054,7.1,11.2,0.2,0.2,0.1,0.1,0.1,6.8,9.4,1.4,7.1,11.3
021050003001219,0,0,0,0,0,0,0,0,0,0,0,0
021050003002007,0,0,0,0,0,0,0,0,0,0,0,0
021050003003168,0,0,0,0,0,0,0,0,0,0,0,0
021050003002063,0,0,0,0,0,0,0,0,0,0,0,0
021050003003244,0,0,0,0,0,0,0,0,0,0,0,0
021050003003061,0,0,0,0,0,0,0,0,0,0,0,0
021050003001303,0,0,0,0,0,0,0,0,0,0,0,0
021050003001277,0,0,0,0,0,0,0,0,0,0,0,0
021050003001098,0,0,0,0,0,0,0,0,0,0,0,0
021050003003237,0,0,0,0,0,0,0,0,0,0,0,0
021050003003152,0,0,0,0,0,0,0,0,0,0,0,0
021050003003165,0,0,0,0,0,0,0,0,0,0,0,0
021050003003018,0,0,0,0,0,0,0,0,0,0,0,0
021050003003349,0,0,0,0,0,0,0,0,0,0,0,0
021050003003347,0.4,2.1,0.1,0,0,0,0,0.3,2.4,0.1,0.4,2.1
021050003003327,0,0,0,0,0,0,0,0,0,0,0,0
021050003003351,0.3,1.4,0,0,0,0,0,0.2,1.6,0,0.3,1.4
021050003001340,1.8,2.4,0,0.1,0,0,0,1.5,2,0.3,1.9,1.9
