GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDMEN,G18USSRHUG,G18USSLSAB,G18USSGHOF,G18USSORIV,G18USSOFLA,G18USSOKIM,G18USSOSCH
34029080002,34,029,080002,203,463,2,5,10,5,0,3
34029080003,34,029,080003,124.2,284.1,4.8,0,0,1,3.9,1
34029080004,34,029,080004,250,412,3,4,5,2,1,6
34029080005,34,029,080005,130.5,337.5,1.6,0.8,0.8,0.8,2.4,1.7
34029080006,34,029,080006,138.7,356,2,2,4.9,2,1,5.9
34029080007,34,029,080007,165.1,310,2,1,5,1.1,2,6
34029080008,34,029,080008,103.9,284.7,1.2,2.1,3.1,7,1.2,4.1
34029080009,34,029,080009,186.9,355.7,4.2,6,3.1,2.2,1.1,10.3
34029080010,34,029,080010,168,260,7,1,9,8,2,1
34029080011,34,029,080011,286.5,626.5,2.1,5,3,3,1.1,15
34029080012,34,029,080012,144.8,313.9,1.9,0,1,0,0,1.9
34029080013,34,029,080013,210,329.8,3.8,0.9,0.9,1.9,1.9,4.8
34029080014,34,029,080014,113.4,310.5,1,3.9,4.9,2,1,3
34029080015,34,029,080015,105,221.6,0,0,0.9,1.9,0,1.9
34029080016,34,029,080016,167.5,312.8,2.1,1,7,1,1.1,3.1
34029085001,34,029,085001,265.4,454.1,3,1,3,3,1,4.9
34029085002,34,029,085002,290.4,494.9,1,1,8,2,2,5.1
34029085003,34,029,085003,141.9,262.2,1,4,0,1,1,3
34029090001,34,029,090001,116.3,377.3,4.9,2,4.9,3.9,0,2
34029090002,34,029,090002,508.4,804.6,2.9,1.1,5.9,4.9,1,2.2
34029090003,34,029,090003,221.6,399.3,1,2,5,2,6,3
34029090004,34,029,090004,110,206,0,1,6,1,1,1
34029090005,34,029,090005,175.1,282.1,1,2,7,7,0,6
34029090006,34,029,090006,218.9,393.9,0,0,5,2,0,8
34029090007,34,029,090007,234,405,1,1,4,4,1,3
34029090008,34,029,090008,109,266,1,1,0,4,0,0
34029090009,34,029,090009,131.1,251.2,0,0,4,1,1,1
34029090010,34,029,090010,205.9,201.6,5,1.1,5.4,1.1,0.1,3.6
34029090011,34,029,090011,155,202,2,0,1,0,0,7
34029090012,34,029,090012,141,202,0,0,1,4,0,6
34029090013,34,029,090013,142,241,1,4,2,5,0,3
34029090014,34,029,090014,189,317,2,3,7,5,1,3
34029090015,34,029,090015,210.7,353.9,1,2,1.2,2.2,1,2
34029090016,34,029,090016,244,485,6,2,5,5,4,7
34029090017,34,029,090017,131.4,210,1,0,3,2,1,1
34029090018,34,029,090018,140.3,201.7,1,1,2,7,1,0
34029090019,34,029,090019,164.4,339.9,1,1,5,2,1,3
34029090020,34,029,090020,154.7,256.7,3.1,2,3,5.4,0.1,0
34029090021,34,029,090021,160.4,215.5,1,0,0,2,1,5
34029090022,34,029,090022,105,155,1,0,2,0,0,0
34029090023,34,029,090023,168,198,0,0,1,4,0,10
34029090024,34,029,090024,346,531,2,5,15,5,1,9
34029090025,34,029,090025,130.1,253.1,1,0,3,5,0,8
34029090026,34,029,090026,118.2,283.4,2,0,2,2,0,2
34029090027,34,029,090027,160.3,310.1,0,0.9,2.8,2.8,0,0.9
34029090028,34,029,090028,214.6,306.5,0,0,6,2,0,7
34029090029,34,029,090029,237.9,282.2,0,0,1.9,2.9,0,5.8
34029090030,34,029,090030,145.2,354.5,1.1,1,3.1,1.1,1,3
34029090031,34,029,090031,207.7,409.8,1.2,0,1.2,5.1,0.1,4.3
34029090032,34,029,090032,218.5,348.5,4,2,6,6,1,9
34029090033,34,029,090033,201,264,1,0,7,1,0,7
34029090034,34,029,090034,125.7,320.3,0,0.9,1.9,0.9,0,5.7
34029090035,34,029,090035,97.2,198.1,0.9,0,0,4.6,0.9,0
34029090036,34,029,090036,165.5,394.8,0,0,2.9,1.9,0,2.9
34029090037,34,029,090037,180,424.6,0,0.9,0.9,0,0,1.9
34029090038,34,029,090038,132.7,317.8,1.8,0,0.9,0.9,0.9,2.7
34029090039,34,029,090039,236.2,386.3,1,2.9,8.7,0,1.9,10.7
34029090040,34,029,090040,248,541.2,8,3.1,6.2,3.4,0.1,7
34029095001,34,029,095001,41.8,158.6,2,0,0,0,0,2
34029102001,34,029,102001,264.5,712.2,5.9,4.9,7.8,2,6.9,4.9
34029102002,34,029,102002,121.4,365.7,1.2,0.2,5.2,0.3,2,2.6
34029102003,34,029,102003,170,385.1,0,0.9,6.2,0.9,1.8,7.1
34029102004,34,029,102004,166.8,371.1,3,2,4,2,2,1
34029102005,34,029,102005,219.9,523.7,0.1,3.9,0,3.1,1,2.1
34029102006,34,029,102006,321.4,734.8,2.8,0.9,0,3.8,0.9,3.8
34029105001,34,029,105001,283.4,454,2.9,2.9,7.8,4.9,0,5.9
34029110001,34,029,110001,167.7,247.4,6.3,3.1,1.7,3.3,0.2,3.2
34029110002,34,029,110002,184,302.9,5.7,0.9,4.7,6.6,4.7,5.7
34029115001,34,029,115001,100,258,4,1,1,2,1,1
34029115002,34,029,115002,225.4,537.2,10.9,8.9,12.9,2,3,8.9
34029115003,34,029,115003,136.8,335.5,9,1,6,2,1,4
34029115004,34,029,115004,134.2,383.4,4,5,4,3,3,1
34029115005,34,029,115005,103,441,4,2,2,8,0,5
34029115006,34,029,115006,115,275.1,2,3,4,2,0,1
34029120001,34,029,120001,195.1,325.7,4,5,5,4.1,1,15.3
34029120002,34,029,120002,217,305.5,3.9,6.8,5.8,2,1,19.5
34029120003,34,029,120003,214,394,8,2,8,0,0,9
34029120004,34,029,120004,194,296,0,1,2,1,0,7
34029120005,34,029,120005,270.6,511.9,2.3,7.3,7.9,5.6,0.3,14.4
34029120006,34,029,120006,130.7,214.9,0.8,1.6,2.4,2.4,0.8,3.2
34029120007,34,029,120007,153.5,344.8,1,2,6,0,0,14.9
34029120008,34,029,120008,164,289,4,1,3,1,0,4
34029120009,34,029,120009,95,258,0.7,0.7,2.1,1.4,0.7,5.5
34029120010,34,029,120010,232.5,390.1,2.9,0,2.9,1,2.9,12.7
34029120011,34,029,120011,228.3,363.5,5.8,0,2.9,5.8,3.8,10.6
34029120012,34,029,120012,190.5,401.5,2,4.2,7.1,0,1,10.1
34029120013,34,029,120013,150,204,0,3,4,1,3,7
34029120014,34,029,120014,158.7,291.5,0.2,1,1.1,4.2,0.2,6.4
34029120015,34,029,120015,164.6,433.6,3,1,2,1,0,5
34029120016,34,029,120016,158,299,5,3,2,3,0,5
34029123001,34,029,123001,114.6,201.7,0.1,0.2,1.8,0,0,3
34029123002,34,029,123002,201.4,345.9,1.1,2.2,0.6,6,0.2,10.8
34029123003,34,029,123003,244.1,421.2,4.9,4,2.9,5.2,1.9,4.7
34029123004,34,029,123004,208.8,447,2.9,2,3.9,2.9,1,5.9
34029130001,34,029,130001,152.3,325.6,0,0.9,3.6,3.6,0,4.6
34029135001,34,029,135001,91,259.4,1,0,3.9,2,0,2.9
34029135002,34,029,135002,142.4,273.9,0,0,2,4,1,0
34029140001,34,029,140001,276.8,357.8,3,2,3,2,0,2
34029145001,34,029,145001,98.8,73.2,0.8,1.5,3.9,0.8,0.9,2.3
34029145002,34,029,145002,209.9,231.3,4.1,7.1,8.3,1.1,0.1,8.2
34029145003,34,029,145003,137.3,167.4,1.1,1.2,4.4,4,0.1,1.3
34029150001,34,029,150001,197.5,304,3.2,1,3.4,0.6,0,5.2
34029150002,34,029,150002,151.8,400.6,1.7,3.5,2.9,1.2,2.3,2.6
34029150003,34,029,150003,211.6,520.4,1.8,0,3.5,4.4,0,1.8
34029150004,34,029,150004,222.2,400.2,1.9,4.7,4.7,1.9,0,4.7
34029150005,34,029,150005,191,360,3,4,5,4,0,5
34029150006,34,029,150006,253,480,0,6,4,5,4,8
34029150007,34,029,150007,191,379,1,0,12,6,5,3
34029150008,34,029,150008,186,461,2,8,6,4,1,3
34029150009,34,029,150009,206.3,416.7,4,2,4.3,2,1,5.3
34029150010,34,029,150010,219,458,1,3,5,7,0,10
34029150011,34,029,150011,222,355,2,3,8,1,0,3
34029150012,34,029,150012,168,396,5,3,2,0,0,2
34029150013,34,029,150013,141.5,320.7,1.6,1,4.6,2.3,0.8,1.8
34029150014,34,029,150014,52.7,183.3,0,0,1.7,0,0,1.7
34029150015,34,029,150015,204,377.5,2,2,7.9,8.9,2,3.9
34029150016,34,029,150016,146.6,325.6,2.8,1.7,5.4,2.3,0,5.8
34029150017,34,029,150017,52.3,125.6,1.8,0.9,0.9,0.9,0,2.3
34029150018,34,029,150018,120,326,0,0,0,0,0,1
34029150019,34,029,150019,214,409,5,5,4,3,2,1
34029150020,34,029,150020,196,336,10,5,4,1,1,2
34029150021,34,029,150021,170.9,343.4,1.3,2.2,3.7,2.7,0,2
34029155001,34,029,155001,236,444,0,5,6,1,0,5
34029160001,34,029,160001,251.1,443.8,5.1,5,5,6,1.1,2.1
34029160002,34,029,160002,191.1,394.3,0,0,3,3,2,6
34029ZZZZZZ,34,029,ZZZZZZ,57.5,107.4,0.9,0.6,0.7,0.5,0.5,0.9
34031005001,34,031,005001,370.5,468.7,15.5,9.2,7,12.8,2.7,0.1
34031005002,34,031,005002,326.3,358.2,7.5,4.7,4.7,14.1,3.8,0.9
34031005003,34,031,005003,256.6,327.2,11.3,14.4,11.3,3,1.1,1.1
34031005004,34,031,005004,255,397.7,9.8,7,5,12.6,0,2.9
34031005005,34,031,005005,101.9,126.4,1.1,0.2,0.2,4.2,0.2,0
34031010101,34,031,010101,213.7,189.8,4.5,2.9,1.2,4,0,0.9
34031010102,34,031,010102,599.8,355,7.8,8.8,8.8,18.5,1,1
34031010103,34,031,010103,264,253,11,5,5,2,0,0
34031010104,34,031,010104,357.5,251.4,4.9,3,3,7,2,1
34031010105,34,031,010105,542,351,0,8,6,7,1,2
34031010106,34,031,010106,252.4,333,7,4,3,3,0,2
34031010107,34,031,010107,303.5,199.3,3,6.9,3,11.9,0,0
34031010108,34,031,010108,210,247,1,2,6,7,1,1
34031010109,34,031,010109,337,301.8,3.1,6.1,9.1,9.1,0,1.1
34031010110,34,031,010110,196.3,175.6,1.1,2.5,2,2.2,1.1,0
34031010111,34,031,010111,223,251,2,5,1,4,0,0
34031010112,34,031,010112,297.1,319.4,6.2,3,2.4,4.1,1,1
34031010113,34,031,010113,495,334.5,4,6.1,7.3,9.7,0.9,0.2
34031010114,34,031,010114,235,204,0,6,5,1,0,4
34031010115,34,031,010115,384.5,273.8,2.9,1.9,1.9,2.9,1,1.9
34031010116,34,031,010116,160,163,0,3,2,1,0,0
34031010117,34,031,010117,236.1,117.7,2.9,10.5,1,3.8,1.9,0
34031010118,34,031,010118,331.6,441.5,8.6,2.3,3.1,3.5,2,1.1
34031010119,34,031,010119,266,243,3,0,9,6,4,2
34031010120,34,031,010120,158,225,5,2,5,4,1,1
34031010121,34,031,010121,251.1,207.3,1.8,7.1,2.7,0.9,0,0
34031010122,34,031,010122,181,223,2,3,2,6,1,2
34031010123,34,031,010123,324.6,391,3,2,2,4,2,1
34031010201,34,031,010201,307,180,5,10,2,2,1,6
34031010202,34,031,010202,324.2,106.9,3,7,6,1,1,0
34031010203,34,031,010203,288,134,4,4,5,4,0,2
34031010204,34,031,010204,397.8,113.1,2,6,10,1,1,0
34031010205,34,031,010205,338.5,323.2,2,11,2,8.1,5,5
34031010206,34,031,010206,265,144,2,6,3,6,2,2
34031010207,34,031,010207,203,112,1,1,6,2,1,0
34031010208,34,031,010208,311.9,270,3,11,12.9,7,1,1
34031010209,34,031,010209,231.9,174.8,1,10,2,9,0,2
34031010210,34,031,010210,191,68,0,2,7,3,0,1
34031010301,34,031,010301,304,109,0,4,3,1,0,0
34031010302,34,031,010302,174,67,3,3,6,0,0,0
34031010303,34,031,010303,163,83,3,2,0,1,0,0
34031010304,34,031,010304,263,92,1,2,2,0,2,0
34031010305,34,031,010305,298,98.3,1,3,8.9,3,0,0
34031010306,34,031,010306,274,71.7,3,2,5.1,3,1,1
34031010307,34,031,010307,299.5,78.6,1,6.5,13.5,2.4,3.1,0
34031010308,34,031,010308,388,163,2,6,9,1,1,0
34031010401,34,031,010401,331.3,75.3,0,3.8,3.8,2.8,1.9,0.9
34031010402,34,031,010402,363,71.8,1,3.9,3.9,2.9,0,0
34031010403,34,031,010403,241,64,2,0,1,7,1,2
34031010404,34,031,010404,304.8,109.5,0.9,10.5,9.5,7.6,1.9,0.9
34031010405,34,031,010405,238.4,68.6,1,3.2,3.2,2.2,0.1,0.1
34031010501,34,031,010501,255,57,0,3,4,2,1,0
34031010502,34,031,010502,472.5,129.7,2.1,4.2,11.2,4,0,0
34031010503,34,031,010503,316,118,2,0,8,3,0,0
34031010504,34,031,010504,293.5,102,2,3,2,2,0,0
34031010505,34,031,010505,276.4,159.2,2,11,7,12,0,1
34031010506,34,031,010506,344.3,207.6,6,7,7,7,0,1
34031015001,34,031,015001,296,72,6,3,2,2,0,4
34031015002,34,031,015002,251.5,96.9,0,2,4.2,4.1,2,0
34031015003,34,031,015003,235,144.8,2.1,2.6,4.5,6.4,0.1,1
34031015004,34,031,015004,283.6,38.8,1,4,7,3,1,1
34031015005,34,031,015005,263.3,117.6,1.1,0.6,0.5,2.3,1,0
34031015006,34,031,015006,349.9,147,1.9,10.9,8.2,5.5,0.9,0
34031020101,34,031,020101,494.1,263.6,4,5.3,11.5,6.3,2,1
34031020102,34,031,020102,203.4,170.2,3.2,0.8,6.5,5.7,0,0
34031020103,34,031,020103,212.1,272.2,10.7,3.9,4.8,1.9,0,1
34031020201,34,031,020201,306,275.6,4,2,5.1,5,1,2
34031020202,34,031,020202,196,218,5,7,5,2,0,0
34031020203,34,031,020203,312.8,291.2,2.9,2,1,8.8,3.9,0
34031020301,34,031,020301,288,342.7,4.4,2.8,4,2.5,0.1,0.4
34031020302,34,031,020302,193.2,192.3,2.6,6.2,0,3.5,0.9,2.6
34031020303,34,031,020303,210.8,353.7,0.1,2.9,4.6,4.7,0.1,0.2
34031020304,34,031,020304,194,238.7,5,0,5,2,0,0
34031020401,34,031,020401,315.6,287.7,2.1,3.1,1,5.2,2.1,1
34031020402,34,031,020402,330.6,367.1,6.9,4.9,2,4.9,1,0
34031020403,34,031,020403,207.4,236.9,0.9,1.8,0.9,1.8,0.9,1.8
34031025001,34,031,025001,245.9,273.9,4.7,4.7,3.8,12,1,1.8
34031025002,34,031,025002,388.1,430.5,10.9,7,1.4,5.2,2.8,0.3
34031025003,34,031,025003,431.8,395.8,9.3,4,1.6,7.6,0.3,2.9
34031025004,34,031,025004,258.7,228.5,1.1,3.9,4.2,4,1.1,0.1
34031025005,34,031,025005,233,290.7,3.2,2.2,7.1,3.2,0.1,1
34031025006,34,031,025006,286.9,300.3,1.1,6.8,1,2.9,0,5.7
34031025007,34,031,025007,369.3,307.6,1.1,2.6,7.1,1.2,0.1,0.3
34031025008,34,031,025008,204.7,155.4,0.9,0.9,2.8,0,1.9,0
34031025009,34,031,025009,190.5,25.2,1.2,8.8,1.2,1,0,1
34031030001,34,031,030001,315,572.6,1.1,7.7,5,7.2,1,0
34031030002,34,031,030002,125.7,307,3.3,1.5,0.4,5.5,0.9,0
34031030003,34,031,030003,187.1,538,0.2,3.1,3.2,3.2,0,0.1
34031030004,34,031,030004,196.4,332.8,2.9,1.9,3.9,2.9,0,0
34031030005,34,031,030005,169.8,253.6,5.9,2,5.9,4,0,4.9
34031030006,34,031,030006,269.8,440.2,4.9,4.9,2,10.7,2.9,0
34031030007,34,031,030007,79.8,246.5,0.6,4.1,0,0.9,0.1,0
34031035101,34,031,035101,189.3,29.7,0.9,0.9,7.8,2.6,0.9,0
34031035102,34,031,035102,256.2,36.5,0.1,5.1,9.1,3,0,1.1
34031035103,34,031,035103,380.1,54.8,4.2,5.1,2.5,1.1,0.1,0
34031035104,34,031,035104,436,64.2,1,7.1,10.1,2.1,0,4
34031035201,34,031,035201,267,59.5,0.9,1.8,5.2,4.4,0,0.9
34031035202,34,031,035202,235,156,2,4,1,1,0,0
34031035203,34,031,035203,328,120,1,3,5,4,1,0
34031035204,34,031,035204,376,49,0,0,2,2,0,0
34031035205,34,031,035205,361.5,60.1,3.9,5.8,7.8,1.9,0,0
34031035206,34,031,035206,284,37,0,2,2,0,0,4
34031035207,34,031,035207,312,27,0,0,0,2,0,0
34031035208,34,031,035208,346.7,35.6,1,1,4.9,2,0,0
34031035209,34,031,035209,317.9,30.9,1,2,1,0,0,3
34031035301,34,031,035301,262.1,83.8,1,1.1,2.2,1.1,0,0
34031035302,34,031,035302,167,244,1,1,2,0,1,1
34031035303,34,031,035303,172,202,0,1,8,1,0,1
34031035304,34,031,035304,314,322,1,3,3,0,1,1
34031035305,34,031,035305,360.8,103.7,1.1,7.1,9.1,3.1,0,1
34031035306,34,031,035306,309,102,5,1,2,0,0,0
34031035307,34,031,035307,222.9,68.2,0,1.9,4.8,2.9,0,0
34031035308,34,031,035308,321.6,151.5,1.2,3.4,2.3,2.2,0.2,0.2
34031035309,34,031,035309,157,348,2,0,0,3,0,0
34031035310,34,031,035310,171.9,107.2,2,0,0,0,2,1
34031035401,34,031,035401,219.2,39.9,0,0.8,4.2,5.8,0.8,2.5
34031035402,34,031,035402,277.3,30,0,0.1,2.2,2.4,0.1,1.2
34031035403,34,031,035403,192.6,29.9,0.7,0.7,3.6,2.2,0,0
34031035404,34,031,035404,473,65.8,1.3,0.4,6.8,4.5,0.1,0.3
34031035405,34,031,035405,270,31,2,0,3,1,1,0
34031035406,34,031,035406,327.3,41.4,0,1,9.1,0,0,0
34031035407,34,031,035407,251.1,36.1,1,2,4,0,0,0
34031040101,34,031,040101,357.6,17.1,0.9,0,1.8,0.9,0.9,0
34031040102,34,031,040102,500,27,1,1,8,7,5,2
34031040103,34,031,040103,434,42,0,1,2,4,0,0
34031040104,34,031,040104,406,29,1,1,2,7,0,0
34031040105,34,031,040105,465,54,1,3,8,1,0,0
34031040106,34,031,040106,409,56,1,3,4,2,4,0
34031040107,34,031,040107,489,49,0,3,8,1,0,1
34031040108,34,031,040108,593,76,1,0,4,2,1,0
34031040109,34,031,040109,494.4,32.9,1.1,1,4.2,0.1,1.1,0
34031040110,34,031,040110,248,26,0,0,1,1,1,0
34031040111,34,031,040111,358,42,4,5,10,5,0,3
34031040112,34,031,040112,286,27,1,0,7,1,0,0
34031040201,34,031,040201,308,31,0,6,4,0,1,0
34031040202,34,031,040202,478,68,0,1,2,2,1,0
34031040203,34,031,040203,279.5,46.6,0,2,8.1,6,0,0
34031040204,34,031,040204,421.5,84.9,3.1,0.1,6.3,2.1,0.1,1
34031040205,34,031,040205,323,53,3,2,4,1,1,1
34031040206,34,031,040206,392,94,1,2,1,0,4,0
34031040207,34,031,040207,375,110,1,1,2,1,1,1
34031040208,34,031,040208,350.7,87.2,1,4.8,3.9,1.9,0,1
34031040209,34,031,040209,348.3,101.8,1,5.2,11.1,2.1,1,0
34031040210,34,031,040210,395.3,142.5,3.3,1.7,8.3,3.3,3.3,0
34031040211,34,031,040211,217.4,37.3,1.1,1,1.4,2,0.2,0
34031040212,34,031,040212,156.1,35.3,0,0.9,1.8,0,0,0.9
34031040301,34,031,040301,59.8,4.7,0,0.7,0.7,0,0,0
34031040302,34,031,040302,771.2,54.4,1,2.3,8.3,2,1,0
34031040303,34,031,040303,568,59.2,0,1.9,3.9,1.9,0,0
34031040304,34,031,040304,429,52,0,7,8,1,1,0
34031040305,34,031,040305,307,47.8,0,0,3.9,0,0,0
34031040306,34,031,040306,398,61,0,1,7,2,1,0
34031040307,34,031,040307,260,41,1,0,6,0,0,0
34031040308,34,031,040308,404,24,0,0,1,4,0,0
34031040309,34,031,040309,560.6,47.9,2.2,0.2,7.1,1.2,2,4
34031040310,34,031,040310,519.3,38.4,3,7,4,1,3,0
34031040311,34,031,040311,474.5,139.4,0,3.9,3.9,6.8,1.9,0
34031040312,34,031,040312,612.7,47.6,0,0,0,1,0,0
34031040313,34,031,040313,597,47,2,4,4,4,0,1
34031040401,34,031,040401,500,37,0,1,5,0,1,0
34031040402,34,031,040402,501,33,1,2,1,3,2,1
34031040403,34,031,040403,463,31,0,4,1,0,2,0
34031040404,34,031,040404,461,56,5,1,1,1,1,1
34031040405,34,031,040405,383,27,1,0,4,2,0,0
34031040406,34,031,040406,332,15,1,0,1,1,5,0
34031040407,34,031,040407,373,37,0,1,8,6,0,4
34031040408,34,031,040408,488,22,0,1,5,0,1,0
34031040409,34,031,040409,327.3,21.8,0,2,5,2,0,0
34031040410,34,031,040410,388,41,2,0,0,3,0,0
34031040411,34,031,040411,345,33,2,4,2,1,2,0
34031040501,34,031,040501,269,11,0,0,1,3,1,0
34031040502,34,031,040502,346,49,2,0,2,0,0,0
34031040503,34,031,040503,343,54,0,0,4,2,2,0
34031040504,34,031,040504,566,65,2,2,4,2,2,0
34031040505,34,031,040505,589,52,1,2,9,2,0,1
34031040506,34,031,040506,181,17,0,1,1,0,0,0
34031040507,34,031,040507,331.1,53,0.1,2.1,7.1,2.2,0,0
34031040508,34,031,040508,357,74.7,0.3,0.2,4.8,1.3,0.3,1
34031040509,34,031,040509,530,76,1,1,7,2,1,0
34031040601,34,031,040601,374,57.7,0,2.1,5.2,2,1,0.1
34031040602,34,031,040602,251,30,0,0,1,3,0,0
34031040603,34,031,040603,536,70,1,0,7,6,3,1
34031040604,34,031,040604,344,40,2,0,1,1,0,0
34031040605,34,031,040605,287,31.7,0,0.8,0.8,0.8,0,0
34031040606,34,031,040606,480.9,94.3,1.3,0.2,6.4,2.2,0,0.1
34031040607,34,031,040607,475,118,8,8,11,3,1,0
34031040608,34,031,040608,449,93.1,2.5,3,7.3,1.1,2,0.1
34031040609,34,031,040609,216.1,54.9,4.2,0,2.5,0.8,0,0.8
34031040610,34,031,040610,376,56,5,3,5,0,0,4
34031040611,34,031,040611,352,67,1,2,4,3,0,2
34031045001,34,031,045001,255,426.4,2.2,14.4,7.8,11.9,1,0
34031045002,34,031,045002,328.7,358.7,10.1,7,1,3.1,0,0
34031045003,34,031,045003,270.3,335.8,5,6.5,4.2,19.1,1,0
34031045004,34,031,045004,302.4,419,8.8,3,5.9,9.8,1,1
34031045005,34,031,045005,349,464.5,3.1,12.9,6.9,8.5,3.9,1
34031045006,34,031,045006,272.2,323.4,2.2,7.1,4.1,4.8,0,0
34031050001,34,031,050001,253.1,32.5,2,1.1,6.1,0.1,1,0
34031050002,34,031,050002,416.3,64,1,0,7.8,1.9,0,0
34031050003,34,031,050003,331.1,92.3,0.9,0,4.8,1.9,0,0
34031050004,34,031,050004,454.1,123.8,4,2,5.2,5,1,1
34031055001,34,031,055001,274.7,351.3,8.2,6,3.9,2.3,0.9,0.1
34031055002,34,031,055002,293.9,297.1,4,3,2,10,5,0
34031055003,34,031,055003,298.1,312.2,7.9,9.3,2.2,4.5,3,0.2
34031055004,34,031,055004,330.1,601,6.5,13,8.6,7.2,0,0.3
34031055005,34,031,055005,304,331.1,13,7,2,3,1,0
34031055006,34,031,055006,251.4,253.3,8.4,4.2,1.7,5.1,0,1.7
34031055007,34,031,055007,265.9,301,3.1,3.1,0,2,1,3
34031055008,34,031,055008,239.5,333.9,1.2,3,0,7.1,0,2
34031055009,34,031,055009,251.4,298.3,3.3,1.3,1.2,2,1,0
34031060001,34,031,060001,241.3,280.7,1.1,4,2.1,9,0,1
34031060002,34,031,060002,280.1,739.2,1,4,0,4,0,0
34031060003,34,031,060003,255.2,434.5,5.7,1.9,6.6,2.9,0,0.9
34031060004,34,031,060004,284.1,512.3,5.9,1,0,3,0,0
34031060005,34,031,060005,234.4,476.3,3,6,6,2,2,3
34031060006,34,031,060006,197.5,479,1.2,0.4,5.1,1.5,0.2,0.1
34031065001,34,031,065001,206.6,294.4,4.7,1.9,2.8,0,0,3.7
34031065002,34,031,065002,326.4,408.4,1,2,5.8,6.8,3.9,0
34031065003,34,031,065003,543.3,594.9,2,10.9,3.1,7.1,4,3
34031065004,34,031,065004,141,219.5,1.6,3.3,6.6,4.1,0,1.6
34031065005,34,031,065005,222.8,339.4,3.5,8.2,3.3,10.1,6.8,0.3
34031065006,34,031,065006,102.2,141.7,4.2,3.3,4.2,3.4,0,1.7
34031065007,34,031,065007,249.2,271,8.9,6.2,6,11.1,0.3,1
34031065008,34,031,065008,134.6,200.1,6.7,1.6,3.7,4.6,0,1.3
34031070101,34,031,070101,195.8,225.7,2.5,3.2,10.2,4.1,5.9,2.9
34031070102,34,031,070102,308.8,321.4,4.9,1,5.9,3.9,2.9,2
34031070103,34,031,070103,178.8,161.5,2.5,0.6,2.5,12.7,3,0
34031070104,34,031,070104,162.7,233.2,1.5,2.9,1.5,4.8,0.1,0
34031070105,34,031,070105,229.7,382.4,4.4,7.8,0.4,2.2,1,4
34031070106,34,031,070106,171,206,5,4,8,10,1,2
34031070201,34,031,070201,216.6,378.7,10.2,0.2,6.7,7.2,1.1,0.2
34031070202,34,031,070202,235,251,6,7,3,10,0,2
34031070203,34,031,070203,259.6,290.2,3.7,3.7,10.2,2.8,0.9,2.8
34031070204,34,031,070204,189.5,362.2,2.2,0.1,3.2,6.1,0.1,1.1
34031070205,34,031,070205,215.7,351.6,2,3,0,1,0,0
34031070206,34,031,070206,292.9,324.8,1,4,0,5,0,1
34031070207,34,031,070207,300.5,283,4.9,1,3.9,3.9,1,1
34031070301,34,031,070301,185.9,247.3,1,3,1,0.1,3,0
34031070302,34,031,070302,164,260,0,3,3,3,0,1
34031070303,34,031,070303,237,270,3,4,1,9,3,3
34031070304,34,031,070304,230.1,320.7,2,1,0,5.8,0,0
34031070305,34,031,070305,204,303,3,2,3,7,0,3
34031070306,34,031,070306,172.3,256.4,1.7,3.4,0.8,9.2,5,0.8
34031070307,34,031,070307,237,394.1,3.3,0.6,1.2,3.8,2,0.2
34031070308,34,031,070308,205.7,300.5,6,1,0,5,1,0
34031070309,34,031,070309,205,262,6,6,0,4,0,1
34031070401,34,031,070401,178,286,1,4,6,1,0,0
34031070402,34,031,070402,203,314,3,8,0,0,0,0
34031070403,34,031,070403,169,257,1,2,3,1,0,0
34031070404,34,031,070404,294,376,5,5,3,4,0,1
34031070405,34,031,070405,225,323,0,0,3,9,0,0
34031070406,34,031,070406,434.7,372.6,2,1,5.9,5.9,3,3.9
34031070407,34,031,070407,240.9,333.8,1,1,1,6,2,0
34031070501,34,031,070501,243,196,5,2,3,11,1,0
34031070502,34,031,070502,233,264,2,7,3,4,0,3
34031070503,34,031,070503,381,420,5,8,1,5,0,4
34031070504,34,031,070504,253,237.3,2.1,2,4,7,1,0.1
34031070505,34,031,070505,210,207,6,8,3,1,1,0
34031070601,34,031,070601,118.9,126.1,0.7,0.9,4,2.4,0,0.2
34031070602,34,031,070602,273,323,2,5,1,4,1,3
34031070603,34,031,070603,300.4,380.5,7.1,4,1,0,4,0
34031070604,34,031,070604,274.1,344.1,1,4,7,2,0,0
34031070605,34,031,070605,151.5,257.3,2.9,0,0,1,0,1
34031070606,34,031,070606,284,343.1,5,2,6,2,4,4
34031070607,34,031,070607,227,292,2,2,0,9,4,1
34031075001,34,031,075001,193.3,491.7,7.4,7,1.2,2.6,0.9,2.5
34031075002,34,031,075002,198.8,438.4,3.1,3.8,1.1,7.7,0.9,0.9
34031075003,34,031,075003,226.8,337.6,3.3,7.8,6.2,5.9,1.6,0
34031075004,34,031,075004,316.6,562.4,2.1,5,4,12,1,2
34031075005,34,031,075005,157.2,286.5,10,2,0,7,2,0
34031075006,34,031,075006,238,425.4,14.9,7.9,6,6,1,2
34031075007,34,031,075007,349.6,695.2,9.1,4.2,3.1,15.2,0,2
34031075008,34,031,075008,291.1,525.9,6.7,3.8,3.8,8.6,0,0
34031075009,34,031,075009,446,572,14,10,6,24,5,2
34031075010,34,031,075010,340.2,663.5,19.1,6.1,7.1,18.9,9.1,0
