GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16PREOKEN,G16PREOFUE,G16PREOMOO,G16PREOLAR
34003135005,34,003,135005,451.1,592.6,21.1,11.3,0,0,0.1,0,0
34003135006,34,003,135006,566,517,31,10,1,0,0,0,0
34003140001,34,003,140001,424.4,402.4,40.7,5.3,2,0,1,0,1
34003140002,34,003,140002,356.2,405,19.7,8.4,0,0.9,0,0,0
34003140003,34,003,140003,357.8,365.9,20.7,1.5,0,0,0,0,0
34003145001,34,003,145001,472,184,13,6,1,0,0,1,0
34003145002,34,003,145002,460.3,189.4,4.8,5.5,0,0.1,0,0,0
34003145003,34,003,145003,412,138,1,15,0,1,0,0,1
34003145004,34,003,145004,419,152,8,12,1,0,0,0,0
34003145005,34,003,145005,620.2,262.7,11,8,1,0,0,0,0
34003145006,34,003,145006,309.7,131.1,10.4,2.5,0,0,0,0,0
34003150001,34,003,150001,261.4,269.2,7.8,4.4,0.8,0,0,0,0
34003150002,34,003,150002,250.6,189,4.2,8.1,0,0,1,1,0
34003150003,34,003,150003,421.8,336.5,11.8,6.9,1,0,2,0,1
34003150004,34,003,150004,362,240,3,6,0,0,0,0,0
34003150005,34,003,150005,494,266,11,7,0,1,0,0,0
34003150006,34,003,150006,309,226,15,6,0,0,0,0,0
34003155001,34,003,155001,559.8,371.2,17,12,1,0,0,2,1
34003155002,34,003,155002,623.3,343.1,15,14.1,0,0,1,0,1
34003155003,34,003,155003,390.9,221.1,6.1,11,0,0,0,0,0
34003155004,34,003,155004,521.1,126.2,11,6,0,0,0,0,0
34003155005,34,003,155005,393.1,291.9,6.9,2,0,0,0,1,0
34003155006,34,003,155006,371.7,291.3,6.4,13.6,1,0,1,0,0
34003155007,34,003,155007,242.2,169.2,1,3.9,0,0,0,0,0
34003155008,34,003,155008,512,320,8,6,1,0,1,1,1
34003155009,34,003,155009,424.5,251.7,10,11,0,0,0,0,0
34003155010,34,003,155010,485.8,266.1,13.1,10.1,1,0,0,0,0
34003155011,34,003,155011,470,292.4,7.7,6.7,0,0.9,0,0,0
34003155012,34,003,155012,484.4,348.6,5,5.6,1.1,1,2,0,0.1
34003160001,34,003,160001,273.5,303.3,5.8,6.6,0.1,0,0,0,0
34003160002,34,003,160002,241,257,8,9,1,0,2,0,0
34003160003,34,003,160003,443.6,363.9,11.3,15.1,1,0,0,1,0
34003160004,34,003,160004,285.9,364,9.2,11.1,1,0,2,0,0
34003160005,34,003,160005,228.1,266.5,8.4,3.7,0,0,0,0.9,0
34003160006,34,003,160006,343.8,359.4,15.5,4.9,1,0,1.9,0,0
34003160007,34,003,160007,259,325,5,7,1,0,0,0,0
34003160008,34,003,160008,316.1,372,19.4,6,0.1,1,1.1,0,0
34003160009,34,003,160009,269,251,6,8,1,0,0,0,0
34003160010,34,003,160010,291.9,363,4.6,12,0.9,0,0.9,0,0
34003160011,34,003,160011,233.2,290.9,10.6,2.7,0.9,0.9,0,0,0.9
34003160012,34,003,160012,207.4,310.4,14.3,7,0.1,0.1,0,0,0.1
34003160013,34,003,160013,313.9,345.5,9.5,6.2,0,0,0,0,1
34003160014,34,003,160014,277.9,317.5,12.6,3.3,0,0,0,0.1,0
34003160015,34,003,160015,269,345,11,6,5,0,0,0,0
34003165001,34,003,165001,536.6,625.9,36.7,9.9,1,0,0,1,0
34003165002,34,003,165002,422.6,479.6,29,5.8,4.8,0,0,0,0
34003165003,34,003,165003,470.2,523.5,21.5,12.5,1,0,0,0,0
34003165004,34,003,165004,422,409,19,0,0,0,0,0,0
34003165005,34,003,165005,231.6,479.5,16.2,6.2,0,0,0,0,1
34003165006,34,003,165006,343,544.1,22,4,2,0,0,0,0
34003165007,34,003,165007,431.3,696.8,20.8,7.9,1,0,1,0,0
34003165008,34,003,165008,376,640.2,21.4,5.6,0,0,1,0,0
34003165009,34,003,165009,151.6,162.3,6.5,6.3,0,0,0,0,0
34003165010,34,003,165010,552.3,527,13.6,13.6,0,0,0,0,0
34003165011,34,003,165011,558.4,657.1,36.3,9.1,2,1,1,0,0
34003165012,34,003,165012,274.6,264,9.6,1,0,0,1,0,0
34003165013,34,003,165013,440.6,399.1,21.9,4.2,0.2,0,0,0,0
34003165014,34,003,165014,395.6,385.9,17.2,12.6,0,1,1,0,0
34003170001,34,003,170001,403.9,280.3,8.1,5.3,1,0,1,0,0
34003170002,34,003,170002,341.8,314,17.9,3,1,0,0,0,0
34003170003,34,003,170003,374,309,13,12,0,0,1,0,0
34003170004,34,003,170004,364,304,14,7,0,1,0,0,0
34003170005,34,003,170005,324,315,9,6,0,0,0,0,0
34003170006,34,003,170006,288.1,240.6,19.6,6.6,0,0,0.8,0,0
34003170007,34,003,170007,380.2,206.1,10.3,3.1,0,0,0.1,2,0
34003175001,34,003,175001,388.3,502.7,22.9,6,1,0,1,0,0
34003175002,34,003,175002,206.1,299.2,14.2,7.1,0,0,0,0.9,0
34003175003,34,003,175003,434.3,455.2,20,7,1,0,0,0,0
34003175004,34,003,175004,299.9,368.9,19,7,0,1,0,0,0
34003175005,34,003,175005,361.6,565.1,15.9,9.9,0,0,1,1.1,0
34003180001,34,003,180001,252.1,316.1,18.2,4,1,1,0,0,0
34003180002,34,003,180002,366.9,487.9,23.8,6,1,0,0,0,0
34003180003,34,003,180003,694,724,43,12,1,0,0,0,0
34003180004,34,003,180004,647,693,28,8,1,1,0,0,0
34003185001,34,003,185001,109.6,47.3,5.1,0,0,0,0,0,0
34003185002,34,003,185002,289.1,358.9,6.9,3.9,1,1,0,0,0
34003185003,34,003,185003,180.7,159.2,5,3.5,0.1,0.9,0,0,0
34003190001,34,003,190001,494.6,449.5,25.1,11,0,1,1,0,0
34003190002,34,003,190002,482.8,433.4,16.9,3.4,2,0,0,0,0
34003190003,34,003,190003,516.6,501.1,24,8.3,0.1,1,0,0,0
34003190004,34,003,190004,467.7,556.5,13,8,2,2,0,0,0
34003190005,34,003,190005,454.1,347.6,14.4,11.3,1,0,1,0,0
34003190006,34,003,190006,413.2,244.3,14.2,4.3,0,0,0,0,0
34003190007,34,003,190007,345,173,10.7,8.8,0,0,0,0,0
34003190008,34,003,190008,254.9,231.4,8.3,8.3,1.4,0.9,0,0,0
34003190009,34,003,190009,494,471.6,19.9,19,1.1,0.7,0,0,0
34003195001,34,003,195001,206,190,7,8,0,0,0,0,0
34003195002,34,003,195002,277,282,15,6,1,2,0,0,1
34003195003,34,003,195003,394,299,12,14,0,0,0,0,1
34003195004,34,003,195004,383,347,10,3,3,0,0,0,1
34003195005,34,003,195005,444,461,9,12,0,0,0,0,0
34003195006,34,003,195006,342,337,17,8,1,0,0,0,0
34003195007,34,003,195007,506,581,11,12,1,0,1,0,1
34003195008,34,003,195008,216,269,10,6,0,0,1,0,0
34003195009,34,003,195009,332,377,16,12,2,1,0,1,0
34003195010,34,003,195010,251,249,18,6,1,0,0,0,0
34003200001,34,003,200001,300.8,404.8,20.6,9.9,1.9,0,0,0,0
34003200002,34,003,200002,274.8,309.5,10.7,2.1,0,0,0,0,0
34003200003,34,003,200003,419,441.2,11.7,9,0.1,0,0,0,0
34003205001,34,003,205001,712.5,637.5,21,14,1,1,0,0,0
34003205002,34,003,205002,700.3,609.5,30.9,20,0,0,1,0,0
34003210001,34,003,210001,372.3,460.3,19.8,5.5,0,0,0,0,0
34003210002,34,003,210002,290,394,18,19,0,0,0,1,0
34003210003,34,003,210003,227.4,283.7,22,6.7,0,1.9,0,0,0
34003210004,34,003,210004,288,443,16,6,2,1,0,0,0
34003210005,34,003,210005,372,406,17,12,1,0,0,0,0
34003210006,34,003,210006,416.2,569.2,33.4,5.1,1,1,2,0,0
34003210007,34,003,210007,404.2,550.9,26,11,1,0,1,0,2
34003210008,34,003,210008,497.4,616.8,23.2,14.6,0,0,0,0,0
34003215001,34,003,215001,446.5,564.9,22.5,6.6,0.2,0,0,0,0
34003215002,34,003,215002,505,557,9,5,0,0,0,0,0
34003215003,34,003,215003,478,585,26,8,4,1,0,0,0
34003220001,34,003,220001,385.4,373.2,13.9,10.7,0,0,0,1,0
34003220002,34,003,220002,343.5,323.4,16.5,4.2,0,0,0,0,0
34003220003,34,003,220003,371.3,350.4,14.2,9,0,0,0,0,0
34003220004,34,003,220004,397.8,299.9,11.7,3,0,0,0,0,0
34003220005,34,003,220005,425.9,423.7,9.1,6,0,0,0,1,0
34003220006,34,003,220006,401.9,419.6,21.6,7.9,1,0,2,0,0
34003225001,34,003,225001,242,103,3,5,0,0,0,1,0
34003225002,34,003,225002,343,119,5,3,0,0,0,0,0
34003225003,34,003,225003,277,151,2,2,0,0,0,0,0
34003225004,34,003,225004,298,118,0,6,0,0,0,0,0
34003225005,34,003,225005,263.4,123.8,2.9,5.3,0,0,0,0,0
34003225006,34,003,225006,187.6,88.2,2.1,3.7,0,0,0,0,0
34003225007,34,003,225007,297,168,8,1,0,0,0,0,0
34003225008,34,003,225008,341,206,8,3,1,0,0,0,0
34003225009,34,003,225009,400,212,9,8,1,0,0,0,0
34003225010,34,003,225010,330.5,215.8,3.4,4.2,1,0,1,0,0
34003230001,34,003,230001,456.3,397.3,19.4,6.7,3.7,0.1,1.8,0,0
34003230002,34,003,230002,392.3,367.8,15.7,4.4,1.1,0,0,2,0
34003230003,34,003,230003,367,398,15,4,1,1,0,0,0
34003230004,34,003,230004,277,287,15,6,0,0,0,0,0
34003230005,34,003,230005,263,311,4,2,0,0,0,0,0
34003230006,34,003,230006,294,351,9,3,0,0,0,0,0
34003230007,34,003,230007,379,404,10,2,1,0,0,0,0
34003230008,34,003,230008,297.1,315.7,7.9,2.1,0.1,0,0,0,0
34003230009,34,003,230009,273,281,13,9,0,0,0,0,0
34003230010,34,003,230010,300,277,6,3,0,0,0,0,0
34003230011,34,003,230011,238.9,247.3,12.1,1.9,0.9,0,0,0,0
34003230012,34,003,230012,398.7,463.6,5.7,8.6,0.9,0,0,0,0
34003230013,34,003,230013,249.3,251.4,8.3,2.4,0,0,0,0,0
34003230014,34,003,230014,294,391,12,7,1,0,0,0,0
34003230015,34,003,230015,432.7,414,19.6,8.9,0,0.9,0,0,0
34003230016,34,003,230016,271.8,290.6,14.2,5.1,0,0,1,0,0
34003230017,34,003,230017,288,302,6,2,0,0,1,0,0
34003230018,34,003,230018,240,206,10,1,1,0,0,2,0
34003230019,34,003,230019,228.5,219.6,8.9,1.6,0.8,0,0,0,0
34003230020,34,003,230020,307.4,317.1,9,3.4,0.1,0.9,0,0.1,0
34003235001,34,003,235001,396,527.9,20.9,6.9,0,0,2,0,0
34003235002,34,003,235002,275,388,16,7,0,1,0,0,0
34003235003,34,003,235003,334.1,416.5,28.2,4.1,3,0,0,0,0
34003235004,34,003,235004,311.2,368.4,7.8,6.8,0,0,1,1,0
34003235005,34,003,235005,358,451,12,11,0,0,1,0,0
34003235006,34,003,235006,432.8,457.4,12.8,3.9,0,0,0,0,0
34003240001,34,003,240001,495,425,22,8,1,0,0,0,0
34003240002,34,003,240002,537.1,584.4,25.8,8.7,1,0.5,0.3,0,0
34003240003,34,003,240003,643.1,777.7,26.8,12.3,1.3,0.1,0.1,0,0
34003240004,34,003,240004,264,307,21,5,2,0,0,0,0
34003240005,34,003,240005,568.5,600.8,42.4,13.2,2,0,0,0,1
34003240006,34,003,240006,679.9,663.1,24.7,11.7,1.9,0,0,0,0
34003240007,34,003,240007,462.1,508.2,24,10,1,0,0,0,0
34003240008,34,003,240008,224.1,269.6,13.2,2.3,0.6,1.3,0.7,0,0
34003245001,34,003,245001,435.5,410.2,14.6,6.8,0,0,0,1,0
34003245002,34,003,245002,345,305,15,4,0,0,0,0,0
34003245003,34,003,245003,576,441,20,7,1,0,0,0,0
34003245004,34,003,245004,507.2,320.2,12.7,9.6,0.1,0.4,0,1.2,0
34003245005,34,003,245005,492,416,11,14,0,0,1,1,0
34003250001,34,003,250001,299.1,147.5,9.3,3.3,0,0,0,0.1,0
34003250002,34,003,250002,485.3,220.7,7.4,6.3,0.9,0.8,0,1.7,0
34003250003,34,003,250003,395,156,7,9,1,0,1,1,0
34003250004,34,003,250004,473.7,253.1,18.2,11.6,1,0,0,0,0
34003250005,34,003,250005,283.7,146.9,7.7,3.9,0.1,0,0,0,0
34003250006,34,003,250006,388.8,263.3,8.5,11.1,0,0,0,0,0
34003250007,34,003,250007,438.7,275,11.5,10.2,0,0,0,1,0
34003250008,34,003,250008,598.5,366.3,14.9,15.3,0,1.1,0,0,0
34003255001,34,003,255001,376.1,208.8,23.6,6.7,0,0,0.9,0,0
34003255002,34,003,255002,536.4,267.7,23.1,4.6,0,0,1.1,0,0
34003255003,34,003,255003,451.6,284,12.9,5,0,0,0,0,0
34003255004,34,003,255004,369,176,34,3,2,0,0,0,0
34003255005,34,003,255005,389,321,24,1,1,0,0,0,0
34003255006,34,003,255006,457,227,34,1,0,0,1,0,0
34003255007,34,003,255007,489,271,21,12,0,0,0,0,0
34003255008,34,003,255008,332,211,22,7,4,0,0,0,1
34003255009,34,003,255009,371,173,11,8,2,0,0,0,0
34003255010,34,003,255010,402.7,147.7,11.3,11.2,1,0,0,0,0
34003255011,34,003,255011,476,287,22,4,1,0,1,0,0
34003255012,34,003,255012,396,245,33,2,0,1,0,0,0
34003255013,34,003,255013,462,240,18,9,2,1,0,0,0
34003255014,34,003,255014,544.7,365.7,18.5,8.8,0,1,1,1,0
34003255015,34,003,255015,398.6,240.8,6,6.7,1.9,0,0,0.9,0
34003255016,34,003,255016,315,222,18,3,1,0,0,1,0
34003255017,34,003,255017,408.3,271.1,18.3,5.2,0.1,0,0,1,0
34003255018,34,003,255018,431.5,220.6,17,3.7,0.1,0,0,0.9,0
34003255019,34,003,255019,381.4,232.9,8.7,4.8,0,0,1,0,0
34003260001,34,003,260001,487.8,362.7,18.4,5.8,1.9,0,0,0,0
34003260002,34,003,260002,379,342,27,6,1,0,0,0,0
34003260003,34,003,260003,413.4,364.6,21.4,5.6,0.5,1.3,1,0,0
34003260004,34,003,260004,446.4,292.3,18.1,6,1,0,0,0,0
34003260005,34,003,260005,314.7,243.4,13.2,3,0,1,0,0,0
34003260006,34,003,260006,405,253,19,10,1,0,1,0,0
34003260007,34,003,260007,388.2,288.3,12.7,6.8,0.9,0,0,0,0
34003260008,34,003,260008,390.1,199.5,8.9,5.1,0,0,0,0,0
34003265001,34,003,265001,617.1,722.8,25.7,15.4,3.9,0.1,0,0,0
34003265002,34,003,265002,651.6,717.5,42.9,9,0.8,0,0,0,0
34003265003,34,003,265003,551.4,543.6,17.4,5,0,0,1.9,0,0
34003265004,34,003,265004,415.1,451.6,26.4,4.1,0,0,0,0,0
34003265005,34,003,265005,458,542.4,13.2,3.9,0.2,0,0.2,0,0
34003270001,34,003,270001,342.6,338.8,13.1,5.6,0.9,0,0,0.9,0
34003270002,34,003,270002,288.6,333.3,9.3,1.9,0,0.9,0,0,0
34003270003,34,003,270003,298.3,312.7,7.7,3.9,0,0,0,0,0
34003270004,34,003,270004,304.9,381.3,18,6.1,3,1,0,0,0
34003275001,34,003,275001,68,89,5,0,0,0,0,0,0
34003280001,34,003,280001,448.3,327.6,19.2,12.1,2,0,0,0,0
34003280002,34,003,280002,457,387,19,12,2,0,1,1,0
34003280003,34,003,280003,457,306,13,11,0,1,2,0,0
34003280004,34,003,280004,283,285,5,6,0,0,1,1,0
34003280005,34,003,280005,383,248,14,8,1,0,2,0,0
34003280006,34,003,280006,337,212,21,5,1,1,0,0,0
34003280007,34,003,280007,429.1,256.1,18.8,16.8,0,0,0,0,0
34003280008,34,003,280008,425.4,329.2,23,14.1,1,0,0,1,0
34003280009,34,003,280009,419.7,359,9.4,6.6,0.9,0,0,0,0
34003280010,34,003,280010,389,376,19,7,4,0,1,1,0
34003280011,34,003,280011,420.1,278.6,17.4,16.1,0,0,0,0.9,0
34003280012,34,003,280012,280,265,9,8,0,0,0,0,0
34003285001,34,003,285001,261,287,9,2,0,0,0,0,0
34003285002,34,003,285002,284.5,312.4,7.3,7.7,1,0.1,0,0,0
34003285003,34,003,285003,237.5,154.6,11.7,6.3,0,0.9,0,0,0
34003285004,34,003,285004,310,350,9,8,0,1,0,0,0
34003285005,34,003,285005,344.9,388,6.8,4.3,0.1,1,0,0.1,0
34003285006,34,003,285006,319.9,425.2,10.1,8,0,0,0,0,0
34003285007,34,003,285007,144,276,10,2,0,0,0,0,0
34003285008,34,003,285008,253,328.7,8.7,10.6,0,0,0,0,0
34003285009,34,003,285009,288,405,7,1,1,0,0,0,0
34003285010,34,003,285010,281.4,377.2,12.2,2.3,0,0,0,0,0
34003285011,34,003,285011,290,361,14,14,3,0,0,0,0
34003290001,34,003,290001,279,539,21,6,0,0,1,1,0
34003290002,34,003,290002,332.1,708.1,17,5,0,0,2,0,1
34003295001,34,003,295001,571.9,478.6,9.2,15.1,0,0,1,0,0
34003300001,34,003,300001,579.8,156.4,14.7,5.9,0,0,0,1,1
34003300002,34,003,300002,759,176,9,11,1,1,1,0,0
34003300003,34,003,300003,728,244,13,12,1,0,0,0,0
34003300004,34,003,300004,636,199,16,13,0,0,0,1,0
34003300005,34,003,300005,508,113,11,13,0,0,0,0,0
34003300006,34,003,300006,676,116,11,15,0,0,0,0,0
34003300007,34,003,300007,625.4,152.2,14.1,22.1,0,0,0,0,0
34003300008,34,003,300008,798,219,19,6,1,0,0,0,0
34003300009,34,003,300009,559,313,30,4,1,0,0,0,1
34003300010,34,003,300010,517,417,17,3,1,0,0,1,0
34003300011,34,003,300011,414.7,400.3,30.7,2.7,1,0,1,0,0
34003300012,34,003,300012,546.8,395.8,19,6,1,0,1,0,0
34003300013,34,003,300013,835.7,47.5,3.5,7.1,2,0,1,0,0
34003300014,34,003,300014,1011.7,38.9,7.9,7,0,0,0,1,0
34003300015,34,003,300015,563,202,12,9,1,0,1,0,1
34003300016,34,003,300016,530.5,28.7,1.9,5.7,1,1,1,2.9,0
34003300017,34,003,300017,882,60,10,9,0,0,0,0,1
34003300018,34,003,300018,738.9,256.9,22.5,8.2,0,1,1,0,0
34003300019,34,003,300019,633.1,198.1,17.5,6.8,1,0,0,1,1
34003300020,34,003,300020,423,172,15,2,0,0,0,0,0
34003300021,34,003,300021,963,210.2,4.8,5.2,0,0.6,1,0,0
34003300022,34,003,300022,474.2,114.6,4,3.2,0,1.3,0,0,0
34003300023,34,003,300023,698,42,4,11,0,0,0,0,1
34003305001,34,003,305001,388.9,180.2,5.7,9.5,0.9,0,0,0,0
34003305002,34,003,305002,296.1,169.9,2.5,6.6,0,2.1,0,0,0
34003305003,34,003,305003,303,131,7,5,0,0,0,0,0
34003305004,34,003,305004,468,144,17,7,0,1,0,0,0
34003305005,34,003,305005,369.5,145.8,7.9,4.9,1,0,0,0,0
34003305006,34,003,305006,326,133,11,4,2,0,0,1,0
34003305007,34,003,305007,259.8,151.5,6.4,7.3,0,0.9,0,0,0
34003305008,34,003,305008,437,150,5,2,1,0,0,0,0
34003305009,34,003,305009,478,165,18,6,2,0,0,0,0
34003305010,34,003,305010,378,140,10,3,0,0,0,0,0
34003305011,34,003,305011,405.8,192.2,26,0,0,0,0,0,0
34003305012,34,003,305012,389.8,208.8,19.1,5.8,0,0,0,0,0
34003310001,34,003,310001,17,17.6,0.1,0.1,0,0,0,0,0
34003315001,34,003,315001,465.4,551.3,22.4,8.8,2,1,1,0,0
34003315002,34,003,315002,328.1,417.9,18,6,1,0,0,0,0
34003315003,34,003,315003,458.6,522.7,18.6,6.2,1,0,0,0,0
34003315004,34,003,315004,443.4,499.8,14.7,5.3,0.1,0,1,1,0
34003315005,34,003,315005,268,376,10,9,0,0,0,0,1
34003320001,34,003,320001,473.6,540,27.2,11.3,4,0,0,0,0
34003320002,34,003,320002,396,457,19,8,0,0,0,0,0
34003320003,34,003,320003,397.1,417.1,18,17,2,2,2,0,0
34003320004,34,003,320004,363,455,19,7,3,0,0,0,0
34003320005,34,003,320005,343.4,411,23.8,6.7,0.9,0,0.9,0,0
34003320006,34,003,320006,327.2,449,6.8,7.7,0,0,0,0,0
34003325001,34,003,325001,184,233,12,15,0,1,1,0,0
34003325002,34,003,325002,211.4,278.3,3,9,0.1,0.9,0,0,0.1
34003325003,34,003,325003,465.8,351.5,5.2,11.2,0.1,0,0.1,1,0.1
34003325004,34,003,325004,357,604,10,4,2,0,0,0,1
34003325005,34,003,325005,248,495,11,9,0,0,0,1,0
34003325006,34,003,325006,235.9,250.8,4,3,1,0,0,0,0
34003330001,34,003,330001,462,587,29,8,0,1,0,0,0
34003330002,34,003,330002,295.8,431,15.4,0.8,2,1,0.1,0,0
34003330003,34,003,330003,256.1,338.5,10.2,6.9,0.1,0,0,0,0
34003330004,34,003,330004,411.4,520,19,4.2,2,0,0.1,0.1,0
34003330005,34,003,330005,346.6,505.4,15.5,7.9,1.9,0,0,0,0
34003330006,34,003,330006,416.2,657.1,21.6,11.2,0,0,1.9,0,0
34003335001,34,003,335001,438.8,341.2,17.1,4.7,0.9,0.9,0.9,0,0
34003335002,34,003,335002,285.4,254.1,6.9,11.9,0,0,0,0,0
34003335003,34,003,335003,259,227,11,6,1,0,0,0,0
34003335004,34,003,335004,428.1,284.4,12.1,11.1,0,0,0,0,0
34003335005,34,003,335005,247.9,271.6,16.6,4.9,0,1,0,1,0
34003335006,34,003,335006,496.3,333,14.3,12.3,0,0.9,0,0,0
34003335007,34,003,335007,317.1,400.9,8.3,4.7,0,0,0.9,0.9,0
34003335008,34,003,335008,247.6,354.6,16.1,3.2,0,0,0,0,0
34003340001,34,003,340001,396.5,318.1,10.2,7.1,1,0,0,0,0
34003340002,34,003,340002,475.4,380,33.4,5.7,0,0,0,0,0
34003340003,34,003,340003,373.6,341,16.8,4.9,0,0,0,0,0
34003340004,34,003,340004,536,432,15,9,0,1,0,0,0
34003345001,34,003,345001,565,441,22,3,1,1,0,0,0
34003345002,34,003,345002,260,375,9,3,1,0,0,0,0
34003345003,34,003,345003,415.9,523.9,16.1,8,3,0,0,0,0
34003345004,34,003,345004,437.6,470.2,27.3,5.2,0,0,0,1,0
34003345005,34,003,345005,454.3,512.9,19.2,13.1,1,0,1,0,0
34003350001,34,003,350001,481.8,623.9,41.6,9.2,3,1,0,0,0
34003350002,34,003,350002,490,644,25,9,1,0,1,0,0
34003350003,34,003,350003,451.1,555.9,29.7,11,0,0,0,0,0
34003350004,34,003,350004,444,562.6,27.1,3,0,1,0,0,0
34003350005,34,003,350005,314.1,423.1,16,10,3,0,0,0,0
34003350006,34,003,350006,418.4,484.4,22,6,3,0,0,0,0
34003350007,34,003,350007,411.6,557,18,4,1,0,1,1,0
34003350008,34,003,350008,405.4,629.6,37.6,10.2,1,1,0,0,0
34003350009,34,003,350009,293.2,356.6,15.1,0.9,0,0,0.9,0,0
34003350010,34,003,350010,366.4,418.2,14.8,4.6,0,0.9,0,0,0
34005005001,34,005,005001,171.3,506.8,18.5,9.7,1,0,0,0,0
34005010001,34,005,010001,215.1,191.9,19,17,2,0,0,0,0
34005010002,34,005,010002,209,74,8,5,2,0,0,0,0
34005010003,34,005,010003,199,84,4,4,0,0,0,0,0
34005015101,34,005,015101,177.4,99.6,12,8,0,0,1,0,0
34005015102,34,005,015102,288.8,113.9,5.1,8.1,3,0,1,0,0
34005015103,34,005,015103,141,72,6,4,0,0,3,0,1
34005015201,34,005,015201,410.9,263.4,27.6,17,1,0,0,0,2
34005015301,34,005,015301,218.3,117.5,19.1,8.8,0,0,0,0,0
34005020001,34,005,020001,764.5,388.9,15.3,12,1.9,1,0,0,0
34005020002,34,005,020002,238.6,317.3,20.2,16.2,0,0,1,0,0
34005020003,34,005,020003,316.5,292.6,20,11,0,0,0,0,0
34005020004,34,005,020004,176,201,7,2,1,0,0,0,0
34005020005,34,005,020005,175,216.4,8.7,1.9,1,1,1,0,0
34005020006,34,005,020006,372.9,314.1,9.8,8.8,1,0,0,0,1
34005020007,34,005,020007,204.1,236.2,9.7,1.9,0,0,0,0,1
34005020008,34,005,020008,674.2,519.1,25.6,19.3,0,0,0,0,0
34005025101,34,005,025101,282.4,93.9,3.1,4.7,0.2,0,0,0,0
34005025102,34,005,025102,30.3,4,0.2,0.5,0,0,0,0,0
34005025103,34,005,025103,60.6,7.9,0.3,0.9,0,0,0,0,0
34005025201,34,005,025201,229,38,3,2,0,0,0,0,0
34005025202,34,005,025202,206.7,119.8,5,5,1,0,0,0,0
34005025203,34,005,025203,188.6,104.9,11.4,7,2.6,0,0,0,0
34005025301,34,005,025301,282.9,149.1,11.6,6.5,1.1,0,0,0,0
34005025302,34,005,025302,242,162,6,2,1,0,0,0,0
34005025303,34,005,025303,513.2,154.8,6.5,6.5,0,0,0,0,1
34005025401,34,005,025401,180.7,151.1,10.1,7,3,0,0,0,1
34005025402,34,005,025402,298,76,3,3,1,0,0,0,2
34005025403,34,005,025403,278.3,185.8,12.1,5.1,0.1,0,0,0,0
34005030001,34,005,030001,186.7,178,10.4,0.2,1,0,0,0,0
34005030002,34,005,030002,512,244,15,8,1,0,0,0,0
34005030003,34,005,030003,309,212,10,3,1,0,1,0,0
34005030004,34,005,030004,512,102,8,2,4,0,0,0,0
34005030005,34,005,030005,255.3,190.6,11.5,1.3,0,0,0,0,0
34005030006,34,005,030006,382.8,144.3,6.7,8.2,2,0,0,0.1,0
34005030007,34,005,030007,217.9,193.1,6.8,2.6,0,0,0,0.8,0
34005030008,34,005,030008,418,238,8,6,0,2,0,1,1
34005030009,34,005,030009,267.6,169.5,5,5.3,0,1,0,0,1
34005030010,34,005,030010,496,282,6,9,0,0,2,0,1
34005030011,34,005,030011,376.1,70.9,5.4,4.5,0.9,0,0,0,0
34005030012,34,005,030012,326,49,3,0,0,0,0,0,0
34005030013,34,005,030013,436.8,326.6,14.1,9.9,5,0,0,0,0
34005030014,34,005,030014,499.2,272.9,22.1,4.1,0,0,0,0,0
34005030015,34,005,030015,381.6,140.2,12.9,2.6,0,0,0,0,0
34005030016,34,005,030016,246.1,147.6,11.8,1.9,3.1,0,0,0,0
34005030017,34,005,030017,273,131,9,5,1,0,0,0,0
34005030018,34,005,030018,184.4,105.9,7.7,5.1,0,0,0,0,0
34005030019,34,005,030019,870.7,242,12,15.1,0,0,1,1,1
34005035001,34,005,035001,934.2,812.6,49.5,23,0,0,1,0.1,1
34005035002,34,005,035002,345.5,542.9,15.2,11.1,1,0,3,0,0
34005040001,34,005,040001,704,204.1,16.9,16.9,1.8,0,0,0,0
34005040002,34,005,040002,206.7,205.8,7.2,5.4,0,0.9,0,0.9,0
34005040003,34,005,040003,183.3,203.6,13,7.4,0,0,0,0,0.9
34005040004,34,005,040004,142.6,165.7,15.2,0.1,1,1,0,0,0
34005040005,34,005,040005,250.2,308.5,12.9,3.4,1.8,0,0,0,0.1
34005040006,34,005,040006,152,176,7,2,0,1,1,0,2
34005040007,34,005,040007,164.3,142.5,10.9,2.6,0,0,0,0,0
34005040008,34,005,040008,228,196,7,1,1,0,0,0,0
34005040009,34,005,040009,260.4,232.4,7.6,7.6,0.6,0,1.3,0,0
34005040010,34,005,040010,182,163,12,6,1,0,0,0,1
34005040011,34,005,040011,188,170,13,2,1,0,0,0,0
34005040012,34,005,040012,164.8,128.7,7.9,7.9,2.6,0,1.7,0,0
34005040013,34,005,040013,254,345,12,4,0,0,0,0,0
34005040014,34,005,040014,158.3,165.2,7.8,2.6,3,0.1,0,0.1,0
34005040015,34,005,040015,126,131,1,2,0,0,0,0,0
34005040016,34,005,040016,216,231,18,7,0,0,0,0,1
34005040017,34,005,040017,333.1,377.9,8.9,7,0,0,0,0,1
34005040018,34,005,040018,260.6,251.6,8,4,5,0,0,2,0
34005040019,34,005,040019,93,117,7,2,0,0,0,0,0
34005040020,34,005,040020,191,176,9,2,1,0,0,0,0
