GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDMEN,G18USSRHUG,G18USSLSAB,G18USSGHOF,G18USSORIV,G18USSOFLA,G18USSOKIM,G18USSOSCH
34009055010,34,009,055010,145,268,0,1,4,2,0,2
34009055011,34,009,055011,32.88,50.43,0.05,0.92,0.05,0.03,1.86,0
34009055012,34,009,055012,176.74,358.88,4.18,4,9.18,1.12,0.12,0
34009055013,34,009,055013,128,200,1,2,1,0,0,0
34009055014,34,009,055014,120.66,206.72,0.07,0.05,2.56,0.83,0.83,0.01
34009055015,34,009,055015,106.85,277.33,2.72,0.11,2.76,1.78,1.95,0.04
34009060001,34,009,060001,185.26,142.15,0.04,0,6,1.02,1.02,1.02
34009060002,34,009,060002,131.91,110.93,3.1,3.1,0.26,0,0.03,1
34009065001,34,009,065001,81.14,165.43,0,0,6.4,4.77,0.14,0.96
34009075001,34,009,075001,73.21,179.52,0.01,3,5,4,0,0
34009075002,34,009,075002,121,198,0,1,3,3,5,0
34009075003,34,009,075003,87.72,205.64,0.97,0.97,1.95,0.97,0,0
34009075004,34,009,075004,98.04,178.09,0,1,1,1,2,0
34009075005,34,009,075005,48.65,143.97,0.99,0,1.99,0.99,0,0.99
34009080001,34,009,080001,129.07,147.29,3,3,12.01,0,1,0
34009080002,34,009,080002,160,127,4,2,8,1,0,0
34009140001,34,009,140001,102.17,148.5,0,1,4.09,1.08,0,0.02
34009140002,34,009,140002,118.43,147.71,0,0.98,4.06,1.09,0.98,1
34009140003,34,009,140003,109.01,81.58,0,1,10.59,1,0.12,0
34009140004,34,009,140004,130.35,166.74,0.99,2.98,2.57,0.99,1.11,0.99
34009140005,34,009,140005,56.12,132.93,0,0.01,2.99,2.99,0,1
34009ZZZZZZ,34,009,ZZZZZZ,70.61,106.43,1.11,0.24,1.96,0.59,0.8,0.75
34011005101,34,011,005101,208.6,35.16,3.41,3.7,8.71,0.93,2.78,0
34011005201,34,011,005201,99,12,0,0,0,0,0,0
34011005202,34,011,005202,269.14,27.85,1.06,0.04,4.03,1.02,3.01,1.01
34011005203,34,011,005203,134,6,3,0,4,0,0,0
34011005301,34,011,005301,124.03,166.27,3.18,0.18,3.25,5.06,3.05,0.02
34011005302,34,011,005302,108.8,46.16,4.52,0.21,3.09,0.05,0.16,0
34011005303,34,011,005303,105,61,3,0,0,1,2,0
34011005304,34,011,005304,168,52,0,0,2,3,0,0
34011005305,34,011,005305,202.99,124.99,4,0,0,4,0,0
34011005401,34,011,005401,147.84,137.57,1.08,2,3.05,1.08,0,0
34011005402,34,011,005402,283.02,82,7,2,7,2,5,0
34011005501,34,011,005501,170,71,3,0,2,0,1,1
34011010001,34,011,010001,106.62,100.78,2.92,0.73,0,0,1.46,0.73
34011010002,34,011,010002,145.43,198.23,1,5.98,4.98,3.98,0,1
34011010003,34,011,010003,90.04,195.07,3.01,2,1,6,1,0
34011010004,34,011,010004,81.97,142.95,10.99,2,0,3,1,3
34011015001,34,011,015001,391.86,607.49,7.98,8.92,2,5.96,2.98,0
34011020001,34,011,020001,62.11,187.31,7.76,2.13,0.7,2.12,0.01,0.71
34011020002,34,011,020002,55,150.48,3.41,2.03,0.03,1.02,0.14,0.1
34011025001,34,011,025001,131,176,5,4,2,0,0,0
34011025002,34,011,025002,403.98,33,2,1,2,0,0,2
34011025003,34,011,025003,131.4,214.19,6.69,5,3.32,2.5,0.91,0.83
34011025004,34,011,025004,362.56,27.53,5.07,0.08,4.02,3.05,3.03,0
34011030001,34,011,030001,156.83,218.54,5.24,3.52,2.98,2.58,2.89,0.25
34011035001,34,011,035001,169.61,413.95,2.23,0.16,0.12,2.15,2.05,0.01
34011035002,34,011,035002,147.13,297.29,8.35,5.55,4.65,4.67,0.95,0.92
34011035003,34,011,035003,181.84,341.9,4.04,4.97,1.05,1.03,1.03,0.98
34011040001,34,011,040001,279.27,659.72,18.32,3.45,5.05,5.36,1.97,1.12
34011045001,34,011,045001,196.21,439.73,2.98,4.99,3,2.99,2.98,1.99
34011045002,34,011,045002,140.13,410.62,3.98,1.96,2.04,2.92,1.96,0.02
34011050101,34,011,050101,138.62,98.18,2.12,1.06,1.86,2.89,0,2.8
34011050102,34,011,050102,194.89,100.8,2.05,0.95,3.92,3.32,0.12,0.07
34011050103,34,011,050103,239.03,197.1,7.81,2,4.96,6.01,1.9,0.3
34011050104,34,011,050104,295,494,14,5,3,4,1,2
34011050201,34,011,050201,157,86,4,1,7,2,1,0
34011050202,34,011,050202,142,93,3,5,2,1,1,3
34011050301,34,011,050301,134.89,44.77,0.42,0.28,0.21,0.07,0,0.07
34011050302,34,011,050302,168.47,258.92,1.71,1.17,0.99,1.71,0.09,0.09
34011050303,34,011,050303,101,48,6,0,1,1,1,0
34011050401,34,011,050401,156,71,1,2,5,0,0,0
34011050402,34,011,050402,231,200,7,9,6,0,0,0
34011050403,34,011,050403,262.91,173.94,8,1,6,3,3,0
34011050501,34,011,050501,322.68,371.19,10.75,5.16,3.35,7.08,0.07,2.84
34011050502,34,011,050502,118.11,103.23,5.58,3.72,2.79,0.93,0,0.93
34011050503,34,011,050503,402,537,9,3,7,6,6,0
34011050504,34,011,050504,201,325,4,3,1,4,4,1
34011050505,34,011,050505,206.52,387.57,7.28,1.82,0,7.28,0.91,0.91
34011050506,34,011,050506,182.04,253.56,9.29,1.86,0.93,3.72,0.93,0
34011055001,34,011,055001,53,138,3,2,1,1,0,0
34011060001,34,011,060001,131.23,387.64,1.83,3.76,0.1,5.29,0.92,1.76
34011065001,34,011,065001,223.23,415.96,1.44,2.09,1.44,3.02,2.26,0
34011065002,34,011,065002,268,394,11,0,10,6,4,1
34011065003,34,011,065003,207.16,339.43,2.92,0,1.95,2.92,0,0
34011065004,34,011,065004,279.89,554.11,8.31,5.21,4.18,5.17,2.02,0.05
34011070101,34,011,070101,233.62,262.57,10.98,6.99,3,3.99,0,0
34011070102,34,011,070102,261.04,287.84,8.93,3.97,10.92,3.97,0,0
34011070103,34,011,070103,181.96,228.16,2.07,2.03,3.08,6.03,1,0
34011070104,34,011,070104,219,145,4,2,4,3,2,0
34011070105,34,011,070105,249.28,97.43,4.06,2.03,9.13,3,1.06,0
34011070106,34,011,070106,331.16,191.4,6.08,1.28,3.19,6.04,2.02,0.02
34011070201,34,011,070201,208,68.82,2.36,0.95,3.78,0.24,1.2,1.1
34011070202,34,011,070202,209,96,1,2,1,4,1,1
34011070203,34,011,070203,301.25,144.06,2.02,7.07,9.05,1.01,1.01,1.01
34011070204,34,011,070204,181,27,4,1,4,5,2,0
34011070205,34,011,070205,365.58,297.34,13.82,0.98,7.88,4.92,4.25,0.97
34011070206,34,011,070206,223.87,73.89,0.73,4.39,5.85,0.73,0.73,0
34011070301,34,011,070301,219,37,0,1,5,0,1,0
34011070302,34,011,070302,122,15,2,0,4,1,1,0
34011070303,34,011,070303,136,23,2,0,3,1,0,0
34011070401,34,011,070401,406,307,12,5,7,3,1,0
34011070402,34,011,070402,249.72,103.57,1.94,0.97,3.87,0,1.94,0
34011070403,34,011,070403,191.8,51.34,1.94,0,3.87,2.91,3.87,0.97
34011070404,34,011,070404,217,162,6,4,11,0,0,0
34011070405,34,011,070405,312,147,4,1,5,0,6,0
34011070406,34,011,070406,237,213,6,5,7,2,2,3
34011070407,34,011,070407,227,240,4,1,5,1,1,0
34011070501,34,011,070501,174,78,4,4,8,5,2,1
34011070502,34,011,070502,181,147,3,0,8,1,0,1
34011070503,34,011,070503,236,39,2,0,3,0,0,0
34011070504,34,011,070504,216.93,42.57,3.07,0.45,7.6,4.07,1.07,0
34011070505,34,011,070505,227,118,3,0,0,2,0,0
34011070506,34,011,070506,220.2,130.54,8.19,3.16,4.55,4.19,2.19,0
34011070601,34,011,070601,277.69,341.47,8.83,3.92,8.83,9.81,1.96,0.98
34011070602,34,011,070602,272,368,6,2,8,4,1,1
34011070603,34,011,070603,113.58,152.12,6.08,2.03,6.08,4.06,4.73,2.03
34011070604,34,011,070604,334,364,11,9,5,6,4,1
34011070605,34,011,070605,184.27,313.53,9,2,4.01,1,4,0
34011070606,34,011,070606,227,296,0,3,3,4,4,0
34011070607,34,011,070607,449.08,566.7,11.66,2.92,3.89,5.83,3.89,0.97
34011070608,34,011,070608,383,473.35,19.34,5.08,5.11,6.17,4.11,1.03
34011070609,34,011,070609,186,316,9,1,6,7,1,1
34011070610,34,011,070610,307.98,482.72,6.08,5.99,5.1,1.17,2.01,0.02
34011ZZZZZZ,34,011,ZZZZZZ,71.28,120.09,3.78,1.57,0.89,1.03,0.7,0.46
34013005101,34,013,005101,223.61,92.34,1.81,0.91,1.81,1.81,0.91,0
34013005102,34,013,005102,274.67,117.62,0,1.85,1.85,5.56,1.86,0.93
34013005103,34,013,005103,211.49,102.62,0.97,1.16,4.56,0.93,0.04,0
34013005104,34,013,005104,355.93,172.19,0.79,3.11,2,2.48,4.16,1.16
34013005105,34,013,005105,275.62,83.3,1.92,0.09,3.88,1.12,7.75,0.99
34013005106,34,013,005106,181.14,109.33,0,2.92,1.58,4.52,2.21,0.89
34013005201,34,013,005201,157.28,108.07,0,1.93,1.93,0.96,3.86,0
34013005202,34,013,005202,134.94,108.3,0,0.07,0.07,3.02,9.09,0
34013005203,34,013,005203,198.03,158.43,3.77,6.6,3.77,0,2.83,0
34013005204,34,013,005204,210,174,2,3,0,2,3,2
34013005205,34,013,005205,222,148,2,1,3,8,3,0
34013005206,34,013,005206,164.04,177.91,1.01,1.03,2.02,0.01,1.01,0.01
34013005207,34,013,005207,170,146,1,2,0,5,2,0
34013005208,34,013,005208,293,193,2,1,3,2,4,2
34013005301,34,013,005301,219.34,68.6,2.71,0.9,6.32,0.9,1.81,0
34013005302,34,013,005302,274,92,2,2,2,0,5,0
34013005303,34,013,005303,225.89,69.23,0,6.56,0.73,2.91,1.46,0
34013005304,34,013,005304,246,107,0,4,2,4,5,0
34013005305,34,013,005305,172,94,2,3,3,1,1,0
34013005306,34,013,005306,273.17,105.07,0,2.74,7.31,0.91,4.57,0
34013005401,34,013,005401,196.19,70.45,0,0.09,1,0.05,3.97,0
34013005402,34,013,005402,296,120,1,2,1,2,1,0
34013005403,34,013,005403,262,138,0,2,0,2,2,0
34013005404,34,013,005404,278,186.53,0,0,1.01,2.99,1.05,0
34013005405,34,013,005405,181.79,148.63,1,2,2,2.02,3.05,0
34013005406,34,013,005406,272,198,2,0,2,3,1,0
34013010102,34,013,010102,537.77,196.7,4.84,6.78,5.81,5.81,9.69,1.94
34013010103,34,013,010103,520.47,83.65,6.09,7.09,7.09,6,3,2
34013010104,34,013,010104,264.16,69.71,1.83,5.5,8.26,2.75,0.92,0
34013010105,34,013,010105,434,85,0,3,2,3,2,0
34013010106,34,013,010106,309.41,108.81,1.96,6.83,2.17,1.18,1.02,0.03
34013010107,34,013,010107,280.07,106.81,4.21,5.89,0,2.52,0.84,0.84
34013010108,34,013,010108,284,92,1,0,3,4,2,0
34013010109,34,013,010109,310,103,5,8,1,5,1,0
34013010110,34,013,010110,220,82,4,4,2,3,4,0
34013010111,34,013,010111,493.84,231.29,7.17,11.5,1.74,5.25,7.08,1
34013010112,34,013,010112,308.19,136.39,2.14,4.19,3.17,2.17,2.3,1.06
34013010201,34,013,010201,358.08,194.36,2.71,0.91,0.9,3.62,3.62,0.9
34013010202,34,013,010202,397.24,114.91,0.99,6.93,6.93,5.94,1.98,0
34013010203,34,013,010203,282.22,194.33,6.84,4.88,2.93,6.84,8.79,0.98
34013010204,34,013,010204,274,180,2,1,6,1,4,1
34013010205,34,013,010205,370,211,1,5,1,10,2,1
34013010206,34,013,010206,600.94,207.3,4.16,13.12,4.14,2.18,7.27,0.04
34013010207,34,013,010207,353,161,0,7,3,1,8,5
34013010208,34,013,010208,352.88,287.97,2,7,2.02,6.01,6.02,1.01
34013010209,34,013,010209,488.63,338.51,11.77,4.91,0,1.96,1.96,0.98
34013010210,34,013,010210,438,200,2,14,6,5,2,0
34013010211,34,013,010211,183.37,160.49,1.23,4.09,0,4.04,4.04,0.02
34013010301,34,013,010301,476.39,96.63,1.81,1.83,9.92,8.14,2.75,0.91
34013010302,34,013,010302,322,70,0,6,2,1,6,1
34013010304,34,013,010304,341,47,1,2,3,5,3,1
34013010305,34,013,010305,360.47,39.6,1.16,4.06,2.06,4.76,6.1,1.07
34013010306,34,013,010306,434.94,47.07,0,2.04,6,3.01,1,1
34013010307,34,013,010307,364,64,5,4,1,0,3,0
34013010308,34,013,010308,304.47,51.4,1,2.84,2,0.14,3,0
34013010309,34,013,010309,260.21,50.24,0,1.01,0.01,2.04,1.01,0
34013010310,34,013,010310,243,52,1,2,0,1,3,1
34013010311,34,013,010311,242.87,95.9,1.1,1.05,2.1,2.1,7.05,1
34013010312,34,013,010312,290.13,79.09,0.04,3.16,3.06,2.01,1.04,1.01
34013010313,34,013,010313,279.87,73.91,2.96,10.84,3.94,0.99,2.96,0.99
34013010314,34,013,010314,281,76,2,3,1,2,2,1
34013015001,34,013,015001,178,252,4,3,1,8,6,1
34013015002,34,013,015002,161.41,126.44,0.01,3.01,0,2,4,1
34013015003,34,013,015003,180,161,2,3,0,3,3,1
34013015004,34,013,015004,235.76,223.92,1.82,0.91,4.55,2.73,7.28,2.73
34013015005,34,013,015005,338.24,309.08,3.18,5.09,4.45,3.27,5.72,1.27
34013015006,34,013,015006,272,204,5,4,3,5,0,0
34013015007,34,013,015007,350.48,302.21,5.79,6.76,4.83,3.86,2.9,0
34013025001,34,013,025001,206,290,1,3,2,3,2,2
34013025002,34,013,025002,336.69,478.19,4.28,4.15,6.06,6.29,4.39,0
34013025003,34,013,025003,225.76,332.94,0.95,0,0.95,4.74,7.59,0
34013025004,34,013,025004,298.96,369.72,1.99,4.98,3.99,1,3.99,1
34013025005,34,013,025005,197,241,1,2,1,0,7,1
34013025006,34,013,025006,190,225,8,1,1,3,6,0
34013025007,34,013,025007,262.56,413.63,2.4,1.4,0,8,12.27,1.13
34013025008,34,013,025008,216.27,244.18,6.98,0,1,1,1.99,0
34013025009,34,013,025009,234.23,264.24,4,4,2,0,3,1
34013025010,34,013,025010,197.21,204.13,2.59,2.59,0,0,1.73,0.86
34013027E01,34,013,027E01,676.98,25.2,0.01,3.83,5.74,4.01,2.95,0
34013027E02,34,013,027E02,432.46,9,0.15,0.08,4.14,2.88,2,0
34013027E04,34,013,027E04,393.72,16.02,0,0,0.01,1,1,2.01
34013027E05,34,013,027E05,586.65,13.62,0.43,1.06,2.21,0.64,1,0.21
34013027N02,34,013,027N02,491,24,0,0,5,1,0,1
34013027N03,34,013,027N03,530,24,2,0,0,1,1,0
34013027N04,34,013,027N04,249,17,0,2,5,1,1,0
34013027N05,34,013,027N05,519.89,13.93,0.07,0.97,0.01,6.01,2.98,0
34013027S01,34,013,027S01,470,34,0,1,2,2,1,0
34013027S02,34,013,027S02,706.31,26.68,2.01,2.01,1.18,2.08,3.07,1
34013027S04,34,013,027S04,386,15,0,3,0,1,0,0
34013027S05,34,013,027S05,406,20,0,0,0,2,7,0
34013027S06,34,013,027S06,276,13,0,2,1,1,0,1
34013027W03,34,013,027W03,347,18,0,2,2,0,0,0
34013027W04,34,013,027W04,470,23,1,2,1,3,1,0
34013027W05,34,013,027W05,367.11,17.74,0.02,0.05,1.01,2.87,0.96,0
34013027W06,34,013,027W06,260,15,0,0,1,0,0,1
34013030101,34,013,030101,299.69,3.66,0.9,0,0,2.72,0.91,0
34013030102,34,013,030102,411.14,15.89,0,0,0.99,0,0.99,0
34013030103,34,013,030103,428.1,22.08,1.94,1.91,0,2.96,0.03,0
34013030104,34,013,030104,230.72,9.29,0.03,5.22,0.03,0.95,0.15,0.03
34013030105,34,013,030105,542.29,16.23,0,1.2,5.28,8.16,2.14,0
34013030106,34,013,030106,333,16,0,1,3,2,4,2
34013030107,34,013,030107,457,21,0,1,0,3,1,0
34013030109,34,013,030109,546,10,1,1,0,1,1,1
34013030110,34,013,030110,399,8,0,1,1,0,1,0
34013030111,34,013,030111,445,13,4,1,1,1,4,0
34013030201,34,013,030201,376.15,16.01,1.84,0.92,3.86,0.13,1.01,0
34013030202,34,013,030202,383.3,11.95,1,0,1,1.99,1.99,0
34013030203,34,013,030203,394,3,4,6,1,0,5,0
34013030204,34,013,030204,339,10,0,1,0,3,2,0
34013030207,34,013,030207,521.28,5.98,1,1,1.99,1,1,2.99
34013030210,34,013,030210,302.16,11.12,0.93,3.71,0.93,0,2.78,0
34013030211,34,013,030211,411.12,10.56,1,0.06,1.06,2,1.11,0
34013030212,34,013,030212,237.88,9.44,0,0.94,0.94,0,1.89,0
34013030301,34,013,030301,321.56,9.29,0,0,0.93,0.93,0.93,0
34013030302,34,013,030302,345.1,4.92,0,0,6.88,0.98,0.98,0
34013030303,34,013,030303,247,5,0,0,0,2,0,1
34013030304,34,013,030304,329,6,0,1,0,1,2,1
34013030305,34,013,030305,300,4,0,0,3,1,0,0
34013030306,34,013,030306,303,16,1,0,0,2,1,0
34013030309,34,013,030309,375.14,13.34,1.57,3.92,0.78,2.35,0,0.78
34013030310,34,013,030310,306,19,0,0,0,5,3,0
34013030311,34,013,030311,515,5,0,1,6,4,2,1
34013030312,34,013,030312,439,5,1,1,0,0,0,0
34013030313,34,013,030313,437,15,0,1,0,2,1,0
34013030314,34,013,030314,446,11,1,0,8,1,1,0
34013030401,34,013,030401,410.84,17.88,1.07,0.29,1.07,3,0.22,0
34013030402,34,013,030402,23.17,0.45,0.15,0.3,0.45,0.3,0.3,0
34013030403,34,013,030403,129.83,2.55,0.85,1.7,2.55,1.7,1.7,0
34013030404,34,013,030404,251.11,7.4,0,0.57,0.57,0,1.71,0
34013030405,34,013,030405,270,10,0,0,1,2,1,0
34013030406,34,013,030406,174.79,4.91,0,1.23,0,0,0.61,0.61
34013030407,34,013,030407,299,9,0,1,3,1,1,0
34013030409,34,013,030409,110.21,3.09,0,0.77,0,0,0.39,0.39
34013030410,34,013,030410,468,16,1,2,3,2,2,0
34013030412,34,013,030412,159.84,4.71,0,0.36,0.37,0,1.11,0
34013030501,34,013,030501,252,4,0,0,1,0,2,0
34013030503,34,013,030503,526,23,0,6,0,2,0,1
34013030504,34,013,030504,174,2,0,0,1,0,0,1
34013030505,34,013,030505,331.79,18.76,0,0.99,0.99,2.96,0.99,0
34013030506,34,013,030506,491,12,1,0,5,2,2,0
34013030507,34,013,030507,265,12,0,0,1,0,0,0
34013030508,34,013,030508,405,8,0,4,6,0,2,0
34013030509,34,013,030509,295,6,0,2,4,0,0,0
34013030510,34,013,030510,271,11,0,2,2,0,1,0
34013030512,34,013,030512,260,10,0,2,2,1,1,0
34013030513,34,013,030513,440,23,0,2,1,2,1,0
34013035001,34,013,035001,140.33,316.38,5.16,2.13,1.09,3.13,2.03,0
34013035002,34,013,035002,305.52,408.79,2.21,4.24,3.17,2.14,3.1,1
34013037001,34,013,037001,129.03,385.23,1.97,1.97,2.95,1.97,3.94,0
34013037002,34,013,037002,259.3,461.88,6.99,1.12,1.1,3.12,9.08,1.06
34013037003,34,013,037003,279.3,717.8,2.66,5.86,6.37,0.06,1.32,0
34013037004,34,013,037004,207.56,447.11,4.13,5.08,0.16,2.03,3.05,2.03
34013037005,34,013,037005,85.4,286.88,1.93,1.94,1.02,1.92,1.95,0
34013040001,34,013,040001,439.54,120.93,7,5.2,2.1,4.1,1.39,0
34013040002,34,013,040002,490.93,176.41,4.45,10.69,0.89,3.56,2.67,0.89
34013040003,34,013,040003,349,106,3,3,2,0,5,0
34013040004,34,013,040004,395.99,249.13,2.26,0.15,0.15,3.39,1.35,0.08
34013040005,34,013,040005,277.53,84.35,0.91,0.91,0.91,0,0,0
34013040007,34,013,040007,469.98,130.05,4.09,3.09,1,2.14,2,0
34013040008,34,013,040008,288,148,2,2,0,5,1,0
34013045E01,34,013,045E01,322.64,15.05,0,0.84,1.67,0,1.67,0
34013045E02,34,013,045E02,271,5,0,0,1,1,0,1
34013045E03,34,013,045E03,484,19,0,1,5,4,2,0
34013045E04,34,013,045E04,567.36,13.95,0,2.16,0.33,3,0.33,0
34013045E05,34,013,045E05,337,3,0,0,1,3,0,1
34013045E08,34,013,045E08,406,10,0,0,5,2,1,0
34013045E09,34,013,045E09,295,8,0,0,2,0,0,0
34013045N01,34,013,045N01,347,19,0,2,2,1,4,0
34013045N02,34,013,045N02,457,12,0,7,1,1,1,0
34013045N03,34,013,045N03,393,17,0,1,0,3,0,0
34013045N04,34,013,045N04,295.83,11.49,0,0,0.14,1.21,0.78,0
34013045N05,34,013,045N05,388,13,1,1,0,0,0,0
34013045N06,34,013,045N06,575,20,0,1,2,1,0,1
34013045N07,34,013,045N07,382.14,6.11,1,5,2,0,0.03,0
34013045N08,34,013,045N08,242,2,0,1,1,1,1,0
34013045N09,34,013,045N09,267,5,0,2,2,0,0,0
34013045N10,34,013,045N10,241,10,1,0,2,0,2,1
34013045S01,34,013,045S01,430,18,1,1,2,1,1,0
34013045S02,34,013,045S02,226,9,0,0,2,1,0,0
34013045S03,34,013,045S03,570,22,0,2,4,3,6,0
34013045S05,34,013,045S05,203,4,0,0,1,2,0,0
34013045S07,34,013,045S07,451.05,11.72,0,0.01,0,2.92,1.96,0.97
34013045S08,34,013,045S08,543.79,14.14,0.01,5.8,1.03,1.99,0.09,0.04
34013045S09,34,013,045S09,262,9,0,1,1,1,0,1
34013045S10,34,013,045S10,402,17,0,3,0,0,0,0
34013045S11,34,013,045S11,315,11,0,0,1,0,0,0
34013045W01,34,013,045W01,528,12,0,1,1,0,0,0
34013045W02,34,013,045W02,360,13,0,1,2,2,0,0
34013045W03,34,013,045W03,306,14,0,1,1,3,1,0
34013045W04,34,013,045W04,313,11,0,0,0,2,0,0
34013045W06,34,013,045W06,247,6,0,0,1,1,1,0
34013045W07,34,013,045W07,366,11,2,0,4,2,0,1
34013045W08,34,013,045W08,612.17,26.8,0,1,4.45,1.3,0,0
34013045W09,34,013,045W09,487,15,0,1,2,1,1,0
34013050001,34,013,050001,291.78,182.81,2.94,4.87,0.01,0.01,2.93,0.98
34013050002,34,013,050002,356.03,209.02,3.08,0.13,1,1,4.08,0.03
34013050003,34,013,050003,369.62,265.42,1.01,4,0,10.01,0.01,0
34013050004,34,013,050004,238.84,202.87,1,1,5,0,1,4
34013050005,34,013,050005,398.78,283.87,6.99,4,0,5,6,0
34013050006,34,013,050006,290.95,188.77,2.02,1.01,1,3.03,6.06,0
34013050007,34,013,050007,291,146,0,1,0,0,6,0
34013050008,34,013,050008,334,190,1,0,3,0,3,0
34013050009,34,013,050009,215,131,1,0,2,0,0,1
34013050010,34,013,050010,392,317,3,7,1,8,2,1
34013050011,34,013,050011,363.81,200.47,1.02,8.17,1,2.06,3.17,3
34013050012,34,013,050012,354.2,254.13,3,2,0,0,3,0
34013050013,34,013,050013,93,70,1,0,0,4,3,0
34013050014,34,013,050014,316,281,1,3,1,2,2,0
34013050015,34,013,050015,286.38,215.27,1.01,2,0,5,3.01,0
34013050016,34,013,050016,229,150,0,0,0,1,1,0
34013050017,34,013,050017,270.97,176.31,0,3.98,0,0,4.98,1
34013050018,34,013,050018,203.29,131.05,0,0,0,0,3.74,0
34013050019,34,013,050019,366.38,246.58,3.99,0,1,3.99,3.99,0
34013050020,34,013,050020,324.08,177.51,0,0.2,0,4.07,3,0.07
34013050021,34,013,050021,315,141,1,2,1,1,2,1
34013050022,34,013,050022,350,128,2,0,4,0,1,1
34013050023,34,013,050023,195.63,117.46,0,2.81,0.02,0.97,0.01,0.95
34013050024,34,013,050024,291.71,152.95,0,0,0,0,3.26,0
34013050025,34,013,050025,319.13,198.35,1.96,0,0,2.95,0.98,0
34013050026,34,013,050026,310.19,203.53,0.98,7.83,0,2.94,7.83,0
34013055001,34,013,055001,471.26,109,1.59,2.69,0.24,0.24,1.35,0
34013055002,34,013,055002,635.25,87.41,3.97,0,1.98,1.98,0,0
34013055003,34,013,055003,492.49,57.75,3.35,6.69,0.83,1.69,0.01,0
34013055004,34,013,055004,519,41,0,5,0,1,2,0
34013055005,34,013,055005,403.47,49.43,0.96,2.75,0.91,0.92,1.83,0.91
34013055006,34,013,055006,491,59,1,2,2,1,0,0
34013055007,34,013,055007,487.7,87.89,0.01,2.84,0,0.97,0.04,0
34013055008,34,013,055008,434.26,89.01,1,0.07,1.98,0.05,0.05,0
34013055009,34,013,055009,391.94,41.17,6,5.13,0.09,3,0.13,1
34013055010,34,013,055010,430.29,54.86,0,0,0.86,2.57,0,0
34013055011,34,013,055011,843.45,82.33,4.14,9.17,9.14,6.07,4.21,1.03
34013055012,34,013,055012,458,38,3,5,0,1,2,0
34013055013,34,013,055013,605.6,55.99,3,5,0,5.99,2.99,0
34013055014,34,013,055014,377,21,4,0,3,3,6,1
34013055015,34,013,055015,426,60,1,6,0,1,0,0
34013055016,34,013,055016,615.88,64.76,3,7.4,1.97,2.21,4.24,2.24
34013055017,34,013,055017,490,91,2,5,3,0,2,1
34013055019,34,013,055019,406,54,0,9,0,0,2,0
34013055020,34,013,055020,493.91,75.26,1.65,2.3,0.16,0.33,0,0
34013055021,34,013,055021,635.95,38.58,3.86,4.94,3.89,1.96,5.85,0.97
34013055022,34,013,055022,548.99,40.22,1,4.05,0.01,6.02,2,0
34013060001,34,013,060001,410.13,200.1,3.06,8.27,0.06,5,6.09,0
34013060002,34,013,060002,537.58,168.53,1.02,6.08,0.04,3.99,3.91,0
34013060003,34,013,060003,367.25,206.69,2.99,3.99,1.99,1.99,1,0
34013060004,34,013,060004,445.14,202.3,0.52,2.43,0.51,2.41,1.16,0
34013060005,34,013,060005,222,149,1,1,0,2,0,0
34013060006,34,013,060006,363.05,151.23,4.41,5.32,1.76,1.76,2.65,0
34013060007,34,013,060007,567.78,199.96,4.23,8.34,2.92,1.01,1.32,4
34013060008,34,013,060008,276,203,0,4,0,1,2,0
34013060009,34,013,060009,325.15,215.64,6.01,4.01,0.01,2.01,1,0
34013060010,34,013,060010,371.21,109.47,0,1.99,2.99,1,1,0
34013060011,34,013,060011,327,237,5,2,0,3,0,2
34013060012,34,013,060012,366.25,261.19,0,3.93,0,0,2.95,0.98
34013060013,34,013,060013,332.11,292.3,1.79,1.79,0.05,0.89,0.12,0.02
34013060014,34,013,060014,248,200,1,0,0,2,1,0
34013060015,34,013,060015,307.58,170.55,5,6.04,0,1,1.03,0.01
34013060016,34,013,060016,373.1,214.88,0,2.05,0,2,0.05,0.01
34013065101,34,013,065101,430.2,86.54,2.21,5.23,0,0.12,1.97,2.89
34013065102,34,013,065102,461,75,3,9,0,2,2,1
34013065103,34,013,065103,568.03,107.18,0.54,4.52,1.01,7.04,2.13,0.1
34013065104,34,013,065104,630.08,143.02,1,2,3,0,1,3
34013065105,34,013,065105,488.74,108.28,5.96,8.94,2.98,0.99,0.99,0
34013065106,34,013,065106,323.8,77.46,2.79,4.77,0,0.88,1.03,1.11
34013065107,34,013,065107,423,106,0,4,0,7,3,1
34013065108,34,013,065108,373,105,0,7,0,0,2,0
34013065109,34,013,065109,518.54,70.05,7.78,1.95,6.81,0,0.97,0
34013065201,34,013,065201,745.66,277.84,3.43,7.71,2.43,1.71,5.14,0
34013065202,34,013,065202,420,43,1,7,1,1,5,0
34013065203,34,013,065203,415,60,1,2,1,1,3,2
34013065204,34,013,065204,353,40,0,5,2,4,2,0
34013065205,34,013,065205,328,51,1,0,0,1,1,0
34013065206,34,013,065206,549,69,4,0,0,1,4,0
34013065207,34,013,065207,340,37,2,5,0,2,2,0
34013065208,34,013,065208,501.67,63.42,5.49,5.49,0,0.01,0.92,0.92
34013065209,34,013,065209,591,116,0,6,1,4,6,2
34013065210,34,013,065210,534,84,12,12,0,11,2,0
34013065301,34,013,065301,455.29,88.9,5.05,6.36,2.05,1.01,0.14,1.13
34013065302,34,013,065302,497,80,2,3,1,0,0,0
