GEOID,G18GOVDMIL,G18GOVRMOO,G18GOVIHAY,G18GOVOWRI,G18USSDRIN,G18USSRBRA,G18USSIKIN,G18USSOWRI
230159751001006,0,0,0,0,0,0,0,0
230159751001027,0.5,0.7,0.1,0,0.1,0.6,0.6,0
230159751001031,2,2.7,0.4,0,0.4,2.4,2.4,0
230159751001008,0,0,0,0,0,0,0,0
230159751001003,0,0,0,0,0,0,0,0
230159751004024,1.9,1.9,0.2,0,0.3,1.6,2,0
230159751005023,15.2,15.6,1.8,0,2.9,13.2,16.7,0
230159751005024,7.5,7.6,0.9,0,1.4,6.5,8.2,0
230159751005027,0,0,0,0,0,0,0,0
230159756001043,1.2,0.7,0.1,0,0.2,0.6,1.3,0
230159756001042,8.2,4.9,0.7,0,1.2,4.1,8.6,0
230159756001001,18.9,11.2,1.6,0,2.7,9.4,19.8,0
230159755001047,0,0,0,0,0,0,0,0
230159755001028,0,0,0,0,0,0,0,0
230159755001080,0,0,0,0,0,0,0,0
230159755001061,0,0,0,0,0,0,0,0
230159754003023,0.4,0.3,0,0,0.1,0.2,0.4,0
230159753002015,0,0,0,0,0,0,0,0
230159753001025,0,0,0,0,0,0,0,0
230159753001026,0,0,0,0,0,0,0,0
230159753001056,0,0,0,0,0,0,0,0
230159753001082,0,0,0,0,0,0,0,0
230159751005002,23.6,24.2,2.7,0,4.4,20.5,25.8,0
230159751004040,26.1,26.8,3,0,4.9,22.7,28.5,0
230159751005025,0,0,0,0,0,0,0,0
230159751004036,0,0,0,0,0,0,0,0
230159751004044,0.3,0.3,0,0,0.1,0.3,0.3,0
230159756001025,4.9,2.9,0.4,0,0.7,2.4,5.2,0
230159756001036,1.6,1,0.1,0,0.2,0.8,1.7,0
230159756001072,8.7,5.1,0.7,0,1.3,4.3,9,0
230159753001008,0,0,0,0,0,0,0,0
230159753001024,0,0,0,0,0,0,0,0
230159753002055,0,0,0,0,0,0,0,0
230159753001062,11.7,10.7,1.2,0,2.1,8.6,13,0
230159753002039,0,0,0,0,0,0,0,0
230159753001039,0,0,0,0,0,0,0,0
230159753001045,0,0,0,0,0,0,0,0
230159753001031,0,0,0,0,0,0,0,0
230159753001022,0,0,0,0,0,0,0,0
230159762004002,4.7,3.6,0.4,0,0.7,2.8,5.4,0
230159762001006,0,0,0,0,0,0,0,0
230159762001011,0.3,0.3,0,0,0,0.2,0.4,0
230159762002030,0,0,0,0,0,0,0,0
230159762002059,0,0,0,0,0,0,0,0
230159762002046,0.7,0.5,0.1,0,0.1,0.4,0.8,0
230159762002019,0,0,0,0,0,0,0,0
230159756001035,0,0,0,0,0,0,0,0
230159756001000,26.8,15.8,2.3,0,3.9,13.2,28,0
230159756001050,8.2,4.9,0.7,0,1.2,4.1,8.6,0
230159757001096,8.2,5.1,0.9,0,1.1,4.4,9,0
230159757001047,0,0,0,0,0,0,0,0
230159757001025,0,0,0,0,0,0,0,0
230159757001048,0,0,0,0,0,0,0,0
230159757001080,0,0,0,0,0,0,0,0
230159757001004,0,0,0,0,0,0,0,0
230159757001063,1.7,1.1,0.2,0,0.2,0.9,1.9,0
230159757001100,0,0,0,0,0,0,0,0
230159753003050,0,0,0,0,0,0,0,0
230159753003054,11.2,5.5,1,0,1.9,4.4,11.6,0
230159753003039,2.9,1.4,0.2,0,0.5,1.1,3,0
230159753003074,1.2,0.6,0.1,0,0.2,0.5,1.3,0
230159753003032,0.8,0.4,0.1,0,0.1,0.3,0.9,0
230159753003070,44,21.8,3.7,0,7.7,17.2,45.5,0
230159753004013,5.8,2.9,0.5,0,1,2.3,6,0
230159753003084,0.8,0.4,0.1,0,0.1,0.3,0.9,0
230159753003062,0,0,0,0,0,0,0,0
230159753004025,4.6,2.3,0.4,0,0.8,1.8,4.7,0
230159753003008,0,0,0,0,0,0,0,0
230159753004033,0,0,0,0,0,0,0,0
230159753004038,0,0,0,0,0,0,0,0
230159753003030,0,0,0,0,0,0,0,0
230159755005045,0,0,0,0,0,0,0,0
230159755005054,0,0,0,0,0,0,0,0
230159755005032,0,0,0,0,0,0,0,0
230159755005058,0,0,0,0,0,0,0,0
230159751005038,7.5,7.6,0.9,0,1.4,6.5,8.2,0
230159751004021,22.4,22.9,2.6,0,4.2,19.4,24.5,0
230159751004029,3.1,3.2,0.4,0,0.6,2.7,3.4,0
230159751004002,8.4,8.6,1,0,1.6,7.3,9.2,0
230159751005042,0.6,0.6,0.1,0,0.1,0.5,0.7,0
230159751005011,0,0,0,0,0,0,0,0
230159755001059,0,0,0,0,0,0,0,0
230159755001054,0,0,0,0,0,0,0,0
230159755001035,8.3,9,1,0,1.3,7.5,9.7,0
230159755001003,0,0,0,0,0,0,0,0
230159762003014,0.8,0.7,0.1,0,0.1,0.5,1,0
230159762003041,8.9,7.7,1,0,0.8,5.5,11.3,0
230159900000021,0,0,0,0,0,0,0,0
230159752001044,1.6,1.7,0.2,0,0.3,1.4,1.8,0
230159752001045,0,0,0,0,0,0,0,0
230159752001083,0,0,0,0,0,0,0,0
230159752001013,0,0,0,0,0,0,0,0
230159758001004,0,0,0,0,0,0,0,0
230159758002035,0,0,0,0,0,0,0,0
230159762004021,0,0,0,0,0,0,0,0
230159762002054,0,0,0,0,0,0,0,0
230159762002049,0,0,0,0,0,0,0,0
230159762002020,8.5,6.5,0.8,0,1.2,5,9.7,0
230159762001061,0,0,0,0,0,0,0,0
230159756001086,0,0,0,0,0,0,0,0
230159756001038,0,0,0,0,0,0,0,0
230159756001079,0,0,0,0,0,0,0,0
230159756001059,0,0,0,0,0,0,0,0
230159756002093,1.6,1.2,0.1,0,0.2,1,1.7,0
230159756002034,0.8,0.6,0.1,0,0.1,0.5,0.8,0
230159756006030,5.4,4.2,0.5,0,0.8,3.4,5.9,0
230159756002006,0,0,0,0,0,0,0,0
230159756004022,0,0,0,0,0,0,0,0
230159756004033,0,0,0,0,0,0,0,0
230159756004043,0,0,0,0,0,0,0,0
230159756002038,23.3,18.2,2.1,0,3.5,14.7,25.4,0
230159754003059,0.4,0.3,0,0,0.1,0.2,0.4,0
230159754003014,1.6,1.2,0.1,0,0.2,0.9,1.7,0
230159754003045,1.2,0.9,0.1,0,0.2,0.7,1.3,0
230159754003055,4.3,3.4,0.4,0,0.7,2.6,4.8,0
230159754003040,2.3,1.8,0.2,0,0.4,1.4,2.6,0
230159754003033,5.1,4,0.4,0,0.8,3.1,5.7,0
230159754002117,36.1,17.3,2.1,0.1,6.5,14.8,34.7,0
230159754002156,5.8,2.8,0.3,0,1,2.4,5.5,0
230159754002152,0,0,0,0,0,0,0,0
230159754002022,3.1,1.5,0.2,0,0.6,1.3,3,0
230159754002149,0,0,0,0,0,0,0,0
230159754002039,0,0,0,0,0,0,0,0
230159751001009,2.8,3.8,0.5,0,0.6,3.3,3.3,0
230159751001057,3.1,4.1,0.5,0,0.6,3.6,3.6,0
230159757001009,0.9,0.5,0.1,0,0.1,0.5,0.9,0
230159757001074,1.7,1.1,0.2,0,0.2,0.9,1.9,0
230159757001058,14.7,9.1,1.7,0,2,7.9,16.1,0
230159757001027,0,0,0,0,0,0,0,0
230159755005056,0,0,0,0,0,0,0,0
230159751004038,0,0,0,0,0,0,0,0
230159751004007,3.1,3.2,0.4,0,0.6,2.7,3.4,0
230159751004035,0.6,0.6,0.1,0,0.1,0.5,0.7,0
230159751004020,5.9,6.1,0.7,0,1.1,5.1,6.5,0
230159751004026,5.3,5.4,0.6,0,1,4.6,5.8,0
230159751005018,1.9,1.9,0.2,0,0.3,1.6,2,0
230159762004004,0,0,0,0,0,0,0,0
230159762004005,9.8,7.5,0.9,0,1.4,5.8,11.2,0
230159762002041,0,0,0,0,0,0,0,0
230159762001046,0,0,0,0,0,0,0,0
230159762001016,0,0,0,0,0,0,0,0
230159762001008,0.3,0.3,0,0,0,0.2,0.4,0
230159762001012,0,0,0,0,0,0,0,0
230159754002144,1,0.5,0.1,0,0.2,0.4,1,0
230159754002096,23,11,1.4,0.1,4.2,9.4,22.1,0
230159754002120,0,0,0,0,0,0,0,0
230159754002150,0,0,0,0,0,0,0,0
230159757001011,1.7,1.1,0.2,0,0.2,0.9,1.9,0
230159762003006,17.9,15.4,2,0,1.6,11,22.5,0
230159762003049,0,0,0,0,0,0,0,0
230159755004015,0,0,0,0,0,0,0,0
230159755003010,1.9,2.1,0.3,0,0.3,1.7,2.3,0
230159755002025,5.3,6,0.8,0,1,5,6.5,0
230159755003037,1.6,1.8,0.3,0,0.3,1.5,1.9,0
230159755003028,0,0,0,0,0,0,0,0
230159755003026,4,4.5,0.6,0,0.7,3.7,4.8,0
230159755002019,8,9.1,1.3,0,1.4,7.5,9.7,0
230159756001002,0,0,0,0,0,0,0,0
230159756001003,0,0,0,0,0,0,0,0
230159756001044,0,0,0,0,0,0,0,0
230159756001073,0,0,0,0,0,0,0,0
230159751003037,3.5,4.6,0.4,0,0.5,3.8,4.2,0
230159751003034,0,0,0,0,0,0,0,0
230159751003025,0,0,0,0,0,0,0,0
230159751002058,2.6,3.4,0.3,0,0.4,2.9,3.1,0
230159751002051,0,0,0,0,0,0,0,0
230159751002095,9.9,13,1,0,1.5,10.8,11.8,0
230159751003028,0,0,0,0,0,0,0,0
230159751001043,0,0,0,0,0,0,0,0
230159757001008,22.1,13.7,2.5,0,3,11.8,24.2,0
230159757001039,0.4,0.3,0,0,0.1,0.2,0.5,0
230159757001017,10,6.2,1.1,0,1.3,5.3,10.9,0
230159755003000,49.2,55.6,7.7,0,8.8,46,59.4,0
230159756001011,0,0,0,0,0,0,0,0
230159756001053,0.8,0.5,0.1,0,0.1,0.4,0.9,0
230159756001089,0,0,0,0,0,0,0,0
230159754003011,0,0,0,0,0,0,0,0
230159754003052,0,0,0,0,0,0,0,0
230159754003028,0,0,0,0,0,0,0,0
230159754003030,34.3,26.9,2.8,0,5.3,20.8,38.4,0
230159754003020,0,0,0,0,0,0,0,0
230159754003067,1.6,1.2,0.1,0,0.2,0.9,1.7,0
230159754003062,0,0,0,0,0,0,0,0
230159753002030,0,0,0,0,0,0,0,0
230159753001044,0,0,0,0,0,0,0,0
230159753002034,0,0,0,0,0,0,0,0
230159751001058,0,0,0,0,0,0,0,0
230159751001017,0,0,0,0,0,0,0,0
230159751001062,0.5,0.7,0.1,0,0.1,0.6,0.6,0
230159751004001,2.2,2.2,0.3,0,0.4,1.9,2.4,0
230159751005001,6.8,7,0.8,0,1.3,5.9,7.5,0
230159751005046,0,0,0,0,0,0,0,0
230159751004022,0,0,0,0,0,0,0,0
230159751005039,0.3,0.3,0,0,0.1,0.3,0.3,0
230159751005015,0.9,1,0.1,0,0.2,0.8,1,0
230159751004034,3.7,3.8,0.4,0,0.7,3.2,4.1,0
230159751004025,0,0,0,0,0,0,0,0
230159756001090,7.8,4.6,0.7,0,1.1,3.9,8.2,0
230159756001020,7.8,4.6,0.7,0,1.1,3.9,8.2,0
230159756001029,8.2,4.9,0.7,0,1.2,4.1,8.6,0
230159756001064,0,0,0,0,0,0,0,0
230159753001038,0,0,0,0,0,0,0,0
230159753001034,0,0,0,0,0,0,0,0
230159751001028,13.5,18.2,2.4,0,2.8,15.7,16.1,0
230159751001007,6.1,8.2,1.1,0,1.3,7.1,7.3,0
230159751001024,8.2,11,1.5,0,1.7,9.5,9.7,0
230159751001049,2.8,3.8,0.5,0,0.6,3.3,3.3,0
230159751001048,0.5,0.7,0.1,0,0.1,0.6,0.6,0
230159751001035,0.3,0.3,0,0,0.1,0.3,0.3,0
230159751001037,1.5,2.1,0.3,0,0.3,1.8,1.8,0
230159751001030,1.3,1.7,0.2,0,0.3,1.5,1.5,0
230159751001014,2.8,3.8,0.5,0,0.6,3.3,3.3,0
230159756001004,0,0,0,0,0,0,0,0
230159756001015,0,0,0,0,0,0,0,0
230159756001078,0,0,0,0,0,0,0,0
230159756001016,1.6,1,0.1,0,0.2,0.8,1.7,0
230159756001021,5.4,3.2,0.5,0,0.8,2.6,5.6,0
230159756001070,2.9,1.7,0.2,0,0.4,1.4,3,0
230159756001075,0,0,0,0,0,0,0,0
230159756001088,0,0,0,0,0,0,0,0
230159756001026,0,0,0,0,0,0,0,0
230159756001067,0,0,0,0,0,0,0,0
230159756001024,0,0,0,0,0,0,0,0
230159756004015,0,0,0,0,0,0,0,0
230159757001061,0,0,0,0,0,0,0,0
230159757001077,0,0,0,0,0,0,0,0
230159757001038,0,0,0,0,0,0,0,0
230159762003053,0,0,0,0,0,0,0,0
230159762003015,1.2,1,0.1,0,0.1,0.7,1.5,0
230159762003009,0,0,0,0,0,0,0,0
230159762003079,0,0,0,0,0,0,0,0
230159762003074,0,0,0,0,0,0,0,0
230159762003075,0,0,0,0,0,0,0,0
230159762003056,0,0,0,0,0,0,0,0
230159762003016,23.3,20,2.6,0,2.1,14.4,29.4,0
230159762003042,0,0,0,0,0,0,0,0
230159762003052,6.6,5.7,0.7,0,0.6,4.1,8.3,0
230159762003030,1.6,1.3,0.2,0,0.1,1,2,0
230159753004011,19.5,9.7,1.7,0,3.4,7.6,20.2,0
230159753003000,0,0,0,0,0,0,0,0
230159755001053,7.7,8.3,0.9,0,1.2,6.9,8.9,0
230159755001057,0,0,0,0,0,0,0,0
230159755001034,0,0,0,0,0,0,0,0
230159755001073,0,0,0,0,0,0,0,0
230159755001043,1.9,2.1,0.2,0,0.3,1.7,2.2,0
230159755001018,0,0,0,0,0,0,0,0
230159755001012,3.5,3.8,0.4,0,0.5,3.2,4.1,0
230159755001039,0,0,0,0,0,0,0,0
230159755001078,0,0,0,0,0,0,0,0
230159754003027,0,0,0,0,0,0,0,0
230159754003038,118.3,92.7,9.7,0,18.4,71.5,132.3,0
230159754003012,0,0,0,0,0,0,0,0
230159751005003,0,0,0,0,0,0,0,0
230159751005006,5,5.1,0.6,0,0.9,4.3,5.4,0
230159751004037,9.9,10.2,1.2,0,1.9,8.6,10.9,0
230159751005019,26.7,27.4,3.1,0,5,23.2,29.2,0
230159751004005,14.3,14.7,1.7,0,2.7,12.4,15.6,0
230159755003005,5.3,6,0.8,0,1,5,6.5,0
230159755003016,21.4,24.2,3.4,0,3.8,20,25.8,0
230159755002038,21.6,24.5,3.4,0,3.9,20.2,26.2,0
230159755002050,6.1,6.9,1,0,1.1,5.7,7.4,0
230159755001069,0,0,0,0,0,0,0,0
230159755001079,0,0,0,0,0,0,0,0
230159755001010,0,0,0,0,0,0,0,0
230159755001027,0,0,0,0,0,0,0,0
230159755001021,0,0,0,0,0,0,0,0
230159755001083,0,0,0,0,0,0,0,0
230159755001032,0,0,0,0,0,0,0,0
230159752001024,0,0,0,0,0,0,0,0
230159752002044,26.1,27.9,3.4,0,4.8,23.3,29.6,0
230159752001060,28.7,30.7,3.7,0,5.3,25.6,32.5,0
230159752001096,0.3,0.3,0,0,0,0.2,0.3,0
230159752003010,2.1,2.2,0.3,0,0.4,1.9,2.4,0
230159752002013,0.5,0.6,0.1,0,0.1,0.5,0.6,0
230159752002010,0,0,0,0,0,0,0,0
230159756002056,0,0,0,0,0,0,0,0
230159756002099,11.7,9.1,1,0,1.8,7.4,12.7,0
230159756006006,0,0,0,0,0,0,0,0
230159756006037,4.7,3.6,0.4,0,0.7,2.9,5.1,0
230159756002058,0,0,0,0,0,0,0,0
230159756004037,0,0,0,0,0,0,0,0
230159756002074,0,0,0,0,0,0,0,0
230159756004039,0.8,0.6,0.1,0,0.1,0.5,0.8,0
230159754003069,0,0,0,0,0,0,0,0
230159754003046,0,0,0,0,0,0,0,0
230159754003060,12.9,10.1,1.1,0,2,7.8,14.4,0
230159754003049,0,0,0,0,0,0,0,0
230159754003065,0,0,0,0,0,0,0,0
230159751001001,0,0,0,0,0,0,0,0
230159754002140,0,0,0,0,0,0,0,0
230159754002060,0,0,0,0,0,0,0,0
230159754002062,7.9,3.8,0.5,0,1.4,3.2,7.5,0
230159754002137,1.6,0.8,0.1,0,0.3,0.6,1.5,0
230159754002121,8.9,4.3,0.5,0,1.6,3.6,8.5,0
230159757001053,0,0,0,0,0,0,0,0
230159757001094,14.7,9.1,1.7,0,2,7.9,16.1,0
230159757001003,0.9,0.5,0.1,0,0.1,0.5,0.9,0
230159757001098,0,0,0,0,0,0,0,0
230159757001106,0,0,0,0,0,0,0,0
230159757001045,0,0,0,0,0,0,0,0
230159757001107,0,0,0,0,0,0,0,0
230159751004050,0,0,0,0,0,0,0,0
230159751005030,4.7,4.8,0.5,0,0.9,4,5.1,0
230159751004018,0.6,0.6,0.1,0,0.1,0.5,0.7,0
230159762002026,0.7,0.5,0.1,0,0.1,0.4,0.8,0
230159762002024,0,0,0,0,0,0,0,0
230159762001014,0.7,0.5,0.1,0,0.1,0.4,0.8,0
230159762002037,0,0,0,0,0,0,0,0
230159753003057,0,0,0,0,0,0,0,0
230159754002153,0,0,0,0,0,0,0,0
230159754002038,0,0,0,0,0,0,0,0
230159754002139,0,0,0,0,0,0,0,0
230159762003085,0,0,0,0,0,0,0,0
230159762003080,0.8,0.7,0.1,0,0.1,0.5,1,0
230159762003066,0,0,0,0,0,0,0,0
230159762003004,0,0,0,0,0,0,0,0
230159762003039,0,0,0,0,0,0,0,0
230159762003090,0,0,0,0,0,0,0,0
230159762003077,0,0,0,0,0,0,0,0
230159762003071,0,0,0,0,0,0,0,0
230159755003003,0,0,0,0,0,0,0,0
230159755002004,3.5,3.9,0.5,0,0.6,3.2,4.2,0
230159755002002,27.3,30.8,4.3,0,4.9,25.5,32.9,0
230159755004035,1.1,1.2,0.2,0,0.2,1,1.3,0
230159755004071,6.7,7.5,1.1,0,1.2,6.2,8.1,0
230159755002056,1.9,2.1,0.3,0,0.3,1.7,2.3,0
230159755002057,2.9,3.3,0.5,0,0.5,2.7,3.6,0
230159755004054,0,0,0,0,0,0,0,0
230159751003013,0,0,0,0,0,0,0,0
230159751003052,0.6,0.8,0.1,0,0.1,0.6,0.7,0
230159756003011,0,0,0,0,0,0,0,0
230159757001018,0,0,0,0,0,0,0,0
230159757001028,0,0,0,0,0,0,0,0
230159757001010,7.8,4.8,0.9,0,1.1,4.2,8.5,0
230159755003006,8.8,10,1.4,0,1.6,8.2,10.7,0
230159755002013,25.9,29.3,4.1,0,4.6,24.2,31.3,0
230159755003004,31.3,35.3,4.9,0,5.6,29.2,37.8,0
230159755003007,3.5,3.9,0.5,0,0.6,3.2,4.2,0
230159756001074,0,0,0,0,0,0,0,0
230159756001006,14.8,8.8,1.3,0,2.2,7.3,15.5,0
230159756001068,2.5,1.5,0.2,0,0.4,1.2,2.6,0
230159756001048,0.4,0.2,0,0,0.1,0.2,0.4,0
230159756001061,0,0,0,0,0,0,0,0
230159756002029,0,0,0,0,0,0,0,0
230159756002086,0,0,0,0,0,0,0,0
230159756002027,0,0,0,0,0,0,0,0
230159756006024,1.6,1.2,0.1,0,0.2,1,1.7,0
230159751001000,0,0,0,0,0,0,0,0
230159751003084,2,2.7,0.2,0,0.3,2.2,2.4,0
230159751002061,11.4,14.9,1.2,0,1.7,12.4,13.5,0
230159751002032,0,0,0,0,0,0,0,0
230159751001046,1,1.4,0.2,0,0.2,1.2,1.2,0
230159751001061,1.3,1.7,0.2,0,0.3,1.5,1.5,0
230159751001065,5.4,7.2,1,0,1.1,6.2,6.4,0
230159751001010,0,0,0,0,0,0,0,0
230159751004052,0,0,0,0,0,0,0,0
230159751004032,1.2,1.3,0.1,0,0.2,1.1,1.4,0
230159755002008,20.3,22.9,3.2,0,3.6,19,24.5,0
230159755002009,9.4,10.6,1.5,0,1.7,8.7,11.3,0
230159755002033,0,0,0,0,0,0,0,0
230159756001092,0,0,0,0,0,0,0,0
230159756001076,0,0,0,0,0,0,0,0
230159756001058,0.8,0.5,0.1,0,0.1,0.4,0.9,0
230159756001005,0,0,0,0,0,0,0,0
230159756001023,0,0,0,0,0,0,0,0
230159756001049,0,0,0,0,0,0,0,0
230159751001053,0,0,0,0,0,0,0,0
230159757001037,15.6,9.7,1.8,0,2.1,8.3,17.1,0
230159757001059,0.9,0.5,0.1,0,0.1,0.5,0.9,0
230159757001072,4.3,2.7,0.5,0,0.6,2.3,4.7,0
230159757001070,0,0,0,0,0,0,0,0
230159757001076,0,0,0,0,0,0,0,0
230159757001016,3,1.9,0.3,0,0.4,1.6,3.3,0
230159757001054,0,0,0,0,0,0,0,0
230159757001031,12.1,7.5,1.4,0,1.6,6.5,13.3,0
230159757001075,0,0,0,0,0,0,0,0
230159757001034,0,0,0,0,0,0,0,0
230159757001101,0,0,0,0,0,0,0,0
230159757001086,0,0,0,0,0,0,0,0
230159757001066,0,0,0,0,0,0,0,0
230159757001023,0,0,0,0,0,0,0,0
230159756002062,0,0,0,0,0,0,0,0
230159756004030,7.4,5.8,0.7,0,1.1,4.7,8,0
230159756004008,2.3,1.8,0.2,0,0.4,1.5,2.5,0
230159756002039,0.8,0.6,0.1,0,0.1,0.5,0.8,0
230159756002089,1.6,1.2,0.1,0,0.2,1,1.7,0
230159756006021,0,0,0,0,0,0,0,0
230159756006018,3.1,2.4,0.3,0,0.5,2,3.4,0
230159756002085,0,0,0,0,0,0,0,0
230159756002047,0,0,0,0,0,0,0,0
230159756004007,0,0,0,0,0,0,0,0
230159762003033,0,0,0,0,0,0,0,0
230159762003031,0,0,0,0,0,0,0,0
230159762003051,17.5,15,1.9,0,1.6,10.8,22,0
230159752001030,0,0,0,0,0,0,0,0
230159752001075,19.3,20.7,2.5,0,3.6,17.2,21.9,0
230159752001027,15.7,16.8,2,0,2.9,14,17.7,0
230159752002041,0.8,0.8,0.1,0,0.1,0.7,0.9,0
230159752001031,0,0,0,0,0,0,0,0
230159752002033,41,43.9,5.3,0,7.6,36.6,46.4,0
230159752003021,22.4,24,2.9,0,4.2,20,25.4,0
230159752002004,1.6,1.7,0.2,0,0.3,1.4,1.8,0
230159752001067,0.5,0.6,0.1,0,0.1,0.5,0.6,0
230159752002017,2.9,3.1,0.4,0,0.5,2.6,3.3,0
230159752002012,2.3,2.5,0.3,0,0.4,2.1,2.7,0
230159754003003,15.6,12.2,1.3,0,2.4,9.4,17.5,0
230159754003070,0,0,0,0,0,0,0,0
230159754003039,0,0,0,0,0,0,0,0
230159754003037,42.5,33.3,3.5,0,6.6,25.7,47.6,0
230159754003048,0,0,0,0,0,0,0,0
230159754003022,2,1.5,0.2,0,0.3,1.2,2.2,0
230159754003017,0,0,0,0,0,0,0,0
230159754003008,0,0,0,0,0,0,0,0
230159754003047,0,0,0,0,0,0,0,0
230159754003035,0,0,0,0,0,0,0,0
230159751003001,2.3,3.1,0.2,0,0.4,2.5,2.8,0
230159751003073,0.3,0.4,0,0,0,0.3,0.3,0
230159755003029,0,0,0,0,0,0,0,0
230159755002034,0,0,0,0,0,0,0,0
230159755002016,0,0,0,0,0,0,0,0
230159755002003,0,0,0,0,0,0,0,0
230159755004044,4.5,5.1,0.7,0,0.8,4.2,5.5,0
230159755004029,0,0,0,0,0,0,0,0
230159755004049,0,0,0,0,0,0,0,0
230159755004069,0,0,0,0,0,0,0,0
230159755004018,0.5,0.6,0.1,0,0.1,0.5,0.6,0
230159755003032,0,0,0,0,0,0,0,0
230159755004028,0,0,0,0,0,0,0,0
230159755003034,0,0,0,0,0,0,0,0
230159754001009,3.4,2.1,0.3,0,0.8,1.6,3.4,0
230159755001023,0,0,0,0,0,0,0,0
230159754003000,0,0,0,0,0,0,0,0
230159754003053,0,0,0,0,0,0,0,0
230159754003036,0,0,0,0,0,0,0,0
230159754003031,2.7,2.1,0.2,0,0.4,1.7,3.1,0
230159754003018,0,0,0,0,0,0,0,0
230159754003071,0,0,0,0,0,0,0,0
230159754003050,0,0,0,0,0,0,0,0
230159751003075,0,0,0,0,0,0,0,0
230159751002026,26.3,34.3,2.7,0,4,28.7,31.2,0
230159752002018,0.8,0.8,0.1,0,0.1,0.7,0.9,0
230159752003015,0.5,0.6,0.1,0,0.1,0.5,0.6,0
230159752001018,0,0,0,0,0,0,0,0
230159752003045,3.9,4.2,0.5,0,0.7,3.5,4.4,0
230159752001095,2.3,2.5,0.3,0,0.4,2.1,2.7,0
230159752001093,1.8,2,0.2,0,0.3,1.6,2.1,0
230159753004034,31.6,15.6,2.7,0,5.5,12.4,32.6,0
230159753003034,0.8,0.4,0.1,0,0.1,0.3,0.9,0
230159753003041,3.3,1.6,0.3,0,0.6,1.3,3.4,0
230159753003075,2.1,1,0.2,0,0.4,0.8,2.1,0
230159753003080,4.2,2.1,0.4,0,0.7,1.6,4.3,0
230159753003083,0,0,0,0,0,0,0,0
230159753003049,3.7,1.8,0.3,0,0.6,1.5,3.9,0
230159753003011,0,0,0,0,0,0,0,0
230159753003063,6.2,3.1,0.5,0,1.1,2.4,6.4,0
230159753004029,0,0,0,0,0,0,0,0
230159751002043,0,0,0,0,0,0,0,0
230159751002049,13.4,17.6,1.4,0,2.1,14.7,15.9,0
230159751003089,0,0,0,0,0,0,0,0
230159751003031,23.4,30.5,2.4,0,3.6,25.5,27.7,0
230159751002017,14.6,19.1,1.5,0,2.2,15.9,17.3,0
230159751002027,5.8,7.6,0.6,0,0.9,6.4,6.9,0
230159754002122,0,0,0,0,0,0,0,0
230159754002128,0,0,0,0,0,0,0,0
230159754002064,5.2,2.5,0.3,0,0.9,2.1,5,0
230159754002017,0,0,0,0,0,0,0,0
230159754002090,0,0,0,0,0,0,0,0
230159754002172,0,0,0,0,0,0,0,0
230159754002093,0,0,0,0,0,0,0,0
230159754002091,0,0,0,0,0,0,0,0
230159754002169,0,0,0,0,0,0,0,0
230159754002085,0,0,0,0,0,0,0,0
230159753001049,5.8,5.4,0.6,0,1,4.3,6.5,0
230159762003027,0,0,0,0,0,0,0,0
230159762003084,0,0,0,0,0,0,0,0
230159762003083,0,0,0,0,0,0,0,0
230159762003089,0,0,0,0,0,0,0,0
230159762003013,0,0,0,0,0,0,0,0
230159762003038,0,0,0,0,0,0,0,0
230159900000026,0,0,0,0,0,0,0,0
230159762003054,0.8,0.7,0.1,0,0.1,0.5,1,0
230159762003023,0,0,0,0,0,0,0,0
230159751005020,11.2,11.5,1.3,0,2.1,9.7,12.2,0
230159751004039,0.9,1,0.1,0,0.2,0.8,1,0
230159751005037,0,0,0,0,0,0,0,0
230159755003025,14.2,16,2.2,0,2.5,13.2,17.1,0
230159755002027,1.3,1.5,0.2,0,0.2,1.2,1.6,0
230159762002034,0,0,0,0,0,0,0,0
230159762002008,0,0,0,0,0,0,0,0
230159756001091,0,0,0,0,0,0,0,0
230159756001018,31.7,18.7,2.7,0,4.6,15.7,33.1,0
230159756001041,0,0,0,0,0,0,0,0
230159756001007,1.2,0.7,0.1,0,0.2,0.6,1.3,0
230159756001077,0,0,0,0,0,0,0,0
230159753003022,0,0,0,0,0,0,0,0
230159753003028,2.1,1,0.2,0,0.4,0.8,2.1,0
230159753004017,15,7.4,1.3,0,2.6,5.9,15.5,0
230159753004036,0,0,0,0,0,0,0,0
230159754002136,1.6,0.8,0.1,0,0.3,0.6,1.5,0
230159754002118,0,0,0,0,0,0,0,0
230159754002027,7.3,3.5,0.4,0,1.3,3,7,0
230159754002148,0,0,0,0,0,0,0,0
230159754002166,1.6,0.8,0.1,0,0.3,0.6,1.5,0
230159754002045,0,0,0,0,0,0,0,0
230159762003046,3.1,2.7,0.3,0,0.3,1.9,3.9,0
230159762003076,0,0,0,0,0,0,0,0
230159762003000,0,0,0,0,0,0,0,0
230159762003050,0,0,0,0,0,0,0,0
230159755004024,0,0,0,0,0,0,0,0
230159755004032,0,0,0,0,0,0,0,0
230159755002055,1.9,2.1,0.3,0,0.3,1.7,2.3,0
230159755002059,9.1,10.3,1.4,0,1.6,8.5,11,0
230159755003001,0.3,0.3,0,0,0,0.2,0.3,0
230159755004020,1.1,1.2,0.2,0,0.2,1,1.3,0
230159754001013,0,0,0,0,0,0,0,0
