GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20USSDSHA,G20USSRMES,G20USSLODO,G20USSOWRI,G20GOVDFEL,G20GOVRSUN,G20GOVLPER,G20GOVOWRI
330099615002012,0,0,0,0,0,0,0,0,0,0,0
330099615003068,0,0,0,0,0,0,0,0,0,0,0
330099615003015,0,0,0,0,0,0,0,0,0,0,0
330099615003034,7.7,4,0.3,7.9,3.7,0.3,0,5.1,6.6,0.2,0
330099615002025,16.8,8.8,0.5,17.3,8,0.6,0,11.2,14.3,0.4,0
330099615003029,0,0,0,0,0,0,0,0,0,0,0
330099615001028,0,0,0,0,0,0,0,0,0,0,0
330099615003007,0,0,0,0,0,0,0,0,0,0,0
330099615002000,2.9,1.5,0.1,3,1.4,0.1,0,1.9,2.5,0.1,0
330099615002044,0,0,0,0,0,0,0,0,0,0,0
330099615001004,109.2,57.1,3.6,112.2,52.1,4.1,0.1,72.8,93,2.5,0.1
330099604002012,0,0,0,0,0,0,0,0,0,0,0
330099604002035,0,0,0,0,0,0,0,0,0,0,0
330099604002210,0,0,0,0,0,0,0,0,0,0,0
330099604002076,0,0,0,0,0,0,0,0,0,0,0
330099604002111,0,0,0,0,0,0,0,0,0,0,0
330099604002088,0,0,0,0,0,0,0,0,0,0,0
330099604002057,0,0,0,0,0,0,0,0,0,0,0
330099604002047,0,0,0,0,0,0,0,0,0,0,0
330099604002031,5.7,4.4,0.1,5.9,4,0.2,0,2.9,7,0.1,0
330099604001026,33.8,26.1,0.9,35,23.8,1.3,0,17.4,41.5,0.8,0
330099604001028,0,0,0,0,0,0,0,0,0,0,0
330099604002020,0,0,0,0,0,0,0,0,0,0,0
330099605003033,0.5,0.8,0,0.6,0.6,0.1,0,0.3,0.9,0,0
330099605003083,0,0,0,0,0,0,0,0,0,0,0
330099605003070,0,0,0,0,0,0,0,0,0,0,0
330099605003016,0,0,0,0,0,0,0,0,0,0,0
330099605003040,0,0,0,0,0,0,0,0,0,0,0
330099605003010,0.3,0.4,0,0.3,0.3,0,0,0.2,0.5,0,0
330099605003006,0,0,0,0,0,0,0,0,0,0,0
330099605003055,4.5,6.5,0.3,5.5,5.1,0.5,0,2.9,8,0.3,0
330099605003056,1.8,2.7,0.1,2.2,2.1,0.2,0,1.2,3.3,0.1,0
330099605003036,0,0,0,0,0,0,0,0,0,0,0
330099604002174,14.9,8,0.3,15,8.1,0.3,0,8.9,13.9,0.3,0
330099604002191,0,0,0,0,0,0,0,0,0,0,0
330099604002132,0,0,0,0,0,0,0,0,0,0,0
330099604002167,0,0,0,0,0,0,0,0,0,0,0
330099604002163,4.6,2.5,0.1,4.6,2.5,0.1,0,2.7,4.3,0.1,0
330099604002156,0,0,0,0,0,0,0,0,0,0,0
330099614003045,5.6,4.3,0.2,5.9,3.9,0.2,0,3.6,6.3,0.1,0
330099614003010,0,0,0,0,0,0,0,0,0,0,0
330099614003031,0.8,0.6,0,0.8,0.5,0,0,0.5,0.8,0,0
330099614003028,5.6,4.3,0.2,5.9,3.9,0.2,0,3.6,6.3,0.1,0
330099614003032,0,0,0,0,0,0,0,0,0,0,0
330099614003027,12,9.2,0.4,12.6,8.3,0.4,0,7.7,13.4,0.2,0
330099614002042,7.9,6,0.2,8.3,5.5,0.3,0,5,8.8,0.2,0
330099614002008,3,2.3,0.1,3.1,2.1,0.1,0,1.9,3.3,0.1,0
330099614002009,10.2,7.8,0.3,10.6,7,0.3,0,6.5,11.3,0.2,0
330099614002022,0,0,0,0,0,0,0,0,0,0,0
330099614002053,0,0,0,0,0,0,0,0,0,0,0
330099614002062,0,0,0,0,0,0,0,0,0,0,0
330099614002044,2.3,1.7,0.1,2.4,1.6,0.1,0,1.4,2.5,0,0
330099614002039,1.5,1.2,0,1.6,1,0,0,1,1.7,0,0
330099614003023,0,0,0,0,0,0,0,0,0,0,0
330099614001033,0,0,0,0,0,0,0,0,0,0,0
330099614002038,7.5,5.8,0.2,7.9,5.2,0.2,0,4.8,8.4,0.2,0
330099617003026,0,0,0,0,0,0,0,0,0,0,0
330099618005039,0,0,0,0,0,0,0,0,0,0,0
330099618005019,0,0,0,0,0,0,0,0,0,0,0
330099617002006,0,0,0,0,0,0,0,0,0,0,0
330099617006019,0,0,0,0,0,0,0,0,0,0,0
330099617004022,37.4,11.8,0.6,37.4,11,1.1,0,28,20.4,0.5,0
330099618001015,23.3,7.7,0.5,23.5,6.9,0.8,0,16.6,13.8,0.5,0
330099618001020,18,6,0.4,18.1,5.3,0.7,0,12.8,10.7,0.4,0
330099618001011,19,6.3,0.4,19.2,5.7,0.7,0,13.6,11.3,0.4,0
330099617006046,0,0,0,0,0,0,0,0,0,0,0
330099617001028,0,0,0,0,0,0,0,0,0,0,0
330099617001012,3.4,1.2,0.1,3.4,1.1,0.1,0,2.5,2,0.1,0
330099617001014,7.4,2.6,0.1,7.4,2.4,0.2,0,5.5,4.3,0.1,0
330099618003022,0,0,0,0,0,0,0,0,0,0,0
330099617001026,13,4.5,0.2,13.1,4.2,0.3,0,9.7,7.6,0.2,0
330099618001038,0,0,0,0,0,0,0,0,0,0,0
330099617006040,0,0,0,0,0,0,0,0,0,0,0
330099617004017,0,0,0,0,0,0,0,0,0,0,0
330099617003021,0,0,0,0,0,0,0,0,0,0,0
330099604002008,0,0,0,0,0,0,0,0,0,0,0
330099604002068,0,0,0,0,0,0,0,0,0,0,0
330099604002209,0,0,0,0,0,0,0,0,0,0,0
330099604002158,4.6,2.5,0.1,4.6,2.5,0.1,0,2.7,4.3,0.1,0
330099604002176,0,0,0,0,0,0,0,0,0,0,0
330099604002151,0,0,0,0,0,0,0,0,0,0,0
330099604002150,86.2,46,1.4,86.6,46.7,1.4,0,51.4,80.4,1.4,0
330099604002153,6.9,3.7,0.1,6.9,3.7,0.1,0,4.1,6.4,0.1,0
330099604002146,0,0,0,0,0,0,0,0,0,0,0
330099604002172,0,0,0,0,0,0,0,0,0,0,0
330099604002154,9.2,4.9,0.2,9.2,5,0.2,0,5.5,8.6,0.2,0
330099604002169,0,0,0,0,0,0,0,0,0,0,0
330099604002203,1.1,0.6,0,1.2,0.6,0,0,0.7,1.1,0,0
330099607002080,0,0,0,0,0,0,0,0,0,0,0
330099607002030,0,0,0,0,0,0,0,0,0,0,0
330099607002034,0,0,0,0,0,0,0,0,0,0,0
330099615002050,79.4,41.5,2.6,81.6,37.9,3,0.1,52.9,67.6,1.8,0
330099615002049,22.6,11.8,0.7,23.2,10.8,0.9,0,15.1,19.3,0.5,0
330099615003061,39,20.4,1.3,40,18.6,1.5,0,26,33.2,0.9,0
330099615002047,1,0.5,0,1,0.5,0,0,0.6,0.8,0,0
330099615001032,0,0,0,0,0,0,0,0,0,0,0
330099615001015,6.3,3.3,0.2,6.4,3,0.2,0,4.2,5.3,0.1,0
330099615003070,0,0,0,0,0,0,0,0,0,0,0
330099615001035,1.4,0.8,0,1.5,0.7,0.1,0,1,1.2,0,0
330099615001025,0.5,0.3,0,0.5,0.2,0,0,0.3,0.4,0,0
330099615002020,0,0,0,0,0,0,0,0,0,0,0
330099615002043,0,0,0,0,0,0,0,0,0,0,0
330099615001030,2.9,1.5,0.1,3,1.4,0.1,0,1.9,2.5,0.1,0
330099602001149,59.2,27.1,1.2,49.3,26.6,1.9,0,41.4,45.6,1,0
330099602001170,0,0,0,0,0,0,0,0,0,0,0
330099601001036,55.8,54,1.8,61,47.8,2.7,0,33.1,76.3,1.5,0.2
330099601003031,0,0,0,0,0,0,0,0,0,0,0
330099601003022,0,0,0,0,0,0,0,0,0,0,0
330099601003025,4,3.9,0.1,4.4,3.4,0.2,0,2.4,5.5,0.1,0
330099601005008,0,0,0,0,0,0,0,0,0,0,0
330099601002023,7.4,7.1,0.2,8,6.3,0.4,0,4.4,10.1,0.2,0
330099601001040,4.3,4.2,0.1,4.7,3.7,0.2,0,2.6,5.9,0.1,0
330099601002022,10.4,10,0.3,11.3,8.9,0.5,0,6.2,14.2,0.3,0
330099601002010,6.3,6.1,0.2,6.9,5.4,0.3,0,3.8,8.7,0.2,0
330099601005024,0,0,0,0,0,0,0,0,0,0,0
330099601005042,0,0,0,0,0,0,0,0,0,0,0
330099601005085,0,0,0,0,0,0,0,0,0,0,0
330099601001044,0,0,0,0,0,0,0,0,0,0,0
330099601001037,0.7,0.6,0,0.7,0.6,0,0,0.4,0.9,0,0
330099601005116,7,6.8,0.2,7.7,6,0.3,0,4.2,9.6,0.2,0
330099601002024,14.7,14.2,0.5,16.1,12.6,0.7,0,8.7,20.1,0.4,0
330099601001018,24.1,23.3,0.8,26.3,20.6,1.2,0,14.3,32.9,0.7,0.1
330099601001030,4,3.9,0.1,4.4,3.4,0.2,0,2.4,5.5,0.1,0
330099601005016,0,0,0,0,0,0,0,0,0,0,0
330099601003021,0,0,0,0,0,0,0,0,0,0,0
330099605002093,8.2,6.2,0.2,9,5.2,0.3,0,4.5,9.7,0.4,0
330099605002088,2.2,1.6,0.1,2.4,1.4,0.1,0,1.2,2.6,0.1,0
330099605002140,2.2,1.6,0.1,2.4,1.4,0.1,0,1.2,2.6,0.1,0
330099605002039,1.7,1.3,0.1,1.9,1.1,0.1,0,0.9,2,0.1,0
330099605002089,0,0,0,0,0,0,0,0,0,0,0
330099605002139,2.6,2,0.1,2.8,1.7,0.1,0,1.4,3.1,0.1,0
330099605002050,0.9,0.7,0,0.9,0.6,0,0,0.5,1,0,0
330099605002104,1.7,1.3,0.1,1.9,1.1,0.1,0,0.9,2,0.1,0
330099605001028,0,0,0,0,0,0,0,0,0,0,0
330099605002117,0,0,0,0,0,0,0,0,0,0,0
330099605002073,2.6,2,0.1,2.8,1.7,0.1,0,1.4,3.1,0.1,0
330099613001081,0,0,0,0,0,0,0,0,0,0,0
330099613001082,0,0,0,0,0,0,0,0,0,0,0
330099613001074,12.8,17.9,0.7,14.2,15.7,1.1,0.1,7.7,22.5,0.8,0.1
330099613001069,39.3,55,2.1,43.9,48.4,3.3,0.4,23.9,69.2,2.3,0.2
330099608001066,0,0,0,0,0,0,0,0,0,0,0
330099608001080,15.1,13,0.6,16.3,11.8,0.6,0,9.6,18.4,0.5,0
330099609001133,1.4,1.7,0.1,1.5,1.5,0.1,0,0.9,2,0.1,0
330099609001039,0,0,0,0,0,0,0,0,0,0,0
330099609001044,2.8,3.3,0.1,3,3.1,0.2,0,1.9,4.1,0.1,0.1
330099609001138,0,0,0,0,0,0,0,0,0,0,0
330099609001034,0,0,0,0,0,0,0,0,0,0,0
330099609001137,0,0,0,0,0,0,0,0,0,0,0
330099603004207,0,0,0,0,0,0,0,0,0,0,0
330099613002023,0.6,0.8,0,0.7,0.7,0.1,0,0.4,1,0,0
330099613003051,0,0,0,0,0,0,0,0,0,0,0
330099613003047,0,0,0,0,0,0,0,0,0,0,0
330099613003023,0,0,0,0,0,0,0,0,0,0,0
330099613003077,0,0,0,0,0,0,0,0,0,0,0
330099609001054,0.9,1.4,0,1,1.2,0,0,0.5,1.7,0,0
330099609001009,0,0,0,0,0,0,0,0,0,0,0
330099609001059,2.9,4.7,0.1,3.2,4.1,0.1,0,1.8,5.6,0.2,0
330099616021011,0,0,0,0,0,0,0,0,0,0,0
330099616024028,0,0,0,0,0,0,0,0,0,0,0
330099616025014,0,0,0,0,0,0,0,0,0,0,0
330099606002082,0,0,0,0,0,0,0,0,0,0,0
330099603003109,0,0,0,0,0,0,0,0,0,0,0
330099603003092,0,0,0,0,0,0,0,0,0,0,0
330099603003118,2.9,3.9,0.1,3.2,3.4,0,0,1.9,4.8,0.1,0
330099607001075,0,0,0,0,0,0,0,0,0,0,0
330099607001071,0,0,0,0,0,0,0,0,0,0,0
330099607001127,0,0,0,0,0,0,0,0,0,0,0
330099607001126,0,0,0,0,0,0,0,0,0,0,0
330099607001053,0,0,0,0,0,0,0,0,0,0,0
330099607001097,1.6,0.8,0,1.7,0.8,0,0,1.2,1.3,0,0
330099607001150,1.1,0.5,0,1.1,0.5,0,0,0.8,0.8,0,0
330099607001085,13.8,6.9,0.4,14.1,6.6,0.3,0,10.2,10.6,0.2,0
330099607001059,0,0,0,0,0,0,0,0,0,0,0
330099605002138,6.1,4.6,0.2,6.6,3.9,0.2,0,3.3,7.2,0.3,0
330099605002100,0,0,0,0,0,0,0,0,0,0,0
330099605002063,15.6,11.8,0.5,17,9.9,0.5,0.1,8.5,18.4,0.7,0
330099605002142,0,0,0,0,0,0,0,0,0,0,0
330099605002026,3.5,2.6,0.1,3.8,2.2,0.1,0,1.9,4.1,0.2,0
330099605002097,2.6,2,0.1,2.8,1.7,0.1,0,1.4,3.1,0.1,0
330099605001030,0,0,0,0,0,0,0,0,0,0,0
330099605002049,8.6,6.6,0.3,9.4,5.5,0.3,0,4.7,10.2,0.4,0
330099605002105,0,0,0,0,0,0,0,0,0,0,0
330099605002033,0,0,0,0,0,0,0,0,0,0,0
330099605002087,3.9,3,0.1,4.2,2.5,0.1,0,2.1,4.6,0.2,0
330099613001011,1,1.4,0.1,1.2,1.3,0.1,0,0.6,1.8,0.1,0
330099613001012,1.4,1.9,0.1,1.5,1.7,0.1,0,0.8,2.4,0.1,0
330099613001044,0,0,0,0,0,0,0,0,0,0,0
330099613001066,3.8,5.3,0.2,4.2,4.7,0.3,0,2.3,6.7,0.2,0
330099613001005,4.1,5.8,0.2,4.6,5.1,0.3,0,2.5,7.3,0.2,0
330099613001032,7.2,10.1,0.4,8.1,8.9,0.6,0.1,4.4,12.8,0.4,0
330099615003017,19.2,10.1,0.6,19.8,9.2,0.7,0,12.8,16.4,0.4,0
330099615002029,0,0,0,0,0,0,0,0,0,0,0
330099615002009,40.4,21.1,1.3,41.5,19.3,1.5,0,26.9,34.4,0.9,0
330099615002006,0.5,0.3,0,0.5,0.2,0,0,0.3,0.4,0,0
330099615002004,28.4,14.9,0.9,29.2,13.5,1.1,0,18.9,24.2,0.6,0
330099615001033,0,0,0,0,0,0,0,0,0,0,0
330099615001034,0,0,0,0,0,0,0,0,0,0,0
330099602001133,2.3,1.1,0,1.9,1,0.1,0,1.6,1.8,0,0
330099602001016,41.2,18.9,0.8,34.3,18.5,1.3,0,28.8,31.8,0.7,0
330099602001156,0,0,0,0,0,0,0,0,0,0,0
330099602001041,0,0,0,0,0,0,0,0,0,0,0
330099602001050,4.1,1.9,0.1,3.4,1.8,0.1,0,2.8,3.1,0.1,0
330099604001000,6.1,4.7,0.2,6.3,4.3,0.2,0,3.1,7.5,0.1,0
330099603002006,0.3,0.3,0,0.3,0.3,0,0,0.2,0.4,0,0
330099603002016,1.1,1.4,0,1.3,1.2,0.1,0,0.7,1.8,0,0
330099603002029,8,9.7,0.3,8.9,8.1,0.6,0,5,12.5,0.3,0
330099603001014,0,0,0,0,0,0,0,0,0,0,0
330099603002040,10.2,12.5,0.3,11.5,10.5,0.8,0,6.5,16.1,0.3,0.1
330099603002033,0,0,0,0,0,0,0,0,0,0,0
330099603001008,0,0,0,0,0,0,0,0,0,0,0
330099603001001,0,0,0,0,0,0,0,0,0,0,0
330099603001003,0,0,0,0,0,0,0,0,0,0,0
330099603001005,4.6,5.6,0.2,5.1,4.6,0.3,0,2.9,7.1,0.2,0
330099604002152,0,0,0,0,0,0,0,0,0,0,0
330099604002182,0,0,0,0,0,0,0,0,0,0,0
330099607002104,0,0,0,0,0,0,0,0,0,0,0
330099607002098,0,0,0,0,0,0,0,0,0,0,0
330099607002111,0,0,0,0,0,0,0,0,0,0,0
330099607002006,10.6,12.2,0.5,10,12.4,0.7,0,5.9,16.8,0.5,0.1
330099607002115,1.1,1.3,0.1,1.1,1.3,0.1,0,0.6,1.8,0.1,0
330099607002081,0,0,0,0,0,0,0,0,0,0,0
330099607002113,0,0,0,0,0,0,0,0,0,0,0
330099607002060,0,0,0,0,0,0,0,0,0,0,0
330099607002037,6.8,7.8,0.3,6.4,7.9,0.5,0,3.8,10.8,0.3,0
330099614003048,25.9,19.9,0.8,27.2,18,0.8,0,16.5,28.8,0.5,0
330099609001042,0,0,0,0,0,0,0,0,0,0,0
330099609001135,16.2,19.1,0.6,17.1,17.7,1.1,0,10.9,23.5,0.8,0.3
330099609001127,8.8,10.4,0.3,9.3,9.6,0.6,0,5.9,12.8,0.4,0.2
330099609001027,1.8,2.1,0.1,1.9,1.9,0.1,0,1.2,2.6,0.1,0
330099609001140,0,0,0,0,0,0,0,0,0,0,0
330099609001040,0,0,0,0,0,0,0,0,0,0,0
330099609001012,0,0,0,0,0,0,0,0,0,0,0
330099609001176,0,0,0,0,0,0,0,0,0,0,0
330099609001149,0,0,0,0,0,0,0,0,0,0,0
330099604002109,0,0,0,0,0,0,0,0,0,0,0
330099604002010,0,0,0,0,0,0,0,0,0,0,0
330099604002014,44.4,34.4,1.1,46,31.2,1.7,0,22.9,54.5,1,0
330099604002125,0,0,0,0,0,0,0,0,0,0,0
330099604002121,0,0,0,0,0,0,0,0,0,0,0
330099604002124,0,0,0,0,0,0,0,0,0,0,0
330099604002052,0,0,0,0,0,0,0,0,0,0,0
330099604001024,1.1,0.9,0,1.2,0.8,0,0,0.6,1.4,0,0
330099604002022,0,0,0,0,0,0,0,0,0,0,0
330099604002063,0.8,0.6,0,0.8,0.5,0,0,0.4,0.9,0,0
330099604002106,4.2,3.2,0.1,4.3,2.9,0.2,0,2.2,5.1,0.1,0
330099604001018,6.8,5.3,0.2,7.1,4.8,0.3,0,3.5,8.4,0.2,0
330099604002103,0,0,0,0,0,0,0,0,0,0,0
330110025002031,0,0,0,0,0,0,0,0,0,0,0
330110018001011,11.8,9.2,0.5,12.6,7.8,0.8,0,7,13.7,0.6,0
330110018001014,4.7,3.6,0.2,5,3.1,0.3,0,2.8,5.4,0.2,0
330110018001015,6.8,5.3,0.3,7.3,4.5,0.4,0,4.1,7.9,0.3,0
330110018001016,4,3.1,0.2,4.3,2.7,0.3,0,2.4,4.7,0.2,0
330110011003007,6.8,5.3,0.3,7.3,4.5,0.4,0,4.1,7.9,0.3,0
330110011004004,8.4,6.5,0.3,9,5.6,0.6,0,5,9.7,0.4,0
330110025001012,31.3,31.1,1,34.1,27.6,1.3,0,16.9,44.7,0.7,0
330110011004008,6.2,4.8,0.3,6.7,4.1,0.4,0,3.7,7.2,0.3,0
330110011005035,13.7,12.8,0.4,15.1,11.2,0.5,0,7.8,18.5,0.3,0
330110011005029,9.3,7.2,0.4,10,6.2,0.6,0,5.5,10.8,0.4,0
330110011005026,9.4,8.8,0.3,10.3,7.7,0.3,0,5.4,12.7,0.2,0
330110025001016,24.3,24.1,0.8,26.4,21.3,1,0,13.1,34.6,0.5,0
330110026002008,5.2,5.2,0.2,5.7,4.6,0.2,0,2.8,7.5,0.1,0
330110024004008,18.6,15.3,0.7,20.1,12.9,1,0,10.3,21.5,0.6,0
330110024004011,14.7,12.1,0.5,16,10.3,0.8,0,8.2,17.1,0.5,0
330110024004026,0,0,0,0,0,0,0,0,0,0,0
330112004002070,0,0,0,0,0,0,0,0,0,0,0
330110026003016,33.7,27.7,1.2,36.5,23.5,1.9,0.1,18.6,39,1.2,0
330110109001012,9,5.8,0.3,8.8,4.9,0.4,0,5.8,8.7,0.3,0
330110109004015,7.6,4.9,0.3,7.5,4.2,0.4,0,4.9,7.4,0.2,0
330110109004027,21.1,13.7,0.7,20.7,11.6,1,0,13.6,20.4,0.6,0.1
330110109004006,4.9,3.1,0.2,4.7,2.7,0.2,0,3.1,4.7,0.1,0
330110109004004,9,5.8,0.3,8.8,4.9,0.4,0,5.8,8.7,0.3,0
330110109004018,45.4,29.4,1.5,44.4,24.9,2.2,0.1,29.3,43.8,1.3,0.2
330110109002021,5.9,3.8,0.2,5.8,3.2,0.3,0,3.8,5.7,0.2,0
330110109003005,26.7,17.3,0.9,26.1,14.6,1.3,0.1,17.2,25.7,0.8,0.1
330110109002022,9.4,6,0.3,9.1,5.1,0.5,0,6,9,0.3,0
330110113001006,7.5,5,0.2,8,4.4,0.2,0,4.6,7.8,0.2,0
330110107002020,8,5.5,0.2,8.5,4.8,0.3,0,5.2,8.1,0.2,0
330110113003021,11.7,7.8,0.3,12.5,6.8,0.4,0,7.2,12.2,0.3,0
330110112002030,6.1,4.1,0.2,6.5,3.6,0.2,0,3.7,6.4,0.1,0
330110109002009,15.9,10.3,0.5,15.6,8.7,0.8,0,10.3,15.4,0.5,0.1
330110110003030,19.7,12.8,0.6,19.3,10.8,1,0,12.7,19.1,0.6,0.1
330110110003023,6.6,4.3,0.2,6.4,3.6,0.3,0,4.2,6.4,0.2,0
330110110003020,13.5,8.7,0.4,13.2,7.4,0.7,0,8.7,13,0.4,0.1
330110112001006,0,0,0,0,0,0,0,0,0,0,0
330110111022023,153.2,86.7,3.8,155.7,78.9,5.6,0,99.8,134.8,4,0.1
330110112001050,9.4,5.3,0.2,9.6,4.9,0.3,0,6.1,8.3,0.2,0
330110110003018,14.4,10,0.4,15.3,8.6,0.5,0,9.3,14.6,0.4,0
330110110002000,5.4,3.8,0.1,5.8,3.2,0.2,0,3.5,5.5,0.2,0
330110106003023,6.7,4.7,0.2,7.2,4,0.2,0,4.3,6.8,0.2,0
330110026003045,0,0,0,0,0,0,0,0,0,0,0
330110026003040,1.5,1.5,0,1.6,1.3,0.1,0,0.8,2.1,0,0
330110026003038,3.7,3.7,0.1,4.1,3.3,0.2,0,2,5.3,0.1,0
330110026004037,0.7,0.7,0,0.8,0.7,0,0,0.4,1.1,0,0
330110026004006,0,0,0,0,0,0,0,0,0,0,0
330110024006001,5.6,4.6,0.2,6.1,3.9,0.3,0,3.1,6.5,0.2,0
330110009022017,0,0,0,0,0,0,0,0,0,0,0
330110011001047,0,0,0,0,0,0,0,0,0,0,0
330110011001025,9.1,6.3,0.4,9.7,5.4,0.6,0,5.8,9.4,0.4,0
330110011001044,0,0,0,0,0,0,0,0,0,0,0
330110011001030,8,5.5,0.3,8.4,4.7,0.5,0,5,8.2,0.4,0
330110011001031,2.4,1.6,0.1,2.5,1.4,0.2,0,1.5,2.4,0.1,0
330110011005016,15.7,14.6,0.4,17.2,12.8,0.5,0,8.9,21.2,0.3,0
330110010003026,0,0,0,0,0,0,0,0,0,0,0
330110002021022,5.7,4.3,0.2,6,3.8,0.3,0,1.4,5.9,0.2,0
330110001012012,0,0,0,0,0,0,0,0,0,0,0
330110013001003,13.5,9.3,0.5,14.4,7.9,0.9,0,8.6,13.9,0.6,0
330110009011004,32.1,20.7,0.8,33.8,18.5,1.1,0.1,19.7,32.4,0.6,0.1
330110185021011,2.1,3,0.2,2.3,2.7,0.2,0,1.4,3.7,0.1,0
330110185021029,2.1,3,0.2,2.3,2.7,0.2,0,1.4,3.7,0.1,0
330110185021006,0,0,0,0,0,0,0,0,0,0,0
330110110001013,3.8,2.7,0.1,4.1,2.3,0.1,0,2.5,3.9,0.1,0
330110110001015,13.1,9.1,0.3,14,7.8,0.4,0,8.5,13.3,0.4,0
330110112002011,2.2,1.3,0.1,2.3,1.2,0.1,0,1.5,2,0.1,0
330110112002016,4,2.3,0.1,4.1,2.1,0.1,0,2.6,3.6,0.1,0
330110111022025,0,0,0,0,0,0,0,0,0,0,0
330110111011010,105.6,59.7,2.6,107.3,54.3,3.8,0,68.8,92.9,2.7,0.1
330110110001022,0,0,0,0,0,0,0,0,0,0,0
330110110002015,9,6.2,0.2,9.5,5.3,0.3,0,5.8,9.1,0.3,0
330110110001018,9,6.2,0.2,9.5,5.3,0.3,0,5.8,9.1,0.3,0
330110110002010,12.2,8.4,0.3,12.9,7.2,0.4,0,7.8,12.4,0.4,0
330110111022001,0,0,0,0,0,0,0,0,0,0,0
330110111021014,44.9,25.4,1.1,45.7,23.1,1.6,0,29.3,39.5,1.2,0
330110106003016,10.6,7.3,0.3,11.2,6.3,0.4,0,6.8,10.7,0.3,0
330110113001002,0,0,0,0,0,0,0,0,0,0,0
330110103021014,23.8,17,0.6,24.9,15.3,0.9,0,15,25.4,0.5,0
330110102001030,8.4,6,0.2,8.7,5.4,0.3,0,5.3,8.9,0.2,0
330110102001033,7.1,5,0.2,7.4,4.5,0.3,0,4.4,7.5,0.2,0
330110103022046,0,0,0,0,0,0,0,0,0,0,0
330110103012034,6.6,4.7,0.2,6.9,4.2,0.2,0,4.2,7.1,0.2,0
330110103012005,3.4,2.6,0.1,3.5,2.5,0.1,0,2.1,3.7,0.1,0
330110115001021,6.6,5.2,0.2,7.1,4.6,0.3,0,4.1,7.6,0.2,0
330110114012017,0,0,0,0,0,0,0,0,0,0,0
330110115002015,13.7,10.8,0.3,14.6,9.5,0.5,0,8.5,15.6,0.4,0
330110103012008,13.2,9.5,0.4,13.8,8.5,0.5,0,8.3,14.1,0.3,0
330110121002044,11.9,13.9,0.4,13,12.3,0.5,0,6.7,18.9,0.3,0
330110131004013,6.3,7.1,0.2,6.8,6.3,0.3,0,3,10.2,0.2,0
330110131003003,0,0,0,0,0,0,0,0,0,0,0
330110131003001,0,0,0,0,0,0,0,0,0,0,0
330110131002008,10.9,12.3,0.4,11.8,10.9,0.5,0,5.3,17.7,0.3,0
330110131002044,24.2,27.4,0.9,26.3,24.4,1.2,0,11.7,39.4,0.7,0
330110131002025,18.8,21.3,0.7,20.4,18.9,0.9,0,9.1,30.6,0.5,0
330110131004000,51.4,58.1,1.8,55.7,51.7,2.5,0.1,24.9,83.7,1.5,0.1
330110131002048,13,14.7,0.5,14,13,0.6,0,6.3,21.1,0.4,0
330110131002002,0.8,0.9,0,0.9,0.8,0,0,0.4,1.4,0,0
330110131002009,6.7,7.6,0.2,7.2,6.7,0.3,0,3.2,10.9,0.2,0
330110131002018,0,0,0,0,0,0,0,0,0,0,0
330110131001013,8.8,9.9,0.3,9.5,8.8,0.4,0,4.3,14.3,0.3,0
330110185021030,3.9,5.4,0.3,4.1,4.9,0.5,0,2.6,6.8,0.2,0
330110185021049,5.6,7.9,0.5,6,7.1,0.7,0,3.7,9.9,0.3,0
330110185021053,0,0,0,0,0,0,0,0,0,0,0
330110185021037,12.6,17.8,1,13.5,16.1,1.5,0,8.4,22.4,0.8,0.1
330110185021055,1.4,2,0.1,1.5,1.8,0.2,0,0.9,2.5,0.1,0
330110185021082,3.5,4.9,0.3,3.8,4.5,0.4,0,2.3,6.2,0.2,0
330110185021061,2.8,4,0.2,3,3.6,0.3,0,1.9,5,0.2,0
330110185021047,4.9,6.9,0.4,5.3,6.2,0.6,0,3.3,8.7,0.3,0
330110185021018,0.7,1,0.1,0.8,0.9,0.1,0,0.5,1.2,0,0
330110143001023,2.7,2.4,0.1,2.9,2.2,0.1,0,1.5,3.6,0.1,0
330110141004005,0.5,0.4,0,0.5,0.4,0,0,0.3,0.6,0,0
330110143004004,0,0,0,0,0,0,0,0,0,0,0
330110141004014,0,0,0,0,0,0,0,0,0,0,0
330110103011003,15.4,11,0.4,16.1,9.9,0.6,0,9.7,16.5,0.4,0
330110103021018,3.5,2.5,0.1,3.7,2.3,0.1,0,2.2,3.8,0.1,0
330110103021008,10.6,7.6,0.3,11,6.8,0.4,0,6.7,11.3,0.2,0
330110103022052,10.6,7.6,0.3,11,6.8,0.4,0,6.7,11.3,0.2,0
330110103012019,11,7.9,0.3,11.5,7.1,0.4,0,7,11.8,0.3,0
330110103012020,12.8,9.2,0.3,13.4,8.2,0.5,0,8.1,13.6,0.3,0
330110103012028,8.8,6.3,0.2,9.2,5.6,0.3,0,5.6,9.4,0.2,0
330110112001005,0,0,0,0,0,0,0,0,0,0,0
330110102001016,6.4,4.3,0.2,6.8,3.8,0.2,0,4.1,6.5,0.2,0
330110102002019,0,0,0,0,0,0,0,0,0,0,0
330110102002001,22.5,15.1,0.6,23.7,13.3,0.8,0,14.2,22.9,0.6,0
330110114012034,12.4,9.8,0.3,13.2,8.6,0.5,0,7.7,14.1,0.3,0
