GEOID,G18GOVRSUN,G18GOVDKEL,G18GOVIJAR,G18GOVOWRI
330150560002002,17.2,11,0.6,0.1
330150560001052,0,0,0,0
330150560001050,0,0,0,0
330150560001055,0,0,0,0
330150560002055,0.4,0.3,0,0
330150560001034,0,0,0,0
330150540002000,61.4,30,1.6,0
330150540002029,61.8,30.3,1.6,0
330150540002003,87,42.6,2.3,0.1
330150540001019,0.8,0.4,0,0
330150540001011,15.1,7.4,0.4,0
330150540001021,13.9,6.8,0.4,0
330150600001045,5.9,4.3,0.1,0
330151064002036,9.1,11.9,0.2,0
330151062001019,2.4,3.2,0.1,0
330150610012060,8.2,10.7,0.2,0
330151062001007,5.7,7.6,0.1,0
330150610011013,3.6,4.8,0.1,0
330150610012062,11.8,15.5,0.3,0
330150590002054,20.7,13.8,0.5,0
330150590002076,0.8,0.5,0,0
330150590003045,4.5,3,0.1,0
330150590001037,9.8,6.5,0.2,0
330150590001027,0,0,0,0
330151064002013,8.5,11.1,0.2,0
330150590001043,17.3,11.5,0.4,0
330150590001041,12,8,0.3,0
330150590001024,3.8,2.5,0.1,0
330150590001052,0,0,0,0
330150590001063,0,0,0,0
330150590001009,0,0,0,0
330150590003010,0,0,0,0
330150590001018,0,0,0,0
330151064002032,20.8,27.4,0.4,0
330150590001033,0,0,0,0
330150610013061,4.8,6.4,0.1,0
330150590003060,7.1,4.8,0.2,0
330150610012027,25.4,33.4,0.5,0
330150610011041,1.5,2,0,0
330150590002027,33.5,22.3,0.8,0
330150590002063,7.5,5,0.2,0
330150590001091,0,0,0,0
330151062001011,5.1,6.8,0.1,0
330151064002007,0,0,0,0
330150590001077,0,0,0,0
330150590002018,1.1,0.8,0,0
330150590002001,0,0,0,0
330150590003001,0.8,0.5,0,0
330150590002074,4.1,2.8,0.1,0
330150590003021,0,0,0,0
330150590001025,1.9,1.3,0,0
330150590002044,0,0,0,0
330150590002067,11.7,7.8,0.3,0
330150590001007,0,0,0,0
330150590003011,9.4,6.3,0.2,0
330150610013045,0,0,0,0
330150610013042,0,0,0,0
330151062001034,0,0,0,0
330151062004009,0,0,0,0
330151062001001,67.6,89.1,1.5,0
330150610012025,1.2,1.6,0,0
330150610013024,2.7,3.6,0.1,0
330150560002073,0,0,0,0
330150560002001,0,0,0,0
330150510001070,11.6,6,0.2,0
330150510002051,0,0,0,0
330150600002025,4.8,3.5,0.1,0
330150500002098,3.3,1.4,0,0
330150675012022,0,0,0,0
330150675012030,0,0,0,0
330150590003015,8.6,5.8,0.2,0
330150675012003,0,0,0,0
330150500002099,0,0,0,0
330150590003020,15.8,10.5,0.4,0
330150035002032,12,8.3,0.3,0
330150035002022,6.6,4.6,0.2,0
330150036023008,41.7,29,1.2,0
330150035002015,44.1,30.6,1.3,0
330150035002023,2.1,1.5,0.1,0
330150036012023,4.3,3,0.1,0
330150035002018,7.7,5.4,0.2,0
330150034002020,16.7,11.6,0.5,0
330150620001044,4.6,2.6,0.1,0
330150620001036,8.3,4.7,0.2,0
330150036014008,3.2,2.2,0.1,0
330150036014018,7.4,5.2,0.2,0
330150036014017,55,38.2,1.6,0
330150620001011,8.7,5,0.2,0
330150036011010,14.6,10.1,0.4,0
330150036012003,8.8,6.1,0.3,0
330150036012002,13.8,9.6,0.4,0
330150036014001,0,0,0,0
330150036023015,0.3,0.2,0,0
330150620001040,43.7,24.8,0.9,0
330150620001041,24.8,14.1,0.5,0
330150530001001,52.9,27.4,1.4,0
330150530002014,11,5.7,0.3,0
330150530002029,18,9.3,0.5,0
330150530002021,63.2,32.7,1.7,0
330150530001003,2.9,1.5,0.1,0
330150530002039,9.9,5.1,0.3,0
330150530001033,13.2,6.8,0.4,0
330150530002038,9.5,4.9,0.3,0
330150530001017,40.4,20.9,1.1,0
330150530001005,4,2.1,0.1,0
330150560002067,12.6,8.1,0.4,0
330150560002043,6.3,4,0.2,0
330150560002051,23.6,15.1,0.8,0.1
330150560002029,0,0,0,0
330150560002059,0.8,0.5,0,0
330150560002075,0,0,0,0
330150560001007,4.2,2.7,0.1,0
330150560001015,0,0,0,0
330150560002013,11.8,7.5,0.4,0
330150560002011,12.6,8.1,0.4,0
330150560002030,9.7,6.2,0.3,0
330150560002033,9.3,5.9,0.3,0
330150560002021,77,49.2,2.6,0.3
330150560002005,2.5,1.6,0.1,0
330150560001041,0,0,0,0
330150560001045,0,0,0,0
330150560002060,0,0,0,0
330150560002058,0,0,0,0
330150034003008,1.3,0.9,0,0
330150036022013,16.2,11.3,0.5,0
330150033012005,0,0,0,0
330150033021010,9,6.3,0.3,0
330150036022022,0,0,0,0
330150033023008,0,0,0,0
330150036011005,1.3,0.9,0,0
330150036012011,0,0,0,0
330150036014016,14.6,10.1,0.4,0
330150033021003,17.8,12.4,0.5,0
330150034001005,7.4,5.2,0.2,0
330150036012026,0,0,0,0
330150036012010,16.7,11.6,0.5,0
330150035003000,0,0,0,0
330150034003011,0,0,0,0
330150034001018,1.3,0.9,0,0
330150034001014,0,0,0,0
330150034001015,5,3.5,0.1,0
330150033011009,6.6,4.6,0.2,0
330150033012007,72,50,2.1,0
330150034003031,3.5,2.4,0.1,0
330150034002004,27.4,19,0.8,0
330150034004013,5.3,3.7,0.2,0
330150033023004,8.5,5.9,0.2,0
330150034002003,9.3,6.5,0.3,0
330150034002002,3.5,2.4,0.1,0
330150034002009,23.9,16.6,0.7,0
330150034004009,4.5,3.1,0.1,0
330150034003022,18.6,12.9,0.5,0
330150034003023,7.2,5,0.2,0
330150033023006,145.1,100.7,4.2,0
330150590002003,6.4,4.3,0.2,0
330150034003000,9,6.3,0.3,0
330150036022040,0,0,0,0
330150035002043,13.3,9.2,0.4,0
330150036023007,10.9,7.6,0.3,0
330150033012016,11.7,8.1,0.3,0
330150036023006,0,0,0,0
330150036022023,1.3,0.9,0,0
330150033012015,8,5.5,0.2,0
330150036021001,3.2,2.2,0.1,0
330150036022015,1.9,1.3,0.1,0
330150590002009,0,0,0,0
330150590002064,12.4,8.3,0.3,0
330150036022034,25,17.3,0.7,0
330150036023016,22.6,15.7,0.7,0
330150036022041,0,0,0,0
330150620001035,21.2,12,0.4,0
330150036013004,12.2,8.5,0.4,0
330150033011030,5.3,3.7,0.2,0
330150036023012,0,0,0,0
330150036022018,0,0,0,0
330150035002009,20.7,14.4,0.6,0
330150036023000,76.3,52.9,2.2,0
330150036012020,24.7,17.2,0.7,0
330150640001014,0,0,0,0
330150640001019,17.9,10.3,0.4,0
330150640001046,14.5,8.4,0.3,0
330150625002046,0,0,0,0
330150625002011,0.8,0.6,0,0
330150625002027,0,0,0,0
330150625002009,0,0,0,0
330150625002000,31.6,25,0.9,0
330150625002036,0,0,0,0
330150039012000,44.4,30,0.8,0
330150039012016,9.7,6.6,0.2,0
330150039022008,5.8,3.9,0.1,0
330150039011045,1.1,0.7,0,0
330150037011019,0,0,0,0
330150037011006,0,0,0,0
330150037031030,77.6,52.5,1.4,0
330150697003023,111.5,104.2,1.5,0
330150035002026,2.7,1.8,0.1,0
330150036014010,35.3,24.5,1,0
330150036012014,0.5,0.4,0,0
330150036014004,65.9,45.8,1.9,0
330150036013010,29.2,20.3,0.9,0
330150035002005,9.3,6.5,0.3,0
330150036023011,0,0,0,0
330150034004004,0,0,0,0
330150035003002,31.1,21.6,0.9,0
330150034003004,2.4,1.7,0.1,0
330150034001007,0.5,0.4,0,0
330150033011006,6.9,4.8,0.2,0
330150033012011,5.6,3.9,0.2,0
330150033011014,16.2,11.3,0.5,0
330150540002039,29.4,14.4,0.8,0
330150540002016,7.1,3.5,0.2,0
330150540002005,12.6,6.2,0.3,0
330150540002013,29.8,14.6,0.8,0
330150540002011,24.4,11.9,0.6,0
330150540001050,2.1,1,0.1,0
330150540001052,10.5,5.1,0.3,0
330150037031003,0,0,0,0
330150037033005,5.8,3.9,0.1,0
330150037033004,1.1,0.7,0,0
330150037033013,0,0,0,0
330150037032016,2.5,1.7,0,0
330159800111033,0,0,0,0
330159800111029,0,0,0,0
330150038012008,32.5,22,0.6,0
330150037033011,1.1,0.7,0,0
330150039011019,0,0,0,0
330150039011016,35.4,23.9,0.6,0
330150039011059,2.9,2,0.1,0
330150033023002,19.1,13.3,0.6,0
330150036014014,26,18.1,0.8,0
330150036014003,0.8,0.6,0,0
330150036023004,35.9,24.9,1,0
330150035002046,0,0,0,0
330150620001059,15.6,8.9,0.3,0
330150620001020,2.8,1.6,0.1,0
330150620001007,6.9,3.9,0.1,0
330150620001024,23.5,13.3,0.5,0
330150540001046,0,0,0,0
330150540001027,0,0,0,0
330150540002014,2.5,1.2,0.1,0
330150540002012,1.3,0.6,0,0
330151075003007,12,10.2,0.2,0
330151075002052,5.1,4.3,0.1,0
330151075002047,11,9.4,0.2,0
330151075003042,17.5,14.9,0.3,0
330151075002033,3.7,3.1,0.1,0
330151075002040,0,0,0,0
330150038022014,17.3,11.7,0.3,0
330150697003016,66.9,62.5,0.9,0
330150620001048,51,29,1,0
330150620001060,5.5,3.1,0.1,0
330150620001052,0,0,0,0
330150620001063,0,0,0,0
330150590003002,0.8,0.5,0,0
330150590003016,24.8,16.5,0.6,0
330150590003038,3.4,2.3,0.1,0
330150590002060,1.9,1.3,0,0
330150590003003,2.3,1.5,0.1,0
330150590002037,4.5,3,0.1,0
330150590001029,0.8,0.5,0,0
330150590001054,0,0,0,0
330150590002034,0,0,0,0
330151062004006,6,8,0.1,0
330150610013029,1.2,1.6,0,0
330151062003009,8.8,11.5,0.2,0
330151062003018,14.8,19.5,0.3,0
330151062004005,10.6,13.9,0.2,0
330151062004017,12.1,15.9,0.3,0
330151064002028,44.7,58.9,1,0
330150610011043,0,0,0,0
330150610012065,5.7,7.6,0.1,0
330150610013034,0,0,0,0
330151062004002,6.6,8.7,0.1,0
330151064001015,16,21.1,0.3,0
330151064001009,8.8,11.5,0.2,0
330151062001000,3.9,5.2,0.1,0
330151064003012,6,8,0.1,0
330151064002024,0,0,0,0
330150610011010,3.9,5.2,0.1,0
330150610011030,0,0,0,0
330151062001017,6.6,8.7,0.1,0
330150697003001,51.6,48.2,0.7,0
330150697003004,0,0,0,0
330150697003024,3.7,3.5,0,0
330150697003021,0,0,0,0
330150697003015,0,0,0,0
330150697003000,0,0,0,0
330150675012039,21,15.1,0.4,0
330150610011021,19,25.1,0.4,0
330150610013005,58.6,77.1,1.3,0
330150610011029,0,0,0,0
330151062001030,0,0,0,0
330151064002048,0,0,0,0
330150610012043,0,0,0,0
330151062003003,2.1,2.8,0,0
330151064002047,0,0,0,0
330150610013026,0,0,0,0
330150610013025,0,0,0,0
330150610012006,0,0,0,0
330150540001036,0.8,0.4,0,0
330150675012042,2.9,2.1,0.1,0
330150675012021,22.5,16.2,0.5,0
330150675012043,15.2,10.9,0.3,0
330150540002024,8,3.9,0.2,0
330150540001003,2.1,1,0.1,0
330150540001005,3.4,1.6,0.1,0
330150540002015,18.9,9.3,0.5,0
330150540002023,3.8,1.9,0.1,0
330150540002045,11.3,5.6,0.3,0
330150540001023,75.2,36.8,2,0.1
330151075002061,10.1,8.7,0.1,0
330151075003001,59.8,51.1,0.9,0
330151075003043,23,19.7,0.3,0
330151075002050,2.3,2,0,0
330151075002019,0,0,0,0
330151041011018,0,0,0,0
330151041012024,2.4,1.3,0,0
330151041012021,43.3,22.8,0.5,0
330151041021014,0.8,0.4,0,0
330151041012028,0,0,0,0
330150560001018,10.1,6.5,0.3,0
330150560002022,4.2,2.7,0.1,0
330150560002085,3.8,2.4,0.1,0
330150560001043,0,0,0,0
330150590002045,46.3,30.8,1.1,0
330150590002058,9,6,0.2,0
330150590001014,0,0,0,0
330150590003080,1.5,1,0,0
330150590001026,0,0,0,0
330150590001036,0,0,0,0
330150590001085,0,0,0,0
330150590001059,17.3,11.5,0.4,0
330150590001030,0,0,0,0
330150590001057,0,0,0,0
330150590001069,0,0,0,0
330150590002007,1.1,0.8,0,0
330150590001089,0,0,0,0
330151041012016,33.9,17.9,0.4,0
330151041021021,0,0,0,0
330151041021026,0,0,0,0
330151041021031,0,0,0,0
330151041011013,9.4,5,0.1,0
330151041012006,10.2,5.4,0.1,0
330151041022037,2.9,1.5,0,0
330151041012032,0,0,0,0
330151041022006,2.4,1.3,0,0
330151041021019,0,0,0,0
330150560001009,24.8,15.9,0.8,0.1
330150560001001,2.9,1.9,0.1,0
330150560001016,55.1,35.2,1.9,0.2
330150590001021,6,4,0.1,0
330150590001080,7.9,5.3,0.2,0
330150590002010,3.8,2.5,0.1,0
330150590002006,1.5,1,0,0
330150590003077,9,6,0.2,0
330150590002073,7.1,4.8,0.2,0
330150590003082,0,0,0,0
330150590001060,0,0,0,0
330150590003051,0,0,0,0
330150590001083,0,0,0,0
330150590001028,0,0,0,0
330150590002004,0,0,0,0
330150590002016,3.8,2.5,0.1,0
330150590002078,2.3,1.5,0.1,0
330150590003044,2.3,1.5,0.1,0
330150590002065,9,6,0.2,0
330150610011011,0,0,0,0
330151062002000,0,0,0,0
330151062002002,0,0,0,0
330151041011028,1.6,0.9,0,0
330151041011027,1.6,0.9,0,0
330150650011011,2.2,1.8,0,0
330150650051015,8.7,7,0.1,0
330150650051012,10.8,8.8,0.2,0
330150650081024,18,14.7,0.3,0
330150650083010,12.3,10,0.2,0
330150650083001,0,0,0,0
330150625002019,10.7,8.4,0.3,0
330150625002026,12.7,10,0.4,0
330151051004053,22.2,13.3,0.5,0
330151051003006,13.7,8.2,0.3,0
330151051003010,3,1.8,0.1,0
330151051001033,11.8,7.1,0.2,0
330150560002012,12.2,7.8,0.4,0
330150560001012,0,0,0,0
330150610012004,18.4,24.3,0.4,0
330151062002018,0,0,0,0
330150610012009,6,8,0.1,0
330150610012036,1.5,2,0,0
330151062001004,6,8,0.1,0
330150610012024,0,0,0,0
330150610013023,1.5,2,0,0
330150610013011,5.1,6.8,0.1,0
330150610012002,0,0,0,0
330150610013001,0,0,0,0
330151064003009,61,80.3,1.3,0
330150650061007,34.6,28.2,0.5,0
330150650051004,5.4,4.4,0.1,0
330150650052002,0.7,0.6,0,0
330150650052020,0,0,0,0
330150650052018,3.2,2.6,0,0
330150650071010,0,0,0,0
330150650071014,0,0,0,0
330150650082012,0,0,0,0
330150650071003,6.8,5.6,0.1,0
330150650081029,0,0,0,0
330150650082006,9,7.3,0.1,0
330151051001009,0,0,0,0
330151051001004,85,50.9,1.7,0
330151051001021,24,14.4,0.5,0
330151051003004,8.1,4.9,0.2,0
330151051001005,3.3,2,0.1,0
330151051002034,0.7,0.4,0,0
330150560001014,8.8,5.6,0.3,0
330150560001026,7.6,4.8,0.3,0
330150560001070,10.5,6.7,0.4,0
330150610013012,6.3,8.4,0.1,0
330150610013019,0,0,0,0
330151062001018,9.1,11.9,0.2,0
330151062001026,2.1,2.8,0,0
330150610011009,2.1,2.8,0,0
330150610011027,0,0,0,0
330150610012067,9.1,11.9,0.2,0
330150650082020,2.5,2.1,0,0
330150650082009,9.7,7.9,0.1,0
330150650051007,0,0,0,0
330150650012002,0,0,0,0
330150650012021,2.2,1.8,0,0
330150650012005,0,0,0,0
330150650014044,0,0,0,0
330150650014030,36,29.3,0.5,0
330150650011001,5.8,4.7,0.1,0
330150650015005,25.6,20.8,0.4,0
330150650082011,0,0,0,0
330150650062004,90.1,73.3,1.4,0.1
330151051004022,5.2,3.1,0.1,0
330151051001008,0,0,0,0
330150038021009,0,0,0,0
330150038012003,11.2,7.6,0.2,0
330150038012002,16.6,11.2,0.3,0
330150560001069,1.7,1.1,0.1,0
330150560002047,25.2,16.1,0.8,0.1
330150560002064,22.3,14.3,0.7,0.1
330150560001051,0,0,0,0
330150560001046,0,0,0,0
330150560001054,2.9,1.9,0.1,0
330150560001062,0.8,0.5,0,0
330150560001039,0,0,0,0
330150650051011,7.9,6.5,0.1,0
330150650051014,11.9,9.7,0.2,0
330150650061018,32.4,26.4,0.5,0
330150650012052,6.8,5.6,0.1,0
330150650012055,0,0,0,0
330150650011016,76.8,62.5,1.2,0.1
330150650011027,8.3,6.7,0.1,0
330150039021005,30.7,20.8,0.5,0
330150038012007,11.5,7.8,0.2,0
330150038022017,4.3,2.9,0.1,0
330150039011053,14.1,9.5,0.3,0
330150039012007,4.3,2.9,0.1,0
330150039022010,0.7,0.5,0,0
330150037012017,13,8.8,0.2,0
330150037032013,26.3,17.8,0.5,0
330150037032011,18.8,12.7,0.3,0
330150560002081,0,0,0,0
330150560002080,0,0,0,0
330150560001030,0,0,0,0
330150033021020,0,0,0,0
330150036023021,0,0,0,0
330150034002013,17,11.8,0.5,0
330150033022006,1.1,0.7,0,0
330150033022013,28.2,19.6,0.8,0
330150033011002,23.6,16.4,0.7,0
330150033022010,7.7,5.4,0.2,0
330150033022017,0,0,0,0
330150650013003,37.1,30.2,0.6,0
330150650014035,67.4,54.8,1,0.1
330150650081005,0,0,0,0
330150650014027,7.2,5.9,0.1,0
330150650012077,0.7,0.6,0,0
330150650013014,0,0,0,0
330150650061004,22.4,18.2,0.3,0
330150650015009,5.8,4.7,0.1,0
330150037032037,0,0,0,0
330150037033009,169.6,114.8,3,0.1
330150039011006,0,0,0,0
330150037011003,5.8,3.9,0.1,0
330150037032027,0.7,0.5,0,0
330150037012021,12.6,8.5,0.2,0
330150038021005,15.9,10.7,0.3,0
330150036014019,4.3,3,0.1,0
330150033011018,4.5,3.1,0.1,0
330150033011026,39.1,27.1,1.1,0
330150035002002,18.6,12.9,0.5,0
330150034003017,0,0,0,0
330150034004021,0,0,0,0
330150035001002,8.2,5.7,0.2,0
330150035002011,12.5,8.7,0.4,0
330150035001004,1.3,0.9,0,0
330150650012023,0,0,0,0
330150650012031,0,0,0,0
330150650052004,0,0,0,0
330150650052008,0,0,0,0
330150650052033,18.7,15.3,0.3,0
330150640001021,7.2,4.2,0.1,0
330150640001064,3.4,2,0.1,0
330150640001023,0,0,0,0
330150640001026,3.4,2,0.1,0
330150650012034,0,0,0,0
330150039011036,161.7,109.4,2.9,0.1
330150039021019,12.3,8.3,0.2,0
330150039022006,0,0,0,0
330150037011023,44,29.8,0.8,0
330150039011047,16.6,11.2,0.3,0
330150039021001,11.5,7.8,0.2,0
330150039012011,7.9,5.4,0.1,0
330151011004002,134.7,84.3,3.8,0.1
330151011004021,8.7,5.4,0.2,0
330150570002009,10.2,6.9,0.3,0
330150570001007,3.6,2.5,0.1,0
330150570002010,0,0,0,0
330150570003041,0.7,0.5,0,0
330150570003050,10.2,6.9,0.3,0
330150570001004,8,5.4,0.2,0
330150570001030,4,2.7,0.1,0
330150570002007,0,0,0,0
330150570002041,1.8,1.2,0,0
330150570003047,5.8,4,0.1,0
330150580001050,0,0,0,0
330150570001021,2.2,1.5,0.1,0
330150570002051,15.6,10.6,0.4,0
330150570003039,0.4,0.2,0,0
330150570001034,2.9,2,0.1,0
330150580001131,3.8,3,0.1,0
330150580001046,0,0,0,0
330150580002061,0.4,0.3,0,0
330150580001021,10.7,8.3,0.3,0
330151011004030,12.5,7.8,0.4,0
330151011003015,7.7,4.8,0.2,0
330151074001018,0,0,0,0
330150691003012,4.3,9.4,0.1,0
330151074002020,0,0,0,0
330151072002004,33.5,49.7,0.9,0.2
330151074001033,7.3,10.8,0.2,0
330150675011035,5.8,8.2,0.2,0
330150675011040,2.3,3.2,0.1,0
330150675023026,0,0,0,0
330150675013041,0.3,0.4,0,0
330150675013003,7.4,10.4,0.2,0
330150675013000,0,0,0,0
330150675023005,4.8,6.8,0.2,0
330150675011012,0.8,1.1,0,0
330150570001046,1.5,1,0,0
330150570002000,7.3,4.9,0.2,0
330150675013022,6.3,9,0.2,0
330151021003002,0,0,0,0
330150675013026,0,0,0,0
330151021002020,0,0,0,0
330151021001000,21.1,13.4,0.7,0
330151021001007,4.9,3.1,0.1,0
330150570002024,4.4,3,0.1,0
330150570003023,4,2.7,0.1,0
330150580002049,18,13.9,0.5,0
330151021003010,97.4,61.9,3,0
330151021003024,20.5,13,0.6,0
330150580002048,15,11.5,0.4,0
330150580002007,0,0,0,0
330150580002055,2.3,1.8,0.1,0
330150580002013,0,0,0,0
330151021003009,0,0,0,0
330151021003005,2.4,1.5,0.1,0
330151021001005,70.4,44.7,2.2,0
330151021002017,9.7,6.2,0.3,0
330151021001024,9.7,6.2,0.3,0
330151021003003,9.7,6.2,0.3,0
330151021002007,0,0,0,0
330150580002024,13.8,10.6,0.4,0
330150580001007,6.5,5,0.2,0
330151011001022,23.2,14.5,0.7,0
330150660001017,14.2,11.9,0.2,0
330151021003000,67.9,43.2,2.1,0
330150580002034,0,0,0,0
330150580002059,0.8,0.6,0,0
330150580001094,38.3,29.6,1,0
330151011001000,40.2,25.1,1.1,0
330150660001010,9.2,7.7,0.1,0
330150660001025,0.8,0.7,0,0
330150660001027,0,0,0,0
330150580001098,2.3,1.8,0.1,0
330150660001001,0.8,0.7,0,0
330150660002032,25.9,21.7,0.3,0
330150660003041,1.7,1.4,0,0
330150660003008,1.7,1.4,0,0
330150660003000,13,10.8,0.2,0
330150660003037,0.8,0.7,0,0
330150580001115,5,3.8,0.1,0
330150580002015,4.6,3.5,0.1,0
330150660002008,47.7,39.9,0.6,0
330150660003010,8.4,7,0.1,0
330150660003017,10.9,9.1,0.1,0
330151011002001,81,50.7,2.3,0
330151011003018,0,0,0,0
330150660003029,36.4,30.4,0.5,0
330150660002017,0.8,0.7,0,0
330150660003057,8.4,7,0.1,0
330150660003024,1.7,1.4,0,0
330150660002044,8.4,7,0.1,0
330150580001023,22.6,17.4,0.6,0
330151011002007,0,0,0,0
330151011003013,7.4,4.6,0.2,0
330150660002041,0,0,0,0
330150660002012,4.2,3.5,0.1,0
330150660002013,10.4,8.7,0.1,0
330150660003051,0,0,0,0
330150660002033,0,0,0,0
330150580001024,21.5,16.6,0.6,0
330151011001036,0,0,0,0
330151011002027,0,0,0,0
330151011002026,20.3,12.7,0.6,0
330150660002054,0,0,0,0
330150580001118,22.2,17.1,0.6,0
330150580001042,0,0,0,0
330151011002010,11.9,7.4,0.3,0
330150570002005,58.1,39.5,1.5,0.1
330150570003024,15.6,10.6,0.4,0
330150570001016,0,0,0,0
330150580002001,23,17.7,0.6,0
330151011004004,0.6,0.4,0,0
330150570001029,27.2,18.5,0.7,0
330150570001001,2.5,1.7,0.1,0
330150570003020,0,0,0,0
330150570003032,0,0,0,0
330150570002014,9.4,6.4,0.2,0
330150580001093,0,0,0,0
330150580001045,0,0,0,0
330150620001005,13.8,7.8,0.3,0
330150036023013,5,3.5,0.1,0
330150033021000,85.8,59.6,2.5,0
330150035002003,5.6,3.9,0.2,0
330150033022012,7.2,5,0.2,0
330150033022009,1.9,1.3,0.1,0
330150033021018,1.6,1.1,0,0
330150036014020,30.6,21.2,0.9,0
330150033012014,24.2,16.8,0.7,0
330150036021000,102.8,71.4,3,0
330150036022009,1.9,1.3,0.1,0
330150036023019,8.5,5.9,0.2,0
330150036023018,16.7,11.6,0.5,0
330150036022004,9.6,6.6,0.3,0
330150034002022,0,0,0,0
330150620001053,7.8,4.4,0.2,0
330150620001065,0,0,0,0
330150620001049,61.6,35,1.2,0
330150620001028,2.8,1.6,0.1,0
330150620001030,0,0,0,0
330150620001038,0,0,0,0
330150620001014,0,0,0,0
330150620001015,4.6,2.6,0.1,0
330150590003036,9.4,6.3,0.2,0
330150590003066,43.6,29,1,0
330150590002013,13.2,8.8,0.3,0
330150590002047,2.3,1.5,0.1,0
330150590003025,11.3,7.5,0.3,0
330150590002059,11.3,7.5,0.3,0
330150590003043,22.9,15.3,0.5,0
330150590001008,0,0,0,0
330150039011015,59.2,40,1.1,0
330150039011049,0,0,0,0
330150039011011,16.6,11.2,0.3,0
330150037011024,0,0,0,0
330150039011022,14.4,9.8,0.3,0
330150039011057,0,0,0,0
330150039011040,9.4,6.3,0.2,0
330150039011035,0,0,0,0
330150039012017,18.8,12.7,0.3,0
330150037012018,32.8,22.2,0.6,0
330150037011017,0,0,0,0
330150037031011,0,0,0,0
330150037031009,0,0,0,0
330151075001003,0,0,0,0
330151075001014,0,0,0,0
330151075001086,0,0,0,0
330151075001017,0,0,0,0
330151075001045,3.4,2.3,0.1,0
330151075001011,0,0,0,0
330151075001006,0,0,0,0
330151075001024,0,0,0,0
330151075001039,0,0,0,0
330151075001037,0,0,0,0
330151075001064,0,0,0,0
330151075001079,0,0,0,0
330151075001098,0,0,0,0
330150675011018,11.4,16.1,0.4,0
330150675021013,20.5,29,0.7,0
330150675013010,0.8,1.1,0,0
330150675023003,0.5,0.7,0,0
330150580002000,3.5,2.7,0.1,0
330150580001077,1.2,0.9,0,0
330150580001048,1.2,0.9,0,0
330150580001130,5,3.8,0.1,0
330150580001085,6.5,5,0.2,0
330150580001072,2.3,1.8,0.1,0
330150580002064,0,0,0,0
330150580001088,5.8,4.4,0.1,0
330150580002036,0,0,0,0
330150580002032,0,0,0,0
330151011004033,0,0,0,0
330151011002003,32.2,20.1,0.9,0
330151011001019,9.6,6,0.3,0
330151011003002,7.1,4.4,0.2,0
330151011001031,0,0,0,0
330151011003023,16.4,10.3,0.5,0
330151011003024,7.7,4.8,0.2,0
330151011001021,16.4,10.3,0.5,0
330151011004017,74.6,46.7,2.1,0
330151011002000,8,5,0.2,0
330151011001008,0,0,0,0
330151011002008,0,0,0,0
330151011002017,0,0,0,0
330151011001034,39.9,24.9,1.1,0
330151011004014,0.6,0.4,0,0
330151011004031,9.6,6,0.3,0
330151011004005,29.9,18.7,0.8,0
330151011001030,0,0,0,0
330151011001001,0,0,0,0
330151011004011,14.1,8.8,0.4,0
330151074002033,0,0,0,0
330151074002021,49,72.8,1.4,0.3
330150693002047,2.9,4.3,0.1,0
330150693002031,5.1,9.6,0.2,0
330150693002009,9.7,14.4,0.3,0.1
330151074001012,5.1,7.6,0.1,0
330150693002005,0,0,0,0
330150697002018,0,0,0,0
330151072002017,0,0,0,0
330150692002006,4.7,12.3,0.2,0
330150697002014,6.1,8,0.2,0
330150691002022,0,0,0,0
330150693001046,8.3,15.6,0.3,0
330150691001012,0,0,0,0
330150692001000,8,20.9,0.3,0
330150692001019,6.6,17.4,0.3,0
330150692001024,2.9,7.7,0.1,0
330150692001007,1.4,3.6,0.1,0
330150692001016,14.8,38.8,0.6,0
330150692001026,10.9,28.6,0.4,0
330150692001009,2.1,5.6,0.1,0
330150692001006,3.7,9.7,0.1,0
330150692001001,4.7,12.3,0.2,0
330150692001005,5.1,13.3,0.2,0
330150692001013,13.5,35.2,0.5,0
330150691001027,7,15.4,0.1,0
330150692002000,6.3,16.3,0.2,0
330150692001036,9.8,25.5,0.4,0
330150692001033,12.3,32.2,0.5,0
330150691002005,6.3,16.3,0.2,0
330150692002020,4.7,12.3,0.2,0
330150691002000,8,20.9,0.3,0
330150691002002,4.7,12.3,0.2,0
330150691002007,5.9,15.3,0.2,0
330150697002001,3.7,8.1,0.1,0
330151072003019,6.5,9.7,0.2,0
330151072001040,2.7,3.5,0.1,0
330151072004022,4.4,5.8,0.1,0
330150691003005,0.6,1.3,0,0
330150691001021,2.7,6,0.1,0
330150691001022,5.8,12.8,0.1,0
330150691003025,4.8,10.7,0.1,0
330150691003029,4.3,9.4,0.1,0
330150697001013,0,0,0,0
330150697001006,2.7,6,0.1,0
330151072001010,1.7,2.2,0,0
330150040003013,27.5,12.1,0.4,0
330150040002071,0,0,0,0
330150040003041,21.8,9.6,0.3,0
330150040003046,7.8,3.4,0.1,0
330150040002073,0,0,0,0
330150040001019,3.6,1.6,0,0
330150040001060,0,0,0,0
330150040002024,9.9,4.3,0.1,0
330150040003050,0,0,0,0
330150040003021,0,0,0,0
330150040002045,0,0,0,0
330150040001022,10.4,4.5,0.1,0
330150600001029,2.2,1.6,0,0
330150600001034,69.6,50.4,1.4,0.1
330150600001046,15.5,11.3,0.3,0
330150600002037,6.3,4.6,0.1,0
