GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREOFUE,G20PREOKIN,G20PREIWES,G20PREIPIE,G20PREOWRI,G20USSRERN,G20USSDGRE,G20USSLSTE,G20USSOHER,G20USSOWRI
19031031007,19,031,031007,132.78,63.44,0.71,0.24,0.24,0,0,0.24,0,0.94,125.7,64.62,3.54,1.65,0.24
19031031008,19,031,031008,229.78,110.65,4.24,1.7,0,0.42,0,0.85,0,0.42,215.79,114.04,10.17,2.12,0
19031031009,19,031,031009,130.55,73.05,2.89,0.72,0,0,0,0,0,0.36,122.59,73.77,4.7,2.17,0.36
19031031010,19,031,031010,58.47,36.32,1.27,0,0.08,0,0,0,0.08,0.25,55.76,35.98,2.46,0.42,0
19031031011,19,031,031011,201.35,105.72,2.19,0.44,1.1,0.22,0.22,0.22,0,0.22,187.97,109.45,5.92,2.63,0
19031031012,19,031,031012,109.6,128.98,3.94,0.91,0.61,0,0,0,0,0.61,115.65,122.92,4.54,1.21,0
19031031013,19,031,031013,1301.14,1033.9,23.71,2.94,2.35,2.47,0.47,3.47,0,5.47,1252.43,1011.9,43.71,15.65,2
19031031014,19,031,031014,306,93,4,0,0,0,0,0,0,1,304,93,7,2,0
19031031015,19,031,031015,395.24,195.47,9.4,2.35,0.78,0.39,0,0.39,0,0.39,386.62,193.51,13.32,5.09,0
19031031016,19,031,031016,468.3,231.6,11.14,2.78,0.93,0.46,0,0.46,0,0.46,458.09,229.28,15.78,6.03,0
19031031017,19,031,031017,142.73,70.59,3.39,0.85,0.28,0.14,0,0.14,0,0.14,139.62,69.88,4.81,1.84,0
19031031018,19,031,031018,158.77,83.36,1.73,0.35,0.86,0.17,0.17,0.17,0,0.17,148.22,86.3,4.67,2.08,0
19031031019,19,031,031019,2.73,1.35,0.06,0.02,0.01,0,0,0,0,0,2.67,1.34,0.09,0.04,0
19031031020,19,031,031020,125.74,66.02,1.37,0.27,0.68,0.14,0.14,0.14,0,0.14,117.39,68.35,3.7,1.64,0
19031031021,19,031,031021,225.79,271.84,8.07,1.81,1.25,0.03,0.05,0.11,0,1.27,236.84,259.9,9.58,2.6,0.05
19031031022,19,031,031022,568.61,895.18,18.99,2.29,3.15,0.97,1.95,3.89,0,4.12,547.51,883.18,31.88,10.19,1.95
19033033001,19,033,033001,340.86,168.76,3.71,0.37,0.74,0,0,0.74,0,2.6,326.02,178.77,5.93,4.82,0.74
19033033002,19,033,033002,93.75,37.5,0,0,0.43,0,0,0.43,0.43,0,92.05,39.63,0.85,0,0
19033033003,19,033,033003,200,124,3,0,0,0,0,2,0,0,179,138,6,2,0
19033033004,19,033,033004,357,223,2,1,1,0,0,0,1,0,298,258,11,11,1
19033033005,19,033,033005,121.41,56.59,0.72,1.43,0.36,0,0,0,0,0,108.52,65.54,3.58,2.15,0
19033033007,19,033,033007,172.94,105.41,1.84,0.73,0.22,0.37,0,1.01,0,0.3,153.55,117.47,5.79,1.83,0.08
19033033008,19,033,033008,171.56,82.48,0.67,0.11,0.72,0.02,0.01,0.67,0.57,0.23,165.99,87.22,2.53,0.37,0.01
19033033009,19,033,033009,2692.2,1865.28,40.3,4.9,4.86,4.97,1.99,5.88,0,14.78,2560.39,1938.58,68.57,20.65,2.99
19033033010,19,033,033010,323,161.44,3.52,0.34,0.69,0.02,0,0.71,0,2.43,309.13,170.68,5.62,4.51,0.69
19033033011,19,033,033011,105.89,52.43,1.15,0.12,0.23,0,0,0.23,0,0.81,101.28,55.54,1.84,1.5,0.23
19033033012,19,033,033012,151.65,75.08,1.65,0.17,0.33,0,0,0.33,0,1.16,145.05,79.54,2.64,2.15,0.33
19033033013,19,033,033013,64.53,29.61,1.01,0.25,0,0,0,0,0.51,0.25,57.19,34.92,2.28,1.01,0
19033033014,19,033,033014,128.05,63.78,1.47,0.49,0,0,0,0.98,0,0,115.29,71.63,3.92,0.98,0
19033033015,19,033,033015,106.73,49.74,0.63,1.26,0.31,0,0,0,0,0,95.39,57.61,3.15,1.89,0
19033033016,19,033,033016,87.75,40.9,0.52,1.04,0.26,0,0,0,0,0,78.43,47.37,2.59,1.55,0
19033033017,19,033,033017,23.08,10.76,0.14,0.27,0.07,0,0,0,0,0,20.63,12.46,0.68,0.41,0
19033033018,19,033,033018,242.08,136.14,1.65,0,0,0.55,0,1.65,0,1.1,216.28,148.76,7.14,4.39,0
19033033019,19,033,033019,198.92,111.86,1.35,0,0,0.45,0,1.35,0,0.9,177.72,122.24,5.86,3.61,0
19033033020,19,033,033020,190.47,87.39,2.99,0.75,0,0,0,0,1.49,0.75,168.81,103.08,6.72,2.99,0
19033033021,19,033,033021,135.8,67.23,2.58,0,0,1.52,0,0,0,0,125.02,71.49,6.51,2.58,0.45
19033033022,19,033,033022,90.9,44.62,1.65,0,0,1.1,0,0,0,0,83.74,46.83,4.96,1.65,0.55
19033033023,19,033,033023,38.3,19.15,0.77,0,0,0.38,0,0,0,0,35.24,20.68,1.53,0.77,0
19033033024,19,033,033024,336.24,469.89,8.24,2.07,2,1.06,0,3.06,0,3.04,294.18,493.47,19.43,10.19,0.04
19033033025,19,033,033025,554,623,14,1,2,1,0,5,1,3,484,666,27,11,0
19033033026,19,033,033026,663.12,664.12,16.88,2.98,0.99,0.99,0.99,2.98,0,2.98,642.28,678.01,13.9,6.95,0
19033033027,19,033,033027,320.12,404.78,12.35,3.8,0,2.85,0,2.85,0,1.9,265.81,434.29,21.9,9.53,1.9
19033033028,19,033,033028,726.03,914.19,6.05,1.02,1.03,1.02,1,2.03,1.01,4.02,687.54,926.41,15.22,15.12,0.02
19033033029,19,033,033029,449.62,519.3,3.41,1.13,0,1.09,0,2.09,0,1.06,370.99,549.21,25.67,15.28,0.06
19033033030,19,033,033030,497,643,9,3,1,1,0,2,2,1,450,666,17,10,1
19033033031,19,033,033031,453.88,515.65,10.03,1.02,1.02,4.01,0,6.02,0.01,1.01,396.57,541.79,26.14,11.08,0.01
19033033032,19,033,033032,881.91,875.9,20.12,4.02,1.01,5.01,0.01,2.02,0,4.02,814.76,905.01,32.1,17.05,1
19033033033,19,033,033033,356.74,500.95,5.96,2.99,2.99,2.04,0,2.95,0.98,2.02,297.54,527.27,26.87,14.9,1.98
19033033034,19,033,033034,510.89,494.54,4.03,2.83,2.75,4.62,0.03,0.04,0,3.77,433.07,543.96,21.75,10.28,0.98
19033033035,19,033,033035,655.59,702.54,12.62,2.91,0,1.94,0.97,0.98,0,3.88,589.55,736.54,23.3,6.8,1.94
19035035001,19,035,035001,158.31,56.46,1.44,0,0.48,0.32,0,0.32,0,0.64,153.98,56.62,3.37,1.76,0
19035035002,19,035,035002,162.14,57.83,1.48,0,0.49,0.33,0,0.33,0,0.66,157.71,57.99,3.45,1.81,0
19035035003,19,035,035003,170.57,49.06,1.44,0,0,0,0,0,0,0,161.33,52.53,3.46,1.73,0.29
19035035004,19,035,035004,139.2,59.97,1.2,0.2,0.2,0,0,0.4,0.2,0.6,131.58,60.98,4.01,2.01,0
19035035006,19,035,035006,204.17,87.96,1.77,0.29,0.29,0,0,0.59,0.29,0.88,192.99,89.43,5.88,2.94,0
19035035007,19,035,035007,242.39,91.12,1.99,0,0.11,0,0,0,0,0.33,226.55,95.5,6.57,3.06,0.42
19035035008,19,035,035008,183.17,65.33,1.67,0,0.56,0.37,0,0.37,0,0.74,178.16,65.51,3.9,2.04,0
19035035009,19,035,035009,193.93,69.16,1.77,0,0.59,0.39,0,0.39,0,0.79,188.62,69.36,4.13,2.16,0
19035035010,19,035,035010,289.44,103.23,2.64,0,0.88,0.59,0,0.59,0,1.17,281.53,103.52,6.16,3.23,0
19035035011,19,035,035011,94.23,28.5,0.61,0,0,0.15,0,0.31,0,0,89.79,29.11,2.6,1.23,0
19035035012,19,035,035012,90.76,27.45,0.59,0,0,0.15,0,0.3,0,0,86.48,28.04,2.51,1.18,0
19035035013,19,035,035013,207.48,60.74,1.8,0.01,0,0.03,0,0.02,0,0.01,195.87,65.15,4.36,2.11,0.35
19035035014,19,035,035014,1578.56,898.07,23.76,1.99,1.89,2.97,0,1.98,0,7.66,1428.24,941.82,65.61,31.1,2.94
19035035015,19,035,035015,242.09,104.3,2.09,0.35,0.35,0,0,0.7,0.35,1.05,228.84,106.05,6.98,3.49,0
19035035016,19,035,035016,108.54,46.76,0.94,0.16,0.16,0,0,0.31,0.16,0.47,102.6,47.54,3.13,1.56,0
19035035017,19,035,035017,140.36,42.45,0.91,0,0,0.23,0,0.46,0,0,133.74,43.36,3.88,1.83,0
19035035018,19,035,035018,220.21,66.6,1.43,0,0,0.36,0,0.72,0,0,209.83,68.03,6.09,2.86,0
19035035019,19,035,035019,69.44,21,0.45,0,0,0.11,0,0.23,0,0,66.16,21.45,1.92,0.9,0
19037037001,19,037,037001,164.7,71.13,1.64,0.55,0,0.55,1.09,0.55,0,1.09,145.55,83.72,6.02,2.74,0
19037037002,19,037,037002,257.3,126.87,2.36,0.45,1,0.45,1.91,0.45,0,1.91,228.45,147.28,8.98,6.26,1
19037037003,19,037,037003,145.27,57.99,1.61,0.1,0,0.97,0.43,0,0,0,140.21,60.19,3.7,2.37,0
19037037004,19,037,037004,183.04,81.31,2.19,0.14,0,1.09,0.55,0,0,0.28,176.6,84.33,3.96,3.28,0
19037037005,19,037,037005,5.74,2.39,0.07,0,0,0.04,0.02,0,0,0,5.61,2.43,0.11,0.11,0
19037037006,19,037,037006,269.07,144.02,3.45,0.86,0,0,0,0,0,1.72,249.24,156.1,7.76,3.45,0
19037037007,19,037,037007,354.86,142.65,3.4,1.43,0,0.9,0,0,0,0.35,332.29,152.72,15.39,3.21,0
19037037008,19,037,037008,164.85,68.95,1.82,0,0,0.02,0,0.56,0,0.02,157.92,68.9,4.75,1.77,0
19037037009,19,037,037009,391.85,195.92,3.34,0.95,0,0.48,0,0,0.48,0.48,370.4,194.02,15.73,8.58,0.48
19037037010,19,037,037010,1062.34,740.72,14.25,4.47,2,0.98,0,0.03,0,5.62,988.83,761.78,38.04,23.59,0
19037037011,19,037,037011,288.93,144.47,2.46,0.7,0,0.35,0,0,0.35,0.35,273.12,143.06,11.6,6.33,0.35
19037037012,19,037,037012,305.22,136.61,2.2,0.34,2,0.17,0,0,0.17,0.17,276.49,145.92,16.67,5.09,0.17
19037037013,19,037,037013,117.94,48.47,1.24,0,0,0,0,0.41,0,0,113.37,48.07,3.32,1.24,0
19037037014,19,037,037014,174.48,79.36,2.04,0,0.29,0,0,0,0,0.58,165.44,80.53,6.71,0.88,0
19037037015,19,037,037015,195.94,89.12,2.29,0,0.33,0,0,0,0,0.66,185.78,90.43,7.54,0.98,0
19037037016,19,037,037016,226.46,103,2.65,0,0.38,0,0,0,0,0.76,214.72,104.52,8.71,1.14,0
19039039001,19,039,039001,98.66,34.8,0.57,0,0.19,0.19,0,0,0,0.19,87.76,36.71,5.54,3.63,0
19039039002,19,039,039002,174.78,53.34,2.68,0,0.34,0,0.34,1.01,0,0,164.72,56.02,6.71,3.02,0
19039039003,19,039,039003,200.57,78.57,1.48,0.59,0,0,0,0,0,0.89,185.8,88.03,4.73,1.48,0.59
19039039004,19,039,039004,149.87,58.71,1.1,0.44,0,0,0,0,0,0.66,138.83,65.77,3.53,1.1,0.44
19039039005,19,039,039005,111.79,41.09,1.43,0,0,0,0,0.48,0,0.48,100.8,45.86,3.82,2.87,0
19039039006,19,039,039006,316.1,123.87,2.33,0.93,0,0,0,0,0,1.4,292.82,138.76,7.45,2.33,0.93
19039039007,19,039,039007,1178.81,755.44,14.76,0.94,1.03,0,0.03,4,0.9,3.86,1101.7,749.61,45.75,20.79,2.04
19039039008,19,039,039008,156.39,61.68,2.31,0.1,0.21,0,0.21,0.74,0.1,0.2,147.17,64.09,5.49,2.53,0
19039039009,19,039,039009,270.84,95.53,1.57,0,0.52,0.52,0,0,0,0.52,240.92,100.78,15.22,9.97,0
19039039010,19,039,039010,146.5,51.67,0.85,0,0.28,0.28,0,0,0,0.28,130.32,54.51,8.23,5.39,0
19039039011,19,039,039011,148.44,45.3,2.28,0,0.28,0,0.28,0.85,0,0,139.89,47.58,5.7,2.56,0
19039039012,19,039,039012,68.99,21.06,1.06,0,0.13,0,0.13,0.4,0,0,65.02,22.11,2.65,1.19,0
19039039013,19,039,039013,88.88,32.66,1.14,0,0,0,0,0.38,0,0.38,80.14,36.46,3.04,2.28,0
19041041001,19,041,041001,120.9,29.19,2.06,0.29,0,0.29,0,0.59,0,0.29,111.76,36.27,2.36,2.36,0.29
19041041002,19,041,041002,142.14,46.24,0.46,0.46,0.23,0,0,0,0,0.23,129.78,52.87,2.52,2.52,0
19041041003,19,041,041003,190.26,61.89,0.61,0.61,0.31,0,0,0,0,0.31,173.72,70.77,3.37,3.37,0
19041041004,19,041,041004,67.82,27.43,2.11,0,0,0,0,0,0,0,62.7,30.44,2.41,0.9,0
19041041005,19,041,041005,120.14,48.59,3.74,0,0,0,0,0,0,0,111.07,53.93,4.27,1.6,0
19041041006,19,041,041006,37.03,14.98,1.15,0,0,0,0,0,0,0,34.24,16.62,1.32,0.49,0
19041041007,19,041,041007,172.25,56.31,0.57,0.55,0.28,0,0,0.01,0,0.28,157.3,64.33,3.08,3.05,0
19041041008,19,041,041008,116.6,39.02,0.44,0.35,0.19,0.01,0,0.03,0,0.21,106.71,44.26,2.16,2.05,0
19041041009,19,041,041009,3790.75,1963.55,68.91,5.03,8,2.99,1,14.96,1,17.98,3555.5,2054.77,131.87,54.01,8
19041041010,19,041,041010,150.55,36.35,2.57,0.37,0,0.37,0,0.73,0,0.37,139.17,45.17,2.94,2.94,0.37
19041041011,19,041,041011,138.54,33.45,2.37,0.34,0,0.34,0,0.68,0,0.34,128.07,41.56,2.7,2.7,0.34
19041041012,19,041,041012,197.07,59.12,3.94,0,0,0.56,0,0.56,0,0,183.56,68.69,5.63,1.69,0
19041041013,19,041,041013,152.93,45.88,3.06,0,0,0.44,0,0.44,0,0,142.44,53.31,4.37,1.31,0
19041041014,19,041,041014,106.16,25.44,1.47,0,0.98,0,0,0.49,0.98,0,98.33,30.82,4.4,0.98,0
19041041015,19,041,041015,94.07,22.54,1.3,0,0.87,0,0,0.43,0.87,0,87.13,27.31,3.9,0.87,0
19041041016,19,041,041016,16.77,4.02,0.23,0,0.15,0,0,0.08,0.15,0,15.54,4.87,0.7,0.15,0
19041041017,19,041,041017,59.69,19.58,0.32,0,0,0,0.32,0,0,0,52.63,23.43,0.64,1.28,0
19041041018,19,041,041018,126.31,41.42,0.68,0,0,0,0.68,0,0,0,111.37,49.57,1.36,2.72,0
19041041019,19,041,041019,156.37,40.37,2.32,0,0,0,0,0,0,0.46,146.16,42.69,6.03,1.86,0
19041041020,19,041,041020,180.63,46.63,2.68,0,0,0,0,0,0,0.54,168.84,49.31,6.97,2.14,0
19043043001,19,043,043001,125.13,75.44,0.92,0.92,0,0.92,0,0,0,0,124.21,72.68,1.84,1.84,0
19043043002,19,043,043002,10.87,6.56,0.08,0.08,0,0.08,0,0,0,0,10.79,6.32,0.16,0.16,0
19043043003,19,043,043003,574.01,239.37,6.11,2.44,0.61,0,0,1.83,0,1.22,542.25,257.69,14.66,6.72,1.22
19043043004,19,043,043004,365.99,152.63,3.89,1.56,0.39,0,0,1.17,0,0.78,345.75,164.31,9.34,4.28,0.78
19043043005,19,043,043005,580,433,7,2,0,0,1,2,0,1,546,435,27,7,0
19043043006,19,043,043006,287.76,122.91,3.5,0.58,0,0,0,0,0,1.75,279.02,122.33,6.99,2.91,1.17
19043043007,19,043,043007,124.24,62.12,1.76,0,0,0,0,0,0,0.71,120,63.53,2.82,2.12,0
19043043008,19,043,043008,125.87,62.93,1.79,0,0,0,0,0,0,0.72,121.58,64.37,2.86,2.15,0
19043043009,19,043,043009,101.89,50.95,1.45,0,0,0,0,0,0,0.58,98.42,52.11,2.32,1.74,0
19043043010,19,043,043010,136,43,3,0,0,0,0,0,0,1,133,45,3,1,0
19043043011,19,043,043011,132.29,119.79,2.5,0,0.68,0,0.23,0.23,0.23,0,130.47,117.74,4.09,2.27,0
