GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16PREOVAC,G16PREOKAH,G16PREIMCM,G16PREIFUE,G16PREORIV,G16PREOWRI,G16USSRGRA,G16USSDJUD,G16USSLALD,G16USSOHEN,G16USSILUI,G16USSOWRI
19155155007,19,155,155007,10.3,4.8,0.7,0.1,0,0,0,0,0,0,0.1,10.9,4.1,0.4,0.3,0,0
19155155008,19,155,155008,184.9,86.8,11.6,1.9,0.8,0.8,0.6,0.8,0,0,1.9,195.4,73.6,6.9,5.8,0.8,0.3
19155155009,19,155,155009,358.6,168.4,22.4,3.7,1.6,1.6,1.1,1.6,0,0,3.7,379,142.7,13.4,11.2,1.6,0.5
19155155010,19,155,155010,190.9,102.8,10.9,3.2,0,0,1.3,2.6,0,0,1.3,210.2,85.5,6.4,6.4,0,0.6
19155155011,19,155,155011,106.1,57.1,6.1,1.8,0,0,0.7,1.4,0,0,0.7,116.8,47.5,3.6,3.6,0,0.4
19155155012,19,155,155012,181.9,51.5,8.8,1.5,1.5,0,0.5,0.5,0,0,1.5,197.1,39.2,3.9,3.9,0,1
19155155013,19,155,155013,159,57,11,2,1,2,0,2,0,0,2,177,46,5,4,1,0
19155155014,19,155,155014,121.5,43.2,4.5,0.6,0.1,0.3,0.8,0.8,0.1,0.1,1.8,128.3,32.4,3.8,5.8,0.4,0.1
19155155015,19,155,155015,239.7,79.9,11.9,0.9,1.4,0,0.5,0.5,0,0,2.9,250.7,63.7,8.6,5.2,0.5,0
19155155016,19,155,155016,535,249.4,25.8,5.9,1.6,1.6,3.2,4.3,0,1.1,9.1,556.5,212.3,23.1,24.7,3.2,0
19155155017,19,155,155017,456.9,213.3,22.1,5.1,1.4,1.4,2.8,3.7,0,0.9,7.8,475.3,181.6,19.8,21.1,2.8,0
19155155018,19,155,155018,639.1,305,19.8,9.9,3.7,1.9,3.7,4.3,0,0,8.7,640.9,265.4,32.8,24.8,3.1,3.1
19155155019,19,155,155019,54.1,26.6,1.8,0.8,0.3,0.2,0.3,0.4,0,0,0.7,54.3,23.2,2.8,2.2,0.3,0.3
19155155020,19,155,155020,1295.5,564.3,65.8,6.4,5,2.1,5,10.5,2,0,12.2,1354.7,462.5,39.2,54,1.5,2.9
19155155021,19,155,155021,454.7,125.1,20.8,0.9,1.9,1.9,0,12.3,0,0,5.7,495.4,102.3,6.6,8.5,0.9,0.9
19155155022,19,155,155022,32.5,10.3,1.5,0.1,0.1,0.1,0,0.8,0,0,0.4,35.1,8.5,0.7,0.8,0.1,0
19155155023,19,155,155023,164.3,58.4,6.2,0.8,0.2,0.4,1,1,0.2,0.2,2.5,173.6,43.9,5.1,7.8,0.6,0.2
19155155024,19,155,155024,242.3,86.1,9.1,1.2,0.3,0.6,1.5,1.5,0.3,0.3,3.6,255.9,64.7,7.6,11.5,0.9,0.3
19155155025,19,155,155025,49.4,14,2.4,0.4,0.4,0,0.1,0.1,0,0,0.4,53.5,10.6,1.1,1.1,0,0.3
19155155026,19,155,155026,273.9,97.3,10.2,1.4,0.3,0.7,1.7,1.7,0.3,0.3,4.1,289.2,73.1,8.5,13,1,0.3
19155155027,19,155,155027,58.4,16.5,2.8,0.5,0.5,0,0.2,0.2,0,0,0.5,63.2,12.6,1.3,1.3,0,0.3
19155155028,19,155,155028,27.8,7.9,1.4,0.2,0.2,0,0.1,0.1,0,0,0.2,30.1,6,0.6,0.6,0,0.1
19155155029,19,155,155029,53.6,15.2,2.6,0.4,0.4,0,0.1,0.1,0,0,0.4,58.1,11.6,1.2,1.2,0,0.3
19155155030,19,155,155030,335,116,22,3,3,0,7,1,0,0,4,337,100,11,18,1,2
19155155031,19,155,155031,166,47,6,0,2,0,0,0,0,0,0,165,40,7,6,0,0
19155155032,19,155,155032,385.3,110,16.9,1.9,0.5,1,1,3.4,0,0,6.8,406.1,83.4,8.7,10.1,0.5,1
19155155033,19,155,155033,308.4,88,13.5,1.5,0.4,0.8,0.8,2.7,0,0,5.4,325,66.8,7,8.1,0.4,0.8
19155155034,19,155,155034,105.3,30,4.6,0.5,0.1,0.3,0.3,0.9,0,0,1.9,111,22.8,2.4,2.8,0.1,0.3
19155155035,19,155,155035,873.2,444.2,34.1,3.2,1,1,3,7.2,0,0,17.4,938.8,361.6,30.8,22.9,2.1,2
19155155036,19,155,155036,887.6,378.9,41.2,6,0.9,0.9,2.6,7.7,0,0,12,913.5,328.1,31.8,35.2,5.2,0
19155155037,19,155,155037,1288.1,885.5,84.1,22.5,2.1,13.3,10.5,10.2,0,0,33.5,1298.6,769.2,79.7,91.6,9.3,1.2
19155155038,19,155,155038,654,463,38,8,3,4,9,10,1,0,19,648,406,41,62,5,3
19155155039,19,155,155039,457,403,29,15,2,6,8,2,0,0,13,475,348,40,35,4,0
19155155040,19,155,155040,827.7,670.2,65.1,15.1,2.5,9.7,10,11.9,0,0,14.5,859.7,589.6,48.9,64.8,6.2,4.2
19155155041,19,155,155041,550,404.2,38.4,11.1,3,5.1,6.1,6,0,0,3.1,548.1,357.6,40.3,46.4,4,1
19155155042,19,155,155042,771.1,555.3,47.5,14.8,2,6.9,5.9,5,1,0,12.9,838.4,450.4,51.5,46.5,4,0
19155155043,19,155,155043,343.3,264.7,29.6,7.2,1.4,3.8,2.4,7.6,0,0,5.7,366.2,237.9,20.5,22.4,1.4,0.5
19155155044,19,155,155044,851,698.2,77.5,15.2,3,6.1,7.1,11.1,0,0,12.2,952.6,589,40.6,38.5,11.1,0
19155155045,19,155,155045,680.1,496.4,55.6,8.9,4,2,3,8.9,0,1,14.9,720.8,427.9,43.7,30.8,7,1
19155155046,19,155,155046,781.4,588.9,40.9,10.3,3.2,4,7.9,11.1,0,0,15.1,840.2,503.6,39,32.9,5.5,2.4
19155155047,19,155,155047,653,646,64,23,5,6,1,14,1,0,20,726,561,65,41,6,3
19155155048,19,155,155048,984.9,679.8,64,14.8,2.9,5.1,5.2,15,0,0,23.1,1059.8,576.8,58.6,44.8,8.5,3.6
19155155049,19,155,155049,306.5,382.6,22.7,9.2,6,2.1,2.1,5.2,1,0,15.1,339.1,320.9,31.5,34.6,4,4
19155155050,19,155,155050,399,394,40,5,2,7,2,2,0,0,9,405,325,38,43,3,2
19155155051,19,155,155051,425,421,39,12,1,2,3,2,0,0,9,415,369,31,53,9,2
19155155052,19,155,155052,485,452,39,13,5,8,8,9,0,0,10,514,366,43,62,5,3
19155155053,19,155,155053,609.3,625.3,47.8,11.9,1,5,4,3,0,0,12.9,672.1,506.8,46.8,34.9,2,1
19155155054,19,155,155054,595.4,503.7,43.1,5.2,3.1,7,1.1,4.2,0,0,7.3,622,421.8,36,41.4,4.1,2.1
19155155055,19,155,155055,371.2,318.1,27.1,4.8,1.9,1,2.9,4.8,0,1,5.8,380.9,278.4,23.2,36.7,3.9,1.9
19155155056,19,155,155056,678.3,405,31.2,5.9,0.1,6.1,2.4,6.2,0,0,7.8,719.9,327.8,36.7,28.3,2.8,0
19155155057,19,155,155057,842.6,503.7,39,5.4,0.9,1.8,0.9,7.2,0,0,14.4,916.5,395.5,28,29.9,4.5,0
19155155058,19,155,155058,491,341,24,7,2,4,5,9,1,1,14,510,300,26,41,5,1
19157157001,19,157,157001,129.9,52.9,5.6,0.8,0.8,0.6,0,1.5,0,0.2,3,138,47.8,5.3,1.9,0.4,0.2
19157157002,19,157,157002,64,34.5,3,0.5,0.5,0,0.5,1.6,0,0.3,1.1,72.8,30.3,1.1,1.1,0.3,0
19157157003,19,157,157003,247.5,104.4,11.1,1.4,1.7,0.2,0.2,1,0,0.2,2.9,266.6,84.8,10.7,3.1,1,0.2
19157157004,19,157,157004,229.7,96.9,10.3,1.4,1.6,0.2,0.2,0.9,0,0.2,2.7,247.4,78.7,9.9,2.9,0.9,0.2
19157157005,19,157,157005,246.4,103.9,11.1,1.4,1.7,0.2,0.2,1,0,0.2,2.9,265.4,84.4,10.6,3.1,1,0.2
19157157006,19,157,157006,25.4,10.7,1.1,0.1,0.2,0,0,0.1,0,0,0.3,27.4,8.7,1.1,0.3,0.1,0
19157157007,19,157,157007,273,115.1,12.3,1.6,1.9,0.3,0.3,1.1,0,0.3,3.2,294.1,93.5,11.8,3.5,1.1,0.3
19157157008,19,157,157008,175,94.5,8.1,1.5,1.5,0,1.5,4.4,0,0.7,2.9,199.2,82.7,2.9,2.9,0.7,0
19157157009,19,157,157009,104.8,52.1,5.2,0.9,0.8,0.6,0,1.1,0,0.2,2.4,112.6,46.8,4.8,1.7,0.4,0.2
19157157010,19,157,157010,101.3,41.2,4.3,0.7,0.7,0.5,0,1.2,0,0.2,2.3,107.6,37.3,4.2,1.5,0.3,0.2
19157157011,19,157,157011,105.7,32,3,1,0.6,0.3,0.1,0.4,0.1,0,0.8,109.6,28.6,3.1,0.9,0.1,0
19157157012,19,157,157012,138.8,42.1,3.9,1.4,0.8,0.4,0.2,0.6,0.2,0,1,143.9,37.5,4.1,1.2,0.2,0
19157157013,19,157,157013,136.2,34.2,3.4,0.5,1.5,0.5,0,1.5,0,0,0.5,151.3,22.4,2.4,1,1,0
19157157014,19,157,157014,142.8,35.8,3.6,0.5,1.5,0.5,0,1.5,0,0,0.5,158.7,23.6,2.6,1,1,0
19157157015,19,157,157015,617.1,209.5,27.2,4.5,3.9,0.4,1.2,3.6,0.2,1,13.1,666.6,170.6,17.5,11.3,2.2,1
19157157016,19,157,157016,3,0.9,0.1,0,0,0,0,0,0,0,0,3.1,0.8,0.1,0,0,0
19157157017,19,157,157017,308.4,93.5,8.7,3.1,1.8,0.9,0.4,1.3,0.4,0,2.2,319.8,83.4,9.2,2.6,0.4,0
19157157018,19,157,157018,266.2,108.4,11.4,1.8,1.8,1.3,0,3.1,0,0.4,6.1,282.9,97.9,10.9,3.9,0.9,0.4
19157157019,19,157,157019,1630.8,3041.3,149.6,49.9,21,13,6,20.1,2,4,47.1,2049.9,2688.2,131.8,42.9,15.9,4
19159159001,19,159,159001,75.6,19.6,4,0.2,0,0.2,0,0.2,0.2,0,0.7,82,15.2,2.2,0.7,0.2,0
19159159002,19,159,159002,80.5,20.9,4.2,0.2,0,0.2,0,0.2,0.2,0,0.7,87.3,16.2,2.4,0.7,0.2,0
19159159003,19,159,159003,7.2,1.9,0.4,0,0,0,0,0,0,0,0.1,7.8,1.4,0.2,0.1,0,0
19159159004,19,159,159004,129,30,5,0,2,1,0,0,0,0,1,138,23,3,1,0,0
19159159006,19,159,159006,156,88,7,1,0,0,0,1,0,0,1,176,69,8,1,0,0
19159159007,19,159,159007,47,16.4,2.3,0,0.4,0,0.4,0.4,0,0,0.4,47,16,2.5,1,0,0
19159159008,19,159,159008,7.2,2.5,0.3,0,0.1,0,0.1,0.1,0,0,0.1,7.2,2.4,0.4,0.2,0,0
19159159009,19,159,159009,59.8,31.8,2.3,0.1,0.4,0,0.1,0,0,0,0.9,67.2,25.4,1.3,0.3,0,0
19159159010,19,159,159010,56.2,14.6,3,0.2,0,0.2,0,0.2,0.2,0,0.5,61,11.3,1.6,0.5,0.2,0
19159159011,19,159,159011,41,10.6,2.1,0.1,0,0.1,0,0.1,0.1,0,0.4,44.5,8.2,1.2,0.4,0.1,0
19159159012,19,159,159012,82,21.3,4.3,0.2,0,0.2,0,0.2,0.2,0,0.7,89,16.5,2.4,0.7,0.2,0
19159159013,19,159,159013,14.5,6.3,0,0.2,0,0,0,0.1,0,0,0,14.6,5.6,0.1,0.1,0.1,0
19159159014,19,159,159014,27,11.7,0,0.4,0,0,0,0.2,0,0,0,27.2,10.4,0.2,0.2,0.2,0
19159159015,19,159,159015,4.8,2.1,0,0.1,0,0,0,0,0,0,0,4.9,1.9,0,0,0,0
19159159016,19,159,159016,128.3,57.5,4.4,0.9,2.4,0,0.6,0.6,0.3,0,1.8,144.5,46.3,3.2,2.1,0.9,0.3
19159159017,19,159,159017,394.9,192.9,14.5,1.9,5.2,0,1.4,0.9,0.5,0,5.6,444.4,154.6,9.3,4.2,1.4,0.5
19159159018,19,159,159018,104.3,55.4,4.1,0.2,0.8,0,0.2,0,0,0,1.5,117.2,44.2,2.3,0.5,0,0
19159159019,19,159,159019,123.9,43.3,6,0,1.1,0,1.1,1.1,0,0,1.1,123.9,42.2,6.6,2.7,0,0
19159159020,19,159,159020,47.9,16.8,2.3,0,0.4,0,0.4,0.4,0,0,0.4,47.9,16.3,2.5,1.1,0,0
19159159021,19,159,159021,55.1,29.3,2.1,0.1,0.4,0,0.1,0,0,0,0.8,62,23.4,1.2,0.3,0,0
19159159022,19,159,159022,102.7,46,3.5,0.7,1.9,0,0.5,0.5,0.2,0,1.4,115.7,37.1,2.6,1.6,0.7,0.2
19159159023,19,159,159023,78.7,34,0,1.3,0,0,0,0.6,0,0,0,79.3,30.2,0.6,0.6,0.6,0
19159159024,19,159,159024,0.4,0.1,0,0,0,0,0,0,0,0,0,0.4,0.1,0,0,0,0
19161161001,19,161,161001,194.3,60,5.9,0,0.8,0.4,0.4,0.4,0,0,2.1,198.5,55.4,5.9,2.5,0,0
19161161002,19,161,161002,188.8,58.3,5.7,0,0.8,0.4,0.4,0.4,0,0,2,192.9,53.8,5.7,2.5,0,0
19161161003,19,161,161003,86,26,6.7,0.6,0.6,0,0,0,0,0,1.2,92,21.2,4.2,1.2,0,0
19161161004,19,161,161004,56,17,4.3,0.4,0.4,0,0,0,0,0,0.8,60,13.8,2.8,0.8,0,0
19161161005,19,161,161005,87.5,27.8,3.7,0.8,0.4,0.4,0.4,0.8,0,0,0.8,94.9,19.5,2.1,0.8,0.4,0.4
19161161006,19,161,161006,41.4,13.2,1.8,0.4,0.2,0.2,0.2,0.4,0,0,0.4,44.9,9.2,1,0.4,0.2,0.2
19161161007,19,161,161007,228.5,117,11.1,2.1,0.6,0.3,0,0.9,0,0,4,254.9,90,9.2,2.8,0.6,0.6
19161161008,19,161,161008,515.5,264,24.9,4.8,1.4,0.7,0,2.1,0,0,9,575,203,20.8,6.2,1.4,1.4
19161161009,19,161,161009,284,98,13,0,2,1,0,0,0,0,6,293,88,12,2,1,1
19161161010,19,161,161010,79.9,24.7,2.4,0,0.3,0.2,0.2,0.2,0,0,0.9,81.6,22.8,2.4,1,0,0
19161161011,19,161,161011,404.6,99.7,12.7,3,0,0,0,0,0.8,0,0.8,431.6,71.9,6.7,3.8,1.5,0.8
19161161012,19,161,161012,137,30.5,2.1,0,0,0,0.9,0.6,0,0,0.3,141.7,25.1,2.1,0.6,0.3,0
19161161013,19,161,161013,199.8,69,4.7,2.4,1.8,0,0.9,1.5,0,0,2.7,218.8,52.1,3.5,1.8,1.2,0.3
19161161014,19,161,161014,118.2,39.8,4.7,1,1,0.4,0.4,1.2,0,0,1.4,127.8,30.8,2.1,1.4,0.4,0.4
19161161015,19,161,161015,145,55.3,4.8,0.8,2.4,0,0,1.6,0,0,2.4,155.4,50.5,0.8,2.4,0,0
19161161016,19,161,161016,227.1,78.1,5.4,2.7,2,0,1,1.7,0,0,3,248.4,59,4,2,1.3,0.3
19161161017,19,161,161017,250.2,86.4,5.9,3,2.2,0,1.1,1.9,0,0,3.3,273.9,65.2,4.4,2.2,1.5,0.4
19161161018,19,161,161018,111.3,24.8,1.7,0,0,0,0.7,0.5,0,0,0.2,115.1,20.4,1.7,0.5,0.2,0
19161161019,19,161,161019,212.6,47.3,3.2,0,0,0,1.4,0.9,0,0,0.5,220,39,3.2,0.9,0.5,0
19161161020,19,161,161020,135.4,33.3,4.3,1,0,0,0,0,0.2,0,0.2,144.4,24.1,2.3,1.2,0.5,0.2
19163163001,19,163,163001,230.9,97.6,11.9,5.1,3.4,2.5,0,0,0,0,2.5,238.5,94.2,15.3,2.5,0.8,0
19163163002,19,163,163002,324.3,169.4,20.9,4.9,3,0,0,2,0,0,4.9,361.9,151.6,8,5,0,1
19163163003,19,163,163003,41.1,17.4,2.1,0.9,0.6,0.4,0,0,0,0,0.4,42.5,16.8,2.7,0.4,0.1,0
19163163005,19,163,163005,371.3,219.6,17.7,3.7,2.9,1,0,2.1,0.2,0,1.4,386.4,209.6,13.1,2.7,2.5,1
19163163006,19,163,163006,215.7,184.4,13.3,3.3,4.1,0,0,0.8,0.8,0,1.6,260.6,144.4,5.9,3.3,2.5,0
19163163007,19,163,163007,985.2,545.9,79.6,7.8,6.2,0.6,2.3,12.6,0,0,17.9,1106.8,460.8,49.3,16.7,2.3,1
19163163008,19,163,163008,275.5,155.8,18.1,5.6,0.6,0,0.6,2.3,0,0,4,299.3,140.5,14.7,2.3,1.1,0
19163163009,19,163,163009,213.5,120.7,14,4.4,0.4,0,0.4,1.8,0,0,3.1,231.8,108.9,11.4,1.8,0.9,0
19163163010,19,163,163010,552.3,304.5,44.9,2,1,0,0,7,3,0,11,626.2,247.6,38.9,3,0,2
19163163011,19,163,163011,1363.9,951.9,129.1,8,6,2,0,25,0,0,18,1536.1,797.7,108.1,13,8,1
19163163012,19,163,163012,496.6,235.3,33.2,9,1,0,1,4.1,0,0,5.1,575.5,182.6,20.2,1,0,2
19163163014,19,163,163014,351.8,199.2,32.5,3.2,1.8,0.4,0.7,6.4,0,0,7.2,395.8,168.8,21.8,4.3,0.7,0
19163163015,19,163,163015,249.7,153.2,18.8,2.1,1.6,0.7,0,2.3,0,0,5.8,281.7,129.3,10.4,2.3,0.7,1.4
19163163016,19,163,163016,1901.5,1282,126.2,21.1,12.5,5.4,4,23.9,0,1,37.3,2188.8,1044.2,82.1,23.1,6.3,7.6
19163163017,19,163,163017,244.5,118.8,8.1,1,2,0,1,1,0,0,5,267.7,96.7,9.1,2,1,0
19163163018,19,163,163018,227,126.5,16.3,2.2,2.2,0,0,5.1,0.4,0.7,4.3,255.2,108.1,11.9,2.9,0.4,0.4
19163163019,19,163,163019,1.4,0.8,0.1,0,0,0,0,0,0,0,0,1.6,0.7,0.1,0,0,0
19163163020,19,163,163020,537.5,342,35.9,4.7,3.7,1.2,0.6,5.7,0,0,9.1,614,278.2,22.3,4.7,3.1,3.3
19163163021,19,163,163021,398,221.8,28.5,3.8,3.8,0,0,8.9,0.6,1.3,7.6,447.4,189.5,20.9,5.1,0.6,0.6
19163163022,19,163,163022,1061.2,638.1,63,13.8,6.9,4,1,15.7,0,0,27.5,1203.5,525.4,50.2,12.8,4.9,2
19163163023,19,163,163023,370,226.2,24.4,3,2.5,0.8,0.4,3.8,0,0,5.9,421.9,183.1,15,3,2.1,2
19163163024,19,163,163024,329.5,200.9,41.7,5.2,5.1,0,0,5.2,0,0,4.3,366,175.6,31.5,7.1,2,1
19163163101,19,163,163101,921.5,934,72.3,21.1,8.5,3,1,14.1,0,1,35.7,1096.2,801.8,56.4,10.5,4.2,6.1
19163163102,19,163,163102,835,816,79,19,6,3,2,15,0,0,36,988,694,67,11,3,2
19163163103,19,163,163103,469,496.6,51.6,16,2.7,0,3.6,12.5,0,0,15.1,558.9,425.4,47.2,10.7,1.8,1.8
19163163104,19,163,163104,1051,893.4,116.4,16,4.3,2,2.4,17.5,0,1,29.9,1274.1,747.6,68.8,19.3,5.2,2.2
19163163105,19,163,163105,214,147,21,3,4,1,1,7,0,0,7,267,122,9,2,2,0
19163163106,19,163,163106,831.2,863.2,88.9,16,7,3,2,15,1,0,26,1002.1,717.4,65.9,17,10,4
19163163107,19,163,163107,860,879,88,17,2,3,2,16,1,0,25,1040,748,50,7,5,2
19163163108,19,163,163108,1182,930,71,7,6,0,2,20,1,0,39,1498,706,30,7,1,2
19163163109,19,163,163109,1021,970,89,11,5,3,5,20,1,0,32,1263,774,60,14,5,2
19163163110,19,163,163110,1126.9,968.7,70.3,15.1,7,3,1,20,0,1,27,1353.3,765.4,52.2,10.1,6,2
19163163111,19,163,163111,1590.7,1242.6,105.7,14,3,2,2,30.9,0,0,26.9,1950.7,949.4,69.8,8,1,2
19163163112,19,163,163112,130.5,101.2,10.8,2,0,0,0,2,0,0,1,149.2,80.6,9.8,2.9,0,0
19163163201,19,163,163201,595,677,59,7,4,1,3,8,2,0,16,701,574,42,16,6,6
19163163202,19,163,163202,507,825,50,6,6,1,4,5,0,1,13,620,694,49,9,6,5
19163163203,19,163,163203,787.8,795.9,67.1,22.2,2.1,0,0,3.2,0,1,20.3,870,707,59.7,15.2,7.1,7.1
19163163204,19,163,163204,483,634.4,57.4,13.9,8.9,5.9,0,5,1,0,16.9,566.4,580.7,40.6,10.9,4,3
19163163205,19,163,163205,706,790,64,5,9,4,0,16,1,0,27,821,689,48,13,9,2
19163163206,19,163,163206,475.1,606.6,38.4,14.4,4.8,1.9,1,11.5,1,0,23,568.2,525.9,32.6,14.4,3.8,8.6
19163163207,19,163,163207,621,546,45,14,5,2,1,13,0,0,12,717,474,34,11,0,3
19163163208,19,163,163208,573,801,75,14,7,0,3,11,0,1,13,702,684,54,12,10,1
19163163209,19,163,163209,380,674,45,15,3,2,2,5,1,0,23,460,594,62,8,2,1
19163163210,19,163,163210,194,514,25,12,4,3,1,5,1,0,13,244,479,23,12,1,1
19163163211,19,163,163211,215,593,43,16,1,0,0,4,0,0,12,277,513,42,8,3,1
19163163212,19,163,163212,268,711,46,14,7,1,3,5,1,0,12,316,670,35,8,9,3
19163163213,19,163,163213,695,885,87,25,6,4,2,13,2,1,20,833,763,89,18,5,4
19163163214,19,163,163214,479,710,66,22,4,2,2,6,0,0,15,566,622,55,19,6,1
19163163215,19,163,163215,509,722,64,22,3,2,2,12,0,0,28,607,655,55,7,3,5
19163163216,19,163,163216,326,759,48,14,1,3,2,5,1,0,17,402,675,42,9,5,6
19163163217,19,163,163217,629.7,954,73.4,28.8,6.9,1,2,13.9,0,0,22.8,759.6,846.9,69.4,9.9,6.9,6.9
19163163218,19,163,163218,493,811,61,20,2,1,2,14,1,0,25,622,707,49,16,6,1
19163163219,19,163,163219,506,862,56,26,5,1,2,8,0,1,19,623,759,59,13,5,4
19163163220,19,163,163220,263,745,42,23,3,3,0,1,1,0,13,328,692,36,7,3,4
19163163221,19,163,163221,876,807,61,14,6,2,1,15,0,0,26,1060,669,37,11,3,10
19163163222,19,163,163222,1024.2,783.2,63.8,12.2,5.8,0,0.1,12.7,0.1,0.1,22.3,1209.2,620,49.4,6.6,7.8,9.6
19163163223,19,163,163223,701.8,928.8,96.2,21.8,8.2,0,0.9,16.3,0.9,0.9,32.7,878.9,798,72.6,15.4,8.2,6.4
19163163224,19,163,163224,857.5,1183,69.7,22.9,10.5,1,0.9,23.9,0,0,35.3,1063.8,1031.2,51.6,11.5,4.8,1.9
19163163225,19,163,163225,810,982,68,10,7,1,0,11,0,0,32,979,832,58,9,2,3
19163163226,19,163,163226,625,876,79,25,7,3,4,14,0,0,21,773,757,53,21,8,6
19163163227,19,163,163227,580,788,60,9,7,0,2,9,1,2,15,695,685,62,13,2,3
19163163228,19,163,163228,324.3,578,43.6,10.2,4.1,1,0,9.1,0,0,12.2,418.4,500.1,42.6,10.1,1.1,4.1
19163163229,19,163,163229,495.8,689.9,70,12.8,5.9,5.9,1,10.8,1,0,11.9,597.5,624.6,38.5,20.6,3,1
19163163230,19,163,163230,749,886,72,14,4,3,2,17,2,0,19,861,791,43,14,8,7
19163163231,19,163,163231,732,891,71,11,10,1,3,8,0,0,14,852,789,49,9,4,7
19163163232,19,163,163232,688.8,675.9,43.9,14.9,3,0,2,10,1,2,31.9,870.3,514.4,34.9,10,2,7
19165165001,19,165,165001,104.2,37.3,1.7,0.4,0.6,0,0.3,0.7,0,0,1.4,103.4,33.9,2.4,1.3,0.7,0.1
19165165002,19,165,165002,276.7,99,4.5,1.1,1.5,0,0.8,1.9,0,0,3.7,274.5,90,6.3,3.4,1.9,0.4
19165165003,19,165,165003,108.5,24.3,4.1,0.6,0.2,0.4,0,1.3,0,0,0.6,107,24.1,3.2,1.1,0.4,0
19165165004,19,165,165004,79.7,17.8,3,0.5,0.2,0.3,0,0.9,0,0,0.5,78.6,17.7,2.4,0.8,0.3,0
19165165005,19,165,165005,79.3,17.7,3,0.5,0.2,0.3,0,0.9,0,0,0.5,78.2,17.6,2.4,0.8,0.3,0
19165165006,19,165,165006,155.4,34.8,5.8,0.9,0.3,0.6,0,1.9,0,0,0.9,153.2,34.5,4.6,1.5,0.6,0
19165165007,19,165,165007,82.1,18.4,3.1,0.5,0.2,0.3,0,1,0,0,0.5,81,18.2,2.4,0.8,0.3,0
19165165008,19,165,165008,119.2,42.6,1.9,0.5,0.6,0,0.3,0.8,0,0,1.6,118.2,38.8,2.7,1.4,0.8,0.2
19165165009,19,165,165009,85.2,30.4,1.4,0.3,0.5,0,0.2,0.6,0,0,1.1,84.5,27.7,2,1,0.6,0.1
19165165010,19,165,165010,155.7,55.7,2.5,0.6,0.8,0,0.4,1,0,0,2.1,154.5,50.6,3.6,1.9,1,0.2
19165165011,19,165,165011,230.3,73,9.6,0.7,1.8,0,0.4,3.6,0.4,0,3.2,241,57.7,8.5,1.4,0,0
19165165012,19,165,165012,82.5,26.1,3.4,0.2,0.6,0,0.1,1.3,0.1,0,1.1,86.3,20.6,3.1,0.5,0,0
19165165013,19,165,165013,1617.7,754.2,69,15,6,2,8,12,1,0,26,1688.8,613.2,65,23,3,3
19165165014,19,165,165014,155.8,49.4,6.5,0.5,1.2,0,0.2,2.4,0.2,0,2.2,163.1,39,5.8,1,0,0
19165165015,19,165,165015,177.7,56.3,7.4,0.6,1.4,0,0.3,2.8,0.3,0,2.5,185.9,44.5,6.6,1.1,0,0
19165165016,19,165,165016,173.2,68.6,14.3,0.4,1.3,0,0.4,1.7,0,0,4.3,186.7,63,8.2,0.4,0.9,0
19165165017,19,165,165017,77.3,30.6,6.4,0.2,0.6,0,0.2,0.8,0,0,1.9,83.3,28.1,3.7,0.2,0.4,0
19165165018,19,165,165018,148.4,58.8,12.3,0.4,1.1,0,0.4,1.5,0,0,3.7,160,53.9,7.1,0.4,0.7,0
19165165019,19,165,165019,105.6,38.9,3.3,0.9,0.5,0.2,0.2,0.5,0,0.2,1.2,105.3,31.7,3,2.1,0.2,0
19165165020,19,165,165020,131.5,48.5,4.1,1.2,0.6,0.3,0.3,0.6,0,0.3,1.4,131.2,39.5,3.8,2.6,0.3,0
19165165021,19,165,165021,194.5,71.7,6,1.7,0.9,0.4,0.4,0.9,0,0.4,2.1,194,58.4,5.6,3.9,0.4,0
19165165022,19,165,165022,21.5,7.9,0.7,0.2,0.1,0,0,0.1,0,0,0.2,21.4,6.4,0.6,0.4,0,0
19167167001,19,167,167001,28.2,2.2,0.5,0,0.1,0,0,0.1,0,0,0.3,29,2.1,0.2,0,0,0
19167167002,19,167,167002,71.8,5.6,1.3,0.1,0.4,0,0,0.4,0,0,0.7,73.8,5.3,0.6,0.1,0.1,0
19167167003,19,167,167003,2048,196,25,2,8,0,0,15,1,0,7,2082,159,20,4,0,1
19167167004,19,167,167004,1385,108,23,1,6,0,0,17,0,0,4,1445,76,14,4,3,1
19167167005,19,167,167005,208.6,26.9,4.1,0.6,0.6,0,0.3,3.5,0,0,1.5,217.9,23.7,1.2,1.8,0,0
19167167006,19,167,167006,504.4,65.1,9.9,1.4,1.4,0,0.7,8.5,0,0,3.5,527.1,57.3,2.8,4.2,0,0
19167167008,19,167,167008,121.6,15.1,3,0.3,0.3,0,0,1.6,0.2,0,1.1,126,13.1,1.2,0.3,0.2,0
19167167009,19,167,167009,641.7,62.1,16,0,1.3,0,0.6,18.6,0,0,2.6,691,40.3,5.8,2.6,0.6,0
19167167010,19,167,167010,257,24.9,6.4,0,0.5,0,0.3,7.4,0,0,1,276.8,16.2,2.3,1,0.3,0
19167167011,19,167,167011,186.4,14.6,3.3,0.3,1,0,0,1,0,0,1.8,191.5,13.8,1.5,0.3,0.3,0
