GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,DISTRICT.x,DISTRICT.y,school,cd_1990,cd_2000,ndv,nrv
15007001403,HI,007,1403,2109,175,158,6,2,1279,107,1,381,1495,106,136,3,2,984,73,1,190,NA,NA,NA,NA,NA,NA,NA,2,2,404.1573686657369,264.70048814504884
15007001404,HI,007,1404,2341,195,330,2,5,1086,213,3,507,1605,106,278,2,2,846,129,1,241,NA,NA,NA,NA,NA,NA,NA,2,2,433.89470013947,284.1767782426778
15007001405,HI,007,1405,607,32,19,0,0,460,15,0,81,450,18,18,0,0,362,10,0,42,NA,NA,NA,NA,NA,NA,NA,2,2,121.65271966527196,79.67573221757321
15007001406,HI,007,1406,2361,163,299,3,3,952,364,1,576,1741,98,263,2,2,832,231,1,312,NA,NA,NA,NA,NA,NA,NA,2,2,470.66085541608555,308.2565550906555
15007001407,HI,007,1407,3256,283,503,7,10,1351,385,4,713,2443,188,426,5,8,1140,262,3,411,NA,NA,NA,NA,NA,NA,NA,2,2,660.4390980939098,432.55069735006975
15007001408,HI,007,1408,2272,316,863,7,4,517,111,1,453,1704,203,723,6,4,434,78,1,255,NA,NA,NA,NA,NA,NA,NA,2,2,460.6582984658299,301.7054393305439
15007001409,HI,007,1409,2909,338,1056,5,7,838,150,0,515,2153,191,872,5,5,684,106,0,290,NA,NA,NA,NA,NA,NA,NA,2,2,582.0406787540679,381.20411436541144
15007001410,HI,007,1410,160,6,2,0,0,25,107,0,20,95,6,2,0,0,22,54,0,11,NA,NA,NA,NA,NA,NA,NA,2,2,25.68224081822408,16.820432357043234
15007ZZZZZZ,HI,007,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0
15009000701,HI,009,0701,2720,266,1158,9,18,509,324,3,433,2174,176,1031,9,17,433,220,0,288,NA,NA,NA,NA,NA,NA,NA,2,2,386.10192591971315,300.1976662507994
15009000702,HI,009,0702,4048,237,431,10,4,2464,295,24,583,3020,155,367,9,4,1905,205,23,352,NA,NA,NA,NA,NA,NA,NA,2,2,536.3513414340081,417.017917238921
15009000703,HI,009,0703,3808,288,1703,19,4,1039,298,2,455,3067,176,1524,18,4,846,209,2,288,NA,NA,NA,NA,NA,NA,NA,2,2,544.6985311848023,423.5079311827055
15009000704,HI,009,0704,3193,245,411,4,11,1775,219,1,527,2303,139,349,4,11,1362,150,0,288,NA,NA,NA,NA,NA,NA,NA,2,2,409.01229778891417,318.01068324544207
15009000705,HI,009,0705,1087,50,252,2,5,45,402,0,331,736,26,227,2,3,41,255,0,182,NA,NA,NA,NA,NA,NA,NA,2,2,130.713439501798,101.63085665160459
15009000706,HI,009,0706,3601,196,406,2,7,885,1078,4,1023,2453,98,358,1,6,736,675,4,575,NA,NA,NA,NA,NA,NA,NA,2,2,435.6522650786828,338.72349370432886
15009000707,HI,009,0707,633,22,172,5,2,60,218,0,154,397,6,156,4,2,43,113,0,73,NA,NA,NA,NA,NA,NA,NA,2,2,70.50711342692094,54.8199050145204
15009000708,HI,009,0708,1936,92,147,0,7,321,815,0,554,1287,39,129,0,4,278,547,0,290,NA,NA,NA,NA,NA,NA,NA,2,2,228.57091934621474,177.71591373724877
15009000801,HI,009,0801,7391,752,3673,47,20,1358,664,8,869,5725,484,3155,41,19,1075,431,7,513,NA,NA,NA,NA,NA,NA,NA,2,2,1016.7587515595022,790.5389325141797
15009000802,HI,009,0802,1629,90,427,4,0,437,329,3,339,1224,63,364,4,0,343,244,0,206,NA,NA,NA,NA,NA,NA,NA,2,2,217.3821330845119,169.01653334451632
15009000803,HI,009,0803,9008,762,927,15,19,4022,1268,13,1982,6207,404,794,14,16,3004,852,8,1115,NA,NA,NA,NA,NA,NA,NA,2,2,1102.3618464506253,857.0960967887358
15009000804,HI,009,0804,3025,330,396,18,11,1109,481,0,680,2299,204,366,15,9,958,324,0,423,NA,NA,NA,NA,NA,NA,NA,2,2,408.301898661187,317.4583416332051
15009000805,HI,009,0805,3129,319,465,13,4,1077,461,2,788,2327,183,407,11,2,933,310,2,479,NA,NA,NA,NA,NA,NA,NA,2,2,413.27469255527717,321.32473291886396
15009000806,HI,009,0806,1038,59,456,3,2,291,92,1,134,876,48,427,3,2,251,56,1,88,NA,NA,NA,NA,NA,NA,NA,2,2,155.57740897224872,120.96281307989894
15009000901,HI,009,0901,3788,285,384,8,10,2025,306,4,766,2938,188,340,7,7,1705,222,4,465,NA,NA,NA,NA,NA,NA,NA,2,2,521.7881593156013,405.69491418806285
15009000902,HI,009,0902,4533,295,241,3,3,2934,254,12,791,3399,186,204,2,2,2343,172,8,482,NA,NA,NA,NA,NA,NA,NA,2,2,603.6616587861569,469.352284998375
15009000903,HI,009,0903,4482,321,425,5,4,2450,375,2,900,3499,212,390,4,2,2055,266,2,568,NA,NA,NA,NA,NA,NA,NA,2,2,621.421636979336,483.1608253042995
15009000904,HI,009,0904,4446,421,344,7,6,2586,294,8,780,3184,230,301,5,5,1996,207,5,435,NA,NA,NA,NA,NA,NA,NA,2,2,565.4777056708219,439.66392334063727
15009000905,HI,009,0905,2330,273,421,12,6,540,412,3,663,1703,146,379,12,4,494,265,1,402,NA,NA,NA,NA,NA,NA,NA,2,2,302.4524286298397,235.15944140989484
15009000906,HI,009,0906,3302,183,653,9,4,1537,214,7,695,2395,111,535,9,3,1213,134,7,383,NA,NA,NA,NA,NA,NA,NA,2,2,425.3514777266389,330.71454032689263
15009000907,HI,009,0907,475,14,119,0,4,232,8,0,98,368,6,101,0,3,197,7,0,54,NA,NA,NA,NA,NA,NA,NA,2,2,65.356719750899,50.815428325802294
15009001001,HI,009,1001,2017,99,1095,5,3,415,92,5,303,1550,65,892,4,2,342,64,2,179,NA,NA,NA,NA,NA,NA,NA,2,2,275.2796619942757,214.03237474183032
15009001002,HI,009,1002,3649,282,1261,20,5,1051,190,0,840,2658,173,1003,16,5,851,135,0,475,NA,NA,NA,NA,NA,NA,NA,2,2,472.0602203746999,367.03100133147416
15009001003,HI,009,1003,4059,418,1277,11,9,1012,330,9,993,2903,233,1014,7,6,838,217,2,586,NA,NA,NA,NA,NA,NA,NA,2,2,515.5721669479886,400.86192508098924
15009001004,HI,009,1004,435,27,27,0,0,286,34,0,61,316,19,20,0,0,212,31,0,34,NA,NA,NA,NA,NA,NA,NA,2,2,56.12153109044589,43.63498736672153
15009001005,HI,009,1005,337,13,274,0,0,27,2,5,16,242,11,198,0,0,20,2,2,9,NA,NA,NA,NA,NA,NA,NA,2,2,42.979147227493364,33.41666754033737
15009001006,HI,009,1006,2515,279,785,8,14,651,193,2,583,1845,158,663,5,9,540,140,2,328,NA,NA,NA,NA,NA,NA,NA,2,2,327.671597664154,254.76756864430766
15009001007,HI,009,1007,5707,619,2107,16,23,1092,505,5,1340,4076,366,1659,11,17,863,373,5,782,NA,NA,NA,NA,NA,NA,NA,2,2,723.8967111539791,562.8361028694841
15009001008,HI,009,1008,3064,304,1414,7,6,380,235,17,701,2234,181,1130,7,2,331,163,10,410,NA,NA,NA,NA,NA,NA,NA,2,2,396.7579128356206,308.4827904343541
15009001101,HI,009,1101,4305,233,2433,5,14,733,211,6,670,3289,146,1955,3,10,624,164,6,381,NA,NA,NA,NA,NA,NA,NA,2,2,584.1256827736598,454.162890661858
15009001102,HI,009,1102,129,16,54,0,3,7,21,0,28,96,8,39,0,3,7,20,0,19,NA,NA,NA,NA,NA,NA,NA,2,2,17.049579065451915,13.256198693687555
15009001103,HI,009,1103,103,2,66,1,0,9,8,0,17,94,2,63,1,0,9,8,0,11,NA,NA,NA,NA,NA,NA,NA,2,2,16.694379501588337,12.980027887569065
15009001104,HI,009,1104,5566,282,4084,43,25,580,111,6,435,4627,198,3555,35,22,500,83,2,232,NA,NA,NA,NA,NA,NA,NA,2,2,821.7541909983959,638.9211599551282
15009001105,HI,009,1105,4862,354,2974,43,20,549,314,9,599,3854,245,2536,38,15,453,228,7,332,NA,NA,NA,NA,NA,NA,NA,2,2,684.4695595651217,532.1811433903316
15009001106,HI,009,1106,4522,321,2099,23,22,1069,414,10,564,3477,187,1841,18,17,806,260,7,341,NA,NA,NA,NA,NA,NA,NA,2,2,617.5144417768366,480.12294643699613
15009001107,HI,009,1107,7375,584,2502,55,19,2394,546,22,1253,5225,341,2023,42,15,1736,377,19,672,NA,NA,NA,NA,NA,NA,NA,2,2,927.9588605936068,721.496230984557
15009001201,HI,009,1201,1299,114,528,14,3,161,115,4,360,922,68,410,9,3,142,83,3,204,NA,NA,NA,NA,NA,NA,NA,2,2,163.7469989411111,127.31474162062422
15009001202,HI,009,1202,5618,437,3280,19,26,475,310,7,1064,4228,290,2652,15,22,410,211,4,624,NA,NA,NA,NA,NA,NA,NA,2,2,750.8918780076115,583.8250841344894
15009001203,HI,009,1203,836,61,498,11,4,8,87,1,166,633,44,399,7,4,7,55,1,116,NA,NA,NA,NA,NA,NA,NA,2,2,112.42066196282357,87.40806013650231
15009001204,HI,009,1204,669,32,214,3,0,121,138,0,161,539,26,185,3,0,114,98,0,113,NA,NA,NA,NA,NA,NA,NA,2,2,95.72628246123523,74.42803224893325
15009001205,HI,009,1205,1425,73,335,2,4,87,509,1,414,994,29,288,1,4,75,343,1,253,NA,NA,NA,NA,NA,NA,NA,2,2,176.53418324020004,137.25689064088988
15009ZZZZZZ,HI,009,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0
