GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,DISTRICT,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
40109000073,OK,109,73,3423,126,2605,396,88,103,4,1,100,2718,83,2166,266,64,78,3,0,58,NA,NA,NA,NA,NA,NA,NA,NA,4,4,387.92463219583664,564.4455771930895
40109000074,OK,109,74,3949,192,3117,228,178,48,2,6,178,2870,120,2330,154,118,43,1,2,102,NA,NA,NA,NA,NA,NA,NA,NA,4,4,409.618724945567,596.0113342693771
40109000075,OK,109,75,2103,120,1575,213,87,31,0,1,76,1597,82,1244,136,63,29,0,0,43,NA,NA,NA,NA,NA,NA,NA,NA,4,4,227.9306981665751,331.6481187554687
40109000076,OK,109,76,1935,68,1532,154,84,21,0,2,74,1426,37,1164,101,60,18,0,2,44,NA,NA,NA,NA,NA,NA,NA,NA,4,4,203.5248438231284,296.1366420446452
40109000077,OK,109,77,2157,124,1630,180,81,50,0,1,91,1676,103,1291,126,56,43,0,0,57,NA,NA,NA,NA,NA,NA,NA,NA,4,4,239.20591742465865,348.05400565696027
40109000078,OK,109,78,341,9,278,34,10,0,0,3,7,267,6,225,23,8,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,6,5,38.10738660643429,55.44774433795251
40109000079,OK,109,79,864,31,773,9,7,18,0,2,24,670,19,615,4,7,13,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,5,5,95.625277252101,139.1385344810044
40109000080,OK,109,80,2354,11,2208,7,28,55,0,2,43,1766,7,1663,4,21,40,0,2,29,NA,NA,NA,NA,NA,NA,NA,NA,5,5,252.05110392120955,366.7442565573937
40109000081,OK,109,81,829,13,774,1,19,4,0,4,14,613,7,588,1,9,3,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,5,5,87.48999247095212,127.30137557739658
40109000082,OK,109,82,1660,42,1259,256,22,38,3,0,40,1113,28,891,130,12,31,3,0,18,NA,NA,NA,NA,NA,NA,NA,NA,5,5,158.8521396740126,231.13610280202676
40109000083,OK,109,83,1397,58,1144,77,58,14,0,0,46,1049,33,880,53,38,12,0,0,33,NA,NA,NA,NA,NA,NA,NA,NA,6,5,149.71778483202084,217.84525771727408
40109000084,OK,109,84,530,13,455,16,14,1,0,0,31,405,9,353,11,9,1,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,6,5,57.803339234478976,84.10612905195043
40109000085,OK,109,85,1272,89,977,114,38,15,0,0,39,988,57,796,77,25,12,0,0,21,NA,NA,NA,NA,NA,NA,NA,NA,5,5,141.01160287324745,205.1774209958692
40109000086,OK,109,86,4097,390,2858,440,127,169,0,4,109,3102,235,2307,259,94,128,0,3,76,NA,NA,NA,NA,NA,NA,NA,NA,5,5,442.7307612477871,644.1906477016055
40109000087,OK,109,87,1582,132,1086,189,54,62,0,2,57,1248,84,902,129,38,52,0,2,41,NA,NA,NA,NA,NA,NA,NA,NA,5,5,178.11991941883892,259.1714791526769
40109000088,OK,109,88,2515,267,1879,127,73,90,2,3,74,2049,174,1617,78,59,66,2,2,51,NA,NA,NA,NA,NA,NA,NA,NA,5,5,292.44207923814173,425.51471216653437
40109000089,OK,109,89,1116,21,976,42,43,10,0,0,24,846,11,756,27,26,7,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,5,5,120.74475306757829,175.68835846407424
40109000090,OK,109,90,965,132,611,69,47,71,0,1,34,756,76,511,56,38,59,0,1,15,NA,NA,NA,NA,NA,NA,NA,NA,5,5,107.8995665710274,156.99810756364081
40109000091,OK,109,91,4448,655,3054,308,181,84,2,3,161,3329,380,2473,186,125,67,1,3,94,NA,NA,NA,NA,NA,NA,NA,NA,5,5,475.12917607797647,691.3316138615876
40109000092,OK,109,92,3241,423,2226,200,107,177,0,1,107,2543,262,1857,126,83,139,0,1,75,NA,NA,NA,NA,NA,NA,NA,NA,5,5,362.9478806747655,528.103422664469
40109000093,OK,109,93,2705,306,1718,253,105,206,1,11,105,2105,183,1446,162,79,165,0,10,60,NA,NA,NA,NA,NA,NA,NA,NA,5,5,300.4346397248845,437.14420161569296
40109000094,OK,109,94,242,11,213,6,5,4,0,0,3,190,5,169,4,5,4,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,5,5,27.117615937162974,39.457196345359456
40109000095,OK,109,95,939,36,681,117,42,37,2,1,23,850,32,610,111,40,32,2,1,22,NA,NA,NA,NA,NA,NA,NA,NA,6,5,121.31565024520278,176.51903628187128
40109000096,OK,109,96,4180,333,2211,1028,155,299,6,8,140,3183,204,1883,660,103,228,2,8,95,NA,NA,NA,NA,NA,NA,NA,NA,6,5,454.2914290946828,661.0118735119955
40109000097,OK,109,97,3406,351,2310,344,135,149,1,4,112,2711,232,1962,223,97,122,0,3,72,NA,NA,NA,NA,NA,NA,NA,NA,5,5,386.9255621349938,562.9918910119447
40109000098,OK,109,98,2791,315,1771,372,115,105,0,1,112,2179,197,1516,241,81,81,0,1,62,NA,NA,NA,NA,NA,NA,NA,NA,5,5,310.9962375109375,452.5117412449382
40109000099,OK,109,99,6349,1802,2854,699,324,449,4,7,210,4515,1083,2279,436,231,357,3,5,121,NA,NA,NA,NA,NA,NA,NA,NA,5,5,644.400189243636,937.6275868384104
40109000100,OK,109,100,4189,243,2953,571,143,130,2,1,146,3275,156,2453,370,104,99,2,1,90,NA,NA,NA,NA,NA,NA,NA,NA,5,5,467.422064180046,680.1174633213275
40109000101,OK,109,101,1384,32,1228,47,37,14,0,5,21,1146,19,1030,34,28,14,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,5,5,163.56204138941456,237.98919479885234
40109000102,OK,109,102,3772,178,2839,275,89,263,3,2,123,3119,118,2466,194,68,186,3,2,82,NA,NA,NA,NA,NA,NA,NA,NA,5,5,445.15707425269113,647.7210284272429
40109000103,OK,109,103,1661,120,1156,198,61,66,3,1,56,1341,77,976,147,51,47,3,1,39,NA,NA,NA,NA,NA,NA,NA,NA,5,5,191.39327879860815,278.4847384164581
40109000104,OK,109,104,1063,39,713,222,38,16,3,4,28,854,21,613,162,25,12,3,2,16,NA,NA,NA,NA,NA,NA,NA,NA,5,5,121.88654742282726,177.34971409966832
40109000105,OK,109,105,4127,138,3523,134,97,129,1,8,97,3653,102,3185,107,78,98,0,7,76,NA,NA,NA,NA,NA,NA,NA,NA,5,5,521.3718474655597,758.6165171031479
40109000106,OK,109,106,2617,11,330,2169,29,4,0,3,71,1969,9,304,1579,24,3,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,6,5,281.0241356856521,408.9011558105936
40109000107,OK,109,107,26,0,20,2,4,0,0,0,0,23,0,17,2,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,5,3.282658771340781,4.776397452332987
40109000108,OK,109,108,1583,41,157,1301,16,16,0,1,51,1051,27,116,862,9,14,0,0,23,NA,NA,NA,NA,NA,NA,NA,NA,6,5,150.00323342083308,218.2605966261726
40109000109,OK,109,109,2583,119,236,2098,31,7,1,2,89,1487,67,166,1187,20,6,0,2,39,NA,NA,NA,NA,NA,NA,NA,NA,6,5,212.2310257819018,308.80447876605007
40109000110,OK,109,110,1029,158,509,308,27,9,0,0,18,691,98,393,165,18,8,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,6,5,98.62248743462956,143.4995930244389
40109000111,OK,109,111,815,35,611,117,18,8,1,0,25,614,16,489,78,13,3,1,0,14,NA,NA,NA,NA,NA,NA,NA,NA,5,5,87.63271676535824,127.50904503184583
40109000112,OK,109,112,73,8,38,27,0,0,0,0,0,50,2,31,17,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7.136214720306046,10.383472722463017
40109000113,OK,109,113,3157,130,1869,902,66,86,5,2,97,2395,89,1550,563,55,69,3,2,64,NA,NA,NA,NA,NA,NA,NA,NA,6,5,341.8246851026596,497.3683434059785
40109000114,OK,109,114,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,5,0.28544858881224183,0.41533890889852065
40109000115,OK,109,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,5,0,0
40109000116,OK,109,116,3503,69,2714,567,82,29,0,0,42,2996,43,2274,566,65,23,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,6,5,427.60198604073827,622.1776855299839
40109000117,OK,109,117,2036,158,1221,454,119,28,1,1,54,1456,93,957,275,77,25,1,1,27,NA,NA,NA,NA,NA,NA,NA,NA,5,5,207.80657265531204,302.36672567812303
40109000118,OK,109,118,2522,111,2162,47,76,58,2,0,66,1915,64,1681,36,55,36,1,0,42,NA,NA,NA,NA,NA,NA,NA,NA,5,5,273.31702378772155,397.68700527033354
40109000119,OK,109,119,2375,138,1604,212,110,193,0,5,113,1740,79,1258,125,65,141,0,4,68,NA,NA,NA,NA,NA,NA,NA,NA,6,5,248.34027226665037,361.34485074171295
40109000120,OK,109,120,1834,174,1345,83,117,36,2,0,77,1259,85,991,41,75,28,0,0,39,NA,NA,NA,NA,NA,NA,NA,NA,6,5,179.68988665730623,261.45584315161875
40109000121,OK,109,121,4552,482,3126,317,191,160,2,5,269,3548,323,2585,199,134,131,2,3,171,NA,NA,NA,NA,NA,NA,NA,NA,6,5,506.385796552917,736.8112243859756
40109000122,OK,109,122,2999,434,2165,129,151,48,0,0,72,2187,236,1699,75,97,36,0,0,44,NA,NA,NA,NA,NA,NA,NA,NA,6,5,312.13803186618645,454.17309688053234
40109000123,OK,109,123,4559,675,2970,352,264,91,11,0,196,3247,369,2312,212,172,69,5,0,108,NA,NA,NA,NA,NA,NA,NA,NA,6,5,463.42578393667463,674.3027185967483
40109000124,OK,109,124,4507,1576,2379,168,227,33,1,2,121,3135,917,1876,101,141,22,0,2,76,NA,NA,NA,NA,NA,NA,NA,NA,5,5,447.440662963189,651.0437396984311
40109000125,OK,109,125,2882,948,1449,169,166,25,0,1,124,1956,530,1132,95,123,19,0,0,57,NA,NA,NA,NA,NA,NA,NA,NA,5,5,279.16871985837247,406.2014529027532
40109000126,OK,109,126,623,69,481,29,20,1,1,0,22,477,42,388,18,14,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,5,5,68.07948843171968,99.05832977229717
40109000127,OK,109,127,3240,646,1921,326,188,49,1,1,108,2385,380,1584,178,136,40,1,0,66,NA,NA,NA,NA,NA,NA,NA,NA,5,5,340.3974421585984,495.29164886148584
40109000128,OK,109,128,1422,313,868,81,94,11,0,0,55,1005,183,682,43,56,9,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,5,5,143.4379158781515,208.7078017215066
40109000129,OK,109,129,4797,1835,1939,504,320,16,1,4,178,2998,969,1458,295,184,11,1,0,80,NA,NA,NA,NA,NA,NA,NA,NA,5,5,427.88743462955046,622.5930244388825
40109000130,OK,109,130,3549,1760,1423,130,145,11,2,3,75,2398,1049,1098,88,102,7,2,2,50,NA,NA,NA,NA,NA,NA,NA,NA,5,5,342.252857985878,497.9913517693263
40109000131,OK,109,131,1080,208,644,80,105,11,1,0,31,812,123,509,75,78,8,1,0,18,NA,NA,NA,NA,NA,NA,NA,NA,5,5,115.89212705777018,168.62759701279938
40109000132,OK,109,132,1223,134,804,74,57,113,1,6,34,949,76,671,49,41,88,1,2,21,NA,NA,NA,NA,NA,NA,NA,NA,5,5,135.44535539140875,197.07831227234803
40109000133,OK,109,133,174,27,122,12,7,0,0,0,6,132,15,99,9,5,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,5,5,18.83960686160796,27.412367987302364
40109000134,OK,109,134,3539,741,1702,626,183,105,11,10,161,2580,500,1390,400,128,73,7,6,76,NA,NA,NA,NA,NA,NA,NA,NA,5,5,368.22867956779197,535.7871924790917
40109000135,OK,109,135,3393,416,1318,1316,150,50,0,1,142,2192,250,1051,691,90,38,0,1,71,NA,NA,NA,NA,NA,NA,NA,NA,5,5,312.85165333821703,455.2114441527786
40109000136,OK,109,136,2708,138,2099,215,69,106,6,2,73,2204,92,1801,135,50,85,2,0,39,NA,NA,NA,NA,NA,NA,NA,NA,5,5,314.56434487109044,457.7034776061697
40109000137,OK,109,137,3139,273,2386,237,77,43,1,0,122,2371,173,1885,154,57,31,1,0,70,NA,NA,NA,NA,NA,NA,NA,NA,5,5,338.39930203691273,492.38427649919623
40109000138,OK,109,138,3740,1041,1848,426,158,127,4,4,132,2775,670,1534,289,115,90,3,1,73,NA,NA,NA,NA,NA,NA,NA,NA,5,5,396.0599169769855,576.2827360966974
40109000139,OK,109,139,2761,1281,815,354,162,40,4,4,101,1915,761,679,261,119,31,3,2,59,NA,NA,NA,NA,NA,NA,NA,NA,6,5,273.31702378772155,397.68700527033354
40109000140,OK,109,140,1097,573,385,25,90,1,1,0,22,761,365,309,14,58,1,1,0,13,NA,NA,NA,NA,NA,NA,NA,NA,6,5,108.61318804305802,158.0364548358871
40109000141,OK,109,141,1050,98,740,93,48,45,0,1,25,793,58,595,53,34,38,0,1,14,NA,NA,NA,NA,NA,NA,NA,NA,5,5,113.18036546405389,164.68187737826344
40109000142,OK,109,142,3089,1704,1026,98,150,21,3,0,87,2004,985,807,52,96,15,2,0,47,NA,NA,NA,NA,NA,NA,NA,NA,5,5,286.01948598986627,416.16958671631767
40109000143,OK,109,143,3606,1407,1845,83,145,31,0,0,95,2555,826,1499,45,94,26,0,0,65,NA,NA,NA,NA,NA,NA,NA,NA,6,5,364.6605722076389,530.5954561178601
40109000144,OK,109,144,3283,923,1932,85,207,13,0,1,122,2360,527,1533,60,142,12,0,1,85,NA,NA,NA,NA,NA,NA,NA,NA,6,5,336.82933479844536,490.0999125002544
40109000145,OK,109,145,5242,2190,2132,457,290,8,1,6,158,3394,1197,1638,258,195,7,1,3,95,NA,NA,NA,NA,NA,NA,NA,NA,6,5,484.40625521437437,704.8301284007895
40109000146,OK,109,146,4049,376,2907,345,202,75,2,4,138,3208,223,2478,224,138,60,2,2,81,NA,NA,NA,NA,NA,NA,NA,NA,6,5,457.8595364548359,666.2036098732272
40109000147,OK,109,147,2651,473,1678,172,152,19,0,0,157,1831,258,1280,99,105,16,0,0,73,NA,NA,NA,NA,NA,NA,NA,NA,6,5,261.32818305760736,380.2427710965956
40109000148,OK,109,148,1288,31,1150,12,40,28,0,0,27,1012,23,913,11,26,26,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,5,5,144.43698593899435,210.16148790265146
40109000149,OK,109,149,3644,582,2474,225,181,31,0,2,149,2578,354,1846,131,138,24,0,2,83,NA,NA,NA,NA,NA,NA,NA,NA,6,5,367.9432309789797,535.3718535701931
40109000150,OK,109,150,5457,340,2095,2335,134,308,5,13,227,3571,185,1593,1351,89,242,5,4,102,NA,NA,NA,NA,NA,NA,NA,NA,6,5,509.6684553242578,741.5876218383087
40109000151,OK,109,151,2872,130,1930,470,56,189,1,7,89,2013,79,1372,334,43,144,1,0,40,NA,NA,NA,NA,NA,NA,NA,NA,6,5,287.3040046395214,418.038611806361
40109000152,OK,109,152,6600,304,4957,636,207,218,17,11,250,4814,194,3736,429,137,167,10,6,135,NA,NA,NA,NA,NA,NA,NA,NA,4,4,687.0747532710661,999.7207537187393
40109000153,OK,109,153,2815,464,1787,191,216,26,6,4,121,2035,251,1438,113,143,17,2,1,70,NA,NA,NA,NA,NA,NA,NA,NA,6,5,290.4439391164561,422.60733980424476
40109000154,OK,109,154,3712,206,2024,972,93,187,15,11,204,2697,133,1587,645,66,147,10,9,100,NA,NA,NA,NA,NA,NA,NA,NA,6,5,384.9274220133081,560.084518649655
40109000155,OK,109,155,3119,195,1801,705,50,196,4,3,165,1973,102,1212,425,30,141,3,2,58,NA,NA,NA,NA,NA,NA,NA,NA,4,4,281.5950328632766,409.73183362839063
40109000156,OK,109,156,2597,401,1820,80,122,46,0,3,125,1937,238,1451,41,86,37,0,2,82,NA,NA,NA,NA,NA,NA,NA,NA,6,5,276.45695826465624,402.2557332682173
40109000157,OK,109,157,3160,463,2105,259,144,84,1,0,104,2295,280,1672,125,105,59,1,0,53,NA,NA,NA,NA,NA,NA,NA,NA,6,5,327.5522556620475,476.60139796105244
40109000158,OK,109,158,3097,271,2535,58,107,33,0,9,84,2517,183,2123,34,80,30,0,6,61,NA,NA,NA,NA,NA,NA,NA,NA,6,5,359.23704902020637,522.7040168487882
40109000159,OK,109,159,3375,236,2521,163,146,111,1,1,196,2512,123,2012,88,88,80,1,0,120,NA,NA,NA,NA,NA,NA,NA,NA,6,5,358.52342754817573,521.665669576542
40109000160,OK,109,160,2604,125,2190,74,68,64,0,2,81,2165,80,1873,50,54,47,0,0,61,NA,NA,NA,NA,NA,NA,NA,NA,6,5,308.99809738925177,449.60436888264854
40109000161,OK,109,161,3989,581,2626,261,175,200,1,0,145,3095,380,2197,160,121,151,1,0,85,NA,NA,NA,NA,NA,NA,NA,NA,6,5,441.73169118694426,642.7369615204607
40109000162,OK,109,162,3652,353,2589,242,165,187,3,2,111,2941,240,2183,180,119,142,3,2,72,NA,NA,NA,NA,NA,NA,NA,NA,6,5,419.7521498484016,610.7558655352746
40109000163,OK,109,163,2504,317,1784,136,144,41,0,0,82,1942,197,1487,81,106,33,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,6,5,277.17057973668676,403.2940805404635
40109000164,OK,109,164,2605,493,1659,206,123,35,0,2,87,1975,291,1402,129,83,26,0,0,44,NA,NA,NA,NA,NA,NA,NA,NA,5,5,281.8804814520888,410.1471725372892
40109000165,OK,109,165,6109,2757,2549,315,312,11,1,6,158,4078,1642,1957,168,198,10,1,4,98,NA,NA,NA,NA,NA,NA,NA,NA,5,5,582.029672588161,846.8760352440836
40109000166,OK,109,166,72,8,14,40,8,0,0,0,2,54,6,11,29,6,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7.707111897930529,11.214150540260057
40109000167,OK,109,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,5,0,0
40109000168,OK,109,168,3724,322,1996,987,152,76,7,0,184,2552,179,1566,558,101,49,5,0,94,NA,NA,NA,NA,NA,NA,NA,NA,6,5,364.23239932442056,529.9724477545124
40109000169,OK,109,169,3680,731,1928,651,208,29,2,1,130,2527,400,1509,396,131,24,2,0,65,NA,NA,NA,NA,NA,NA,NA,NA,6,5,360.66429196426753,524.7807113932809
40109000170,OK,109,170,12,0,2,9,1,0,0,0,0,11,0,2,8,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,5,1.56996723846733,2.2843639989418634
40109000171,OK,109,171,4600,600,2160,1405,266,66,0,8,95,4229,472,2052,1326,232,57,0,5,85,NA,NA,NA,NA,NA,NA,NA,NA,6,5,603.5810410434854,878.2341228659219
40109000172,OK,109,172,2493,29,410,1879,29,60,2,5,79,1774,16,334,1298,18,54,2,3,49,NA,NA,NA,NA,NA,NA,NA,NA,6,5,253.1928982764585,368.4056121929878
40109000173,OK,109,173,3061,71,154,2746,26,3,0,2,59,2283,33,138,2049,19,3,0,1,40,NA,NA,NA,NA,NA,NA,NA,NA,6,5,325.83956412917405,474.1093645076613
40109000174,OK,109,174,3545,69,84,3246,43,3,0,0,100,2587,36,69,2388,23,2,0,0,69,NA,NA,NA,NA,NA,NA,NA,NA,6,5,369.2277496286348,537.2408786602365
40109000175,OK,109,175,3013,79,287,2498,59,1,1,0,88,2161,43,262,1742,49,1,0,0,64,NA,NA,NA,NA,NA,NA,NA,NA,6,5,308.4272002116273,448.77369106485156
40109000176,OK,109,176,2894,31,46,2725,11,10,0,2,69,2109,19,37,1991,9,7,0,1,45,NA,NA,NA,NA,NA,NA,NA,NA,6,5,301.00553690250905,437.97487943349006
40109000177,OK,109,177,2581,13,78,2424,9,4,0,3,50,1899,6,65,1787,5,3,0,0,33,NA,NA,NA,NA,NA,NA,NA,NA,6,5,271.0334350772236,394.36429399914533
40109000178,OK,109,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,5,0,0
40109000179,OK,109,179,2504,24,137,2268,19,7,0,0,49,1816,13,110,1639,11,7,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,6,5,259.18731864151556,377.12772927985674
40109000180,OK,109,180,2002,50,253,1637,11,5,0,0,46,1618,35,241,1301,9,4,0,0,28,NA,NA,NA,NA,NA,NA,NA,NA,6,5,230.92790834910363,336.0091772989032
40109000181,OK,109,181,134,8,93,23,5,0,0,0,5,115,8,83,19,2,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,5,5,16.413293856703906,23.881987261664936
40109000182,OK,109,182,4649,84,3965,301,84,71,0,3,141,3449,50,2975,238,64,47,0,2,73,NA,NA,NA,NA,NA,NA,NA,NA,5,5,492.25609140671105,716.2519483954989
40109000183,OK,109,183,3751,257,2717,320,138,188,1,1,129,3140,174,2358,255,104,156,1,1,91,NA,NA,NA,NA,NA,NA,NA,NA,5,5,448.15428443521967,652.0820869706774
40109000184,OK,109,184,2201,134,1542,200,49,166,2,4,104,1915,99,1400,162,40,137,2,3,72,NA,NA,NA,NA,NA,NA,NA,NA,5,5,273.31702378772155,397.68700527033354
40109000185,OK,109,185,1506,82,1179,94,43,59,0,1,48,1293,64,1038,69,37,47,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,5,5,184.54251266711435,268.5166046028936
40109000186,OK,109,186,2753,122,2376,72,52,71,1,2,57,2268,72,2038,44,36,44,1,1,32,NA,NA,NA,NA,NA,NA,NA,NA,5,5,323.69869971308225,470.9943226909224
40109000187,OK,109,187,2497,63,2000,121,48,189,0,4,72,2033,47,1666,91,37,135,0,2,55,NA,NA,NA,NA,NA,NA,NA,NA,5,5,290.15849052764383,422.1920008953462
40109000188,OK,109,188,1461,49,1301,15,36,21,2,0,37,1223,31,1108,13,28,18,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,5,5,174.55181205868587,253.97974279144537
40109000189,OK,109,189,5051,127,4166,281,125,223,1,1,127,3926,89,3312,200,85,161,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,5,5,560.3355798384308,815.3102781677961
40109000190,OK,109,190,4867,119,4043,322,91,147,1,4,140,3727,68,3174,231,60,111,1,2,80,NA,NA,NA,NA,NA,NA,NA,NA,5,5,531.9334452516126,773.9840567323932
40109000191,OK,109,191,2991,76,2523,155,65,92,3,2,75,2192,46,1871,111,50,63,1,2,48,NA,NA,NA,NA,NA,NA,NA,NA,5,5,312.85165333821703,455.2114441527786
40109000192,OK,109,192,4181,124,3250,318,98,266,0,6,119,2960,77,2341,211,59,198,0,3,71,NA,NA,NA,NA,NA,NA,NA,NA,5,5,422.4639114421179,614.7015851698105
40109000193,OK,109,193,3009,36,2591,82,39,206,0,3,52,2111,25,1826,59,31,138,0,1,31,NA,NA,NA,NA,NA,NA,NA,NA,5,5,301.29098549132124,438.3902183423885
40109000194,OK,109,194,4327,160,3611,254,55,161,1,3,82,3615,111,3082,181,52,131,1,3,54,NA,NA,NA,NA,NA,NA,NA,NA,5,5,515.9483242781271,750.7250778340762
40109000195,OK,109,195,4689,168,3761,382,98,145,3,5,127,3580,121,2931,261,75,110,3,3,76,NA,NA,NA,NA,NA,NA,NA,NA,5,5,510.9529739739129,743.456646928352
40109000196,OK,109,196,4792,87,4179,166,87,145,4,7,117,4003,71,3537,136,71,105,3,5,75,NA,NA,NA,NA,NA,NA,NA,NA,5,5,571.3253505077021,831.3008261603891
40109000197,OK,109,197,1900,23,1719,59,26,36,0,1,36,1593,17,1445,49,23,31,0,0,28,NA,NA,NA,NA,NA,NA,NA,NA,5,5,227.3598009889506,330.8174409376717
40109000198,OK,109,198,3252,49,2730,285,39,64,0,0,85,2558,36,2192,200,31,48,0,0,51,NA,NA,NA,NA,NA,NA,NA,NA,5,5,365.0887450908573,531.2184644812079
40109000199,OK,109,199,4075,195,2413,1082,75,164,3,4,139,3438,156,2213,778,65,140,2,4,80,NA,NA,NA,NA,NA,NA,NA,NA,5,5,490.6861241682437,713.967584396557
40109000200,OK,109,200,6377,158,5226,525,85,240,2,8,133,5035,96,4222,387,64,167,2,4,93,NA,NA,NA,NA,NA,NA,NA,NA,5,5,718.6168223348187,1045.6157031520256
40109000201,OK,109,201,2999,182,1790,678,71,146,4,5,123,2702,152,1701,539,60,138,3,5,104,NA,NA,NA,NA,NA,NA,NA,NA,5,5,385.64104348533874,561.1228659219014
40109000202,OK,109,202,2991,78,2314,277,62,187,0,0,73,2124,57,1671,199,44,120,0,0,33,NA,NA,NA,NA,NA,NA,NA,NA,5,5,303.14640131860085,441.08992125022894
40109000203,OK,109,203,5113,120,4341,338,74,125,0,2,113,3355,81,2874,210,44,83,0,2,61,NA,NA,NA,NA,NA,NA,NA,NA,5,5,478.84000773253564,696.7310196772684
40109000204,OK,109,204,1012,52,515,342,25,38,2,0,38,847,35,473,262,21,31,2,0,23,NA,NA,NA,NA,NA,NA,NA,NA,5,5,120.88747736198441,175.8960279185235
40109000205,OK,109,205,3470,219,663,2287,32,116,0,4,149,2197,128,553,1320,29,87,0,1,79,NA,NA,NA,NA,NA,NA,NA,NA,6,5,313.5652748102476,456.2497914250249
40109000206,OK,109,206,626,33,301,238,10,17,0,0,27,495,22,267,169,9,13,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,5,5,70.64852573102985,102.79637995238386
40109000207,OK,109,207,1689,27,851,713,10,27,2,2,57,1318,19,753,482,7,20,2,2,33,NA,NA,NA,NA,NA,NA,NA,NA,5,5,188.11062002726737,273.7083409641251
40109000208,OK,109,208,2371,64,1613,582,35,38,2,4,33,1950,42,1420,408,27,27,0,0,26,NA,NA,NA,NA,NA,NA,NA,NA,5,5,278.3123740919358,404.9554361760576
40109000209,OK,109,209,91,8,28,53,1,0,0,0,1,61,4,25,30,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,8.706181958773376,12.66783672140488
40109000210,OK,109,210,1287,164,583,446,36,9,0,2,47,905,91,485,267,25,9,0,1,27,NA,NA,NA,NA,NA,NA,NA,NA,5,5,129.1654864375394,187.94085627658058
40109000211,OK,109,211,3572,222,919,2175,51,63,3,4,135,2421,135,790,1324,42,47,2,1,80,NA,NA,NA,NA,NA,NA,NA,NA,6,5,345.5355167572187,502.7677492216592
40109000212,OK,109,212,651,31,539,39,21,5,0,0,16,499,20,427,29,14,4,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,5,5,71.21942290865434,103.62705777018091
40109000213,OK,109,213,1427,41,225,1084,18,0,0,0,59,1024,19,140,809,15,0,0,0,41,NA,NA,NA,NA,NA,NA,NA,NA,6,5,146.14967747186782,212.65352135604257
40109000214,OK,109,214,1636,32,400,1128,22,1,1,8,44,1184,21,294,819,15,1,1,4,29,NA,NA,NA,NA,NA,NA,NA,NA,6,5,168.98556457684717,245.88063406792423
40109000215,OK,109,215,146,0,54,81,11,0,0,0,0,118,0,45,67,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,5,16.841466739922268,24.504995625012718
40109000216,OK,109,216,2522,70,2200,32,88,31,0,4,97,1883,40,1674,21,64,20,0,0,64,NA,NA,NA,NA,NA,NA,NA,NA,4,4,268.74984636672565,391.0415827279572
40109000217,OK,109,217,110,0,105,0,5,0,0,0,0,88,0,85,0,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,12.55973790773864,18.274911991534907
