GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,cd_1990,cd_2000,ndv,nrv
2401915-001,MD,019,15-001,1683,47,1271,327,3,15,0,0,20,1226,28,954,218,3,12,0,0,11,NA,41125,91320,00300,2,6,214.63115622241835,237.51721094439543
2401915-002,MD,019,15-002,691,2,634,41,0,11,0,0,3,495,2,455,30,0,7,0,0,1,NA,NA,91320,00300,2,6,86.65776699029126,95.89805825242719
2401915-003,MD,019,15-003,1235,18,378,779,0,15,0,0,45,864,12,288,526,0,10,0,0,28,NA,41125,91320,00300,2,6,151.25719329214473,167.3857016769638
2401915-004,MD,019,15-004,197,3,169,23,0,2,0,0,0,138,1,123,14,0,0,0,0,0,NA,NA,91320,00300,2,6,24.15913503971756,26.735216240070606
2401916-001,MD,019,16-001,557,6,516,33,2,0,0,0,0,429,4,405,18,2,0,0,0,0,NA,NA,91412,00300,2,6,75.10339805825242,83.1116504854369
2401917-001,MD,019,17-001,228,0,174,52,1,0,0,0,1,173,0,135,36,1,0,0,0,1,NA,NA,91504,00300,2,6,30.28645189761695,33.51588702559577
2401918-001,MD,019,18-001,86,0,77,0,8,1,0,0,0,77,0,70,0,6,1,0,0,0,NA,NA,91596,00300,2,6,13.48009708737864,14.91747572815534
24019ZZZZZZ,MD,019,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12400,90588,00300,2,6,0,0
2402101-001,MD,021,01-001,6249,117,5614,330,12,76,0,3,97,4361,74,3951,229,10,56,0,0,41,NA,03800,90040,00330,7,4,535.1393309286372,601.1141452719429
2402102-001,MD,021,02-001,4004,159,2527,1150,5,88,1,10,64,3095,102,2047,850,4,56,1,6,29,NA,30325,90132,00330,7,4,379.7881745526558,426.6104745738737
2402102-002,MD,021,02-002,1706,25,1318,320,7,11,0,2,23,1424,16,1132,247,5,10,0,1,13,NA,30325,90132,00330,7,4,174.73937336445294,196.28216988471604
2402102-003,MD,021,02-003,4172,122,3358,571,10,28,0,3,80,3311,57,2818,367,9,23,0,3,34,NA,30325,90132,00330,7,4,406.29358511917394,456.38361270245423
2402102-004,MD,021,02-004,5095,362,3439,923,8,190,2,26,145,3506,219,2499,582,4,132,2,14,54,NA,30325,90132,00330,7,4,430.2220807695028,483.262140179645
2402102-005,MD,021,02-005,1753,17,1647,53,3,19,0,0,14,1511,12,1423,47,3,17,0,0,9,NA,30325,90132,00330,7,4,185.41516373152274,208.27412829761653
2402102-006,MD,021,02-006,6750,174,5172,1026,18,222,3,17,118,4974,111,3865,770,14,169,3,7,35,NA,03800,90132,00330,7,4,610.3607044345429,685.6092085720348
2402102-007,MD,021,02-007,5412,114,4608,492,4,92,3,13,86,4042,75,3504,358,2,65,2,6,30,NA,30325,90132,00330,7,4,495.99476624938114,557.1436310913077
2402102-008,MD,021,02-008,7076,703,4825,1032,23,321,6,19,147,5261,475,3739,700,19,244,5,12,67,NA,30325,90132,00330,7,4,645.5785416224627,725.1688874743617
2402102-009,MD,021,02-009,4497,209,3260,810,10,78,4,4,122,3468,125,2700,509,10,62,3,2,57,NA,30325,90132,00330,7,4,425.55909187354126,478.02427328665397
2402102-010,MD,021,02-010,7474,221,6133,709,15,232,3,19,142,5346,121,4547,444,10,169,1,5,49,NA,30325,90132,00330,7,4,656.008911521324,736.8851686823679
2402102-011,MD,021,02-011,4732,240,3471,678,15,215,6,11,96,3843,181,2953,474,14,164,6,1,50,NA,30325,90132,00330,7,4,471.57542966263526,529.7137492043285
2402102-012,MD,021,02-012,2241,107,1767,196,5,102,1,1,62,1486,69,1195,131,5,65,1,0,20,NA,30325,90132,00330,7,4,182.34740787891647,204.8281632364382
2402102-013,MD,021,02-013,3895,227,2734,614,27,174,2,14,103,3002,172,2205,411,18,140,2,7,47,NA,30325,90132,00330,7,4,368.37612278096043,413.79148454629035
2402102-014,MD,021,02-014,2313,88,1888,192,10,79,2,4,50,1600,56,1328,127,6,59,2,3,19,NA,03800,90132,00330,7,4,196.33637456680106,220.54176391541128
2402103-001,MD,021,03-001,4779,66,4584,61,2,27,1,2,36,3432,37,3320,38,2,16,1,0,18,NA,52425,90224,00330,7,4,421.1415234457882,473.06208359855714
2402103-002,MD,021,03-002,3389,26,3315,8,3,13,1,4,19,2384,15,2341,5,3,10,1,2,7,NA,52425,90224,00330,7,4,292.5411981045336,328.6072282339628
2402104-001,MD,021,04-001,1258,6,1231,0,0,6,2,0,13,979,4,959,0,0,5,2,0,9,NA,NA,90316,00330,7,4,120.13331918806139,134.94399179574228
2402105-001,MD,021,05-001,6185,78,5840,166,5,42,2,1,51,5050,75,4754,149,5,39,2,1,25,NA,26200,90408,00330,7,4,619.6866822264658,696.0849423580169
2402106-001,MD,021,06-001,1961,17,1915,6,2,8,0,4,9,1454,10,1420,5,2,8,0,3,6,NA,NA,90500,00330,7,4,178.42068038758046,200.41732795813002
2402107-001,MD,021,07-001,2655,11,2422,167,1,18,0,1,35,1967,6,1785,138,1,16,0,1,20,NA,35412,90592,00330,7,4,241.37103048306105,271.12853101350873
2402107-002,MD,021,07-002,3636,27,3374,139,3,44,0,4,45,2462,19,2289,99,3,34,0,2,16,NA,35412,90592,00330,7,4,302.1125963646651,339.35863922483907
2402108-001,MD,021,08-001,2402,20,2327,27,2,12,0,0,14,1746,15,1698,17,1,8,0,0,7,NA,NA,90684,00330,7,4,214.25206874602162,240.66619987269254
2402109-001,MD,021,09-001,6693,152,6235,159,11,66,3,3,64,4337,82,4065,115,5,44,3,2,21,NA,47043,90776,00330,7,4,532.1942853101351,597.8060188132117
2402109-002,MD,021,09-002,4425,105,4160,51,19,37,1,7,45,3116,63,2930,41,17,29,1,3,32,NA,35412,90776,00330,7,4,382.36508946884504,429.50508522526343
2402109-003,MD,021,09-003,6273,123,5643,283,10,123,2,14,75,4249,67,3857,195,10,78,2,6,34,NA,47043,90776,00330,7,4,521.3957847089611,585.6762217978641
2402109-004,MD,021,09-004,3908,56,3758,27,3,24,4,4,32,2724,38,2624,23,3,18,4,2,12,NA,35412,90776,00330,7,4,334.2626776999788,375.4723530659877
2402109-005,MD,021,09-005,1569,14,1497,29,0,21,0,4,4,1091,8,1041,23,0,12,0,4,3,NA,35412,90776,00330,7,4,133.87686540773745,150.38191526982106
2402110-001,MD,021,10-001,2377,27,2147,179,0,9,0,2,13,1678,21,1604,38,0,6,0,1,8,NA,38437,90868,00330,7,4,205.90777282693261,231.2931749062876
2402111-001,MD,021,11-001,2942,45,2840,14,10,12,0,2,19,2109,30,2039,10,6,8,0,2,14,NA,86750,90956,00330,7,4,258.7958837258646,290.70161256100147
2402112-001,MD,021,12-001,2288,20,2091,142,7,13,0,0,15,1658,11,1546,80,5,7,0,0,9,NA,10900,91048,00330,7,4,203.4535681448476,228.53640285734494
2402113-001,MD,021,13-001,4631,100,4310,118,11,36,1,7,48,3207,59,3007,85,5,25,1,4,21,NA,47043,91140,00330,7,4,393.5317207723319,442.0483980479525
2402113-002,MD,021,13-002,416,6,404,2,0,0,0,0,4,337,4,329,2,0,0,0,0,2,NA,47043,91140,00330,7,4,41.35334889313248,46.451609024683506
2402114-001,MD,021,14-001,4849,65,4604,94,8,36,0,7,35,3420,32,3275,65,7,21,0,2,18,NA,09100,91232,00330,7,4,419.6690006365372,471.40802036919155
2402115-001,MD,021,15-001,3673,19,3589,14,12,16,0,2,21,2679,13,2620,12,9,12,0,1,12,NA,77825,91324,00330,7,4,328.74071716528755,369.26961595586675
2402115-002,MD,021,15-002,4581,32,4488,17,8,12,0,1,23,3360,28,3295,12,5,10,0,1,9,NA,77825,91324,00330,7,4,412.30638659028216,463.13770422236365
2402116-001,MD,021,16-001,3858,49,3743,21,7,10,0,10,18,2705,27,2637,13,6,7,0,7,8,NA,54875,91416,00330,7,4,331.931183251998,372.8534196194922
2402117-001,MD,021,17-001,2064,5,2013,25,2,10,0,0,9,1526,5,1493,18,0,5,0,0,5,NA,NA,91508,00330,7,4,187.2558172430865,210.34170733432353
2402118-001,MD,021,18-001,6766,88,6366,162,17,62,0,4,67,4409,51,4159,118,9,32,0,2,38,NA,53875,91600,00330,7,4,541.0294221656411,607.7303981894052
2402118-002,MD,021,18-002,2116,26,2041,24,3,12,0,0,10,1481,21,1427,16,3,7,0,0,7,NA,35412,91600,00330,7,4,181.7338567083952,204.13897022420255
2402119-001,MD,021,19-001,1659,29,1568,38,1,14,0,1,8,1154,11,1098,32,1,8,0,1,3,NA,NA,91692,00330,7,4,141.60761015630527,159.0657472239904
2402120-001,MD,021,20-001,3124,17,3034,35,3,7,0,3,25,2421,9,2370,14,0,7,0,3,18,NA,NA,91784,00330,7,4,297.08147676639084,333.7072565245067
2402121-001,MD,021,21-001,3637,39,3469,25,6,85,0,3,10,2763,29,2646,17,5,58,0,1,7,NA,30325,91876,00330,7,4,339.0483768300445,380.84805856142583
2402121-002,MD,021,21-002,4359,84,3967,90,14,156,2,2,44,3039,47,2801,63,7,100,0,1,20,NA,30325,91876,00330,7,4,372.91640144281774,418.89151283683424
2402122-001,MD,021,22-001,1593,9,1517,41,0,15,0,0,11,1187,4,1133,34,0,9,0,0,7,NA,11400,91968,00330,7,4,145.6570478817455,163.61442110474573
2402123-001,MD,021,23-001,4936,160,4258,313,6,119,0,2,78,3467,99,3070,183,6,77,0,2,30,NA,03800,92060,00330,7,4,425.436381639437,477.8864346842068
2402124-001,MD,021,24-001,2777,31,2659,29,1,27,0,7,23,2155,23,2072,25,1,17,0,5,12,NA,09100,92152,00330,7,4,264.44055449466015,297.04218827356954
2402124-002,MD,021,24-002,2522,48,2217,122,7,102,0,6,20,1780,30,1582,76,4,69,0,4,15,NA,30325,92152,00330,7,4,218.42421670556618,245.35271235589505
2402125-001,MD,021,25-001,4867,46,4461,245,11,22,2,0,80,3550,29,3280,176,11,16,2,0,36,NA,10900,92244,00330,7,4,435.62133107008987,489.3270386873188
2402126-001,MD,021,26-001,3996,54,3779,89,2,33,1,5,33,2825,30,2689,64,2,19,1,2,18,NA,81275,92336,00330,7,4,346.65641134450806,389.394051913148
2402126-002,MD,021,26-002,4744,79,4339,195,2,59,2,6,62,3259,43,3006,138,2,41,2,2,25,NA,23005,92336,00330,7,4,399.9126529457529,449.21600537520334
24021ZZZZZZ,MD,021,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10900,90040,00330,7,4,0,0
2402301-001,MD,023,01-001,1807,7,1782,11,1,1,0,0,5,1412,4,1393,8,1,1,0,0,5,NA,NA,90044,00360,7,4,174.77935783919148,276.8813165190949
2402302-001,MD,023,02-001,1970,20,1933,5,5,1,1,1,4,1484,14,1459,2,4,1,1,0,3,NA,30850,90136,00360,7,4,183.69161971201143,290.99991056256147
2402303-001,MD,023,03-001,2594,6,2565,7,1,11,0,0,4,1955,5,1937,3,1,6,0,0,3,NA,34525,90228,00360,7,4,241.99266613004204,383.3590465969055
2402303-002,MD,023,03-002,770,2,751,1,0,1,0,3,12,573,2,562,1,0,1,0,2,5,NA,NA,90228,00360,7,4,70.92675073785887,112.36047759592167
2402304-001,MD,023,04-001,896,6,859,29,1,0,0,1,0,669,3,658,7,1,0,0,0,0,NA,48775,90320,00360,7,4,82.80976656828548,131.1852696538771
2402305-001,MD,023,05-001,1772,10,1748,0,2,3,0,0,9,1316,7,1300,0,2,0,0,0,7,NA,00225,90412,00360,7,4,162.8963420087649,258.0565244611394
2402306-001,MD,023,06-001,1953,8,1902,20,1,4,1,2,15,1546,6,1501,20,1,4,1,1,12,NA,NA,90504,00360,7,4,191.36606743582863,303.1575887666577
2402307-001,MD,023,07-001,2542,19,2489,18,0,8,4,0,4,2013,14,1975,16,0,6,1,0,1,NA,57650,90596,00360,7,4,249.1719881942581,394.7323584652535
2402308-001,MD,023,08-001,798,1,796,0,0,0,0,0,1,591,1,589,0,0,0,0,0,1,NA,NA,90688,00360,7,4,73.15481620606386,115.8901261067883
2402308-002,MD,023,08-002,929,0,926,1,1,0,0,0,1,656,0,654,0,1,0,0,0,1,NA,NA,90688,00360,7,4,81.20060817458187,128.63607906269564
2402309-001,MD,023,09-001,1325,2,1308,2,0,3,0,9,1,978,2,971,1,0,1,0,2,1,NA,NA,90780,00360,7,4,121.05822377247115,191.77756909042125
2402310-001,MD,023,10-001,1876,10,1849,1,0,3,0,0,13,1401,7,1386,1,0,1,0,0,6,NA,22275,90872,00360,7,4,173.41776227528845,274.72430909578753
2402311-001,MD,023,11-001,204,1,200,0,0,1,0,0,2,141,1,138,0,0,1,0,0,1,NA,NA,90960,00360,7,4,17.453179500939093,27.648913335122085
2402312-001,MD,023,12-001,968,0,962,0,4,0,0,0,2,676,0,674,0,2,0,0,0,0,NA,NA,91052,00360,7,4,83.67623647258743,132.55791074143636
2402313-001,MD,023,13-001,743,2,736,1,0,0,0,0,4,550,1,546,1,0,0,0,0,2,NA,44450,91144,00360,7,4,68.07977819515249,107.85037116536982
2402314-001,MD,023,14-001,3037,12,2996,2,4,15,0,0,8,2312,8,2282,1,4,11,0,0,6,NA,57650,91236,00360,7,4,286.18263124944104,453.3637420624273
2402314-002,MD,023,14-002,1402,4,1381,6,0,3,0,4,4,1031,2,1018,3,0,3,0,2,3,NA,57650,91236,00360,7,4,127.61863876218585,202.17042303908417
2402315-001,MD,023,15-001,559,4,547,6,0,0,0,0,2,398,2,396,0,0,0,0,0,0,NA,NA,91328,00360,7,4,49.265003130310355,78.04445040694036
2402316-001,MD,023,16-001,3701,17,3648,17,2,3,1,0,13,2660,11,2622,13,2,2,1,0,9,NA,53800,91420,00360,7,4,329.25856363473747,521.6036132725159
2402501-001,MD,025,01-001,3674,159,2081,1255,7,44,0,5,123,2291,95,1415,700,4,30,0,5,42,NA,25150,90048,00390,3,7,341.3281141950833,338.6392323552736
2402501-002,MD,025,01-002,1704,19,1562,88,1,10,0,1,23,1362,16,1259,66,1,7,0,1,12,NA,42875,90048,00390,3,6,202.91963838223634,201.32109754163363
2402501-003,MD,025,01-003,3442,169,2205,917,14,56,2,10,69,2175,98,1522,476,11,46,2,3,17,NA,25150,90048,00390,3,7,324.0456780333069,321.49294210943697
2402501-004,MD,025,01-004,5593,151,4502,747,10,97,4,5,77,4159,103,3443,498,6,71,2,4,32,NA,42875,90048,00390,3,7,619.6349310071372,614.7536304520222
2402501-005,MD,025,01-005,6214,179,4688,1067,34,80,12,10,144,4423,113,3449,705,20,67,10,6,53,NA,25150,90048,00390,3,7,658.967371927042,653.7762220459952
2402501-006,MD,025,01-006,7131,243,4188,2352,22,156,6,15,149,4799,149,3000,1437,16,125,3,4,65,NA,25150,90048,00390,3,7,714.9863029341792,709.3538524980174
2402501-007,MD,025,01-007,2511,16,2379,56,7,15,1,1,36,2015,11,1913,48,7,13,1,0,22,NA,25150,90048,00390,3,7,300.2078350515464,297.84288659793816
2402501-008,MD,025,01-008,4295,66,3891,165,4,119,2,0,48,3091,48,2814,119,4,77,0,0,29,NA,05950,90048,00390,3,6,460.51732910388586,456.88950991276766
2402501-009,MD,025,01-009,5724,125,5053,337,8,112,1,2,86,4055,79,3622,224,3,76,1,2,48,NA,05950,90048,00390,3,6,604.1403330689928,599.381094369548
2402501-010,MD,025,01-010,6118,86,5197,675,15,70,1,4,70,4437,55,3860,435,10,50,1,0,26,NA,25150,90048,00390,3,7,661.053183187946,655.8456019032515
2402501-011,MD,025,01-011,4213,62,3875,146,3,78,0,0,49,2832,39,2607,109,2,50,0,0,25,NA,05950,90048,00390,3,6,421.929820777161,418.605982553529
2402501-012,MD,025,01-012,4420,50,3871,289,5,126,3,4,72,2975,28,2644,187,5,76,1,1,33,NA,05950,90048,00390,3,6,443.2348929421094,439.743219666931
2402501-013,MD,025,01-013,4358,203,3496,411,6,165,4,7,66,3266,136,2649,302,6,129,3,6,35,NA,05950,90048,00390,3,7,486.5899698651864,482.75675812846947
2402501-014,MD,025,01-014,4581,65,4238,121,8,103,1,7,38,3108,38,2892,91,7,62,1,1,16,NA,05950,90048,00390,3,6,463.05009992069785,459.40232831086433
2402501-016,MD,025,01-016,6212,201,4851,924,22,98,3,12,101,4418,129,3521,611,16,82,3,8,48,NA,66762,90048,00390,3,7,658.2224393338621,653.037157811261
2402501-017,MD,025,01-017,1019,9,996,6,1,0,0,2,5,784,7,767,6,1,0,0,0,3,NA,05950,90048,00390,3,6,116.80543061062649,115.88527200634417
2402501-045,MD,025,01-045,4967,74,4397,356,17,47,2,10,64,3822,45,3423,267,13,37,2,4,31,NA,42875,90048,00390,3,7,569.4264742268041,564.9407010309278
2402502-001,MD,025,02-001,428,9,363,43,1,9,0,0,3,326,5,279,32,1,7,0,0,2,NA,00125,90140,00390,3,7,48.56960507533703,48.186988104678825
2402502-002,MD,025,02-002,4382,22,4106,176,8,38,0,4,28,3394,18,3179,138,8,31,0,3,17,NA,00125,90140,00390,3,6,505.66024425059476,501.6768025376685
2402502-003,MD,025,02-003,2601,68,1858,608,8,18,1,1,39,1862,44,1393,389,6,16,0,1,13,NA,61075,90140,00390,3,7,277.4128977002379,275.2275210150674
2402502-004,MD,025,02-004,780,9,685,51,3,21,0,2,9,594,8,517,45,1,15,0,2,6,NA,00125,90140,00390,3,6,88.49799206978588,87.80083108643933
2402502-010,MD,025,02-010,4203,190,2493,1266,4,91,7,14,138,3184,132,1987,912,3,77,3,9,61,NA,00125,90140,00390,3,7,474.3730753370341,470.6361046788263
2402502-011,MD,025,02-011,4001,103,2818,832,8,119,4,8,109,2914,58,2154,538,6,93,2,0,63,NA,00125,90140,00390,3,7,434.14671530531325,430.7266360031721
2402502-015,MD,025,02-015,5557,182,3407,1636,18,132,2,11,169,4030,124,2654,1050,15,109,2,4,72,NA,00125,90140,00390,3,7,600.4156701030928,595.6857731958763
2402502-019,MD,025,02-019,3116,349,1451,1065,18,97,31,12,93,1867,188,925,629,13,68,16,3,25,NA,00175,90140,00390,3,7,278.15783029341793,275.96658524980177
2402503-002,MD,025,03-002,3314,60,3089,79,1,62,0,1,22,2516,34,2366,55,1,47,0,0,13,NA,NA,90232,00390,3,6,374.850080888184,371.8971229183188
2402503-003,MD,025,03-003,4064,37,3963,7,3,35,0,0,19,3010,29,2933,7,3,24,0,0,14,NA,27700,90232,00390,3,6,448.44942109436954,444.91666931007137
2402503-004,MD,025,03-004,2073,9,1937,110,4,6,0,1,6,1581,4,1476,87,4,5,0,0,5,NA,05825,90232,00390,3,6,235.547685963521,233.6921110229976
2402503-005,MD,025,03-005,4449,43,4219,135,11,18,0,0,23,3077,20,2936,89,8,11,0,0,13,NA,05825,90232,00390,3,4,458.43151784298175,454.82013005551147
2402503-006,MD,025,03-006,3712,41,3555,45,6,39,0,3,23,2851,27,2744,32,6,29,0,0,13,NA,62175,90232,00390,3,6,424.7605646312451,421.4144266455194
2402503-007,MD,025,03-007,2256,20,2160,29,4,29,0,0,14,1698,12,1630,25,4,20,0,0,7,NA,62175,90232,00390,3,6,252.97910864393336,250.9862141157811
2402503-008,MD,025,03-008,3738,50,3539,71,1,48,4,4,21,2814,32,2677,58,1,34,2,1,9,NA,05825,90232,00390,3,6,419.248063441713,415.9453513084854
2402503-009,MD,025,03-009,3084,25,2894,79,5,55,0,0,26,2126,17,2004,57,4,29,0,0,15,NA,05825,90232,00390,3,6,316.7453386201427,314.25011260904046
2402503-010,MD,025,03-010,3999,58,3586,269,9,34,2,2,39,3380,41,3040,238,9,26,2,0,24,NA,05550,90232,00390,3,6,503.57443298969076,499.6074226804124
2402503-011,MD,025,03-011,2920,19,2769,59,6,47,1,0,19,2027,11,1933,40,5,28,1,0,9,NA,05550,90232,00390,3,6,301.99567327517843,299.6166407613006
2402503-012,MD,025,03-012,3161,46,2925,99,4,61,0,5,21,2449,31,2278,75,4,44,0,2,15,NA,05550,90232,00390,3,6,364.8679841395718,361.99366217287866
2402503-013,MD,025,03-013,3893,45,3695,62,5,58,3,1,24,2570,29,2444,46,3,31,2,1,14,NA,05825,90232,00390,3,6,382.8953528945282,379.87901665344964
2402503-014,MD,025,03-014,2732,21,2590,57,1,34,0,6,23,2013,15,1917,39,1,30,0,5,6,NA,05950,90232,00390,3,6,299.9098620142744,297.5472609040444
2402503-015,MD,025,03-015,4125,41,3935,75,5,35,1,7,26,2938,25,2822,45,5,24,1,4,12,NA,05825,90232,00390,3,6,437.7223917525773,434.2741443298969
2402503-016,MD,025,03-016,2083,24,1929,50,1,48,0,0,31,1609,16,1502,35,1,34,0,0,21,NA,05950,90232,00390,3,6,239.71930848532912,237.8308707375099
2402503-017,MD,025,03-017,3368,20,3186,69,8,66,3,6,10,2446,12,2328,48,3,46,3,2,4,NA,05950,90232,00390,3,6,364.4210245836638,361.55022363203807
2402503-018,MD,025,03-018,4046,84,3674,112,4,127,0,7,38,2774,54,2531,84,3,79,0,4,19,NA,05825,90232,00390,3,6,413.2886026962728,410.03283743061064
2402503-019,MD,025,03-019,5254,71,4846,151,4,134,0,10,38,3413,42,3173,100,2,84,0,2,10,NA,05825,90232,00390,3,6,508.4909881046788,504.485246629659
2402503-020,MD,025,03-020,5168,79,4841,180,10,26,0,0,32,3714,45,3494,135,6,15,0,0,19,NA,05950,90232,00390,3,6,553.3359302141157,548.9769135606662
2402503-021,MD,025,03-021,5088,81,4700,142,7,102,2,11,43,3493,51,3256,93,4,64,2,7,16,NA,05950,90232,00390,3,6,520.4099095955592,516.3102743854084
2402504-001,MD,025,04-001,2127,8,2079,20,1,4,0,0,15,1539,5,1506,18,0,3,0,0,7,NA,42325,90324,00390,3,4,229.29025218080886,227.48397145122917
2402504-002,MD,025,04-002,3496,24,3377,21,1,41,1,4,27,2547,16,2472,17,1,27,1,1,12,NA,27700,90324,00390,3,6,379.4686629659001,376.4793211736717
2402504-003,MD,025,04-003,3336,21,3263,12,12,7,0,1,20,2404,11,2363,8,7,4,0,0,11,NA,NA,90324,00390,3,4,358.1635908009516,355.34208406026966
2402504-004,MD,025,04-004,4832,31,4594,131,15,24,0,4,33,3511,21,3344,107,12,13,0,2,12,NA,42325,90324,00390,3,4,523.0916669310071,518.9709056304521
2402504-005,MD,025,04-005,3717,28,3593,24,11,36,0,0,25,2690,14,2611,15,10,28,0,0,12,NA,27700,90324,00390,3,6,400.77373513084854,397.61655828707376
2402504-006,MD,025,04-006,2718,15,2641,46,1,10,0,0,5,1982,12,1918,43,1,5,0,0,3,NA,42325,90324,00390,3,4,295.2912799365583,292.9650626486915
2402505-001,MD,025,05-001,5703,56,5284,273,17,13,0,5,55,4297,33,3982,220,12,11,0,3,36,NA,NA,90416,00390,3,4,640.1950705789056,635.1518033306899
2402505-002,MD,025,05-002,6145,46,5960,60,12,23,0,4,40,4515,17,4397,47,10,14,0,3,27,NA,NA,90416,00390,3,4,672.6741316415544,667.3750039651071
2402506-001,MD,025,06-001,3387,103,2514,661,4,43,1,3,58,2665,59,2054,483,4,29,1,2,33,NA,37600,90508,00390,3,7,397.0490721649485,393.92123711340207
2402506-002,MD,025,06-002,4468,77,3651,568,9,67,8,4,84,3107,49,2558,395,8,51,6,1,39,NA,37600,90508,00390,3,7,462.9011134020618,459.2545154639175
2402506-003,MD,025,06-003,3476,61,2710,587,10,36,1,7,64,2567,37,2072,394,9,28,1,4,22,NA,37600,90508,00390,3,7,382.4483933386201,379.435578112609
2402506-004,MD,025,06-004,1414,16,1199,135,7,25,1,2,29,1119,14,963,96,7,19,1,1,18,NA,37600,90508,00390,3,7,166.71591435368754,165.4025757335448
24025ZZZZZZ,MD,025,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,37600,90140,00390,2,4,0,0
2402701-001,MD,027,01-001,2849,34,2579,105,6,91,0,10,24,1902,24,1733,69,4,59,0,4,9,NA,25750,90052,00420,4,8,263.60434983803793,269.45104779533284
2402701-002,MD,027,01-002,3496,70,2936,258,4,156,1,14,57,2508,43,2135,164,4,124,1,5,32,NA,25750,90052,00420,4,8,347.591855622397,355.3013816354862
2402701-003,MD,027,01-003,3549,86,2753,317,3,287,3,11,89,2551,64,2008,240,3,194,1,3,38,NA,25750,90052,00420,4,8,353.5513651087459,361.39307199048056
2402701-004,MD,027,01-004,3586,61,3010,203,11,255,0,12,34,2278,31,1920,130,9,173,0,3,12,NA,26000,90052,00420,4,8,315.7154095326238,322.7179215971442
2402701-005,MD,027,01-005,3762,100,2953,378,8,255,0,3,65,2670,64,2128,259,6,189,0,1,23,NA,26000,90052,00420,7,5,370.0439611291069,378.25147087988364
2402701-006,MD,027,01-006,4927,127,3717,618,13,327,0,16,109,3573,83,2769,416,10,231,0,8,56,NA,25750,90052,00420,4,8,495.1936603424341,506.17696833476566
2402701-007,MD,027,01-007,9,0,9,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,NA,19125,90052,00420,4,8,0.9701527070800555,0.9916705229060621
2402701-008,MD,027,01-008,4593,105,3700,449,15,209,1,16,98,3299,69,2691,317,13,158,1,6,44,NA,25750,90052,00420,4,8,457.2191115224433,467.36015072387124
2402701-009,MD,027,01-009,5071,121,3227,1256,3,386,1,5,72,3830,81,2373,1047,3,285,1,2,38,NA,25750,90052,00420,4,8,530.8121240166589,542.5854432471739
2402702-001,MD,027,02-001,2695,102,1849,387,11,292,0,7,47,1922,54,1395,235,7,201,0,3,27,NA,26000,90144,00420,7,5,266.37621471540956,272.284392146493
2402702-002,MD,027,02-002,3312,63,2626,197,8,370,1,1,46,2299,39,1860,131,4,246,1,1,17,NA,26000,90144,00420,7,5,318.62586765386396,325.69293316586237
2402702-003,MD,027,02-003,3549,35,2854,241,7,337,1,8,66,2353,25,1889,163,5,240,1,2,28,NA,26000,90144,00420,7,5,326.10990282276725,333.3429629139948
2402702-004,MD,027,02-004,3293,99,2418,469,4,224,0,10,69,2508,75,1899,315,2,179,0,3,35,NA,26000,90144,00420,7,5,347.591855622397,355.3013816354862
2402702-005,MD,027,02-005,2136,10,1708,41,4,330,0,4,39,1460,5,1182,34,4,222,0,2,11,NA,26000,90144,00420,7,5,202.34613604812586,206.83413763469292
2402702-006,MD,027,02-006,2316,51,1826,122,4,273,0,4,36,1841,38,1502,82,2,195,0,1,21,NA,26000,90144,00420,7,5,255.1501619620546,260.8093475242943
2402702-007,MD,027,02-007,3632,47,3173,128,6,240,0,1,37,2502,29,2181,89,5,177,0,1,20,NA,26000,90144,00420,7,5,346.7602961591856,354.4513783301382
2402702-008,MD,027,02-008,4954,144,3334,568,5,803,0,20,80,3758,102,2587,414,4,591,0,12,48,NA,26000,90144,00420,7,5,520.8334104581213,532.3854035829974
2402702-009,MD,027,02-009,3775,202,2067,543,5,852,1,10,95,3010,146,1780,406,4,611,1,5,57,NA,26000,90144,00420,7,5,417.16566404442386,426.4183248496067
2402702-010,MD,027,02-010,1629,24,1367,33,1,176,0,3,25,1170,15,994,27,1,122,0,3,8,NA,26000,90144,00420,7,5,162.15409532623784,165.75064454287036
2402702-011,MD,027,02-011,2908,42,2287,232,4,309,0,0,34,1942,24,1526,157,3,220,0,0,12,NA,26000,90144,00420,7,5,269.14807959278113,275.1177364976532
2402702-012,MD,027,02-012,2704,44,2123,112,0,382,0,3,40,2007,30,1634,65,0,250,0,3,25,NA,26000,90144,00420,7,5,278.1566404442388,284.32610563892376
2402702-013,MD,027,02-013,1829,27,1495,62,4,217,0,4,20,1273,15,1050,47,3,149,0,2,7,NA,26000,90144,00420,7,5,176.4291994447015,180.34236795134527
