GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
09003007704,CT,003,07704,3743,136,3430,74,0,66,1,2,34,2920,76,2720,52,0,53,1,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,617.9751684994678,650.9145086910252
09003007705,CT,003,07705,3611,90,3379,48,3,53,2,1,35,2864,56,2704,40,2,39,2,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,606.1235899255055,638.4312167435261
09003007706,CT,003,07706,5228,460,3970,546,9,85,1,15,142,3859,241,3140,317,7,68,1,9,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,816.7007449450159,860.2325647392693
09003007707,CT,003,07707,4617,291,3850,342,14,56,1,10,53,3650,178,3167,222,8,39,1,6,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,772.4689606243348,813.6431358637815
09003007708,CT,003,07708,4251,486,2713,818,8,128,0,9,89,3212,281,2300,478,5,100,0,6,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,679.7726853494147,716.0059595601277
09003007709,CT,003,07709,5213,138,4693,221,4,90,3,5,59,4073,90,3735,143,3,63,3,5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,861.9907059240865,907.9365732529266
09003007710,CT,003,07710,5160,356,4015,501,11,148,6,26,97,3892,207,3199,296,9,105,5,18,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,823.6847108903867,867.5887903511883
09003007711,CT,003,07711,4940,496,3388,621,9,256,3,24,143,3719,283,2796,359,5,181,3,10,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,787.0717985101099,829.0243348705214
09003007712,CT,003,07712,3784,278,2989,247,2,208,0,8,52,3023,183,2454,188,2,168,0,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,639.7736076622916,673.8748492373182
09003007901,CT,003,07901,5709,60,5515,44,4,40,0,8,38,4147,37,4020,36,3,24,0,7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,881,1076
09003008901,CT,003,08901,2056,94,1874,59,2,16,0,0,11,1619,54,1511,36,2,13,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,345.59199247912403,244.30190418256558
09003008902,CT,003,08902,5284,1580,2772,557,17,181,0,7,170,3769,890,2275,365,11,134,0,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,804.5313277664104,568.7300042397095
09003008903,CT,003,08903,4282,1282,2281,484,1,157,2,9,66,3183,766,1945,319,1,110,0,5,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,679.4436763811315,480.30448487529725
09003008904,CT,003,08904,2691,721,1535,278,9,96,4,6,42,2004,387,1328,185,6,72,4,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,427.77415251894047,302.397168611403
09003008905,CT,003,08905,2518,224,2066,114,1,83,1,0,29,2074,150,1758,78,1,70,1,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,442.7163634352707,312.9599439621007
09003008908,CT,003,08908,3184,615,2200,240,1,62,1,6,59,2492,359,1882,153,1,51,1,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,531.942708621357,376.0348024848384
09003008909,CT,003,08909,2925,733,1709,368,7,29,0,3,76,2095,417,1369,238,4,22,0,2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,447.1990267101698,316.12877656731
09003008910,CT,003,08910,3390,765,2185,321,5,29,1,13,71,2533,440,1799,209,1,20,1,9,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,540.6945750152076,382.2215709045328
09003008911,CT,003,08911,2607,875,1159,423,7,98,0,3,42,1855,488,998,257,5,78,0,1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,395.96858928275174,279.9135467934893
09003008912,CT,003,08912,4618,445,3543,417,5,127,2,4,75,4100,321,3241,359,5,112,2,4,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,875.1866393850578,618.6768419694373
09003008913,CT,003,08913,5628,3337,1465,676,3,42,0,7,98,3707,1884,1298,428,3,27,0,2,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,791.2967980976607,559.3744032148057
09003008914,CT,003,08914,6814,1745,4196,465,10,141,0,12,245,5271,1069,3605,329,6,96,0,9,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,1125.1484819996683,795.3769839075375
09003008915,CT,003,08915,4580,1096,3025,284,2,57,1,2,113,3532,630,2575,195,1,44,0,1,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,753.9412708068351,532.9674648380615
09003008916,CT,003,08916,3412,245,2616,246,1,256,0,10,38,3001,168,2384,201,1,211,0,9,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,640.5939279986727,452.8412689634832
09003008917,CT,003,08917,4204,1027,2454,542,4,101,2,6,68,3205,627,2063,386,4,75,2,5,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,684.139799811978,483.62421427123076
09003009401,CT,003,09401,5802,195,5424,37,14,85,8,2,37,4456,122,4218,27,10,57,3,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1029.1771787265145,1047.7606087965949
09003009402,CT,003,09402,6342,276,5607,174,5,191,1,3,85,5176,182,4667,131,2,140,1,2,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1195.471516402253,1217.0576551012512
09003009403,CT,003,09403,2515,77,2270,42,0,85,1,2,38,2055,52,1880,37,0,62,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,474.63175544950343,483.2019863278731
09003009404,CT,003,09404,3530,147,3243,62,2,46,1,5,24,2784,102,2583,46,2,34,1,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,643.0047723461886,654.6152457113376
09003009405,CT,003,09405,4558,214,3849,173,8,249,1,9,55,3522,138,3050,121,7,168,1,6,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,813.4564684638204,828.1447181736102
09003009406,CT,003,09406,3259,53,3062,41,1,75,1,5,21,2628,34,2500,33,1,47,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,606.9743325164452,617.9342190119953
09003009407,CT,003,09407,3300,117,3021,52,1,87,1,2,19,2638,75,2443,39,1,64,1,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,609.283976095275,620.2855668773378
09003011001,CT,003,11001,5072,157,4715,97,3,62,0,1,37,4038,97,3796,71,3,45,0,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,821.448629635058,825.8872929796278
09003011002,CT,003,11002,5590,291,4923,188,11,119,2,7,49,4389,213,3890,150,11,92,2,3,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,892.8524109629195,897.676901656163
09003011004,CT,003,11004,3874,112,3559,67,5,82,0,7,42,3085,73,2862,54,4,69,0,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,627.5802432947384,630.9713469148468
0900301101E,CT,003,01101E,792,36,353,376,1,0,0,3,23,620,24,305,270,1,0,0,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,172.43485606602118,110.63226980310611
0900301101W,CT,003,01101W,2006,28,1622,291,0,30,0,5,30,1764,18,1501,206,0,23,0,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,490.6049775813893,314.76665150432126
09003011901,CT,003,11901,6999,234,6159,172,1,358,0,5,70,5398,166,4782,135,1,263,0,4,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1043.543514412417,1064.1151607538802
09003011902,CT,003,11902,3454,113,3041,137,3,115,4,1,40,2811,64,2542,92,3,86,3,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,543.4236419068736,554.136294345898
09003011903,CT,003,11903,4386,87,4068,88,0,100,1,0,42,3555,62,3318,75,0,70,1,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,687.2540188470067,700.8020371396896
09003011904,CT,003,11904,3127,141,2597,204,7,138,0,3,37,2668,111,2235,180,7,107,0,2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,515.7788248337029,525.9465077605322
09003012801,CT,003,12801,7672,83,7354,37,3,143,0,3,49,5428,50,5219,29,3,106,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,1027.8595505617977,1933.0786516853932
09003012802,CT,003,12802,6677,130,6282,45,4,148,6,5,57,4734,84,4470,36,3,101,5,4,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,896.4419882755252,1685.923790913532
09003012803,CT,003,12803,5524,70,5286,22,3,94,1,1,47,3700,37,3558,15,1,69,0,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,700.6411822178799,1317.684416218857
09003012804,CT,003,12804,3361,75,2967,162,5,98,0,1,53,2514,46,2282,94,5,62,0,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,476.05727894479725,895.3131411822178
09003013101,CT,003,13101,4165,44,4048,22,0,22,0,1,28,3125,25,3049,20,0,12,0,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,591.5790865225725,712.9312908982748
09003013102,CT,003,13102,4008,61,3841,34,1,40,0,0,31,3037,33,2933,25,1,28,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,574.9202194460969,692.8551457465794
09003013103,CT,003,13103,5934,148,5643,35,4,44,0,3,57,4658,93,4471,27,1,34,0,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,881.7841232070857,1062.6668649613325
09003013104,CT,003,13104,2380,34,2293,6,5,29,0,3,10,1732,17,1681,5,3,21,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,327.8767929142706,395.13503866745987
09003013105,CT,003,13105,37,0,37,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5.868464538303919,7.072278405710886
09003013106,CT,003,13106,3924,81,3729,31,10,34,0,4,35,3154,44,3044,21,7,21,0,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,597.068940445502,719.5472932778108
09003013107,CT,003,13107,2879,118,2581,60,5,59,0,1,55,2159,62,1988,38,4,39,0,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,408.7101592967149,492.54997025580013
09003013108,CT,003,13108,2855,62,2668,30,1,73,0,0,21,2158,39,2035,22,1,49,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,408.5208539890277,492.3218322427127
09003013109,CT,003,13109,3806,79,3626,27,1,46,0,2,25,2870,44,2755,24,1,34,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,543.3062330623306,654.7560975609756
09003013110,CT,003,13110,1268,23,1226,6,0,6,1,0,6,1064,18,1033,4,0,6,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,201.4208473792055,242.73884592504461
09003013111,CT,003,13111,605,20,557,23,0,0,0,0,5,480,16,436,23,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,90.86654768986715,109.50624628197502
09003013112,CT,003,13112,3516,56,3365,35,3,40,0,0,17,2565,34,2465,23,1,30,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,485.5681142177275,585.174003569304
09003013113,CT,003,13113,3932,66,3802,9,2,17,0,0,36,2910,35,2829,7,2,12,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,550.8784453698196,663.8816180844735
09003013114,CT,003,13114,419,9,402,0,0,1,0,0,7,315,5,306,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,59.631171921475314,71.86347412254611
09003013201,CT,003,13201,3896,101,3506,123,17,109,1,1,38,2947,62,2688,85,12,74,1,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,574.2786580208627,739.9487454186636
09003013202,CT,003,13202,4322,124,3906,118,3,131,2,2,36,3134,74,2856,90,3,90,2,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,610.7191429376937,786.90171976318
09003013203,CT,003,13203,3620,50,3274,89,4,173,0,4,26,2613,36,2399,56,1,109,0,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,509.19244431914296,656.0862137017198
09003013204,CT,003,13204,4571,92,4146,117,7,167,0,7,35,3027,55,2756,81,7,114,0,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,589.8681702847477,760.0355793628419
09003013205,CT,003,13205,3981,46,3715,61,6,133,4,0,16,2909,29,2730,49,1,92,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,566.8736396955173,730.407499295179
09003013206,CT,003,13206,4022,141,3440,197,2,185,0,3,54,3105,99,2711,139,1,116,0,3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,605.0679447420355,779.6202424584155
09003013901,CT,003,13901,13552,576,11841,881,24,127,5,10,88,10561,509,9036,826,22,91,4,8,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1508,2630
09003015901,CT,003,15901,2948,41,2866,2,0,30,0,0,9,2321,25,2274,2,0,16,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,485.1121005762179,653.6689366160293
09003015902,CT,003,15902,2819,72,2609,34,0,56,0,4,44,2223,40,2092,25,0,38,0,2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,464.62912519643794,626.0689556645555
09003015903,CT,003,15903,906,100,707,54,1,27,0,0,17,809,74,659,43,1,20,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,169.08905185961237,227.84065907900376
09003015904,CT,003,15904,2674,27,2600,7,2,26,0,0,12,2130,18,2084,7,2,13,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,445.19119958093245,599.8771370065241
09003015905,CT,003,15905,1894,57,1784,6,1,19,0,11,16,1473,37,1397,5,1,16,0,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,307.8716605552645,414.8446116481737
09003015906,CT,003,15906,2785,212,2424,110,3,17,0,0,19,2117,115,1918,57,2,12,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,442.47407019381876,596.2159150435735
09003015907,CT,003,15907,2790,231,2304,122,6,72,3,5,47,2156,149,1839,76,4,45,1,4,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,450.62545835515976,607.1995809324254
09003015908,CT,003,15908,2822,64,2695,18,0,25,1,0,19,2311,51,2213,16,0,19,1,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,483.02200104766894,650.8526120291442
09003015909,CT,003,15909,3052,229,2568,140,3,71,0,3,38,2684,168,2324,107,2,60,0,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,560.9827134625458,755.901519119958
09003015910,CT,003,15910,3581,68,3400,21,0,69,2,3,18,2775,43,2658,18,0,41,1,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,580.0026191723415,781.5300728606123
09003016401,CT,003,16401,4451,352,1338,2493,5,118,3,9,133,3206,205,1112,1725,4,84,2,3,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,683.1693449863734,700.3427309463395
09003016402,CT,003,16402,3335,204,1802,1210,9,55,0,2,53,2545,124,1503,842,4,42,0,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,542.3162766657268,555.9489239733108
09003016403,CT,003,16403,3093,176,1668,1113,2,52,0,13,69,2252,102,1367,703,2,36,0,8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,479.88065031482006,491.9438022742223
09003016404,CT,003,16404,3328,146,2317,683,1,75,1,8,97,2488,91,1829,453,1,53,1,3,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,530.170096795414,543.4974156564233
09003016405,CT,003,16405,3911,150,2898,609,5,176,4,3,66,3135,98,2439,425,4,119,4,2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,668.0398928672117,684.8329574288131
09003016406,CT,003,16406,4992,211,3569,873,9,221,0,6,103,3810,142,2820,632,9,156,0,5,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,811.876233436707,832.2850296024809
09003016407,CT,003,16407,5127,166,4166,548,4,183,0,11,49,3846,106,3194,380,3,130,0,7,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,819.5475049337468,840.1491401184098
09003016501,CT,003,16501,5691,172,5257,129,5,65,0,0,63,4295,93,4044,86,2,43,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1062.3047639765064,1013.2537524472482
09003016502,CT,003,16502,6352,95,5743,182,8,243,0,1,80,4899,59,4486,120,7,178,0,0,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1211.6952360234936,1155.7462475527518
0900301777A,CT,003,01777A,5346,220,4769,193,7,72,1,5,79,3955,113,3633,121,7,51,0,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,810.0292587776333,750.541395752059
0900301777B,CT,003,01777B,5011,96,4633,62,2,173,1,3,41,3981,67,3697,54,2,132,1,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,815.354356306892,755.475422626788
0900301777C,CT,003,01777C,5745,166,5296,115,6,89,0,2,71,4526,101,4236,81,4,64,0,2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,926.9765929778933,858.9002167316861
0900301777D,CT,003,01777D,5583,592,4696,127,15,79,3,8,63,4150,304,3680,77,10,49,1,2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,849.9674902470741,787.5465973125271
0900301778A,CT,003,01778A,5834,217,5366,92,18,72,2,14,53,4419,131,4120,71,13,53,2,10,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,905.0617685305591,838.5947984395318
0900301778B,CT,003,01778B,5045,220,4577,121,11,36,1,8,71,3887,138,3593,76,9,27,0,6,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,796.1020806241872,737.6370177719982
0900301779A,CT,003,01779A,6813,298,6220,131,10,63,3,4,84,5111,167,4756,91,10,41,2,1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1046.7912873862158,969.9158214130906
0900301779B,CT,003,01779B,7937,956,6369,361,16,83,3,14,135,6048,556,5094,247,12,62,3,8,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1238.6996098829648,1147.7305591677502
0900301779C,CT,003,01779C,7058,233,6412,168,18,136,0,2,89,5606,154,5150,130,13,111,0,1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1148.1729518855657,1063.852102297356
090030491AA,CT,003,0491AA,5843,94,5560,50,2,90,0,6,41,4261,54,4088,35,2,57,0,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,797.5518039910801,798.7699982846361
090030491AB,CT,003,0491AB,5355,83,5139,46,4,39,0,7,37,4043,45,3924,32,1,28,0,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,756.7476985533764,757.9035679570015
090030493AA,CT,003,0493AA,4021,39,3874,27,10,32,0,2,37,2951,24,2860,16,8,22,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,552.3528217736864,553.1964949396764
090030493AB,CT,003,0493AB,3140,43,2992,35,2,48,1,0,19,2514,30,2400,32,2,39,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,470.55743610269315,471.27617359483105
0900308906A,CT,003,08906A,4818,1737,2230,636,21,45,1,11,137,3366,976,1871,391,15,34,1,8,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,718.5068849195377,507.91859757783556
0900308906B,CT,003,08906B,294,80,176,31,1,1,0,0,5,294,80,176,31,1,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,62.757285848587074,44.36365647293038
0900308907A,CT,003,08907A,7940,2512,4344,817,9,113,2,23,120,5865,1502,3628,552,7,89,0,16,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,1251.9438146325278,885.0096775977437
0900308907B,CT,003,08907B,293,25,253,7,0,2,0,0,6,284,18,253,7,0,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,60.622684289111326,42.85468856568785
0900311003A,CT,003,11003A,1851,45,1736,23,2,24,0,2,19,1435,23,1361,14,2,20,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,291.92144218085883,293.4988274952367
0900311003B,CT,003,11003B,941,13,917,2,1,2,0,0,6,699,7,686,2,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,142.19727392642534,142.96563095412577
0900315501A,CT,003,15501A,2837,104,2445,80,0,175,0,6,27,2067,60,1822,55,0,107,0,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,540.2803568545132,534.3977676408849
0900315501B,CT,003,15501B,6648,167,5833,370,3,186,20,7,62,5989,152,5275,345,3,144,19,2,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1565.4277006297432,1548.3832754723076
0900315502A,CT,003,15502A,3448,302,2683,166,4,232,0,6,55,2771,196,2232,123,4,173,0,3,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,724.2945664459875,716.4084248344906
0900315502B,CT,003,15502B,3759,339,2935,218,1,198,7,12,49,2956,222,2375,164,1,153,4,6,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,772.6505732278379,764.2379299208784
0900315503A,CT,003,15503A,2340,111,2022,61,2,121,0,3,20,1944,78,1718,46,2,86,0,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,508.13014694009365,502.5976102050702
0900315503B,CT,003,15503B,2739,94,2491,44,3,68,1,0,38,1956,56,1805,25,2,45,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,511.2667527854029,505.70006458905215
0900315504A,CT,003,15504A,4003,954,1876,701,8,367,1,15,81,2848,552,1568,422,5,241,1,10,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,744.4211206200549,736.3158404650411
0900315504B,CT,003,15504B,2606,374,1678,288,1,194,1,8,62,1975,224,1406,169,0,138,1,4,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,516.2330453738091,510.6122840303569
0900315504C,CT,003,15504C,2175,420,1212,312,4,174,1,10,42,1683,273,1013,223,3,133,1,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,439.90896980461815,435.1192273534636
0900315505A,CT,003,15505A,2504,82,2312,36,2,55,0,0,17,1894,50,1769,26,1,37,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,495.0609559179719,489.67071693847896
0900315505B,CT,003,15505B,2901,200,2350,108,4,174,3,11,51,2393,137,2006,69,1,140,2,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,625.491482318747,618.6811117390602
0900315506A,CT,003,15506A,2224,68,1874,68,3,188,0,0,23,1789,44,1552,42,2,133,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,467.6156547715163,462.5242410786372
0900315506B,CT,003,15506B,3027,235,2432,86,2,208,0,7,57,2396,166,1975,61,2,159,0,6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,626.2756337800744,619.4567253350557
0900315506C,CT,003,15506C,1353,70,1133,37,1,94,0,8,10,1069,44,923,19,0,71,0,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,279.419304052963,276.3769780397223
0900315507A,CT,003,15507A,2686,61,2475,63,0,62,0,4,21,2019,37,1889,39,0,41,0,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,527.7339334732764,521.9879501049572
0900315507B,CT,003,15507B,2575,75,2279,101,3,90,0,5,22,2002,49,1789,78,3,67,0,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,523.2904085257549,517.5928063943161
0900315508A,CT,003,15508A,3313,109,3009,38,2,107,6,3,39,2434,67,2248,28,1,65,4,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,636.2082189568869,629.2811642176652
0900315508B,CT,003,15508B,1953,34,1835,8,0,62,0,5,9,1390,17,1322,7,0,37,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,363.3235104149847,359.36763281123854
0900315509A,CT,003,15509A,1645,22,1555,9,0,35,0,8,16,1233,16,1173,8,0,25,0,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,322.28625060552235,318.77718795414177
0900315509B,CT,003,15509B,2494,65,2300,34,2,71,0,0,22,1826,41,1703,24,1,48,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,477.2868561278863,472.09014209591476
0900315510A,CT,003,15510A,3147,34,2968,27,1,92,0,3,22,2409,20,2289,23,1,70,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,629.6736234458259,622.8177175843695
0900315510B,CT,003,15510B,3212,70,2987,40,0,78,0,7,30,2501,52,2343,28,0,58,0,4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,653.7209349265299,646.6032011948975
09005000501,CT,005,00501,3494,31,3417,2,3,14,0,8,19,2621,16,2578,2,3,8,0,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,469,654
09005001001,CT,005,01001,3422,22,3320,9,2,27,1,10,31,2559,14,2494,6,2,16,1,8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,488,882
09005001601,CT,005,01601,1824,9,1772,17,1,13,0,0,12,1421,7,1380,10,1,12,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,278,501
09005002101,CT,005,02101,1081,4,1046,16,0,2,1,3,9,826,2,798,15,0,2,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,152,230
09005002901,CT,005,02901,1471,36,1414,10,0,9,0,0,2,1110,18,1077,8,0,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,245,306
09005003101,CT,005,03101,1434,21,1383,2,0,10,0,1,17,1084,11,1055,2,0,7,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,275,326
09005005501,CT,005,05501,2697,33,2618,13,3,20,0,0,10,2084,26,2023,7,3,17,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,284,592
09005006608,CT,005,06608,1918,13,1871,2,0,14,3,2,13,1398,6,1375,2,0,7,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,258.48345541803485,424.0964890123768
09005006630,CT,005,06630,3365,34,3300,2,3,13,0,1,12,2561,16,2527,2,3,7,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,473.5165445819651,776.9035109876231
09005006801,CT,005,06801,2858,72,2701,16,22,21,0,2,24,2205,46,2103,12,17,12,0,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,376,668
09005007401,CT,005,07401,4820,97,4596,40,7,31,0,6,43,3609,33,3511,17,6,17,0,4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,680.6040192926044,1206.2879421221865
09005007402,CT,005,07402,1597,5,1583,6,0,1,0,0,2,1203,2,1197,2,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,226.86800643086818,402.0959807073955
