GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
13073000108,GA,073,108,3089,42,2654,135,1,236,0,6,15,2152,27,1869,81,1,164,0,1,9,NA,50036,91110,01410,113,24,5,9,200.86200642718507,296.277450762035
13073000110,GA,073,110,1457,18,1292,113,4,13,0,1,16,1019,10,917,72,2,8,0,0,10,NA,50036,91110,01410,113,24,5,9,95.11077348945241,140.291227846893
13073000111,GA,073,111,2719,63,2244,192,11,163,1,4,41,1786,41,1485,124,7,113,0,1,15,NA,50036,91110,01410,113,24,5,9,166.7005313563906,245.88825606923544
13073000115,GA,073,115,2465,71,1876,349,5,120,1,2,41,1754,42,1359,240,5,87,1,1,19,NA,50036,91110,01410,113,24,5,9,163.7137357217856,241.48264341849884
13073000120,GA,073,120,3054,55,2718,211,2,37,1,9,21,2409,31,2172,154,2,32,1,4,13,NA,28044,91110,01410,113,24,5,9,224.84970886760635,331.6600273632632
13073000125,GA,073,125,2415,59,1937,274,5,88,0,3,49,1721,40,1416,176,5,62,0,0,22,NA,28044,91110,01410,113,24,5,9,160.63360272359924,236.93935537242675
13073000130,GA,073,130,3246,100,2714,234,10,137,1,2,48,2306,53,1954,171,7,98,1,2,20,NA,28044,91110,01410,113,24,5,9,215.23596041872156,317.47946164370484
13073000131,GA,073,131,1007,14,913,55,3,8,0,0,14,756,8,686,46,1,5,0,0,10,NA,28044,91110,01410,113,24,5,9,70.56304686754271,104.08259887365172
13073000132,GA,073,132,3439,74,2900,271,7,144,2,11,30,2327,48,1974,173,4,109,2,3,14,NA,28044,91110,01410,113,24,5,9,217.19604505393107,320.3706449457507
13073000135,GA,073,135,2717,51,2291,231,10,99,2,0,33,1752,32,1491,135,7,63,2,0,22,NA,NA,91110,01410,113,24,5,9,163.5270609946228,241.2072926278278
13073000136,GA,073,136,3010,58,2394,293,8,220,0,7,30,1936,31,1561,179,5,152,0,1,7,NA,50036,91110,01410,113,24,5,9,180.70113589360145,266.53956536956315
13073000137,GA,073,137,1740,23,1418,104,4,175,0,0,16,1213,14,990,68,3,131,0,0,7,NA,50036,91110,01410,113,24,5,9,113.21822202424514,167.00025454198354
1307500000C,GA,075,C,2909,84,1354,1434,11,11,0,1,14,1998,55,1028,884,11,11,0,1,8,NA,00576,90030,01470,166,7,4,1,268.330093656123,187.6545326029334
1307500000L,GA,075,L,1889,50,1452,364,2,1,0,0,20,1431,34,1125,256,2,1,0,0,13,NA,45936,91722,01470,166,7,4,1,192.18236437533133,134.40121929669553
1307500000M,GA,075,M,795,20,750,19,1,1,0,0,4,574,12,548,11,1,1,0,0,1,NA,NA,90030,01470,166,7,4,1,77.08782470401131,53.910761618660544
1307500000S,GA,075,S,1755,60,910,762,1,7,0,2,13,1214,32,687,481,1,3,0,1,9,NA,72556,90030,01470,166,7,4,1,163.03940625552218,114.02032161159215
130750000AE,GA,075,AE,3420,162,2618,594,2,23,2,0,19,2553,113,2045,365,2,15,1,0,12,NA,00576,90030,01470,166,7,4,1,342.86623078282383,239.7807916593038
130750000AW,GA,075,AW,1303,14,116,1160,1,2,3,0,7,832,7,81,738,1,2,1,0,2,NA,00576,90030,01470,166,7,4,1,111.73705601696413,78.1424279908111
130750000PV,GA,075,PV,1537,22,1404,99,3,1,0,0,8,1144,13,1053,74,2,0,0,0,2,NA,00576,90030,01470,166,7,4,1,153.6384520233257,107.44583848736526
130750000RB,GA,075,RB,2163,73,1922,133,3,16,0,0,16,1572,41,1420,85,3,14,0,0,9,NA,00576,90030,01470,166,7,4,1,211.11857218589859,147.64410673263828
13077000001,GA,077,01,3246,37,2772,380,5,15,0,7,30,2316,23,2034,227,5,13,0,2,12,NA,69672,92724,01500,106,28,7,8,175.52243877117644,220.36845830777216
13077000002,GA,077,02,2398,14,2131,232,4,2,0,0,15,1735,11,1552,156,4,2,0,0,10,NA,52668,92070,01500,130,28,7,11,131.49025529706006,165.08604281691913
13077000003,GA,077,03,2186,29,1925,196,2,10,0,0,24,1537,12,1393,114,1,9,0,0,8,NA,25692,91344,01500,130,28,7,8,116.48445094615639,146.2462523398298
13077000004,GA,077,04,876,10,809,52,1,3,0,0,1,629,6,580,40,1,1,0,0,1,NA,NA,92154,01500,103,28,7,8,47.669954225850596,59.84963742469287
13077000005,GA,077,05,5078,174,2046,2785,11,18,0,5,39,3778,149,1679,1904,11,14,0,1,20,NA,55020,92154,01500,103,28,7,11,286.3228729177481,359.4784263759772
13077000006,GA,077,06,4313,131,3973,146,5,26,0,3,29,3054,89,2827,99,5,21,0,0,13,NA,69980,92724,01500,104,28,7,8,231.45316407909016,290.58949554055965
13077000007,GA,077,07,3366,110,2911,248,16,33,1,2,45,2403,74,2101,169,12,25,1,2,19,NA,58884,92154,01500,104,28,7,8,182.11589825869473,228.64654806285688
13077000008,GA,077,08,3526,24,3296,170,1,18,0,2,15,2583,19,2428,116,1,9,0,0,10,NA,NA,92154,01500,104,28,7,8,195.75753857769809,245.77363031475628
13077000009,GA,077,09,2087,43,1625,399,4,7,0,0,9,1518,28,1196,278,4,5,0,0,7,NA,34428,91344,01500,130,28,7,8,115.04450002359492,144.43839365768486
13077000010,GA,077,10,1853,19,1545,250,5,3,1,4,26,1318,13,1099,183,3,3,1,0,16,NA,36528,92724,01500,106,28,7,8,99.88712189136898,125.40830226668555
13077000011,GA,077,11,3878,81,3468,273,2,27,0,2,25,2681,55,2421,181,2,13,0,0,9,NA,NA,92154,01500,103,28,7,8,203.18465386248877,255.0983750963459
13077000012,GA,077,12,3457,46,2936,441,10,5,0,6,13,2523,32,2162,299,9,5,0,4,12,NA,82720,92154,01500,103,28,7,8,191.2103251380303,240.0646028974565
13077000013,GA,077,13,3079,496,2267,263,14,13,0,2,24,2311,431,1669,177,9,8,0,0,17,NA,25692,92154,01500,106,28,7,8,175.1435043178708,219.89270602299717
13077000014,GA,077,14,2973,36,2297,574,18,12,1,6,29,2102,22,1651,395,11,9,0,1,13,NA,77764,92724,01500,106,28,7,8,159.3040441696947,200.0062605194029
13077000015,GA,077,15,2937,64,2007,828,4,12,0,5,17,2002,43,1453,488,4,5,0,0,9,NA,55020,92154,01500,103,28,7,8,151.72535510358173,190.49121482390325
13077000016,GA,077,16,1501,123,1025,331,5,0,3,0,14,1123,92,799,220,4,0,1,0,7,NA,25692,92154,01500,103,28,7,11,85.10867821244868,106.8539631604612
13077000017,GA,077,17,4701,318,1017,3303,6,7,2,4,44,3119,258,848,1984,4,7,1,1,16,NA,55020,92154,01500,103,28,7,11,236.3793119720636,296.7742752426344
13077000018,GA,077,18,3755,98,3066,507,3,54,1,2,24,2711,66,2241,347,3,39,1,1,13,NA,55020,92154,01500,106,28,7,8,205.4582605823227,257.95288880499584
13077000019,GA,077,19,2813,121,2148,508,1,14,0,0,21,2118,87,1666,336,1,12,0,0,16,NA,55020,92154,01500,103,28,7,8,160.51663442027277,201.52866783068282
13077000020,GA,077,20,2834,105,2389,291,4,15,0,2,28,2166,87,1806,239,3,12,0,1,18,NA,55020,92154,01500,103,28,7,8,164.154405172007,206.09588976452267
13077000021,GA,077,21,6178,186,5393,466,18,70,0,3,42,4086,110,3596,294,12,54,0,1,19,NA,55020,92154,01500,106,28,7,8,309.665235241376,388.7847671181162
13077000022,GA,077,22,3216,124,2470,557,5,27,0,1,32,2271,77,1779,376,4,17,0,1,17,NA,58884,92154,01500,104,28,7,8,172.1120286914256,216.0866877447973
13077000023,GA,077,23,3664,76,3391,120,7,37,1,6,26,2612,53,2422,81,7,30,1,6,12,NA,78044,92154,01500,104,28,7,8,197.95535840687083,248.53299356645115
13077000024,GA,077,24,1343,28,590,712,1,1,0,0,11,1031,19,466,538,1,1,0,0,6,NA,55020,92154,01500,103,28,7,11,78.13628427162475,98.10012112060151
13077000025,GA,077,25,2330,20,1657,632,1,1,0,3,16,1663,12,1216,427,1,1,0,0,6,NA,55020,92154,01500,103,28,7,8,126.03359916945872,158.23520991615936
13077000026,GA,077,26,5494,102,4932,341,9,49,1,7,53,3728,72,3352,232,8,34,0,1,29,NA,59724,92154,01500,104,28,7,8,282.5335283846916,354.7209035282274
13077000027,GA,077,27,2113,54,1862,139,9,16,0,1,32,1469,35,1311,92,5,10,0,0,16,NA,NA,92154,01500,104,28,7,8,111.33094238119956,139.77602126689004
13077000028,GA,077,28,4020,128,2919,791,12,113,2,5,50,2986,97,2245,512,9,89,2,4,28,NA,55020,92154,01500,103,28,7,8,226.29965551413338,284.1192644676199
13079000002,GA,079,2,1772,38,718,992,1,1,1,10,11,1331,31,553,731,1,1,1,6,7,NA,65856,92544,01530,128,27,1,3,186.40179064883387,111.95877086326959
13079000003,GA,079,3,2566,54,2122,344,4,8,0,3,31,1845,44,1534,239,4,4,0,0,20,NA,65856,93480,01530,128,27,1,3,258.38565270255333,155.19453962639548
13079000004,GA,079,4,2180,6,1961,197,7,1,0,0,8,1584,4,1421,146,7,1,0,0,5,NA,NA,93480,01530,128,27,1,3,221.8335359787775,133.24019011827124
13079000005,GA,079,5,3612,49,3333,193,11,4,1,0,21,2595,32,2397,139,8,3,1,0,15,NA,NA,93480,01530,128,27,1,3,363.420470874323,218.28175085663756
1307900001A,GA,079,1A,1149,146,492,468,12,7,0,6,18,815,118,361,311,8,6,0,2,9,NA,NA,93480,01530,128,27,1,3,114.13783574665635,68.55476953686305
1307900001B,GA,079,1B,1216,8,411,776,4,0,0,0,17,877,6,306,554,2,0,0,0,9,NA,65856,92544,01530,128,27,1,3,122.82071404885598,73.76997899856306
130810ARABI,GA,081,ARABI,1156,0,934,204,1,12,0,0,5,850,0,703,136,1,8,0,0,2,NA,02564,90108,01560,138,13,4,2,107.4337303111794,99.65104366756306
130810CONEY,GA,081,CONEY,961,16,866,70,0,7,0,0,2,780,9,718,46,0,5,0,0,2,NA,NA,90792,01560,138,13,4,2,98.58624663849405,91.44448713023434
130810CORDE,GA,081,CORDE,16941,312,7253,9112,12,123,7,17,105,11740,224,5676,5661,7,99,7,3,63,NA,19616,90792,01560,138,13,4,2,1483.8494045332309,1376.3567678319887
130810HATLE,GA,081,HATLE,366,6,331,20,5,3,0,0,1,271,5,243,16,3,3,0,0,1,NA,NA,90792,01560,138,13,4,2,34.2524010756819,31.771097451658342
130810JAMES,GA,081,JAMES,1483,6,1374,87,6,1,0,0,9,1162,5,1089,53,6,1,0,0,8,NA,NA,90792,01560,138,13,4,2,146.86822896657702,136.2288385196568
130810LISTO,GA,081,LISTO,1089,42,1020,18,4,2,0,0,3,815,31,764,14,4,2,0,0,0,NA,NA,90792,01560,138,13,4,2,103.00998847483673,95.5477653988987
13083000960,GA,083,960,3485,34,3398,5,17,10,1,0,20,2608,21,2553,3,9,9,1,0,12,NA,77372,93171,01590,1,53,2,10,286.5387748028767,286.3127978511394
13083001038,GA,083,1038,1252,12,1225,0,4,5,0,0,6,962,6,945,0,3,5,0,0,3,NA,NA,93171,01590,1,53,2,10,105.69413395719607,105.6107789619617
13083001214,GA,083,1214,1175,2,1167,0,2,0,1,0,3,904,0,898,0,2,0,1,0,3,NA,NA,91809,01590,1,53,2,10,99.32172255437138,99.24339312018023
13083001222,GA,083,1222,3074,25,3010,0,12,3,0,0,24,2296,16,2253,0,9,3,0,0,15,NA,NA,92682,01590,1,53,2,10,252.25959622216445,252.06065332293562
13083001885,GA,083,1885,1008,9,979,0,2,4,0,0,14,749,5,726,0,2,3,0,0,13,NA,NA,92682,01590,1,53,2,10,82.29200242613292,82.2271033705918
1308300X974,GA,083,X974,5160,55,4906,91,30,34,2,1,41,4022,42,3823,81,22,21,1,1,31,NA,47336,93171,01590,1,53,2,10,441.8937700372585,441.54527337319126
13085000001,GA,085,01,1549,7,1518,0,5,2,0,0,17,1330,6,1304,0,5,2,0,0,13,NA,NA,90906,01650,19,50,2,10,101.93228254524226,114.79859894921191
13085000002,GA,085,02,3448,70,3322,10,10,8,0,1,27,2406,50,2322,5,7,5,0,0,17,NA,NA,91632,01650,19,50,2,10,184.39779834876157,207.6732549412059
13085000003,GA,085,03,4054,44,3906,17,17,13,5,2,50,3023,26,2927,12,14,8,3,0,33,NA,21940,90906,01650,19,50,2,10,231.6851805520807,260.929447085314
13085000004,GA,085,04,2839,32,2750,17,9,12,0,1,18,2135,19,2078,6,7,9,0,0,16,NA,NA,91632,01650,19,50,2,10,163.62813776999417,184.28196147110333
13085000005,GA,085,05,1337,8,1300,0,12,10,0,0,7,954,5,927,0,10,8,0,0,4,NA,NA,91632,01650,19,50,2,10,73.11533650237679,82.34425819364523
13085000006,GA,085,06,2015,92,1892,12,3,1,0,2,13,1559,73,1467,8,2,1,0,0,8,NA,NA,91632,01650,19,50,2,10,119.48302893837045,134.56467350512887
13085000007,GA,085,07,757,1,741,1,1,5,0,0,8,584,1,573,1,1,2,0,0,6,NA,NA,90906,01650,19,50,2,10,44.75823534317405,50.407805854390794
13087000513,GA,087,513,8283,313,5108,2735,11,69,3,2,42,6077,178,4035,1778,9,52,2,0,23,NA,04896,90192,01710,179,11,4,2,793.5818713450293,732.1432748538012
13087000514,GA,087,514,5450,80,2466,2845,5,10,0,1,43,3726,60,1823,1798,4,9,0,0,32,NA,04896,90192,01710,160,11,4,2,486.5700267618198,448.900089206066
13087000694,GA,087,694,1941,142,618,1169,3,0,1,0,8,1344,95,482,759,1,0,1,0,6,NA,04084,90156,01710,179,11,4,2,175.50996134403806,161.92209336901576
13087000914,GA,087,914,762,106,322,326,3,0,0,0,5,541,63,239,235,3,0,0,0,1,NA,NA,91122,01710,160,11,4,2,70.6479829517296,65.17846169095054
13087001005,GA,087,1005,576,6,146,411,5,0,0,0,8,410,4,123,272,5,0,0,0,6,NA,NA,90156,01710,179,11,4,2,53.54098523144019,49.395876697393206
13087001188,GA,087,1188,819,23,595,199,0,0,0,0,2,565,9,426,129,0,0,0,0,1,NA,NA,90390,01710,160,11,4,2,73.78208940430171,68.06992764396868
13087001277,GA,087,1277,584,6,482,96,0,0,0,0,0,425,2,364,59,0,0,0,0,0,NA,NA,90702,01710,160,11,4,2,55.49980176429776,51.20304291802954
13087001325,GA,087,1325,870,25,698,139,3,1,0,0,4,691,13,571,102,3,1,0,0,1,NA,NA,91122,01710,160,11,4,2,90.23614828030529,83.25012389731391
13087001342,GA,087,1342,681,8,571,98,1,0,0,0,3,485,6,410,67,1,0,0,0,1,NA,NA,90390,01710,160,11,4,2,63.335067895728024,58.431707800574884
13087001361,GA,087,1361,1539,21,1106,396,4,1,0,0,11,1116,13,837,254,4,1,0,0,7,NA,16908,90702,01710,179,11,4,2,145.73595004460304,134.45316681534345
13087001392,GA,087,1392,831,48,147,631,4,1,0,0,0,580,38,110,427,4,1,0,0,0,NA,NA,90156,01710,179,11,4,2,75.74090593715928,69.87709386460502
13087001613,GA,087,1613,984,26,683,262,4,0,0,0,9,736,18,532,180,4,0,0,0,2,NA,10608,90390,01710,160,11,4,2,96.11259787887798,88.67162255922291
13087001646,GA,087,1646,483,7,344,129,2,0,0,0,1,360,4,263,91,1,0,0,0,1,NA,NA,90702,01710,160,11,4,2,47.01159678858163,43.37198929527208
13087001805,GA,087,1805,4437,94,2514,1791,14,4,0,0,20,3122,62,1882,1146,11,4,0,0,17,NA,04896,90192,01710,160,11,4,2,407.6950143720884,376.13152938844286
130890000AA,GA,089,AA,3689,95,692,2723,4,104,4,14,53,2606,65,629,1779,4,88,3,10,28,NA,61040,90150,01740,65,55,8,4,0,0
130890000AB,GA,089,AB,2754,241,2243,132,2,88,0,7,41,2441,187,2032,117,2,71,0,4,28,NA,56000,90612,01740,61,42,8,4,0,0
130890000AC,GA,089,AC,2354,42,323,1909,4,28,1,3,44,1586,26,292,1219,2,19,1,2,25,NA,06884,90150,01740,70,43,8,4,0,0
130890000AD,GA,089,AD,3178,65,2975,43,5,64,0,2,24,2380,46,2226,32,5,54,0,2,15,NA,24768,90612,01740,60,41,8,4,0,0
130890000AE,GA,089,AE,2715,41,2294,316,5,27,0,4,28,2250,28,1913,262,4,25,0,4,14,NA,04644,90150,01740,67,10,8,4,0,0
130890000AF,GA,089,AF,4466,239,2882,860,9,372,2,13,89,3732,194,2520,581,9,340,2,10,76,NA,56000,90612,01740,60,41,8,4,0,0
130890000AG,GA,089,AG,3103,65,2277,661,2,65,0,2,31,2494,48,1875,488,1,59,0,1,22,NA,56000,90612,01740,60,41,8,4,0,0
130890000BA,GA,089,BA,3601,35,306,3199,4,6,1,12,38,2695,22,261,2371,4,4,1,4,28,NA,NA,90150,01740,73,43,8,4,0,0
130890000BB,GA,089,BB,5365,311,592,4399,7,9,0,7,40,4169,274,560,3287,6,9,0,4,29,NA,04000,90150,00120,68,10,9,5,0,0
130890000BC,GA,089,BC,3613,199,2834,294,4,213,0,8,61,3306,178,2619,261,4,182,0,7,55,NA,56168,90150,01740,61,42,8,5,0,0
130890000BD,GA,089,BD,1976,56,1716,38,0,147,0,0,19,1653,31,1455,30,0,124,0,0,13,NA,NA,93096,01740,63,5,8,4,0,0
130890000BE,GA,089,BE,5374,2464,1476,1015,5,313,3,10,88,4298,1816,1353,800,5,247,2,7,68,NA,56000,90612,01740,61,42,8,4,0,0
130890000BF,GA,089,BF,4341,403,2801,732,5,324,2,14,60,3458,294,2409,459,3,251,2,7,33,NA,77652,93096,01740,63,10,8,4,0,0
130890000BG,GA,089,BG,1693,63,1441,88,6,66,0,4,25,1532,56,1318,75,6,54,0,3,20,NA,56168,90150,01740,61,42,8,5,0,0
130890000BI,GA,089,BI,2985,147,2599,108,9,91,1,2,28,2765,122,2430,98,8,79,1,1,26,NA,56000,90612,01740,61,42,8,4,0,0
130890000BJ,GA,089,BJ,4178,33,247,3830,6,3,0,8,51,2829,24,227,2532,5,3,0,7,31,NA,NA,90150,01740,73,43,8,4,0,0
130890000CA,GA,089,CA,4098,58,160,3841,7,6,0,8,18,2869,35,155,2649,7,6,0,3,14,NA,12834,90150,01740,70,43,8,4,0,0
130890000CB,GA,089,CB,5850,55,378,5328,6,16,2,8,57,4141,40,350,3698,1,9,2,6,35,NA,12834,90150,01740,70,43,8,4,0,0
130890000CC,GA,089,CC,2881,27,36,2784,6,2,1,4,21,1920,21,36,1836,6,2,1,3,15,NA,12834,90150,01740,69,43,8,4,0,0
130890000CD,GA,089,CD,5354,42,308,4929,2,15,0,8,50,3689,33,263,3344,2,13,0,2,32,NA,19280,90150,01740,72,10,8,13,0,0
130890000CE,GA,089,CE,2307,685,1344,120,1,125,0,0,32,1861,487,1172,84,1,89,0,0,28,NA,15172,90612,01740,60,42,8,4,0,0
130890000CF,GA,089,CF,7245,4699,941,184,2,1204,25,49,141,5472,3577,784,127,2,855,13,23,91,NA,15172,90612,01740,62,42,8,4,0,0
130890000CG,GA,089,CG,4052,40,68,3885,5,11,0,9,34,2864,22,55,2751,4,8,0,4,20,NA,NA,90150,01740,73,43,8,4,0,0
130890000CH,GA,089,CH,5252,910,2966,713,2,495,2,75,89,4466,691,2681,580,2,394,2,52,64,NA,24768,90612,01740,60,41,8,4,0,0
130890000CI,GA,089,CI,1938,28,1714,105,3,64,1,2,21,1692,27,1495,94,3,54,1,0,18,NA,22052,90150,01680,67,42,8,4,0,0
130890000CJ,GA,089,CJ,2930,53,2539,157,6,136,3,2,34,2645,46,2300,145,4,122,3,2,23,NA,56112,90150,01740,63,42,8,4,0,0
130890000CK,GA,089,CK,7231,333,1253,3987,8,900,3,74,673,5062,220,993,2725,5,656,3,51,409,NA,16544,90150,01740,66,55,8,4,0,0
130890000CL,GA,089,CL,5653,68,313,5190,9,23,0,10,40,4003,39,242,3666,6,17,0,7,26,NA,59080,90150,01740,73,10,8,4,0,0
130890000CM,GA,089,CM,2541,43,2245,141,3,83,0,1,25,1986,37,1764,110,3,62,0,0,10,NA,56112,93096,01740,63,42,8,4,0,0
130890000CN,GA,089,CN,6645,60,209,6283,6,18,1,9,59,4476,32,188,4199,4,16,1,4,32,NA,NA,90150,01740,73,43,8,4,0,0
130890000CO,GA,089,CO,5281,2456,1931,551,10,252,0,9,72,4365,1853,1802,447,9,188,0,7,59,NA,56000,90612,01740,61,42,8,4,0,0
130890000CP,GA,089,CP,4415,90,265,3969,5,30,0,17,39,3021,58,243,2666,3,26,0,7,18,NA,63952,90150,01740,71,43,8,4,0,0
130890000CQ,GA,089,CQ,4389,61,177,4075,8,16,0,2,50,2907,35,165,2659,5,10,0,0,33,NA,06884,90150,01740,69,10,8,4,0,0
130890000CS,GA,089,CS,6892,84,342,6380,7,6,1,5,67,4688,55,296,4282,6,5,1,3,40,NA,NA,90150,01740,73,10,8,13,0,0
130890000CT,GA,089,CT,6672,184,995,4814,13,47,7,40,572,4901,146,793,3509,12,42,6,22,371,NA,04644,90150,01740,66,55,8,4,0,0
130890000CV,GA,089,CV,2269,43,2102,66,2,29,0,3,24,1830,33,1701,53,2,24,0,3,14,NA,22052,90150,01680,67,42,8,4,0,0
130890000DA,GA,089,DA,7080,3693,1777,797,17,715,9,7,65,5425,2711,1524,581,13,549,9,2,36,NA,23536,90612,01740,62,42,8,4,0,0
130890000DB,GA,089,DB,2782,591,1010,598,2,513,4,8,56,2109,391,901,389,2,384,3,5,34,NA,23536,90612,01740,62,42,8,4,0,0
130890000DC,GA,089,DC,9204,4859,2150,1589,12,418,0,16,160,7343,3753,1936,1173,9,340,0,11,121,NA,56000,90612,01740,62,42,8,4,0,0
130890000DE,GA,089,DE,2728,83,571,1894,3,105,5,12,55,1976,59,511,1278,2,86,3,4,33,NA,69392,90150,01740,66,55,8,4,0,0
130890000DF,GA,089,DF,4758,146,3769,304,13,439,0,14,73,4064,127,3244,259,12,354,0,10,58,NA,24768,90612,01740,60,41,8,4,0,0
130890000DI,GA,089,DI,3837,103,3295,157,2,232,1,1,46,3000,80,2558,130,2,195,1,1,33,NA,24768,90612,01740,60,41,8,4,0,0
130890000EA,GA,089,EA,3570,85,496,2916,6,2,1,2,62,2781,45,448,2249,5,2,1,0,31,NA,04000,90150,00120,69,10,9,5,0,0
130890000EB,GA,089,EB,5265,271,665,4236,9,9,0,10,65,3718,178,558,2915,7,6,0,8,46,NA,04000,90150,01740,72,10,8,4,0,0
130890000EC,GA,089,EC,4949,652,2685,583,3,892,5,12,117,3918,495,2282,387,3,680,2,2,67,NA,77652,93096,01740,59,5,8,4,0,0
130890000ED,GA,089,ED,4705,129,3592,363,4,522,3,10,82,4213,108,3201,325,4,496,3,8,68,NA,24264,90150,01740,67,42,8,4,0,0
130890000EE,GA,089,EE,3576,92,2802,523,7,39,0,22,91,2947,78,2462,299,5,35,0,17,51,NA,04000,90150,00120,67,42,9,5,0,0
130890000EF,GA,089,EF,1347,36,1167,16,1,120,0,0,7,1064,25,932,12,1,89,0,0,5,NA,77652,93096,01740,59,5,8,4,0,0
130890000EG,GA,089,EG,3812,82,3404,182,4,83,6,8,43,3360,71,3040,126,4,76,4,6,33,NA,24264,90150,01740,67,42,8,4,0,0
130890000EH,GA,089,EH,4344,144,724,3237,5,145,0,22,67,3010,93,655,2109,3,105,0,8,37,NA,73816,90150,01740,65,55,8,4,0,0
130890000ER,GA,089,ER,3315,85,2486,319,3,360,0,11,51,3078,76,2320,299,3,327,0,7,46,NA,24264,90150,01740,67,42,8,4,0,0
130890000FA,GA,089,FA,6732,123,391,6089,2,11,4,20,92,4612,82,369,4082,1,8,3,10,57,NA,NA,91770,01740,71,43,8,4,0,0
130890000FB,GA,089,FB,2728,57,2511,67,8,46,0,7,32,2077,40,1929,49,6,34,0,4,15,NA,24264,90150,01740,67,42,8,4,0,0
130890000FC,GA,089,FC,3304,20,50,3201,3,3,0,7,20,2300,13,49,2209,3,3,0,5,18,NA,59080,90150,01740,72,10,8,4,0,0
130890000FD,GA,089,FD,2159,52,1317,660,5,61,1,8,55,1801,38,1187,476,4,54,1,4,37,NA,04644,90150,01740,69,10,8,4,0,0
130890000FE,GA,089,FE,3371,21,124,3166,4,3,1,7,45,2334,12,103,2188,3,3,1,1,23,NA,NA,90150,01740,73,43,8,4,0,0
130890000FJ,GA,089,FJ,3750,75,87,3531,3,6,2,1,45,2731,56,78,2562,3,5,2,1,24,NA,59080,90150,01740,72,10,8,4,0,0
130890000FL,GA,089,FL,3193,19,96,3003,4,7,0,10,54,2180,13,94,2032,2,6,0,4,29,NA,59080,90150,01740,73,43,8,4,0,0
130890000GA,GA,089,GA,3678,105,3070,337,13,90,1,28,34,3222,85,2682,313,12,81,1,26,22,NA,22052,90150,01680,67,42,8,4,0,0
130890000GB,GA,089,GB,2632,100,341,1976,3,167,1,3,41,1796,71,311,1279,2,108,0,3,22,NA,NA,90150,01740,70,43,8,4,0,0
130890000GC,GA,089,GC,4308,41,98,4115,9,0,1,12,32,2944,25,83,2808,5,0,1,7,15,NA,35240,90150,01740,72,10,8,4,0,0
130890000GE,GA,089,GE,2144,17,129,1929,0,34,1,5,29,1442,13,120,1268,0,18,1,2,20,NA,06884,90150,01740,70,55,8,4,0,0
130890000HA,GA,089,HA,4988,174,920,3365,5,411,0,14,99,3560,119,820,2225,3,325,0,5,63,NA,NA,90150,01740,64,55,8,4,0,0
130890000HB,GA,089,HB,4655,1881,2031,374,12,245,0,7,105,3768,1478,1730,281,8,194,0,3,74,NA,NA,93096,01740,62,5,8,4,0,0
130890000HC,GA,089,HC,4031,232,2846,352,8,527,1,7,58,3265,171,2352,259,7,429,0,5,42,NA,NA,93096,01740,62,5,8,4,0,0
130890000HD,GA,089,HD,3482,872,1658,721,12,140,0,9,70,2770,653,1370,550,7,124,0,9,57,NA,NA,90150,01740,62,5,8,4,0,0
130890000HE,GA,089,HE,2542,31,669,1775,2,15,2,3,45,1933,19,604,1261,2,14,2,3,28,NA,06884,90150,01740,69,10,8,4,0,0
130890000HF,GA,089,HF,3606,331,2388,492,9,305,1,11,69,2994,247,2093,343,8,251,1,7,44,NA,15172,90612,01740,60,41,8,4,0,0
130890000HG,GA,089,HG,2042,32,1546,333,1,108,0,0,22,1592,24,1252,218,1,87,0,0,10,NA,77652,92868,01740,64,5,8,4,0,0
130890000IA,GA,089,IA,3183,154,1121,1562,7,274,0,8,57,2512,99,1007,1136,6,219,0,7,38,NA,77652,93096,01740,64,55,8,4,0,0
130890000IB,GA,089,IB,6971,239,1404,3877,5,879,13,32,522,4743,154,1070,2530,4,618,10,18,339,NA,16544,90150,01740,66,55,8,4,0,0
130890000IC,GA,089,IC,4572,91,542,3804,4,43,0,11,77,3466,69,488,2815,2,35,0,6,51,NA,77652,92868,01740,64,55,8,4,0,0
130890000JA,GA,089,JA,1455,185,1212,29,0,17,0,2,10,1135,154,939,23,0,15,0,1,3,NA,04000,90150,00120,67,42,9,5,0,0
130890000JB,GA,089,JB,5872,269,558,4595,2,292,1,13,142,4218,196,488,3218,2,219,1,9,85,NA,16544,90150,01740,66,55,8,4,0,0
130890000KA,GA,089,KA,4950,28,105,4745,4,5,0,21,42,3614,20,102,3440,2,2,0,12,36,NA,12834,90150,01740,72,10,8,4,0,0
130890000KB,GA,089,KB,2775,36,2546,35,2,138,0,5,13,2261,24,2093,28,2,102,0,2,10,NA,24768,90612,01740,59,41,8,4,0,0
130890000KE,GA,089,KE,3166,40,173,2893,7,25,0,3,25,2224,23,157,2005,6,17,0,3,13,NA,06884,90150,01740,69,55,8,4,0,0
130890000KF,GA,089,KF,4453,258,3119,499,7,472,2,16,80,3925,207,2812,418,7,405,2,10,64,NA,56168,90150,01740,61,42,8,5,0,0
130890000LA,GA,089,LA,2443,52,2242,27,1,97,1,3,20,1916,37,1768,19,1,76,1,2,12,NA,NA,93096,01740,63,5,8,4,0,0
