GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,cd_1990,cd_2000,ndv,nrv
12086001703,12,086,001703,5427,280,66,5060,4,5,0,2,10,4029,178,46,3792,2,3,0,1,7,NA,NA,NA,NA,NA,21,7,502.4517553407062,513.1425722108073
12086001801,12,086,001801,3586,13,3475,83,1,0,0,0,14,2226,7,2150,55,1,0,0,0,13,NA,NA,NA,NA,NA,20,6,277.60178887773935,283.50840549547206
12086001802,12,086,001802,3569,18,3378,147,2,0,0,2,22,2376,17,2230,107,1,0,0,1,20,NA,NA,NA,NA,NA,20,6,296.3081088829779,302.6127454884284
12086001803,12,086,001803,3582,6,3303,220,9,2,1,0,41,2189,5,1993,153,5,0,1,0,32,NA,NA,NA,NA,NA,20,6,272.98756327644725,278.79600163054283
12086001901,12,086,001901,4033,24,3842,107,1,2,0,0,57,2722,18,2576,78,1,2,0,0,47,NA,NA,NA,NA,NA,20,6,339.45735369506133,346.6800897388477
12086001903,12,086,001903,2957,17,2844,60,4,0,1,0,31,1963,14,1871,49,4,0,1,0,24,NA,NA,NA,NA,NA,20,6,244.80337446855452,250.01212937448858
12086001904,12,086,001904,4061,28,3877,108,3,4,1,4,36,2709,14,2589,78,1,3,1,1,22,NA,NA,NA,NA,NA,20,6,337.83613929460734,345.02438027279146
12086002001,12,086,002001,4327,125,2726,693,1,2,0,3,777,2997,94,1847,492,1,2,0,2,559,NA,NA,NA,NA,NA,20,6,373.75227370466524,381.70471305926765
12086002003,12,086,002003,3410,59,2497,411,2,11,3,20,407,2324,46,1667,317,2,8,0,11,273,NA,NA,NA,NA,NA,20,6,289.82325128116184,295.9899076242035
12086002004,12,086,002004,2868,75,1820,581,2,2,0,12,376,1959,60,1218,397,2,2,0,10,270,NA,NA,NA,NA,NA,20,6,244.30453926841483,249.5026803080098
12086002100,12,086,0021,2968,1158,633,985,7,104,3,12,66,2333,933,455,805,6,79,2,5,48,NA,NA,NA,NA,NA,20,21,290.9456304814762,297.1361680237809
12086002201,12,086,002201,4641,899,2886,621,13,0,4,11,207,3486,886,1968,476,5,0,3,6,142,NA,NA,NA,NA,NA,20,6,434.73487692174274,443.98486143630527
12086002202,12,086,002202,5880,69,4477,1111,4,4,0,9,206,4059,49,3066,779,3,2,0,2,158,NA,NA,NA,NA,NA,20,6,506.1930193417538,516.9634402093985
12086002300,12,086,0023,5049,36,4553,322,3,6,0,1,128,3474,28,3127,225,2,4,0,1,87,NA,NA,NA,NA,NA,20,6,433.2383713213237,442.45651423686877
12086002401,12,086,002401,9395,399,868,8003,13,13,2,13,84,7065,191,581,6214,9,10,1,9,50,NA,NA,NA,NA,NA,20,7,881.0676722467335,899.8144136682436
12086002402,12,086,002402,4950,331,475,4120,0,9,0,5,10,3632,120,276,3220,0,7,0,1,8,NA,NA,NA,NA,NA,21,7,452.94236172684157,462.57975236278276
12086002500,12,086,0025,11542,723,4688,5980,33,18,3,17,80,9198,519,3883,4683,30,17,3,10,53,NA,NA,NA,NA,NA,20,6,1147.071542721225,1171.4781283680825
12086002600,12,086,0026,4175,177,906,3015,6,17,0,1,53,2868,91,541,2185,5,12,0,1,33,NA,NA,NA,NA,NA,20,7,357.66483850016016,365.2749806653252
12086002701,12,086,002701,8887,3177,890,4482,12,142,11,12,161,7702,2905,750,3757,8,130,8,8,136,NA,NA,NA,NA,NA,20,7,960.5071778689797,980.9441775049982
12086002702,12,086,002702,1580,183,202,1169,8,2,2,4,10,1252,157,162,912,5,1,2,4,9,NA,NA,NA,NA,NA,20,7,156.13541764372403,159.45755780787556
12086002800,12,086,0028,1303,53,675,561,1,4,0,0,9,904,45,430,424,1,2,0,0,2,NA,NA,NA,NA,NA,20,6,112.7367552315707,115.13548902421685
12086002900,12,086,0029,3519,217,524,2754,3,2,0,8,11,2791,151,426,2197,1,2,0,3,11,NA,NA,NA,NA,NA,20,7,348.0622608974711,355.4680861356076
12086003001,12,086,003001,2765,484,771,1371,3,99,2,1,34,2149,400,533,1100,3,87,2,1,23,NA,NA,NA,NA,NA,20,6,267.99921127505024,273.70151096575444
12086003003,12,086,003003,6233,524,291,5336,3,49,2,9,19,4716,283,156,4216,2,43,2,3,11,NA,NA,NA,NA,NA,21,7,588.1267009646984,600.6404493785473
12086003004,12,086,003004,3800,360,419,2827,6,157,0,3,28,3027,279,314,2265,5,141,0,2,21,NA,NA,NA,NA,NA,21,7,377.493537705713,385.5255810578589
12086003100,12,086,0031,4203,132,3741,239,2,0,1,2,86,2717,121,2376,155,2,0,1,1,61,NA,NA,NA,NA,NA,20,6,338.8338096948867,346.0432784057491
12086003400,12,086,0034,2797,42,2434,262,1,15,1,4,38,1921,36,1643,192,1,14,0,3,32,NA,NA,NA,NA,NA,20,6,239.56560486708773,244.66291417646082
12086003601,12,086,003601,1896,57,982,830,0,6,1,1,19,1357,46,541,745,0,6,1,1,17,NA,NA,NA,NA,NA,20,7,169.22984164739097,172.830595802945
12086003602,12,086,003602,6616,450,154,5965,4,8,2,8,25,5110,219,93,4768,2,8,2,2,16,NA,NA,NA,NA,NA,21,7,637.2619681784582,650.8211824267125
12086003701,12,086,003701,2400,325,221,1797,4,28,0,6,19,2349,316,216,1763,4,25,0,6,19,NA,NA,NA,NA,NA,21,7,292.940971282035,299.17396428969624
12086003702,12,086,003702,2088,370,773,828,6,41,2,18,50,1625,303,574,654,6,37,2,14,35,NA,NA,NA,NA,NA,21,7,202.65180005675043,206.963683257027
12086003801,12,086,003801,5179,3123,78,1820,1,56,1,22,78,4249,2601,66,1477,1,39,1,15,49,NA,NA,NA,NA,NA,3,21,529.8876913483894,541.1622708671432
12086003802,12,086,003802,8214,5016,95,2897,0,83,3,22,98,7079,4315,77,2520,0,74,3,13,77,NA,NA,NA,NA,NA,3,7,882.8135954472223,901.5974854009194
12086003901,12,086,003901,10494,2823,473,6933,13,104,3,23,122,8380,2262,320,5601,8,85,3,16,85,NA,NA,NA,NA,NA,3,21,1045.0597442926578,1067.2957942731607
12086003904,12,086,003904,6733,2722,273,3302,7,226,2,69,132,5601,2301,240,2716,6,183,2,52,101,NA,NA,NA,NA,NA,3,21,698.4939889956057,713.3560553369897
12086003905,12,086,003905,10345,2604,549,6906,4,108,4,27,143,8106,2080,383,5418,4,100,2,17,102,NA,NA,NA,NA,NA,3,7,1010.8895330830886,1032.3985332193604
12086003906,12,086,003906,2574,1830,23,682,0,18,0,1,20,1931,1346,22,536,0,15,0,1,11,NA,NA,NA,NA,NA,3,21,240.81269286743697,245.93653684265792
12086003907,12,086,003907,8874,2558,227,5863,16,81,2,38,89,7633,2223,196,5026,11,69,2,28,78,NA,NA,NA,NA,NA,3,7,951.90227066657,972.1561811082382
12086003908,12,086,003908,5830,2988,49,2685,0,51,0,15,42,5366,2749,42,2476,0,50,0,14,35,NA,NA,NA,NA,NA,3,7,669.1874209873987,683.4259226813581
12086004000,12,086,0040,5163,3551,68,1369,1,89,0,19,66,3924,2581,63,1144,1,72,0,16,47,NA,NA,NA,NA,NA,3,21,489.3573313370392,499.7695342157378
12086004101,12,086,004101,8472,4135,113,4041,1,85,0,14,83,7243,3320,105,3654,0,82,0,13,69,NA,NA,NA,NA,NA,3,21,903.2658386529498,922.4848971265517
12086004102,12,086,004102,3076,2128,27,836,2,53,0,6,24,2736,1916,24,723,2,41,0,6,24,NA,NA,NA,NA,NA,3,7,341.2032768955503,348.4631614715236
12086004201,12,086,004201,5623,2286,135,3049,5,78,5,11,54,5194,2174,126,2755,5,73,5,9,47,NA,NA,NA,NA,NA,3,7,647.7375073813919,661.5196128227682
12086004202,12,086,004202,5386,2051,107,3051,6,60,2,11,98,5006,1946,100,2798,4,59,2,10,87,NA,NA,NA,NA,NA,3,7,624.2922529748263,637.5755066982629
12086004300,12,086,0043,8376,3537,273,4265,9,153,3,22,114,7794,3340,248,3925,9,144,3,20,105,NA,NA,NA,NA,NA,21,7,971.9803874721925,992.6615060340113
12086004401,12,086,004401,6163,2414,201,3353,11,111,0,11,62,5621,2280,179,2995,8,96,0,9,54,NA,NA,NA,NA,NA,21,7,700.9881649963041,715.9033006693838
12086004402,12,086,004402,5528,2072,173,3073,4,112,7,15,72,5234,1993,165,2881,4,104,5,14,68,NA,NA,NA,NA,NA,21,7,652.7258593827888,666.6141034875565
12086004500,12,086,0045,2496,1346,88,963,0,55,1,14,29,2344,1274,80,907,0,48,0,14,21,NA,NA,NA,NA,NA,21,7,292.3174272818603,298.5371529565977
12086004601,12,086,004601,6620,3126,20,3351,2,72,0,12,37,5365,2604,13,2658,2,60,0,4,24,NA,NA,NA,NA,NA,21,7,669.0627121873638,683.2985604147384
12086004602,12,086,004602,3893,1933,8,1885,5,21,0,10,31,2599,1263,4,1284,3,18,0,2,25,NA,NA,NA,NA,NA,21,7,324.11817129076576,331.01453094462346
12086004701,12,086,004701,5335,2440,35,2730,9,58,2,8,53,4003,1823,20,2058,7,49,1,6,39,NA,NA,NA,NA,NA,15,13,499.2093265397982,509.83115327869484
12086004702,12,086,004702,5845,1876,82,3759,1,73,0,8,46,4491,1446,56,2893,1,58,0,6,31,NA,NA,NA,NA,NA,15,13,560.0672209568407,571.9839393891128
12086004703,12,086,004703,4880,1428,83,3263,2,60,3,1,40,3891,1144,65,2595,2,51,3,0,31,NA,NA,NA,NA,NA,15,13,485.2419409358867,495.56657941728736
12086004800,12,086,0048,122,34,3,85,0,0,0,0,0,98,26,3,69,0,0,0,0,0,NA,NA,NA,NA,NA,21,13,12.221462403422487,12.481502128731474
12086004901,12,086,004901,3544,224,32,3240,12,18,0,3,15,2640,87,21,2510,3,14,0,1,4,NA,NA,NA,NA,NA,21,7,329.2312320921976,336.23638387603154
12086004902,12,086,004902,5488,353,17,5096,0,11,2,0,9,4472,204,9,4242,0,11,2,0,4,NA,NA,NA,NA,NA,21,7,557.6977537561772,569.5640563233384
12086005001,12,086,005001,6927,611,50,6226,4,5,0,1,30,5462,315,15,5104,3,5,0,0,20,NA,NA,NA,NA,NA,21,7,681.1594657907514,695.6527002768502
12086005002,12,086,005002,4750,296,2,4422,1,17,1,1,10,3843,163,2,3658,0,12,1,1,6,NA,NA,NA,NA,NA,21,7,479.2559185342104,489.4531906195414
12086005100,12,086,0051,8870,714,159,7923,5,32,0,5,32,7069,372,138,6510,3,25,0,1,20,NA,NA,NA,NA,NA,21,7,881.5665074468732,900.3238627347224
12086005201,12,086,005201,4945,198,45,4675,5,2,0,10,10,3761,80,26,3636,1,2,0,8,8,NA,NA,NA,NA,NA,21,7,469.02979693134665,479.0094847567252
12086005202,12,086,005202,5506,302,66,5110,5,2,0,2,19,4204,144,48,3992,3,2,0,2,13,NA,NA,NA,NA,NA,21,7,524.2757953468177,535.4309688692564
12086005301,12,086,005301,7846,399,90,7317,5,7,0,4,24,6174,185,54,5914,1,7,0,2,11,NA,NA,NA,NA,NA,21,7,769.9521314156168,786.3346341100829
12086005302,12,086,005302,6912,333,125,6406,3,20,2,2,21,5498,113,68,5287,0,16,1,0,13,NA,NA,NA,NA,NA,21,7,685.6489825920086,700.2377418751597
12086005401,12,086,005401,8480,558,63,7803,9,23,0,4,20,6435,204,37,6161,6,18,0,0,9,NA,NA,NA,NA,NA,21,7,802.5011282247317,819.5761856978269
12086005402,12,086,005402,9426,375,15,8992,5,23,1,3,12,7408,164,10,7201,3,20,0,3,7,NA,NA,NA,NA,NA,21,7,923.8427906587121,943.4996711188037
12086005501,12,086,005501,5768,433,13,5248,1,58,0,6,9,4743,265,7,4413,0,47,0,4,7,NA,NA,NA,NA,NA,21,7,591.4938385656415,604.0792305772794
12086005502,12,086,005502,6539,433,11,6063,0,26,0,0,6,5447,239,5,5180,0,18,0,0,5,NA,NA,NA,NA,NA,21,7,679.2888337902275,693.7422662775544
12086005600,12,086,0056,4245,483,7,3711,0,16,0,0,28,3567,308,6,3219,0,15,0,0,19,NA,NA,NA,NA,NA,21,7,444.83628972457154,454.3012050325017
12086005701,12,086,005701,5868,420,20,5403,1,15,0,1,8,4984,258,18,4690,0,11,0,1,6,NA,NA,NA,NA,NA,21,7,621.5486593740579,634.7735368326292
12086005703,12,086,005703,5458,289,27,5108,0,20,0,3,11,4496,146,16,4310,0,16,0,2,6,NA,NA,NA,NA,NA,21,7,560.6907649570154,572.6207507222113
12086005704,12,086,005704,6856,421,9,6404,5,9,0,1,7,5571,206,9,5341,4,8,0,0,3,NA,NA,NA,NA,NA,21,7,694.752724994558,709.5351873383984
12086005801,12,086,005801,6028,538,15,5459,0,12,0,0,4,5014,321,7,4672,0,12,0,0,2,NA,NA,NA,NA,NA,21,7,625.2899233751057,638.5944048312205
12086005802,12,086,005802,7978,724,10,7188,4,32,0,1,19,6735,447,8,6237,3,25,0,1,14,NA,NA,NA,NA,NA,21,7,839.9137682352089,857.7848656837397
12086005901,12,086,005901,4221,628,5,3560,0,12,0,5,11,3452,419,5,3008,0,9,0,3,8,NA,NA,NA,NA,NA,21,7,430.4947777205554,439.6545443712352
12086005902,12,086,005902,4260,471,15,3734,1,24,1,0,14,3448,297,5,3115,0,17,1,0,13,NA,NA,NA,NA,NA,21,7,429.99594252041567,439.14509530475635
12086005903,12,086,005903,5232,664,14,4525,3,19,0,0,7,4154,409,7,3715,3,14,0,0,6,NA,NA,NA,NA,NA,21,7,518.0403553450716,529.0628555382708
12086005904,12,086,005904,4604,686,3,3865,0,24,0,5,21,3724,444,3,3251,0,14,0,0,12,NA,NA,NA,NA,NA,21,7,464.41557133005455,474.29708089179604
12086006001,12,086,006001,6518,1383,60,4994,4,29,0,16,32,5088,939,21,4079,3,25,0,3,18,NA,NA,NA,NA,NA,21,7,634.51837457769,648.0192125610789
12086006002,12,086,006002,5417,1080,18,4269,2,31,0,1,16,4369,790,18,3523,2,29,0,1,6,NA,NA,NA,NA,NA,21,7,544.8527473525802,556.4457428615083
12086006101,12,086,006101,5048,1759,22,3218,3,24,0,3,19,4134,1313,16,2761,3,21,0,3,17,NA,NA,NA,NA,NA,21,7,515.5461793443731,526.5156102058767
12086006102,12,086,006102,5728,2868,15,2747,4,56,2,4,32,4663,2256,12,2313,2,50,2,4,24,NA,NA,NA,NA,NA,21,7,581.5171345628476,593.8902492477027
12086006200,12,086,0062,9580,2874,84,6406,4,137,0,12,63,8409,2502,75,5634,4,125,0,11,58,NA,NA,NA,NA,NA,21,7,1048.6762994936705,1070.9893000051322
12086006301,12,086,006301,6214,423,7,5748,2,24,1,0,9,5326,259,6,5031,2,21,0,0,7,NA,NA,NA,NA,NA,21,7,664.1990689860017,678.3314320165697
12086006302,12,086,006302,5039,700,8,4308,1,11,1,1,9,4126,486,6,3614,1,11,1,0,7,NA,NA,NA,NA,NA,21,7,514.5485089440938,525.4967120729191
12086006401,12,086,006401,3706,258,9,3390,1,26,0,0,22,2942,136,6,2769,1,17,0,0,13,NA,NA,NA,NA,NA,21,7,366.8932897027445,374.69978839518365
12086006402,12,086,006402,4033,503,45,3437,0,35,0,2,11,3226,279,37,2873,0,29,0,2,6,NA,NA,NA,NA,NA,21,7,402.31058891266275,410.870672115181
12086006403,12,086,006403,3792,390,6,3330,3,57,0,0,6,3047,211,6,2771,2,53,0,0,4,NA,NA,NA,NA,NA,21,7,379.98771370641145,388.07282639025306
12086006500,12,086,0065,8259,1123,43,6983,4,81,0,8,17,6751,701,28,5940,2,63,0,4,13,NA,NA,NA,NA,NA,21,7,841.9091090357675,859.822661949655
12086006601,12,086,006601,6851,1115,48,5624,4,23,1,5,31,5576,732,34,4760,3,19,0,1,27,NA,NA,NA,NA,NA,21,7,695.3762689947325,710.1719986714969
12086006602,12,086,006602,4673,331,73,4223,3,22,0,7,14,3737,211,59,3425,3,19,0,7,13,NA,NA,NA,NA,NA,21,7,466.03678573050854,475.9527903578522
12086006701,12,086,006701,9166,3835,92,4967,2,168,2,12,88,8344,3492,81,4536,2,150,1,9,73,NA,NA,NA,NA,NA,21,7,1040.5702274914004,1062.7107526748512
12086006702,12,086,006702,3505,1113,70,2251,0,40,0,6,25,2982,946,61,1915,0,37,0,2,21,NA,NA,NA,NA,NA,21,7,371.88164170414143,379.79427905997204
12086006800,12,086,0068,6063,3880,76,1982,7,64,0,4,50,5220,3337,69,1711,6,56,0,3,38,NA,NA,NA,NA,NA,21,7,650.9799361822999,664.8310317548805
12086006900,12,086,0069,5848,983,48,4709,0,71,3,5,29,4834,725,31,3998,0,56,3,2,19,NA,NA,NA,NA,NA,21,7,602.8423393688195,615.669196839673
12086007001,12,086,007001,7300,780,23,6396,8,64,0,2,27,5856,450,16,5312,4,52,0,1,21,NA,NA,NA,NA,NA,21,7,730.2947330045112,745.8334333250154
12086007002,12,086,007002,6682,836,68,5690,1,58,1,8,20,5380,587,59,4665,1,53,0,1,14,NA,NA,NA,NA,NA,21,7,670.9333441878877,685.208994414034
12086007100,12,086,0071,6132,2330,1807,1826,5,75,4,7,78,5229,2177,1285,1620,5,69,4,6,63,NA,NA,NA,NA,NA,21,7,652.1023153826142,665.9772921544579
12086007200,12,086,0072,2908,110,2561,162,1,4,0,3,67,2028,98,1774,112,1,4,0,1,38,NA,NA,NA,NA,NA,20,7,252.90944647082455,258.2906767047697
12086007300,12,086,0073,3850,2790,106,887,1,22,0,12,32,3087,2255,75,709,1,22,0,6,19,NA,NA,NA,NA,NA,21,7,384.9760657078084,393.16731705504145
12086007400,12,086,0074,6244,3127,129,2863,1,63,1,18,42,4922,2459,90,2280,1,49,1,10,32,NA,NA,NA,NA,NA,21,7,613.8167137718928,626.8770763022073
12086007501,12,086,007501,2584,1178,8,1350,0,32,0,1,15,2069,940,8,1084,0,24,0,1,12,NA,NA,NA,NA,NA,21,7,258.0225072722564,263.51252963617776
12086007502,12,086,007502,2770,1711,429,330,9,213,5,9,64,2749,1702,421,327,9,213,5,9,63,NA,NA,NA,NA,NA,21,7,342.8244912960043,350.11887093757986
12086007503,12,086,007503,1466,820,132,427,0,67,2,6,12,1317,728,126,377,0,66,2,6,12,NA,NA,NA,NA,NA,21,7,164.24148964599405,167.73610513815666
12086007601,12,086,007601,2670,1097,16,1508,1,21,0,4,23,2059,833,14,1178,1,16,0,0,17,NA,NA,NA,NA,NA,21,7,256.7754192719072,262.2389069699807
12086007602,12,086,007602,8676,3423,689,4349,3,102,4,10,96,7074,2819,541,3534,1,91,3,5,80,NA,NA,NA,NA,NA,21,7,882.1900514470478,900.960674067821
12086007603,12,086,007603,3426,420,2288,633,1,28,0,3,53,2389,353,1471,497,1,28,0,2,37,NA,NA,NA,NA,NA,20,7,297.92932328343187,304.2684549544846
12086007604,12,086,007604,5619,3001,155,2175,11,211,2,17,47,4518,2437,131,1736,6,158,1,13,36,NA,NA,NA,NA,NA,20,7,563.4343585577836,575.4227205878449
12086007701,12,086,007701,6916,1120,14,5715,3,46,1,0,17,5490,719,10,4709,2,38,1,0,11,NA,NA,NA,NA,NA,21,7,684.6513121917292,699.218843742202
12086007702,12,086,007702,6091,2082,43,3868,3,65,0,6,24,4868,1630,33,3129,1,58,0,4,13,NA,NA,NA,NA,NA,21,7,607.0824385700068,619.999513904743
12086007703,12,086,007703,8525,2975,278,4795,5,328,4,18,122,6961,2447,226,3904,1,282,4,10,87,NA,NA,NA,NA,NA,21,13,868.0979570431015,886.5687379397939
12086007801,12,086,007801,823,644,4,163,0,5,0,0,7,555,432,3,110,0,5,0,0,5,NA,NA,NA,NA,NA,23,7,69.21338401938246,70.68605797393846
12086007802,12,086,007802,8704,5397,108,2660,4,425,2,14,94,5928,3697,78,1785,3,299,2,8,56,NA,NA,NA,NA,NA,23,7,739.2737666070257,755.0035165216345
12086007803,12,086,007803,10201,4351,314,4981,13,382,5,12,143,8074,3512,236,3886,12,309,5,9,105,NA,NA,NA,NA,NA,21,13,1006.8988514819711,1028.3229406875298
12086007901,12,086,007901,3557,2066,24,1405,1,47,0,1,13,2781,1621,17,1091,1,41,0,1,9,NA,NA,NA,NA,NA,21,7,346.81517289712184,354.1944634694105
12086007902,12,086,007902,3157,2052,38,996,1,27,0,2,41,2388,1592,26,717,1,26,0,2,24,NA,NA,NA,NA,NA,21,7,297.80461448339696,304.1410926878649
12086008000,12,086,0080,5275,3024,45,2109,5,60,1,19,12,4081,2298,29,1675,4,51,0,15,9,NA,NA,NA,NA,NA,21,7,508.93661294252223,519.7654100750322
12086008100,12,086,0081,8853,6110,146,2170,1,296,0,11,119,6052,4156,97,1522,1,204,0,4,68,NA,NA,NA,NA,NA,23,7,754.737657811356,770.7964375824783
12086008201,12,086,008201,8337,5369,252,2292,7,290,1,13,113,5869,3792,174,1621,4,207,1,2,68,NA,NA,NA,NA,NA,23,13,731.9159474049651,747.4891427910717
12086008203,12,086,008203,8291,5522,285,2118,6,220,3,43,94,5852,3932,210,1467,3,154,2,22,62,NA,NA,NA,NA,NA,23,13,729.7958978043714,745.3239842585366
12086008204,12,086,008204,8718,4442,1274,2568,8,212,3,42,169,6218,3221,877,1819,8,171,2,19,101,NA,NA,NA,NA,NA,21,25,775.4393186171534,791.93857384135
12086008303,12,086,008303,8600,742,6180,1401,17,100,6,40,114,5687,628,3906,956,10,85,4,28,70,NA,NA,NA,NA,NA,20,25,709.2189457986091,724.3092102662846
12086008304,12,086,008304,7397,108,6792,387,13,30,1,9,57,5267,80,4841,270,8,19,1,7,41,NA,NA,NA,NA,NA,20,13,656.8412497839413,670.8170582860068
12086008305,12,086,008305,5368,2747,569,1750,9,167,4,20,102,3940,2018,422,1292,5,127,1,12,63,NA,NA,NA,NA,NA,20,13,491.352672137598,501.80733048165314
12086008306,12,086,008306,7288,1587,3012,2192,7,233,1,41,215,5138,1225,1976,1593,7,182,1,22,132,NA,NA,NA,NA,NA,20,13,640.7538145794362,654.3873258920645
12086008307,12,086,008307,6387,724,3393,1761,8,176,1,60,264,4276,522,2159,1238,7,148,1,33,168,NA,NA,NA,NA,NA,20,25,533.25482894933225,544.6010520658754
12086008405,12,086,008405,6436,3055,181,3004,2,146,0,6,42,4877,2286,148,2289,2,118,0,4,30,NA,NA,NA,NA,NA,15,13,608.2048177703213,621.1457743043204
12086008407,12,086,008407,7749,2732,129,4596,4,237,0,4,47,5966,2081,99,3553,1,189,0,3,40,NA,NA,NA,NA,NA,15,13,744.0127010083527,759.8432826531835
12086008409,12,086,008409,5184,2654,351,1885,2,207,0,16,69,3872,1972,272,1417,2,152,0,10,47,NA,NA,NA,NA,NA,21,13,482.8724737352232,493.1466963515129
12086008410,12,086,008410,6419,2588,161,3361,3,180,0,15,111,4941,1967,123,2613,2,140,0,10,86,NA,NA,NA,NA,NA,15,25,616.1861809725563,629.2969593679818
12086008411,12,086,008411,8632,2636,318,5269,7,287,4,22,89,6871,2024,229,4293,5,234,4,19,63,NA,NA,NA,NA,NA,15,25,856.8741650399584,875.10613394402
12086008412,12,086,008412,6752,2079,292,4155,10,116,2,24,74,5345,1737,208,3239,8,87,1,15,50,NA,NA,NA,NA,NA,15,13,666.5685361866653,680.7513150823441
12086008413,12,086,008413,7515,2338,173,4696,2,217,1,17,71,6077,1884,135,3820,2,168,0,12,56,NA,NA,NA,NA,NA,15,13,757.8553778122292,773.9804942479711
12086008414,12,086,008414,7341,3224,558,3124,8,276,1,28,122,5274,2301,407,2254,7,212,0,16,77,NA,NA,NA,NA,NA,21,13,657.7142113841858,671.7085941523449
12086008415,12,086,008415,5357,3301,123,1720,0,145,2,14,52,3775,2312,94,1235,0,99,2,5,28,NA,NA,NA,NA,NA,21,13,470.7757201318356,480.79255648940114
12086008501,12,086,008501,6593,1608,8,4877,5,73,0,1,21,5301,1184,6,4027,3,62,0,1,18,NA,NA,NA,NA,NA,21,13,661.0813489851287,675.1473753510769
12086008502,12,086,008502,4830,1178,59,3401,1,160,0,1,30,3695,864,34,2645,1,128,0,1,22,NA,NA,NA,NA,NA,21,13,460.7990161290418,470.60357515982446
12086008601,12,086,008601,5181,973,9,4145,6,39,0,1,8,4080,650,7,3376,6,36,0,1,4,NA,NA,NA,NA,NA,21,13,508.81190414248726,519.6380478084125
12086008602,12,086,008602,6543,1456,47,4902,6,74,0,5,53,5049,1002,38,3913,5,52,0,2,37,NA,NA,NA,NA,NA,21,13,629.654731376328,643.0520841629103
12086008700,12,086,0087,12005,2637,31,9164,6,121,0,9,37,9472,1860,18,7465,4,93,0,3,29,NA,NA,NA,NA,NA,21,13,1181.241753930794,1206.3753894218828
12086008801,12,086,008801,9006,957,19,7982,2,24,0,4,18,7312,636,11,6632,2,17,0,2,12,NA,NA,NA,NA,NA,21,7,911.8707458553596,931.2728935233116
12086008803,12,086,008803,6790,689,21,5987,0,82,0,0,11,5411,354,12,4973,0,66,0,0,6,NA,NA,NA,NA,NA,21,13,674.7993169889702,689.1572246792449
12086008804,12,086,008804,7578,824,18,6707,0,17,0,3,9,6229,537,16,5651,0,13,0,3,9,NA,NA,NA,NA,NA,21,13,776.8111154175376,793.3395587741669
12086008901,12,086,008901,6900,1077,14,5756,0,18,0,0,35,5699,754,11,4894,0,15,0,0,25,NA,NA,NA,NA,NA,21,7,710.7154513990281,725.8375574657211
12086008902,12,086,008902,7441,988,6,6363,1,46,0,6,31,6093,619,3,5406,1,39,0,3,22,NA,NA,NA,NA,NA,21,7,759.850718612788,776.0182905138865
12086008904,12,086,008904,1875,581,607,487,7,144,1,10,38,1852,577,598,478,7,144,1,10,37,NA,NA,NA,NA,NA,21,13,230.96069766467804,235.87491777970092
12086008905,12,086,008905,10295,1235,71,8764,0,160,0,7,58,8381,774,63,7343,0,146,0,6,49,NA,NA,NA,NA,NA,21,13,1045.1844530926926,1067.4231565397804
12086009006,12,086,009006,7313,676,30,6555,2,42,1,1,6,6010,375,24,5570,0,34,1,1,5,NA,NA,NA,NA,NA,15,7,749.4998882098893,765.4472223844506
12086009007,12,086,009007,131,29,6,88,0,5,0,0,3,97,23,4,64,0,3,0,0,3,NA,NA,NA,NA,NA,15,25,12.096753603387565,12.354139862111765
12086009008,12,086,009008,12095,2785,304,8080,2,737,0,19,168,9170,2032,238,6230,2,555,0,13,100,NA,NA,NA,NA,NA,15,13,1143.5796963202472,1167.9119849027309
12086009009,12,086,009009,5080,1177,94,3561,1,173,0,9,65,3672,785,74,2625,1,123,0,6,58,NA,NA,NA,NA,NA,15,25,457.9307137282385,467.67424302757115
12086009010,12,086,009010,3855,1080,77,2526,2,116,0,5,49,2924,732,66,2002,2,84,0,3,35,NA,NA,NA,NA,NA,15,13,364.6485313021158,372.4072675960289
12086009011,12,086,009011,8966,806,40,7992,3,79,0,9,37,6936,472,34,6327,2,72,0,4,25,NA,NA,NA,NA,NA,15,13,864.9802370422283,883.3846812743011
12086009012,12,086,009012,12195,1697,239,9600,6,541,0,31,81,9669,1115,186,7829,3,450,0,20,66,NA,NA,NA,NA,NA,15,13,1205.8093875376737,1231.4657559459656
12086009013,12,086,009013,8510,676,70,7652,8,57,11,9,27,6175,277,43,5772,5,51,9,3,15,NA,NA,NA,NA,NA,15,13,770.0768402156516,786.4619963767026
12086009014,12,086,009014,4524,484,88,3781,4,130,0,9,28,3347,249,70,2895,2,103,0,8,20,NA,NA,NA,NA,NA,15,13,417.4003537168884,426.28150637616574
12086009015,12,086,009015,4287,381,43,3762,0,79,0,3,19,3490,265,36,3106,0,65,0,3,15,NA,NA,NA,NA,NA,15,13,435.2337121218825,444.4943105027841
12086009016,12,086,009016,8715,576,91,7935,4,67,0,5,37,6421,232,77,6029,0,53,0,4,26,NA,NA,NA,NA,NA,15,13,800.7552050242427,817.793113965151
