GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
44007010019,RI,007,10019,2137,49,1952,61,6,8,0,40,21,1598,31,1463,44,5,7,0,31,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,452.645168056211,410.5815111950081
44007010020,RI,007,10020,2275,25,2104,60,3,23,2,10,48,1793,19,1669,48,3,20,2,9,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,507.88034188034186,460.6837606837607
44007010021,RI,007,10021,2591,41,2298,134,12,7,0,18,81,2013,28,1832,84,8,6,0,15,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,570.196948246028,517.2093754915841
44007010022,RI,007,10022,2337,16,2199,53,1,25,0,8,35,1798,10,1712,36,1,19,0,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,509.29662838865295,461.96843374757486
44007010023,RI,007,10023,2217,3,2137,17,1,27,0,9,23,1757,1,1703,10,1,23,0,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,497.68307902050236,451.4341146242987
44007010024,RI,007,10024,1367,19,1302,6,2,1,0,5,32,1048,9,1014,4,2,1,0,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,296.8536521419957,269.26747417544965
44007012001,RI,007,12001,2445,26,2344,8,9,18,4,6,30,1807,12,1745,6,8,10,2,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,387.173556326917,566.2199431997475
44007012002,RI,007,12002,1829,8,1794,1,1,6,0,0,19,1362,5,1339,1,1,3,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,291.82644367308296,426.78005680025245
44007013001,RI,007,13001,2307,15,2264,9,3,5,0,0,11,1709,10,1682,5,2,4,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,344.4277869302581,491.5369302580999
44007013002,RI,007,13002,2569,24,2490,8,6,13,0,2,26,1848,12,1805,4,5,5,0,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,372.44151565074134,531.5156507413509
44007013003,RI,007,13003,1548,8,1526,4,0,2,0,1,7,1152,3,1141,3,0,1,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,232.17133443163095,331.33443163097195
44007013004,RI,007,13004,995,7,979,1,0,1,0,1,6,742,6,730,1,0,1,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,149.54091158704009,213.41158704008785
44007013005,RI,007,13005,2529,11,2485,11,2,3,0,0,17,1833,3,1813,5,2,3,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,369.4184514003295,527.2014003294894
44007016001,RI,007,16001,1342,47,1265,9,3,7,0,1,10,1057,24,1016,5,3,5,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,301.79676073399435,279.46076539997307
44007016002,RI,007,16002,2134,42,2056,8,2,9,0,2,15,1606,23,1563,6,1,8,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,458.548342231594,424.6111534837812
44007016003,RI,007,16003,2294,16,2245,10,2,18,0,1,2,1761,13,1728,4,1,12,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,502.8042532190767,465.59168199560327
44007016004,RI,007,16004,893,30,820,15,2,11,5,2,8,683,19,636,10,2,6,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,195.01153035129437,180.57871595854456
44007016005,RI,007,16005,442,8,396,8,1,17,0,6,6,332,5,309,3,1,8,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,94.79330611512405,87.7776481672574
44007016006,RI,007,16006,2386,91,2240,4,7,23,0,5,16,1859,55,1774,3,2,15,0,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,530.7854098434206,491.5019516353358
44007016007,RI,007,16007,3097,49,2969,22,2,25,0,4,26,2525,31,2439,18,2,21,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,720.9430660864103,667.5860289829063
44007016008,RI,007,16008,2223,48,2099,12,1,33,1,4,25,1762,32,1681,9,1,23,1,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,503.0897752254475,465.8560725021311
44007016009,RI,007,16009,2348,21,2257,23,5,22,3,1,16,1956,13,1894,15,4,16,3,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,558.4810444613935,517.1478307685405
44007016010,RI,007,16010,76,5,71,0,0,0,0,0,0,57,5,52,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,16.27475436313877,15.07025887208937
44007016011,RI,007,16011,484,16,467,0,0,1,0,0,0,388,10,377,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,110.78253847189195,102.58351653281888
44007016012,RI,007,16012,2046,52,1938,10,0,33,0,4,9,1548,26,1488,3,0,21,0,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,441.9880658620844,409.27650410516395
44007016013,RI,007,16013,2457,28,2369,22,1,22,1,0,14,2026,19,1967,14,0,16,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,578.4675849073534,535.6551662254924
44007016014,RI,007,16014,2462,22,2390,10,0,20,0,3,17,1932,17,1884,7,0,18,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,551.628516308493,510.8024586118713
44007016015,RI,007,16015,1292,9,1245,5,5,13,0,0,15,1034,6,1004,3,5,7,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,295.22975458746464,273.37978374983174
44007016016,RI,007,16016,408,20,363,10,0,9,0,2,4,315,12,290,5,0,6,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,89.9394320068195,83.28300955628336
44007016017,RI,007,16017,1811,29,1726,3,1,39,0,0,13,1448,20,1389,3,1,26,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,413.43586522499885,382.8374534523756
44007017001,RI,007,17001,1412,24,1317,17,2,20,0,2,30,1030,7,986,9,2,14,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,253.68845689600403,335.8083984499078
44007017002,RI,007,17002,2013,58,1876,39,0,15,0,4,21,1557,25,1493,16,0,10,0,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,383.4882790165809,507.62492853058893
44007017003,RI,007,17003,2530,17,2366,11,1,111,0,0,24,1996,15,1876,7,1,83,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,491.61374753827585,650.751032335938
44007017004,RI,007,17004,1790,9,1739,21,0,5,0,3,13,1307,7,1278,11,0,3,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,321.9134108379391,426.11803570294137
44007017005,RI,007,17005,1502,18,1443,15,2,7,0,2,15,1142,9,1106,6,2,5,0,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,281.2739978400356,372.32348643669394
44007017006,RI,007,17006,2000,23,1909,8,5,30,0,11,14,1492,8,1443,5,3,18,0,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,367.47881329013404,486.4331363954006
44007017007,RI,007,17007,1957,56,1828,10,1,30,0,16,16,1546,38,1465,6,1,17,0,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,380.77898481672065,504.0386252461724
44007017008,RI,007,17008,2029,34,1924,6,1,45,0,6,13,1431,23,1363,5,1,27,0,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,352.45454545454544,466.54545454545456
44007017009,RI,007,17009,2403,38,2266,16,2,52,2,8,19,1727,23,1638,13,2,36,1,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,425.35918937805735,563.0496156533893
44007017010,RI,007,17010,1106,9,1037,12,0,28,0,4,16,820,8,772,7,0,22,0,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,201.96556762594497,267.3426084746839
44007017011,RI,007,17011,514,4,497,2,0,11,0,0,0,485,3,474,2,0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,119.45524426656503,158.12337208563625
44007017012,RI,007,17012,1176,34,1098,5,1,11,0,7,20,859,15,818,3,1,8,0,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,211.5712470618131,280.057683755797
44007017013,RI,007,17013,466,19,436,4,0,1,0,1,5,349,11,330,3,0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,85.9585159773839,113.78362238739597
44007024001,RI,007,24001,2175,171,1756,132,3,43,0,31,39,1741,108,1459,92,3,32,0,19,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,575.2698016997167,476.43229461756374
44007024002,RI,007,24002,1320,25,1249,9,4,19,0,0,14,1069,17,1026,6,2,12,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,353.2242492917847,292.53654390934844
44007024003,RI,007,24003,1205,29,1129,24,1,7,2,1,12,969,25,911,16,1,6,2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,320.1817563739377,265.171104815864
44007024004,RI,007,24004,1935,67,1776,23,2,15,0,2,50,1580,39,1470,19,2,13,0,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,522.0713881019831,432.37393767705385
44007024005,RI,007,24005,2871,179,2528,75,4,43,0,5,37,2289,126,2040,56,2,39,0,4,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,756.3426628895185,626.3949008498583
44007024006,RI,007,24006,473,35,375,24,2,30,0,3,4,383,26,310,20,1,22,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,126.5527478753541,104.80963172804532
44007024007,RI,007,24007,2479,72,2290,34,10,33,0,10,30,1974,47,1843,26,7,20,0,6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,652.2588101983004,540.1937677053825
44007024008,RI,007,24008,2098,37,1985,27,2,24,0,1,22,1667,27,1591,15,2,18,0,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,550.8183569405098,456.18186968838523
44007024009,RI,007,24009,2900,133,2464,58,2,168,1,11,63,2608,119,2219,53,2,148,0,11,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,861.7482152974504,713.6906515580737
44007024010,RI,007,24010,1018,24,964,8,0,15,0,2,5,824,20,784,6,0,11,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,272.2701416430595,225.4912181303116
44007024011,RI,007,24011,2019,65,1794,79,1,23,0,20,37,1592,42,1443,58,0,18,0,10,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,526.0364872521246,435.65779036827195
44007024012,RI,007,24012,1780,59,1635,38,4,22,0,8,14,1550,36,1453,27,3,20,0,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,512.1586402266289,424.1643059490085
44007024013,RI,007,24013,2352,28,2273,18,0,17,0,4,12,2037,19,1978,17,0,15,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,673.0755807365439,557.4339943342776
44007024014,RI,007,24014,2134,79,1935,67,3,23,3,3,21,1737,61,1578,61,3,14,1,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,573.9481019830027,475.33767705382434
44007024015,RI,007,24015,2250,84,1984,65,5,50,0,22,40,1817,53,1623,49,5,39,0,14,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,600.3820963172805,497.23002832861187
44007024016,RI,007,24016,1735,87,1543,41,5,24,0,12,23,1332,60,1201,26,3,17,0,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,440.1260056657224,364.5076487252125
44007024017,RI,007,24017,1667,73,1423,101,0,40,1,13,16,1306,45,1141,68,0,30,1,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,431.5349575070822,357.3926345609065
44007025001,RI,007,25001,2000,17,1962,12,1,1,0,0,7,1549,12,1522,8,1,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,398.57749726908605,549.5481247724238
44007025002,RI,007,25002,2466,12,2418,17,0,6,0,3,10,1829,5,1799,14,0,5,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,470.6250758587207,648.8854229882268
44007025003,RI,007,25003,2048,10,2015,6,1,10,0,0,6,1716,8,1691,4,1,7,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,441.5487316421896,608.7957276368492
44007025004,RI,007,25004,1489,3,1452,4,4,20,0,0,6,1141,2,1117,3,3,15,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,293.59388275276126,404.7994902293968
44007025005,RI,007,25005,2615,8,2555,6,14,18,0,1,13,2004,6,1968,3,7,12,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,515.6548124772423,710.9712343731035
44007026001,RI,007,26001,999,24,897,32,0,24,0,6,16,786,17,713,24,0,22,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,207.3598992829383,163.61913624172095
44007026002,RI,007,26002,2671,852,971,315,2,20,1,332,178,1795,497,749,191,1,18,0,223,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,473.55091502910216,373.65947780393014
44007026003,RI,007,26003,4620,552,3359,225,4,38,2,254,186,3415,349,2630,132,4,32,2,154,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,900.9339135511888,710.8897586074771
44007026004,RI,007,26004,3742,682,1384,565,19,29,0,685,378,2614,426,1122,334,14,21,0,464,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,689.6167642819348,544.1481197657233
44007026005,RI,007,26005,2462,152,2124,78,0,2,2,50,54,1960,105,1724,53,0,2,0,30,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,517.0806648785739,408.0070064042914
44007026006,RI,007,26006,4286,1080,1295,661,8,41,0,823,378,2911,664,1008,395,6,27,0,550,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,767.970314010984,605.9736712463737
44007026007,RI,007,26007,2830,602,1335,520,9,21,0,168,175,2019,379,1057,343,5,17,0,97,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,532.645848158082,420.2888499644206
44007026008,RI,007,26008,1250,130,944,85,2,6,0,36,47,964,77,777,55,0,5,0,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,254.31926578721698,200.67283376211068
44007026009,RI,007,26009,1543,122,1167,95,3,32,0,36,88,1250,87,985,75,0,28,0,23,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,329.77083219296804,260.2085500027369
44007026010,RI,007,26010,3310,472,1725,390,13,24,0,377,309,2472,304,1430,251,8,18,0,257,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,652.1547977448137,514.5884284854125
44007026011,RI,007,26011,1018,408,467,103,2,12,1,9,16,821,280,432,74,2,12,1,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,216.59348258434142,170.9049756417976
44007026012,RI,007,26012,343,90,166,42,1,6,0,16,22,258,64,125,35,1,6,0,9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,68.06469976462861,53.707044720564895
44007026013,RI,007,26013,2573,428,1867,122,7,8,3,69,69,1964,285,1484,84,5,7,3,45,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,518.1359315415914,408.8396737643002
44007026014,RI,007,26014,2032,210,1512,112,8,40,0,64,86,1525,135,1177,76,6,29,0,43,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,402.320415275421,317.454431003339
44007026015,RI,007,26015,2604,847,1465,161,8,11,0,42,70,1760,419,1165,92,4,9,0,30,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,464.317331727699,366.37363840385353
44007026016,RI,007,26016,1433,117,1252,15,2,11,0,14,22,1102,80,983,10,2,8,0,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,290.7259656613207,229.39985768241286
44007026017,RI,007,26017,1923,96,1720,38,4,7,2,27,29,1530,53,1407,23,4,7,2,19,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,403.63949860419285,318.4952652033499
44007026018,RI,007,26018,1131,265,671,82,3,17,0,66,27,971,190,633,60,3,11,0,49,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,256.1659824474976,202.130001642126
44007026019,RI,007,26019,3170,631,1970,294,8,18,1,111,137,2330,414,1570,171,5,13,1,71,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,614.6928312076924,485.0287372051015
44007026020,RI,007,26020,2703,352,1875,259,6,33,2,74,102,2043,216,1502,170,3,26,1,51,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,538.9774481361869,425.2848541244731
44007026021,RI,007,26021,2538,663,1398,223,12,21,12,118,91,1823,425,1087,145,5,14,10,77,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,480.9377816702246,379.4881493239914
44007026022,RI,007,26022,529,46,456,7,0,12,0,2,6,424,29,375,4,0,9,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,111.85826627985476,88.26274016092835
44007026023,RI,007,26023,2883,159,2568,38,2,16,0,34,66,2251,107,2041,25,2,11,0,24,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,593.8513146130969,468.5835568449286
44007026024,RI,007,26024,2023,112,1819,13,2,25,1,18,33,1569,67,1437,10,2,17,1,12,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,413.9283485686135,326.61377196343534
44007026025,RI,007,26025,1743,19,1646,14,6,4,0,8,46,1397,11,1339,11,2,4,0,4,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,368.5518820588611,290.80907548305873
44007026026,RI,007,26026,1961,329,1348,86,3,11,0,91,93,1379,199,994,60,3,9,0,53,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,363.80318207528234,287.06207236301935
44007026027,RI,007,26027,685,45,590,18,1,5,0,6,20,528,25,468,8,1,4,0,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,139.29519951830972,109.91209152115606
44007026028,RI,007,26028,765,83,592,35,5,0,0,23,27,576,53,464,20,2,0,0,16,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,151.9583994745197,119.90409984126116
44007026029,RI,007,26029,1786,42,1681,6,2,6,0,20,29,1426,29,1351,5,2,5,0,15,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,376.20256536573794,296.8459138431222
44007026030,RI,007,26030,2989,119,2704,67,0,18,0,17,64,2275,74,2086,48,0,14,0,11,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,600.1829145912019,473.57956100498114
44007026031,RI,007,26031,3093,204,2669,68,5,30,2,28,87,2329,118,2056,47,2,24,1,20,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,614.4290145419382,484.8205703650994
44007026032,RI,007,26032,2440,103,2215,31,1,13,1,21,55,1953,67,1803,19,1,9,1,12,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,515.2339482182932,406.5498385242761
44007026033,RI,007,26033,2880,105,2584,76,3,42,1,30,39,2387,76,2172,50,3,34,1,19,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,629.7303811556918,496.89424708522637
44007028001,RI,007,28001,1593,189,1186,123,6,44,0,4,41,1394,126,1118,86,5,30,0,3,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,351.614589258304,216.52776587372702
44007028002,RI,007,28002,2265,1110,306,617,29,67,0,26,110,1246,552,236,329,15,42,0,21,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,314.2839155063464,193.53916519272875
44007028003,RI,007,28003,232,79,70,69,0,1,0,5,8,174,51,68,47,0,1,0,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,43.888765086761055,27.02713863847095
44007028004,RI,007,28004,2757,952,949,259,5,440,0,13,139,1919,549,798,160,4,296,0,9,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,484.0375873649106,298.075166938079
44007028005,RI,007,28005,3450,1239,968,484,22,486,0,33,218,2337,733,854,297,12,272,0,25,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,589.4715172859803,363.0024310236012
44007028006,RI,007,28006,1533,201,1134,106,25,31,0,6,30,1347,121,1091,69,13,26,0,6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,339.7595779992364,209.22733187368027
44007028008,RI,007,28008,42,12,7,15,7,0,0,0,1,20,4,6,8,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.044685642156443,3.106567659594362
44007028009,RI,007,28009,918,70,603,56,2,140,0,6,41,894,65,589,55,1,139,0,6,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,225.49744820439298,138.86357438386798
44007028010,RI,007,28010,1669,217,1044,273,18,50,1,11,55,1639,203,1036,268,18,47,1,11,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,413.41198837472047,254.58321970375795
44007028011,RI,007,28011,1311,393,376,412,29,25,0,15,61,1027,270,362,307,20,24,0,6,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,259.04460772473334,159.5222493201705
44007028012,RI,007,28012,1945,43,1629,45,2,134,0,26,66,1808,41,1517,38,2,132,0,23,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,456.0395820509424,280.8337164273303
44007028013,RI,007,28013,3663,187,2701,187,22,235,0,102,229,3374,136,2554,168,19,224,0,73,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,851.0384678317918,524.0779641735688
44007028014,RI,007,28014,1224,76,586,353,9,73,0,68,59,1027,59,561,242,5,63,0,51,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,259.04460772473334,159.5222493201705
44007028015,RI,007,28015,1720,68,1389,52,4,153,0,10,44,1619,62,1306,44,4,150,0,10,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,408.36730273256404,251.4766520441636
44007028016,RI,007,28016,3150,175,2289,127,7,432,2,11,107,2937,166,2101,127,7,425,2,10,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,740.8120865506736,456.19946081143206
44007028017,RI,007,28017,3219,168,2277,124,3,489,4,8,146,3154,168,2228,121,3,486,4,6,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,795.546925768071,489.90571991803085
44007028018,RI,007,28018,1722,83,1232,102,3,244,0,9,49,1693,83,1216,93,3,241,0,9,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,427.03263960854287,262.9709523846627
44007028019,RI,007,28019,516,6,459,15,1,26,1,4,4,423,5,380,13,1,21,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,106.69510133160877,65.70390600042076
44007028020,RI,007,28020,1555,21,1453,22,0,48,0,1,10,1219,11,1147,19,0,34,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,307.4735898894352,189.34529885227636
44007028021,RI,007,28021,2297,48,2104,17,1,89,1,7,30,1829,37,1678,15,1,77,1,4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,461.33650197520666,284.0956124699044
44007028022,RI,007,28022,982,14,884,17,2,44,0,0,21,839,14,756,16,2,40,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,211.62456268846276,130.3205133199835
44007028023,RI,007,28023,977,21,877,17,0,45,0,9,8,819,18,731,17,0,43,0,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,206.57987704630634,127.21394566038913
44007028024,RI,007,28024,1151,52,894,33,2,125,0,2,43,1095,50,861,29,2,114,0,2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,276.19653890806524,170.08457936279132
44007028025,RI,007,28025,352,15,316,4,0,13,0,1,3,302,10,271,4,0,13,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,76.17475319656228,46.909171659874865
44007028026,RI,007,28026,933,18,856,13,1,28,0,3,14,716,9,657,10,1,27,0,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,180.59974598920064,111.21512221347815
44007028027,RI,007,28027,2055,88,1683,114,3,55,0,39,73,1701,56,1443,80,3,50,0,25,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,429.05051386540543,264.21357944850047
44007028028,RI,007,28028,2008,73,1392,302,8,52,0,90,91,1616,46,1176,216,5,42,0,67,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,407.61059988624055,251.01066689522443
44007028029,RI,007,28029,3054,466,1112,963,65,65,2,188,193,2222,248,941,688,38,46,2,129,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,560.4645748435807,345.1396669809336
44007028030,RI,007,28030,893,37,794,20,1,32,2,2,5,726,29,650,12,1,27,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,183.12208881027885,112.76840604327533
44007028031,RI,007,28031,457,17,394,13,0,21,0,7,5,368,16,314,11,0,19,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,92.82221581567855,57.160844936536265
44007028032,RI,007,28032,707,23,474,125,7,30,2,11,35,676,17,472,111,7,27,2,9,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,170.51037470488777,105.00198689428943
44007028033,RI,007,28033,2862,420,2055,211,9,25,0,51,91,2186,251,1698,126,4,20,0,32,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,551.3841406876992,339.54784519366376
44007028034,RI,007,28034,3133,683,1638,540,47,31,0,48,146,2234,381,1372,331,22,20,0,29,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,563.4913862288746,347.00360757669023
44007028035,RI,007,28035,2383,302,1783,151,16,31,0,14,86,1898,166,1549,86,9,22,0,14,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,478.7406674406464,294.81327089550496
44007028036,RI,007,28036,293,76,168,34,0,0,0,2,13,177,36,119,18,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,44.64546793308452,27.493123787410102
44007028037,RI,007,28037,964,44,869,27,2,8,0,13,1,757,27,700,16,2,6,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,190.94135155562134,117.5835859156466
44007028038,RI,007,28038,894,34,815,15,0,23,0,0,7,721,20,669,11,0,15,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,181.86091739973975,111.99176412837674
44007028039,RI,007,28039,2076,345,1442,167,7,43,0,21,51,1614,218,1208,109,4,34,0,14,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,407.10613132202496,250.70001012926502
44007028040,RI,007,28040,448,53,355,15,0,7,0,7,11,351,35,291,10,0,5,0,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,88.53423301984556,54.52026242588105
44007028041,RI,007,28041,2912,455,2057,242,8,38,0,27,85,2327,270,1791,155,4,28,0,18,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,586.9491744649021,361.449147193804
44007028042,RI,007,28042,2120,867,701,332,25,74,4,26,91,1397,515,569,194,10,43,2,13,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,352.3712921046275,216.99375102266617
