GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
19065065014,IA,065,065014,562,0,557,2,0,0,0,0,3,406,0,403,2,0,0,0,0,1,NA,81570,92013,28710,032,016,2,3,110,127
19065065015,IA,065,065015,530,10,518,1,0,0,0,0,1,399,5,393,0,0,0,0,0,1,NA,58620,92220,21630,028,014,2,3,117.83483043079742,91.21044912923922
19065065016,IA,065,065016,1657,21,1617,8,2,2,0,0,7,1195,13,1167,6,2,1,0,0,6,NA,58620,92220,21630,028,014,2,3,352.91384051329055,273.17415215398717
19065065017,IA,065,065017,1671,46,1587,5,4,8,0,2,19,1200,28,1154,3,4,4,0,0,7,NA,58620,92220,21630,028,014,2,3,354.3904674610449,274.31714023831347
19065065018,IA,065,065018,1611,64,1489,10,5,11,4,0,28,1234,41,1160,7,5,8,3,0,10,NA,58620,92220,21630,028,014,2,3,364.4315307057745,282.08945921173233
19065065019,IA,065,065019,1753,22,1715,5,1,5,0,1,4,1427,13,1405,2,1,3,0,0,3,NA,58620,92220,21630,028,014,2,3,421.4293308890926,326.2087992667278
19065065020,IA,065,065020,463,3,456,1,0,1,0,0,2,351,1,350,0,0,0,0,0,0,NA,26355,93183,29760,028,014,2,3,178.67806841046277,188.56539235412473
19065065021,IA,065,065021,1003,7,995,0,0,1,0,0,0,774,6,768,0,0,0,0,0,0,NA,24645,93411,28710,032,016,2,3,143,281
19065065022,IA,065,065022,351,0,351,0,0,0,0,0,0,248,0,248,0,0,0,0,0,0,NA,NA,93522,27270,028,014,2,3,48,101
19065065023,IA,065,065023,266,0,266,0,0,0,0,0,0,181,0,181,0,0,0,0,0,0,NA,74955,93771,21630,028,014,2,3,57,68
19065065024,IA,065,065024,243,1,241,0,0,0,0,0,1,182,1,181,0,0,0,0,0,0,NA,NA,93930,30870,028,014,2,3,50,88
19065065025,IA,065,065025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,74955,93771,21630,028,014,2,3,0,0
19065065026,IA,065,065026,19,0,19,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,NA,76260,94045,27600,028,014,2,3,3.45,4.2
19065065027,IA,065,065027,448,4,443,0,0,1,0,0,0,299,2,296,0,0,1,0,0,0,NA,84765,94206,00006,032,016,2,3,60,119
19065065028,IA,065,065028,876,9,857,0,1,5,0,0,4,684,3,677,0,1,1,0,0,2,NA,84765,94702,00006,032,016,2,3,131.7384693360365,235.39584389254944
19065065029,IA,065,065029,798,10,772,1,4,5,0,0,6,607,7,594,1,1,3,0,0,1,NA,84765,94702,00006,032,016,2,3,116.90826153066396,208.89660415610746
19065065030,IA,065,065030,875,16,837,5,0,7,0,0,10,682,11,656,5,0,3,0,0,7,NA,84765,94702,00006,032,016,2,3,131.35326913329953,234.70755195134313
19065065031,IA,065,065031,393,2,383,6,1,0,0,0,1,330,1,321,6,1,0,0,0,1,NA,27165,94662,00006,032,016,2,3,8.55291576673866,15.442764578833694
19065065032,IA,065,065032,847,6,834,1,1,0,0,2,3,635,5,627,1,1,0,0,0,1,NA,35310,94761,00006,028,014,2,3,153,195
19067067001,IA,067,067001,305,5,300,0,0,0,0,0,0,193,1,192,0,0,0,0,0,0,NA,NA,90534,07080,029,015,2,1,42,48
19067067002,IA,067,067002,2128,67,2028,10,3,4,2,0,14,1651,48,1577,8,3,4,2,0,9,NA,12765,90645,07080,029,015,2,1,386.6909878394136,414.743961352657
19067067003,IA,067,067003,1915,20,1851,10,4,18,4,1,7,1455,10,1413,8,3,13,4,0,4,NA,12765,90645,07080,029,015,2,1,340.7846076961519,365.50724637681157
19067067004,IA,067,067004,1897,37,1817,8,0,16,8,0,11,1427,21,1369,3,0,15,8,0,11,NA,12765,90645,07080,029,015,2,1,334.2265533899717,358.47342995169083
19067067005,IA,067,067005,1872,42,1796,4,4,12,1,0,13,1470,22,1425,4,2,8,1,0,8,NA,12765,90645,07080,029,015,2,1,344.29785107446276,369.27536231884056
19067067006,IA,067,067006,1032,0,1021,0,0,6,0,1,4,748,0,742,0,0,3,0,0,3,NA,28020,91353,07080,029,015,2,1,203,190
19067067007,IA,067,067007,533,0,532,0,0,0,0,0,1,371,0,371,0,0,0,0,0,0,NA,15465,93111,07080,029,015,2,1,109,105
19067067008,IA,067,067008,1532,13,1516,1,2,0,0,0,0,1165,6,1157,1,1,0,0,0,0,NA,56910,93681,20730,029,015,2,1,293.5367594575303,266.0956459671663
19067067009,IA,067,067009,213,0,212,1,0,0,0,0,0,164,0,163,1,0,0,0,0,0,NA,NA,93393,13080,029,015,2,1,55,50
19067067010,IA,067,067010,508,2,505,0,0,0,1,0,0,361,2,358,0,0,0,1,0,0,NA,NA,93648,20190,029,015,2,1,79,118
19067067011,IA,067,067011,317,0,316,0,1,0,0,0,0,236,0,235,0,1,0,0,0,0,NA,56910,93681,20730,029,015,2,1,59.46324054246967,53.904354032833695
19067067012,IA,067,067012,1331,7,1311,3,1,1,0,0,8,938,2,929,2,0,0,0,0,5,NA,68070,93675,24960,029,015,2,1,261,226
19067067013,IA,067,067013,693,11,678,0,0,0,0,0,4,502,6,492,0,0,0,0,0,4,NA,69195,93711,24960,029,015,2,1,115,133
19067067014,IA,067,067014,223,4,214,0,0,4,0,0,1,146,1,142,0,0,2,0,0,1,NA,22080,93774,24960,029,015,2,1,45,52
19067067015,IA,067,067015,1346,5,1330,0,0,7,0,0,4,1037,3,1027,0,0,6,0,0,1,NA,12765,93729,07080,029,015,2,1,252,322
19067067016,IA,067,067016,373,8,361,0,0,2,0,1,1,266,2,262,0,0,1,0,1,0,NA,NA,94158,24960,029,015,2,1,54,106
19067067017,IA,067,067017,682,1,678,0,0,1,0,0,2,524,1,520,0,0,1,0,0,2,NA,49305,94209,24960,029,015,2,1,169,146
19069069001,IA,069,069001,57,1,56,0,0,0,0,0,0,45,1,44,0,0,0,0,0,0,NA,00190,93216,03060,018,009,5,1,9.208494208494209,13.204633204633206
19069069002,IA,069,069002,165,6,159,0,0,0,0,0,0,137,4,133,0,0,0,0,0,0,NA,01090,93777,05970,018,009,5,1,32.122244488977955,51.249164996659985
19069069003,IA,069,069003,262,11,251,0,0,0,0,0,0,189,10,179,0,0,0,0,0,0,NA,16815,92847,05970,018,009,5,1,44.31462925851703,70.70140280561121
19069069004,IA,069,069004,105,13,92,0,0,0,0,0,0,73,5,68,0,0,0,0,0,0,NA,22305,93009,09450,017,009,5,1,17.116232464929862,27.30794923179693
19069069005,IA,069,069005,355,1,353,0,0,0,0,0,1,253,1,251,0,0,0,0,0,1,NA,30135,91557,03060,018,009,5,1,64,87
19069069006,IA,069,069006,340,0,335,1,0,1,0,1,2,259,0,257,1,0,1,0,0,0,NA,NA,91650,14730,018,009,5,1,72,88
19069069007,IA,069,069007,176,5,171,0,0,0,0,0,0,138,2,136,0,0,0,0,0,0,NA,16815,91809,05970,018,009,5,1,32.35671342685371,51.62324649298597
19069069008,IA,069,069008,1036,177,843,5,0,4,0,0,7,800,126,671,0,0,1,0,0,2,NA,33960,91819,13470,018,009,5,1,152.79234804072817,196.97624190064795
19069069009,IA,069,069009,1003,62,936,0,2,0,0,0,3,762,35,724,0,2,0,0,0,1,NA,33960,91819,13470,018,009,5,1,145.53471150879358,187.61987041036718
19069069010,IA,069,069010,1083,81,993,0,0,3,0,0,6,842,57,779,0,0,3,0,0,3,NA,33960,91819,13470,018,009,5,1,160.8139463128664,207.31749460043196
19069069011,IA,069,069011,1096,143,948,1,0,1,0,0,3,837,88,747,0,0,1,0,0,1,NA,33960,91819,13470,018,009,5,1,159.85899413761186,206.08639308855294
19069069012,IA,069,069012,328,9,318,0,0,1,0,0,0,247,3,244,0,0,0,0,0,0,NA,34365,92040,13470,018,009,5,1,74,83
19069069013,IA,069,069013,535,94,440,0,0,0,0,0,1,394,52,342,0,0,0,0,0,0,NA,43590,92847,05970,018,009,5,1,92.3807615230461,147.3881095524382
19069069014,IA,069,069014,213,6,207,0,0,0,0,0,0,150,1,149,0,0,0,0,0,0,NA,NA,92403,14730,018,009,5,1,48,50
19069069015,IA,069,069015,290,8,282,0,0,0,0,0,0,206,4,202,0,0,0,0,0,0,NA,43590,92847,05970,018,009,5,1,48.300601202404806,77.06078824315297
19069069016,IA,069,069016,244,1,242,0,0,0,0,0,1,195,1,193,0,0,0,0,0,1,NA,22305,93009,09450,018,009,5,1,45.72144288577154,72.94589178356713
19069069017,IA,069,069017,513,2,510,0,1,0,0,0,0,408,0,407,0,1,0,0,0,0,NA,33960,93030,13470,018,009,5,1,89,152
19069069018,IA,069,069018,228,0,224,0,0,1,0,0,3,182,0,179,0,0,1,0,0,2,NA,64110,93156,03330,018,009,5,1,71,76
19069069019,IA,069,069019,296,1,294,1,0,0,0,0,0,214,0,214,0,0,0,0,0,0,NA,00190,93216,03060,018,009,5,1,43.79150579150579,62.795366795366796
19069069020,IA,069,069020,329,2,326,0,1,0,0,0,0,247,1,245,0,1,0,0,0,0,NA,33960,93561,13470,018,009,5,1,61,84
19069069021,IA,069,069021,211,7,203,0,0,1,0,0,0,158,3,154,0,0,1,0,0,0,NA,NA,93588,25920,018,009,5,1,43,53
19069069022,IA,069,069022,310,1,309,0,0,0,0,0,0,238,1,237,0,0,0,0,0,0,NA,72210,93702,25920,018,009,5,1,56,87
19069069023,IA,069,069023,245,5,239,0,0,0,0,0,1,165,2,162,0,0,0,0,0,1,NA,01090,93777,05970,018,009,5,1,38.687374749499,61.723446893787575
19069069024,IA,069,069024,930,6,921,0,0,3,0,0,0,712,3,706,0,0,3,0,0,0,NA,72210,93833,25920,018,009,5,1,192,220
19069069025,IA,069,069025,170,0,165,1,0,2,2,0,0,129,0,126,0,0,2,1,0,0,NA,NA,94668,25920,018,009,5,1,26,49
19069069026,IA,069,069026,184,0,183,0,0,0,0,0,1,131,0,130,0,0,0,0,0,1,NA,51420,94767,19080,018,009,5,1,43,52
19071071001,IA,071,071001,269,17,250,0,1,0,0,0,1,206,11,193,0,1,0,0,0,1,NA,NA,90210,26250,085,043,4,2,43,76
19071071002,IA,071,071002,509,8,494,0,0,1,0,1,5,377,4,369,0,0,1,0,1,2,NA,26985,91344,11520,085,043,4,2,79.36842105263158,152.5361842105263
19071071003,IA,071,071003,307,3,297,0,2,1,0,0,4,231,1,227,0,2,0,0,0,1,NA,72525,91344,11520,085,043,4,2,48.63157894736842,93.46381578947367
19071071004,IA,071,071004,288,6,274,0,2,0,0,0,6,220,3,213,0,0,0,0,0,4,NA,76935,91734,12120,085,043,4,2,33,81
19071071005,IA,071,071005,357,9,344,0,0,1,0,0,3,278,4,270,0,0,1,0,0,3,NA,33780,91804,13440,085,043,4,2,14.227457351746546,22.357432981316002
19071071006,IA,071,071006,439,16,420,0,0,1,0,0,2,341,9,329,0,0,1,0,0,2,NA,33780,91804,13440,085,043,4,2,17.45166531275386,27.42404549147035
19071071007,IA,071,071007,414,43,364,1,3,2,0,0,1,318,34,279,1,1,2,0,0,1,NA,33780,91804,13440,085,043,4,2,16.274573517465473,25.57432981316003
19071071008,IA,071,071008,191,0,191,0,0,0,0,0,0,152,0,152,0,0,0,0,0,0,NA,NA,92679,11520,085,043,4,2,32,64
19071071009,IA,071,071009,182,4,178,0,0,0,0,0,0,138,3,135,0,0,0,0,0,0,NA,33780,92760,13440,085,043,4,2,29,61
19071071010,IA,071,071010,249,0,246,0,0,1,0,0,2,182,0,180,0,0,1,0,0,1,NA,38055,92970,11520,085,043,4,2,65,76
19071071011,IA,071,071011,129,0,126,0,3,0,0,0,0,81,0,80,0,1,0,0,0,0,NA,NA,93486,26250,085,043,4,2,16.53061224489796,34.714285714285715
19071071012,IA,071,071012,25,0,25,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,NA,NA,93486,26250,085,043,4,2,3.4693877551020407,7.285714285714286
19071071013,IA,071,071013,373,1,369,0,1,0,0,0,2,270,1,266,0,1,0,0,0,2,NA,65640,93639,12120,085,043,4,2,52,99
19071071014,IA,071,071014,405,7,394,0,0,1,0,0,3,298,2,295,0,0,0,0,0,1,NA,67575,93651,11520,085,043,4,2,48,103
19071071015,IA,071,071015,505,5,496,0,2,2,0,0,0,368,4,361,0,2,1,0,0,0,NA,77970,93780,12120,085,043,4,2,92,100
19071071016,IA,071,071016,885,12,863,2,4,1,0,0,3,673,8,660,0,2,1,0,0,2,NA,73065,93885,26250,085,043,4,2,119.84931506849314,213.49675558759913
19071071017,IA,071,071017,981,26,950,0,1,1,0,0,3,714,15,695,0,1,1,0,0,2,NA,73065,93885,26250,085,043,4,2,127.15068493150685,226.50324441240085
19071071018,IA,071,071018,933,8,921,0,0,1,0,0,3,711,2,707,0,0,0,0,0,2,NA,76935,94078,12120,085,043,4,2,0,0
19071071019,IA,071,071019,173,5,167,0,0,1,0,0,0,131,3,127,0,0,1,0,0,0,NA,NA,94398,11520,085,043,4,2,28,55
19071071020,IA,071,071020,396,4,389,0,0,3,0,0,0,294,2,291,0,0,1,0,0,0,NA,33780,94494,13440,085,043,4,2,15.046303818034119,23.644191714053616
19073073001,IA,073,073001,266,3,262,1,0,0,0,0,0,202,1,200,1,0,0,0,0,0,NA,39450,90342,15210,079,040,5,1,48,65
19073073002,IA,073,073002,169,1,167,1,0,0,0,0,0,120,0,119,1,0,0,0,0,0,NA,NA,90537,22380,080,040,5,1,49,44
