GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,DISTRICT,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
51115000002,VA,115,2,3337,12,2837,467,3,4,0,2,12,2623,9,2249,349,1,4,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1,466.91960412147506,803.3293112798265
51115000003,VA,115,3,3633,28,3169,370,19,9,0,4,34,2973,17,2632,284,9,6,0,2,23,NA,NA,NA,NA,NA,NA,NA,NA,2,1,529.2230206073752,910.5215563991324
51117000101,VA,117,101,879,1,357,516,2,0,0,0,3,725,1,315,404,2,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,5,95.1212789415656,148.67695700110255
51117000102,VA,117,102,315,0,243,71,0,0,0,0,1,279,0,220,59,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,5,36.605292171995586,57.21499448732084
51117000103,VA,117,103,2195,31,1005,1135,4,2,0,1,17,1680,19,831,815,3,1,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,6,5,220.41896361631754,344.5203969128997
51117000201,VA,117,201,1943,13,797,1118,3,5,0,1,6,1640,7,654,969,3,2,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,6,5,215.17089305402428,336.3175303197354
51117000202,VA,117,202,724,6,253,454,2,4,0,0,5,560,5,201,345,1,3,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,6,5,73.47298787210583,114.84013230429989
51117000203,VA,117,203,848,20,215,601,0,7,0,0,5,634,14,173,441,0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,5,83.18191841234841,130.0154355016538
51117000301,VA,117,301,2290,18,1877,374,3,1,0,0,17,1890,12,1580,287,3,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,6,5,247.97133406835724,387.58544652701215
51117000302,VA,117,302,2147,33,1250,836,5,1,2,7,13,1634,27,976,611,5,1,2,4,8,NA,NA,NA,NA,NA,NA,NA,NA,6,5,214.38368246968025,335.08710033076073
51117000401,VA,117,401,3053,62,1109,1833,11,18,0,8,12,2324,44,895,1349,6,17,0,4,9,NA,NA,NA,NA,NA,NA,NA,NA,6,5,304.91289966923927,476.58654906284454
51117000402,VA,117,402,393,4,127,257,0,0,0,0,5,304,3,99,197,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,6,5,39.885336273428884,62.34178610804851
51117000501,VA,117,501,3566,52,2446,994,10,38,0,6,20,2766,33,1998,689,4,31,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,6,5,362.90407938257994,567.2282249173098
51117000601,VA,117,601,2328,34,1259,1016,0,4,0,2,13,1932,24,1004,889,0,3,0,2,10,NA,NA,NA,NA,NA,NA,NA,NA,6,5,253.48180815876515,396.1984564498346
51117000602,VA,117,602,1090,22,726,331,0,3,0,0,8,828,11,560,251,0,3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,5,108.6350606394708,169.79933847850057
51117000603,VA,117,603,433,7,249,174,0,2,1,0,0,321,5,197,116,0,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,5,42.11576626240353,65.82800441014334
51117000701,VA,117,701,2568,32,1646,857,7,1,1,0,24,1960,24,1325,587,7,1,1,0,15,NA,NA,NA,NA,NA,NA,NA,NA,6,5,257.1554575523705,401.94046306504964
51117000702,VA,117,702,573,1,384,181,3,0,0,0,4,457,0,310,142,3,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,5,59.959206174200666,93.71775082690188
51117000801,VA,117,801,541,0,350,185,1,0,0,0,5,435,0,285,147,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,5,57.07276736493936,89.20617420066152
51117000802,VA,117,802,2044,26,1397,605,2,1,0,5,8,1527,17,1108,391,2,1,0,2,6,NA,NA,NA,NA,NA,NA,NA,NA,6,5,200.34509371554574,313.1444321940463
51117000803,VA,117,803,1115,5,549,550,2,1,0,1,7,829,4,426,393,1,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,6,5,108.76626240352812,170.00441014332966
51117000901,VA,117,901,807,10,702,94,0,0,0,0,1,617,8,538,70,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,5,80.95148842337376,126.52921719955899
51117000902,VA,117,902,757,1,623,128,0,2,0,0,3,615,1,521,90,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,5,80.6890848952591,126.11907386990077
51117000903,VA,117,903,1771,15,1453,279,6,5,0,0,13,1439,8,1221,198,3,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,5,188.79933847850054,295.0981256890849
51119000101,VA,119,101,1596,11,1094,468,7,1,0,4,11,1283,9,880,381,7,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,2,1,251.52952930728244,325.02286856127887
51119000102,VA,119,102,1386,10,1185,182,0,0,0,2,7,1144,9,978,153,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,224.27886323268203,289.8099467140319
51119000103,VA,119,103,897,12,672,208,5,0,0,0,0,719,8,552,157,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1,140.95848134991118,182.1445381882771
51119000201,VA,119,201,2148,8,1770,358,3,3,0,0,6,1672,6,1399,257,3,3,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,2,1,252.7718101733447,476.56038647342996
51119000202,VA,119,202,2178,7,2063,77,5,5,0,1,20,1847,7,1760,61,3,5,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1,279.22818982665535,526.4396135265702
51119000301,VA,119,301,895,6,550,320,2,1,0,9,7,702,4,431,252,2,1,0,5,7,NA,NA,NA,NA,NA,NA,NA,NA,2,1,137.62566607460036,177.8379218472469
51119000302,VA,119,302,832,1,438,385,3,2,0,0,3,656,1,348,301,1,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,128.60746003552399,166.1847246891652
51121000101,VA,121,101,2126,11,2054,16,7,19,0,5,14,1585,9,1533,11,4,16,0,2,10,NA,NA,NA,NA,NA,NA,NA,NA,1,9,190.23019526909033,215.8046731804471
51121000102,VA,121,102,4158,86,3625,123,5,250,1,9,59,3722,75,3272,104,4,214,1,7,45,NA,NA,NA,NA,NA,NA,NA,NA,1,9,446.7109064930941,506.76655746222343
51121000103,VA,121,103,4366,104,3566,317,3,286,0,11,79,3547,74,2935,246,3,237,0,8,44,NA,NA,NA,NA,NA,NA,NA,NA,1,9,425.70757263057624,482.9395430732151
51121000201,VA,121,201,2059,31,1963,31,6,16,0,0,12,1550,17,1480,23,6,14,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,1,9,186.02952849658678,211.03927030264546
51121000202,VA,121,202,5610,66,5020,427,8,29,1,2,57,4228,38,3810,321,7,25,0,1,26,NA,NA,NA,NA,NA,NA,NA,NA,1,9,507.4405461184315,575.6606676384419
51121000203,VA,121,203,4755,38,4525,130,9,27,0,3,23,3560,22,3402,93,8,22,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,1,9,427.26782028893473,484.70954985639855
51121000301,VA,121,301,4659,45,4385,154,17,9,2,1,46,3533,22,3330,127,9,8,2,1,34,NA,NA,NA,NA,NA,NA,NA,NA,1,9,424.02730592157485,481.0333819220944
51121000302,VA,121,302,1854,20,1786,18,1,5,1,4,19,1409,12,1364,17,1,4,0,3,8,NA,NA,NA,NA,NA,NA,NA,NA,1,9,169.10684235592953,191.8415044235016
51121000303,VA,121,303,1279,9,1258,3,1,1,0,3,4,969,7,953,2,1,1,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1,9,116.29846007302747,131.9335825311377
51121000304,VA,121,304,2801,17,2637,113,4,1,0,2,27,2132,13,2011,82,4,1,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,1,9,255.880615970789,290.2811124420904
51121000401,VA,121,401,2736,29,2595,82,6,4,1,6,13,2197,22,2096,60,5,4,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,1,9,263.68185426258134,299.13114635800775
51121000402,VA,121,402,2431,12,2374,28,6,4,0,1,6,1808,8,1768,20,4,1,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,9,216.99444356247025,246.16709723044065
51121000403,VA,121,403,3339,29,3244,36,5,2,2,4,17,2452,20,2390,22,5,2,2,2,9,NA,NA,NA,NA,NA,NA,NA,NA,1,9,294.28671217653596,333.85051018199135
51121000404,VA,121,404,1432,11,1409,5,1,3,0,0,3,1082,9,1065,5,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,9,129.86061279568185,147.31902610804025
51121000405,VA,121,405,2859,30,2674,101,11,15,0,1,27,2205,22,2073,76,7,13,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,1,9,264.642006667725,300.22038130150526
51121000501,VA,121,501,12718,246,11218,394,20,629,6,9,196,11687,230,10269,367,20,611,6,8,176,NA,NA,NA,NA,NA,NA,NA,NA,1,9,1402.6626448642642,1591.2360980819465
51121000502,VA,121,502,1046,11,970,55,3,3,0,0,4,800,8,742,43,3,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,9,96.01524051436736,108.92349434975249
51121000601,VA,121,601,4904,119,3999,211,4,452,2,6,111,4307,94,3524,190,3,402,2,6,86,NA,NA,NA,NA,NA,NA,NA,NA,1,9,516.9220511192252,586.41686270548
51121000602,VA,121,602,5203,129,3997,234,9,538,2,22,272,4394,99,3499,180,5,412,2,13,184,NA,NA,NA,NA,NA,NA,NA,NA,1,9,527.3637085251627,598.2622927160155
51121000701,VA,121,701,4362,76,3833,127,8,257,3,6,52,3792,58,3344,114,8,221,3,4,40,NA,NA,NA,NA,NA,NA,NA,NA,1,9,455.1122400381013,516.2973632178267
51121000702,VA,121,702,8932,202,7387,391,7,746,8,30,161,8330,189,6932,334,7,696,8,24,140,NA,NA,NA,NA,NA,NA,NA,NA,1,9,999.7586918558501,1134.1658849167977
51125000101,VA,125,101,3993,34,3653,250,2,14,0,6,34,3247,21,2988,202,2,10,0,6,18,NA,NA,NA,NA,NA,NA,NA,NA,6,5,516,581
51125000201,VA,125,201,3056,87,2510,415,2,7,3,3,29,2363,56,1972,303,2,6,3,3,18,NA,NA,NA,NA,NA,NA,NA,NA,6,5,469.3770613763174,382.064724116553
51125000202,VA,125,202,912,22,806,70,3,1,0,0,10,737,16,647,66,2,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,5,146.39479231246125,119.16280223186608
51125000301,VA,125,301,2841,46,2111,609,7,3,3,2,60,2128,27,1579,475,5,3,2,0,37,NA,NA,NA,NA,NA,NA,NA,NA,6,5,422.6975821450713,344.0684438933664
51125000302,VA,125,302,497,1,341,151,1,0,0,1,2,368,1,264,101,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,5,73.09807811531307,59.500557966522
51125000499,VA,125,499,3146,115,2344,641,10,7,1,0,28,2469,88,1861,488,7,5,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,6,5,490.43248605083693,399.2034717916925
51127000101,VA,127,101,2726,15,2399,234,37,17,0,0,24,1994,11,1759,171,24,13,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,4,3,292.2190315872858,455.11139716803643
51127000201,VA,127,201,2703,48,2432,136,27,25,0,4,31,1994,25,1816,95,18,16,0,4,20,NA,NA,NA,NA,NA,NA,NA,NA,4,3,292.2190315872858,455.11139716803643
51127000301,VA,127,301,2083,27,1283,738,14,8,0,3,10,1561,13,965,558,11,6,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,4,3,228.7632438855332,356.28329537577974
51127000302,VA,127,302,892,7,408,453,4,11,0,0,9,711,3,305,386,4,7,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,4,3,104.1964550945638,162.27893850876322
51127000401,VA,127,401,1113,17,957,95,36,1,0,2,5,836,11,723,70,29,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3,122.5151005050005,190.80899098920688
51127000402,VA,127,402,1409,10,1248,101,32,4,1,0,13,1097,6,974,80,26,3,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,4,3,160.7644321219923,250.3797405683731
51127000501,VA,127,501,1610,38,1220,314,6,5,1,1,25,1199,23,923,231,5,3,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,4,3,175.71244677690862,273.6602633924151
51127000502,VA,127,502,926,14,780,94,15,0,0,4,19,707,12,602,75,8,0,0,1,9,NA,NA,NA,NA,NA,NA,NA,NA,4,3,103.61025844142985,161.36597682938907
51131000101,VA,131,101,2467,106,1118,1211,2,4,2,4,20,1833,67,844,904,1,3,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,2,2,584.3332662912309,475.57723250201127
51131000201,VA,131,201,1765,49,1093,608,2,6,0,0,7,1371,36,913,414,2,4,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,437.05450522928396,355.7099758648431
51131000301,VA,131,301,2263,74,899,1258,10,1,0,1,20,1703,47,728,906,10,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,2,2,249.41939533424,231.78188094989017
51131000401,VA,131,401,2230,124,1467,616,1,4,0,1,17,1768,72,1214,467,0,4,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,2,2,563.6122284794851,458.7127916331456
51131000501,VA,131,501,2263,77,1431,718,5,6,1,3,22,1737,48,1186,481,4,6,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,2,2,254.3989957108484,236.40935244272413
51131000601,VA,131,601,2105,24,870,1191,1,4,0,0,15,1633,16,707,897,1,3,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,2,2,711,807
51133000101,VA,133,101,2539,29,2111,371,2,12,0,1,13,2123,20,1810,272,2,12,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,2,1,392.37210668546584,658.2771707202444
51133000201,VA,133,201,2337,9,1565,743,3,4,0,3,10,1823,6,1252,552,3,4,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,2,1,336.9262131359417,565.2563741041006
51133000301,VA,133,301,1535,22,635,874,2,0,0,0,2,1138,14,525,597,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1,210.32475619786157,352.85888849723887
51133000302,VA,133,302,940,14,262,642,5,1,0,3,13,684,5,208,461,5,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,2,1,126.41663729291506,212.08741628480792
51133000401,VA,133,401,767,22,659,83,2,0,0,0,1,650,19,572,58,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,120.13276935730231,201.54505933497825
51133000402,VA,133,402,1705,10,1466,216,1,5,0,0,7,1462,5,1291,155,1,4,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,2,1,226.24102611423825,392.7177263080188
51133000501,VA,133,501,2436,8,2106,305,2,2,0,1,12,2093,6,1845,230,2,2,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,2,1,386.82751733051344,648.97509105863
51135000101,VA,135,101,1753,31,1106,599,4,1,0,1,11,1380,20,874,474,3,1,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,5,4,260.8196586130123,317.71748989857343
51135000102,VA,135,102,1056,9,715,324,1,0,0,0,7,770,3,519,243,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,5,4,145.52980951595615,177.27715016079821
51135000201,VA,135,201,2515,19,1931,522,9,4,2,4,24,1797,8,1454,311,8,4,2,2,8,NA,NA,NA,NA,NA,NA,NA,NA,5,4,339.63255545477034,413.72342706357716
51135000202,VA,135,202,661,13,530,114,1,1,0,0,2,488,4,393,87,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,92.23187927764494,112.35227179022019
51135000302,VA,135,302,738,5,422,307,0,0,0,0,4,575,1,350,222,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,108.67485775542178,132.38228745773893
51135000401,VA,135,401,1744,72,467,1173,1,13,0,1,17,1333,62,377,874,1,10,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,5,4,251.93667023996042,306.89667683681046
51135000402,VA,135,402,1385,31,857,469,3,12,0,4,9,1047,27,663,346,2,7,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,197.88274099117672,241.05087820565683
51135000501,VA,135,501,3019,50,1945,991,0,15,0,3,15,2306,34,1529,722,0,13,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,5,4,435.8334295373959,530.910530221819
51135003011,VA,135,3011,738,10,359,366,0,0,0,0,3,541,5,280,254,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,102.24886616640553,124.55446524284653
51135003012,VA,135,3012,2116,8,591,1491,1,15,0,0,10,1890,8,526,1342,1,11,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,357.20953244825597,435.1348231219593
51137000101,VA,137,101,3147,34,2732,353,2,10,0,2,14,2474,26,2146,280,2,8,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,8,7,300.7140419552344,431.5780387433504
51137000102,VA,137,102,1133,35,825,262,2,0,0,0,9,933,32,662,229,2,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,8,7,113.40590183679615,162.75760313158688
51137000201,VA,137,201,3029,27,2324,630,7,5,0,7,29,2287,16,1793,459,5,3,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,8,7,277.9842416942688,398.9567399377697
51137000202,VA,137,202,1849,21,1307,499,0,1,0,0,21,1391,18,994,367,0,1,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,8,7,169.0756800160594,242.65361838803574
51137000301,VA,137,301,4678,49,3769,799,4,13,0,8,36,3565,34,2992,517,4,11,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,8,7,433.32480176653615,621.8980226839305
51137000401,VA,137,401,5432,56,4643,653,15,11,3,7,44,4057,43,3475,498,10,7,2,1,21,NA,NA,NA,NA,NA,NA,NA,NA,8,7,493.12727090233864,707.7251831777577
51137000501,VA,137,501,1433,21,1232,159,4,1,1,4,11,1034,14,904,100,4,1,1,2,8,NA,NA,NA,NA,NA,NA,NA,NA,8,7,125.68242497239788,180.3765933955636
51137000502,VA,137,502,5180,87,4797,201,7,40,0,9,39,4185,48,3912,164,5,32,0,3,21,NA,NA,NA,NA,NA,NA,NA,NA,8,7,508.68563685636855,730.0542005420054
51139000101,VA,139,101,4860,53,4436,294,10,28,0,2,37,3827,37,3526,217,8,22,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,10,7,501.1496583398678,807.8841156043463
51139000201,VA,139,201,4485,39,4322,67,6,9,3,5,34,3448,21,3344,46,4,8,1,2,22,NA,NA,NA,NA,NA,NA,NA,NA,10,7,451.5192113812031,727.8767783129831
51139000301,VA,139,301,4920,43,4813,31,4,6,0,0,23,3708,28,3638,21,4,3,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,10,7,485.56648370113135,782.7630783017811
51139000401,VA,139,401,4133,74,3971,51,6,6,1,1,23,3198,39,3091,38,6,5,1,1,17,NA,NA,NA,NA,NA,NA,NA,NA,10,7,418.78144953511816,675.1014898622158
51139000501,VA,139,501,4779,42,4641,58,6,4,1,3,24,3673,26,3578,36,6,3,1,1,22,NA,NA,NA,NA,NA,NA,NA,NA,10,7,480.9831970426795,775.3745379186736
51141000101,VA,141,101,1379,32,1236,97,4,1,0,0,9,1077,18,971,78,2,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,6,9,165.2832312857989,226.19198103890972
51141000102,VA,141,102,1296,34,1228,18,0,3,0,1,12,1011,21,971,10,0,2,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,6,9,155.15445388109816,212.33063401145566
51141000103,VA,141,103,1413,39,1312,52,0,6,0,0,4,1077,23,1005,42,0,3,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,6,9,165.2832312857989,226.19198103890972
51141000201,VA,141,201,683,7,633,37,2,0,2,0,2,535,2,497,31,2,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,9,82.1044835078017,112.3609190861808
51141000202,VA,141,202,1820,37,1596,167,4,0,1,0,15,1406,23,1249,125,2,0,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,9,215.77365198498913,295.28869576667324
51141000203,VA,141,203,1008,11,842,146,2,2,0,0,5,789,11,656,117,2,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,9,121.08492988346829,165.7061031009283
51141000301,VA,141,301,1161,16,990,141,1,2,0,2,9,900,8,784,102,1,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,9,138.11969188228323,189.018368556192
51141000302,VA,141,302,1820,6,1783,20,2,1,1,1,6,1399,5,1375,12,2,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,9,214.6993877147936,293.8185529001251
51141000303,VA,141,303,1365,8,1153,187,4,3,0,2,8,1030,8,864,147,4,2,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,6,9,158.07031404305746,216.32102179208638
51141000401,VA,141,401,1432,29,1386,3,6,4,0,0,4,1166,16,1135,3,5,3,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,6,9,178.94173414971362,244.8837974850221
51141000402,VA,141,402,2176,71,1940,148,1,2,1,5,8,1773,53,1618,93,1,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,6,9,272.0957930080979,372.36618605569817
51141000501,VA,141,501,949,31,831,67,10,2,0,0,8,768,21,681,55,3,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,9,117.8621370728817,161.29567450128383
51141000502,VA,141,502,1392,16,1318,49,1,5,0,0,3,1071,11,1010,42,1,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,9,164.36243333991703,224.93185858186845
51141000503,VA,141,503,1513,26,1419,46,2,1,0,0,19,1187,18,1120,35,1,1,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,6,9,182.1645269603002,249.29422608466652
51143000103,VA,143,103,3630,20,3361,213,4,25,0,0,7,2749,12,2540,167,4,20,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,5,197.1471051250656,481.32744446387966
51143000105,VA,143,105,1837,9,1390,410,7,1,0,1,19,1481,9,1143,313,3,0,0,1,12,NA,NA,NA,NA,NA,NA,NA,NA,6,5,106.21129963267448,259.3110022739199
51143000106,VA,143,106,1944,18,1684,227,3,0,0,1,11,1440,15,1238,175,3,0,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,6,5,103.27094630050726,252.13223718733602
51143000107,VA,143,107,967,29,823,113,0,0,0,0,2,754,13,650,89,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,5,54.073814937904494,132.01924086059122
51143000108,VA,143,108,1331,29,1103,178,3,7,0,0,11,1035,19,862,138,3,5,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,6,5,74.2259926534896,181.22004547839776
51143000201,VA,143,201,1271,1,1099,157,6,0,0,0,8,996,1,869,117,4,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,6,5,173.96762283442203,221.6521280480383
51143000204,VA,143,204,1376,15,1142,198,0,0,0,0,21,1110,8,938,150,0,0,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,6,5,193.87957966486795,247.02194993305474
51143000206,VA,143,206,1058,4,846,205,1,0,0,0,2,842,4,684,152,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,5,147.06901448452146,187.38061427354245
51143000207,VA,143,207,4596,37,3470,1067,9,2,0,0,11,3650,24,2804,807,7,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,5,637.5319511502414,812.2793849149998
51143000301,VA,143,301,1587,19,485,1072,1,3,0,0,7,1262,15,420,821,1,3,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,5,90.50550988280567,220.96589120167923
51143000305,VA,143,305,977,34,395,541,0,4,0,0,3,730,22,299,403,0,3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,5,127.50639023004828,162.45587698299997
51143000306,VA,143,306,1218,14,808,375,1,4,0,1,15,930,5,631,286,1,4,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,5,162.43964782732178,206.96433643039722
51143000307,VA,143,307,1511,8,546,934,2,0,0,0,21,1107,2,408,687,2,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,6,5,193.35558080090883,246.35432304134378
51143000308,VA,143,308,1351,26,676,644,0,0,0,0,5,1019,15,530,469,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,6,5,177.9849474581085,226.770600884489
51143000309,VA,143,309,1130,13,700,406,1,2,0,0,8,830,6,540,279,1,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,5,144.97301902868503,184.71010670669858
51143000401,VA,143,401,1362,24,1110,212,3,1,0,0,12,1047,9,865,165,2,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,6,5,75.0865838726605,183.32114745495892
51143000402,VA,143,402,1109,29,874,200,2,0,0,0,4,862,17,684,157,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,5,61.81913591044254,150.9291586496414
51143000404,VA,143,404,4631,36,3324,1222,9,12,0,3,25,3469,18,2564,860,9,9,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,6,5,248.78257827531922,607.3935630575477
51143000405,VA,143,405,2441,31,1789,611,1,4,0,0,5,1856,17,1364,467,1,4,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,6,5,133.1047752317649,324.9704390414553
51143000501,VA,143,501,3545,22,2742,753,3,6,0,2,17,2776,15,2210,533,2,5,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,6,5,484.8736154501562,617.7774171298738
51143000502,VA,143,502,3270,15,2610,614,4,6,1,0,20,2522,11,2060,430,4,6,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,6,5,440.5083783016189,561.2516736316793
51143000503,VA,143,503,1261,11,1020,223,0,0,0,0,7,997,9,800,187,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,5,174.1422891224084,221.8746703452753
51143000602,VA,143,602,1735,20,1104,595,4,2,0,0,10,1327,12,857,452,0,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,6,5,231.7821641579097,295.31362843348074
51143000603,VA,143,603,2224,20,1773,401,4,7,0,4,15,1663,18,1332,298,4,5,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,6,5,290.47003692132915,370.0878403051081
51143000604,VA,143,604,1876,29,1271,566,4,1,0,1,4,1449,18,960,465,4,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,5,253.09145129224652,322.46378869639307
51143000605,VA,143,605,1498,9,1037,441,0,1,2,0,8,1147,7,779,354,0,1,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,6,5,200.34223232036354,255.25601493082323
51143000606,VA,143,606,2044,22,1142,874,2,2,0,0,2,1552,17,902,628,2,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,5,271.08207895484236,345.38564531180265
51143000702,VA,143,702,1742,18,1598,117,0,1,0,0,8,1349,9,1244,91,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,6,5,96.74479622179464,236.19888053174742
51143000703,VA,143,703,676,10,513,150,0,0,0,0,3,554,7,443,102,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,6,5,39.73062795172294,97.00087458457233
51143000704,VA,143,704,4599,172,3762,614,6,16,0,0,29,3486,108,2931,415,5,10,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,6,5,250.00174916914466,610.3701241910093
