GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
4900300PER1,UT,003,PER1,1725,45,1658,2,3,6,0,0,11,1135,32,1093,2,1,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,3,151.85127566894835,448.78180021230645
4900300PER2,UT,003,PER2,658,44,600,0,4,4,0,1,5,409,21,379,0,3,4,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,3,54.71997510889857,161.71960906328928
4900300PLYM,UT,003,PLYM,420,12,401,1,1,2,0,0,3,259,4,249,1,1,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,3,34.65152457996266,102.4092389911783
4900300PORT,UT,003,PORT,338,15,322,0,0,0,0,0,1,191,6,185,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,3,25.553827006845054,75.52187122515465
4900300PROM,UT,003,PROM,65,7,57,0,1,0,0,0,0,41,3,37,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,3,5.485376477909147,16.21150115304367
4900300R/EG,UT,003,R/EG,920,31,878,0,1,3,1,0,6,557,12,540,0,1,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,3,74.52084629744866,220.23917420110547
4900300SNOW,UT,003,SNOW,359,68,289,0,1,1,0,0,0,225,39,184,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,3,30.102675793403858,88.96555510816648
4900300SWIL,UT,003,SWIL,609,30,568,0,5,1,0,0,5,429,16,406,0,4,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,3,57.39576851275669,169.62765840623743
4900300TRE1,UT,003,TRE1,1195,58,1129,0,0,5,1,0,2,793,36,751,0,0,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,3,106.0952084629745,313.55415644789343
4900300TRE2,UT,003,TRE2,2824,336,2396,1,7,48,0,1,35,1646,160,1441,0,4,25,0,1,15,NA,NA,NA,NA,NA,NA,NA,1,3,220.21779713752332,650.8324609246312
4900300TRE3,UT,003,TRE3,687,27,644,2,0,9,1,0,4,425,18,401,0,0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,3,56.860609831985066,168.0460485376478
4900300TRE4,UT,003,TRE4,1582,149,1386,8,17,9,1,0,12,972,77,876,0,7,6,1,0,5,NA,NA,NA,NA,NA,NA,NA,1,3,130.04355942750468,384.33119806727916
4900300TREW,UT,003,TREW,1418,17,1367,0,7,12,8,0,7,844,7,810,0,3,11,8,0,5,NA,NA,NA,NA,NA,NA,NA,1,3,112.9184816428127,333.71968227241115
4900300WLRD,UT,003,WLRD,1630,67,1526,2,5,12,0,0,18,1098,38,1040,0,3,7,0,0,10,NA,NA,NA,NA,NA,NA,NA,1,3,146.90105787181082,434.15190892785245
4900300YOST,UT,003,YOST,57,17,39,0,0,1,0,0,0,38,8,29,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,3,5.08400746733043,15.02529375160145
490050000L1,UT,005,L1,822,105,691,2,6,4,0,1,13,588,54,519,2,4,4,0,1,4,NA,NA,NA,NA,NA,NA,NA,1,3,71.38622249116213,172.53855218319055
490050000L2,UT,005,L2,805,124,615,7,12,38,2,1,6,565,77,447,3,8,23,1,1,5,NA,NA,NA,NA,NA,NA,NA,1,3,68.59390426446701,165.78959521003853
490050000L3,UT,005,L3,3543,494,2814,9,31,119,18,1,57,2215,274,1802,5,25,82,8,1,18,NA,NA,NA,NA,NA,NA,NA,1,3,268.9123857447689,649.9538998057263
490050000L4,UT,005,L4,1570,167,1322,10,22,23,0,1,25,1050,97,907,3,12,17,0,1,13,NA,NA,NA,NA,NA,NA,NA,1,3,127.47539730564667,308.1045574699831
490050000L5,UT,005,L5,486,29,438,3,4,8,0,0,4,379,19,346,3,2,6,0,0,3,NA,NA,NA,NA,NA,NA,NA,1,3,46.012548170323896,111.2110736010701
490050000L6,UT,005,L6,1302,159,1080,6,30,13,1,0,13,1110,112,951,5,23,10,1,0,8,NA,NA,NA,NA,NA,NA,NA,1,3,134.7597057231122,325.7105321825536
