GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,school,cd_1990,cd_2000,ndv,nrv
06037135201,06,037,135201,2449,1774,69,307,6,211,0,5,77,1820,1367,45,190,6,170,0,4,38,NA,44000,91750,NA,NA,22710,29,24,687.4595780930679,725.0072597870742
06037135202,06,037,135202,4283,3098,81,548,23,417,3,2,111,3097,2336,53,338,13,297,3,1,56,NA,44000,91750,NA,NA,22710,29,24,1169.8144578869403,1233.707408549763
06037135203,06,037,135203,6996,5254,97,630,16,746,2,9,242,5242,4026,70,424,16,569,2,5,130,NA,44000,91750,NA,NA,22710,29,24,1980.034674925199,2088.180250441672
06037137000,06,037,1370,4583,3779,91,320,8,274,5,8,98,3467,2914,68,212,6,205,4,3,55,NA,44000,91750,NA,NA,22710,29,24,1309.5727237630038,1381.0989943306517
06037137102,06,037,137102,7366,5562,341,503,16,558,13,20,353,6239,4810,268,399,10,472,12,11,257,NA,44000,91750,NA,NA,22710,29,24,2356.6265427047533,2485.3408207755806
06037137201,06,037,137201,5121,3753,200,561,15,364,7,8,213,4216,3170,154,408,13,303,7,6,155,NA,44000,91750,NA,NA,22710,29,24,1592.4887809013046,1679.46736662764
06037137301,06,037,137301,2174,1784,46,145,1,120,2,18,58,1617,1354,33,92,1,91,2,10,34,NA,44000,91750,NA,NA,22710,29,24,610.7813943826873,644.1410654262082
06037137302,06,037,137302,4392,3722,83,215,7,262,2,6,95,3387,2922,61,133,4,216,1,3,47,NA,44000,91750,NA,NA,22710,29,24,1279.3547203303413,1349.230543351
06037137401,06,037,137401,4299,3508,77,345,8,182,8,7,164,3407,2823,55,252,8,148,6,4,111,NA,44000,91750,NA,NA,22710,29,24,1286.9092211885068,1357.197656095913
06037137402,06,037,137402,5404,4430,119,287,7,319,4,16,222,4263,3574,93,204,6,245,3,10,128,NA,44000,91750,NA,NA,22710,29,24,1610.241857917994,1698.1900815781853
06037137501,06,037,137501,3723,2781,186,359,2,258,0,9,128,2975,2243,147,263,1,217,0,6,98,NA,44000,91750,NA,NA,22710,29,24,1123.7320026521304,1185.1080208057945
06037137502,06,037,137502,4025,3218,82,260,15,217,0,7,226,3337,2735,67,191,13,176,0,5,150,NA,44000,91750,NA,NA,22710,29,24,1260.4684681849271,1329.3127614887178
06037137504,06,037,137504,1944,1695,30,66,1,73,0,3,76,1500,1316,21,55,1,65,0,0,42,NA,44000,91750,NA,NA,22710,29,24,566.5875643624187,597.5334558684679
06037138000,06,037,1380,4299,3643,74,242,10,186,4,8,132,3471,2965,60,194,9,155,3,5,80,NA,44000,91750,NA,NA,22710,29,24,1311.0836239346368,1382.6924168796345
06037139000,06,037,1390,4776,3437,175,653,13,279,4,14,201,3947,2921,143,481,13,238,4,9,138,NA,44000,91750,NA,NA,22710,29,22,1490.8807443589776,1572.3097002085615
06037139200,06,037,1392,4823,3297,168,905,6,255,5,17,170,3892,2757,136,637,6,206,5,16,129,NA,44000,91750,NA,NA,22710,29,22,1470.105866999022,1550.400140160051
06037139301,06,037,139301,4152,3254,128,346,6,212,7,0,199,3251,2606,84,250,4,175,6,0,126,NA,44000,91750,NA,NA,22710,29,22,1227.9841144948155,1295.0541766855924
06037139302,06,037,139302,4338,2278,377,946,13,313,1,42,368,3441,1944,259,668,12,253,1,28,276,NA,44000,91750,NA,NA,22710,29,22,1299.7518726473884,1370.741747762265
06037139303,06,037,139303,4384,2576,196,1078,7,289,3,11,224,3490,2201,152,701,6,227,3,10,190,NA,44000,91750,NA,NA,22710,29,22,1318.260399749894,1390.2611739873016
06037139400,06,037,1394,5387,3990,143,701,8,273,1,13,258,4093,3078,106,513,8,196,1,7,184,NA,44000,91750,NA,NA,22710,29,22,1546.0286006235865,1630.4696232464257
06037139501,06,037,139501,7987,6161,232,639,18,387,5,21,524,7091,5563,196,525,13,331,3,18,442,NA,44000,91750,NA,NA,22710,29,22,2678.4482792626072,2824.73982370887
06037139502,06,037,139502,2887,2317,53,232,8,119,0,1,157,2323,1909,37,162,5,98,0,1,111,NA,44000,91750,NA,NA,22710,29,22,877.4552746759323,925.3801453216337
06037139600,06,037,1396,4547,3842,95,299,5,196,5,9,96,3777,3204,78,239,4,167,3,8,74,NA,44000,91750,NA,NA,22710,29,23,1426.6674870645702,1504.589241876802
06037139701,06,037,139701,4571,3998,60,230,1,173,4,7,98,3655,3225,44,176,1,133,3,6,67,NA,44000,91750,NA,NA,22710,29,23,1380.58503182976,1455.989854132833
06037139702,06,037,139702,5928,5236,79,205,3,219,0,11,175,4669,4135,60,166,3,183,0,5,117,NA,44000,91750,NA,NA,22710,29,23,1763.598225338755,1859.9224702999172
06037139703,06,037,139703,2965,2542,16,87,0,137,0,9,174,2239,1915,13,71,0,107,0,7,126,NA,44000,91750,NA,NA,22710,29,23,845.7263710716369,891.9182717929996
06037139801,06,037,139801,3446,3103,59,103,3,124,0,5,49,2698,2439,47,81,2,96,0,2,31,NA,44000,91750,NA,NA,22710,29,22,1019.102165766537,1074.7635092887508
06037139802,06,037,139802,3667,3166,44,146,0,224,0,8,79,2803,2455,34,102,0,161,0,4,47,NA,44000,91750,NA,NA,22710,29,24,1058.7632952719061,1116.5908511995433
06037141100,06,037,1411,5202,3890,253,542,12,273,3,12,217,4480,3422,208,431,9,238,3,8,161,NA,44000,91750,NA,NA,22710,29,23,1692.2081922290904,1784.6332548604903
06037141200,06,037,1412,6154,4632,247,687,19,323,4,30,212,5294,4083,198,533,15,280,4,26,155,NA,44000,91750,NA,NA,22710,29,23,1999.6763771564295,2108.8947435784457
06037141301,06,037,141301,5260,4165,171,435,9,253,2,21,204,4704,3770,153,369,9,225,2,14,162,NA,44000,91750,NA,NA,22710,29,23,1776.8186018405447,1873.8649176035149
06037141302,06,037,141302,5325,3941,253,506,13,385,1,16,210,4616,3447,215,407,12,355,1,13,166,NA,44000,91750,NA,NA,22710,29,23,1743.5787980646164,1838.8096215258981
06037141400,06,037,1414,4286,3414,126,338,10,218,0,23,157,3483,2793,95,260,9,185,0,18,123,NA,44000,91750,NA,NA,22710,29,23,1315.616324449536,1387.4726845265823
06037141500,06,037,1415,2952,2564,21,117,3,172,1,4,70,2343,2046,17,93,3,134,0,1,49,NA,44000,91750,NA,NA,22710,29,23,885.0097755340979,933.3472580665466
06037141600,06,037,1416,3871,3394,47,150,3,189,1,10,77,3181,2794,38,122,3,170,0,8,46,NA,44000,91750,NA,NA,22710,31,23,1201.5433614912358,1267.1692820783974
06037141700,06,037,1417,2789,2449,54,117,4,101,1,7,56,2267,2006,37,97,3,86,1,5,32,NA,44000,91750,NA,NA,22710,31,23,856.3026722730688,903.0722296358776
06037143100,06,037,1431,3528,2826,144,315,3,140,1,8,91,3118,2539,127,254,3,128,0,5,62,NA,44000,91750,NA,NA,22710,31,23,1177.7466837880143,1242.0728769319217
06037143200,06,037,1432,3752,2281,294,692,12,309,0,5,159,3191,2062,232,501,9,260,0,2,125,NA,44000,91750,NA,NA,22710,31,23,1205.3206119203187,1271.1528384508538
06037143300,06,037,1433,5565,4141,247,747,13,260,7,10,140,4764,3640,209,565,13,221,6,6,104,NA,44000,91750,NA,NA,22710,31,23,1799.4821044150417,1897.7662558382535
06037143400,06,037,1434,5358,4282,199,424,14,244,8,25,162,4511,3632,167,337,10,217,8,16,124,NA,44000,91750,NA,NA,22710,31,23,1703.917668559247,1796.9822796151054
06037143500,06,037,1435,4218,3504,93,296,7,187,5,6,120,3551,2981,81,234,5,159,5,2,84,NA,44000,91750,NA,NA,22710,31,23,1341.3016273672993,1414.5608678592862
06037143601,06,037,143601,4991,3526,343,546,13,410,5,15,133,4556,3264,317,456,13,378,5,14,109,NA,44000,91750,NA,NA,22710,31,23,1720.9152954901197,1814.9082832911595
06037143602,06,037,143602,3773,3154,96,258,6,137,2,13,107,3267,2766,83,210,6,115,2,9,76,NA,44000,91750,NA,NA,22710,31,23,1234.027715181348,1301.427866881523
06037143700,06,037,1437,3976,3228,140,221,4,208,3,30,142,3554,2921,129,182,4,189,3,26,100,NA,44000,91750,NA,NA,22710,31,23,1342.434802496024,1415.755934771023
06037143800,06,037,1438,4650,3913,143,224,6,212,0,24,128,4038,3431,124,185,5,178,0,22,93,NA,44000,91750,NA,NA,22710,31,23,1525.253723263631,1608.5600631979153
06037143901,06,037,143901,3863,3274,66,180,5,209,0,11,118,3097,2646,55,142,5,171,0,5,73,NA,44000,91750,NA,NA,22710,31,23,1169.8144578869403,1233.707408549763
06037143902,06,037,143902,2853,2430,71,158,5,124,7,4,54,2397,2050,56,134,3,107,6,1,40,NA,44000,91750,NA,NA,22710,31,23,905.406927851145,954.8584624778115
06037181000,06,037,1810,6134,2629,74,1710,17,1497,3,25,179,4780,2221,56,1166,16,1189,3,16,113,NA,44000,91750,NA,NA,22710,32,25,1805.525705101574,1904.139946034184
06037181300,06,037,1813,3771,1239,68,1237,26,1057,8,15,121,2960,1092,52,874,17,838,7,12,68,NA,44000,91750,NA,NA,22710,32,25,1118.066127008506,1179.1326862471099
06037181400,06,037,1814,4439,1247,124,1686,10,1195,5,6,166,3379,1102,106,1129,6,904,4,5,123,NA,44000,91750,NA,NA,22710,32,25,1276.332919987075,1346.043698253035
06037181500,06,037,1815,3891,1169,57,1726,14,800,6,9,110,2949,979,50,1209,12,623,6,3,67,NA,44000,91750,NA,NA,22710,32,25,1113.911151536515,1174.7507742374078
06037181600,06,037,1816,5662,1712,122,2227,25,1390,11,13,162,4553,1564,101,1591,23,1120,10,11,133,NA,44000,91750,NA,NA,22710,32,25,1719.7821203613948,1813.7132163794226
06037183101,06,037,183101,3998,744,98,2679,24,372,6,12,63,2821,636,66,1763,19,283,4,7,43,NA,44000,91750,NA,NA,22710,32,25,1065.5623460442553,1123.761252669965
06037183102,06,037,183102,6132,1053,287,3662,45,891,8,17,169,4292,895,192,2339,28,708,5,14,111,NA,44000,91750,NA,NA,22710,32,25,1621.1958841623339,1709.742395058309
06037183210,06,037,183210,5663,1315,171,3300,27,717,12,16,105,3987,1131,107,2078,17,567,9,12,66,NA,44000,91750,NA,NA,22710,32,25,1505.9897460753089,1588.2439256983873
06037183220,06,037,183220,4363,445,132,3193,17,543,3,5,25,2882,382,70,1990,11,410,3,3,13,NA,44000,91750,NA,NA,22710,32,25,1088.6035736616602,1148.0609465419493
06037183300,06,037,1833,4897,514,42,3354,30,869,5,8,75,3408,447,31,2193,18,669,4,4,42,NA,44000,91750,NA,NA,22710,32,25,1287.2869462314152,1357.5960117331588
06037183400,06,037,1834,4127,535,40,2568,17,909,5,3,50,2932,466,25,1709,13,681,5,2,31,NA,44000,91750,NA,NA,22710,32,25,1107.4898258070743,1167.9787284042318
06037183510,06,037,183510,2900,218,18,2373,11,250,0,2,28,1932,180,14,1530,5,179,0,2,22,NA,44000,91750,NA,NA,22710,32,25,729.7647828987951,769.6230911585865
06037183520,06,037,183520,4138,240,64,3541,18,223,7,0,45,2622,218,39,2148,10,169,7,0,31,NA,44000,91750,NA,NA,22710,32,25,990.3950625055078,1044.4884808580816
06037183610,06,037,183610,3729,232,86,3019,14,320,0,1,57,2483,196,51,1933,14,257,0,1,31,NA,44000,91750,NA,NA,22710,32,25,937.891281541257,989.117047280937
06037183620,06,037,183620,3316,347,61,2481,10,362,2,3,50,2276,295,32,1602,9,305,2,3,28,NA,44000,91750,NA,NA,22710,32,25,859.7021976592432,906.6574303710885
06037183700,06,037,1837,6422,768,272,4649,34,602,6,8,83,4450,683,186,2980,28,502,6,5,60,NA,44000,91750,NA,NA,22710,32,25,1680.876440941842,1772.682585743121
06037183810,06,037,183810,4582,228,83,3978,20,232,8,0,33,2935,190,51,2475,13,175,6,0,25,NA,44000,91750,NA,NA,22710,32,25,1108.6230009357992,1169.1737953159686
06037183820,06,037,183820,3784,159,77,3351,6,160,8,1,22,2389,126,55,2062,3,124,6,1,12,NA,44000,91750,NA,NA,22710,32,25,902.3851275078788,951.6716173798463
06037185100,06,037,1851,6159,1820,208,3241,22,699,10,11,148,4733,1628,171,2225,21,582,8,8,90,NA,44000,91750,NA,NA,22710,32,25,1787.772628084885,1885.4172310836386
06037185201,06,037,185201,5308,708,58,3656,12,796,2,7,69,3763,608,49,2409,11,639,2,6,39,NA,44000,91750,NA,NA,22710,32,25,1421.3793364638543,1499.0122629553628
06037185202,06,037,185202,3827,762,114,2619,5,275,4,9,39,2787,650,93,1783,5,221,4,1,30,NA,44000,91750,NA,NA,22710,32,25,1052.7196945853739,1110.217161003613
06037185310,06,037,185310,3364,77,8,3040,6,223,0,0,10,2230,65,7,1964,6,182,0,0,6,NA,44000,91750,NA,NA,22710,32,25,842.3268456854623,888.3330710577887
06037185320,06,037,185320,3186,112,10,2791,4,247,1,0,21,2224,93,5,1916,3,192,1,0,14,NA,44000,91750,NA,NA,22710,32,25,840.0604954280127,885.9429372343149
06037186100,06,037,1861,4875,1482,64,1745,9,1406,2,13,154,3856,1313,49,1270,8,1104,2,9,101,NA,44000,91750,NA,NA,22710,32,25,1456.507765454324,1536.0593372192077
06037186200,06,037,1862,8146,1569,218,4035,24,2082,6,19,193,6108,1360,164,2744,18,1682,5,15,120,NA,44000,91750,NA,NA,22710,32,25,2307.1445620837685,2433.1562322964005
06037186300,06,037,1863,6120,1155,149,3458,24,1196,2,9,127,4468,1033,122,2240,16,966,2,5,84,NA,44000,91750,NA,NA,22710,32,25,1687.675491714191,1779.8529872135425
06037186401,06,037,186401,6239,234,76,5492,13,372,12,2,38,3862,182,38,3292,7,305,7,1,30,NA,44000,91750,NA,NA,22710,32,25,1458.7741157117737,1538.4494710426816
06037186402,06,037,186402,5777,375,36,4405,24,879,0,7,51,3930,322,24,2872,14,666,0,1,31,NA,44000,91750,NA,NA,22710,32,25,1484.459418629537,1565.5376543753855
06037187100,06,037,1871,6849,1201,50,3739,24,1680,8,11,136,5124,1029,43,2611,17,1307,6,8,103,NA,44000,91750,NA,NA,22710,32,25,1935.4631198620223,2041.174285246686
06037187200,06,037,1872,3178,199,29,2541,9,364,0,3,33,2108,164,14,1614,5,285,0,2,24,NA,44000,91750,NA,NA,22710,32,25,796.2443904506523,839.73368331382
06037187300,06,037,1873,3390,1363,156,1171,20,553,6,11,110,2855,1267,136,859,18,479,4,8,84,NA,44000,91750,NA,NA,22710,32,26,1078.4049975031367,1137.305344336317
06037188100,06,037,1881,4348,1084,109,2562,8,454,1,22,108,3302,969,89,1757,7,381,1,17,81,NA,44000,91750,NA,NA,22710,2,25,1247.2480916831378,1315.3703141851204
06037188200,06,037,1882,5767,3410,272,926,8,916,8,23,204,5063,3083,245,751,8,795,8,15,158,NA,44000,91750,NA,NA,22710,31,2,1912.421892244617,2016.8745913747016
06037188300,06,037,1883,3694,1132,52,1290,16,1059,8,10,127,2970,987,41,961,11,866,6,5,93,NA,44000,91750,NA,NA,22710,32,25,1121.843377437589,1183.1162426195663
06037189100,06,037,1891,6271,3868,182,1025,17,766,2,19,392,5507,3487,161,842,17,661,2,16,321,NA,44000,91750,NA,NA,22710,31,26,2080.131811295893,2193.744494311768
06037189200,06,037,1892,6681,4348,219,954,12,726,3,34,385,5707,3772,192,764,10,630,3,22,314,NA,44000,91750,NA,NA,22710,31,26,2155.676819877549,2273.415621760897
06037189300,06,037,1893,3097,2200,78,183,2,476,0,19,139,2599,1865,67,142,2,407,0,11,105,NA,44000,91750,NA,NA,22710,31,26,981.7073865186173,1035.3263012014318
06037189400,06,037,1894,2825,2406,78,136,5,108,4,8,80,2614,2240,74,115,5,101,4,7,68,NA,44000,91750,NA,NA,22710,31,23,987.3732621622415,1041.3016357601164
06037189500,06,037,1895,4473,3092,261,598,15,225,4,18,260,4094,2925,242,479,15,207,4,17,205,NA,44000,91750,NA,NA,22710,31,26,1546.4063256664947,1630.8679788836714
06037189600,06,037,1896,3511,2450,203,565,19,158,5,16,95,3206,2330,179,435,18,145,5,11,83,NA,44000,91750,NA,NA,22710,31,26,1210.9864875639428,1277.1281730095384
06037189701,06,037,189701,3619,2723,185,297,10,245,1,8,150,3256,2475,162,250,9,221,1,7,131,NA,44000,91750,NA,NA,22710,31,23,1229.872739709357,1297.0459548718209
06037189702,06,037,189702,1755,1423,82,117,2,68,3,14,46,1636,1335,80,107,2,58,3,13,38,NA,44000,91750,NA,NA,22710,31,23,617.9581701979447,651.7098225338756
06037189800,06,037,1898,2738,2239,94,192,7,103,6,9,88,2519,2049,93,184,7,96,6,8,76,NA,44000,91750,NA,NA,22710,31,24,951.4893830859551,1003.4578502217802
06037189901,06,037,189901,7310,5630,348,572,20,442,5,19,274,6664,5184,309,484,20,414,5,16,232,NA,44000,91750,NA,NA,22710,31,24,2517.159685940772,2654.641966604979
06037189902,06,037,189902,5593,4356,267,479,11,246,3,21,210,5023,3947,228,407,10,229,3,17,182,NA,44000,91750,NA,NA,22710,31,24,1897.3128905282858,2000.9403658848757
06037190100,06,037,1901,5296,3193,334,1057,20,443,8,27,214,4767,2981,309,843,19,407,7,26,175,NA,44000,91750,NA,NA,22710,31,26,1800.6152795437665,1898.9613227499906
06037190200,06,037,1902,6177,2696,633,2157,24,403,10,38,216,5321,2601,539,1532,24,389,8,35,193,NA,44000,91750,NA,NA,22710,31,26,2009.874953314953,2119.650345784078
06037190301,06,037,190301,5676,2995,353,1479,17,357,6,31,438,4678,2608,330,1058,17,296,6,28,335,NA,44000,91750,NA,NA,22710,31,26,1766.9977507249296,1863.507671035128
06037190400,06,037,1904,6463,3354,314,1495,12,649,7,24,608,5301,2849,270,1094,12,579,7,16,474,NA,44000,91750,NA,NA,22710,31,26,2002.3204524567875,2111.683233039165
06037190510,06,037,190510,4189,1087,266,2084,3,606,2,6,135,3013,866,201,1342,2,485,2,6,109,NA,44000,91750,NA,NA,22710,31,25,1138.085554282645,1200.245535021129
06037190520,06,037,190520,4326,1763,140,1701,4,380,6,6,326,3286,1418,109,1175,3,316,2,6,257,NA,44000,91750,NA,NA,22710,31,26,1241.2044909966053,1308.99662398919
06037190700,06,037,1907,3269,1124,216,1605,5,216,3,12,88,2604,1034,183,1104,5,196,2,8,72,NA,44000,91750,NA,NA,22710,31,26,983.5960117331588,1037.31807938766
06037190800,06,037,1908,6310,1831,333,3491,13,437,14,15,176,4972,1688,295,2436,13,366,10,11,153,NA,44000,91750,NA,NA,22710,32,25,1878.0489133399635,1980.6242283853478
06037190901,06,037,190901,4930,755,115,3665,13,188,3,8,183,3493,597,92,2486,11,150,3,5,149,NA,44000,91750,NA,NA,22710,32,25,1319.393574878619,1391.4562408990387
06037190902,06,037,190902,4621,940,123,3012,6,274,3,2,261,3287,780,106,1973,4,222,3,2,197,NA,44000,91750,NA,NA,22710,32,25,1241.5822160395135,1309.3949796264358
06037191000,06,037,1910,3036,772,174,1836,10,145,4,14,81,2342,733,145,1245,8,124,4,12,71,NA,44000,91750,NA,NA,22710,32,25,884.6320504911896,932.9489024293009
06037191110,06,037,191110,3818,1326,111,1692,2,316,1,7,363,2968,1120,104,1183,2,263,1,3,292,NA,44000,91750,NA,NA,22710,31,26,1121.0879273517724,1182.319531345075
06037191120,06,037,191120,4768,1419,114,2580,8,385,2,10,250,3564,1155,101,1770,8,319,2,7,202,NA,44000,91750,NA,NA,22710,31,25,1346.2120529251067,1419.7394911434794
06037191201,06,037,191201,4774,1907,185,1703,14,545,3,23,394,3762,1614,174,1192,9,451,3,16,303,NA,44000,91750,NA,NA,22710,31,26,1421.001611420946,1498.6139073181173
06037191203,06,037,191203,3313,778,94,1660,4,581,5,4,187,2487,631,74,1147,4,483,4,4,140,NA,44000,91750,NA,NA,22710,31,25,939.4021817128901,990.7104698299195
06037191204,06,037,191204,2514,702,40,1248,2,346,2,8,166,1860,554,33,841,1,301,2,7,121,NA,44000,91750,NA,NA,22710,31,25,702.5685798093991,740.9414852769
06037191300,06,037,1913,5580,741,222,3048,30,1360,3,4,172,4223,652,185,2111,15,1117,3,3,137,NA,44000,91750,NA,NA,22710,32,25,1595.1328562016627,1682.2558560883597
06037191410,06,037,191410,4957,250,187,3892,20,513,7,14,74,3464,200,164,2579,10,441,4,8,58,NA,44000,91750,NA,NA,22710,32,25,1308.4395486342787,1379.903927418915
06037191420,06,037,191420,3732,304,54,2564,15,736,0,3,56,2574,237,40,1631,7,614,0,2,43,NA,44000,91750,NA,NA,22710,32,25,972.2642604459104,1025.3674102702907
06037191500,06,037,1915,5756,1023,90,3455,16,942,2,7,221,4027,822,74,2202,11,753,2,5,158,NA,44000,91750,NA,NA,22710,32,25,1521.0987477916399,1604.1781511882132
06037191610,06,037,191610,4879,510,68,3594,6,554,3,18,126,3430,419,51,2421,2,434,3,6,94,NA,44000,91750,NA,NA,22710,32,25,1295.5968971753973,1366.359835752563
06037191620,06,037,191620,2813,695,76,1542,7,403,1,0,89,2154,594,72,1059,5,351,1,0,72,NA,44000,91750,NA,NA,22710,32,25,813.6197424244332,858.0580426271198
06037191710,06,037,191710,3384,562,86,2231,14,367,0,18,106,2469,459,69,1521,6,315,0,12,87,NA,44000,91750,NA,NA,22710,32,25,932.6031309405411,983.5400683594979
06037191720,06,037,191720,4093,388,134,2902,8,532,3,24,102,2998,318,107,2044,7,436,3,6,77,NA,44000,91750,NA,NA,22710,32,25,1132.4196786390207,1194.2702004624443
06037191810,06,037,191810,4095,463,146,3261,5,177,5,4,34,2850,418,109,2145,3,145,5,2,23,NA,44000,91750,NA,NA,22710,32,25,1076.5163722885954,1135.3135661500887
06037191820,06,037,191820,3302,706,179,2083,9,260,0,4,61,2394,620,115,1378,4,223,0,3,51,NA,44000,91750,NA,NA,22710,32,25,904.2737527224201,953.6633955660745
06037191900,06,037,1919,6682,3600,409,1716,19,652,7,34,245,5673,3205,359,1317,14,559,6,24,189,NA,44000,91750,NA,NA,22710,31,26,2142.8341684186676,2259.871530094545
06037192000,06,037,1920,5319,4308,152,455,9,234,1,27,133,4668,3805,143,374,9,204,1,19,113,NA,44000,91750,NA,NA,22710,31,24,1763.2205002958467,1859.5241146626715
06037192300,06,037,1923,2495,1634,121,211,2,430,1,14,82,2245,1496,113,185,2,373,1,13,62,NA,44000,91750,NA,NA,22710,31,26,847.9927213290865,894.3084056164735
06037192410,06,037,192410,3923,1416,145,1152,8,1054,1,9,138,3169,1277,122,832,7,827,1,4,99,NA,44000,91750,NA,NA,22710,32,26,1197.0106609763363,1262.3890144314496
06037192420,06,037,192420,4151,365,108,1987,12,1571,2,24,82,3108,317,89,1380,7,1244,1,10,60,NA,44000,91750,NA,NA,22710,32,26,1173.9694333589314,1238.0893205594652
06037192510,06,037,192510,3959,204,52,2232,3,1377,1,16,74,2870,169,36,1524,3,1091,1,0,46,NA,44000,91750,NA,NA,22710,32,26,1084.070873146761,1143.2806788950015
06037192520,06,037,192520,5471,311,35,4113,25,904,1,12,70,3739,230,29,2698,17,707,0,5,53,NA,44000,91750,NA,NA,22710,32,25,1412.3139354340556,1489.4517276614674
06037192610,06,037,192610,4742,335,88,3703,19,507,1,10,79,3247,265,68,2436,13,401,1,3,60,NA,44000,91750,NA,NA,22710,32,25,1226.4732143231822,1293.46075413661
06037192620,06,037,192620,4253,169,63,3111,4,828,0,11,67,2918,142,56,1978,2,682,0,8,50,NA,44000,91750,NA,NA,22710,32,25,1102.2016752063585,1162.4017494827926
06037192700,06,037,1927,3946,344,185,2414,13,891,3,16,80,2783,309,149,1538,10,718,2,11,46,NA,44000,91750,NA,NA,22710,32,25,1051.2087944137406,1108.6237384546305
06037194100,06,037,1941,6523,5390,230,353,20,352,3,14,161,5764,4773,201,312,19,324,3,13,119,NA,44000,91750,NA,NA,22710,31,23,2177.2071473233204,2296.1218930838986
06037194200,06,037,1942,5154,4371,100,331,12,153,3,17,167,4705,4020,95,280,12,144,3,13,138,NA,44000,91750,NA,NA,22710,31,24,1777.1963268834531,1874.2632732407606
06037194300,06,037,1943,1907,1686,35,95,4,53,0,5,29,1721,1519,33,90,4,50,0,3,22,NA,44000,91750,NA,NA,22710,31,24,650.0647988451483,685.5700516997554
06037194400,06,037,1944,5747,4748,157,445,7,221,3,24,142,5340,4442,143,392,7,206,3,20,127,NA,44000,91750,NA,NA,22710,31,24,2017.0517291302103,2127.2191028917455
