GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
25017001146,MA,017,1146,3704,169,2900,126,4,378,13,18,96,3335,146,2636,111,4,331,13,17,77,NA,62535,62535,NA,NA,10890,87,16,9,7,874.7027264598457,863.8359122804359
25017001147,MA,017,1147,3812,251,2760,183,2,450,0,45,121,3422,201,2532,143,2,406,0,28,110,NA,62535,62535,NA,NA,10890,88,16,9,7,897.5210584544503,886.3707621660124
25017001148,MA,017,1148,3606,286,2759,161,8,152,2,99,139,3134,210,2463,137,5,132,2,82,103,NA,62535,62535,NA,NA,10890,88,16,9,7,821.984511161966,811.7726384068625
25017001149,MA,017,1149,3436,209,2578,178,15,230,2,90,134,2994,154,2298,147,11,197,2,73,112,NA,62535,62535,NA,NA,10890,88,16,9,7,785.2653562281195,775.5096615794978
25017001150,MA,017,1150,3740,148,3100,121,9,241,1,25,95,3381,120,2838,102,6,217,1,22,75,NA,62535,62535,NA,NA,10890,88,16,9,7,886.7675916523954,875.7508903808557
25017001151,MA,017,1151,4575,772,2372,774,4,234,1,83,335,3200,443,1899,437,4,159,1,67,190,NA,62535,62535,NA,NA,10890,95,16,9,7,839.2949699164936,828.8680417683343
25017001152,MA,017,1152,4158,551,2753,323,9,192,1,86,243,3389,403,2357,233,9,145,0,62,180,NA,62535,62535,NA,NA,10890,87,16,9,7,888.8658290771866,877.8230604852765
25017001153,MA,017,1153,3730,319,2797,234,12,205,0,32,131,3104,240,2382,170,10,172,0,24,106,NA,62535,62535,NA,NA,10890,95,16,9,7,814.1161208189988,804.0020005152842
25017001154,MA,017,1154,3270,193,2447,266,2,140,1,62,159,2758,146,2125,186,2,124,1,48,126,NA,62535,62535,NA,NA,10890,88,16,9,7,723.3673521967779,714.380643499083
25017001155,MA,017,1155,3414,222,2742,179,5,157,0,42,67,2917,181,2384,128,5,133,0,31,55,NA,62535,62535,NA,NA,10890,88,16,9,7,765.0698210145036,755.5650243244471
25017001156,MA,017,1156,3225,109,2696,148,4,188,1,28,51,2907,89,2483,106,3,165,1,22,38,NA,62535,62535,NA,NA,10890,88,16,9,7,762.4470242335146,752.9748116939212
25017001157,MA,017,1157,3489,119,2981,85,3,211,2,17,71,3214,104,2760,72,3,198,2,15,60,NA,62535,62535,NA,NA,10890,88,16,9,7,842.9668854098783,832.4943394510707
25017001158,MA,017,1158,3503,106,3036,87,3,188,1,5,77,3154,94,2738,75,3,173,1,4,66,NA,62535,62535,NA,NA,10890,88,16,9,7,827.230104723944,816.9530636679144
25017001159,MA,017,1159,4031,168,3154,163,1,416,2,13,114,3801,165,2960,155,1,404,2,13,101,NA,62535,62535,NA,NA,10890,88,16,9,7,996.9250564539351,984.5398208629496
25017001160,MA,017,1160,3284,94,2735,189,3,173,0,17,73,2953,81,2492,151,3,150,0,15,61,NA,62535,62535,NA,NA,10890,95,16,9,7,774.5118894260643,764.889789794341
25017001161,MA,017,1161,3677,224,2633,474,9,202,2,27,106,3061,161,2345,294,3,163,2,25,68,NA,62535,62535,NA,NA,10890,95,16,9,7,802.8380946607459,792.8640862040222
25017001162,MA,017,1162,3469,139,3001,101,6,161,2,13,46,3061,104,2682,85,5,135,2,10,38,NA,62535,62535,NA,NA,10890,95,16,9,7,802.8380946607459,792.8640862040222
25017001163,MA,017,1163,3458,69,3223,50,1,77,4,8,26,2732,50,2568,36,1,62,2,5,8,NA,67700,67665,NA,NA,11220,92,17,8,6,1211.525794328664,986.5814827468397
25017001164,MA,017,1164,3688,83,3443,38,1,92,0,8,23,2926,66,2751,26,1,68,0,4,10,NA,67700,67665,NA,NA,11220,92,17,8,6,1297.5565425350187,1056.6388793987016
25017001165,MA,017,1165,3756,37,3624,4,0,75,1,1,14,3174,30,3076,3,0,53,1,1,10,NA,67700,67665,NA,NA,11220,92,17,8,6,1407.533993850359,1146.1967885206698
25017001166,MA,017,1166,3644,91,3384,37,5,88,0,2,37,2825,59,2651,26,4,66,0,1,18,NA,67700,67665,NA,NA,11220,93,17,8,6,1252.7673385719168,1020.1656986675778
25017001167,MA,017,1167,3901,50,3682,28,0,94,0,10,37,2923,29,2783,16,0,70,0,6,19,NA,67700,67665,NA,NA,11220,93,17,8,6,1296.226170140075,1055.555517594807
25017001168,MA,017,1168,3772,67,3519,24,1,131,0,0,30,2982,51,2798,18,1,96,0,0,18,NA,67700,67665,NA,NA,11220,93,17,8,6,1322.3901605739663,1076.8616330714042
25017001169,MA,017,1169,5902,84,5589,21,8,118,0,3,79,4235,53,4047,16,6,75,0,3,35,NA,39660,68050,01680,01710,08310,61,23,6,4,1106,1432
25017001170,MA,017,1170,4424,63,4169,25,2,140,1,6,18,2856,31,2694,23,2,97,1,3,5,NA,39660,68260,11340,06930,07500,71,19,6,4,839.0835019797624,952.9214254289485
25017001171,MA,017,1171,4350,60,3993,17,0,226,0,4,50,2908,35,2692,15,0,152,0,2,12,NA,39660,68260,11340,06930,06390,71,19,6,4,854.3609326880775,970.2715354157501
25017001172,MA,017,1172,4100,48,3795,66,2,141,1,0,47,2788,22,2607,41,2,95,0,0,21,NA,24960,68260,11340,06930,04980,71,19,6,4,819.1053233611967,930.2328200615926
25017001173,MA,017,1173,3967,37,3754,26,0,113,0,6,31,2813,24,2677,23,0,72,0,3,14,NA,NA,68260,11340,06930,12210,71,19,6,4,826.4502419709635,938.5742190937087
25017001174,MA,017,1174,3983,50,3787,9,4,93,1,0,39,2919,31,2785,7,3,66,1,0,26,NA,37000,69415,NA,NA,11580,78,10,6,4,641.4569276273223,705.6700711710879
25017001175,MA,017,1175,3690,47,3569,8,2,47,0,1,16,2849,34,2764,4,2,34,0,1,10,NA,NA,69415,NA,NA,11580,78,10,6,4,626.0742674923745,688.7475274979203
25017001176,MA,017,1176,4023,51,3861,28,3,47,0,3,30,2883,29,2779,21,3,33,0,1,17,NA,80195,69415,NA,NA,11580,78,10,6,4,633.5458452722064,696.9670487106018
25017001177,MA,017,1177,3843,41,3720,15,9,31,1,0,26,2765,25,2688,13,3,21,0,0,15,NA,80195,69415,NA,NA,11580,78,10,6,4,607.6150753304372,668.4404750901193
25017001178,MA,017,1178,4856,64,4589,41,1,112,0,7,42,3637,42,3442,33,1,95,0,4,20,NA,37000,69415,NA,NA,11580,76,10,6,4,799.239070154358,879.2470191330067
25017001179,MA,017,1179,3772,30,3622,39,8,58,0,1,14,2776,21,2669,28,4,44,0,1,9,NA,NA,69415,NA,NA,11580,78,10,6,4,610.0323504945004,671.0997319530455
25017001180,MA,017,1180,4684,69,4460,47,8,68,0,3,29,3809,56,3623,44,8,57,0,1,20,NA,NA,69415,NA,NA,11580,78,10,6,4,837.0364636288011,920.8281264442185
25017001181,MA,017,1181,3138,30,3048,23,8,3,0,1,25,2185,16,2124,19,6,3,0,1,16,NA,70325,70360,NA,NA,08790,59,39,2,1,600.2859821847163,520.7258946710423
25017001182,MA,017,1182,3249,47,3138,14,8,5,1,7,29,2300,27,2236,9,4,4,1,2,17,NA,70325,70360,NA,NA,08790,59,39,2,1,631.8799812470698,548.1325207063603
25017001183,MA,017,1183,2811,31,2728,25,3,11,1,3,9,1914,17,1872,11,2,4,1,2,5,NA,NA,70360,10740,NA,08790,59,39,2,1,525.8340365682137,456.14158462259724
25017001184,MA,017,1184,3093,24,2946,26,10,53,2,1,31,2132,12,2046,14,5,39,2,1,13,NA,NA,71025,NA,NA,11760,97,15,6,4,362.5587359150369,462.79393860898847
25017001185,MA,017,1185,3640,55,3454,15,5,81,0,0,30,2612,35,2495,12,5,47,0,0,18,NA,37000,71025,NA,NA,11760,97,15,6,4,444.1854682036006,566.9876958943142
25017001186,MA,017,1186,4348,44,4099,13,9,139,2,0,42,2977,27,2811,9,7,100,0,0,23,NA,NA,71025,NA,NA,11760,97,15,6,4,506.25579588136253,646.2183654966973
25017001187,MA,017,1187,3882,30,3695,9,0,109,0,0,39,3008,17,2869,8,0,89,0,0,25,NA,72250,72215,NA,NA,11910,80,17,8,5,936.6996926603115,885.7750690212011
25017001188,MA,017,1188,3342,44,3192,7,2,48,0,6,43,2722,29,2607,6,2,43,0,5,30,NA,72250,72215,NA,NA,11910,80,17,8,5,847.638485179976,801.555763921446
25017001189,MA,017,1189,3491,32,3363,22,5,30,1,4,34,2660,17,2577,15,5,23,0,4,19,NA,72250,72215,NA,NA,11910,80,17,8,5,828.3315101317914,783.2984320466741
25017001190,MA,017,1190,3860,35,3744,17,1,36,0,2,25,2939,25,2863,12,1,29,0,0,9,NA,72250,72215,NA,NA,11910,80,17,8,5,915.2128978486221,865.4564254831483
25017001191,MA,017,1191,3493,26,3357,16,5,68,0,6,15,2711,18,2612,13,5,55,0,2,6,NA,72250,72215,NA,NA,11910,80,17,8,5,844.2130541230401,798.3165598791478
25017001192,MA,017,1192,3690,25,3575,15,2,36,1,4,32,2841,16,2765,10,2,25,1,3,19,NA,72250,72215,NA,NA,11910,80,17,8,5,884.6954211595563,836.5980621972184
25017001193,MA,017,1193,3046,12,2976,20,0,26,0,0,12,2316,10,2270,13,0,18,0,0,5,NA,72250,72215,NA,NA,11910,80,17,8,5,721.2089388967026,681.9996874511643
25017001194,MA,017,1194,3317,255,2582,182,4,220,0,10,64,2648,146,2176,108,4,175,0,7,32,NA,72600,72600,06900,06930,12000,67,19,8,6,500.78852416438576,609.8235070824926
25017001195,MA,017,1195,3549,131,3055,138,0,190,0,2,33,2895,66,2573,78,0,155,0,2,21,NA,72600,72600,NA,NA,12000,67,19,8,6,547.5010488881785,666.7065910135257
25017001196,MA,017,1196,3488,114,2806,179,1,336,0,4,48,2777,77,2287,112,1,266,0,4,30,NA,72600,72600,NA,NA,12000,67,19,8,6,525.184943959403,639.5316764229916
25017001197,MA,017,1197,3565,173,2316,191,11,795,1,15,63,3005,144,2005,134,8,654,1,11,48,NA,72600,72600,NA,NA,12000,67,19,8,6,568.3041975505963,692.039138513176
25017001198,MA,017,1198,3436,58,3075,55,1,212,0,3,32,2815,46,2554,42,1,151,0,1,20,NA,72600,72600,06900,06930,12000,67,19,8,6,532.3714862246019,648.2829201046891
25017001199,MA,017,1199,2057,32,1864,23,2,104,0,1,31,1715,26,1568,20,2,78,0,0,21,NA,72600,72600,NA,NA,12000,67,22,8,6,324.33999960042354,394.9574451081853
25017001200,MA,017,1200,3263,66,3043,43,4,94,1,3,9,2594,46,2434,31,2,72,0,1,8,NA,72600,72600,NA,NA,12000,67,22,8,6,490.57606936647153,597.3875292190278
25017001201,MA,017,1201,3134,126,2649,103,1,207,2,6,40,2962,102,2528,82,1,201,2,6,40,NA,72600,72600,NA,NA,12000,67,22,8,6,560.172057618924,682.1364153996764
25017001202,MA,017,1202,3164,185,2614,129,7,178,0,5,46,2613,124,2217,109,6,127,0,3,27,NA,72600,72600,NA,NA,12000,68,22,8,6,494.16934049907104,601.7631510598766
25017001203,MA,017,1203,3318,893,1830,281,5,226,2,31,50,2706,634,1600,215,3,191,2,24,37,NA,72600,72600,NA,NA,12000,68,22,8,6,511.7574570954788,623.180668491399
25017001204,MA,017,1204,3297,267,2751,129,0,104,1,8,37,2819,195,2388,109,0,92,1,6,28,NA,72600,72600,NA,NA,12000,68,19,8,6,533.1279643577808,649.2041036501308
25017001205,MA,017,1205,3140,168,2590,126,4,200,0,1,51,2774,128,2331,106,4,175,0,1,29,NA,72600,72600,NA,NA,12000,68,22,8,6,524.6175853595189,638.8407887639103
25017001206,MA,017,1206,5848,167,4984,117,0,483,4,12,81,5245,133,4477,105,0,444,4,9,73,NA,72600,72600,NA,NA,12000,67,19,8,6,991.9319521307415,1207.9019239606018
25017001207,MA,017,1207,907,37,737,26,0,100,1,1,5,816,26,676,22,0,88,1,0,3,NA,72600,72600,NA,NA,12000,67,19,8,6,154.3215391684814,187.92144327013366
25017001208,MA,017,1208,3221,501,2261,174,5,214,3,7,56,2788,362,2043,142,5,187,2,6,41,NA,72600,72600,NA,NA,12000,68,22,8,6,527.2652588256448,642.0649311729567
25017001209,MA,017,1209,3155,407,2422,178,3,107,0,5,33,2615,286,2068,132,3,94,0,4,28,NA,72600,72600,NA,NA,12000,68,22,8,6,494.5475795656604,602.2237428325975
25017001210,MA,017,1210,4009,753,2738,152,3,292,0,6,65,3518,554,2517,117,3,271,0,5,51,NA,72600,72600,NA,NA,12000,68,22,8,6,665.3225181307814,810.1809282160909
25017001211,MA,017,1211,3358,698,2099,258,3,237,0,27,36,2748,501,1808,195,3,187,0,22,32,NA,72600,72600,NA,NA,12000,68,22,8,6,519.7004774938565,632.8530957185384
25017001212,MA,017,1212,2873,134,2414,59,6,163,0,8,89,2542,104,2165,47,4,137,0,6,79,NA,73440,73440,NA,NA,12180,90,22,9,6,818.9463056447912,514.2867935185512
25017001213,MA,017,1213,2815,74,2508,44,0,80,0,10,99,2364,56,2138,32,0,62,0,7,69,NA,73440,73440,NA,NA,12180,90,22,9,6,761.6007342817805,478.27457902354644
25017001214,MA,017,1214,2694,78,2413,27,1,88,2,11,74,2388,62,2155,27,1,81,2,10,50,NA,73440,73440,NA,NA,12180,90,22,9,6,769.3327214318494,483.13015850601903
25017001215,MA,017,1215,2705,28,2540,29,3,58,0,2,45,2377,25,2242,29,3,49,0,2,27,NA,73440,73440,NA,NA,12180,90,22,9,6,765.7888939880679,480.9046845765524
25017001216,MA,017,1216,2614,103,2325,55,4,85,0,6,36,2239,80,2009,45,1,71,0,2,31,NA,73440,73440,NA,NA,12180,90,22,9,6,721.3299678751721,452.9851025523352
25017001217,MA,017,1217,2631,69,2336,43,1,141,0,6,35,2338,55,2094,31,1,125,0,4,28,NA,73440,73440,NA,NA,12180,90,22,9,6,753.224414869206,473.0143679175345
25017001218,MA,017,1218,2610,38,2441,20,0,73,0,5,33,2180,33,2053,16,0,54,0,2,22,NA,73440,73440,NA,NA,12180,90,22,9,6,702.3221661312529,441.04846965792353
25017001219,MA,017,1219,2730,33,2569,13,4,77,3,4,27,2259,28,2138,11,2,55,3,4,18,NA,73440,73440,NA,NA,12180,90,22,9,6,727.7732905002296,457.0314187877291
25017001220,MA,017,1220,3363,146,2833,114,5,192,0,4,69,3106,122,2634,104,5,176,0,2,63,NA,73440,73440,NA,NA,12180,90,22,9,6,1000.6480036714089,628.3929113566562
25017001221,MA,017,1221,2625,49,2402,48,0,104,0,3,19,2190,39,2022,37,0,75,0,3,14,NA,73440,73440,NA,NA,12180,90,22,9,6,705.5438274437815,443.07162777562047
25017001222,MA,017,1222,2820,66,2566,39,15,103,0,1,30,2326,47,2133,29,12,83,0,1,21,NA,73440,73440,NA,NA,12180,90,22,9,6,749.3584212941716,470.58657817629825
25017001223,MA,017,1223,2506,65,2244,65,3,110,0,2,17,2018,47,1832,42,3,82,0,1,11,NA,73440,73440,NA,NA,12180,90,22,9,6,650.1312528682882,408.27330815123383
25017001224,MA,017,1224,3433,47,3132,23,5,184,0,7,35,2334,28,2149,15,1,121,0,5,15,NA,24960,73790,11340,06930,12210,71,19,6,4,825.8077293651644,873.0324376405096
25017001225,MA,017,1225,2946,34,2660,37,2,179,3,0,31,2121,18,1937,21,2,128,3,0,12,NA,14570,73790,NA,NA,12210,71,19,6,6,750.444813189166,793.3598115833422
25017001226,MA,017,1226,3162,31,2819,24,2,227,0,4,55,2293,22,2055,22,2,167,0,3,22,NA,14570,73790,NA,NA,12210,71,19,6,4,811.3012525425544,857.6963922492239
25017001227,MA,017,1227,3559,39,3360,13,1,109,1,2,34,2593,29,2468,7,1,69,0,2,17,NA,14570,73790,NA,NA,12210,71,19,6,4,917.4462049031152,969.9113585269243
25017001228,MA,017,1228,4254,57,4012,6,2,149,0,4,24,2823,33,2681,3,2,97,0,1,6,NA,NA,76135,03330,03870,12660,60,15,6,4,576.8470288984668,793.663322263831
25017001229,MA,017,1229,3769,56,3560,13,2,110,0,1,27,2601,36,2478,7,2,68,0,1,9,NA,NA,76135,NA,NA,12660,60,15,6,4,531.4839256694694,731.2498410231046
25017001230,MA,017,1230,4141,46,3906,8,2,146,0,7,26,2833,28,2686,5,2,98,0,3,11,NA,NA,76135,NA,NA,12660,60,15,6,4,578.8904119268,796.4747403377376
25017001231,MA,017,1231,4685,33,4335,15,5,244,0,11,42,3148,24,2941,8,3,154,0,3,15,NA,36020,76135,01680,01710,12660,60,15,6,4,643.2569773192963,885.0344096657952
25017001232,MA,017,1232,3905,37,3454,19,0,342,3,6,44,2748,23,2466,13,0,214,2,6,24,NA,NA,76135,NA,NA,12660,60,15,6,4,561.5216561859677,772.5776867095316
25017001233,MA,017,1233,2908,37,2652,20,0,162,0,10,27,1990,22,1825,16,0,111,0,3,13,NA,NA,77255,06900,06930,12750,111,19,8,6,536.1957838623698,751.2527259510541
25017001234,MA,017,1234,2748,39,2385,31,4,238,5,0,46,1937,27,1702,21,4,162,2,0,19,NA,72600,77255,06900,06930,12750,111,19,8,6,521.9151926338745,731.2444875212019
25017001235,MA,017,1235,2752,72,2414,46,2,171,1,11,35,2119,52,1853,44,1,138,0,9,22,NA,14570,77255,NA,NA,12750,111,19,8,6,570.9542040222922,799.952023261449
25017001236,MA,017,1236,3061,70,2716,35,0,211,0,1,28,2208,47,1971,27,0,153,0,1,9,NA,74210,77255,NA,NA,12750,111,19,8,6,594.9348194814635,833.5507632662951
25017001237,MA,017,1237,4026,40,3824,30,2,90,0,11,29,2826,29,2694,20,2,62,0,3,16,NA,80195,80230,NA,NA,13050,78,9,7,5,623.0248981439565,691.7422233719201
25017001238,MA,017,1238,3641,30,3516,17,5,40,0,6,27,2591,16,2513,16,3,27,0,1,15,NA,80195,80230,NA,NA,13050,78,9,7,5,571.2163875056586,634.2194270193365
25017001239,MA,017,1239,3680,32,3564,11,0,49,0,1,23,2693,17,2621,7,0,38,0,0,10,NA,80195,80230,NA,NA,13050,81,9,7,5,593.7034857401538,659.186768414926
25017001240,MA,017,1240,3157,40,3038,2,2,50,0,0,25,2323,20,2256,1,2,34,0,0,10,NA,80195,80230,NA,NA,13050,78,9,7,5,512.1326392032594,568.6189613917093
25017001241,MA,017,1241,3602,48,3401,17,4,105,0,3,24,2600,28,2456,14,2,83,0,3,14,NA,80195,80230,NA,NA,13050,78,9,7,5,573.2005432322318,636.422427730712
25017001242,MA,017,1242,3257,13,3120,8,0,99,0,3,14,2430,8,2339,8,0,68,0,2,5,NA,80195,80230,NA,NA,13050,78,9,7,5,535.7220461747397,594.8101920713963
25017001243,MA,017,1243,2451,29,2272,19,2,105,1,0,23,1812,11,1707,17,2,65,1,0,9,NA,80545,80510,NA,NA,13110,92,16,8,6,607.9829325058184,626.1404189294026
25017001244,MA,017,1244,2654,23,2407,28,4,158,0,2,32,2107,15,1946,23,2,108,0,1,12,NA,80545,80510,NA,NA,13110,92,16,8,6,706.9647013188518,728.0782906645978
25017001245,MA,017,1245,2392,27,2231,17,2,74,0,6,35,1744,17,1640,15,2,58,0,1,11,NA,80545,80510,NA,NA,13110,92,16,8,6,585.166795965865,602.6428756141712
25017001246,MA,017,1246,2699,27,2561,5,0,79,1,3,23,1907,23,1810,4,0,56,1,3,10,NA,80545,80510,NA,NA,13110,92,16,8,6,639.8584173778122,658.9678691492113
25017001247,MA,017,1247,2519,13,2411,8,0,76,1,2,8,1872,7,1799,6,0,54,0,2,4,NA,80545,80510,NA,NA,13110,92,16,8,6,628.1148176881303,646.8735453840186
25017001248,MA,017,1248,2753,22,2467,7,5,212,0,3,37,2010,16,1814,6,2,154,0,0,18,NA,80545,80510,NA,NA,13110,92,16,8,6,674.4181536074476,694.5597362296354
25017001249,MA,017,1249,2613,31,2492,10,2,61,0,3,14,1913,16,1833,9,2,44,0,0,9,NA,80545,80510,NA,NA,13110,92,16,8,6,641.8716058960434,661.0411817946729
25017001250,MA,017,1250,2729,39,2381,41,7,195,0,14,52,2103,25,1878,31,4,131,0,6,28,NA,80545,80510,NA,NA,13110,92,16,8,6,705.6225756400311,726.6960822342902
25017001251,MA,017,1251,2544,39,2248,68,0,169,1,1,18,2130,34,1887,50,0,143,1,1,14,NA,81035,81035,NA,NA,13200,91,18,8,6,556.3389576813172,777.483331065451
25017001252,MA,017,1252,2770,71,2544,28,1,91,0,11,24,2232,48,2066,21,1,74,0,6,16,NA,81035,81035,NA,NA,13200,91,18,8,6,582.9805415702816,814.7149272009797
25017001253,MA,017,1253,2550,86,2329,47,3,66,0,2,17,1962,50,1812,32,3,52,0,2,11,NA,81035,81035,NA,NA,13200,91,18,8,6,512.4587018641992,716.1607021363451
25017001254,MA,017,1254,2663,277,2121,67,6,140,1,5,46,1983,171,1630,44,3,93,1,5,36,NA,81035,81035,NA,NA,13200,91,18,8,6,517.9437338413389,723.8260307524833
25017001255,MA,017,1255,2830,118,2524,33,2,128,1,3,21,2243,90,2017,26,1,92,0,3,14,NA,81035,81035,NA,NA,13200,91,18,8,6,585.8536535583073,818.7300993332426
25017001256,MA,017,1256,2701,30,2575,22,3,45,0,1,25,2156,19,2070,17,3,37,0,1,9,NA,81035,81035,NA,NA,13200,91,18,8,6,563.129949653014,786.973737923527
25017001257,MA,017,1257,2707,49,2500,25,2,82,10,4,35,2060,31,1924,17,0,63,5,1,19,NA,81035,81035,NA,NA,13200,91,18,8,6,538.055517757518,751.9322356783235
25017001258,MA,017,1258,2492,162,2013,67,1,197,0,19,33,1971,92,1641,50,1,158,0,12,17,NA,81035,81035,NA,NA,13200,91,18,8,6,514.809429854402,719.4458429718329
25017001259,MA,017,1259,2549,54,2327,63,0,69,1,11,24,1991,33,1847,33,0,55,1,7,15,NA,81035,81035,NA,NA,13200,91,18,8,6,520.0332698326303,726.7461559395837
25017001260,MA,017,1260,2579,65,2307,35,0,143,1,6,22,2020,47,1822,25,0,111,1,4,10,NA,81035,81035,NA,NA,13200,91,18,8,6,527.6078378010614,737.3316097428221
25017001261,MA,017,1261,3047,107,2347,89,1,456,0,4,43,2424,77,1889,59,1,370,0,4,24,NA,81035,81035,NA,NA,13200,91,18,8,6,633.1294053612737,884.7979316913867
25017001262,MA,017,1262,2680,50,2470,47,2,76,0,7,28,2063,30,1923,28,1,64,0,4,13,NA,81035,81035,NA,NA,13200,91,18,8,6,538.8390937542523,753.0272826234861
25017001263,MA,017,1263,2761,28,2576,33,9,100,1,0,14,2185,22,2032,31,6,82,1,0,11,NA,81035,81035,NA,NA,13200,91,18,8,6,570.7045176214451,797.5591917267656
25017001264,MA,017,1264,2385,16,2295,20,0,42,0,2,10,1976,9,1915,15,0,29,0,0,8,NA,81035,81035,NA,NA,13200,91,18,8,6,516.115389848959,721.2709212137705
25017ZZZZZZ,MA,017,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,80545,80510,NA,NA,13110,92,16,8,6,0,0
25019001265,MA,019,1265,9520,212,8275,783,1,60,4,54,131,7692,176,6597,735,1,51,2,39,91,NA,43755,43790,09090,07380,08250,5,5,1,8,1595,1226
25021001266,MA,021,1266,4443,64,4121,161,12,41,0,10,34,3442,47,3228,100,9,29,0,8,21,NA,09000,02935,NA,NA,02250,103,35,1,10,1087,1095
25021001267,MA,021,1267,3078,50,2931,36,1,36,0,1,23,2198,37,2093,25,1,27,0,1,14,NA,04965,04930,NA,NA,02460,153,40,3,2,535.7674044983934,492.60781863620133
25021001268,MA,021,1268,2939,49,2783,39,2,33,0,5,28,2137,34,2037,29,1,18,0,4,14,NA,04965,04930,NA,NA,02460,107,40,3,2,520.8985183862906,478.9367190289182
25021001269,MA,021,1269,3010,23,2928,14,6,17,1,1,20,2264,15,2208,13,5,10,1,1,11,NA,04965,04930,NA,NA,02460,107,40,3,2,551.855051767226,507.3995001785077
25021001270,MA,021,1270,3186,28,3067,31,2,33,0,2,23,2258,19,2186,22,1,17,0,2,11,NA,25100,04930,NA,NA,02460,107,40,3,2,550.3925383791503,506.05480185647986
25021001271,MA,021,1271,3101,34,3008,16,1,11,2,3,26,2347,17,2295,10,1,9,2,1,12,NA,25100,04930,13290,06510,02460,107,40,3,2,572.0864869689397,526.0011602998928
25021001272,MA,021,1272,2686,32,2521,20,0,80,3,17,13,2116,23,2002,18,0,57,1,8,7,NA,07700,07665,NA,NA,02940,102,24,10,10,698.9334349980937,717.4070911170415
25021001273,MA,021,1273,2801,22,2650,21,4,84,0,7,13,2164,13,2061,16,4,59,0,5,6,NA,07700,07665,NA,NA,02940,102,24,10,10,714.7882577201677,733.6809759817003
25021001274,MA,021,1274,2851,25,2701,21,0,72,0,0,32,2154,19,2047,16,0,57,0,0,15,NA,07700,07665,NA,NA,02940,102,24,10,10,711.4851696530691,730.2905833015632
25021001275,MA,021,1275,2742,37,2550,12,1,105,5,10,22,2187,28,2050,10,1,77,3,3,15,NA,07700,07665,NA,NA,02940,102,24,10,10,722.3853602744949,741.4788791460161
25021001276,MA,021,1276,2732,20,2622,14,4,49,0,5,18,2059,8,2000,3,4,32,0,2,10,NA,07700,07665,NA,NA,02940,102,24,10,10,680.1058330156309,698.0818528402592
25021001277,MA,021,1277,2909,52,2599,40,6,141,0,22,49,2172,33,1969,22,4,103,0,12,29,NA,07700,07665,NA,NA,02940,102,27,10,10,717.4307281738468,736.3932901258102
25021001278,MA,021,1278,2787,54,2627,15,3,68,0,5,15,2150,34,2034,10,3,54,0,3,12,NA,07700,07665,NA,NA,02940,102,27,10,10,710.1639344262295,728.9344262295082
25021001279,MA,021,1279,2729,49,2375,134,7,119,0,13,32,2050,32,1826,81,5,82,0,5,19,NA,07700,07665,NA,NA,02940,102,24,10,10,677.1330537552421,695.0304994281357
25021001280,MA,021,1280,2379,19,2251,24,1,40,0,19,25,1918,12,1826,18,1,35,0,14,12,NA,07700,07665,NA,NA,02940,102,27,10,10,633.5322912695386,650.2773160503241
25021001281,MA,021,1281,2765,43,2576,31,1,102,0,2,10,2196,29,2055,20,1,83,0,2,6,NA,07700,07665,NA,NA,02940,102,24,10,10,725.3581395348837,744.5302325581396
25021001282,MA,021,1282,3623,17,3404,23,1,120,0,22,36,2884,13,2726,19,1,87,0,16,22,NA,07700,07665,NA,NA,02940,102,24,10,10,952.6105985512772,977.7892489515822
25021001283,MA,021,1283,2824,24,2669,29,3,74,0,6,19,2180,15,2067,25,2,53,0,4,14,NA,07700,07665,NA,NA,02940,102,24,10,10,720.0731986275257,739.1056042699199
25021001284,MA,021,1284,3588,138,2831,70,3,486,1,7,52,3168,118,2531,61,3,414,1,4,36,NA,09210,09175,NA,NA,03150,132,20,5,9,994.4421477186792,1042.2908999243762
25021001285,MA,021,1285,3759,252,2309,198,0,884,1,18,97,3085,188,1997,100,0,715,1,8,76,NA,09210,09175,NA,NA,03150,112,20,5,9,968.3882656919586,1014.9834047559028
25021001286,MA,021,1286,3848,148,2957,68,5,565,2,6,97,3321,124,2605,60,5,456,2,5,64,NA,09210,09175,NA,NA,03150,112,20,5,9,1042.4691832619108,1092.6288127048147
25021001287,MA,021,1287,3862,181,2749,254,3,533,3,29,110,3300,134,2429,187,2,449,3,17,79,NA,09210,09175,NA,NA,03150,112,20,5,9,1035.8772372069573,1085.719687421225
25021001288,MA,021,1288,3630,144,2759,173,3,423,4,12,112,2869,100,2272,104,3,327,2,7,54,NA,09210,09175,NA,NA,03150,112,20,5,9,900.5853919838669,943.9181161246954
25021001289,MA,021,1289,3802,137,3188,68,2,341,0,13,53,3004,105,2527,55,1,276,0,8,32,NA,09210,09175,NA,NA,03150,112,20,5,9,942.9621880514242,988.3339215192
25021001290,MA,021,1290,3643,137,2851,93,2,482,0,13,65,3190,110,2555,79,2,393,0,11,40,NA,09210,09175,NA,NA,03150,112,20,5,9,1001.3479959667255,1049.5290311738509
