GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
34005135001,NJ,005,135001,1530,85,1286,106,3,22,0,1,27,1156,51,990,76,2,19,0,1,17,NA,51360,53070,11580,11700,NA,30,30,4,13,94.29965156794425,192.62717770034843
34005135002,NJ,005,135002,4530,323,3225,652,23,120,4,12,171,2734,165,2031,366,12,90,3,2,65,NA,42390,53070,11580,11700,NA,30,30,4,13,223.0235704037713,455.57327321172374
34005135003,NJ,005,135003,1287,15,1210,32,1,13,0,0,16,989,11,932,29,1,7,0,0,9,NA,51360,53070,11580,11700,16560,30,30,4,13,80.67677802828449,164.79954908792786
34005140001,NJ,005,140001,795,3,777,9,0,1,0,0,5,604,3,594,4,0,1,0,0,2,NA,55800,55800,14040,NA,12390,7,7,1,1,109.43936092955701,192.67029774872913
34005140002,NJ,005,140002,788,20,746,9,0,4,0,2,7,554,8,532,6,0,3,0,0,5,NA,55800,55800,NA,NA,12390,7,7,1,1,100.37981118373276,176.72076978939725
34005140003,NJ,005,140003,522,4,510,1,6,1,0,0,0,399,2,395,1,1,0,0,0,0,NA,55800,55800,NA,NA,12390,7,7,1,1,72.29520697167756,127.27723311546842
34005140004,NJ,005,140004,655,18,593,30,1,6,0,1,6,516,11,471,24,1,6,0,1,2,NA,55800,55800,NA,NA,12390,7,7,1,1,93.49455337690631,164.599128540305
34005140005,NJ,005,140005,710,25,638,28,0,17,0,0,2,540,14,492,21,0,11,0,0,2,NA,55800,55800,14040,NA,12390,7,7,1,1,97.84313725490196,172.2549019607843
34005140006,NJ,005,140006,847,28,748,44,0,18,1,0,8,707,17,627,41,0,16,1,0,5,NA,55800,55800,NA,NA,12390,7,7,1,1,128.10203340595498,225.5263253449528
34005140007,NJ,005,140007,913,52,694,132,6,6,2,0,21,680,34,540,88,4,5,1,0,8,NA,55800,55800,NA,NA,12390,7,7,1,1,123.20987654320987,216.91358024691357
34005140008,NJ,005,140008,782,48,171,522,4,5,0,5,27,567,27,130,385,3,4,0,4,14,NA,55800,55800,NA,NA,12390,7,7,1,1,102.73529411764706,180.8676470588235
34005140009,NJ,005,140009,1079,31,765,214,1,41,0,7,20,941,26,690,173,1,33,0,4,14,NA,55800,55800,14040,NA,12390,7,7,1,1,170.5007262164125,300.17011619462596
34005145001,NJ,005,145001,1210,104,899,143,8,27,0,2,27,886,58,681,98,6,26,0,1,16,NA,57480,57480,12780,NA,12810,30,30,3,13,93,231
34005150001,NJ,005,150001,1988,122,1456,279,13,40,0,15,63,1477,87,1105,212,10,21,0,9,33,NA,08455,57510,13230,NA,12810,30,30,3,13,163.27356764564274,232.53683196918632
34005150002,NJ,005,150002,2069,127,1477,327,7,50,1,5,75,1495,82,1111,213,4,39,1,3,42,NA,08455,57510,11250,NA,12810,30,30,3,13,165.26336061627347,235.37072701011076
34005150003,NJ,005,150003,1902,158,1188,369,4,71,2,6,104,1325,100,843,260,4,61,2,5,50,NA,08455,57510,11250,NA,12810,30,30,3,13,146.4708714492056,208.6061627347135
34005150004,NJ,005,150004,3291,411,1710,876,25,137,4,20,108,2249,251,1224,557,20,121,3,9,64,NA,08455,57510,11250,NA,12810,30,30,3,13,248.61357727491574,354.07944150216656
34005150005,NJ,005,150005,1260,110,812,232,1,50,1,2,52,935,70,622,164,1,42,1,1,34,NA,08455,57510,11250,NA,12810,30,30,3,13,103.35869041887338,147.20510351468465
34005150006,NJ,005,150006,4250,400,2355,1241,30,93,5,16,110,2903,234,1752,770,16,67,4,10,50,NA,24300,57510,15660,11700,12810,30,30,3,13,320.9093885411652,457.0442946557535
34005150007,NJ,005,150007,1476,92,1106,217,2,23,2,3,31,1160,64,885,171,2,19,2,2,15,NA,57540,57510,15420,08490,12810,30,30,3,13,128.23110255175735,182.62879152623978
34005150008,NJ,005,150008,2041,269,556,1031,7,102,0,9,67,1664,203,496,816,7,94,0,4,44,NA,57540,57510,12780,NA,12810,30,30,3,13,183.94530572941744,261.9778526721233
34005150009,NJ,005,150009,1445,103,1063,174,5,56,3,3,38,1104,72,812,141,4,53,1,2,19,NA,08455,57510,NA,NA,12810,30,30,3,13,122.04063553201733,173.81222917669714
34005150010,NJ,005,150010,1995,162,1079,546,4,105,0,7,92,1500,111,855,385,4,92,0,5,48,NA,08455,57510,NA,NA,12810,30,30,3,13,165.81608088589311,236.15792007703416
34005150011,NJ,005,150011,1260,84,887,202,7,45,0,5,30,931,58,664,142,6,40,0,2,19,NA,15250,57510,NA,NA,12810,30,30,3,13,102.91651420317767,146.57534906114589
34005150012,NJ,005,150012,2937,276,1855,618,4,65,2,17,100,2043,181,1332,396,4,54,1,11,64,NA,15250,57510,18240,NA,12810,30,30,3,13,225.84150216658642,321.64708714492053
34005150013,NJ,005,150013,1251,84,948,150,5,22,0,1,41,882,48,682,106,2,19,0,1,24,NA,60840,57510,18240,NA,12810,30,30,3,13,97.49985556090515,138.86085700529608
34005150014,NJ,005,150014,1526,79,1209,148,5,39,2,7,37,1102,47,884,108,4,33,2,3,21,NA,60840,57510,18240,08490,12810,30,30,3,13,121.81954742416949,173.4973519499278
34005155001,NJ,005,155001,1007,19,940,34,2,3,0,0,9,750,11,702,25,2,3,0,0,7,NA,NA,63510,03690,NA,14010,7,7,3,13,126.20131512392514,178.80627212948914
34005155002,NJ,005,155002,999,86,809,53,4,0,0,15,32,755,65,617,34,1,0,0,14,24,NA,NA,63510,03690,NA,14010,7,7,3,13,127.0426572247513,179.9983139436857
34005155003,NJ,005,155003,1065,61,896,65,1,1,0,7,34,794,42,676,46,1,1,0,7,21,NA,NA,63510,03690,NA,14010,7,7,3,13,133.6051256111954,189.29624009441915
34005155004,NJ,005,155004,701,17,662,10,0,1,1,0,10,514,10,491,5,0,1,1,0,6,NA,NA,63510,NA,NA,14010,7,7,3,13,86.48996796493003,122.54189849940988
34005155005,NJ,005,155005,836,22,773,21,1,1,0,6,12,614,15,576,9,1,1,0,4,8,NA,NA,63510,NA,NA,14010,7,7,3,13,103.31680998145339,146.38273478334176
34005155006,NJ,005,155006,847,49,725,32,2,11,0,12,16,620,31,533,19,2,9,0,10,16,NA,NA,63510,NA,NA,14010,7,7,3,13,104.32642050244479,147.8131849603777
34005155007,NJ,005,155007,1328,51,1131,76,0,9,0,11,50,1009,34,869,56,0,7,0,10,33,NA,NA,63510,NA,NA,14010,7,7,3,13,169.78283594672064,240.55403810487272
34005155008,NJ,005,155008,1128,20,1034,49,0,7,0,8,10,875,16,812,31,0,3,0,7,6,NA,NA,63510,NA,NA,14010,7,7,3,13,147.23486764457934,208.60731748440398
34005160001,NJ,005,160001,760,7,726,12,0,7,0,1,7,601,5,577,8,0,3,0,1,7,NA,63660,63660,14040,NA,03120,7,7,1,1,101.0949953660797,237.00231696014828
34005160002,NJ,005,160002,852,10,823,1,1,9,0,0,8,634,9,613,1,1,5,0,0,5,NA,63660,63660,14040,NA,03120,7,7,1,1,106.64596848934198,250.01575532900833
34005160003,NJ,005,160003,1147,13,1076,33,2,7,0,1,15,923,9,875,27,2,4,0,1,5,NA,63660,63660,14040,NA,12390,7,7,1,1,155.25903614457832,363.98192771084337
34005165001,NJ,005,165001,1315,9,1283,3,0,8,0,1,11,942,3,919,2,0,8,0,1,9,NA,NA,66810,14880,08490,NA,8,8,3,13,82.35276073619632,270.7940403155127
34005165002,NJ,005,165002,2065,21,1980,30,4,20,0,1,9,1419,12,1365,18,3,14,0,1,6,NA,29430,66810,14880,08490,06570,8,8,3,12,124.0536809815951,407.9158632778265
34005165003,NJ,005,165003,1615,10,1563,14,0,13,0,2,13,1164,7,1127,11,0,12,0,2,5,NA,NA,66810,14880,08490,NA,8,8,3,12,101.76073619631902,334.6117440841367
34005165004,NJ,005,165004,1467,28,1414,4,3,2,0,0,16,1039,14,1009,4,0,1,0,0,11,NA,29430,66810,14880,08490,06570,8,8,3,12,90.83282208588957,298.6783523225241
34005170001,NJ,005,170001,1684,25,1607,13,3,22,0,2,12,1325,17,1274,9,3,15,0,1,6,NA,NA,68610,15420,08490,12810,8,8,3,13,147.9640262479494,439.85528474337946
34005170002,NJ,005,170002,1725,32,1653,4,2,20,0,0,14,1274,22,1222,3,2,16,0,0,9,NA,NA,68610,15420,08490,NA,8,8,3,13,142.26880712444338,422.92500585891725
34005170003,NJ,005,170003,1474,37,1391,19,10,7,0,4,6,1067,23,1018,15,7,3,0,0,1,NA,39885,68610,15420,08490,12810,8,8,3,13,119.1529177408015,354.20799156315917
34005170004,NJ,005,170004,1946,14,1857,53,7,8,0,0,7,1448,10,1387,32,7,6,0,0,6,NA,39885,68610,15420,08490,NA,8,8,3,13,161.6995547222873,480.6871338176705
34005170005,NJ,005,170005,2064,12,2017,21,1,7,0,0,6,1925,12,1884,18,1,7,0,0,3,NA,39885,68610,15420,08490,NA,8,8,3,13,214.96660417154908,639.035036325287
34005170006,NJ,005,170006,1495,14,1458,15,2,1,0,0,5,1495,14,1458,15,2,1,0,0,5,NA,39885,68610,15420,08490,NA,8,8,3,13,166.9480899929693,496.28954769158656
34005175001,NJ,005,175001,1477,20,1304,56,9,67,0,0,21,1089,18,970,41,4,48,0,0,8,NA,24300,69990,15660,11700,NA,30,30,4,2,94.61654135338345,311.14285714285717
34005175002,NJ,005,175002,1167,20,1066,44,1,14,0,1,21,869,10,809,28,1,10,0,1,10,NA,NA,69990,15660,11700,05220,30,30,4,2,75.50208855472013,248.28571428571428
34005175003,NJ,005,175003,583,17,553,3,0,4,0,0,6,436,6,418,3,0,4,0,0,5,NA,24300,69990,15660,11700,12810,30,30,4,2,37.88137009189641,124.57142857142857
34005180001,NJ,005,180001,702,9,680,10,1,0,0,0,2,488,3,477,6,1,0,0,0,1,NA,NA,72060,16020,08490,NA,9,9,3,13,44.77584204413473,153.40921409214093
34005180002,NJ,005,180002,2413,19,2336,29,1,23,0,0,5,1765,8,1720,18,1,17,0,0,1,NA,NA,72060,16020,08490,NA,9,9,3,13,161.94541231126595,554.8509485094851
34005180003,NJ,005,180003,1615,23,1547,25,0,11,0,0,9,1144,14,1098,21,0,5,0,0,6,NA,NA,72060,16020,08490,NA,9,9,3,13,104.96631823461092,359.63143631436316
34005180004,NJ,005,180004,2440,55,2266,76,5,18,0,2,18,1769,28,1683,36,5,10,0,0,7,NA,NA,72060,16020,08490,NA,9,9,3,13,162.31242740998837,556.1084010840109
34005185001,NJ,005,185001,621,106,490,18,0,2,0,1,4,439,48,383,5,0,1,0,0,2,NA,29430,77150,17040,08490,06570,9,9,2,12,65,230
34005190001,NJ,005,190001,2458,139,1501,686,1,64,0,6,61,1770,91,1145,454,1,48,0,5,26,NA,NA,78200,17730,13620,18000,7,7,4,13,196.62813479623824,393.60305642633233
34005190002,NJ,005,190002,1938,88,1516,250,3,45,3,4,29,1354,55,1076,168,3,34,1,4,13,9330,NA,78200,17730,13620,02460,7,7,4,13,150.4149686520376,301.0952194357367
34005190003,NJ,005,190003,1282,66,873,254,0,62,0,2,25,889,46,593,193,0,42,0,2,13,NA,NA,78200,17730,13620,NA,7,7,4,13,98.7584247648903,197.69102664576803
34005190004,NJ,005,190004,1539,155,995,299,7,44,0,3,36,1091,106,693,232,7,30,0,3,20,NA,NA,78200,17730,13620,NA,7,7,4,13,121.19847178683386,242.610697492163
34005192001,NJ,005,192001,1210,92,305,739,2,35,0,7,30,916,59,273,534,2,28,0,6,14,NA,NA,81440,04470,NA,18000,7,7,3,13,212.3098374679213,231.42908468776733
34005192002,NJ,005,192002,1196,70,362,711,2,10,1,1,39,861,44,309,481,1,8,1,1,16,NA,NA,81440,NA,NA,18000,7,7,3,13,199.5619760479042,217.53323353293413
34005192003,NJ,005,192003,1190,81,323,708,3,16,3,0,56,839,57,270,473,3,12,2,0,22,NA,NA,81440,NA,NA,18000,7,7,3,13,194.46283147989735,211.97489307100085
34005192004,NJ,005,192004,933,89,242,557,1,14,1,5,24,642,49,199,367,1,10,1,3,12,NA,NA,81440,NA,NA,18000,7,7,3,13,148.80230966638152,162.20248075278016
34005192005,NJ,005,192005,1151,60,231,784,4,13,2,12,45,788,37,198,507,2,13,2,6,23,NA,NA,81440,NA,NA,18000,7,7,3,13,182.64208725406328,199.0896492728828
34005192006,NJ,005,192006,1054,48,215,716,1,32,0,2,40,724,29,184,470,1,25,0,1,14,NA,NA,81440,NA,NA,18000,7,7,3,13,167.8082121471343,182.91993156544055
34005192007,NJ,005,192007,1007,76,163,697,0,24,0,1,46,717,46,143,476,0,18,0,1,33,NA,NA,81440,NA,NA,18000,7,7,3,13,166.18575705731394,181.15136869118905
34005192008,NJ,005,192008,1029,63,201,679,0,37,0,4,45,718,44,173,452,0,27,0,3,19,NA,NA,81440,NA,NA,18000,7,7,3,13,166.4175363558597,181.40402053036783
34005192009,NJ,005,192009,994,44,237,659,1,10,1,0,42,701,29,200,442,1,7,1,0,21,NA,NA,81440,NA,NA,18000,7,7,3,13,162.4772882805817,177.10893926432848
34005192010,NJ,005,192010,829,67,210,498,3,19,0,10,22,579,50,163,331,3,12,0,7,13,NA,NA,81440,NA,NA,18000,7,7,3,13,134.20021385799828,146.28541488451668
34005192011,NJ,005,192011,665,22,206,403,0,7,0,0,27,468,17,174,254,0,5,0,0,18,NA,NA,81440,03690,NA,18000,7,7,3,13,108.4727117194183,118.24106073567151
34005192012,NJ,005,192012,1088,62,248,673,2,44,1,8,50,781,46,208,454,2,39,1,5,26,NA,NA,81440,NA,NA,18000,7,7,3,13,181.01963216424292,197.32108639863128
34005192013,NJ,005,192013,1257,64,250,858,2,19,0,12,52,890,45,220,577,1,17,0,2,28,NA,NA,81440,NA,NA,18000,7,7,3,13,206.28357570573138,224.8601368691189
34005192014,NJ,005,192014,1002,82,270,589,1,11,0,6,43,745,55,237,414,1,10,0,3,25,NA,NA,81440,NA,NA,18000,7,7,3,13,172.6755774165954,188.22562018819502
34005192015,NJ,005,192015,917,67,173,619,1,17,0,1,39,637,45,151,405,1,14,0,1,20,NA,NA,81440,NA,NA,18000,7,7,3,13,147.64341317365268,160.93922155688622
34005192016,NJ,005,192016,1079,67,242,732,9,15,0,0,14,784,42,204,509,7,12,0,0,10,NA,NA,81440,NA,NA,18000,7,7,3,13,181.71497005988022,198.07904191616765
34005192017,NJ,005,192017,581,41,79,429,4,11,0,1,16,419,27,68,309,2,4,0,1,8,NA,NA,81440,NA,NA,18000,7,7,3,13,97.11552609067579,105.86112061591103
34005192018,NJ,005,192018,1081,59,270,689,7,27,0,0,29,806,35,241,484,4,22,0,0,20,NA,NA,81440,NA,NA,18000,7,7,3,13,186.81411462788708,203.63738237810094
34005192019,NJ,005,192019,904,66,186,600,3,9,0,0,40,672,49,169,421,2,6,0,0,25,NA,NA,81440,NA,NA,18000,7,7,3,13,155.7556886227545,169.7820359281437
34005192020,NJ,005,192020,1030,85,245,663,1,17,0,3,16,767,58,205,474,1,13,0,3,13,NA,NA,81440,NA,NA,18000,7,7,3,13,177.77472198460222,193.78396065012834
34005192021,NJ,005,192021,867,36,297,507,2,5,0,0,20,634,23,255,341,2,5,0,0,8,NA,NA,81440,NA,NA,18000,7,7,3,13,146.9480752780154,160.18126603934988
34005192022,NJ,005,192022,488,21,136,302,0,2,0,12,15,372,13,121,223,0,1,0,5,9,NA,NA,81440,NA,NA,18000,7,7,3,13,86.2218990590248,93.98648417450812
34005192023,NJ,005,192023,796,49,210,475,10,24,0,1,27,577,34,181,330,4,14,0,1,13,NA,NA,81440,NA,NA,18000,7,7,3,13,133.73665526090676,145.78011120615912
34005192024,NJ,005,192024,735,61,150,491,1,25,0,0,7,524,38,126,333,1,22,0,0,4,NA,NA,81440,NA,NA,18000,7,7,3,13,121.45235243798118,132.3895637296835
34005192025,NJ,005,192025,692,27,101,541,1,3,0,0,19,500,18,96,369,1,3,0,0,13,NA,NA,81440,NA,NA,18000,7,7,3,13,115.8896492728828,126.32591958939264
34005192026,NJ,005,192026,760,58,183,478,0,8,0,2,31,553,36,151,347,0,5,0,0,14,NA,NA,81440,NA,NA,18000,7,7,3,13,128.17395209580837,139.71646706586827
34005192027,NJ,005,192027,724,39,173,501,1,0,0,1,9,548,33,152,354,1,0,0,1,7,NA,NA,81440,17730,13620,18000,7,7,3,13,127.01505560307956,138.45320786997434
34005192028,NJ,005,192028,1064,59,245,709,2,12,0,3,34,787,40,208,502,1,11,0,1,24,NA,NA,81440,17730,13620,18000,7,7,3,13,182.41030795551754,198.836997433704
34005192029,NJ,005,192029,770,53,201,499,0,6,0,0,11,573,34,186,341,0,5,0,0,7,NA,NA,81440,10950,08490,18000,7,7,3,13,132.8095380667237,144.76950384944396
34005192030,NJ,005,192030,911,29,210,618,6,4,1,13,30,664,22,193,421,5,2,1,9,11,NA,NA,81440,NA,NA,18000,7,7,3,13,153.90145423438835,167.76082121471342
34005192031,NJ,005,192031,619,34,179,374,1,3,0,4,24,451,21,154,263,1,3,0,1,8,NA,NA,81440,17730,13620,18000,7,7,3,13,104.5324636441403,113.94597946963216
34005192032,NJ,005,192032,827,51,183,527,1,20,0,9,36,615,33,158,378,1,17,0,8,20,NA,NA,81440,17730,13620,18000,7,7,3,13,142.54426860564584,155.38088109495294
34005192033,NJ,005,192033,779,33,168,553,1,2,0,2,20,559,17,138,386,1,2,0,0,15,NA,NA,81440,NA,NA,18000,7,7,4,2,50.34426764053737,78.9249380461719
34005192034,NJ,005,192034,705,12,146,515,5,9,1,5,12,557,9,133,389,4,9,1,2,10,NA,NA,81440,NA,NA,18000,7,7,3,13,129.10106928999144,140.7270744225834
34005192035,NJ,005,192035,1226,87,164,902,4,35,1,0,33,937,62,150,675,3,26,0,0,21,NA,NA,81440,17730,13620,18000,7,7,3,13,217.17720273738237,236.7347733105218
34005192036,NJ,005,192036,848,44,156,621,5,8,0,1,13,634,29,130,454,4,8,0,1,8,NA,NA,81440,17730,13620,18000,7,7,3,13,146.9480752780154,160.18126603934988
34005195001,NJ,005,195001,1170,14,1135,7,1,4,0,0,9,868,9,847,6,1,2,0,0,3,NA,60840,82420,18240,08490,12810,9,9,3,13,111,319
34005200001,NJ,005,200001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,82960,82960,11250,NA,12810,30,30,3,13,0,0
34005200002,NJ,005,200002,748,84,354,223,2,49,0,1,35,526,52,279,128,2,38,0,1,26,NA,82960,82960,11250,11700,12810,30,30,4,13,53,94
34007005001,NJ,007,5001,1187,42,1098,11,2,12,1,0,21,895,31,831,9,2,9,1,0,12,NA,02200,02200,NA,NA,01050,6,6,1,1,177.13406688866368,312.4142174605473
34007005002,NJ,007,5002,880,10,846,6,3,1,0,3,11,649,7,627,4,2,1,0,1,7,NA,02200,02200,NA,NA,01050,6,6,1,1,128.44693788909802,226.5439409294918
34007005003,NJ,007,5003,1291,21,1252,1,0,13,0,0,4,1030,13,1003,1,0,10,0,0,3,NA,02200,02200,10890,NA,01050,6,6,1,1,203.85261329086433,359.5381497031996
34007005004,NJ,007,5004,954,6,943,0,0,4,0,0,1,696,3,690,0,0,3,0,0,0,NA,02200,02200,10890,NA,01050,6,6,1,1,137.74895034023456,242.95005067323007
34007005005,NJ,007,5005,741,15,714,5,0,5,0,1,1,573,10,555,3,0,4,0,1,0,NA,02200,02200,NA,NA,01050,6,6,1,1,113.40538584045171,200.01491240770235
34007005006,NJ,007,5006,626,6,593,2,1,20,0,0,4,490,5,464,2,1,16,0,0,2,NA,02200,02200,NA,NA,01050,6,6,1,1,96.97842768206166,171.0424207325901
34007005007,NJ,007,5007,629,7,599,13,1,6,0,0,3,459,3,441,10,1,4,0,0,0,NA,02200,02200,NA,NA,01050,6,6,1,1,90.84305776748226,160.2213696250181
34007005008,NJ,007,5008,846,7,830,0,0,6,0,1,2,647,7,637,0,0,2,0,1,0,NA,02200,02200,NA,NA,01050,6,6,1,1,128.05110757202837,225.84580859997106
34007005009,NJ,007,5009,875,3,857,1,0,11,0,0,3,621,3,607,1,0,9,0,0,1,NA,02200,02200,NA,NA,01050,6,6,1,1,122.90531345012307,216.77008831620097
34007005010,NJ,007,5010,1153,22,1118,2,3,4,0,0,4,847,14,825,2,2,2,0,0,2,NA,02200,02200,NA,NA,01050,6,6,1,1,167.63413927899234,295.6590415520486
34007010001,NJ,007,10001,1102,7,1087,4,1,1,0,0,2,868,5,856,3,1,1,0,0,2,NA,02230,02230,NA,NA,01080,6,6,1,1,277,252
34007015001,NJ,007,15001,2116,30,2029,13,2,27,0,0,15,1614,21,1545,11,2,23,0,0,12,NA,03250,03250,01170,01770,06330,5,5,1,1,288.2555476020043,520.1886184681459
34007015002,NJ,007,15002,1897,71,1688,66,5,40,1,2,24,1530,50,1381,50,4,30,1,1,13,NA,03250,03250,01170,NA,06390,5,5,1,1,273.2534001431639,493.1156048675734
34007015003,NJ,007,15003,3071,100,2694,203,7,33,1,1,32,2444,77,2139,164,4,30,0,0,30,NA,03250,03250,01170,01770,NA,5,5,1,1,436.4910522548318,787.6957766642806
34007020001,NJ,007,20001,2059,154,1609,15,0,222,0,18,41,1611,110,1290,13,0,157,0,15,26,NA,04750,04750,01380,01770,06330,5,5,1,1,378.4640215198386,495.28950907868193
34007020002,NJ,007,20002,1662,42,1532,11,0,43,0,0,34,1323,30,1236,10,0,28,0,0,19,NA,04750,04750,01380,01770,06330,5,5,1,1,310.80564895763285,406.74613315400137
34007020003,NJ,007,20003,1872,70,1647,89,2,45,0,0,19,1498,49,1339,64,2,30,0,0,14,NA,04750,04750,01380,01770,NA,5,5,1,1,351.91750728536203,460.5485317193455
34007020004,NJ,007,20004,1479,20,1430,3,0,9,0,0,17,1188,12,1157,2,0,6,0,0,11,NA,04750,04750,01380,01770,03900,5,5,1,1,279.09078681909887,365.24142568930733
34007020005,NJ,007,20005,1099,28,1058,1,0,1,0,0,11,863,20,835,1,0,1,0,0,6,NA,04750,04750,01380,01770,NA,5,5,1,1,202.74019278188746,265.3226854965254
34007020006,NJ,007,20006,1811,51,1737,10,1,6,0,0,6,1397,37,1347,6,1,4,0,0,2,NA,04750,04750,01380,01770,06000,5,5,1,1,328.190091907644,429.49686169020396
34007020007,NJ,007,20007,1280,29,1225,1,1,18,2,0,4,1042,25,1003,1,1,10,1,0,1,NA,04750,04750,01380,01770,06330,5,5,1,1,244.7917507285362,320.3548531719345
34007025001,NJ,007,25001,1526,40,1393,40,1,33,0,0,19,1184,21,1092,29,1,29,0,0,12,NA,05440,05440,01590,04380,NA,6,6,1,1,165.7497842968076,340.94909404659194
34007025002,NJ,007,25002,2032,33,1907,35,0,27,0,2,28,1483,21,1397,28,0,20,0,2,15,NA,05440,05440,01590,04380,NA,6,6,1,1,207.6072044866264,427.0502588438309
34007025003,NJ,007,25003,2591,57,2403,56,12,43,0,0,20,1969,38,1842,38,8,31,0,0,12,NA,05440,05440,01590,04380,NA,6,6,1,1,275.643011216566,567.0006471095772
34007030001,NJ,007,30001,1680,141,1226,194,2,93,1,5,18,1273,95,937,152,2,70,1,3,13,NA,05440,05470,01620,09060,NA,6,6,1,1,188.38843606724402,291.82373917473257
34007030002,NJ,007,30002,934,27,521,344,3,20,2,1,16,646,15,362,240,3,16,1,1,8,NA,05440,05470,01620,09060,NA,6,6,1,1,95.6001018848701,148.08965868568518
34007030003,NJ,007,30003,911,12,866,19,2,6,0,0,6,693,8,662,16,1,5,0,0,1,NA,05440,05470,01620,09060,NA,6,6,1,1,102.55552725420276,158.8639836984208
34007030004,NJ,007,30004,1765,74,1580,64,1,23,1,0,22,1314,45,1193,47,1,15,1,0,12,NA,05440,05470,01620,09060,NA,6,6,1,1,194.45593479368313,301.2226184411615
34007035001,NJ,007,35001,1568,100,1322,90,1,18,0,2,35,1167,68,1001,59,0,14,0,1,24,NA,08170,08170,02370,01770,06000,5,5,1,1,151.17843710823234,223.84162139573758
34007035002,NJ,007,35002,786,11,759,6,0,4,0,1,5,579,5,564,5,0,2,0,1,2,NA,08170,08170,02370,05820,06000,5,5,1,1,75.0062682824906,111.05766819891349
34007040101,NJ,007,40101,907,449,125,288,1,25,1,3,15,669,305,116,209,1,25,0,3,10,NA,10000,10000,NA,NA,02640,5,5,1,1,132.6631116319953,83.55476120714913
34007040102,NJ,007,40102,2516,1125,197,1161,6,8,0,0,19,1992,741,196,1023,5,8,0,0,19,NA,10000,10000,NA,NA,02640,5,5,1,1,395.014825666569,248.79085848227365
34007040201,NJ,007,40201,1288,298,272,616,7,65,0,3,27,1080,213,267,501,7,65,0,3,24,NA,10000,10000,NA,NA,02640,5,5,1,1,214.16466451801935,134.8866100205098
34007040202,NJ,007,40202,551,241,47,260,0,0,0,0,3,392,146,46,197,0,0,0,0,3,NA,10000,10000,NA,NA,02640,5,5,1,1,77.73384119542924,48.95884363707393
34007040301,NJ,007,40301,1585,305,323,936,7,1,0,0,13,1575,299,322,933,7,1,0,0,13,NA,10000,10000,NA,NA,02640,5,5,1,1,312.3234690887782,196.7096396132435
34007040302,NJ,007,40302,880,319,18,527,6,0,0,3,7,695,226,18,436,6,0,0,3,6,NA,10000,10000,NA,NA,02640,5,5,1,1,137.81892762965134,86.80203144838363
34007040401,NJ,007,40401,918,466,31,407,0,4,0,0,10,641,308,29,295,0,4,0,0,5,NA,10000,10000,NA,NA,02640,5,5,1,1,127.11069440375036,80.05770094735814
34007040501,NJ,007,40501,1085,673,34,356,2,14,0,0,6,709,398,31,263,2,10,0,0,5,NA,10000,10000,NA,NA,02640,5,5,1,1,140.59513624377382,88.55056157827913
34007040601,NJ,007,40601,714,441,29,235,1,2,0,3,3,422,254,25,138,1,2,0,1,1,NA,10000,10000,NA,NA,02640,5,5,1,1,83.68285965426311,52.70569391542143
34007040602,NJ,007,40602,417,139,9,257,0,0,0,6,6,257,71,5,175,0,0,0,2,4,NA,10000,10000,NA,NA,02640,5,5,1,1,50.96325813067682,32.09801738451021
34007040603,NJ,007,40603,1325,499,32,774,1,8,0,0,11,816,258,28,514,1,6,0,0,9,NA,10000,10000,NA,NA,02640,5,5,1,1,161.8133020802813,101.91432757105187
34007040701,NJ,007,40701,999,169,16,793,4,6,1,0,10,623,70,10,525,3,5,1,0,9,NA,10000,10000,NA,NA,02640,5,5,1,1,123.54128332845005,77.80959078034965
34007040702,NJ,007,40702,310,120,4,183,1,0,0,0,2,178,56,1,118,1,0,0,0,2,NA,10000,10000,NA,NA,02640,5,5,1,1,35.2975095224143,22.23131165152847
34007040703,NJ,007,40703,1312,281,51,935,1,9,0,4,31,773,144,47,555,1,8,0,1,17,NA,10000,10000,NA,NA,02640,5,5,1,1,153.2863756226194,96.54384217208712
34007040704,NJ,007,40704,1132,243,33,832,2,3,0,2,17,739,132,31,562,1,3,0,0,10,NA,10000,10000,NA,NA,02640,5,5,1,1,146.54415470260767,92.29741185662662
34007040705,NJ,007,40705,492,80,0,404,0,0,0,0,8,294,40,0,250,0,0,0,0,4,NA,10000,10000,NA,NA,02640,5,5,1,1,58.30038089657193,36.71913272780545
34007040801,NJ,007,40801,571,164,37,360,1,0,0,0,9,403,99,34,265,1,0,0,0,4,NA,10000,10000,NA,NA,02640,5,5,1,1,79.91514796366832,50.33268873913468
34007040802,NJ,007,40802,1031,249,3,754,2,1,1,0,21,475,119,2,345,1,1,0,0,7,NA,10000,10000,NA,NA,02640,5,5,1,1,94.19279226486961,59.32512940716867
34007040803,NJ,007,40803,846,242,74,408,2,95,1,0,24,513,133,59,244,1,65,1,0,10,NA,10000,10000,NA,NA,02640,5,5,1,1,101.72821564605918,64.07113975974215
