GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,DISTRICT,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
18037000023,IN,037,00023,1313,252,1044,4,2,8,0,0,3,935,152,769,4,2,6,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,9,9,192.23300970873785,259.1585760517799
18037000024,IN,037,00024,488,0,487,0,0,0,0,0,1,354,0,353,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,9,72.7812678469446,98.11993146773273
18037000025,IN,037,00025,1092,20,1066,1,1,0,0,0,4,765,6,756,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,9,157.28155339805824,212.0388349514563
18037000026,IN,037,00026,707,15,685,0,2,3,0,0,2,505,6,493,0,2,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,9,9,70.30392156862744,87.13725490196079
18037000027,IN,037,00027,713,2,710,0,0,0,0,0,1,483,1,481,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,9,67.24117647058823,83.34117647058824
18037000028,IN,037,00028,765,4,758,0,0,0,0,0,3,542,1,538,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,9,9,75.45490196078431,93.52156862745099
18037000029,IN,037,00029,1173,11,1153,1,2,3,1,0,2,862,5,852,1,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9,9,266.21553693830924,243.89413556740288
18037000035,IN,037,00035,1153,14,1132,0,1,3,0,0,3,880,11,865,0,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,9,208.98803046789988,257.1853463910047
18037000038,IN,037,00038,1457,98,1338,2,0,10,0,0,9,1123,69,1038,1,0,9,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,9,9,266.6972252448313,328.20357272397536
18037000040,IN,037,00040,998,16,971,1,0,3,0,0,7,697,8,682,1,0,3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,9,9,165.52801958650707,203.7024845846935
18037000041,IN,037,00041,1373,111,1248,3,3,4,1,0,3,1090,66,1014,3,2,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,9,258.8601741022851,318.55912223431267
18037000043,IN,037,00043,1107,2,1102,0,0,1,0,2,0,757,1,755,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9,9,179.7772034820457,221.23784911135292
18037000PP1,IN,037,PP1,3779,31,3727,2,1,6,2,0,10,2703,23,2667,2,1,5,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,9,9,641.9257344940153,789.9681719260066
18037000PP2,IN,037,PP2,5083,167,4833,33,6,18,0,1,25,3778,102,3628,15,3,15,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,9,9,897.2236126224157,1104.1434530286542
18037030-31,IN,037,30-31,2449,9,2434,0,0,1,0,0,5,1764,5,1757,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,9,544.7844630616908,499.1058644325971
18039000002,IN,039,00002,1722,163,1487,18,3,22,0,5,24,1273,94,1136,9,3,15,0,4,12,NA,NA,NA,NA,NA,NA,NA,NA,3,2,144.36607821944676,265.8007285537008
18039000003,IN,039,00003,1753,505,1203,14,6,7,0,1,17,1225,327,874,7,6,5,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,3,2,138.9225811616829,255.778391577599
18039000004,IN,039,00004,887,28,841,3,0,14,0,0,1,617,18,591,2,0,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,69.9716184300068,128.82878988030905
18039000005,IN,039,00005,1848,601,1229,3,5,0,0,0,10,1275,404,858,3,5,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,3,2,144.5928905968536,266.21832592770505
18039000006,IN,039,00006,1661,275,1311,15,8,20,0,1,31,1185,169,980,9,5,11,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,3,2,134.3863336135463,247.42644409751412
18039000007,IN,039,00007,2389,660,1629,22,8,29,0,1,40,1624,396,1165,16,5,23,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,3,4,184.1716504543453,339.0890676914455
18039000008,IN,039,00008,1636,745,826,20,4,12,1,0,28,1196,517,634,14,3,9,1,0,18,NA,NA,NA,NA,NA,NA,NA,NA,3,2,135.63380168928384,249.72322965453745
18039000009,IN,039,00009,1141,242,883,4,0,6,0,0,6,818,149,662,2,0,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,92.76626235939314,170.79732596773547
18039000011,IN,039,00011,1273,216,1020,17,2,6,0,1,11,906,135,749,7,2,6,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,3,2,102.74600696529363,189.1716104239222
18039000012,IN,039,00012,772,148,591,11,0,9,0,0,13,586,90,476,8,0,7,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,3,2,66.45602658020096,122.35603058324325
18039000013,IN,039,00013,1825,153,1625,11,4,17,0,1,14,1584,103,1445,9,2,17,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,3,2,179.6354029062087,330.7371202113606
18039000014,IN,039,00014,853,57,763,3,1,8,1,0,20,657,34,606,3,1,7,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,3,2,74.50786597814339,137.1807373603939
18039000015,IN,039,00015,2651,169,2382,9,1,73,0,0,17,2275,118,2085,9,1,52,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,3,2,257.9990793002682,475.0170129298267
18039000016,IN,039,00016,2137,376,1680,21,8,21,0,0,31,1543,238,1256,14,5,19,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,3,2,174.98574916936872,322.17637404427364
18039000017,IN,039,00017,1859,502,1263,38,4,6,0,11,35,1204,297,872,19,1,5,0,2,8,NA,NA,NA,NA,NA,NA,NA,NA,3,2,136.54105119891116,251.3936191505544
18039000019,IN,039,00019,493,16,423,18,1,29,0,0,6,491,16,421,18,1,29,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,3,2,55.682438653376565,102.5201553180417
18039000022,IN,039,00022,2032,162,1847,5,1,6,0,0,11,1437,91,1329,3,1,5,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,3,2,162.96469316680677,300.0437132220488
18039000025,IN,039,00025,1370,238,879,195,10,5,0,0,43,1069,154,743,137,10,4,0,0,21,NA,NA,NA,NA,NA,NA,NA,NA,3,4,216.5711084515291,318.81357744900816
18039000026,IN,039,00026,1101,174,793,81,9,9,0,0,35,892,141,654,62,8,7,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,3,4,180.712281327188,266.02592243640345
18039000030,IN,039,00030,1456,132,1214,75,2,3,0,8,22,1036,75,892,51,1,3,0,1,13,NA,NA,NA,NA,NA,NA,NA,NA,3,4,209.88556441139772,308.97181126021746
18039000032,IN,039,00032,1349,36,1240,37,6,12,0,0,18,983,24,913,23,4,10,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,3,4,199.14817549845944,293.1653382903415
18039000036,IN,039,00036,1056,37,995,17,0,3,0,0,4,838,21,803,11,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,169.77230017060936,249.92121412747318
18039000037,IN,039,00037,666,8,640,12,0,2,0,0,4,546,5,528,9,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,75.05906830406983,142.91423931797422
18039000041,IN,039,00041,1680,114,1443,57,4,21,0,8,33,1189,75,1047,33,4,10,0,3,17,NA,NA,NA,NA,NA,NA,NA,NA,3,4,240.88217768837055,354.60181813551986
18039000042,IN,039,00042,1959,214,1587,90,11,8,0,2,47,1431,148,1188,63,9,5,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,3,4,289.9095006493341,426.7747701866517
18039000043,IN,039,00043,2004,508,1025,375,13,17,3,11,52,1307,325,742,200,12,9,1,3,15,NA,NA,NA,NA,NA,NA,NA,NA,3,4,264.7880624379313,389.793588143923
18039000044,IN,039,00044,2169,473,1369,252,15,4,1,0,55,1421,273,982,133,11,4,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,3,4,287.8835782129306,423.792416796109
18039000045,IN,039,00045,1302,211,887,175,2,7,0,1,19,946,145,684,108,1,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,3,4,191.65226248376666,282.13063074533375
18039000047,IN,039,00047,1566,224,340,953,3,6,0,9,31,1062,137,259,644,3,3,0,3,13,NA,NA,NA,NA,NA,NA,NA,NA,3,4,215.1529627460467,316.72593007562836
18039000049,IN,039,00049,1615,476,593,480,6,19,0,0,41,1070,309,436,302,5,10,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,3,4,216.77370069516945,319.1118127880624
18039000050,IN,039,00050,1394,423,274,624,7,26,0,2,38,922,263,204,419,5,13,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,3,4,186.79004863639838,274.9729826080314
18039000055,IN,039,00055,1967,307,1298,305,6,12,0,0,39,1364,198,974,165,5,11,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,3,4,276.335820325431,406.79300247001606
18039000056,IN,039,00056,687,72,458,144,0,1,0,0,12,505,39,357,103,0,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,3,4,102.30908303837437,150.6088462224033
18039000058,IN,039,00058,1995,60,1834,71,2,11,0,3,14,1423,39,1323,41,2,8,0,1,9,NA,NA,NA,NA,NA,NA,NA,NA,3,4,288.28876270021135,424.3888874742176
18039000059,IN,039,00059,1512,76,1372,26,5,9,4,0,20,1094,46,1001,17,5,9,3,0,13,NA,NA,NA,NA,NA,NA,NA,NA,3,2,221.63591454253773,326.26946092536474
18039000061,IN,039,00061,1796,62,1450,217,6,26,0,2,33,1175,26,1020,100,4,16,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,3,4,238.0458862774057,350.42652338876013
18039000062,IN,039,00062,2584,70,2383,69,3,37,4,2,16,1886,40,1762,47,3,24,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,3,4,382.0889715056912,562.4718494563418
18039000064,IN,039,00064,1744,27,1618,34,2,51,0,2,10,1261,17,1171,25,2,39,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,3,2,173.35070536892314,330.0638384248452
18039000066,IN,039,00066,1825,99,1639,53,3,1,0,0,30,1322,55,1215,32,3,1,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,3,4,181.73642545417638,346.0304475794174
18039000067,IN,039,00067,2302,63,2168,24,7,8,0,1,31,1793,37,1712,16,3,5,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,3,2,246.48518217801686,469.3136100679996
18039000068,IN,039,00068,1954,194,1710,15,5,4,0,1,25,1272,124,1123,5,3,3,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,3,2,116.1351545650611,254.21710999281092
18039000069,IN,039,00069,1187,12,1167,1,0,3,0,1,3,756,6,748,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,69.02372393961178,151.09130122214233
18039000070,IN,039,00070,1828,57,1755,1,2,9,0,0,4,1368,36,1322,1,0,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3,2,175.30666666666667,381.6888888888889
18039000071,IN,039,00071,1559,55,1491,1,5,6,0,0,1,1112,32,1071,1,3,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,142.50074074074075,310.26172839506177
18039000072,IN,039,00072,2441,60,2338,3,0,26,0,4,10,1570,24,1517,3,0,18,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,3,2,201.1925925925926,438.0493827160494
18039000075,IN,039,00075,2040,103,1836,66,2,7,0,2,24,1385,49,1284,36,2,5,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,3,4,201.63304252998907,275.8924027626317
18039000076,IN,039,00076,780,7,748,8,5,5,0,3,4,630,4,606,8,3,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,91.71755725190839,125.49618320610686
18039000078,IN,039,00078,2342,62,2262,0,7,1,0,0,10,1535,33,1489,0,7,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,3,2,113,396
18039000080,IN,039,00080,3199,59,2986,73,11,17,1,6,46,2217,28,2113,41,7,11,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,3,4,273.67234712874125,467.0209079192324
18039000081,IN,039,00081,1387,49,1299,9,1,9,0,1,19,1023,28,976,9,0,6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,126.28182729485896,215.49949878275814
18039000083,IN,039,00083,4153,30,4099,4,3,4,0,0,13,2451,14,2424,1,3,2,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,3,2,149,394
18039000084,IN,039,00084,2861,50,2752,15,2,21,0,4,17,1867,28,1817,3,2,14,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,3,2,136,501
18039000087,IN,039,00087,1890,11,1846,4,5,16,0,0,8,1283,7,1253,1,5,13,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3,2,94.812893081761,319.30907457322553
18039000088,IN,039,00088,2925,96,2721,16,2,57,0,0,33,1984,60,1861,14,2,35,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,3,2,146.61635220125785,493.7717879604672
18039000089,IN,039,00089,2953,12,2860,5,4,38,2,2,30,2011,9,1954,4,1,27,2,1,13,NA,NA,NA,NA,NA,NA,NA,NA,3,2,119.90179745725558,398.0563349408154
18039000090,IN,039,00090,4075,41,3997,6,1,15,0,0,15,2551,25,2508,1,1,10,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,3,2,152.09820254274442,504.9436650591846
18039000091,IN,039,00091,1618,24,1558,8,0,3,1,3,21,1197,16,1166,2,0,2,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,3,2,142.69256756756758,438.47635135135135
18039000092,IN,039,00092,1253,22,1212,3,1,8,0,0,7,875,8,855,2,1,7,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,104.30743243243244,320.52364864864865
18039000093,IN,039,00093,1115,33,1047,7,2,2,1,0,23,828,20,786,4,2,2,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,3,2,89.8224852071006,163.15029585798817
18039000094,IN,039,00094,3384,269,2926,58,8,50,0,2,71,2330,165,2071,25,6,28,0,1,34,NA,NA,NA,NA,NA,NA,NA,NA,3,2,252.76134122287968,459.1065088757397
18039000095,IN,039,00095,2520,45,2411,16,8,13,0,1,26,1912,29,1849,11,4,10,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,3,2,207.41617357001974,376.7431952662722
18039000096,IN,039,00096,3429,35,3295,9,24,9,0,1,56,2346,17,2262,9,18,8,0,1,31,NA,NA,NA,NA,NA,NA,NA,NA,3,2,223,424
180390000P1,IN,039,P1,7790,594,6377,498,19,159,0,12,131,5751,380,4878,288,15,120,0,3,67,NA,NA,NA,NA,NA,NA,NA,NA,3,4,790.5946919719883,1505.3109712777834
180390000P3,IN,039,P3,7003,1585,3977,1099,14,146,8,19,155,5224,1018,3202,777,13,111,4,11,88,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1058.3418807771639,1557.981411219475
180390000P4,IN,039,P4,7054,981,5739,209,5,56,4,10,50,5085,654,4180,183,4,38,0,3,23,NA,NA,NA,NA,NA,NA,NA,NA,3,2,576.6704695568633,1061.7413234057885
180390000P6,IN,039,P6,3562,47,3260,118,8,65,5,13,46,2691,25,2501,84,6,45,3,7,20,NA,NA,NA,NA,NA,NA,NA,NA,3,2,369.93397949862987,704.3630366385872
18039000103,IN,039,00103,1418,32,1351,15,4,8,0,0,8,1058,15,1022,9,2,5,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,3,2,145.444128691769,276.92905713995737
18039000108,IN,039,00108,1763,29,1678,24,6,6,0,5,15,1287,12,1237,19,6,2,0,2,9,NA,NA,NA,NA,NA,NA,NA,NA,3,4,158.87068595159673,271.1122726621796
18039000111,IN,039,00111,1407,101,1247,25,2,20,0,1,11,966,53,880,14,2,13,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3,4,195.70410735657356,288.095337526419
18039000112,IN,039,00112,2532,129,2289,38,2,47,6,4,17,1793,79,1642,26,2,34,2,0,8,NA,NA,NA,NA,NA,NA,NA,NA,3,4,363.24789284713916,534.7359629242953
18039000113,IN,039,00113,1507,51,1413,9,1,19,2,0,12,1054,22,1010,4,1,11,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,213.53222479692394,314.34004736319423
18039000116,IN,039,00116,608,6,582,7,1,4,0,0,8,478,6,459,5,1,3,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,96.83909246008504,142.55649206793817
18039000118,IN,039,00118,1730,20,1670,2,1,27,0,1,9,1185,11,1152,1,1,16,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3,2,87.57075471698113,294.9191374663073
18039000119,IN,039,00119,801,13,754,26,3,3,0,0,2,584,8,553,17,3,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,4,118.31387028596164,174.16943800769016
18039000121,IN,039,00121,765,33,711,19,0,0,0,0,2,571,19,536,14,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,115.68017111863716,170.29237859998472
18039000168,IN,039,00168,1058,15,1034,1,0,2,0,0,6,754,10,736,1,0,2,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,3,2,68.8411214953271,150.69158878504672
18039027-54,IN,039,27-54,4456,1260,1707,1358,8,11,13,17,82,2872,836,1213,762,8,7,6,3,37,NA,NA,NA,NA,NA,NA,NA,NA,3,4,581.8449237350717,856.531893763846
18039034-35,IN,039,34-35,2199,52,2064,31,3,31,0,2,16,1641,29,1569,17,2,19,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,3,4,332.45387181380664,489.4041913880472
18039038-39,IN,039,38-39,4954,195,4453,146,13,56,0,8,83,3667,107,3373,96,10,41,0,2,38,NA,NA,NA,NA,NA,NA,NA,NA,3,4,504.1055008626814,959.8287831117426
18039046-57,IN,039,46-57,3525,379,2524,472,18,13,0,6,113,2475,261,1869,275,11,9,0,3,47,NA,NA,NA,NA,NA,NA,NA,NA,3,4,501.4158030098546,738.1324641593033
18039073-74,IN,039,73-74,4826,61,4578,97,8,17,0,1,64,3487,37,3337,66,8,8,0,0,31,NA,NA,NA,NA,NA,NA,NA,NA,3,4,507.6494002181025,694.6114140312615
18039079-82,IN,039,79-82,3380,183,2871,226,3,17,0,4,76,2456,103,2174,137,3,11,0,0,28,NA,NA,NA,NA,NA,NA,NA,NA,3,4,303.1751396248031,517.3673206358299
18039085-86,IN,039,85-86,3409,41,3338,2,4,4,0,0,20,2362,29,2316,1,4,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,3,2,256,804
1803963-102,IN,039,63-102,2120,45,1986,42,1,35,1,0,10,1617,32,1523,31,1,27,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,222.29031766974526,423.2460164416929
180410000P1,IN,041,P1,2878,16,2817,35,1,0,1,1,7,2316,9,2277,24,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,9,7,531.5981918633853,667.9292817679558
180410000P2,IN,041,P2,1467,15,1425,18,2,0,0,0,7,1110,10,1083,10,2,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,9,7,310.89988751406077,366.67041619797527
18041000501,IN,041,00501,1068,0,1062,1,1,0,0,0,4,777,0,773,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,9,7,174,174
18041001001,IN,041,01001,933,14,867,38,2,1,0,0,11,694,11,645,33,0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,9,7,159.29583124058263,200.14806629834254
18041001002,IN,041,01002,1295,6,1261,11,1,8,0,0,8,1000,3,983,7,1,4,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,9,7,229.53289804118532,288.3977900552486
18041001003,IN,041,01003,1075,4,1037,8,2,10,0,0,14,811,4,788,3,2,8,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,9,7,186.1511803114013,233.89060773480662
18041001004,IN,041,01004,1165,16,1008,120,1,0,0,1,19,822,8,706,97,1,0,0,1,9,NA,NA,NA,NA,NA,NA,NA,NA,9,7,188.67604218985434,237.06298342541436
18041001005,IN,041,01005,831,0,804,11,2,0,0,0,14,603,0,587,8,2,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,9,7,138.40833751883474,173.9038674033149
18041001006,IN,041,01006,1014,13,983,11,0,1,0,0,6,760,7,741,8,0,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,9,7,174.44500251130083,219.18232044198894
18041001007,IN,041,01007,855,5,810,30,0,5,0,0,5,625,4,597,19,0,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,9,7,143.45806127574085,180.2486187845304
18041001008,IN,041,01008,665,3,639,14,0,0,0,3,6,498,2,480,12,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,9,7,114.3073832245103,143.62209944751382
18041001010,IN,041,01010,423,1,418,0,2,0,0,0,2,350,1,345,0,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,9,7,80.33651431441486,100.93922651933701
18041001013,IN,041,01013,1190,1,1174,9,1,0,0,3,2,844,1,834,4,1,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,9,7,193.72576594676042,243.40773480662983
18041001014,IN,041,01014,839,1,813,11,0,10,0,0,4,632,1,611,9,0,8,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,9,7,145.06479156202911,182.26740331491712
18041001501,IN,041,01501,309,0,309,0,0,0,0,0,0,236,0,236,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9,7,60,93
18041002001,IN,041,02001,781,1,728,46,2,1,0,0,3,573,1,535,33,2,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,7,160.49156355455568,189.28121484814397
18041002002,IN,041,02002,1178,3,1153,1,0,5,0,0,16,928,3,909,1,0,5,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,9,7,259.92350956130485,306.54968128983876
18041002003,IN,041,02003,699,3,681,8,0,0,2,0,5,554,1,544,7,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,7,155.16985376827898,183.00487439070116
18041002004,IN,041,02004,1034,3,1014,12,1,3,0,0,1,858,3,840,10,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,7,240.31721034870642,283.4263217097863
18041002005,IN,041,02005,1102,4,1056,26,1,9,0,3,3,867,4,832,18,1,8,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,9,7,242.83802024746907,286.3993250843645
18041002008,IN,041,02008,575,3,558,6,0,3,0,1,4,444,1,434,3,0,3,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,9,7,124.3599550056243,146.66816647919012
18041002501,IN,041,02501,1525,10,1495,6,0,8,0,0,6,1105,6,1090,2,0,3,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,9,7,240,362
18041003001,IN,041,03001,828,5,818,2,0,2,0,0,1,604,4,596,2,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9,7,152,185
18041003501,IN,041,03501,778,2,774,0,0,0,0,0,2,551,1,548,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,9,7,145,158
18041004001,IN,041,04001,487,0,479,4,0,2,0,0,2,357,0,353,1,0,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,7,104,141
18041004501,IN,041,04501,594,3,590,0,0,0,0,0,1,446,2,444,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9,7,126,162
18043000001,IN,043,00001,682,0,648,25,3,1,0,2,3,513,0,492,17,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,9,125.37686802489786,137.2210644657106
18043000003,IN,043,00003,1407,13,1263,92,9,7,0,0,23,1081,13,994,51,8,6,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,9,9,264.1957004579232,289.15393896185805
18043000005,IN,043,00005,1049,10,942,65,9,6,0,2,15,789,8,724,35,7,5,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,9,9,192.83108941841016,211.0476020729935
18043000006,IN,043,00006,924,9,838,54,3,3,0,0,17,713,6,659,36,1,3,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,9,9,174.25673859990678,190.7185554854808
18043000007,IN,043,00007,383,12,296,68,0,0,0,0,7,281,6,215,55,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,9,9,68.67621815788752,75.16397488277715
18043000008,IN,043,00008,1114,10,988,81,6,1,0,1,27,764,5,691,55,5,1,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,9,9,186.72110559653404,204.36041569552222
18043000009,IN,043,00009,951,6,916,17,0,1,0,1,10,744,4,724,10,0,1,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,9,9,181.83311853903314,199.0106665935452
18043000010,IN,043,00010,1278,19,1205,45,2,2,0,2,3,976,12,921,38,2,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,9,238.5337684060435,261.06775617647867
18043000011,IN,043,00011,1020,25,922,40,7,3,0,1,22,752,19,682,32,4,3,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,9,9,183.7883133620335,201.15056623433603
18043000012,IN,043,00012,912,4,885,14,0,4,0,1,4,722,4,701,12,0,2,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,9,9,176.45633277578216,193.12594258137048
18043000013,IN,043,00013,982,5,949,6,0,1,0,8,13,772,4,752,5,0,1,0,2,8,NA,NA,NA,NA,NA,NA,NA,NA,9,9,188.6763004195344,206.50031533631304
18043000014,IN,043,00014,1175,9,1147,8,0,0,0,0,11,996,5,980,4,0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,9,9,243.42175546354437,266.4175052784557
18043000015,IN,043,00015,468,2,457,5,0,1,0,0,3,403,2,394,4,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,9,9,98.49293920864295,107.79744440483698
18043000019,IN,043,00019,1406,5,1238,124,0,2,0,11,26,1106,4,1011,77,0,2,0,3,9,NA,NA,NA,NA,NA,NA,NA,NA,9,9,270.30568427979927,295.84112533932927
18043000021,IN,043,00021,2186,46,1561,445,5,16,4,1,108,1365,13,1071,247,4,10,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,9,9,333.60511667443586,365.12037620993175
18043000022,IN,043,00022,1191,14,1009,143,1,1,0,3,20,890,7,791,82,1,1,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,9,9,217.51542405878968,238.06383503797747
18043000023,IN,043,00023,1498,49,1041,373,15,0,0,2,18,1116,32,827,243,10,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,9,9,272.74967780854973,298.5159998903178
18043000025,IN,043,00025,1008,23,965,9,2,1,0,0,8,751,15,722,6,2,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,9,9,183.54391400915844,200.88307877923714
18043000026,IN,043,00026,1326,16,1244,44,2,5,0,0,15,1039,15,981,28,2,4,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,9,9,253.9309276371713,277.9194658477063
18043000027,IN,043,00027,1303,30,1181,77,1,7,0,2,5,1017,18,943,50,1,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9,9,248.55414187392032,272.0347418355316
18043000032,IN,043,00032,1512,28,1396,56,0,20,2,0,10,1130,22,1043,43,0,16,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,9,9,276.17126874880034,302.2608242617017
