GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
04013319907,04,013,319907,2473,2202,32,142,5,66,0,6,20,1700,1518,17,100,5,51,0,2,7,NA,73000,92601,04230,08340,NA,27,27,4,7,150.3000696033146,256.4590717359744
04013319908,04,013,319908,2327,1772,64,360,17,69,2,0,43,1845,1454,54,244,12,58,1,0,22,NA,73000,92601,04230,08340,NA,27,27,4,7,163.11978142242083,278.3335219722781
04013319909,04,013,319909,2512,2150,68,159,10,105,0,1,19,1879,1631,48,111,9,71,0,0,9,NA,73000,92601,04230,08340,04970,27,27,4,7,166.1257828144871,283.4627034069976
04013319910,04,013,319910,3914,3068,69,327,16,337,8,5,84,2720,2174,46,210,15,230,6,1,38,NA,73000,92601,04230,08340,NA,27,27,4,7,240.48011136530332,410.334514777559
04013320001,04,013,320001,5948,3710,520,1128,142,267,12,13,156,4733,3220,315,773,90,219,9,9,98,NA,73000,92601,04230,08340,NA,27,27,4,7,418.4530761367576,714.0122273684511
04013320002,04,013,320002,5228,76,34,3782,1281,3,0,7,45,3285,61,14,2437,735,2,0,3,33,NA,30270,92601,08310,08340,NA,7,7,5,6,290.4327815569932,495.5694415603976
04013320007,04,013,320007,5950,3529,426,1417,155,271,18,13,121,4720,2979,317,1005,119,209,8,7,76,NA,73000,92601,08310,08340,NA,27,27,4,7,417.30372266332046,712.0510697610583
04013420101,04,013,420101,5037,4589,55,253,15,68,1,2,54,3668,3373,44,155,12,50,0,0,34,NA,46000,92601,NA,NA,04970,21,21,3,3,324.29450312056343,553.3481618397377
04013420102,04,013,420102,4326,3712,30,485,25,13,3,1,57,3536,3174,19,280,18,11,1,1,32,NA,46000,92601,NA,NA,04970,21,21,3,3,312.6241447748943,533.4348692108267
04013420103,04,013,420103,4254,3504,70,566,53,14,1,6,40,3266,2808,41,337,37,11,1,1,30,NA,46000,92601,NA,NA,04970,21,21,3,3,288.752957249662,492.70313428805434
04013420104,04,013,420104,4235,3555,64,495,39,30,1,2,49,3097,2717,36,274,25,28,1,1,15,NA,46000,92601,NA,NA,04970,21,21,3,3,273.8113620949796,467.20808539194866
04013420105,04,013,420105,3967,3424,47,386,17,29,2,2,60,2629,2321,32,217,10,23,1,0,25,NA,46000,92601,NA,NA,04970,21,21,3,3,232.43463705124356,396.60641152580985
04013420106,04,013,420106,9333,7852,129,1079,80,66,11,0,116,6315,5477,79,588,55,53,7,0,56,NA,46000,92601,NA,NA,04970,21,21,3,3,558.3205526734891,952.670022360399
04013420202,04,013,420202,4871,4265,56,397,54,44,2,3,50,3762,3389,44,240,27,33,2,3,24,NA,46000,92601,NA,NA,04970,21,21,3,3,332.60521285157023,567.5288399239621
04013420203,04,013,420203,5031,4650,25,273,33,14,5,1,30,4808,4514,20,208,20,13,5,1,27,NA,46000,92601,NA,NA,04970,21,21,3,3,425.0839615604333,725.3265981803323
04013420204,04,013,420204,5411,4766,53,423,29,57,6,1,76,3982,3559,44,274,22,42,3,0,38,NA,46000,92601,NA,NA,04970,21,21,4,3,352.0558100943521,600.7176609721471
04013420206,04,013,420206,4269,3989,58,146,32,14,2,2,26,3903,3731,22,100,19,11,2,2,16,3340,46000,92601,NA,NA,04970,21,21,3,3,345.0712774480805,588.7998570502989
04013420207,04,013,420207,2959,2709,28,131,5,36,9,3,38,2337,2167,20,90,3,31,5,0,21,3340,46000,92601,NA,NA,04970,21,21,3,3,206.61838980173303,352.5557944982189
04013420208,04,013,420208,5672,4627,93,727,62,71,11,0,81,3596,3034,61,381,28,48,6,0,38,NA,46000,92601,NA,NA,04970,21,21,4,3,317.92885311383486,542.4863658603317
04013420209,04,013,420209,4486,4075,42,221,12,81,7,1,47,3694,3409,32,152,6,62,7,1,25,NA,46000,92601,NA,NA,04970,21,21,4,3,326.59321006743767,557.2704770545232
04013420210,04,013,420210,5575,4745,128,508,32,63,12,6,81,3894,3401,82,295,24,48,8,1,35,NA,46000,92601,NA,NA,04970,21,21,3,3,344.2755711972394,587.4421325528731
04013420211,04,013,420211,4322,3796,46,345,18,52,2,3,60,3002,2683,35,200,11,41,1,2,29,NA,46000,92601,NA,NA,04970,21,21,3,3,265.41224055832373,452.87654903023247
04013420212,04,013,420212,2853,2589,20,190,14,11,0,0,29,2258,2085,15,114,14,11,0,0,19,NA,46000,92601,NA,NA,04970,21,21,3,3,199.63385715546136,340.6379905763707
04013420301,04,013,420301,2239,2016,25,128,6,29,0,0,35,1416,1271,20,80,4,23,0,0,18,NA,46000,92601,NA,NA,04970,21,21,4,3,125.19111679899615,213.61532092831752
04013420302,04,013,420302,4909,4386,39,289,10,112,7,3,63,3115,2802,28,161,7,79,4,1,33,NA,46000,92601,NA,NA,04970,21,21,4,3,275.40277459666174,469.92353438680016
04013420303,04,013,420303,4055,3392,49,469,16,73,9,4,43,2660,2276,29,274,9,53,6,0,13,NA,46000,92601,NA,NA,04970,21,21,4,3,235.17540302636283,401.2830181280541
04013420304,04,013,420304,911,830,12,37,2,8,0,0,22,589,542,11,20,2,6,0,0,8,3340,46000,92601,NA,NA,04970,21,21,4,3,52.07455352726605,88.85552544264054
04013420400,04,013,4204,6462,4778,76,1326,157,37,9,6,73,4411,3400,52,774,96,28,6,5,50,3340,46000,92601,NA,NA,04970,21,21,3,3,389.98447471777683,665.4358620161078
04013420501,04,013,420501,6372,3888,205,1952,163,55,7,7,95,4430,2896,152,1167,100,51,5,6,53,NA,46000,92601,NA,NA,04970,29,29,4,3,391.66429902510805,668.302169288451
04013420502,04,013,420502,6927,5518,208,858,74,123,14,6,126,5019,4113,141,546,43,91,10,2,73,NA,46000,92601,NA,NA,04970,29,29,4,3,443.73885255237406,757.1576947310914
04013420602,04,013,420602,5226,4523,92,457,39,49,11,3,52,3614,3182,53,283,21,37,5,0,33,NA,46000,92601,NA,NA,04970,21,21,4,3,319.52026561551696,545.2018148551832
04013420603,04,013,420603,4048,3500,20,391,34,54,8,6,35,2803,2470,17,230,25,37,2,4,18,NA,46000,92601,NA,NA,04970,21,21,4,3,247.81829123417103,422.8557518093742
04013420604,04,013,420604,4755,4285,30,341,25,45,0,1,28,3372,3074,20,213,17,34,0,0,14,NA,46000,92601,NA,NA,04970,29,29,4,3,298.1246086484569,508.69411170217984
04013420702,04,013,420702,5680,4839,73,623,33,65,10,2,35,4839,4290,50,396,24,46,9,0,24,NA,46000,92601,NA,NA,04970,21,21,3,3,427.8247275355525,730.0032047825765
04013420703,04,013,420703,5547,4958,119,342,27,33,6,8,54,4984,4563,82,238,21,31,5,5,39,NA,46000,92601,NA,NA,04970,21,21,3,3,440.64443935465874,751.8776550188802
04013420704,04,013,420704,5345,4500,111,532,54,59,9,3,77,3570,3075,72,308,28,45,9,1,32,NA,46000,92601,NA,NA,04970,21,21,4,3,315.63014616696063,538.5640506455462
04013420705,04,013,420705,2331,2038,20,156,19,65,7,4,22,1498,1314,10,100,10,48,4,4,8,NA,46000,92601,NA,NA,04970,21,21,4,3,132.44088486221483,225.98569968264096
04013420706,04,013,420706,4506,3912,50,408,27,48,1,1,59,2843,2485,33,246,15,37,1,1,25,NA,46000,92601,NA,NA,04970,21,21,4,3,251.35476346013138,428.8900829090442
04013420800,04,013,4208,5354,4003,111,1038,50,39,5,7,101,3647,2837,71,618,32,26,4,3,56,NA,46000,92601,NA,NA,04970,29,29,4,3,322.43785520193427,550.180138012411
04013420901,04,013,420901,3431,2236,146,875,73,28,17,0,56,2319,1656,81,489,39,18,10,0,26,NA,46000,92601,NA,NA,04970,29,29,4,3,205.02697730005087,349.8403455033674
04013420902,04,013,420902,3350,2677,66,492,39,35,2,1,38,2475,2061,46,294,28,28,1,1,16,NA,46000,92601,NA,NA,04970,29,29,4,3,218.81921898129625,373.3742367920804
04013421000,04,013,4210,7047,4212,387,2141,124,49,10,9,115,5353,3637,254,1288,70,43,6,6,49,NA,46000,92601,NA,NA,04970,29,29,4,3,473.2683956391429,807.5443594133359
04013421101,04,013,421101,4136,2946,95,854,114,31,9,4,83,2871,2179,66,488,68,26,5,1,38,3340,46000,92601,NA,NA,04970,29,29,4,7,253.83029401830362,433.1141146788132
04013421102,04,013,421102,6477,4047,194,1930,157,41,23,12,73,4502,2974,112,1220,105,26,16,7,42,NA,46000,92601,NA,NA,04970,29,29,4,7,398.0299490318366,679.163965267857
04013421201,04,013,421201,2913,1997,134,568,74,79,3,0,58,2245,1648,90,358,54,59,2,0,34,3340,46000,92601,08310,08340,04970,29,29,4,7,198.48450368202427,338.676832968978
04013421202,04,013,421202,5079,3390,142,1287,89,57,18,14,82,3838,2709,101,838,72,45,9,11,53,NA,46000,92601,08310,08340,04970,29,29,4,7,339.3245100808949,578.9940690133351
04013421301,04,013,421301,8102,4552,409,2350,303,252,11,17,208,6102,3767,300,1481,205,208,11,13,117,NA,46000,92601,08310,08340,04970,29,29,4,7,539.4888380702504,920.5372092546563
04013421302,04,013,421302,6407,2593,218,3169,137,76,32,24,158,4563,2127,148,1972,100,67,21,18,110,NA,46000,92601,NA,NA,04970,29,29,4,7,403.42306917642617,688.3663201948536
04013421400,04,013,4214,2864,1746,90,911,45,27,9,1,35,2369,1562,74,641,41,25,3,1,22,NA,46000,92601,NA,NA,04970,29,29,4,3,209.4475675825013,357.38325937795486
04013421501,04,013,421501,3883,1894,67,1807,29,15,18,1,52,2751,1447,48,1186,23,12,8,1,26,NA,46000,92601,NA,NA,04970,29,29,3,3,243.22087734042262,415.0111213798033
04013421502,04,013,421502,3439,1745,75,1482,42,22,19,1,53,2399,1318,48,964,20,18,8,1,22,NA,46000,92601,NA,NA,04970,29,29,4,3,212.09992175197158,361.9090077027074
04013421601,04,013,421601,3114,2127,71,812,22,20,7,5,50,2090,1517,47,463,17,14,6,3,23,NA,46000,92601,NA,NA,04970,29,29,3,3,184.78067380642793,315.2937999577568
04013421602,04,013,421602,4427,1934,64,2274,37,38,23,9,48,3027,1458,46,1429,23,28,10,4,29,NA,46000,92601,NA,NA,04970,29,29,3,3,267.62253569954896,456.64800596752616
04013421700,04,013,4217,7661,5288,160,1904,76,77,23,21,112,5864,4375,118,1176,59,57,11,10,58,NA,46000,92601,NA,NA,04970,21,21,3,3,518.4468283257862,884.6329392116198
04013421801,04,013,421801,2748,1591,73,951,24,45,23,5,36,1818,1128,50,560,14,31,12,4,19,NA,46000,92601,NA,NA,04970,29,29,3,3,160.7326626698976,274.26034848000086
04013421802,04,013,421802,5169,2417,118,2468,71,33,18,0,44,3273,1664,54,1469,32,22,11,0,21,NA,46000,92601,NA,NA,04970,29,29,3,3,289.3718398892051,493.7591422304966
04013421901,04,013,421901,4025,2028,116,1677,79,38,27,4,56,2644,1440,73,1014,51,26,10,3,27,NA,46000,92601,NA,NA,04970,29,29,3,3,233.76081413597865,398.86928568818604
04013421902,04,013,421902,6239,2146,121,3780,52,28,46,0,66,4082,1535,72,2362,33,22,24,0,34,NA,46000,92601,NA,NA,04970,29,29,3,3,360.896990659253,615.8034887213221
04013422001,04,013,422001,4578,1069,41,3325,49,17,17,1,59,2979,829,33,2030,37,14,8,1,27,NA,46000,92601,NA,NA,04970,29,29,4,3,263.37876902839656,449.4068086479222
04013422002,04,013,422002,3861,1557,77,2067,50,38,17,7,48,2776,1275,60,1336,33,33,11,3,25,NA,46000,92601,NA,NA,04970,29,29,4,3,245.4311724816478,418.78257831709703
04013422102,04,013,422102,4419,2300,150,1716,43,101,12,6,91,3235,1973,73,1018,32,85,8,6,40,NA,46000,92601,NA,NA,04970,29,29,4,7,286.0121912745427,488.0265276858101
04013422103,04,013,422103,4834,2642,318,986,516,195,11,13,153,3889,2304,245,670,391,178,7,7,87,NA,46000,92601,NA,NA,04970,29,29,4,7,343.83351216899433,586.6878411654144
04013422104,04,013,422104,6317,3438,287,1821,304,274,12,6,175,4664,2784,195,1177,186,212,9,6,95,NA,46000,92601,NA,NA,04970,29,29,4,7,412.35266154697604,703.6030062215204
04013422105,04,013,422105,2978,1827,140,840,51,58,1,4,57,2202,1454,103,532,40,48,1,0,24,NA,46000,92601,NA,NA,04970,29,29,4,7,194.68279603911688,332.18992703683267
04013422106,04,013,422106,5204,2420,321,1990,247,87,17,10,112,3857,1965,214,1370,163,72,14,4,55,NA,46000,92601,NA,NA,04970,29,29,4,7,341.0043343882261,581.8603762856784
04013422107,04,013,422107,4008,2179,262,990,336,111,12,5,113,3092,1825,192,652,246,93,8,4,72,NA,46000,92601,NA,NA,04970,29,29,4,7,273.3693030667345,466.4537940044899
04013422203,04,013,422203,4448,3153,212,778,90,89,13,8,105,3533,2631,154,513,65,78,13,5,74,NA,46000,92601,NA,NA,04970,30,30,4,7,312.3589093579473,532.9822943783515
04013422204,04,013,422204,3192,2369,140,459,64,69,7,3,81,2488,1915,104,309,48,60,4,1,47,NA,46000,92601,NA,NA,04970,30,30,4,7,219.96857245473333,375.3353943994731
04013422205,04,013,422205,1715,1370,47,220,10,38,3,1,26,1342,1099,39,150,9,33,0,0,12,NA,46000,92601,08310,08340,04970,30,30,4,7,118.6486431809695,202.45180839392802
04013422209,04,013,422209,5965,4054,235,1255,77,185,10,8,141,4265,3060,163,750,56,151,8,6,71,NA,12000,92601,NA,NA,04970,6,6,4,3,377.07635109302157,643.4105535023123
04013422210,04,013,422210,5869,4490,181,877,59,128,8,7,119,4118,3285,118,523,46,90,4,6,46,NA,12000,92601,NA,NA,04970,6,6,4,7,364.0798156626173,621.234386711025
04013422211,04,013,422211,2918,2442,68,272,14,90,0,5,27,2201,1896,44,174,11,61,0,3,12,NA,12000,92601,04230,08340,04970,6,6,4,7,194.59438423346788,332.039068759341
04013422212,04,013,422212,4677,3998,86,332,23,146,2,11,79,3620,3148,61,227,14,113,2,6,49,NA,46000,92601,08310,08340,04970,30,30,4,7,320.05073644941103,546.1069645201337
04013422213,04,013,422213,2668,2114,71,334,21,73,2,8,45,1944,1592,49,208,17,50,2,4,22,NA,46000,92601,04230,08340,04970,6,6,4,7,171.87255018167266,293.2684914439613
04013422214,04,013,422214,7062,5348,230,981,61,260,14,13,155,5343,4148,165,668,46,208,8,7,93,NA,46000,92601,NA,NA,04970,30,30,4,7,472.3842775826528,806.0357766384183
04013422215,04,013,422215,2245,1651,74,366,34,69,10,4,37,1607,1219,48,231,24,60,5,2,18,NA,46000,92601,NA,NA,04970,6,6,4,7,142.07777167795678,242.42925192924167
04013422216,04,013,422216,5905,4661,114,696,46,276,7,11,94,4207,3390,91,440,33,199,5,2,47,NA,46000,92601,NA,NA,04970,6,6,4,7,371.9484663653791,634.6607734077908
04013422217,04,013,422217,3983,3058,157,547,31,108,4,2,76,2917,2308,102,355,22,82,3,1,44,NA,46000,92601,NA,NA,04970,6,6,4,7,257.897237078158,440.0535954434337
04013422218,04,013,422218,3460,2646,112,519,44,65,17,3,54,2348,1858,68,307,31,52,10,1,21,NA,12000,92601,04230,08340,04970,6,6,4,7,207.59091966387214,354.21523555062817
04013422219,04,013,422219,3240,2450,116,485,35,72,5,3,74,2381,1867,87,299,26,59,4,0,39,NA,12000,92601,NA,NA,04970,6,6,4,7,210.50850925028942,359.1935587078559
04013422220,04,013,422220,2229,1812,49,249,17,74,3,2,23,1682,1405,34,154,9,63,2,2,13,NA,12000,92601,NA,NA,04970,6,6,4,7,148.70865710163244,253.74362274112292
04013422301,04,013,422301,5804,2530,121,2865,85,30,56,4,113,3680,1778,75,1664,58,26,37,2,40,NA,46000,92601,NA,NA,04970,30,30,3,3,325.3554447883515,555.1584611696387
04013422302,04,013,422302,5446,4091,150,927,68,74,6,3,127,3733,2898,93,565,46,62,6,3,60,NA,46000,92601,NA,NA,04970,30,30,3,3,330.04127048774905,563.1539498767014
04013422304,04,013,422304,1564,1108,66,270,24,57,1,0,38,1133,849,44,164,15,43,1,0,17,NA,12000,92601,NA,NA,03400,6,6,3,3,100.17057580032672,170.92242839815233
04013422305,04,013,422305,5470,4395,137,511,23,279,3,12,110,3926,3257,86,308,16,204,3,6,46,NA,27400,92601,NA,NA,03400,6,6,3,3,347.10474897800765,592.2695974326091
04013422307,04,013,422307,4749,3546,147,657,44,220,8,5,122,3385,2585,103,424,30,167,4,3,69,NA,27400,92601,NA,NA,03400,30,30,3,3,299.27396212189404,510.65526930957253
04013422308,04,013,422308,5597,4190,136,749,23,355,8,4,132,3727,2874,101,433,15,242,5,1,56,NA,27400,92601,NA,NA,03400,30,30,3,3,329.510799653855,562.2488002117509
04013422309,04,013,422309,4847,3594,140,572,31,395,4,15,96,3257,2481,94,343,19,268,2,4,46,NA,27400,92601,NA,NA,03400,30,30,3,3,287.95725099882094,491.3454097906286
04013422401,04,013,422401,3233,2001,116,928,26,87,4,2,69,2157,1399,70,573,17,64,4,1,29,NA,27400,92601,NA,NA,03400,30,30,3,3,190.70426478491152,325.401304549704
04013422402,04,013,422402,5530,4089,93,1135,29,76,0,3,105,3675,2796,61,697,17,59,0,2,43,NA,27400,92601,NA,NA,03400,30,30,3,3,324.9133857601065,554.40416978218
04013422403,04,013,422403,5692,4536,130,677,29,222,9,2,87,3783,3049,84,419,18,157,7,2,47,NA,27400,92601,NA,NA,03400,30,30,3,3,334.46186077019945,570.6968637512889
04013422404,04,013,422404,4517,3777,89,443,26,129,3,1,49,2870,2431,65,243,16,90,0,1,24,NA,27400,92601,NA,NA,03400,30,30,3,3,253.74188221265462,432.9632564013215
04013422501,04,013,422501,6292,5185,94,780,57,52,15,4,105,4082,3449,60,437,37,43,7,3,46,NA,46000,92601,NA,NA,04970,30,30,3,3,360.896990659253,615.8034887213221
04013422502,04,013,422502,5619,4362,137,905,47,66,25,2,75,3743,2999,84,517,35,52,17,2,37,NA,46000,92601,NA,NA,04970,30,30,3,3,330.92538854423907,564.6625326516189
04013422503,04,013,422503,6584,4697,177,1384,90,101,24,9,102,4327,3192,116,807,58,79,15,8,52,NA,46000,92601,NA,NA,03400,30,30,3,3,382.5578830432601,652.7637667068008
04013422504,04,013,422504,5032,4070,139,525,58,133,8,8,91,3528,2916,96,320,39,92,5,2,58,NA,46000,92601,NA,NA,03400,30,30,3,3,311.91685032970224,532.2280029908927
04013422506,04,013,422506,5627,4725,112,563,21,100,11,6,89,3687,3147,79,324,14,77,8,1,37,NA,27400,92601,NA,NA,03400,30,30,3,3,325.97432742789465,556.2144691120809
04013422507,04,013,422507,4783,4196,60,282,13,129,16,8,79,3213,2838,49,178,7,95,9,4,33,NA,27400,92601,NA,NA,03400,30,30,3,3,284.06713155026455,484.7076455809916
04013422508,04,013,422508,3942,3298,55,449,13,68,0,5,54,2582,2216,31,262,7,42,0,2,22,NA,27400,92601,NA,NA,03400,30,30,3,3,228.27928218574013,389.5160724836976
04013422509,04,013,422509,5778,4801,126,588,32,142,3,4,82,3786,3216,79,337,17,98,3,3,33,NA,27400,92601,NA,NA,03400,30,30,3,3,334.72709618714646,571.1494385837642
04013422510,04,013,422510,3075,2580,87,226,23,97,1,5,56,1864,1579,54,128,15,67,1,2,18,NA,27400,92601,NA,NA,03400,30,30,3,3,164.799605729752,281.19982924462136
04013422511,04,013,422511,2778,2318,43,249,13,94,0,3,58,1762,1508,28,127,10,64,0,2,23,NA,27400,92601,NA,NA,03400,30,30,3,3,155.78160155355312,265.81228494046286
04013422512,04,013,422512,5379,4313,110,620,29,182,5,6,114,3387,2770,69,350,16,127,3,2,50,NA,27400,92601,NA,NA,03400,30,30,3,3,299.45078573319205,510.95698586455603
04013422513,04,013,422513,4534,3859,81,464,31,30,4,4,61,3148,2762,53,259,23,19,3,4,25,NA,46000,92601,NA,NA,04970,30,30,3,3,278.320364183079,474.9018575440279
04013422514,04,013,422514,3863,3097,116,504,15,67,0,1,63,2522,2073,75,286,11,49,0,0,28,NA,46000,92601,NA,NA,04970,30,30,3,3,222.97457384679961,380.4645758341926
04013422601,04,013,422601,4132,3408,76,458,10,75,15,12,78,2901,2442,54,292,7,55,9,9,33,NA,46000,92601,NA,NA,03400,21,21,3,3,256.48264818777386,437.6398630035657
04013422602,04,013,422602,5089,4286,118,494,23,95,3,3,67,3212,2739,73,290,16,69,1,0,24,NA,27400,92601,NA,NA,03400,30,30,3,3,283.97871974461555,484.55678730349985
04013422603,04,013,422603,5906,5445,44,299,40,22,1,2,53,5463,5132,33,207,34,18,1,1,37,NA,46000,92601,NA,NA,04970,21,21,3,3,482.99369426053386,824.1387699374284
04013422604,04,013,422604,5354,4426,40,792,22,22,4,2,46,4367,3828,22,446,17,21,2,2,29,NA,46000,92601,NA,NA,04970,21,21,3,3,386.09435526922044,658.7980978064707
04013422605,04,013,422605,5235,4073,60,919,42,43,5,3,90,3942,3237,43,554,28,30,5,2,43,NA,46000,92601,NA,NA,04970,21,21,3,3,348.5193378683918,594.6833298724771
04013422606,04,013,422606,3766,3227,49,325,20,96,7,2,40,2487,2165,36,187,14,62,3,1,19,NA,27400,92601,NA,NA,03400,30,30,3,3,219.88016064908433,375.18453612198135
04013422607,04,013,422607,4496,4298,24,122,13,14,0,0,25,4253,4100,21,90,11,10,0,0,21,NA,46000,92601,NA,NA,04970,30,30,3,3,376.0154094252335,641.6002541724113
04013422608,04,013,422608,10573,9322,119,750,54,178,11,7,132,8335,7535,79,476,35,128,7,4,71,NA,46000,92601,NA,NA,04970,30,30,3,3,736.9124000844864,1257.4037428937334
04013422609,04,013,422609,3809,3189,41,492,15,33,2,3,34,3015,2616,34,304,12,29,2,1,17,NA,46000,92601,NA,NA,04970,21,21,3,3,266.5615940317609,454.83770663762516
04013422610,04,013,422610,3088,3006,4,51,5,2,2,0,18,2978,2920,4,34,5,2,2,0,11,NA,46000,92601,NA,NA,04970,21,21,3,3,263.2903572227475,449.2559503704304
04013422611,04,013,422611,9750,7849,130,1538,61,64,3,4,101,7635,6462,86,922,43,52,2,3,65,NA,46000,92601,NA,NA,04970,21,21,3,3,675.0241361301805,1151.8029486495086
04013422612,04,013,422612,5337,4592,74,439,25,106,19,0,82,3286,2848,53,249,17,75,12,0,32,NA,27400,92601,NA,NA,03400,30,30,3,3,290.5211933626422,495.72029983788934
04013422614,04,013,422614,5973,5071,55,674,45,64,11,3,50,4654,4092,38,411,27,48,5,1,32,NA,46000,92601,NA,NA,04970,21,21,3,3,411.46854349048596,702.094423446603
04013422615,04,013,422615,2709,2241,54,296,24,50,3,2,39,1761,1481,38,180,14,30,2,0,16,NA,46000,92601,NA,NA,04970,21,21,3,3,155.6931897479041,265.66142666297117
04013422616,04,013,422616,2314,1856,48,320,23,25,7,5,30,1717,1444,31,184,13,21,3,3,18,NA,46000,92601,NA,NA,04970,21,21,3,3,151.80307029934772,259.0236624533341
04013422617,04,013,422617,6432,5325,141,726,19,119,12,1,89,3994,3357,98,407,10,81,9,1,31,NA,46000,92601,NA,NA,03400,30,30,3,3,353.11675176214027,602.5279603020481
04013422618,04,013,422618,3263,3228,2,19,0,8,1,0,5,3261,3228,2,18,0,7,1,0,5,NA,46000,92601,NA,NA,03400,30,30,3,3,288.31089822141695,491.94884290059554
04013422619,04,013,422619,4858,3838,100,744,26,77,2,0,71,3388,2806,57,426,16,56,2,0,25,NA,46000,92601,NA,NA,03400,30,30,3,3,299.53919753884105,511.1078441420478
04013522703,04,013,522703,1135,946,6,153,5,4,0,0,21,732,616,4,98,5,4,0,0,5,1310,58150,90561,NA,NA,01870,30,30,3,3,64.71744173507427,110.42825912396073
04013522708,04,013,522708,11126,10858,86,101,16,32,0,3,30,11109,10847,86,96,16,32,0,3,29,1310,70530,90561,07200,01740,01870,30,30,3,3,982.1667489548362,1675.8846046558467
04013522709,04,013,522709,1662,1237,41,182,9,163,0,10,20,1107,848,25,109,5,103,0,6,11,NA,73000,90561,04230,08340,NA,27,27,4,7,97.8718688534525,167.00011318336686
04013522711,04,013,522711,6952,5310,230,668,30,565,11,6,132,4655,3649,135,428,17,351,6,4,65,NA,12000,90561,04230,08340,NA,6,6,4,7,411.55695529613496,702.2452817240946
04013522712,04,013,522712,2293,1619,64,477,46,39,3,2,43,1569,1136,39,311,28,30,2,1,22,1310,12000,90561,04230,08340,01870,6,6,4,7,138.71812306329446,236.6966373845552
04013522713,04,013,522713,5969,4642,178,671,34,299,11,13,121,4389,3542,119,431,22,208,8,5,54,NA,12000,90561,04230,08340,01870,6,6,4,7,388.0394149934986,662.1169799112891
04013522714,04,013,522714,3800,2723,121,434,20,413,2,21,66,2668,1957,85,266,12,294,2,14,38,NA,12000,90561,04230,08340,01870,6,6,4,7,235.88269747155488,402.48988434798804
04013522715,04,013,522715,726,425,16,253,10,3,2,1,16,515,333,11,147,9,3,2,1,9,1310,12000,90561,04230,08340,01870,6,6,4,7,45.53207990923942,77.69201290825107
04013522716,04,013,522716,1358,1132,27,116,10,60,0,6,7,1050,892,20,70,9,52,0,3,4,1310,12000,90561,04230,08340,01870,30,30,4,3,92.832395931459,158.40119136633712
04013522717,04,013,522717,7827,6419,245,597,38,373,2,15,138,5499,4569,168,387,30,286,2,8,49,1310,12000,90561,04230,08340,01870,30,30,4,3,486.1765192638982,829.5696679271313
04013522718,04,013,522718,5738,4387,180,699,30,316,10,5,111,3974,3117,128,425,21,238,9,4,32,NA,12000,90561,NA,NA,01870,6,6,4,3,351.34851564916005,599.5107947522131
04013522719,04,013,522719,3651,2507,117,850,25,61,16,14,61,2571,1851,73,533,16,50,12,5,31,NA,12000,90561,NA,NA,01870,6,6,4,3,227.30675232360107,387.85663143128835
04013522720,04,013,522720,7017,5986,100,399,22,409,7,3,91,4936,4271,70,262,14,268,6,1,44,NA,73000,90561,04230,08340,01870,27,27,4,7,436.4006726835063,744.6364576992762
04013522721,04,013,522721,5051,3636,236,542,56,457,4,6,114,3587,2661,161,344,41,326,4,2,48,1310,12000,90561,04230,08340,NA,6,6,4,7,317.1331468629938,541.128641362906
04013522722,04,013,522722,5377,4085,154,521,24,478,1,11,103,3774,2933,109,327,18,332,1,7,47,NA,12000,90561,04230,08340,NA,6,6,4,7,333.6661545193584,569.3391392538632
04013522723,04,013,522723,6083,4698,176,721,48,317,3,15,105,4212,3344,120,433,35,233,3,6,38,1310,12000,90561,04230,08340,NA,6,6,4,7,372.3905253936241,635.4150647952495
04013522724,04,013,522724,2958,2400,72,351,15,64,1,8,47,1956,1623,47,203,11,50,1,6,15,1310,12000,90561,04230,08340,NA,6,6,4,7,172.93349184946078,295.0787907738623
04013522725,04,013,522725,3312,2526,110,342,18,249,17,1,49,2387,1878,82,209,13,177,5,0,23,NA,12000,90561,04230,08340,01870,6,6,4,7,211.03898008418346,360.09870837280636
04013522726,04,013,522726,7113,5210,367,899,85,392,9,25,126,5067,3822,255,556,58,287,8,17,64,NA,12000,90561,04230,08340,01870,6,6,4,7,447.98261922352646,764.3988920506955
04013522727,04,013,522727,3113,2504,76,380,19,80,5,2,47,1988,1614,48,235,10,60,2,1,18,NA,12000,90561,NA,NA,01870,6,6,4,3,175.76266963022906,299.9062556535983
04013522729,04,013,522729,4401,3124,116,958,37,90,4,11,61,3098,2358,80,531,22,67,4,7,29,NA,12000,90561,NA,NA,01870,6,6,4,3,273.8997739006286,467.3589436694404
04013522730,04,013,522730,4814,3727,138,478,7,366,1,14,83,3362,2630,102,311,7,261,1,7,43,1310,12000,90561,04230,08340,01870,30,30,4,3,297.2404905919668,507.1855289272623
04013522731,04,013,522731,4878,3734,132,642,22,245,6,8,89,3156,2474,82,380,14,164,6,2,34,1310,12000,90561,04230,08340,01870,7,7,4,3,279.02765862827107,476.1087237639619
