GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
2006100007B,KS,061,00007B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
2006100007C,KS,061,00007C,123,8,78,16,1,10,0,0,10,83,4,56,13,1,6,0,0,3,NA,NA,NA,NA,NA,NA,NA,2,1,9.387675507020282,13.013260530421219
2006100007D,KS,061,00007D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
20061000080,KS,061,000080,727,32,542,103,3,9,6,0,32,540,20,418,69,3,8,5,0,17,NA,NA,NA,NA,NA,NA,NA,2,1,63.383798781591175,79.73460401713011
20061000090,KS,061,000090,722,41,561,79,5,12,5,0,19,555,26,448,53,5,10,4,0,9,NA,NA,NA,NA,NA,NA,NA,2,1,65.14445985885759,81.94945412871705
20061000100,KS,061,000100,1313,114,858,238,6,43,1,4,49,969,69,677,150,6,37,1,1,28,NA,NA,NA,NA,NA,NA,NA,2,1,113.73870559141082,143.07931720851678
20061000110,KS,061,000110,1141,85,740,188,3,70,2,7,46,847,57,596,115,3,57,2,2,15,NA,NA,NA,NA,NA,NA,NA,2,1,99.41866216297727,125.06520296760964
2006100012A,KS,061,00012A,1743,135,1048,410,18,79,2,6,45,1320,95,854,278,10,62,2,1,18,NA,NA,NA,NA,NA,NA,NA,2,1,154.93817479944508,194.90680981965136
2006100012B,KS,061,00012B,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,2,1,0.23475481030218953,0.295313348211593
2006100012C,KS,061,00012C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
2006100012D,KS,061,00012D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
2006100013A,KS,061,00013A,1132,59,678,286,2,73,3,0,31,880,43,556,196,2,62,2,0,19,NA,NA,NA,NA,NA,NA,NA,2,1,103.29211653296339,129.93787321310091
2006100013B,KS,061,00013B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
20061000140,KS,061,000140,350,22,201,94,0,12,1,0,20,266,15,165,68,0,11,1,0,6,NA,NA,NA,NA,NA,NA,NA,2,1,31.222389770191203,39.27667531214186
20061000150,KS,061,000150,949,51,616,197,3,13,1,0,68,736,39,517,139,1,11,1,0,28,NA,NA,NA,NA,NA,NA,NA,2,1,86.38977019120574,108.67531214186621
2006100016A,KS,061,00016A,910,64,526,221,5,47,1,6,40,627,42,377,142,3,39,1,4,19,NA,NA,NA,NA,NA,NA,NA,2,1,73.59563302973642,92.5807346643344
2006100016B,KS,061,00016B,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0.23475481030218953,0.295313348211593
2006100017A,KS,061,00017A,205,20,107,56,1,9,1,1,10,138,12,75,36,1,7,1,1,5,NA,NA,NA,NA,NA,NA,NA,2,1,16.198081910851077,20.376621026599913
2006100017B,KS,061,00017B,9,0,6,0,0,1,0,0,2,9,0,6,0,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,2,1,1.0563966463598529,1.3289100669521685
2006100017C,KS,061,00017C,9,0,6,0,0,0,3,0,0,8,0,6,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0.9390192412087581,1.181253392846372
20061000180,KS,061,000180,821,87,437,233,7,23,0,2,32,608,53,335,176,4,19,0,2,19,NA,NA,NA,NA,NA,NA,NA,2,1,71.3654623318656,89.77525785632426
20061000190,KS,061,000190,1639,193,840,455,9,55,9,5,73,1146,96,677,279,6,47,7,2,32,NA,NA,NA,NA,NA,NA,NA,2,1,134.5145063031546,169.21454852524278
2006100020A,KS,061,00020A,1953,170,1216,347,17,62,8,10,123,1278,103,830,219,12,52,6,5,51,NA,NA,NA,NA,NA,NA,NA,2,1,150.00832378309912,188.70522950720792
2006100020B,KS,061,00020B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
2006100021A,KS,061,00021A,1934,172,565,965,32,53,18,6,123,1198,99,422,548,18,43,11,2,55,NA,NA,NA,NA,NA,NA,NA,2,1,140.61813137101151,176.89269557874417
2006100021B,KS,061,00021B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
2006100022A,KS,061,00022A,1294,116,477,541,6,69,3,8,74,966,71,382,411,6,63,1,2,30,NA,NA,NA,NA,NA,NA,NA,2,1,113.38657337595754,142.63634718619943
2006100022B,KS,061,00022B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
20061000230,KS,061,000230,643,69,270,241,7,21,0,0,35,456,50,214,151,6,16,0,0,19,NA,NA,NA,NA,NA,NA,NA,2,1,53.52409674889921,67.3314433922432
20061000240,KS,061,000240,225,0,225,0,0,0,0,0,0,158,0,158,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,37,52
20061000250,KS,061,000250,298,8,277,7,0,1,0,0,5,235,6,218,6,0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,1,45,70
20061000260,KS,061,000260,37,0,33,3,0,0,0,0,1,25,0,23,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2,2,2.8276131045241812,3.919656786271451
20061000270,KS,061,000270,1583,88,1299,91,10,28,12,1,54,1146,51,958,75,9,24,8,1,20,NA,NA,NA,NA,NA,NA,NA,2,1,125,229
20061000280,KS,061,000280,58,1,56,0,0,0,0,1,0,50,1,48,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,2,1,13.963963963963964,17.117117117117118
2006100029A,KS,061,00029A,746,28,653,19,0,22,3,0,21,608,18,543,14,0,18,2,0,13,NA,NA,NA,NA,NA,NA,NA,2,1,71.3654623318656,89.77525785632426
2006100029B,KS,061,00029B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
2006100029C,KS,061,00029C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
2006100029D,KS,061,00029D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
20063000010,KS,063,000010,1357,18,1314,1,1,3,0,2,18,990,5,976,1,1,2,0,0,5,NA,NA,NA,NA,NA,NA,NA,4,1,203,388
20063000020,KS,063,000020,46,3,43,0,0,0,0,0,0,33,1,32,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,8,25
20063000030,KS,063,000030,215,2,212,0,1,0,0,0,0,154,2,152,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,38,78
20063000040,KS,063,000040,430,10,416,0,0,0,0,0,4,315,7,307,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,1,98,114
20063000050,KS,063,000050,480,2,477,1,0,0,0,0,0,370,0,369,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,101,150
20063000060,KS,063,000060,132,2,126,0,0,0,0,0,4,92,2,87,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,1,7,74
20063000070,KS,063,000070,80,0,79,1,0,0,0,0,0,60,0,59,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,10,30
20063000080,KS,063,000080,13,0,13,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,4,8
20063000090,KS,063,000090,315,1,309,0,3,0,0,0,2,240,1,236,0,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,1,77,74
20065000010,KS,065,000010,46,0,46,0,0,0,0,0,0,41,0,41,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,8,21
20065000020,KS,065,000020,179,3,173,3,0,0,0,0,0,136,1,132,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,43.13978494623656,69.46236559139786
20065000030,KS,065,000030,115,0,114,0,0,0,0,0,1,91,0,90,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,1,38,31
20065000040,KS,065,000040,68,0,67,0,0,0,0,0,1,49,0,48,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,1,7.063063063063063,32.22522522522522
20065000050,KS,065,000050,53,0,48,2,0,0,0,0,3,40,0,36,2,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,4,1,12,14
20065000060,KS,065,000060,72,0,72,0,0,0,0,0,0,47,0,47,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,16,33
20065000070,KS,065,000070,279,11,257,8,0,0,0,0,3,213,6,198,7,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,4,1,40.937861271676304,85.56936416184972
20065000080,KS,065,000080,1044,4,990,34,2,7,0,0,7,843,4,807,21,2,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,4,1,162.02167630057804,338.66184971098266
20065000090,KS,065,000090,424,3,404,15,1,0,0,0,1,328,3,312,11,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,1,63.040462427745666,131.76878612716763
20065000100,KS,065,000100,42,0,42,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,6,15
20065000110,KS,065,000110,150,1,146,2,0,0,0,0,1,100,1,96,2,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,1,21,50
20065000120,KS,065,000120,68,0,67,0,0,0,0,0,1,57,0,56,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,1,12,39
20065000130,KS,065,000130,164,0,161,0,2,1,0,0,0,124,0,122,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,17.873873873873872,81.54954954954954
20065000140,KS,065,000140,52,0,25,26,1,0,0,0,0,45,0,19,25,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,25,10
20065000150,KS,065,000150,57,1,56,0,0,0,0,0,0,39,1,38,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,6,20
20065000160,KS,065,000160,60,0,57,0,2,0,0,0,1,49,0,47,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,7.063063063063063,32.22522522522522
20065000170,KS,065,000170,73,0,65,5,2,0,0,0,1,50,0,43,5,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,1,15.86021505376344,25.53763440860215
20067000010,KS,067,000010,1949,506,1407,0,10,1,0,0,25,1309,302,985,0,7,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,4,1,172.79390748401656,346.81854080481384
20067000020,KS,067,000020,1927,1069,827,2,16,5,0,0,8,1171,591,563,0,7,3,0,0,7,NA,NA,NA,NA,NA,NA,NA,4,1,154.5772846934938,310.2555471981948
2006700003A,KS,067,00003A,2143,605,1489,2,17,8,0,0,22,1509,360,1123,2,9,6,0,0,9,NA,NA,NA,NA,NA,NA,NA,4,1,199.19481007897704,399.80838661150807
2006700003B,KS,067,00003B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,0,0
20067000040,KS,067,000040,1890,562,1301,5,8,5,0,1,8,1329,323,991,3,3,3,0,1,5,NA,NA,NA,NA,NA,NA,NA,4,1,175.43399774351258,352.11752538548325
20069000010,KS,069,000010,2379,216,2119,7,8,4,2,0,23,1628,110,1490,4,7,4,2,0,11,NA,NA,NA,NA,NA,NA,NA,4,1,248.571145756001,466.12125711457554
20069000020,KS,069,000020,540,40,491,0,5,0,0,0,4,355,24,327,0,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,4,1,54.20316753278892,101.64192031675329
20069000030,KS,069,000030,372,58,308,1,0,2,0,0,3,272,38,231,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,4,1,41.5303142786439,77.87775303142787
20069000040,KS,069,000040,126,5,119,0,2,0,0,0,0,88,2,84,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,13.436278148973026,25.195743627814895
20069000050,KS,069,000050,646,62,572,2,1,0,0,0,9,426,30,389,0,1,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,4,1,65.04380103934669,121.97030438010393
20069000060,KS,069,000060,216,18,196,0,0,0,0,2,0,144,9,134,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,4,1,21.98663697104677,41.229398663697104
20069000070,KS,069,000070,1625,180,1426,0,2,0,2,1,14,1128,92,1022,0,2,0,2,1,9,NA,NA,NA,NA,NA,NA,NA,4,1,172.2286562731997,322.9636228656273
20071000010,KS,071,000010,356,32,320,1,0,0,0,0,3,255,18,237,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,114.85991379310343,228.07112068965515
20071000020,KS,071,000020,279,22,254,0,1,0,0,0,2,209,10,198,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,94.14008620689656,186.92887931034483
20071000030,KS,071,000030,899,123,764,1,2,1,2,0,6,637,70,557,1,2,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,4,1,22,60
20073000010,KS,073,000010,230,1,223,0,0,1,0,0,5,176,1,170,0,0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,1,4,34,63
20073000020,KS,073,000020,451,0,426,2,5,0,0,0,18,339,0,321,1,4,0,0,0,13,NA,NA,NA,NA,NA,NA,NA,1,4,73,109
20073000030,KS,073,000030,1037,28,984,1,3,2,0,0,19,802,12,774,1,1,2,0,0,12,NA,NA,NA,NA,NA,NA,NA,1,4,210.35478105451296,277.7256478999106
20073000040,KS,073,000040,832,16,790,1,11,1,0,0,13,628,9,601,0,9,1,0,0,8,NA,NA,NA,NA,NA,NA,NA,1,4,164.71671134941911,217.47095621090259
20073000050,KS,073,000050,1045,33,990,2,8,1,0,0,11,808,24,772,0,5,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,1,4,211.9285075960679,279.80339588918673
20073000060,KS,073,000060,229,14,213,0,1,0,0,0,1,174,7,165,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,4,47,51
20073000070,KS,073,000070,548,1,537,4,3,2,0,0,1,425,0,418,2,2,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,74,163
20073000080,KS,073,000080,163,9,152,0,1,0,0,0,1,115,3,110,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,44,43
20073000090,KS,073,000090,1155,12,1114,1,8,1,0,0,19,865,6,844,1,4,1,0,0,9,NA,NA,NA,NA,NA,NA,NA,1,1,202,302
20073000100,KS,073,000100,211,1,204,0,0,0,0,0,6,166,1,161,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,1,4,37,45
20073000110,KS,073,000110,52,0,51,0,0,0,0,0,1,43,0,42,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,4,9,24
20073000120,KS,073,000120,167,0,160,0,6,0,0,0,1,127,0,122,0,4,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,4,43,40
20073000130,KS,073,000130,35,0,35,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,3,14
20073000140,KS,073,000140,463,1,454,0,2,0,0,2,4,376,1,369,0,2,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,1,4,91,82
20073000150,KS,073,000150,173,10,162,0,1,0,0,0,0,120,6,113,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,29,66
20073000160,KS,073,000160,127,0,124,0,3,0,0,0,0,90,0,89,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,7,40
20073000170,KS,073,000170,154,0,153,0,0,0,0,0,1,110,0,109,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,4,24,31
20073000180,KS,073,000180,601,6,580,0,7,0,0,0,8,462,4,444,0,7,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,1,4,107,138
20075000010,KS,075,000010,69,15,53,0,0,0,0,0,1,50,11,38,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,1,6,22
20075000020,KS,075,000020,128,36,91,0,0,0,0,0,1,104,25,78,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,1,30,39
20075000030,KS,075,000030,101,20,80,0,1,0,0,0,0,71,8,62,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,12,32
20075000040,KS,075,000040,89,5,84,0,0,0,0,0,0,68,3,65,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,17,32
20075000050,KS,075,000050,38,0,38,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,9,16
20075000060,KS,075,000060,53,10,42,0,1,0,0,0,0,30,5,24,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,8,11
20075000070,KS,075,000070,27,6,21,0,0,0,0,0,0,22,4,18,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,3,11
20075000080,KS,075,000080,1129,137,953,10,9,10,0,0,10,838,72,742,8,4,7,0,0,5,NA,NA,NA,NA,NA,NA,NA,4,1,192.75633528265107,335.4178037686809
20075000090,KS,075,000090,602,142,448,1,0,5,0,0,6,414,77,327,1,0,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,4,1,95.22807017543859,165.70760233918128
20075000100,KS,075,000100,434,179,249,2,0,0,0,0,4,287,106,178,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,1,66.01559454191033,114.87459389213774
20077000010,KS,077,000010,1090,19,1044,2,7,4,0,0,14,821,15,792,1,5,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,1,4,179.62209944751382,290.29834254143645
20077000020,KS,077,000020,512,0,497,0,7,1,0,0,7,377,0,370,0,3,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,1,4,82.4817679558011,133.3038674033149
20077000030,KS,077,000030,308,7,281,5,2,0,0,0,13,215,3,199,5,0,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,1,4,47.03867403314917,76.02209944751381
20077000040,KS,077,000040,530,10,507,0,7,0,0,0,6,397,9,379,0,7,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,4,86.85745856353591,140.3756906077348
20077000050,KS,077,000050,792,8,774,1,5,0,0,0,4,602,6,591,1,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,4,156.862812769629,184.91113028472822
20077000060,KS,077,000060,775,11,750,1,5,0,0,0,8,557,5,547,1,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,4,145.137187230371,171.08886971527178
20077000070,KS,077,000070,1000,10,969,4,9,1,0,0,7,782,8,763,1,6,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,1,4,187,254
20077000080,KS,077,000080,144,0,142,0,2,0,0,0,0,109,0,107,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,25,64
20077000090,KS,077,000090,394,1,379,0,6,0,0,0,8,315,1,306,0,5,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,1,4,61,115
20077000100,KS,077,000100,232,1,231,0,0,0,0,0,0,184,1,183,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,65,79
20077000110,KS,077,000110,463,1,458,2,2,0,0,0,0,347,0,344,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,92,94
20077000120,KS,077,000120,296,2,290,0,0,3,0,0,1,218,0,215,0,0,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,4,67,71
20079000010,KS,079,000010,221,2,217,0,0,1,0,0,1,167,2,164,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,4,43,51
20079000020,KS,079,000020,1143,49,1060,9,2,0,0,0,23,825,22,785,6,2,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,1,4,168,188
20079000030,KS,079,000030,601,13,581,2,0,0,0,0,5,426,11,409,2,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,1,4,71,106
20079000040,KS,079,000040,672,13,657,0,1,0,0,0,1,458,5,452,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,66.0818035426731,98.82769726247987
20079000050,KS,079,000050,294,4,288,1,1,0,0,0,0,216,3,211,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,55,58
20079000060,KS,079,000060,875,22,831,2,6,5,0,3,6,639,14,613,2,4,3,0,2,1,NA,NA,NA,NA,NA,NA,NA,1,4,141.1797833935018,185.93285198555958
20079000070,KS,079,000070,998,19,957,2,2,3,0,0,15,746,12,721,1,2,3,0,0,7,NA,NA,NA,NA,NA,NA,NA,1,4,164.8202166064982,217.06714801444042
20079000080,KS,079,000080,353,13,333,4,0,0,0,1,2,258,6,248,2,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,4,37,53
20079000090,KS,079,000090,2035,74,1836,46,14,26,0,3,36,1618,50,1474,40,13,24,0,2,15,NA,NA,NA,NA,NA,NA,NA,1,4,233.45056360708531,349.1336553945249
2007900010A,KS,079,00010A,1471,24,1436,6,0,3,0,1,1,1026,12,1008,4,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,148.03478260869565,221.39130434782606
2007900010B,KS,079,00010B,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,0.4328502415458937,0.6473429951690821
20079000110,KS,079,000110,415,11,399,1,0,1,0,0,3,295,6,286,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,4,72,90
20079000120,KS,079,000120,173,5,160,0,3,1,0,0,4,132,3,124,0,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,4,31,37
20079000130,KS,079,000130,357,5,339,2,2,2,0,3,4,250,2,241,2,2,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,4,42,56
20079000140,KS,079,000140,1064,53,989,10,0,4,0,0,8,792,30,747,7,0,3,0,0,5,NA,NA,NA,NA,NA,NA,NA,1,4,129,200
20079000150,KS,079,000150,1278,125,1102,30,7,2,1,0,11,954,80,833,26,5,2,1,0,7,NA,NA,NA,NA,NA,NA,NA,1,4,258.1132075471698,280.27358490566036
20079000160,KS,079,000160,1215,220,926,40,1,6,0,0,22,924,134,742,30,1,5,0,0,12,NA,NA,NA,NA,NA,NA,NA,1,4,249.99644001423997,271.45995016019936
20079000170,KS,079,000170,893,111,710,39,7,1,0,2,23,646,65,530,30,7,0,0,2,12,NA,NA,NA,NA,NA,NA,NA,1,4,174.78106087575648,189.7869348522606
20079000180,KS,079,000180,1333,387,838,59,13,3,0,0,33,945,255,620,45,11,3,0,0,11,NA,NA,NA,NA,NA,NA,NA,1,4,255.67817728729085,277.6294944820221
2007900019A,KS,079,00019A,1853,279,1493,33,1,21,1,2,23,1420,184,1174,31,1,13,1,1,15,NA,NA,NA,NA,NA,NA,NA,1,4,118.79377431906615,76.89364461738002
2007900019B,KS,079,00019B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,0,0
20079000200,KS,079,000200,1122,153,940,14,4,2,0,0,9,788,97,672,11,3,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,1,4,213.2004271982912,231.50480598077607
20079000210,KS,079,000210,1649,175,1384,34,12,13,0,2,29,1263,103,1091,30,9,8,0,2,20,NA,NA,NA,NA,NA,NA,NA,1,4,341.71591313634747,371.05402278390886
2007900022A,KS,079,00022A,2502,246,2120,47,10,32,2,1,44,1822,138,1601,32,8,24,0,1,18,NA,NA,NA,NA,NA,NA,NA,1,4,492.95834816660727,535.2814168743324
2007900022B,KS,079,00022B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,0,0
20079000230,KS,079,000230,1176,99,1011,29,9,2,0,3,23,866,58,774,15,6,2,0,1,10,NA,NA,NA,NA,NA,NA,NA,1,4,234.30402278390886,254.4202563189747
20079000240,KS,079,000240,1766,114,1607,12,2,15,0,1,15,1296,76,1187,10,2,11,0,1,9,NA,NA,NA,NA,NA,NA,NA,1,4,350.6443574225703,380.74902100391597
20079000250,KS,079,000250,1643,210,1350,30,8,12,0,2,31,1171,125,1005,20,5,9,0,0,7,NA,NA,NA,NA,NA,NA,NA,1,4,316.8244927020292,344.0255428978284
20079000260,KS,079,000260,752,70,656,12,4,2,1,1,6,561,40,500,8,3,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,1,4,151.78355286578852,164.81496974012103
2007900027A,KS,079,00027A,13,0,13,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,0.669260700389105,0.4332036316472114
2007900027B,KS,079,00027B,301,5,295,0,1,0,0,0,0,213,2,210,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,17.819066147859925,11.534046692607005
2007900027C,KS,079,00027C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,0,0
2007900027D,KS,079,00027D,114,0,114,0,0,0,0,0,0,86,0,86,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,7.19455252918288,4.656939040207523
20079000280,KS,079,000280,1522,43,1421,31,3,5,4,0,15,1357,40,1271,25,2,3,4,0,12,NA,NA,NA,NA,NA,NA,NA,1,4,113.52334630350194,73.48216601815824
20079000290,KS,079,000290,439,2,422,0,1,3,0,0,11,300,1,291,0,1,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,1,4,68,86
20079000300,KS,079,000300,360,8,349,1,0,0,0,0,2,241,5,235,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,28,72
20079000310,KS,079,000310,1711,49,1613,2,31,4,0,1,11,1223,31,1166,0,14,3,0,1,8,NA,NA,NA,NA,NA,NA,NA,1,4,233,352
20079000320,KS,079,000320,552,14,526,4,3,0,0,1,4,379,5,369,1,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,1,4,65,89
20081000010,KS,081,000010,216,52,156,0,2,1,0,0,5,128,27,95,0,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,1,18.63229719484458,46.58074298711145
20081000020,KS,081,000020,214,59,155,0,0,0,0,0,0,135,33,102,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,18.342999171499585,33.44241922120961
20081000030,KS,081,000030,340,23,312,0,0,0,0,0,5,235,13,219,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,4,1,14.889807162534435,45.964187327823694
20081000040,KS,081,000040,270,94,172,1,3,0,0,0,0,180,50,127,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,24.457332228666118,44.589892294946154
20081000050,KS,081,000050,1330,407,889,4,5,12,0,0,13,892,232,638,1,2,11,0,0,8,NA,NA,NA,NA,NA,NA,NA,4,1,121.1996685998343,220.96768848384423
