GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,cd_1990,cd_2000,ndv,nrv
27037000115,MN,037,0115,163,0,154,0,1,7,0,0,1,120,0,116,0,0,3,0,0,1,NA,12376,12376,32390,2,4,55,34
27037000120,MN,037,0120,760,6,737,1,8,4,0,0,4,503,2,497,0,3,0,0,0,1,NA,42092,16228,13530,1,4,131,108
27037000125,MN,037,0125,2280,43,2059,40,3,100,5,1,29,1746,29,1613,23,1,63,4,1,12,NA,17288,17288,42270,2,4,249.57430170108537,310.8594863036786
27037000130,MN,037,0130,2410,109,1864,189,18,140,5,4,81,1793,71,1473,110,12,97,2,3,25,NA,17288,17288,42270,2,4,256.29251028066784,319.2274106199861
27037000135,MN,037,0135,2930,120,2387,107,12,246,4,9,45,2231,71,1858,79,12,184,1,4,22,NA,17288,17288,32390,2,4,318.9004966180535,397.209343610256
27037000140,MN,037,0140,2413,74,2064,83,9,137,0,9,37,1937,45,1701,59,8,100,0,4,20,NA,17288,17288,07290,2,4,276.87595784364396,344.86530639760906
27037000145,MN,037,0145,2965,97,2374,160,16,271,1,0,46,2386,64,1959,117,14,204,1,0,27,NA,17288,17288,07290,2,4,341.0562908698681,424.8056897597807
27037000150,MN,037,0150,3006,104,2556,138,7,133,8,3,57,2360,60,2059,92,5,112,5,2,25,NA,17288,17288,07290,2,4,337.3398350598863,420.1766252443765
27037000155,MN,037,0155,4054,76,3470,112,5,292,3,3,93,2764,47,2384,76,4,208,1,2,42,NA,17288,17288,42270,2,4,395.08784072268037,492.105166176041
27037000160,MN,037,0160,3082,77,2579,185,12,176,0,4,49,2421,51,2078,126,9,133,0,1,23,NA,17288,17288,32390,2,4,346.0592121525359,431.03712276128624
27037000165,MN,037,0165,4767,98,4056,308,19,171,26,9,80,3174,68,2804,152,9,111,5,4,21,NA,17288,17288,32390,2,4,453.6934900339318,565.1019527651064
27037000170,MN,037,0170,3082,37,2763,74,3,151,0,3,51,2115,22,1932,48,3,94,0,1,15,NA,17288,17288,32390,2,4,302.3193860812117,376.5565942338375
27037000175,MN,037,0175,5181,91,4678,74,3,251,0,4,80,3127,47,2837,50,3,159,0,3,28,NA,17288,17288,32390,2,4,446.97528145434933,556.7340284487989
27037000180,MN,037,0180,3037,64,2487,156,11,240,0,7,72,2221,48,1860,98,7,169,0,4,35,NA,17288,17288,32390,2,4,317.47109053729133,395.42893418125436
27037000185,MN,037,0185,1860,27,1602,32,6,147,0,8,38,1411,18,1245,22,5,104,0,3,14,NA,17288,17288,07290,2,4,201.68919799555067,251.21577043212514
27037000190,MN,037,0190,3535,71,3038,89,9,266,3,7,52,2559,58,2227,62,8,172,2,2,28,NA,17288,17288,32390,2,4,365.7850160670547,455.6067728815083
27037000191,MN,037,0191,2544,44,2277,74,5,77,2,4,61,1896,19,1739,42,4,56,2,1,33,NA,17288,17288,32390,2,4,271.0153929125188,337.56562773870246
27037000192,MN,037,0192,2837,88,2519,66,2,105,1,10,46,1950,45,1784,36,2,65,1,4,13,NA,17288,17288,32390,2,4,278.73418574863484,347.1798386553111
27037000193,MN,037,0193,2761,28,2592,35,2,71,0,6,27,1579,9,1500,24,1,35,0,2,8,NA,17288,17288,32390,2,4,225.70322015235615,281.12664883935196
27037000194,MN,037,0194,2283,39,2028,65,4,127,0,0,20,1507,21,1342,41,4,91,0,0,8,NA,17288,17288,32390,2,4,215.4114963708681,268.30770095054044
27037000195,MN,037,0195,1638,15,1578,3,5,31,0,0,6,1089,10,1052,2,3,19,0,0,3,NA,20618,19376,11820,2,4,246,294
27037000196,MN,037,0196,2368,41,2149,50,2,84,0,7,35,1552,27,1422,28,2,56,0,2,15,NA,17288,17288,32390,2,4,221.8438237342981,276.3195433810476
27037000197,MN,037,0197,3269,44,3065,48,1,64,5,2,40,2000,20,1894,26,1,40,3,2,14,NA,17288,17288,32390,2,4,285.88121615244603,356.0818858003191
27037000198,MN,037,0198,2893,52,2612,62,9,117,0,3,38,1772,26,1601,41,6,81,0,2,15,NA,17288,17288,32390,2,4,253.2907575110672,315.4885508190827
27037000200,MN,037,0200,1490,17,1451,0,4,5,0,0,13,1041,13,1014,0,4,2,0,0,8,NA,20618,19871,17780,1,4,246,312
27037000205,MN,037,0205,2797,20,2711,6,6,18,0,1,35,2012,14,1973,1,3,12,0,1,8,NA,20618,20618,11820,2,4,234.07968615912714,259.2389358832904
27037000210,MN,037,0210,2430,77,2276,16,5,24,1,5,26,1735,44,1646,10,5,17,1,2,10,NA,20618,20618,11820,2,4,201.85300968493317,223.54848596297657
27037000215,MN,037,0215,7138,135,6690,69,17,132,1,8,86,4410,70,4158,39,9,96,1,5,32,NA,20618,20618,11820,2,4,513.0673041559397,568.212578153733
27037000220,MN,037,0220,684,2,670,2,4,4,0,0,2,476,1,469,1,1,2,0,0,2,NA,46924,25802,23880,1,4,88.1251629726206,81.29856584093872
27037000225,MN,037,0225,434,4,426,1,0,0,0,0,3,288,2,283,1,0,0,0,0,2,NA,26864,26864,13530,1,4,70,71
27037000230,MN,037,0230,986,0,974,2,6,2,0,0,2,669,0,662,2,2,1,0,0,2,NA,26864,26882,30150,1,4,130,159
27037000235,MN,037,0235,5515,62,5310,31,28,36,1,3,44,3959,32,3837,21,19,30,1,2,17,NA,27530,27530,13530,2,4,1218.517618952817,1058.91230340434
27037000240,MN,037,0240,4313,88,4082,33,18,26,1,3,62,3206,48,3062,28,15,19,1,0,33,NA,27530,27530,13530,2,4,986.7561218395381,857.507664742186
27037000245,MN,037,0245,4355,26,4250,9,15,24,0,0,31,3184,11,3134,6,10,16,0,0,7,NA,27530,27530,13530,2,4,135.45378151260505,143.81512605042016
27037000250,MN,037,0250,4018,31,3925,5,3,31,1,0,22,2881,21,2826,2,3,16,1,0,12,NA,27530,27530,13530,2,4,886.7262592076447,770.580031853474
27037000255,MN,037,0255,3504,97,3258,27,16,67,0,0,39,2491,56,2353,11,9,46,0,0,16,NA,31076,31076,15030,2,4,490.2291685933599,415.93456949967634
27037000260,MN,037,0260,4752,115,4349,45,21,160,2,11,49,3171,58,2946,29,16,98,1,2,21,NA,31076,31076,32390,2,4,624.0532692129843,529.4775270507722
27037000265,MN,037,0265,2452,208,2112,49,19,13,1,2,48,1729,127,1538,23,15,11,1,1,13,NA,31076,31076,15030,2,4,340.2674558401924,288.69966706741883
27037000270,MN,037,0270,5823,198,5353,88,6,99,0,10,69,4177,102,3909,53,5,71,0,8,29,NA,31076,31076,15030,2,4,822.0342180708407,697.454314251364
27037000275,MN,037,0275,3390,196,2966,90,18,42,0,4,74,2429,101,2214,51,13,25,0,2,23,NA,31076,31076,15030,2,4,478.0275594192176,405.58212337001754
27037000280,MN,037,0280,1226,72,1082,14,9,27,0,0,22,935,39,861,8,6,14,0,0,7,NA,31076,31076,15030,7,1,184.00813835198372,156.12156663275687
27037000281,MN,037,0281,2579,189,2036,198,22,84,1,4,45,2084,132,1722,130,15,61,1,1,22,NA,31076,31076,15030,7,1,410.1315083695552,347.97576990659394
27037000285,MN,037,0285,2158,90,2015,23,2,9,2,0,17,1636,59,1547,12,0,6,2,0,10,NA,31076,31076,15030,2,4,321.965042078979,273.17099787293074
27037000286,MN,037,0286,2858,63,2688,14,9,53,0,2,29,2094,38,1987,10,5,41,0,2,11,NA,31076,31076,15030,2,4,412.0995098492555,349.64551928234533
27037000287,MN,037,0287,1009,28,868,38,2,39,0,2,32,880,20,783,31,2,34,0,0,10,NA,31076,31076,42270,7,1,173.18413021363176,146.93794506612412
27037000290,MN,037,0290,5273,179,4853,80,30,71,0,3,57,3592,96,3365,41,19,50,0,1,20,NA,35180,35180,17780,2,4,401.1813697040047,494.8641903656414
27037000295,MN,037,0295,4396,42,4246,16,13,51,1,1,26,2748,23,2668,11,8,24,1,1,12,NA,35180,35180,17780,2,4,306.9171503192107,378.58763784097505
27037000300,MN,037,0300,4268,111,4009,32,9,51,0,10,46,2969,66,2830,20,7,26,0,2,18,NA,35180,35180,17780,6,4,331.60007980266977,409.03446024376086
27037000305,MN,037,0305,4639,57,4371,41,12,95,0,7,56,2781,28,2641,28,6,57,0,0,21,NA,35180,35180,17780,2,4,310.6028366221706,383.1339959373186
27037000310,MN,037,0310,3558,66,3321,55,0,85,0,10,21,2075,34,1949,27,0,52,0,7,6,NA,35180,35180,17780,2,4,231.75148723157284,285.8694863609983
27037000311,MN,037,0311,4109,79,3775,76,19,99,3,7,51,2780,44,2589,45,13,64,2,3,20,NA,35180,35180,32390,2,4,310.49114915844456,382.9962275101567
27037000312,MN,037,0312,1719,27,1586,41,1,36,0,1,27,1087,12,1015,21,1,29,0,1,8,NA,35180,35180,32390,2,4,121.40427307022635,149.7542803250145
27037000313,MN,037,0313,5485,93,5039,60,33,189,3,7,61,3507,57,3261,32,21,107,1,7,21,NA,35180,35180,11820,2,4,391.68793528728963,483.15387405687756
27037000314,MN,037,0314,5873,73,5519,83,4,120,0,13,61,3552,40,3372,46,4,68,0,5,17,NA,35180,35180,17780,2,4,396.7138711549623,489.3534532791643
27037000315,MN,037,0315,552,12,519,4,1,10,1,2,3,519,9,496,4,1,7,1,0,1,NA,37016,37016,42270,7,1,125,250
27037000316,MN,037,0316,1197,17,1118,13,4,22,1,4,18,686,8,639,8,4,15,1,1,10,NA,35180,35180,17780,2,4,76.61760011607662,94.50914103308185
27037000317,MN,037,0317,2611,91,2389,47,13,46,0,6,19,1791,55,1667,30,6,25,0,2,6,NA,35180,35180,17780,2,4,200.03224753337204,246.74325304701102
27037000320,MN,037,0320,1263,11,1241,3,1,0,0,1,6,885,6,871,2,1,0,0,1,4,NA,27530,40724,13530,2,4,292,257
27037000325,MN,037,0325,197,0,182,3,4,1,0,1,6,146,0,138,1,2,1,0,0,4,NA,41678,41678,42270,7,1,32.879449454200284,47.03251067869008
27037000330,MN,037,0330,2777,75,2639,9,2,29,0,2,21,2069,42,1994,2,2,17,0,2,10,NA,41696,41696,42270,7,1,465.9423350735643,666.5086616041765
27037000335,MN,037,0335,2115,26,2046,8,0,18,0,0,17,1574,14,1539,6,0,8,0,0,7,NA,41696,41696,42270,7,1,354.4674893213099,507.04912197437113
27037000340,MN,037,0340,1714,47,1565,34,5,47,0,0,16,1304,30,1199,31,4,33,0,0,7,NA,41696,41696,42270,7,1,293.6630280018984,420.07119126720454
27037000345,MN,037,0345,2190,35,2102,17,1,12,0,0,23,1566,15,1521,13,1,8,0,0,8,NA,41696,41696,42270,7,1,352.66587565258664,504.4719981015662
27037000347,MN,037,0347,2638,20,2464,29,6,97,0,0,22,1769,10,1663,18,6,59,0,0,13,NA,41696,41696,42270,7,1,398.3818224964404,569.8665163739914
27037000350,MN,037,0350,135,0,135,0,0,0,0,0,0,107,0,107,0,0,0,0,0,0,NA,42092,42092,13530,1,4,43,36
27037000355,MN,037,0355,116,4,110,0,2,0,0,0,0,71,1,69,0,1,0,0,0,0,NA,46024,46024,13530,1,4,22,14
27037000360,MN,037,0360,865,7,848,1,0,3,0,1,5,624,3,614,0,0,3,0,1,3,NA,27530,46330,13530,2,4,26.54621848739496,28.18487394957983
27037000365,MN,037,0365,170,0,160,0,0,10,0,0,0,128,0,119,0,0,9,0,0,0,NA,46924,46924,23880,1,4,22.5,34.25
27037000366,MN,037,0366,387,4,376,0,0,0,0,0,7,291,3,285,0,0,0,0,0,3,NA,46924,46924,23880,1,4,53.87483702737941,49.70143415906128
27037000370,MN,037,0370,318,4,310,0,0,2,0,0,2,226,3,220,0,0,1,0,0,2,NA,53098,53098,30150,1,4,74,71
27037000375,MN,037,0375,536,13,521,0,1,0,0,0,1,401,8,391,0,1,0,0,0,1,NA,53098,53116,30150,1,4,80,100
27037000380,MN,037,0380,1411,8,1367,8,14,3,0,1,10,973,3,955,2,6,2,0,0,5,2985,27530,53260,13530,2,4,227.69770328988204,196.29112352576038
27037000382,MN,037,0382,944,11,906,13,8,4,0,0,2,638,5,623,3,3,2,0,0,2,2985,NA,53260,13530,1,4,149.30229671011796,128.70887647423962
27037000385,MN,037,0385,3950,63,3676,33,4,102,0,5,67,2398,35,2252,19,3,63,0,1,25,NA,55726,55726,32390,2,4,324.5185497470489,355.10012647554805
27037000390,MN,037,0390,2711,91,2269,144,14,62,0,33,98,1771,44,1572,64,6,43,0,10,32,NA,55726,55726,32390,2,4,239.6673693086003,262.25284569983137
27037000395,MN,037,0395,1413,16,1340,6,2,32,0,0,17,1023,10,981,5,2,18,0,0,7,NA,55726,55726,32390,2,4,138.44139966273187,151.48766863406408
27037000400,MN,037,0400,4592,55,4311,66,17,87,0,9,47,2859,33,2702,41,10,56,0,2,15,NA,55726,55726,32390,2,4,386.9051433389545,423.3658305227656
27037000401,MN,037,0401,1953,43,1833,30,6,21,0,3,17,1437,27,1365,15,5,17,0,0,8,NA,55726,55726,32390,2,4,194.46753794266442,212.7935286677909
27037000405,MN,037,0405,285,0,278,0,2,1,0,4,0,195,0,190,0,2,1,0,2,0,NA,NA,59008,30150,1,4,46,53
27037000410,MN,037,0410,7493,424,6751,113,24,74,0,4,103,5563,252,5141,67,20,44,0,1,38,NA,61492,61492,33270,7,1,2010.5357356558739,1263.0573100192805
27037000425,MN,037,0425,6774,455,6064,69,45,44,1,7,89,5067,260,4653,38,31,33,1,5,46,NA,61492,61492,33270,7,1,1831.2753141413468,1150.4424572834253
27037000440,MN,037,0440,5900,416,5274,61,34,47,1,0,67,4411,241,4054,35,22,30,1,0,28,NA,61492,61492,33270,7,1,1594.1889502027789,1001.500232697294
27037000455,MN,037,0455,504,14,474,0,0,13,0,0,3,353,5,336,0,0,11,0,0,1,NA,63544,63544,42270,7,4,67,137
27037000460,MN,037,0460,437,9,421,2,0,0,1,0,4,326,6,317,0,0,0,1,0,2,NA,66802,66802,13530,2,4,115,96
27037000465,MN,037,0465,1243,13,1212,2,4,2,1,1,8,848,8,832,2,0,1,1,0,4,NA,66802,66820,13530,2,4,240,220
27037000470,MN,037,0470,517,3,512,1,0,0,0,0,1,384,1,383,0,0,0,0,0,0,NA,46924,68530,23880,1,4,67.5,102.75
27037000475,MN,037,0475,2197,265,1766,51,9,48,0,2,56,1668,158,1416,31,6,35,0,0,22,NA,69700,69700,42270,7,1,534.3919007184846,440.9141737426519
27037000480,MN,037,0480,2132,275,1686,57,7,89,0,2,16,1611,176,1327,37,4,57,0,1,9,NA,69700,69700,42270,7,1,516.1303069888961,425.84696276943174
27037000485,MN,037,0485,2404,518,1533,219,14,35,0,5,80,1931,353,1365,136,12,29,0,2,34,NA,69700,69700,42270,7,1,618.6515349444807,510.4348138471587
27037000490,MN,037,0490,2034,287,1632,27,17,36,0,2,33,1501,177,1255,23,13,21,0,0,12,NA,69700,69700,42270,7,1,480.88863487916393,396.7698889614631
27037000495,MN,037,0495,2081,185,1795,30,13,30,0,0,28,1614,106,1439,22,6,23,0,0,18,NA,69700,69700,42270,7,1,517.0914435009797,426.63997387328544
27037000500,MN,037,0500,2418,120,2160,54,10,52,0,0,22,2175,78,1990,47,7,40,0,0,13,NA,69700,69700,42270,7,1,696.8239712606139,574.9330502939255
27037000505,MN,037,0505,2067,122,1839,52,11,23,0,0,20,1571,61,1438,31,8,17,0,0,16,NA,69700,69700,42270,7,1,503.31515349444805,415.27348138471586
27037000510,MN,037,0510,1875,63,1738,12,12,17,0,5,28,1447,31,1378,9,4,10,0,4,11,NA,69700,69700,42270,7,1,463.588177661659,382.49568909209665
27037000515,MN,037,0515,2197,102,1995,31,8,35,0,4,22,1792,64,1667,19,7,25,0,0,10,NA,69700,69700,42270,7,1,574.1188765512736,473.69196603527104
27039000005,MN,039,0005,367,15,348,0,1,1,0,1,1,262,7,254,0,1,0,0,0,0,NA,15994,02512,40665,1,3,79,90
27039000007,MN,039,0007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,06580,06580,05760,1,3,0,0
27039000010,MN,039,0010,662,14,634,0,0,14,0,0,0,460,7,447,0,0,6,0,0,0,NA,32498,09640,16980,1,3,111,157
27039000015,MN,039,0015,620,103,513,0,3,0,0,0,1,434,56,375,0,3,0,0,0,0,NA,11566,11566,40665,1,3,95,125
27039000020,MN,039,0020,468,11,455,0,0,1,0,0,1,335,5,329,0,0,0,0,0,1,NA,11566,11584,40665,1,3,64,101
27039000025,MN,039,0025,587,10,567,2,1,0,0,0,7,428,6,416,1,0,0,0,0,5,NA,69304,12934,40665,1,3,115,151
27039000030,MN,039,0030,2226,140,2050,7,6,4,0,1,18,1553,81,1450,5,2,3,0,0,12,NA,15994,15994,40665,1,3,320,465
27039000035,MN,039,0035,278,4,272,0,1,1,0,0,0,195,2,192,0,1,0,0,0,0,NA,NA,18764,40665,1,3,65,87
27039000040,MN,039,0040,1325,30,1270,3,8,9,0,0,5,963,16,940,1,3,3,0,0,0,NA,27872,27872,13590,1,3,295,290
27039000045,MN,039,0045,445,6,434,0,0,2,0,0,3,283,3,278,0,0,2,0,0,0,NA,27872,27890,13590,1,3,92,78
27039000050,MN,039,0050,2771,96,2639,13,1,14,0,0,8,1986,53,1916,6,1,8,0,0,2,NA,32498,32498,16980,1,3,353.4846505551927,448.1796211626388
27039000051,MN,039,0051,1627,5,1604,4,0,8,0,0,6,1076,1,1068,3,0,3,0,0,1,NA,32498,32498,16980,1,3,191.5153494448073,242.82037883736118
27039000055,MN,039,0055,1054,8,1034,0,6,2,0,0,4,714,4,702,0,6,1,0,0,1,NA,39986,39986,16980,1,3,134,189
27039000060,MN,039,0060,1610,4,1587,1,2,2,0,0,14,1062,2,1050,0,2,1,0,0,7,NA,32498,40004,16980,1,3,190,301
27039000065,MN,039,0065,692,16,669,0,0,4,0,1,2,492,9,477,0,0,3,0,1,2,NA,NA,42380,28950,1,3,134,155
27039000070,MN,039,0070,212,7,205,0,0,0,0,0,0,153,4,149,0,0,0,0,0,0,NA,NA,54502,40665,1,3,33,50
27039000075,MN,039,0075,567,0,565,0,1,0,1,0,0,416,0,414,0,1,0,1,0,0,NA,NA,66892,13590,1,3,171,101
27039000080,MN,039,0080,963,10,932,1,0,9,0,0,11,664,8,644,0,0,5,0,0,7,NA,15994,68404,40665,1,3,135,208
27039000085,MN,039,0085,836,45,786,0,1,1,0,0,3,604,21,580,0,1,1,0,0,1,NA,69304,69304,40665,1,3,163,227
27039000090,MN,039,0090,421,6,410,4,0,0,0,0,1,301,6,293,1,0,0,0,0,1,NA,06580,69448,05760,1,3,85,85
27041000005,MN,041,0005,2356,19,2304,9,6,3,2,0,13,1942,12,1909,5,5,1,2,0,8,NA,00928,00928,03060,3,7,373.8005673758865,489.7696453900709
27041000010,MN,041,0010,1827,25,1777,0,6,9,1,0,9,1334,13,1307,0,5,5,1,0,3,NA,00928,00928,03060,3,7,256.77134751773053,336.4329078014184
27041000015,MN,041,0015,1677,6,1623,13,9,18,1,1,6,1289,2,1255,6,7,15,0,0,4,NA,00928,00928,03060,3,7,248.1096453900709,325.08397163120566
27041000020,MN,041,0020,1660,12,1616,11,3,13,0,0,5,1402,9,1371,7,2,11,0,0,2,NA,00928,00928,03060,3,7,269.86014184397163,353.58241134751773
27041000025,MN,041,0025,1298,9,1273,3,4,6,1,0,2,1083,7,1066,1,3,4,1,0,1,NA,00928,00928,03060,3,7,208.4582978723404,273.13106382978725
27041000030,MN,041,0030,4760,26,4667,8,13,17,1,0,28,3491,12,3443,1,9,8,1,0,17,NA,00928,00946,03060,3,7,751,1111
27041000035,MN,041,0035,350,5,344,0,0,0,0,0,1,266,2,264,0,0,0,0,0,0,NA,NA,04924,03060,3,7,86,84
27041000040,MN,041,0040,450,4,444,0,0,1,0,0,1,327,1,324,0,0,1,0,0,1,NA,07336,07336,06120,3,7,122,108
27041000045,MN,041,0045,641,2,625,0,1,9,0,0,4,495,1,485,0,1,5,0,0,3,NA,07336,07354,06120,3,7,115,163
27041000050,MN,041,0050,329,0,326,2,0,1,0,0,0,256,0,254,2,0,0,0,0,0,NA,09964,09964,03060,3,7,74,96
27041000055,MN,041,0055,1912,25,1863,1,3,14,0,0,6,1376,15,1351,0,0,6,0,0,4,NA,09964,09982,03060,3,7,285,444
27041000060,MN,041,0060,566,0,564,0,0,0,1,0,1,459,0,458,0,0,0,1,0,0,NA,19898,19898,11610,3,7,135,143
27041000065,MN,041,0065,244,0,243,0,0,0,0,0,1,166,0,166,0,0,0,0,0,0,NA,19898,19916,11610,3,7,53,69
27041000070,MN,041,0070,197,0,197,0,0,0,0,0,0,156,0,156,0,0,0,0,0,0,NA,21608,21608,03060,3,7,37,57
27041000075,MN,041,0075,281,0,275,0,2,1,0,0,3,198,0,194,0,2,0,0,0,2,NA,23120,23120,03060,3,7,56,64
27041000080,MN,041,0080,737,11,717,1,0,1,0,2,5,528,6,519,0,0,0,0,0,3,NA,NA,29798,03060,3,7,151,164
27041000085,MN,041,0085,688,3,675,0,4,0,1,0,5,527,1,521,0,3,0,1,0,1,NA,21608,30374,03060,3,7,122,133
27041000090,MN,041,0090,1057,9,1036,0,1,2,0,0,9,820,6,806,0,1,0,0,0,7,NA,23120,30716,03060,3,7,153,208
27041000095,MN,041,0095,286,0,279,1,1,0,0,0,5,215,0,213,0,1,0,0,0,1,NA,32768,32768,00104,3,7,52,87
27041000100,MN,041,0100,4056,8,4019,3,3,16,0,0,7,3038,4,3018,0,3,9,0,0,4,NA,00928,33992,03060,3,7,625,922
27041000105,MN,041,0105,997,2,993,0,1,1,0,0,0,725,1,723,0,0,1,0,0,0,NA,00928,34730,03060,3,7,188,217
27041000110,MN,041,0110,484,3,480,0,0,0,0,0,1,374,3,370,0,0,0,0,0,1,NA,NA,36062,03060,3,7,75,95
27041000115,MN,041,0115,355,1,351,0,0,0,0,0,3,251,0,248,0,0,0,0,0,3,NA,NA,38510,11610,3,7,72,77
27041000120,MN,041,0120,115,0,112,0,1,0,0,0,2,87,0,84,0,1,0,0,0,2,NA,42254,42254,06120,3,7,36,28
27041000125,MN,041,0125,350,0,349,0,0,1,0,0,0,245,0,244,0,0,1,0,0,0,NA,42254,42272,06120,3,7,53,71
27041000130,MN,041,0130,279,2,275,0,2,0,0,0,0,198,1,196,0,1,0,0,0,0,NA,42398,42398,03060,3,7,52,70
27041000135,MN,041,0135,814,2,807,1,0,1,0,0,3,649,1,645,0,0,1,0,0,2,NA,42398,42416,03060,3,7,132,171
27041000140,MN,041,0140,683,2,681,0,0,0,0,0,0,531,1,530,0,0,0,0,0,0,NA,NA,43558,03060,3,7,119,141
27041000145,MN,041,0145,172,1,168,0,2,0,0,0,1,131,1,127,0,2,0,0,0,1,NA,45106,45106,03060,3,7,41,42
27041000150,MN,041,0150,324,0,317,2,4,1,0,0,0,229,0,224,1,3,1,0,0,0,NA,NA,48472,25140,3,7,50,72
27041000155,MN,041,0155,1392,9,1362,2,4,8,0,0,7,1088,6,1071,2,3,3,0,0,3,NA,48796,48796,25140,3,7,312,281
27041000160,MN,041,0160,584,1,576,0,0,0,1,0,6,407,1,401,0,0,0,1,0,4,NA,48796,48814,25140,3,7,87,126
27041000165,MN,041,0165,239,3,231,1,3,1,0,0,0,180,1,177,0,2,0,0,0,0,NA,32768,61078,00104,3,7,61,64
27041000170,MN,041,0170,395,0,388,0,1,4,0,0,2,273,0,268,0,1,2,0,0,2,NA,NA,62248,03060,3,7,80,85
27041000175,MN,041,0175,266,3,259,0,0,2,0,0,2,208,2,205,0,0,1,0,0,0,NA,NA,66406,11610,3,7,72,57
27043000005,MN,043,0005,278,5,271,0,0,1,0,0,1,204,2,201,0,0,1,0,0,0,NA,17738,03520,00130,1,3,76,95
27043000010,MN,043,0010,1198,35,1142,0,1,3,4,0,13,917,22,885,0,1,2,4,0,3,NA,06688,06688,00130,1,3,251.40891124685592,372.66510959396334
27043000015,MN,043,0015,1148,39,1104,0,0,3,0,0,2,888,21,864,0,0,1,0,0,2,NA,06688,06688,00130,1,3,243.4581386992454,360.8796263025512
27043000020,MN,043,0020,1275,76,1181,6,1,5,2,0,4,978,37,930,1,1,4,2,0,3,NA,06688,06688,00130,1,3,268.1329500538987,397.45526410348543
27043000025,MN,043,0025,454,9,444,0,0,0,0,0,1,345,5,340,0,0,0,0,0,0,NA,06688,06706,00130,1,3,96,142
27043000030,MN,043,0030,379,15,364,0,0,0,0,0,0,300,6,294,0,0,0,0,0,0,NA,07678,07678,00005,1,3,141,103
27043000035,MN,043,0035,241,3,238,0,0,0,0,0,0,164,0,164,0,0,0,0,0,0,NA,NA,08380,00005,1,3,79,65
27043000040,MN,043,0040,459,23,431,1,0,1,0,0,3,317,11,303,1,0,1,0,0,1,NA,69106,11638,00005,1,3,97,95
27043000045,MN,043,0045,223,1,221,1,0,0,0,0,0,185,1,183,1,0,0,0,0,0,NA,15472,15472,00130,1,3,47,87
27043000050,MN,043,0050,275,0,271,0,3,0,0,0,1,217,0,215,0,2,0,0,0,0,NA,15472,15490,00130,1,3,49,80
27043000055,MN,043,0055,312,2,306,0,0,1,0,0,3,227,1,225,0,0,1,0,0,0,NA,NA,17108,00005,1,3,62,91
27043000060,MN,043,0060,214,0,214,0,0,0,0,0,0,170,0,170,0,0,0,0,0,0,NA,17738,17738,00005,1,3,73,53
27043000065,MN,043,0065,735,35,660,13,9,9,0,0,9,524,19,499,2,3,0,0,0,1,NA,18998,18998,00130,1,3,167,191
27043000070,MN,043,0070,203,7,194,1,0,0,0,0,1,161,4,156,0,0,0,0,0,1,NA,18998,19016,00130,1,3,56,75
27043000075,MN,043,0075,228,4,221,0,1,0,0,0,2,167,3,163,0,0,0,0,0,1,NA,22940,19268,00130,1,3,51,103
27043000080,MN,043,0080,314,6,303,1,0,1,0,0,3,218,1,214,1,0,1,0,0,1,NA,67900,22076,00005,1,3,77,94
27043000085,MN,043,0085,251,7,243,0,0,1,0,0,0,181,6,175,0,0,0,0,0,0,NA,22940,22940,00130,1,3,59,80
27043000090,MN,043,0090,281,27,249,2,2,0,0,0,1,202,15,185,0,1,0,0,0,1,NA,06688,31976,00130,1,3,68,81
27043000095,MN,043,0095,540,10,527,1,0,1,0,1,0,423,5,415,1,0,1,0,1,0,NA,33056,33056,00005,1,3,179,139
27043000100,MN,043,0100,320,2,314,1,1,0,0,0,2,238,1,234,1,1,0,0,0,1,NA,33056,33074,00005,1,3,105,62
27043000105,MN,043,0105,217,9,199,4,0,0,0,0,5,158,6,150,0,0,0,0,0,2,NA,17738,38528,00130,1,3,53,76
27043000110,MN,043,0110,681,4,675,0,0,0,0,0,2,516,1,513,0,0,0,0,0,2,NA,43198,43198,00006,1,3,160,195
27043000115,MN,043,0115,237,0,237,0,0,0,0,0,0,163,0,163,0,0,0,0,0,0,NA,43198,43216,00006,1,3,47,58
27043000120,MN,043,0120,182,0,179,2,0,0,0,0,1,132,0,131,0,0,0,0,0,1,NA,NA,50974,00130,1,3,39,71
27043000125,MN,043,0125,222,7,215,0,0,0,0,0,0,154,6,148,0,0,0,0,0,0,NA,15472,52432,00130,1,3,56,72
27043000130,MN,043,0130,172,9,161,0,0,2,0,0,0,138,2,135,0,0,1,0,0,0,NA,22940,55348,00130,1,3,44,63
27043000135,MN,043,0135,210,3,196,5,0,1,0,0,5,159,3,155,0,0,1,0,0,0,NA,07678,59206,00005,1,3,86,56
27043000140,MN,043,0140,391,1,389,0,0,0,0,0,1,301,1,299,0,0,0,0,0,1,NA,70924,66946,13040,1,3,82,145
27043000145,MN,043,0145,251,3,248,0,0,0,0,0,0,181,1,180,0,0,0,0,0,0,NA,17738,67864,00005,1,3,76,68
27043000150,MN,043,0150,88,6,80,0,0,0,0,0,2,59,2,55,0,0,0,0,0,2,NA,67900,67900,00005,1,3,30,25
