GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
17027011001,IL,027,11001,1216,22,1155,20,3,7,3,0,6,883,14,844,12,1,6,3,0,3,NA,52142,44667,NA,NA,39420,110,055,11,10,114.12627139667578,222.9952865293972
17027011002,IL,027,11002,898,12,856,16,2,4,0,0,8,682,6,657,13,2,2,0,0,2,NA,52142,44667,11730,04770,39420,110,055,11,10,88.14735797568841,172.2341850657405
17027011003,IL,027,11003,350,4,340,0,3,0,0,0,3,277,3,271,0,3,0,0,0,0,NA,NA,44667,11730,04770,39420,110,055,11,10,35.80178615728107,69.95435375837262
17027011004,IL,027,11004,1089,11,1070,2,2,0,0,0,4,763,7,751,2,1,0,0,0,2,NA,00555,44667,03270,04770,39420,110,055,11,10,98.61647233936989,192.6901513272141
17027011005,IL,027,11005,771,92,663,3,4,5,0,0,4,542,59,473,1,3,5,0,0,1,NA,18472,44667,11730,04770,39420,110,055,11,10,70.05259240883156,136.87819399652693
17027011006,IL,027,11006,1231,18,1175,13,0,10,2,4,9,884,7,852,9,0,8,2,1,5,NA,52142,44667,11730,04770,39420,110,055,11,10,114.25551972215332,223.24782932274871
17027012001,IL,027,12001,1125,0,1120,1,0,2,0,0,2,808,0,804,0,0,2,0,0,2,NA,29041,29054,16530,04770,41750,109,055,11,10,158.29078498293515,273.5617747440273
17027012002,IL,027,12002,865,19,843,0,0,0,0,1,2,657,14,641,0,0,0,0,0,2,NA,29041,29054,16530,04770,41750,109,055,11,10,128.70921501706485,222.4382252559727
17027013001,IL,027,13001,1127,2,1074,30,1,3,0,0,17,783,1,747,23,1,3,0,0,8,NA,04000,67652,05160,04770,08460,109,055,11,10,154,271
17027014001,IL,027,14001,727,2,717,1,2,2,0,0,3,521,1,515,1,2,1,0,0,1,NA,35398,40871,19740,27740,08460,109,055,11,10,88.96960926193923,205.082489146165
17027014002,IL,027,14002,231,3,227,0,0,0,0,0,1,170,2,167,0,0,0,0,0,1,NA,NA,40871,27720,27740,08460,109,055,11,10,29.03039073806078,66.91751085383501
17027015001,IL,027,15001,2129,152,939,1026,3,1,0,0,8,1982,148,802,1026,3,1,0,0,2,NA,12164,08732,42510,09300,08460,109,055,11,10,212.32693128467776,331.60221937686725
17027015002,IL,027,15002,620,3,588,24,0,1,1,0,3,450,2,428,17,0,1,1,0,1,NA,12164,08732,09270,09300,35310,109,055,11,10,48.207426376440466,75.28809218950065
17027015003,IL,027,15003,996,8,971,9,2,2,0,1,3,731,5,718,3,2,2,0,0,1,NA,78721,08732,40680,09300,NA,109,055,11,10,78.31028595817328,122.30132309005548
17027015004,IL,027,15004,561,2,553,0,3,3,0,0,0,441,2,435,0,2,2,0,0,0,NA,12164,08732,42510,09300,NA,109,055,11,10,47.24327784891165,73.78233034571063
17027015005,IL,027,15005,1270,13,1180,56,4,1,0,0,16,1082,13,1001,54,3,1,0,0,10,NA,12164,08732,42510,09300,35310,109,055,11,10,115.91207853179684,181.026034997866
1702900AS01,IL,029,AS01,1447,7,1410,5,5,13,0,0,7,1070,4,1047,0,5,11,0,0,3,NA,02557,02570,NA,NA,09600,106,053,10,16,128,363
1702900CH01,IL,029,CH01,1946,42,1730,100,2,49,1,0,22,1755,35,1564,94,1,41,1,0,19,NA,12567,12580,NA,NA,09600,106,053,10,16,143.8244778869779,358.16876535626534
1702900CH02,IL,029,CH02,1263,27,1186,36,3,5,0,1,5,1039,16,982,31,2,4,0,0,4,NA,12567,12580,NA,NA,09600,106,053,10,16,85.14736895986896,212.04407248157247
1702900CH03,IL,029,CH03,1096,10,990,73,1,6,1,0,15,891,4,819,53,1,5,1,0,8,NA,12567,12580,NA,NA,09600,106,053,10,16,73.01858108108108,181.83952702702703
1702900CH04,IL,029,CH04,1398,26,1327,23,8,3,0,1,10,1102,19,1053,16,6,3,0,1,4,NA,12567,12580,NA,NA,09600,106,053,10,16,90.31029893529893,224.90141277641277
1702900CH06,IL,029,CH06,1487,29,1391,53,2,2,0,1,9,1163,23,1099,31,2,2,0,0,6,NA,12567,12580,NA,NA,09600,106,053,10,16,95.30932637182637,237.35058353808355
1702900CH08,IL,029,CH08,1863,31,1776,32,3,14,0,0,7,1390,22,1329,22,3,10,0,0,4,NA,12567,12580,NA,NA,09600,106,053,10,16,113.91226453726453,283.67782555282554
1702900CH10,IL,029,CH10,1069,20,997,29,1,13,1,0,8,952,19,896,19,1,11,1,0,5,NA,12567,12580,NA,NA,09600,106,053,10,16,78.01760851760852,194.2886977886978
1702900CH11,IL,029,CH11,964,14,901,17,5,10,0,1,16,742,10,705,14,2,8,0,0,3,NA,12567,12580,NA,NA,09600,106,053,10,16,60.80784193284194,151.43089680589682
1702900CH12,IL,029,CH12,909,5,874,13,2,6,0,0,9,778,3,752,9,2,6,0,0,6,NA,12567,12580,NA,NA,09600,106,053,10,16,63.75808763308764,158.77794840294843
1702900CH13,IL,029,CH13,1407,16,1329,34,0,17,0,4,7,1107,13,1052,21,0,14,0,4,3,NA,12567,12580,NA,NA,09600,106,053,10,16,90.72005528255528,225.92183660933662
1702900CH14,IL,029,CH14,1580,28,1466,52,0,15,10,1,8,1520,27,1415,48,0,13,10,1,6,NA,12567,12580,NA,NA,09600,106,053,10,16,124.56592956592958,310.2088452088452
1702900CH15,IL,029,CH15,4291,95,3731,323,12,82,1,7,40,4113,92,3575,310,12,79,1,7,37,NA,12567,12580,NA,NA,09600,106,053,10,16,337.06557125307125,839.4006449631449
1702900CH16,IL,029,CH16,249,6,239,1,0,2,1,0,0,249,6,239,1,0,2,1,0,0,NA,12567,12580,NA,NA,09600,106,053,10,16,20.405866093366093,50.817106879606875
1702900CH17,IL,029,CH17,472,11,430,27,0,2,0,0,2,440,11,398,27,0,2,0,0,2,NA,12567,12580,NA,NA,09600,106,053,10,16,36.05855855855856,89.79729729729729
1702900CH18,IL,029,CH18,1963,27,1782,80,4,44,0,3,23,1594,18,1467,66,1,31,0,1,10,NA,12567,12580,NA,NA,09600,106,053,10,16,130.6303235053235,325.31111793611797
1702900CH19,IL,029,CH19,944,6,895,7,4,20,0,1,11,701,5,664,6,4,16,0,0,6,NA,12567,12580,NA,NA,09600,106,053,10,16,57.44783988533989,143.0634213759214
1702900EO01,IL,029,EO01,1710,17,1671,11,0,2,0,0,9,1304,11,1275,8,0,2,0,0,8,NA,54781,22138,NA,NA,29340,106,053,10,16,182,348
1702900HB01,IL,029,HB01,754,26,727,0,1,0,0,0,0,547,15,531,0,1,0,0,0,0,NA,36542,36555,NA,NA,25050,106,053,10,16,85.11410788381743,165.68879668049792
1702900HB02,IL,029,HB02,587,8,565,9,0,3,0,0,2,417,6,406,3,0,0,0,0,2,NA,47553,36555,NA,NA,25050,106,053,10,16,64.88589211618257,126.31120331950208
1702900HT01,IL,029,HT01,841,8,815,3,2,3,3,1,6,632,6,615,3,2,2,2,0,2,NA,12567,36880,NA,NA,09600,106,053,10,16,96,234
1702900LY01,IL,029,LY01,910,11,879,8,3,1,0,1,7,703,4,687,5,2,0,0,0,5,NA,47553,40637,NA,NA,25050,106,053,10,16,96.21677529045056,263.94871068291303
1702900LY02,IL,029,LY02,1578,12,1526,10,3,20,0,0,7,1178,5,1149,3,2,14,0,0,5,NA,47553,40637,NA,NA,25050,106,053,10,16,161.22810994616037,442.2924341173137
1702900LY03,IL,029,LY03,1052,27,995,13,3,0,0,0,14,867,18,828,10,2,0,0,0,9,NA,47553,40637,NA,NA,25050,106,053,10,16,118.66279399263247,325.52422782657976
1702900LY04,IL,029,LY04,908,3,894,4,1,4,0,0,2,781,2,770,3,1,4,0,0,1,NA,47553,40637,NA,NA,25050,106,053,10,16,106.8923207707566,293.2346273731936
1702900MG01,IL,029,MG01,367,0,367,0,0,0,0,0,0,279,0,279,0,0,0,0,0,0,NA,NA,50400,NA,NA,09600,106,053,10,16,55,81
1702900MT21,IL,029,MT21,1178,4,1153,14,1,2,0,0,4,948,2,931,11,1,0,0,0,3,NA,47553,47566,NA,NA,25050,106,053,10,16,136.20120530333466,262.11876255524305
1702900MT22,IL,029,MT22,1144,11,1085,25,0,15,0,0,8,878,7,840,18,0,11,0,0,2,NA,47553,47566,NA,NA,25050,106,053,10,16,126.14415427882685,242.76400160707112
1702900MT23,IL,029,MT23,1224,6,1164,41,3,1,0,1,8,935,2,909,20,0,1,0,0,3,NA,47553,47566,NA,NA,25050,106,053,10,16,134.33346725592608,258.52430695058257
1702900MT31,IL,029,MT31,1201,20,1162,8,0,5,0,1,5,923,16,892,8,0,5,0,1,1,NA,47553,47566,NA,NA,25050,106,053,10,16,132.60940136601045,255.20634793089596
1702900MT33,IL,029,MT33,1131,20,1089,7,6,0,0,0,9,860,10,840,3,4,0,0,0,3,NA,47553,47566,NA,NA,25050,106,053,10,16,123.55805544395338,237.78706307754115
1702900MT42,IL,029,MT42,773,6,742,11,4,3,0,0,7,596,4,581,6,1,2,0,0,2,NA,47553,47566,NA,NA,25050,106,053,10,16,85.62860586580956,164.7919646444355
1702900MT43,IL,029,MT43,742,9,716,5,0,1,0,3,8,570,7,552,5,0,1,0,3,2,NA,47553,47566,NA,NA,25050,106,053,10,16,81.89312977099236,157.6030534351145
1702900MT51,IL,029,MT51,1327,34,1239,24,3,6,1,1,19,911,16,871,13,2,3,1,1,4,NA,47553,47566,NA,NA,25050,106,053,10,16,130.8853354760948,251.88838891120932
1702900MT52,IL,029,MT52,1287,15,1238,12,0,6,0,2,14,983,6,951,11,0,6,0,1,8,NA,47553,47566,NA,NA,25050,106,053,10,16,141.2297308155886,271.796143029329
1702900MT62,IL,029,MT62,968,11,945,5,0,1,0,0,6,730,6,718,4,0,1,0,0,1,NA,47553,47566,NA,NA,25050,106,053,10,16,104.88067496986741,201.8425070309361
1702900MT63,IL,029,MT63,961,3,941,8,0,6,0,0,3,763,1,754,3,0,4,0,0,1,NA,47553,47566,NA,NA,25050,106,053,10,16,109.6218561671354,210.96689433507433
1702900MT71,IL,029,MT71,1291,25,1215,19,5,11,0,0,16,988,21,932,12,5,8,0,0,10,NA,47553,47566,NA,NA,25050,106,053,10,16,141.94809160305343,273.1786259541985
1702900MT72,IL,029,MT72,1268,16,1200,33,2,2,0,2,13,1024,12,979,21,2,2,0,1,7,NA,47553,47566,NA,NA,25050,106,053,10,16,147.1202892728003,283.1325030132583
1702900MT81,IL,029,MT81,769,5,757,3,0,1,0,2,1,619,3,612,3,0,1,0,0,0,NA,47553,47566,NA,NA,25050,106,053,10,16,88.93306548814785,171.15138609883488
1702900MT82,IL,029,MT82,920,3,915,0,0,2,0,0,0,717,2,713,0,0,2,0,0,0,NA,47553,47566,NA,NA,25050,106,053,10,16,103.01293692245882,198.24805142627562
1702900NO01,IL,029,NO01,918,5,908,0,1,2,0,0,2,642,3,635,0,1,2,0,0,1,NA,NA,54014,NA,NA,25050,101,051,10,16,97,207
1702900PD01,IL,029,PD01,1324,17,1261,23,2,9,2,0,10,1088,14,1035,22,2,9,2,0,4,NA,47553,57615,NA,NA,25050,106,053,10,16,108,232
1702900PG01,IL,029,PG01,1403,6,1379,6,1,2,0,0,9,1005,2,994,2,1,2,0,0,4,NA,42938,60469,NA,NA,09600,106,053,10,16,129,317
1702900SH01,IL,029,SH01,312,9,296,1,0,2,0,0,4,225,6,215,0,0,2,0,0,2,NA,12567,68718,NA,NA,09600,106,053,10,16,44,86
17031001001,IL,031,01001,1592,605,910,14,1,9,0,3,50,1271,408,794,13,1,9,0,3,43,NA,14000,14000,NA,NA,09930,009,005,12,6,243.6235492021109,187.66561865703517
17031001002,IL,031,01002,2539,1097,1174,107,7,31,11,18,94,2055,744,1094,85,7,27,3,10,85,NA,14000,14000,NA,NA,09930,004,002,12,12,393.89960158169777,303.42474141637075
17031001003,IL,031,01003,1392,461,766,49,8,54,6,1,47,1166,319,714,35,6,49,5,1,37,NA,14000,14000,NA,NA,09930,004,002,12,12,223.49729218698764,172.1621647160527
17031001004,IL,031,01004,1267,550,634,39,0,16,0,2,26,1031,375,586,31,0,15,0,2,22,NA,14000,14000,NA,NA,09930,004,002,12,12,197.62067602468633,152.22915250621813
17031001005,IL,031,01005,1226,341,679,130,1,43,0,2,30,1058,245,648,99,1,40,0,1,24,NA,14000,14000,NA,NA,09930,004,002,12,12,202.79599925714655,156.21575494818504
17031001006,IL,031,01006,904,245,604,7,1,1,0,0,46,755,170,541,6,1,1,0,0,36,NA,14000,14000,NA,NA,09930,009,005,6,6,144.71737187064807,111.47721643277855
17031001007,IL,031,01007,1935,950,856,54,0,44,0,3,28,1544,633,790,51,0,43,0,2,25,NA,14000,14000,NA,NA,09930,004,002,12,12,295.9518174414313,227.97459890358948
17031001008,IL,031,01008,668,137,338,167,2,7,0,2,15,604,125,313,140,2,7,0,2,15,NA,14000,14000,NA,NA,09930,004,002,12,12,115.77389749651847,89.18177314622285
17031001009,IL,031,01009,1515,694,714,39,3,35,2,7,21,1216,466,656,30,3,35,1,5,20,NA,14000,14000,NA,NA,09930,004,002,12,12,233.08122409895105,179.54476183080624
17031001010,IL,031,01010,1114,224,726,102,3,36,0,3,20,1005,180,693,78,3,35,0,1,15,NA,14000,14000,NA,NA,09930,004,002,12,12,192.63703143046533,148.39020200654628
17031001011,IL,031,01011,1705,977,654,26,1,13,0,2,32,1281,630,585,25,1,13,0,1,26,NA,14000,14000,NA,NA,09930,004,002,12,12,245.54033558450354,189.14213807998584
17031001012,IL,031,01012,2385,1391,768,105,1,43,5,6,66,1807,923,709,74,1,39,5,6,50,NA,14000,14000,NA,NA,09930,004,002,12,12,346.36329929835904,266.8070597271931
17031001013,IL,031,01013,1091,846,88,146,0,0,0,0,11,738,575,76,81,0,0,0,0,6,NA,14000,14000,NA,NA,09930,004,002,12,12,141.4588350205805,108.96713341376234
17031001014,IL,031,01014,1479,901,173,383,0,6,0,1,15,883,505,152,206,0,6,0,1,13,NA,14000,14000,NA,NA,09930,004,002,12,12,169.2522375652745,130.37666504654763
17031001015,IL,031,01015,1187,814,256,93,0,12,0,2,10,843,525,239,59,0,12,0,2,6,NA,14000,14000,NA,NA,09930,004,002,12,12,161.58509203570375,124.4705873547448
17031001016,IL,031,01016,1312,672,100,529,0,0,0,0,11,842,432,92,311,0,0,0,0,7,NA,14000,14000,NA,NA,09930,009,005,12,12,161.39341339746449,124.32293541244972
17031001017,IL,031,01017,1036,257,652,72,0,31,0,2,22,880,169,610,50,0,27,0,2,22,NA,14000,14000,NA,NA,09930,004,002,12,12,168.6772016505567,129.9337092196624
17031001018,IL,031,01018,1776,1334,206,212,0,11,3,2,8,1161,839,181,120,0,11,3,2,5,NA,14000,14000,NA,NA,09930,004,002,12,12,222.53889899579127,171.42390500457734
17031001019,IL,031,01019,1339,956,118,255,0,1,0,3,6,922,655,110,149,0,1,0,3,4,NA,14000,14000,NA,NA,09930,004,002,12,12,176.727704456606,136.1350907960554
17031001020,IL,031,01020,1185,820,123,229,2,3,1,1,6,744,491,113,130,1,3,1,0,5,NA,14000,14000,NA,NA,09930,004,002,12,12,142.60890685001613,109.85304506753276
17031001021,IL,031,01021,1757,683,970,32,4,27,0,0,41,1470,467,913,28,3,24,0,0,35,NA,14000,14000,NA,NA,09930,004,002,12,12,281.7675982117254,217.04835517375426
17031001022,IL,031,01022,1712,1070,147,457,0,13,5,2,18,1074,673,135,242,0,11,2,1,10,NA,14000,14000,NA,NA,09930,004,002,12,12,205.86285746897488,158.5781860249062
17031001023,IL,031,01023,2158,1336,713,47,6,25,0,2,29,1645,888,665,41,6,21,0,2,22,NA,14000,14000,NA,NA,09930,004,002,12,12,315.31135990359746,242.88744507539167
17031001024,IL,031,01024,1436,626,628,56,1,34,1,3,87,1099,414,554,37,1,22,0,2,69,NA,14000,14000,NA,NA,09930,004,002,12,12,210.6548234249566,162.26948458228293
17031001025,IL,031,01025,2131,1189,803,52,9,35,1,0,42,1640,749,760,46,9,35,1,0,40,NA,14000,14000,NA,NA,09930,004,002,12,12,314.35296671240116,242.14918536391633
17031001026,IL,031,01026,3335,1992,1092,125,12,41,0,8,65,2462,1244,1015,98,11,39,0,5,50,NA,14000,14000,NA,NA,09930,004,002,12,12,471.91280734508024,363.5190819304646
17031001027,IL,031,01027,1944,1258,148,500,6,8,0,1,23,1223,797,129,268,5,8,0,1,15,NA,14000,14000,NA,NA,09930,004,002,12,12,234.42297456662595,180.57832542687174
17031001028,IL,031,01028,372,212,39,112,0,6,0,0,3,256,140,33,74,0,6,0,0,3,NA,14000,14000,NA,NA,09930,009,005,6,6,49.06973138925286,37.798897227538156
17031001029,IL,031,01029,2380,1348,753,203,5,32,0,3,36,1790,884,705,130,5,29,0,3,34,NA,14000,14000,NA,NA,09930,004,002,12,12,343.10476244829147,264.29697670817694
17031001030,IL,031,01030,1586,1075,327,131,5,4,0,0,44,1110,710,263,93,3,4,0,0,37,NA,14000,14000,NA,NA,09930,004,002,12,12,212.76328844558856,163.8936559475287
17031001031,IL,031,01031,473,101,59,301,1,5,0,1,5,320,71,58,181,1,5,0,1,3,NA,14000,14000,NA,NA,09930,006,003,12,6,61.33716423656607,47.24862153442269
17031001032,IL,031,01032,1079,521,305,207,3,11,1,0,31,930,393,290,203,3,9,1,0,31,NA,14000,14000,NA,NA,09930,004,002,12,12,178.26113356252014,137.31630633441594
17031001033,IL,031,01033,2117,1647,362,41,1,11,0,1,54,1468,1058,321,26,1,11,0,1,50,NA,14000,14000,NA,NA,09930,004,002,12,12,281.38424093524685,216.75305128916412
17031001034,IL,031,01034,194,59,117,2,0,9,0,0,7,167,42,108,2,0,9,0,0,6,NA,14000,14000,NA,NA,09930,009,005,6,12,32.01033258595792,24.657874363276846
17031001035,IL,031,01035,228,53,174,1,0,0,0,0,0,196,35,160,1,0,0,0,0,0,NA,14000,14000,NA,NA,09930,009,005,6,6,37.56901309489672,28.939780689833903
17031001036,IL,031,01036,1400,662,628,35,2,20,0,8,45,1084,415,570,31,2,20,0,6,40,NA,14000,14000,NA,NA,09930,004,002,12,12,207.77964385136758,160.0547054478569
17031002001,IL,031,02001,1283,63,804,274,0,108,1,0,33,1212,56,778,250,0,98,1,0,29,NA,14000,14000,NA,NA,09930,006,003,6,6,232.31450954599399,178.95415406162596
17031002002,IL,031,02002,661,8,27,611,0,3,0,0,12,569,6,27,521,0,3,0,0,12,NA,14000,14000,NA,NA,09930,006,003,13,1,109.06514515814405,84.01395516589535
17031002003,IL,031,02003,1057,27,62,872,1,82,4,0,9,571,14,46,438,1,66,3,0,3,NA,14000,14000,NA,NA,09930,006,003,6,6,109.44850243462258,84.3092590504855
17031002004,IL,031,02004,340,1,0,338,0,0,0,0,1,179,1,0,177,0,0,0,0,1,NA,14000,14000,NA,NA,09930,006,003,6,6,34.31047624482915,26.429697670817696
17031002005,IL,031,02005,1105,11,5,1080,0,6,0,0,3,501,1,3,493,0,3,0,0,1,NA,14000,14000,NA,NA,09930,006,003,6,6,96.03099775787375,73.97362308983054
17031002006,IL,031,02006,706,0,1,703,0,0,0,0,2,338,0,0,336,0,0,0,0,2,NA,14000,14000,NA,NA,09930,006,003,13,6,64.7873797248729,49.906356495733974
17031002007,IL,031,02007,1023,19,3,973,1,1,0,1,25,676,11,3,642,1,1,0,1,17,NA,14000,14000,NA,NA,09930,006,003,6,6,129.5747594497458,99.81271299146795
17031002008,IL,031,02008,804,30,373,296,3,79,0,6,17,790,30,369,289,3,77,0,6,16,NA,14000,14000,NA,NA,09930,006,003,6,6,151.4261242090225,116.64503441310603
17031002009,IL,031,02009,697,12,10,668,0,1,0,0,6,322,4,7,307,0,1,0,0,3,NA,14000,14000,NA,NA,09930,006,003,6,6,61.72052151304461,47.54392541901284
17031002010,IL,031,02010,983,4,7,962,1,1,0,0,8,535,3,7,521,1,0,0,0,3,NA,14000,14000,NA,NA,09930,006,003,6,6,102.54807145800889,78.99378912786294
17031002011,IL,031,02011,1040,53,580,289,1,96,0,2,19,916,41,507,270,1,85,0,1,11,NA,14000,14000,NA,NA,09930,006,003,6,6,175.57763262717037,135.24917914228496
17031002012,IL,031,02012,673,10,90,491,1,75,0,0,6,664,10,90,482,1,75,0,0,6,NA,14000,14000,NA,NA,09930,006,003,13,1,127.2746157908746,98.04088968392709
17031002013,IL,031,02013,494,2,1,478,0,3,0,0,10,427,2,1,411,0,3,0,0,10,NA,14000,14000,NA,NA,09930,006,003,13,1,81.84677852816785,63.04737935999528
17031002014,IL,031,02014,708,9,40,571,1,80,1,0,6,630,7,38,502,1,78,0,0,4,NA,14000,14000,NA,NA,09930,006,003,13,1,120.75754209073945,93.02072364589468
17031002015,IL,031,02015,492,2,1,486,0,0,0,0,3,240,1,1,237,0,0,0,0,1,NA,14000,14000,NA,NA,09930,009,005,6,6,46.002873177424554,35.43646615081702
17031002016,IL,031,02016,1219,7,22,1177,0,2,0,1,10,601,1,16,579,0,1,0,1,3,NA,14000,14000,NA,NA,09930,006,003,13,6,115.19886158180066,88.73881731933763
17031002017,IL,031,02017,1199,21,12,1154,2,3,1,0,6,608,13,9,577,0,3,1,0,5,NA,14000,14000,NA,NA,09930,009,005,6,6,116.54061204947553,89.77238091540312
17031002018,IL,031,02018,1196,11,0,1165,1,1,0,0,18,725,4,0,705,1,1,0,0,14,NA,14000,14000,NA,NA,09930,005,003,13,1,138.96701272347,107.04765816392641
17031002019,IL,031,02019,758,9,2,743,0,0,0,0,4,357,3,1,351,0,0,0,0,2,NA,14000,14000,NA,NA,09930,009,005,6,6,68.42927385141901,52.711743399340314
17031002020,IL,031,02020,680,17,13,604,3,31,0,2,10,638,11,13,571,3,29,0,2,9,NA,14000,14000,NA,NA,09930,006,003,13,1,122.2909711966536,94.20193918425525
17031002021,IL,031,02021,837,8,4,815,4,0,0,0,6,515,6,1,503,3,0,0,0,2,NA,14000,14000,NA,NA,09930,005,003,13,1,98.71449869322352,76.04075028196152
17031002022,IL,031,02022,1305,67,690,337,2,168,1,7,33,1001,43,543,259,1,131,0,4,20,NA,14000,14000,NA,NA,09930,006,003,6,6,191.87031687750826,147.799594237366
17031002023,IL,031,02023,858,8,39,793,4,8,0,1,5,573,8,34,517,2,7,0,0,5,NA,14000,14000,NA,NA,09930,009,005,6,6,109.83185971110113,84.60456293507565
17031002024,IL,031,02024,3408,99,1189,1098,40,880,5,11,86,3266,96,1164,1044,40,830,5,11,76,NA,14000,14000,NA,NA,09930,006,003,13,1,626.0224324894525,482.23124353570165
17031002025,IL,031,02025,507,38,162,283,0,16,0,0,8,400,30,147,201,0,14,0,0,8,NA,14000,14000,NA,NA,09930,006,003,6,6,76.67145529570759,59.060776918028374
17031002026,IL,031,02026,713,23,5,678,2,2,0,0,3,584,19,5,554,2,2,0,0,2,NA,14000,14000,NA,NA,09930,006,003,6,6,111.94032473173309,86.22873430032142
17031002027,IL,031,02027,106,4,0,102,0,0,0,0,0,100,4,0,96,0,0,0,0,0,NA,14000,14000,NA,NA,09930,009,005,6,6,19.167863823926897,14.765194229507093
17031002028,IL,031,02028,1153,66,24,1041,0,7,0,1,14,714,46,22,631,0,5,0,1,9,NA,14000,14000,NA,NA,09930,006,003,6,6,136.85854770283802,105.42348679868063
17031002029,IL,031,02029,858,6,3,842,2,0,0,0,5,433,2,2,425,2,0,0,0,2,NA,14000,14000,NA,NA,09930,006,003,13,1,82.99685035760346,63.93329101376571
17031002030,IL,031,02030,1027,7,6,1001,1,0,2,3,7,593,4,4,575,1,0,2,3,4,NA,14000,14000,NA,NA,09930,006,003,6,6,113.66543247588649,87.55760178097705
17031002031,IL,031,02031,827,2,28,782,2,2,0,3,8,594,2,23,557,1,2,0,3,6,NA,14000,14000,NA,NA,09930,006,003,13,1,113.85711111412577,87.70525372327214
17031002032,IL,031,02032,822,13,0,795,0,1,0,1,12,550,9,0,532,0,1,0,1,7,NA,14000,14000,NA,NA,09930,002,001,6,6,105.42325103159793,81.208568262289
17031002033,IL,031,02033,982,17,78,792,0,75,1,7,12,891,16,77,712,0,69,0,6,11,NA,14000,14000,NA,NA,09930,005,003,13,6,170.78566667118866,131.5578805849082
17031002034,IL,031,02034,1269,18,32,636,1,565,1,1,15,1097,16,29,568,1,467,1,1,14,NA,14000,14000,NA,NA,09930,009,005,6,6,210.27146614847805,161.97418069769282
17031002035,IL,031,02035,1250,73,661,423,7,41,0,4,41,1203,62,644,411,7,38,0,3,38,NA,14000,14000,NA,NA,09930,006,003,6,6,230.58940180184058,177.6252865809703
17031002036,IL,031,02036,685,5,7,664,0,4,0,0,5,492,5,6,475,0,4,0,0,2,NA,14000,14000,NA,NA,09930,006,003,6,6,94.30589001372034,72.6447556091749
17031002037,IL,031,02037,1338,74,691,390,3,146,1,2,31,1250,67,676,335,3,140,1,0,28,NA,14000,14000,NA,NA,09930,006,003,6,6,239.59829779908623,184.56492786883868
17031002038,IL,031,02038,985,57,102,753,1,65,0,1,6,740,51,91,540,1,50,0,1,6,NA,14000,14000,NA,NA,09930,006,003,6,6,141.84219229705903,109.26243729835248
17031002039,IL,031,02039,1847,243,117,1454,3,25,0,1,4,1090,165,103,793,1,24,0,1,3,NA,14000,14000,NA,NA,09930,009,005,6,6,208.92971568080316,160.94061710162728
17031002040,IL,031,02040,1297,78,329,778,1,104,0,2,5,1020,61,298,558,1,95,0,2,5,NA,14000,14000,NA,NA,09930,006,003,6,6,195.51221100405434,150.60498114097234
17031002041,IL,031,02041,443,11,35,394,0,3,0,0,0,296,11,33,249,0,3,0,0,0,NA,14000,14000,NA,NA,09930,006,003,6,6,56.73687691882361,43.70497491934099
17031002042,IL,031,02042,2868,160,960,643,5,974,66,4,56,2770,151,953,571,4,966,65,4,56,NA,14000,14000,NA,NA,09930,006,003,6,6,530.9498279227751,408.99588015734645
17031002043,IL,031,02043,818,31,527,170,1,72,1,0,16,781,30,507,161,1,69,1,0,12,NA,14000,14000,NA,NA,09930,006,003,6,6,149.70101646486907,115.31616693245039
17031002044,IL,031,02044,801,6,13,762,0,1,0,0,19,633,3,13,604,0,1,0,0,12,NA,14000,14000,NA,NA,09930,006,003,13,1,121.33257800545726,93.4636794727799
17031002045,IL,031,02045,305,0,3,300,0,0,0,0,2,246,0,3,241,0,0,0,0,2,NA,14000,14000,NA,NA,09930,005,003,13,1,47.15294500686017,36.32237780458745
17031002046,IL,031,02046,2259,26,32,2144,2,29,0,1,25,1883,19,30,1782,2,28,0,1,21,NA,14000,14000,NA,NA,09930,006,003,13,1,360.9308758045435,278.02860734161857
17031002047,IL,031,02047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14000,14000,NA,NA,09930,005,003,13,1,0,0
17031002048,IL,031,02048,1331,13,125,992,1,173,2,1,24,1178,13,120,870,1,152,2,0,20,NA,14000,14000,NA,NA,09930,005,003,13,6,225.79743584585887,173.93398802359357
17031002049,IL,031,02049,1385,47,853,416,0,36,1,3,29,1357,38,843,410,0,35,1,2,28,NA,14000,14000,NA,NA,09930,011,006,6,6,260.107912090688,200.36368569441126
17031002050,IL,031,02050,836,336,178,259,1,41,0,8,13,646,242,169,183,1,38,0,4,9,NA,14000,14000,NA,NA,09930,009,005,12,6,123.82440030256777,95.38315472261583
17031002051,IL,031,02051,872,11,10,845,0,0,1,0,5,533,6,10,511,0,0,1,0,5,NA,14000,14000,NA,NA,09930,009,005,6,6,102.16471418153036,78.6984852432728
17031002052,IL,031,02052,1241,43,468,618,3,84,0,2,23,1179,39,457,578,3,77,0,2,23,NA,14000,14000,NA,NA,09930,006,003,6,6,225.98911448409814,174.08163996588863
