GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
41039002001,41,039,002001,2567,2401,3,56,28,18,2,9,50,2023,1907,2,40,17,11,2,5,39,NA,69600,91105,NA,NA,11670,42,21,5,2,489.42723313732967,402.4320215135764
41039002002,41,039,002002,4522,4024,24,221,44,60,10,5,134,3386,3084,16,129,32,46,7,4,68,NA,69600,91105,NA,NA,11670,42,21,5,2,819.1797387063758,673.5713419896044
41039002101,41,039,002101,2777,2405,14,191,47,46,2,1,71,2062,1849,10,104,26,33,2,1,37,NA,69600,91105,NA,NA,11670,41,21,5,2,498.8625579481828,410.19022657488614
41039002102,41,039,002102,6450,5386,91,539,78,124,51,7,174,4939,4258,67,325,56,102,30,5,96,NA,69600,91105,NA,NA,11670,41,21,5,2,1194.899211302655,982.5070460976539
41039002201,41,039,002201,3056,2845,10,65,11,52,5,3,65,2469,2322,8,48,8,37,3,3,40,NA,23850,91105,NA,NA,04740,41,21,5,2,597.3286399486243,491.15405888137434
41039002202,41,039,002202,4129,3773,30,116,24,89,3,0,94,2967,2757,17,58,21,68,3,0,43,NA,23850,91105,NA,NA,04740,41,21,5,2,717.8104798410563,590.2203696642517
41039002300,41,039,0023,6663,6044,50,306,54,54,10,5,140,4860,4504,27,169,32,43,6,3,76,NA,23850,91105,NA,NA,04740,39,20,5,2,1175.7866302755424,966.7917076401292
41039002401,41,039,002401,2995,2696,20,91,12,84,4,3,85,2226,2045,11,66,9,60,3,2,30,NA,23850,91105,NA,NA,02040,39,20,5,2,538.5393084348472,442.81447349936786
41039002403,41,039,002403,4059,3698,12,140,36,70,6,3,94,2995,2789,8,87,21,42,3,3,42,NA,23850,91105,NA,NA,02040,39,20,5,2,724.5845591924382,595.7903630416023
41039002404,41,039,002404,3463,3196,23,83,49,32,6,4,70,2650,2478,13,57,33,25,4,2,38,NA,23850,91105,NA,NA,04740,39,20,5,2,641.1182243271991,527.1600874992474
41039002501,41,039,002501,4847,4189,52,260,62,73,11,5,195,3411,3030,32,148,33,54,8,4,102,NA,23850,91105,NA,NA,02040,39,20,5,2,825.2280238415381,678.5445503622389
41039002502,41,039,002502,6279,5633,54,322,39,66,4,7,154,4770,4379,35,182,22,51,4,6,91,NA,23850,91105,NA,NA,02040,39,20,5,2,1154.012803788958,948.8881574986452
41039002600,41,039,0026,5482,4808,50,278,60,84,4,22,176,4013,3603,31,164,40,71,4,20,80,NA,23850,91105,NA,NA,02040,39,20,5,2,970.8707298962452,798.2994079752755
41039002700,41,039,0027,3854,3323,50,232,60,41,13,14,121,2753,2470,26,128,36,31,7,7,48,NA,23850,91105,NA,NA,04740,39,20,5,2,666.0371590840675,547.6497059945012
41039002800,41,039,0028,3960,3428,32,254,58,18,8,6,156,2995,2653,18,161,43,14,6,5,95,NA,23850,91105,NA,NA,04740,39,20,5,2,724.5845591924382,595.7903630416023
41039002901,41,039,002901,6025,5126,63,216,54,374,20,9,163,4955,4274,51,158,48,296,15,8,105,NA,23850,91105,NA,NA,04740,41,21,5,2,1198.770113789159,985.6898994561401
41039002902,41,039,002902,3771,3434,33,110,31,49,3,16,95,2891,2699,20,64,20,40,3,5,40,NA,23850,91105,NA,NA,04740,41,21,5,2,699.4236930301631,575.1018162114431
41039003000,41,039,0030,4174,3729,50,163,35,89,10,5,93,3397,3076,40,109,22,76,9,3,62,NA,23850,91105,NA,NA,04740,41,21,5,2,821.8409841658472,675.7595536735636
41039003101,41,039,003101,5810,5181,60,176,35,200,19,9,130,4351,3964,46,102,24,139,12,6,58,NA,23850,91105,NA,NA,04740,41,21,5,2,1052.643544923639,865.5371851732926
41039003102,41,039,003102,5942,4910,102,262,45,373,19,5,226,5001,4152,85,189,37,338,18,4,178,NA,23850,91105,NA,NA,04740,41,21,5,2,1209.8989584378576,994.8406028617874
41039003201,41,039,003201,3157,2702,22,246,40,37,4,9,97,2273,2005,15,130,29,28,3,8,55,NA,69600,91105,NA,NA,11670,42,21,5,2,549.9100844889523,452.16410523992056
41039003202,41,039,003202,4066,3389,31,421,44,60,5,4,112,3051,2620,22,261,31,52,2,3,60,NA,69600,91105,NA,NA,11670,42,21,5,2,738.1327178952016,606.9303497963034
41039003300,41,039,0033,6775,5719,47,618,92,64,21,11,203,5037,4359,30,384,61,44,15,7,137,NA,69600,91105,NA,NA,11670,42,21,5,2,1218.608489032491,1002.0020229183808
41039003400,41,039,0034,4706,3989,34,393,75,31,9,6,169,3483,3066,21,228,47,23,6,4,88,NA,69600,91105,NA,NA,11670,42,21,5,2,842.6470850308054,692.867390475426
41039003500,41,039,0035,3406,3102,9,121,26,42,3,0,103,2535,2334,9,72,20,34,3,0,63,NA,69600,91105,NA,NA,11670,42,21,5,2,613.2961127054526,504.2833289851291
41039003600,41,039,0036,3587,3179,23,155,28,88,2,11,101,2923,2645,19,99,19,66,2,7,66,NA,69600,91105,NA,NA,04740,40,20,5,2,707.1654980031708,581.4675229284152
41039003700,41,039,0037,3118,2500,42,141,14,308,8,5,100,2936,2360,36,123,10,304,8,4,91,NA,23850,91105,NA,NA,04740,40,20,5,2,710.3106062734552,584.053591282185
41039003800,41,039,0038,5286,3977,103,174,54,712,25,9,232,5137,3873,97,164,48,697,25,9,224,NA,23850,91105,NA,NA,04740,41,21,5,2,1242.80162957314,1021.8948564089184
41039003900,41,039,0039,2825,2438,63,179,25,55,2,5,58,2715,2369,61,148,23,53,2,5,54,NA,23850,91105,NA,NA,04740,41,21,5,2,656.8437656786209,540.090429268097
41039004000,41,039,0040,2435,2037,31,213,44,24,1,6,79,2062,1762,25,158,35,21,1,6,54,NA,23850,91105,NA,NA,04740,41,21,5,2,498.8625579481828,410.19022657488614
41039004100,41,039,0041,3906,3415,35,235,43,35,3,19,121,2950,2638,23,142,32,24,3,13,75,NA,23850,91105,NA,NA,04740,39,20,5,2,713.697645949146,586.8385879708603
41039004200,41,039,0042,4066,3005,58,654,66,65,10,35,173,3183,2465,48,433,55,46,8,28,100,NA,23850,91105,NA,NA,04740,39,20,5,2,770.0676634088583,633.1888900038131
41039004300,41,039,0043,6515,5655,59,434,69,70,22,9,197,4811,4292,39,249,44,60,11,7,109,NA,23850,91105,NA,NA,02040,39,20,5,2,1163.9319914106243,957.0442192297659
41039004401,41,039,004401,6204,5060,154,436,76,176,19,22,261,4600,3906,95,252,55,129,11,10,142,NA,23850,91105,NA,NA,04740,43,22,5,2,1112.884464869855,915.0703405647314
41039004402,41,039,004402,7125,6330,76,203,16,269,7,21,203,5404,4895,48,120,10,199,5,7,120,NA,23850,91105,NA,NA,04740,43,22,5,2,1307.397314816673,1075.008721828654
41039004403,41,039,004403,4883,3726,80,387,63,313,24,16,274,3822,3017,55,242,46,263,18,12,169,NA,23850,91105,NA,NA,04740,40,20,5,2,924.6618314636056,760.3040960083486
41039004500,41,039,0045,5639,4716,79,436,48,162,3,18,177,4889,4178,61,315,42,150,3,17,123,NA,23850,91105,NA,NA,04740,41,21,5,2,1182.8026410323305,972.5606293523851
41039004600,41,039,0046,2721,2461,26,76,22,54,5,3,74,2158,1978,19,51,13,43,5,2,47,NA,23850,91105,NA,NA,04740,40,20,5,2,522.0879728672058,429.28734672580225
41039004700,41,039,0047,3403,3119,37,95,14,66,1,4,67,2902,2667,33,80,12,62,1,2,45,NA,23850,91105,NA,NA,04740,40,20,5,2,702.0849384896345,577.2900278954022
41039004800,41,039,0048,4223,3448,54,211,25,321,20,11,133,3678,3036,43,168,22,283,19,9,98,NA,23850,91105,NA,NA,04740,40,20,5,2,889.823709085071,731.6584157819743
41039004900,41,039,0049,3917,3582,26,97,12,128,1,9,62,3330,3054,24,76,11,112,1,6,46,NA,23850,91105,NA,NA,04740,40,20,5,2,805.6315800036124,662.4313552349033
41039005000,41,039,0050,5099,4519,49,218,18,108,6,14,167,3974,3602,32,129,13,86,5,11,96,NA,23850,91105,NA,NA,04740,40,20,5,2,961.435405085392,790.5412029139657
41039005100,41,039,0051,3076,2709,29,99,26,88,3,11,111,2528,2263,23,73,20,71,2,9,67,NA,23850,91105,NA,NA,04740,40,20,5,2,611.6025928676072,502.89083064079153
41039005200,41,039,0052,2063,1879,7,85,12,33,0,7,40,1653,1528,6,60,7,28,0,3,21,NA,23850,91105,NA,NA,04740,40,20,5,2,399.9126131369283,328.82853759858716
41039005300,41,039,0053,2505,2232,42,57,20,76,4,6,68,1960,1788,23,36,9,60,2,5,37,NA,23850,91105,NA,NA,04740,40,20,5,2,474.18555459672075,389.8995364145377
41039005400,41,039,0054,5255,4756,28,142,31,163,7,3,125,4054,3750,20,92,18,113,5,2,54,NA,23850,91105,NA,NA,04740,40,20,5,2,980.7899175179111,806.4554697063958
41041950100,41,041,9501,3149,2888,3,85,82,9,0,0,82,2476,2300,2,51,60,8,0,0,55,NA,63800,90867,NA,NA,07500,4,2,1,3,629.3450091575091,500.3866758241758
41041950300,41,041,9503,4422,3817,11,310,115,61,12,3,93,3557,3156,8,217,74,44,8,3,47,NA,42600,90867,NA,NA,07500,4,2,1,3,904.1115499084249,718.8511332417582
41041950400,41,041,9504,3876,3300,12,317,98,30,10,2,107,2957,2594,7,199,61,21,7,2,66,NA,42600,90867,NA,NA,07500,4,2,1,3,751.6046817765568,597.5942651098901
41041950600,41,041,9506,4554,4227,8,119,69,36,6,2,87,3919,3705,5,71,46,29,6,2,55,NA,42550,90884,NA,NA,07500,4,2,1,3,996.124027014652,792.0094436813187
41041950800,41,041,9508,3144,2827,15,140,46,41,6,3,66,2463,2271,8,80,27,32,3,2,40,NA,52450,90034,NA,NA,07500,4,2,1,3,626.0406936813187,497.75944368131866
41041950900,41,041,9509,3173,2695,8,224,74,68,10,5,89,2341,2054,6,140,47,38,7,4,45,NA,52450,90034,NA,NA,07500,4,2,1,3,595.0309638278388,473.10388049450546
41041951000,41,041,9510,2207,1694,11,386,33,43,4,0,36,1757,1391,10,268,29,31,3,0,25,NA,52450,90034,NA,NA,07500,4,2,1,3,446.59094551282055,355.08052884615387
41041951100,41,041,9511,1661,1466,6,102,39,11,1,1,35,1381,1249,4,68,23,10,0,1,26,NA,52450,90034,NA,NA,07500,4,2,1,3,351.0199748168498,279.0928914835165
41041951200,41,041,9512,1736,1624,1,41,16,14,3,2,35,1433,1359,0,26,11,11,3,1,22,NA,52450,90034,NA,NA,07500,4,2,1,3,364.23723672161174,289.60182005494505
41041951300,41,041,9513,2544,2332,7,68,54,23,1,3,56,1879,1758,2,39,32,14,1,1,32,NA,74000,93230,NA,NA,07500,4,2,1,3,477.6006753663004,379.73609203296706
41041951400,41,041,9514,2745,2491,4,54,101,13,0,0,82,1945,1805,3,26,59,12,0,0,40,NA,74000,93230,NA,NA,07500,4,2,1,3,494.37643086080584,393.0743475274725
41041951500,41,041,9515,2342,2204,1,39,24,14,0,0,60,1982,1895,1,27,13,9,0,0,37,NA,78000,93349,NA,NA,07500,4,2,1,3,503.78102106227107,400.5518543956044
41041951600,41,041,9516,3426,3113,2,96,67,27,4,8,109,2649,2465,2,45,44,23,4,8,58,NA,78000,93349,NA,NA,07500,4,2,1,3,673.3178228021977,535.3490728021977
41041951700,41,041,9517,1840,1680,16,53,28,10,7,0,46,1515,1391,12,43,21,10,6,0,32,NA,84200,93349,NA,NA,07500,4,2,1,3,385.079842032967,306.173592032967
41041951800,41,041,9518,3660,2902,8,85,450,12,2,2,199,2690,2236,4,42,279,9,2,2,116,3795,67500,91020,NA,NA,07500,4,2,1,3,683.7391254578755,543.6349587912089
41043020100,41,043,0201,6106,5559,8,305,69,46,4,3,112,4584,4258,5,163,50,31,4,2,71,NA,01000,90068,NA,NA,01120,36,19,5,2,961.3057883760281,1035.0812576240507
41043020200,41,043,0202,1769,1611,8,62,12,32,0,0,44,1334,1231,5,39,9,24,0,0,26,NA,01000,90068,NA,NA,01120,36,19,5,2,279.75172811815474,301.2212909403324
41043020300,41,043,0203,5269,4815,16,193,48,69,5,12,111,3971,3673,13,115,36,50,5,7,72,NA,01000,90068,NA,NA,01120,36,19,5,2,832.7542071643123,896.6639777541678
41043020400,41,043,0204,4051,3501,44,301,67,42,15,2,79,2998,2643,26,195,49,28,9,1,47,NA,01000,90068,NA,NA,01120,36,19,5,2,628.7074069701858,676.9575938823962
41043020500,41,043,0205,3293,2935,14,200,33,36,6,0,69,2601,2349,14,135,28,31,6,0,38,NA,01000,90068,NA,NA,01120,36,19,5,2,545.4529571479164,587.3137764136466
41043020600,41,043,0206,6606,5939,38,347,72,96,8,5,101,4949,4558,20,196,45,69,4,1,56,NA,01000,90068,NA,NA,01120,36,19,5,2,1037.8495520665276,1117.499376959299
41043020700,41,043,0207,5038,4472,30,294,51,42,22,12,115,3598,3262,15,161,36,33,14,8,69,NA,01000,90068,NA,NA,01120,36,19,5,2,754.5327719408701,812.4394338855442
41043020800,41,043,0208,8124,6913,36,824,105,68,9,8,161,5778,5002,30,485,90,56,8,4,103,NA,01000,90068,NA,NA,01120,36,19,5,2,1211.6982646676897,1304.690119230315
41043030100,41,043,0301,5781,5378,6,159,81,33,0,3,121,4272,4018,2,92,52,23,0,1,84,NA,65650,92822,NA,NA,11040,37,19,5,2,895.8765985912722,964.6307008224138
41043030200,41,043,0302,6102,5542,13,272,105,29,7,4,130,4536,4195,11,148,71,22,6,3,80,NA,48150,91904,NA,NA,08100,28,15,5,2,951.2397591783733,1024.2427104237988
41043030300,41,043,0303,2544,2420,4,44,18,5,1,1,51,1937,1843,1,29,17,5,1,1,40,4545,NA,90986,NA,NA,11970,37,19,5,2,406.2062199136925,437.38054014349615
41043030401,41,043,030401,6375,5920,5,177,82,29,8,14,140,4725,4443,4,100,62,19,3,10,84,NA,71950,93162,NA,NA,11970,37,19,5,2,990.8747491441388,1066.9194900247905
41043030402,41,043,030402,5829,5400,8,162,85,36,6,2,130,4283,4041,4,88,54,22,6,1,67,NA,71950,93162,NA,NA,11970,37,19,5,2,898.1833969490681,967.1145345558048
41043030500,41,043,0305,4029,3767,6,115,44,10,0,2,85,2954,2793,3,72,28,6,0,1,51,NA,09050,90374,NA,NA,02910,37,19,5,2,619.4802135390023,667.0222589488319
41043030600,41,043,0306,5699,5211,9,275,56,22,7,13,106,4040,3744,5,171,30,14,3,8,65,NA,32550,91292,NA,NA,02910,37,19,5,2,847.2241241359409,912.2443893545299
41043030700,41,043,0307,3732,3526,5,87,23,23,7,0,61,2924,2789,2,53,13,18,4,0,45,NA,72600,90068,NA,NA,01120,36,19,5,2,613.1889452904682,660.2481669486746
41043030800,41,043,0308,7684,7068,21,279,96,59,14,7,140,5663,5296,8,161,65,37,8,4,84,NA,41650,91666,NA,NA,07380,37,19,5,2,1187.581736381642,1278.7227665630453
41043030902,41,043,030902,6441,5971,7,180,78,47,4,3,151,4722,4451,4,95,54,31,3,3,81,NA,41650,91666,NA,NA,07380,37,19,5,2,990.2456223192854,1066.2420808247748
41043030903,41,043,030903,5200,4864,5,147,35,47,1,1,100,3813,3609,3,86,25,32,1,1,56,NA,41650,91666,NA,NA,07380,37,19,5,2,799.6201943886987,860.9870932200055
41043030904,41,043,030904,3397,3200,2,91,32,18,1,0,53,2557,2428,1,56,21,11,1,0,39,NA,41650,91666,NA,NA,07380,37,19,5,2,536.2257637167329,577.3784414800823
41045960500,41,045,9605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,NA,91479,NA,NA,07880,60,30,3,5,0,0
41045970100,41,045,9701,5076,3985,287,603,72,84,0,10,35,4476,3523,287,493,72,78,0,6,17,NA,NA,90340,06960,03630,00014,60,30,3,5,509.9834797430182,1175.87675363839
41045970200,41,045,9702,4449,3424,13,743,29,160,3,3,74,3227,2636,10,395,17,125,2,3,39,NA,54900,92397,NA,NA,09270,60,30,3,5,367.675757178445,847.7556487915739
41045970300,41,045,9703,4006,3068,13,674,24,153,2,7,65,3014,2439,8,369,14,140,2,6,36,NA,54900,92397,NA,NA,09270,60,30,3,5,343.4071063327652,791.7990472444386
41045970400,41,045,9704,5549,2542,32,2767,45,52,8,7,96,3558,1938,15,1469,27,49,3,4,53,NA,54900,92397,NA,NA,09270,60,30,3,5,405.3890127179756,934.7116821817228
41045970500,41,045,9705,5173,2634,18,2355,33,76,1,1,55,3428,1964,9,1340,23,64,1,1,26,NA,53750,92329,NA,NA,09000,60,30,3,5,390.57716008915696,900.5597657445043
41045970600,41,045,9706,4628,3801,6,666,38,43,3,4,67,3231,2738,2,379,27,40,2,4,39,NA,76600,93315,NA,NA,00014,60,30,3,5,368.13150649010095,848.8064769896421
41045970700,41,045,9707,1903,1572,0,260,9,37,0,4,21,1332,1143,0,133,7,32,0,4,13,NA,00500,90017,NA,NA,01020,60,30,3,5,151.76452078143438,349.9257899567327
41045970800,41,045,9708,831,726,0,31,23,3,1,1,46,615,541,0,20,13,3,0,1,37,1210,37850,91479,06960,03630,07880,60,30,3,5,70.07145666710372,161.56483545299594
41047000200,41,047,0002,3626,2991,33,234,47,212,16,3,90,3259,2724,27,166,36,210,16,3,77,NA,64900,92737,NA,NA,10820,33,17,1,3,611.6877281010873,663.076554954537
41047000300,41,047,0003,4979,3214,59,1375,93,36,48,5,149,3530,2475,31,809,59,29,29,2,96,NA,64900,92737,NA,NA,10820,33,17,1,3,662.5522185323221,718.2142494598083
41047000400,41,047,0004,5388,2846,61,2158,98,44,37,3,141,3705,2170,40,1300,64,32,22,1,76,NA,64900,92737,NA,NA,10820,33,17,1,3,695.3982916890236,753.8197717418101
41047000500,41,047,0005,8416,4577,72,3141,129,176,110,9,202,5586,3377,46,1767,86,118,73,5,114,NA,64900,92737,NA,NA,10820,33,17,1,3,1048.4466551619125,1136.5282712414983
41047000600,41,047,0006,5014,4084,56,612,88,57,6,2,109,3781,3222,34,351,61,38,6,1,68,NA,64900,92737,NA,NA,10820,33,17,1,3,709.6628720313626,769.2827414185653
41047000700,41,047,0007,4462,2983,54,1116,70,102,21,1,115,3258,2373,43,630,49,77,15,1,70,NA,64900,92737,NA,NA,10820,32,17,1,3,611.5000362544774,662.8730948272112
41047000800,41,047,0008,3388,2417,340,399,100,49,6,1,76,3125,2284,330,301,93,46,6,1,64,NA,64900,92737,NA,NA,10820,32,17,1,3,586.5370206553843,635.8128978928897
41047000900,41,047,0009,5844,4136,75,1297,98,63,14,26,135,4333,3294,47,776,62,51,11,16,76,NA,64900,92737,NA,NA,10820,32,17,1,3,813.2687713599296,881.5927317023652
41047001000,41,047,0010,4065,2725,64,982,73,66,15,4,136,2815,2093,38,531,41,37,10,2,63,NA,64900,92737,NA,NA,10820,32,17,1,3,528.3525482063702,572.7402584219151
41047001100,41,047,0011,4479,3985,20,239,64,52,8,5,106,3483,3171,15,147,38,45,6,3,58,NA,64900,92737,NA,NA,10820,32,17,1,3,653.730701741665,708.6516234754992
41047001200,41,047,0012,3694,3276,25,209,32,54,7,16,75,2902,2635,14,128,26,43,4,8,44,NA,64900,92737,NA,NA,10820,32,17,1,3,544.6817388614161,590.4412894992532
41047001300,41,047,0013,3829,3417,19,169,15,94,7,10,98,3040,2753,18,106,11,73,6,6,67,NA,64900,92737,NA,NA,10820,31,16,1,3,570.5832136935578,618.5187870702032
41047001400,41,047,0014,10237,8828,79,759,110,157,19,16,269,7616,6794,48,409,77,111,14,5,158,NA,38500,92737,NA,NA,10820,33,17,1,3,1429.46110377965,1549.5523297127195
41047001501,41,047,001501,4122,3678,22,190,59,58,12,2,101,3018,2749,16,109,45,42,9,2,46,NA,38500,92737,NA,NA,10820,33,17,1,3,566.4539930681439,614.0426642690372
41047001502,41,047,001502,4707,3778,30,643,93,60,3,0,100,3280,2757,21,339,64,44,3,0,52,NA,38500,92737,NA,NA,10820,33,17,1,3,615.6292568798914,667.3492176283771
41047001503,41,047,001503,5028,3420,19,1345,71,52,20,0,101,3493,2568,14,759,49,36,14,0,53,NA,38500,92737,NA,NA,10820,33,17,1,3,655.6076202077624,710.6862247487564
41047001601,41,047,001601,7148,5395,54,1022,75,391,20,10,181,5173,4171,33,557,54,240,11,1,106,NA,32850,92737,NA,NA,10820,30,16,1,3,970.9299225120968,1052.499238655974
41047001602,41,047,001602,7546,4560,106,2108,132,307,80,14,239,5274,3444,74,1249,74,248,44,8,133,NA,32850,92737,NA,NA,10820,33,17,1,3,989.8867990196788,1073.0487115158721
41047001603,41,047,001603,5408,4214,57,681,56,280,17,9,94,3817,3079,31,391,43,206,9,6,52,NA,32850,92737,NA,NA,10820,30,16,1,3,716.4197785093126,776.6073060022912
41047001604,41,047,001604,7086,4729,67,1684,110,291,37,5,163,5155,3693,40,1017,68,206,29,3,99,NA,64900,92737,NA,NA,10820,32,17,1,3,967.5514692731219,1048.836956364111
41047001701,41,047,001701,5228,3380,62,1458,60,100,35,8,125,3823,2652,42,910,45,70,27,5,72,NA,26750,92737,NA,NA,10820,32,17,1,3,717.5459295889709,777.8280667662457
41047001702,41,047,001702,4810,3203,41,1198,39,227,12,4,86,3461,2489,22,718,23,163,8,1,37,NA,64900,92737,NA,NA,10820,32,17,1,3,649.6014811162512,704.1755006743333
41047001703,41,047,001703,3782,3100,13,458,37,69,7,0,98,2732,2357,6,240,27,48,6,0,48,NA,64900,92737,NA,NA,10820,32,17,1,3,512.7741249377631,555.8530678538799
41047001801,41,047,001801,5570,4026,79,1107,93,83,41,7,134,3969,3098,46,598,60,62,24,5,76,NA,26750,92737,NA,NA,10820,30,16,1,3,744.9489391939906,807.5332453558015
41047001802,41,047,001802,6004,4410,73,1016,101,144,78,3,179,3909,3092,42,498,64,90,39,3,81,NA,26750,92737,NA,NA,10820,30,16,1,3,733.6874283974071,795.3256377162579
41047001803,41,047,001803,5000,3844,182,638,108,53,7,10,158,4485,3486,170,537,102,48,5,7,130,NA,64900,92737,NA,NA,10820,32,17,1,3,841.7979320446076,912.5186710558754
41047002000,41,047,0020,6532,5785,44,320,38,197,17,16,115,4668,4218,26,182,28,138,12,10,54,NA,64900,92737,NA,NA,10820,32,17,1,3,876.1455399741868,949.7518743564831
41047002100,41,047,0021,8711,7471,82,555,102,174,88,9,230,6533,5788,43,317,65,137,51,9,123,NA,64900,92737,NA,NA,10820,31,16,1,3,1226.1908339013203,1329.2050118189597
41047002200,41,047,0022,8262,7434,45,352,41,159,29,10,192,6104,5608,28,199,30,116,17,4,102,NA,64900,92737,NA,NA,10820,31,16,1,3,1145.671031705749,1241.9206171962237
41047002301,41,047,002301,3164,2813,19,140,21,84,2,3,82,2160,1952,11,75,14,56,2,2,48,NA,64900,92737,NA,NA,10820,31,16,1,3,405.41438867700157,439.47387502356537
41047002302,41,047,002302,10203,9049,74,440,98,256,46,31,209,7565,6813,56,285,64,182,37,15,113,NA,64900,92737,NA,NA,10820,31,16,1,3,1419.8888196025543,1539.1758632191077
41047002400,41,047,0024,2883,2682,16,60,26,53,3,2,41,2176,2063,6,40,15,33,0,2,17,NA,64900,92737,NA,NA,10820,31,16,1,3,408.41745822275715,442.729237060777
41047002500,41,047,0025,11794,9904,54,1240,90,189,15,23,279,8594,7492,35,715,61,134,10,8,139,NA,38500,92737,NA,NA,10820,38,15,1,3,1613.0237297639594,1748.5363342372784
41047002600,41,047,0026,2077,1935,1,98,16,9,0,0,18,1453,1373,0,54,10,4,0,0,12,NA,NA,92737,NA,NA,11470,28,15,1,3,272.71625312392746,295.62756500427804
41047002700,41,047,0027,7540,7035,9,246,63,78,7,3,99,5743,5419,6,154,42,58,4,2,58,NA,75150,92737,NA,NA,02780,30,16,1,3,1077.914275079639,1168.4715112316371
41047002800,41,047,0028,3585,3222,13,229,26,33,8,2,52,2716,2453,11,161,19,26,7,2,37,NA,64900,92737,NA,NA,10820,30,16,1,3,509.77105539200755,552.5977058166684
41047010100,41,047,0101,1811,1218,4,545,14,3,0,4,23,1292,847,3,414,7,3,0,4,14,NA,64850,92720,NA,NA,11760,38,15,1,3,242.49786581976207,262.8704845048363
41047010200,41,047,0102,8527,6779,12,1444,100,44,4,3,141,6101,5067,8,848,67,29,1,1,80,NA,35450,91360,NA,NA,08880,38,15,1,3,1145.1079561659199,1241.3102368142465
41047010301,41,047,010301,11511,6528,14,4667,62,61,5,15,159,8667,5656,9,2798,42,52,5,12,93,NA,83750,93570,NA,NA,13530,38,15,1,3,1626.725234566469,1763.3889235320562
41047010303,41,047,010303,4533,2387,1,1917,36,12,3,2,175,2967,1690,1,1136,19,10,3,1,107,NA,28650,93570,NA,NA,00015,38,15,1,3,556.8817088910481,603.6661977754253
41047010304,41,047,010304,5582,1789,13,3598,37,17,3,3,122,3557,1261,8,2183,23,12,2,0,68,NA,83750,93570,NA,NA,13530,38,15,1,3,667.6198983907846,723.7076728976028
41047010305,41,047,010305,4358,2010,40,2069,42,44,3,2,148,2794,1387,17,1234,32,37,1,2,84,NA,83750,93570,NA,NA,13530,38,15,1,3,524.411019427566,568.4675957480749
41047010400,41,047,0104,4940,3401,11,1327,32,24,16,5,124,3491,2497,6,846,27,21,16,3,75,NA,50150,92006,NA,NA,08550,38,15,1,3,655.2322365145428,710.279304494105
41047010501,41,047,010501,4934,4561,10,241,20,23,4,3,72,3563,3338,6,140,17,13,2,1,46,NA,67650,92941,NA,NA,11470,28,15,1,3,668.7460494704429,724.9284336615572
41047010502,41,047,010502,4870,4167,11,562,37,19,1,0,73,3259,2891,5,285,30,12,1,0,35,NA,67650,92941,NA,NA,11470,28,15,1,3,611.6877281010873,663.076554954537
41047010503,41,047,010503,3910,3402,3,372,34,15,2,11,71,2702,2438,2,186,23,9,2,9,33,NA,67650,92941,NA,NA,11470,28,15,1,3,507.1433695394715,549.7492640341083
41047010600,41,047,0106,2701,2415,5,136,47,10,0,1,87,2068,1898,3,69,35,7,0,1,55,4545,19100,91921,NA,NA,08100,28,15,1,3,388.1467387889071,420.75554330959875
41047010701,41,047,010701,7051,6128,9,632,96,34,5,7,140,4880,4370,5,339,60,24,4,4,74,NA,70200,93128,NA,NA,00020,30,16,1,3,915.9362114554481,992.8854213495367
41047010702,41,047,010702,5424,5099,4,178,42,20,5,1,75,4080,3884,3,95,31,17,3,1,46,NA,70700,93128,NA,NA,00020,30,16,1,3,765.7827341676698,830.1173194889569
41047010801,41,047,010801,5712,5008,11,417,80,33,12,0,151,3941,3557,5,210,52,29,8,0,80,NA,03250,91428,NA,NA,02780,30,16,1,3,739.6935674889182,801.8363617906812
41047010802,41,047,010802,5359,4442,7,691,75,37,6,8,93,3775,3224,2,426,38,20,5,8,52,NA,37250,91428,NA,NA,06710,30,16,1,3,708.5367209517042,768.0619806546108
41049970100,41,049,9701,7597,4698,14,2586,116,34,9,16,124,5081,3486,8,1407,67,25,5,16,67,NA,07200,90323,NA,NA,08520,57,29,3,5,845.9431011826545,1024.8797634691196
41049970200,41,049,9702,3398,3213,0,100,21,11,0,23,30,2529,2423,0,56,14,8,0,8,20,NA,33550,91309,NA,NA,08520,59,28,3,5,421.0568988173456,510.1202365308804
41051000100,41,051,0001,5211,4621,72,168,37,122,13,9,169,4319,3920,44,122,28,101,12,4,88,NA,59000,92516,NA,NA,10040,11,6,4,1,1226.3180953791239,816.5467893912353
41051000200,41,051,0002,5603,4926,86,186,44,214,12,1,134,4652,4126,65,137,35,186,11,1,91,NA,59000,92516,NA,NA,10040,13,7,4,1,1320.8686686046965,879.503511055343
41051000301,41,051,000301,4595,3772,96,252,37,278,3,4,153,4094,3412,82,204,27,250,3,3,113,NA,59000,92516,NA,NA,10040,13,7,4,1,1162.4325729294126,774.0084639425138
