GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
45047000021,SC,047,21,1331,20,1113,187,1,5,0,1,4,1100,18,920,151,1,5,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,119.23793326854552,178.9237123420797
45047000022,SC,047,22,2949,747,116,2071,2,1,0,0,12,2242,541,106,1583,1,1,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,243.02858762552643,364.6790573372206
45047000023,SC,047,23,1931,175,450,1284,0,3,0,5,14,1343,92,347,897,0,3,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,145.57867670877874,218.4495869776482
45047000024,SC,047,24,2016,91,353,1544,2,6,1,0,19,1498,61,315,1107,2,6,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,162.38038548752834,243.66156462585036
45047000025,SC,047,25,2300,32,1149,1101,2,6,1,0,9,1689,23,985,667,2,4,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,183.084426627794,274.72922740524785
45047000026,SC,047,26,2858,41,1754,1027,3,2,0,4,27,2059,25,1322,690,2,2,0,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,223.1917314544866,334.912657920311
45047000027,SC,047,27,1118,2,815,296,3,0,0,0,2,887,1,668,215,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,96.14913346290898,144.27757531584064
45047000028,SC,047,28,1818,15,930,853,0,14,0,0,6,1317,7,664,628,0,13,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,142.76032555879496,214.2204810495627
45047000029,SC,047,29,3581,138,2108,1292,6,19,0,0,18,2553,77,1701,739,6,16,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,276.7404033041788,415.2656705539359
45047000030,SC,047,30,1538,35,956,534,0,5,0,0,8,1131,21,740,361,0,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,122.59827502429543,183.9661078717201
45047000031,SC,047,31,1956,21,1653,265,3,2,0,4,8,1481,13,1271,185,2,2,0,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,160.53761742792355,240.89637998056367
45047000032,SC,047,32,344,1,126,213,0,0,0,0,4,236,0,86,147,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,25.581956592160672,38.38726919339164
45047000033,SC,047,33,106,0,53,53,0,0,0,0,0,76,0,39,37,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,8.238257207644963,12.362001943634596
45047000034,SC,047,34,330,3,246,74,0,0,0,2,5,238,2,175,58,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,25.79875283446712,38.71258503401361
45047000035,SC,047,35,732,6,649,74,3,0,0,0,0,582,5,523,51,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,63.0877065111759,94.66690962099126
45047000036,SC,047,36,292,0,214,73,0,1,0,0,4,239,0,175,60,0,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,25.90715095562034,38.875242954324584
45047000037,SC,047,37,614,6,572,29,0,1,0,0,6,442,2,417,21,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,47.91196954972465,71.89480077745384
45047000038,SC,047,38,744,3,657,78,0,2,0,0,4,536,2,483,46,0,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,58.10139293812764,87.1846452866861
45047000039,SC,047,39,299,0,206,89,1,0,0,0,3,260,0,189,69,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,28.183511499838033,42.2910592808552
45047000040,SC,047,40,497,0,303,193,1,0,0,0,0,351,0,217,134,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,38.04774052478134,57.092930029154516
45047000041,SC,047,41,873,9,775,82,2,0,0,0,5,625,6,553,60,1,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,67.7488257207645,101.66120019436346
45047000042,SC,047,42,495,2,365,118,5,0,0,0,5,369,2,268,92,4,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,39.998906705539355,60.02077259475219
45049000001,SC,049,1,111,1,29,81,0,0,0,0,0,76,0,24,52,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,17.388560157790927,15.819004524886878
45049000002,SC,049,2,1085,19,604,454,1,0,0,0,7,785,19,458,303,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,179.60552268244575,163.39366515837105
45049000003,SC,049,3,346,2,297,43,1,1,0,0,2,246,1,213,30,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,56.28402366863905,51.20361990950226
45049000004,SC,049,4,442,0,142,294,0,0,0,0,6,314,0,112,199,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,71.84220907297829,65.35746606334841
45049000005,SC,049,5,503,1,55,438,0,0,0,0,9,339,1,38,292,0,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,67.39454492415403,41.237747957993
45049000006,SC,049,6,362,6,267,85,0,1,0,1,2,263,3,198,59,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,52.28544340723454,31.992707117852976
45049000007,SC,049,7,1929,11,1318,564,10,10,0,0,16,1450,6,1042,375,8,8,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,331.7554240631163,301.8099547511312
45049000008,SC,049,8,1929,20,1024,871,1,7,0,4,2,1365,13,771,573,1,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,312.3076923076923,284.11764705882354
45049000009,SC,049,9,2260,22,842,1387,1,2,0,1,5,1579,12,653,907,1,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,361.27021696252467,328.66063348416293
45049000010,SC,049,10,748,3,524,213,1,0,0,0,7,527,2,394,127,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,120.5759368836292,109.6923076923077
45049000011,SC,049,11,649,5,255,386,2,0,0,0,1,474,3,186,284,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,108.44970414201183,98.66063348416289
45049000012,SC,049,12,483,1,204,274,2,2,0,0,0,339,1,157,178,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,77.5621301775148,70.56108597285069
45049000013,SC,049,13,1495,44,504,932,4,0,0,0,11,1064,28,414,615,3,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,211.5274212368728,129.43057176196032
45049000014,SC,049,14,4153,370,603,3159,6,8,0,2,5,3242,343,571,2310,6,8,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,644.5224620770128,394.37397899649943
45049000015,SC,049,15,391,1,308,81,0,0,0,0,1,270,1,225,43,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,53.67707117852975,32.84422403733956
45049000016,SC,049,16,919,5,632,276,0,0,0,6,0,641,5,463,171,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,127.4333430571762,77.97462077012835
45049000017,SC,049,17,145,2,143,0,0,0,0,0,0,105,2,103,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,20.874416569428238,12.772753792298717
45049000018,SC,049,18,580,5,70,503,0,0,0,0,2,385,2,55,326,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,76.53952742123687,46.83343057176196
45049000019,SC,049,19,260,0,53,202,4,0,0,0,1,166,0,42,121,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,33.00145857642941,20.193115519253208
45049000020,SC,049,20,532,1,174,356,1,0,0,0,0,381,1,132,247,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,75.74431155192532,46.34684947491248
45049000021,SC,049,21,680,18,304,354,2,0,1,0,1,489,9,222,254,2,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,111.88165680473372,101.78280542986425
45049000022,SC,049,22,1384,10,479,879,3,5,0,0,8,975,6,360,598,3,4,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,223.07692307692307,202.94117647058823
45051000001,SC,051,1,944,17,825,85,3,1,0,0,13,672,12,600,50,2,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,66.54420608002664,96.74708171206225
45051000002,SC,051,2,1015,39,858,104,8,2,0,1,3,782,33,679,64,3,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,77.43685886098338,112.58365758754864
45051000003,SC,051,3,351,35,27,288,0,0,0,1,0,247,30,20,197,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,12.655162471527838,31.178560101490643
45051000004,SC,051,4,1964,25,1586,332,16,1,0,0,4,1441,18,1183,224,12,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,142.6937514305333,207.45914396887162
45051000005,SC,051,5,896,14,613,247,1,4,0,0,17,632,10,474,139,1,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,62.583241432406005,90.98832684824903
45051000006,SC,051,6,889,18,505,354,1,3,0,0,8,644,12,375,249,1,2,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,32.99564628204019,81.29146844275293
45051000007,SC,051,7,1805,31,1656,93,7,2,0,0,16,1340,27,1238,57,6,2,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,132.6923156952912,192.91828793774317
45051000008,SC,051,8,1076,31,990,33,10,1,0,2,9,788,23,726,23,7,0,0,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,78.03100355812646,113.44747081712062
45051000009,SC,051,9,3496,43,3057,310,26,9,1,7,43,2837,32,2538,211,20,9,1,4,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,145.35504425799382,358.1116397082144
45051000010,SC,051,10,1533,55,394,1052,6,2,0,1,23,1240,44,368,804,6,2,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,63.53198973560534,156.52394544877896
45051000011,SC,051,11,5043,241,3471,1125,15,71,3,10,107,3921,187,2832,758,13,59,2,7,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,200.8942998010553,494.94386298763084
45051000012,SC,051,12,730,12,602,110,0,0,0,0,6,543,7,453,78,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,53.770095091450095,78.1750972762646
45051000013,SC,051,13,2001,57,1860,25,14,26,1,1,17,1690,43,1587,19,8,21,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,86.5879537525589,213.3269901680939
45051000014,SC,051,14,1713,51,1418,216,9,1,0,1,17,1235,34,1058,127,5,1,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,122.29478349528705,177.80155642023348
45051000015,SC,051,15,288,6,273,9,0,0,0,0,0,218,6,207,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,21.58725732953245,31.385214007782103
45051000017,SC,051,17,3487,21,3399,18,0,23,0,9,17,2856,16,2793,12,0,19,0,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,146.3285182942652,360.5099904852521
45051000018,SC,051,18,1656,22,1570,26,0,29,0,2,7,1549,17,1481,22,0,22,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,79.36375169391344,195.52870282270854
45051000019,SC,051,19,1149,7,1111,6,2,12,3,0,8,960,5,934,3,2,8,3,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,49.18605656950091,121.17982873453855
45051000020,SC,051,20,1947,25,1596,302,7,4,0,0,13,1511,19,1247,232,4,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,149.6254395638694,217.53696498054472
45051000021,SC,051,21,1965,14,976,951,5,7,0,0,12,1407,11,761,616,4,7,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,139.32693148005578,202.56420233463035
45051000022,SC,051,22,530,10,408,97,1,9,0,0,5,440,8,350,70,1,7,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,43.570611123826964,63.34630350194553
45051000023,SC,051,23,362,7,262,86,3,0,0,0,4,263,3,197,60,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,26.04334255810566,37.86381322957198
45051000024,SC,051,24,2288,87,1661,494,10,12,0,4,20,1625,69,1240,294,8,6,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,160.91418880958824,233.94941634241246
45051000025,SC,051,25,276,6,259,11,0,0,0,0,0,209,3,200,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,20.69604028381781,30.089494163424124
45051000026,SC,051,26,2946,44,2850,12,6,4,0,0,30,2592,38,2514,6,5,4,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,308.1136240275014,342.0553645739099
45051000027,SC,051,27,1450,6,1429,0,1,2,0,1,11,1207,3,1191,0,1,1,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,61.84121904102875,152.35838883602918
45051000028,SC,051,28,6294,76,6020,88,20,40,9,0,41,5568,59,5361,72,17,30,7,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,285.2791281031053,702.8430066603236
45051000029,SC,051,29,873,9,680,173,1,0,0,0,10,653,6,536,107,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,64.66274787240684,94.01167315175098
45051000030,SC,051,30,346,17,216,113,0,0,0,0,0,265,14,179,72,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,26.241390790486694,38.15175097276265
45051000031,SC,051,31,2397,37,1797,534,18,1,0,0,10,1802,21,1411,348,13,1,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,92.32632701900066,227.46463685379
45051000032,SC,051,32,228,1,158,65,2,1,0,0,1,178,1,127,48,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,17.626292681911817,25.626459143968873
45051000033,SC,051,33,1390,22,998,349,4,3,0,3,11,1036,18,754,247,2,3,0,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,102.58898437337439,149.15175097276264
45051000034,SC,051,34,749,5,677,59,5,2,0,0,1,533,4,491,34,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,52.779853929544934,76.73540856031128
45051000035,SC,051,35,436,1,237,198,0,0,0,0,0,313,0,187,126,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,30.994548367631452,45.06225680933852
45051000036,SC,051,36,3287,45,2260,940,8,17,0,5,12,2538,36,1822,655,7,11,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,251.32320689152914,365.3929961089494
45051000037,SC,051,37,997,5,845,136,7,0,0,0,4,768,5,665,90,6,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,76.05052123431615,110.568093385214
45051000038,SC,051,38,2629,102,2284,138,17,49,0,3,36,2115,81,1872,88,16,38,0,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,108.36303087968169,266.9743101807802
45051000039,SC,051,39,798,16,758,20,2,0,0,0,2,610,8,588,11,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,60.40471087621465,87.82101167315176
45051000040,SC,051,40,532,11,446,70,3,0,0,0,2,425,10,353,58,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42.08524938096922,61.186770428015556
45051000041,SC,051,41,2419,29,1998,368,4,6,0,1,13,1755,18,1511,217,1,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,173.78732391435528,252.66536964980546
45051000042,SC,051,42,1340,164,167,981,12,3,0,3,10,899,142,136,605,9,3,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,89.02268045527373,129.42801556420233
45051000043,SC,051,43,5485,66,4966,371,21,20,3,2,36,4567,51,4195,268,13,16,3,2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,233.99241703428194,576.4877894069141
45051000044,SC,051,44,471,2,332,130,2,0,0,0,5,351,2,256,86,2,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,34.757464782871054,50.53307392996109
45051000045,SC,051,45,1827,143,1352,310,15,3,0,0,4,1364,110,1016,225,9,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,135.06889448386357,196.37354085603113
45051000046,SC,051,46,3258,57,2804,347,4,16,5,4,21,2737,40,2415,251,4,10,3,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,140.2314966986708,345.4887408817
45051000047,SC,051,47,625,10,576,32,2,0,0,0,5,454,9,417,23,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,44.956948750494185,65.36186770428016
45051000048,SC,051,48,310,4,290,15,0,0,0,0,1,231,4,215,12,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,22.874570840009156,33.2568093385214
45051000049,SC,051,49,733,17,388,325,0,0,0,0,3,520,12,302,205,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,51.492540419068234,74.86381322957199
45051000050,SC,051,50,806,14,725,52,11,1,0,0,3,607,11,554,36,3,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,60.107638527643104,87.38910505836576
45051000051,SC,051,51,2233,148,1915,84,7,16,3,12,48,1902,121,1663,59,6,13,2,9,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,97.44987457832367,240.08753568030446
45051000052,SC,051,52,2335,21,2211,28,3,23,1,9,39,1960,17,1868,18,3,18,1,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,100.42153216273103,247.40881699968284
45051000053,SC,051,53,670,5,642,2,0,8,0,0,13,636,5,614,2,0,6,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,32.58576247729435,80.28163653663178
45051000054,SC,051,54,3344,33,2212,1053,21,4,0,5,16,2619,23,1854,711,14,3,0,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,134.18571057866967,330.5937202664129
45051000055,SC,051,55,1328,19,565,726,0,9,0,0,9,863,14,477,364,0,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,85.45781227241515,124.24513618677044
45051000056,SC,051,56,1597,33,1409,132,3,17,1,0,2,1207,25,1097,71,2,11,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,119.5221082419526,173.7704280155642
45051000057,SC,051,57,277,17,208,51,1,0,0,0,0,208,7,165,35,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,20.59701616762729,29.94552529182879
45051000058,SC,051,58,2219,50,2074,57,6,8,7,2,15,1931,41,1812,49,4,8,2,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,98.93570337052735,243.74817633999368
45051000059,SC,051,59,2360,39,2281,16,2,10,2,0,10,2154,32,2089,11,2,9,2,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,110.36121442781767,271.89724072312083
45051000060,SC,051,60,1578,30,1522,12,3,4,0,0,7,1389,24,1343,9,3,4,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,71.16607559899663,175.33206470028543
45051000062,SC,051,62,2061,60,1851,73,10,24,11,4,28,1834,48,1671,59,7,17,8,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,93.96586223798404,231.50396447827467
45051000063,SC,051,63,945,7,878,21,23,4,0,0,12,715,4,669,11,19,4,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,70.80224307621882,102.93774319066148
45051000064,SC,051,64,460,21,280,158,0,0,0,0,1,342,10,236,96,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,33.866247737156414,49.237354085603116
45051000065,SC,051,65,1244,6,1127,104,2,0,0,0,5,905,5,830,67,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,89.61682515241682,130.29182879377433
45051000066,SC,051,66,1164,1,91,1058,7,0,0,1,6,789,0,67,714,4,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,78.13002767431699,113.59143968871597
45051000067,SC,051,67,1397,10,406,965,4,0,0,3,9,1070,6,333,722,2,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,105.95580432385194,154.04669260700388
45051000068,SC,051,68,2303,20,183,2065,1,5,0,1,28,1542,9,143,1375,1,3,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,152.69518716577542,222.00000000000003
45051000069,SC,051,69,626,6,308,308,3,0,0,1,0,459,6,233,218,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,45.452069331446765,66.08171206225681
45051000070,SC,051,70,5894,248,5045,462,16,57,2,6,58,4658,201,4014,347,15,49,2,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,238.65484531326587,587.9746273390422
45051000071,SC,051,71,5547,131,4832,438,33,45,3,5,60,4351,108,3887,256,28,34,3,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,222.92555430614422,549.2223279416429
45051000072,SC,051,72,1355,17,1261,51,4,10,0,1,11,1093,14,1020,36,3,8,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,56.00037482340051,137.96828417380272
45051000073,SC,051,73,4955,298,4060,346,31,112,1,13,94,4037,235,3386,239,27,83,1,9,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,206.83761496986997,509.5864256263876
45051000074,SC,051,74,2389,210,1379,689,12,35,0,1,63,1778,162,1093,450,9,26,0,1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,91.09667560476313,224.43514113542656
45051000075,SC,051,75,1070,8,1036,23,1,0,0,0,2,812,8,786,16,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,80.40758234669885,116.90272373540856
45051000076,SC,051,76,11885,565,9919,893,36,287,13,10,162,9066,423,7716,590,31,224,7,1,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,464.5008217282242,1144.3920076117981
45051000077,SC,051,77,3713,111,3384,130,13,21,4,18,32,2730,81,2525,77,10,15,4,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,139.8728483695182,344.60513796384396
45051000078,SC,051,78,6084,125,5313,502,16,57,0,7,64,4618,81,4099,351,12,43,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,236.60542628953667,582.9254678084365
45051000079,SC,051,79,371,3,243,124,0,0,0,0,1,290,0,209,80,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,28.716993695249588,41.750972762645915
45051000080,SC,051,80,2490,20,2411,13,11,6,1,3,25,2121,12,2063,9,10,6,1,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,108.67044373324106,267.7316841103711
45051000081,SC,051,81,1637,33,1556,17,11,10,0,1,9,1445,28,1379,12,10,8,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,74.0352622322175,182.40088804313353
45051000082,SC,051,82,2354,50,2210,62,0,17,0,0,15,2015,36,1909,43,0,16,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,103.23948332035867,254.35141135426576
45051000083,SC,051,83,5818,100,5401,114,13,141,1,3,45,4823,70,4532,81,11,97,1,2,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,247.10869878614884,608.802410402791
45051000084,SC,051,84,1527,68,643,808,1,3,1,0,3,1022,53,485,477,1,2,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,101.20264674670717,147.13618677042803
45051000085,SC,051,85,292,6,244,39,0,1,0,1,1,228,3,198,24,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,22.577498491437606,32.824902723735406
45051000087,SC,051,87,1135,13,839,270,6,2,0,0,5,830,9,644,170,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,82.19001643812813,119.49416342412451
45051000088,SC,051,88,486,2,234,247,0,1,0,0,2,339,1,170,167,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,17.368826226105007,42.79162702188392
45051000089,SC,051,89,1308,43,823,409,3,18,0,0,12,996,35,659,278,3,15,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,98.62801972575376,143.39299610894943
45051000090,SC,051,90,1607,47,654,874,1,9,0,0,22,1219,29,555,618,1,6,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,120.7103976362388,175.49805447470817
45051000091,SC,051,91,771,2,725,37,6,0,0,0,1,548,1,518,26,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,54.265215672402675,78.89494163424125
45051000092,SC,051,92,1820,101,1620,54,8,15,0,2,20,1579,87,1422,34,7,14,0,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,80.90081596171035,199.31557247066286
45051000093,SC,051,93,3191,80,2810,167,40,45,0,2,47,2427,56,2162,124,33,34,0,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,124.34849926476949,306.35775451950525
45051000094,SC,051,94,59,0,32,22,0,0,0,0,5,43,0,26,16,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2.203125450508895,5.427846495401205
45051000095,SC,051,95,1002,41,335,613,2,2,0,0,9,701,35,254,406,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,35.916068390854306,88.48652077386616
45051000096,SC,051,96,2528,13,2167,318,6,8,0,0,16,2201,10,1932,239,6,5,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,112.76928178069947,277.83000317158263
45051000097,SC,051,97,638,19,592,12,6,4,0,0,5,526,13,489,11,5,4,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,52.08668511621132,75.72762645914396
45051000098,SC,051,98,975,15,902,31,7,10,1,0,9,732,12,682,19,5,9,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,37.504368134244444,92.39961941008563
45051000099,SC,051,99,6313,152,5330,704,25,33,1,7,61,4927,105,4282,477,15,22,1,2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,252.43718824784477,621.930225182366
45051000100,SC,051,100,1963,26,1401,503,7,2,2,4,18,1518,17,1076,403,5,1,2,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,150.31860837720302,218.54474708171205
45051000101,SC,051,101,1341,29,1149,138,6,7,0,0,12,1023,15,895,93,4,6,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,101.3016708628977,147.28015564202335
