GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
220570002-9,LA,057,2-9,1547,6,344,1172,5,8,1,0,11,935,4,297,618,4,5,1,0,6,9960,75425,94459,00900,55,19,3,2,NA,NA
220570003-1,LA,057,3-1,1440,24,1250,130,22,1,1,0,12,1034,12,923,82,12,1,1,0,3,9960,NA,94636,00900,55,19,3,2,NA,NA
220570003-2,LA,057,3-2,927,4,805,106,8,0,1,0,3,687,3,602,76,3,0,1,0,2,9960,63155,95155,00900,55,19,3,2,NA,NA
220570003-3,LA,057,3-3,2269,13,2054,162,17,6,0,0,17,1710,8,1593,86,10,6,0,0,7,9960,63155,95155,00900,55,20,3,2,NA,NA
220570003-4,LA,057,3-4,1665,41,881,683,30,3,1,0,26,1158,24,702,404,16,3,1,0,8,9960,63155,95293,00900,55,20,3,2,NA,NA
220570003-5,LA,057,3-5,2423,28,1844,505,21,11,0,4,10,1758,19,1411,304,11,7,0,2,4,9960,63155,95293,00900,54,20,3,2,NA,NA
220570003-6,LA,057,3-6,1936,21,1759,105,22,8,2,1,18,1453,14,1348,61,11,7,1,1,10,9960,63155,95293,00900,54,20,3,2,NA,NA
220570004-1,LA,057,4-1,1913,11,1842,24,17,6,0,0,13,1409,9,1370,10,11,3,0,0,6,9960,49170,95407,00900,54,20,3,2,NA,NA
220570004-2,LA,057,4-2,1147,0,1130,8,5,0,0,0,4,850,0,838,5,5,0,0,0,2,9960,49170,95407,00900,54,20,3,2,NA,NA
220570004-3,LA,057,4-3,784,2,767,8,4,1,0,0,2,597,2,587,2,3,1,0,0,2,9960,44900,95407,00900,54,20,3,2,NA,NA
220570004-4,LA,057,4-4,1857,29,1755,19,35,10,0,0,9,1360,18,1292,15,22,6,0,0,7,9960,44900,95503,00900,54,20,3,2,NA,NA
220570004-5,LA,057,4-5,1798,36,1716,7,26,3,1,0,9,1307,24,1258,4,14,0,0,0,7,9960,44900,95503,00900,54,20,3,2,NA,NA
220570004-6,LA,057,4-6,2234,32,1945,9,194,19,0,0,35,1636,22,1469,6,109,8,0,0,22,9960,42135,95503,00900,54,20,3,2,NA,NA
220570005-1,LA,057,5-1,2053,37,1385,601,9,2,2,3,14,1301,26,938,321,5,2,2,0,7,9960,14100,94834,00900,55,19,3,2,NA,NA
220570005-2,LA,057,5-2,1135,13,1059,58,0,2,0,0,3,843,9,796,36,0,1,0,0,1,9960,75425,94834,00900,55,19,3,2,NA,NA
220570006-1,LA,057,6-1,2623,21,2421,146,20,3,0,0,12,1893,14,1783,72,11,3,0,0,10,9960,14100,95002,00900,55,19,3,2,NA,NA
220570006-2,LA,057,6-2,1730,12,1680,17,5,9,0,0,7,1260,9,1224,13,4,8,0,0,2,9960,14100,95002,00900,55,19,3,2,NA,NA
220570006-3,LA,057,6-3,1104,6,1081,0,1,6,0,0,10,843,4,827,0,1,5,0,0,6,9960,14100,95002,00900,105,19,3,2,NA,NA
220570006-4,LA,057,6-4,978,4,960,3,6,1,0,0,4,770,3,760,2,4,1,0,0,0,9960,14100,95002,00900,105,19,3,2,NA,NA
220570007-1,LA,057,7-1,288,2,254,19,0,12,0,0,1,232,2,201,17,0,12,0,0,0,9960,63155,94834,00900,105,19,3,2,NA,NA
220570007-2,LA,057,7-2,718,4,636,76,0,0,0,1,1,534,3,470,61,0,0,0,0,0,9960,63155,95155,00900,105,19,3,2,NA,NA
220570007-3,LA,057,7-3,480,12,450,9,1,2,0,0,6,358,9,337,4,1,2,0,0,5,9960,20680,95155,00900,105,19,3,2,NA,NA
220570007-4,LA,057,7-4,1539,49,445,1042,2,0,0,0,1,1037,33,345,657,1,0,0,0,1,9960,63155,95155,00900,105,19,3,2,NA,NA
220570008-1,LA,057,8-1,1025,20,966,29,2,0,2,0,6,717,12,682,16,2,0,1,0,4,9960,20680,95407,00900,105,19,3,2,NA,NA
220570009-1,LA,057,9-1,1259,23,958,212,44,0,0,0,22,885,13,703,143,21,0,0,0,5,9960,49170,95407,00900,54,20,3,2,NA,NA
220570009-2,LA,057,9-2,1152,45,994,8,67,23,0,0,15,833,30,726,5,44,17,0,0,11,9960,42135,95638,00900,54,20,3,2,NA,NA
22057001-2A,LA,057,1-2A,474,7,425,40,0,0,0,0,2,347,3,313,29,0,0,0,0,2,9960,NA,94075,00900,55,19,3,2,NA,NA
220570010-1,LA,057,10-1,1838,30,1441,170,99,49,0,3,46,1308,20,1075,104,62,29,0,1,17,9960,42135,95638,00900,105,20,3,2,NA,NA
220570010-2,LA,057,10-2,1577,29,1345,85,42,39,0,0,37,1143,18,1008,53,26,24,0,0,14,9960,18930,95638,00900,54,20,3,2,NA,NA
220570010-3,LA,057,10-3,2282,40,2064,27,103,22,0,0,26,1606,23,1494,13,56,9,0,0,11,9960,18930,95683,00900,54,20,3,2,NA,NA
220570010-4,LA,057,10-4,968,49,835,9,54,15,0,0,6,660,29,592,7,21,9,0,0,2,9960,28065,95710,00900,54,20,3,2,NA,NA
220570010-5,LA,057,10-5,1268,6,1172,2,67,5,0,0,16,930,6,863,1,46,3,0,0,11,9960,28065,95731,00900,54,20,3,2,NA,NA
220570010-6,LA,057,10-6,1134,12,1041,12,59,0,0,0,10,785,8,739,5,28,0,0,0,5,9960,28065,95731,00900,54,20,3,2,NA,NA
220570010-7,LA,057,10-7,722,10,509,4,163,0,0,6,30,545,4,402,4,112,0,0,4,19,9960,29640,95731,00900,54,20,3,2,NA,NA
220570010-8,LA,057,10-8,978,16,881,8,62,6,0,0,5,695,11,641,1,36,2,0,0,4,9960,29640,95731,00900,54,20,3,2,NA,NA
220570010-9,LA,057,10-9,1386,15,1293,3,54,5,0,0,16,1024,7,967,1,33,5,0,0,11,9960,29640,95731,00900,54,20,3,2,NA,NA
220570011-1,LA,057,11-1,652,2,488,2,147,0,0,0,13,450,0,352,2,93,0,0,0,3,9960,NA,95575,00900,53,20,3,2,NA,NA
220570011-2,LA,057,11-2,3871,117,3448,92,156,4,0,2,52,2674,75,2437,51,83,4,0,2,22,9960,NA,95575,00900,54,20,3,2,NA,NA
220570011-3,LA,057,11-3,2400,36,2248,46,45,4,1,0,20,1655,23,1561,30,27,1,1,0,12,9960,63155,95575,00900,52,20,3,2,NA,NA
220570011-4,LA,057,11-4,484,3,468,11,0,2,0,0,0,330,3,321,5,0,1,0,0,0,9960,68300,94636,00900,52,20,3,2,NA,NA
22057002-10,LA,057,2-10,698,8,480,191,4,1,0,0,14,527,6,397,115,2,1,0,0,6,9960,75425,94279,00900,55,19,3,2,NA,NA
22057002-11,LA,057,2-11,1979,29,921,995,4,13,0,0,17,1428,20,766,619,2,10,0,0,11,9960,75425,94459,00900,55,19,3,2,NA,NA
22057002-12,LA,057,2-12,1449,9,1379,47,2,10,0,0,2,1081,8,1029,33,1,8,0,0,2,9960,75425,94636,00900,55,19,3,2,NA,NA
22057002-13,LA,057,2-13,988,6,785,196,0,0,0,0,1,722,4,581,136,0,0,0,0,1,9960,NA,94636,00900,55,19,3,2,NA,NA
22057010-10,LA,057,10-10,1633,24,1479,8,72,27,0,4,19,1203,16,1112,4,45,16,0,1,9,9960,28065,95710,00900,54,20,3,2,NA,NA
22057010-11,LA,057,10-11,1102,7,1020,5,53,0,0,1,16,827,6,782,3,24,0,0,1,11,9960,28065,95710,00900,54,20,3,2,NA,NA
22057010-12,LA,057,10-12,1520,34,1392,19,50,12,0,0,13,1112,21,1036,8,32,7,0,0,8,9960,28065,95710,00900,54,20,3,2,NA,NA
22057010-13,LA,057,10-13,1130,10,1064,19,23,12,0,0,2,833,8,786,13,18,6,0,0,2,9960,18930,95683,00900,54,20,3,2,NA,NA
22057010-14,LA,057,10-14,1670,64,1504,14,55,19,0,4,10,1239,44,1134,9,28,16,0,3,5,9960,18930,95683,00900,54,20,3,2,NA,NA
22057010-15,LA,057,10-15,1152,21,1058,3,34,21,0,2,13,889,15,830,2,23,13,0,0,6,9960,42135,95683,00900,54,20,3,2,NA,NA
22057010-16,LA,057,10-16,1176,56,877,154,29,43,0,1,16,832,38,646,97,15,25,0,1,10,9960,42135,95638,00900,54,20,3,2,NA,NA
220590001-1,LA,059,1-1,231,2,228,0,1,0,0,0,0,172,0,171,0,1,0,0,0,0,NA,NA,94078,00960,22,32,5,1,NA,NA
220590001-2,LA,059,1-2,167,0,166,0,1,0,0,0,0,112,0,111,0,1,0,0,0,0,8350,NA,94078,00960,22,32,5,1,NA,NA
220590001-3,LA,059,1-3,298,2,280,9,2,0,0,0,5,219,2,203,7,2,0,0,0,5,8350,NA,94078,00960,22,32,5,1,NA,NA
220590001-4,LA,059,1-4,544,4,481,52,4,0,0,2,1,364,3,332,26,2,0,0,0,1,8350,57905,94078,00960,22,32,5,1,NA,NA
220590002-1,LA,059,2-1,1301,14,1234,38,1,7,0,0,7,985,12,933,28,1,7,0,0,4,8350,57905,94282,00960,22,32,5,1,NA,NA
220590002-3,LA,059,2-3,249,0,244,1,4,0,0,0,0,180,0,177,1,2,0,0,0,0,8350,NA,94282,00960,22,32,5,1,NA,NA
220590003-1,LA,059,3-1,1196,16,827,334,3,0,0,0,16,1003,8,653,333,1,0,0,0,8,8350,77490,94462,00960,22,32,5,1,NA,NA
220590003-2,LA,059,3-2,503,2,483,14,0,0,0,0,4,382,0,372,9,0,0,0,0,1,8350,76615,94462,00960,22,32,5,1,NA,NA
220590003-3,LA,059,3-3,147,0,136,10,0,1,0,0,0,115,0,109,6,0,0,0,0,0,8350,77490,94462,00960,22,32,5,1,NA,NA
220590004-1,LA,059,4-1,431,3,405,14,3,0,0,0,6,344,2,327,9,3,0,0,0,3,8350,38285,94639,00960,22,32,5,1,NA,NA
220590004-2,LA,059,4-2,580,0,562,8,3,0,0,1,6,415,0,405,4,2,0,0,1,3,8350,38285,94639,00960,22,32,5,1,NA,NA
220590005-1,LA,059,5-1,2030,10,1944,40,13,13,0,0,10,1574,6,1516,29,8,11,0,0,4,8350,38285,94837,00960,22,32,5,1,NA,NA
220590006-1,LA,059,6-1,728,17,669,21,8,0,1,3,9,572,8,537,14,5,0,1,1,6,8350,38285,95005,00960,22,32,5,1,NA,NA
220590006-2,LA,059,6-2,412,3,338,62,8,1,0,0,0,284,2,240,38,4,0,0,0,0,8350,50395,95158,00960,22,32,5,1,NA,NA
220590007-1,LA,059,7-1,857,6,830,17,2,0,0,0,2,628,4,610,11,1,0,0,0,2,8350,50395,95158,00960,22,32,5,1,NA,NA
220590007-2,LA,059,7-2,766,1,531,210,22,0,0,0,2,416,0,354,45,15,0,0,0,2,8350,38285,95158,00960,22,32,5,1,NA,NA
220590008-2,LA,059,8-2,229,6,215,0,8,0,0,0,0,173,4,166,0,3,0,0,0,0,8350,NA,95296,00960,22,32,5,1,NA,NA
220590008-3,LA,059,8-3,207,2,203,2,0,0,0,0,0,167,2,164,1,0,0,0,0,0,8350,NA,95296,00960,22,32,5,1,NA,NA
220590008-5,LA,059,8-5,173,0,170,0,1,0,0,0,2,129,0,127,0,1,0,0,0,1,8350,NA,95296,00960,22,32,5,1,NA,NA
220590008-6,LA,059,8-6,176,1,174,0,0,0,0,0,1,141,1,139,0,0,0,0,0,1,8350,NA,95296,00960,22,32,5,1,NA,NA
220590008-7,LA,059,8-7,353,2,348,0,1,0,0,0,2,265,1,262,0,1,0,0,0,1,8350,NA,95296,00960,22,32,5,1,NA,NA
220590009-1,LA,059,9-1,603,7,589,5,0,0,0,0,2,448,5,436,5,0,0,0,0,2,NA,NA,95410,00960,22,32,5,1,NA,NA
220590009-2,LA,059,9-2,521,2,513,0,2,1,0,0,3,393,1,387,0,2,0,0,0,3,8350,38285,95410,00960,22,32,5,1,NA,NA
220590009-3,LA,059,9-3,170,0,165,0,3,0,0,0,2,119,0,116,0,1,0,0,0,2,NA,NA,95410,00960,22,32,5,1,NA,NA
220590009-4,LA,059,9-4,35,0,35,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,NA,NA,95410,00960,22,32,5,1,NA,NA
220590009-5,LA,059,9-5,108,0,107,0,1,0,0,0,0,78,0,77,0,1,0,0,0,0,8350,NA,95410,00960,22,32,5,1,NA,NA
220590010-1,LA,059,10-1,235,0,71,163,0,0,0,0,1,166,0,56,110,0,0,0,0,0,8350,50395,95506,00960,22,32,5,1,NA,NA
220590010-4,LA,059,10-4,1032,17,277,732,0,2,0,0,4,688,11,202,470,0,2,0,0,3,8350,50395,95506,00960,22,32,5,1,NA,NA
220610003-1,LA,061,3-1,936,24,436,473,1,0,0,0,2,676,19,305,350,0,0,0,0,2,NA,70630,94465,00990,11,35,5,1,NA,NA
220610003-2,LA,061,3-2,545,0,500,28,8,3,0,1,5,406,0,377,17,6,3,0,1,2,NA,78540,94465,00990,12,35,5,1,NA,NA
220610003-3,LA,061,3-3,684,5,526,147,4,0,0,0,2,518,4,408,101,3,0,0,0,2,NA,70630,94465,00990,11,35,5,1,NA,NA
220610003-4,LA,061,3-4,816,11,583,211,1,0,0,0,10,613,10,425,171,1,0,0,0,6,NA,70630,94465,00990,11,35,5,1,NA,NA
220610003-5,LA,061,3-5,193,0,101,91,1,0,0,0,0,143,0,71,71,1,0,0,0,0,NA,NA,94465,00990,12,35,5,1,NA,NA
220610003-6,LA,061,3-6,424,3,414,5,0,2,0,0,0,313,2,304,5,0,2,0,0,0,NA,78540,94465,00990,12,35,5,1,NA,NA
220610004-1,LA,061,4-1,588,4,381,197,4,0,0,0,2,432,2,298,128,2,0,0,0,2,NA,21800,94642,00990,12,35,5,1,NA,NA
220610004-2,LA,061,4-2,800,8,509,279,0,0,0,3,1,601,5,409,185,0,0,0,2,0,NA,21800,94642,00990,12,35,5,1,NA,NA
220610004-3,LA,061,4-3,1016,10,961,30,0,5,0,0,10,770,7,727,24,0,5,0,0,7,NA,78540,94642,00990,12,35,5,1,NA,NA
220610004-4,LA,061,4-4,719,11,668,34,4,0,0,0,2,520,5,480,30,3,0,0,0,2,NA,78540,94642,00990,12,35,5,1,NA,NA
220610004-5,LA,061,4-5,354,5,315,32,0,0,0,0,2,261,4,229,26,0,0,0,0,2,NA,NA,94642,00990,12,35,5,1,NA,NA
220610005-1,LA,061,5-1,1322,14,1101,202,0,0,1,0,4,990,8,824,153,0,0,1,0,4,NA,15290,94840,00990,13,35,5,1,NA,NA
220610005-2,LA,061,5-2,914,9,851,50,0,0,0,0,4,691,4,641,44,0,0,0,0,2,NA,21450,94840,00990,12,35,5,1,NA,NA
220610005-3,LA,061,5-3,1114,5,1059,41,1,4,0,0,4,835,4,790,35,1,3,0,0,2,NA,15290,94840,00990,12,35,5,1,NA,NA
220610005-4,LA,061,5-4,582,7,534,38,1,0,0,0,2,436,3,398,33,0,0,0,0,2,NA,15290,94840,00990,12,35,5,1,NA,NA
22061001-A1,LA,061,1-A1,2186,35,1797,273,2,67,0,0,12,1699,24,1410,201,1,52,0,0,11,NA,66655,94171,00990,12,35,5,1,NA,NA
22061001-A2,LA,061,1-A2,1150,23,592,494,2,10,0,1,28,956,18,543,361,2,10,0,1,21,NA,66655,94171,00990,12,35,5,1,NA,NA
22061001-A3,LA,061,1-A3,83,0,69,13,0,0,0,0,1,67,0,58,8,0,0,0,0,1,NA,66655,94171,00990,11,35,5,1,NA,NA
22061001-A4,LA,061,1-A4,240,5,195,8,0,24,0,5,3,232,3,191,7,0,23,0,5,3,NA,66655,94171,00990,12,35,5,1,NA,NA
22061001-A5,LA,061,1-A5,558,10,492,51,1,4,0,0,0,386,8,342,32,1,3,0,0,0,NA,66655,94171,00990,12,35,5,1,NA,NA
22061001-B1,LA,061,1-B1,364,4,346,4,0,4,0,0,6,303,4,288,4,0,3,0,0,4,NA,66655,94180,00990,12,35,5,1,NA,NA
22061001-B2,LA,061,1-B2,2817,34,2483,200,1,87,1,7,4,2141,18,1911,143,1,60,1,4,3,NA,66655,94180,00990,12,35,5,1,NA,NA
22061001-B3,LA,061,1-B3,583,8,451,116,7,1,0,0,0,482,5,368,103,5,1,0,0,0,NA,66655,94180,00990,12,35,5,1,NA,NA
22061001-C1,LA,061,1-C1,2292,26,1619,581,3,34,2,0,27,1821,17,1364,396,3,27,1,0,13,NA,66655,94186,00990,12,35,5,1,NA,NA
22061001-C2,LA,061,1-C2,853,8,784,56,0,3,0,0,2,603,5,552,42,0,3,0,0,1,NA,NA,94186,00990,12,35,5,1,NA,NA
22061001-C3,LA,061,1-C3,309,9,153,95,0,47,0,0,5,281,9,146,77,0,46,0,0,3,NA,66655,94186,00990,12,35,5,1,NA,NA
22061001-C4,LA,061,1-C4,509,11,292,183,6,9,0,0,8,396,8,253,119,4,7,0,0,5,NA,66655,94186,00990,11,35,5,1,NA,NA
22061001-D1,LA,061,1-D1,1540,21,227,1276,2,8,0,0,6,987,10,195,770,2,6,0,0,4,NA,66655,94189,00990,11,35,5,1,NA,NA
22061001-D2,LA,061,1-D2,549,12,153,373,2,2,0,0,7,378,9,123,236,2,2,0,0,6,NA,66655,94189,00990,11,35,5,1,NA,NA
22061001-D3,LA,061,1-D3,613,12,445,144,1,4,0,3,4,611,12,444,143,1,4,0,3,4,NA,66655,94189,00990,12,35,5,1,NA,NA
22061001-D4,LA,061,1-D4,464,8,334,98,0,20,0,0,4,459,8,331,96,0,20,0,0,4,NA,66655,94189,00990,11,35,5,1,NA,NA
22061001-E1,LA,061,1-E1,1901,24,440,1405,3,13,2,0,14,1344,15,356,954,3,8,1,0,7,NA,66655,94192,00990,11,35,5,1,NA,NA
22061001-E2,LA,061,1-E2,211,2,186,16,2,0,0,2,3,173,2,155,13,1,0,0,1,1,NA,66655,94192,00990,11,35,5,1,NA,NA
22061001-E3,LA,061,1-E3,757,3,107,634,1,6,0,0,6,578,1,92,477,0,6,0,0,2,NA,66655,94192,00990,11,35,5,1,NA,NA
22061001-E4,LA,061,1-E4,1125,6,68,1047,0,2,0,0,2,722,5,57,658,0,2,0,0,0,NA,66655,94192,00990,11,35,5,1,NA,NA
22061001-F1,LA,061,1-F1,1972,11,478,1372,6,86,0,2,17,1523,10,420,1006,4,70,0,2,11,NA,66655,94195,00990,11,35,5,1,NA,NA
22061001-F2,LA,061,1-F2,1269,13,727,516,0,5,0,1,7,917,9,559,340,0,4,0,0,5,NA,30515,94195,00990,11,35,5,1,NA,NA
22061001-G1,LA,061,1-G1,2058,11,1491,501,0,27,0,1,27,1642,8,1260,336,0,22,0,1,15,NA,66655,94198,00990,12,35,5,1,NA,NA
22061001-G2,LA,061,1-G2,1435,28,1029,297,2,50,0,20,9,1427,28,1025,293,2,50,0,20,9,NA,66655,94198,00990,12,35,5,1,NA,NA
22061002-A1,LA,061,2-A1,3483,24,77,3339,5,8,0,3,27,3087,21,54,2972,4,8,0,3,25,NA,30515,94372,00990,11,35,5,1,NA,NA
22061002-A2,LA,061,2-A2,502,3,107,391,0,0,0,0,1,390,2,93,294,0,0,0,0,1,NA,30515,94372,00990,11,35,5,1,NA,NA
22061002-A3,LA,061,2-A3,48,0,37,9,0,0,0,0,2,34,0,26,7,0,0,0,0,1,NA,NA,94372,00990,12,35,5,1,NA,NA
22061002-A4,LA,061,2-A4,35,0,31,4,0,0,0,0,0,23,0,20,3,0,0,0,0,0,NA,NA,94372,00990,12,35,5,1,NA,NA
22061002-B1,LA,061,2-B1,1553,24,39,1468,1,3,0,3,15,1203,18,26,1143,0,3,0,3,10,NA,30515,94378,00990,11,35,5,1,NA,NA
22061002-B2,LA,061,2-B2,43,1,18,24,0,0,0,0,0,30,0,11,19,0,0,0,0,0,NA,30515,94378,00990,11,35,5,1,NA,NA
22063000001,LA,063,1,4834,50,4682,64,17,3,0,0,18,3237,33,3133,43,14,3,0,0,11,NA,NA,94285,01020,64,13,6,6,NA,NA
22063000002,LA,063,2,3110,30,2964,95,7,4,1,0,9,2102,18,2005,63,5,3,1,0,7,NA,NA,94285,01020,71,13,6,6,NA,NA
22063000003,LA,063,3,2080,23,2033,0,15,1,0,0,8,1435,11,1406,0,13,1,0,0,4,NA,NA,94285,01020,64,13,6,6,NA,NA
22063000004,LA,063,4,3043,29,2966,10,13,4,0,5,16,2084,13,2037,8,12,4,0,3,7,NA,NA,94285,01020,71,13,6,6,NA,NA
22063000005,LA,063,5,3921,60,3749,57,19,9,0,5,22,2692,32,2581,42,13,6,0,5,13,NA,79240,95161,01020,71,13,6,6,NA,NA
22063000006,LA,063,6,4040,26,3967,10,12,1,0,0,24,2734,15,2687,7,10,1,0,0,14,NA,44655,94081,01020,64,13,6,6,NA,NA
22063000007,LA,063,7,2075,27,2012,2,9,1,0,1,23,1445,14,1405,2,6,1,0,1,16,NA,79240,95008,01020,71,18,6,6,NA,NA
22063000009,LA,063,9,1439,23,1217,174,10,1,0,0,14,1026,14,878,119,4,1,0,0,10,NA,NA,95413,01020,62,13,6,6,NA,NA
22063000010,LA,063,10,1413,12,1389,2,0,1,0,1,8,970,5,957,2,0,0,0,0,6,NA,NA,95413,01020,62,13,6,6,NA,NA
22063000011,LA,063,11,2604,28,2259,287,17,2,0,0,11,1794,17,1582,170,14,2,0,0,9,NA,00835,95413,01020,62,13,6,6,NA,NA
22063000012,LA,063,12,1411,29,1261,79,4,1,0,0,37,992,20,880,62,3,1,0,0,26,NA,00835,95413,01020,73,13,6,6,NA,NA
22063000013,LA,063,13,1687,12,1622,42,3,0,0,0,8,1189,9,1147,23,3,0,0,0,7,NA,NA,95413,01020,73,18,6,6,NA,NA
22063000014,LA,063,14,1241,10,1121,101,7,2,0,0,0,955,10,864,72,7,2,0,0,0,NA,72415,95299,01020,73,18,6,6,NA,NA
22063000015,LA,063,15,629,6,588,33,1,1,0,0,0,459,5,433,20,0,1,0,0,0,NA,39685,95299,01020,71,18,6,6,NA,NA
22063000016,LA,063,16,1611,33,1514,51,5,2,0,0,6,1216,21,1150,35,3,2,0,0,5,NA,NA,95299,01020,71,18,6,6,NA,NA
22063000017,LA,063,17,1190,13,1065,103,1,2,0,0,6,922,10,832,76,0,1,0,0,3,NA,NA,95299,01020,69,18,6,6,NA,NA
22063000018,LA,063,18,1882,16,1852,2,4,1,0,0,7,1323,12,1301,0,4,1,0,0,5,NA,27435,95008,01020,69,18,6,6,NA,NA
22063000019,LA,063,19,1862,11,1823,13,7,0,0,0,8,1309,7,1287,6,3,0,0,0,6,NA,44655,95008,01020,71,18,6,6,NA,NA
22063000020,LA,063,20,562,10,550,0,1,0,0,0,1,402,5,396,0,1,0,0,0,0,NA,NA,95008,01020,71,18,6,6,NA,NA
22063000021,LA,063,21,2331,42,2249,6,22,3,0,0,9,1647,24,1601,3,11,1,0,0,7,NA,62105,95008,01020,69,18,6,6,NA,NA
22063000022,LA,063,22,280,0,261,18,0,0,0,0,1,192,0,182,9,0,0,0,0,1,NA,NA,95008,01020,71,18,6,6,NA,NA
22063000023,LA,063,23,4424,50,4334,4,19,3,0,0,14,3137,35,3069,4,16,2,0,0,11,NA,69225,94843,01020,69,18,6,6,NA,NA
22063000024,LA,063,24,6307,94,6097,39,30,22,0,2,23,4351,54,4227,21,21,14,0,2,12,NA,20435,94843,01020,71,13,6,6,NA,NA
22063000025,LA,063,25,1790,11,1638,111,3,5,6,2,14,1338,8,1245,64,3,3,6,1,8,NA,20435,94645,01020,71,13,6,6,NA,NA
22063000026,LA,063,26,5797,68,5457,167,21,29,0,1,54,4161,47,3920,132,13,20,0,1,28,NA,20435,94645,01020,71,13,6,6,NA,NA
22063000027,LA,063,27,2735,21,1772,897,11,22,0,0,12,1995,14,1305,639,10,20,0,0,7,NA,20435,94645,01020,71,13,6,6,NA,NA
22063000028,LA,063,28,1921,28,1834,13,3,7,1,0,35,1437,24,1375,7,2,5,1,0,23,NA,20435,94645,01020,65,13,6,6,NA,NA
22063000029,LA,063,29,1342,7,1282,40,1,3,0,0,9,992,4,949,29,1,3,0,0,6,NA,44655,94081,01020,71,13,6,6,NA,NA
22063000030,LA,063,30,865,13,841,1,3,1,0,0,6,643,9,626,1,2,1,0,0,4,NA,00835,95413,01020,73,13,6,6,NA,NA
22063000031,LA,063,31,395,0,380,8,0,1,0,0,6,302,0,290,6,0,1,0,0,5,NA,72415,95299,01020,71,18,6,6,NA,NA
22063000032,LA,063,32,1053,9,853,180,1,0,0,1,9,804,7,671,118,1,0,0,1,6,NA,39685,95299,01020,73,18,6,6,NA,NA
22063000033,LA,063,33,463,0,445,6,4,2,0,0,6,358,0,345,6,2,0,0,0,5,NA,62105,95008,01020,69,18,6,6,NA,NA
22063000034,LA,063,34,945,18,923,0,0,0,0,0,4,701,10,689,0,0,0,0,0,2,NA,27435,95008,01020,69,18,6,6,NA,NA
22063000035,LA,063,35,2664,37,2010,593,4,2,0,4,14,1821,21,1399,383,4,1,0,3,10,NA,79240,95161,01020,71,13,6,6,NA,NA
22063000036,LA,063,36,3414,29,3336,4,10,13,0,0,22,2380,20,2328,3,4,10,0,0,15,NA,79240,95161,01020,71,13,6,6,NA,NA
22063000038,LA,063,38,1805,12,1279,506,3,1,1,0,3,1284,9,937,330,3,1,1,0,3,NA,72415,95299,01020,71,18,6,6,NA,NA
22063000039,LA,063,39,4311,52,4168,52,20,3,1,0,15,2992,35,2889,39,16,3,1,0,9,NA,20435,94468,01020,71,13,6,6,NA,NA
22063000040,LA,063,40,1842,6,1825,1,0,0,0,0,10,1276,4,1267,0,0,0,0,0,5,NA,NA,94468,01020,71,13,6,6,NA,NA
22063000041,LA,063,41,1226,28,1181,0,4,3,0,1,9,836,18,805,0,1,3,0,0,9,NA,20435,94468,01020,71,13,6,6,NA,NA
22063000043,LA,063,43,88,0,88,0,0,0,0,0,0,63,0,63,0,0,0,0,0,0,NA,27435,95008,01020,69,18,6,6,NA,NA
220630003-A,LA,063,3-A,1512,11,1471,12,3,2,0,4,9,1060,5,1037,3,3,2,0,2,8,NA,NA,95161,01020,64,13,6,6,NA,NA
220630005-A,LA,063,5-A,457,5,448,1,1,0,0,0,2,318,2,312,1,1,0,0,0,2,NA,79240,94081,01020,71,13,6,6,NA,NA
220630007-A,LA,063,7-A,566,14,546,0,1,0,0,0,5,406,6,397,0,1,0,0,0,2,NA,20435,95161,01020,71,13,6,6,NA,NA
220630008-A,LA,063,8-A,1639,6,1560,47,12,1,0,0,13,1215,5,1151,46,5,1,0,0,7,NA,44655,94081,01020,71,13,6,6,NA,NA
220630008-B,LA,063,8-B,346,4,342,0,0,0,0,0,0,255,3,252,0,0,0,0,0,0,NA,44655,94081,01020,71,13,6,6,NA,NA
220630024-A,LA,063,24-A,662,4,628,15,1,1,0,0,13,494,3,467,14,1,1,0,0,8,NA,20435,94468,01020,71,13,6,6,NA,NA
22065000001,LA,065,1,251,2,186,62,0,0,0,0,1,199,2,154,43,0,0,0,0,0,NA,20190,94471,01050,19,34,5,1,NA,NA
22065000002,LA,065,2,146,0,141,3,0,0,0,0,2,116,0,112,2,0,0,0,0,2,NA,NA,94471,01050,19,34,5,1,NA,NA
22065000003,LA,065,3,125,0,87,37,1,0,0,0,0,94,0,68,25,1,0,0,0,0,NA,NA,94471,01050,19,34,5,1,NA,NA
22065000004,LA,065,4,213,0,145,67,0,0,0,0,1,158,0,109,48,0,0,0,0,1,NA,NA,94288,01050,19,34,5,1,NA,NA
22065000005,LA,065,5,396,2,381,12,0,1,0,0,0,291,1,281,8,0,1,0,0,0,NA,NA,94288,01050,19,34,5,1,NA,NA
22065000006,LA,065,6,205,10,171,23,0,0,0,0,1,160,8,134,17,0,0,0,0,1,NA,NA,94288,01050,19,34,5,1,NA,NA
22065000007,LA,065,7,780,11,277,486,2,2,0,0,2,715,11,234,464,2,2,0,0,2,NA,74690,94288,01050,19,34,5,1,NA,NA
