GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
10003001-23,DE,003,1-23,1259,29,1173,18,1,17,1,5,15,1236,29,1152,16,1,17,1,5,15,NA,50670,91184,00200,23,6,1,1,232.0454095165053,333.100150193334
10003001-24,DE,003,1-24,895,41,739,92,3,13,0,2,5,639,27,531,64,3,12,0,0,2,NA,09850,91184,00200,24,10,1,1,119.96522385197967,172.20954366791295
10003001-25,DE,003,1-25,7081,197,6315,256,14,197,5,13,84,6891,184,6187,222,14,194,5,10,75,NA,50670,91184,00200,25,10,1,1,1293.709479755856,1857.1141868788545
10003001-26,DE,003,1-26,3321,107,2108,758,9,267,0,5,67,2373,67,1536,545,6,179,0,4,36,NA,09850,93848,00200,26,11,1,1,445.50465759115457,639.5199485507941
10003001-27,DE,003,1-27,3136,90,2108,662,8,177,0,1,90,2262,56,1603,425,7,135,0,0,36,NA,NA,90592,00200,27,10,1,1,424.66562809574026,609.6056146742083
10003001-28,DE,003,1-28,4107,67,2905,1103,4,6,0,2,20,3519,58,2342,1092,4,5,0,0,18,NA,67310,92072,01620,28,14,1,1,660.6535567059726,948.3652334387882
100030010-1,DE,003,10-1,651,18,171,443,0,4,0,0,15,511,15,158,322,0,4,0,0,12,NA,77580,93996,01300,1,2,1,1,95.9346312806911,137.71373523365182
100030010-2,DE,003,10-2,2103,71,207,1765,1,21,0,8,30,1501,45,197,1223,1,16,0,3,16,NA,77580,93996,01240,2,2,1,1,281.7962456992512,404.5172535923902
100030010-3,DE,003,10-3,2735,134,115,2429,5,9,0,2,41,1957,96,106,1712,5,6,0,2,30,NA,77580,93996,00200,3,3,1,1,367.40523173446667,527.4085711394454
100030010-4,DE,003,10-4,1528,184,692,628,1,11,1,1,10,1182,112,624,432,1,7,1,0,5,NA,77580,93996,01300,4,1,1,1,221.9075032754929,318.54723101013
100030010-6,DE,003,10-6,936,9,860,52,0,7,0,1,7,742,7,692,35,0,3,0,1,4,NA,NA,90148,01240,6,4,1,1,139.30234131168845,199.96788951735743
100030010-7,DE,003,10-7,813,3,755,27,0,25,0,0,3,583,2,544,21,0,15,0,0,1,NA,NA,90148,01240,7,5,1,1,109.45183960204092,157.11762747792372
100030010-8,DE,003,10-8,1079,14,1004,43,2,15,0,0,1,858,13,798,34,2,10,0,0,1,NA,NA,90148,01240,8,4,1,1,161.08006582941871,231.22971591090658
100030010-9,DE,003,10-9,1782,59,1526,160,0,10,0,0,27,1236,39,1079,102,0,7,0,0,9,NA,47030,92072,00080,9,14,1,1,232.0454095165053,333.100150193334
100030011-1,DE,003,11-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,77580,90148,01240,1,1,1,1,0,0
100030011-2,DE,003,11-2,1519,38,31,1403,6,0,0,6,35,1017,24,22,943,5,0,0,1,22,NA,77580,93996,01240,2,2,1,1,190.93056753906623,274.0799779503403
100030011-3,DE,003,11-3,1003,49,23,924,0,0,0,1,6,588,27,21,536,0,0,0,0,4,NA,77580,93996,00200,3,2,1,1,110.39053462435689,158.46511999488703
100030011-4,DE,003,11-4,1382,28,1243,63,3,34,0,3,8,1074,20,969,47,2,29,0,1,6,NA,31430,92960,01300,4,6,1,1,201.63169079346818,289.4413926437222
100030011-6,DE,003,11-6,444,4,348,30,0,43,0,2,17,293,4,230,19,0,34,0,2,4,NA,NA,90148,01240,6,1,1,1,55.00752830771525,78.96306149405085
100030011-7,DE,003,11-7,2013,55,1231,580,5,99,4,1,38,1587,41,1024,412,5,76,4,1,24,NA,NA,90148,01240,7,5,1,1,297.9418000830857,427.6941248841594
100030011-9,DE,003,11-9,4702,57,4228,311,3,55,0,12,36,3076,39,2771,203,3,33,0,7,20,NA,NA,92072,00080,9,14,1,1,577.4851777287785,828.9773964358376
100030012-1,DE,003,12-1,1491,25,470,961,4,8,0,1,22,1055,15,375,647,3,5,0,1,9,NA,77580,93996,01300,1,1,1,1,198.06464970866753,284.3209210792616
100030012-2,DE,003,12-2,4093,153,631,3279,4,1,0,9,16,3069,99,620,2331,2,1,0,4,12,NA,77580,93996,00230,2,2,1,1,576.1710046975362,827.090906912089
100030012-3,DE,003,12-3,348,11,4,326,1,2,0,0,4,237,10,3,219,1,2,0,0,2,NA,77580,93996,00200,3,3,1,1,44.494144057776495,63.871145304061606
100030012-4,DE,003,12-4,206,3,194,8,0,1,0,0,0,175,2,164,8,0,1,0,0,0,NA,77580,93996,01300,4,1,1,1,32.8543257810586,47.16223809371638
100030012-6,DE,003,12-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23240,90148,01240,6,2,1,1,0,0
100030013-1,DE,003,13-1,1442,71,312,1014,9,5,0,5,26,1083,43,269,742,6,4,0,2,17,NA,77580,93996,01300,1,1,1,1,203.32134183363692,291.8668791742562
100030013-2,DE,003,13-2,204,8,7,187,1,0,0,0,1,146,7,7,130,1,0,0,0,1,NA,77580,93996,00200,2,2,1,1,27.40989465162603,39.34678149532909
100030013-3,DE,003,13-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,77580,93996,00200,3,2,1,1,0,0
100030013-4,DE,003,13-4,1082,378,124,547,1,11,0,4,17,714,233,111,351,1,9,0,2,7,NA,77580,91924,01300,4,3,1,1,134.0456491867191,192.42193142236283
100030014-3,DE,003,14-3,131,11,35,79,0,6,0,0,0,105,10,29,63,0,3,0,0,0,NA,77580,91924,01300,3,13,1,1,19.712595468635158,28.297342856229825
100030014-4,DE,003,14-4,488,4,477,4,0,1,0,0,2,376,2,368,3,0,1,0,0,2,NA,77580,93996,01300,4,1,1,1,70.5898656781602,101.33143727564206
100030015-4,DE,003,15-4,621,10,547,29,0,26,0,0,9,568,7,506,25,0,23,0,0,7,NA,77580,93996,01300,4,1,1,1,106.63575453509304,153.07514992703372
100030016-4,DE,003,16-4,495,86,280,110,0,4,0,3,12,378,52,247,73,0,2,0,1,3,NA,77580,93996,01300,4,3,1,1,70.96534368708656,101.87043428242737
10003002-10,DE,003,2-10,2260,67,1845,152,1,169,0,1,25,1763,41,1468,114,0,120,0,1,19,NA,NA,90148,01240,10,6,1,1,330.9838648686075,475.1258614812685
10003002-12,DE,003,2-12,1107,24,1005,53,1,9,0,0,15,866,14,786,49,1,9,0,0,7,NA,NA,93108,01300,12,7,1,1,162.58197786512426,233.38570393804793
10003002-13,DE,003,2-13,1806,55,1687,29,0,20,3,1,11,1383,36,1301,22,0,17,2,1,4,NA,24540,91924,01300,13,7,1,1,259.6430431725945,372.7164301920557
10003002-14,DE,003,2-14,1551,84,1108,284,4,35,0,0,36,1221,58,890,215,3,33,0,0,22,NA,09850,93848,00200,14,11,1,1,229.22932444955742,329.057672642444
10003002-15,DE,003,2-15,3783,181,2400,1048,7,81,3,6,57,2683,117,1764,700,7,61,0,4,30,NA,04130,92812,00230,15,12,1,1,503.7037489747441,723.0644846025202
10003002-16,DE,003,2-16,2118,238,1750,87,6,16,1,0,20,1518,133,1308,49,4,13,0,0,11,NA,50800,92812,00230,16,2,1,1,284.9878087751254,409.0987281500655
10003002-17,DE,003,2-17,1207,7,1051,142,3,2,0,0,2,956,6,854,92,2,1,0,0,1,NA,50800,92812,00230,17,12,1,1,179.47848826681152,257.64056924338774
10003002-18,DE,003,2-18,1663,65,1307,243,3,32,0,0,13,1277,38,1015,188,3,27,0,0,6,NA,51190,93848,00230,18,9,1,1,239.74270869949618,344.14958883243327
10003002-19,DE,003,2-19,2556,175,2172,153,12,24,0,0,20,1940,118,1685,102,7,17,0,0,11,NA,51190,91924,01300,19,9,1,1,364.21366865859244,522.8270965817701
10003002-20,DE,003,2-20,1412,36,1161,65,2,127,0,1,20,1072,23,897,47,2,90,0,1,12,NA,56490,93108,01300,20,8,1,1,201.25621278454182,288.9023956369369
10003002-21,DE,003,2-21,767,27,687,21,0,30,0,0,2,568,18,512,15,0,22,0,0,1,NA,56490,93108,01300,21,9,1,1,106.63575453509304,153.07514992703372
10003002-22,DE,003,2-22,1784,26,1528,177,3,19,7,2,22,1599,23,1356,175,2,14,7,2,20,NA,50670,91184,00200,22,6,1,1,300.19466813664394,430.9281069248714
10003002-23,DE,003,2-23,1841,29,1518,205,5,59,1,7,17,1572,22,1309,168,3,49,1,5,15,NA,50670,91184,00200,23,10,1,1,295.1257150161378,423.65164733326947
10003002-24,DE,003,2-24,3487,170,2634,481,6,123,0,4,69,2612,102,2020,348,4,94,0,1,43,NA,09850,91184,00200,24,11,1,1,490.37427965785747,703.930090861641
10003002-25,DE,003,2-25,2515,85,2077,247,10,53,1,1,41,1999,57,1659,198,10,47,1,0,27,NA,50670,91184,00200,25,10,1,1,375.29026992192075,538.7275082819374
10003002-26,DE,003,2-26,1698,79,1226,331,4,34,0,2,22,1288,47,952,246,3,26,0,1,13,NA,NA,92812,00200,26,12,1,1,241.80783774859128,347.11407236975253
10003002-27,DE,003,2-27,2015,44,1612,274,1,44,0,11,29,1479,29,1210,190,1,28,0,6,15,NA,04130,93256,00230,27,14,1,1,277.6659876010609,398.58828651775156
10003003-10,DE,003,3-10,1703,13,1508,100,2,59,0,0,21,1291,6,1149,78,2,44,0,0,12,NA,NA,90148,01240,10,5,1,1,242.37105476198087,347.92256787993057
10003003-11,DE,003,3-11,2023,28,1869,57,2,45,0,3,19,1605,19,1500,47,2,35,0,0,2,NA,NA,90148,01240,11,4,1,1,301.3211021634231,432.5450979452274
10003003-12,DE,003,3-12,1964,212,1024,605,3,72,1,8,39,1493,142,796,466,3,55,1,5,25,NA,NA,91924,01300,12,7,1,1,280.2943336635456,402.3612655652489
10003003-13,DE,003,3-13,1806,190,1339,242,0,14,1,0,20,1391,118,1079,171,0,12,1,0,10,NA,24540,91924,01300,13,3,1,1,261.1449552083001,374.8724182191971
10003003-14,DE,003,3-14,1393,45,1275,51,2,3,0,2,15,1110,33,1024,42,1,2,0,2,6,NA,NA,91184,00200,14,9,1,1,208.3902949541431,299.1433387658582
10003003-15,DE,003,3-15,2523,160,1187,998,7,111,2,3,55,1820,103,931,657,6,90,1,3,29,NA,NA,92812,00230,15,13,1,1,341.6849881230094,490.48727617465033
10003003-16,DE,003,3-16,1332,47,1243,19,0,8,0,0,15,1103,31,1034,17,0,8,0,0,13,NA,51190,91924,01300,16,13,1,1,207.07612192290074,297.2568492421095
10003003-17,DE,003,3-17,978,21,851,91,4,1,0,0,10,743,11,656,68,2,1,0,0,5,NA,50800,92812,00230,17,12,1,1,139.49008031615165,200.23738802075013
10003003-18,DE,003,3-18,1438,85,967,255,7,83,0,7,34,1101,54,780,169,4,72,0,2,20,NA,NA,93848,00200,18,11,1,1,206.70064391397437,296.7178522353242
10003003-19,DE,003,3-19,1804,56,1686,36,0,18,0,0,8,1404,34,1321,32,0,14,0,0,3,NA,NA,93108,01300,19,8,1,1,263.5855622663216,378.37589876330173
10003003-20,DE,003,3-20,1360,53,1251,39,0,13,0,0,4,1096,38,1022,27,0,7,0,0,2,NA,NA,93108,01300,20,8,1,1,205.76194889165842,295.3703597183609
10003003-21,DE,003,3-21,1936,85,1632,101,0,96,4,4,14,1485,56,1278,75,0,66,3,1,6,NA,NA,93108,01300,21,9,1,1,278.7924216278401,400.20527753810757
10003003-22,DE,003,3-22,2952,66,2451,80,0,330,1,0,24,1960,45,1622,62,0,221,1,0,9,NA,35850,92960,01300,22,6,1,1,367.96844874785626,528.2170666496235
10003003-23,DE,003,3-23,1786,20,1612,64,0,75,0,0,15,1360,12,1243,44,0,52,0,0,9,NA,50670,91184,00200,23,10,1,1,255.3250460699411,366.51796461402444
10003003-24,DE,003,3-24,1962,139,1222,479,8,55,2,1,56,1349,88,868,319,7,41,2,0,24,NA,04130,90592,00200,24,12,1,1,253.259917020846,363.5534810767051
10003003-25,DE,003,3-25,2642,269,1797,386,9,129,0,3,49,1976,176,1361,299,3,109,0,1,27,NA,09850,91184,00200,25,11,1,1,370.97227281926735,532.5290427039062
10003003-26,DE,003,3-26,2223,71,1727,325,5,61,0,5,29,1516,43,1164,239,4,44,0,3,19,NA,NA,93848,00200,26,11,1,1,284.6123307661991,408.5597311432802
10003003-27,DE,003,3-27,3590,93,2840,573,4,49,0,9,22,2596,55,2113,385,3,33,0,2,5,NA,29350,90592,00080,27,14,1,1,487.3704555864464,699.6181148073584
10003004-10,DE,003,4-10,1613,11,1495,39,0,54,0,0,14,1193,8,1107,33,0,37,0,0,8,NA,NA,90148,01240,10,5,1,1,223.97263232458803,321.5117145474494
10003004-11,DE,003,4-11,1988,50,1823,51,1,45,0,1,17,1560,38,1450,26,1,38,0,1,6,NA,NA,90148,01240,11,4,1,1,292.87284696257944,420.4176652925574
10003004-12,DE,003,4-12,913,30,813,15,0,49,0,2,4,749,16,675,11,0,41,0,2,4,NA,31430,92960,01300,12,6,1,1,140.6165143429308,201.8543790411061
10003004-13,DE,003,4-13,1205,31,1126,30,3,1,0,0,14,903,18,854,20,3,1,0,0,7,NA,24540,91924,01300,13,7,1,1,169.52832103026236,243.35714856357652
10003004-14,DE,003,4-14,1946,28,1761,45,2,72,0,4,34,1476,14,1365,33,2,47,0,0,15,NA,50670,91184,00200,14,6,1,1,277.1027705876714,397.77979100757364
10003004-15,DE,003,4-15,2236,77,1926,194,1,21,1,0,16,1714,49,1492,142,1,16,1,0,13,NA,77840,92812,00230,15,6,1,1,321.78465364991104,461.9204348150279
10003004-16,DE,003,4-16,1452,62,1028,341,4,4,0,0,13,1230,36,864,316,2,4,0,0,8,NA,77840,92812,00230,16,13,1,1,230.91897548972614,331.483159172978
10003004-17,DE,003,4-17,1263,23,1115,110,0,3,0,0,12,1028,15,927,78,0,3,0,0,5,NA,50800,92812,00230,17,12,1,1,192.99569658816134,277.04446148765965
10003004-18,DE,003,4-18,4709,130,3287,997,5,231,0,4,55,3568,93,2568,695,5,172,0,3,32,NA,04130,92812,00230,18,13,1,1,669.8527679246689,961.5706601050288
10003004-19,DE,003,4-19,2252,310,1737,133,7,34,0,2,29,1663,192,1343,78,5,28,0,1,16,NA,NA,93108,01300,19,8,1,1,312.20996442228824,448.1760111420019
10003004-20,DE,003,4-20,1406,29,1254,35,3,83,0,0,2,1156,19,1043,32,1,59,0,0,2,NA,56490,93108,01300,20,8,1,1,217.02628915944993,311.54026992192075
10003004-21,DE,003,4-21,1443,24,1158,77,3,152,0,0,29,1152,16,932,62,3,122,0,0,17,NA,56490,91184,00200,21,8,1,1,216.27533314159717,310.46227590835014
10003004-22,DE,003,4-22,1894,35,1670,20,1,141,1,2,24,1210,21,1072,14,0,96,0,0,7,NA,52490,92960,00200,22,8,1,1,227.1641954004623,326.0931891051247
10003004-23,DE,003,4-23,1284,10,1187,30,2,36,1,3,15,1012,7,941,26,2,27,1,0,8,NA,50670,91184,00200,23,10,1,1,189.99187251675028,272.732485433377
10003004-24,DE,003,4-24,2203,62,1907,166,1,21,4,0,42,1652,32,1474,114,0,17,3,0,12,NA,09850,91184,00200,24,11,1,1,310.14483537319313,445.2115276046826
10003004-25,DE,003,4-25,2030,130,1626,215,6,21,0,0,32,1576,77,1320,147,4,14,0,0,14,NA,09850,91184,00200,25,11,1,1,295.87667103399053,424.7296413468401
10003004-26,DE,003,4-26,2662,155,1087,1251,4,86,2,2,75,1701,82,737,788,0,64,2,0,28,NA,04130,92812,00200,26,11,1,1,319.34404659188954,458.4169542709232
10003004-27,DE,003,4-27,1784,64,1361,315,1,28,0,0,15,1226,36,955,211,1,17,0,0,6,NA,04130,92812,00200,27,12,1,1,230.16801947187338,330.4051651594073
10003005-10,DE,003,5-10,1494,7,1386,37,0,50,0,0,14,1125,3,1054,32,0,33,0,0,3,NA,NA,90148,01240,10,5,1,1,211.20638002109098,303.1858163167482
10003005-11,DE,003,5-11,1490,24,1389,42,0,27,0,2,6,1159,19,1078,34,0,22,0,2,4,NA,NA,90148,01240,11,5,1,1,217.5895061728395,312.34876543209873
10003005-12,DE,003,5-12,1876,34,1738,37,0,58,0,1,8,1405,26,1311,23,0,41,0,1,3,NA,35850,92960,01300,12,7,1,1,263.7733012707847,378.6453972666944
10003005-13,DE,003,5-13,2656,158,2372,80,3,20,0,3,20,1979,99,1789,61,3,15,0,2,10,NA,24540,91924,01300,13,7,1,1,371.53548983265694,533.3375382140841
10003005-14,DE,003,5-14,240,4,216,1,1,13,0,3,2,196,3,177,1,1,10,0,2,2,NA,50670,91184,00200,14,8,1,1,36.79684487478563,52.82170666496234
10003005-15,DE,003,5-15,1588,113,711,675,4,44,2,4,35,1104,62,538,448,4,36,2,1,13,NA,NA,92812,00230,15,13,1,1,207.26386092736396,297.5263477455022
10003005-16,DE,003,5-16,2199,197,1731,204,4,43,0,1,19,1704,125,1384,141,4,34,0,1,15,NA,24540,91924,01300,16,7,1,1,319.9072636052791,459.2254497811012
10003005-17,DE,003,5-17,2278,78,1741,391,2,39,0,2,25,1740,43,1360,287,2,29,0,0,19,NA,77840,92812,00230,17,2,1,1,326.6658677659541,468.9273959032372
10003005-18,DE,003,5-18,3434,401,1857,1026,1,41,0,8,100,2484,266,1433,697,1,32,0,3,52,NA,NA,92812,00230,18,13,1,1,466.3436870865689,669.4342824273799
10003005-19,DE,003,5-19,1789,229,1265,226,3,27,0,0,39,1340,150,980,174,3,19,0,0,14,NA,NA,93108,01300,19,9,1,1,251.57026598067725,361.1279945461711
10003005-20,DE,003,5-20,659,15,627,13,0,1,0,0,3,526,12,508,4,0,1,0,0,1,NA,NA,93108,01300,20,8,1,1,98.75071634763898,141.75621278454182
10003005-21,DE,003,5-21,1146,23,1062,22,4,8,0,0,27,864,11,809,20,4,7,0,0,13,NA,56490,93108,01300,21,9,1,1,162.20649985619787,232.84670693126256
10003005-22,DE,003,5-22,2082,21,1863,48,3,138,0,0,9,1421,14,1268,34,2,103,0,0,0,NA,52490,92960,01300,22,6,1,1,266.7771253421958,382.957373320977
10003005-23,DE,003,5-23,3575,94,3108,238,3,85,1,3,43,3106,85,2735,186,2,69,1,2,26,NA,50670,91184,00200,23,10,1,1,583.1173478626743,837.0623515376175
10003005-24,DE,003,5-24,1827,63,1413,250,7,51,3,0,40,1289,39,1027,158,4,37,3,0,21,NA,09850,91184,00200,24,11,1,1,241.99557675305445,347.38357087314523
10003005-25,DE,003,5-25,2039,37,1647,236,8,80,0,3,28,1480,23,1218,154,7,57,0,3,18,NA,50670,90592,00200,25,10,1,1,277.8537266055241,398.85778502114425
10003005-26,DE,003,5-26,2553,100,1806,466,5,123,0,1,52,1966,69,1423,342,5,98,0,1,28,NA,04130,93848,00200,26,11,1,1,369.09488277463544,529.8340576699794
10003005-27,DE,003,5-27,2473,49,2090,243,4,61,0,1,25,1721,27,1465,180,2,33,0,1,13,NA,29350,90592,00200,27,12,1,1,323.0988266811534,463.80692433877647
10003006-10,DE,003,6-10,2091,40,1846,111,1,74,0,2,17,1572,26,1404,71,1,59,0,1,10,NA,NA,90148,01240,10,5,1,1,295.1257150161378,423.65164733326947
10003006-11,DE,003,6-11,1492,20,1390,45,0,32,0,0,5,1132,12,1057,34,0,27,0,0,2,NA,NA,90148,01240,11,4,1,1,212.52055305233333,305.0723058404968
10003006-12,DE,003,6-12,1991,29,1825,36,3,91,0,0,7,1697,17,1572,32,1,72,0,0,3,NA,35850,92960,01300,12,7,1,1,318.5930905740368,457.3389602573526
10003006-13,DE,003,6-13,1437,37,1363,18,0,3,0,1,15,1109,22,1068,12,0,2,0,0,5,NA,51190,91924,01300,13,7,1,1,208.20255594967992,298.87384026246554
10003006-14,DE,003,6-14,740,13,691,24,0,8,0,0,4,565,6,535,17,0,5,0,0,2,NA,56490,91184,00200,14,9,1,1,106.07253752170347,152.26665441685574
10003006-15,DE,003,6-15,68,0,66,0,0,0,1,0,1,53,0,51,0,0,0,1,0,1,NA,04130,93256,00230,15,14,1,1,9.950167236549175,14.283420679811247
10003006-16,DE,003,6-16,2776,717,1193,789,4,16,2,1,54,1912,412,987,473,3,10,2,1,24,NA,77580,91924,01300,16,3,1,1,358.95697653362305,515.2811384867755
10003006-17,DE,003,6-17,2236,157,1343,670,9,27,1,1,28,1644,110,1028,467,6,22,0,1,10,NA,50800,92812,00230,17,12,1,1,308.6429233374876,443.05553957754125
10003006-18,DE,003,6-18,2079,98,1040,842,2,25,0,8,64,1369,53,780,471,2,20,0,4,39,NA,NA,92812,00200,18,13,1,1,257.0146971101098,368.9434511445584
10003006-19,DE,003,6-19,1342,56,1220,44,5,2,2,1,12,1181,38,1095,30,5,1,1,1,10,NA,NA,93108,01300,19,9,1,1,221.71976427102973,318.2777325067374
10003006-20,DE,003,6-20,1972,30,1799,61,2,57,0,2,21,1447,14,1333,48,2,44,0,1,5,NA,35850,92960,01300,20,6,1,1,271.6583394582388,389.9643344091863
10003006-21,DE,003,6-21,1674,35,1571,32,0,23,0,2,11,1274,21,1210,21,0,17,0,2,3,NA,56490,93108,01300,21,9,1,1,239.1794916861066,343.34109332225523
10003006-22,DE,003,6-22,2703,39,2385,78,4,178,0,6,13,1830,25,1607,62,2,128,0,3,3,NA,56490,91184,00200,22,8,1,1,343.5623781676413,493.18226120857696
10003006-23,DE,003,6-23,3374,132,2647,262,5,242,0,10,76,3021,106,2427,195,5,218,0,9,61,NA,50670,91184,00200,23,10,1,1,567.159532483303,814.1549787492411
10003006-24,DE,003,6-24,2560,128,1467,810,2,72,2,2,77,1697,58,1077,470,2,54,2,1,33,NA,09850,91184,00200,24,11,1,1,318.5930905740368,457.3389602573526
10003006-25,DE,003,6-25,1525,39,1297,93,4,60,1,1,30,1207,26,1039,74,2,50,1,1,14,NA,50670,91184,00200,25,10,1,1,226.60097838707273,325.2846935949467
10003006-26,DE,003,6-26,1747,54,1410,192,3,40,0,3,45,1297,32,1077,133,1,34,0,0,20,NA,09850,93848,00200,26,9,1,1,243.49748878876,349.5395589002865
10003006-27,DE,003,6-27,2389,113,1486,631,11,97,0,4,47,1671,82,1080,411,7,72,0,0,19,NA,29350,90592,00200,27,12,1,1,313.7118764579938,450.3319991691433
10003007-10,DE,003,7-10,1176,15,1117,16,3,18,0,1,6,935,9,898,11,3,11,0,0,3,NA,NA,90148,01240,10,5,1,1,175.5359691730845,251.98110067214182
10003007-11,DE,003,7-11,892,12,828,22,1,17,1,0,11,730,8,682,20,1,14,1,0,4,NA,77580,90148,01240,11,4,1,1,137.04947325813015,196.73390747664547
10003007-12,DE,003,7-12,990,15,915,29,0,15,0,3,13,749,5,708,19,0,10,0,1,6,NA,35850,91924,01300,12,7,1,1,140.6165143429308,201.8543790411061
10003007-13,DE,003,7-13,1147,62,1031,34,5,13,0,0,2,870,40,792,24,3,9,0,0,2,NA,51190,91924,01300,13,7,1,1,163.33293388297704,234.4636979516186
10003007-14,DE,003,7-14,643,28,446,133,0,25,0,0,11,551,21,427,70,0,23,0,0,10,NA,50670,91184,00200,14,6,1,1,103.44419145921877,148.4936753693584
10003007-15,DE,003,7-15,1491,75,1260,116,1,9,2,6,22,1130,49,977,77,1,7,2,3,14,NA,77840,92812,00230,15,13,1,1,212.14507504340693,304.5333088337115
10003007-16,DE,003,7-16,1977,230,944,739,5,28,0,3,28,1494,164,754,536,2,26,0,2,10,NA,77840,92812,00230,16,13,1,1,280.4820726680088,402.6307640686415
10003007-17,DE,003,7-17,1495,20,1301,152,6,3,0,2,11,1130,12,987,116,6,2,0,0,7,NA,19730,93256,00230,17,14,1,1,212.14507504340693,304.5333088337115
10003007-18,DE,003,7-18,2869,192,1814,744,10,51,0,3,55,1976,120,1321,466,7,34,0,1,27,NA,NA,92812,00200,18,12,1,1,370.97227281926735,532.5290427039062
10003007-19,DE,003,7-19,1946,119,1769,28,3,7,0,0,20,1511,78,1390,24,3,5,0,0,11,NA,NA,93108,01300,19,8,1,1,283.6736357438831,407.2122386263169
10003007-20,DE,003,7-20,2055,39,1882,17,1,102,0,0,14,1382,27,1260,15,1,72,0,0,7,NA,56490,93108,01300,20,8,1,1,259.4553041681313,372.4469316886631
10003007-21,DE,003,7-21,1797,25,1638,63,4,42,0,0,25,1377,22,1263,46,1,27,0,0,18,NA,56490,91184,00200,21,8,1,1,258.5166091458154,371.09943917169977
10003007-22,DE,003,7-22,1367,30,1196,64,0,63,0,2,12,1102,17,989,43,0,46,0,0,7,NA,56490,93108,01300,22,8,1,1,206.88838291843754,296.9873507387168
10003007-23,DE,003,7-23,2018,39,1684,57,6,187,0,8,37,1738,33,1444,51,6,169,0,7,28,NA,50670,91184,00200,23,10,1,1,326.29038975702764,468.38839889645175
10003007-24,DE,003,7-24,3480,206,2524,595,8,81,5,16,45,2352,124,1755,391,5,57,3,5,12,NA,29350,90592,00200,24,10,1,1,441.56213849742755,633.8604799795481
10003007-25,DE,003,7-25,1318,38,1124,118,1,13,1,4,19,1064,28,920,90,1,12,1,1,11,NA,50670,91184,00200,25,10,1,1,199.75430074883627,286.7464076097956
10003007-26,DE,003,7-26,2766,119,2024,469,3,106,0,3,42,1835,68,1355,308,3,79,0,1,21,NA,04130,93848,00200,26,11,1,1,344.50107318995725,494.5297537255403
10003007-27,DE,003,7-27,2713,56,2193,384,5,49,1,2,23,1871,31,1540,248,5,35,1,0,11,NA,29350,90592,00200,27,12,1,1,351.25967735063216,504.2316998476762
10003008-10,DE,003,8-10,993,21,900,19,1,49,0,0,3,772,16,698,10,1,44,0,0,3,NA,31430,90148,01240,10,6,1,1,144.9345114455842,208.0528446191374
10003008-11,DE,003,8-11,1570,21,1496,10,1,36,0,0,6,1231,11,1181,8,0,29,0,0,2,NA,NA,90148,01240,11,4,1,1,231.10671449418933,331.75265767637063
10003008-12,DE,003,8-12,1478,18,1333,21,1,103,0,1,1,1076,14,969,15,1,75,0,1,1,NA,35850,92960,01300,12,6,1,1,202.00716880239457,289.98038965050756
10003008-13,DE,003,8-13,1826,326,1204,244,5,19,0,1,27,1310,201,913,162,3,18,0,1,12,NA,24540,91924,01300,13,7,1,1,245.9380958467815,353.0430394443912
10003008-14,DE,003,8-14,1683,20,1513,93,0,34,0,2,21,1315,14,1204,62,0,27,0,1,7,NA,50670,91184,00200,14,11,1,1,246.87679086909748,354.3905319613545
10003008-15,DE,003,8-15,3277,133,2206,823,2,73,0,7,33,2185,70,1516,528,2,52,0,3,14,NA,04130,92812,00230,15,12,1,1,410.2097247520745,588.8542299129731
10003008-16,DE,003,8-16,1171,33,964,157,1,9,0,0,7,876,20,740,103,1,7,0,0,5,NA,NA,92812,00230,16,2,1,1,164.45936790975617,236.08068897197455
10003008-17,DE,003,8-17,1881,107,1285,354,3,91,4,3,34,1440,57,1031,261,3,63,4,1,20,NA,77840,92812,00230,17,12,1,1,270.3441664269964,388.0778448854376
10003008-18,DE,003,8-18,66,0,62,2,0,2,0,0,0,53,0,50,1,0,2,0,0,0,NA,NA,93848,00200,18,11,1,1,9.950167236549175,14.283420679811247
10003008-19,DE,003,8-19,1436,32,1332,32,4,17,0,0,19,1096,17,1034,23,4,13,0,0,5,NA,NA,93108,01300,19,8,1,1,205.76194889165842,295.3703597183609
10003008-20,DE,003,8-20,603,6,478,47,0,68,0,0,4,408,4,320,39,0,45,0,0,0,NA,35850,92960,01300,20,6,1,1,76.59751382098233,109.95538938420732
10003008-21,DE,003,8-21,2185,122,1775,157,5,81,0,7,38,1667,86,1360,128,3,61,0,4,25,NA,56490,93108,01300,21,9,1,1,312.960920440141,449.25400515557254
10003008-22,DE,003,8-22,1325,64,1055,89,0,98,4,0,15,1031,46,828,74,0,68,4,0,11,NA,56490,93108,01300,22,8,1,1,193.55891360155093,277.8529569978376
