GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,cd_1990,cd_2000,ndv,nrv
55079160100,55,079,1601,6413,5791,74,279,28,173,0,2,66,5001,4599,49,167,20,130,0,1,35,NA,58800,58800,NA,NA,9,6,764.5915031149,778.4122441332146
55079160201,55,079,160201,8476,7350,232,428,38,284,1,14,129,6665,5920,179,260,29,200,1,8,68,NA,58800,58800,NA,NA,9,6,1018.9966743172982,1037.4160382219309
55079160202,55,079,160202,6169,5576,51,337,34,101,0,7,63,4472,4088,43,217,25,67,0,3,29,NA,58800,58800,NA,NA,9,6,683.7138976064452,696.0726966134246
55079160300,55,079,1603,7398,6797,146,223,50,118,0,1,63,5211,4859,94,121,36,75,0,0,26,NA,58800,58800,12480,15150,9,6,796.6979249613565,811.0990210314301
55079170100,55,079,1701,2790,2631,11,104,10,14,0,0,20,2125,2029,10,58,7,12,0,0,9,NA,75125,75125,NA,NA,9,2,591.387789187183,475.3185698379315
55079170200,55,079,1702,3510,3252,21,126,12,57,1,0,41,2825,2661,15,84,10,38,0,0,17,NA,75125,75125,NA,NA,9,2,786.1978844488432,631.8940987257206
55079170300,55,079,1703,2735,2610,8,70,14,6,0,5,22,2130,2054,5,40,11,6,0,4,10,NA,75125,75125,NA,NA,9,2,592.7792898676234,476.43696647284423
55079170400,55,079,1704,3417,3269,7,85,12,23,0,0,21,2518,2413,4,59,12,20,0,0,10,NA,75125,75125,NA,NA,9,2,700.7597426698007,563.2245453420759
55079170500,55,079,1705,2470,2251,34,139,13,13,0,0,20,1899,1791,17,68,9,8,0,0,6,NA,75125,75125,NA,NA,9,2,528.4919584312755,424.7670419398738
55079170600,55,079,1706,3422,3079,61,173,32,19,0,3,55,2556,2368,25,100,20,17,0,2,24,NA,75125,75125,NA,NA,9,2,711.335147841148,571.724359767413
55079170700,55,079,1707,2912,2590,64,155,17,14,8,1,63,2113,1940,28,85,12,10,4,1,33,NA,75125,75125,NA,NA,9,2,588.0481875541259,472.6344179141408
55079180100,55,079,1801,3157,2953,11,111,8,20,1,1,52,2516,2376,7,80,6,16,1,0,30,NA,17975,17975,NA,NA,9,2,742.1907379995771,533.9871713540565
55079180200,55,079,1802,4607,4214,45,194,52,39,2,3,58,3582,3357,28,103,30,29,1,2,32,NA,17975,17975,NA,NA,9,2,1056.6483400296047,760.2313385493762
55079180300,55,079,1803,3612,3040,54,335,36,39,1,14,93,2517,2225,28,170,22,27,1,8,36,NA,17975,17975,NA,NA,9,2,742.4857263692113,534.1994079086488
55079180400,55,079,1804,2748,2618,5,71,14,17,0,1,22,2257,2168,4,44,11,15,0,1,14,NA,17975,17975,NA,NA,9,2,665.7887502643265,479.01790371466836
55079180500,55,079,1805,4305,3989,35,161,32,39,1,1,47,3315,3134,21,79,22,31,0,1,27,NA,17975,17975,NA,NA,9,2,977.8864453372806,703.5641784732502
55079185100,55,079,1851,3541,3265,23,138,22,35,1,0,57,2992,2808,19,90,18,32,1,0,24,NA,70650,70650,NA,NA,9,2,917.9805380652547,672.2152261018889
55079185200,55,079,1852,5122,4650,57,254,41,56,1,3,60,3996,3703,35,149,33,40,0,1,35,NA,70650,70650,NA,NA,9,2,1226.0194619347453,897.7847738981111
55081950100,55,081,9501,4187,3966,10,42,130,7,0,10,22,2985,2853,3,23,79,7,0,6,14,1450,83450,41000,NA,NA,2,8,100,155
55081950200,55,081,9502,4520,4396,12,46,14,11,2,0,39,3307,3233,11,22,11,8,2,0,20,NA,75325,44975,NA,NA,2,8,28,46
55081950300,55,081,9503,5007,4837,33,68,10,30,2,1,26,3757,3665,18,38,8,22,1,0,5,NA,75325,75325,NA,NA,8,8,304,421
55081950400,55,081,9504,4713,4515,24,96,19,26,3,0,30,3447,3324,20,56,14,15,2,0,16,NA,75325,75325,NA,NA,8,8,912,1374
55081950500,55,081,9505,5258,5016,34,64,66,43,3,2,30,3859,3720,18,33,49,23,2,0,14,NA,80075,80075,NA,NA,2,8,542.9075119409466,802.6317846287451
55081950600,55,081,9506,4039,3777,52,61,72,15,3,1,58,3050,2886,34,36,51,10,3,1,29,1450,80075,80075,NA,NA,2,8,429.0924880590534,634.3682153712549
55081950700,55,081,9507,4246,4134,12,14,48,17,1,0,20,2905,2855,7,3,23,9,1,0,7,1450,39150,15550,NA,NA,2,8,85,80
55081950800,55,081,9508,4113,3797,2,295,3,1,0,1,14,2757,2536,2,207,3,1,0,1,7,NA,58575,85125,NA,NA,2,8,61,84
55081950900,55,081,9509,4816,4697,2,54,1,45,0,0,17,3334,3281,2,30,1,15,0,0,5,NA,12950,64425,NA,NA,8,8,88,169
55083000000,55,083,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,59350,00000,NA,NA,4,1,0,0
55083990300,55,083,9903,2873,2788,1,19,25,2,1,2,35,2412,2359,1,13,14,1,1,2,21,2175,NA,80325,NA,NA,4,1,131,156
55083990500,55,083,9905,2403,2347,1,25,8,5,0,0,17,1895,1861,1,14,5,4,0,0,10,2175,NA,54630,NA,NA,4,1,167,291
55083990600,55,083,9906,2846,2731,2,8,64,4,0,0,37,2131,2065,0,5,41,1,0,0,19,2175,78725,09425,NA,NA,4,1,56,162
55083990700,55,083,9907,2900,2823,5,17,21,2,0,4,28,2143,2103,3,8,12,2,0,2,13,NA,29050,29075,NA,NA,4,1,121,256
55083990800,55,083,9908,2498,2434,3,22,12,9,0,0,18,1868,1828,1,13,6,9,0,0,11,NA,43325,76450,NA,NA,4,1,134,152
55083990900,55,083,9909,2916,2833,1,25,24,13,2,0,18,2143,2095,0,15,16,10,1,0,6,NA,59350,59350,NA,NA,4,1,155,190
55083991000,55,083,9910,4058,3920,4,43,29,11,1,0,50,2975,2895,3,17,23,5,0,0,32,NA,59350,59350,NA,NA,4,1,133,124
55083991100,55,083,9911,4341,4256,1,21,26,2,0,0,35,3231,3175,0,12,23,1,0,0,20,NA,59400,00175,NA,NA,4,1,191,268
55083991200,55,083,9912,3981,3910,5,14,15,10,0,2,25,2950,2903,2,8,12,8,0,1,16,NA,59400,59400,NA,NA,4,1,365,627
55083991300,55,083,9913,6818,6665,25,46,45,10,0,4,23,4726,4640,10,26,30,5,0,3,12,NA,65675,45275,NA,NA,4,1,223,196
55085970100,55,085,9701,5399,5293,1,30,11,15,2,0,47,4170,4107,1,18,7,7,2,0,28,NA,67200,79700,NA,NA,4,1,104,89
55085970400,55,085,9704,3067,3008,2,12,11,8,1,0,25,2389,2358,2,4,8,5,1,0,11,NA,67200,61625,NA,NA,3,5,561,656
55085970500,55,085,9705,1792,1745,0,11,8,19,0,0,9,1331,1305,0,5,4,13,0,0,4,NA,67200,17625,NA,NA,3,5,314,393
55085970600,55,085,9706,5595,5498,7,36,27,9,0,0,18,4267,4214,3,21,17,4,0,0,8,NA,67200,56425,09690,09630,4,1,375,578
55085970800,55,085,9708,2429,2346,5,22,32,8,1,0,15,1940,1896,5,9,20,6,0,0,4,NA,NA,88950,17160,09630,4,1,236,399
55085970900,55,085,9709,2571,2469,49,21,11,8,1,5,7,2095,2012,48,14,8,6,0,2,5,NA,NA,41887,09690,09630,4,1,139,281
55085971000,55,085,9710,3641,3577,1,13,25,3,1,2,19,2924,2881,0,9,17,3,1,1,12,1825,NA,53225,09690,09630,4,5,37,42
55085971100,55,085,9711,1896,1877,0,10,1,1,0,0,7,1494,1485,0,4,1,1,0,0,3,NA,NA,57450,NA,NA,4,5,186,239
55085971300,55,085,9713,2043,1958,1,30,28,3,0,6,17,1623,1573,0,15,18,3,0,6,8,NA,NA,53225,09690,09630,4,1,478,1127
55085971400,55,085,9714,3740,3601,11,23,36,22,2,0,45,2854,2770,3,14,23,15,2,0,27,NA,67200,67200,NA,NA,3,5,661.7318611987382,713.0498422712934
55085971500,55,085,9715,4603,4422,37,36,43,13,6,1,45,3486,3363,34,17,35,11,2,1,23,NA,67200,67200,NA,NA,3,5,808.2681388012618,870.9501577287066
55087010100,55,087,0101,3267,2641,179,131,47,215,1,4,49,2629,2181,166,89,43,116,1,4,29,NA,02375,02375,NA,NA,4,1,493.51216958911283,863.3022768908663
55087010200,55,087,0102,4552,3946,61,152,18,307,5,4,59,3254,2963,30,93,13,123,3,1,28,NA,02375,02375,NA,NA,4,1,610.8362875020819,1068.5376983654921
55087010300,55,087,0103,2347,1952,8,64,14,258,4,2,45,1755,1552,7,45,14,120,2,1,14,NA,02375,02375,NA,NA,4,1,329.44612309961695,576.3010635007495
55087010500,55,087,0105,4269,3898,50,66,35,128,5,7,80,3355,3140,34,41,25,66,3,1,45,NA,02375,02375,NA,NA,4,1,629.7958649568176,1101.7037424757918
55087010601,55,087,010601,3675,3317,38,106,28,144,0,2,40,2716,2516,27,64,19,75,0,0,15,NA,02375,02375,NA,NA,4,1,509.8436868025981,891.8710475601341
55087010602,55,087,010602,4340,4073,18,63,5,148,0,0,33,3045,2915,14,35,3,66,0,0,12,NA,02375,02375,NA,NA,4,1,571.6031024719849,999.9069734243773
55087010700,55,087,0107,4564,4147,42,91,25,205,0,2,52,3352,3138,22,53,18,103,0,2,16,NA,02375,02375,NA,NA,4,1,629.2327091908353,1100.7186124527134
55087010800,55,087,0108,1577,1463,1,61,16,27,1,2,6,1232,1166,1,41,8,14,1,0,1,NA,02375,02375,NA,NA,4,1,231.2693012300445,404.56006281078254
55087010900,55,087,0109,2222,2054,18,60,11,65,0,0,14,1582,1501,7,35,7,27,0,0,5,NA,02375,02375,NA,NA,4,1,296.97080726130713,519.491898836573
55087011000,55,087,0110,5911,5131,50,377,36,241,8,2,66,4591,4153,30,230,29,110,5,2,32,NA,02375,02375,NA,NA,4,1,861.8160405415051,1507.5773119840119
55087011101,55,087,011101,4871,4416,52,167,20,170,0,5,41,3677,3407,32,111,14,92,0,2,19,NA,02375,02375,NA,NA,4,1,690.2412505055793,1207.441031619519
55087011102,55,087,011102,7734,7076,72,317,17,171,6,2,73,5722,5295,50,216,16,104,6,1,34,NA,02375,30075,NA,NA,4,1,537.0516512549538,1182.5718626155879
55087011200,55,087,0112,2977,2705,12,79,17,138,0,1,25,2221,2083,3,50,14,59,0,0,12,NA,02375,02375,NA,NA,4,1,416.9229854155266,729.3245937522305
55087011300,55,087,0113,3312,3097,13,53,13,97,0,1,38,2444,2330,8,33,9,46,0,0,18,NA,02375,02375,NA,NA,4,1,458.78423068687397,802.552592134377
55087011400,55,087,0114,5577,5264,23,57,21,180,0,2,30,4168,4019,12,32,13,78,0,2,12,NA,02375,02375,NA,NA,4,1,391.19735799207393,861.4050198150594
55087011501,55,087,011501,3433,3171,6,58,17,160,0,0,21,2520,2395,3,25,10,77,0,0,10,NA,02375,02375,NA,NA,4,1,473.050843425091,827.5092193856915
55087011502,55,087,011502,4971,4605,26,102,23,182,0,1,32,3658,3441,15,73,17,101,0,0,11,NA,02375,02375,NA,NA,4,1,686.674597321025,1201.2018748066903
55087011600,55,087,0116,6110,5957,10,36,22,58,0,0,27,4324,4229,6,23,17,37,0,0,12,NA,39650,39650,NA,NA,2,4,103.16887738595923,145.4856033646069
55087011700,55,087,0117,2714,2625,11,27,23,17,0,0,11,2021,1963,9,16,16,12,0,0,5,NA,39650,39650,NA,NA,2,4,1034,1119
55087011800,55,087,0118,1965,1929,0,15,9,8,0,1,3,1413,1395,0,8,4,4,0,0,2,NA,44950,44950,NA,NA,2,1,276.9955771151377,335.8621772007419
55087011900,55,087,0119,7978,7635,7,166,40,71,2,2,55,5596,5392,2,103,27,38,1,1,32,NA,44950,44950,NA,NA,2,1,1097.0044228848624,1330.137822799258
55087012000,55,087,0120,4825,4717,7,46,12,30,0,0,13,3247,3194,4,20,12,14,0,0,3,NA,16500,16500,NA,NA,2,1,77.47209640892915,109.24878680038823
55087012100,55,087,0121,6669,6394,22,34,35,121,3,0,60,4793,4654,16,16,28,53,1,0,25,NA,38800,38800,NA,NA,2,1,114.35902620511162,161.26560983500485
55087012200,55,087,0122,2253,2030,10,43,29,117,0,3,21,1641,1537,4,19,23,49,0,0,9,NA,38800,38800,NA,NA,4,1,851.1614349775784,795.7956438180653
55087012300,55,087,0123,1767,1689,2,9,15,37,0,2,13,1238,1207,1,5,10,9,0,0,6,NA,38800,38800,NA,NA,4,1,642.1315396113602,600.3625880845611
55087012400,55,087,0124,2420,2352,4,17,16,11,6,0,14,1804,1764,2,9,13,4,1,0,11,NA,38800,38800,NA,NA,4,1,935.7070254110613,874.8417680973735
55087012500,55,087,0125,7428,7130,53,73,22,103,0,2,45,5250,5050,37,50,18,75,0,0,20,NA,02375,30075,NA,NA,4,1,492.7509907529723,1085.0231175693527
55087012600,55,087,0126,9132,8882,11,129,23,35,5,2,45,6220,6071,8,81,13,19,4,2,22,NA,35850,31550,NA,NA,4,1,331,819
55087012700,55,087,0127,5715,5512,10,88,15,61,0,0,29,4098,3986,7,51,7,32,0,0,15,NA,56925,56925,NA,NA,4,1,68,144
55087012800,55,087,0128,7079,6846,5,128,25,31,0,0,44,5088,4946,2,88,20,10,0,0,22,NA,07725,23425,NA,NA,4,1,114,140
55087012900,55,087,0129,8404,8257,3,63,49,6,3,1,22,5976,5887,3,41,28,5,1,0,11,2560,NA,27650,NA,NA,4,1,551,748
55087013000,55,087,0130,4001,2299,10,126,1439,6,0,0,121,2671,1642,4,47,906,4,0,0,68,2560,59975,60000,NA,NA,4,1,461,471
55087013100,55,087,0131,5580,5343,6,57,117,7,2,0,48,3947,3806,5,33,73,3,0,0,27,2560,72725,72725,NA,NA,4,1,334,646
55087013200,55,087,0132,4020,3838,3,134,24,4,0,0,17,2882,2770,1,88,13,2,0,0,8,NA,57375,19200,NA,NA,4,1,74,141
55087013300,55,087,0133,3312,3253,3,12,30,5,0,0,9,2314,2275,0,7,26,1,0,0,5,2560,38800,38825,NA,NA,4,1,144,164
55089000000,55,089,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,51150,00000,04800,05490,5,3,0,0
55089610100,55,089,6101,8003,7693,49,142,23,34,0,7,55,5960,5764,37,92,15,24,0,6,22,NA,06150,06175,NA,NA,5,3,177,300
55089620100,55,089,6201,5940,5723,28,115,13,30,0,0,31,4323,4203,16,65,8,17,0,0,14,NA,71700,71700,NA,NA,5,3,201,449
55089630100,55,089,6301,2731,2664,3,27,9,13,0,2,13,2117,2073,3,16,8,10,0,0,7,NA,64450,64450,NA,NA,5,3,572.0874673629243,767.9158895934353
55089630201,55,089,630201,4831,4669,30,60,14,22,1,0,35,3608,3523,6,34,7,14,1,0,23,NA,64450,64450,NA,NA,5,3,208,304
55089630202,55,089,630202,4536,4306,56,91,19,21,0,7,36,3245,3110,41,52,13,15,0,2,12,NA,64450,64450,NA,NA,5,3,876.9125326370756,1177.0841104065646
55089640100,55,089,6401,6246,5994,24,127,16,43,1,9,32,4658,4507,10,81,13,30,1,2,14,NA,30000,30000,NA,NA,5,3,1080,2156
55089640200,55,089,6402,6086,5922,19,61,12,41,4,2,25,4524,4432,14,31,6,28,3,1,9,NA,30000,30025,NA,NA,5,3,436,1060
55089650101,55,089,650101,5908,5780,6,54,5,26,0,5,32,4224,4148,3,35,5,23,0,0,10,NA,13375,13375,NA,NA,5,3,561.0902095778071,1198.303938442847
55089650102,55,089,650102,2992,2931,2,16,2,26,0,1,14,2156,2129,2,5,0,16,0,0,4,NA,13375,13375,NA,NA,5,3,286.38979447200563,611.6343019135364
55089650200,55,089,6502,4743,4605,15,53,9,40,2,0,19,3497,3413,11,32,7,25,2,0,7,NA,13375,13375,NA,NA,5,3,464.5199959501873,992.0617596436166
55089650300,55,089,6503,5000,4915,10,32,7,17,0,2,17,3607,3557,9,20,6,9,0,1,5,NA,13375,13400,NA,NA,5,3,553,1678
55089660100,55,089,6601,3254,3120,24,34,2,41,0,0,33,2582,2497,16,23,2,29,0,0,15,NA,79475,79475,NA,NA,5,3,458,1221
55089660200,55,089,6602,7818,7308,182,97,5,179,2,2,43,5659,5338,133,50,3,115,2,2,16,NA,51150,51150,NA,NA,5,3,690.4086874409821,2148.8881334592384
55089660301,55,089,660301,5662,5321,109,69,9,92,0,2,60,4148,3926,91,41,2,63,0,0,25,NA,51150,51150,NA,NA,5,3,506.06383380547686,1575.117154548316
55089660303,55,089,660303,5193,4812,118,65,2,162,1,2,31,3822,3581,91,40,2,95,1,2,10,NA,51150,51150,04770,05490,5,3,466.2912181303116,1451.3254013220019
55089660304,55,089,660304,3374,3131,84,30,1,93,0,8,27,2256,2092,68,19,1,58,0,4,14,NA,51150,51150,04800,05490,5,3,275.23626062322944,856.6693106704438
55091950100,55,091,9501,3998,3949,3,10,8,6,3,0,19,2824,2791,1,8,5,4,2,0,13,NA,21225,21225,NA,NA,8,8,82,59
55091950200,55,091,9502,3215,3173,3,15,5,9,0,0,10,2480,2450,2,10,4,6,0,0,8,NA,61925,84025,NA,NA,8,8,129,79
55093960100,55,093,9601,2923,2871,4,20,10,3,0,2,13,2149,2120,2,8,5,3,0,2,9,NA,23700,23700,NA,NA,8,8,115,82
55093960200,55,093,9602,4997,4871,18,42,12,16,1,2,35,3616,3544,13,25,7,9,1,0,17,NA,68275,49775,NA,NA,8,8,182,176
55093960300,55,093,9603,5142,4947,26,44,7,64,5,4,45,4494,4344,20,33,5,57,4,3,28,NA,68275,68275,NA,NA,8,8,418,396
55093960400,55,093,9604,4594,4416,22,40,17,43,2,7,47,3606,3487,14,32,13,35,1,1,23,NA,68275,68275,NA,NA,8,8,1445,1232
55093960500,55,093,9605,6716,6575,11,62,23,15,0,1,29,4789,4716,8,33,9,8,0,1,14,NA,65375,65375,NA,NA,8,8,206,202
55093960600,55,093,9606,4484,4404,8,30,13,7,0,0,22,3319,3275,5,18,9,1,0,0,11,NA,05325,80550,NA,NA,8,8,285,291
55093960700,55,093,9607,4312,4229,1,39,11,7,0,3,22,3199,3156,0,22,8,4,0,0,9,NA,23525,23525,NA,NA,8,8,181,183
55093960800,55,093,9608,3636,3583,1,24,9,3,0,2,14,2635,2609,1,11,5,1,0,2,6,NA,63600,48200,NA,NA,8,8,79,76
55095960100,55,095,9601,3830,3705,4,18,55,9,2,2,35,2906,2835,3,9,34,5,1,2,17,NA,27500,86350,NA,NA,3,5,125,91
55095960200,55,095,9602,3725,3640,3,25,14,20,0,5,18,2750,2703,2,14,11,10,0,2,8,NA,46200,77050,NA,NA,3,5,206,137
55095960300,55,095,9603,4844,4575,9,31,202,3,0,0,24,3638,3482,7,22,109,3,0,0,15,3305,52075,28725,NA,NA,3,5,190,143
55095960500,55,095,9605,2736,2674,3,21,26,0,0,0,12,1991,1956,0,12,20,0,0,0,3,NA,81075,02350,NA,NA,3,5,181,144
55095960600,55,095,9606,2230,2147,1,12,46,12,2,0,10,1713,1664,0,8,27,6,2,0,6,NA,04475,04500,NA,NA,3,5,187,203
55095960700,55,095,9607,5310,5175,13,51,19,19,0,0,33,3951,3873,7,28,12,11,0,0,20,NA,70550,70575,NA,NA,3,5,165,205
55095960800,55,095,9608,5484,5345,10,44,12,16,0,1,56,3818,3763,6,16,8,9,0,0,16,NA,60450,60450,NA,NA,8,5,179,196
55095960900,55,095,9609,4879,4789,3,37,13,6,0,9,22,3580,3526,2,21,10,3,0,7,11,NA,76825,00950,NA,NA,8,5,350,290
55095961000,55,095,9610,4690,4579,2,40,22,16,4,3,24,3527,3471,1,19,13,11,1,0,11,NA,01725,01725,NA,NA,8,5,174,181
55095961100,55,095,9611,3591,3502,8,50,6,4,0,3,18,2610,2563,3,30,4,2,0,2,6,NA,15250,15125,NA,NA,8,5,162,97
55097960100,55,097,9601,4468,4382,4,51,5,8,0,7,11,3287,3236,1,30,4,3,0,5,8,NA,69575,72850,NA,NA,3,5,421,211
55097960200,55,097,9602,4574,4473,3,47,8,29,0,0,14,3373,3320,1,24,6,16,0,0,6,NA,38650,12725,NA,NA,3,5,151,159
55097960300,55,097,9603,3963,3481,17,78,15,314,0,0,58,3134,2870,13,48,11,162,0,0,30,NA,77200,77200,NA,NA,3,5,672.1957469060484,546.4151124280983
55097960400,55,097,9604,6930,6511,33,79,26,193,14,9,65,6274,5956,28,56,25,155,11,3,40,NA,77200,77200,NA,NA,3,5,1345.6784033466968,1093.8763290918598
55097960500,55,097,9605,5855,5648,21,71,17,59,0,0,39,4236,4120,8,44,14,31,0,0,19,NA,77200,77200,NA,NA,3,5,908.5581314275753,738.5495903782464
55097960600,55,097,9606,5162,5060,12,32,16,15,0,1,26,3711,3666,4,15,13,5,0,0,8,NA,01750,01775,NA,NA,3,5,216,220
55097960700,55,097,9607,8282,7956,38,72,17,122,1,7,69,5794,5645,16,43,6,65,1,2,16,NA,63525,63525,NA,NA,3,5,336,374
55097960800,55,097,9608,5197,4861,21,101,10,161,8,1,34,3966,3785,15,58,8,77,4,1,18,NA,77200,77200,NA,NA,3,5,850.647202370577,691.4748997734007
55097960900,55,097,9609,3644,3323,14,59,16,200,0,0,32,2800,2642,6,33,10,90,0,0,19,NA,77200,77200,NA,NA,3,5,600.5577828133171,488.1819766428447
55097961000,55,097,9610,3099,2744,12,45,28,228,0,4,38,2538,2362,9,27,25,100,0,2,13,NA,77200,77200,NA,NA,3,5,544.3627331357852,442.50209168554994
55097961100,55,097,9611,5476,5229,13,55,15,129,0,0,35,4236,4108,7,35,11,62,0,0,13,NA,77200,77200,NA,NA,3,5,201,184
55097961200,55,097,9612,5693,5476,10,80,34,37,4,0,52,4144,4025,6,50,21,13,1,0,28,NA,63525,30350,NA,NA,3,5,248,300
55097961300,55,097,9613,4839,4608,5,197,7,14,0,0,8,3512,3384,2,111,6,3,0,0,6,NA,01400,10925,NA,NA,3,5,79,138
55099970100,55,099,9701,2938,2870,4,15,23,4,0,2,20,2268,2230,2,9,12,4,0,0,11,NA,61200,25775,09690,09630,3,5,178,228
55099970200,55,099,9702,3108,3019,5,28,12,24,3,0,17,2403,2349,1,21,7,13,2,0,10,NA,61200,61200,NA,NA,3,5,138,155
55099970400,55,099,9704,2032,1992,0,12,8,7,0,1,12,1551,1527,0,6,5,5,0,1,7,NA,62450,23200,NA,NA,3,5,227,347
55099970500,55,099,9705,2407,2336,1,15,29,8,0,0,18,1864,1818,1,9,22,5,0,0,9,NA,62450,62450,NA,NA,3,5,73,70
55099970600,55,099,9706,2581,2537,2,25,6,4,0,0,7,1933,1907,1,11,4,3,0,0,7,NA,65325,65350,NA,NA,3,5,81,90
55099970700,55,099,9707,2756,2708,4,21,9,0,1,0,13,2033,2003,2,12,7,0,1,0,8,NA,65325,59525,NA,NA,3,5,73,52
55101000000,55,101,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,66000,00000,NA,NA,6,6,0,0
55101000100,55,101,0001,705,475,137,51,0,27,1,0,14,626,446,114,38,0,19,1,0,8,NA,66000,66000,NA,NA,6,6,171.2085752413303,142.14401830124262
55101000200,55,101,0002,6284,2725,2388,986,5,43,2,7,128,4518,2271,1541,625,3,30,1,1,46,NA,66000,66000,NA,NA,6,6,1235.6554999046812,1025.889256685326
55101000300,55,101,0003,3632,362,2021,1170,4,2,1,8,64,2239,258,1223,725,4,1,1,3,24,NA,66000,66000,NA,NA,6,6,612.3578274206686,508.4032859049236
55101000400,55,101,0004,4212,1169,1554,1361,22,18,0,4,84,2647,859,885,840,15,6,0,1,41,NA,66000,66000,NA,NA,6,6,723.9442470667752,601.046671634807
55101000500,55,101,0005,5801,1040,3071,1553,16,8,0,12,101,3716,845,1865,936,13,7,0,4,46,NA,66000,66000,NA,NA,6,6,1016.3116063846379,843.7814249319769
55101000600,55,101,0006,5874,4552,556,623,13,24,2,12,92,4083,3297,361,364,10,17,2,6,26,NA,66000,66000,NA,NA,6,6,1116.6846848408175,927.1150586644945
55101000700,55,101,0007,5621,4315,591,568,16,48,5,3,75,4134,3340,377,333,7,31,4,0,42,NA,66000,66000,NA,NA,6,6,1130.6329872965805,938.6954818807299
55101000800,55,101,0008,4694,3052,775,780,19,26,0,0,42,3518,2417,544,500,17,16,0,0,24,NA,66000,54875,NA,NA,6,6,558.5354616708086,837.2987956413687
55101000901,55,101,000901,3806,2975,323,421,3,21,0,3,60,2854,2324,239,242,3,15,0,1,30,NA,66000,66000,NA,NA,6,6,780.5579452695794,648.0495658654096
55101000903,55,101,000903,4320,3518,509,193,9,52,2,6,31,3249,2726,349,120,4,39,1,0,10,NA,66000,54875,NA,NA,6,6,515.8276620149111,773.2756643089275
55101000904,55,101,000904,5160,4260,486,251,8,105,0,8,42,3878,3313,328,138,7,73,0,1,18,NA,66000,54875,NA,NA,6,6,615.6908812846492,922.9803096922195
55101001001,55,101,001001,2921,1791,757,239,14,36,0,5,79,2198,1516,482,140,12,22,0,2,24,NA,66000,66000,NA,NA,6,6,601.1444862307412,499.0935339075579
55101001002,55,101,001002,2767,2156,244,295,5,29,1,2,35,2090,1704,163,176,4,22,1,0,20,NA,66000,66000,NA,NA,6,6,571.6069045597129,474.5702847437652
55101001003,55,101,001003,3927,3280,226,323,19,11,1,4,63,2738,2371,142,179,14,8,0,2,22,NA,66000,66000,NA,NA,6,6,748.8323945858824,621.7097797265212
55101001100,55,101,0011,6632,5914,305,299,11,39,1,9,54,4975,4563,185,166,8,23,1,2,27,NA,66000,66000,NA,NA,6,6,1360.6432297533838,1129.658931387671
55101001201,55,101,001201,4051,2629,734,591,10,20,1,3,63,2979,2069,488,374,7,16,1,0,24,NA,66000,66000,NA,NA,6,6,814.7449610925287,676.4329561012808
55101001202,55,101,001202,6692,4436,1110,979,29,26,12,6,94,4961,3518,749,604,24,21,6,1,38,NA,66000,66000,NA,NA,6,6,1356.8142839812135,1126.4799916812533
55101001301,55,101,001301,3773,3297,156,251,7,9,0,7,46,2736,2456,97,151,5,4,0,2,21,NA,66000,66000,NA,NA,6,6,748.2854023327152,621.2556454827472
55101001302,55,101,001302,4259,2955,532,649,13,9,0,11,90,2981,2266,304,361,11,7,0,1,31,NA,66000,66000,NA,NA,6,6,815.2919533456959,676.8870903450546
55101001400,55,101,0014,7002,6087,433,335,25,49,3,13,57,5302,4787,247,185,16,38,3,3,23,NA,66000,66000,NA,NA,6,6,1450.0764631462193,1203.9098802447097
55101001501,55,101,001501,3972,3695,52,135,14,29,7,7,33,2964,2806,39,75,10,13,5,2,14,NA,58800,11950,NA,NA,6,6,815.4645984488366,1122.2216662496874
55101001502,55,101,001502,6802,6163,163,278,32,93,0,4,69,4880,4497,111,154,19,66,0,2,31,NA,66000,11950,NA,NA,6,6,1342.6002835459929,1847.652405971145
55101001503,55,101,001503,7014,5866,465,417,6,156,1,5,98,5033,4415,266,198,4,110,0,0,40,NA,87700,11950,NA,NA,6,6,204,759
55101001601,55,101,001601,5439,5174,39,122,18,40,0,0,46,4147,3973,29,82,13,26,0,0,24,NA,27425,11950,12480,15150,6,6,1140.9351180051706,1570.1259277791676
55101001602,55,101,001602,2581,2415,38,38,11,43,3,3,30,1924,1829,29,24,5,25,1,2,9,NA,66000,11950,NA,NA,6,6,526.2065475468363,436.8771425105285
55101001701,55,101,001701,3358,2765,286,178,9,62,0,1,57,2692,2317,192,105,8,48,0,0,22,NA,66000,54875,NA,NA,6,6,427.39552666794117,640.7073217358059
55101001702,55,101,001702,5449,4182,824,304,58,21,0,5,55,4352,3214,794,248,51,16,0,1,28,NA,77925,77925,NA,NA,6,6,595,611
55101001703,55,101,001703,3184,3012,51,80,7,18,0,0,16,2448,2338,28,52,7,15,0,0,8,NA,77925,54875,17220,15150,6,6,388.6568533741158,582.6342955457848
