GEOID,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PRECCAS,G16USSRTHU,G16USSDWIL,G16PUCRNEL,G16PUCDRED,G16HALRNOE,G16HALDHAW
461179601001265,5.9,1.8,0.4,0.1,6.5,1.7,6.7,1.3,5.8,2.4
461179601001083,0,0,0,0,0,0,0,0,0,0
461179601001078,1.2,0.2,0.1,0,1.3,0.2,1.3,0.2,1.2,0.2
461179601001054,3.6,0.6,0.2,0.2,4.1,0.4,3.8,0.6,3.8,0.8
461179601001153,0,0,0,0,0,0,0,0,0,0
461179601001168,0,0,0,0,0,0,0,0,0,0
461179601001337,0,0,0,0,0,0,0,0,0,0
461179601001195,0,0,0,0,0,0,0,0,0,0
461179601001287,0,0,0,0,0,0,0,0,0,0
461179601001284,0,0,0,0,0,0,0,0,0,0
461179601002071,8.9,2.7,0.6,0.1,9.7,2.5,10.1,2,8.7,3.6
461179601002111,4.9,1.5,0.3,0,5.4,1.4,5.6,1.1,4.8,2
461179601002098,6.4,1.9,0.4,0.1,7,1.8,7.3,1.4,6.3,2.6
461179601002102,6.4,1.9,0.4,0.1,7,1.8,7.3,1.4,6.3,2.6
461179601002068,1.5,0.4,0.1,0,1.6,0.4,1.7,0.3,1.5,0.6
461179601002106,6.9,2.1,0.5,0.1,7.5,1.9,7.8,1.5,6.8,2.8
461179601002107,13.3,4,0.9,0.1,14.5,3.7,15.1,3,13.1,5.3
461179601002031,1,0.3,0.1,0,1.1,0.3,1.1,0.2,1,0.4
461179601002011,4.4,1.3,0.3,0,4.8,1.2,5,1,4.4,1.8
461179601002040,0,0,0,0,0,0,0,0,0,0
461179601001068,8.7,1.4,0.7,0,9.6,1.4,9.7,1.3,9,1.8
461179601001076,1.7,0.3,0.1,0,1.9,0.3,1.9,0.3,1.8,0.4
461179601001093,0,0,0,0,0,0,0,0,0,0
461179601001059,0,0,0,0,0,0,0,0,0,0
461179601001110,2.3,0.4,0.2,0,2.6,0.4,2.6,0.3,2.4,0.5
461179601001072,0,0,0,0,0,0,0,0,0,0
461179601001253,0,0,0,0,0,0,0,0,0,0
461179601001264,0,0,0,0,0,0,0,0,0,0
461179601001241,0,0,0,0,0,0,0,0,0,0
461179601001238,0,0,0,0,0,0,0,0,0,0
461179601001117,0,0,0,0,0,0,0,0,0,0
461179601001090,4.7,0.7,0.4,0,5.1,0.7,5.2,0.7,4.8,1
461179601001058,0,0,0,0,0,0,0,0,0,0
461179601001039,0,0,0,0,0,0,0,0,0,0
461179601001074,0,0,0,0,0,0,0,0,0,0
461179601001135,0,0,0,0,0,0,0,0,0,0
461179601001064,0,0,0,0,0,0,0,0,0,0
461179601001125,0,0,0,0,0,0,0,0,0,0
461179601002002,3,0.9,0.2,0,3.2,0.8,3.4,0.7,2.9,1.2
461179601001143,10.9,3.3,0.7,0.1,11.8,3.1,12.3,2.4,10.6,4.4
461179601001181,0,0,0,0,0,0,0,0,0,0
461179601001182,0,0,0,0,0,0,0,0,0,0
461179601001184,0,0,0,0,0,0,0,0,0,0
461179601001029,0,0,0,0,0,0,0,0,0,0
461179601002004,0,0,0,0,0,0,0,0,0,0
461179601001223,0,0,0,0,0,0,0,0,0,0
461179601001319,0,0,0,0,0,0,0,0,0,0
461179601001297,0,0,0,0,0,0,0,0,0,0
461179601001294,0,0,0,0,0,0,0,0,0,0
461179601001289,0,0,0,0,0,0,0,0,0,0
461179601002029,0,0,0,0,0,0,0,0,0,0
461179601002053,5.4,1.6,0.4,0.1,5.9,1.5,6.2,1.2,5.3,2.2
461179601002017,1,0.3,0.1,0,1.1,0.3,1.1,0.2,1,0.4
461179601002021,2,0.6,0.1,0,2.2,0.6,2.2,0.4,1.9,0.8
461179601002020,1,0.3,0.1,0,1.1,0.3,1.1,0.2,1,0.4
461179601001214,0,0,0,0,0,0,0,0,0,0
461179601002039,0,0,0,0,0,0,0,0,0,0
461179601001213,0,0,0,0,0,0,0,0,0,0
461179601001066,0,0,0,0,0,0,0,0,0,0
461179601001052,0,0,0,0,0,0,0,0,0,0
461179601001124,0,0,0,0,0,0,0,0,0,0
461179601001031,2,0.6,0.1,0,2.2,0.6,2.2,0.4,1.9,0.8
461179601001138,0,0,0,0,0,0,0,0,0,0
461179601001139,0,0,0,0,0,0,0,0,0,0
461179601001035,0,0,0,0,0,0,0,0,0,0
461179601001026,0,0,0,0,0,0,0,0,0,0
461179601001349,0,0,0,0,0,0,0,0,0,0
461179601001199,0,0,0,0,0,0,0,0,0,0
461179601001023,0,0,0,0,0,0,0,0,0,0
461179601001028,0,0,0,0,0,0,0,0,0,0
461179601001152,0,0,0,0,0,0,0,0,0,0
461179601001171,0,0,0,0,0,0,0,0,0,0
461179601001358,0,0,0,0,0,0,0,0,0,0
461179601001099,0,0,0,0,0,0,0,0,0,0
461179601001038,29,5.1,1.5,1.5,33,3.6,30.5,5.1,30.5,6.1
461179601001356,0,0,0,0,0,0,0,0,0,0
461179601002001,0,0,0,0,0,0,0,0,0,0
461179601001148,0,0,0,0,0,0,0,0,0,0
461179601001165,0,0,0,0,0,0,0,0,0,0
461179601001016,0,0,0,0,0,0,0,0,0,0
461179601001063,0,0,0,0,0,0,0,0,0,0
461179601001109,0,0,0,0,0,0,0,0,0,0
461179601001005,0,0,0,0,0,0,0,0,0,0
461179601001137,1,0.3,0.1,0,1.1,0.3,1.1,0.2,1,0.4
461179601001305,0,0,0,0,0,0,0,0,0,0
461179601001346,2.3,0.4,0.2,0,2.6,0.4,2.6,0.3,2.4,0.5
461179601001114,0,0,0,0,0,0,0,0,0,0
461179601001348,0,0,0,0,0,0,0,0,0,0
461179601001327,1.2,0.2,0.1,0,1.3,0.2,1.3,0.2,1.2,0.2
461179601001324,1.2,0.2,0.1,0,1.3,0.2,1.3,0.2,1.2,0.2
461179601001132,0,0,0,0,0,0,0,0,0,0
461179601001236,0,0,0,0,0,0,0,0,0,0
461179601001286,0,0,0,0,0,0,0,0,0,0
461179601001283,0,0,0,0,0,0,0,0,0,0
461179601002066,1.5,0.4,0.1,0,1.6,0.4,1.7,0.3,1.5,0.6
461179601002092,13.8,4.2,0.9,0.1,15.1,3.9,15.7,3.1,13.5,5.5
461179601002086,8.4,2.5,0.6,0.1,9.2,2.4,9.5,1.9,8.2,3.4
461179601002048,3.5,1,0.2,0,3.8,1,3.9,0.8,3.4,1.4
461179601002083,2,0.6,0.1,0,2.2,0.6,2.2,0.4,1.9,0.8
461179601001061,0,0,0,0,0,0,0,0,0,0
461179601001140,0,0,0,0,0,0,0,0,0,0
461179601001022,0,0,0,0,0,0,0,0,0,0
461179601001021,0,0,0,0,0,0,0,0,0,0
461179601001019,0,0,0,0,0,0,0,0,0,0
461179601001316,0,0,0,0,0,0,0,0,0,0
461179601001360,0,0,0,0,0,0,0,0,0,0
461179601001107,0,0,0,0,0,0,0,0,0,0
461179601001302,2.3,0.4,0.2,0,2.6,0.4,2.6,0.3,2.4,0.5
461179601001116,2.3,0.4,0.2,0,2.6,0.4,2.6,0.3,2.4,0.5
461179601001334,6.9,2.1,0.5,0.1,7.5,1.9,7.8,1.5,6.8,2.8
461179601001084,8.7,1.4,0.7,0,9.6,1.4,9.7,1.3,9,1.8
461179601001007,0,0,0,0,0,0,0,0,0,0
461179601001089,1.2,0.2,0.1,0,1.3,0.2,1.3,0.2,1.2,0.2
461179601001105,1.7,0.3,0.1,0,1.9,0.3,1.9,0.3,1.8,0.4
461179601001014,0,0,0,0,0,0,0,0,0,0
461179601001126,0,0,0,0,0,0,0,0,0,0
461179601001056,0,0,0,0,0,0,0,0,0,0
461179601001134,0,0,0,0,0,0,0,0,0,0
461179601001024,10.9,1.9,0.6,0.6,12.4,1.3,11.4,1.9,11.4,2.3
461179601001178,0,0,0,0,0,0,0,0,0,0
461179601001141,0,0,0,0,0,0,0,0,0,0
461179601001173,0,0,0,0,0,0,0,0,0,0
461179601001176,0,0,0,0,0,0,0,0,0,0
461179601001144,0,0,0,0,0,0,0,0,0,0
461179601001180,0,0,0,0,0,0,0,0,0,0
461179601001154,0,0,0,0,0,0,0,0,0,0
461179601001167,0,0,0,0,0,0,0,0,0,0
461179601002024,0,0,0,0,0,0,0,0,0,0
461179601002006,9.9,3,0.7,0.1,10.8,2.8,11.2,2.2,9.7,4
461179601001065,0,0,0,0,0,0,0,0,0,0
461179601001080,0,0,0,0,0,0,0,0,0,0
461179601001224,0,0,0,0,0,0,0,0,0,0
461179601001307,1.2,0.2,0.1,0,1.3,0.2,1.3,0.2,1.2,0.2
461179601001108,0,0,0,0,0,0,0,0,0,0
461179601001308,0,0,0,0,0,0,0,0,0,0
461179601001303,0,0,0,0,0,0,0,0,0,0
461179601001323,0,0,0,0,0,0,0,0,0,0
461179601001208,0,0,0,0,0,0,0,0,0,0
461179601001123,1.2,0.2,0.1,0,1.3,0.2,1.3,0.2,1.2,0.2
461179601001191,0,0,0,0,0,0,0,0,0,0
461179601002026,13.3,4,0.9,0.1,14.5,3.7,15.1,3,13.1,5.3
461179601001361,0,0,0,0,0,0,0,0,0,0
461179601001194,1,0.3,0.1,0,1.1,0.3,1.1,0.2,1,0.4
461179601001260,0,0,0,0,0,0,0,0,0,0
461179601001215,0,0,0,0,0,0,0,0,0,0
461179601001332,1,0.3,0.1,0,1.1,0.3,1.1,0.2,1,0.4
461179601001321,0,0,0,0,0,0,0,0,0,0
461179601001298,0,0,0,0,0,0,0,0,0,0
461179601001293,0,0,0,0,0,0,0,0,0,0
461179601001328,0,0,0,0,0,0,0,0,0,0
461179601001257,1,0.3,0.1,0,1.1,0.3,1.1,0.2,1,0.4
461179601001282,0,0,0,0,0,0,0,0,0,0
461179601002078,9.9,3,0.7,0.1,10.8,2.8,11.2,2.2,9.7,4
461179601002065,0.5,0.1,0,0,0.5,0.1,0.6,0.1,0.5,0.2
461179601002030,0,0,0,0,0,0,0,0,0,0
461179601002056,0,0,0,0,0,0,0,0,0,0
461179601002076,7.9,2.4,0.5,0.1,8.6,2.2,9,1.8,7.7,3.2
461179601002077,9.4,2.8,0.6,0.1,10.2,2.6,10.6,2.1,9.2,3.8
461179601002067,9.9,3,0.7,0.1,10.8,2.8,11.2,2.2,9.7,4
461179601002063,4.9,1.5,0.3,0,5.4,1.4,5.6,1.1,4.8,2
461179601002109,10.4,3.1,0.7,0.1,11.3,2.9,11.8,2.3,10.2,4.2
461179601002105,5.9,1.8,0.4,0.1,6.5,1.7,6.7,1.3,5.8,2.4
461179601002034,9.4,2.8,0.6,0.1,10.2,2.6,10.6,2.1,9.2,3.8
461179601002101,7.4,2.2,0.5,0.1,8.1,2.1,8.4,1.7,7.3,3
461179601002113,2,0.6,0.1,0,2.2,0.6,2.2,0.4,1.9,0.8
461179601002112,9.9,3,0.7,0.1,10.8,2.8,11.2,2.2,9.7,4
461179601002018,4.4,1.3,0.3,0,4.8,1.2,5,1,4.4,1.8
461179601002051,0,0,0,0,0,0,0,0,0,0
461179601002014,23.7,7.2,1.6,0.2,25.8,6.7,26.9,5.3,23.2,9.5
461179601002050,3,0.9,0.2,0,3.2,0.8,3.4,0.7,2.9,1.2
461179601002090,0,0,0,0,0,0,0,0,0,0
461179601002016,6.4,1.9,0.4,0.1,7,1.8,7.3,1.4,6.3,2.6
461179601002019,0,0,0,0,0,0,0,0,0,0
461179601001087,0,0,0,0,0,0,0,0,0,0
461179601001091,1.2,0.2,0.1,0,1.3,0.2,1.3,0.2,1.2,0.2
461179601001017,24.7,7.5,1.6,0.2,26.9,6.9,28,5.5,24.2,9.9
461179601001353,0,0,0,0,0,0,0,0,0,0
461179601001047,0,0,0,0,0,0,0,0,0,0
461179601001041,0,0,0,0,0,0,0,0,0,0
461179601001102,0,0,0,0,0,0,0,0,0,0
461179601001002,0,0,0,0,0,0,0,0,0,0
461179601001312,0,0,0,0,0,0,0,0,0,0
461179601001067,1.8,0.3,0.1,0.1,2.1,0.2,1.9,0.3,1.9,0.4
461179601001012,3.6,0.6,0.2,0.2,4.1,0.4,3.8,0.6,3.8,0.8
461179601001046,0,0,0,0,0,0,0,0,0,0
461179601001359,0,0,0,0,0,0,0,0,0,0
461179601001150,0,0,0,0,0,0,0,0,0,0
461179601001159,0,0,0,0,0,0,0,0,0,0
461179601001169,0,0,0,0,0,0,0,0,0,0
461179601001145,1,0.3,0.1,0,1.1,0.3,1.1,0.2,1,0.4
461179601001160,0,0,0,0,0,0,0,0,0,0
461179601001355,0,0,0,0,0,0,0,0,0,0
461179601001155,0,0,0,0,0,0,0,0,0,0
461179601001198,0,0,0,0,0,0,0,0,0,0
461179601001158,0,0,0,0,0,0,0,0,0,0
461179601001314,0,0,0,0,0,0,0,0,0,0
461179601001325,6.4,1,0.5,0,7,1,7.1,0.9,6.6,1.3
461179601001326,0,0,0,0,0,0,0,0,0,0
461179601001206,0,0,0,0,0,0,0,0,0,0
461179601001207,0,0,0,0,0,0,0,0,0,0
461179601001187,0,0,0,0,0,0,0,0,0,0
461179601001255,0,0,0,0,0,0,0,0,0,0
461179601001190,4.9,1.5,0.3,0,5.4,1.4,5.6,1.1,4.8,2
461179601001258,1,0.3,0.1,0,1.1,0.3,1.1,0.2,1,0.4
461179601001252,0,0,0,0,0,0,0,0,0,0
461179601001249,0,0,0,0,0,0,0,0,0,0
461179601001196,0,0,0,0,0,0,0,0,0,0
461179601001226,0,0,0,0,0,0,0,0,0,0
461179601001295,1.2,0.2,0.1,0,1.3,0.2,1.3,0.2,1.2,0.2
461179601001290,0,0,0,0,0,0,0,0,0,0
461179601001291,0,0,0,0,0,0,0,0,0,0
461179601001250,0,0,0,0,0,0,0,0,0,0
461179601001251,0,0,0,0,0,0,0,0,0,0
461179601001288,0,0,0,0,0,0,0,0,0,0
461179601001271,0,0,0,0,0,0,0,0,0,0
461179601001277,1,0.3,0.1,0,1.1,0.3,1.1,0.2,1,0.4
461179601001340,1.5,0.4,0.1,0,1.6,0.4,1.7,0.3,1.5,0.6
461179601001276,0,0,0,0,0,0,0,0,0,0
461179601001237,0,0,0,0,0,0,0,0,0,0
461179601001192,1,0.3,0.1,0,1.1,0.3,1.1,0.2,1,0.4
461179601002038,0,0,0,0,0,0,0,0,0,0
461179601001275,0,0,0,0,0,0,0,0,0,0
461179601001230,0,0,0,0,0,0,0,0,0,0
461179601001285,0,0,0,0,0,0,0,0,0,0
461179601001227,0,0,0,0,0,0,0,0,0,0
461179601001228,0,0,0,0,0,0,0,0,0,0
461199791001259,1.5,0.2,0.1,0,1.6,0.2,1.6,0.2,1.5,0.3
461199791001203,2.4,0.4,0.1,0,2.5,0.4,2.5,0.3,2.3,0.5
461199791001202,1.6,0.2,0,0,1.7,0.2,1.7,0.2,1.5,0.3
461199791001233,0,0,0,0,0,0,0,0,0,0
461199791001241,0,0,0,0,0,0,0,0,0,0
461199791001271,0,0,0,0,0,0,0,0,0,0
461199791001234,0.8,0.1,0,0,0.8,0.1,0.8,0.1,0.8,0.2
461199791001009,0.4,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.2
461199791001021,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001178,1.5,0.3,0.2,0,1.5,0.3,1.6,0.2,1.4,0.3
461199791001307,0,0,0,0,0,0,0,0,0,0
461199791001312,3.9,1.2,0.2,0,4.2,1.2,4.2,1,3.9,1.7
461199791001317,0,0,0,0,0,0,0,0,0,0
461199791001055,0,0,0,0,0,0,0,0,0,0
461199791001152,0,0,0,0,0,0,0,0,0,0
461199791001155,0,0,0,0,0,0,0,0,0,0
461199791001252,11.8,1.9,0.4,0,12.4,1.9,12.6,1.5,11.5,2.6
461199791001072,0,0,0,0,0,0,0,0,0,0
461199791001308,0,0,0,0,0,0,0,0,0,0
461199791001061,0,0,0,0,0,0,0,0,0,0
461199791002068,0,0,0,0,0,0,0,0,0,0
461199791002012,1.5,0.2,0.1,0,1.6,0.2,1.6,0.2,1.5,0.3
461199791001218,2.6,0.8,0.1,0,2.8,0.8,2.8,0.6,2.6,1.1
461199791001272,0,0,0,0,0,0,0,0,0,0
461199791001174,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001087,0,0,0,0,0,0,0,0,0,0
461199791001052,0.4,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.2
461199791001056,0,0,0,0,0,0,0,0,0,0
461199791001008,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791002006,6.7,1.3,0.2,0.1,7.1,1.3,7.3,1,6.6,1.8
461199791002032,0,0,0,0,0,0,0,0,0,0
461199791002013,8.3,1.2,0.3,0.1,8.8,1.2,9,0.9,8.2,1.6
461199791002044,4.2,1,0.3,0,4.4,1,4.5,0.8,4.1,1.4
461199791002059,7.8,1.8,0.6,0.1,8.2,1.8,8.4,1.4,7.6,2.6
461199791002049,0,0,0,0,0,0,0,0,0,0
461199791001258,0,0,0,0,0,0,0,0,0,0
461199791001261,2.3,0.3,0.1,0,2.4,0.3,2.5,0.3,2.2,0.4
461199791001285,0,0,0,0,0,0,0,0,0,0
461199791001047,0.4,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.2
461199791001044,0,0,0,0,0,0,0,0,0,0
461199791001276,0.8,0.1,0,0,0.8,0.1,0.8,0.1,0.8,0.2
461199791001205,0,0,0,0,0,0,0,0,0,0
461199791001032,3.1,0.5,0.1,0,3.3,0.5,3.4,0.4,3.1,0.7
461199791001195,0,0,0,0,0,0,0,0,0,0
461199791001001,2.2,0.7,0.1,0,2.3,0.7,2.4,0.5,2.2,1
461199791001226,0,0,0,0,0,0,0,0,0,0
461199791001136,0,0,0,0,0,0,0,0,0,0
461199791001147,0,0,0,0,0,0,0,0,0,0
461199791001302,0,0,0,0,0,0,0,0,0,0
461199791001298,0,0,0,0,0,0,0,0,0,0
461199791001166,0,0,0,0,0,0,0,0,0,0
461199791001288,0,0,0,0,0,0,0,0,0,0
461199791001193,3,0.4,0.1,0,3.2,0.4,3.3,0.3,3,0.6
461199791001186,0,0,0,0,0,0,0,0,0,0
461199791001130,0,0,0,0,0,0,0,0,0,0
461199791001145,0,0,0,0,0,0,0,0,0,0
461199791001014,3.9,1.2,0.2,0,4.2,1.2,4.2,1,3.9,1.7
461199791001086,0,0,0,0,0,0,0,0,0,0
461199791001069,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791002069,7.6,1,0.3,0.1,8,1,8.2,0.8,7.5,1.5
461199791001222,0,0,0,0,0,0,0,0,0,0
461199791001247,0,0,0,0,0,0,0,0,0,0
461199791001274,0,0,0,0,0,0,0,0,0,0
461199791001010,0,0,0,0,0,0,0,0,0,0
461199791001224,0.8,0.1,0,0,0.8,0.1,0.8,0.1,0.8,0.2
461199791001246,0,0,0,0,0,0,0,0,0,0
461199791001273,0.8,0.1,0,0,0.8,0.1,0.8,0.1,0.8,0.2
461199791001230,1.6,0.2,0,0,1.7,0.2,1.7,0.2,1.5,0.3
461199791001305,0,0,0,0,0,0,0,0,0,0
461199791001236,1.6,0.2,0,0,1.7,0.2,1.7,0.2,1.5,0.3
461199791001059,0,0,0,0,0,0,0,0,0,0
461199791001110,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001124,0,0,0,0,0,0,0,0,0,0
461199791001090,0,0,0,0,0,0,0,0,0,0
461199791001314,2.6,0.8,0.1,0,2.8,0.8,2.8,0.6,2.6,1.1
461199791001313,2.6,0.8,0.1,0,2.8,0.8,2.8,0.6,2.6,1.1
461199791001309,2.6,0.8,0.1,0,2.8,0.8,2.8,0.6,2.6,1.1
461199791001299,2.2,0.7,0.1,0,2.3,0.7,2.4,0.5,2.2,1
461199791001200,3.1,0.5,0.1,0,3.3,0.5,3.4,0.4,3.1,0.7
461199791001160,6.3,1,0.2,0,6.6,1,6.7,0.8,6.1,1.4
461199791001194,0.8,0.1,0,0,0.8,0.1,0.8,0.1,0.7,0.1
461199791001028,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001051,3.1,0.5,0.1,0,3.3,0.5,3.4,0.4,3.1,0.7
461199791001031,0,0,0,0,0,0,0,0,0,0
461199791001042,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001223,0,0,0,0,0,0,0,0,0,0
461199791002047,0,0,0,0,0,0,0,0,0,0
461199791002051,0,0,0,0,0,0,0,0,0,0
461199791002053,5.4,1.3,0.4,0,5.7,1.3,5.8,1,5.3,1.8
461199791002004,0,0,0,0,0,0,0,0,0,0
461199791001038,0,0,0,0,0,0,0,0,0,0
461199791001266,0,0,0,0,0,0,0,0,0,0
461199791001269,1.6,0.2,0,0,1.7,0.2,1.7,0.2,1.5,0.3
461199791001270,0,0,0,0,0,0,0,0,0,0
461199791002009,5.4,1,0.2,0,5.7,1,5.8,0.8,5.3,1.4
461199791002040,19.6,3.1,0.6,0,20.7,3.1,21.1,2.5,19.2,4.3
461199791002065,0,0,0,0,0,0,0,0,0,0
461199791001129,0,0,0,0,0,0,0,0,0,0
461199791001257,0,0,0,0,0,0,0,0,0,0
461199791001041,0,0,0,0,0,0,0,0,0,0
461199791001046,0,0,0,0,0,0,0,0,0,0
461199791001277,0,0,0,0,0,0,0,0,0,0
461199791001208,1.6,0.2,0,0,1.7,0.2,1.7,0.2,1.5,0.3
461199791001212,0,0,0,0,0,0,0,0,0,0
461199791001213,0.8,0.1,0,0,0.8,0.1,0.8,0.1,0.8,0.2
461199791001142,0.8,0.1,0,0,0.8,0.1,0.8,0.1,0.7,0.1
461199791001131,10.6,1.5,0.4,0.1,11.2,1.5,11.5,1.2,10.5,2.1
461199791001074,0,0,0,0,0,0,0,0,0,0
461199791001289,1.5,0.3,0.2,0,1.5,0.3,1.6,0.2,1.4,0.3
461199791001168,2.9,0.5,0.4,0.1,3.1,0.5,3.2,0.4,2.9,0.7
461199791001176,0,0,0,0,0,0,0,0,0,0
461199791001297,5.8,1,0.7,0.1,6.2,1,6.3,0.8,5.7,1.4
461199791001294,0,0,0,0,0,0,0,0,0,0
461199791001296,0,0,0,0,0,0,0,0,0,0
461199791001192,0,0,0,0,0,0,0,0,0,0
461199791001280,0,0,0,0,0,0,0,0,0,0
461199791001185,2.2,0.4,0.3,0,2.3,0.4,2.4,0.3,2.2,0.5
461199791001177,2.9,0.5,0.4,0.1,3.1,0.5,3.2,0.4,2.9,0.7
461199791001211,0,0,0,0,0,0,0,0,0,0
461199791001215,0,0,0,0,0,0,0,0,0,0
461199791001225,0,0,0,0,0,0,0,0,0,0
461199791001267,0,0,0,0,0,0,0,0,0,0
461199791001244,0,0,0,0,0,0,0,0,0,0
461199791001231,0,0,0,0,0,0,0,0,0,0
461199791001237,0,0,0,0,0,0,0,0,0,0
461199791001011,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001060,0,0,0,0,0,0,0,0,0,0
461199791001181,0,0,0,0,0,0,0,0,0,0
461199791001134,4.5,0.6,0.2,0,4.8,0.6,4.9,0.5,4.5,0.9
461199791001133,0,0,0,0,0,0,0,0,0,0
461199791001018,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001219,0,0,0,0,0,0,0,0,0,0
461199791001220,0.4,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.2
461199791001242,0,0,0,0,0,0,0,0,0,0
461199791002029,6.7,1.3,0.2,0.1,7.1,1.3,7.3,1,6.6,1.8
461199791002003,8.3,1.2,0.3,0.1,8.8,1.2,9,0.9,8.2,1.6
461199791002037,11.4,2.2,0.4,0.1,12.1,2.2,12.4,1.7,11.2,3.1
461199791002045,7.8,1.8,0.6,0.1,8.2,1.8,8.4,1.4,7.6,2.6
461199791002016,1.5,0.2,0.1,0,1.6,0.2,1.6,0.2,1.5,0.3
461199791002048,2.3,0.3,0.1,0,2.4,0.3,2.5,0.3,2.2,0.4
461199791002055,7.2,1.7,0.6,0.1,7.6,1.7,7.7,1.3,7,2.4
461199791002020,0,0,0,0,0,0,0,0,0,0
461199791002064,9,2.1,0.7,0.1,9.4,2.1,9.6,1.7,8.8,3
461199791002052,0,0,0,0,0,0,0,0,0,0
461199791001120,4.4,1.4,0.2,0,4.6,1.3,4.7,1.1,4.3,1.9
461199791002022,3,0.4,0.1,0,3.2,0.4,3.3,0.3,3,0.6
461199791001079,0,0,0,0,0,0,0,0,0,0
461199791001013,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001068,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001300,0.4,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.2
461199791001070,0,0,0,0,0,0,0,0,0,0
461199791001023,0,0,0,0,0,0,0,0,0,0
461199791001119,0,0,0,0,0,0,0,0,0,0
461199791001062,0,0,0,0,0,0,0,0,0,0
461199791001113,2.6,0.8,0.1,0,2.8,0.8,2.8,0.6,2.6,1.1
461199791001078,0,0,0,0,0,0,0,0,0,0
461199791001127,0,0,0,0,0,0,0,0,0,0
461199791001125,0,0,0,0,0,0,0,0,0,0
461199791001138,3,0.4,0.1,0,3.2,0.4,3.3,0.3,3,0.6
461199791001019,0,0,0,0,0,0,0,0,0,0
461199791001295,0,0,0,0,0,0,0,0,0,0
461199791001290,0,0,0,0,0,0,0,0,0,0
461199791001164,1.5,0.2,0.1,0,1.6,0.2,1.6,0.2,1.5,0.3
461199791001173,0,0,0,0,0,0,0,0,0,0
461199791001167,1.5,0.2,0.1,0,1.6,0.2,1.6,0.2,1.5,0.3
461199791001144,1.5,0.2,0.1,0,1.6,0.2,1.6,0.2,1.5,0.3
461199791001143,0,0,0,0,0,0,0,0,0,0
461199791001084,0,0,0,0,0,0,0,0,0,0
461199791001095,0,0,0,0,0,0,0,0,0,0
461199791001089,0,0,0,0,0,0,0,0,0,0
461199791001094,0.7,0.1,0.1,0,0.8,0.1,0.8,0.1,0.7,0.2
461199791001057,1.7,0.6,0.1,0,1.8,0.5,1.9,0.4,1.7,0.8
461199791002002,0,0,0,0,0,0,0,0,0,0
461199791001101,0,0,0,0,0,0,0,0,0,0
461199791001066,0,0,0,0,0,0,0,0,0,0
461199791001102,0,0,0,0,0,0,0,0,0,0
461199791001093,0,0,0,0,0,0,0,0,0,0
461199791001076,0,0,0,0,0,0,0,0,0,0
461199791001054,6.5,2.1,0.3,0,6.9,2,7.1,1.6,6.5,2.9
461199791001311,1.3,0.4,0.1,0,1.4,0.4,1.4,0.3,1.3,0.6
461199791001310,0,0,0,0,0,0,0,0,0,0
461199791001075,0,0,0,0,0,0,0,0,0,0
461199791001099,0,0,0,0,0,0,0,0,0,0
461199791001106,0,0,0,0,0,0,0,0,0,0
461199791001024,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001112,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001065,0,0,0,0,0,0,0,0,0,0
461199791001064,0,0,0,0,0,0,0,0,0,0
461199791002050,5.3,0.7,0.2,0,5.6,0.7,5.7,0.6,5.2,1
461199791001278,0,0,0,0,0,0,0,0,0,0
461199791001196,0,0,0,0,0,0,0,0,0,0
461199791001048,0.8,0.1,0,0,0.8,0.1,0.8,0.1,0.8,0.2
461199791001049,0,0,0,0,0,0,0,0,0,0
461199791001003,0,0,0,0,0,0,0,0,0,0
461199791001154,1.5,0.2,0.1,0,1.6,0.2,1.6,0.2,1.5,0.3
461199791001156,0,0,0,0,0,0,0,0,0,0
461199791001255,0.8,0.1,0,0,0.8,0.1,0.8,0.1,0.8,0.2
461199791002011,2.3,0.3,0.1,0,2.4,0.3,2.5,0.3,2.2,0.4
461199791001262,0,0,0,0,0,0,0,0,0,0
461199791001284,0,0,0,0,0,0,0,0,0,0
461199791001316,2.2,0.7,0.1,0,2.3,0.7,2.4,0.5,2.2,1
