GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDPOL,G18GOVRSTA,G18GOVLHEL,G18GOVOHAM,G18ATGDWEI,G18ATGRBRA,G18ATGLROB,G18SOSDGRI,G18SOSRWIL,G18SOSCCAM,G18SOSOHUB,G18TREDYOU,G18TRERWAT,G18TRECKIL,G18RGTDSMI,G18RGTRMON,G18RGTLTRE,G18RGTOOTW
08077077003,08,077,077003,378,740,26,16,343,773,31,320,785,21,6,323,782,24,330,690,46,14
08077077004,08,077,077004,510.97,883.77,42.24,13.05,442.6,921.99,54.35,465.69,907.94,46.26,9.02,449.63,903.96,65.29,440.55,848.51,58.33,20.07
08077077005,08,077,077005,353.16,734.19,22.88,11.94,307.4,767.01,29.84,306.41,760.05,33.82,0.99,313.37,750.1,31.83,313.37,705.34,34.82,9.95
08077077006,08,077,077006,434.03,990.23,35.76,7.95,380.4,1022.01,51.65,393.31,1015.06,37.74,2.98,384.37,1018.04,41.71,373.45,951.49,47.67,10.93
08077077007,08,077,077007,409.2,749.59,29.71,3.06,342.89,789.93,34.72,362.01,777.89,24.85,1.11,361.07,767.2,36.8,336.19,723.31,46.63,12.34
08077077008,08,077,077008,133.13,273.88,7.02,0.67,128,267.48,7.38,125.65,271.23,6.42,0.64,121.49,271.13,7.79,119.1,251.81,12.99,3.1
08077077009,08,077,077009,261.17,491,25.91,3.05,234.02,506.61,30.89,248.56,495.09,27.78,3.96,237.79,497.75,33.87,222.99,457.58,45.68,5.22
08077077010,08,077,077010,222.77,438.55,32.95,8.94,180.28,471.33,39.74,190.07,463.12,32.82,7.96,201.87,448.48,40.88,184.36,414.31,44.49,11.49
08077077011,08,077,077011,32.04,110.69,3.88,1.94,31.07,108.74,5.83,29.13,110.69,3.88,0.97,26.21,109.71,7.77,30.1,100.98,4.85,2.91
08077077012,08,077,077012,205.4,766.46,25.44,13.06,199.95,754.71,36.54,200.19,748.52,44.48,5.07,191.99,749.57,44.59,179.76,698.87,44.78,21.1
08077077013,08,077,077013,264.38,498.13,24.47,11.15,239.09,507.46,42.41,251.51,501.93,29.98,8.32,247.49,501.75,38.35,244.51,461.27,40.45,15.3
08077077014,08,077,077014,244.63,649.58,18.43,8.63,210.05,677.91,18.74,212.93,663.89,23.22,5.81,204.39,666.69,33.73,196.63,609.28,30.04,10.61
08077077015,08,077,077015,255.02,485.74,19.58,3.79,244.54,482.51,23.24,231.02,499.61,16.82,6.48,236.49,495.94,19.65,220.68,448.79,30.76,8.37
08077077016,08,077,077016,213.09,534.16,14.91,7.07,186.88,541.75,29.82,197.92,540.13,19.72,2.49,184.82,539.03,28.3,168.79,506.02,41.37,9.97
08077077017,08,077,077017,318.95,341.17,28.14,9.94,288.94,373.73,27.29,306.2,351.3,26.13,4.96,305.38,350.11,31.86,286.34,319.27,41.9,9.51
08077077018,08,077,077018,98.98,407.9,9,11,80.98,418.9,14,83.98,416.9,14,2,80.98,412.9,21.99,79.98,378.91,24.99,7
08077077019,08,077,077019,87.24,278.95,13.86,1.11,78.14,285.2,9.05,69.78,290.6,11.91,3.91,63.05,288.66,18.72,72.37,271.89,11.18,4.94
08077077020,08,077,077020,456.83,888.8,55.62,11.21,409.35,920.93,50.76,417.07,898.24,47.62,8.21,419.23,896.08,50.78,394.85,830.69,71.99,18.31
08077077021,08,077,077021,407.04,912.05,35.51,21.55,359.68,949.17,44.88,365.45,936.07,43.9,11.49,369.44,923.51,61.6,363.71,859.95,55.45,23.04
08077077022,08,077,077022,408.94,891.58,66.56,28.28,358.78,947.73,67.79,371.93,912.53,55.84,21.01,381.65,909.66,73.92,374.79,851.23,72.53,29.28
08077077023,08,077,077023,389.51,683.46,30.05,22.9,349.28,718.47,42.03,344.43,710.37,55.85,9.02,355.15,698.55,60.99,353.03,660.99,43.15,19.98
08077077024,08,077,077024,427.06,729.42,45.44,21.72,409.22,748.27,59.21,420.07,730.47,60.16,3.99,405.35,737.34,68.08,412.21,701.77,44.47,21.72
08077077025,08,077,077025,409.59,997.42,42.19,15.61,359,1036.3,49.33,389.51,1003.98,44.93,6.73,397.52,986.4,53.78,377.12,940.06,57.69,15.15
08077077026,08,077,077026,427.75,763.52,36.46,29.7,397.99,784.67,55.61,402.78,777.9,53.74,11.5,401.83,774.1,60.41,399.93,718.46,50.86,22.06
08077077027,08,077,077027,439.31,872.17,40.53,10.13,384.99,907.16,46.96,396.96,904.4,32.24,8.29,382.25,909.9,44.21,385.93,836.23,41.46,17.49
08077077028,08,077,077028,346.39,944.97,14.18,4.43,305.58,961.88,23.51,298.91,961.77,20.14,4.16,303.85,963.48,22,302.58,888.54,40.68,10.56
08077077029,08,077,077029,278.62,1149.93,32.09,13.05,250.4,1160.09,38.13,253.4,1154.06,34.15,7,252.43,1144.02,44.13,248.44,1086.83,46.15,12.04
08077077030,08,077,077030,677.42,1041.49,47.11,16.59,605.19,1074.13,60.75,621.61,1068.76,47.03,9.87,616.98,1049.69,60.93,583.33,975.47,84.15,21.4
08077077031,08,077,077031,341.15,697.32,20.01,6,289.14,724.31,32.01,301.14,714.31,24.01,7,285.14,718.31,31.01,295.13,661.29,32.01,6
08077077032,08,077,077032,314.66,534.53,13.68,5.86,277.53,567.76,16.61,284.37,556.03,13.68,2.93,262.87,566.78,15.64,266.78,512.06,19.54,4.89
08077077033,08,077,077033,585.8,924.68,22.37,8.1,538.08,932.28,34.38,519.34,962.83,19.4,4.06,507.81,959.11,30.39,502.86,855.06,57.42,12.11
08077077034,08,077,077034,248.58,465.83,21.53,2.94,209.43,491.28,25.44,212.37,481.49,24.47,2.94,210.41,481.49,22.51,203.56,446.26,30.34,5.87
08077077035,08,077,077035,479.65,680.24,16.01,8.81,430.25,711.86,24.83,425.44,723.34,14.11,2.01,417.63,718.49,23.79,411.65,647.76,32.71,8.87
08077077036,08,077,077036,402.49,450.51,21.48,2.97,385.67,466.06,14.79,366.15,493.42,3.05,1.97,362.19,490.48,9.91,359.25,425.77,28.52,6.87
08077077037,08,077,077037,524.47,561.34,22.94,3.99,478.6,596.24,26.92,472.62,605.21,16.95,3.99,470.63,590.26,26.92,460.66,530.43,34.9,10.97
08077077038,08,077,077038,746.22,764.34,51.04,10.96,690.15,797.77,49.81,683.9,809.52,39.02,7.46,681.72,817.22,40.01,664.37,719.56,63.76,9.13
08077077039,08,077,077039,927,380,50,14,883,397,65,882,402,48,14,860,402,71,822,349,69,27
08077077040,08,077,077040,485,773,19,8,428,825,18,426,824,17,1,418,813,27,422,741,41,7
08077077041,08,077,077041,333.51,714.12,24.03,8.65,296.98,732.38,30.76,302.75,730.46,23.07,2.88,301.79,725.65,18.26,298.91,660.3,32.68,11.53
08077077042,08,077,077042,560.5,834.34,29.43,11.97,474.41,891.33,39.24,458.32,910.53,27.56,5.6,462.83,894.99,31.02,443.3,805.33,53.33,9.98
08077077043,08,077,077043,754,598,41,12,688,620,71,692,648,34,11,667,650,51,655,557,63,23
08077077044,08,077,077044,598.59,699.46,42.42,16.97,523.18,754.13,56.56,536.38,742.82,44.31,10.37,545.8,732.45,51.85,534.49,664.58,59.39,16.97
08077077045,08,077,077045,871,526,49,14,794,579,65,823,567,39,13,792,585,59,767,498,76,35
08077077046,08,077,077046,666,748,47,14,609,786,51,613,797,29,13,597,799,38,602,705,60,22
08077077047,08,077,077047,447.3,786.94,24.55,5.96,403.04,812.52,29.66,397.88,826.94,22.02,1.72,377.74,817.6,34.64,389.37,740.54,40.68,7.62
08077077048,08,077,077048,626.85,1166.81,29.04,12.21,557.05,1213,33.01,566.28,1196.74,36.47,5.35,563.49,1196.73,29.93,548.41,1087.69,56.2,12.62
08077077049,08,077,077049,568,783,45,19,490,847,59,513,829,40,12,501,823,57,489,762,47,25
08077077050,08,077,077050,411.58,750.09,34.64,7.92,367.07,784.69,36.61,380.91,787.66,27.71,2.97,381.9,767.87,33.66,359.21,717.39,46.5,14.83
08077077051,08,077,077051,400.73,795.91,39.02,10.3,365.35,817.88,37.2,371.83,818.53,30.9,5.2,376.6,800.55,43.17,381.48,738.91,47.13,9.44
08077077052,08,077,077052,373.15,771.2,32.78,10.19,324,779.86,56.26,336.53,778.78,41.19,9.12,328.52,778.66,52.08,319.48,733.01,51.85,15.56
08077077053,08,077,077053,458.96,863.23,43.66,19.78,416.01,902.49,53.59,420.75,874.38,66.54,9.75,423.58,881.98,62.3,426.94,819.33,62.8,24.45
08077077054,08,077,077054,611.09,1011.09,64.74,30.63,550.14,1054.25,88.02,571.08,1031.95,74.07,11.98,573.06,1023.98,85.06,551.43,975.33,81.56,29.64
08077077055,08,077,077055,437.7,641.35,41.3,22.04,387.38,676.13,62.03,394.63,676.53,40.88,10.79,383.28,674.53,61.61,368.06,623.71,63.8,26.43
08077077056,08,077,077056,566.49,1120.14,61.8,21.56,502.09,1176.32,54.66,510.93,1162.24,47.27,13.08,526.04,1141.12,61.48,512.48,1093.88,64.07,17.75
08077077057,08,077,077057,513.04,1093.2,39.07,10.66,459,1134.13,39.57,462.86,1127.78,41.46,4.88,484.81,1103.16,48.12,459.45,1040.89,52.47,12.44
08079040001,08,079,040001,259,319,16,8,252,316,23,266,311,16,2,254,309,14,219,281,30,6
08081081001,08,081,081001,138.43,851.8,16.1,11.95,142.52,831.93,29.89,137.6,842.83,22.85,3.97,140.41,829.93,27.85,131.66,773.19,29.96,6.95
08081081002,08,081,081002,55.62,354.2,13.66,4.88,61.47,348.34,12.68,62.45,350.29,6.83,0.98,55.62,347.37,9.76,61.47,325.9,15.61,1.95
08081081003,08,081,081003,120.3,724.85,24.04,7.01,124.28,727.85,19.05,131.3,706.83,20.04,5.01,119.28,716.86,27.05,113.27,664.79,28.06,6.01
08081081004,08,081,081004,6.97,15.93,0,0,5.97,16.92,1,6.97,17.92,0,0,5.97,14.93,2.99,5.97,12.94,1,0
08081081005,08,081,081005,118.11,496.81,12.13,16.07,113.18,502.55,23.25,133.04,487.74,20.18,1.04,117.14,492.57,27.21,112.06,463.03,34.2,4.06
08081081006,08,081,081006,14.03,156.07,6,1,15.03,155.08,5,20.03,147.08,10,0,17.03,150.07,8.01,13.03,140.06,8,0
08081081007,08,081,081007,88.72,404.46,15.08,9.09,81.71,409.46,18.15,89.78,402.41,19.12,3.01,83.72,408.41,20.16,73.68,387.19,24.19,6.03
08081081008,08,081,081008,37,118,1,0,42,113,3,42,107,7,1,36,112,7,38,112,5,2
08081081009,08,081,081009,131.7,368.15,15.96,3.99,121.72,366.15,22.95,130.7,360.17,17.96,3.99,120.72,371.14,21.95,118.73,343.21,24.94,4.99
08081081010,08,081,081010,8.12,83.74,2.03,0.01,5.13,83.72,3.03,6.13,84.73,1.01,0,7.12,82.72,1.02,7.13,71.68,5.03,0
08081081011,08,081,081011,79,308,10,5,74,308,15,91,291,11,4,84,299,15,86,277,12,3
08081081012,08,081,081012,71,176,11,5,69,184,9,76,181,7,0,70,184,11,68,174,7,3
08081081013,08,081,081013,77,170,11,1,66,178,13,68,181,8,1,68,176,12,58,164,13,6
08083083001,08,083,083001,88.14,321.28,9.01,1,95.12,313.28,9.01,97.12,303.29,12.01,1,96.12,304.28,12.01,90.12,286.26,9.01,3
08083083002,08,083,083002,750,881,49,11,722,873,50,715,897,41,9,715,869,55,685,809,55,20
08083083003,08,083,083003,382.88,961.52,22.72,4.26,370.41,937.43,30.76,372.17,938.67,21.72,5.13,365.3,929.17,32.98,348.11,871.68,36.94,8.2
08083083004,08,083,083004,246,486,18,7,236,485,26,237,480,22,2,238,481,19,229,442,29,4
08083083005,08,083,083005,444,529,29,5,421,527,33,417,533,35,4,408,524,40,396,491,37,11
08083083006,08,083,083006,932.54,801.17,41.55,12.24,888.39,793.88,54.84,901.06,812.79,25.99,6.18,885.21,788.57,60.17,833.81,733.11,67.56,22.44
08083083007,08,083,083007,395.18,954.97,31.96,11.62,373.86,951.09,33.9,363.22,961.74,31.96,5.81,369.02,939.47,43.58,360.3,873.61,41.65,8.72
08083083008,08,083,083008,112,25,14,6,117,29,12,114,23,15,5,113,27,15,117,27,9,3
08083083009,08,083,083009,377.53,849.94,24.45,10.76,370.69,837.23,37.17,356.02,833.31,44.01,7.82,362.86,823.53,51.84,345.26,802.99,24.45,19.56
08083083010,08,083,083010,363.92,501.89,28.99,8,351.92,497.89,38.99,362.92,486.9,28.99,9,349.93,492.89,36.99,335.93,461.9,41.99,17
08083083011,08,083,083011,310.8,621.23,21.31,11.11,284.6,626.19,28.33,293.49,616.3,24.31,6.06,281.55,613.08,30.42,270.47,575.45,31.4,16.08
08085085001,08,085,085001,253,565,21,6,239,564,19,247,562,20,2,226,563,23,243,520,30,4
08085085002,08,085,085002,231,615,12,5,218,615,16,212,623,18,2,211,621,21,212,589,18,4
08085085003,08,085,085003,423.57,459.43,26.62,8.17,388.64,483.25,40.89,396.06,470.89,38.21,5.87,375.18,484.97,46.97,388.34,446.96,33.49,12.75
08085085004,08,085,085004,365,410,27,14,363,415,23,361,411,20,6,343,417,25,342,368,29,18
08085085005,08,085,085005,81.28,459.58,8.05,3.11,69.07,466.69,13.14,80.08,447.82,17.09,2.02,83.06,444.84,13.11,83.15,424.61,17.09,4.07
08085085006,08,085,085006,260.83,461.82,18.04,8.01,237.71,474.91,27.06,251.75,473.86,10.05,3.01,234.72,488.86,14.08,238.69,443.74,24.06,3.01
08085085007,08,085,085007,208,265,21,3,193,279,22,200,271,19,2,198,273,22,189,255,28,5
08085085008,08,085,085008,24.42,194.22,6.04,1.02,21.37,189.26,8.06,22.42,191.16,6.09,0.01,21.44,194.13,6.07,25.43,184.03,7.09,2.02
08085085009,08,085,085009,329.14,483.32,25.01,14,303.13,514.32,23.02,311.14,508.31,16.02,5,311.14,501.31,24.02,304.13,469.3,28.01,13
08085085010,08,085,085010,19,66.15,4,1,21.99,67.14,2.01,18.99,67.15,3,1,20.99,63.16,6,20,58.15,4,1
08085085011,08,085,085011,47.23,92.5,5.01,0,42.2,91.53,6.02,46.21,89.51,5.01,1,46.2,87.51,6.02,40.19,87.48,4.02,3
08085085012,08,085,085012,182.12,601.16,25.21,5.11,165.88,612.44,26.25,155.92,618.31,26.28,1.04,166.84,608.31,29.36,156.89,576.99,34.34,9.07
08085085013,08,085,085013,172.18,507.64,15.83,7.92,154.37,530.4,15.83,151.4,524.47,19.79,2.97,148.43,521.5,25.73,150.41,500.72,25.73,4.95
08085085014,08,085,085014,197,285,12,4,179,308,11,182,298,11,3,176,300,13,178,279,15,3
08085085015,08,085,085015,3,11,0,0,2,12,0,3,11,0,0,3,11,0,2,8,2,0
08085085016,08,085,085016,54.3,190.05,2.91,3.88,45.57,194.9,6.79,47.51,195.87,5.82,0.97,47.51,195.87,5.82,50.42,185.21,5.82,2.91
08085085017,08,085,085017,237.94,483.75,14.68,7.26,210.96,508.03,14.55,217.02,498.26,20.39,2.03,216.6,492.23,21.55,211.14,466.66,25.58,3.23
08085085018,08,085,085018,237,600,10,7,216,602,23,211,607,16,4,211,607,17,208,562,24,4
08085085019,08,085,085019,208,545,16,1,184,558,18,195,540,18,7,189,546,27,184,493,35,6
08085085020,08,085,085020,273.11,613.93,21.03,5.01,253.08,627.95,31.04,264.11,603.93,37.03,6,263.09,609.94,35.04,256.1,590.88,28.04,4.01
08085085021,08,085,085021,226.86,625.87,18.22,13.33,197.26,653.91,23.91,215.57,631.38,24.76,6.26,208.56,637.07,32.16,206.23,601.34,28.51,8.59
08085085022,08,085,085022,217.42,488.97,12.84,8.26,190.82,505.48,18.35,195.4,506.4,6.42,6.42,196.32,509.15,13.76,188.98,466.95,21.1,3.67
08085085023,08,085,085023,327.57,672.56,26.07,5.41,295.05,705.54,22.86,325.15,675.89,13.61,2.05,304.49,676.84,33.86,304.78,628.4,25.91,12.36
08085085024,08,085,085024,335.49,443.69,19.25,7.33,307.99,479.44,15.58,309.83,485.85,11,0.92,297.91,484.94,15.59,285.08,440.94,16.5,6.42
08085085025,08,085,085025,316.52,692.71,17.1,3.73,271.28,728.08,22.58,284.64,711.22,18.51,2.57,274.76,708.48,28.14,264.13,664.82,24.82,5.31
08085085026,08,085,085026,275,542,16,5,255,550,19,260,547,10,3,251,551,13,254,499,26,5
08085085027,08,085,085027,215.57,414.7,24.17,14.5,200.1,439.83,23.2,192.37,442.73,28.03,3.87,195.27,435.97,32.87,190.43,414.7,29,9.67
08085085028,08,085,085028,133.45,675.95,19.92,8.96,113.54,689.88,29.86,132.43,672.98,26.88,1.99,121.5,678.94,32.85,127.46,641.11,27.88,5.98
08087087001,08,087,087001,211,1065,43,18,222,1046,49,235,1046,29,7,227,1045,37,204,993,47,23
08087087002,08,087,087002,86.7,424.6,10.23,7.11,85.59,429.63,10.25,94.81,415.49,10.21,3.03,89.75,418.34,13.39,82.49,404.28,12.29,4.14
08087087003,08,087,087003,159,422,12,11,179,411,14,169,414,18,3,168,410,19,165,399,21,9
08087087004,08,087,087004,138.33,545.35,19.9,6.97,141.31,536.39,22.89,148.28,539.37,13.93,2.99,141.31,541.36,15.92,128.38,519.47,24.88,9.95
08087087005,08,087,087005,166.84,448.26,17.55,9.75,164.84,453.15,15.64,167.79,435.62,25.33,3.9,169.75,438.52,22.42,154.11,420.96,23.4,11.69
08087087006,08,087,087006,281,368,24,11,266,386,18,283,364,26,2,272,376,25,263,347,25,9
08087087007,08,087,087007,180.67,262.65,11.1,7.03,176.69,264.61,16.11,186.72,250.63,19.07,7.01,187.69,246.64,23.08,183.62,240.53,10.12,9.05
08087087008,08,087,087008,180,237,15,11,190,231,22,187,234,14,6,191,233,17,177,226,18,5
08087087009,08,087,087009,244,303,26,10,240,311,26,255,303,13,6,244,311,21,233,284,28,7
08087087010,08,087,087010,213,417,27,7,207,424,20,222,402,16,9,221,411,15,199,394,18,11
08087087011,08,087,087011,200.13,671.66,16.36,9.2,183.18,680.73,28.23,193.2,672.32,19.54,3.09,197.22,667.43,19.47,169.99,646.09,24.47,8.26
08087087012,08,087,087012,34.17,177.68,0.98,2.93,29.28,179.64,3.9,36.12,173.78,2.93,0,31.23,175.73,5.86,27.33,172.8,5.86,3.9
08087087013,08,087,087013,51.09,299.48,4,4.01,52.08,294.48,6.01,55.1,290.47,8.01,1,54.08,284.47,15.02,55.07,275.46,6.02,5.01
08087087014,08,087,087014,171.84,316.72,17.98,11.99,172.84,318.72,14.99,200.82,285.75,19.98,3,180.83,307.73,16.98,167.85,291.74,11.99,11.99
08087087015,08,087,087015,158.16,361.29,13.02,11.01,165.16,355.3,21.01,173.19,348.27,15.02,2,163.17,350.29,22.02,154.16,340.27,15.01,12.01
08087087016,08,087,087016,145.41,442.1,19.04,14.02,144.4,445.11,20.04,158.41,422.07,27.06,3.01,147.42,437.07,23.06,146.38,413.03,16.06,12.03
08087087017,08,087,087017,223.75,572.89,20.02,11.06,207.64,589.93,13.09,221.79,563.8,17.06,1,210.68,576.85,15.13,197.6,543.78,23.13,8.09
08089089001,08,089,089001,265.04,390.04,17,13,246.04,415.04,18,272.04,386.04,21,3,246.04,411.04,21,249.04,385.04,11,9
08089089002,08,089,089002,133.62,207.53,9.69,10.57,115.32,232.54,14.43,148.83,202.84,7.82,1.97,129.58,220.97,9.84,125.87,216.96,5.91,6.71
08089089003,08,089,089003,183.71,437.93,23.83,4.97,165.84,450.84,28.8,188.68,436.94,12.91,1.99,189.67,438.92,17.87,175.77,421.05,23.83,0.99
08089089004,08,089,089004,155.8,292.27,12.07,7.02,142.37,309.1,11.42,155.16,296.65,13.36,4.6,141.05,300.49,21.24,147.5,288.16,12.9,4.18
08089089005,08,089,089005,176.18,92.05,17.78,8.9,170.83,100.96,20.45,178.87,95.59,12.46,5.33,168.17,102.71,20.46,172.61,98.25,8.91,9.77
08089089006,08,089,089006,84,261,9,6,82,265,8,85,266,6,1,66,276,13,75,251,11,4
08089089007,08,089,089007,145.65,155.62,10.97,9.98,138.66,164.6,13.97,158.62,149.64,11.97,0,141.66,158.62,14.96,138.66,152.63,11.97,2.99
08089089008,08,089,089008,236,129,17,20,209,172,16,228,152,17,2,220,160,19,213,157,12,11
08089089009,08,089,089009,238.47,186.88,8.2,12.21,219.48,210.95,11.21,243.71,196.77,4.18,3.05,241.58,191.89,10.18,229.55,195.89,10.14,3.05
08089089010,08,089,089010,167.25,132.6,13.29,14.32,167.3,138.8,14.52,183.77,125.47,12.21,3.05,173.93,134.27,12.31,171.78,134.07,9.16,3.29
08089089011,08,089,089011,144.29,351.07,21.17,11.03,133.16,367.16,23.2,149.32,356.06,19.09,3.01,146.33,357.08,22.13,141.23,353.95,14.17,9.01
08089089012,08,089,089012,254,214,35,15,251,244,15,288,210,19,5,257,241,19,236,244,16,11
08089089013,08,089,089013,192,129,15,14,195,137,18,210,128,11,1,205,135,11,195,142,9,4
08089089014,08,089,089014,185.86,328.74,20.98,8.99,177.86,347.73,14.99,196.85,332.74,9.99,4,196.85,322.75,20.98,186.85,323.75,14.99,6.99
08089089015,08,089,089015,162.14,229.26,19.02,12.01,145.14,246.27,28.01,172.15,231.26,13.01,8,166.15,235.25,19.02,168.15,223.25,18.01,7.01
08089089016,08,089,089016,119.99,389.32,10.12,8.11,100.18,416.29,10.01,115.78,394.33,12.46,1.02,111.69,395.46,18.42,109.02,384.28,13.01,5.08
08089089017,08,089,089017,71.03,153.54,7.07,6.13,69.05,162.42,4.41,64.43,155.37,16.98,1.01,60.36,159.43,17.86,67.97,150.55,5.35,4.03
08091091001,08,091,091001,258,121,12,2,244,126,22,241,143,8,0,239,134,17,228,121,23,6
08091091002,08,091,091002,280,230,13,3,263,239,20,269,237,15,2,261,241,17,251,217,23,5
08091091003,08,091,091003,638,366,20,6,624,380,18,621,378,12,5,616,382,16,592,347,26,6
08091091004,08,091,091004,157,281,11,6,157,284,13,153,286,14,0,149,289,16,139,264,23,5
08091091005,08,091,091005,535,239,11,3,532,240,16,522,250,11,1,519,241,20,505,230,20,6
08093093001,08,093,093001,525.89,561.65,38.7,12.9,482.24,580.5,53.58,506.05,574.55,32.75,4.96,491.17,573.55,38.7,463.38,522.95,55.57,11.91
08093093002,08,093,093002,331.64,175.89,18.27,10.09,321.34,179.02,24.37,330.5,180.98,20.23,1.03,311.4,182.97,29.27,289.21,163.62,34.38,10.08
08093093003,08,093,093003,220.79,440.38,20.96,9.97,214.77,442.39,25.95,215.81,439.39,23.94,3.99,220.75,434.42,21.97,198.83,417.38,32.94,8.98
08093093004,08,093,093004,72.2,145.63,7.36,2.07,69.99,144.73,7.44,83.23,132.67,6.23,2.03,80.08,136.62,5.37,71.88,125.41,9.45,3.18
08093093005,08,093,093005,126.18,329.57,9.08,2.05,123.15,331.61,9.09,126.11,327.65,9.06,2.02,121.19,330.55,13.04,122.07,304.76,17.04,4.02
08093093006,08,093,093006,167.32,409.36,24.01,8.01,171.28,407.4,23.02,180.33,398.36,26.01,2,169.28,409.4,25,157.28,393.36,24.03,6.01
08093093007,08,093,093007,207.99,459.58,19.18,4.08,200.91,453.61,25.24,213.01,449.53,23.21,2.03,207.89,438.61,32.21,183.88,434.4,30.18,14.07
08093093008,08,093,093008,226.87,330.02,25.21,4.94,212.36,336.76,31.06,228.82,332.83,16.53,1.95,218,329.13,26.27,204.47,314.3,32.07,12.63
08093093009,08,093,093009,190,271,18,4,181,272,26,203,258,13,3,194,260,20,180,256,28,3
08093093010,08,093,093010,390.78,491.73,40.98,5,366.8,508.72,43.98,363.8,511.72,27.98,9.99,360.8,497.72,45.97,352.8,474.74,47.97,14.99
08093093011,08,093,093011,231.85,466.72,18.3,9.95,223.42,467.92,24.36,233.68,461.95,15.12,2.1,214.86,471.72,25.05,208.42,440.73,28.41,11.03
08093093012,08,093,093012,471.08,760.8,46.68,18.13,437.69,789.98,54.84,459.13,771.87,35.44,8.05,450.85,770.77,54.7,433.48,739.38,54.86,13.34
08093093013,08,093,093013,484.21,611.11,37.48,9.91,451.74,622.9,48.33,478.34,616.95,24.69,7.87,464.42,617.05,32.63,432.94,579.45,56.23,14.83
08095095001,08,095,095001,57.22,264.78,11.02,8.01,65.23,257.76,7.02,63.24,264.74,5.02,2.01,61.21,262.77,5.02,51.19,246.73,4.02,0.01
08095095002,08,095,095002,7,70,3,0,7,69,2,6,72,0,0,5,72,1,6,65,2,1
08095095003,08,095,095003,54.55,170.57,1,1,53.57,159.68,4.95,53.57,161.66,4.96,0,54.55,156.71,8.92,47.62,145.8,3.97,1.98
08095095004,08,095,095004,90.8,317.34,7.98,4.99,91.79,308.37,8.98,96.78,301.38,7.98,2.99,84.81,315.35,6.99,78.82,296.39,7.99,3.99
08095095005,08,095,095005,25.98,140.88,1,1,18.98,143.88,4,23.98,143.88,2,0,16.99,147.87,4,17.98,133.89,5.99,1
08095095006,08,095,095006,55,235,9,5,52,238,11,62,235,4,2,60,232,7,59,223,5,2
08095095007,08,095,095007,66,270,9,6,74,261,9,83,252,10,3,71,260,13,74,233,8,7
08095095008,08,095,095008,40.45,114.43,3,5,45.43,116.32,1.05,45.43,114.34,2.04,1,40.45,117.29,2.08,40.38,107.2,2.03,2.02
08097097001,08,097,097001,704.01,239.37,13.21,1.89,690.81,225.25,27.33,682.34,245.98,12.25,4.71,655,262.95,15.08,642.74,213,22.63,6.6
08097097002,08,097,097002,639.54,230.83,25.98,4,626.55,231.83,26.98,625.55,246.82,6.99,5,600.57,262.81,10.99,585.58,217.84,32.98,5
08097097003,08,097,097003,672.82,176.14,20.94,4.96,661.77,173.04,24.03,656.72,188.1,11.02,3.02,619.73,208.14,21.93,599.82,166.96,29.94,7.99
08097097004,08,097,097004,673.64,200.3,12.95,1,661.68,203.29,7.97,657.7,209.27,5.98,1.99,617.84,237.17,7.97,611.86,197.31,14.95,3.99
08097097005,08,097,097005,668.58,236.16,16.73,3.11,646.87,237.4,23.49,658.39,242.55,12.67,1.26,624.95,259.42,20.84,605.23,229.75,28.23,5.37
08097097006,08,097,097006,1079.17,385.56,24.65,8.21,1053.81,380.06,45,1040.17,420.2,16.5,4.22,1000.12,434.9,31.93,973.67,370.77,48.64,4.58
08097097007,08,097,097007,1233.35,359.83,38.17,11.04,1186.36,379.67,55.17,1180.26,406.86,29.07,12.01,1174.85,396.1,43.19,1115.7,348.69,60.19,17.09
08097097008,08,097,097008,416.9,149.81,8.38,2.79,412.15,143.45,13.03,403.88,158.22,6.52,2.79,402.94,154.52,12.07,384.4,139.68,8.45,7.4
08097097009,08,097,097009,725,211.46,11.97,7.98,685.12,215.44,25.93,688.11,227.41,14.96,5.98,667.17,227.41,23.94,631.27,198.48,29.93,8.97
08097097010,08,097,097010,431,164.54,11.03,3.02,412.88,159.56,21.07,413.89,167.59,12.04,3.02,404.83,166.59,17.06,382.73,140.52,27.07,4.03
08099099001,08,099,099001,61.53,119.94,5.45,1.56,59.19,121.5,3.89,65.42,117.6,2.34,1.56,62.31,120.72,2.34,60.75,112.93,2.34,3.89
08099099002,08,099,099002,34.01,166.28,3.5,3.47,32.32,166.19,5.21,34.06,164.48,5.22,0,32.21,167.04,3.58,29.57,163.53,2.66,0.9
08099099003,08,099,099003,76.93,157.85,3.95,3.92,80.79,152.94,2.03,85.65,151.96,4.94,0,72.96,154.86,5.96,70.95,145.11,3.96,0.05
08099099004,08,099,099004,75.01,157.96,3.81,3.77,70.23,161.71,9.38,73.01,157.98,6.61,0.95,69.4,156.89,11.28,62.77,153.99,9.4,2.82
08099099005,08,099,099005,145.62,197.76,17.42,7.28,139.72,215.28,12.95,158.49,194.59,13.72,4.57,154.65,193.68,16.87,143.02,197.69,11.82,4.52
08099099006,08,099,099006,41.99,251.98,3.63,3.61,34.9,265.3,0.04,40.33,255.47,3.64,0.01,35.73,257.28,1.87,38.36,238.5,2.73,0.9
08099099007,08,099,099007,65,285,12,4,55,299,8,72,285,5,0,65,286,14,64,267,11,3
