GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRNEW,G18USSDKLO,G18USSMSCH,G18USSGOVE,G18USSOWRI,G18GOVRJOH,G18GOVDWAL,G18GOVMWRI,G18GOVLWEL,G18GOVOWRI,G18SOSRHOW,G18SOSDSIM,G18SOSIDEN,G18SOSOWRI,G18AUDRMYH,G18AUDDBLA,G18AUDMFOR,G18AUDLDOC,G18AUDOWRI,G18ATGRWAR,G18ATGDELL,G18ATGMJOH,G18ATGOWRI
27081000060,27,081,000060,55.2,26.9,1,0.1,0,58.9,22.4,1,0,0.9,56.3,22.2,3.8,0,53.8,24.6,2.1,2.7,0,58.1,20.4,3.7,0
27081000065,27,081,000065,25.8,43.1,1,1,0,29.7,40.2,1,0,0,34.5,29.7,5.7,0,37.3,26.8,2.9,1.9,0,36.4,30.6,3.8,0
27081000070,27,081,000070,36.8,37.8,0,0,0,42.8,30.8,1,1,0,47.7,22.9,5,0,48.7,21.9,2,3,0,47.7,25.9,2,0
27081000075,27,081,000075,26,36,2,0,0,38,24,2,0,0,33,30,1,0,37,24,3,0,0,36,23,5,0
27081000080,27,081,000080,51,40,1,0,0,57,34,1,0,0,58,26,6,0,63,23,2,2,0,62,23,3,0
27081000085,27,081,000085,30.2,28.5,0.9,0,0,36.2,22.4,0.9,0,0,37.1,18.1,0.9,0,32,21.5,0.9,0.9,0,34.5,19.8,0.9,0
27081000090,27,081,000090,42,55,1,0,0,45,52,1,1,0,47,45,4,0,47,45,2,0,0,54,40,1,2
27081000095,27,081,000095,232.1,218,9,0,0,251.1,196,7,4,0,254.1,174,27,0,256,176,17,6,0,261.1,169,18,0
27081000100,27,081,000100,30,17,1,0,0,31,15,1,1,0,30,16,2,0,29,16,1,2,0,30,16,2,0
27083000005,27,083,000005,60,44,1,0,0,74,27,3,0,0,80,18,3,0,85,13,5,0,0,84,15,4,0
27083000010,27,083,000010,132.3,134.1,11.1,4,0,148.9,116.4,11.1,3,0,158.9,100.3,17.2,0,155.8,98.1,16.3,5,0,159.8,98.2,17.4,0
27083000015,27,083,000015,67,51,1,1,0,84,31,3,1,0,79,36,2,0,82,32,3,1,0,81,32,6,0
27083000020,27,083,000020,63.2,59.2,2,3,0,79,46.4,2,0,0,78,41.5,6.9,0,78,38.5,3,5.9,0,85.9,32.6,4.9,0
27083000025,27,083,000025,195.7,259.6,13.7,3.9,0,253,206.1,8.9,3.9,0,247.4,197.2,19.5,0,253.2,190.3,15.7,9.7,0,269.8,177.7,24.5,0
27083000030,27,083,000030,36.9,42.9,1,0,0,44.9,33.9,2,1,0,40.9,36.9,4,0,44.9,32.9,2,2,0,44.9,29.9,6,1
27083000035,27,083,000035,46,35.3,2,1,0,56.7,24.6,1,2,0,52.8,22.6,6.8,0,55.7,21.6,3,2,0,64.5,15.8,3,0
27083000040,27,083,000040,111.9,69.6,3.4,0.1,1,126.5,50,3.5,1.1,0,133.4,39.9,3.7,0,127.9,40.1,4.9,4.1,0,129.9,33.5,12.6,0
27083000045,27,083,000045,6.1,6.9,0,0,0,6.3,6.7,0,0,0,6.3,6.5,0.1,0,6.2,6.6,0.1,0,0,6.3,6.6,0.2,0
27083000050,27,083,000050,17.1,15.1,2,0,0,18.1,13.1,1,0,0,20.1,13.1,1,0,16.1,13.1,3,2,0,16.1,15.1,2,0
27083000055,27,083,000055,69.2,88.8,6.9,0.1,0,82.8,74.2,6,1,0,84.2,67.4,10.2,0,92.7,55.2,13,2,0,90.5,55.4,17,0
27083000060,27,083,000060,86.2,53.6,0.1,1.9,0,109.6,31.2,2,0,0,94.2,35,7.9,0,108.8,25.1,4,2,0,103,30,5.1,0
27083000065,27,083,000065,56.2,27.3,1,0,0,60.4,22.1,0,1,0,58.5,22,3,0,61.6,19.9,0,3,0,65.6,15.9,2,0
27083000070,27,083,000070,222.4,190.1,4.5,3,0.1,253.2,157.7,3.7,5,0.1,254.3,150.7,10.7,0.1,259.8,140,9.3,5.9,0.1,262,139.8,13.8,0.2
27083000075,27,083,000075,50.3,50.5,2.3,0.1,0,65,35.9,2.1,0.1,0,66.6,33.8,1.5,0,66.8,32.6,2.3,0.3,0,68.2,31.3,3.5,0
27083000080,27,083,000080,79.5,66.6,2.9,1.9,0,93.1,51.9,4.9,1,0,94.1,46.1,8.8,0,96,47,6.8,1,0,98,44.1,7.8,0
27083000085,27,083,000085,141.5,88.4,0.1,0.1,0,148.9,81.1,0.1,0,0,142.9,72.9,8.2,0,151.9,73,1.2,0,0,154,62.9,9.2,0
27083000090,27,083,000090,68.6,32.5,0,1,0,77.7,22.4,1,1,0,77.7,19.4,3,0,77.7,17.4,3.1,3,0,86.7,15.3,0.1,0
27083000095,27,083,000095,561,768.8,45.3,13.5,1,654,665.1,54,13.6,1.9,666.5,626.6,70.4,1.9,693.5,562.8,89.7,23.2,1.9,703.2,580.1,90.7,3.9
27083000105,27,083,000105,823.7,962.4,36.4,13.4,1,958.5,820.9,34.5,16.3,0,1003.2,735.1,68,0,1022.4,688.2,70.7,26.8,0,1042.4,692,82.3,1
27083000115,27,083,000115,657.7,774.8,48.4,11.9,1,735.4,694.8,43.4,18,1,759.1,635.4,78.1,1,777.9,609.4,56.4,28.9,1,781,606.2,84.4,2
27083000125,27,083,000125,277,281.7,17,6,0,317.3,237.4,17,11.1,0,329.2,209.4,32.2,0,328.3,204.4,28,11.1,0,335.5,206.2,34,0
27083000130,27,083,000130,46.3,34.5,0,0,0,51.4,27.4,1,1,0,51.4,26.4,2,0,55.4,23.3,1,1,0,58.4,19.4,3.1,0
27083000135,27,083,000135,50.8,52.7,0,0,0,57.6,44.9,0,1,0,60.5,39,2,0,63.4,37.1,1,1,0,63.4,37.1,1,1
27083000140,27,083,000140,79.7,38.9,1.9,0,0,90.1,26.6,1.9,0.9,0,89.1,24.7,2.8,0,88.2,20.9,4.7,0.9,0,87.2,22.8,6.6,0
27083000145,27,083,000145,72.3,62.3,4,2,0,90.3,44.3,5,1,0,91.3,46.2,4.1,0,88.3,44.2,7,2.1,0,89.4,42.1,10,0
27083000150,27,083,000150,37.9,22.1,0,0,0,42.7,17.3,0,0,0,42.7,13.5,2.9,0,39.8,15.4,2.9,1,0,40.7,15.4,3.8,0
27083000155,27,083,000155,86,58,1,2,0,100,43,1,0,0,99,44,3,0,104,40,1,1,0,103,38,4,0
27083000160,27,083,000160,64,38,1,1,0,76,27,1,0,0,72,28,3,0,74,27,3,0,0,74,28,2,0
27083000165,27,083,000165,18,45,2,0,0,21,41,3,0,0,26,35,3,0,25,32,7,1,0,23,33,8,0
27083000170,27,083,000170,306.7,401.5,16,6,0,354.6,332.6,32,7,0,367.6,315.6,36,0,379.6,297.7,34,11,0,368.6,302.6,50.9,1
27083000180,27,083,000180,52,49,0,0,0,59,40,0,0,0,64,29,3,0,66,27,2,2,0,65,31,3,0
27083000185,27,083,000185,57,68,3,1,0,78,49,1,1,0,82,41,2,0,83,39,3,0,0,83,42,2,0
27085000005,27,085,000005,319,247,9,1,0,370,188,11,4,1,380,169,17,1,372,166,13,10,1,381,164,21,0
27085000010,27,085,000010,286.6,180.4,7,2.3,0,331.6,127.6,8.3,4.9,0,335.5,110.2,17,0,323.2,101.5,19.9,10.1,0,343.6,97.3,20.4,0
27085000015,27,085,000015,12,26.5,0.9,0,0,18.4,19.2,0,1.8,0,20.2,16.4,1.8,0,15.7,17.4,2.7,1.8,0,19.3,11,9.1,0
27085000020,27,085,000020,123.2,128.9,6.6,0.9,0,158.3,83.4,10.4,1.9,0,160.2,79.6,14.2,0.9,147.9,85.3,15.2,5.7,0,154.5,77.7,19,3.8
27085000025,27,085,000025,107,92,6,0,0,135,66,2,0,0,137,57,8,0,131,61,5,3,0,133,59,10,0
27085000030,27,085,000030,277.9,262.8,12.1,4,0,316.8,213.1,18.2,5.9,0,333.7,190.9,24.2,0,324.7,181.9,29,9.3,0,342.4,171.5,36.9,0
27085000035,27,085,000035,227,272,18,5,0,271,224,14,10,0,285,194,26,1,274,188,32,12,0,292,180,40,4
27085000040,27,085,000040,262.4,287.2,6.2,1.1,0,310.3,224.3,11.3,8,1,330.4,196,24.4,1,316.3,196.9,21.3,12.2,2,321.4,202.1,26.3,1
27085000045,27,085,000045,260.9,206.5,14.6,6.8,0,295.2,152.9,22.4,17.4,0,305.9,146.9,30.1,0,295.3,129.5,41.7,13.7,1.9,309.8,133.4,36.9,3.9
27085000050,27,085,000050,150.4,91.6,5.6,1.9,0,174.2,66.6,8.3,0.1,0,178.1,58.1,10.3,0,175.3,54.4,9.5,6.4,0,176.6,59.4,9.7,0
27085000055,27,085,000055,247.7,184.1,11.6,3.2,0,289.7,133.2,13.1,6.4,0.1,301,115.8,19.6,0.1,288.6,108.9,22.2,13.1,0,310.1,100.9,25,1.8
27085000060,27,085,000060,203.5,147.6,5.2,2.4,0,238.1,111.6,5.1,4.7,0,245.3,89.1,19,1,241.6,95.9,7.6,8,2,247.8,93.2,15.3,0
27085000065,27,085,000065,265.3,172.1,4.6,2.2,0,316.6,121,3.9,3.7,0,310.1,111.7,18.2,0,314.7,99,11.7,10.6,0.1,321.3,95.1,21.5,1.1
27085000070,27,085,000070,818.6,848.1,49.9,17.6,0,967.8,686.1,49.9,22.5,1,973.8,661.3,86.3,0,957.1,611.6,99.8,39.3,0,998.3,608.5,109.7,1
27085000075,27,085,000075,792.5,870.3,41,16,1,936.6,699.2,49,27,1,951.6,661.1,75,4,926.6,628.1,83,46,3,971.6,615.1,103,7
27085000080,27,085,000080,909.6,982.1,52.9,11.8,2,1071.2,806.8,49.9,22.5,3.9,1099.6,748,80.3,2.9,1090.7,688.3,94,40.1,2,1133.8,676.6,103.8,8.8
27085000095,27,085,000095,341.9,215.8,7,2,0,391.6,165.1,7,2,0,393.6,154.1,12.9,0,381.7,145.2,17.9,12.9,0,408.5,131.3,16.9,1
27085000100,27,085,000100,369.4,283.6,15,4.7,0,417.4,213.4,25.7,12.1,0,435.5,191.8,33,0,419.8,177.5,35.1,18.9,0,437.4,179.7,46.6,0
27085000105,27,085,000105,193.9,113.7,4.1,0.2,0,221.3,85,2.1,3.5,0.1,229.9,69.8,8.7,0.1,227.7,65.5,7,4.8,0,225.6,68.3,11.2,0.2
27085000110,27,085,000110,92,57,3,0,0,107,42,3,0,0,105,42,4,0,105,38,5,1,0,102,40,6,0
27085000115,27,085,000115,77.8,54.1,5.9,0,1,89.6,37.4,6.9,3.9,0,96.5,32.5,8.9,0,92.5,27.6,8.9,7.9,0,97.5,25.6,12.8,0
27085000120,27,085,000120,167.1,125.3,6.2,1.8,0,194.7,94.2,6.2,3.6,0,202.7,79.1,14.2,0,191.1,73.8,21.3,3.6,0,205.3,74.7,14.2,0
27085000125,27,085,000125,60,31,5,0,0,74,18,4,0,0,75,19,1,0,70,19,5,0,0,76,13,5,1
27085000130,27,085,000130,156.2,186.5,11.2,3,0,198.6,127.6,18.7,6.1,0.9,202.3,128.1,19.2,0.9,189.3,118.3,30.5,10.4,0,196.6,120.4,31.8,0.2
27085000135,27,085,000135,80,93,11,0,0,103,68,12,1,0,110,58,14,0,95,60,22,6,0,104,54,26,0
27085000140,27,085,000140,139.8,103.1,1.4,0,0,168.7,69.6,3.6,0.1,0,176.8,56.4,8.8,0,172.1,61.7,7.8,0.3,0,178.5,50.3,11,1.2
27085000145,27,085,000145,487.7,369.8,31.9,4,0,582.8,266.8,31.9,9,0,585.7,247.8,45.9,0,551.9,240.8,58.8,19,0,592.8,223.8,65.9,0
27085000150,27,085,000150,255.3,193.2,3.1,4,0,316.2,131.2,4.1,3,0,304.3,124.2,19.1,0,307.1,118.2,11.2,12,0,319.2,109.2,23.1,2
27087000005,27,087,000005,24,12,1,1,0,23,15,1,0,0,26,10,2,0,26,11,1,1,0,25,12,0,0
27087000010,27,087,000010,9.7,28.1,2.9,0,0,16.5,20.4,3.9,0,0,15.5,23.3,1.9,0,14.5,17.4,6.8,0,0,14.5,20.4,4.8,0
27087000015,27,087,000015,14.3,22.9,0.1,0,0,24.5,11.7,0.1,1,0,19.5,17.7,0.1,0,19.5,14.6,0.2,1,0,23.5,13.7,0.1,0
27087000020,27,087,000020,17,25,1,0,0,17,21,3,0,0,18,21,2,0,17,22,2,0,0,16,18,7,0
27087000025,27,087,000025,8,19,3,1,0,10,19,2,0,0,12,19,0,0,12,15,4,0,0,11,15,5,0
27087000030,27,087,000030,23,22,0,0,0,26,18,0,1,0,25,17,3,0,26,17,1,0,0,27,16,2,0
27087000035,27,087,000035,21.6,34.4,0,0,0,25.5,28.5,0,1,0,22.6,23.6,6.9,0,21.6,26.5,0,3,0,25.5,20.6,4.9,0
27087000040,27,087,000040,57.4,39.6,5,0,0,64.5,34.5,4,0,0,60.4,38.4,3.1,0,56.4,36.5,9,1,0,59.5,34.4,9.1,1
27087000045,27,087,000045,42,23.9,2.9,0.9,0,43.9,22,2.9,0.9,0,42,23.9,2.9,0,41,21,5.7,0.9,0,43.9,21,3.8,0
27087000050,27,087,000050,34,46,3,1,0,40,38,4,1,0,38,42,3,0,38,37,7,0,0,34,43,6,0
27087000055,27,087,000055,135,267.9,34,11.3,0,173.8,239.8,18.9,10.4,1,161.2,254.8,25.9,0.3,170.1,213.3,43.9,7,0,172.8,221.8,47.9,0
27087000060,27,087,000060,29,32,0,0,0,34,25,0,1,0,35,22,0,0,34,22,1,0,0,33,23,1,0
27087000065,27,087,000065,49,59,6,0,0,58,47,6,0,0,53,49,9,0,54,47,8,1,0,55,46,8,0
27087000070,27,087,000070,78,92.1,6,1.7,0,88.2,81.2,5.1,2.5,0,84.8,81.2,5.1,1.7,89.9,72.7,11.1,0,0,88.2,75.2,11.1,0
27087000075,27,087,000075,25.5,25.1,0.9,0.9,0,23.7,25,0.9,0.9,0,23.7,24.1,2.7,0,24.6,22.3,0.1,0.9,0,27.3,22.3,1,0
27087000080,27,087,000080,45,44,1,0,0,46,42,1,0,0,47,39,2,0,46,40,2,0,0,47,37,2,0
27087000085,27,087,000085,31,139.1,19.1,2,0,36.1,143.1,11.1,1,0,34,151.1,5.1,0,31,124,34.3,1,0,33.1,131,24.2,0
27087000090,27,087,000090,18,72,4,1,0,23,72,2,0,0,19,75,2,0,27,63,6,0,0,29,62,5,0
27087000095,27,087,000095,46.5,93.9,3.1,2.1,0,49.3,89,4.1,0.1,0,45.3,91.8,6.3,0,43.4,88.7,6.9,4.1,0,46.7,88.7,8,0
27089000005,27,089,000005,22,22,0,0,0,29,14,0,0,0,27,14,1,0,25,14,3,0,0,26,15,0,0
27089000010,27,089,000010,28,18,1,0,0,31,14,2,0,0,31,15,1,0,29,17,0,1,0,29,16,2,0
27089000015,27,089,000015,58,52.9,3,1,0,66,41.9,4,1,0,68.9,42.9,3,0,66.9,38,6,3,0,65,41.9,7,0
27089000020,27,089,000020,146.2,130.9,4,2,0,167.5,106.7,6,2,0,171.4,105.7,4.1,0,165.4,96.7,13,2,0,167.3,100.7,11.1,0
27089000025,27,089,000025,16,15,0,0,0,22,8,0,0,1,22,7,0,1,23,7,1,0,0,21,8,1,1
27089000030,27,089,000030,9,8,0,0,0,14,3,0,0,0,12,4,1,0,14,3,0,0,0,12,5,0,0
27089000035,27,089,000035,13,21,0,1,0,15,19,1,0,0,17,17,1,0,17,15,1,0,0,16,14,2,0
27089000040,27,089,000040,13,13,2,0,0,19,7,2,0,0,17,10,1,0,19,7,2,0,0,18,8,2,0
27089000045,27,089,000045,28.7,27.4,3,1,0,39.9,17.9,2.1,0,0,37.8,15.8,4.1,0,34.8,17.8,4.1,0,0,33.1,18.6,4.1,0
27089000050,27,089,000050,10,14,1,0,0,17,7,1,0,0,16,8,1,0,16,8,1,0,0,13,11,0,0
27089000055,27,089,000055,41,19,0,1,0,50,10,0,1,0,46,11,2,0,47,10,1,0,0,49,11,0,0
27089000060,27,089,000060,11,2,0,0,0,13,0,0,0,0,12,0,0,0,13,0,0,0,0,13,0,0,0
27089000065,27,089,000065,4,2,0,0,0,4,1,0,0,0,5,0,0,0,4,1,0,0,0,3,2,0,0
27089000070,27,089,000070,4,3,0,0,0,4,3,0,0,0,4,3,0,0,2,5,0,0,0,3,4,0,0
27089000075,27,089,000075,11,2,1,0,0,11,4,1,0,0,10,4,2,0,10,4,1,1,0,10,4,1,0
27089000080,27,089,000080,21,20,0,1,0,24,17,1,0,0,22,18,1,0,22,18,0,0,0,22,17,1,0
27089000085,27,089,000085,12.9,11.3,0.1,0.1,0,16.4,8,0.1,0,0,12.4,8.8,1.1,0,14.2,8.9,0.1,0.1,0,15.4,6.7,1.1,0
27089000090,27,089,000090,68,65,2,0,0,87,45,1,2,0,87,47,1,0,80,47,1,2,0,80,49,0,1
27089000095,27,089,000095,17,20,3,1,0,21,19,2,0,0,19,18,1,0,18,19,2,0,0,20,17,4,0
27089000100,27,089,000100,4,2,0,0,0,4,2,0,0,0,4,2,0,0,4,2,0,0,0,4,2,0,0
27089000105,27,089,000105,15,11,0,0,0,19,6,0,0,0,19,3,0,0,18,4,0,0,0,20,3,0,0
27089000110,27,089,000110,36.7,45,2.9,1.1,0,40.5,38.8,4.6,0.9,0,44,34.9,5.7,0,41,35.9,5.5,2,0,39.6,39.9,3.9,0
27089000115,27,089,000115,16,16,0,1,0,18,15,0,0,0,18,15,0,0,18,12,2,1,0,18,13,2,0
27089000120,27,089,000120,29,21,0,2,0,37,10,2,1,0,35,12,2,0,32,14,0,3,0,36,11,2,0
27089000125,27,089,000125,22,19,1,0,0,23,15,2,1,0,19,17,1,0,19,18,1,1,0,20,15,3,0
27089000130,27,089,000130,18,24,2,0,0,21,21,1,1,0,21,21,0,0,20,19,2,1,0,23,19,1,0
27089000135,27,089,000135,3,8,0,0,0,2,9,0,0,0,2,8,1,0,2,8,0,1,0,2,7,2,0
27089000140,27,089,000140,86.9,38.1,3,0,0,95,27.1,3,1,0,93,30,1,0,98,22.1,3,2,0,98,20.1,3,2
27089000145,27,089,000145,47,21,0,2,0,47,20,1,1,0,47,18,3,0,50,14,1,2,0,51,16,1,0
27089000150,27,089,000150,59.1,95.2,6.1,3.1,0,76.3,76.9,8.1,0.1,0,73.3,76.9,7.2,0,67.2,76.9,12.2,1.1,0,70.2,73.9,13.2,0
27089000155,27,089,000155,15.8,12.1,0,0,0,18.5,9.3,0,0,0,17.6,8.3,0.9,0,17.6,8.3,0,0,0,16.7,9.3,0.9,0
27089000160,27,089,000160,10,5,0,0,0,10,5,0,0,0,10,5,0,0,10,5,0,0,0,10,5,0,0
27089000165,27,089,000165,28,27,5,0,0,30,25,5,0,0,31,23,1,0,29,23,6,0,0,31,23,4,0
27089000166,27,089,000166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27089000170,27,089,000170,35,34,0,0,0,37,30,2,0,0,38,28,0,0,39,25,2,1,0,39,27,2,0
27089000175,27,089,000175,70.5,50.3,2,1,0,79.6,42.2,4,0,0,78.5,41.2,4,0,75.6,40.2,5,1,0,81.6,35.2,4,0
27089000180,27,089,000180,54.5,36.7,3,1,0,67.4,24.8,3,0,0,58.5,25.8,5,0,60.5,24.8,6,2,0,66.4,21.8,5,0
27089000185,27,089,000185,43.1,37,3,0,0,48.1,31,3,0,0,49.1,27,4,0,47.1,30,2,3,0,47.1,33,2,0
27089000190,27,089,000190,66.7,44.5,0,1.9,0,74.4,34.8,1.9,1.9,0,71.6,35.8,5.8,0,72.5,36.7,1.9,1.9,0,74.4,35.8,2.9,0
27089000195,27,089,000195,34.2,29.7,0.1,0.1,0,42.7,22,0.3,0.1,0,40.9,21.2,2,0,40.7,19.8,0.5,0.1,0,43.3,19.3,1.4,0
27089000200,27,089,000200,26.8,37.3,0.9,0.9,0,35.3,28,2.7,0.9,0,36.1,28.8,1,0,34.3,25.2,4.5,0.9,0,32.7,28.7,3.6,0
27089000205,27,089,000205,8,8,0,0,0,7,7,0,0,0,8,6,0,0,9,6,0,0,0,9,5,0,0
27089000210,27,089,000210,17,33,2,0,0,25,26,1,0,0,25,22,2,0,28,20,1,0,0,27,21,1,0
27089000215,27,089,000215,10,5,0,0,0,10,5,0,0,0,10,4,1,0,11,3,1,0,0,10,5,0,0
27089000220,27,089,000220,52.9,58.8,6.9,2.9,0,64.7,46.1,4.9,2.9,0,61.7,44.1,7.8,0,58.8,44.1,8.8,3.9,0,60.8,45.1,7.8,0
27089000225,27,089,000225,120.1,141.6,4.9,2,0,142.6,118.2,5.9,0,0,149.4,114.2,3.9,0,139.6,114.2,10.7,2,0,153.3,100.6,9.8,0
27089000230,27,089,000230,6,15,0,0,0,7,11,2,1,0,7,12,2,0,5,13,1,1,0,5,14,1,0
27089000235,27,089,000235,21.9,16.4,0.1,0,0,24.4,13.8,0.1,0,0,24.6,13.8,0.1,0,24.4,12.8,0.3,0,0,23.7,12.4,0.2,0
27089000240,27,089,000240,8,18,1,0,0,11,16,0,0,0,11,15,1,0,11,15,1,0,0,10,16,1,0
27089000245,27,089,000245,33.4,28.7,1.1,0.8,0,38.3,24.3,1.3,0.1,0,38.7,22.4,2.1,0,36.9,23.2,1.4,1,0,38.1,21.5,1.9,0
27089000250,27,089,000250,36,26.1,0,1,0,42,21.1,0,0,0,39.1,22.1,1,0,38.1,22,0,0,0,40,20.1,0,0
27089000255,27,089,000255,15,7,0,0,0,15,7,0,0,0,14,7,0,0,13,8,0,0,0,13,6,0,0
27089000260,27,089,000260,13,12,5,1,0,16,11,3,1,0,19,12,0,0,14,9,6,0,0,14,11,5,0
27089000265,27,089,000265,42.3,30.5,4,0.1,0,53.5,19.2,5.1,0.1,0,51.5,24.2,1.2,0,49.5,20.3,3.1,0.1,0,46.5,22.2,4.1,0
27089000270,27,089,000270,14,15,2,0,0,18,11,2,0,0,16,13,2,0,18,11,2,0,0,17,12,2,0
27089000275,27,089,000275,367.7,297.8,14.1,2.1,0,437,217.6,17.1,5,0,446.9,205.5,12.1,0,437,200.3,27.1,4.1,0,432.8,216.4,19.2,0
27089000285,27,089,000285,35.4,12.1,0.9,1.9,0,40,8.4,0.9,0,0,39.1,7.4,1.9,0,40,4.7,0.9,1.9,0,37.2,7.4,2.8,0
27089000290,27,089,000290,35.9,19,1,0,0,41.9,12,2,0,0,39.9,12,3,0,38.9,13,1,2,0,36.9,15,2,0
27089000295,27,089,000295,7.3,14.7,0,0,0,10.1,10.1,0.9,0,0,8.2,9.2,0.9,0,9.2,9.2,0.9,0,0,11.9,6.4,0.9,0
27089000300,27,089,000300,21,25,0,0,0,32,13,1,0,0,26,19,1,0,27,17,1,0,0,29,15,1,0
27091000005,27,091,000005,67,47,2,0,0,73,41,0,2,0,72,30,7,0,74,29,0,3,0,82,23,5,0
27091000010,27,091,000010,61.6,35.3,0,0,0,70.6,25.4,0,0.9,0,76.1,18.1,1.8,0,75.2,19.9,0.9,0,0,77,18.1,1.8,0
27091000015,27,091,000015,66,65,8,2,0,65,62,7,6,0,75,48,13,0,71,44,17,2,0,73,44,18,0
27091000020,27,091,000020,30.9,28.2,3.1,1,0,34.2,25,2.1,2.1,0,38.9,20.1,5.4,0,34.3,22.4,4.6,2.1,0,38.4,20.8,4.9,0
27091000025,27,091,000025,105,46,0,0,0,103,47,1,0,0,117,28,6,0,111,33,3,2,0,116,28,5,0
27091000030,27,091,000030,47,56,1,0,0,56,47,1,1,0,57,39,6,1,53,39,4,3,0,57,36,5,0
27091000035,27,091,000035,283.1,222.6,10.7,2,0,314.4,194.3,8.8,1,0,341.7,150.3,17.6,0,327,149.4,15.6,10.7,0,342.7,138.6,26.4,1
27091000040,27,091,000040,372.2,354.1,18,6,0,437.2,294.1,13,6,0,429.2,257.1,43,0,432.2,236.1,42,13,1,454.2,240.1,40,1
27091000050,27,091,000050,262.1,259.8,11.1,3,1,295.2,221.7,12,5,0,308.3,199.6,16.1,0,317.2,175.6,25.1,8,0,319.3,180.5,26.1,1
27091000055,27,091,000055,363.9,296.9,10,2,0,415.9,243.9,10,2,0,423.9,204.9,27,1,423.9,199.9,22,7,0,439.9,198.9,24,0
27091000065,27,091,000065,150,196,27,3,0,169,181,21,4,1,184,170,22,0,177,147,43,7,0,171,150,48,0
27091000070,27,091,000070,219,200,16,5,1,238,185,16,1,1,260,154,25,0,257,144,32,4,0,255,155,25,1
27091000080,27,091,000080,240.3,175.1,20.2,3.1,0,270.2,146.2,15.2,6.1,0,275.8,141.1,17.6,0,271.5,116.1,35.4,9.3,0,278.9,119.8,35.7,1
27091000085,27,091,000085,163.8,164.5,17.1,4,0,175.9,147.1,20.1,3.3,0,184.3,144.1,16.8,0,183.1,124.8,32.6,3.5,0,194.6,127.4,21.7,0.1
27091000095,27,091,000095,88.1,49.8,1,0,0,94.7,40.4,0,2.8,0,98.4,33.9,3.8,0,98.4,28.2,6.6,2.8,0,99.4,28.2,5.6,1.9
27091000100,27,091,000100,72.4,71.4,2,0,0,76.3,66.6,2,0,0,85,54,2.9,0,85.9,50.2,5.8,0,0,84,48.2,9.7,0
27091000105,27,091,000105,84,29,2,0,0,88,25,2,0,0,88,22,5,0,88,22,2,3,0,95,17,3,0
27091000110,27,091,000110,58.4,48.5,1,0,0,65.3,41.5,1,0,0,66.3,36.6,4,0,67.3,37.6,1,1,0,62.3,39.6,2,1
27091000115,27,091,000115,57.4,67.7,6,4,0,66.4,58.6,6,3.1,0,67.9,47.9,16.2,0,69.8,43.1,13.1,7,0,74,43.9,14.2,0
27091000120,27,091,000120,105,47.6,2.6,1.1,0,112.9,39.9,1.5,2.1,0,114.2,31.9,8.9,0,117,31.6,3,2.3,0,119.1,28.1,5.9,0
27091000125,27,091,000125,63,32,5,2,0,65,33,4,1,0,68,28,4,0,65,29,4,2,0,70,27,7,0
27091000130,27,091,000130,40.1,25.8,0.9,0,0,41.8,24,0.9,0.9,0,46.1,18.9,2.6,0,47.7,15.6,3.5,0.9,0,48.6,17.2,0.1,0
27091000135,27,091,000135,110,66,4,0,0,119,55,5,0,0,124,50,3,0,123,45,6,1,0,122,48,5,0
27091000140,27,091,000140,62,34,1,0,0,64,30,2,1,0,66,24,5,0,68,22,3,2,0,72,20,5,0
27091000145,27,091,000145,54.1,33.1,3,0,0,61.2,25.9,4,0,0,62.3,21.8,6.1,0,61.2,18.8,6,3.1,0,59.3,22.7,8.1,0
27091000150,27,091,000150,7,13,0,0,0,9,11,0,0,0,8,9,2,0,9,9,0,0,0,10,9,0,0
27091000155,27,091,000155,60,53,1,2,0,70,40,2,3,1,73,31,8,1,73,34,1,5,1,73,32,5,1
27091000160,27,091,000160,65.4,53.6,1,2,0,74.4,40.8,2,3.9,0,79.3,28.9,11.9,0,78.3,32.8,5,4,0,78.3,30.8,10.9,0
27091000165,27,091,000165,112,60.5,0.9,0,0,121,49.7,1.8,1.8,0,122.8,42.5,7.2,0,120.1,43.4,2.7,4.5,0,126.4,37,5.4,0
27091000170,27,091,000170,234,182.4,20.4,1.9,0,261.1,158.1,15.5,3.9,0,271.8,127.1,28.1,0,267,118.3,31,8.7,0,269.9,130.9,28.1,1
27091000175,27,091,000175,180,101,6,1,0,193,87,7,0,0,197,75,6,1,200,66,12,0,1,203,68,10,0
27091000180,27,091,000180,76,51,3,0,0,86,37,3,4,0,94,28,7,0,90,27,3,5,0,91,26,10,0
27091000185,27,091,000185,175.2,160.2,16,0,0,196.3,138.1,13,3,0,209.2,119.1,18,0,206.3,110.2,26,5,0,209.2,106.2,31,0
27091000195,27,091,000195,252,193,14,3,1,274,169,16,5,0,297,132,29,0,291,128,33,6,0,313,111,35,0
27091000200,27,091,000200,43,60,0,1,0,56,46,1,1,0,61,37,4,0,60,37,3,2,0,67,33,1,0
27091000205,27,091,000205,141,140.9,12,3,0,172.1,118.6,3.1,3,0,173.5,95.1,25.1,0,166.6,88,26.2,12,0,175.4,95.9,19.4,1
