GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSDDUC,G16USSRKIR,G16USSLMCM,G16USSGSUM,G16USSOWRI,G16COMDMEN,G16COMRMUN,G16COMLBAL,G16COMGCUR
17113001101,17,113,001101,116.13,314.82,28.23,6.05,3.03,117.22,318.68,19.19,15.16,0,104.06,337.9,14.18,10.08
17113001102,17,113,001102,155.51,354.88,35.89,1.99,6.98,161.49,342.92,28.91,19.94,1,156.51,362.85,19.94,8.97
17113001201,17,113,001201,88.32,221.44,23.37,2.11,4.04,80.23,223.59,19.26,13.15,0,84.95,221.89,15.19,9.13
17113001301,17,113,001301,196.69,380.46,46.69,9.93,3.97,179.8,405.3,34.77,15.89,0.99,175.83,427.15,22.85,7.95
17113001401,17,113,001401,317.26,595,55.36,12.11,10.11,289.03,619.03,42.38,28.26,1.03,249.43,680.46,29.48,20.32
17113001501,17,113,001501,192.85,412.79,45.96,10.99,3,167.87,422.77,48.96,21.98,1,150.88,456.75,36.97,12.99
17113001502,17,113,001502,254.56,502.48,49.9,10.56,11.54,227.05,526.38,35.37,35.11,1.28,216.78,550.64,32.53,18.25
17113001503,17,113,001503,157.01,287.09,36.21,3.45,9.46,135.46,323.09,20.78,12.98,1.74,127.64,330.99,15.57,13.83
17113001601,17,113,001601,47.97,112.93,8.99,2,0,40.98,114.93,8.99,4,0,30.98,123.93,9.99,2
17113001701,17,113,001701,101,284,26,5,2,96,291,19,18,0,104,289,18,16
17113001702,17,113,001702,89,376,35,4,8,95,389,27,8,1,91,409,14,12
17113001801,17,113,001801,178,457,47,9,14,184,468,26,17,0,143,509,20,21
17113001802,17,113,001802,251.07,427.01,36.14,7.61,12.36,227.3,427.96,35.19,29.48,2.85,173.09,494.54,22.82,25.68
17113001901,17,113,001901,23.98,66.94,0,2,0,21.98,66.94,4,0,0,12.99,72.93,2,4
17113002001,17,113,002001,177.08,335.88,42.35,8.66,6.74,175.16,346.46,26.95,19.25,3.85,163.61,367.64,26.95,15.4
17113002002,17,113,002002,166,395,37,1,5,147,424,27,11,1,129,450,24,8
17113002101,17,113,002101,135.03,374.07,33,4,3,142.02,366.07,34,12,1,129.01,390.08,23,11
17113002201,17,113,002201,199.85,459.11,37.52,10.73,11.9,178.55,505.58,17.86,17.27,0.3,156.31,537.83,12.23,12.92
17113002301,17,113,002301,100,425,28,5,1,116,380,32,20,0,95,426,21,6
17113002401,17,113,002401,396.08,712.09,81.26,13.05,15.02,345.99,813.23,43.19,18.09,2.01,286.97,879.35,28.13,16.04
17113002402,17,113,002402,191.59,394.83,30.12,5.26,9.5,165.5,431.55,20.82,8.25,0.01,147.12,454.01,16.68,9.14
17113002501,17,113,002501,197,515,47,9,3,206,498,42,12,1,185,528,33,14
17113002502,17,113,002502,222,549,50,9,1,229,548,47,16,0,212,562,39,20
17113002503,17,113,002503,199,345,33,4,15,182,372,24,9,3,144,413,21,11
17113002601,17,113,002601,289.97,527.71,52.38,5.94,11.93,290.55,559.81,20.75,11.86,0,234.32,612.12,13.86,15.78
17113002701,17,113,002701,17.58,97.64,2.93,0,0,15.62,92.76,4.88,2.93,0.98,12.69,98.62,2.93,2.93
17113002801,17,113,002801,134,296,53,13,8,135,320,36,19,0,128,349,22,10
17113002901,17,113,002901,39,111,2,0,0,39,106,8,1,0,35,110,5,1
17113003001,17,113,003001,354.28,212.6,44.71,11.22,4.29,312.91,249.12,33.56,18.36,1.01,301.5,257.37,27.67,18.37
17113003002,17,113,003002,827,327,72,33,15,773,394,51,38,3,737,402,54,41
17113003003,17,113,003003,445.7,238.23,42.77,18.11,17.34,426.42,281.03,31.43,18.26,2,370.4,317.88,28.48,26.31
17113003004,17,113,003004,238,237,35,8,11,228,264,23,11,3,212,277,21,14
17113003005,17,113,003005,234,232,26,8,3,206,264,18,10,0,189,281,13,15
17113003006,17,113,003006,214,256,17,4,13,211,283,7,3,1,141,336,10,4
17113003007,17,113,003007,457,311,51,24,13,421,372,36,19,1,384,399,40,18
17113003008,17,113,003008,1127,407,79,23,14,986,487,64,31,2,980,436,62,33
17113003009,17,113,003009,446,227,45,22,12,412,251,36,32,3,405,240,36,31
17113003010,17,113,003010,312,213,42,6,11,285,248,29,15,3,245,272,34,19
17113003011,17,113,003011,355,249,38,18,10,312,278,38,27,0,294,294,32,29
17113003012,17,113,003012,370,366,59,15,6,351,403,42,18,1,298,463,31,18
17113003013,17,113,003013,367.18,329.44,68.23,10.89,11.87,353.28,390.73,33.64,13.88,0,308.83,440.11,27.72,12.88
17113003014,17,113,003014,705,401,95,19,18,637,446,60,37,3,612,423,71,33
17113003015,17,113,003015,521,366,62,31,16,479,420,51,35,2,468,416,39,36
17113003016,17,113,003016,373,308,55,8,7,368,341,34,14,3,347,356,32,16
17113003017,17,113,003017,558,314,63,14,13,523,366,45,30,2,502,399,46,21
17113003018,17,113,003018,533.78,533.83,61.52,13.09,11.48,443.34,664.78,23.38,22.01,1.09,419.13,674.98,36.23,17.16
17113003019,17,113,003019,494,427,72,9,46,442,541,40,14,0,389,584,35,15
17113003020,17,113,003020,457.54,413.9,58.27,14.05,27.96,414.47,491.72,48.18,21.18,4,362.7,546.68,45.11,19.06
17113003021,17,113,003021,287,221,25,10,14,277,241,21,13,0,256,260,18,15
17113003022,17,113,003022,346,239,32,7,9,319,271,22,20,0,282,308,22,14
17113003023,17,113,003023,356.82,250.56,34.77,11.11,9.13,319.72,276.27,28.36,23.12,2,318.17,269.89,31.28,20.12
17113003024,17,113,003024,349.65,229.8,46.55,10.9,8.91,330.83,232.77,39.62,26.74,1.98,327.86,255.55,31.7,14.86
17113003025,17,113,003025,452.82,579.32,84.18,13.06,18.13,380.71,706.53,44.2,23.08,0.02,352.45,743.79,36.2,15.08
17113003026,17,113,003026,186.98,267.61,34.36,7.04,0.08,159.99,308.83,23.14,5.08,2,145.6,331.18,22.09,3.11
17113003027,17,113,003027,261,348,42,6,12,226,398,31,7,0,194,435,28,7
17113003028,17,113,003028,257.7,213.5,35.21,11.24,13.48,247.21,241.97,27.72,8.99,0.75,215.75,260.7,38.21,10.49
17113003029,17,113,003029,574,187,60,24,12,543,215,45,25,0,526,211,51,28
17113003030,17,113,003030,290,100,14,7,4,263,110,13,5,2,256,98,15,4
17113COB001,17,113,COB001,378,116,29,14,12,368,139,15,18,1,346,148,21,21
17113COB002,17,113,COB002,260.16,262.98,41.81,4.93,19.37,234.73,303.72,35.92,13.81,0.02,221.84,329.03,27.3,9.92
17113COB003,17,113,COB003,376.29,363.44,48.89,10.6,26.97,331.77,445.23,30.76,8.87,4.16,265.58,503.25,31.35,14.25
17113COB004,17,113,COB004,602,298,52,16,28,551,358,31,24,4,523,362,45,28
17113COB005,17,113,COB005,306.37,194.62,35.34,12.69,2.09,292.88,196.07,33.67,21.03,1,287.15,198.18,36.95,19.12
17113COB006,17,113,COB006,552,196,38,16,9,513,223,36,28,3,480,241,41,36
17113COB007,17,113,COB007,513.01,189.22,45.05,12.04,10.86,487.16,201.29,40.94,27.9,1.97,494.41,192.17,41.89,27.81
17113COB008,17,113,COB008,179.92,250.47,23.37,5.63,9.55,157.07,280.13,11.65,11.63,1.1,143.84,291.25,14.58,14.73
17113COB009,17,113,COB009,486,170,38,22,20,444,203,38,39,1,428,205,43,45
17113COB010,17,113,COB010,377.57,480.91,58.62,13.91,24.84,366.64,523.63,37.76,18.88,0.99,319.94,570.33,42.72,11.92
17113COB011,17,113,COB011,332.02,413.15,52.89,6.95,14.96,314.85,459.17,29.96,10.08,4.91,254.04,515.93,32.82,12.03
17113COB012,17,113,COB012,429.77,203.47,40.69,25.81,8.93,421.83,215.38,32.75,38.71,2.98,405.95,224.32,38.71,39.7
17113COB013,17,113,COB013,328.36,262.86,27.43,16.02,5.11,320.11,251.33,39.21,23.12,1,309.61,270.75,32.21,18.12
17113COB014,17,113,COB014,234.23,254.23,30.37,2.08,25.07,189.68,334.02,13.14,7.13,0.01,168.54,350.08,11.22,7.1
17113COB015,17,113,COB015,326.47,214.06,42.75,12.93,17.61,287.27,266.37,24.1,22.21,1.85,260.67,287.42,27.89,25.8
17113COB016,17,113,COB016,334,208,57,14,23,310,273,36,11,1,286,286,50,7
17113COB017,17,113,COB017,259.37,269.72,19.84,12.25,11.31,253.67,259.44,28.29,18.86,2.82,238.54,288.68,17.95,16.98
17113COB018,17,113,COB018,376.95,299.17,39.57,13.03,14.15,355.67,320.78,34.3,23.12,0.01,335.96,334.43,43.21,17.14
17113COB019,17,113,COB019,284.97,268.76,30.16,10.69,10.7,272.3,280.44,32.08,18.51,0,246.02,311.56,24.34,17.51
17113COB020,17,113,COB020,372.57,360.01,47.39,13.08,15.62,354.22,390.69,47.01,13.66,0.05,321.24,421.27,38.93,18.56
17113COB021,17,113,COB021,333.23,284.13,31.56,8.13,15.23,293.67,346.87,19.26,10.28,1.03,243.38,392.1,20.33,11.36
17113COB022,17,113,COB022,514,348,41,11,21,483,404,34,10,0,427,436,35,20
17113COB023,17,113,COB023,477,252,57,24,18,480,262,40,27,0,452,273,50,31
17113COB024,17,113,COB024,404,226,53,9,9,380,269,32,13,2,336,295,38,16
17113COB025,17,113,COB025,417.93,363.83,45.59,9.9,32.66,375.36,444.03,23.79,11.9,0.99,329.76,487.64,22.8,14.86
17113COB026,17,113,COB026,216.46,81.61,15.3,6.04,8.95,207.21,82.84,18.12,11.24,0,214.62,84.19,17.31,6.23
17113COB027,17,113,COB027,365.49,307.21,31.61,19.76,21.73,339.81,358.58,28.65,16.79,0,287.45,392.16,24.7,25.68
17113COB028,17,113,COB028,297,239,26,11,20,266,286,28,14,2,238,296,36,16
17113COB029,17,113,COB029,243.43,233.21,26.62,5.38,7.27,234.95,255.67,15.46,8.41,0.03,210.45,266.2,23.53,12.34
17113COB030,17,113,COB030,225.03,198.08,30.13,5.07,13.27,211.75,230.03,16.78,10.78,0.17,174.4,261.04,19.06,13.06
17113COB031,17,113,COB031,369.57,241.79,35.38,21.62,15.73,342.05,268.33,26.54,23.59,1.97,313.55,298.8,30.47,19.66
17113COB032,17,113,COB032,212.35,200.19,22.45,7.48,7.48,196.45,211.42,22.45,10.29,1.87,169.32,239.48,23.39,11.23
17113COB033,17,113,COB033,303,418,54,7,26,267,500,26,7,3,216,541,23,12
17113COB034,17,113,COB034,348.04,376.03,64,13,27,299.03,456.04,34,21,3,256.03,500.04,39,17
17113COB035,17,113,COB035,476.53,520.72,72.41,19.75,15.6,437.48,581.44,53.6,16.06,0.94,394.75,614.51,52.94,21.09
17113COB036,17,113,COB036,413.05,417.5,49.5,11.03,22.24,325.26,546.8,23.27,13.03,1,268.01,587.06,29.15,14.04
17113COB037,17,113,COB037,224.97,256.54,36.51,1.97,17.76,165.77,353.24,19.73,1.97,0,148,371.98,10.85,2.96
17113COB038,17,113,COB038,313.24,340.24,41.03,6.01,18.01,267.2,394.29,28.01,7.01,0,246.16,401.33,43.02,8.01
17113COB039,17,113,COB039,343.48,359.06,43.12,7.26,15.73,292.63,430.69,19.99,14.84,1.08,229.66,489.41,28.33,11.28
17113COB040,17,113,COB040,433.76,485.36,61.7,11.94,30.82,399.88,553.04,36.83,21.88,0.99,349.16,596.83,46.74,11.96
17113COB041,17,113,COB041,357.96,233.05,44.74,13.98,17.71,331.86,273.13,33.56,20.51,0,300.16,293.64,39.15,21.44
17113COB042,17,113,COB042,257.18,283.48,42.53,6.62,17.01,214.63,360.03,17.98,4.73,1.89,191.03,383.64,14.19,6.61
17113COB043,17,113,COB043,391.94,471.72,55.32,6.68,25.75,314.71,577.68,33.31,8.61,1.9,279.36,612.08,36.15,10.5
17113COB044,17,113,COB044,398.57,502.74,58.35,13.8,27.75,329.78,626.71,30.67,7.99,1.99,263.58,673.37,42.37,12.91
17113COB045,17,113,COB045,231.17,215.68,28.41,1.96,13.7,192.01,268.53,13.72,12.75,0,184.14,267.58,11.78,11.76
17113COB046,17,113,COB046,142.79,157.77,19.97,7.99,2,138.8,148.78,19.97,14.98,1,143.79,146.79,15.98,15.98
17113COB047,17,113,COB047,130.01,141.16,13.95,5.54,10.19,129.87,137.68,18.5,13.88,0,116.89,156.15,13.89,7.42
17113COB048,17,113,COB048,238.31,208.05,34.51,3.36,9.72,209.51,252.28,16.79,8.21,0.05,185.79,271.49,17.1,7.33
17113COB049,17,113,COB049,203.08,249.32,27.2,3.63,19.04,167.73,314.6,12.69,0.91,0.91,138.71,330.92,17.23,4.53
17113COB050,17,113,COB050,175.75,244.38,24.24,3.43,12.39,134.89,307.75,9.09,5.48,0.1,117.92,325.69,10.07,4.62
17113COB051,17,113,COB051,336,266.27,42.41,10.11,17.53,284,342.68,33.12,6.13,0.11,277.63,355.83,21.24,5.28
17113COB052,17,113,COB052,230.68,323.89,38.85,6.64,16.64,208.16,366.31,26,6.62,0.02,173.82,392.72,27.57,9.04
17115501001,17,115,501001,438.37,124.85,18.56,3.37,4.09,405.54,138.76,22.1,13.56,0,408.9,141.41,18.74,8.46
17115501002,17,115,501002,314.52,100.99,20.33,10.89,7.89,299.07,113.32,18.85,15.04,1.07,284.64,117.61,19.07,15.77
17115501003,17,115,501003,663.8,147.01,15.15,9.02,2.05,631.88,148.89,19.1,21.12,2,634.14,145.81,21.07,17
17115501005,17,115,501005,206.34,143.52,18.81,4.95,4.95,202.34,132.65,15.85,17.83,0.99,228.07,124.73,13.87,5.96
17115501006,17,115,501006,334,286,34,11,12,325,302,24,16,0,275,332,31,22
17115501016,17,115,501016,194,116,14,3,2,197,111,9,8,0,188,118,12,4
17115501017,17,115,501017,195,132,8,4,3,192,128,11,12,0,196,127,10,8
17115501018,17,115,501018,504.08,310.91,41.39,11.04,11.04,498.56,327.47,23,12.88,0.92,443.37,355.98,25.76,22.08
17115501020,17,115,501020,227.97,107.61,10.52,3.87,3.08,217.83,104.34,11.62,10.2,0.04,213.23,116.79,8.04,7.29
17115501023,17,115,501023,383.71,254.18,28.9,7.97,12.96,381.73,253.17,25.92,12.96,1.99,402.64,239.23,20.93,13.96
17115501028,17,115,501028,282,259,36,15,13,280,288,20,11,1,266,292,14,18
17115501030,17,115,501030,218.46,441.89,29.79,5.96,7.94,239.32,412.1,28.8,11.92,0,244.28,411.11,24.83,8.94
17115501032,17,115,501032,212.16,360.51,27.36,5.36,4.05,212.84,346.32,19.78,22.04,1.14,213.95,345.69,20.27,20.25
17115501033,17,115,501033,170.29,172.82,15.1,4.03,4.04,179.27,146.83,18.08,18.04,0.01,165.36,163.77,13.07,19.04
17115501034,17,115,501034,384,54,5,7,2,349,55,8,10,1,346,57,10,12
17115501035,17,115,501035,141.55,218.76,15.28,2.41,5.63,135.92,220.37,11.26,8.04,0.8,122.25,231.63,8.85,8.85
17115501041,17,115,501041,557.76,59.9,14.73,2.95,3.93,512.59,74.63,20.62,17.68,0.98,521.43,73.65,19.64,19.64
17115501044,17,115,501044,254,118,3,4,7,235,120,8,15,0,250,98,14,12
17115501046,17,115,501046,236.54,242.11,21.21,2.04,3.06,248.68,218.9,17.2,14.08,0,245.72,224.89,16.17,13.06
17115501047,17,115,501047,518,216,20,7,8,509,211,23,16,1,508,213,17,15
17115501049,17,115,501049,366.75,629.89,45.62,6.1,20.23,364.52,636.95,33.46,16.33,0.03,333.97,653.41,26.36,20.36
17115501052,17,115,501052,288.08,127.59,10.97,5.98,3.99,279.11,120.62,12.96,15.95,2.99,282.1,120.62,15.95,9.97
17115501056,17,115,501056,323,227,25,8,4,331,205,24,16,1,317,214,26,19
17115501057,17,115,501057,127.21,147.76,10.76,3.91,3.91,130.15,123.3,20.55,9.79,0,130.15,135.04,10.76,8.81
17115501060,17,115,501060,170.28,113.22,7.25,7.25,2.72,160.32,112.31,9.96,9.06,0,152.17,119.56,11.77,9.96
17115501061,17,115,501061,133,154.7,12.45,4.12,1.14,143.25,132.51,11.75,10.48,0.02,146.4,124.75,12.53,14.49
17115501062,17,115,501062,173.92,172.41,22.03,5.02,0.01,178.89,163.38,15.04,11.05,1.01,172.9,161.38,19.05,9.03
17115501063,17,115,501063,286.23,456.29,25.02,10.01,9,303.26,409.25,32.02,16.02,1,293.26,415.23,32.02,22.03
17115501064,17,115,501064,273,304,35,11,8,279,304,26,16,0,270,307,24,15
17115501066,17,115,501066,213,268,17,1,3,217,260,15,3,0,211,266,9,4
17115501067,17,115,501067,235,271,15,10,8,231,263,18,15,0,237,250,18,18
17115501068,17,115,501068,253,434,25,6,15,248,453,19,10,0,233,451,20,13
17115501070,17,115,501070,211.65,282.54,19.97,4.99,5.99,197.68,295.52,19.97,9.98,0,201.67,282.54,20.97,14.98
17115501071,17,115,501071,197,295,10,3,3,175,304,14,11,0,161,315,10,9
17115502001,17,115,502001,38.91,90.79,3.99,0,2.99,31.93,97.77,6.98,0,0,32.92,97.77,3.99,1
17115503001,17,115,503001,81,389,16,3,3,96,362,20,13,0,95,362,14,12
17115504001,17,115,504001,182,483,36,13,10,211,455,24,25,1,192,454,28,37
17115505001,17,115,505001,270,666,29,4,8,322,583,39,20,2,317,581,30,28
17115506001,17,115,506001,436.76,1106.86,55.84,7.98,24.93,394.88,1160.7,30.91,19.94,1,366.96,1177.65,15.95,19.94
17115506002,17,115,506002,321.24,614.14,29.16,5.02,12.07,311.12,629.3,25.09,13.06,0,284.04,637.35,23.05,19.06
17115506003,17,115,506003,248.38,379.89,14.57,6.57,9.21,247.59,379.82,16.78,5.71,0,217.95,399.39,15.92,5.78
17115506004,17,115,506004,294.72,424.71,27.59,6.04,6.92,270.01,410.98,38.42,22.73,1.96,261.01,430.73,30.63,17.85
17115506005,17,115,506005,279,343,18,20,5,300,311,20,22,2,291,311,19,24
17115506006,17,115,506006,240.31,157.08,23.59,5.13,5.15,237.8,156.75,14.84,8.49,2.04,252.62,138.18,16.65,14.38
17115506007,17,115,506007,285.14,444.01,37.1,6.19,12.57,273.95,482.44,21.62,8.38,1.05,275.42,462.39,24.53,9.57
17115506008,17,115,506008,252,552,29,2,9,258,540,23,13,0,251,539,22,16
17115506010,17,115,506010,217,267,23,9,11,217,270,25,11,0,210,282,21,13
17115506011,17,115,506011,253.02,165.02,13,5,2,269.02,141.02,11,7,0,254.02,155.02,9,8
17115506012,17,115,506012,174.91,282.83,26.06,7.03,8.02,174.85,283.85,22.07,8.05,0,176.83,276.86,24.07,12.06
17115506014,17,115,506014,181.86,397.99,21.9,3.81,11.43,178.05,406.56,12.38,7.62,0.95,167.58,405.61,10.47,11.43
17115507001,17,115,507001,154,472,30,6,8,163,455,30,14,1,166,437,32,19
17115508001,17,115,508001,200.1,428.36,15.02,4,9,208.12,413.34,26.01,8.01,1,194.12,435.33,14.01,13.01
17115508002,17,115,508002,278.56,969.47,44.93,3.99,6.99,314.5,922.54,38.94,17.97,2,319.49,907.56,32.95,27.96
17115508003,17,115,508003,229.2,428.17,26.45,2.94,7.84,223.33,412.5,24.49,13.71,1.96,213.54,435.02,13.72,12.73
17115508004,17,115,508004,225,279,29,8,4,215,288,25,16,0,190,302,27,12
17115508005,17,115,508005,152,279,16,5,4,156,270,7,13,0,137,285,14,8
17115508006,17,115,508006,254.4,757.64,40.48,11.04,15.14,270.24,743.33,34.46,17.26,0.04,253.07,753.79,30.23,16.24
17115508007,17,115,508007,230,430,36,6,5,264,393,20,12,2,234,420,26,12
17115508008,17,115,508008,187,373,24,5,8,198,361,21,10,1,208,343,16,17
17115509001,17,115,509001,232.09,639.21,42.01,6,10.01,228.07,632.23,29.02,24,0,244.08,600.23,34.01,30
17115511001,17,115,511001,377.34,1095.18,78.05,12,20.01,431.38,1048.12,53.05,30.02,1,422.39,1033.1,51.04,43.03
17115511002,17,115,511002,450,1224,65,22,20,503,1161,67,34,0,472,1157,69,41
17115511004,17,115,511004,91,362,21,3,4,86,363,17,5,0,86,354,20,5
17115512001,17,115,512001,92.88,238.7,29.96,2,3,101.87,235.7,7,13.98,2,106.86,218.73,14.98,14.98
17115513001,17,115,513001,138,456,17,4,11,155,426,22,18,1,137,445,17,13
17115514001,17,115,514001,149,448,36,9,7,180,407,32,18,0,179,396,26,42
17115515001,17,115,515001,150.02,569.06,35,3,6,187.02,524.06,25,18,0,196.02,508.06,17,27
17115516001,17,115,516001,217.09,596.25,33.01,3,7,229.1,594.22,17.01,7.01,0,205.11,605.22,17.01,16.01
17115516002,17,115,516002,229.29,656.89,28.05,10.01,4.02,268.3,609.89,28.04,19.02,3,277.27,600.91,23.04,20.02
17115516003,17,115,516003,164,382,31,5,6,177,365,26,14,2,164,376,19,15
17115517001,17,115,517001,244,769,61,8,12,286,727,43,25,1,287,736,33,20
17115517002,17,115,517002,453.98,499.98,30,5,12,470.98,455.98,36,20,3,475.98,459.98,26,20
1711700BD00,17,117,00BD00,36.01,131.02,8,1,2,59.01,110.01,7,0,0,45.01,120.01,10,0
1711700BH01,17,117,00BH01,137.57,346.9,18.94,8.97,3.99,223.29,257.19,17.94,11.96,0,175.45,291.08,18.94,10.97
1711700BH02,17,117,00BH02,107.43,248.1,20.06,3.03,2.01,169.71,193.81,9.06,5.04,0,137.55,211.92,11.06,13.03
1711700BH03,17,117,00BH03,235.05,448.13,25.01,9,5,353.08,327.1,21.01,10,1,294.06,368.12,25.01,11.01
1711700BM00,17,117,00BM00,105,299,9,7,6,152,240,12,8,2,119,276,10,8
1711700BR01,17,117,00BR01,25,126,6,1,1,50,94,8,3,1,30,113,6,2
1711700BT01,17,117,00BT01,117.88,350.21,24.24,11,7.96,191.5,283.3,17.3,13.1,0.01,153.76,306.76,23.3,15.13
1711700BT02,17,117,00BT02,92.78,316.32,9.16,2.07,1.05,159.27,242.88,10.11,8.09,0,117.02,266.03,13.15,12.1
1711700BT03,17,117,00BT03,239.34,757.47,38.6,9.92,3.99,421.24,559.82,36.59,18.81,0.99,335.22,614.2,42.54,22.77
1711700CF01,17,117,00CF01,57.6,253,16.05,0.94,0.94,133.12,170.88,9.44,4.72,0,102.91,188.82,13.21,5.66
1711700CK01,17,117,00CK01,33.95,91.86,3.99,3.99,0,54.92,64.9,3.99,5.99,1,42.94,77.89,3,4.99
1711700CK02,17,117,00CK02,167.07,260.52,16.9,5.98,2,259.54,159.09,16.88,7.96,0,211.82,190.89,14.91,14.93
1711700CK03,17,117,00CK03,121.89,214.89,13.54,2.71,2.71,196.83,135.43,11.74,3.61,0.9,169.74,151.69,9.93,9.93
1711700CK04,17,117,00CK04,44.59,121.49,11.16,1.06,0.02,97.46,67.54,8.16,3.08,0,72.01,88.84,6.14,7.14
1711700CK05,17,117,00CK05,120.37,176.08,10.94,5.97,2.98,180.06,107.44,6.96,6.96,0,149.22,123.35,9.95,11.94
1711700CN01,17,117,00CN01,252.02,422.01,38.35,15.7,5.88,323.75,370.77,20.71,9.85,0.98,258.95,406.95,20.67,21.64
1711700CN02,17,117,00CN02,205.36,316.68,27.9,8.37,2.16,252.25,270.27,20.4,8.23,0.02,214.73,278.34,16.42,16.47
1711700CN03,17,117,00CN03,224.67,435.89,41.62,11.04,6.18,324.91,329.46,19.65,12.03,0,273.36,369.87,15.67,18.11
1711700CN04,17,117,00CN04,34.4,48.33,7.24,0.95,1.81,50.27,30.43,6.44,0.98,0,42.89,35.97,6.4,1.88
1711700CN05,17,117,00CN05,147,260,28,4,5,219,175,19,13,2,183,204,23,10
1711700CN06,17,117,00CN06,146.54,290.07,12.88,5.94,2.97,219.8,192.06,20.8,8.91,0,194.06,211.86,16.84,9.9
1711700DH01,17,117,00DH01,111.99,252.38,11.09,2.05,2.02,169.54,181.69,12.14,6.04,0,136.29,209.82,10.14,6.1
1711700DH02,17,117,00DH02,124,237,22,4,5,209,147,12,10,0,162,174,18,10
1711700GD01,17,117,00GD01,91.58,224.26,16.18,3.11,1.12,131.9,174.82,13.26,11.21,1.05,121.13,183.55,17.23,7.18
1711700GD02,17,117,00GD02,219.48,401.89,13.84,6.89,6.88,302.19,310.29,17.75,14.79,2.95,257.95,351.58,17.77,11.82
1711700GP01,17,117,00GP01,135.04,195.61,17.87,0.99,4.96,206.53,125.11,6.95,2.98,0.99,169.8,145.96,10.92,6.95
1711700GP02,17,117,00GP02,84.13,135.3,17.42,3.04,5.05,128.59,96.73,12.23,5.1,0.01,115.87,107.31,11.23,5.14
1711700GP03,17,117,00GP03,60.05,89.19,3.91,1.93,1.93,85.29,55.29,1.96,2.9,0.96,78.45,58.25,2.92,3.87
1711700GP04,17,117,00GP04,37.69,117.79,9.83,0.98,0.01,75.97,85.31,2.98,0.02,0,55.37,94.21,7.84,1.97
1711700GP05,17,117,00GP05,223.78,302.69,29.82,2.98,1.97,322.35,191.44,18.81,7.89,0,274.51,236.03,15.97,8.92
1711700GP06,17,117,00GP06,147.41,200.53,17.61,2.37,6.37,226.44,130.68,10.34,4.5,0.13,199.27,140.54,12.18,8.22
1711700HP00,17,117,00HP00,32,67,4,1,1,52,43,5,1,1,39,55,5,1
1711700HY00,17,117,00HY00,104.84,202.69,5.99,2,0,154.76,142.78,8.99,3.99,0,145.77,151.77,6.99,2
1711700MO01,17,117,00MO01,84.26,141.43,11.02,1.01,1.01,138.4,85.29,6.03,4.01,0,115.34,103.31,4.04,6.01
1711700MO02,17,117,00MO02,126.25,142.4,11.03,2.01,3.01,172.4,97.25,2.01,7.02,0,142.32,113.3,3.03,10.02
1711700MO03,17,117,00MO03,81,186,14,3,0,140,112,11,7,1,102,146,14,7
1711700MO04,17,117,00MO04,95.75,152.6,11.97,1.99,1.99,151.6,96.75,2.99,5.98,0,122.68,113.7,9.97,8.98
1711700MO05,17,117,00MO05,115,184,18,2,4,186,115,11,4,0,154,136,16,5
1711700MO06,17,117,00MO06,100.74,165.57,8.98,3.99,2.99,155.6,109.71,9.97,1.99,0,130.66,120.69,13.96,3.99
1711700NO00,17,117,00NO00,127,323,11,4,4,162,282,10,9,0,139,303,13,7
1711700NP01,17,117,00NP01,86.06,283.15,17.01,7,1,134.05,231.15,16,6.01,1,101.06,263.14,8,13
1711700NW01,17,117,00NW01,47.84,119.61,2.99,2.99,1,67.77,97.68,4.98,1.99,1,65.78,95.68,3.99,4.98
1711700NW02,17,117,00NW02,21.13,107.32,4.01,1.01,0,48.18,73.26,4.01,1.01,0,49.18,70.26,1.01,3.01
1711700PK00,17,117,00PK00,91.96,246.89,16.99,0,3,162.92,184.91,7,6,0,120.94,214.9,9,7
1711700SH01,17,117,00SH01,94.16,294.31,14.01,4,0,182.24,201.22,10.01,2.01,0,142.23,223.23,15.01,9
1711700SH02,17,117,00SH02,19.04,102.47,6.35,1.81,1.81,42.62,77.98,5.44,2.72,0,29.02,91.59,5.44,1.81
1711700SH03,17,117,00SH03,33.96,106.53,3.65,2.19,2.19,62.38,75.02,5.56,3.28,0,46.98,87.41,7.56,2.19
1711700SO00,17,117,00SO00,41.02,209.02,10,3,4,82.02,170.02,7,3,0,62.02,190.01,4,4
1711700SP00,17,117,00SP00,93,211,10,1,1,134,166,5,2,1,105,186,6,8
1711700SP01,17,117,00SP01,63.01,278.05,11,3,2,115.02,208.04,12,14,0,74.02,247.05,11,10
1711700ST00,17,117,00ST00,25,131,4,1,0,45,109,4,2,0,35,120,3,1
1711700ST01,17,117,00ST01,123.75,206.59,15.97,2.99,2.99,178.64,152.7,12.97,5.99,0,140.72,180.64,13.97,9.98
1711700ST02,17,117,00ST02,184.19,307.64,20.14,6.09,2.06,267.35,223.17,16.31,8.07,0.01,217.75,259.52,13.3,12.19
1711700ST03,17,117,00ST03,245,372,34,12,5,354,269,20,13,1,286,325,25,15
1711700ST04,17,117,00ST04,187,369,24,12,8,300,264,12,11,0,241,301,13,17
1711700ST05,17,117,00ST05,156.59,256.33,22.94,2.99,2.99,240.37,174.55,14.96,2.99,1.99,198.48,193.5,20.95,10.97
