GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREOFUE,G20PREOLAR,G20PREOCAR,G20PREOWRI,G20USSDREE,G20USSRWAT,G20USSOWRI
440070112003001,11.4,7.1,0.1,0,0,0,0.1,11.9,5.3,0.1
440070112002044,0,0,0,0,0,0,0,0,0,0
440070103001010,284,138.3,2.3,1,0.6,0.6,0.6,294.6,109.3,0
440070102005001,12.6,5.8,0.2,0,0,0,0.1,13.1,4.5,0
440070103002034,2.9,2.3,0,0,0,0,0,3.3,1.7,0
440070105022003,16.4,7.8,0.1,0,0,0,0.1,17.5,6,0
440070105013028,11.5,6.3,0.1,0.1,0,0,0.1,12.1,5,0
440070101021007,0,0,0,0,0,0,0,0,0,0
440070103001003,0,0,0,0,0,0,0,0,0,0
440070101014001,8.6,4.5,0.1,0,0,0,0,9.1,3.7,0
440070105011024,14.3,9,0.1,0.1,0.1,0.1,0.3,15.6,7.1,0
440070102001026,0,0,0,0,0,0,0,0,0,0
440070103001011,0,0,0,0,0,0,0,0,0,0
440070133004021,7.3,9.3,0.2,0.1,0,0,0.1,7.8,8.4,0
440070133001057,0,0,0,0,0,0,0,0,0,0
440070133004039,0,0,0,0,0,0,0,0,0,0
440070122002000,183.8,247.9,2.6,0,0.3,2.3,0.3,222.2,196.1,0.7
440070122004056,0,0,0,0,0,0,0,0,0,0
440070122001004,0,0,0,0,0,0,0,0,0,0
440070122001019,2.4,3.2,0,0,0,0,0,3,2.5,0
440070122001020,16.1,21.1,0.1,0.1,0,0,0.1,19.3,16.5,0.1
440070117022021,52.5,47.3,0.2,0.2,0,0.2,0,58.5,36.9,0.2
440070117023017,31.5,25.4,0.7,0.2,0.1,0.1,0.2,35.6,20.8,0.1
440070116003000,28,23.5,0.4,0.1,0,0,0.3,31.8,18.8,0.1
440070116004096,18.3,21.5,0.3,0.1,0,0.1,0.4,21.3,17.9,0.1
440070116001004,89.5,75.2,1.3,0.3,0.1,0,1,101.8,60.1,0.4
440070116001020,31,26,0.5,0.1,0,0,0.4,35.2,20.8,0.1
440070115003026,44.4,31.6,1.2,0.2,0.1,0.1,0.4,48.9,26.5,0.1
440070115001006,3.7,2.7,0.1,0,0,0,0,4.1,2.2,0
440070115004028,8,7.2,0.2,0,0,0,0.1,9.2,6,0.1
440070116004086,6,7,0.1,0,0,0,0.1,6.9,5.8,0
440070116004061,21.3,19,0.5,0.1,0.1,0,0.1,24.8,15.2,0
440070116004001,0,0,0,0,0,0,0,0,0,0
440070115001075,0,0,0,0,0,0,0,0,0,0
440070115001062,0,0,0,0,0,0,0,0,0,0
440070121024011,13.5,8.6,0.2,0.1,0.1,0.1,0.1,14.2,6.9,0.1
440070121023003,3.7,2.4,0,0,0,0,0,4,1.9,0
440070121022003,20.6,14.5,0.2,0,0,0.1,0.2,22.4,11.2,0
440070121022014,9.9,7,0.1,0,0,0,0.1,10.8,5.4,0
440070121022017,14.9,10.5,0.2,0,0,0,0.1,16.2,8.1,0
440070118003002,0,0,0,0,0,0,0,0,0,0
440070120003018,0,0,0,0,0,0,0,0,0,0
440070118001012,0,0,0,0,0,0,0,0,0,0
440070118003012,0,0,0,0,0,0,0,0,0,0
440070120004015,11.1,7.8,0.1,0,0,0,0.1,12,6,0
440070128011012,3.4,3.4,0.1,0,0,0,0,3.9,2.9,0
440070128013051,25.5,25.6,0.7,0,0.1,0.1,0.2,28.8,21.5,0
440070128022002,5.3,5,0.1,0,0,0,0.1,5.9,4.1,0
440070128032060,0,0,0,0,0,0,0,0,0,0
440070128031055,0,0,0,0,0,0,0,0,0,0
440070128031056,0,0,0,0,0,0,0,0,0,0
440070169003002,0,0,0,0,0,0,0,0,0,0
440070167001000,30.2,6.8,0.3,0,0.1,0,0.1,29.5,4.5,0.4
440070169002000,0,0,0,0,0,0,0,0,0,0
440070160001021,34.4,12.1,0.4,0,0.4,0.2,0.3,33.6,9.2,0.3
440070160001018,0,0,0,0,0,0,0,0,0,0
440070006001072,0,0,0,0,0,0,0,0,0,0
440070036012009,2,0.3,0,0,0,0,0,2.1,0.2,0
440070007002023,16.3,2.5,0,0,0,0,0.1,16,1.6,0.1
440070001022039,0,0,0,0,0,0,0,0,0,0
440070001022010,0,0,0,0,0,0,0,0,0,0
440070034001021,4.7,0.6,0,0,0,0,0,4.6,0.6,0
440070025002000,12.5,2.2,0.2,0,0,0.1,0.2,11.9,2.5,0.1
440070165002005,29.1,6.2,0.2,0.1,0.1,0.2,0.2,28.5,5,0
440070161003016,0,0,0,0,0,0,0,0,0,0
440070160001027,0,0,0,0,0,0,0,0,0,0
440070170003014,12.1,6.7,0.2,0,0,0,0.1,12.8,4.8,0.1
440070170002019,1,0.7,0,0,0,0,0,1.1,0.5,0
440070151001006,22,5.4,0.1,0,0.1,0,0.1,20.2,3.4,0.1
440070161003003,0,0,0,0,0,0,0,0,0,0
440070169002023,0,0,0,0,0,0,0,0,0,0
440070153002004,0,0,0,0,0,0,0,0,0,0
440070020001008,77.6,30,0.8,0.2,0.3,0.4,0.8,83.7,20,0.3
440070019006004,30.5,7.3,0.3,0.1,0.2,0.1,0.1,30,5.4,0.1
440070019006010,43.4,10.4,0.4,0.2,0.2,0.1,0.2,42.7,7.7,0.1
440070006001049,0,0,0,0,0,0,0,0,0,0
440070016002023,24.2,8.3,0.1,0,0,0,0,25.2,5.3,0
440070017001002,6.7,2.6,0,0,0,0,0,7.3,1.5,0
440070001024015,17.1,6.2,0.1,0,0,0,0.1,18,4.3,0
440070005001012,18.5,3.6,0.1,0.2,0,0,0.1,18.2,2.2,0.1
440070005003012,19.7,3.8,0.1,0.2,0,0,0.1,19.3,2.3,0.1
440070005003010,18.6,4.6,0.1,0,0,0.1,0.1,18.7,3,0.1
440070001021000,0,0,0,0,0,0,0,0,0,0
440070001013004,0,0,0,0,0,0,0,0,0,0
440070001023006,21.9,4.9,0.1,0.1,0.2,0,0.2,22.3,3.5,0.1
440070001021002,16,4,0.1,0,0,0.1,0.1,16.1,2.6,0.1
440070006001025,0,0,0,0,0,0,0,0,0,0
440070011002022,3.3,0.5,0,0,0,0,0,3.2,0.4,0
440070008001042,0,0,0,0,0,0,0,0,0,0
440070008001065,0,0,0,0,0,0,0,0,0,0
440070033004048,0,0,0,0,0,0,0,0,0,0
440070033004012,0,0,0,0,0,0,0,0,0,0
440070008001087,0,0,0,0,0,0,0,0,0,0
440070127021048,8.4,8.3,0.2,0,0,0,0.1,9.8,6.5,0
440070127021020,12,11.8,0.2,0,0,0,0.1,14,9.3,0
440070127012021,29.6,30.1,0.4,0.1,0.1,0.1,0.5,33.4,25.2,0
440070185003003,0,0,0,0,0,0,0,0,0,0
440070185002022,0,0,0,0,0,0,0,0,0,0
440070179003006,0,0,0,0,0,0,0,0,0,0
440070185002002,0,0,0,0,0,0,0,0,0,0
440070180003016,5.4,3.8,0.1,0,0,0,0.1,5.9,2.3,0
440070185003001,0,0,0,0,0,0,0,0,0,0
440070185002008,15.5,15.7,0.4,0,0,0.1,0.1,17.5,11.6,0.1
440070130012030,0,0,0,0,0,0,0,0,0,0
440070130011007,0.5,0.9,0,0,0,0,0,0.6,0.8,0
440070130011044,0,0,0,0,0,0,0,0,0,0
440070142002032,0,0,0,0,0,0,0,0,0,0
440070146002031,10.4,14.6,0.2,0,0,0,0.2,12.5,12.2,0
440070143003035,7.4,7.2,0.1,0,0,0,0.1,8.4,5.9,0
440070143004028,7.4,7.2,0.1,0,0,0,0.1,8.4,5.9,0
440070144001030,25.5,24.7,0.4,0.1,0,0,0.2,28.9,20.3,0.1
440070144002019,9.3,9.3,0.2,0,0,0.1,0,11,7.3,0
440070134003000,0,0,0,0,0,0,0,0,0,0
440070137012033,15.1,6.3,0.2,0,0.1,0,0.1,15.8,5.2,0
440070136002015,8.8,6.7,0,0,0,0,0.1,9.8,5.5,0
440070147006006,8.9,8.6,0.2,0,0,0,0,10.4,6.6,0
440070147004014,4.7,4.6,0.1,0,0,0,0,5.6,3.5,0
440070143002001,11.6,11.8,0.2,0.1,0,0,0.2,13.7,9,0.1
440070143002004,0,0,0,0,0,0,0,0,0,0
440070148003028,0,0,0,0,0,0,0,0,0,0
440070114034031,24.6,17,0.1,0.1,0.1,0,0.3,26.5,14,0
440070114032030,14.6,15.8,0.4,0,0,0,0.2,16.6,12.8,0.1
440070113011014,25,20,0.4,0.1,0,0.1,0.2,27.5,15.2,0.1
440070114021017,12.1,9.3,0.3,0,0,0,0.1,12.6,8.2,0
440070114031000,0,0,0,0,0,0,0,0,0,0
440070113012021,0,0,0,0,0,0,0,0,0,0
440070114021014,0,0,0,0,0,0,0,0,0,0
440070105022011,13.4,6.4,0.1,0,0,0,0.1,14.3,4.9,0
440070105021022,22.4,10.7,0.2,0,0,0,0.1,24,8.2,0
440070105013010,7.6,4.7,0.1,0.1,0.1,0,0.1,8.3,3.8,0
440070105021030,21.1,11.6,0.2,0.1,0,0.1,0.3,22.3,9.3,0.1
440070102001013,0,0,0,0,0,0,0,0,0,0
440070102007014,49.3,22.8,0.6,0.2,0.1,0.1,0.3,51.4,17.6,0.2
440070102003008,8.1,3.7,0.1,0,0,0,0.1,8.4,2.9,0
440070102003007,3.9,1.8,0,0,0,0,0,4,1.4,0
440070102003006,35.6,16.4,0.4,0.1,0.1,0.1,0.2,37.1,12.7,0.1
440070102006012,5.7,2.6,0.1,0,0,0,0,5.9,2,0
440070133002016,22,28.8,0.7,0.2,0.1,0.1,0.1,24.4,25.2,0
440070133001007,0,0,0,0,0,0,0,0,0,0
440070133001029,0,0,0,0,0,0,0,0,0,0
440070122003000,0,0,0,0,0,0,0,0,0,0
440070122004057,0,0,0,0,0,0,0,0,0,0
440070122003003,0,0,0,0,0,0,0,0,0,0
440070125002000,230.9,220.2,2.7,1,1,0,1,269.6,168.2,0.3
440070115002002,24.4,22,0.7,0.1,0.1,0,0.4,27.9,18.2,0.2
440070116004094,10.2,12,0.2,0.1,0,0,0.2,11.9,10,0.1
440070115002003,2.2,2,0.1,0,0,0,0,2.5,1.6,0
440070115002028,2.8,2.5,0.1,0,0,0,0,3.2,2.1,0
440070115002007,3.7,3.3,0.1,0,0,0,0.1,4.2,2.8,0
440070117023023,0,0,0,0,0,0,0,0,0,0
440070116002042,14.9,17.5,0.3,0.1,0,0,0.3,17.3,14.6,0.1
440070116004100,14.9,17.5,0.3,0.1,0,0,0.3,17.3,14.6,0.1
440070116002023,8.5,10,0.2,0,0,0,0.2,9.9,8.3,0
440070116002038,0,0,0,0,0,0,0,0,0,0
440070116002039,3,3.5,0.1,0,0,0,0.1,3.5,2.9,0
440070116002019,6.4,7.5,0.1,0,0,0,0.1,7.4,6.2,0
440070116002033,0,0,0,0,0,0,0,0,0,0
440070115004021,45.4,41,1.3,0.3,0.2,0.1,0.8,52,33.9,0.3
440070115004007,0,0,0,0,0,0,0,0,0,0
440070115001023,0,0,0,0,0,0,0,0,0,0
440070115001024,0,0,0,0,0,0,0,0,0,0
440070116004025,0,0,0,0,0,0,0,0,0,0
440070116004013,0,0,0,0,0,0,0,0,0,0
440070115003034,0,0,0,0,0,0,0,0,0,0
440070117012001,34.6,25.9,0,0,0,0.2,0.3,38.5,20.3,0.2
440070121043011,21.6,20,0.1,0.1,0,0.1,0,24.5,15,0.1
440070121021020,10.8,6.6,0.1,0,0,0,0.1,11.4,4.9,0
440070118002020,14,11.7,0.4,0,0.1,0,0.1,16.4,8.2,0.1
440070120003011,12.7,8.1,0.2,0.1,0.1,0.1,0.1,13.5,6.5,0.1
440070128013062,0,0,0,0,0,0,0,0,0,0
440070128032030,13.6,13.8,0.2,0.1,0,0.1,0.1,15,11.8,0
440070128022055,8.9,10.3,0.4,0,0,0,0.1,10.1,8.9,0
440070128031033,0,0,0,0,0,0,0,0,0,0
440070151002003,27.4,7.3,0.1,0,0.2,0.1,0.1,25.6,4.9,0.2
440070151003010,14.6,3.5,0,0,0,0,0,14.3,2.3,0.1
440070154002006,33.8,10.9,0.1,0,0.1,0.1,0.2,33.4,7.5,0.2
440070171004000,0,0,0,0,0,0,0,0,0,0
440070171003003,88.8,49.4,1.4,0.3,0.1,0.2,0.8,93.7,35.3,0.5
440070171004011,11.7,4.7,0.1,0,0.1,0,0.1,11.8,3.6,0.1
440070168001007,0,0,0,0,0,0,0,0,0,0
440070169002021,0,0,0,0,0,0,0,0,0,0
440070171003024,9.7,3.2,0,0,0.1,0,0,10.4,2.1,0.2
440070160003002,10.6,3.7,0.1,0,0.1,0,0.1,10.3,2.8,0.1
440070152002009,0,0,0,0,0,0,0,0,0,0
440070152002020,0,0,0,0,0,0,0,0,0,0
440070160003009,0,0,0,0,0,0,0,0,0,0
440070152002022,0,0,0,0,0,0,0,0,0,0
440070167002019,0,0,0,0,0,0,0,0,0,0
440070168001008,12.1,8.6,0.1,0.1,0,0.1,0.1,13.1,6.7,0.1
440070168001009,18.3,13,0.2,0.1,0,0.1,0.1,19.8,10.1,0.2
440070158001006,0,0,0,0,0,0,0,0,0,0
440070019001003,19.7,4.7,0.2,0.1,0.1,0,0.1,19.4,3.5,0
440070008003074,0,0,0,0,0,0,0,0,0,0
440070009001057,0,0,0,0,0,0,0,0,0,0
440070025002055,0,0,0,0,0,0,0,0,0,0
440070025002028,0,0,0,0,0,0,0,0,0,0
440070011002009,0,0,0,0,0,0,0,0,0,0
440070011002012,0,0,0,0,0,0,0,0,0,0
440070008001084,19.5,4.1,0.2,0.1,0,0,0.1,18.3,3.6,0.1
440070008002000,0,0,0,0,0,0,0,0,0,0
440070008002016,0,0,0,0,0,0,0,0,0,0
440070008001054,0,0,0,0,0,0,0,0,0,0
440070008001052,0,0,0,0,0,0,0,0,0,0
440070008001072,0,0,0,0,0,0,0,0,0,0
440070021023011,16.2,5.2,0.1,0,0,0.1,0.1,16.5,3.7,0.1
440070019005000,13.7,3.5,0,0,0.1,0,0,13.3,3,0.1
440070021023017,10,3.2,0.1,0,0,0,0.1,10.2,2.3,0
440070021023005,11.2,3.6,0.1,0,0,0,0.1,11.4,2.6,0
440070015001011,0,0,0,0,0,0,0,0,0,0
440070001022026,0,0,0,0,0,0,0,0,0,0
440070037001013,43.5,4.3,0.3,0,0.2,0,0.5,42.6,3.8,0.2
440070132022017,0,0,0,0,0,0,0,0,0,0
440070132013025,1.3,1.8,0,0,0,0,0,1.5,1.5,0
440070132012035,3.9,5.7,0.1,0,0,0,0.1,4.6,4.8,0
440070127022008,19.2,19.2,0.4,0.1,0,0,0.1,23.2,14.7,0.1
440070127011012,38.7,39.3,0.5,0.1,0.1,0.1,0.7,43.5,32.9,0
440070127021002,0,0,0,0,0,0,0,0,0,0
440070126012050,33.9,33.5,0.7,0.1,0,0.1,0.3,39.7,26.4,0.1
440070180002003,0,0,0,0,0,0,0,0,0,0
440070177001019,7.4,8.6,0.2,0,0,0,0,8.3,6.5,0
440070174001013,14.8,9.6,0.2,0.1,0,0.1,0.1,15.3,6.6,0.1
440070184001005,0,0,0,0,0,0,0,0,0,0
440070184003004,0,0,0,0,0,0,0,0,0,0
440070130011009,12.1,19.3,0.4,0,0,0,0.1,13.1,17.5,0
440070145011025,43.3,61,1,0,0.2,0,1,52.4,50.8,0.1
440070146002044,3,4.2,0.1,0,0,0,0.1,3.6,3.5,0
440070142002007,0,0,0,0,0,0,0,0,0,0
440070148003026,0.3,0.3,0,0,0,0,0,0.4,0.2,0
440070144001016,8.2,8,0.1,0,0,0,0.1,9.3,6.5,0
440070145013014,5.1,7.1,0.1,0,0,0,0.1,6.3,5.8,0
440070143001009,16.6,14.1,0,0,0,0,0.2,18.7,11.4,0
440070143001017,10.5,9,0,0,0,0,0.1,11.9,7.2,0
440070143003015,9.7,8.3,0,0.1,0,0,0,10.6,7.1,0
440070147004003,10.1,9.8,0.2,0.1,0.1,0,0.1,11.9,7.5,0
440070147002015,6.6,3.7,0.1,0,0,0,0,7.2,2.6,0
440070141002012,65.1,36.5,0.6,0.2,0.3,0.2,0.3,71.4,25.5,0.2
440070147002005,10,5.6,0.1,0,0,0,0,11,3.9,0
440070147003009,16.9,9.5,0.1,0.1,0.1,0.1,0.1,18.5,6.6,0.1
440070112002015,37.1,23,0.5,0,0,0,0.3,38.8,17.4,0.3
440070114021033,55.7,50.1,0.6,0.2,0.2,0.2,0.4,58.3,43.2,0
440070114021042,8.8,7.9,0.1,0,0,0,0.1,9.2,6.8,0
440070114013003,35.5,28.2,1.1,0.2,0.1,0,0.4,36.8,26.2,0
440070114014016,0,0,0,0,0,0,0,0,0,0
440070105021031,7,3.9,0.1,0,0,0,0.1,7.4,3.1,0
440070105021032,6.7,3.7,0.1,0,0,0,0.1,7,2.9,0
440070105021033,10.7,5.9,0.1,0.1,0,0,0.1,11.3,4.7,0
440070105011034,54.2,34.9,0,0,0,1,0.5,56.2,24.8,0
440070102005000,6.6,3,0.1,0,0,0,0,6.9,2.3,0
440070102007009,0,0,0,0,0,0,0,0,0,0
440070104005016,15,8.4,0.2,0.1,0.1,0.1,0.1,16.4,6.1,0.1
440070104002017,23.3,11.1,0.2,0,0,0,0.1,24.9,8.6,0
440070105012014,0,0,0,0,0,0,0,0,0,0
440070133004031,0.7,0.9,0,0,0,0,0,0.8,0.8,0
440070133004012,0,0,0,0,0,0,0,0,0,0
440070133004032,0,0,0,0,0,0,0,0,0,0
440070133004034,0,0,0,0,0,0,0,0,0,0
440070133004033,0,0,0,0,0,0,0,0,0,0
440070131011000,0,0,0,0,0,0,0,0,0,0
440070131023021,1.2,1.3,0,0,0,0,0,1.3,1.1,0
440070117012005,71,47,0.9,0.4,0.2,0.2,0.6,80.6,36.1,0
440070117011009,8.3,6.6,0.2,0,0,0.1,0,9.1,5.5,0
440070117011013,6.5,5.1,0.1,0,0,0.1,0,7.1,4.3,0
440070117013002,4.6,3.6,0.1,0,0,0,0,5.1,3.1,0
440070117011024,7.9,6.2,0.2,0,0,0.1,0,8.6,5.2,0
440070117011010,0,0,0,0,0,0,0,0,0,0
440070117023024,0,0,0,0,0,0,0,0,0,0
440070117022025,0,0,0,0,0,0,0,0,0,0
440070116002040,3.8,4.5,0.1,0,0,0,0.1,4.5,3.7,0
440070117021021,0,0,0,0,0,0,0,0,0,0
440070115003020,15,10.7,0.4,0.1,0,0,0.1,16.5,8.9,0
440070115003040,0,0,0,0,0,0,0,0,0,0
440070119022014,0,0,0,0,0,0,0,0,0,0
440070119021018,0,0,0,0,0,0,0,0,0,0
440070119012002,0,0,0,0,0,0,0,0,0,0
440070119012021,51.5,39.3,0.9,0,0.4,0,0.5,58.2,29.7,0.1
440070118004014,22.1,17.3,0.5,0.1,0.1,0.1,0.1,24.9,12.6,0.1
440070121031002,39.6,30.4,0.7,0,0.1,0.2,0.4,44.2,22.2,0.2
440070120005033,7.4,5.2,0.1,0,0,0,0.1,8.3,3.9,0
440070120005031,2.6,1.8,0.1,0,0,0,0,2.9,1.4,0
440070120005018,5.2,3.7,0.1,0,0,0,0,5.9,2.7,0
440070120005029,5.7,4,0.1,0,0,0,0,6.3,3,0
440070120001006,5.6,3.8,0.1,0,0,0,0,6,3,0
440070128031034,0,0,0,0,0,0,0,0,0,0
440070128032020,0,0,0,0,0,0,0,0,0,0
440070164003001,0,0,0,0,0,0,0,0,0,0
440070152002002,0,0,0,0,0,0,0,0,0,0
440070167002031,8.5,3.5,0.1,0,0.1,0,0.1,8.6,2.6,0
440070171001004,8.2,3.3,0.1,0,0.1,0,0,8.3,2.5,0
440070171004012,8.2,3.3,0.1,0,0.1,0,0,8.3,2.5,0
440070171002004,9.9,3.2,0.1,0,0,0,0.1,10,2.5,0
440070171002011,11.1,6.2,0.2,0,0,0,0.1,11.7,4.4,0.1
440070171002016,9.7,5.4,0.1,0,0,0,0.1,10.2,3.8,0.1
440070029003016,12.8,3.4,0.1,0,0,0.1,0.1,12.9,2.7,0
440070029004015,3.4,0.9,0,0,0,0,0,3.4,0.7,0
440070029002007,18.7,6.9,0.2,0,0,0.1,0.1,19.2,5.3,0
440070029002008,20.9,7.7,0.2,0,0.1,0.1,0.1,21.4,5.9,0.1
440070029003015,13.9,3.7,0.1,0,0,0.1,0.1,13.9,2.9,0
440070026002003,0,0,0,0,0,0,0,0,0,0
440070026002009,24.9,4.8,0.2,0,0.1,0.1,0.1,25.3,3.1,0
440070026001011,16,6.2,0.2,0,0,0,0.2,15,3.7,0.2
440070025002009,0,0,0,0,0,0,0,0,0,0
440070025002001,49.9,8.9,0.9,0,0,0.5,0.7,47.7,10.1,0.4
440070158001018,0,0,0,0,0,0,0,0,0,0
440070169002013,29.7,17.4,0.6,0.1,0,0,0.1,31.3,12.8,0.1
440070160001007,0,0,0,0,0,0,0,0,0,0
440070169002019,0,0,0,0,0,0,0,0,0,0
440070165001015,0,0,0,0,0,0,0,0,0,0
440070165001024,3.4,0.6,0,0,0,0,0,3.3,0.5,0
440070171001008,12.6,5.1,0.1,0,0.1,0,0.1,12.8,3.9,0.1
440070166001000,0,0,0,0,0,0,0,0,0,0
440070169002024,0,0,0,0,0,0,0,0,0,0
440070170002038,0,0,0,0,0,0,0,0,0,0
440070169002009,0,0,0,0,0,0,0,0,0,0
440070170001004,4.8,2.7,0.1,0,0,0,0,5.1,1.9,0
440070008001017,0,0,0,0,0,0,0,0,0,0
440070025002025,0,0,0,0,0,0,0,0,0,0
440070025002023,0,0,0,0,0,0,0,0,0,0
440070025002020,0,0,0,0,0,0,0,0,0,0
440070008001014,0,0,0,0,0,0,0,0,0,0
440070008001062,0,0,0,0,0,0,0,0,0,0
440070006001079,0,0,0,0,0,0,0,0,0,0
440070021023006,18.5,6,0.1,0,0,0.1,0.1,18.9,4.2,0.1
440070022003002,37.1,12,0.3,0.1,0.1,0.1,0.2,37.9,8.5,0.2
440070019002009,3.5,0.8,0,0,0,0,0,3.5,0.6,0
440070022002014,12.4,3.2,0,0,0,0,0,12.2,2.5,0
440070022002011,16,4.2,0.1,0.1,0.1,0,0.1,15.8,3.3,0
440070022002004,17.2,4.5,0.1,0.1,0.1,0,0.1,16.9,3.5,0
440070022002009,0,0,0,0,0,0,0,0,0,0
440070019001009,12.4,3,0.1,0,0.1,0,0,12.2,2.2,0
440070019001007,3,0.7,0,0,0,0,0,3,0.5,0
440070006002015,1,0.2,0,0,0,0,0,1,0.1,0
440070006002023,7.7,1.8,0,0,0,0,0,7.6,1,0.1
440070132022015,43.5,55.9,1.4,0.2,0,0.2,0.6,51.6,47.4,0.1
440070127012015,31.3,31.8,0.4,0.1,0.1,0.1,0.6,35.2,26.6,0
440070127013002,0,0,0,0,0,0,0,0,0,0
440070126011032,2.5,2.6,0.1,0,0,0,0,2.9,2.2,0
440070126011021,35.5,37.7,0.9,0.1,0.2,0,0.4,41.2,31.3,0
440070126011022,0,0,0,0,0,0,0,0,0,0
440070184002001,51.6,52.3,1.4,0.1,0.1,0.2,0.3,58.3,38.7,0.2
440070173003001,11.3,8.5,0.2,0.1,0,0,0,12.2,6.7,0
440070174001008,5,3.2,0.1,0,0,0,0,5.2,2.2,0
440070174001003,0,0,0,0,0,0,0,0,0,0
440070174001015,0,0,0,0,0,0,0,0,0,0
440070130013033,22.6,28.3,0.9,0,0.1,0,0.2,26.3,23.5,0.1
440070130013035,26.2,32.8,1.1,0.1,0.1,0.1,0.2,30.4,27.2,0.2
440070130022005,34.6,47.2,1.1,0.2,0.1,0,0.3,38,42.2,0.1
440070144003030,25.4,23.8,0.2,0.1,0,0,0.3,29.3,18.7,0
440070142003002,88.8,88.5,1.6,0.1,0.3,0.5,0.4,105,69.5,0.1
440070135005014,36.5,15.1,0.5,0,0.1,0,0.2,38,12.5,0
440070143001025,14.6,12.4,0,0,0,0,0.2,16.4,10,0
440070139001000,5.5,4.8,0.1,0,0,0,0.1,6.2,4,0
440070143001011,0,0,0,0,0,0,0,0,0,0
440070139001013,20,17.5,0.2,0.1,0.1,0,0.3,22.7,14.4,0.1
440070139002018,11.4,9.9,0.1,0,0.1,0,0.2,12.9,8.2,0.1
440070147003007,8.9,5,0.1,0,0,0,0,9.7,3.5,0
440070147003017,11.2,7.8,0.3,0.1,0.1,0,0,12.6,5.9,0
440070140003022,7.4,5.2,0.2,0,0.1,0,0,8.4,3.9,0
440070140003021,6.8,4.7,0.2,0,0.1,0,0,7.7,3.6,0
440070145013013,3.1,4.3,0.1,0,0,0,0,3.8,3.5,0
440070140003026,12.1,8.4,0.3,0.1,0.1,0,0,13.6,6.4,0
440070114021032,3.3,3,0,0,0,0,0,3.5,2.6,0
440070114021031,12.7,11.4,0.1,0,0,0,0.1,13.3,9.8,0
440070114021048,1.5,1.2,0,0,0,0,0,1.6,1,0
440070113022000,4.4,3.7,0.1,0,0,0,0,4.8,3.1,0
440070113012015,8.4,5.9,0.1,0,0,0,0,9,4.8,0
440070113023020,0,0,0,0,0,0,0,0,0,0
440070114021058,0,0,0,0,0,0,0,0,0,0
440070105021004,13.4,6.4,0.1,0,0,0,0.1,14.3,4.9,0
440070105021014,8.6,4.1,0.1,0,0,0,0.1,9.2,3.2,0
440070103003018,9.1,4.3,0,0,0.1,0,0,9.4,3.4,0
440070105024002,14.1,7.7,0.2,0.1,0,0,0.2,14.8,6.2,0.1
440070105023014,0,0,0,0,0,0,0,0,0,0
440070105023035,0,0,0,0,0,0,0,0,0,0
440070131012068,9.2,11.9,0.2,0,0,0,0.1,10.2,10.6,0
440070131011051,27.7,35.6,0.7,0.1,0.1,0.1,0.4,30.6,31.9,0.1
440070131021048,25.7,33.6,0.6,0.2,0.1,0.1,0.5,28.3,29.8,0.1
440070124021002,0,0,0,0,0,0,0,0,0,0
440070124012025,0,0,0,0,0,0,0,0,0,0
440070117011022,14.3,11.3,0.3,0,0,0.1,0.1,15.7,9.5,0
440070117011021,5.1,4,0.1,0,0,0,0,5.6,3.4,0
440070117012003,8.3,6.2,0,0,0,0,0.1,9.2,4.9,0
440070117023037,13.6,10.9,0.3,0.1,0,0.1,0.1,15.3,8.9,0
440070117023034,5.7,4.6,0.1,0,0,0,0,6.4,3.7,0
440070117023014,0,0,0,0,0,0,0,0,0,0
440070117013009,0,0,0,0,0,0,0,0,0,0
440070116004049,28.9,34,0.5,0.2,0,0.1,0.6,33.7,28.3,0.2
440070120002009,0,0,0,0,0,0,0,0,0,0
440070121031004,0.3,0.2,0,0,0,0,0,0.3,0.1,0
440070119023015,0,0,0,0,0,0,0,0,0,0
440070119023019,0,0,0,0,0,0,0,0,0,0
440070119011027,11,8.6,0.3,0,0.1,0,0,12.5,6.3,0
440070119012018,4.4,3,0.1,0,0,0,0,4.7,2.4,0
440070119023034,0,0,0,0,0,0,0,0,0,0
440070119012020,12.6,9.6,0.2,0,0.1,0,0.1,14.2,7.2,0
440070119011025,8.9,6.8,0.2,0,0.1,0,0.1,10.1,5.1,0
440070120003002,9.5,6.7,0.1,0,0,0,0.1,10.4,5.2,0
440070128031030,0,0,0,0,0,0,0,0,0,0
440070128031050,0,0,0,0,0,0,0,0,0,0
440070128021020,4.4,3.9,0.1,0,0,0,0.1,4.8,3.3,0
440070128021022,9.4,9,0.2,0,0,0,0.1,10.4,7.2,0
440070128022009,7.6,7.3,0.2,0,0,0,0.1,8.5,5.9,0
440070156003001,38,12.2,0.1,0,0.1,0.1,0.2,37.4,8.4,0.2
440070156003005,30.9,10,0.1,0,0.1,0.1,0.1,30.5,6.9,0.1
440070168003023,13.1,7.3,0.2,0,0,0,0.1,13.9,5.2,0.1
440070170003000,11.4,6.3,0.2,0,0,0,0.1,12,4.5,0.1
440070171003014,9.7,5.4,0.1,0,0,0,0.1,10.2,3.8,0.1
440070171003035,18.3,10.2,0.3,0.1,0,0,0.2,19.3,7.3,0.1
440070171003020,0,0,0,0,0,0,0,0,0,0
440070170003008,11.1,6.2,0.2,0,0,0,0.1,11.7,4.4,0.1
