GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREAFUE,G16PREOWRI
440070111002019,45,7.4,1.3,0.7,0,0.2
440070140001030,0,0,0,0,0,0
440070146002065,0,0,0,0,0,0
440070145012002,4,7.3,0.3,0.1,0,0.2
440070144001033,4.6,5.6,0.2,0.1,0,0.1
440070139003014,0,0,0,0,0,0
440070145013000,83.3,136.9,4,2.2,0.2,4.1
440070137012002,0,0,0,0,0,0
440070143002033,5.3,5.8,0.3,0.1,0,0.2
440070143003012,6.1,6.5,0.3,0.1,0,0.1
440070143003033,10.6,12.8,0.6,0.2,0,0.3
440070143001023,7,6.1,0.4,0.2,0,0.2
440070139001001,25.3,26.9,1.4,0.6,0,0.8
440070139002020,7.8,8.3,0.4,0.2,0,0.2
440070137022006,8.3,4.7,0.4,0.2,0,0.3
440070138005006,12.3,7.2,0.5,0.3,0,0.3
440070140001000,0,0,0,0,0,0
440070137012014,0,0,0,0,0,0
440070137021008,6.2,3.5,0.3,0.1,0,0.2
440070138004013,7.2,4.2,0.3,0.2,0,0.4
440070137023015,14.6,8.6,0.6,0.4,0,0.3
440070138004010,11.1,6.6,0.5,0.3,0,0.6
440070137014018,2.7,2,0.1,0.1,0,0.1
440070138004015,10.4,6.2,0.5,0.2,0,0.6
440070138001015,9,5.3,0.4,0.2,0,0.5
440070138001016,8.6,5.1,0.4,0.2,0,0.5
440070141003017,0,0,0,0,0,0
440070141003024,0,0,0,0,0,0
440070141003020,0,0,0,0,0,0
440070145012000,0,0,0,0,0,0
440070148002000,20,25.2,1.3,0.4,0.1,0.8
440070145023032,8.5,10.3,0.5,0.3,0,0.3
440070148002031,8.4,10.5,0.5,0.2,0,0.3
440070148001000,13.9,17.5,0.9,0.3,0,0.6
440070148001032,9.1,11.5,0.6,0.2,0,0.4
440070148001051,2.8,3.5,0.2,0.1,0,0.1
440070148001019,0.7,0.8,0,0,0,0
440070148001046,1.3,1.6,0.1,0,0,0.1
440070145023016,0,0,0,0,0,0
440070142002000,0,0,0,0,0,0
440070144001038,0,0,0,0,0,0
440070145013016,18.8,34.2,1.2,0.3,0,0.8
440070147005006,12,12.5,0.6,0.3,0,0.3
440070147005000,16.8,17.4,0.8,0.5,0,0.4
440070145023026,13.9,14.4,0.6,0.4,0,0.3
440070143002005,5,5.5,0.2,0.1,0,0.1
440070147004013,4,4.6,0.2,0.1,0,0.1
440070143002016,5.6,6.1,0.3,0.1,0,0.2
440070147001008,12.1,5.3,0.3,0.2,0,0.2
440070147001009,15.2,6.7,0.4,0.3,0,0.3
440070113012025,7.5,6.1,0.5,0.1,0,0.3
440070113023002,8.5,6.5,0.5,0.1,0,0.2
440070114032029,22.7,20.3,1.4,0.6,0,0.7
440070114032012,7.8,8.4,0.9,0.2,0,0.1
440070114031005,3.9,4.2,0.5,0.1,0,0.1
440070114032037,17.1,18.3,2,0.4,0,0.3
440070113022033,16.7,14.1,0.9,0.4,0.1,0.6
440070114012016,0,0,0,0,0,0
440070113012013,76.9,55.9,4.2,1.3,0.3,2
440070114021008,22,21.9,2,0.4,0.1,0.9
440070114021011,121.4,121.2,10.8,2.3,0.8,5.2
440070114022048,65.3,52.7,5.1,1.2,0.1,2.4
440070114034020,13.6,11.7,1,0.3,0.1,0.6
440070114032028,23.9,21.4,1.5,0.6,0,0.7
440070114022041,0.7,0.7,0,0,0,0
440070114031006,7.8,8.4,0.9,0.2,0,0.1
440070114022062,0,0,0,0,0,0
440070112001009,0,0,0,0,0,0
440070112002005,0,0,0,0,0,0
440070112003005,10.2,5.3,0.5,0.1,0,0.3
440070112002014,12.7,6.6,0.6,0.2,0,0.3
440070112002031,0,0,0,0,0,0
440070114033008,19.7,15.9,1.5,0.4,0,0.7
440070114032041,10.3,9.2,0.6,0.3,0,0.3
440070114014019,19.2,19.8,2,0.4,0,1
440070114014021,14.7,15.2,1.6,0.3,0,0.8
440070114014020,14,14.4,1.5,0.3,0,0.7
440070113013013,0.6,0.5,0,0,0,0
440070113023019,4.7,4,0.2,0.1,0,0.2
440070114021001,0,0,0,0,0,0
440070113012006,0,0,0,0,0,0
440070113012005,8.7,6.3,0.5,0.2,0,0.2
440070114011030,0,0,0,0,0,0
440070114012006,7.7,5.9,0.5,0.1,0,0.2
440070104003018,11.8,6.6,0.7,0.2,0,0.4
440070105021018,0,0,0,0,0,0
440070105011029,0,0,0,0,0,0
440070103003023,0,0,0,0,0,0
440070103002011,3.4,1.5,0.1,0.1,0,0.1
440070103002008,12.1,5.4,0.4,0.3,0,0.5
440070103002031,8.1,3.6,0.3,0.2,0,0.3
440070104001006,25.1,14.2,1.4,0.4,0.1,0.8
440070106003003,0,0,0,0,0,0
440070106003005,16.1,10.9,0.8,0.5,0,0.6
440070101014003,0,0,0,0,0,0
440070102007015,40.4,17.3,1.9,1.3,0.1,1.2
440070102005011,9.1,3.9,0.4,0.3,0,0.3
440070102003012,5.5,2.4,0.3,0.2,0,0.2
440070102006003,7.9,3.4,0.4,0.3,0,0.2
440070104005004,15,8.5,0.8,0.2,0,0.5
440070104003063,13.1,7.4,0.7,0.2,0,0.4
440070104005008,6.7,3.8,0.4,0.1,0,0.2
440070104003066,0,0,0,0,0,0
440070105024006,26.6,17.1,1.1,0.4,0.1,0.9
440070101011009,6.4,4.1,0.3,0.1,0,0.2
440070107022001,7.4,6.5,0.7,0.2,0,0.6
440070147006005,0,0,0,0,0,0
440070147005001,12,12.5,0.6,0.3,0,0.3
440070145023014,13.5,14.8,0.6,0.2,0.1,0.4
440070147004007,4.7,5.4,0.3,0.1,0,0.1
440070143002003,1.2,1.3,0.1,0,0,0
440070143002006,12.6,13.9,0.6,0.2,0.1,0.4
440070141001020,11.9,5.2,0.3,0.2,0,0.2
440070147001016,12.1,5.3,0.3,0.2,0,0.2
440070147002013,10.3,5.4,0.5,0.2,0,0.3
440070147002028,4.9,2.6,0.2,0.1,0,0.1
440070147002017,14.6,7.5,0.7,0.3,0,0.4
440070141002001,7.5,3.3,0.2,0.2,0,0.1
440070147001024,7.5,3.9,0.4,0.1,0,0.2
440070147002000,8.2,4.3,0.4,0.1,0,0.2
440070147002024,15.5,8,0.8,0.3,0,0.4
440070140003005,5.5,4,0.2,0.2,0,0.2
440070147003010,9.2,4.7,0.5,0.2,0,0.2
440070143002025,7.9,8.7,0.4,0.1,0,0.2
440070143002030,10,11,0.5,0.1,0.1,0.3
440070143002035,5.3,5.8,0.3,0.1,0,0.2
440070147003021,0,0,0,0,0,0
440070140004009,0,0,0,0,0,0
440070140003025,10.5,7.1,0.5,0.3,0.1,0.3
440070101021006,0,0,0,0,0,0
440070104003071,0,0,0,0,0,0
440070101011000,11.7,7.4,0.6,0.2,0,0.4
440070104003004,0,0,0,0,0,0
440070133002005,7.8,10.6,0.8,0.2,0,0.4
440070133001036,3.9,5.3,0.4,0.1,0,0.2
440070133003014,13.9,20.7,1.4,0.6,0.1,0.8
440070133003024,3.6,5.4,0.4,0.2,0,0.2
440070117012019,5,4.1,0.3,0.1,0,0.1
440070117021001,26.4,21.4,1.6,0.4,0,0.6
440070117021007,0,0,0,0,0,0
440070117022005,11.8,11.8,0.8,0.4,0,0.6
440070117022024,9.5,10.1,0.5,0.1,0,0.2
440070117022007,1.7,1.7,0.1,0.1,0,0.1
440070117021009,9.4,9.5,0.7,0.3,0,0.5
440070117021012,3,3,0.2,0.1,0,0.2
440070117021018,17.9,17.9,1.3,0.5,0,1
440070117021038,5.5,2.2,0.2,0.1,0,0.1
440070115003010,24.2,24.4,2.2,1.1,0.2,1.2
440070115003024,9.4,9.5,0.8,0.4,0.1,0.5
440070116003007,14.1,13.3,0.8,0.3,0,0.4
440070117021037,6.9,2.8,0.2,0.2,0,0.1
440070115004006,0,0,0,0,0,0
440070116002052,4.1,6.1,0.2,0.1,0,0.2
440070116002050,1.3,1.9,0.1,0,0,0.1
440070117022019,8,8.5,0.4,0.1,0,0.1
440070115001060,0,0,0,0,0,0
440070031002009,9.1,0.9,0.3,0.2,0,0.2
440070031001001,33,3.3,1.2,0.7,0,0.6
440070034002022,15.4,4.1,0.4,0.1,0,0.4
440070011002011,15.7,2.9,0.6,0.4,0.1,0.4
440070006001003,0,0,0,0,0,0
440070001011003,0,0,0,0,0,0
440070006001085,9.4,0.6,0.1,0.1,0,0.1
440070020002009,25.5,6.3,0.5,0.3,0,0.3
440070002002007,0,0,0,0,0,0
440070006001092,0,0,0,0,0,0
440070028002002,20.3,11.8,1,0.1,0,0.3
440070024004000,6.6,3.2,0.2,0.2,0,0.3
440070024004008,1.8,1,0.1,0,0,0.1
440070024004014,21.8,11.5,1.1,0.5,0,1
440070024005000,4.2,1.5,0.1,0.1,0,0.1
440070008003007,0,0,0,0,0,0
440070006001059,0,0,0,0,0,0
440070037002036,0,0,0,0,0,0
440070036011020,0,0,0,0,0,0
440070035002007,19.9,2.4,0.7,0.6,0,0.4
440070132014004,0.2,0.4,0,0,0,0
440070132014003,16.9,30.5,2.1,0.5,0.1,1.3
440070132014035,18.2,33,2.3,0.6,0.1,1.4
440070132013011,0,0,0,0,0,0
440070132013038,0,0,0,0,0,0
440070132013019,2.1,3.8,0.2,0.1,0,0.1
440070132013059,1.1,2.1,0.1,0,0,0.1
440070132013052,5.5,9.9,0.7,0.2,0,0.4
440070132013021,5.4,10,0.6,0.2,0,0.3
440070132013074,6.8,12.4,0.9,0.2,0.1,0.5
440070132013075,3,5.4,0.4,0.1,0,0.2
440070132014029,1.4,2.5,0.2,0,0,0.1
440070130012022,0,0,0,0,0,0
440070130012010,1.9,2.9,0.2,0.1,0,0.1
440070129001011,0,0,0,0,0,0
440070130024005,0.2,0.4,0,0,0,0
440070130024015,1.1,1.9,0.1,0,0,0.1
440070129003016,0,0,0,0,0,0
440070129002029,4.9,7.4,0.6,0.2,0,0.3
440070130021048,3.4,6.1,0.4,0.1,0,0.3
440070130021073,0,0,0,0,0,0
440070129002001,8.4,12.4,1.1,0.4,0,0.4
440070130013014,8.6,12.7,1.1,0.4,0,0.4
440070109001001,10.9,5,0.4,0.1,0,0.2
440070109001007,0,0,0,0,0,0
440070109003011,22.1,10.1,0.9,0.1,0,0.5
440070114015015,65.6,67.7,6.9,1.5,0.1,3.3
440070114032011,5.9,6.3,0.7,0.2,0,0.1
440070114032049,0,0,0,0,0,0
440070114022069,5,4.1,0.4,0.1,0,0.2
440070114033011,5.6,5,0.3,0.1,0,0.2
440070114022049,13.8,11.2,1.1,0.3,0,0.5
440070114033023,8.4,6.8,0.7,0.2,0,0.3
440070114022052,20.3,22.7,1.2,0.4,0.1,1
440070114015032,0,0,0,0,0,0
440070114034037,9.6,7.8,0.8,0.2,0,0.4
440070114015028,0,0,0,0,0,0
440070114013024,6.6,6.8,0.7,0.2,0,0.3
440070114014025,14.5,14.5,1.3,0.3,0.1,0.6
440070114014029,2.9,3,0.3,0.1,0,0.2
440070131012049,0,0,0,0,0,0
440070131012015,0,0,0,0,0,0
440070131011005,0,0,0,0,0,0
440070131012003,0,0,0,0,0,0
440070125001020,0,0,0,0,0,0
440070122002010,4,5.2,0.2,0,0,0.1
440070122004067,0,0,0,0,0,0
440070122003017,0,0,0,0,0,0
440070122004068,0,0,0,0,0,0
440070122003001,0,0,0,0,0,0
440070122003015,0,0,0,0,0,0
440070124014021,0,0,0,0,0,0
440070124021015,0,0,0,0,0,0
440070122001009,0,0,0,0,0,0
440070123001002,6.9,8.6,0.4,0.1,0,0.2
440070123001004,5.9,7.2,0.4,0.1,0,0.2
440070128032027,4.5,6.6,0.4,0.1,0,0.2
440070128021010,5.8,6.2,0.5,0.1,0,0.3
440070128021031,4.9,5.3,0.4,0.1,0,0.3
440070128022013,7.1,9.2,0.6,0.4,0,0.3
440070128022011,6,7.8,0.5,0.3,0,0.2
440070128022025,1.1,1.4,0.1,0,0,0.1
440070128032047,0,0,0,0,0,0
440070128032053,0.5,0.7,0.1,0,0,0
440070128022039,4.2,5.5,0.4,0.2,0,0.2
440070128032074,12.4,16.9,1.5,0.4,0,0.7
440070128022060,0,0,0,0,0,0
440070128031053,1.3,1.8,0.2,0,0,0.1
440070128032022,4,5.9,0.3,0.1,0,0.2
440070036011027,29.9,4.3,1,0.4,0.1,0.7
440070001024056,19.8,3.9,0.5,0.4,0,0.3
440070001024057,9.1,1.8,0.2,0.2,0,0.2
440070001022027,0,0,0,0,0,0
440070029001003,1.5,0.7,0.1,0,0,0
440070005003008,7.6,0.7,0.1,0.1,0,0.1
440070001021010,2.1,0.2,0,0,0,0
440070001013003,0,0,0,0,0,0
440070006001100,0,0,0,0,0,0
440070025002057,0,0,0,0,0,0
440070008001006,0,0,0,0,0,0
440070011002008,5.1,1,0.2,0.1,0,0.1
440070011002007,6.3,1.2,0.2,0.2,0,0.2
440070008003066,6.8,1.1,0.3,0.3,0,0.1
440070008002002,0,0,0,0,0,0
440070008003026,0.2,0,0,0,0,0
440070008003004,0,0,0,0,0,0
440070019005005,20.1,2.8,0.3,0.3,0,0.5
440070022003005,38.9,8.2,1.5,1,0,0.3
440070019006009,23.5,3.3,0.4,0.4,0,0.6
440070019006008,23.5,3.3,0.4,0.4,0,0.6
440070019005010,9,1.3,0.2,0.1,0,0.2
440070019002002,25.6,3.6,0.4,0.4,0,0.6
440070019002006,4.4,0.6,0.1,0.1,0,0.1
440070022002013,5.2,0.9,0.1,0.1,0,0.1
440070022003001,22.5,4.7,0.9,0.6,0,0.2
440070006002008,12.5,0.7,0.2,0.2,0,0.1
440070001013011,0,0,0,0,0,0
440070001023005,7.6,0.7,0.1,0.1,0,0.1
440070018006011,42,15,1.5,0.5,0.2,1
440070016003012,0,0,0,0,0,0
440070002002009,0,0,0,0,0,0
440070113011000,16,12.9,1.1,0.3,0,0.6
440070113022025,3.3,2.8,0.2,0.1,0,0.1
440070113011027,6.9,5.6,0.5,0.1,0,0.3
440070105011022,1,0.6,0,0,0,0
440070001013020,31.4,2.9,0.6,0.3,0,0.3
440070036012003,7.2,1,0.2,0.1,0,0.2
440070036012004,2.3,0.3,0.1,0,0,0.1
440070036012008,83.6,10,2.9,2.5,0,1.8
440070126012044,0,0,0,0,0,0
440070126012016,0,0,0,0,0,0
440070118005015,17.3,15.8,0.7,0.4,0.1,0.4
440070120002013,8.9,8.1,0.6,0.2,0,0.2
440070121024008,18.7,16.5,0.8,0.4,0.1,0.5
440070118001027,0,0,0,0,0,0
440070118002027,0,0,0,0,0,0
440070121021012,35,27.4,1.6,0.4,0.1,1.2
440070120003003,14.9,10.8,0.7,0.3,0,0.6
440070119023000,16.6,20.2,0.6,0.2,0.1,0.5
440070119011011,4.1,3.7,0.2,0.1,0,0.2
440070118005000,2,1.8,0.1,0,0,0
440070119023025,12.4,15.2,0.5,0.2,0,0.4
440070121032016,3.8,3.6,0.2,0.1,0,0.1
440070120005016,5.3,4.9,0.5,0.1,0.1,0.1
440070120005020,12.7,11.9,1.1,0.2,0.1,0.3
440070120005007,2.2,2,0.2,0,0,0.1
440070120001009,25.5,19.9,0.8,0.7,0.2,0.3
440070120001011,6.9,5.4,0.2,0.2,0,0.1
440070119021009,3.8,3.6,0.2,0.1,0,0.1
440070119023043,8.6,10.5,0.3,0.1,0,0.3
440070119023007,18.5,22.5,0.7,0.2,0.1,0.6
440070120004018,16.6,14.6,0.7,0.4,0.1,0.4
440070121022020,2.2,1.9,0.1,0,0,0.1
440070131013003,41.9,67.4,4.1,2,0.1,1.7
440070131011040,3.8,5.4,0.4,0.2,0,0.2
440070131011058,4.9,7,0.5,0.2,0,0.3
440070131011032,16.1,22.9,1.6,0.7,0,0.9
440070131021026,0,0,0,0,0,0
440070131021024,1.9,3,0.2,0.1,0,0.1
440070131021015,8.8,11.4,0.6,0.4,0,0.4
440070131021031,0,0,0,0,0,0
440070131012004,0,0,0,0,0,0
440070121024002,0,0,0,0,0,0
440070121042006,75.2,59.4,6.1,2.6,0.4,3.1
440070121032006,6.9,7,0.3,0.2,0,0.2
440070121024003,17.9,14,0.8,0.2,0.1,0.6
440070119023022,19.5,23.7,0.7,0.3,0.1,0.6
440070119021019,0,0,0,0,0,0
440070120005005,7.7,7.2,0.7,0.1,0.1,0.2
440070121023011,24.4,17.7,1.1,0.5,0,1
440070118002022,19.7,16.8,0.8,0.6,0,0.6
440070118003024,19.1,16.3,0.8,0.6,0,0.6
440070118003022,1.1,0.9,0,0,0,0
440070120003019,0,0,0,0,0,0
440070119021008,212.4,200.2,9.2,2.9,1,8.2
440070118002012,28.6,24.4,1.1,0.9,0,0.9
440070121023010,13,9.4,0.6,0.3,0,0.5
440070121024012,2.8,2.1,0.1,0.1,0,0.1
440070121032008,6.2,6.4,0.3,0.2,0,0.2
440070118002024,0,0,0,0,0,0
440070128022015,6.3,8.6,0.8,0.2,0,0.3
440070128032063,19,25.8,2.3,0.5,0,1
440070128032003,0,0,0,0,0,0
440070128032038,3.7,5.5,0.3,0.1,0,0.2
440070128022016,2.6,3.6,0.3,0.1,0,0.1
440070128012007,20.7,22.4,1.6,0.4,0.1,1.1
440070128013041,0,0,0,0,0,0
440070128021014,0,0,0,0,0,0
440070128012000,0,0,0,0,0,0
440070128031058,14.7,20.1,1.8,0.4,0,0.8
440070128031045,16.3,22.2,2,0.5,0,0.9
440070164001006,18.9,2.6,0.3,0.2,0,0.3
440070161001006,20.3,3.8,0.2,0.1,0,0.3
440070161002025,37.8,7,0.9,0.5,0,0.7
440070164001005,9.2,1.3,0.1,0.1,0,0.1
440070164001003,0,0,0,0,0,0
440070161001002,0,0,0,0,0,0
440070161001004,0,0,0,0,0,0
440070161001009,0,0,0,0,0,0
440070152002018,0,0,0,0,0,0
440070152002005,3.1,0.6,0,0,0,0
440070152002004,0,0,0,0,0,0
440070152002025,0,0,0,0,0,0
440070166001008,12.2,2.3,0.3,0.2,0,0.2
440070166001007,4.8,0.9,0.1,0.1,0,0.1
440070166001017,10.4,1.9,0.2,0.1,0,0.2
440070166001018,0,0,0,0,0,0
440070164001019,7.7,1.5,0.1,0.1,0,0.1
440070164001031,10.4,2.1,0.1,0.2,0,0.1
440070165003010,17.9,3.8,0.4,0.4,0,0.4
440070164001020,8,1.6,0.1,0.1,0,0.1
440070165003000,54.7,11.8,1.3,1.2,0.1,1.2
440070165003017,10.6,2.3,0.2,0.2,0,0.2
440070165002011,9.8,2.1,0.2,0.2,0,0.2
440070165001033,9.3,1.7,0.2,0.1,0,0.2
440070165003003,6.2,1.3,0.1,0.1,0,0.1
440070166001015,22.6,4.2,0.5,0.3,0,0.4
440070165003013,6.9,1.5,0.2,0.2,0,0.1
440070166001024,9.3,1.7,0.2,0.1,0,0.2
440070035002005,0,0,0,0,0,0
440070037001001,0,0,0,0,0,0
440070025002029,0,0,0,0,0,0
440070025002019,0,0,0,0,0,0
440070008001008,0,0,0,0,0,0
440070008001044,0,0,0,0,0,0
440070009001040,0,0,0,0,0,0
440070009001015,6.3,1.2,0.2,0.2,0,0.2
440070008001067,0,0,0,0,0,0
440070009001055,75.1,14,2.9,2.1,0.3,1.8
440070009001005,0,0,0,0,0,0
440070006001006,0,0,0,0,0,0
440070007003004,0,0,0,0,0,0
440070007001000,0,0,0,0,0,0
440070024005008,0,0,0,0,0,0
440070013004006,31.8,2.4,0.5,0.5,0,0.2
440070034002001,199.2,53.2,5.1,1.5,0,5.1
440070033004051,0,0,0,0,0,0
440070115001036,0,0,0,0,0,0
440070115003039,0,0,0,0,0,0
440070116004092,26.2,38.8,1.5,0.6,0.1,1.4
440070120005004,7.1,6.7,0.6,0.1,0.1,0.2
440070121041005,23.8,18.8,1.9,0.8,0.1,1
440070121021004,9.6,7.6,0.8,0.3,0.1,0.4
440070119012015,0,0,0,0,0,0
440070120005000,0,0,0,0,0,0
440070120003001,0,0,0,0,0,0
440070119023017,3.5,4.3,0.1,0,0,0.1
440070118004010,0,0,0,0,0,0
440070002005005,8.1,0.5,0.1,0.1,0,0
440070002005010,22.8,1.5,0.3,0.3,0,0.1
440070002005020,31.3,2.1,0.4,0.5,0,0.2
440070002005014,0,0,0,0,0,0
440070001024007,0,0,0,0,0,0
440070015001008,15.5,2.5,0.3,0.3,0,0.2
440070015001007,5.8,0.9,0.1,0.1,0,0.1
440070034004000,0,0,0,0,0,0
440070034001037,34.9,9.3,0.9,0.3,0,0.9
440070034001038,13.6,3.6,0.3,0.1,0,0.3
440070034004028,10.2,1.3,0.3,0.2,0,0.2
440070034003004,12.8,1.6,0.4,0.2,0,0.2
440070034003013,17.3,2.2,0.5,0.3,0,0.3
440070034004026,4.7,0.6,0.2,0.1,0,0.1
440070035001003,8.5,1,0.3,0.1,0,0.1
440070035001008,14.6,1.8,0.6,0.2,0,0.2
440070035001007,25.6,3.2,0.7,0.4,0,0.5
440070034003015,35.8,4.5,1,0.5,0,0.6
440070034002040,5.3,1.4,0.1,0,0,0.1
440070034002004,5.3,1.4,0.1,0,0,0.1
440070034003022,16,2,0.5,0.2,0,0.3
440070035004010,16.6,2.1,0.5,0.2,0,0.3
440070034002005,4.1,1.1,0.1,0,0,0.1
440070034002044,0,0,0,0,0,0
440070014004020,40.7,3.5,0.8,0.2,0,0.5
440070015001016,63.2,10,1.1,1.1,0,1
440070003005015,11.6,1.8,0.2,0.2,0,0.2
440070003002008,56.2,4.9,1,0.8,0.1,0.5
440070132023074,0,0,0,0,0,0
440070132021010,7.3,11.3,0.6,0.4,0,0.4
440070132021004,5,7.8,0.4,0.3,0,0.3
440070132023028,20.7,37.5,2.6,0.7,0.2,1.6
440070132022028,0,0,0,0,0,0
440070132023080,0,0,0,0,0,0
440070132014006,0.5,0.8,0.1,0,0,0
440070132013024,3.4,6.2,0.4,0.1,0,0.2
440070132013063,0,0,0,0,0,0
440070132013031,0,0,0,0,0,0
440070132021028,14,21.8,1.1,0.7,0.1,0.8
440070126021004,9.3,12.4,0.7,0.2,0.1,0.5
440070126021026,3.5,3.8,0.4,0.1,0,0.2
440070126023012,14.9,16.3,1.6,0.5,0,0.8
440070126026007,55.5,73.4,4.2,1.4,0.3,3.2
440070126022004,32.5,43.1,2.5,0.8,0.2,1.9
440070126022001,6.5,8.6,0.5,0.2,0,0.4
440070126022005,1.1,1.5,0.1,0,0,0.1
440070126022024,0.8,0.9,0.1,0,0,0
440070126022028,0,0,0,0,0,0
440070126023009,6.5,7.1,0.7,0.2,0,0.4
440070178003002,14.8,11.2,1.1,0.6,0.1,0.6
440070179002009,7.9,6.6,0.6,0.3,0,0.2
440070174002012,12.5,5.9,0.5,0.3,0.1,0.3
440070182001000,42.7,29.2,2.8,1.3,0.2,1.5
440070184005008,7,4.8,0.5,0.2,0,0.2
440070184005011,2.6,2.9,0.3,0.1,0,0.1
440070184003007,85.7,95.3,6.5,2.2,0.2,1.9
440070185002007,10.6,11.6,1,0.3,0,0.5
440070182002012,9.1,6.2,0.6,0.3,0.1,0.3
440070183001001,16.6,18.3,1.6,0.5,0,0.8
440070184002014,7.3,8.1,0.7,0.2,0,0.4
440070184002008,3.5,3.8,0.3,0.1,0,0.2
440070184001011,11.1,12.3,0.8,0.3,0,0.2
440070176001006,11.2,5.3,0.5,0.2,0.1,0.3
440070175002000,24.9,18.8,1.9,0.9,0.1,1
440070175002014,6.1,6.8,0.6,0.3,0,0.2
440070177003010,14.4,15.9,1.3,0.7,0,0.5
440070175003017,9.4,10.5,0.9,0.4,0,0.3
440070178002002,28.9,32.1,2.7,1.3,0,1
440070178002001,18.5,20.5,1.7,0.8,0,0.6
440070130024037,1.8,3,0.2,0.1,0,0.1
440070130023008,0,0,0,0,0,0
440070129004002,1,1.4,0.1,0,0,0.1
440070129001019,0,0,0,0,0,0
440070130012021,0,0,0,0,0,0
440070130011000,8.4,14.2,0.9,0.4,0.1,0.4
440070130022004,0,0,0,0,0,0
440070130021034,4.2,7.6,0.5,0.1,0,0.3
440070130021017,0,0,0,0,0,0
440070130021016,0,0,0,0,0,0
440070130021065,1.1,1.9,0.1,0,0,0.1
440070130024006,3,5.3,0.3,0.1,0,0.2
440070130021071,0,0,0,0,0,0
440070130011011,0,0,0,0,0,0
440070145013023,14.7,20.4,0.9,0.4,0.1,0.8
440070144003002,6.9,8.4,0.5,0.2,0,0.4
440070139002015,7.2,7.6,0.4,0.2,0,0.2
440070146002023,5.8,9.5,0.3,0.2,0,0.3
440070136002002,9.8,7.5,0.7,0.2,0.1,0.3
440070134004000,39.9,11.4,1.4,0.9,0.2,1.6
440070134002002,61.4,17.6,2.2,1.4,0.3,2.4
440070142002047,0,0,0,0,0,0
440070145012028,0,0,0,0,0,0
440070142002003,0,0,0,0,0,0
440070144003008,15,18.3,1.1,0.4,0.1,0.9
440070146003023,28.2,39,1.7,0.7,0.1,1.5
440070146003027,4.4,5.3,0.3,0.2,0,0.2
440070146001011,9.5,11.2,0.7,0.3,0,0.4
440070144003006,12.3,15,0.9,0.3,0.1,0.8
440070144003033,15.2,18.5,1.1,0.4,0.1,1
440070144003028,7.5,9.1,0.5,0.2,0,0.5
440070138002005,26.7,20.2,1.1,0.6,0,1.2
440070139001020,9.7,10.3,0.5,0.2,0,0.3
440070139002027,3.7,4,0.2,0.1,0,0.1
440070138003001,15.1,8.9,0.7,0.3,0,0.8
440070145011028,11.2,18.5,0.5,0.3,0,0.6
440070141003018,0,0,0,0,0,0
440070141004027,15.6,8.8,0.8,0.4,0.1,0.5
440070137013016,8.4,4.8,0.5,0.2,0,0.3
440070137013020,10.3,7.8,0.4,0.2,0,0.5
440070138002003,24,18.2,1,0.5,0,1.1
440070138002002,26.7,20.2,1.1,0.6,0,1.2
440070138002000,5.3,4,0.2,0.1,0,0.2
440070136002026,0,0,0,0,0,0
440070136002033,6.1,4.7,0.4,0.1,0.1,0.2
440070136003017,12,9.2,0.8,0.3,0.1,0.4
440070136002019,0,0,0,0,0,0
440070136003022,5.6,2.4,0.2,0.1,0,0.2
440070136001022,5.2,2.2,0.2,0.1,0,0.1
440070136002016,3.9,3,0.3,0.1,0,0.1
440070141001021,18.9,8.2,0.5,0.4,0,0.3
440070148003034,0,0,0,0,0,0
440070137014004,7.3,4.2,0.4,0.2,0,0.3
440070137014012,13.8,7.9,0.8,0.4,0,0.5
440070136001005,9.6,4.1,0.4,0.2,0,0.3
440070135005020,20.5,5.4,0.6,0.5,0.1,0.8
440070135005005,0,0,0,0,0,0
440070147001022,8.9,4.6,0.4,0.2,0,0.2
440070147001023,6.6,3.4,0.3,0.1,0,0.2
440070147002003,6.8,3.5,0.3,0.1,0,0.2
440070147002009,11.3,5.8,0.6,0.2,0,0.3
440070147004019,0,0,0,0,0,0
440070147002010,10.3,5.4,0.5,0.2,0,0.3
440070147002014,12.5,6.5,0.6,0.2,0,0.3
440070147002019,9.2,4.7,0.5,0.2,0,0.2
440070147002022,6.8,3.5,0.3,0.1,0,0.2
440070147002021,13.9,7.2,0.7,0.2,0,0.3
440070147002029,11.3,5.8,0.6,0.2,0,0.3
440070147003003,12.7,6.6,0.6,0.2,0,0.3
440070147001018,7.5,3.3,0.2,0.2,0,0.1
440070147002011,15.5,8,0.8,0.3,0,0.4
440070147002018,7.3,3.8,0.4,0.1,0,0.2
440070147003000,11.8,6.1,0.6,0.2,0,0.3
440070140003008,10.2,7.4,0.4,0.3,0,0.3
440070140003014,16.9,11.4,0.8,0.4,0.1,0.5
440070140003018,15.5,10.4,0.7,0.4,0.1,0.5
440070140004007,11.4,7.6,0.5,0.3,0.1,0.4
440070135002001,25,6.6,0.8,0.6,0.2,0.9
440070135003001,20.9,5.5,0.7,0.5,0.1,0.8
440070135002003,25.4,6.7,0.8,0.6,0.2,0.9
440070139003013,0,0,0,0,0,0
440070146003002,0,0,0,0,0,0
440070145012018,0,0,0,0,0,0
440070141002004,6.2,2.7,0.2,0.1,0,0.1
440070141002007,4.4,1.9,0.1,0.1,0,0.1
