GEOID,G18USSRROM,G18USSDWIL,G18USSIMCC,G18USSLBOW,G18USSCAAL,G18USSOWRI
490379782001961,0,0,0,0,0,0
490379782001907,0,0,0,0,0,0
490379782001127,0,0,0,0,0,0
490379782001341,0,0,0,0,0,0
490379782001565,0,0,0,0,0,0
490379782001974,0,0,0,0,0,0
490379782001828,0,0,0,0,0,0
490379421001044,0,0,0,0,0,0
490379421001282,0,0,0,0,0,0
490379421001143,0,0,0,0,0,0
490379421002076,0,0,0,0,0,0
490379421001141,0,0,0,0,0,0
490379421001294,0,0,0,0,0,0
490379421001202,0,0,0,0,0,0
490379421002099,0,0,0,0,0,0
490379420001172,0,0,0,0,0,0
490379420001174,0,0,0,0,0,0
490379420001396,0,0,0,0,0,0
490379420001394,0,0,0,0,0,0
490379420001389,0,0,0,0,0,0
490379420001356,0.2,0.3,0,0,0,0
490379420001099,1.6,1.5,0,0.1,0.1,0
490379420001096,0,0,0,0,0,0
490379420001709,0,0,0,0,0,0
490379420002349,0,0,0,0,0,0
490379420002219,0,0,0,0,0,0
490379420002485,0,0,0,0,0,0
490379420002497,0,0,0,0,0,0
490379420002488,0,0,0,0,0,0
490379420002217,0,0,0,0,0,0
490379782001235,0,0,0,0,0,0
490379782001241,0,0,0,0,0,0
490379782001555,1.5,3.7,0.1,0,0,0
490379782001889,0.9,3,0.1,0.1,0.1,0
490379782001167,0,0,0,0,0,0
490379782001793,0,0,0,0,0,0
490379782001795,0,0,0,0,0,0
490379782001824,0,0,0,0,0,0
490379782001821,0,0,0,0,0,0
490379782001986,0,0,0,0,0,0
490379782001640,0,0,0,0,0,0
490379782001358,0,0,0,0,0,0
490379781001729,0,0,0,0,0,0
490379781001747,1.1,1.7,0.1,0.1,0.1,0
490379781001742,0.5,0.9,0,0,0,0
490379781001736,0,0,0,0,0,0
490379781001734,0,0,0,0,0,0
490379781001711,0,0,0,0,0,0
490379781001712,0,0,0,0,0,0
490379781001788,0,0,0,0,0,0
490379781001815,0,0,0,0,0,0
490379781001317,0,0,0,0,0,0
490379781001066,0,0,0,0,0,0
490379781001083,0,0,0,0,0,0
490379781001081,0,0,0,0,0,0
490379781001178,0,0,0,0,0,0
490379781001997,0,0,0,0,0,0
490379781001376,0,0,0,0,0,0
490379781001077,0,0,0,0,0,0
490379421001264,0,0,0,0,0,0
490379421001042,1.5,5,0.2,0.2,0.1,0
490379420002821,0,0,0,0,0,0
490379420002846,0,0,0,0,0,0
490379420002822,0.5,0.5,0,0,0,0
490379420002884,0,0,0,0,0,0
490379420002459,0,0,0,0,0,0
490379420002564,0,0,0,0,0,0
490379420002600,0,0,0,0,0,0
490379420002577,0,0,0,0,0,0
490379420002605,0,0,0,0,0,0
490379420002639,0,0,0,0,0,0
490379420002017,2.2,2,0.1,0.1,0.1,0
490379420001111,0,0,0,0,0,0
490379420002913,0,0,0,0,0,0
490379420002917,0,0,0,0,0,0
490379782003002,0,0,0,0,0,0
490379782004026,5.5,0.8,0.1,0.2,0.3,0
490379782003028,8.8,1.2,0.2,0.3,0.5,0.1
490379782003054,2.8,0.5,0,0,0.1,0
490379782003055,2.8,0.5,0,0,0.1,0
490379782003084,7.5,1.2,0.1,0.1,0.2,0
490379782001497,0,0,0,0,0,0
490379782001476,0,0,0,0,0,0
490379782001499,0,0,0,0,0,0
490379782001474,6,5.6,0.2,0.2,0.3,0
490379782001995,0,0,0,0,0,0
490379782001046,0,0,0,0,0,0
490379782001025,0,0,0,0,0,0
490379782001951,0,0,0,0,0,0
490379782001108,0,0,0,0,0,0
490379782001146,0,0,0,0,0,0
490379782001203,0,0,0,0,0,0
490379781001211,0,0,0,0,0,0
490379781001723,0,0,0,0,0,0
490379781001789,0,0,0,0,0,0
490379781001186,0,0,0,0,0,0
490379781001264,0,0,0,0,0,0
490379781001509,0,0,0,0,0,0
490379781001579,0,0,0,0,0,0
490379781001181,0,0,0,0,0,0
490379781001238,0,0,0,0,0,0
490379781001407,0,0,0,0,0,0
490379421001271,0.8,2.5,0.1,0.1,0,0
490379421002045,0,0,0,0,0,0
490379421001072,0,0,0,0,0,0
490379421001176,0.3,1,0,0,0,0
490379421001165,0,0,0,0,0,0
490379421001263,0.6,2,0.1,0.1,0,0
490379421002080,0,0,0,0,0,0
490379420002167,0,0,0,0,0,0
490379420002415,0,0,0,0,0,0
490379420002416,0,0,0,0,0,0
490379420002433,0,0,0,0,0,0
490379420002448,0,0,0,0,0,0
490379420001418,0,0,0,0,0,0
490379420002957,0,0,0,0,0,0
490379420001031,0,0,0,0,0,0
490379420002703,0,0,0,0,0,0
490379420002705,0.2,0.3,0,0,0,0
490379420002441,0,0,0,0,0,0
490379420002977,0,0,0,0,0,0
490379420002256,0,0,0,0,0,0
490379420001478,0,0,0,0,0,0
490379420001494,0,0,0,0,0,0
490379420002447,0,0,0,0,0,0
490379782002000,2.4,0.2,0.1,0,0.1,0
490379782002041,0,0,0,0,0,0
490379782001958,0,0,0,0,0,0
490379782001456,0,0,0,0,0,0
490379781001905,0,0,0,0,0,0
490379781001295,0,0,0,0,0,0
490379781001290,0,0,0,0,0,0
490379781001451,2.5,0.6,0.1,0,0.1,0
490379781001292,0,0,0,0,0,0
490379781003041,0.8,0.2,0,0,0,0
490379781001453,0,0,0,0,0,0
490379781001093,0,0,0,0,0,0
490379781001561,0,0,0,0,0,0
490379781001194,0,0,0,0,0,0
490379781001323,0,0,0,0,0,0
490379781001091,0,0,0,0,0,0
490379421002106,1.2,4,0.1,0.2,0.1,0
490379421001152,0,0,0,0,0,0
490379421001201,0,0,0,0,0,0
490379421001223,0,0,0,0,0,0
490379421001111,0,0,0,0,0,0
490379421001265,0.9,3,0.1,0.1,0.1,0
490379420001364,0,0,0,0,0,0
490379420001662,0,0,0,0,0,0
490379420001624,0,0,0,0,0,0
490379420001417,0,0,0,0,0,0
490379420001217,0,0,0,0,0,0
490379420002311,0,0,0,0,0,0
490379420002390,0,0,0,0,0,0
490379420002563,3.5,3.3,0.1,0.1,0.2,0
490379420001441,0,0,0,0,0,0
490379420002968,1.8,2.9,0.1,0.2,0.1,0
490379420001734,0,0,0,0,0,0
490379420002646,0,0,0,0,0,0
490379420001480,0,0,0,0,0,0
490379420001115,0,0,0,0,0,0
490379420001636,0,0,0,0,0,0
490379782001472,0,0,0,0,0,0
490379782001660,0,0,0,0,0,0
490379782001478,0,0,0,0,0,0
490379782001927,0,0,0,0,0,0
490379782003077,3.9,0.6,0,0.1,0.1,0
490379782001787,0,0,0,0,0,0
490379782001181,0,0,0,0,0,0
490379782001121,0,0,0,0,0,0
490379782001422,0,0,0,0,0,0
490379782001212,0,0,0,0,0,0
490379782001573,0,0,0,0,0,0
490379782001919,0,0,0,0,0,0
490379782001710,0,0,0,0,0,0
490379782003118,0,0,0,0,0,0
490379781001738,2.1,3.4,0.1,0.2,0.1,0
490379781002009,0,0,0,0,0,0
490379781001727,0,0,0,0,0,0
490379781001732,0.4,0.6,0,0,0,0
490379781001692,0,0,0,0,0,0
490379781001793,0,0,0,0,0,0
490379781001845,0,0,0,0,0,0
490379781001821,0,0,0,0,0,0
490379781001834,0,0,0,0,0,0
490379781001954,0,0,0,0,0,0
490379781001969,0,0,0,0,0,0
490379781001401,0,0,0,0,0,0
490379781001180,0,0,0,0,0,0
490379781001272,0,0,0,0,0,0
490379781001495,0,0,0,0,0,0
490379781001060,0,0,0,0,0,0
490379781001257,0,0,0,0,0,0
490379781001445,0,0,0,0,0,0
490379781001450,4.7,1,0.1,0.1,0.2,0
490379421001268,1.5,5,0.2,0.2,0.1,0
490379421002007,0.3,1,0,0,0,0
490379421002092,1.1,3.5,0.1,0.2,0.1,0
490379421002017,0,0,0,0,0,0
490379421002016,0,0,0,0,0,0
490379421002022,0,0,0,0,0,0
490379421001007,0,0,0,0,0,0
490379421001077,0.3,1,0,0,0,0
490379421002102,0,0,0,0,0,0
490379421001276,0,0,0,0,0,0
490379421001302,0,0,0,0,0,0
490379421001184,0,0,0,0,0,0
490379421001207,0,0,0,0,0,0
490379421001031,0,0,0,0,0,0
490379421001140,0,0,0,0,0,0
490379421001295,0,0,0,0,0,0
490379421002109,0,0,0,0,0,0
490379421002108,0,0,0,0,0,0
490379420001166,0,0,0,0,0,0
490379420001412,0,0,0,0,0,0
490379420001385,0,0,0,0,0,0
490379420002047,0,0,0,0,0,0
490379420002094,0,0,0,0,0,0
490379420002014,0,0,0,0,0,0
490379420002135,0,0,0,0,0,0
490379420001101,0,0,0,0,0,0
490379420001298,0.4,0.6,0,0,0,0
490379420001321,0.2,0.3,0,0,0,0
490379420001322,0,0,0,0,0,0
490379420001350,0,0,0,0,0,0
490379420001191,0,0,0,0,0,0
490379420001265,0,0,0,0,0,0
490379420001273,0,0,0,0,0,0
490379420001275,0,0,0,0,0,0
490379420001604,1.2,2,0.1,0.1,0.1,0
490379420001609,0,0,0,0,0,0
490379420001552,0,0,0,0,0,0
490379420001607,0,0,0,0,0,0
490379420002557,3.5,3.3,0.1,0.1,0.2,0
490379420002520,0,0,0,0,0,0
490379420001466,0,0,0,0,0,0
490379420001497,0,0,0,0,0,0
490379420001490,0,0,0,0,0,0
490379420001477,0,0,0,0,0,0
490379420001287,0,0,0,0,0,0
490379420001572,0,0,0,0,0,0
490379420001237,0,0,0,0,0,0
490379420001654,0,0,0,0,0,0
490379420002499,0,0,0,0,0,0
490379420001652,0.4,0.6,0,0,0,0
490379420002772,0,0,0,0,0,0
490379782001860,0,0,0,0,0,0
490379782001737,1.2,4.3,0.1,0.2,0,0
490379782001673,0.5,1.7,0,0.1,0,0
490379782001745,0.2,0.9,0,0,0,0
490379782001733,0.4,1.3,0,0.1,0,0
490379782001796,0,0,0,0,0,0
490379782001657,0,0,0,0,0,0
490379782001340,0,0,0,0,0,0
490379782001897,0,0,0,0,0,0
490379782001950,0,0,0,0,0,0
490379782001910,0,0,0,0,0,0
490379782001122,0,0,0,0,0,0
490379782001131,0,0,0,0,0,0
490379781001630,0,0,0,0,0,0
490379781001743,0,0,0,0,0,0
490379781001740,0.5,0.9,0,0,0,0
490379781001758,1.2,2,0.1,0.1,0.1,0
490379781001730,1.8,2.9,0.1,0.2,0.1,0
490379781001670,0,0,0,0,0,0
490379781001699,0,0,0,0,0,0
490379781001698,0,0,0,0,0,0
490379781001136,0,0,0,0,0,0
490379781001628,0.8,0.2,0,0,0,0
490379781001448,0,0,0,0,0,0
490379781001402,0.8,0.2,0,0,0,0
490379781001310,0,0,0,0,0,0
490379781001169,0,0,0,0,0,0
490379781001305,0,0,0,0,0,0
490379781001129,0,0,0,0,0,0
490379781001808,0,0,0,0,0,0
490379781001405,0,0,0,0,0,0
490379781001867,0,0,0,0,0,0
490379781001585,0,0,0,0,0,0
490379420001452,0,0,0,0,0,0
490379420001306,0,0,0,0,0,0
490379420001587,0,0,0,0,0,0
490379420002714,0,0,0,0,0,0
490379420001061,1.4,1.3,0,0,0.1,0
490379420001343,0,0,0,0,0,0
490379420001522,0,0,0,0,0,0
490379420001557,0,0,0,0,0,0
490379420001253,0,0,0,0,0,0
490379420001047,0,0,0,0,0,0
490379420002385,0.2,0.9,0,0,0,0
490379420001053,0,0,0,0,0,0
490379420001011,0,0,0,0,0,0
490379420002959,1.1,1.7,0.1,0.1,0.1,0
490379420001136,0,0,0,0,0,0
490379420002450,0,0,0,0,0,0
490379420002172,0,0,0,0,0,0
490379420002838,0,0,0,0,0,0
490379420002745,0.2,0.3,0,0,0,0
490379420002851,0,0,0,0,0,0
490379420001574,0,0,0,0,0,0
490379781001597,0,0,0,0,0,0
490379781001586,0,0,0,0,0,0
490379781002017,0,0,0,0,0,0
490379781002007,5.1,1.1,0.1,0.1,0.2,0
490379781001522,0,0,0,0,0,0
490379781001637,0.4,0.1,0,0,0,0
490379781001519,0,0,0,0,0,0
490379421002111,0,0,0,0,0,0
490379421002114,0,0,0,0,0,0
490379421002050,0,0,0,0,0,0
490379421001248,0,0,0,0,0,0
490379421001317,0,0,0,0,0,0
490379421002001,0,0,0,0,0,0
490379421001085,0,0,0,0,0,0
490379421001063,0,0,0,0,0,0
490379421001065,0,0,0,0,0,0
490379421001126,0,0,0,0,0,0
490379421002040,1.5,5,0.2,0.2,0.1,0
490379421002088,5.3,17.3,0.6,0.8,0.3,0
490379421001214,4.1,13.4,0.4,0.6,0.3,0
490379421001281,0,0,0,0,0,0
490379421001138,0,0,0,0,0,0
490379421001137,0,0,0,0,0,0
490379421001120,0,0,0,0,0,0
490379421001033,0,0,0,0,0,0
490379421001309,0,0,0,0,0,0
490379420001015,0,0,0,0,0,0
490379420002387,1.2,4.3,0.1,0.2,0,0
490379420002319,0,0,0,0,0,0
490379420002266,0,0,0,0,0,0
490379420002037,0,0,0,0,0,0
490379420002035,0,0,0,0,0,0
490379420001493,0,0,0,0,0,0
490379420001479,0,0,0,0,0,0
490379420002101,0,0,0,0,0,0
490379420002730,0,0,0,0,0,0
490379420002776,0,0,0,0,0,0
490379420002953,0,0,0,0,0,0
490379420002711,0,0,0,0,0,0
490379420001251,0,0,0,0,0,0
490379420002216,0,0,0,0,0,0
490379782001174,0,0,0,0,0,0
490379782001258,0,0,0,0,0,0
490379782001923,0,0,0,0,0,0
490379782001471,0,0,0,0,0,0
490379782001461,0,0,0,0,0,0
490379782001250,0,0,0,0,0,0
490379782001540,0,0,0,0,0,0
490379782001129,0,0,0,0,0,0
490379782001629,0,0,0,0,0,0
490379420001402,4.7,7.7,0.3,0.4,0.3,0.1
490379420001413,1.1,1.7,0.1,0.1,0.1,0
490379420001372,0.7,1.1,0,0.1,0,0
490379420002091,0,0,0,0,0,0
490379420002064,0,0,0,0,0,0
490379420002049,0,0,0,0,0,0
490379420001023,21,19.7,0.6,0.7,1.2,0
490379420002136,0,0,0,0,0,0
490379420002553,0,0,0,0,0,0
490379420002933,0,0,0,0,0,0
490379420002282,0,0,0,0,0,0
490379420002926,0,0,0,0,0,0
490379420002058,0,0,0,0,0,0
490379420002006,0,0,0,0,0,0
490379420001437,0.9,1.4,0.1,0.1,0,0
490379420002736,0,0,0,0,0,0
490379420002733,0,0,0,0,0,0
490379420002782,0,0,0,0,0,0
490379782001098,0,0,0,0,0,0
490379782001162,0,0,0,0,0,0
490379782001264,0,0,0,0,0,0
490379782001053,0,0,0,0,0,0
490379782001186,0,0,0,0,0,0
490379782001477,0,0,0,0,0,0
490379782001344,0,0,0,0,0,0
490379782001533,0,0,0,0,0,0
490379782001785,0,0,0,0,0,0
490379782001271,0,0,0,0,0,0
490379781001774,0,0,0,0,0,0
490379781001783,0,0,0,0,0,0
490379781001539,0.8,0.2,0,0,0,0
490379781001123,0,0,0,0,0,0
490379781001202,0,0,0,0,0,0
490379781001329,0,0,0,0,0,0
490379781001165,0,0,0,0,0,0
490379781001150,0,0,0,0,0,0
490379781001457,0,0,0,0,0,0
490379781001918,0,0,0,0,0,0
490379781001095,0,0,0,0,0,0
490379421001139,0,0,0,0,0,0
490379421001292,0,0,0,0,0,0
490379421002055,0,0,0,0,0,0
490379420001138,0,0,0,0,0,0
490379420001177,0,0,0,0,0,0
490379420001378,0,0,0,0,0,0
490379420001429,0,0,0,0,0,0
490379420002482,0,0,0,0,0,0
490379420002370,0,0,0,0,0,0
490379420001620,0,0,0,0,0,0
490379420002588,0,0,0,0,0,0
490379420002632,0,0,0,0,0,0
490379420002642,0,0,0,0,0,0
490379420002148,0,0,0,0,0,0
490379782003066,13.6,12.8,0.4,0.4,0.7,0
490379782004007,0.4,0.1,0,0,0,0
490379782001608,0,0,0,0,0,0
490379782001192,0,0,0,0,0,0
490379782001314,0,0,0,0,0,0
490379782001227,0,0,0,0,0,0
490379782001320,0,0,0,0,0,0
490379782001957,0,0,0,0,0,0
490379782001193,0,0,0,0,0,0
490379782003108,0,0,0,0,0,0
490379781001061,0,0,0,0,0,0
490379781001062,8.7,3.8,0.2,0.9,0.9,0.1
490379781001348,0,0,0,0,0,0
490379781001032,0.8,0.2,0,0,0,0
490379781001820,0,0,0,0,0,0
490379781001145,0,0,0,0,0,0
490379781001196,0,0,0,0,0,0
490379421001304,0,0,0,0,0,0
490379421001332,0,0,0,0,0,0
490379421001129,0,0,0,0,0,0
490379421002083,0.8,2.5,0.1,0.1,0,0
490379421001305,0.2,0.5,0,0,0,0
490379421001070,0,0,0,0,0,0
490379421002006,0,0,0,0,0,0
490379421002090,0,0,0,0,0,0
490379420002421,0,0,0,0,0,0
490379420002438,0,0,0,0,0,0
490379420002874,0,0,0,0,0,0
490379420002869,0,0,0,0,0,0
490379420002405,0.1,0.4,0,0,0,0
490379420001045,0,0,0,0,0,0
490379420002591,0,0,0,0,0,0
490379420002262,3.5,3.3,0.1,0.1,0.2,0
490379420002270,0,0,0,0,0,0
490379420002961,0,0,0,0,0,0
490379420001487,1.2,2,0.1,0.1,0.1,0
490379420001329,0,0,0,0,0,0
490379420002881,0,0,0,0,0,0
490379420002900,0,0,0,0,0,0
490379782001038,0,0,0,0,0,0
490379782001139,0,0,0,0,0,0
490379782001242,0,0,0,0,0,0
490379782003051,11.7,1.9,0.1,0.2,0.4,0
490379782002012,0,0,0,0,0,0
490379782002013,0,0,0,0,0,0
490379781002044,36.8,8,0.9,0.5,1.7,0
490379781002018,0,0,0,0,0,0
490379781002030,5.9,1.3,0.1,0.1,0.3,0
490379781003022,8,1.8,0.2,0.1,0.4,0
490379421002073,1.2,4,0.1,0.2,0.1,0
490379421001150,0,0,0,0,0,0
490379421002039,0,0,0,0,0,0
490379420001390,0,0,0,0,0,0
490379420001379,0.5,0.9,0,0,0,0
490379420001391,0,0,0,0,0,0
490379420001386,0,0,0,0,0,0
490379420001162,0,0,0,0,0,0
490379420002418,0.8,3,0,0.1,0,0
490379420002598,0,0,0,0,0,0
490379420001658,0,0,0,0,0,0
490379420002565,0,0,0,0,0,0
490379420002995,0,0,0,0,0,0
490379420001432,0,0,0,0,0,0
490379420002857,0,0,0,0,0,0
490379420002070,0,0,0,0,0,0
490379420001491,0,0,0,0,0,0
490379420001399,0.5,0.9,0,0,0,0
490379782003088,6,5.6,0.2,0.2,0.3,0
490379782001650,0,0,0,0,0,0
490379782001838,0,0,0,0,0,0
490379782001527,0,0,0,0,0,0
490379782002015,0,0,0,0,0,0
490379781001705,0.2,0.3,0,0,0,0
490379781001753,0,0,0,0,0,0
490379781001784,0,0,0,0,0,0
490379781001805,0,0,0,0,0,0
490379781001868,0,0,0,0,0,0
490379781001756,0,0,0,0,0,0
490379781001974,0,0,0,0,0,0
490379781001126,0,0,0,0,0,0
490379781001291,0,0,0,0,0,0
490379421001160,0,0,0,0,0,0
490379421001188,0,0,0,0,0,0
490379421001113,0.5,1.5,0,0.1,0,0
490379421001253,0,0,0,0,0,0
490379421001307,0,0,0,0,0,0
490379421001193,0,0,0,0,0,0
490379421001190,0,0,0,0,0,0
490379421001329,0,0,0,0,0,0
490379421001003,0,0,0,0,0,0
490379421001148,0,0,0,0,0,0
490379421001215,0,0,0,0,0,0
490379421001132,0,0,0,0,0,0
490379421002062,0,0,0,0,0,0
490379420002134,0,0,0,0,0,0
490379420002051,0,0,0,0,0,0
490379420002174,0,0,0,0,0,0
490379420002130,0,0,0,0,0,0
490379420002975,2.8,4.6,0.2,0.3,0.2,0
490379420002173,0,0,0,0,0,0
490379420002958,0,0,0,0,0,0
490379420002214,0,0,0,0,0,0
490379420002960,0,0,0,0,0,0
490379420002147,3.5,5.7,0.2,0.3,0.2,0.1
490379420002938,1.6,1.5,0,0.1,0.1,0
490379420002718,0,0,0,0,0,0
490379420002103,0.4,0.6,0,0,0,0
490379420001057,0,0,0,0,0,0
490379420001007,0,0,0,0,0,0
490379420001022,0,0,0,0,0,0
490379420001689,0,0,0,0,0,0
490379420001729,0,0,0,0,0,0
490379420002408,0,0,0,0,0,0
490379420002398,0.2,0.9,0,0,0,0
490379420002940,0,0,0,0,0,0
490379420002495,0,0,0,0,0,0
490379420002867,0,0,0,0,0,0
490379420002661,0.7,1.1,0,0.1,0,0
490379420002302,0,0,0,0,0,0
490379420001579,0.7,1.1,0,0.1,0,0
490379420001259,0,0,0,0,0,0
490379420001535,0,0,0,0,0,0
490379420002468,0,0,0,0,0,0
490379420001505,0,0,0,0,0,0
490379420001180,0,0,0,0,0,0
490379420002109,0,0,0,0,0,0
490379420002562,0,0,0,0,0,0
490379420002414,0,0,0,0,0,0
490379420002704,0.9,1.4,0.1,0.1,0,0
490379420002618,0,0,0,0,0,0
490379420002721,0,0,0,0,0,0
490379420002627,0,0,0,0,0,0
490379420001635,0,0,0,0,0,0
490379420002102,0,0,0,0,0,0
490379420001362,0,0,0,0,0,0
490379420002950,0,0,0,0,0,0
490379420001470,0,0,0,0,0,0
490379420002308,0,0,0,0,0,0
490379782001128,0,0,0,0,0,0
490379782001173,0,0,0,0,0,0
490379782001346,0,0,0,0,0,0
490379782001711,0,0,0,0,0,0
490379782001355,0,0,0,0,0,0
490379782001654,0,0,0,0,0,0
490379782001778,0,0,0,0,0,0
490379782001293,0,0,0,0,0,0
490379782001594,0,0,0,0,0,0
490379782001601,0,0,0,0,0,0
490379782001628,0,0,0,0,0,0
490379782001568,0,0,0,0,0,0
490379781001715,0,0,0,0,0,0
490379781001726,0,0,0,0,0,0
490379781001731,0.9,1.4,0.1,0.1,0,0
490379781001689,0,0,0,0,0,0
490379781001719,0,0,0,0,0,0
490379781001757,0,0,0,0,0,0
490379781001764,0.5,0.9,0,0,0,0
490379781001857,0,0,0,0,0,0
490379781001816,0,0,0,0,0,0
490379781001807,0,0,0,0,0,0
490379781001775,0,0,0,0,0,0
490379781001879,0,0,0,0,0,0
490379781001260,0,0,0,0,0,0
490379781001675,0,0,0,0,0,0
490379781001790,0,0,0,0,0,0
490379781001301,0,0,0,0,0,0
490379781001472,0,0,0,0,0,0
490379781001473,0,0,0,0,0,0
490379781001035,0,0,0,0,0,0
490379781001380,0.8,0.2,0,0,0,0
490379781003000,1.7,0.4,0,0,0.1,0
490379781001653,0,0,0,0,0,0
490379781001461,0.4,0.1,0,0,0,0
490379421002097,0,0,0,0,0,0
490379421001022,4.3,13.9,0.5,0.6,0.3,0
490379420001071,1.6,1.5,0,0.1,0.1,0
490379420001070,4.4,4.1,0.1,0.1,0.2,0
490379420001013,0,0,0,0,0,0
490379420001050,0,0,0,0,0,0
490379420001003,1.9,1.8,0.1,0.1,0.1,0
490379420001104,0,0,0,0,0,0
490379420001090,0,0,0,0,0,0
490379420001041,0,0,0,0,0,0
490379420001215,0,0,0,0,0,0
490379420001342,0,0,0,0,0,0
490379420001453,0,0,0,0,0,0
490379420001476,7.2,11.7,0.5,0.6,0.4,0.1
490379420002723,0,0,0,0,0,0
490379420001294,0,0,0,0,0,0
490379420001427,0,0,0,0,0,0
490379420001195,0,0,0,0,0,0
490379420002377,0,0,0,0,0,0
490379782001469,0,0,0,0,0,0
490379782001759,0,0,0,0,0,0
490379782001148,0,0,0,0,0,0
490379782001145,0,0,0,0,0,0
490379782001913,0,0,0,0,0,0
490379782001908,0,0,0,0,0,0
490379782001185,0,0,0,0,0,0
490379782003135,0,0,0,0,0,0
490379782001486,0,0,0,0,0,0
490379781001614,3,0.6,0.1,0,0.1,0
490379781001537,0,0,0,0,0,0
490379781001623,0,0,0,0,0,0
490379781001666,0,0,0,0,0,0
490379781002036,1.7,0.4,0,0,0.1,0
490379781002041,8,1.8,0.2,0.1,0.4,0
490379781003007,0,0,0,0,0,0
490379781001682,1.3,0.3,0,0,0.1,0
490379421001208,0,0,0,0,0,0
490379421001147,0,0,0,0,0,0
490379421001283,0.5,1.5,0,0.1,0,0
490379421001079,0,0,0,0,0,0
490379421001284,0,0,0,0,0,0
490379421001090,0,0,0,0,0,0
490379421001106,0,0,0,0,0,0
490379421001258,1.1,3.5,0.1,0.2,0.1,0
490379421002096,0.5,1.5,0,0.1,0,0
490379420001482,0,0,0,0,0,0
490379420002114,0,0,0,0,0,0
490379420001376,0,0,0,0,0,0
490379420001647,0,0,0,0,0,0
490379420001229,0,0,0,0,0,0
490379420002592,0,0,0,0,0,0
490379420002883,6.5,6.1,0.2,0.2,0.4,0
490379420001731,0,0,0,0,0,0
490379420001637,0,0,0,0,0,0
490379420002891,0,0,0,0,0,0
490379420002022,0,0,0,0,0,0
490379420002127,0,0,0,0,0,0
490379420002641,0,0,0,0,0,0
490379420002413,1.5,5.2,0.1,0.2,0,0
490379420002122,0,0,0,0,0,0
490379420002614,0,0,0,0,0,0
490379782001448,0,0,0,0,0,0
490379782001967,0,0,0,0,0,0
490379782001171,0,0,0,0,0,0
490379782001392,0,0,0,0,0,0
490379782001143,0,0,0,0,0,0
490379782001225,0,0,0,0,0,0
490379782001529,0,0,0,0,0,0
490379782001074,0,0,0,0,0,0
490379782001769,0,0,0,0,0,0
490379782001575,0,0,0,0,0,0
490379420002139,0,0,0,0,0,0
490379420002208,0,0,0,0,0,0
490379420002140,0,0,0,0,0,0
490379420002111,0,0,0,0,0,0
490379420002203,0,0,0,0,0,0
490379420002212,0,0,0,0,0,0
490379420002194,0.2,0.3,0,0,0,0
490379420002152,0,0,0,0,0,0
490379420002680,4.7,7.7,0.3,0.4,0.3,0.1
490379420002663,0,0,0,0,0,0
490379420002699,0,0,0,0,0,0
490379420002687,0,0,0,0,0,0
490379420001026,0,0,0,0,0,0
490379420002234,0,0,0,0,0,0
490379420002525,0,0,0,0,0,0
490379420001240,0,0,0,0,0,0
490379420001268,0,0,0,0,0,0
490379782003081,1.1,0.2,0,0,0,0
490379782002025,33.6,4.1,0.5,0,0.5,0
490379782002017,0,0,0,0,0,0
490379782001495,0,0,0,0,0,0
490379782002063,15.4,2.3,0.2,0.4,0.3,0
490379782004002,13.4,1.9,0.3,0.5,0.7,0.1
490379782004003,3.8,0.5,0.1,0.1,0.2,0
490379782004009,8.4,1.2,0.1,0.2,0.2,0
490379782004020,4.6,0.6,0.1,0.2,0.2,0
490379782003048,8.8,1.3,0.1,0.2,0.2,0
490379782001304,0,0,0,0,0,0
490379782001418,0,0,0,0,0,0
490379782001944,0,0,0,0,0,0
490379782001284,0,0,0,0,0,0
490379782001962,0,0,0,0,0,0
490379782001292,0,0,0,0,0,0
490379782001111,0,0,0,0,0,0
490379782001081,0,0,0,0,0,0
490379781001415,0,0,0,0,0,0
490379781001981,0,0,0,0,0,0
490379781001526,0,0,0,0,0,0
490379781001078,0,0,0,0,0,0
490379781001970,0,0,0,0,0,0
490379781001044,0,0,0,0,0,0
490379781001976,0,0,0,0,0,0
490379781001393,0,0,0,0,0,0
490379420001397,0,0,0,0,0,0
490379420001395,0,0,0,0,0,0
490379420001159,0,0,0,0,0,0
490379420001407,0.7,1.1,0,0.1,0,0
490379420001366,0,0,0,0,0,0
490379420002662,0,0,0,0,0,0
490379420002182,0,0,0,0,0,0
490379420002740,0.4,0.6,0,0,0,0
490379420002018,0,0,0,0,0,0
490379420002251,0,0,0,0,0,0
490379420002040,0,0,0,0,0,0
490379782001508,0,0,0,0,0,0
490379782001693,0,0,0,0,0,0
490379782004025,22.7,3.1,0.6,0.8,1.2,0.1
490379782001605,0,0,0,0,0,0
490379782001615,0.1,0.2,0,0,0,0
490379782001434,0,0,0,0,0,0
490379782001036,0,0,0,0,0,0
490379782001999,0,0,0,0,0,0
490379782001328,0,0,0,0,0,0
490379782001095,0,0,0,0,0,0
490379782001170,0,0,0,0,0,0
490379781001824,0,0,0,0,0,0
490379781001015,0,0,0,0,0,0
490379781001378,0,0,0,0,0,0
490379781001360,0.8,0.2,0,0,0,0
490379421001039,0,0,0,0,0,0
490379421001114,0,0,0,0,0,0
490379421001310,0.9,3,0.1,0.1,0.1,0
490379421001306,0.8,2.5,0.1,0.1,0,0
490379421002098,0,0,0,0,0,0
490379421002049,0,0,0,0,0,0
490379420001140,0,0,0,0,0,0
