GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDSMI,G18GOVRMCM,G18GOVOWRI,G18SOSDWHI,G18SOSRHAM,G18SOSOWRI,G18TREDGLE,G18TREWGLE,G18TRERLOF,G18TREAWOR,G18TREOWRI,G18ATGDANA,G18ATGWANA,G18ATGRWIL,G18ATGOWRI,G18COMRECK,G18COMOWRI,G18SPIRMIT,G18SPIOWRI,G18AGRUNEL,G18AGRGEDM,G18AGRRWEA,G18AGROWRI
45079000402,45,079,000402,397,470,0,322,534,1,298,19,513,22,1,327,18,508,0,636,20,575,11,54,120,559,1
45079000403,45,079,000403,320,758,1,245,823,2,219,13,818,23,1,286,21,765,0,908,15,875,11,21,107,873,2
45079000404,45,079,000404,358,27.7,0,351.1,33.6,0,341.2,8.9,31.6,3,0,335.2,11.9,36.6,0,106.8,19.8,41.5,6.9,83.1,77.1,50.4,2
45079000405,45,079,000405,1042,35,0,1045,36,0,1026,24,32,7,0,1028,20,36,1,164,18,46,7,181,142,51,2
45079000406,45,079,000406,473,695,4,401,764,0,371,9,760,28,0,417,22,727,0,893,18,795,14,69,142,817,3
45079000407,45,079,000407,801,650,0,750,688,0,714,34,670,24,1,755,38,656,0,901,32,712,18,205,226,739,8
45079000408,45,079,000408,933,561,1,891,599,0,839,26,600,33,1,874,46,577,0,898,46,653,26,214,299,691,11
45079000409,45,079,000409,1210,565,0,1141,631,0,1080,46,620,24,3,1136,55,583,0,963,39,684,30,333,298,729,7
45079000410,45,079,000410,844.3,200,0.1,814.8,226.5,0,786.8,21.6,218.5,15.4,0,812.6,25.8,206.9,1,393.5,39.4,247,9.3,197.3,184.8,261.7,9.2
45079000411,45,079,000411,809,134,2,778,169,0,768,18,156,8,1,780,18,149,0,400,22,192,19,183,225,219,8
45079000412,45,079,000412,976.2,289.5,0.9,950.7,309.3,0.9,920.4,30.3,302.7,20.8,0,951.6,31.2,285.7,1.9,549.6,42.6,358.5,11.3,201.5,237.4,394.5,11.3
45079000413,45,079,000413,1025.7,240.8,3,1006.9,258.7,4,981.1,24.8,250.7,12.9,1,982.1,28.7,253.7,1,522.3,41.6,298.3,18.8,243.8,247.8,334,9.9
45079000414,45,079,000414,808,242,2,785,269,0,766,19,269,5,0,779,23,253,2,465,17,286,8,193,184,317,3
45079000415,45,079,000415,688,26,0,690,30,1,681,12,24,7,0,679,17,28,1,107,13,37,0,152,71,49,2
45079000416,45,079,000416,430.6,447.5,1,285,574.9,2.1,265.8,6.2,566.5,25.4,0.2,374.6,17.7,472.5,1.2,655.3,11.8,614.6,30.2,15.7,105.5,652,1
45079000417,45,079,000417,371.6,217.8,0,356.4,226.1,0,344,14,218.2,7.2,0,352.4,16.3,217.7,0,294.2,6.2,240.2,0.1,82.9,58.7,234.8,0
45079000418,45,079,000418,916,78,0,911,83,0,895,20,81,4,0,905,32,71,0,229,12,95,3,210,125,108,1
45079000419,45,079,000419,260.1,432.9,0.9,207,472.8,0.9,189.9,5.7,476.6,14.2,0,207.9,12.3,460.5,0,545,11.4,498.4,11.4,26.6,68.4,509.9,1.9
45079000420,45,079,000420,473,385,1,424,427,1,393,17,428,17,1,423,23,406,4,566,23,489,14,72,160,487,5
45079000421,45,079,000421,638,889,2,525,990,0,456,20,1010,29,1,537,41,940,0,1174,31,1072,20,93,173,1073,2
45079000422,45,079,000422,517.7,583.8,2,443.4,648.1,0,424.2,18,635.1,15.1,0,447.4,17.1,625,0,789.5,16.1,684.2,23.1,74.2,160.4,683.3,2
45079000423,45,079,000423,690.8,60.2,1,691.6,61.2,0,687.6,10,55.2,3,0,682.6,13.1,58.2,0,122.6,6,61.2,1,85.3,65.3,65.3,1
45079000424,45,079,000424,723.2,32.5,0,723.2,41.4,0,707.5,27.6,28.6,6.9,0,705.5,22.7,35.5,0,128.1,14.8,53.2,3,163.6,90.7,46.3,0
45079000425,45,079,000425,812,481,3,758,536,1,719,24,522,28,1,755,28,507,2,747,40,586,25,173,201,607,7
45079000426,45,079,000426,1277,227,0,1267,242,0,1224,28,245,14,0,1256,29,227,0,522,41,276,25,363,259,294,7
45079000427,45,079,000427,442,11,0,435,18,0,431,9,19,0,0,427,18,11,0,85,2,17,2,163,33,21,0
45079000428,45,079,000428,310.4,426.5,0,197.1,528.1,0.9,177.2,10.8,524.5,12.6,1.8,238.4,15.3,471.5,1.8,585.7,7.2,579.4,19.8,15.3,94.5,565,0
45079000429,45,079,000429,486.2,303.8,5.9,412.1,372.9,1,390,11,372.9,14.1,2,432.2,22.9,336.8,3.9,510.5,18,405.9,26.8,52.3,176.9,423.9,2
45079000430,45,079,000430,533,507,0,394,620,4,342,5,653,20,0,447,21,556,2,758,19,689,30,50,157,712,3
45079000431,45,079,000431,603,361,0,570,394,0,540,20,383,22,0,572,37,354,1,551,22,408,12,126,177,420,5
45079000432,45,079,000432,487,357,7,458,388,1,431,8,391,17,0,453,18,370,1,513,27,425,7,84,142,426,2
45079000433,45,079,000433,491,300,1,468,315,0,445,14,313,20,0,462,20,312,0,443,23,345,13,99,137,362,2
45079000434,45,079,000434,763.9,55.6,1,751,66.6,0,757,9.6,57.8,3.9,0,759.7,16.4,48.1,1.9,148.2,14.4,60.3,1,136.6,96.5,83.8,4.9
45079000435,45,079,000435,360.8,149.7,0,347.7,156.8,0,344.6,8.2,152.8,5.1,0,350.8,8.1,151.7,0,208,9,161.9,3,54.4,82.1,168,7
45079000436,45,079,000436,956,17,0,952,20,0,936,16,23,3,0,942,18,12,0,146,13,28,1,272,81,37,2
45079000437,45,079,000437,647,387,0,553,470,0,513,17,487,11,0,583,28,411,1,638,22,539,12,72,183,553,3
45079000438,45,079,000438,670,218,5,605,269,0,550,27,261,34,0,605,27,249,1,438,59,304,37,101,249,312,2
45079000439,45,079,000439,816.4,246.5,1,780.5,274.8,0.9,753.4,26.8,259.4,18.6,0,771.9,25.1,265.9,0.9,475.3,28.1,304.4,10.5,169.3,233.6,342.4,4.7
45079000440,45,079,000440,531.4,196.5,2,495.7,226.2,2,470,13.9,219.3,21.8,2,490.8,20.8,209.4,2,351.1,26.8,249.1,15.9,102.2,140.8,261.9,8.9
45079000441,45,079,000441,680.8,68.9,2,685.7,66,1,674.7,13,61,2,1,671.8,16,66,0,145.9,12,74,0,122.7,82.9,82,8
45079000442,45,079,000442,744,106,0,730,116,0,719,14,115,5,0,723,13,113,1,220,15,129,3,143,117,149,2
45079000443,45,079,000443,688,458,5,669,473,4,639,26,464,17,2,673,23,454,1,646,28,497,8,158,163,513,2
45079000444,45,079,000444,170,114,0,164,122,0,159,5,116,3,0,162,5,113,0,155,4,120,1,34,39,132,0
45079000445,45,079,000445,793,91,0,777,108,0,749,19,107,12,0,768,24,95,0,251,22,125,9,195,148,144,3
45079000446,45,079,000446,659.6,42.6,0,653.7,53.6,0,642.4,13.3,45.4,3.1,1,653.4,12.4,43.5,1,187.1,18.3,64.9,5,182.7,132.5,69.9,7
45079000447,45,079,000447,777,277,1,714,329,0,661,19,350,9,2,712,29,308,0,519,23,369,27,163,172,407,0
45079000448,45,079,000448,728.6,389.6,0,690.8,429.4,0,671,16.9,421.5,11.9,0,702.8,28.8,389.6,0,627.2,31.8,455.2,11.9,194.8,189.8,475.1,1
45079000449,45,079,000449,958,317,0,940,331,0,908,22,330,17,0,923,27,328,0,579,50,361,14,247,238,399,13
45079000450,45,079,000450,1327,193,2,1311,214,1,1273,30,218,10,0,1289,42,199,1,484,41,239,2,317,290,264,10
45079000451,45,079,000451,1139,618,1,1043,705,2,1009,36,674,38,0,1048,46,667,0,1025,62,763,29,250,326,808,5
45079000452,45,079,000452,1080.4,21.8,0,1080.4,25.8,0,1063.4,16,21.8,7,0,1069.4,25,19.8,0,155.9,16,29.9,3,209.1,120.1,38.8,1
45079000453,45,079,000453,1474,1288,10,1267,1467,2,1184,39,1464,48,2,1294,56,1392,2,1902,68,1566,69,288,390,1618,11
45079000454,45,079,000454,936,89,0,929,98,1,907,24,80,14,1,923,17,92,0,366,38,122,7,281,239,144,12
45079000455,45,079,000455,778,264,0,738,291,0,709,22,290,13,0,734,21,277,1,452,37,320,18,147,179,353,6
45079000456,45,079,000456,1025,410,0,958,474,0,912,35,468,16,0,961,31,440,0,717,42,515,7,227,266,546,5
45079000457,45,079,000457,573,507,5,465,595,4,418,20,605,23,1,501,26,554,4,760,26,645,25,49,183,680,5
45079000458,45,079,000458,1031.4,31.4,1,1034.3,31.4,0,1018.6,17.7,22.6,6.9,0,1015.6,21.6,25.5,0,173.9,14.7,52.1,3,261.3,137.5,49.1,3
45079000459,45,079,000459,303,163,0,288,174,0,281,4,171,5,0,288,11,165,0,229,4,178,0,51,62,194,1
45079000460,45,079,000460,1144.8,176.5,2,1137.3,194.7,2,1087.6,46.7,189.3,12.2,1,1106.4,39.8,189.3,1.1,442.4,33.4,238.5,6.7,284.5,243.6,247.5,1.6
45079000461,45,079,000461,516,126.2,0,496.2,144.1,0,468.9,22.6,141.2,10.4,0,486.8,32,128.1,0,275,27.3,160.1,7.5,161,107.3,174.2,7.5
45079000462,45,079,000462,616.4,420.3,0,594.5,440.6,0,570.7,5.5,445.5,12.8,0,596.5,22.7,413.9,0,584,16.7,453.2,6.7,134.5,120.2,485.1,2.1
45079000463,45,079,000463,516,280,0,492,304,0,454,14,296,28,1,494,20,284,0,448,18,325,20,115,127,356,1
45079000464,45,079,000464,1078,526,1,982,615,0,936,25,608,30,0,1008,33,557,1,873,39,645,39,231,249,714,8
45079000465,45,079,000465,990,182,1,975,195,0,938,19,197,18,0,974,28,173,0,442,40,234,13,301,206,267,9
45079000466,45,079,000466,459.6,373.8,2.9,416.2,412.4,1,387.3,13.5,417.2,17.3,0,421,15.4,395,1,525.1,21.2,440.3,15.4,76.1,162.8,456.7,8.7
45079000467,45,079,000467,239,236,0,206,263,0,192,9,256,12,0,211,12,245,0,319,12,278,5,41,62,276,2
45079000468,45,079,000468,433.4,282.2,1.1,406.8,302.6,3,381.7,10.5,308.8,12.7,1,403,12.6,296,0,411.9,26.8,328.7,13.6,84.9,143.2,338.3,0.3
45079000469,45,079,000469,350,256,0,287.2,314.9,0,278.3,4.9,308.2,10.8,0,320.6,4,283.4,0,398,16.6,343.4,11.8,46.7,104.4,351.3,2
45079000470,45,079,000470,621.6,171,0,595.9,190.7,2,570.2,16.8,187.8,13.8,1,590.9,15.8,181.8,1,327.1,44.5,200.6,11.9,143.3,188.7,215.4,2
45079000471,45,079,000471,322.2,231.2,0.9,289,261.5,0,264.4,19,265.3,2.8,0,300.4,20.9,234.1,0,344,9.5,280.5,6.6,51.2,97.6,286.2,1.9
45079000472,45,079,000472,240.3,145.8,0,227.3,156.8,0,217.3,6,153.8,7,0,227.3,11,147.8,0,218.7,8,165.9,5,43.9,60.9,174.8,0
45079000473,45,079,000473,1162.7,193.3,1.1,1127.3,227.7,1.1,1097.7,21.5,228.7,13.3,0,1120.2,39.4,195.5,0,540.2,67.4,266.5,17.2,302,339.5,280.6,10.1
45079000474,45,079,000474,1056,298,2,1016,336,0,956,37,340,18,0,1004,33,319,0,615,45,386,35,259,295,412,5
45079000475,45,079,000475,1001,105,0,997,115,0,964,24,114,11,0,971,31,111,0,342,54,136,9,273,249,154,12
45079000476,45,079,000476,292.1,499.5,4.8,172.2,605.1,0,152.2,2.9,611.8,14.3,0.9,220.7,11.4,552.8,1.9,668.8,15.2,656.5,10.5,13.3,60.9,661.2,1.9
45079000477,45,079,000477,567.9,452.5,1.2,464.8,542.9,1,431.8,13.2,546.2,20.7,1,491.3,26.6,497.2,2.1,697.2,23.8,586.5,23.5,60.7,193.1,610.8,1.1
45079000478,45,079,000478,777.8,86.5,0,771.9,94.4,0,734.5,24.6,99.3,8.8,0,754.2,25.6,87.5,0,261.6,24.6,108.2,3,181.9,167.2,117,1
45079000479,45,079,000479,530,36,1,524,43,1,509,20,36,3,1,504,23,38,1,158,19,57,6,114,118,61,3
45079000480,45,079,000480,729,63,1,717,78,0,714,18,63,1,0,712,26,58,0,230,23,84,4,196,150,101,1
45079000481,45,079,000481,843,126,0,830,140,0,811,17,139,7,0,831,18,123,0,327,30,159,8,206,190,171,6
45079000482,45,079,000482,980,307,5,940,343,5,909,37,329,11,2,948,33,309,2,577,39,356,16,257,242,383,8
45079000483,45,079,000483,816.7,511.1,0,765.1,555.7,0,731.4,23.8,553.8,17.9,0,781,36.7,515,0,777,28.8,599.4,19.9,185.6,212.4,636.1,3
45079000484,45,079,000484,569.4,427.3,0,508.1,474.5,1,466.9,19.1,488.5,11.1,1,519.2,22.2,450.3,0,636,25.2,502.8,14.1,101.3,153.4,531.1,8
45079000485,45,079,000485,793,105,1,785,119,1,757,28,114,8,1,774,33,107,0,284,27,127,4,230,169,139,3
45079000486,45,079,000486,1244,236,2,1227,251,1,1189,42,246,14,1,1217,34,239,1,572,59,291,27,308,323,319,10
45079000487,45,079,000487,1024.3,266.7,4.9,993.6,298.3,4.9,939.3,37.5,299.3,21.7,2,979.8,34.6,282.5,4,582.8,36.5,359.5,18.8,244.9,281.5,372.4,10.9
45079000488,45,079,000488,1286.3,317.2,5,1259.1,341.3,8,1206.9,38.2,345.3,11.1,7,1242.9,48.3,320.3,5,704.7,80.4,383.7,16.2,345.2,321.2,437,18.1
45079000489,45,079,000489,364,10,0,366,8,0,353,10,8,3,0,351,13,9,1,50,10,8,0,58,53,17,1
45079000490,45,079,000490,500.1,125.2,0.1,485,142.7,0,464.1,16.6,134.6,12.3,0,478,21.1,125.7,0.2,286.1,28.6,158.5,7.2,135.4,146.9,161.4,1
45079000491,45,079,000491,326,446,0,237,526,0,227,1,513,24,0,271,8,488,0,623,18,543,13,33,106,558,1
45079000492,45,079,000492,514,352,0,478,377,0,452,16,375,16,0,483,17,366,0,526,25,422,10,89,124,435,9
45079000493,45,079,000493,448,496,1,378,553,0,364,9,551,11,1,404,15,516,1,690,20,584,12,86,119,603,3
45079000494,45,079,000494,1080.3,593.8,0,1000.7,674.3,1,961.9,31.8,653.4,31.9,0,1007.6,49.7,617.7,0,905.2,46.8,729,26.9,243.5,298.4,724.1,6
45079000495,45,079,000495,306,158,0,299,163,0,287,9,160,5,0,304,8,156,0,225,18,178,3,72,63,186,6
45079000496,45,079,000496,501.3,152.2,1,477.4,174.9,1,459.6,20.5,162.7,8.5,0,478.9,16.7,158.7,0,283.1,29.3,177.9,9.4,120,138.4,191.5,3
45079000497,45,079,000497,1455,254,1,1413,296,1,1374,45,282,13,0,1402,46,275,0,654,71,355,26,410,347,376,12
45079000498,45,079,000498,488,522,0,368,610,1,327,16,621,18,1,425,25,550,0,735,25,670,21,48,137,689,0
45079000499,45,079,000499,413.9,115,1,381.4,148.4,0,366.7,8.8,137.6,15.7,0,383.4,11.8,133.7,0,273.3,14.8,166.1,18.7,83.6,155.3,181.9,1
45079000500,45,079,000500,538,173,1,484,215,1,453,20,214,14,0,489,21,193,0,349,36,237,23,73,189,251,5
45079000501,45,079,000501,359.9,1064.7,3,260.9,1152.4,2,243.9,16.3,1140.5,17.9,5,294.5,21.4,1105.5,0,1238,8,1171.8,7,35.9,107,1203,1
45079000502,45,079,000502,1026,533,1,881,661,0,845,32,639,30,0,916,42,592,0,921,39,721,23,172,292,766,2
45079000503,45,079,000503,1216,277,2,1165,322,1,1126,46,304,22,0,1157,45,299,0,573,51,341,21,284,281,371,6
45079000504,45,079,000504,407.4,903.3,1.1,290.6,991.5,1,259.2,18.5,984.5,22.9,0,324.9,26.5,940.5,1,1081.9,18.1,1038.8,7.3,40.9,124.5,1030.4,0
45079000505,45,079,000505,311.6,771.7,1.9,208.4,859.5,1,195.8,13.5,831.5,25.1,0,244.1,12.5,806.5,1,925.1,3.9,894.2,7.7,24.1,94.5,884.6,0
45079000506,45,079,000506,323,347,2,234.8,421.1,1,209.7,2.1,437.8,10.2,0,286.4,15,370.6,1,509,15.4,465.6,17.2,18.3,74.6,484.7,2
45079000507,45,079,000507,530.7,209.8,1.9,516,225.4,0,486.2,18.8,224.3,12.2,0,508.6,24.2,207,0,349.5,13.3,240,8.2,105.7,116.8,262.1,5.3
45079000508,45,079,000508,805,565,1,725,630,1,676,29,637,21,2,742,38,586,2,848,32,659,32,143,205,726,10
45079000509,45,079,000509,1520,177,2,1500,203,2,1463,50,192,13,0,1475,60,181,1,607,92,231,14,425,422,289,17
45079000510,45,079,000510,408,61,0,401,68,0,391,11,64,5,0,394,17,62,0,180,10,79,1,126,91,82,1
45079000511,45,079,000511,461.4,172.2,0,448.3,188.3,0,428.4,13.4,186.9,9,0,443.5,20.4,169.9,0,255.8,4.2,195,7.2,63.9,74.2,195.6,1.1
45079000512,45,079,000512,564.9,92.8,0.9,549,112.3,0,511.9,27.4,103.4,17.7,0,534,38.9,89.3,1.8,282.9,27.4,133.5,1.8,163.6,167.1,132.6,0
45079000513,45,079,000513,658.9,78.9,0,657.9,81.9,0,639.9,16,72.9,11,0,649.9,17,74.9,0,224.6,25,86.8,6,185.7,157.7,106.8,2
45079000514,45,079,000514,826,731,1,729,808,2,698,19,806,22,1,751,51,746,2,1026,25,885,25,127,265,899,3
45079000515,45,079,000515,968,288,1,940,311,1,918,32,298,10,0,933,45,285,0,493,29,325,7,206,209,337,1
45079000516,45,079,000516,777,801,1,516,1015,3,479,14,998,36,1,618,33,892,1,1209,32,1110,51,41,264,1127,6
45081000001,45,081,000001,66,217,0,53,228,0,47,10,220,3,0,61,5,216,0,235,0,228,2,11,9,228,0
45081000002,45,081,000002,21,142,0,10,151,0,12,1,149,0,0,20,1,144,0,155,0,154,0,1,6,154,0
45081000003,45,081,000003,42.8,198.3,0,23.3,215.1,0,21.4,3.7,213.2,0.9,0,33.5,3.7,202,0,224.4,0,218.8,0.9,7.4,7.4,219.7,0
45081000005,45,081,000005,244,153,0,248,150,0,240,1,152,7,0,241,3,151,0,176,2,164,0,34,18,158,0
45081000006,45,081,000006,172,191,0,165,194,2,161,4,191,6,0,171,3,190,3,232,3,209,1,25,22,212,0
45081000007,45,081,000007,92,499,0,79,512,0,63,4,512,11,0,83,12,497,0,555,4,531,4,13,26,537,0
45081000008,45,081,000008,154.8,706.6,0,118.2,730.3,0,102.2,10.2,724.5,12.4,1,125.6,12.7,717.1,0,770.1,7,775.4,0.7,15.3,20.8,766.1,2.9
45081000009,45,081,000009,202.1,334.1,1,174.1,355.1,2,169.1,6,341.1,15,0,175.1,10,346.1,0,382.1,3,380.1,0,15,52,369.1,0
45081000010,45,081,000010,83,187,0,77,196,0,79,2,194,0,0,77,2,193,0,213,0,207,0,8,17,203,0
45081000012,45,081,000012,41,104,0,27,118,0,33,2,108,2,0,28,7,107,1,124,1,120,0,5,7,116,0
45081000013,45,081,000013,59,65,3,56,71,0,56,0,71,0,0,59,0,70,0,71,3,72,0,2,3,71,2
45081000014,45,081,000014,84.2,287.4,0,66.8,303.7,0,58.9,4.8,303.5,2.6,0,74.4,6.3,289.9,0,327.9,0.9,320.6,2.3,5.7,16.2,321.9,0.1
45081000015,45,081,000015,71,251,0,55,264,1,48,4,257,9,0,60,4,255,0,273,0,274,0,5,10,268,2
45081000016,45,081,000016,266.7,213.1,0,258.6,221.3,0,254.5,1.1,222.3,2.1,0,260.6,6.1,211.2,0,249.7,3.1,230.4,1,12.3,26.5,233.4,2
45081000017,45,081,000017,368,193,0,363,200,0,343,16,199,3,0,363,13,188,0,249,9,240,1,69,36,214,3
45081000018,45,081,000018,225,354,0,209,369,0,206,9,357,7,0,226,12,343,0,417,1,388,0,43,43,375,1
45081000019,45,081,000019,42.2,311.6,0,35.7,314.9,0,33.6,3.3,306.8,8.1,0,36.5,11.3,305,0,331.6,1,328.2,3.1,7.6,11.6,322.3,0
45081000020,45,081,000020,127.2,114.3,0,123.2,117.3,0,120.2,7.1,115.3,0,0,123.2,8.1,110.3,1,131.7,0,120.4,1,20.4,15.2,117.4,1
45083000001,45,083,000001,145,358,3,126,385,0,128,5,370,8,0,134,11,361,0,415,3,378,3,24,31,386,0
45083000003,45,083,000003,237.6,174.9,2.1,231.8,182.6,1,216.7,13.2,174.3,6.2,1,221,12.3,179.1,1,241,10.2,187.5,5.2,45.1,64.6,191.8,3
45083000004,45,083,000004,588.5,1196.2,9.1,522.8,1263.7,1,498,25.8,1228.3,46.9,0,531.5,31,1228.8,0,1393.3,15.5,1275,31.5,84.2,215,1273.4,3.1
45083000007,45,083,000007,425,717,0,346,797,1,359,7,765,15,0,394,14,729,0,885,22,787,18,40,129,824,6
45083000008,45,083,000008,685.2,1095.6,2.1,631.6,1153.5,1,597.3,45.4,1116.6,30.7,0,624.7,56.7,1109.5,1.1,1314.8,40.4,1163.9,14.4,122,184.7,1164.3,13.1
45083000010,45,083,000010,499,1127,2,398,1232,0,411,16,1182,16,0,428,16,1173,1,1309,11,1214,6,56,154,1222,5
45083000011,45,083,000011,453.7,1661.3,2,372.5,1744.6,2,355.6,21.8,1706.9,32.7,1,382.4,34.7,1698,1,1836.7,23.8,1738.6,19.8,54.5,151.6,1752.5,5.9
45083000012,45,083,000012,299,820,1,272,850,0,270,13,828,9,0,274,15,832,0,882,8,841,2,41,57,851,2
45083000013,45,083,000013,315.6,1053.6,2,258.6,1107.5,0,248.7,16,1078.5,22,0,271.6,14,1079.5,1,1152.4,10,1097.5,7,29,106.8,1116.5,1
45083000014,45,083,000014,512.9,591.8,1,489.9,625.8,1,481.9,11.1,591.8,27,1,491.9,29.1,593.8,0,734,31,618.8,11,99.2,118.2,635.8,12
45083000016,45,083,000016,176,307.8,1.8,156,329.5,0,147.8,4.6,317.8,13.6,0,154.2,10.9,319.5,0,366.9,5.4,330.5,3.6,27.4,33,334.1,0
45083000017,45,083,000017,86.9,396,0,73,404.9,0,70.1,2,403.9,4,0,76,5.9,397,0,423.7,3,404,3.9,9.9,24.7,413.8,0
45083000018,45,083,000018,624,499,0,599,532,0,585,25,515,9,0,608,28,492,1,640,29,523,8,106,154,542,5
45083000019,45,083,000019,173,571,2,163,576,2,158,6,569,8,0,167,8,570,3,623,3,583,6,20,48,589,5
45083000022,45,083,000022,162,283,1,137,307,0,139,7,298,1,0,142,6,296,0,351,2,308,8,17,61,319,0
45083000024,45,083,000024,183,396,3,162,412,4,152,11,402,11,4,159,11,408,5,442,10,416,7,18,44,415,3
45083000026,45,083,000026,233.2,700.9,0.2,212.4,719,0,208.6,6.4,710.9,9.3,0,216.2,9,707.1,0,756.5,4.5,728,2.4,32.5,56,721.4,0
45083000027,45,083,000027,140.7,559.9,3,125.9,571.9,1,118.5,10,562.1,8.2,1,134.3,12.2,558,1,611.5,3.8,571.9,3.1,12.5,43.5,584.1,1.2
45083000028,45,083,000028,73.7,226.8,0,67.3,233.2,0,66.5,1.6,229.2,2.4,0.8,67.3,6.4,226.8,0,246,0,230.8,0.8,8,12,237.2,0
45083000029,45,083,000029,378,1022,2,348,1053,0,339,10,1035,21,1,350,19,1029,0,1142,22,1065,9,42,122,1069,0
45083000030,45,083,000030,248,728.6,1,232.7,742.9,1,217.6,10.1,740.8,5.1,0,227.7,10.1,735.8,0,798.4,7.1,750.9,7.1,31.3,58.6,762,1
45083000031,45,083,000031,270,247,0,263,254,0,255,5,251,6,0,260,11,250,0,298,6,256,3,36,49,265,2
45083000033,45,083,000033,514.9,91.8,1,499.1,104.6,1,505.1,4,93.8,6.9,0,506,5.9,99.7,0,131.3,8.9,96.7,4,39.5,41.5,102.7,1
45083000034,45,083,000034,160.4,497.9,1,148.2,512.1,0,139.3,11.8,492.4,12.8,0,141.4,8.3,502.9,0,539.5,2,517.9,2,19.2,30.2,511.4,1
45083000035,45,083,000035,514.2,697.7,4.9,454.7,756.2,0,448.9,15.6,729.9,19.5,0,471.3,25.4,717.2,1,865.5,12.7,743.6,19.5,82.9,128.8,768.9,1
45083000036,45,083,000036,785.6,840,2,732.7,892.8,1,715.2,33.2,861.5,21.5,1,718.1,40,863.5,2,1062.8,18.6,887.9,16.6,129.9,194.4,916.3,5.9
45083000038,45,083,000038,150.5,561.8,2,126.3,585.9,1,129.3,6,565.8,8.1,1,127.4,12.1,572.8,1,619.1,2,587.9,2,20.1,48.2,583.9,3
45083000040,45,083,000040,167,760,1,127,802,0,115,10,794,8,0,140,12,775,0,839,7,801,7,12,55,804,5
45083000041,45,083,000041,284.6,238.7,0.1,276.9,246.5,0,265.8,12.3,244.1,3.3,0,276,13.4,237.9,0,311.2,9.2,242.3,3.3,60.5,63.1,256.7,3
45083000044,45,083,000044,264.1,1356.7,7,198.4,1414.5,1,179.4,23.9,1394.5,23.9,0,209.3,27.9,1377.6,0,1475.3,9,1409.5,9,20.9,106.7,1414.5,3
45083000045,45,083,000045,565,926,5,522,967,0,500,20,945,19,0,507,18,956,1,1078,21,996,18,57,139,1007,5
45083000050,45,083,000050,455.2,1070.2,0,399.3,1116.1,1,364.4,17,1109.1,28,0,400.3,31,1088.2,1,1225.9,9,1129.1,19,38.9,147.8,1159,2
45083000051,45,083,000051,665.9,1365.2,5,588.4,1439.8,0,562.6,32.8,1402,33.8,1,584.5,33.8,1412.9,0,1579.9,31.8,1452.7,23.8,103.4,169.9,1475.5,9.9
45083000053,45,083,000053,112.9,740.5,0,94.7,753.7,0,94.7,6.1,733.5,14.1,0,99.8,3.1,742.5,0,778.8,3,748.6,3.1,9.2,41.2,751.6,1
45083000054,45,083,000054,138.1,499.2,2,103,528.2,0,102,7,521.2,6,0,110.1,8,517.2,0,547.2,3,522.2,3,10,42,531.2,1
45083000056,45,083,000056,180.4,782.6,1,131.4,832.6,0,129.4,7.8,811,10.8,0,143.2,10.8,812,0,856.1,9.8,828.7,4.9,23.5,50,839.5,1
45083000057,45,083,000057,349.6,1365.9,3,290.8,1423.7,0,290.6,10.2,1391.3,18.3,0,307.9,14.3,1388.2,1,1495.6,15.2,1412.6,14.2,35.5,122.6,1427.8,3.1
45083000060,45,083,000060,100,397.6,1.7,75.2,424.9,0,71,8.5,413.8,3.4,0,78.6,5.2,411.2,0,437.8,1.7,421.5,0.9,10.3,26.6,424,1.7
45083000061,45,083,000061,458.1,719.6,8.1,416.3,766.4,1,363.4,19.1,765.6,29.4,1,411.1,16.1,751.3,2,882.3,24.1,777.8,26.4,43.5,155.4,803.1,6
45083000062,45,083,000062,470,997,0,409,1051,2,394,15,1029,25,0,409,24,1026,2,1154,19,1072,14,62,149,1072,3
45083000064,45,083,000064,534.7,1272.4,2,449,1361,0,428.1,28.9,1335.2,16.9,0,463,31.9,1314.3,0,1491.5,24.9,1363,23.9,72.7,158.3,1373,5
45083000065,45,083,000065,703.9,607.4,1,662.9,645.4,0,662.9,26.3,618.1,7.8,0,669.8,23.4,623,1,757.5,20.5,646.4,3.9,113.1,142.3,652.2,6.8
45083000068,45,083,000068,556.3,81.4,1,552.4,91.2,0,544.5,13.7,82.4,4.9,0,548.5,15.7,81.4,0,157,11.8,91.2,8.8,63.8,85.4,98.1,0
45083000070,45,083,000070,561,18,0,555,25,0,560,6,20,1,0,556,8,20,0,58,10,21,0,54,32,28,0
45083000072,45,083,000072,327.4,542.9,0,214.1,651.2,0,211.1,2,636,11.1,0,244.2,9.1,602.9,1,711.4,12.1,646.1,7.1,15.1,110.4,665.2,3
45083000073,45,083,000073,515,550,1,387,665,0,372,8,644,22,0,418,18,611,0,774,27,660,27,31,226,677,7
45083000075,45,083,000075,398.4,59.5,1,392.6,68.2,0,381.1,6.7,64.3,9.6,0,388.8,5.8,64.3,0,137.3,13.4,85.4,20.2,42.2,105.6,86.4,1.9
45083000076,45,083,000076,702.4,657.2,1,564.9,778.7,4,558.5,17.6,739.8,22.7,4,612.6,23.9,708.8,1,890.2,23,785.9,30.7,47.9,231.1,792.8,6.2
45083000078,45,083,000078,587,271,1,562,300,0,551,8,286,13,1,576,9,275,5,395,29,301,22,60,177,312,6
