GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREOWRI
090091602004014,0,0,0,0,0
090091601001017,0.6,0.3,0,0,0
090091602001008,0,0,0,0,0
090091602001015,0,0,0,0,0
090091601002024,1.6,0.9,0,0,0
090091601002034,0,0,0,0,0
090091602001040,49.3,22.3,0.5,0.4,0
090091602004009,2.8,1.3,0,0,0
090099900000007,0,0,0,0,0
090099900000052,0,0,0,0,0
090091806013002,14.1,16.4,0.3,0.1,0
090091806013016,2,2.3,0,0,0
090091806012002,0,0,0,0,0
090091803001005,0,0,0,0,0
090091903031027,0,0,0,0,0
090091902002027,24,10.2,0.3,0.2,0
090091903031020,34.9,26.8,0.8,0.2,0
090091903032002,1.4,1.1,0,0,0
090091903031040,3.8,2.9,0.1,0,0
090091903031050,0,0,0,0,0
090091903013019,49.7,25.7,0.6,0.3,0
090091903011022,17,8.8,0.2,0.1,0
090091903013016,0,0,0,0,0
090091903013004,0,0,0,0,0
090091903013013,12.9,6.6,0.2,0.1,0
090091903013011,9.4,4.8,0.1,0.1,0
090091903013017,76,39.3,1,0.4,0
090091903021020,1.5,0.9,0,0,0
090091903012010,0,0,0,0,0
090091901001004,35.1,13.3,0.3,0.3,0
090091902003025,12.3,5.2,0.2,0.1,0
090091901001016,35.7,13.5,0.3,0.3,0
090091901002010,62.4,23.6,0.5,0.6,0
090091901003039,41.6,15.7,0.4,0.4,0
090091656001009,26.6,9.8,0.4,0.2,0
090091656001018,15.6,5.7,0.2,0.1,0
090091656002013,36,13.2,0.5,0.2,0
090091654001009,40.7,6.5,0.2,0.3,0
090091653001015,41.9,11.8,0.3,0.4,0
090091653002004,22.5,6.3,0.2,0.2,0
090091654001002,41.4,6.6,0.2,0.3,0
090091653001008,31.2,8.8,0.2,0.3,0
090091653001021,34.4,9.7,0.2,0.3,0
090091653002015,18.7,5.3,0.1,0.2,0
090091654001021,45,7.2,0.2,0.3,0
090091654002009,25.7,4.1,0.1,0.2,0
090091654001019,20,3.2,0.1,0.2,0
090091654001020,40,6.4,0.2,0.3,0
090091654001024,16.4,2.6,0.1,0.1,0
090091652003033,0,0,0,0,0
090091655001012,23.8,3.5,0.1,0.1,0
090091655001030,7.2,1.1,0,0,0
090091658024008,8.8,3.7,0.1,0.1,0
090091658024018,38.1,16,0.4,0.2,0
090091658024025,16.2,6.8,0.2,0.1,0
090091942011043,98.4,63.6,1.7,0.8,0.1
090091942011042,2.8,1.8,0,0,0
090091942021017,9,5.8,0.2,0.1,0
090091942021025,13.5,8.7,0.2,0.1,0
090091942012009,18,11.6,0.3,0.1,0
090091942013012,0,0,0,0,0
090091942014013,33.2,21.4,0.6,0.3,0
090091942013020,8.4,5.5,0.1,0.1,0
090091942014012,11.2,7.3,0.2,0.1,0
090091942014026,0,0,0,0,0
090091942014059,0,0,0,0,0
090091941004011,58.5,33.6,0.8,0.3,0.1
090091941004028,0,0,0,0,0
090091942023013,47.7,27.4,0.7,0.3,0
090091942014004,11.4,6.5,0.2,0.1,0
090091846002042,0,0,0,0,0
090091847001008,3,1.9,0,0,0
090091845001014,8.2,5.6,0.1,0.1,0
090091846001010,0,0,0,0,0
090091846001001,0,0,0,0,0
090091844001034,0,0,0,0,0
090091844001027,19.6,13.4,0.3,0.1,0
090091844001005,0,0,0,0,0
090091844001019,7.6,5.2,0.1,0.1,0
090091846002014,0,0,0,0,0
090091846002007,0,0,0,0,0
090091847003016,0,0,0,0,0
090091842001020,0,0,0,0,0
090091842002019,7.5,4.8,0.1,0.1,0
090091842002007,9.8,6.4,0.2,0.1,0
090093431022019,65.4,50.4,1.5,0.6,0
090093431013025,0,0,0,0,0
090093431022004,11.5,9.1,0.3,0,0
090093431012002,27.8,21.4,0.6,0.3,0
090093431022003,211.2,166.9,5.2,0.8,0.2
090093432003006,31.3,27.7,1.1,0.5,0
090093433002026,70.6,48.3,1.6,0.5,0
090093431013002,0,0,0,0,0
090093433002004,33.7,23.1,0.8,0.3,0
090093433002003,24.9,17.6,0.5,0.2,0
090093433002020,11.8,8.1,0.3,0.1,0
090093433002002,1,0.7,0,0,0
090093431012019,0,0,0,0,0
090093431022001,0,0,0,0,0
090091804001012,5.4,5.8,0.1,0,0
090091804001001,14.4,15.4,0.2,0.1,0
090091804001029,27,28.8,0.4,0.2,0
090091806012011,37.5,43.5,0.7,0.3,0.1
090091801005005,22.5,25,0.4,0.2,0
090091801002005,70.8,68.7,1.4,0.8,0
090091801002013,7.3,7.1,0.1,0.1,0
090091805002006,3.2,3.7,0.1,0,0
090091803001010,18.3,19.5,0.3,0.2,0
090091801002002,73.3,71.1,1.5,0.8,0
090091804001005,12.6,13.4,0.2,0.1,0
090091801003009,11,10.7,0.2,0.1,0
090091902003023,75,32,0.9,0.6,0
090091901002004,80.6,30.5,0.7,0.7,0
090091903013002,8.1,6.3,0.2,0,0
090091901003019,0,0,0,0,0
090091901001008,4.5,1.7,0,0,0
090091903013005,0,0,0,0,0
090091903011025,1.9,0.7,0,0,0
090091903031007,1.9,1.5,0,0,0
090091903031011,0,0,0,0,0
090091903031038,0,0,0,0,0
090091903023008,1.5,0.9,0,0,0
090091903023002,10.5,6.1,0.2,0.1,0
090091660025009,9.4,3.6,0,0.2,0
090091660022023,3.8,1.4,0,0.1,0
090091658021010,6.8,2.5,0.1,0,0
090091657004013,20.9,7.7,0.3,0.1,0
090091652001005,3.7,1.1,0,0,0
090091652001027,15,4.2,0.1,0.1,0
090091652001009,28.7,8.1,0.2,0.3,0
090091652002015,14.4,4,0.1,0.1,0
090091652001000,3,0.9,0,0,0
090091652003024,23.7,7.3,0.1,0.1,0
090091651001006,11.3,3.5,0.1,0,0
090091651001014,11.3,3.5,0.1,0,0
090091651003002,24.7,7.6,0.2,0.1,0
090091651003001,20.2,6.2,0.1,0.1,0
090091658023004,22.9,8.4,0.3,0.2,0
090091658023009,10.4,3.8,0.1,0.1,0
090091657002005,4.7,0.7,0,0,0
090091657004004,12.6,3.4,0.1,0.1,0
090091657001008,0,0,0,0,0
090091657001011,9.8,1.4,0.1,0.1,0
090091656004001,27.2,7.3,0.3,0.1,0
090091656004008,0,0,0,0,0
090093516014000,59.6,59.3,1.4,0.3,0
090093528001022,2.7,1.8,0,0,0
090093508002007,10.6,4.4,0,0,0
090093516012002,5.5,5.5,0.1,0,0
090093516022007,8.8,8.7,0.2,0,0
090093516022012,9.8,9.7,0.2,0.1,0
090093516012008,9.5,9.5,0.2,0,0
090093516012006,11,11,0.3,0.1,0
090093516013007,12.3,12.2,0.3,0.1,0
090093516023008,6,6,0.1,0,0
090093516014008,8.3,8.2,0.2,0,0
090093516014004,4.8,4.7,0.1,0,0
090093517002014,12.3,6.3,0.1,0.1,0
090093519002021,0,0,0,0,0
090093519002054,0,0,0,0,0
090093519002053,0,0,0,0,0
090093505002019,15,5.3,0.1,0,0
090093516024001,54.1,53.8,1.3,0.3,0
090093505001012,55,25.8,0.5,0.2,0
090093519002042,0,0,0,0,0
090093527021025,12.4,8,0.2,0,0
090093527011021,0,0,0,0,0
090093504002011,12.6,4.5,0.1,0,0
090093510002012,9.1,2.7,0.1,0.1,0
090093527022012,1.6,1.1,0,0,0
090093501004003,18.4,7.7,0.1,0,0
090093518003001,59.6,46.6,0.9,0.3,0.1
090093514002002,3.1,1.6,0,0,0
090093513002003,7.9,4.4,0,0.1,0
090091547006011,7.8,7.4,0.1,0.1,0
090091541002000,54.4,19.9,0.4,0.3,0
090091542004005,53.1,15.3,0.2,0.3,0
090091548003018,20,19.1,0.3,0.1,0
090091545001004,65.5,20.8,0.1,0.3,0
090091551004001,23.5,17.2,0.4,0.2,0
090091542001010,37.9,10.9,0.2,0.2,0
090091548001001,14.5,12,0.2,0.1,0
090093611002030,27.9,61.6,0.8,0.3,0
090093612003008,22.7,44.4,0.6,0.4,0.1
090093612003015,4,7.8,0.1,0.1,0
090093611004006,0,0,0,0,0
090093612003026,9.9,22,0.3,0.1,0
090093612001006,14.7,28.7,0.4,0.2,0.1
090093613003023,74,163.4,2.1,0.7,0
090093613002009,0,0,0,0,0
090093613003009,53.9,118.9,1.5,0.5,0
090093611002007,0,0,0,0,0
090093613003001,65,143.6,1.9,0.6,0
090093613003005,0,0,0,0,0
090093612001022,4.8,9.4,0.1,0.1,0
090093612001021,0.5,1.1,0,0,0
090091601002032,6.5,3.7,0.1,0,0
090093411002006,0,0,0,0,0
090093411004002,20.6,29.3,0.8,0.2,0
090093411001007,9,12.8,0.3,0.1,0
090093411001004,14,19.9,0.5,0.1,0
090093411003000,41.6,59.1,1.5,0.3,0
090093411002018,14.3,20.3,0.5,0.1,0
090093411004031,11.7,16.6,0.4,0.1,0
090093411003001,2,2.8,0.1,0,0
090091611003015,19.5,17.5,0.5,0.2,0
090091611004012,0,0,0,0,0
090091611004032,4.1,3.7,0.1,0,0
090091611001035,22.7,20.4,0.5,0.3,0
090093432001026,0.8,0.7,0,0,0
090093432001029,0,0,0,0,0
090093432001001,0,0,0,0,0
090093432003017,17.7,15.6,0.6,0.3,0
090093432002022,3.3,2.9,0.1,0,0
090093434004014,12.6,9,0.3,0.1,0
090093431021014,7.4,6.3,0.2,0.1,0
090093431013001,97.5,77,2.4,0.4,0.1
090093431013006,0,0,0,0,0
090093431013003,9.6,7.6,0.2,0,0
090093431014008,82.8,63.9,1.9,0.8,0
090093431014005,11.5,9.1,0.3,0,0
090093431011012,27.8,21.4,0.6,0.3,0
090093431021020,1.5,1.2,0,0,0
090091803002022,0,0,0,0,0
090091802003000,75,83.6,1.3,0.5,0
090091802001000,0,0,0,0,0
090091802001003,0,0,0,0,0
090091806021005,15.4,20.6,0.2,0.1,0
090091803002030,3.9,3.8,0.1,0,0
090091803002010,13.2,14.1,0.2,0.1,0
090091803002013,0,0,0,0,0
090091903031002,29.2,22.4,0.7,0.1,0
090091903031019,9.6,7.4,0.2,0,0
090091903033009,14.4,11,0.3,0.1,0
090091902003005,295.7,126.1,3.6,2.3,0.2
090091658013009,0,0,0,0,0
090091660013008,48.3,18.8,0.4,0.1,0
090091660023016,4.6,1.8,0,0,0
090091660011003,20.1,7.8,0.2,0,0
090091660025003,4.4,1.7,0,0.1,0
090091660025011,0.4,0.1,0,0,0
090091660022009,0,0,0,0,0
090091660014005,9.4,2.6,0.1,0.1,0
090091660022005,1.7,0.6,0,0,0
090091656004010,0,0,0,0,0
090091658011003,24.5,10.3,0.2,0.2,0
090091657004016,0,0,0,0,0
090091658022009,0,0,0,0,0
090091657002011,0,0,0,0,0
090091658022010,0,0,0,0,0
090091659003012,0,0,0,0,0
090091659002010,65.6,27.7,0.6,0.4,0
090091659005009,1.8,0.7,0,0,0
090091660024010,212.9,80.5,0.8,3.6,0
090091660023007,0,0,0,0,0
090091708003013,0.9,0.8,0,0,0
090091712003008,0,0,0,0,0
090091712003009,0,0,0,0,0
090091712001016,0,0,0,0,0
090091705002006,1.9,1.7,0,0,0
090091705002017,1.5,1.3,0,0,0
090091717002000,0.3,0.2,0,0,0
090091717001024,0,0,0,0,0
090091716003003,0,0,0,0,0
090091708003010,147.9,118.1,3.6,1.3,0.3
090091717003009,4.5,3.4,0.1,0,0
090091711004010,0.4,0.3,0,0,0
090091707002008,0,0,0,0,0
090093442001054,13.4,15.7,0.3,0.1,0
090093442001088,8.3,9.7,0.2,0.1,0
090093452021010,15.9,17.8,0.3,0.3,0
090093453003018,0.5,0.6,0,0,0
090093453003013,0.5,0.6,0,0,0
090093451002007,0.5,0.6,0,0,0
090093452021008,81.8,91.5,1.6,1.4,0
090093454004004,48.6,45.2,1,0.3,0
090093453004009,98,114.1,2.5,0.7,0
090093454006011,29.5,34.3,0.8,0.2,0
090093453003016,1.9,2.2,0,0,0
090093452023002,0,0,0,0,0
090093452021003,0,0,0,0,0
090093452012006,1.7,2,0,0,0
090093452012027,0,0,0,0,0
090093452011006,1.4,1.7,0,0,0
090091401001028,0,0,0,0,0
090091862001001,3.2,4.5,0.1,0,0
090091862002016,1.7,2,0,0,0
090091862001054,0,0,0,0,0
090091862001047,0,0,0,0,0
090091862004030,1.6,2.3,0,0,0
090091862001002,0,0,0,0,0
090091673003039,0,0,0,0,0
090091672013022,0,0,0,0,0
090091671005005,46.6,39.8,0.6,0.5,0
090091673002040,0,0,0,0,0
090091671007021,104.3,112.1,1.7,0.9,0
090091672022033,22.8,27.7,0.5,0.1,0
090091671007007,0,0,0,0,0
090091302002003,5.2,6.3,0.1,0,0
090091301011029,9.9,12,0.2,0.1,0
090091301012029,0,0,0,0,0
090091301011037,0,0,0,0,0
090091301012011,6.6,8,0.2,0.1,0
090091301011051,10.9,13.2,0.3,0.2,0
090091301011053,6.9,8.4,0.2,0.1,0
090091302004021,0,0,0,0,0
090091302003012,35,42.2,0.9,0.3,0
090091301022037,22.1,26.7,0.6,0.2,0
090091302005029,0,0,0,0,0
090091301011041,9.9,12,0.2,0.1,0
090091301011011,0.3,0.4,0,0,0
090091302005000,14.4,17.4,0.4,0.1,0
090093481233017,4.9,5.2,0.1,0,0
090093481233027,0,0,0,0,0
090093518003012,12.3,9.6,0.2,0.1,0
090093518001019,2.3,1.8,0,0,0
090093518003009,8.8,6.9,0.1,0.1,0
090093527023020,0,0,0,0,0
090093527012010,0,0,0,0,0
090093526002000,21,12.7,0.2,0.1,0
090093518002018,12.8,16.3,0.3,0.1,0
090093519001002,0,0,0,0,0
090093519001003,33.5,42.6,0.7,0.2,0
090093519001006,6.5,8.3,0.1,0,0
090093516021023,0,0,0,0,0
090093519002080,9.3,9.2,0.2,0,0
090093519002085,9.8,9.7,0.2,0.1,0
090093516024010,10,10,0.2,0.1,0
090093520002024,0,0,0,0,0
090093523002037,0,0,0,0,0
090093523002038,0,0,0,0,0
090099900000003,0,0,0,0,0
090099900000033,0,0,0,0,0
090091548005009,0,0,0,0,0
090091551004000,0,0,0,0,0
090099900000023,0,0,0,0,0
090091550001011,0,0,0,0,0
090091253001012,17.8,13,0.4,0.2,0
090091251002008,0,0,0,0,0
090091252001003,12.8,15.9,0.1,0.1,0
090091253001010,0,0,0,0,0
090091254001013,3.1,1.8,0,0,0
090091253002018,17.4,10,0.3,0.1,0
090091253002016,9.1,5.2,0.1,0.1,0
090091253002024,20.1,11.5,0.3,0.2,0
090091253002004,0,0,0,0,0
090091254001019,18.2,10.6,0.2,0.1,0
090091254001025,8,4.7,0.1,0,0
090091901002017,21.4,8.1,0.2,0.2,0
090091903011020,0,0,0,0,0
090091903011032,54.6,20.6,0.5,0.5,0
090091901002019,5.8,2.2,0,0.1,0
090091901003001,0,0,0,0,0
090091901003018,9.1,3.4,0.1,0.1,0
090091903011010,0,0,0,0,0
090091903031006,19.6,15.1,0.5,0.1,0
090091901003029,28.6,10.8,0.2,0.3,0
090091902002047,1.8,0.8,0,0,0
090091902002037,6.1,2.6,0.1,0,0
090091901003038,0,0,0,0,0
090091902003033,3.1,1.3,0,0,0
090091903011031,1.2,0.6,0,0,0
090091901001000,0,0,0,0,0
090091656001024,15.1,5.6,0.2,0.1,0
090091656001015,12,4.4,0.2,0.1,0
090091656001026,77.2,28.4,1,0.5,0
090091654004001,11,1.6,0.1,0.1,0
090091654004012,17.8,2.6,0.1,0.1,0
090091654004002,20.7,3.3,0.1,0.2,0
090091652003018,7.4,2.3,0,0,0
090091652003015,0,0,0,0,0
090091660021015,35.3,23.4,0.3,0.1,0
090091660021012,2.9,1.9,0,0,0
090091659001018,10.8,7.2,0.1,0,0
090091660021040,1.2,0.8,0,0,0
090091659004000,0,0,0,0,0
090091660013003,81,31.6,0.7,0.2,0
090091660011007,11.6,4.5,0.1,0,0
090091660011011,12.7,5,0.1,0,0
090091660012006,7,2.8,0.1,0,0
090091658013006,7.9,3.3,0.1,0,0
090091658012014,0,0,0,0,0
090091660024000,2.5,1,0,0,0
090091942014039,100,57.4,1.4,0.5,0.1
090091941005011,15.3,8.8,0.2,0.1,0
090091941005005,1.7,1,0,0,0
090091942024015,0,0,0,0,0
090091941003005,147.7,84.8,2,0.8,0.1
090091941003001,0,0,0,0,0
090091941005001,42,24.1,0.6,0.2,0
090091941002019,11.4,6.5,0.2,0.1,0
090091942024033,0,0,0,0,0
090091941002003,2.3,1.3,0,0,0
090091941001001,29,16.6,0.4,0.2,0
090091941001120,6.2,3.6,0.1,0,0
090091710001017,0,0,0,0,0
090091705003020,35.7,28.5,0.9,0.3,0.1
090091705003008,79,63,1.9,0.7,0.2
090091712001019,0,0,0,0,0
090091712001012,0,0,0,0,0
090091717001013,26.4,16.6,0.7,0.2,0
090091712004004,0,0,0,0,0
090091711003005,10.3,8.3,0.3,0.1,0
090091712003005,9.4,7.1,0.2,0.1,0
090091716003013,0,0,0,0,0
090091717002011,42.1,28.1,0.8,0.2,0.1
090091717002012,8,5.3,0.2,0,0
090091713002005,0,0,0,0,0
090091712002008,27.7,21.7,0.4,0.2,0
090091713004004,26.4,16.6,0.7,0.2,0
090091717002006,0,0,0,0,0
090091713001008,84.7,53.3,2.1,0.7,0.1
090091712005005,0,0,0,0,0
090091502001003,0,0,0,0,0
090091502001001,51.2,35.7,0.8,0.5,0
090091501002015,13.6,9.5,0.2,0.1,0
090091506005033,8.6,7,0.2,0.1,0
090091505001003,22,17.8,0.4,0.2,0
090091505004014,18.1,14.6,0.4,0.1,0
090091505002007,22,17.8,0.4,0.2,0
090091505004009,14.9,12.1,0.3,0.1,0
090091505004019,16.1,13,0.3,0.1,0
090091505002006,14.5,11.8,0.3,0.1,0
090091505002016,18.9,14.7,0.4,0.1,0
090091503002006,0,0,0,0,0
090091503002000,2.4,1.9,0.1,0,0
090091504001001,17.3,13.4,0.4,0.1,0
090091503002013,3.2,2.5,0.1,0,0
090091504004007,6,4.7,0.1,0,0
090091505003019,5.2,4.1,0.1,0,0
090091504004012,13.6,10.6,0.3,0.1,0
090091504004006,18.5,14.3,0.4,0.1,0
090091503002009,18.9,14.7,0.4,0.1,0
090091503001018,2.8,2.2,0.1,0,0
090091512002033,14.4,11.5,0.2,0.1,0
090091511002006,0,0,0,0,0
090091511004026,22.4,17.9,0.4,0.2,0
090091511003019,3.8,3,0.1,0,0
090091511001018,10.6,8.5,0.2,0.1,0
090091511002015,13.5,10.8,0.2,0.1,0
090091511002009,13.1,10.5,0.2,0.1,0
090091511002013,6.8,5.4,0.1,0,0
090091508001008,16,15.9,0.3,0.1,0
090091512002029,1.7,1.4,0,0,0
090091501001009,0,0,0,0,0
090091509001031,15.6,11.9,0.2,0.1,0
090091502001018,28.4,19.8,0.4,0.3,0
090091503001013,12.5,8.7,0.2,0.1,0
090091507003026,1.9,1.9,0,0,0
090091507001018,0.4,0.4,0,0,0
090091507003034,0,0,0,0,0
090091501002005,0,0,0,0,0
090091509002020,19.3,14.6,0.3,0.1,0
090091512001004,0,0,0,0,0
090093451001022,37.1,40.3,1,0.2,0
090093451001027,6,6.6,0.2,0,0
090093451004009,7.4,8.1,0.2,0,0
090093454001001,0,0,0,0,0
090093454001009,28.4,32.7,0.4,0.6,0
090093454001015,1.8,1.8,0,0,0
090093453001009,15.5,15.7,0.3,0.2,0
090093453004002,17.2,16,0.4,0.1,0
090093451001024,3.6,3.9,0.1,0,0
090093452021002,0,0,0,0,0
090093453004010,7.8,9,0.2,0.1,0
090093453005000,8.5,8.6,0.2,0.1,0
090093454003007,6.7,6.8,0.1,0.1,0
090093454003005,34.7,35.2,0.7,0.3,0
090093454003009,14.9,15.1,0.3,0.1,0
090093454004002,5.5,5.6,0.1,0.1,0
090093453001013,37.4,37.8,0.7,0.4,0
090093453005008,23.1,21.5,0.5,0.1,0
090091425001014,0,0,0,0,0
090091428004004,69,46.8,1,0.5,0
090091402001025,9.8,2.8,0.1,0,0
090091402001004,0,0,0,0,0
090091428003007,13.5,9.2,0.2,0.1,0
090091413001002,125.9,14.5,0.5,1.6,0
090091415004002,28,1.7,0.2,0.1,0
090091427002001,0,0,0,0,0
090091404001011,33.1,8.3,0.1,0.1,0
090091404001010,59.4,14.9,0.2,0.2,0
090091404002018,0,0,0,0,0
090091404001015,0,0,0,0,0
090091428004014,12.7,8.6,0.2,0.1,0
090091428003001,12.7,8.6,0.2,0.1,0
090091425001018,18.9,2,0.1,0.1,0
090091425001021,10.6,0.9,0,0.1,0
090091425001029,4.6,0.4,0,0,0
090091425002003,0.4,0,0,0,0
090091426014011,0,0,0,0,0
090091414002007,15.2,1.8,0.1,0.1,0
090091426014001,39.6,4.2,0.2,0.2,0.1
090091426012006,70.7,17.3,0.3,0.4,0.1
090091426012012,19.9,4.9,0.1,0.1,0
090091426012002,7.2,3.1,0,0.1,0
090091426011001,15.3,6.6,0,0.1,0
090091414004000,39.8,4.8,0.2,0.2,0
090091414002010,21.9,3.2,0.1,0.1,0
090091414004002,22,2.6,0.1,0.1,0
090091415002004,16.7,0.9,0,0.1,0
090091415002002,10.8,0.6,0,0.1,0
090091415004007,38.4,2.3,0.2,0.1,0
090091415004003,7.5,0.5,0,0,0
090091415004004,17.5,1.1,0.1,0.1,0
090091414003003,43.5,6.4,0.2,0.1,0
090091416003003,80.1,11.8,0.5,0.3,0.1
090091421001000,1.4,0.1,0,0,0
090091424001022,0,0,0,0,0
090091424004010,10.1,3,0,0,0
090091409003002,28.1,2.2,0.2,0.2,0
090091408004000,33.1,2.8,0.1,0.1,0
090091408001003,16.1,1.4,0,0.1,0
090091408001004,34,2.9,0.1,0.2,0
090091406004003,28.7,6.2,0.1,0.1,0
090091406004002,44.6,9.7,0.1,0.1,0
090091406003007,18,2.9,0,0,0
090091407002003,35,3,0.1,0.2,0
090091407001003,47.4,4,0.1,0.2,0
090091406004005,68.8,15,0.2,0.2,0
090091406001004,55.4,12.1,0.2,0.2,0
090093614013001,32.1,2.9,0.3,0.4,0
090091406005000,28,4.6,0,0,0
090091406003001,19.8,4,0.2,0.1,0
090091405003009,33.5,6.8,0.4,0.2,0
090091405001004,36.7,7.4,0.4,0.3,0
090091405001010,40.3,8.1,0.4,0.3,0
090091403002006,0.4,0.1,0,0,0
090091403002027,8.5,1.8,0,0,0
090091403002009,2.8,0.6,0,0,0
090091413004020,0,0,0,0,0
090091413004005,0,0,0,0,0
090091413004014,0,0,0,0,0
090091413004015,0,0,0,0,0
090091413004025,0,0,0,0,0
090091422001009,0,0,0,0,0
090091545003003,57.3,23.5,0.5,0.6,0
090091545003001,67.5,27.6,0.6,0.7,0
090091545003005,11.9,3.8,0,0.1,0
090091546001007,10.8,4.4,0.1,0.1,0
090091545004001,57.7,23.6,0.5,0.6,0
090091550002004,32.6,18.6,0.4,0.1,0
090091549001005,15.1,8.6,0.2,0.1,0
090091550001006,50.2,28.6,0.6,0.2,0
090091550001015,11.9,6.8,0.1,0,0
090091542005001,205.3,84.1,1.8,2,0
090091547001009,0,0,0,0,0
090091541004019,5.8,1.3,0,0,0
090091541004024,0,0,0,0,0
090091541006018,15.1,5.5,0.1,0.1,0
090091541006010,3.2,1.2,0,0,0
090091541006012,0,0,0,0,0
090091542006005,5,4.7,0.1,0,0
090091547001017,0,0,0,0,0
090091549004004,7.7,5.7,0.1,0.1,0
090091551001000,41.3,30.2,0.7,0.3,0
090091551001005,78.3,57.2,1.4,0.6,0
090091541004021,4.3,1.6,0,0,0
090091541002009,5.4,2,0,0,0
090091602004018,8.5,3.8,0.1,0.1,0
090091601003007,63.4,28.7,0.6,0.5,0
090091601003003,36.2,16.4,0.4,0.3,0
090091601002019,0,0,0,0,0
090091601003013,26.6,12.1,0.3,0.2,0
090091601001010,38.5,17.4,0.4,0.3,0
090091601002015,24.3,13.9,0.2,0.2,0
090091601002026,16.2,9.2,0.1,0.1,0
090091601001011,6.2,2.8,0.1,0.1,0
090091601002006,53.5,30.5,0.4,0.4,0
090091602002022,1.1,0.5,0,0,0
090091602002019,1.1,0.5,0,0,0
090091601001019,15.1,8.6,0.1,0.1,0
090091601002002,15.1,8.6,0.1,0.1,0
090091611001032,29,26.1,0.7,0.3,0
090091611001034,4.1,3.7,0.1,0,0
090091611001010,0,0,0,0,0
090091611004003,44.5,40,1.1,0.5,0
090091611004013,10,9,0.2,0.1,0
090091611004002,21.8,19.6,0.5,0.3,0
090091843004010,45.2,29.2,0.8,0.4,0
090091844002020,0,0,0,0,0
090093431022000,59.2,45.6,1.4,0.6,0
090093434004021,94.1,66.4,1.8,0.7,0
090093431012010,8.6,6.8,0.2,0,0
090093433001019,24.4,17.2,0.5,0.2,0
090093434003001,0,0,0,0,0
090093431013022,6.7,5.3,0.2,0,0
090093434004009,1.4,1,0,0,0
090093431022011,21.6,16.7,0.5,0.2,0
090093433003009,3,2.1,0.1,0,0
090093431022021,18,13.9,0.4,0.2,0
090091903033020,61.2,47.1,1.4,0.3,0
090091903011029,44.8,16.9,0.4,0.4,0
090091902002040,1.8,0.8,0,0,0
090091902002025,0,0,0,0,0
090091903023003,2,1.2,0,0,0
090091903023017,4,2.3,0.1,0,0
090091903032006,0,0,0,0,0
090091903022002,232,136.1,3.6,1.1,0
090091903023012,1.5,0.9,0,0,0
090091903022009,3,1.8,0,0,0
090091903023024,7,4.1,0.1,0,0
090091902003018,14.8,6.3,0.2,0.1,0
090091902003007,11.7,5,0.1,0.1,0
090091659001034,14.1,9.4,0.1,0,0
090091659001035,7.5,5,0.1,0,0
090091660021011,34,22.6,0.3,0.1,0
090091659002009,0,0,0,0,0
090091658024013,14,5.9,0.1,0.1,0
090091658024003,47.7,20.1,0.4,0.3,0
090091653002010,1.2,0.4,0,0,0
090091656004006,90.1,24.3,1,0.4,0
090091660013001,0,0,0,0,0
090091652003016,0,0,0,0,0
090091658024030,0,0,0,0,0
090091651001012,4.9,1.5,0,0,0
090091658012007,35.9,15.1,0.3,0.2,0
090091941004012,5.7,3.3,0.1,0,0
090091942011001,0,0,0,0,0
090093442001072,0,0,0,0,0
090093441002007,0,0,0,0,0
090093442001034,46.6,54.4,1.1,0.3,0.1
090093441003079,0,0,0,0,0
090093442001061,2.4,2.8,0.1,0,0
090093441001012,19.5,25.3,0.6,0.1,0
090093441001030,6.4,8.3,0.2,0,0
090093441001035,11.9,15.5,0.4,0.1,0
090093441002004,0,0,0,0,0
090093441001016,11.5,15,0.4,0.1,0
090093441003017,6.3,7.4,0.1,0,0
090093441002025,0,0,0,0,0
090093441002029,0.8,0.9,0,0,0
090093441002000,0,0,0,0,0
090093441003014,9.9,11.5,0.2,0.1,0
090093441002028,13,15.2,0.3,0.1,0
090093441003075,9.1,10.6,0.2,0.1,0
090091411001009,147,17.4,1.1,1.1,0.3
090091426041014,160.7,45.3,0.8,1.9,0.3
090091425001022,7.8,0.6,0,0.1,0
090091411002009,23.2,2.7,0.2,0.2,0
090091427002011,63.7,25,0.3,0.1,0
090091421001015,0.4,0,0,0,0
090091413001005,2.4,0.3,0,0,0
090091427002008,13.2,5.2,0.1,0,0
090091405002013,0,0,0,0,0
090091404001006,55.1,13.8,0.2,0.2,0
090091404001009,1.8,0.4,0,0,0
090091404001016,0,0,0,0,0
090091428004020,11,7.5,0.2,0.1,0
090091403001007,13.9,3.5,0,0,0
090093614021012,0,0,0,0,0
090091671007006,0,0,0,0,0
090091672022022,0,0,0,0,0
090091672022027,0,0,0,0,0
090091672022014,0,0,0,0,0
090091671002015,0,0,0,0,0
090091672012014,0,0,0,0,0
090091672012015,0,0,0,0,0
090091672013002,40,47,0.3,0.3,0
090091672022026,5,6.1,0.1,0,0
090091672013033,12.2,14.4,0.1,0.1,0
090091672022041,34.5,41.9,0.8,0.1,0
090091672022036,33.8,41.1,0.8,0.1,0
090091672023006,25.5,30.9,0.6,0.1,0
090091672023012,35.5,43.1,0.8,0.2,0
090093481111011,12,10.7,0.2,0.1,0
090093481252018,0,0,0,0,0
090093481252008,32.9,32,0.6,0.2,0
090093481241006,85.5,83.2,1.5,0.6,0
