GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSDBLU,G16USSRCAR,G16USSLLIO,G16USSGRUS,G16USSOWRI
090116967003025,2.4,1.7,0.2,0.1,0,1.8,1.2,0.1,0.1,0
090116965001014,11.1,4.9,0.7,0.5,0,11.9,3.5,0.3,0.4,0
090116965002017,12.2,5.4,0.7,0.5,0,13.1,3.9,0.4,0.4,0
090116968001027,0,0,0,0,0,0,0,0,0,0
090116970002005,0,0,0,0,0,0,0,0,0,0
090116970002007,0,0,0,0,0,0,0,0,0,0
090116964004014,110,82,7.8,4.4,0.1,136.3,54,4,3,0
090116965001000,0,0,0,0,0,0,0,0,0,0
090116964003004,10.4,7.7,0.7,0.4,0,12.8,5.1,0.4,0.3,0
090116964005010,7.3,3.2,0.4,0.3,0,7.9,2.3,0.2,0.2,0
090117053001008,0,0,0,0,0,0,0,0,0,0
090117053002017,118.5,97.4,5.8,3.4,0.5,140.9,78.8,1.8,1.6,0
090117054001016,4.7,3.7,0.3,0.1,0,5.6,2.8,0.1,0.1,0
090119901000003,0,0,0,0,0,0,0,0,0,0
090117054001010,0,0,0,0,0,0,0,0,0,0
090117054002018,3.4,2.8,0.2,0.1,0,4,2.2,0.1,0,0
090117053003043,0,0,0,0,0,0,0,0,0,0
090117052001058,1,0.4,0,0,0,1,0.4,0,0,0
090117054001046,3.1,2.8,0.2,0.1,0,3.9,1.9,0.1,0.1,0
090117052001060,2,0.9,0.1,0,0,2.1,0.8,0,0,0
090117054002028,0,0,0,0,0,0,0,0,0,0
090117054002044,0,0,0,0,0,0,0,0,0,0
090117053002002,0,0,0,0,0,0,0,0,0,0
090118707043001,18.1,14.3,1,0.5,0,21.7,10.8,0.4,0.4,0
090118707011041,9.6,7.6,0.5,0.3,0,11.5,5.7,0.2,0.2,0
090117161013026,0,0,0,0,0,0,0,0,0,0
090117161022004,0.4,0.3,0,0,0,0.5,0.3,0,0,0
090117161022026,10.2,7.6,0.6,0.3,0,11.8,6.2,0.2,0.2,0
090119901000020,0,0,0,0,0,0,0,0,0,0
090117161021022,19.5,14.6,1.1,0.5,0.1,22.6,11.9,0.4,0.3,0
090117161011016,3.4,2.6,0.2,0.1,0,4.1,2,0.1,0,0
090117161011020,0.5,0.4,0,0,0,0.6,0.3,0,0,0
090118702004002,0,0,0,0,0,0,0,0,0,0
090119800001035,0,0,0,0,0,0,0,0,0,0
090119800001020,0,0,0,0,0,0,0,0,0,0
090117028002040,0,0,0,0,0,0,0,0,0,0
090117023001018,0,0,0,0,0,0,0,0,0,0
090117021002099,0,0,0,0,0,0,0,0,0,0
090117021002026,0,0,0,0,0,0,0,0,0,0
090118702001014,1.2,1,0.2,0,0,1.5,0.8,0.1,0,0
090118702001011,23.4,18.7,3.4,0.9,0.1,27.7,15,1,0.6,0
090118702001021,0.6,0.5,0.1,0,0,0.7,0.4,0,0,0
090119800001048,0,0,0,0,0,0,0,0,0,0
090117025002013,79.2,63.3,6.5,3.4,0.1,96.8,45.6,3,1.5,0
090117029003025,3.1,2,0.2,0.1,0,3.4,1.7,0.1,0,0
090117029001017,19.3,12.4,1,0.3,0.1,21.4,10.6,0.3,0.3,0
090118705021008,0,0,0,0,0,0,0,0,0,0
090118705011040,1.6,1.9,0.1,0,0,2.1,1.3,0.1,0.1,0
090118705022029,0,0,0,0,0,0,0,0,0,0
090118705022013,0,0,0,0,0,0,0,0,0,0
090118705011027,0.3,0.3,0,0,0,0.4,0.2,0,0,0
090116903001008,13,3,0.4,0.4,0,12.6,2.1,0.3,0.5,0
090116905002006,0,0,0,0,0,0,0,0,0,0
090118703001020,0,0,0,0,0,0,0,0,0,0
090118703002025,0,0,0,0,0,0,0,0,0,0
090118703002019,13,3,0.4,0.4,0,12.6,2.1,0.3,0.5,0
090116908001012,8.6,2.7,0.3,0.4,0,9,1.7,0.2,0.3,0
090118703003005,15.8,3.7,0.5,0.5,0,15.3,2.5,0.4,0.6,0
090118703004016,0,0,0,0,0,0,0,0,0,0
090118703004036,0,0,0,0,0,0,0,0,0,0
090118703004014,5.8,1.3,0.2,0.2,0,5.6,0.9,0.2,0.2,0
090118703004012,0,0,0,0,0,0,0,0,0,0
090118703004035,0,0,0,0,0,0,0,0,0,0
090116903002010,0,0,0,0,0,0,0,0,0,0
090116904001008,9.8,3,0.3,0.4,0,10.2,1.9,0.2,0.4,0
090116905001000,0,0,0,0,0,0,0,0,0,0
090117001001013,0,0,0,0,0,0,0,0,0,0
090117001001021,0.8,1.2,0.1,0,0,1.2,0.8,0,0,0
090117001003037,0,0,0,0,0,0,0,0,0,0
090117001003033,0,0,0,0,0,0,0,0,0,0
090117001003034,0,0,0,0,0,0,0,0,0,0
090117001003057,26.9,37.9,2.7,1.4,0.3,38,26.8,1,1,0
090117001003015,1.4,2,0.1,0.1,0,2,1.4,0.1,0.1,0
090117001003083,5,7,0.5,0.3,0.1,7,5,0.2,0.2,0
090117001001015,19.7,27.8,2,1,0.2,27.8,19.6,0.7,0.7,0
090116935001045,1.9,1.7,0.1,0.1,0,2.3,1.3,0,0,0
090116937002015,1.8,1.6,0.1,0.1,0,2.2,1.2,0,0.1,0
090116937001066,49.6,49.6,3.9,1.9,0.4,63.5,36.1,0.9,1.7,0
090116937001075,0,0,0,0,0,0,0,0,0,0
090116937001000,0,0,0,0,0,0,0,0,0,0
090116936001010,21.2,18.9,1.3,0.8,0.2,26.2,13.9,0.5,0.6,0
090116936001014,2.1,1.9,0.1,0.1,0,2.6,1.4,0,0.1,0
090116936001013,0,0,0,0,0,0,0,0,0,0
090116936001025,30.4,27.1,1.9,1.1,0.3,37.5,19.9,0.7,0.9,0
090116936002009,8.1,7.3,0.5,0.3,0.1,10,5.3,0.2,0.2,0
090116936002026,9.2,8.2,0.6,0.3,0.1,11.3,6,0.2,0.3,0
090116936002001,0,0,0,0,0,0,0,0,0,0
090116936003004,3.5,3.2,0.2,0.1,0,4.4,2.3,0.1,0.1,0
090116935001002,3.7,3.4,0.2,0.1,0,4.5,2.6,0.1,0.1,0
090117091003018,12.2,20.4,1.4,0.5,0.1,18.8,13.6,0.5,0.4,0
090117091001044,0,0,0,0,0,0,0,0,0,0
090117091002019,0,0,0,0,0,0,0,0,0,0
090117092002013,0.9,1.3,0.1,0,0,1.4,0.8,0,0,0
090117091002050,0,0,0,0,0,0,0,0,0,0
090117091002033,0,0,0,0,0,0,0,0,0,0
090117091002010,0.9,1.6,0.1,0,0,1.4,1,0,0,0
090117091002064,15.4,25.9,1.8,0.7,0.1,23.8,17.2,0.7,0.5,0
090117091003024,4.2,7.1,0.5,0.2,0,6.5,4.7,0.2,0.1,0
090117092005003,11.1,15.4,1.4,0.6,0,16.8,9.6,0.6,0.4,0
090117092005004,0,0,0,0,0,0,0,0,0,0
090117092003011,0,0,0,0,0,0,0,0,0,0
090117011003007,13,14,1.3,0.4,0.1,15.8,11.2,0.6,0.4,0
090117011005084,9.5,10.2,1,0.3,0.1,11.6,8.2,0.5,0.3,0
090117011003003,4,4.3,0.4,0.1,0,4.9,3.5,0.2,0.1,0
090117011001008,0.6,0.6,0.1,0,0,0.7,0.5,0,0,0
090117011004016,33.8,36.3,3.5,1.1,0.4,41.2,29,1.6,1,0
090117011001028,39.6,42.5,4.1,1.3,0.4,48.2,34,1.9,1.2,0
090117012003047,14.1,13.2,1.4,0.5,0.1,17.7,10.4,0.5,0.3,0
090117012002005,0,0,0,0,0,0,0,0,0,0
090117012003039,0,0,0,0,0,0,0,0,0,0
090119800001001,0,0,0,0,0,0,0,0,0,0
090117071002028,15.8,19.1,1.5,0.6,0.1,20.7,14.1,0.5,0.4,0
090117071001039,4.9,6,0.5,0.2,0,6.5,4.4,0.2,0.1,0
090117071001023,0,0,0,0,0,0,0,0,0,0
090117071001021,4,4.9,0.4,0.2,0,5.3,3.6,0.1,0.1,0
090117071002085,0,0,0,0,0,0,0,0,0,0
090117071001001,0,0,0,0,0,0,0,0,0,0
090117071001052,30.3,36.6,2.9,1.2,0.1,39.9,27.1,1,0.8,0
090117071001056,9.9,12,1,0.4,0,13,8.9,0.3,0.3,0
090117071001049,12.7,15.3,1.2,0.5,0.1,16.7,11.4,0.4,0.3,0
090117071003079,8,9.7,0.8,0.3,0,10.6,7.2,0.3,0.2,0
090117071002061,0,0,0,0,0,0,0,0,0,0
090117151002075,0,0,0,0,0,0,0,0,0,0
090117151002034,0,0,0,0,0,0,0,0,0,0
090117151001037,1.7,1.9,0.2,0.1,0,2.1,1.6,0,0,0
090117151002032,0,0,0,0,0,0,0,0,0,0
090117151001032,16.3,18.8,1.6,0.5,0,20.5,15.3,0.4,0.3,0
090117151001008,0,0,0,0,0,0,0,0,0,0
090117151001000,8.3,9.6,0.8,0.3,0,10.4,7.8,0.2,0.2,0
090117151001010,0,0,0,0,0,0,0,0,0,0
090117151002070,0,0,0,0,0,0,0,0,0,0
090116936003001,0,0,0,0,0,0,0,0,0,0
090116935002005,10.8,9.7,0.7,0.3,0,13.1,7.6,0.2,0.2,0
090116937001064,0,0,0,0,0,0,0,0,0,0
090116937002034,2.1,1.9,0.1,0.1,0,2.6,1.4,0,0.1,0
090116937001007,1.1,0.9,0.1,0,0,1.3,0.7,0,0,0
090116937001102,0,0,0,0,0,0,0,0,0,0
090116937001026,0,0,0,0,0,0,0,0,0,0
090116936001027,5,4.4,0.3,0.2,0,6.1,3.2,0.1,0.1,0
090116933003007,6.3,5.8,0.5,0.3,0,8.1,4.1,0.2,0.2,0
090116934004011,0,0,0,0,0,0,0,0,0,0
090116936001001,0,0,0,0,0,0,0,0,0,0
090116935001034,0,0,0,0,0,0,0,0,0,0
090116933003018,0,0,0,0,0,0,0,0,0,0
090116933003065,0,0,0,0,0,0,0,0,0,0
090116933003011,0,0,0,0,0,0,0,0,0,0
090117092005002,15.7,21.7,2,0.8,0,23.6,13.6,0.8,0.5,0
090117092003016,5.7,7.8,0.7,0.3,0,8.5,4.9,0.3,0.2,0
090117091002022,1.6,2.7,0.2,0.1,0,2.5,1.8,0.1,0.1,0
090117091002023,1.2,2,0.1,0.1,0,1.8,1.3,0.1,0,0
090117091002088,0,0,0,0,0,0,0,0,0,0
090117092002040,0,0,0,0,0,0,0,0,0,0
090117092005010,0,0,0,0,0,0,0,0,0,0
090117091002039,0,0,0,0,0,0,0,0,0,0
090117091003026,1.6,2.7,0.2,0.1,0,2.5,1.8,0.1,0.1,0
090117091001020,9.8,16.5,1.1,0.4,0.1,15.2,11,0.4,0.3,0
090117091001014,7.7,13,0.9,0.3,0.1,11.9,8.6,0.3,0.3,0
090117091003030,25,42,2.9,1.1,0.2,38.6,27.9,1.1,0.9,0
090117091001003,5.4,9,0.6,0.2,0,8.3,6,0.2,0.2,0
090117101001018,17.7,24.3,1.8,1.1,0,27.2,15.8,0.5,0.6,0
090117101001054,2.7,3.6,0.2,0.2,0,4,2.3,0.1,0.1,0
090117101001044,12.9,17.7,1.3,0.8,0,19.9,11.6,0.4,0.4,0
090117101002035,5.4,7.1,0.4,0.3,0,8,4.6,0.2,0.1,0
090117101002032,1.9,2.5,0.2,0.1,0,2.8,1.6,0.1,0,0
090116501001028,1,0.6,0.1,0,0,1.2,0.6,0,0,0
090116501001026,18.6,10.4,1.3,0.5,0.1,20.8,10,0.2,0.3,0
090116501002010,0.5,0.3,0,0,0,0.6,0.3,0,0,0
090116501001032,0,0,0,0,0,0,0,0,0,0
090116501001033,8.3,4.6,0.6,0.2,0,9.2,4.5,0.1,0.1,0
090116501002007,9.8,5.5,0.7,0.3,0,11,5.3,0.1,0.2,0
090116967001012,46.7,33.2,3,1.8,0.2,33.9,22.7,1.1,1,0
090116967001010,0,0,0,0,0,0,0,0,0,0
090116965001013,0,0,0,0,0,0,0,0,0,0
090116968002002,64.1,28.2,3.9,2.7,0,69.1,20.5,2,2.1,0
090116968002007,7.7,3.4,0.5,0.3,0,8.3,2.5,0.2,0.3,0
090116968001028,0.2,0.1,0,0,0,0.2,0.1,0,0,0
090116964005004,35.8,26.7,2.5,1.4,0,44.4,17.6,1.3,1,0
090116964005000,7.8,5.8,0.6,0.3,0,9.6,3.8,0.3,0.2,0
090116965001019,11.5,5.1,0.7,0.5,0,12.4,3.7,0.4,0.4,0
090116968001004,2.2,1,0.1,0.1,0,2.4,0.7,0.1,0.1,0
090116970002002,0,0,0,0,0,0,0,0,0,0
090116962002019,0,0,0,0,0,0,0,0,0,0
090116962004004,15,12.5,1,0.4,0.1,18.9,8.5,0.5,0.3,0
090116962003023,0.8,0.7,0.1,0,0,1,0.5,0,0,0
090117053001018,8.7,5,0.5,0.2,0,9.6,4.4,0.1,0.1,0
090117053003027,1.3,0.8,0.1,0,0,1.4,0.7,0,0,0
090117053003010,152.7,87.8,8,2.9,0.1,168.7,76.2,2.2,1.7,0
090117053003006,1.7,1.3,0.1,0,0,2,1,0,0,0
090117053003035,0,0,0,0,0,0,0,0,0,0
090117052003050,0,0,0,0,0,0,0,0,0,0
090117053003051,0,0,0,0,0,0,0,0,0,0
090117053002011,170.6,98,8.9,3.2,0.1,188.5,85.1,2.5,1.9,0
090117052003078,0,0,0,0,0,0,0,0,0,0
090117052001043,1.5,0.7,0,0,0,1.6,0.6,0,0,0
090117054001033,30.5,25,1.5,0.9,0.1,36.2,20.2,0.5,0.4,0
090117053001032,0,0,0,0,0,0,0,0,0,0
090117054001005,4.7,3.7,0.3,0.1,0,5.6,2.8,0.1,0.1,0
090117052001014,5.1,4,0.3,0.1,0,6.1,3.1,0.1,0.1,0
090117141031005,2.9,3.1,0.4,0.1,0,3.6,2.5,0.1,0.1,0
090117141013007,0.3,0.3,0,0,0,0.4,0.3,0,0,0
090117141031014,0,0,0,0,0,0,0,0,0,0
090117141042001,0,0,0,0,0,0,0,0,0,0
090117141033003,9.3,10,1,0.3,0,11.8,8,0.3,0.2,0
090117141031008,0,0,0,0,0,0,0,0,0,0
090117141031020,15.9,17,1.7,0.6,0,20,13.6,0.5,0.3,0
090117161022018,26.5,19.9,1.6,0.7,0.1,30.8,16.2,0.5,0.5,0
090117161022020,12.4,9.3,0.7,0.3,0,14.4,7.6,0.2,0.2,0
090117161022042,97.3,73.1,5.7,2.5,0.4,113,59.4,1.8,1.7,0
090117161022027,3.1,2.3,0.2,0.1,0,3.6,1.9,0.1,0.1,0
090118702002008,2.3,1.8,0.3,0.1,0,2.7,1.5,0.1,0.1,0
090117028002005,0,0,0,0,0,0,0,0,0,0
090117030003001,0,0,0,0,0,0,0,0,0,0
090117023001014,15.7,12.6,2.3,0.6,0.1,18.6,10,0.7,0.4,0
090117024002021,8.5,6.8,0.7,0.4,0,10.3,4.9,0.3,0.2,0
090117024002041,12.1,9.7,1,0.5,0,14.8,7,0.5,0.2,0
090117024002007,0,0,0,0,0,0,0,0,0,0
090117024002003,0,0,0,0,0,0,0,0,0,0
090119800001056,0.3,0.2,0,0,0,0.4,0.2,0,0,0
090118702001012,1.7,1.4,0.2,0.1,0,2,1.1,0.1,0,0
090117024003008,0,0,0,0,0,0,0,0,0,0
090117021002077,0,0,0,0,0,0,0,0,0,0
090117029002035,0,0,0,0,0,0,0,0,0,0
090117028002025,0,0,0,0,0,0,0,0,0,0
090117027001003,34.7,26,2.6,1.2,0.1,40.7,18.3,1.6,0.9,0
090117024001002,0,0,0,0,0,0,0,0,0,0
090118705013016,9.5,11.4,0.8,0.3,0,12.8,7.9,0.5,0.4,0
090118705013005,5.7,6.8,0.5,0.2,0,7.6,4.7,0.3,0.2,0
090116952013020,5.3,5.9,0.4,0.3,0,7.1,4.1,0.1,0.2,0
090116952013027,0.3,0.3,0,0,0,0.4,0.2,0,0,0
090116952012009,0.3,0.3,0,0,0,0.4,0.2,0,0,0
090116952012006,2.4,3.2,0.2,0.1,0,3.4,2.3,0.1,0.1,0
090116952014014,2.4,2.7,0.2,0.1,0,3.2,1.9,0,0.1,0
090116952014004,3.7,4.7,0.3,0.1,0,5,3.3,0.2,0.2,0
090118705021033,6.1,7.3,0.5,0.2,0,8.2,5.1,0.3,0.2,0
090116952014005,3.2,4.1,0.3,0.1,0,4.4,2.9,0.1,0.1,0
090118705022017,46.4,59.7,4.2,1.7,0,63.6,42.4,2.1,2,0
090118705022035,0.4,0.6,0,0,0,0.6,0.4,0,0,0
090118705021027,0,0,0,0,0,0,0,0,0,0
090116961002007,8.5,8.5,0.8,0.2,0,11.4,5.6,0.3,0.2,0
090116601024013,2.5,2,0.1,0.1,0,2.9,1.7,0,0,0
090116601011017,45.4,36.4,2.6,1.1,0.1,53.5,30.3,0.5,0.5,0
090116601022048,28.8,23,1.6,0.7,0.1,33.9,19.2,0.3,0.3,0
090116601011009,27.5,22,1.6,0.7,0.1,32.4,18.4,0.3,0.3,0
090116601021008,1.7,1.3,0.1,0,0,2,1.1,0,0,0
090116601012040,0.8,0.7,0,0,0,1,0.6,0,0,0
090116601012055,0,0,0,0,0,0,0,0,0,0
090116601012053,0.8,0.7,0,0,0,1,0.6,0,0,0
090117081002040,1.7,3.4,0.2,0.1,0,2.6,2.5,0.1,0.1,0
090117081002052,0.6,1.3,0.1,0,0,1,0.9,0.1,0,0
090117081002019,0,0,0,0,0,0,0,0,0,0
090117081001019,0,0,0,0,0,0,0,0,0,0
090117081001090,0,0,0,0,0,0,0,0,0,0
090117081001054,3.4,6.8,0.5,0.2,0,5.1,5,0.3,0.2,0
090117081002005,0,0,0,0,0,0,0,0,0,0
090117081001025,1.5,3,0.2,0.1,0,2.3,2.2,0.1,0.1,0
090117081002022,2.8,5.5,0.4,0.2,0,4.2,4,0.2,0.1,0
090118707043004,5.4,4.2,0.3,0.2,0,6.5,3.2,0.1,0.1,0
090118707043042,5,3.9,0.3,0.1,0,6,3,0.1,0.1,0
090118707043022,2.7,2.1,0.2,0.1,0,3.2,1.6,0.1,0.1,0
090118707043017,3.5,2.7,0.2,0.1,0,4.2,2.1,0.1,0.1,0
090118707043020,0,0,0,0,0,0,0,0,0,0
090118707042031,3.8,3,0.2,0.1,0,4.6,2.3,0.1,0.1,0
090118707041014,8.8,7,0.5,0.3,0,10.6,5.3,0.2,0.2,0
090118707041011,6.5,5.2,0.4,0.2,0,7.8,3.9,0.1,0.1,0
090117161012008,4.7,3.5,0.3,0.1,0,5.6,2.7,0.1,0.1,0
090117161012030,1,0.8,0.1,0,0,1.3,0.6,0,0,0
090118707041037,0,0,0,0,0,0,0,0,0,0
090118707031038,0,0,0,0,0,0,0,0,0,0
090118707011026,0,0,0,0,0,0,0,0,0,0
090118707043018,23.4,18.5,1.3,0.7,0,28.1,14,0.5,0.5,0
090117161022029,0,0,0,0,0,0,0,0,0,0
090118701005003,0,0,0,0,0,0,0,0,0,0
090118701005002,0,0,0,0,0,0,0,0,0,0
090118701001013,3.5,4.6,0.4,0.1,0,4.8,3.5,0.2,0.1,0
090118701001020,0.6,0.8,0.1,0,0,0.8,0.6,0,0,0
090118701004022,12.9,16.9,1.3,0.5,0.1,17.5,13,0.6,0.4,0
090118701004014,24.1,31.5,2.5,0.9,0.2,32.6,24.2,1.1,0.7,0
090118701003012,6.1,8.6,0.8,0.3,0,8.5,6.4,0.3,0.2,0
090118701003028,0.5,0.7,0.1,0,0,0.7,0.6,0,0,0
090118701003084,0,0,0,0,0,0,0,0,0,0
090118701003078,8.5,11.9,1,0.4,0,11.8,8.9,0.5,0.2,0
090118701005021,0.3,0.4,0,0,0,0.4,0.3,0,0,0
090118701004002,8.8,11.5,0.9,0.3,0.1,11.9,8.9,0.4,0.2,0
090118701004000,0.6,0.8,0.1,0,0,0.8,0.6,0,0,0
090117071002079,28.7,34.8,2.8,1.1,0.1,37.8,25.7,1,0.7,0
090117071003033,2.2,2.6,0.2,0.1,0,2.8,1.9,0.1,0.1,0
090117071003047,0,0,0,0,0,0,0,0,0,0
090117071003030,15.8,19.1,1.5,0.6,0.1,20.7,14.1,0.5,0.4,0
090117071003057,3.1,3.7,0.3,0.1,0,4.1,2.8,0.1,0.1,0
090117071003073,12,14.6,1.2,0.5,0.1,15.9,10.8,0.4,0.3,0
090117071003050,0,0,0,0,0,0,0,0,0,0
090117071002108,0,0,0,0,0,0,0,0,0,0
090117071002104,0,0,0,0,0,0,0,0,0,0
090117071001044,0,0,0,0,0,0,0,0,0,0
090117111001053,0,0,0,0,0,0,0,0,0,0
090117111001004,6.1,9.9,0.9,0.3,0,9.6,6.7,0.4,0.3,0
090117111002001,34.7,56.1,5.1,1.9,0.1,54.4,37.8,2.1,1.4,0
090117111001040,0,0,0,0,0,0,0,0,0,0
090117111001013,30.2,48.8,4.4,1.7,0.1,47.4,32.9,1.9,1.2,0
090117111001026,0,0,0,0,0,0,0,0,0,0
090117111001028,4,6.5,0.6,0.2,0,6.3,4.4,0.2,0.2,0
090117111002003,6.1,9.9,0.9,0.3,0,9.6,6.7,0.4,0.3,0
090117111002035,3.3,5.3,0.5,0.2,0,5.2,3.6,0.2,0.1,0
090117131001019,0,0,0,0,0,0,0,0,0,0
090117131001036,0.5,0.7,0.1,0,0,0.7,0.5,0,0,0
090117131001072,11.9,16.9,1.3,0.7,0,17,11.7,0.6,0.6,0
090117131001026,9,12.9,1,0.5,0,12.9,8.9,0.5,0.4,0
090117131001061,2.8,4,0.3,0.2,0,4.1,2.8,0.1,0.1,0
090117131002041,4.9,7,0.5,0.3,0,7,4.8,0.2,0.2,0
090117131002042,0.8,1.1,0.1,0,0,1.1,0.8,0,0,0
090117131001066,1.5,2.2,0.2,0.1,0,2.2,1.5,0.1,0.1,0
090117131002002,0.5,0.7,0.1,0,0,0.7,0.5,0,0,0
090117131001029,2.8,4,0.3,0.2,0,4.1,2.8,0.1,0.1,0
090117131001023,0,0,0,0,0,0,0,0,0,0
090117141041031,0,0,0,0,0,0,0,0,0,0
090117141041035,0,0,0,0,0,0,0,0,0,0
090117141013034,0,0,0,0,0,0,0,0,0,0
090117141013033,0,0,0,0,0,0,0,0,0,0
090117030002010,6.3,3.6,0.3,0.1,0,6.9,3,0.1,0.1,0
090117030001022,12.2,6.9,0.6,0.3,0,13.4,5.9,0.2,0.2,0
090117030002009,61.9,35,3.2,1.5,0.2,67.8,29.8,0.8,0.9,0
090117030001032,3.6,2,0.2,0.1,0,4,1.7,0,0.1,0
090117030001020,5.4,3.1,0.3,0.1,0,5.9,2.6,0.1,0.1,0
090117030001012,0.5,0.3,0,0,0,0.5,0.2,0,0,0
090117030001013,9.5,5.4,0.5,0.2,0,10.4,4.6,0.1,0.1,0
090117030002016,0,0,0,0,0,0,0,0,0,0
090117030001027,9.5,5.4,0.5,0.2,0,10.4,4.6,0.1,0.1,0
090117030001029,24.4,13.8,1.2,0.6,0.1,26.7,11.8,0.3,0.4,0
090117030001002,1.8,1,0.1,0,0,2,0.9,0,0,0
090118702004003,0,0,0,0,0,0,0,0,0,0
090118702001026,4.6,3.7,0.7,0.2,0,5.5,3,0.2,0.1,0
090116952024012,6,7.2,0.6,0.3,0,8,5.2,0.2,0.2,0
090116952024019,14.9,17.7,1.5,0.7,0,19.9,12.9,0.5,0.4,0
090116952024058,2,2.4,0.2,0.1,0,2.7,1.7,0.1,0.1,0
090116952013004,8.9,11.9,0.9,0.4,0,12.5,8.4,0.3,0.3,0
090116952024034,20.1,23.9,2,1,0,26.8,17.3,0.6,0.6,0
090116952024030,0,0,0,0,0,0,0,0,0,0
090116952024068,2.3,2.7,0.2,0.1,0,3.1,2,0.1,0.1,0
090116952023006,95,127.1,9.7,4.2,0,134.1,89.8,2.8,3,0
090116952011003,7,9.3,0.7,0.3,0,9.8,6.6,0.2,0.2,0
090116952011022,1.7,2.2,0.2,0.1,0,2.4,1.6,0.1,0.1,0
090118705011009,0,0,0,0,0,0,0,0,0,0
090118705012011,7.7,9.2,1,0.5,0,11,6.2,0.2,0.4,0
090118705013008,1.4,1.7,0.1,0,0,1.9,1.2,0.1,0.1,0
090116966001059,4.9,3.5,0.3,0.2,0,3.5,2.4,0.1,0.1,0
090116967003008,14.1,10,0.9,0.5,0.1,10.2,6.9,0.3,0.3,0
090116967002019,14.4,10.2,0.9,0.5,0.1,10.4,7,0.3,0.3,0
090116967003028,0,0,0,0,0,0,0,0,0,0
090116967002006,13.6,9.7,0.9,0.5,0.1,9.9,6.6,0.3,0.3,0
090116967001023,0,0,0,0,0,0,0,0,0,0
090116967003014,5.1,3.6,0.3,0.2,0,3.7,2.5,0.1,0.1,0
090116967001051,4.6,3.3,0.3,0.2,0,3.4,2.2,0.1,0.1,0
090116967001042,1.7,1.2,0.1,0.1,0,1.2,0.8,0,0,0
090116970001040,8.3,5.4,0.5,0.3,0,9.8,3.6,0.3,0.2,0
090116970001035,1.8,1.1,0.1,0.1,0,2.1,0.8,0.1,0,0
090116965003015,9.7,4.3,0.6,0.4,0,10.5,3.1,0.3,0.3,0
090116965002019,7.7,3.4,0.5,0.3,0,8.3,2.5,0.2,0.3,0
090116965001022,1.5,0.7,0.1,0.1,0,1.7,0.5,0,0.1,0
090116961003024,20,14.9,1.4,0.8,0,24.8,9.8,0.7,0.5,0
090116967003013,4.4,3.1,0.3,0.2,0,3.2,2.1,0.1,0.1,0
090117054002007,0,0,0,0,0,0,0,0,0,0
090117051013012,11.4,10.5,0.8,0.3,0,14.6,7.1,0.3,0.3,0
090117051011030,2.5,1.1,0.1,0.1,0,2.6,1,0,0.1,0
090117051011004,104.3,96.1,7,3.2,0.1,133.5,65,3,2.8,0
090117051023002,0,0,0,0,0,0,0,0,0,0
090117053002022,0,0,0,0,0,0,0,0,0,0
090117054002047,0,0,0,0,0,0,0,0,0,0
090117052001024,24.7,19.5,1.5,0.6,0.1,29.6,14.8,0.4,0.5,0
090117054002037,6.8,5.6,0.3,0.2,0,8.1,4.5,0.1,0.1,0
090117053002049,12.7,7.3,0.7,0.2,0,14,6.3,0.2,0.1,0
090117052003012,0,0,0,0,0,0,0,0,0,0
090117053001020,0.9,0.5,0,0,0,1,0.4,0,0,0
090117054002014,0,0,0,0,0,0,0,0,0,0
090117054001042,16.2,12.8,1,0.4,0.1,19.4,9.7,0.3,0.3,0
090117054001028,0,0,0,0,0,0,0,0,0,0
090117161013021,0,0,0,0,0,0,0,0,0,0
090118707042050,3.8,3,0.2,0.1,0,4.6,2.3,0.1,0.1,0
090118707011053,0,0,0,0,0,0,0,0,0,0
090118707011024,1.5,1.2,0.1,0,0,1.8,0.9,0,0,0
090117121001022,13.5,20,1.6,0.6,0.1,20.2,13.7,0.7,0.4,0
090117121001010,0,0,0,0,0,0,0,0,0,0
090117121002013,4.1,6.1,0.5,0.2,0,6.2,4.2,0.2,0.1,0
090117121002003,0,0,0,0,0,0,0,0,0,0
090117121002012,3.3,4.9,0.4,0.2,0,4.9,3.4,0.2,0.1,0
090117011004021,0,0,0,0,0,0,0,0,0,0
090117011005086,67.6,72.6,7,2.2,0.7,82.3,58,3.3,2.1,0
090117011004013,0,0,0,0,0,0,0,0,0,0
090117011004005,4,4.3,0.4,0.1,0,4.9,3.5,0.2,0.1,0
090117011001030,1.2,1.2,0.1,0,0,1.4,1,0.1,0,0
090117012002029,0,0,0,0,0,0,0,0,0,0
090119800001009,0,0,0,0,0,0,0,0,0,0
090119800001006,0,0,0,0,0,0,0,0,0,0
090117011001049,31.8,34.1,3.3,1,0.3,38.7,27.3,1.5,1,0
090117011001044,5.2,5.6,0.5,0.2,0.1,6.3,4.5,0.3,0.2,0
090117071001046,9.3,11.2,0.9,0.4,0,12.2,8.3,0.3,0.2,0
090117071002010,0,0,0,0,0,0,0,0,0,0
090117071002032,8.3,10.1,0.8,0.3,0,11,7.5,0.3,0.2,0
090117071003029,6.5,7.9,0.6,0.3,0,8.5,5.8,0.2,0.2,0
090117071003036,6.5,7.9,0.6,0.3,0,8.5,5.8,0.2,0.2,0
